"time","heater.mediums[1].h","heater.mediums[1].p","pipe.mediums[1].h","pipe.mediums[1].p","pipe.mediums[2].h","pipe.mediums[2].p","radiator.mediums[1].h","radiator.mediums[1].p","tank.level","tank.medium.h"
2679.6,290607.915777697,129955.392199205,290525.298415471,129895.061556212,290439.148965319,129291.708382689,168044.056658758,111329.952892897,1.00249446966295,132863.874461017
2680.8,290611.172855343,129955.396629606,290528.690961268,129895.066127858,290442.68201094,129291.714443945,168045.540389006,111329.953954754,1.00249837149332,132914.360834952
2682,290614.424594414,129955.401042517,290532.077946184,129895.07068181,290446.209292278,129291.720485331,168047.021724282,111329.95501479,1.00250226819215,132964.764412574
2683.2,290617.671003588,129955.405437998,290535.459379303,129895.075218126,290449.730819742,129291.726506909,168048.500670157,111329.956073011,1.00250615976373,133015.08532861
2684.4,290620.912091528,129955.409816107,290538.835269694,129895.079736867,290453.24660374,129291.732508741,168049.97723221,111329.957129422,1.0025100462124,133065.323717531
2685.6,290624.147866878,129955.414176903,290542.205626408,129895.084238091,290456.756654673,129291.738490888,168051.451416026,111329.958184027,1.00251392754247,133115.479713553
2686.8,290627.378338267,129955.418520445,290545.570458484,129895.088721857,290460.260982937,129291.744453412,168052.923227201,111329.959236833,1.00251780375832,133165.553450637
2688,290630.603514308,129955.422846789,290548.929774943,129895.093188221,290463.759598926,129291.750396372,168054.392671335,111329.960287845,1.0025216748643,133215.545062486
2689.2,290633.823403596,129955.427155994,290552.28358479,129895.097637243,290467.252513027,129291.75631983,168055.859754036,111329.961337069,1.0025255408648,133265.454682551
2690.4,290637.038014711,129955.431448117,290555.631897015,129895.10206898,290470.739735625,129291.762223847,168057.32448092,111329.962384509,1.00252940176422,133315.282444025
2691.6,290640.247356218,129955.435723214,290558.974720593,129895.106483489,290474.221277097,129291.768108482,168058.78685761,111329.963430171,1.002533257567,133365.028479845
2692.8,290643.451436662,129955.439981344,290562.312064482,129895.110880828,290477.697147819,129291.773973795,168060.246889738,111329.964474061,1.00253710827756,133414.692922695
2694,290646.650264574,129955.444222562,290565.643937626,129895.115261052,290481.16735816,129291.779819846,168061.704582941,111329.965516185,1.00254095390037,133464.275905002
2695.2,290649.843848469,129955.448446925,290568.970348951,129895.11962422,290484.631918485,129291.785646693,168063.159942866,111329.966556547,1.00254479443988,133513.777558936
2696.4,290653.032196845,129955.452654489,290572.291307369,129895.123970386,290488.090839155,129291.791454397,168064.612975163,111329.967595154,1.0025486299006,133563.198016414
2697.6,290656.215318182,129955.456845309,290575.606821776,129895.128299608,290491.544130526,129291.797243015,168066.063685495,111329.96863201,1.00255246028703,133612.537409096
2698.8,290659.393220947,129955.461019441,290578.916901053,129895.13261194,290494.99180295,129291.803012607,168067.512079528,111329.969667123,1.0025562856037,133661.795868387
2700,290662.565913589,129955.465176941,290582.221554063,129895.136907438,290498.433866775,129291.80876323,168068.958162938,111329.970700497,1.00256010585514,133710.973525435
2701.2,290665.733404539,129955.469317863,290585.520789656,129895.141186159,290501.870332341,129291.814494943,168070.401941407,111329.971732138,1.00256392104591,133760.070511135
2702.4,290668.895702214,129955.473442262,290588.814616665,129895.145448155,290505.301209988,129291.820207802,168071.843420626,111329.972762052,1.00256773118058,133809.086956124
2703.6,290672.052815014,129955.477550193,290592.103043908,129895.149693483,290508.726510049,129291.825901867,168073.28260629,111329.973790244,1.00257153626376,133858.022990784
2704.8,290675.204751321,129955.481641709,290595.386080186,129895.153922197,290512.146242852,129291.831577193,168074.719504106,111329.974816721,1.00257533630004,133906.878745243
2706,290678.351519504,129955.485716865,290598.663734285,129895.15813435,290515.560418723,129291.837233838,168076.154119785,111329.975841488,1.00257913129406,133955.654349372
2707.2,290681.493127913,129955.489775714,290601.936014976,129895.162329997,290518.96904798,129291.842871858,168077.586459046,111329.976864551,1.00258292125046,134004.349932787
2708.4,290684.629584881,129955.493818309,290605.202931014,129895.166509191,290522.372140939,129291.84849131,168079.016527618,111329.977885915,1.0025867061739,134052.965624848
2709.6,290687.760898728,129955.497844705,290608.464491138,129895.170671986,290525.76970791,129291.854092249,168080.444331232,111329.978905588,1.00259048606905,134101.501554659
2710.8,290690.887077755,129955.501854953,290611.720704071,129895.174818435,290529.1617592,129291.859674733,168081.869875633,111329.979923574,1.00259426094061,134149.957851069
2712,290694.008130247,129955.505849106,290614.971578521,129895.178948591,290532.548305111,129291.865238815,168083.293166568,111329.98093988,1.00259803079329,134198.334642672
2713.2,290697.124064472,129955.509827217,290618.21712318,129895.183062506,290535.929355939,129291.870784552,168084.714209794,111329.981954511,1.00260179563183,134246.632057807
2714.4,290700.234888684,129955.513789338,290621.457346724,129895.187160233,290539.304921976,129291.876311999,168086.133011075,111329.982967474,1.00260555546096,134294.850224554
2715.6,290703.340611119,129955.51773552,290624.692257815,129895.191241823,290542.675013511,129291.88182121,168087.549576182,111329.983978775,1.00260931028545,134342.989270742
2716.8,290706.441239996,129955.521665815,290627.921865097,129895.195307329,290546.039640827,129291.887312241,168088.963910894,111329.984988419,1.00261306011008,134391.049323941
2718,290709.536783518,129955.525580274,290631.1461772,129895.199356801,290549.398814203,129291.892785144,168090.376020997,111329.985996413,1.00261680493965,134439.030511467
2719.2,290712.627249874,129955.529478949,290634.365202737,129895.203390292,290552.752543913,129291.898239974,168091.785912285,111329.987002763,1.00262054477897,134486.93296038
2720.4,290715.712647234,129955.533361889,290637.578950305,129895.207407852,290556.100840227,129291.903676786,168093.193590558,111329.988007475,1.00262427963287,134534.756797484
2721.6,290718.792983751,129955.537229146,290640.787428489,129895.211409533,290559.44371341,129291.909095631,168094.599061625,111329.989010555,1.0026280095062,134582.50214933
2722.8,290721.868267565,129955.54108077,290643.990645854,129895.215395383,290562.781173722,129291.914496565,168096.002331301,111329.990012009,1.00263173440383,134630.169142209
2724,290724.938506797,129955.544916811,290647.18861095,129895.219365454,290566.113231419,129291.919879639,168097.40340541,111329.991011844,1.00263545433064,134677.75790216
2725.2,290728.003709551,129955.548737318,290650.381332315,129895.223319796,290569.439896754,129291.925244905,168098.802289782,111329.992010065,1.00263916929152,134725.268554965
2726.4,290731.063883918,129955.55254234,290653.568818466,129895.227258458,290572.761179973,129291.930592418,168100.198990255,111329.99300668,1.00264287929141,134772.701226152
2727.6,290734.119037969,129955.556331928,290656.751077907,129895.231181489,290576.077091318,129291.935922228,168101.593512673,111329.994001694,1.00264658433522,134820.05604099
2728.8,290737.169179761,129955.560106129,290659.928119128,129895.23508894,290579.387641028,129291.941234388,168102.985862891,111329.994995114,1.00265028442791,134867.333124496
2730,290740.214317334,129955.563864993,290663.099950601,129895.238980858,290582.692839335,129291.946528949,168104.376046768,111329.995986945,1.00265397957445,134914.53260143
2731.2,290743.254458711,129955.567608568,290666.266580782,129895.242857292,290585.992696468,129291.951805962,168105.764070171,111329.996977195,1.00265766977983,134961.654596296
2732.4,290746.289611899,129955.571336901,290669.428018112,129895.246718291,290589.287222652,129291.957065479,168107.149938975,111329.99796587,1.00266135504904,135008.699233343
2733.6,290749.319784889,129955.575050042,290672.584271018,129895.250563902,290592.576428106,129291.96230755,168108.533659064,111329.998952976,1.0026650353871,135055.666636564
2734.8,290752.344985656,129955.578748036,290675.735347908,129895.254394174,290595.860323045,129291.967532226,168109.915236325,111329.999938519,1.00266871079906,135102.556929698
2736,290755.365222157,129955.582430932,290678.881257178,129895.258209154,290599.13891768,129291.972739558,168111.294676657,111330.000922507,1.00267238128997,135149.370236226
2737.2,290758.380502335,129955.586098777,290682.022007205,129895.26200889,290602.412222217,129291.977929594,168112.671985964,111330.001904945,1.00267604686489,135196.106679375
2738.4,290761.390834114,129955.589751618,290685.157606352,129895.265793427,290605.680246858,129291.983102385,168114.047170158,111330.002885841,1.00267970752891,135242.766382116
2739.6,290764.396225404,129955.5933895,290688.288062967,129895.269562814,290608.943001798,129291.988257981,168115.420235157,111330.0038652,1.00268336328714,135289.349467165
2740.8,290767.396684097,129955.597012471,290691.413385381,129895.273317096,290612.200497231,129291.993396431,168116.79118689,111330.00484303,1.0026870141447,135335.856056982
2742,290770.39221807,129955.600620575,290694.533581909,129895.277056321,290615.452743344,129291.998517783,168118.16003129,111330.005819336,1.00269066010674,135382.286273771
2743.2,290773.382835181,129955.60421386,290697.648660851,129895.280780533,290618.699750321,129292.003622086,168119.526774298,111330.006794127,1.0026943011784,135428.64023948
2744.4,290776.368543276,129955.60779237,290700.758630493,129895.284489778,290621.94152834,129292.008709389,168120.891421863,111330.007767407,1.00269793736485,135474.918075804
2745.6,290779.349350181,129955.61135615,290703.863499102,129895.288184102,290625.178087576,129292.01377974,168122.253979942,111330.008739184,1.0027015686713,135521.11990418
2746.8,290782.325263707,129955.614905246,290706.963274932,129895.291863551,290628.409438197,129292.018833187,168123.614454499,111330.009709466,1.00270519510294,135567.24584579
2748,290785.296410819,129955.618442994,290710.058013955,129895.295531462,290631.634170157,129292.023873048,168124.970565631,111330.010675776,1.00270881619959,135613.297932203
2749.2,290788.262698034,129955.621966641,290713.147683833,129895.299185082,290634.853500389,129292.028896591,168126.324261654,111330.01164023,1.00271243236195,135659.274660592
2750.4,290791.224122661,129955.625475942,290716.232288583,129895.302824166,290638.067563633,129292.033903576,168127.675749075,111330.012603053,1.00271604363611,135705.175983767
2751.6,290794.180692628,129955.628970947,290719.311836469,129895.306448763,290641.276367847,129292.038894056,168129.025030358,111330.013564248,1.00271965002664,135751.002024838
2752.8,290797.13241585,129955.632451705,290722.38633574,129895.310058923,290644.479920964,129292.043868082,168130.372107937,111330.014523818,1.00272325153809,135796.75290669
2754,290800.079300229,129955.635918263,290725.45579463,129895.313654693,290647.678230888,129292.048825705,168131.716984219,111330.015481766,1.00272684817504,135842.428751982
2755.2,290803.021353649,129955.63937067,290728.520221359,129895.317236123,290650.871305495,129292.053766977,168133.05966158,111330.016438094,1.00273043994208,135888.029683149
2756.4,290805.958583982,129955.642808975,290731.57962413,129895.320803261,290654.059152636,129292.058691949,168134.40014237,111330.017392806,1.00273402684381,135933.555822399
2757.6,290808.890999086,129955.646233224,290734.634011134,129895.324356155,290657.241780135,129292.063600671,168135.738428909,111330.018345905,1.00273760888483,135979.007291716
2758.8,290811.818606803,129955.649643466,290737.683390545,129895.327894853,290660.419195788,129292.068493194,168137.074523487,111330.019297393,1.00274118606976,136024.384212857
2760,290814.741414961,129955.653039749,290740.727770522,129895.331419402,290663.591407364,129292.073369569,168138.408428368,111330.020247273,1.00274475840321,136069.686707355
2761.2,290817.659431374,129955.656422118,290743.767159209,129895.334929851,290666.758422607,129292.078229846,168139.740145785,111330.021195549,1.00274832588984,136114.914896518
2762.4,290820.57266384,129955.659790622,290746.801564737,129895.338426246,290669.92024923,129292.083074074,168141.069677943,111330.022142223,1.00275188853427,136160.068901427
2763.6,290823.481120144,129955.663145308,290749.830995219,129895.341908634,290673.076894924,129292.087902303,168142.397027019,111330.023087298,1.00275544634118,136205.148842939
2764.8,290826.384808057,129955.666486221,290752.855458757,129895.345377063,290676.228367349,129292.092714583,168143.72219516,111330.024030778,1.00275899931521,136250.154841685
2766,290829.283735335,129955.669813408,290755.874963435,129895.348831579,290679.374674139,129292.097510964,168145.045184484,111330.024972664,1.00276254746105,136295.08701807
2767.2,290832.177909717,129955.673126916,290758.889517322,129895.352272228,290682.515822902,129292.102291494,168146.365997083,111330.02591296,1.00276609078337,136339.945492276
2768.4,290835.067338932,129955.67642679,290761.899128474,129895.355699057,290685.651821219,129292.107056221,168147.684635018,111330.026851668,1.00276962928688,136384.730384257
2769.6,290837.952030691,129955.679713077,290764.90380493,129895.359112111,290688.782676643,129292.111805196,168149.001100321,111330.027788791,1.00277316297627,136429.441813743
2770.8,290840.831992692,129955.682985821,290767.903554717,129895.362511437,290691.9083967,129292.116538466,168150.315394996,111330.028724333,1.00277669185625,136474.079900238
2772,290843.707232619,129955.686245068,290770.898385844,129895.36589708,290695.02898889,129292.12125608,168151.627521019,111330.029658296,1.00278021593156,136518.644763021
2773.2,290846.57775814,129955.689490863,290773.888306307,129895.369269085,290698.144460685,129292.125958085,168152.937480336,111330.030590682,1.00278373520692,136563.136521146
2774.4,290849.443576909,129955.692723251,290776.873324085,129895.372627498,290701.254819532,129292.13064453,168154.245274864,111330.031521495,1.00278724968707,136607.555293441
2775.6,290852.304696568,129955.695942277,290779.853447145,129895.375972363,290704.360072847,129292.135315462,168155.550906494,111330.032450737,1.00279075937677,136651.901198509
2776.8,290855.16112474,129955.699147985,290782.828683437,129895.379303725,290707.460228023,129292.139970928,168156.854377085,111330.033378411,1.00279426428078,136696.174354727
2778,290858.012869036,129955.70234042,290785.799040896,129895.382621629,290710.555292424,129292.144610976,168158.155688468,111330.03430452,1.00279776440387,136740.374880247
2779.2,290860.859937055,129955.705519625,290788.764527444,129895.385926118,290713.645273388,129292.149235652,168159.454842448,111330.035229067,1.00280125975081,136784.502892997
2780.4,290863.702336376,129955.708685644,290791.725150986,129895.389217238,290716.730178225,129292.153845004,168160.751840797,111330.036152053,1.00280475032641,136828.558510677
2781.6,290866.540074568,129955.711838521,290794.680919412,129895.392495032,290719.810014219,129292.158439077,168162.046685262,111330.037073482,1.00280823613546,136872.541850764
2782.8,290869.373159184,129955.7149783,290797.631840599,129895.395759543,290722.884788626,129292.163017919,168163.339377559,111330.037993357,1.00281171718277,136916.453030508
2784,290872.201597762,129955.718105023,290800.577922408,129895.399010815,290725.954508676,129292.167581575,168164.629919376,111330.03891168,1.00281519347316,136960.292166935
2785.2,290875.025397826,129955.721218734,290803.519172685,129895.402248892,290729.01918157,129292.172130091,168165.918312372,111330.039828454,1.00281866501147,137004.059376844
2786.4,290877.844566887,129955.724319475,290806.45559926,129895.405473816,290732.078814485,129292.176663513,168167.204558178,111330.040743681,1.00282213180252,137047.75477681
2787.6,290880.659112438,129955.727407289,290809.387209951,129895.40868563,290735.13341457,129292.181181886,168168.488658396,111330.041657364,1.00282559385118,137091.378483182
2788.8,290883.469041961,129955.730482218,290812.314012558,129895.411884376,290738.182988945,129292.185685256,168169.770614598,111330.042569507,1.00282905116229,137134.930612084
2790,290886.274362922,129955.733544305,290815.236014867,129895.415070098,290741.227544705,129292.190173668,168171.05042833,111330.04348011,1.00283250374073,137178.411279415
2791.2,290889.075082773,129955.73659359,290818.153224651,129895.418242836,290744.267088918,129292.194647166,168172.328101106,111330.044389178,1.00283595159138,137221.820600847
2792.4,290891.87120895,129955.739630117,290821.065649665,129895.421402634,290747.301628624,129292.199105795,168173.603634414,111330.045296712,1.00283939471912,137265.158691828
2793.6,290894.662748876,129955.742653927,290823.973297652,129895.424549533,290750.331170837,129292.203549599,168174.877029711,111330.046202715,1.00284283312885,137308.425667581
2794.8,290897.449709961,129955.74566506,290826.876176337,129895.427683575,290753.355722543,129292.207978624,168176.148288428,111330.04710719,1.00284626682549,137351.621643102
2796,290900.232099596,129955.748663558,290829.774293433,129895.4308048,290756.375290701,129292.212392911,168177.417411965,111330.048010139,1.00284969581394,137394.746733164
2797.2,290903.009925163,129955.751649461,290832.667656636,129895.43391325,290759.389882245,129292.216792507,168178.684401693,111330.048911564,1.00285312009913,137437.801052312
2798.4,290905.783194025,129955.754622811,290835.556273628,129895.437008966,290762.39950408,129292.221177453,168179.949258957,111330.049811469,1.00285653968601,137480.784714867
2799.6,290908.551913533,129955.757583648,290838.440152076,129895.440091988,290765.404163085,129292.225547794,168181.211985071,111330.050709856,1.00285995457951,137523.697834925
2800.8,290911.316091023,129955.760532012,290841.319299633,129895.443162357,290768.40386611,129292.229903572,168182.47258132,111330.051606727,1.0028633647846,137566.540526356
2802,290914.075733817,129955.763467943,290844.193723934,129895.446220113,290771.398619981,129292.23424483,168183.731048961,111330.052502085,1.00286677030623,137609.312902805
2803.2,290916.83084922,129955.76639148,290847.063432603,129895.449265297,290774.388431494,129292.238571611,168184.987389224,111330.053395933,1.0028701711494,137652.015077691
2804.4,290919.581444526,129955.769302664,290849.928433246,129895.452297947,290777.373307422,129292.242883958,168186.241603307,111330.054288271,1.00287356731907,137694.647164207
2805.6,290922.327527012,129955.772201534,290852.788733457,129895.455318104,290780.353254506,129292.247181912,168187.493692382,111330.055179105,1.00287695882025,137737.209275324
2806.8,290925.069103943,129955.775088129,290855.644340811,129895.458325808,290783.328279465,129292.251465517,168188.74365759,111330.056068434,1.00288034565794,137779.701523784
2808,290927.806182566,129955.777962487,290858.495262872,129895.461321096,290786.298388986,129292.255734813,168189.991500046,111330.056956263,1.00288372783716,137822.124022105
2809.2,290930.538770117,129955.780824648,290861.341507188,129895.464304009,290789.263589734,129292.259989842,168191.237220833,111330.057842593,1.00288710536293,137864.47688258
2810.4,290933.266873816,129955.78367465,290864.18308129,129895.467274584,290792.223888343,129292.264230646,168192.480821009,111330.058727427,1.00289047824029,137906.760217276
2811.6,290935.990500868,129955.786512532,290867.019992696,129895.470232862,290795.179291422,129292.268457266,168193.722301599,111330.059610767,1.00289384647427,137948.974138034
2812.8,290938.709658464,129955.789338331,290869.85224891,129895.473178879,290798.129805552,129292.272669742,168194.961663603,111330.060492616,1.00289721006993,137991.118756472
2814,290941.424353781,129955.792152085,290872.679857419,129895.476112674,290801.075437289,129292.276868117,168196.198907991,111330.061372976,1.00290056903234,138033.19418398
2815.2,290944.134593982,129955.794953833,290875.502825696,129895.479034285,290804.01619316,129292.281052429,168197.434035703,111330.062251849,1.00290392336658,138075.200531724
2816.4,290946.840386213,129955.797743611,290878.321161198,129895.48194375,290806.952079665,129292.28522272,168198.667047652,111330.063129238,1.00290727307771,138117.137910645
2817.6,290949.541737608,129955.800521457,290881.13487137,129895.484841105,290809.883103278,129292.28937903,168199.897944722,111330.064005145,1.00291061817084,138159.006431457
2818.8,290952.238655286,129955.803287407,290883.943963638,129895.487726389,290812.809270446,129292.293521398,168201.126727767,111330.064879572,1.00291395865106,138200.80620465
2820,290954.931146351,129955.806041499,290886.748445417,129895.490599639,290815.730587588,129292.297649865,168202.353397614,111330.065752521,1.00291729452349,138242.537340488
2821.2,290957.619217892,129955.808783769,290889.548324104,129895.493460891,290818.647061097,129292.301764469,168203.57795506,111330.066623996,1.00292062579326,138284.199949011
2822.4,290960.302876986,129955.811514254,290892.343607083,129895.496310182,290821.558697338,129292.30586525,168204.800400874,111330.067493998,1.00292395246548,138325.794140031
2823.6,290962.982130692,129955.81423299,290895.134301722,129895.499147548,290824.465502651,129292.309952248,168206.020735796,111330.068362529,1.00292727454532,138367.320023138
2824.8,290965.656986058,129955.816940012,290897.920415375,129895.501973025,290827.367483346,129292.3140255,168207.238960537,111330.069229592,1.0029305920379,138408.777707693
2826,290968.327450115,129955.819635357,290900.70195538,129895.504786651,290830.264645708,129292.318085046,168208.45507578,111330.070095189,1.0029339049484,138450.167302835
2827.2,290970.993633943,129955.822322091,290903.479032359,129895.507591481,290833.15790564,129292.322133853,168209.670599931,111330.070959391,1.00293721296314,138491.49053759
2828.4,290973.655452049,129955.824997555,290906.251561804,129895.510384866,290836.046460832,129292.326169356,168210.884184556,111330.07182214,1.00294051637071,138532.746080601
2829.6,290976.312906045,129955.827661628,290909.019545671,129895.513166684,290838.930270485,129292.33019144,168212.095751828,111330.072683434,1.00294381519277,138573.933956616
2830.8,290978.966003051,129955.830314348,290911.782991387,129895.515936977,290841.809342072,129292.334200149,168213.305304477,111330.073543275,1.00294710943406,138615.05427618
2832,290981.614750178,129955.832955756,290914.541906363,129895.518695782,290844.683683052,129292.338195525,168214.512845226,111330.074401665,1.00295039909935,138656.107149634
2833.2,290984.259154522,129955.835585889,290917.296297998,129895.521443139,290847.553300868,129292.342177608,168215.71837679,111330.075258607,1.00295368419338,138697.092687118
2834.4,290986.899223166,129955.838204788,290920.046173679,129895.524179086,290850.418202951,129292.34614644,168216.921901876,111330.076114102,1.00295696472091,138738.010998567
2835.6,290989.53496318,129955.840812489,290922.791540778,129895.526903663,290853.278396716,129292.350102063,168218.123423185,111330.076968154,1.00296024068672,138778.862193714
2836.8,290992.166381621,129955.843409032,290925.532406652,129895.529616909,290856.133889563,129292.354044517,168219.322943406,111330.077820764,1.00296351209558,138819.646382089
2838,290994.793485532,129955.845994454,290928.268778647,129895.53231886,290858.984688878,129292.357973843,168220.520465225,111330.078671935,1.00296677895225,138860.363673019
2839.2,290997.416281946,129955.848568794,290931.000664094,129895.535009557,290861.830802034,129292.361890083,168221.715991318,111330.079521668,1.00297004126153,138901.014175626
2840.4,291000.03477788,129955.85113209,290933.728070313,129895.537689036,290864.672236389,129292.365793277,168222.909524353,111330.080369966,1.00297329902821,138941.597998834
2841.6,291002.648980339,129955.853684378,290936.451004606,129895.540357337,290867.508999284,129292.369683465,168224.101066991,111330.081216832,1.00297655225707,138982.115251358
2842.8,291005.258896315,129955.856225698,290939.169474265,129895.543014496,290870.34109805,129292.373560687,168225.290621884,111330.082062266,1.00297980095291,139022.566041714
2844,291007.864532786,129955.858756086,290941.883486568,129895.54566055,290873.168539999,129292.377424983,168226.478191678,111330.082906273,1.00298304512054,139062.950478213
2845.2,291010.465896719,129955.861275578,290944.593048779,129895.548295539,290875.991332432,129292.381276394,168227.663779011,111330.083748852,1.00298628476478,139103.268668965
2846.4,291013.062995065,129955.863784213,290947.298168148,129895.550919498,290878.809482634,129292.385114959,168228.84738651,111330.084590008,1.00298951989042,139143.520721876
2847.6,291015.655834766,129955.866282028,290949.998851912,129895.553532465,290881.622997876,129292.388940717,168230.029016799,111330.085429742,1.0029927505023,139183.706744647
2848.8,291018.244422747,129955.868769058,290952.695107296,129895.556134477,290884.431885414,129292.392753708,168231.208672492,111330.086268056,1.00299597660524,139223.826844779
2850,291020.828765922,129955.87124534,290955.386941508,129895.55872557,290887.23615249,129292.396553971,168232.386356194,111330.087104952,1.00299919820406,139263.881129569
2851.2,291023.408871192,129955.87371091,290958.074361746,129895.561305781,290890.035806332,129292.400341546,168233.562070504,111330.087940432,1.00300241530361,139303.86970611
2852.4,291025.984745445,129955.876165806,290960.757375192,129895.563875146,290892.830854153,129292.40411647,168234.735818013,111330.088774498,1.00300562790873,139343.792681293
2853.6,291028.556395554,129955.878610061,290963.435989016,129895.566433702,290895.621303151,129292.407878783,168235.907601304,111330.089607153,1.00300883602426,139383.650161807
2854.8,291031.123828381,129955.881043714,290966.110210375,129895.568981484,290898.407160511,129292.411628522,168237.077422951,111330.090438399,1.00301203965506,139423.442254135
2856,291033.687050775,129955.883466798,290968.78004641,129895.571518529,290901.188433403,129292.415365728,168238.245285523,111330.091268237,1.00301523880598,139463.16906456
2857.2,291036.246069571,129955.88587935,290971.44550425,129895.574044872,290903.965128981,129292.419090436,168239.411191578,111330.09209667,1.00301843348188,139502.83069916
2858.4,291038.800891591,129955.888281405,290974.106591013,129895.576560548,290906.737254387,129292.422802687,168240.575143669,111330.092923699,1.00302162368764,139542.427263811
2859.6,291041.351523646,129955.890672997,290976.763313798,129895.579065594,290909.504816748,129292.426502516,168241.737144339,111330.093749327,1.00302480942813,139581.958864187
2860.8,291043.89797253,129955.893054163,290979.415679695,129895.581560043,290912.267823174,129292.430189963,168242.897196125,111330.094573556,1.00302799070822,139621.425605756
2862,291046.440245027,129955.895424936,290982.063695779,129895.584043932,290915.026280764,129292.433865064,168244.055301555,111330.095396387,1.0030311675328,139660.827593785
2863.2,291048.978347908,129955.897785352,290984.707369112,129895.586517294,290917.780196602,129292.437527856,168245.21146315,111330.096217824,1.00303433990676,139700.164933339
2864.4,291051.51228793,129955.900135444,290987.346706741,129895.588980165,290920.529577754,129292.441178377,168246.365683423,111330.097037866,1.00303750783499,139739.437729278
2865.6,291054.042071836,129955.902475247,290989.981715701,129895.59143258,290923.274431277,129292.444816664,168247.51796488,111330.097856518,1.0030406713224,139778.64608626
2866.8,291056.567706358,129955.904804795,290992.612403013,129895.593874571,290926.01476421,129292.448442754,168248.668310016,111330.098673779,1.00304383037389,139817.790108739
2868,291059.089198213,129955.907124122,290995.238775685,129895.596306175,290928.750583578,129292.452056682,168249.816721323,111330.099489654,1.00304698499437,139856.869900968
2869.2,291061.606554108,129955.909433262,290997.86084071,129895.598727424,290931.481896391,129292.455658486,168250.963201282,111330.100304143,1.00305013518875,139895.885566995
2870.4,291064.119780733,129955.911732248,291000.47860507,129895.601138352,290934.208709648,129292.459248202,168252.107752367,111330.101117248,1.00305328096196,139934.837210666
2871.6,291066.628884768,129955.914021114,291003.09207573,129895.603538993,290936.931030329,129292.462825865,168253.250377044,111330.101928971,1.00305642231893,139973.724935624
2872.8,291069.133872878,129955.916299893,291005.701259646,129895.605929381,290939.648865402,129292.466391512,168254.391077772,111330.102739315,1.00305955926458,140012.548845308
2874,291071.634751717,129955.918568617,291008.306163756,129895.608309548,290942.362221821,129292.469945178,168255.529857001,111330.10354828,1.00306269180385,140051.309042955
2875.2,291074.131527924,129955.920827321,291010.906794988,129895.610679528,290945.071106525,129292.473486899,168256.666717175,111330.10435587,1.0030658199417,140090.005631599
2876.4,291076.624208126,129955.923076036,291013.503160254,129895.613039354,290947.775526437,129292.477016711,168257.801660729,111330.105162085,1.00306894368305,140128.638714072
2877.6,291079.112798936,129955.925314796,291016.095266454,129895.615389059,290950.475488467,129292.480534648,168258.934690089,111330.105966928,1.00307206303288,140167.208392999
2878.8,291081.597306956,129955.927543632,291018.683120474,129895.617728675,290953.170999511,129292.484040745,168260.065807677,111330.106770401,1.00307517799613,140205.714770807
2880,291084.077738773,129955.929762577,291021.266729186,129895.620058234,290955.862066451,129292.487535038,168261.195015903,111330.107572504,1.00307828857777,140244.157949717
2881.2,291086.554100961,129955.931971662,291023.84609945,129895.62237777,290958.548696152,129292.491017561,168262.322317172,111330.108373241,1.00308139478278,140282.538031748
2882.4,291089.026400082,129955.93417092,291026.421238111,129895.624687313,290961.230895466,129292.494488349,168263.44771388,111330.109172613,1.00308449661612,140320.855118716
2883.6,291091.494642685,129955.936360383,291028.992152001,129895.626986896,290963.908671232,129292.497947435,168264.571208415,111330.109970621,1.00308759408277,140359.109312233
2884.8,291093.958835305,129955.938540082,291031.558847939,129895.629276551,290966.582030272,129292.501394854,168265.692803159,111330.110767268,1.00309068718773,140397.300713709
2886,291096.418984464,129955.940710047,291034.121332729,129895.63155631,290969.250979396,129292.504830641,168266.812500484,111330.111562556,1.00309377593597,140435.429424351
2887.2,291098.875096673,129955.942870312,291036.679613164,129895.633826203,290971.915525398,129292.508254828,168267.930302756,111330.112356485,1.00309686033251,140473.495545162
2888.4,291101.327178426,129955.945020905,291039.233696021,129895.636086261,290974.575675057,129292.51166745,168269.046212332,111330.113149058,1.00309994038233,140511.499176944
2889.6,291103.775236209,129955.947161859,291041.783588065,129895.638336517,290977.23143514,129292.515068539,168270.160231562,111330.113940277,1.00310301609045,140549.440420294
2890.8,291106.219276489,129955.949293204,291044.329296046,129895.640577001,290979.882812397,129292.51845813,168271.272362787,111330.114730143,1.00310608746188,140587.319375607
2892,291108.659305726,129955.951414971,291046.870826703,129895.642807743,290982.529813565,129292.521836256,168272.382608343,111330.115518658,1.00310915450163,140625.136143075
2893.2,291111.095330364,129955.953527189,291049.408186759,129895.645028774,290985.172445366,129292.525202948,168273.490970554,111330.116305823,1.00311221721473,140662.890822685
2894.4,291113.527356833,129955.955629889,291051.941382925,129895.647240125,290987.810714507,129292.528558241,168274.59745174,111330.117091641,1.00311527560621,140700.583514226
2895.6,291115.955391551,129955.957723102,291054.470421898,129895.649441826,290990.444627683,129292.531902167,168275.702054211,111330.117876113,1.0031183296811,140738.214317277
2896.8,291118.379440924,129955.959806856,291056.995310361,129895.651633906,290993.074191572,129292.535234757,168276.804780272,111330.118659241,1.00312137944443,140775.783331221
2898,291120.799511344,129955.961881181,291059.516054985,129895.653816396,290995.699412838,129292.538556045,168277.905632215,111330.119441026,1.00312442490126,140813.290655233
