"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w","vfController.x"
0.5141,0.406962621744845,-0.101853294914185,-0.334992408261281,-0.280881888648291,17.6952835480449,77.255317153097,41.5159599924362
0.51415,0.406998751539331,-0.101712324319274,-0.332714362030301,-0.283578111725262,17.6991465112939,77.2632115037109,41.5240358490513
0.5142,0.407034832965943,-0.101571339167584,-0.330414390131144,-0.286256120448199,17.7030098692636,77.2711059838878,41.5321124910646
0.51425,0.407070866021112,-0.101430339483792,-0.32809263062984,-0.288915732942319,17.7068736219603,77.2790005932184,41.5401899184761
0.5143,0.407106850701285,-0.101289325293142,-0.325749234710382,-0.291556772199214,17.7107377693906,77.2868953312919,41.5482681312857
0.51435,0.407142787002923,-0.1011482966206,-0.323384348953017,-0.294179060373285,17.7146023115609,77.2947901976977,41.5563471294935
0.5144,0.407178674922502,-0.101007253491142,-0.320998121436779,-0.2967824207667,17.7184672484776,77.3026851920241,41.5644269130995
0.51445,0.407214514456513,-0.100866195929757,-0.318590701733341,-0.299366677842937,17.7223325801471,77.3105803138593,41.5725074821036
0.5145,0.40725030560146,-0.100725123961446,-0.31616224090082,-0.301931657240377,17.7261983065757,77.3184755627906,41.5805888365059
0.51455,0.407286048353863,-0.100584037611223,-0.313712891477629,-0.304477185785847,17.7300644277698,77.3263709384051,41.5886709763063
0.5146,0.407321742710256,-0.100442936904114,-0.311242807476303,-0.307003091508187,17.7339309437357,77.3342664402888,41.5967539015049
0.51465,0.407357388667186,-0.100301821865155,-0.308752144377337,-0.309509203651815,17.7377978544796,77.3421620680275,41.6048376121017
0.5147,0.407392986221216,-0.100160692519396,-0.306241059123012,-0.311995352690283,17.741665160008,77.3500578212063,41.6129221080966
0.51475,0.407428535368922,-0.100019548891899,-0.303709710111235,-0.314461370339848,17.745532860327,77.3579536994096,41.6210073894897
0.5148,0.407464036106892,-0.0998783910077365,-0.301158257189368,-0.31690708957303,17.7494009554429,77.3658497022215,41.6290934562809
0.51485,0.40749948843173,-0.0997372188919937,-0.298586861648058,-0.319332344632174,17.7532694453619,77.3737458292251,41.6371803084704
0.5149,0.407534892340041,-0.0995960325697313,-0.295995676471446,-0.321736966680374,17.7571383300902,77.3816420800134,41.6452679460579
0.51495,0.407570247828462,-0.0994548320660768,-0.293384870969193,-0.324120794846617,17.761007609634,77.389538454163,41.6533563690437
0.515,0.407605554893635,-0.0993136174061529,-0.290754611351837,-0.326483667544845,17.7648772839994,77.3974349512548,41.6614455774276
0.51505,0.407640813532216,-0.0991723886150891,-0.288105064052363,-0.328825423977504,17.7687473531926,77.4053315708703,41.6695355712097
0.5151,0.407676023740875,-0.0990311457180269,-0.285436396872001,-0.331145904664884,17.7726178172196,77.4132283125904,41.6776263503899
0.51515,0.40771118551629,-0.0988898887401185,-0.28274877897257,-0.333444951458018,17.7764886760866,77.4211251759953,41.6857179149683
0.5152,0.407746298855158,-0.0987486177065277,-0.28004238086883,-0.335722407551581,17.7803599297997,77.4290221606649,41.6938102649449
0.51525,0.407781363754182,-0.0986073326424297,-0.277317374420826,-0.337978117496782,17.7842315783649,77.4369192661784,41.7019034003196
0.5153,0.407816380210082,-0.0984660335730105,-0.274573932826238,-0.340211927214269,17.7881036217882,77.4448164921144,41.7099973210925
0.51535,0.407851348219589,-0.0983247205234676,-0.271812230612728,-0.342423684007021,17.7919760600756,77.4527138380508,41.7180920272636
0.5154,0.407886267779444,-0.0981833935190094,-0.269032443630289,-0.344613236573247,17.7958488932332,77.4606113035653,41.7261875188328
0.51545,0.407921138886403,-0.098042052584855,-0.266234749043584,-0.346780435019291,17.7997221212669,77.4685088882347,41.7342837958002
0.5155,0.407955961537231,-0.0979006977462355,-0.263419325324321,-0.348925130872508,17.8035957441826,77.4764065916353,41.7423808581657
0.51555,0.407990735728721,-0.0977593290284913,-0.260586347944817,-0.351047174575959,17.8074697619863,77.4843044133462,41.7504787059294
0.5156,0.408025461457674,-0.0976179464569566,-0.257735994418459,-0.353146418458504,17.8113441746838,77.4922023529454,41.7585773390913
0.51565,0.408060138720876,-0.097476550056795,-0.254868451388917,-0.35522272090506,17.8152189822811,77.500100410004,41.7666767576513
0.5157,0.40809476751514,-0.0973351398532924,-0.251983901955358,-0.357275938949048,17.819094184784,77.5079985840966,41.7747769616095
0.51575,0.408129347837292,-0.0971937158717464,-0.249082530444217,-0.359305931085092,17.8229697821983,77.5158968747969,41.7828779509659
0.5158,0.408163879684167,-0.097052278137466,-0.246164522400122,-0.361312557281088,17.8268457745299,77.5237952816782,41.7909797257204
0.51585,0.408198363052612,-0.0969108266757721,-0.24323006457683,-0.36329567899027,17.8307221617846,77.5316938043134,41.7990822858731
0.5159,0.408232797939483,-0.0967693615119968,-0.240279344928161,-0.365255159163283,17.8345989439681,77.5395924422747,41.8071856314239
0.51595,0.408267184341651,-0.0966278826714842,-0.237312552598927,-0.367190862260248,17.8384761210862,77.5474911951336,41.815289762373
0.516,0.408301522255992,-0.0964863901795896,-0.234329877915867,-0.369102654262833,17.8423536931447,77.5553900624613,41.8233946787201
0.51605,0.408335811679396,-0.09634488406168,-0.231331512378578,-0.370990402686319,17.8462316601492,77.5632890438284,41.8315003804655
0.5161,0.408370052608763,-0.0962033643431338,-0.228317648650448,-0.372853976591669,17.8501100221054,77.5711881388049,41.839606867609
0.51615,0.408404245041001,-0.0960618310493409,-0.225288480549588,-0.3746932465976,17.853988779019,77.5790873469602,41.8477141401507
0.5162,0.40843838897303,-0.0959202842057027,-0.222244203039766,-0.376508084892648,17.8578679308957,77.5869866678632,41.8558221980905
0.51625,0.408472484401818,-0.0957787238375945,-0.21918500224177,-0.378298357832297,17.861747477741,77.5948861010875,41.8639310414285
0.5163,0.408506531324278,-0.0956371499704657,-0.216111082161319,-0.380063945816954,17.8656274195606,77.6027856461972,41.8720406701646
0.51635,0.408540529737359,-0.0954955626297506,-0.213022640748419,-0.381804725522548,17.86950775636,77.6106853027601,41.880151084299
0.5164,0.408574479638022,-0.0953539618408941,-0.20991987694594,-0.383520575156528,17.8733884881449,77.6185850703428,41.8882622838315
0.51645,0.408608381023236,-0.0952123476293522,-0.206802990757417,-0.385211374527057,17.8772696149207,77.626484948512,41.8963742687621
0.5165,0.408642233889979,-0.0950707200205928,-0.203672183236686,-0.38687700505407,17.881151136693,77.6343849368334,41.9044870390909
0.51655,0.40867603823524,-0.0949290790400939,-0.200527656477441,-0.388517349780387,17.8850330534673,77.6422850348725,41.9126005948179
0.5166,0.408709794056015,-0.0947874247133453,-0.197369613602875,-0.390132293382775,17.888915365249,77.6501852421941,41.9207149359431
0.51665,0.408743501349311,-0.0946457570658476,-0.194198258755274,-0.391721722183038,17.8927980720436,77.6580855583625,41.9288300624664
0.5167,0.408777160112142,-0.0945040761231125,-0.191013797085622,-0.393285524159097,17.8966811738566,77.6659859829415,41.9369459743878
0.51675,0.408810770341531,-0.0943623819106627,-0.187816434743211,-0.394823588956076,17.9005646706932,77.6738865154944,41.9450626717075
0.5168,0.408844332034511,-0.0942206744540319,-0.184606378865242,-0.39633580789738,17.904448562559,77.6817871555839,41.9531801544252
0.51685,0.408877845188121,-0.0940789537787649,-0.181383837566432,-0.397822073995784,17.9083328494593,77.6896879027721,41.9612984225412
0.5169,0.408911309799416,-0.0939372199102445,-0.178149015184699,-0.399282277560473,17.9122175313994,77.697588756625,41.9694174760553
0.51695,0.408944725865454,-0.0937954728739891,-0.174902120445726,-0.400716313797391,17.9161026083846,77.7054897167046,41.9775373149676
0.517,0.408978093383297,-0.0936537126956835,-0.171643367278663,-0.402124083587201,17.9199880804203,77.7133907825692,41.985657939278
0.51705,0.409011412350017,-0.0935119394008996,-0.168372967148269,-0.403505486387567,17.9238739475117,77.7212919537792,41.9937793489867
0.5171,0.409044682762697,-0.0933701530152184,-0.165091132408909,-0.404860423367565,17.9277602096641,77.7291932298946,42.0019015440934
0.51715,0.409077904618424,-0.0932283535642306,-0.161798076292937,-0.406188797417641,17.9316468668827,77.737094610475,42.0100245245984
0.5172,0.409111077914295,-0.0930865410735361,-0.158494012899087,-0.407490513159554,17.9355339191727,77.7449960950793,42.0181482905015
0.51725,0.409144202647414,-0.0929447155687444,-0.155179157180849,-0.408765476956328,17.9394213665394,77.7528976832662,42.0262728418027
0.5173,0.409177278814892,-0.0928028770754738,-0.15185372493486,-0.410013596922199,17.9433092089878,77.7607993745936,42.0343981785022
0.51735,0.409210306413847,-0.0926610256193522,-0.148517932789287,-0.411234782932567,17.9471974465231,77.7687011686191,42.0425243005998
0.5174,0.409243285441404,-0.0925191612260164,-0.145171998192209,-0.412428946633945,17.9510860791505,77.7766030648997,42.0506512080955
0.51745,0.409276215894697,-0.0923772839211118,-0.141816139399998,-0.413596001453908,17.9549751068751,77.7845050629923,42.0587789009894
0.5175,0.409309097770863,-0.0922353937302938,-0.138450575465732,-0.414735862611034,17.9588645297018,77.7924071624526,42.0669073792815
0.51755,0.40934193106705,-0.0920934906792061,-0.135075525476013,-0.415848446256109,17.9627543476359,77.8003093628373,42.0750366429718
0.5176,0.409374715780425,-0.0919515747933344,-0.131691202948043,-0.416933663018518,17.9666445606822,77.8082116637082,42.0831666920602
0.51765,0.409407451908137,-0.091809646098497,-0.128297834472898,-0.417991439581157,17.9705351688459,77.816114064615,42.0912975265467
0.5177,0.409440139447351,-0.0916677046203734,-0.124895641777894,-0.419021697967988,17.9744261721319,77.8240165651123,42.0994291464315
0.51775,0.409472778395238,-0.0915257503846507,-0.121484847297105,-0.420024362006917,17.9783175705452,77.8319191647542,42.1075615517144
0.5178,0.409505368748977,-0.0913837834170238,-0.118065674158654,-0.420999357338472,17.9822093640908,77.8398218630946,42.1156947423954
0.51785,0.409537910505751,-0.0912418037431949,-0.114638346171999,-0.421946611424487,17.9861015527735,77.8477246596866,42.1238287184747
0.5179,0.409570403662752,-0.0910998113888738,-0.111203087815217,-0.422866053556773,17.9899941365982,77.8556275540832,42.131963479952
0.51795,0.409602848217173,-0.0909578063797777,-0.107760124222291,-0.423757614865806,17.9938871155699,77.8635305458366,42.1400990268276
0.518,0.409635244166218,-0.0908157887416309,-0.104309681170396,-0.424621228329401,17.9977804896933,77.871433634499,42.1482353591013
0.51805,0.409667591507091,-0.0906737585001648,-0.100851985067187,-0.425456828781393,18.0016742589734,77.8793368196219,42.1563724767732
0.5181,0.409699890237006,-0.0905317156811181,-0.0973872629380824,-0.426264352920316,18.0055684234149,77.8872401007564,42.1645103798432
0.51815,0.409732140353179,-0.0903896603102363,-0.0939157424135528,-0.427043739318085,18.0094629830227,77.8951434774533,42.1726490683114
0.5182,0.409764341852833,-0.0902475924132715,-0.0904376517164051,-0.42779492842867,18.0133579378014,77.9030469492628,42.1807885421778
0.51825,0.409796494733229,-0.0901055120160117,-0.0869532150752409,-0.428517855963752,18.0172532877558,77.9109505157372,42.1889288014423
0.5183,0.409828598991596,-0.0899634191442196,-0.0834626622515775,-0.429212466736208,18.0211490328907,77.9188541764257,42.197069846105
0.51835,0.409860654625157,-0.0898213138236571,-0.0799662248628122,-0.429878709354714,18.0250451732108,77.9267579308766,42.2052116761659
0.5184,0.409892661631159,-0.0896791960801052,-0.0764641330119992,-0.430516531363346,18.0289417087207,77.9346617786387,42.2133542916249
0.51845,0.409924620006848,-0.0895370659393511,-0.0729566173025701,-0.431125882190474,18.0328386394251,77.9425657192605,42.2214976924821
0.5185,0.409956529749479,-0.0893949234271891,-0.0694439088246899,-0.431706713156043,18.0367359653286,77.95046975229,42.2296418787375
0.51855,0.409988390856309,-0.0892527685694191,-0.0659262391415364,-0.43225897747887,18.0406336864358,77.9583738772749,42.237786850391
0.5186,0.410020203324601,-0.0891106013918476,-0.0624038402756569,-0.432782630283922,18.0445318027513,77.9662780937626,42.2459326074426
0.51865,0.41005196715162,-0.088968421920287,-0.0588769446952853,-0.433277628609603,18.0484303142796,77.9741824012999,42.2540791498925
0.5187,0.410083682334636,-0.088826230180556,-0.0553457853006686,-0.433743931415046,18.0523292210254,77.9820867994335,42.2622264777405
0.51875,0.410115348870925,-0.0886840261984791,-0.0518105954103918,-0.434181499587393,18.0562285229931,77.9899912877095,42.2703745909867
0.5188,0.410146966757764,-0.0885418099998866,-0.0482716087477039,-0.434590295949083,18.0601282201873,77.9978958656737,42.278523489631
0.51885,0.410178535992435,-0.0883995816106146,-0.044729059426843,-0.43497028526514,18.0640283126123,78.0058005328716,42.2866731736735
0.5189,0.410210056572237,-0.0882573410565167,-0.0411831807642381,-0.435321432068586,18.0679288002727,78.0137052888489,42.2948236431141
0.51895,0.410241528494503,-0.0881150883634809,-0.0376342034327245,-0.435643697266052,18.0718296831728,78.0216101331521,42.3029748979529
0.519,0.410272951756489,-0.0879728235573269,-0.0340823660284369,-0.435937057790086,18.0757309613171,78.0295150653241,42.3111269381899
0.51905,0.410304326355494,-0.0878305466639157,-0.0305279037984578,-0.436201485702355,18.07963263471,78.0374200849092,42.3192797638251
0.5191,0.410335652288819,-0.087688257709114,-0.0269710522889514,-0.436436954999839,18.0835347033558,78.045325191451,42.3274333748584
0.51915,0.410366929553771,-0.0875459567187938,-0.0234120473306808,-0.436643441620623,18.0874371672589,78.0532303844931,42.3355877712899
0.5192,0.410398158147658,-0.0874036437188323,-0.0198511250245248,-0.436820923449678,18.0913400264235,78.0611356635788,42.3437429531195
0.51925,0.410429338067791,-0.0872613187351122,-0.0162885217269946,-0.436969380324645,18.095243280854,78.0690410282507,42.3518989203473
0.5193,0.410460469311486,-0.0871189817935212,-0.0127244740357508,-0.437088794041625,18.0991469305546,78.0769464780515,42.3600556729733
0.51935,0.410491551876059,-0.0869766329199522,-0.00915921877512042,-0.437179148360957,18.1030509755296,78.0848520125233,42.3682132109974
0.5194,0.41052258575883,-0.0868342721403029,-0.0055929929816136,-0.437240429013007,18.1069554157831,78.092757631208,42.3763715344197
0.51945,0.410553570957122,-0.0866918994804758,-0.00202603388943257,-0.437272623703953,18.1108602513195,78.1006633336472,42.3845306432401
0.5195,0.410584507468261,-0.086549514966379,0.0015414210839797,-0.437275722121568,18.1147654821427,78.1085691193821,42.3926905374588
0.51955,0.410615395289575,-0.0864071186239245,0.00510913435247021,-0.437249715941006,18.1186711082572,78.1164749879537,42.4008512170755
0.5196,0.410646234418433,-0.0862647104789482,0.00867687182560156,-0.437194589803427,18.1225771296668,78.1243809389073,42.4090126820905
0.51965,0.410677024852154,-0.0861222905573991,0.0122443943709124,-0.437110342473272,18.1264835463759,78.1322869717815,42.4171749325036
0.5197,0.410707766588065,-0.0859798588852189,0.015811463280045,-0.436996973360941,18.1303903583883,78.1401930861157,42.4253379683148
0.51975,0.410738459623504,-0.0858374154883324,0.0193778406815978,-0.43685448154336,18.1342975657083,78.1480992814498,42.4335017895243
0.5198,0.410769103955812,-0.0856949603926684,0.0229432886269593,-0.436682868066498,18.1382051683398,78.1560055573236,42.4416663961319
0.51985,0.410799699582332,-0.0855524936241593,0.0265075691054355,-0.436482135949565,18.1421131662868,78.1639119132768,42.4498317881377
0.5199,0.410830246500409,-0.0854100152087413,0.0300704440593773,-0.436252290189196,18.1460215595534,78.1718183488486,42.4579979655416
0.51995,0.410860744707389,-0.0852675251723541,0.0336316753993076,-0.435993337763649,18.1499303481436,78.1797248635781,42.4661649283437
0.52,0.41089119420062,-0.085125023540941,0.0371910250190492,-0.43570528763699,18.1538395320611,78.187631457004,42.4743326765439
0.52005,0.410921594977453,-0.0849825103404485,0.0407482548108517,-0.435388150763292,18.1577491113101,78.1955381286649,42.4825012101423
0.5201,0.410951947035238,-0.0848399855968262,0.0443031266805192,-0.435041940090818,18.1616590858943,78.2034448780992,42.4906705291389
0.52015,0.410982250371327,-0.0846974493360274,0.0478554025625375,-0.43466667056622,18.1655694558177,78.2113517048449,42.4988406335336
0.5202,0.411012504983075,-0.0845549015840079,0.0514048444352016,-0.434262359138725,18.1694802210841,78.2192586084399,42.5070115233265
0.52025,0.411042710867851,-0.0844123423666785,0.0549512153906299,-0.43382902101547,18.1733913816973,78.2271655884238,42.5151831985176
0.5203,0.411072868023036,-0.0842697717099186,0.0584942793401637,-0.433366670766447,18.1773029376613,78.2350726443378,42.5233556591068
0.52035,0.411102976445963,-0.0841271896397704,0.0620337967887414,-0.432875337399376,18.1812148889796,78.2429797757157,42.5315289050942
0.5204,0.411133036133993,-0.0839845961821932,0.065569530213459,-0.432355045303421,18.1851272356562,78.2508869820947,42.5397029364798
0.52045,0.411163047084486,-0.0838419913631481,0.0691012422245739,-0.431805820842568,18.1890399776947,78.258794263012,42.5478777532635
0.5205,0.411193009294804,-0.0836993752085987,0.0726286955810691,-0.431227692358151,18.1929531150988,78.2667016180046,42.5560533554454
0.52055,0.41122292276231,-0.0835567477445095,0.0761516532062978,-0.430620690171372,18.1968666478723,78.2746090466093,42.5642297430255
0.5206,0.411252787484366,-0.0834141089968469,0.0796698782035479,-0.429984846585828,18.2007805760188,78.2825165483627,42.5724069160037
0.52065,0.411282603458338,-0.0832714589915785,0.0831831338716467,-0.429320195890035,18.2046948995419,78.2904241228013,42.5805848743801
0.5207,0.411312370681588,-0.0831287977546735,0.0866911837205575,-0.428626774359949,18.2086096184454,78.2983317694614,42.5887636181546
0.52075,0.411342089151481,-0.0829861253121021,0.0901937914869758,-0.427904620261496,18.2125247327327,78.3062394878793,42.5969431473273
0.5208,0.411371758865382,-0.0828434416898356,0.0936907211499265,-0.427153773853091,18.2164402424074,78.3141472775909,42.6051234618982
0.52085,0.411401379820656,-0.0827007469138463,0.0971817369463596,-0.426374277388161,18.2203561474732,78.3220551381322,42.6133045618672
0.5209,0.411430952014668,-0.0825580410101072,0.100666603386748,-0.425566175117676,18.2242724479335,78.3299630690388,42.6214864472344
0.52095,0.411460475444833,-0.0824153240045467,0.104145087153709,-0.424729501930293,18.2281891437919,78.3378710698498,42.6296691179997
0.521,0.41148995010849,-0.0822725959231631,0.10761695234352,-0.423864312162206,18.2321062350518,78.3457791400988,42.6378525741632
0.52105,0.411519376003,-0.0821298567919342,0.111081964268313,-0.422970656750876,18.2360237217167,78.3536872793212,42.6460368157249
0.5211,0.411548753125729,-0.0819871066368325,0.114539888798019,-0.42204858730251,18.23994160379,78.3615954870522,42.6542218426848
0.52115,0.411578081474046,-0.0818443454838304,0.11799049216257,-0.421098157382201,18.2438598812752,78.3695037628275,42.6624076550428
0.5212,0.411607361045316,-0.0817015733589003,0.121433540967785,-0.420119422514737,18.2477785541756,78.3774121061821,42.670594252799
0.52125,0.411636591836906,-0.0815587902880144,0.124868802211243,-0.419112440185396,18.2516976224946,78.3853205166515,42.6787816359533
0.5213,0.411665773846182,-0.0814159962971442,0.128296043298174,-0.418077269840755,18.2556170862356,78.3932289937707,42.6869698045058
0.52135,0.411694907070509,-0.081273191412261,0.131715032057336,-0.417013972889485,18.2595369454018,78.4011375370748,42.6951587584565
0.5214,0.411723991507252,-0.0811303756593352,0.135125536756901,-0.415922612703158,18.2634571999965,78.4090461460987,42.7033484978053
0.52145,0.411753027153776,-0.0809875490643365,0.138527326120337,-0.414803254617045,18.2673778500232,78.4169548203776,42.7115390225523
0.5215,0.411782014007442,-0.0808447116532341,0.141920169342269,-0.413655965930927,18.2712988954849,78.4248635594463,42.7197303326974
0.52155,0.411810952065613,-0.0807018634519958,0.145303836104399,-0.412480815909882,18.2752203363849,78.4327723628396,42.7279224282408
0.5216,0.411839841325679,-0.0805590044866016,0.148678096883056,-0.411277870391541,18.2791421727264,78.4406812300928,42.7361153091822
0.52165,0.411868681785022,-0.0804161347830274,0.152042722614664,-0.410047198266478,18.2830644045127,78.448590160741,42.7443089755219
0.5217,0.411897473440972,-0.0802732543672242,0.155397484251255,-0.408788879990971,18.2869870317468,78.4564991543187,42.7525034272597
0.52175,0.411926216290893,-0.0801303632651558,0.158742153616769,-0.407502992048609,18.2909100544319,78.4644082103605,42.7606986643956
0.5218,0.411954910332143,-0.0799874615027848,0.162076503104394,-0.40618961284078,18.2948334725712,78.4723173284012,42.7688946869298
0.52185,0.411983555562081,-0.0798445491060718,0.165400305692551,-0.404848822685715,18.2987572861676,78.4802265079757,42.7770914948621
0.5219,0.412012151978066,-0.0797016261009759,0.168713334960868,-0.403480703817533,18.3026814952243,78.4881357486187,42.7852890881925
0.52195,0.412040699577453,-0.0795586925134541,0.172015365106156,-0.402085340385287,18.3066060997443,78.496045049865,42.7934874669212
0.522,0.412069198357598,-0.0794157483694612,0.175306170958387,-0.40066281845201,18.3105310997306,78.5039544112493,42.8016866310479
0.52205,0.412097648315854,-0.0792727936949501,0.178585527996672,-0.399213225993759,18.3144564951863,78.5118638323066,42.8098865805729
0.5221,0.412126049449572,-0.0791298285158713,0.181853212365235,-0.397736652898661,18.3183822861142,78.5197733125715,42.818087315496
0.52215,0.412154401756104,-0.0789868528581728,0.185109000889394,-0.39623319096596,18.3223084725174,78.527682851579,42.8262888358173
0.5222,0.412182705232798,-0.0788438667478001,0.188352671091535,-0.394702933905057,18.3262350543988,78.5355924488641,42.8344911415367
0.52225,0.412210959877,-0.0787008702106959,0.191584001207089,-0.393145977334562,18.3301620317612,78.5435021039615,42.8426942326543
0.5223,0.412239165686126,-0.0785578632728005,0.194802769446062,-0.391562405400532,18.3340894046076,78.5514118164084,42.8508981091701
0.52235,0.412267322657471,-0.0784148459600506,0.198008756034283,-0.389952326695423,18.3380171729408,78.5593215857385,42.859102771084
0.5224,0.412295430788378,-0.0782718182983803,0.201201741409472,-0.388315841979626,18.3419453367636,78.5672314114868,42.8673082183961
0.52245,0.412323490076191,-0.0781287803137204,0.204381506780428,-0.386653053814678,18.3458738960789,78.5751412931888,42.8755144511064
0.5225,0.412351500518249,-0.0779857320319982,0.207547834145905,-0.38496406661365,18.3498028508894,78.5830512303796,42.8837214692148
0.52255,0.412379462111891,-0.0778426734791382,0.21070050631046,-0.383248986638435,18.353732201198,78.5909612225948,42.8919292727214
0.5226,0.412407374854455,-0.0776996046810608,0.213839306900377,-0.381507921997006,18.3576619470072,78.5988712693699,42.9001378616261
0.52265,0.412435238743273,-0.0775565256636827,0.216964020379509,-0.379740982640702,18.36159208832,78.6067813702405,42.908347235929
0.5227,0.412463053775678,-0.0774134364529169,0.220074432065167,-0.377948280361501,18.3655226251389,78.6146915247423,42.9165573956301
0.52275,0.412490819949001,-0.0772703370746725,0.223170328143998,-0.376129928789297,18.3694535574666,78.6226017324111,42.9247683407294
0.5228,0.412518537260569,-0.0771272275548546,0.226251495687857,-0.374286043389171,18.3733848853057,78.630511992783,42.9329800712268
0.52285,0.412546205707707,-0.0769841079193639,0.22931772266969,-0.372416741458671,18.377316608659,78.638422305394,42.9411925871223
0.5229,0.412573825287737,-0.0768409781940969,0.232368797979407,-0.370522142125083,18.3812487275289,78.6463326697803,42.9494058884161
0.52295,0.412601395998017,-0.0766978384049172,0.235404510276939,-0.36860235943703,18.3851812419182,78.6542430854802,42.9576199751079
0.523,0.412628917835873,-0.0765546885777047,0.238424650031886,-0.366657514380325,18.3891141518293,78.6621535520305,42.965834847198
0.52305,0.412656390798598,-0.0764115287383596,0.241429009688242,-0.364687735759322,18.3930474572647,78.6700640689669,42.9740505046862
0.5231,0.412683814883507,-0.0762683589127574,0.244417381851692,-0.362693149334666,18.396981158227,78.6779746358262,42.9822669475726
0.52315,0.412711190087915,-0.0761251791267681,0.247389560115541,-0.360673882631252,18.4009152547187,78.6858852521456,42.9904841758571
0.5232,0.412738516409131,-0.0759819894062565,0.250345339076291,-0.35863006493374,18.4048497467422,78.6937959174624,42.9987021895399
0.52325,0.412765793844462,-0.0758387897770822,0.253284514349222,-0.356561827282066,18.4087846342999,78.7017066313141,43.0069209886207
0.5233,0.412793022391215,-0.0756955802650989,0.256206882583974,-0.354469302466958,18.4127199173943,78.7096173932384,43.0151405730998
0.52335,0.412820202046692,-0.0755523608961548,0.259112241480128,-0.352352625025446,18.4166555960278,78.7175282027733,43.023360942977
0.5234,0.412847332808191,-0.0754091316960924,0.262000389802782,-0.35021193123638,18.4205916702027,78.7254390594567,43.0315820982523
0.52345,0.412874414673009,-0.075265892690748,0.264871127398139,-0.34804735911594,18.4245281399214,78.7333499628271,43.0398040389258
0.5235,0.412901447638441,-0.0751226439059517,0.267724255209085,-0.345859048413146,18.4284650051862,78.741260912423,43.0480267649976
0.52355,0.412928431701776,-0.0749793853675282,0.270559575290751,-0.34364714060539,18.4324022659993,78.7491719077831,43.0562502764674
0.5236,0.412955366860308,-0.0748361171012915,0.27337689047396,-0.341411777657383,18.4363399223632,78.7570829484467,43.0644745733354
0.52365,0.41298225311138,-0.0746928391330199,0.276176001924711,-0.339153093392819,18.44027797428,78.7649940339552,43.0726996556016
0.5237,0.41300909045223,-0.0745495514885425,0.278956717460261,-0.336871242634899,18.4442164217521,78.7729051638466,43.0809255232659
0.52375,0.413035878880139,-0.0744062541936552,0.281718843562611,-0.334566373104584,18.4481552647814,78.7808163376606,43.0891521763284
0.5238,0.413062618392385,-0.0742629472741472,0.28446218788962,-0.33223863417855,18.4520945033704,78.7887275549374,43.0973796147891
0.52385,0.413089308986243,-0.0741196307558003,0.287186559290106,-0.329888176882976,18.4560341375211,78.7966388152174,43.1056078386479
0.5239,0.413115950658985,-0.0739763046643893,0.289891767818921,-0.327515153887318,18.4599741672356,78.8045501180414,43.1138368479049
0.52395,0.413142543407878,-0.0738329690256813,0.292577624752047,-0.325119719498098,18.4639145925161,78.8124614629503,43.1220666425601
0.524,0.413169087230189,-0.0736896238654359,0.29524394260168,-0.322702029652682,18.4678554133647,78.8203728494854,43.1302972226134
0.52405,0.413195582123178,-0.0735462692094049,0.297890535131317,-0.320262241913062,18.4717966297835,78.8282842771883,43.1385285880649
0.5241,0.413222028084105,-0.0734029050833325,0.300517217370843,-0.317800515459641,18.4757382417744,78.836195745601,43.1467607389146
0.52415,0.413248425110225,-0.0732595315129547,0.30312380563162,-0.315317011085009,18.4796802493396,78.8441072542656,43.1549936751624
0.5242,0.413274773198789,-0.0731161485239994,0.305710117521575,-0.312811891187733,18.483622652481,78.8520188027247,43.1632273968083
0.52425,0.413301072347044,-0.0729727561421863,0.308275971960284,-0.31028531976613,18.4875654512006,78.8599303905212,43.1714619038525
0.5243,0.41332732255228,-0.0728293543932367,0.310821185899616,-0.307737454356816,18.4915086455003,78.8678420171985,43.1796971962948
0.52435,0.413353523811731,-0.0726859433028521,0.31334558124918,-0.305168462924969,18.4954522353822,78.8757536823003,43.1879332741352
0.5244,0.41337967612262,-0.072542522896723,0.31584898214716,-0.302578517148194,18.4993962208481,78.8836653853703,43.1961701373739
0.52445,0.413405779482184,-0.0723990932005355,0.318331212651721,-0.299967786728638,18.5033406018999,78.8915771259529,43.2044077860107
0.5245,0.413431833887655,-0.0722556542399664,0.320792098187825,-0.297336442887481,18.5072853785394,78.8994889035927,43.2126462200456
0.52455,0.413457839336263,-0.0721122060406845,0.323231465561608,-0.294684658357056,18.5112305507685,78.9074007178349,43.2208854394788
0.5246,0.413483795825235,-0.0719687486283482,0.325649142974815,-0.292012607372923,18.5151761185891,78.9153125682248,43.22912544431
0.52465,0.413509703351792,-0.0718252820286073,0.328044960039179,-0.289320465665989,18.5191220820029,78.9232244543083,43.2373662345395
0.5247,0.413535561913153,-0.071681806267102,0.330418747790824,-0.286608410454609,18.5230684410116,78.9311363756316,43.2456078101671
0.52475,0.413561371506533,-0.0715383213694629,0.332770338704669,-0.283876620436687,18.5270151956172,78.9390483317415,43.2538501711929
