"time","advancedSolenoid.armature.stopper_xMax.v_rel","advancedSolenoid.c_par1.v","advancedSolenoid.c_par2.v","advancedSolenoid.coil1.Phi","advancedSolenoid.coil2.Phi","advancedSolenoid.x","simpleSolenoid.armature.stopper_xMax.v_rel","simpleSolenoid.coil.Phi","simpleSolenoid.x"
0.0116,0.78690857162836,6.82344964797612,5.17655035202388,-4.31757116025567e-05,-5.7045444091875e-05,0.00221883785216539,1.0918583987447,-4.89013875089564e-05,0.0010670034810075
0.0116,0.78690857162836,6.82344964797612,5.17655035202388,-4.31757116025567e-05,-5.7045444091875e-05,0.00221883785216539,1.0918583987447,-4.89013875089564e-05,0.0010670034810075
0.01161,0.788729308961438,6.8282806298684,5.1717193701316,-4.32266214881004e-05,-5.70598158432908e-05,0.00221095966590074,1.09460111895436,-4.8960889994767e-05,0.00105607119073955
0.01162,0.790555665666576,6.83314818340386,5.16685181659614,-4.32777429777824e-05,-5.7074181214856e-05,0.0022030632433207,1.09735698254755,-4.90206615548945e-05,0.00104511140561711
0.01163,0.792387679694515,6.83805271594148,5.16194728405852,-4.33290776985053e-05,-5.70885401592063e-05,0.00219514853038793,1.10012615139205,-4.90807051735154e-05,0.00103412399885872
0.01164,0.794225391402616,6.84299466284131,5.15700533715869,-4.33806272007903e-05,-5.71028924836031e-05,0.00218721546984944,1.10290879926733,-4.91410229383359e-05,0.0010231088354706
0.01165,0.796068841913969,6.84797446894632,5.15202553105368,-4.34323930339727e-05,-5.71172379651886e-05,0.00217926400364992,1.10570510568903,-4.92016167305317e-05,0.0010120657775194
0.01166,0.797918072250794,6.85299257928442,5.14700742071558,-4.34843767906265e-05,-5.71315764168601e-05,0.00217129407408085,1.10851525149153,-4.92624887649278e-05,0.00100099468715657
0.01167,0.799773123930886,6.85804944548549,5.14195055451451,-4.35365800802462e-05,-5.71459076461956e-05,0.0021633056228918,1.11133942109984,-4.9323641354928e-05,0.000989895424677904
0.01168,0.801634038777331,6.86314552459106,5.13685447540894,-4.35890045351118e-05,-5.71602314655421e-05,0.00215529859170045,1.1141778029457,-4.93850768612387e-05,0.000978767848977138
0.01169,0.803500858878151,6.86828127763129,5.13171872236871,-4.36416518173783e-05,-5.71745477002432e-05,0.00214727292189665,1.11703058795258,-4.94467979141912e-05,0.000967611817875104
0.0117,0.805373627030257,6.87345717623746,5.12654282376254,-4.36945235924904e-05,-5.71888561505701e-05,0.00213922855423132,1.11989797351473,-4.95088069318973e-05,0.000956427186353745
0.0117,0.805373627030257,6.87345717623746,5.12654282376254,-4.36945235924904e-05,-5.71888561505701e-05,0.00213922855423132,1.11989797351473,-4.95088069318973e-05,0.000956427186353745
0.01171,0.807252387399851,6.87867370815042,5.12132629184958,-4.37476215022409e-05,-5.72031565486811e-05,0.00213116542772441,1.12278016499339,-4.9571105976262e-05,0.000945213804501077
0.01172,0.809137183551851,6.88393135717904,5.11606864282096,-4.38009472546034e-05,-5.72174486962484e-05,0.00212308348265423,1.12567736925422,-4.96336975068805e-05,0.000933971523783303
0.01173,0.81102805796145,6.88923059747751,5.11076940252249,-4.38545026581311e-05,-5.72317325113984e-05,0.00211498266094321,1.12858978949361,-4.96965851012847e-05,0.000922700199235247
0.01174,0.812925056146094,6.89457193941578,5.10542806058422,-4.39082894147904e-05,-5.72460077194257e-05,0.00210686290058922,1.13151764591548,-4.97597709383466e-05,0.000911399675177825
0.01175,0.814828223908673,6.89995589834092,5.10004410165908,-4.39623092538257e-05,-5.72602740540329e-05,0.00209872413954118,1.13446116393537,-4.98232572213802e-05,0.000900069794319263
0.01176,0.816737607245886,6.90538299310848,5.09461700689152,-4.40165639423808e-05,-5.72745312703974e-05,0.00209056631565805,1.13742057191848,-4.9887046518532e-05,0.000888710398396246
0.01177,0.818653252532619,6.91085374824194,5.08914625175806,-4.40710552771054e-05,-5.72887791320171e-05,0.00208238936646451,1.140396102193,-4.99511416713739e-05,0.00087732132752646
0.01178,0.820575206676336,6.91636869748814,5.08363130251186,-4.41257850703699e-05,-5.73030173925014e-05,0.00207419322918157,1.14338799463405,-5.0015545335275e-05,0.000865902419239253
0.01179,0.822503517119386,6.92192838246868,5.07807161753132,-4.41807551572009e-05,-5.73172458026535e-05,0.00206597784051416,1.14639649440738,-5.00802603269253e-05,0.0008544535088248
0.0118,0.824438231745108,6.92753335172944,5.07246664827056,-4.42359674001367e-05,-5.73314641173513e-05,0.0020577431368073,1.14942185181649,-5.01452896748513e-05,0.000842974429602594
0.0118,0.824438231745108,6.92753335172944,5.07246664827056,-4.42359674001367e-05,-5.73314641173513e-05,0.0020577431368073,1.14942185181649,-5.01452896748513e-05,0.000842974429602594
0.01181,0.826379399849874,6.93318417154505,5.06681582845495,-4.42914236408449e-05,-5.73456720231488e-05,0.00204948905272645,1.15246432715531,-5.02106360326148e-05,0.000831465009567087
0.01182,0.828327070576886,6.93888141088599,5.06111858911401,-4.43471257702298e-05,-5.73598692459286e-05,0.00204121552372597,1.15552418778081,-5.02763020119758e-05,0.00081992507598918
0.01183,0.83028129175742,6.94462562587017,5.05537437412983,-4.4403075804685e-05,-5.73740556562501e-05,0.00203292248710628,1.15860169562767,-5.03422919572645e-05,0.000808354460561291
0.01184,0.8322421148368,6.9504174171114,5.0495825828886,-4.44592756247256e-05,-5.73882308866161e-05,0.00202460987571398,1.16169713653191,-5.04086081065179e-05,0.000796752981618346
0.01185,0.834209591096754,6.95625738539778,5.04374261460222,-4.45157271710869e-05,-5.74023946198192e-05,0.00201627762294443,1.16481080054988,-5.04752531797069e-05,0.000785120457194634
0.01186,0.836183772358997,6.96214613969943,5.03785386030057,-4.45724324127577e-05,-5.74165465397384e-05,0.00200792566170729,1.16794298424115,-5.05422301577395e-05,0.000773456702858901
0.01187,0.838164710791063,6.96808429527565,5.03191570472435,-4.46293933569029e-05,-5.74306863456663e-05,0.00199955392473059,1.17109399041863,-5.0609542360768e-05,0.000761761532258962
0.01188,0.840152459134567,6.97407247694812,5.02592752305188,-4.46866120362588e-05,-5.74448137337816e-05,0.00199116234432383,1.17426413049576,-5.06771931761686e-05,0.000750034756147937
0.01189,0.842147070896661,6.98011132168908,5.01988867831092,-4.47440904995763e-05,-5.7458928382662e-05,0.00198275085214938,1.17745372611831,-5.0745185884384e-05,0.000738276181625683
0.0119,0.844148600180794,6.98620147616753,5.01379852383247,-4.4801830823713e-05,-5.74730299693576e-05,0.0019743193793785,1.18066310737178,-5.08135239727754e-05,0.000726485612882222
0.0119,0.844148600180794,6.98620147616753,5.01379852383247,-4.4801830823713e-05,-5.74730299693576e-05,0.0019743193793785,1.18066310737178,-5.08135239727754e-05,0.000726485612882222
0.01191,0.846157102752319,6.99234360913154,5.00765639086846,-4.48598350565414e-05,-5.74871180859882e-05,0.00196586785534574,1.18389261959663,-5.08822102389631e-05,0.000714662847249052
0.01192,0.848172633569605,6.99853838345586,5.00146161654414,-4.49181053458063e-05,-5.75011924282496e-05,0.00195739621088943,1.18714261234686,-5.09512483432482e-05,0.000702807683454777
0.01193,0.850195247401091,7.0047864633871,4.9952135366129,-4.49766439162101e-05,-5.75152527576873e-05,0.00194890437731301,1.19041343832787,-5.10206431335875e-05,0.000690919920348607
0.01194,0.852225002268083,7.01108855546387,4.98891144453613,-4.50354528773034e-05,-5.7529298625091e-05,0.0019403922821737,1.19370547817191,-5.10903971500638e-05,0.000678999343688718
0.01195,0.85426195606729,7.01744536726598,4.98255463273402,-4.50945344094477e-05,-5.75433296384626e-05,0.0019318598535319,1.19701911929982,-5.11605136759087e-05,0.000667045738402186
0.01196,0.856306167306339,7.02385761584727,4.97614238415273,-4.51538907291117e-05,-5.75573454102985e-05,0.0019233070189001,1.20035475808367,-5.12309965683263e-05,0.000655058886369645
0.01197,0.858357695039622,7.03032602869517,4.96967397130483,-4.52135240877081e-05,-5.75713455574009e-05,0.00191473370552529,1.20371280404178,-5.13018497001802e-05,0.000643038565899399
0.01198,0.86041659921079,7.03685134789196,4.96314865210804,-4.52734367551822e-05,-5.75853296759182e-05,0.00190613983992667,1.20709368181379,-5.13730767705483e-05,0.000630984550536839
0.01199,0.862482940363414,7.04343432556786,4.95656567443214,-4.53336310407028e-05,-5.75992973688491e-05,0.00189752534815467,1.21049782708132,-5.14446820350771e-05,0.000618896610477905
0.012,0.864556779777066,7.05007572620564,4.94992427379436,-4.53941092847908e-05,-5.76132482344643e-05,0.001888890155683,1.21392568901678,-5.15166700539738e-05,0.000606774511826449
0.012,0.864556779777066,7.05007572620564,4.94992427379436,-4.53941092847908e-05,-5.76132482344643e-05,0.001888890155683,1.21392568901678,-5.15166700539738e-05,0.000606774511826449
0.01201,0.866638180811047,7.05677634449021,4.94322365550979,-4.54548737801942e-05,-5.76271817541886e-05,0.00188023418589795,1.21737774428101,-5.1589043642004e-05,0.000594618010809926
0.01202,0.868727205558559,7.06353696264309,4.93646303735691,-4.55159269650274e-05,-5.76410975663794e-05,0.00187155736413372,1.22085447199445,-5.16618077863339e-05,0.000582426866533123
0.01203,0.87082391702008,7.07035837904475,4.92964162095525,-4.55772713050917e-05,-5.76549952959917e-05,0.00186285961493366,1.22435636703435,-5.17349678612148e-05,0.000570200833370368
0.01204,0.872928380830099,7.07724142891581,4.92275857108419,-4.5638909190811e-05,-5.76688744091088e-05,0.00185414086008892,1.22788395784752,-5.18085269195337e-05,0.000557939653335747
0.01205,0.875040662851315,7.08418695328545,4.91581304671455,-4.57008430800932e-05,-5.76827344137344e-05,0.00184540102144943,1.23143778582711,-5.18824890559367e-05,0.00054564306575685
0.01206,0.877160829584374,7.09119580457866,4.90880419542134,-4.57630754767648e-05,-5.76965748279392e-05,0.00183664002043295,1.23501840896501,-5.19568590452993e-05,0.000533310805665161
0.01207,0.879288948289686,7.09826884925897,4.90173115074103,-4.58256089221575e-05,-5.7710395168011e-05,0.00182785777798277,1.23862640676566,-5.20316417346219e-05,0.000520942602711728
0.01208,0.881425087211364,7.10540697069147,4.89459302930853,-4.58884459845356e-05,-5.77241949321322e-05,0.00181905421428182,1.24226238221278,-5.21068419356772e-05,0.000508538180299052
0.01209,0.883569315465882,7.11261106744173,4.88738893255827,-4.59515892684033e-05,-5.77379736119845e-05,0.00181022924885691,1.24592696050812,-5.21824648630232e-05,0.000496097256089127
0.0121,0.885721703135292,7.11988205508575,4.88011794491425,-4.60150414094808e-05,-5.77517306850399e-05,0.00180138280051628,1.24962079258922,-5.2258515796916e-05,0.000483619541257524
0.0121,0.885721703135292,7.11988205508575,4.88011794491425,-4.60150414094808e-05,-5.77517306850399e-05,0.00180138280051628,1.24962079258922,-5.2258515796916e-05,0.000483619541257524
0.01211,0.887882322346582,7.12722088036605,4.87277911963395,-4.60788050098373e-05,-5.77654655233184e-05,0.00179251478614715,1.25334456802743,-5.23349981402723e-05,0.000471104735556646
0.01212,0.890051244127188,7.13462847967394,4.86537152032606,-4.61428828298082e-05,-5.77791776602602e-05,0.00178362512433404,1.25709898672728,-5.24119184563597e-05,0.000458552540122486
0.01213,0.892228540872637,7.1421058134384,4.8578941865616,-4.62072776438372e-05,-5.77928665871501e-05,0.00177471373248354,1.26088478067005,-5.24892832488447e-05,0.000445962647812428
0.01214,0.894414287527518,7.14965388011291,4.85034611988709,-4.62719921663108e-05,-5.78065316499866e-05,0.00176578052555344,1.26470273222843,-5.25670960173143e-05,0.000433334736954191
0.01215,0.896608559417145,7.15727368667917,4.84272631332083,-4.63370291899803e-05,-5.78201722394961e-05,0.00175682541840548,1.26855364691232,-5.26453623732361e-05,0.00042066848144734
0.01216,0.89881143263873,7.16496625543338,4.83503374456662,-4.64023915604339e-05,-5.78337877556348e-05,0.00174784832549086,1.27243836566563,-5.27240883392839e-05,0.000407963547942723
0.01217,0.901022984387621,7.17273262855579,4.82726737144421,-4.64680821587165e-05,-5.78473775819382e-05,0.00173884916047479,1.27635776968308,-5.28032799843155e-05,0.000395219594327851
0.01218,0.903243292948472,7.18057386798653,4.81942613201347,-4.65341039044449e-05,-5.78609410883416e-05,0.00172982783624144,1.28031278174054,-5.28829437160928e-05,0.000382436269616374
0.01219,0.905472437679,7.18849105531283,4.81150894468717,-4.66004597593927e-05,-5.78744776346291e-05,0.00172078426491092,1.2843043679336,-5.29630865801767e-05,0.000369613213848125
0.0122,0.907710499234091,7.19648529587878,4.80351470412122,-4.66671527127248e-05,-5.78879865497632e-05,0.00171171835768606,1.288333549166,-5.30437147632497e-05,0.000356750055910908
0.0122,0.907710499234091,7.19648529587878,4.80351470412122,-4.66671527127248e-05,-5.78879865497632e-05,0.00171171835768606,1.288333549166,-5.30437147632497e-05,0.000356750055910908
0.01221,0.909957560473169,7.20455773039247,4.79544226960753,-4.67341857261293e-05,-5.79014670549587e-05,0.00170263002383079,1.29240141466265,-5.31248316908422e-05,0.000343846409058979
0.01222,0.912213702804664,7.21270948440994,4.78729051559006,-4.68015619711527e-05,-5.7914918587033e-05,0.00169351917463164,1.29650907442555,-5.3206447904033e-05,0.000330901888051414
0.01223,0.914479010432627,7.22094172975692,4.77905827024308,-4.6869284559612e-05,-5.79283404277982e-05,0.00168438571883652,1.30065772319169,-5.32885699934185e-05,0.000317916088696147
0.01224,0.916753569345226,7.22925566814053,4.77074433185947,-4.69373566093073e-05,-5.79417317929809e-05,0.00167522956375254,1.30484863272142,-5.33712028631976e-05,0.000304888591550872
0.01225,0.919037466278738,7.23765251658777,4.76234748341223,-4.70057813162994e-05,-5.79550919284215e-05,0.00166605061630039,1.3090831336398,-5.34543545711918e-05,0.000291818967616637
0.01226,0.92133078905802,7.24613351397513,4.75386648602487,-4.70745619318325e-05,-5.79684200782585e-05,0.00165684878277773,1.31336263854735,-5.35380332100518e-05,0.000278706774594839
0.01227,0.923633626883601,7.25469992507351,4.74530007492649,-4.71437017476483e-05,-5.79817154628489e-05,0.00164762396852785,1.31768865001386,-5.36222469242463e-05,0.000265551555316273
0.01228,0.92594607032415,7.26335304061729,4.73664695938271,-4.72132040989807e-05,-5.79949772812619e-05,0.00163837607796525,1.32206276924298,-5.37070039910375e-05,0.000252352836922023
0.012281779143913,0.926358500779263,7.26490173942127,4.73509826057873,-4.72256078118011e-05,-5.79973331701769e-05,0.00163672831978973,1.32284615719659,-5.3722141067315e-05,0.00024999999999177
0.012281779143913,0.926358500779263,7.26490173942127,4.73509826057873,-4.72256078118011e-05,-5.79973331701769e-05,0.00163672831978973,1.32284615719659,-5.3722141067315e-05,0.00024999999999177
0.01229,0.928268211207315,7.272094175363,4.727905824637,-4.72830723762121e-05,-5.80082047247888e-05,0.00162910501465751,1.32399326527647,-5.37923151655448e-05,0.000239115279912353
0.0123,0.930600142995794,7.28092467556163,4.71907532443837,-4.73533099979278e-05,-5.80213969404933e-05,0.00161981068108488,1.3038715652111,-5.38781853086719e-05,0.000225946515323642
0.0123,0.930600142995794,7.28092467556163,4.71907532443837,-4.73533099979278e-05,-5.80213969404933e-05,0.00161981068108488,1.3038715652111,-5.38781853086719e-05,0.000225946515323642
0.01231,0.93294196048655,7.28984591299337,4.71015408700663,-4.74239204379897e-05,-5.80345530645663e-05,0.00161049297884511,1.23597305334165,-5.39646102209106e-05,0.000213197582186893
0.01232,0.935293759898459,7.29885928700341,4.70114071299659,-4.74949072220062e-05,-5.80476722159945e-05,0.00160115180860194,1.09904566430473,-5.40515631309026e-05,0.000201458220272823
0.01233,0.93765563893494,7.3079662258518,4.6920337741482,-4.7566273925822e-05,-5.80607534928083e-05,0.00159178707004856,0.88145091731794,-5.41389834460356e-05,0.000191487211019135
0.01234,0.940027697382426,7.31716819236051,4.68283180763949,-4.76380241571678e-05,-5.80737959374037e-05,0.0015823986605659,0.620738677916027,-5.42267710066349e-05,0.00018397939179089
0.01235,0.942410034869861,7.32646666468947,4.67353333531053,-4.77101616345825e-05,-5.80867986730992e-05,0.00157298648051332,0.368295214023316,-5.43148037690632e-05,0.000179044925079987
0.01236,0.944802754314625,7.33586316783008,4.66413683216992,-4.77826900714999e-05,-5.80997606977899e-05,0.0015635504252621,0.133452718845487,-5.44029588685724e-05,0.000176554781186912
0.01237,0.947205959680668,7.34535925352743,4.65464074647257,-4.78556132554211e-05,-5.81126810206189e-05,0.00155409039047414,-0.0748218304449494,-5.44911209396056e-05,0.000176287081953509
0.01238,0.949619756583358,7.35495650650351,4.64504349349649,-4.79289350295051e-05,-5.8125558627059e-05,0.00154460627076355,-0.249540142585235,-5.45791869152063e-05,0.000177939022194299
0.01239,0.952044252325973,7.36465654535533,4.63534345464467,-4.80026592937259e-05,-5.81383924782966e-05,0.00153509795967986,-0.386698607569187,-5.46670700158665e-05,0.000181152316086786
0.0124,0.954479555937202,7.37446102348252,4.62553897651748,-4.80767900060633e-05,-5.81511815105993e-05,0.00152556534969099,-0.485541611339579,-5.47547020827686e-05,0.000185544949325839
0.0124,0.954479555937202,7.37446102348252,4.62553897651748,-4.80767900060633e-05,-5.81511815105993e-05,0.00152556534969099,-0.485541611339579,-5.47547020827686e-05,0.000185544949325839
0.01241,0.956925778210559,7.38437163005822,4.61562836994178,-4.81513311836645e-05,-5.81639246345836e-05,0.00151600833216497,-0.54820660544942,-5.48420341171378e-05,0.000190742314302595
0.01242,0.959383031740734,7.3943900909718,4.6056099090282,-4.82262869043445e-05,-5.81766207348619e-05,0.00150642679735534,-0.578977760182795,-5.49290351999797e-05,0.000196402629286106
0.01243,0.96185143941255,7.40451825310339,4.59548174689661,-4.83016609879902e-05,-5.81892681325758e-05,0.00149682061581864,-0.583494210387983,-5.50156898080169e-05,0.000202233980891209
0.01244,0.964331104385222,7.41475779321343,4.58524220678657,-4.8377458056767e-05,-5.8201866420699e-05,0.00148718970707346,-0.578727053680089,-5.5101997175954e-05,0.000208045078211137
0.01245,0.966822149196979,7.42511059414706,4.57488940585294,-4.84536822552895e-05,-5.8214414165737e-05,0.00147753394714335,-0.573963807945649,-5.51879590072502e-05,0.00021380853034292
0.01246,0.96932469151585,7.43557849396261,4.56442150603739,-4.85303381561968e-05,-5.82269104335762e-05,0.00146785322231532,-0.569204155786817,-5.52735766752812e-05,0.00021952436735259
0.01247,0.971838856177514,7.44616346140452,4.55383653859548,-4.86074299720114e-05,-5.82393537203323e-05,0.00145814741449453,-0.56444777521917,-5.53588536800815e-05,0.000225192623929083
0.01248,0.974364768127691,7.45686747716337,4.54313252283663,-4.8684962120196e-05,-5.82517426720938e-05,0.00144841640638888,-0.559694364345765,-5.54437926040325e-05,0.000230813330984598
0.01249,0.976902553949039,7.46769255466503,4.53230744533497,-4.87629391361973e-05,-5.82640759614942e-05,0.00143866007956182,-0.554943626945993,-5.5528396832675e-05,0.000236386517669557
0.0125,0.979452342082601,7.47864075080231,4.52135924919769,-4.88413656428435e-05,-5.82763522512473e-05,0.00142887831479261,-0.550195283493185,-5.56126690193071e-05,0.00024191220929393
0.0125,0.979452342082601,7.47864075080231,4.52135924919769,-4.88413656428435e-05,-5.82763522512473e-05,0.00142887831479261,-0.550195283493185,-5.56126690193071e-05,0.00024191220929393
0.01251,0.982014266415772,7.48971421727462,4.51028578272538,-4.89202460999502e-05,-5.82885698618079e-05,0.00141907098833424,-0.545449053472016,-5.56966131122897e-05,0.000247390429909156
0.0125147944407848,0.983246909159877,7.49506838601753,4.50493161398247,-4.89582272362347e-05,-5.82944062725152e-05,0.00141435982233373,-0.543174176350044,-5.57367438011111e-05,0.0002500001
0.0125147944407848,0.983246909159877,7.49506838601753,4.50493161398247,-4.89582272362347e-05,-5.82944062725152e-05,0.00141435982233373,-0.543174176350044,-5.57367438011111e-05,0.0002500001
0.01252,0.984588456991795,7.50091506000725,4.49908493999275,-4.89995854877373e-05,-5.8300727661222e-05,0.00140923798119867,-0.540704688873539,-5.5780230404288e-05,0.000252821197721715
0.01253,0.987175051396899,7.51224552222321,4.48775447777679,-4.90793884751472e-05,-5.83128239782906e-05,0.00139937916810823,-0.535961935964295,-5.58635238949925e-05,0.000258204530335191
0.01254,0.989774184187196,7.52370780721623,4.47629219278377,-4.91596602263929e-05,-5.83248576418948e-05,0.00138949442729274,-0.531220559269207,-5.59464955872558e-05,0.000263540442261369
0.01255,0.992385991670081,7.53530416722033,4.46469583277967,-4.92404060453583e-05,-5.83368275181378e-05,0.00137958363627009,-0.526480332595757,-5.60291473991539e-05,0.000268828945736407
0.01256,0.995010620337403,7.54703703375235,4.45296296624765,-4.93216307240602e-05,-5.83487316707101e-05,0.00136964666415747,-0.521741023729047,-5.61114826469034e-05,0.000274070051610361
0.01257,0.99764821676594,7.55890885084488,4.44109114915512,-4.94033393273456e-05,-5.83605683672298e-05,0.00135968338086861,-0.517002412607453,-5.61935041230821e-05,0.000279263768103498
0.01258,1.00029892893137,7.57092209952811,4.42907790047189,-4.94855371023598e-05,-5.83723359578175e-05,0.00134969365593667,-0.51226428804412,-5.62752144179699e-05,0.000284410101209245
0.01259,1.00296290774794,7.58307932523844,4.41692067476156,-4.95682293640688e-05,-5.83840327250368e-05,0.00133967735721154,-0.507526445297578,-5.63566161212071e-05,0.000289509054818282
0.0126,1.00564030612746,7.59538312291136,4.40461687708864,-4.96514215784027e-05,-5.83956569857269e-05,0.00132963435171603,-0.502788687528173,-5.6437711641513e-05,0.000294560630672114
0.0126,1.00564030612746,7.59538312291136,4.40461687708864,-4.96514215784027e-05,-5.83956569857269e-05,0.00132963435171603,-0.502788687528173,-5.64377116415131e-05,0.000294560630672114
0.01261,1.00833128397109,7.60783622025668,4.39216377974332,-4.97351189668354e-05,-5.84072065852948e-05,0.00131956450132571,-0.498050819724975,-5.65185037152678e-05,0.000299564828323825
0.0126134,1.00924933675556,7.61210474454933,4.38789525545067,-4.97636922556014e-05,-5.84111162496067e-05,0.00131613461379157,-0.496439887657993,-5.65459042273076e-05,0.000301255462518643
0.0126134,1.00924933675556,7.61210474454933,4.38789525545067,-4.97636922556014e-05,-5.84111162496067e-05,0.00131613461379157,-0.496439887657993,-5.65459042273076e-05,0.000301255462518643
0.01262,1.01103599529818,7.62044125960681,4.37955874039319,-4.98193275592207e-05,-5.84186802271265e-05,0.00130946767385633,-0.493312660915451,-5.65989943871976e-05,0.000304521645978993
0.01263,1.01375460822068,7.63320114502167,4.36679885497833,-4.99040525773678e-05,-5.84300754230524e-05,0.00129934372605428,-0.488574023707113,-5.66791867010871e-05,0.000309431079627441
0.01264,1.01648728057892,7.64611861928801,4.35388138071199,-4.9989300435356e-05,-5.84413910157848e-05,0.0012891925243641,-0.483834740497344,-5.67590824155241e-05,0.000314293123823285
0.01265,1.01923417932592,7.65919661014419,4.34080338985581,-5.00750771664367e-05,-5.84526251872569e-05,0.00127901392856573,-0.479094641951622,-5.68386838655636e-05,0.000319107771326542
0.01266,1.02199547950937,7.67243820002662,4.32756179997338,-5.01613885062507e-05,-5.84637755615956e-05,0.00126880779253667,-0.474353557758954,-5.69179938567296e-05,0.000323875013095031
0.01267,1.02477135749823,7.68584651472147,4.31415348527853,-5.0248240448987e-05,-5.8474839904567e-05,0.00125857397032986,-0.469611325977494,-5.69970147986668e-05,0.000328594838137478
0.01268,1.02756199157635,7.69942473127211,4.30057526872789,-5.0335639223329e-05,-5.84858160834953e-05,0.00124831231543159,-0.464867790186479,-5.70757489875309e-05,0.000333267233970305
0.0126868,1.02946814323042,7.70875660505165,4.29124339494835,-5.03953860591329e-05,-5.84932285152517e-05,0.00124131841668357,-0.461641360550021,-5.71291258976735e-05,0.000336417365128312
0.0126868,1.02946814323042,7.70875660505165,4.29124339494835,-5.03953860591328e-05,-5.84932285152517e-05,0.00124131841668357,-0.461641360550021,-5.71291258976735e-05,0.000336417365128312
0.01269,1.03036756220274,7.71317607278231,4.28682392721769,-5.04235913199348e-05,-5.84967020847134e-05,0.00123802267976371,-0.460122792940108,-5.71541992767836e-05,0.000337892187795848
0.0127,1.03318826008168,7.72710398046949,4.27289601953051,-5.05121027388197e-05,-5.85074950924359e-05,0.00122770490883925,-0.455376181165994,-5.72323682741711e-05,0.000342469683576768
0.0127,1.03318826008168,7.72710398046949,4.27289601953051,-5.05121027388197e-05,-5.85074950924359e-05,0.00122770490883925,-0.455376181165994,-5.72323682741711e-05,0.000342469683576768
0.01271,1.03602426772996,7.74121177055041,4.25878822944959,-5.06011806158176e-05,-5.85181934969259e-05,0.0012173588559945,-0.450627815461845,-5.7310257813641e-05,0.00034699970472348
0.01272,1.03887578285767,7.75550305380767,4.24449694619233,-5.06908312353419e-05,-5.85287944151525e-05,0.00120698436325225,-0.445877549463129,-5.7387870546921e-05,0.000351482232505031
0.01273,1.04174299593851,7.76998133425022,4.23001866574978,-5.07810619768786e-05,-5.85392961016924e-05,0.001196581279614,-0.441125248400547,-5.7465208519493e-05,0.000355917247840361
0.01274,1.04462610758901,7.78465033241157,4.21534966758843,-5.08718798201221e-05,-5.85496960902763e-05,0.00118614944725401,-0.436370776103265,-5.75422741044988e-05,0.000360304729737166
0.01275,1.04752532607626,7.79951393312635,4.20048606687365,-5.09632915556532e-05,-5.85599914537556e-05,0.00117568870367214,-0.431613997764669,-5.76190697567461e-05,0.000364644655350916
0.01276,1.05044086142999,7.81457607622028,4.18542392377972,-5.10553043267864e-05,-5.8570179463475e-05,0.00116519888620489,-0.42685478301947,-5.76955978192234e-05,0.000368937000789505
0.01277,1.05337292695742,7.82984078013017,4.17015921986983,-5.11479255339351e-05,-5.85802574574458e-05,0.00115467983044665,-0.422093002732109,-5.77718607980577e-05,0.000373181741322597
0.01278,1.05632174086271,7.84531219279135,4.15468780720865,-5.12411626626239e-05,-5.85902226343558e-05,0.00114413137004188,-0.417328532492897,-5.78478609784229e-05,0.00037737885055002
0.01279,1.05928752495081,7.86099455201559,4.13900544798441,-5.13350234574291e-05,-5.86000722474042e-05,0.00113355333682774,-0.412561249272661,-5.79236007681803e-05,0.000381528301203205
0.0128,1.06227050492146,7.87689219539079,4.12310780460921,-5.14295159070182e-05,-5.86098035794069e-05,0.00112294556083472,-0.40779103224998,-5.79990825986903e-05,0.000385630064961662
0.0128,1.06227050492146,7.87689219539079,4.12310780460921,-5.14295159070182e-05,-5.86098035794069e-05,0.00112294556083472,-0.40779103224998,-5.79990825986903e-05,0.000385630064961662
0.01281,1.06527091880712,7.8930097467274,4.1069902532726,-5.152464743265e-05,-5.86194129631468e-05,0.00111230786507702,-0.403017762204393,-5.80743088215008e-05,0.000389684110947903
0.0128157,1.06698904514855,7.90229689527198,4.09770310472802,-5.15791615680564e-05,-5.86248346893865e-05,0.00110623092463929,-0.400295588594317,-5.81170742329423e-05,0.000391973554082669
0.0128157,1.06698904514855,7.90229689527198,4.09770310472802,-5.15791615680564e-05,-5.86248346893865e-05,0.00110623092463929,-0.400295588594317,-5.81170742329423e-05,0.000391973554082669
0.01282,1.06828899935557,7.90935174650988,4.09064825349012,-5.16204265834921e-05,-5.86288978182892e-05,0.00110164007762412,-0.398241326268393,-5.81492815849014e-05,0.000393690408591982
0.01283,1.07132499308115,7.92592304243924,4.07407695756076,-5.17168612823488e-05,-5.8638254517252e-05,0.00109094201779483,-0.393461609113309,-5.82240033047386e-05,0.00039764892514611
0.01284,1.07437914471008,7.9427284742031,4.0572715257969,-5.18139602957126e-05,-5.86474801556536e-05,0.00108021350763111,-0.388678500639757,-5.8298476219363e-05,0.000401559627678768
0.01285,1.07745170226101,7.95977299192664,4.04022700807336,-5.19117327908254e-05,-5.86565720047156e-05,0.00106945436838118,-0.383891893616681,-5.83727025181927e-05,0.000405422482498628
0.01286,1.08054293029834,7.97706191138392,4.02293808861608,-5.20101870786101e-05,-5.86655259923319e-05,0.00105866441097439,-0.379101678064591,-5.844668461607e-05,0.000409237453349596
0.01287,1.08365309545912,7.99460062531705,4.00539937468295,-5.21093320083303e-05,-5.86743383739885e-05,0.00104784344659598,-0.37430774780321,-5.85204248033455e-05,0.000413004503386567
