"time","rRod1_ia[1]","rRod1_ia[2]","rRod1_ia[3]","rRod2_ib[1]","rRod2_ib[2]","rRod2_ib[3]","Fixed1.frame_b.r_0[1]","Fixed1.frame_b.r_0[2]","Fixed1.frame_b.r_0[3]","Fixed1.frame_b.f[1]","Fixed1.frame_b.f[2]","Fixed1.frame_b.f[3]","Fixed1.frame_b.t[1]","Fixed1.frame_b.t[2]","Fixed1.frame_b.t[3]","jointSSR.frame_b.r_0[1]","jointSSR.frame_b.r_0[2]","jointSSR.frame_b.r_0[3]","jointSSR.frame_b.f[1]","jointSSR.frame_b.f[2]","jointSSR.frame_b.f[3]","jointSSR.frame_b.t[1]","jointSSR.frame_b.t[2]","jointSSR.frame_b.t[3]","jointSSR.frame_im.r_0[1]","jointSSR.frame_im.r_0[1]","jointSSR.frame_im.r_0[2]","jointSSR.frame_im.r_0[2]","jointSSR.frame_im.r_0[3]","jointSSR.frame_im.r_0[3]","jointSSR.frame_im.f[1]","jointSSR.frame_im.f[1]","jointSSR.frame_im.f[2]","jointSSR.frame_im.f[2]","jointSSR.frame_im.f[3]","jointSSR.frame_im.f[3]","jointSSR.frame_im.t[1]","jointSSR.frame_im.t[1]","jointSSR.frame_im.t[2]","jointSSR.frame_im.t[2]","jointSSR.frame_im.t[3]","jointSSR.frame_im.t[3]","jointSSR.revolute.frame_b.r_0[1]","jointSSR.revolute.frame_b.r_0[2]","jointSSR.revolute.frame_b.r_0[3]","jointSSR.revolute.frame_b.f[1]","jointSSR.revolute.frame_b.f[2]","jointSSR.revolute.frame_b.f[3]","jointSSR.revolute.frame_b.t[1]","jointSSR.revolute.frame_b.t[2]","jointSSR.revolute.frame_b.t[3]","jointSSR.rod1.frame_b.r_0[1]","jointSSR.rod1.frame_b.r_0[2]","jointSSR.rod1.frame_b.r_0[3]","jointSSR.rod1.frame_b.f[1]","jointSSR.rod1.frame_b.f[2]","jointSSR.rod1.frame_b.f[3]","jointSSR.rod1.frame_b.t[1]","jointSSR.rod1.frame_b.t[2]","jointSSR.rod1.frame_b.t[3]","jointSSR.rod2.frame_b.r_0[1]","jointSSR.rod2.frame_b.r_0[2]","jointSSR.rod2.frame_b.r_0[3]","jointSSR.rod2.frame_b.f[1]","jointSSR.rod2.frame_b.f[2]","jointSSR.rod2.frame_b.f[3]","jointSSR.rod2.frame_b.t[1]","jointSSR.rod2.frame_b.t[2]","jointSSR.rod2.frame_b.t[3]","jointSSR.relativePosition.frame_b.r_0[1]","jointSSR.relativePosition.frame_b.r_0[2]","jointSSR.relativePosition.frame_b.r_0[3]","jointSSR.relativePosition.frame_b.f[1]","jointSSR.relativePosition.frame_b.f[2]","jointSSR.relativePosition.frame_b.f[3]","jointSSR.relativePosition.frame_b.t[1]","jointSSR.relativePosition.frame_b.t[2]","jointSSR.relativePosition.frame_b.t[3]","jointSSR.relativePosition.relativePosition.frame_b.r_0[1]","jointSSR.relativePosition.relativePosition.frame_b.r_0[2]","jointSSR.relativePosition.relativePosition.frame_b.r_0[3]","jointSSR.relativePosition.relativePosition.frame_b.f[1]","jointSSR.relativePosition.relativePosition.frame_b.f[2]","jointSSR.relativePosition.relativePosition.frame_b.f[3]","jointSSR.relativePosition.relativePosition.frame_b.t[1]","jointSSR.relativePosition.relativePosition.frame_b.t[2]","jointSSR.relativePosition.relativePosition.frame_b.t[3]","jointSSR.position_b[1].y","jointSSR.position_b[2].y","jointSSR.position_b[3].y"
0.09306,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09328,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.0935,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09372,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09394,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09416,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09438,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.0946,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09482,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09504,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09526,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09548,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.0957,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09592,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09614,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09636,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09658,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.0968,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09702,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09724,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09746,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09768,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.0979,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09812,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09834,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09856,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09878,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.099,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09922,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09944,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09966,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.09988,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.1001,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.10032,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.10054,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.10076,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.10098,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.1012,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.10142,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.10164,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.10186,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.10208,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
