"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","splitter.medium.h","splitter.medium.p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
2.426,97093.5887159719,428945.051217264,86353.0962316599,319345.499050366,85381.2062561668,319346.634310469,96439.172277335,357409.647365856,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.427,97102.9025614199,428944.9569036,86356.046835722,319345.785892756,85384.4407883042,319346.920641023,96448.8698247879,357409.745128513,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.428,97112.2109721894,428944.862636598,86358.9994152898,319346.072528437,85387.6772129715,319347.206765392,96458.5616866219,357409.84280952,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.429,97121.5139514622,428944.768416236,86361.9539681056,319346.358957579,85390.9155279354,319347.492683746,96468.2478664327,357409.94040895,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.43,97130.81150242,428944.674242496,86364.9104919115,319346.645180351,85394.1557309624,319347.778396254,96477.9283678159,357410.037926877,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.431,97140.1036282445,428944.580115358,86367.8689844496,319346.931196927,85397.3978198192,319348.063903087,96487.6031943673,357410.135363373,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.432,97149.3903321173,428944.4860348,86370.8294434622,319347.217007475,85400.6417922724,319348.349204416,96497.2723496825,357410.232718513,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.433,97158.6716172203,428944.392000803,86373.7918666914,319347.502612168,85403.8876460886,319348.63430041,96506.9358373572,357410.329992369,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.434,97167.947486735,428944.298013347,86376.7562518794,319347.788011176,85407.1353790343,319348.91919124,96516.5936609871,357410.427185015,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.435,97177.2179438433,428944.204072412,86379.7225967683,319348.073204669,85410.3849888763,319349.203877076,96526.2458241679,357410.524296524,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.436,97186.4829917268,428944.110177977,86382.6908991004,319348.358192818,85413.6364733811,319349.488358087,96535.8923304952,357410.62132697,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.437,97195.7426335672,428944.016330022,86385.6611566178,319348.642975796,85416.8898303153,319349.772634445,96545.5331835649,357410.718276425,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.438,97204.9968725462,428943.922528528,86388.6333670626,319348.927553771,85420.1450574456,319350.056706319,96555.1683869725,357410.815144964,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.439,97214.2457118456,428943.828773474,86391.6075281771,319349.211926916,85423.4021525385,319350.340573879,96564.7979443137,357410.911932659,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.44,97223.489154647,428943.735064839,86394.5836377034,319349.4960954,85426.6611133606,319350.624237296,96574.4218591843,357411.008639584,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.441,97232.7272041321,428943.641402605,86397.5616933836,319349.780059395,85429.9219376786,319350.907696741,96584.0401351798,357411.105265812,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.442,97241.9598634827,428943.54778675,86400.54169296,319350.063819071,85433.1846232591,319351.190952382,96593.6527758961,357411.201811416,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.443,97251.1871358804,428943.454217255,86403.5236341748,319350.3473746,85436.4491678687,319351.47400439,96603.2597849288,357411.298276471,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.444,97260.409024507,428943.360694099,86406.50751477,319350.630726153,85439.715569274,319351.756852936,96612.8611658735,357411.394661048,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.445,97269.6255325441,428943.267217262,86409.493332488,319350.913873899,85442.9838252416,319352.03949819,96622.456922326,357411.490965222,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.446,97278.8366631735,428943.173786725,86412.4810850707,319351.19681801,85446.2539335381,319352.321940321,96632.047057882,357411.587189065,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.447,97288.0424195769,428943.080402466,86415.4707702605,319351.479558657,85449.5258919302,319352.604179501,96641.6315761371,357411.683332652,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.448,97297.2428049359,428942.987064467,86418.4623857994,319351.76209601,85452.7996981844,319352.886215898,96651.210480687,357411.779396055,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.449,97306.4378224324,428942.893772706,86421.4559294297,319352.044430241,85456.0753500673,319353.168049684,96660.7837751274,357411.875379347,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.45,97315.6274752479,428942.800527164,86424.4513988935,319352.326561519,85459.3528453456,319353.449681029,96670.3514630541,357411.971282603,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.451,97324.8117665642,428942.70732782,86427.448791933,319352.608490017,85462.6321817858,319353.731110102,96679.9135480626,357412.067105895,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.452,97333.9906995629,428942.614174655,86430.4481062904,319352.890215905,85465.9133571547,319354.012337075,96689.4700337488,357412.162849297,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.453,97343.1642774259,428942.521067648,86433.4493397078,319353.171739354,85469.1963692187,319354.293362116,96699.0209237081,357412.258512882,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.454,97352.3325033349,428942.428006779,86436.4524899274,319353.453060534,85472.4812157445,319354.574185397,96708.5662215365,357412.354096723,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.455,97361.4953804714,428942.334992028,86439.4575546914,319353.734179616,85475.7678944987,319354.854807087,96718.1059308294,357412.449600894,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.456,97370.6529120172,428942.242023375,86442.464531742,319354.015096771,85479.056403248,319355.135227357,96727.6400551828,357412.545025467,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.457,97379.805101154,428942.1491008,86445.4734188213,319354.295812171,85482.3467397589,319355.415446377,96737.1685981921,357412.640370517,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.458,97388.9519510636,428942.056224282,86448.4842136714,319354.576325985,85485.638901798,319355.695464317,96746.6915634531,357412.735636117,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.459,97398.0934649276,428941.963393802,86451.4969140347,319354.856638386,85488.9328871319,319355.975281347,96756.2089545615,357412.83082234,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.46,97407.2296459277,428941.870609338,86454.5115176531,319355.136749542,85492.2286935274,319356.254897637,96765.720775113,357412.925929259,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.461,97416.3604972457,428941.777870873,86457.528022269,319355.416659626,85495.5263187508,319356.534313358,96775.2270287033,357413.020956947,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.462,97425.4860220632,428941.685178384,86460.5464256244,319355.696368808,85498.825760569,319356.81352868,96784.727718928,357413.115905479,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.463,97434.606223562,428941.592531852,86463.5667254616,319355.975877259,85502.1270167484,319357.092543773,96794.2228493828,357413.210774926,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.464,97443.7211049238,428941.499931256,86466.5889195228,319356.25518515,85505.4300850558,319357.371358807,96803.7124236635,357413.305565363,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.465,97452.8306693301,428941.407376578,86469.61300555,319356.534292652,85508.7349632577,319357.649973952,96813.1964453657,357413.400276864,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.466,97461.9349199629,428941.314867796,86472.6389812854,319356.813199935,85512.0416491206,319357.928389379,96822.6749180851,357413.4949095,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.467,97471.0338600037,428941.22240489,86475.6668444713,319357.091907171,85515.3501404113,319358.206605257,96832.1478454174,357413.589463346,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.468,97480.1274926343,428941.129987841,86478.6965928498,319357.370414529,85518.6604348964,319358.484621758,96841.6152309582,357413.683938475,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.469,97489.2158210364,428941.037616627,86481.7282241631,319357.648722182,85521.9725303424,319358.76243905,96851.0770783034,357413.77833496,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.47,97498.2988483917,428940.94529123,86484.7617361533,319357.9268303,85525.2864245159,319359.040057305,96860.5333910485,357413.872652874,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.471,97507.3765778819,428940.853011628,86487.7971265627,319358.204739053,85528.6021151837,319359.317476692,96869.9841727892,357413.966892292,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.472,97516.4490126886,428940.760777802,86490.8343931333,319358.482448613,85531.9196001121,319359.594697382,96879.4294271213,357414.061053285,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.473,97525.5161559937,428940.668589732,86493.8735336074,319358.75995915,85535.2388770681,319359.871719545,96888.8691576404,357414.155135928,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.474,97534.5780109788,428940.576447397,86496.9145457271,319359.037270835,85538.5599438179,319360.14854335,96898.3033679421,357414.249140294,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.475,97543.6345808255,428940.484350778,86499.9574272346,319359.314383839,85541.8827981284,319360.425168969,96907.7320616223,357414.343066456,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.476,97552.6858687157,428940.392299854,86503.0021758721,319359.591298333,85545.2074377661,319360.701596571,96917.1552422765,357414.436914488,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.477,97561.731877831,428940.300294605,86506.0487893817,319359.868014488,85548.5338604977,319360.977826327,96926.5729135006,357414.530684462,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.478,97570.7726113532,428940.20833501,86509.0972655057,319360.144532474,85551.8620640897,319361.253858407,96935.98507889,357414.624376452,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.479,97579.8080724639,428940.116421051,86512.1476019861,319360.420852462,85555.1920463087,319361.52969298,96945.3917420406,357414.717990532,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.48,97588.8382643448,428940.024552706,86515.1997965652,319360.696974624,85558.5238049214,319361.805330218,96954.7929065481,357414.811526775,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.481,97597.8631901777,428939.932729955,86518.2538469852,319360.972899129,85561.8573376943,319362.08077029,96964.188576008,357414.904985253,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.482,97606.8828531442,428939.840952779,86521.3097509881,319361.24862615,85565.1926423942,319362.356013366,96973.5787540162,357414.998366041,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.483,97615.897256426,428939.749221158,86524.3675063162,319361.524155856,85568.5297167875,319362.631059617,96982.9634441683,357415.091669212,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.484,97624.906403205,428939.65753507,86527.4271107116,319361.799488419,85571.8685586409,319362.905909213,96992.3426500599,357415.184894839,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.485,97633.9102966627,428939.565894496,86530.4885619166,319362.074624008,85575.209165721,319363.180562324,97001.7163752868,357415.278042995,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.486,97642.9089399808,428939.474299416,86533.5518576732,319362.349562796,85578.5515357945,319363.45501912,97011.0846234447,357415.371113754,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.487,97651.9023363411,428939.38274981,86536.6169957237,319362.624304953,85581.8956666279,319363.729279772,97020.4473981291,357415.464107189,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.488,97660.8904889253,428939.291245658,86539.6839738102,319362.89885065,85585.2415559878,319364.003344449,97029.804702936,357415.557023373,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.489,97669.8734009151,428939.199786939,86542.752789675,319363.173200057,85588.5892016408,319364.277213322,97039.1565414608,357415.649862381,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.49,97678.8510754922,428939.108373633,86545.82344106,319363.447353346,85591.9386013537,319364.550886561,97048.5029172993,357415.742624284,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.491,97687.8235158383,428939.017005721,86548.8959257077,319363.721310688,85595.2897528929,319364.824364336,97057.8438340473,357415.835309156,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.492,97696.790725135,428938.925683181,86551.97024136,319363.995072252,85598.642654025,319365.097646818,97067.1792953003,357415.927917071,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.493,97705.7527065642,428938.834405995,86555.0463857592,319364.26863821,85601.9973025168,319365.370734176,97076.5093046541,357416.020448102,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.494,97714.7094633075,428938.743174141,86558.1243566475,319364.542008733,85605.3536961348,319365.64362658,97085.8338657043,357416.112902322,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.495,97723.6609985466,428938.6519876,86561.204151767,319364.815183992,85608.7118326455,319365.916324202,97095.1529820467,357416.205279805,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.496,97732.60721924,428938.560845612,86564.2858558051,319365.088150557,85612.0717964031,319366.188813672,97104.4665250868,357416.297573897,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.497,97741.5481633455,428938.469748425,86567.3694350811,319365.360913513,85615.4335538805,319366.461100055,97113.7745461951,357416.389787103,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.498,97750.4838901004,428938.378696448,86570.4548366864,319365.633480956,85618.7970524021,319366.733191406,97123.0771259758,357416.481923414,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.499,97759.4144026202,428938.287689662,86573.5420584233,319365.905853046,85622.1622897943,319367.005087886,97132.3742679335,357416.573982899,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.5,97768.3397040202,428938.196728045,86576.6310980936,319366.178029945,85625.5292638832,319367.276789658,97141.665975573,357416.665965628,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.501,97777.2597974159,428938.105811577,86579.7219534995,319366.450011815,85628.8979724951,319367.548296881,97150.9522523988,357416.757871669,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.502,97786.1746859228,428938.014940237,86582.814622443,319366.721798817,85632.2684134562,319367.819609716,97160.2331019156,357416.849701089,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.503,97795.0843726563,428937.924114005,86585.9091027261,319366.993391112,85635.6405845928,319368.090728324,97169.508527628,357416.941453959,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.504,97803.9888607319,428937.83333286,86589.005392151,319367.264788862,85639.014483731,319368.361652867,97178.7785330408,357417.033130347,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.505,97812.8881532649,428937.742596782,86592.1034885195,319367.535992228,85642.3901086972,319368.632383504,97188.0431216586,357417.124730322,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.506,97821.7822533708,428937.651905749,86595.2033896339,319367.807001372,85645.7674573175,319368.902920397,97197.3022969859,357417.216253951,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.507,97830.6711641651,428937.561259741,86598.305093296,319368.077816455,85649.1465274183,319369.173263707,97206.5560625276,357417.307701305,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.508,97839.5548887632,428937.470658737,86601.4085973081,319368.348437639,85652.5273168257,319369.443413594,97215.8044217881,357417.399072451,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.509,97848.4334302806,428937.380102718,86604.513899472,319368.618865085,85655.909823366,319369.71337022,97225.0473782723,357417.490367458,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.51,97857.3067918326,428937.289591661,86607.62099759,319368.889098955,85659.2940448655,319369.983133745,97234.2849354847,357417.581586396,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.511,97866.1749765347,428937.199125547,86610.7298894639,319369.15913941,85662.6799791503,319370.25270433,97243.5170969299,357417.672729332,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.512,97875.0379875024,428937.108704355,86613.8405728959,319369.428986611,85666.0676240467,319370.522082136,97252.7438661128,357417.763796335,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.513,97883.8958278511,428937.018328064,86616.953045688,319369.698640721,85669.456977381,319370.791267323,97261.9652465378,357417.854787475,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.514,97892.7485006963,428936.927996653,86620.0673056423,319369.9681019,85672.8480369793,319371.060260053,97271.1812417097,357417.945702819,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.515,97901.5960091533,428936.837710103,86623.1833505608,319370.23737031,85676.240800668,319371.329060487,97280.391855133,357418.036542436,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.516,97910.4383563377,428936.747468392,86626.3011782455,319370.506446112,85679.6352662732,319371.597668785,97289.5970903125,357418.127306396,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.517,97919.2755453648,428936.657271499,86629.4207864985,319370.775329469,85683.0314316213,319371.866085109,97298.7969507529,357418.217994767,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.518,97928.1075793501,428936.567119405,86632.5421731219,319371.04402054,85686.4292945384,319372.134309619,97307.9914399587,357418.308607617,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.519,97936.9344614091,428936.477012088,86635.6653359176,319371.312519489,85689.8288528507,319372.402342475,97317.1805614347,357418.399145015,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.52,97945.7561946572,428936.386949527,86638.7902726878,319371.580826476,85693.2301043846,319372.670183839,97326.3643186854,357418.48960703,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.521,97954.5727822097,428936.296931703,86641.9169812345,319371.848941662,85696.6330469662,319372.937833873,97335.5427152155,357418.579993731,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.522,97963.3842271823,428936.206958594,86645.0454593597,319372.11686521,85700.0376784219,319373.205292735,97344.7157545298,357418.670305186,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.523,97972.1905326902,428936.11703018,86648.1757048654,319372.384597281,85703.4439965778,319373.472560588,97353.8834401327,357418.760541464,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.524,97980.991701849,428936.02714644,86651.3077155538,319372.652138036,85706.8519992601,319373.739637593,97363.0457755291,357418.850702634,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.525,97989.7877377741,428935.937307353,86654.4414892269,319372.919487636,85710.2616842952,319374.006523909,97372.2027642235,357418.940788764,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.526,97998.578643581,428935.8475129,86657.5770236866,319373.186646243,85713.6730495092,319374.273219699,97381.3544097206,357419.030799923,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.527,98007.3644223849,428935.757763059,86660.7143167351,319373.45361402,85717.0860927284,319374.539725122,97390.500715525,357419.12073618,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.528,98016.1450773015,428935.668057809,86663.8533661744,319373.720391126,85720.500811779,319374.80604034,97399.6416851415,357419.210597604,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.529,98024.9206114462,428935.57839713,86666.9941698066,319373.986977723,85723.9172044873,319375.072165514,97408.7773220746,357419.300384262,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.53,98033.6910279343,428935.488781002,86670.1367254337,319374.253373974,85727.3352686796,319375.338100804,97417.907629829,357419.390096224,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.531,98042.4563298814,428935.399209403,86673.2810308577,319374.519580039,85730.7550021819,319375.603846371,97427.0326119095,357419.479733559,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.532,98051.2165204028,428935.309682313,86676.4270838807,319374.78559608,85734.1764028207,319375.869402377,97436.1522718205,357419.569296335,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.533,98059.971602614,428935.220199712,86679.5748823048,319375.051422258,85737.5994684221,319376.134768982,97445.2666130668,357419.658784621,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.534,98068.7215796305,428935.130761578,86682.7244239319,319375.317058735,85741.0241968123,319376.399946346,97454.375639153,357419.748198485,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.535,98077.4664545677,428935.041367892,86685.8757065642,319375.582505672,85744.4505858177,319376.664934632,97463.4793535839,357419.837537997,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.536,98086.206230541,428934.952018632,86689.0287280037,319375.847763231,85747.8786332644,319376.929733999,97472.5777598639,357419.926803224,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.537,98094.9409106659,428934.862713778,86692.1834860523,319376.112831574,85751.3083369786,319377.194344608,97481.6708614979,357420.015994237,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.538,98103.6704980578,428934.773453308,86695.3399785123,319376.377710861,85754.7396947868,319377.458766621,97490.7586619903,357420.105111102,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.539,98112.3949958321,428934.684237204,86698.4982031855,319376.642401254,85758.1727045149,319377.723000198,97499.8411648461,357420.19415389,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.54,98121.1144071044,428934.595065443,86701.6581578742,319376.906902915,85761.6073639894,319377.9870455,97508.9183735696,357420.283122668,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.541,98129.8287349899,428934.505938006,86704.8198403802,319377.171216004,85765.0436710364,319378.250902688,97517.9902916657,357420.372017506,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.542,98138.5379826043,428934.416854871,86707.9832485057,319377.435340685,85768.4816234821,319378.514571923,97527.0569226389,357420.460838472,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.543,98147.2421530628,428934.327816018,86711.1483800527,319377.699277117,85771.9212191529,319378.778053365,97536.1182699939,357420.549585635,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.544,98155.941249481,428934.238821427,86714.3152328233,319377.963025463,85775.362455875,319379.041347176,97545.1743372354,357420.638259063,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.545,98164.6352749743,428934.149871076,86717.4838046194,319378.226585884,85778.8053314745,319379.304453516,97554.2251278681,357420.726858826,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.546,98173.3242326582,428934.060964945,86720.6540932432,319378.489958541,85782.2498437778,319379.567372547,97563.2706453965,357420.815384991,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.547,98182.008125648,428933.972103014,86723.8260964967,319378.753143596,85785.695990611,319379.830104429,97572.3108933253,357420.903837628,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.548,98190.6869570592,428933.883285261,86726.9998121819,319379.016141211,85789.1437698005,319380.092649322,97581.3458751592,357420.992216805,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.549,98199.3607300073,428933.794511667,86730.1752381009,319379.278951546,85792.5931791724,319380.355007389,97590.3755944029,357421.080522591,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.55,98208.0294476077,428933.70578221,86733.3523720558,319379.541574764,85796.044216553,319380.617178789,97599.400054561,357421.168755055,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.551,98216.6931129758,428933.61709687,86736.5312118485,319379.804011025,85799.4968797685,319380.879163684,97608.4192591381,357421.256914265,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.552,98225.3517292271,428933.528455626,86739.7117552811,319380.066260491,85802.9511666452,319381.140962234,97617.4332116389,357421.34500029,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.553,98234.005299477,428933.439858457,86742.8940001557,319380.328323325,85806.4070750093,319381.4025746,97626.441915568,357421.433013199,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.554,98242.653826841,428933.351305344,86746.0779442743,319380.590199686,85809.8646026871,319381.664000944,97635.4453744302,357421.52095306,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.555,98251.2973144344,428933.262796264,86749.263585439,319380.851889737,85813.3237475047,319381.925241425,97644.44359173,357421.608819942,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.556,98259.9357653728,428933.174331199,86752.4509214518,319381.113393639,85816.7845072885,319382.186296206,97653.4365709722,357421.696613915,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.557,98268.5691827716,428933.085910126,86755.6399501148,319381.374711553,85820.2468798646,319382.447165446,97662.4243156613,357421.784335045,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.558,98277.1975697462,428932.997533026,86758.8306692299,319381.635843642,85823.7108630593,319382.707849307,97671.406829302,357421.871983403,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.559,98285.8209294121,428932.909199877,86762.0230765993,319381.896790066,85827.1764546988,319382.968347949,97680.3841153991,357421.959559057,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.56,98294.4392648846,428932.82091066,86765.217170025,319382.157550987,85830.6436526095,319383.228661533,97689.356177457,357422.047062075,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.561,98303.0525792793,428932.732665353,86768.412947309,319382.418126566,85834.1124546174,319383.488790221,97698.3230189806,357422.134492526,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.562,98311.6608757116,428932.644463935,86771.6104062535,319382.678516965,85837.582858549,319383.748734173,97707.2846434743,357422.22185048,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.563,98320.2641572969,428932.556306387,86774.8095446603,319382.938722346,85841.0548622303,319384.008493549,97716.241054443,357422.309136004,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.564,98328.8624271507,428932.468192687,86778.0103603317,319383.198742869,85844.5284634876,319384.268068511,97725.1922553912,357422.396349167,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.565,98337.4556883883,428932.380122816,86781.2128510695,319383.458578696,85848.0036601472,319384.52745922,97734.1382498236,357422.483490039,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.566,98346.0439441253,428932.292096751,86784.417014676,319383.71822999,85851.4804500353,319384.786665837,97743.0790412449,357422.570558687,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.567,98354.6271974771,428932.204114473,86787.6228489531,319383.97769691,85854.9588309782,319385.045688521,97752.0146331597,357422.65755518,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.568,98363.2054515591,428932.116175961,86790.8303517028,319384.236979619,85858.4388008021,319385.304527435,97760.9450290727,357422.744479588,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.569,98371.7787094868,428932.028281194,86794.0395207272,319384.496078279,85861.9203573332,319385.563182739,97769.8702324884,357422.831331979,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.57,98380.3469743756,428931.940430152,86797.2503538285,319384.754993049,85865.4034983978,319385.821654594,97778.7902469117,357422.91811242,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.571,98388.9102493409,428931.852622813,86800.4628488085,319385.013724093,85868.8882218221,319386.079943161,97787.7050758471,357423.004820983,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.572,98397.4685374982,428931.764859159,86803.6770034693,319385.272271572,85872.3745254323,319386.3380486,97796.6147227992,357423.091457734,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.573,98406.0218419629,428931.677139166,86806.8928156131,319385.530635646,85875.8624070547,319386.595971073,97805.5191912728,357423.178022742,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.574,98414.5701658505,428931.589462816,86810.1102830418,319385.788816478,85879.3518645155,319386.85371074,97814.4184847724,357423.264516077,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.575,98423.1135122764,428931.501830088,86813.3294035575,319386.046814229,85882.842895641,319387.111267763,97823.3126068029,357423.350937806,0,1,4,0.9999999999999,0,1,4,1.9999999999998
2.576,98431.651884356,428931.41424096,86816.5501749623,319386.30462906,85886.3354982575,319387.368642301,97832.2015608687,357423.437288,0,1,4,0.9999999999999,0,1,4,1.9999999999998
