"time","Source.ports[1].m_flow","Source.ports[1].p","Source.ports[1].h_outflow","Source.ports[2].m_flow","Source.ports[2].p","Source.ports[2].h_outflow","Source.ports[3].m_flow","Source.ports[3].p","Source.ports[3].h_outflow","Source.ports[4].m_flow","Source.ports[4].p","Source.ports[4].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","Sink.ports[2].m_flow","Sink.ports[2].p","Sink.ports[2].h_outflow","Sink.ports[3].m_flow","Sink.ports[3].p","Sink.ports[3].h_outflow","Sink.ports[4].m_flow","Sink.ports[4].p","Sink.ports[4].h_outflow","pump.port_b.m_flow","pump.port_b.p","pump.port_b.h_outflow","downstreamPressure.y","pumpPolynomial.port_b.m_flow","pumpPolynomial.port_b.p","pumpPolynomial.port_b.h_outflow","pumpQuadraticLinear.port_b.m_flow","pumpQuadraticLinear.port_b.p","pumpQuadraticLinear.port_b.h_outflow","pumpLinear.port_b.m_flow","pumpLinear.port_b.p","pumpLinear.port_b.h_outflow"
1.988,-1.37319228562294,200000,84105.9189422012,-1.37319228562294,200000,84105.9189422012,-1.28772541918907,200000,84105.9189422012,-1.28772541918907,200000,84105.9189422012,1.37319228562294,337120,84234.9452437955,1.37319228562294,337120,84234.9452437955,1.28772541918907,337120,84234.9452437955,1.28772541918907,337120,84234.9452437955,-1.37319228562294,337120,84277.6095973257,337120,-1.37319228562294,337120,84277.6095973257,-1.28772541918907,337120,84277.6095973257,-1.28772541918907,337120,84277.6095973257
1.99,-1.37274087413315,200000,84105.9189422012,-1.37274087413315,200000,84105.9189422012,-1.28699154181789,200000,84105.9189422012,-1.28699154181789,200000,84105.9189422012,1.37274087413315,337600,84235.3968821318,1.37274087413315,337600,84235.3968821318,1.28699154181789,337600,84235.3968821318,1.28699154181789,337600,84235.3968821318,-1.37274087413315,337600,84278.2105781657,337600,-1.37274087413315,337600,84278.2105781657,-1.28699154181789,337600,84278.2105781657,-1.28699154181789,337600,84278.2105781657
1.992,-1.37228933683978,200000,84105.9189422012,-1.37228933683978,200000,84105.9189422012,-1.28625766444628,200000,84105.9189422012,-1.28625766444628,200000,84105.9189422012,1.37228933683978,338080,84235.8485202658,1.37228933683978,338080,84235.8485202658,1.28625766444628,338080,84235.8485202658,1.28625766444628,338080,84235.8485202658,-1.37228933683978,338080,84278.8115587502,338080,-1.37228933683978,338080,84278.8115587502,-1.28625766444628,338080,84278.8115587502,-1.28625766444628,338080,84278.8115587502
1.994,-1.37183767363774,200000,84105.9189422012,-1.37183767363774,200000,84105.9189422012,-1.28552378707425,200000,84105.9189422012,-1.28552378707425,200000,84105.9189422012,1.37183767363774,338560,84236.3001581975,1.37183767363774,338560,84236.3001581975,1.28552378707425,338560,84236.3001581975,1.28552378707425,338560,84236.3001581975,-1.37183767363774,338560,84279.4125390793,338560,-1.37183767363774,338560,84279.4125390793,-1.28552378707425,338560,84279.4125390793,-1.28552378707425,338560,84279.4125390793
1.996,-1.37138588442179,200000,84105.9189422012,-1.37138588442179,200000,84105.9189422012,-1.28478990970179,200000,84105.9189422012,-1.28478990970179,200000,84105.9189422012,1.37138588442179,339040,84236.751795927,1.37138588442179,339040,84236.751795927,1.28478990970179,339040,84236.751795927,1.28478990970179,339040,84236.751795927,-1.37138588442179,339040,84280.013519153,339040,-1.37138588442179,339040,84280.013519153,-1.28478990970179,339040,84280.013519153,-1.28478990970179,339040,84280.013519153
1.998,-1.37093396908655,200000,84105.9189422012,-1.37093396908655,200000,84105.9189422012,-1.28405603232891,200000,84105.9189422012,-1.28405603232891,200000,84105.9189422012,1.37093396908655,339520,84237.2034334543,1.37093396908655,339520,84237.2034334543,1.28405603232891,339520,84237.2034334543,1.28405603232891,339520,84237.2034334543,-1.37093396908655,339520,84280.6144989712,339520,-1.37093396908655,339520,84280.6144989712,-1.28405603232891,339520,84280.6144989712,-1.28405603232891,339520,84280.6144989712
2,-1.37048192752648,200000,84105.9189422012,-1.37048192752648,200000,84105.9189422012,-1.2833221549556,200000,84105.9189422012,-1.2833221549556,200000,84105.9189422012,1.37048192752648,340000,84237.6550707792,1.37048192752648,340000,84237.6550707792,1.2833221549556,340000,84237.6550707792,1.2833221549556,340000,84237.6550707792,-1.37048192752648,340000,84281.215478534,340000,-1.37048192752648,340000,84281.215478534,-1.2833221549556,340000,84281.215478534,-1.2833221549556,340000,84281.215478534
2.002,-1.37002975963592,200000,84105.9189422012,-1.37002975963592,200000,84105.9189422012,-1.28258827758187,200000,84105.9189422012,-1.28258827758187,200000,84105.9189422012,1.37002975963592,340480,84238.1067079019,1.37002975963592,340480,84238.1067079019,1.28258827758187,340480,84238.1067079019,1.28258827758187,340480,84238.1067079019,-1.37002975963592,340480,84281.8164578413,340480,-1.37002975963592,340480,84281.8164578413,-1.28258827758187,340480,84281.8164578413,-1.28258827758187,340480,84281.8164578413
2.004,-1.36957746530902,200000,84105.9189422012,-1.36957746530902,200000,84105.9189422012,-1.28185440020771,200000,84105.9189422012,-1.28185440020771,200000,84105.9189422012,1.36957746530902,340960,84238.5583448223,1.36957746530902,340960,84238.5583448223,1.28185440020771,340960,84238.5583448223,1.28185440020771,340960,84238.5583448223,-1.36957746530902,340960,84282.4174368932,340960,-1.36957746530902,340960,84282.4174368932,-1.28185440020771,340960,84282.4174368932,-1.28185440020771,340960,84282.4174368932
2.006,-1.36912504443983,200000,84105.9189422012,-1.36912504443983,200000,84105.9189422012,-1.28112052283313,200000,84105.9189422012,-1.28112052283313,200000,84105.9189422012,1.36912504443983,341440,84239.0099815405,1.36912504443983,341440,84239.0099815405,1.28112052283313,341440,84239.0099815405,1.28112052283313,341440,84239.0099815405,-1.36912504443983,341440,84283.0184156897,341440,-1.36912504443983,341440,84283.0184156897,-1.28112052283313,341440,84283.0184156897,-1.28112052283313,341440,84283.0184156897
2.008,-1.36867249692222,200000,84105.9189422012,-1.36867249692222,200000,84105.9189422012,-1.28038664545812,200000,84105.9189422012,-1.28038664545812,200000,84105.9189422012,1.36867249692222,341920,84239.4616180564,1.36867249692222,341920,84239.4616180564,1.28038664545812,341920,84239.4616180564,1.28038664545812,341920,84239.4616180564,-1.36867249692222,341920,84283.6193942307,341920,-1.36867249692222,341920,84283.6193942307,-1.28038664545812,341920,84283.6193942307,-1.28038664545812,341920,84283.6193942307
2.01,-1.36821982264992,200000,84105.9189422012,-1.36821982264992,200000,84105.9189422012,-1.27965276808268,200000,84105.9189422012,-1.27965276808268,200000,84105.9189422012,1.36821982264992,342400,84239.9132543701,1.36821982264992,342400,84239.9132543701,1.27965276808268,342400,84239.9132543701,1.27965276808268,342400,84239.9132543701,-1.36821982264992,342400,84284.2203725163,342400,-1.36821982264992,342400,84284.2203725163,-1.27965276808268,342400,84284.2203725163,-1.27965276808268,342400,84284.2203725163
2.012,-1.36776702151652,200000,84105.9189422012,-1.36776702151652,200000,84105.9189422012,-1.27891889070683,200000,84105.9189422012,-1.27891889070683,200000,84105.9189422012,1.36776702151652,342880,84240.3648904815,1.36776702151652,342880,84240.3648904815,1.27891889070683,342880,84240.3648904815,1.27891889070683,342880,84240.3648904815,-1.36776702151652,342880,84284.8213505465,342880,-1.36776702151652,342880,84284.8213505465,-1.27891889070683,342880,84284.8213505465,-1.27891889070683,342880,84284.8213505465
2.014,-1.36731409341544,200000,84105.9189422012,-1.36731409341544,200000,84105.9189422012,-1.27818501333054,200000,84105.9189422012,-1.27818501333054,200000,84105.9189422012,1.36731409341544,343360,84240.8165263906,1.36731409341544,343360,84240.8165263906,1.27818501333054,343360,84240.8165263906,1.27818501333054,343360,84240.8165263906,-1.36731409341544,343360,84285.4223283212,343360,-1.36731409341544,343360,84285.4223283212,-1.27818501333054,343360,84285.4223283212,-1.27818501333054,343360,84285.4223283212
2.016,-1.36686103823996,200000,84105.9189422012,-1.36686103823996,200000,84105.9189422012,-1.27745113595383,200000,84105.9189422012,-1.27745113595383,200000,84105.9189422012,1.36686103823996,343840,84241.2681620974,1.36686103823996,343840,84241.2681620974,1.27745113595383,343840,84241.2681620974,1.27745113595383,343840,84241.2681620974,-1.36686103823996,343840,84286.0233058405,343840,-1.36686103823996,343840,84286.0233058405,-1.27745113595383,343840,84286.0233058405,-1.27745113595383,343840,84286.0233058405
2.018,-1.36640785588323,200000,84105.9189422012,-1.36640785588323,200000,84105.9189422012,-1.2767172585767,200000,84105.9189422012,-1.2767172585767,200000,84105.9189422012,1.36640785588323,344320,84241.719797602,1.36640785588323,344320,84241.719797602,1.2767172585767,344320,84241.719797602,1.2767172585767,344320,84241.719797602,-1.36640785588323,344320,84286.6242831044,344320,-1.36640785588323,344320,84286.6242831044,-1.2767172585767,344320,84286.6242831044,-1.2767172585767,344320,84286.6242831044
2.02,-1.36595454623823,200000,84105.9189422012,-1.36595454623823,200000,84105.9189422012,-1.27598338119914,200000,84105.9189422012,-1.27598338119914,200000,84105.9189422012,1.36595454623823,344800,84242.1714329044,1.36595454623823,344800,84242.1714329044,1.27598338119914,344800,84242.1714329044,1.27598338119914,344800,84242.1714329044,-1.36595454623823,344800,84287.2252601128,344800,-1.36595454623823,344800,84287.2252601128,-1.27598338119914,344800,84287.2252601128,-1.27598338119914,344800,84287.2252601128
2.022,-1.36550110919778,200000,84105.9189422012,-1.36550110919778,200000,84105.9189422012,-1.27524950382116,200000,84105.9189422012,-1.27524950382116,200000,84105.9189422012,1.36550110919778,345280,84242.6230680045,1.36550110919778,345280,84242.6230680045,1.27524950382116,345280,84242.6230680045,1.27524950382116,345280,84242.6230680045,-1.36550110919778,345280,84287.8262368658,345280,-1.36550110919778,345280,84287.8262368658,-1.27524950382116,345280,84287.8262368658,-1.27524950382116,345280,84287.8262368658
2.024,-1.36504754465458,200000,84105.9189422012,-1.36504754465458,200000,84105.9189422012,-1.27451562644275,200000,84105.9189422012,-1.27451562644275,200000,84105.9189422012,1.36504754465458,345760,84243.0747029023,1.36504754465458,345760,84243.0747029023,1.27451562644275,345760,84243.0747029023,1.27451562644275,345760,84243.0747029023,-1.36504754465458,345760,84288.4272133634,345760,-1.36504754465458,345760,84288.4272133634,-1.27451562644275,345760,84288.4272133634,-1.27451562644275,345760,84288.4272133634
2.026,-1.36459385250115,200000,84105.9189422012,-1.36459385250115,200000,84105.9189422012,-1.27378174906391,200000,84105.9189422012,-1.27378174906391,200000,84105.9189422012,1.36459385250115,346240,84243.5263375979,1.36459385250115,346240,84243.5263375979,1.27378174906391,346240,84243.5263375979,1.27378174906391,346240,84243.5263375979,-1.36459385250115,346240,84289.0281896055,346240,-1.36459385250115,346240,84289.0281896055,-1.27378174906391,346240,84289.0281896055,-1.27378174906391,346240,84289.0281896055
2.028,-1.36414003262988,200000,84105.9189422012,-1.36414003262988,200000,84105.9189422012,-1.27304787168465,200000,84105.9189422012,-1.27304787168465,200000,84105.9189422012,1.36414003262988,346720,84243.9779720912,1.36414003262988,346720,84243.9779720912,1.27304787168465,346720,84243.9779720912,1.27304787168465,346720,84243.9779720912,-1.36414003262988,346720,84289.6291655922,346720,-1.36414003262988,346720,84289.6291655922,-1.27304787168465,346720,84289.6291655922,-1.27304787168465,346720,84289.6291655922
2.03,-1.363686084933,200000,84105.9189422012,-1.363686084933,200000,84105.9189422012,-1.27231399430497,200000,84105.9189422012,-1.27231399430497,200000,84105.9189422012,1.363686084933,347200,84244.4296063822,1.363686084933,347200,84244.4296063822,1.27231399430497,347200,84244.4296063822,1.27231399430497,347200,84244.4296063822,-1.363686084933,347200,84290.2301413235,347200,-1.363686084933,347200,84290.2301413235,-1.27231399430497,347200,84290.2301413235,-1.27231399430497,347200,84290.2301413235
2.032,-1.36323200930258,200000,84105.9189422012,-1.36323200930258,200000,84105.9189422012,-1.27158011692486,200000,84105.9189422012,-1.27158011692486,200000,84105.9189422012,1.36323200930258,347680,84244.881240471,1.36323200930258,347680,84244.881240471,1.27158011692486,347680,84244.881240471,1.27158011692486,347680,84244.881240471,-1.36323200930258,347680,84290.8311167994,347680,-1.36323200930258,347680,84290.8311167994,-1.27158011692486,347680,84290.8311167994,-1.27158011692486,347680,84290.8311167994
2.034,-1.36277780563055,200000,84105.9189422012,-1.36277780563055,200000,84105.9189422012,-1.27084623954433,200000,84105.9189422012,-1.27084623954433,200000,84105.9189422012,1.36277780563055,348160,84245.3328743576,1.36277780563055,348160,84245.3328743576,1.27084623954433,348160,84245.3328743576,1.27084623954433,348160,84245.3328743576,-1.36277780563055,348160,84291.4320920198,348160,-1.36277780563055,348160,84291.4320920198,-1.27084623954433,348160,84291.4320920198,-1.27084623954433,348160,84291.4320920198
2.036,-1.36232347380868,200000,84105.9189422012,-1.36232347380868,200000,84105.9189422012,-1.27011236216337,200000,84105.9189422012,-1.27011236216337,200000,84105.9189422012,1.36232347380868,348640,84245.7845080419,1.36232347380868,348640,84245.7845080419,1.27011236216337,348640,84245.7845080419,1.27011236216337,348640,84245.7845080419,-1.36232347380868,348640,84292.0330669848,348640,-1.36232347380868,348640,84292.0330669848,-1.27011236216337,348640,84292.0330669848,-1.27011236216337,348640,84292.0330669848
2.038,-1.3618690137286,200000,84105.9189422012,-1.3618690137286,200000,84105.9189422012,-1.26937848478198,200000,84105.9189422012,-1.26937848478198,200000,84105.9189422012,1.3618690137286,349120,84246.2361415239,1.3618690137286,349120,84246.2361415239,1.26937848478198,349120,84246.2361415239,1.26937848478198,349120,84246.2361415239,-1.3618690137286,349120,84292.6340416944,349120,-1.3618690137286,349120,84292.6340416944,-1.26937848478198,349120,84292.6340416944,-1.26937848478198,349120,84292.6340416944
2.04,-1.36141442528177,200000,84105.9189422012,-1.36141442528177,200000,84105.9189422012,-1.26864460740017,200000,84105.9189422012,-1.26864460740017,200000,84105.9189422012,1.36141442528177,349600,84246.6877748037,1.36141442528177,349600,84246.6877748037,1.26864460740017,349600,84246.6877748037,1.26864460740017,349600,84246.6877748037,-1.36141442528177,349600,84293.2350161485,349600,-1.36141442528177,349600,84293.2350161485,-1.26864460740017,349600,84293.2350161485,-1.26864460740017,349600,84293.2350161485
2.042,-1.36095970835951,200000,84105.9189422012,-1.36095970835951,200000,84105.9189422012,-1.26791073001794,200000,84105.9189422012,-1.26791073001794,200000,84105.9189422012,1.36095970835951,350080,84247.1394078812,1.36095970835951,350080,84247.1394078812,1.26791073001794,350080,84247.1394078812,1.26791073001794,350080,84247.1394078812,-1.36095970835951,350080,84293.8359903472,350080,-1.36095970835951,350080,84293.8359903472,-1.26791073001794,350080,84293.8359903472,-1.26791073001794,350080,84293.8359903472
2.044,-1.36050486285298,200000,84105.9189422012,-1.36050486285298,200000,84105.9189422012,-1.26717685263528,200000,84105.9189422012,-1.26717685263528,200000,84105.9189422012,1.36050486285298,350560,84247.5910407565,1.36050486285298,350560,84247.5910407565,1.26717685263528,350560,84247.5910407565,1.26717685263528,350560,84247.5910407565,-1.36050486285298,350560,84294.4369642905,350560,-1.36050486285298,350560,84294.4369642905,-1.26717685263528,350560,84294.4369642905,-1.26717685263528,350560,84294.4369642905
2.046,-1.36004988865319,200000,84105.9189422012,-1.36004988865319,200000,84105.9189422012,-1.26644297525219,200000,84105.9189422012,-1.26644297525219,200000,84105.9189422012,1.36004988865319,351040,84248.0426734295,1.36004988865319,351040,84248.0426734295,1.26644297525219,351040,84248.0426734295,1.26644297525219,351040,84248.0426734295,-1.36004988865319,351040,84295.0379379784,351040,-1.36004988865319,351040,84295.0379379784,-1.26644297525219,351040,84295.0379379784,-1.26644297525219,351040,84295.0379379784
2.048,-1.35959478565099,200000,84105.9189422012,-1.35959478565099,200000,84105.9189422012,-1.26570909786868,200000,84105.9189422012,-1.26570909786868,200000,84105.9189422012,1.35959478565099,351520,84248.4943059002,1.35959478565099,351520,84248.4943059002,1.26570909786868,351520,84248.4943059002,1.26570909786868,351520,84248.4943059002,-1.35959478565099,351520,84295.6389114109,351520,-1.35959478565099,351520,84295.6389114109,-1.26570909786868,351520,84295.6389114109,-1.26570909786868,351520,84295.6389114109
2.05,-1.35913955373708,200000,84105.9189422012,-1.35913955373708,200000,84105.9189422012,-1.26497522048474,200000,84105.9189422012,-1.26497522048474,200000,84105.9189422012,1.35913955373708,352000,84248.9459381687,1.35913955373708,352000,84248.9459381687,1.26497522048474,352000,84248.9459381687,1.26497522048474,352000,84248.9459381687,-1.35913955373708,352000,84296.2398845879,352000,-1.35913955373708,352000,84296.2398845879,-1.26497522048474,352000,84296.2398845879,-1.26497522048474,352000,84296.2398845879
2.052,-1.358684192802,200000,84105.9189422012,-1.358684192802,200000,84105.9189422012,-1.26424134310038,200000,84105.9189422012,-1.26424134310038,200000,84105.9189422012,1.358684192802,352480,84249.397570235,1.358684192802,352480,84249.397570235,1.26424134310038,352480,84249.397570235,1.26424134310038,352480,84249.397570235,-1.358684192802,352480,84296.8408575095,352480,-1.358684192802,352480,84296.8408575095,-1.26424134310038,352480,84296.8408575095,-1.26424134310038,352480,84296.8408575095
2.054,-1.35822870273615,200000,84105.9189422012,-1.35822870273615,200000,84105.9189422012,-1.2635074657156,200000,84105.9189422012,-1.2635074657156,200000,84105.9189422012,1.35822870273615,352960,84249.849202099,1.35822870273615,352960,84249.849202099,1.2635074657156,352960,84249.849202099,1.2635074657156,352960,84249.849202099,-1.35822870273615,352960,84297.4418301757,352960,-1.35822870273615,352960,84297.4418301757,-1.2635074657156,352960,84297.4418301757,-1.2635074657156,352960,84297.4418301757
2.056,-1.35777308342976,200000,84105.9189422012,-1.35777308342976,200000,84105.9189422012,-1.26277358833039,200000,84105.9189422012,-1.26277358833039,200000,84105.9189422012,1.35777308342976,353440,84250.3008337607,1.35777308342976,353440,84250.3008337607,1.26277358833039,353440,84250.3008337607,1.26277358833039,353440,84250.3008337607,-1.35777308342976,353440,84298.0428025865,353440,-1.35777308342976,353440,84298.0428025865,-1.26277358833039,353440,84298.0428025865,-1.26277358833039,353440,84298.0428025865
2.058,-1.35731733477291,200000,84105.9189422012,-1.35731733477291,200000,84105.9189422012,-1.26203971094475,200000,84105.9189422012,-1.26203971094475,200000,84105.9189422012,1.35731733477291,353920,84250.7524652202,1.35731733477291,353920,84250.7524652202,1.26203971094475,353920,84250.7524652202,1.26203971094475,353920,84250.7524652202,-1.35731733477291,353920,84298.6437747418,353920,-1.35731733477291,353920,84298.6437747418,-1.26203971094475,353920,84298.6437747418,-1.26203971094475,353920,84298.6437747418
2.06,-1.35686145665552,200000,84105.9189422012,-1.35686145665552,200000,84105.9189422012,-1.26130583355869,200000,84105.9189422012,-1.26130583355869,200000,84105.9189422012,1.35686145665552,354400,84251.2040964774,1.35686145665552,354400,84251.2040964774,1.26130583355869,354400,84251.2040964774,1.26130583355869,354400,84251.2040964774,-1.35686145665552,354400,84299.2447466418,354400,-1.35686145665552,354400,84299.2447466418,-1.26130583355869,354400,84299.2447466418,-1.26130583355869,354400,84299.2447466418
2.062,-1.35640544896735,200000,84105.9189422012,-1.35640544896735,200000,84105.9189422012,-1.2605719561722,200000,84105.9189422012,-1.2605719561722,200000,84105.9189422012,1.35640544896735,354880,84251.6557275324,1.35640544896735,354880,84251.6557275324,1.2605719561722,354880,84251.6557275324,1.2605719561722,354880,84251.6557275324,-1.35640544896735,354880,84299.8457182863,354880,-1.35640544896735,354880,84299.8457182863,-1.2605719561722,354880,84299.8457182863,-1.2605719561722,354880,84299.8457182863
2.064,-1.35594931159802,200000,84105.9189422012,-1.35594931159802,200000,84105.9189422012,-1.25983807878529,200000,84105.9189422012,-1.25983807878529,200000,84105.9189422012,1.35594931159802,355360,84252.1073583852,1.35594931159802,355360,84252.1073583852,1.25983807878529,355360,84252.1073583852,1.25983807878529,355360,84252.1073583852,-1.35594931159802,355360,84300.4466896754,355360,-1.35594931159802,355360,84300.4466896754,-1.25983807878529,355360,84300.4466896754,-1.25983807878529,355360,84300.4466896754
2.066,-1.35549304443698,200000,84105.9189422012,-1.35549304443698,200000,84105.9189422012,-1.25910420139795,200000,84105.9189422012,-1.25910420139795,200000,84105.9189422012,1.35549304443698,355840,84252.5589890357,1.35549304443698,355840,84252.5589890357,1.25910420139795,355840,84252.5589890357,1.25910420139795,355840,84252.5589890357,-1.35549304443698,355840,84301.0476608091,355840,-1.35549304443698,355840,84301.0476608091,-1.25910420139795,355840,84301.0476608091,-1.25910420139795,355840,84301.0476608091
2.068,-1.35503664737352,200000,84105.9189422012,-1.35503664737352,200000,84105.9189422012,-1.25837032401019,200000,84105.9189422012,-1.25837032401019,200000,84105.9189422012,1.35503664737352,356320,84253.0106194839,1.35503664737352,356320,84253.0106194839,1.25837032401019,356320,84253.0106194839,1.25837032401019,356320,84253.0106194839,-1.35503664737352,356320,84301.6486316873,356320,-1.35503664737352,356320,84301.6486316873,-1.25837032401019,356320,84301.6486316874,-1.25837032401019,356320,84301.6486316874
2.07,-1.35458012029678,200000,84105.9189422012,-1.35458012029678,200000,84105.9189422012,-1.25763644662201,200000,84105.9189422012,-1.25763644662201,200000,84105.9189422012,1.35458012029678,356800,84253.4622497299,1.35458012029678,356800,84253.4622497299,1.25763644662201,356800,84253.4622497299,1.25763644662201,356800,84253.4622497299,-1.35458012029678,356800,84302.2496023102,356800,-1.35458012029678,356800,84302.2496023102,-1.25763644662201,356800,84302.2496023102,-1.25763644662201,356800,84302.2496023102
2.072,-1.35412346309575,200000,84105.9189422012,-1.35412346309575,200000,84105.9189422012,-1.25690256923339,200000,84105.9189422012,-1.25690256923339,200000,84105.9189422012,1.35412346309575,357280,84253.9138797737,1.35412346309575,357280,84253.9138797737,1.25690256923339,357280,84253.9138797737,1.25690256923339,357280,84253.9138797737,-1.35412346309575,357280,84302.8505726776,357280,-1.35412346309575,357280,84302.8505726776,-1.25690256923339,357280,84302.8505726776,-1.25690256923339,357280,84302.8505726776
2.074,-1.35366667565925,200000,84105.9189422012,-1.35366667565925,200000,84105.9189422012,-1.25616869184436,200000,84105.9189422012,-1.25616869184436,200000,84105.9189422012,1.35366667565925,357760,84254.3655096152,1.35366667565925,357760,84254.3655096152,1.25616869184436,357760,84254.3655096152,1.25616869184436,357760,84254.3655096152,-1.35366667565925,357760,84303.4515427897,357760,-1.35366667565925,357760,84303.4515427897,-1.25616869184436,357760,84303.4515427897,-1.25616869184436,357760,84303.4515427897
2.076,-1.35320975787593,200000,84105.9189422012,-1.35320975787593,200000,84105.9189422012,-1.25543481445489,200000,84105.9189422012,-1.25543481445489,200000,84105.9189422012,1.35320975787593,358240,84254.8171392544,1.35320975787593,358240,84254.8171392544,1.25543481445489,358240,84254.8171392544,1.25543481445489,358240,84254.8171392544,-1.35320975787593,358240,84304.0525126463,358240,-1.35320975787593,358240,84304.0525126463,-1.25543481445489,358240,84304.0525126463,-1.25543481445489,358240,84304.0525126463
2.078,-1.35275270963431,200000,84105.9189422012,-1.35275270963431,200000,84105.9189422012,-1.25470093706501,200000,84105.9189422012,-1.25470093706501,200000,84105.9189422012,1.35275270963431,358720,84255.2687686914,1.35275270963431,358720,84255.2687686914,1.25470093706501,358720,84255.2687686914,1.25470093706501,358720,84255.2687686914,-1.35275270963431,358720,84304.6534822475,358720,-1.35275270963431,358720,84304.6534822475,-1.25470093706501,358720,84304.6534822475,-1.25470093706501,358720,84304.6534822475
2.08,-1.35229553082272,200000,84105.9189422012,-1.35229553082272,200000,84105.9189422012,-1.25396705967469,200000,84105.9189422012,-1.25396705967469,200000,84105.9189422012,1.35229553082272,359200,84255.7203979262,1.35229553082272,359200,84255.7203979262,1.25396705967469,359200,84255.7203979262,1.25396705967469,359200,84255.7203979262,-1.35229553082272,359200,84305.2544515933,359200,-1.35229553082272,359200,84305.2544515933,-1.25396705967469,359200,84305.2544515933,-1.25396705967469,359200,84305.2544515933
2.082,-1.35183822132937,200000,84105.9189422012,-1.35183822132937,200000,84105.9189422012,-1.25323318228396,200000,84105.9189422012,-1.25323318228396,200000,84105.9189422012,1.35183822132937,359680,84256.1720269587,1.35183822132937,359680,84256.1720269587,1.25323318228396,359680,84256.1720269587,1.25323318228396,359680,84256.1720269587,-1.35183822132937,359680,84305.8554206836,359680,-1.35183822132937,359680,84305.8554206836,-1.25323318228396,359680,84305.8554206836,-1.25323318228396,359680,84305.8554206836
2.084,-1.35138078104226,200000,84105.9189422012,-1.35138078104226,200000,84105.9189422012,-1.25249930489279,200000,84105.9189422012,-1.25249930489279,200000,84105.9189422012,1.35138078104226,360160,84256.623655789,1.35138078104226,360160,84256.623655789,1.25249930489279,360160,84256.623655789,1.25249930489279,360160,84256.623655789,-1.35138078104226,360160,84306.4563895186,360160,-1.35138078104226,360160,84306.4563895186,-1.25249930489279,360160,84306.4563895186,-1.25249930489279,360160,84306.4563895186
2.086,-1.35092320984928,200000,84105.9189422012,-1.35092320984928,200000,84105.9189422012,-1.25176542750121,200000,84105.9189422012,-1.25176542750121,200000,84105.9189422012,1.35092320984928,360640,84257.075284417,1.35092320984928,360640,84257.075284417,1.25176542750121,360640,84257.075284417,1.25176542750121,360640,84257.075284417,-1.35092320984928,360640,84307.0573580982,360640,-1.35092320984928,360640,84307.0573580982,-1.25176542750121,360640,84307.0573580982,-1.25176542750121,360640,84307.0573580982
2.088,-1.35046550763812,200000,84105.9189422012,-1.35046550763812,200000,84105.9189422012,-1.25103155010919,200000,84105.9189422012,-1.25103155010919,200000,84105.9189422012,1.35046550763812,361120,84257.5269128428,1.35046550763812,361120,84257.5269128428,1.25103155010919,361120,84257.5269128428,1.25103155010919,361120,84257.5269128428,-1.35046550763812,361120,84307.6583264223,361120,-1.35046550763812,361120,84307.6583264223,-1.25103155010919,361120,84307.6583264223,-1.25103155010919,361120,84307.6583264223
2.09,-1.35000767429634,200000,84105.9189422012,-1.35000767429634,200000,84105.9189422012,-1.25029767271676,200000,84105.9189422012,-1.25029767271676,200000,84105.9189422012,1.35000767429634,361600,84257.9785410663,1.35000767429634,361600,84257.9785410663,1.25029767271676,361600,84257.9785410663,1.25029767271676,361600,84257.9785410663,-1.35000767429634,361600,84308.2592944911,361600,-1.35000767429634,361600,84308.2592944911,-1.25029767271676,361600,84308.2592944911,-1.25029767271676,361600,84308.2592944911
2.092,-1.34954970971131,200000,84105.9189422012,-1.34954970971131,200000,84105.9189422012,-1.24956379532389,200000,84105.9189422012,-1.24956379532389,200000,84105.9189422012,1.34954970971131,362080,84258.4301690876,1.34954970971131,362080,84258.4301690876,1.24956379532389,362080,84258.4301690876,1.24956379532389,362080,84258.4301690876,-1.34954970971131,362080,84308.8602623044,362080,-1.34954970971131,362080,84308.8602623044,-1.24956379532389,362080,84308.8602623044,-1.24956379532389,362080,84308.8602623044
2.094,-1.34909161377026,200000,84105.9189422012,-1.34909161377026,200000,84105.9189422012,-1.24882991793061,200000,84105.9189422012,-1.24882991793061,200000,84105.9189422012,1.34909161377026,362560,84258.8817969066,1.34909161377026,362560,84258.8817969066,1.24882991793061,362560,84258.8817969066,1.24882991793061,362560,84258.8817969066,-1.34909161377026,362560,84309.4612298623,362560,-1.34909161377026,362560,84309.4612298623,-1.24882991793061,362560,84309.4612298623,-1.24882991793061,362560,84309.4612298623
2.096,-1.34863338636025,200000,84105.9189422012,-1.34863338636025,200000,84105.9189422012,-1.24809604053689,200000,84105.9189422012,-1.24809604053689,200000,84105.9189422012,1.34863338636025,363040,84259.3334245235,1.34863338636025,363040,84259.3334245235,1.24809604053689,363040,84259.3334245235,1.24809604053689,363040,84259.3334245235,-1.34863338636025,363040,84310.0621971649,363040,-1.34863338636025,363040,84310.0621971649,-1.24809604053689,363040,84310.0621971648,-1.24809604053689,363040,84310.0621971648
