"time","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","loadInertia.phi","loadInertia.w"
0.0046,8.2201891355039e-13,-2.4202710587851e-13,-40.5850682791636,-23.976076722343,0.722566310325652,157.07963267949
0.00465,8.20656789028415e-13,-2.43594102108357e-13,-40.5850682791636,-23.976076722343,0.730420291959627,157.07963267949
0.0047,8.1929466450644e-13,-2.45161098338204e-13,-40.5850682791636,-23.976076722343,0.738274273593601,157.07963267949
0.00475,8.17932539984465e-13,-2.46728094568052e-13,-40.5850682791636,-23.976076722343,0.746128255227576,157.07963267949
0.0048,8.1657041546249e-13,-2.48295090797899e-13,-40.5850682791636,-23.976076722343,0.753982236861551,157.07963267949
0.00485,8.15208290940514e-13,-2.49862087027746e-13,-40.5850682791636,-23.976076722343,0.761836218495525,157.07963267949
0.0049,8.13846166418539e-13,-2.51429083257594e-13,-40.5850682791636,-23.976076722343,0.769690200129499,157.07963267949
0.00495,8.12484041896564e-13,-2.52996079487441e-13,-40.5850682791636,-23.9760767223429,0.777544181763474,157.07963267949
0.005,8.11121917374589e-13,-2.54563075717288e-13,-40.5850682791636,-23.9760767223429,0.785398163397448,157.07963267949
0.00505,8.09759792852614e-13,-2.56130071947136e-13,-40.5850682791636,-23.9760767223429,0.793252145031423,157.07963267949
0.0051,8.08397668330639e-13,-2.57697068176983e-13,-40.5850682791636,-23.9760767223429,0.801106126665397,157.07963267949
0.00515,8.07035543808664e-13,-2.5926406440683e-13,-40.5850682791636,-23.9760767223429,0.808960108299372,157.07963267949
0.0052,8.05673419286689e-13,-2.60831060636677e-13,-40.5850682791636,-23.9760767223429,0.816814089933346,157.07963267949
0.00525,8.04311294764714e-13,-2.62398056866525e-13,-40.5850682791636,-23.9760767223429,0.824668071567321,157.07963267949
0.0053,8.02949170242739e-13,-2.63965053096372e-13,-40.5850682791636,-23.9760767223429,0.832522053201295,157.07963267949
0.00535,8.01587045720763e-13,-2.65532049326219e-13,-40.5850682791636,-23.9760767223429,0.84037603483527,157.07963267949
0.0054,8.00224921198788e-13,-2.67099045556067e-13,-40.5850682791636,-23.9760767223429,0.848230016469244,157.07963267949
0.00545,7.98862796676813e-13,-2.68666041785914e-13,-40.5850682791636,-23.9760767223429,0.856083998103219,157.07963267949
0.0055,7.97500672154838e-13,-2.70233038015761e-13,-40.5850682791636,-23.9760767223429,0.863937979737193,157.07963267949
0.00555,7.96138547632863e-13,-2.71800034245609e-13,-40.5850682791636,-23.9760767223429,0.871791961371168,157.07963267949
0.0056,7.94776423110888e-13,-2.73367030475456e-13,-40.5850682791636,-23.9760767223429,0.879645943005142,157.07963267949
0.00565,7.93414298588913e-13,-2.74934026705303e-13,-40.5850682791636,-23.9760767223429,0.887499924639117,157.07963267949
0.0057,7.92052174066938e-13,-2.76501022935151e-13,-40.5850682791636,-23.9760767223429,0.895353906273091,157.07963267949
0.00575,7.90690049544963e-13,-2.78068019164998e-13,-40.5850682791636,-23.9760767223429,0.903207887907066,157.07963267949
0.0058,7.89327925022988e-13,-2.79635015394845e-13,-40.5850682791636,-23.9760767223429,0.91106186954104,157.07963267949
0.00585,7.87965800501013e-13,-2.81202011624693e-13,-40.5850682791636,-23.9760767223429,0.918915851175015,157.07963267949
0.0059,7.86603675979037e-13,-2.8276900785454e-13,-40.5850682791636,-23.9760767223429,0.926769832808989,157.07963267949
0.00595,7.85241551457062e-13,-2.84336004084387e-13,-40.5850682791636,-23.9760767223429,0.934623814442964,157.07963267949
0.006,7.83879426935087e-13,-2.85903000314235e-13,-40.5850682791636,-23.9760767223429,0.942477796076938,157.07963267949
0.00605,7.82517302413112e-13,-2.87469996544082e-13,-40.5850682791636,-23.9760767223429,0.950331777710913,157.07963267949
0.0061,7.81155177891137e-13,-2.89036992773929e-13,-40.5850682791636,-23.9760767223429,0.958185759344887,157.07963267949
0.00615,7.79793053369162e-13,-2.90603989003776e-13,-40.5850682791636,-23.9760767223429,0.966039740978861,157.07963267949
0.0062,7.78430928847187e-13,-2.92170985233624e-13,-40.5850682791636,-23.9760767223429,0.973893722612836,157.07963267949
0.00625,7.77068804325212e-13,-2.93737981463471e-13,-40.5850682791636,-23.9760767223429,0.98174770424681,157.07963267949
0.0063,7.75706679803237e-13,-2.95304977693318e-13,-40.5850682791636,-23.9760767223429,0.989601685880785,157.07963267949
0.00635,7.74344555281262e-13,-2.96871973923166e-13,-40.5850682791636,-23.9760767223429,0.997455667514759,157.07963267949
0.0064,7.72982430759287e-13,-2.98438970153013e-13,-40.5850682791636,-23.9760767223429,1.00530964914873,157.07963267949
0.00645,7.71620306237311e-13,-3.0000596638286e-13,-40.5850682791636,-23.9760767223429,1.01316363078271,157.07963267949
0.0065,7.70258181715336e-13,-3.01572962612708e-13,-40.5850682791636,-23.9760767223429,1.02101761241668,157.07963267949
0.00655,7.68896057193361e-13,-3.03139958842555e-13,-40.5850682791636,-23.9760767223429,1.02887159405066,157.07963267949
0.0066,7.67533932671386e-13,-3.04706955072402e-13,-40.5850682791636,-23.9760767223429,1.03672557568463,157.07963267949
0.00665,7.66171808149411e-13,-3.0627395130225e-13,-40.5850682791636,-23.9760767223429,1.04457955731861,157.07963267949
0.0067,7.64809683627436e-13,-3.07840947532097e-13,-40.5850682791636,-23.9760767223429,1.05243353895258,157.07963267949
0.00675,7.63447559105461e-13,-3.09407943761944e-13,-40.5850682791636,-23.9760767223429,1.06028752058656,157.07963267949
0.0068,7.62085434583486e-13,-3.10974939991792e-13,-40.5850682791636,-23.9760767223429,1.06814150222053,157.07963267949
0.00685,7.60723310061511e-13,-3.12541936221639e-13,-40.5850682791636,-23.9760767223429,1.0759954838545,157.07963267949
0.0069,7.59361185539535e-13,-3.14108932451486e-13,-40.5850682791636,-23.9760767223429,1.08384946548848,157.07963267949
0.00695,7.5799906101756e-13,-3.15675928681333e-13,-40.5850682791636,-23.9760767223429,1.09170344712245,157.07963267949
0.007,7.56636936495585e-13,-3.17242924911181e-13,-40.5850682791636,-23.9760767223429,1.09955742875643,157.07963267949
0.00705,7.5527481197361e-13,-3.18809921141028e-13,-40.5850682791636,-23.9760767223429,1.1074114103904,157.07963267949
0.0071,7.55838736588733e-13,-3.20578665000392e-13,-40.5850682791636,-23.9760767223429,1.11526539202438,157.07963267949
0.00715,7.57198795248206e-13,-3.22430801413524e-13,-40.5850682791636,-23.9760767223429,1.12311937365835,157.07963267949
0.0072,7.58558853907679e-13,-3.24282937826657e-13,-40.5850682791636,-23.9760767223429,1.13097335529233,157.07963267949
0.00725,7.59918912567152e-13,-3.26135074239789e-13,-40.5850682791636,-23.9760767223429,1.1388273369263,157.07963267949
0.0073,7.61278971226624e-13,-3.27987210652921e-13,-40.5850682791636,-23.9760767223429,1.14668131856027,157.07963267949
0.00735,7.62639029886097e-13,-3.29839347066053e-13,-40.5850682791636,-23.9760767223429,1.15453530019425,157.07963267949
0.0074,7.6399908854557e-13,-3.31691483479185e-13,-40.5850682791636,-23.9760767223429,1.16238928182822,157.07963267949
0.00745,7.65359147205043e-13,-3.33543619892318e-13,-40.5850682791636,-23.9760767223429,1.1702432634622,157.07963267949
0.0075,7.66719205864515e-13,-3.3539575630545e-13,-40.5850682791636,-23.9760767223429,1.17809724509617,157.07963267949
0.00755,7.68079264523988e-13,-3.37247892718582e-13,-40.5850682791637,-23.9760767223429,1.18595122673015,157.07963267949
0.0076,7.69439323183461e-13,-3.39100029131714e-13,-40.5850682791637,-23.9760767223429,1.19380520836412,157.07963267949
0.00765,7.70799381842934e-13,-3.40952165544846e-13,-40.5850682791637,-23.9760767223429,1.2016591899981,157.07963267949
0.0077,7.72159440502406e-13,-3.42804301957979e-13,-40.5850682791637,-23.9760767223429,1.20951317163207,157.07963267949
0.00775,7.73519499161879e-13,-3.44656438371111e-13,-40.5850682791637,-23.9760767223429,1.21736715326604,157.07963267949
0.0078,7.74879557821352e-13,-3.46508574784243e-13,-40.5850682791637,-23.9760767223429,1.22522113490002,157.07963267949
0.00785,7.76239616480825e-13,-3.48360711197375e-13,-40.5850682791637,-23.976076722343,1.23307511653399,157.07963267949
0.0079,7.77599675140298e-13,-3.50212847610507e-13,-40.5850682791637,-23.976076722343,1.24092909816797,157.07963267949
0.00795,7.7895973379977e-13,-3.5206498402364e-13,-40.5850682791637,-23.976076722343,1.24878307980194,157.07963267949
0.008,7.80319792459243e-13,-3.53917120436772e-13,-40.5850682791637,-23.976076722343,1.25663706143592,157.07963267949
0.00805,7.81679851118716e-13,-3.55769256849904e-13,-40.5850682791637,-23.976076722343,1.26449104306989,157.07963267949
0.0081,7.83039909778189e-13,-3.57621393263036e-13,-40.5850682791637,-23.976076722343,1.27234502470387,157.07963267949
0.00815,7.84399968437662e-13,-3.59473529676168e-13,-40.5850682791637,-23.976076722343,1.28019900633784,157.07963267949
0.0082,7.85760027097134e-13,-3.61325666089301e-13,-40.5850682791637,-23.976076722343,1.28805298797181,157.07963267949
0.00825,7.87120085756607e-13,-3.63177802502433e-13,-40.5850682791637,-23.976076722343,1.29590696960579,157.07963267949
0.0083,7.8848014441608e-13,-3.65029938915565e-13,-40.5850682791637,-23.976076722343,1.30376095123976,157.07963267949
0.00835,7.89840203075553e-13,-3.66882075328697e-13,-40.5850682791637,-23.976076722343,1.31161493287374,157.07963267949
0.0084,7.91200261735025e-13,-3.68734211741829e-13,-40.5850682791637,-23.976076722343,1.31946891450771,157.07963267949
0.00845,7.92560320394498e-13,-3.70586348154961e-13,-40.5850682791638,-23.976076722343,1.32732289614169,157.07963267949
0.0085,7.93920379053971e-13,-3.72438484568094e-13,-40.5850682791638,-23.976076722343,1.33517687777566,157.07963267949
0.00855,7.95280437713444e-13,-3.74290620981226e-13,-40.5850682791638,-23.976076722343,1.34303085940964,157.07963267949
0.0086,7.96640496372916e-13,-3.76142757394358e-13,-40.5850682791638,-23.976076722343,1.35088484104361,157.07963267949
0.00865,7.98000555032389e-13,-3.7799489380749e-13,-40.5850682791638,-23.976076722343,1.35873882267759,157.07963267949
0.0087,7.99360613691862e-13,-3.79847030220622e-13,-40.5850682791638,-23.976076722343,1.36659280431156,157.07963267949
0.00875,8.00720672351335e-13,-3.81699166633755e-13,-40.5850682791638,-23.976076722343,1.37444678594553,157.07963267949
0.0088,8.02080731010808e-13,-3.83551303046887e-13,-40.5850682791638,-23.976076722343,1.38230076757951,157.07963267949
0.00885,8.0344078967028e-13,-3.85403439460019e-13,-40.5850682791638,-23.976076722343,1.39015474921348,157.07963267949
0.0089,8.04800848329753e-13,-3.87255575873151e-13,-40.5850682791638,-23.976076722343,1.39800873084746,157.07963267949
0.00895,8.06160906989226e-13,-3.89107712286283e-13,-40.5850682791638,-23.9760767223431,1.40586271248143,157.07963267949
0.009,8.07520965648699e-13,-3.90959848699415e-13,-40.5850682791638,-23.9760767223431,1.41371669411541,157.07963267949
0.00905,8.08881024308171e-13,-3.92811985112548e-13,-40.5850682791638,-23.9760767223431,1.42157067574938,157.07963267949
0.0091,8.10241082967644e-13,-3.9466412152568e-13,-40.5850682791638,-23.9760767223431,1.42942465738336,157.07963267949
0.00915,8.11601141627117e-13,-3.96516257938812e-13,-40.5850682791638,-23.9760767223431,1.43727863901733,157.07963267949
0.0092,8.1296120028659e-13,-3.98368394351944e-13,-40.5850682791638,-23.9760767223431,1.4451326206513,157.07963267949
0.00925,8.14321258946063e-13,-4.00220530765076e-13,-40.5850682791638,-23.9760767223431,1.45298660228528,157.07963267949
0.0093,8.15681317605535e-13,-4.02072667178209e-13,-40.5850682791639,-23.9760767223431,1.46084058391925,157.07963267949
0.00935,8.17041376265008e-13,-4.03924803591341e-13,-40.5850682791639,-23.9760767223431,1.46869456555323,157.07963267949
0.0094,8.18401434924481e-13,-4.05776940004473e-13,-40.5850682791639,-23.9760767223431,1.4765485471872,157.07963267949
0.00945,8.19761493583954e-13,-4.07629076417605e-13,-40.5850682791639,-23.9760767223431,1.48440252882118,157.07963267949
0.0095,8.21121552243426e-13,-4.09481212830737e-13,-40.5850682791639,-23.9760767223431,1.49225651045515,157.07963267949
0.00955,8.22481610902899e-13,-4.1133334924387e-13,-40.5850682791639,-23.9760767223431,1.50011049208913,157.07963267949
0.0096,8.23841669562372e-13,-4.13185485657002e-13,-40.5850682791639,-23.9760767223431,1.5079644737231,157.07963267949
0.00965,8.25201728221845e-13,-4.15037622070134e-13,-40.5850682791639,-23.9760767223431,1.51581845535708,157.07963267949
0.0097,8.26561786881317e-13,-4.16889758483266e-13,-40.5850682791639,-23.9760767223431,1.52367243699105,157.07963267949
0.00975,8.2792184554079e-13,-4.18741894896398e-13,-40.5850682791639,-23.9760767223431,1.53152641862502,157.07963267949
0.0098,8.29281904200263e-13,-4.2059403130953e-13,-40.5850682791639,-23.9760767223431,1.539380400259,157.07963267949
0.00985,8.30641962859736e-13,-4.22446167722663e-13,-40.5850682791639,-23.9760767223431,1.54723438189297,157.07963267949
0.0099,8.32002021519209e-13,-4.24298304135795e-13,-40.5850682791639,-23.9760767223431,1.55508836352695,157.07963267949
0.00995,8.33362080178681e-13,-4.26150440548927e-13,-40.5850682791639,-23.9760767223431,1.56294234516092,157.07963267949
0.01,8.34722138838154e-13,-4.28002576962059e-13,-40.5850682791639,-23.9760767223432,1.5707963267949,157.07963267949
0.01005,8.36082197497627e-13,-4.29854713375191e-13,-40.5850682791639,-23.9760767223432,1.57865030842887,157.07963267949
0.0101,8.374422561571e-13,-4.31706849788324e-13,-40.5850682791639,-23.9760767223432,1.58650429006285,157.07963267949
0.01015,8.38802314816572e-13,-4.33558986201456e-13,-40.585068279164,-23.9760767223432,1.59435827169682,157.07963267949
0.0102,8.40162373476045e-13,-4.35411122614588e-13,-40.585068279164,-23.9760767223432,1.60221225333079,157.07963267949
0.01025,8.41522432135518e-13,-4.3726325902772e-13,-40.585068279164,-23.9760767223432,1.61006623496477,157.07963267949
0.0103,8.42882490794991e-13,-4.39115395440852e-13,-40.585068279164,-23.9760767223432,1.61792021659874,157.07963267949
0.01035,8.44242549454464e-13,-4.40967531853985e-13,-40.585068279164,-23.9760767223432,1.62577419823272,157.07963267949
0.0104,8.45602608113936e-13,-4.42819668267117e-13,-40.585068279164,-23.9760767223432,1.63362817986669,157.07963267949
0.01045,8.46962666773409e-13,-4.44671804680249e-13,-40.585068279164,-23.9760767223432,1.64148216150067,157.07963267949
0.0105,8.48322725432882e-13,-4.46523941093381e-13,-40.585068279164,-23.9760767223432,1.64933614313464,157.07963267949
0.01055,8.49682784092355e-13,-4.48376077506513e-13,-40.585068279164,-23.9760767223432,1.65719012476862,157.07963267949
0.0106,8.51042842751827e-13,-4.50228213919646e-13,-40.585068279164,-23.9760767223432,1.66504410640259,157.07963267949
0.01065,8.524029014113e-13,-4.52080350332778e-13,-40.585068279164,-23.9760767223432,1.67289808803656,157.07963267949
0.0107,8.53762960070773e-13,-4.5393248674591e-13,-40.585068279164,-23.9760767223432,1.68075206967054,157.07963267949
0.01075,8.55123018730246e-13,-4.55784623159042e-13,-40.585068279164,-23.9760767223432,1.68860605130451,157.07963267949
0.0108,8.56483077389718e-13,-4.57636759572174e-13,-40.585068279164,-23.9760767223432,1.69646003293849,157.07963267949
0.01085,8.57843136049191e-13,-4.59488895985307e-13,-40.585068279164,-23.9760767223432,1.70431401457246,157.07963267949
0.0109,8.59203194708664e-13,-4.61341032398439e-13,-40.585068279164,-23.9760767223432,1.71216799620644,157.07963267949
0.01095,8.60563253368137e-13,-4.63193168811571e-13,-40.585068279164,-23.9760767223432,1.72002197784041,157.07963267949
0.011,8.6192331202761e-13,-4.65045305224703e-13,-40.5850682791641,-23.9760767223432,1.72787595947439,157.07963267949
0.01105,8.63283370687082e-13,-4.66897441637835e-13,-40.5850682791641,-23.9760767223433,1.73572994110836,157.07963267949
0.0111,8.64643429346555e-13,-4.68749578050967e-13,-40.5850682791641,-23.9760767223433,1.74358392274234,157.07963267949
0.01115,8.66003488006028e-13,-4.706017144641e-13,-40.5850682791641,-23.9760767223433,1.75143790437631,157.07963267949
0.0112,8.67363546665501e-13,-4.72453850877232e-13,-40.5850682791641,-23.9760767223433,1.75929188601028,157.07963267949
0.01125,8.68723605324974e-13,-4.74305987290364e-13,-40.5850682791641,-23.9760767223433,1.76714586764426,157.07963267949
0.0113,8.70083663984446e-13,-4.76158123703496e-13,-40.5850682791641,-23.9760767223433,1.77499984927823,157.07963267949
0.01135,8.71443722643919e-13,-4.78010260116628e-13,-40.5850682791641,-23.9760767223433,1.78285383091221,157.07963267949
