"time","volume.medium.h","volume.medium.p"
0.23533,107430.241367473,111645.167958743
0.235532,107430.270007624,111645.167547737
0.235734,107430.298647776,111645.167136731
0.235936,107430.327287927,111645.166725725
0.236138,107430.355928079,111645.166314718
0.23634,107430.38456823,111645.165903712
0.236542,107430.413208382,111645.165492706
0.236744,107430.441848533,111645.1650817
0.236946,107430.470488684,111645.164670693
0.237148,107430.499128836,111645.164259687
0.23735,107430.527768987,111645.163848681
0.237552,107430.556409139,111645.163437674
0.237754,107430.58504929,111645.163026668
0.237956,107430.613689441,111645.162615662
0.238158,107430.642329593,111645.162204656
0.23836,107430.670969744,111645.161793649
0.238562,107430.699609896,111645.161382643
0.238764,107430.728250047,111645.160971637
0.238966,107430.756890198,111645.16056063
0.239168,107430.78553035,111645.160149624
0.23937,107430.814170501,111645.159738618
0.239572,107430.842810653,111645.159327612
0.239774,107430.871450804,111645.158916605
0.239976,107430.900090955,111645.158505599
0.240178,107430.928731107,111645.158094593
0.24038,107430.957371258,111645.157683587
0.240582,107430.98601141,111645.15727258
0.240784,107431.014651561,111645.156861574
0.240986,107431.043291712,111645.156450568
0.241188,107431.071931864,111645.156039561
0.24139,107431.100572015,111645.155628555
0.241592,107431.129212167,111645.155217549
0.241794,107431.157852318,111645.154806543
0.241996,107431.186492469,111645.154395536
0.242198,107431.215132621,111645.15398453
0.2424,107431.243772772,111645.153573524
0.242602,107431.272412924,111645.153162518
0.242804,107431.301053075,111645.152751511
0.243006,107431.329693227,111645.152340505
0.243208,107431.358333378,111645.151929499
0.24341,107431.386973529,111645.151518492
0.243612,107431.415613681,111645.151107486
0.243814,107431.444253832,111645.15069648
0.244016,107431.472893984,111645.150285474
0.244218,107431.501534135,111645.149874467
0.24442,107431.530174286,111645.149463461
0.244622,107431.558814438,111645.149052455
0.244824,107431.587454589,111645.148641449
0.245026,107431.616094741,111645.148230442
0.245228,107431.644734892,111645.147819436
0.24543,107431.673375043,111645.14740843
0.245632,107431.702015195,111645.146997423
0.245834,107431.730655346,111645.146586417
0.246036,107431.759295498,111645.146175411
0.246238,107431.787935649,111645.145764405
0.24644,107431.8165758,111645.145353398
0.246642,107431.845215952,111645.144942392
0.246844,107431.873856103,111645.144531386
0.247046,107431.902496255,111645.14412038
0.247248,107431.931136406,111645.143709373
0.24745,107431.959776557,111645.143298367
0.247652,107431.988416709,111645.142887361
0.247854,107432.01705686,111645.142476354
0.248056,107432.045697012,111645.142065348
0.248258,107432.074337163,111645.141654342
0.24846,107432.102977314,111645.141243336
0.248662,107432.131617466,111645.140832329
0.248864,107432.160257617,111645.140421323
0.249066,107432.188897769,111645.140010317
0.249268,107432.21753792,111645.139599311
0.24947,107432.246178072,111645.139188304
0.249672,107432.274818223,111645.138777298
0.249874,107432.303458374,111645.138366292
0.250076,107432.332098526,111645.137955285
0.250278,107432.360738677,111645.137544279
0.25048,107432.389378829,111645.137133273
0.250682,107432.41801898,111645.136722267
0.250884,107432.446659131,111645.13631126
0.251086,107432.475299283,111645.135900254
0.251288,107432.503939434,111645.135489248
0.25149,107432.532579586,111645.135078241
0.251692,107432.561219737,111645.134667235
0.251894,107432.589859888,111645.134256229
0.252096,107432.61850004,111645.133845223
0.252298,107432.647140191,111645.133434216
0.2525,107432.675780343,111645.13302321
0.252702,107432.704420494,111645.132612204
0.252904,107432.733060645,111645.132201198
0.253106,107432.761700797,111645.131790191
0.253308,107432.790340948,111645.131379185
0.25351,107432.8189811,111645.130968179
0.253712,107432.847621251,111645.130557172
0.253914,107432.876261402,111645.130146166
0.254116,107432.904901554,111645.12973516
0.254318,107432.933541705,111645.129324154
0.25452,107432.962181857,111645.128913147
0.254722,107432.990822008,111645.128502141
0.254924,107433.019462159,111645.128091135
0.255126,107433.048102311,111645.127680129
0.255328,107433.076742462,111645.127269122
0.25553,107433.105382614,111645.126858116
0.255732,107433.134022765,111645.12644711
0.255934,107433.162662916,111645.126036103
0.256136,107433.191303068,111645.125625097
0.256338,107433.219943219,111645.125214091
0.25654,107433.248583371,111645.124803085
0.256742,107433.277223522,111645.124392078
0.256944,107433.305863674,111645.123981072
0.257146,107433.334503825,111645.123570066
0.257348,107433.363143976,111645.12315906
0.25755,107433.391784128,111645.122748053
0.257752,107433.420424279,111645.122337047
0.257954,107433.449064431,111645.121926041
0.258156,107433.477704582,111645.121515034
0.258358,107433.506344733,111645.121104028
0.25856,107433.534984885,111645.120693022
0.258762,107433.563625036,111645.120282016
0.258964,107433.592265188,111645.119871009
0.259166,107433.620905339,111645.119460003
0.259368,107433.64954549,111645.119048997
0.25957,107433.678185642,111645.118637991
0.259772,107433.706825793,111645.118226984
0.259974,107433.735465945,111645.117815978
0.260176,107433.764106096,111645.117404972
0.260378,107433.792746247,111645.116993965
0.26058,107433.821386399,111645.116582959
0.260782,107433.85002655,111645.116171953
0.260984,107433.878666702,111645.115760947
0.261186,107433.907306853,111645.11534994
0.261388,107433.935947004,111645.114938934
0.26159,107433.964587156,111645.114527928
0.261792,107433.993227307,111645.114116922
0.261994,107434.021867459,111645.113705915
0.262196,107434.05050761,111645.113294909
0.262398,107434.079147761,111645.112883903
0.2626,107434.107787913,111645.112472896
0.262802,107434.136428064,111645.11206189
0.263004,107434.165068216,111645.111650884
0.263206,107434.193708367,111645.111239878
0.263408,107434.222348519,111645.110828871
0.26361,107434.25098867,111645.110417865
0.263812,107434.279628821,111645.110006859
0.264014,107434.308268973,111645.109595853
0.264216,107434.336909124,111645.109184846
0.264418,107434.365549276,111645.10877384
0.26462,107434.394189427,111645.108362834
0.264822,107434.422829578,111645.107951827
0.265024,107434.45146973,111645.107540821
0.265226,107434.480109881,111645.107129815
0.265428,107434.508750033,111645.106718809
0.26563,107434.537390184,111645.106307802
0.265832,107434.566030335,111645.105896796
0.266034,107434.594670487,111645.10548579
0.266236,107434.623310638,111645.105074784
0.266438,107434.65195079,111645.104663777
0.26664,107434.680590941,111645.104252771
0.266842,107434.709231092,111645.103841765
0.267044,107434.737871244,111645.103430758
0.267246,107434.766511395,111645.103019752
0.267448,107434.795151547,111645.102608746
0.26765,107434.823791698,111645.10219774
0.267852,107434.852431849,111645.101786733
0.268054,107434.881072001,111645.101375727
0.268256,107434.909712152,111645.100964721
0.268458,107434.938352304,111645.100553714
0.26866,107434.966992455,111645.100142708
0.268862,107434.995632606,111645.099731702
0.269064,107435.024272758,111645.099320696
0.269266,107435.052912909,111645.098909689
0.269468,107435.081553061,111645.098498683
0.26967,107435.110193212,111645.098087677
0.269872,107435.138833364,111645.097676671
0.270074,107435.167473515,111645.097265664
0.270276,107435.196113666,111645.096854658
0.270478,107435.224753818,111645.096443652
0.27068,107435.253393969,111645.096032645
0.270882,107435.282034121,111645.095621639
0.271084,107435.310674272,111645.095210633
0.271286,107435.339314423,111645.094799627
0.271488,107435.367954575,111645.09438862
0.27169,107435.396594726,111645.093977614
0.271892,107435.425234878,111645.093566608
0.272094,107435.453875029,111645.093155602
0.272296,107435.48251518,111645.092744595
0.272498,107435.511155332,111645.092333589
0.2727,107435.539795483,111645.091922583
0.272902,107435.568435635,111645.091511576
0.273104,107435.597075786,111645.09110057
0.273306,107435.625715937,111645.090689564
0.273508,107435.654356089,111645.090278558
0.27371,107435.68299624,111645.089867551
0.273912,107435.711636392,111645.089456545
0.274114,107435.740276543,111645.089045539
0.274316,107435.768916694,111645.088634533
0.274518,107435.797556846,111645.088223526
0.27472,107435.826196997,111645.08781252
0.274922,107435.854837149,111645.087401514
0.275124,107435.8834773,111645.086990507
0.275326,107435.912117451,111645.086579501
0.275528,107435.940757603,111645.086168495
0.27573,107435.969397754,111645.085757489
0.275932,107435.998037906,111645.085346482
0.276134,107436.026678057,111645.084935476
0.276336,107436.055318208,111645.08452447
0.276538,107436.08395836,111645.084113464
0.27674,107436.112598511,111645.083702457
0.276942,107436.141238663,111645.083291451
0.277144,107436.169878814,111645.082880445
0.277346,107436.198518966,111645.082469438
0.277548,107436.227159117,111645.082058432
0.27775,107436.255799268,111645.081647426
0.277952,107436.28443942,111645.08123642
0.278154,107436.313079571,111645.080825413
0.278356,107436.341719723,111645.080414407
0.278558,107436.370359874,111645.080003401
0.27876,107436.399000025,111645.079592395
0.278962,107436.427640177,111645.079181388
0.279164,107436.456280328,111645.078770382
0.279366,107436.48492048,111645.078359376
0.279568,107436.513560631,111645.077948369
0.27977,107436.542200782,111645.077537363
0.279972,107436.570840934,111645.077126357
0.280174,107436.599481085,111645.076715351
0.280376,107436.628121237,111645.076304344
0.280578,107436.656761388,111645.075893338
0.28078,107436.685401539,111645.075482332
0.280982,107436.714041691,111645.075071326
0.281184,107436.742681842,111645.074660319
0.281386,107436.771321994,111645.074249313
0.281588,107436.799962145,111645.073838307
0.28179,107436.828602296,111645.0734273
0.281992,107436.857242448,111645.073016294
0.282194,107436.885882599,111645.072605288
0.282396,107436.914522751,111645.072194282
0.282598,107436.943162902,111645.071783275
0.2828,107436.971803053,111645.071372269
0.283002,107437.000443205,111645.070961263
0.283204,107437.029083356,111645.070550256
0.283406,107437.057723508,111645.07013925
0.283608,107437.086363659,111645.069728244
0.28381,107437.115003811,111645.069317238
0.284012,107437.143643962,111645.068906231
0.284214,107437.172284113,111645.068495225
0.284416,107437.200924265,111645.068084219
0.284618,107437.229564416,111645.067673213
0.28482,107437.258204568,111645.067262206
0.285022,107437.286844719,111645.0668512
0.285224,107437.31548487,111645.066440194
0.285426,107437.344125022,111645.066029187
0.285628,107437.372765173,111645.065618181
0.28583,107437.401405325,111645.065207175
0.286032,107437.430045476,111645.064796169
0.286234,107437.458685627,111645.064385162
0.286436,107437.487325779,111645.063974156
0.286638,107437.51596593,111645.06356315
0.28684,107437.544606082,111645.063152144
0.287042,107437.573246233,111645.062741137
0.287244,107437.601886384,111645.062330131
0.287446,107437.630526536,111645.061919125
0.287648,107437.659166687,111645.061508118
0.28785,107437.687806839,111645.061097112
0.288052,107437.71644699,111645.060686106
0.288254,107437.745087141,111645.0602751
0.288456,107437.773727293,111645.059864093
0.288658,107437.802367444,111645.059453087
0.28886,107437.831007596,111645.059042081
0.289062,107437.859647747,111645.058631075
0.289264,107437.888287898,111645.058220068
0.289466,107437.91692805,111645.057809062
0.289668,107437.945568201,111645.057398056
0.28987,107437.974208353,111645.056987049
0.290072,107438.002848504,111645.056576043
0.290274,107438.031488656,111645.056165037
0.290476,107438.060128807,111645.055754031
0.290678,107438.088768958,111645.055343024
0.29088,107438.11740911,111645.054932018
0.291082,107438.146049261,111645.054521012
0.291284,107438.174689413,111645.054110006
0.291486,107438.203329564,111645.053698999
0.291688,107438.231969715,111645.053287993
0.29189,107438.260609867,111645.052876987
0.292092,107438.289250018,111645.05246598
0.292294,107438.31789017,111645.052054974
0.292496,107438.346530321,111645.051643968
0.292698,107438.375170472,111645.051232962
0.2929,107438.403810624,111645.050821955
0.293102,107438.432450775,111645.050410949
0.293304,107438.461090927,111645.049999943
0.293506,107438.489731078,111645.049588937
0.293708,107438.518371229,111645.04917793
0.29391,107438.547011381,111645.048766924
0.294112,107438.575651532,111645.048355918
0.294314,107438.604291684,111645.047944911
0.294516,107438.632931835,111645.047533905
0.294718,107438.661571986,111645.047122899
0.29492,107438.690212138,111645.046711893
0.295122,107438.718852289,111645.046300886
0.295324,107438.747492441,111645.04588988
0.295526,107438.776132592,111645.045478874
0.295728,107438.804772743,111645.045067868
0.29593,107438.833412895,111645.044656861
0.296132,107438.862053046,111645.044245855
0.296334,107438.890693198,111645.043834849
0.296536,107438.919333349,111645.043423842
0.296738,107438.947973501,111645.043012836
0.29694,107438.976613652,111645.04260183
0.297142,107439.005253803,111645.042190824
0.297344,107439.033893955,111645.041779817
0.297546,107439.062534106,111645.041368811
0.297748,107439.091174258,111645.040957805
0.29795,107439.119814409,111645.040546798
0.298152,107439.14845456,111645.040135792
0.298354,107439.177094712,111645.039724786
0.298556,107439.205734863,111645.03931378
0.298758,107439.234375015,111645.038902773
0.29896,107439.263015166,111645.038491767
0.299162,107439.291655317,111645.038080761
0.299364,107439.320295469,111645.037669755
0.299566,107439.34893562,111645.037258748
0.299768,107439.377575772,111645.036847742
0.29997,107439.406215923,111645.036436736
0.300172,107439.434856074,111645.036025729
0.300374,107439.463496226,111645.035614723
0.300576,107439.492136377,111645.035203717
0.300778,107439.520776529,111645.034792711
0.30098,107439.54941668,111645.034381704
0.301182,107439.578056831,111645.033970698
0.301384,107439.606696983,111645.033559692
0.301586,107439.635337134,111645.033148686
0.301788,107439.663977286,111645.032737679
0.30199,107439.692617437,111645.032326673
0.302192,107439.721257588,111645.031915667
0.302394,107439.74989774,111645.03150466
0.302596,107439.778537891,111645.031093654
0.302798,107439.807178043,111645.030682648
0.303,107439.835818194,111645.030271642
0.303202,107439.864458346,111645.029860635
0.303404,107439.893098497,111645.029449629
0.303606,107439.921738648,111645.029038623
0.303808,107439.9503788,111645.028627617
0.30401,107439.979018951,111645.02821661
0.304212,107440.007659103,111645.027805604
0.304414,107440.036299254,111645.027394598
0.304616,107440.064939405,111645.026983591
0.304818,107440.093579557,111645.026572585
0.30502,107440.122219708,111645.026161579
0.305222,107440.15085986,111645.025750573
0.305424,107440.179500011,111645.025339566
0.305626,107440.208140162,111645.02492856
0.305828,107440.236780314,111645.024517554
0.30603,107440.265420465,111645.024106548
0.306232,107440.294060617,111645.023695541
0.306434,107440.322700768,111645.023284535
0.306636,107440.351340919,111645.022873529
0.306838,107440.379981071,111645.022462522
0.30704,107440.408621222,111645.022051516
0.307242,107440.437261374,111645.02164051
0.307444,107440.465901525,111645.021229504
0.307646,107440.494541676,111645.020818497
0.307848,107440.523181828,111645.020407491
0.30805,107440.551821979,111645.019996485
0.308252,107440.580462131,111645.019585479
0.308454,107440.609102282,111645.019174472
0.308656,107440.637742433,111645.018763466
0.308858,107440.666382585,111645.01835246
0.30906,107440.695022736,111645.017941453
0.309262,107440.723662888,111645.017530447
0.309464,107440.752303039,111645.017119441
0.309666,107440.780943191,111645.016708435
0.309868,107440.809583342,111645.016297428
0.31007,107440.838223493,111645.015886422
0.310272,107440.866863645,111645.015475416
0.310474,107440.895503796,111645.01506441
0.310676,107440.924143948,111645.014653403
0.310878,107440.952784099,111645.014242397
0.31108,107440.98142425,111645.013831391
0.311282,107441.010064402,111645.013420384
0.311484,107441.038704553,111645.013009378
0.311686,107441.067344705,111645.012598372
0.311888,107441.095984856,111645.012187366
0.31209,107441.124625007,111645.011776359
0.312292,107441.153265159,111645.011365353
0.312494,107441.18190531,111645.010954347
0.312696,107441.210545462,111645.010543341
0.312898,107441.239185613,111645.010132334
0.3131,107441.267825764,111645.009721328
0.313302,107441.296465916,111645.009310322
0.313504,107441.325106067,111645.008899315
0.313706,107441.353746219,111645.008488309
0.313908,107441.38238637,111645.008077303
0.31411,107441.411026521,111645.007666297
0.314312,107441.439666673,111645.00725529
0.314514,107441.468306824,111645.006844284
0.314716,107441.496946976,111645.006433278
0.314918,107441.525587127,111645.006022271
0.31512,107441.554227278,111645.005611265
0.315322,107441.58286743,111645.005200259
0.315524,107441.611507581,111645.004789253
0.315726,107441.640147733,111645.004378246
0.315928,107441.668787884,111645.00396724
0.31613,107441.697428035,111645.003556234
0.316332,107441.726068187,111645.003145228
0.316534,107441.754708338,111645.002734221
0.316736,107441.78334849,111645.002323215
0.316938,107441.811988641,111645.001912209
0.31714,107441.840628793,111645.001501202
0.317342,107441.869268944,111645.001090196
0.317544,107441.897909095,111645.00067919
0.317746,107441.926549247,111645.000268184
0.317948,107441.955189398,111644.999857177
0.31815,107441.98382955,111644.999446171
0.318352,107442.012469701,111644.999035165
0.318554,107442.041109852,111644.998624159
0.318756,107442.069750004,111644.998213152
0.318958,107442.098390155,111644.997802146
0.31916,107442.127030307,111644.99739114
0.319362,107442.155670458,111644.996980133
0.319564,107442.184310609,111644.996569127
0.319766,107442.212950761,111644.996158121
0.319968,107442.241590912,111644.995747115
0.32017,107442.270231064,111644.995336108
0.320372,107442.298871215,111644.994925102
0.320574,107442.327511366,111644.994514096
0.320776,107442.356151518,111644.99410309
0.320978,107442.384791669,111644.993692083
0.32118,107442.413431821,111644.993281077
0.321382,107442.442071972,111644.992870071
0.321584,107442.470712123,111644.992459064
0.321786,107442.499352275,111644.992048058
0.321988,107442.527992426,111644.991637052
0.32219,107442.556632578,111644.991226046
0.322392,107442.585272729,111644.990815039
0.322594,107442.61391288,111644.990404033
0.322796,107442.642553032,111644.989993027
0.322998,107442.671193183,111644.989582021
0.3232,107442.699833335,111644.989171014
0.323402,107442.728473486,111644.988760008
0.323604,107442.757113638,111644.988349002
0.323806,107442.785753789,111644.987937995
0.324008,107442.81439394,111644.987526989
0.32421,107442.843034092,111644.987115983
0.324412,107442.871674243,111644.986704977
0.324614,107442.900314395,111644.98629397
0.324816,107442.928954546,111644.985882964
0.325018,107442.957594697,111644.985471958
0.32522,107442.986234849,111644.985060952
0.325422,107443.014875,111644.984649945
0.325624,107443.043515152,111644.984238939
0.325826,107443.072155303,111644.983827933
0.326028,107443.100795454,111644.983416926
0.32623,107443.129435606,111644.98300592
0.326432,107443.158075757,111644.982594914
0.326634,107443.186715909,111644.982183908
0.326836,107443.21535606,111644.981772901
0.327038,107443.243996211,111644.981361895
0.32724,107443.272636363,111644.980950889
0.327442,107443.301276514,111644.980539882
0.327644,107443.329916666,111644.980128876
0.327846,107443.358556817,111644.97971787
0.328048,107443.387196968,111644.979306864
0.32825,107443.41583712,111644.978895857
0.328452,107443.444477271,111644.978484851
0.328654,107443.473117423,111644.978073845
0.328856,107443.501757574,111644.977662839
0.329058,107443.530397725,111644.977251832
0.32926,107443.559037877,111644.976840826
0.329462,107443.587678028,111644.97642982
0.329664,107443.61631818,111644.976018813
0.329866,107443.644958331,111644.975607807
0.330068,107443.673598483,111644.975196801
0.33027,107443.702238634,111644.974785795
0.330472,107443.730878785,111644.974374788
0.330674,107443.759518937,111644.973963782
0.330876,107443.788159088,111644.973552776
0.331078,107443.81679924,111644.97314177
0.33128,107443.845439391,111644.972730763
0.331482,107443.874079542,111644.972319757
0.331684,107443.902719694,111644.971908751
0.331886,107443.931359845,111644.971497744
0.332088,107443.959999997,111644.971086738
0.33229,107443.988640148,111644.970675732
0.332492,107444.017280299,111644.970264726
0.332694,107444.045920451,111644.969853719
0.332896,107444.074560602,111644.969442713
0.333098,107444.103200754,111644.969031707
0.3333,107444.131840905,111644.968620701
0.333502,107444.160481056,111644.968209694
0.333704,107444.189121208,111644.967798688
0.333906,107444.217761359,111644.967387682
0.334108,107444.246401511,111644.966976675
0.33431,107444.275041662,111644.966565669
0.334512,107444.303681813,111644.966154663
0.334714,107444.332321965,111644.965743657
0.334916,107444.360962116,111644.96533265
0.335118,107444.389602268,111644.964921644
0.33532,107444.418242419,111644.964510638
0.335522,107444.44688257,111644.964099632
0.335724,107444.475522722,111644.963688625
0.335926,107444.504162873,111644.963277619
0.336128,107444.532803025,111644.962866613
0.33633,107444.561443176,111644.962455606
0.336532,107444.590083327,111644.9620446
0.336734,107444.618723479,111644.961633594
0.336936,107444.64736363,111644.961222588
0.337138,107444.676003782,111644.960811581
0.33734,107444.704643933,111644.960400575
0.337542,107444.733284085,111644.959989569
0.337744,107444.761924236,111644.959578563
0.337946,107444.790564387,111644.959167556
0.338148,107444.819204539,111644.95875655
0.33835,107444.84784469,111644.958345544
0.338552,107444.876484842,111644.957934537
0.338754,107444.905124993,111644.957523531
0.338956,107444.933765144,111644.957112525
0.339158,107444.962405296,111644.956701519
0.33936,107444.991045447,111644.956290512
0.339562,107445.019685599,111644.955879506
0.339764,107445.04832575,111644.9554685
0.339966,107445.076965901,111644.955057494
0.340168,107445.105606053,111644.954646487
0.34037,107445.134246204,111644.954235481
0.340572,107445.162886356,111644.953824475
0.340774,107445.191526507,111644.953413468
0.340976,107445.220166658,111644.953002462
0.341178,107445.24880681,111644.952591456
0.34138,107445.277446961,111644.95218045
0.341582,107445.306087113,111644.951769443
0.341784,107445.334727264,111644.951358437
0.341986,107445.363367415,111644.950947431
0.342188,107445.392007567,111644.950536425
0.34239,107445.420647718,111644.950125418
0.342592,107445.44928787,111644.949714412
0.342794,107445.477928021,111644.949303406
0.342996,107445.506568172,111644.948892399
0.343198,107445.535208324,111644.948481393
0.3434,107445.563848475,111644.948070387
0.343602,107445.592488627,111644.947659381
0.343804,107445.621128778,111644.947248374
0.344006,107445.64976893,111644.946837368
0.344208,107445.678409081,111644.946426362
0.34441,107445.707049232,111644.946015356
0.344612,107445.735689384,111644.945604349
0.344814,107445.764329535,111644.945193343
0.345016,107445.792969687,111644.944782337
0.345218,107445.821609838,111644.94437133
0.34542,107445.850249989,111644.943960324
0.345622,107445.878890141,111644.943549318
0.345824,107445.907530292,111644.943138312
0.346026,107445.936170444,111644.942727305
0.346228,107445.964810595,111644.942316299
0.34643,107445.993450746,111644.941905293
0.346632,107446.022090898,111644.941494286
0.346834,107446.050731049,111644.94108328
0.347036,107446.079371201,111644.940672274
0.347238,107446.108011352,111644.940261268
0.34744,107446.136651503,111644.939850261
0.347642,107446.165291655,111644.939439255
0.347844,107446.193931806,111644.939028249
0.348046,107446.222571958,111644.938617243
0.348248,107446.251212109,111644.938206236
0.34845,107446.27985226,111644.93779523
0.348652,107446.308492412,111644.937384224
0.348854,107446.337132563,111644.936973217
0.349056,107446.365772715,111644.936562211
0.349258,107446.394412866,111644.936151205
0.34946,107446.423053017,111644.935740199
0.349662,107446.451693169,111644.935329192
0.349864,107446.48033332,111644.934918186
0.350066,107446.508973472,111644.93450718
0.350268,107446.537613623,111644.934096174
0.35047,107446.566253775,111644.933685167
0.350672,107446.594893926,111644.933274161
0.350874,107446.623534077,111644.932863155
0.351076,107446.652174229,111644.932452148
0.351278,107446.68081438,111644.932041142
0.35148,107446.709454532,111644.931630136
0.351682,107446.738094683,111644.93121913
0.351884,107446.766734834,111644.930808123
0.352086,107446.795374986,111644.930397117
0.352288,107446.824015137,111644.929986111
0.35249,107446.852655289,111644.929575105
0.352692,107446.88129544,111644.929164098
0.352894,107446.909935591,111644.928753092
0.353096,107446.938575743,111644.928342086
0.353298,107446.967215894,111644.927931079
0.3535,107446.995856046,111644.927520073
0.353702,107447.024496197,111644.927109067
0.353904,107447.053136348,111644.926698061
0.354106,107447.0817765,111644.926287054
0.354308,107447.110416651,111644.925876048
0.35451,107447.139056803,111644.925465042
0.354712,107447.167696954,111644.925054036
0.354914,107447.196337105,111644.924643029
0.355116,107447.224977257,111644.924232023
0.355318,107447.253617408,111644.923821017
0.35552,107447.28225756,111644.92341001
0.355722,107447.310897711,111644.922999004
0.355924,107447.339537862,111644.922587998
0.356126,107447.368178014,111644.922176992
0.356328,107447.396818165,111644.921765985
0.35653,107447.425458317,111644.921354979
0.356732,107447.454098468,111644.920943973
0.356934,107447.482738619,111644.920532967
0.357136,107447.511378771,111644.92012196
0.357338,107447.540018922,111644.919710954
0.35754,107447.568659074,111644.919299948
0.357742,107447.597299225,111644.918888941
0.357944,107447.625939377,111644.918477935
0.358146,107447.654579528,111644.918066929
0.358348,107447.683219679,111644.917655923
0.35855,107447.711859831,111644.917244916
0.358752,107447.740499982,111644.91683391
0.358954,107447.769140134,111644.916422904
0.359156,107447.797780285,111644.916011897
0.359358,107447.826420436,111644.915600891
0.35956,107447.855060588,111644.915189885
0.359762,107447.883700739,111644.914778879
0.359964,107447.912340891,111644.914367872
0.360166,107447.940981042,111644.913956866
0.360368,107447.969621193,111644.91354586
0.36057,107447.998261345,111644.913134854
0.360772,107448.026901496,111644.912723847
0.360974,107448.055541648,111644.912312841
0.361176,107448.084181799,111644.911901835
0.361378,107448.11282195,111644.911490828
0.36158,107448.141462102,111644.911079822
0.361782,107448.170102253,111644.910668816
0.361984,107448.198742405,111644.91025781
0.362186,107448.227382556,111644.909846803
0.362388,107448.256022707,111644.909435797
0.36259,107448.284662859,111644.909024791
0.362792,107448.31330301,111644.908613785
0.362994,107448.341943162,111644.908202778
0.363196,107448.370583313,111644.907791772
0.363398,107448.399223464,111644.907380766
0.3636,107448.427863616,111644.906969759
0.363802,107448.456503767,111644.906558753
0.364004,107448.485143919,111644.906147747
0.364206,107448.51378407,111644.905736741
0.364408,107448.542424222,111644.905325734
0.36461,107448.571064373,111644.904914728
0.364812,107448.599704524,111644.904503722
0.365014,107448.628344676,111644.904092716
0.365216,107448.656984827,111644.903681709
0.365418,107448.685624979,111644.903270703
0.36562,107448.71426513,111644.902859697
0.365822,107448.742905281,111644.90244869
0.366024,107448.771545433,111644.902037684
0.366226,107448.800185584,111644.901626678
0.366428,107448.828825736,111644.901215672
0.36663,107448.857465887,111644.900804665
0.366832,107448.886106038,111644.900393659
0.367034,107448.91474619,111644.899982653
0.367236,107448.943386341,111644.899571647
0.367438,107448.972026493,111644.89916064
0.36764,107449.000666644,111644.898749634
0.367842,107449.029306795,111644.898338628
0.368044,107449.057946947,111644.897927621
0.368246,107449.086587098,111644.897516615
0.368448,107449.11522725,111644.897105609
0.36865,107449.143867401,111644.896694603
0.368852,107449.172507552,111644.896283596
0.369054,107449.201147704,111644.89587259
0.369256,107449.229787855,111644.895461584
0.369458,107449.258428007,111644.895050578
0.36966,107449.287068158,111644.894639571
0.369862,107449.315708309,111644.894228565
0.370064,107449.344348461,111644.893817559
0.370266,107449.372988612,111644.893406552
0.370468,107449.401628764,111644.892995546
0.37067,107449.430268915,111644.89258454
0.370872,107449.458909067,111644.892173534
0.371074,107449.487549218,111644.891762527
0.371276,107449.516189369,111644.891351521
0.371478,107449.544829521,111644.890940515
0.37168,107449.573469672,111644.890529509
0.371882,107449.602109824,111644.890118502
0.372084,107449.630749975,111644.889707496
0.372286,107449.659390126,111644.88929649
0.372488,107449.688030278,111644.888885483
0.37269,107449.716670429,111644.888474477
0.372892,107449.745310581,111644.888063471
0.373094,107449.773950732,111644.887652465
0.373296,107449.802590883,111644.887241458
0.373498,107449.831231035,111644.886830452
0.3737,107449.859871186,111644.886419446
0.373902,107449.888511338,111644.88600844
0.374104,107449.917131367,111644.885597705
0.374306,107449.945705612,111644.88518759
0.374508,107449.974279857,111644.884777474
0.37471,107450.002854101,111644.884367359
0.374912,107450.031428346,111644.883957243
0.375114,107450.06000259,111644.883547128
0.375316,107450.088576835,111644.883137012
0.375518,107450.11715108,111644.882726897
0.37572,107450.145725324,111644.882316781
0.375922,107450.174299569,111644.881906666
0.376124,107450.202873813,111644.881496551
0.376326,107450.231448058,111644.881086435
0.376528,107450.260022303,111644.88067632
0.37673,107450.288596547,111644.880266204
0.376932,107450.317170792,111644.879856089
0.377134,107450.345745036,111644.879445973
0.377336,107450.374319281,111644.879035858
0.377538,107450.402893526,111644.878625742
0.37774,107450.43146777,111644.878215627
0.377942,107450.460042015,111644.877805511
0.378144,107450.488616259,111644.877395396
0.378346,107450.517190504,111644.87698528
0.378548,107450.545764749,111644.876575165
0.37875,107450.574338993,111644.87616505
0.378952,107450.602913238,111644.875754934
0.379154,107450.631487482,111644.875344819
0.379356,107450.660061727,111644.874934703
0.379558,107450.688635971,111644.874524588
0.37976,107450.717210216,111644.874114472
0.379962,107450.745784461,111644.873704357
0.380164,107450.774358705,111644.873294241
0.380366,107450.80293295,111644.872884126
0.380568,107450.831507194,111644.87247401
0.38077,107450.860081439,111644.872063895
0.380972,107450.888655684,111644.871653779
0.381174,107450.917229928,111644.871243664
0.381376,107450.945804173,111644.870833549
0.381578,107450.974378417,111644.870423433
0.38178,107451.002952662,111644.870013318
0.381982,107451.031526907,111644.869603202
0.382184,107451.060101151,111644.869193087
0.382386,107451.088675396,111644.868782971
0.382588,107451.11724964,111644.868372856
0.38279,107451.145823885,111644.86796274
0.382992,107451.17439813,111644.867552625
0.383194,107451.202972374,111644.867142509
0.383396,107451.231546619,111644.866732394
0.383598,107451.260120863,111644.866322278
