"time","valve_linear.port_b.m_flow","valve_linear.port_b.p","valve_linear.port_b.h_outflow","valve_linear.minLimiter.y","sink1.ports[1].m_flow","sink1.ports[1].p","sink1.ports[1].h_outflow","opening.y","valve_constant.port_b.m_flow","valve_constant.port_b.p","valve_constant.port_b.h_outflow","valve_constant.minLimiter.y","valve_quadratic.port_b.m_flow","valve_quadratic.port_b.p","valve_quadratic.port_b.h_outflow","valve_quadratic.minLimiter.y","sink2.ports[1].m_flow","sink2.ports[1].p","sink2.ports[1].h_outflow","sink3.ports[1].m_flow","sink3.ports[1].p","sink3.ports[1].h_outflow","valve_equalPercentage.port_b.m_flow","valve_equalPercentage.port_b.p","valve_equalPercentage.port_b.h_outflow","valve_equalPercentage.minLimiter.y","sink4.ports[1].m_flow","sink4.ports[1].p","sink4.ports[1].h_outflow"
0.33552,-0.564752192727819,100000,84105.9189422012,0.23552,0.564752192727819,100000,84011.8111671368,0.23552,-2.39789484004678,100000,84105.9189422012,0.23552,-0.133010436431256,100000,84105.9189422012,0.23552,2.39789484004678,100000,84011.8111671368,0.133010436431256,100000,84011.8111671368,-0.242783250719272,100000,84105.9189422012,0.23552,0.242783250719272,100000,84011.8111671368
0.33576,-0.56532768748943,100000,84105.9189422012,0.23576,0.56532768748943,100000,84011.8111671368,0.23576,-2.39789484004678,100000,84105.9189422012,0.23576,-0.133281655602508,100000,84105.9189422012,0.23576,2.39789484004678,100000,84011.8111671368,0.133281655602508,100000,84011.8111671368,-0.242957868753534,100000,84105.9189422012,0.23576,0.242957868753534,100000,84011.8111671368
0.336,-0.565903182251041,100000,84105.9189422012,0.236,0.565903182251041,100000,84011.8111671368,0.236,-2.39789484004678,100000,84105.9189422012,0.236,-0.133553151011246,100000,84105.9189422012,0.236,2.39789484004678,100000,84011.8111671368,0.133553151011246,100000,84011.8111671368,-0.24313261237907,100000,84105.9189422012,0.236,0.24313261237907,100000,84011.8111671368
0.33624,-0.566478677012652,100000,84105.9189422012,0.23624,0.566478677012652,100000,84011.8111671368,0.23624,-2.39789484004678,100000,84105.9189422012,0.23624,-0.133824922657469,100000,84105.9189422012,0.23624,2.39789484004678,100000,84011.8111671368,0.133824922657469,100000,84011.8111671368,-0.24330748168621,100000,84105.9189422012,0.23624,0.24330748168621,100000,84011.8111671368
0.33648,-0.567054171774264,100000,84105.9189422012,0.23648,0.567054171774264,100000,84011.8111671368,0.23648,-2.39789484004678,100000,84105.9189422012,0.23648,-0.134096970541178,100000,84105.9189422012,0.23648,2.39789484004678,100000,84011.8111671368,0.134096970541178,100000,84011.8111671368,-0.243482476765349,100000,84105.9189422012,0.23648,0.243482476765349,100000,84011.8111671368
0.33672,-0.567629666535875,100000,84105.9189422012,0.23672,0.567629666535875,100000,84011.8111671368,0.23672,-2.39789484004678,100000,84105.9189422012,0.23672,-0.134369294662372,100000,84105.9189422012,0.23672,2.39789484004678,100000,84011.8111671368,0.134369294662372,100000,84011.8111671368,-0.243657597706946,100000,84105.9189422012,0.23672,0.243657597706946,100000,84011.8111671368
0.33696,-0.568205161297486,100000,84105.9189422012,0.23696,0.568205161297486,100000,84011.8111671368,0.23696,-2.39789484004678,100000,84105.9189422012,0.23696,-0.134641895021052,100000,84105.9189422012,0.23696,2.39789484004678,100000,84011.8111671368,0.134641895021052,100000,84011.8111671368,-0.243832844601525,100000,84105.9189422012,0.23696,0.243832844601525,100000,84011.8111671368
0.3372,-0.568780656059097,100000,84105.9189422012,0.2372,0.568780656059097,100000,84011.8111671368,0.2372,-2.39789484004678,100000,84105.9189422012,0.2372,-0.134914771617218,100000,84105.9189422012,0.2372,2.39789484004678,100000,84011.8111671368,0.134914771617218,100000,84011.8111671368,-0.244008217539677,100000,84105.9189422012,0.2372,0.244008217539677,100000,84011.8111671368
0.33744,-0.569356150820708,100000,84105.9189422012,0.23744,0.569356150820708,100000,84011.8111671368,0.23744,-2.39789484004678,100000,84105.9189422012,0.23744,-0.135187924450869,100000,84105.9189422012,0.23744,2.39789484004678,100000,84011.8111671368,0.135187924450869,100000,84011.8111671368,-0.244183716612057,100000,84105.9189422012,0.23744,0.244183716612057,100000,84011.8111671368
0.33768,-0.56993164558232,100000,84105.9189422012,0.23768,0.56993164558232,100000,84011.8111671368,0.23768,-2.39789484004678,100000,84105.9189422012,0.23768,-0.135461353522006,100000,84105.9189422012,0.23768,2.39789484004678,100000,84011.8111671368,0.135461353522006,100000,84011.8111671368,-0.244359341909383,100000,84105.9189422012,0.23768,0.244359341909383,100000,84011.8111671368
0.33792,-0.570507140343931,100000,84105.9189422012,0.23792,0.570507140343931,100000,84011.8111671368,0.23792,-2.39789484004678,100000,84105.9189422012,0.23792,-0.135735058830628,100000,84105.9189422012,0.23792,2.39789484004678,100000,84011.8111671368,0.135735058830628,100000,84011.8111671368,-0.244535093522442,100000,84105.9189422012,0.23792,0.244535093522442,100000,84011.8111671368
0.33816,-0.571082635105542,100000,84105.9189422012,0.23816,0.571082635105542,100000,84011.8111671368,0.23816,-2.39789484004678,100000,84105.9189422012,0.23816,-0.136009040376736,100000,84105.9189422012,0.23816,2.39789484004678,100000,84011.8111671368,0.136009040376736,100000,84011.8111671368,-0.244710971542085,100000,84105.9189422012,0.23816,0.244710971542085,100000,84011.8111671368
0.3384,-0.571658129867153,100000,84105.9189422012,0.2384,0.571658129867153,100000,84011.8111671368,0.2384,-2.39789484004678,100000,84105.9189422012,0.2384,-0.136283298160329,100000,84105.9189422012,0.2384,2.39789484004678,100000,84011.8111671368,0.136283298160329,100000,84011.8111671368,-0.244886976059226,100000,84105.9189422012,0.2384,0.244886976059226,100000,84011.8111671368
0.33864,-0.572233624628765,100000,84105.9189422012,0.23864,0.572233624628765,100000,84011.8111671368,0.23864,-2.39789484004678,100000,84105.9189422012,0.23864,-0.136557832181408,100000,84105.9189422012,0.23864,2.39789484004678,100000,84011.8111671368,0.136557832181408,100000,84011.8111671368,-0.245063107164849,100000,84105.9189422012,0.23864,0.245063107164849,100000,84011.8111671368
0.33888,-0.572809119390376,100000,84105.9189422012,0.23888,0.572809119390376,100000,84011.8111671368,0.23888,-2.39789484004678,100000,84105.9189422012,0.23888,-0.136832642439973,100000,84105.9189422012,0.23888,2.39789484004678,100000,84011.8111671368,0.136832642439973,100000,84011.8111671368,-0.245239364949998,100000,84105.9189422012,0.23888,0.245239364949998,100000,84011.8111671368
0.33912,-0.573384614151987,100000,84105.9189422012,0.23912,0.573384614151987,100000,84011.8111671368,0.23912,-2.39789484004678,100000,84105.9189422012,0.23912,-0.137107728936023,100000,84105.9189422012,0.23912,2.39789484004678,100000,84011.8111671368,0.137107728936023,100000,84011.8111671368,-0.245415749505787,100000,84105.9189422012,0.23912,0.245415749505787,100000,84011.8111671368
0.33936,-0.573960108913598,100000,84105.9189422012,0.23936,0.573960108913598,100000,84011.8111671368,0.23936,-2.39789484004678,100000,84105.9189422012,0.23936,-0.137383091669559,100000,84105.9189422012,0.23936,2.39789484004678,100000,84011.8111671368,0.137383091669559,100000,84011.8111671368,-0.245592260923393,100000,84105.9189422012,0.23936,0.245592260923393,100000,84011.8111671368
0.3396,-0.57453560367521,100000,84105.9189422012,0.2396,0.57453560367521,100000,84011.8111671368,0.2396,-2.39789484004678,100000,84105.9189422012,0.2396,-0.13765873064058,100000,84105.9189422012,0.2396,2.39789484004678,100000,84011.8111671368,0.13765873064058,100000,84011.8111671368,-0.24576889929406,100000,84105.9189422012,0.2396,0.24576889929406,100000,84011.8111671368
0.33984,-0.575111098436821,100000,84105.9189422012,0.23984,0.575111098436821,100000,84011.8111671368,0.23984,-2.39789484004678,100000,84105.9189422012,0.23984,-0.137934645849087,100000,84105.9189422012,0.23984,2.39789484004678,100000,84011.8111671368,0.137934645849087,100000,84011.8111671368,-0.245945664709097,100000,84105.9189422012,0.23984,0.245945664709097,100000,84011.8111671368
0.34008,-0.575686593198432,100000,84105.9189422012,0.24008,0.575686593198432,100000,84011.8111671368,0.24008,-2.39789484004678,100000,84105.9189422012,0.24008,-0.13821083729508,100000,84105.9189422012,0.24008,2.39789484004678,100000,84011.8111671368,0.13821083729508,100000,84011.8111671368,-0.246122557259878,100000,84105.9189422012,0.24008,0.246122557259878,100000,84011.8111671368
0.34032,-0.576262087960043,100000,84105.9189422012,0.24032,0.576262087960043,100000,84011.8111671368,0.24032,-2.39789484004678,100000,84105.9189422012,0.24032,-0.138487304978558,100000,84105.9189422012,0.24032,2.39789484004678,100000,84011.8111671368,0.138487304978558,100000,84011.8111671368,-0.246299577037844,100000,84105.9189422012,0.24032,0.246299577037844,100000,84011.8111671368
0.34056,-0.576837582721655,100000,84105.9189422012,0.24056,0.576837582721655,100000,84011.8111671368,0.24056,-2.39789484004678,100000,84105.9189422012,0.24056,-0.138764048899521,100000,84105.9189422012,0.24056,2.39789484004678,100000,84011.8111671368,0.138764048899521,100000,84011.8111671368,-0.246476724134501,100000,84105.9189422012,0.24056,0.246476724134501,100000,84011.8111671368
0.3408,-0.577413077483266,100000,84105.9189422012,0.2408,0.577413077483266,100000,84011.8111671368,0.2408,-2.39789484004678,100000,84105.9189422012,0.2408,-0.13904106905797,100000,84105.9189422012,0.2408,2.39789484004678,100000,84011.8111671368,0.13904106905797,100000,84011.8111671368,-0.246653998641421,100000,84105.9189422012,0.2408,0.246653998641421,100000,84011.8111671368
0.34104,-0.577988572244877,100000,84105.9189422012,0.24104,0.577988572244877,100000,84011.8111671368,0.24104,-2.39789484004678,100000,84105.9189422012,0.24104,-0.139318365453905,100000,84105.9189422012,0.24104,2.39789484004678,100000,84011.8111671368,0.139318365453905,100000,84011.8111671368,-0.246831400650241,100000,84105.9189422012,0.24104,0.246831400650241,100000,84011.8111671368
0.34128,-0.578564067006488,100000,84105.9189422012,0.24128,0.578564067006488,100000,84011.8111671368,0.24128,-2.39789484004678,100000,84105.9189422012,0.24128,-0.139595938087325,100000,84105.9189422012,0.24128,2.39789484004678,100000,84011.8111671368,0.139595938087325,100000,84011.8111671368,-0.247008930252665,100000,84105.9189422012,0.24128,0.247008930252665,100000,84011.8111671368
0.34152,-0.579139561768099,100000,84105.9189422012,0.24152,0.579139561768099,100000,84011.8111671368,0.24152,-2.39789484004678,100000,84105.9189422012,0.24152,-0.139873786958231,100000,84105.9189422012,0.24152,2.39789484004678,100000,84011.8111671368,0.139873786958231,100000,84011.8111671368,-0.247186587540464,100000,84105.9189422012,0.24152,0.247186587540464,100000,84011.8111671368
0.34176,-0.579715056529711,100000,84105.9189422012,0.24176,0.579715056529711,100000,84011.8111671368,0.24176,-2.39789484004678,100000,84105.9189422012,0.24176,-0.140151912066623,100000,84105.9189422012,0.24176,2.39789484004678,100000,84011.8111671368,0.140151912066623,100000,84011.8111671368,-0.247364372605473,100000,84105.9189422012,0.24176,0.247364372605473,100000,84011.8111671368
0.342,-0.580290551291322,100000,84105.9189422012,0.242,0.580290551291322,100000,84011.8111671368,0.242,-2.39789484004678,100000,84105.9189422012,0.242,-0.1404303134125,100000,84105.9189422012,0.242,2.39789484004678,100000,84011.8111671368,0.1404303134125,100000,84011.8111671368,-0.247542285539593,100000,84105.9189422012,0.242,0.247542285539593,100000,84011.8111671368
0.34224,-0.580866046052933,100000,84105.9189422012,0.24224,0.580866046052933,100000,84011.8111671368,0.24224,-2.39789484004678,100000,84105.9189422012,0.24224,-0.140708990995863,100000,84105.9189422012,0.24224,2.39789484004678,100000,84011.8111671368,0.140708990995863,100000,84011.8111671368,-0.247720326434793,100000,84105.9189422012,0.24224,0.247720326434793,100000,84011.8111671368
0.34248,-0.581441540814544,100000,84105.9189422012,0.24248,0.581441540814544,100000,84011.8111671368,0.24248,-2.39789484004678,100000,84105.9189422012,0.24248,-0.140987944816711,100000,84105.9189422012,0.24248,2.39789484004678,100000,84011.8111671368,0.140987944816711,100000,84011.8111671368,-0.247898495383106,100000,84105.9189422012,0.24248,0.247898495383106,100000,84011.8111671368
0.34272,-0.582017035576156,100000,84105.9189422012,0.24272,0.582017035576156,100000,84011.8111671368,0.24272,-2.39789484004678,100000,84105.9189422012,0.24272,-0.141267174875044,100000,84105.9189422012,0.24272,2.39789484004678,100000,84011.8111671368,0.141267174875044,100000,84011.8111671368,-0.248076792476633,100000,84105.9189422012,0.24272,0.248076792476633,100000,84011.8111671368
0.34296,-0.582592530337767,100000,84105.9189422012,0.24296,0.582592530337767,100000,84011.8111671368,0.24296,-2.39789484004678,100000,84105.9189422012,0.24296,-0.141546681170864,100000,84105.9189422012,0.24296,2.39789484004678,100000,84011.8111671368,0.141546681170864,100000,84011.8111671368,-0.248255217807539,100000,84105.9189422012,0.24296,0.248255217807539,100000,84011.8111671368
0.3432,-0.583168025099378,100000,84105.9189422012,0.2432,0.583168025099378,100000,84011.8111671368,0.2432,-2.39789484004678,100000,84105.9189422012,0.2432,-0.141826463704169,100000,84105.9189422012,0.2432,2.39789484004678,100000,84011.8111671368,0.141826463704169,100000,84011.8111671368,-0.248433771468059,100000,84105.9189422012,0.2432,0.248433771468059,100000,84011.8111671368
0.34344,-0.583743519860989,100000,84105.9189422012,0.24344,0.583743519860989,100000,84011.8111671368,0.24344,-2.39789484004678,100000,84105.9189422012,0.24344,-0.142106522474959,100000,84105.9189422012,0.24344,2.39789484004678,100000,84011.8111671368,0.142106522474959,100000,84011.8111671368,-0.24861245355049,100000,84105.9189422012,0.24344,0.24861245355049,100000,84011.8111671368
0.34368,-0.5843190146226,100000,84105.9189422012,0.24368,0.5843190146226,100000,84011.8111671368,0.24368,-2.39789484004678,100000,84105.9189422012,0.24368,-0.142386857483235,100000,84105.9189422012,0.24368,2.39789484004678,100000,84011.8111671368,0.142386857483235,100000,84011.8111671368,-0.248791264147199,100000,84105.9189422012,0.24368,0.248791264147199,100000,84011.8111671368
0.34392,-0.584894509384212,100000,84105.9189422012,0.24392,0.584894509384212,100000,84011.8111671368,0.24392,-2.39789484004678,100000,84105.9189422012,0.24392,-0.142667468728997,100000,84105.9189422012,0.24392,2.39789484004678,100000,84011.8111671368,0.142667468728997,100000,84011.8111671368,-0.248970203350616,100000,84105.9189422012,0.24392,0.248970203350616,100000,84011.8111671368
0.34416,-0.585470004145823,100000,84105.9189422012,0.24416,0.585470004145823,100000,84011.8111671368,0.24416,-2.39789484004678,100000,84105.9189422012,0.24416,-0.142948356212244,100000,84105.9189422012,0.24416,2.39789484004678,100000,84011.8111671368,0.142948356212244,100000,84011.8111671368,-0.249149271253241,100000,84105.9189422012,0.24416,0.249149271253241,100000,84011.8111671368
0.3444,-0.586045498907434,100000,84105.9189422012,0.2444,0.586045498907434,100000,84011.8111671368,0.2444,-2.39789484004678,100000,84105.9189422012,0.2444,-0.143229519932977,100000,84105.9189422012,0.2444,2.39789484004678,100000,84011.8111671368,0.143229519932977,100000,84011.8111671368,-0.249328467947638,100000,84105.9189422012,0.2444,0.249328467947638,100000,84011.8111671368
0.34464,-0.586620993669045,100000,84105.9189422012,0.24464,0.586620993669045,100000,84011.8111671368,0.24464,-2.39789484004678,100000,84105.9189422012,0.24464,-0.143510959891195,100000,84105.9189422012,0.24464,2.39789484004678,100000,84011.8111671368,0.143510959891195,100000,84011.8111671368,-0.24950779352644,100000,84105.9189422012,0.24464,0.24950779352644,100000,84011.8111671368
0.34488,-0.587196488430657,100000,84105.9189422012,0.24488,0.587196488430657,100000,84011.8111671368,0.24488,-2.39789484004678,100000,84105.9189422012,0.24488,-0.143792676086899,100000,84105.9189422012,0.24488,2.39789484004678,100000,84011.8111671368,0.143792676086899,100000,84011.8111671368,-0.249687248082343,100000,84105.9189422012,0.24488,0.249687248082343,100000,84011.8111671368
0.34512,-0.587771983192268,100000,84105.9189422012,0.24512,0.587771983192268,100000,84011.8111671368,0.24512,-2.39789484004678,100000,84105.9189422012,0.24512,-0.144074668520089,100000,84105.9189422012,0.24512,2.39789484004678,100000,84011.8111671368,0.144074668520089,100000,84011.8111671368,-0.249866831708112,100000,84105.9189422012,0.24512,0.249866831708112,100000,84011.8111671368
0.34536,-0.588347477953879,100000,84105.9189422012,0.24536,0.588347477953879,100000,84011.8111671368,0.24536,-2.39789484004678,100000,84105.9189422012,0.24536,-0.144356937190764,100000,84105.9189422012,0.24536,2.39789484004678,100000,84011.8111671368,0.144356937190764,100000,84011.8111671368,-0.25004654449658,100000,84105.9189422012,0.24536,0.25004654449658,100000,84011.8111671368
0.3456,-0.58892297271549,100000,84105.9189422012,0.2456,0.58892297271549,100000,84011.8111671368,0.2456,-2.39789484004678,100000,84105.9189422012,0.2456,-0.144639482098924,100000,84105.9189422012,0.2456,2.39789484004678,100000,84011.8111671368,0.144639482098924,100000,84011.8111671368,-0.250226386540644,100000,84105.9189422012,0.2456,0.250226386540644,100000,84011.8111671368
0.34584,-0.589498467477102,100000,84105.9189422012,0.24584,0.589498467477102,100000,84011.8111671368,0.24584,-2.39789484004678,100000,84105.9189422012,0.24584,-0.144922303244571,100000,84105.9189422012,0.24584,2.39789484004678,100000,84011.8111671368,0.144922303244571,100000,84011.8111671368,-0.25040635793327,100000,84105.9189422012,0.24584,0.25040635793327,100000,84011.8111671368
0.34608,-0.590073962238713,100000,84105.9189422012,0.24608,0.590073962238713,100000,84011.8111671368,0.24608,-2.39789484004678,100000,84105.9189422012,0.24608,-0.145205400627702,100000,84105.9189422012,0.24608,2.39789484004678,100000,84011.8111671368,0.145205400627702,100000,84011.8111671368,-0.250586458767489,100000,84105.9189422012,0.24608,0.250586458767489,100000,84011.8111671368
0.34632,-0.590649457000324,100000,84105.9189422012,0.24632,0.590649457000324,100000,84011.8111671368,0.24632,-2.39789484004678,100000,84105.9189422012,0.24632,-0.14548877424832,100000,84105.9189422012,0.24632,2.39789484004678,100000,84011.8111671368,0.14548877424832,100000,84011.8111671368,-0.2507666891364,100000,84105.9189422012,0.24632,0.2507666891364,100000,84011.8111671368
0.34656,-0.591224951761935,100000,84105.9189422012,0.24656,0.591224951761935,100000,84011.8111671368,0.24656,-2.39789484004678,100000,84105.9189422012,0.24656,-0.145772424106423,100000,84105.9189422012,0.24656,2.39789484004678,100000,84011.8111671368,0.145772424106423,100000,84011.8111671368,-0.250947049133169,100000,84105.9189422012,0.24656,0.250947049133169,100000,84011.8111671368
0.3468,-0.591800446523546,100000,84105.9189422012,0.2468,0.591800446523546,100000,84011.8111671368,0.2468,-2.39789484004678,100000,84105.9189422012,0.2468,-0.146056350202011,100000,84105.9189422012,0.2468,2.39789484004678,100000,84011.8111671368,0.146056350202011,100000,84011.8111671368,-0.251127538851029,100000,84105.9189422012,0.2468,0.251127538851029,100000,84011.8111671368
0.34704,-0.592375941285158,100000,84105.9189422012,0.24704,0.592375941285158,100000,84011.8111671368,0.24704,-2.39789484004678,100000,84105.9189422012,0.24704,-0.146340552535085,100000,84105.9189422012,0.24704,2.39789484004678,100000,84011.8111671368,0.146340552535085,100000,84011.8111671368,-0.251308158383279,100000,84105.9189422012,0.24704,0.251308158383279,100000,84011.8111671368
0.34728,-0.592951436046769,100000,84105.9189422012,0.24728,0.592951436046769,100000,84011.8111671368,0.24728,-2.39789484004678,100000,84105.9189422012,0.24728,-0.146625031105645,100000,84105.9189422012,0.24728,2.39789484004678,100000,84011.8111671368,0.146625031105645,100000,84011.8111671368,-0.251488907823287,100000,84105.9189422012,0.24728,0.251488907823287,100000,84011.8111671368
0.34752,-0.59352693080838,100000,84105.9189422012,0.24752,0.59352693080838,100000,84011.8111671368,0.24752,-2.39789484004678,100000,84105.9189422012,0.24752,-0.14690978591369,100000,84105.9189422012,0.24752,2.39789484004678,100000,84011.8111671368,0.14690978591369,100000,84011.8111671368,-0.251669787264486,100000,84105.9189422012,0.24752,0.251669787264486,100000,84011.8111671368
0.34776,-0.594102425569991,100000,84105.9189422012,0.24776,0.594102425569991,100000,84011.8111671368,0.24776,-2.39789484004678,100000,84105.9189422012,0.24776,-0.147194816959221,100000,84105.9189422012,0.24776,2.39789484004678,100000,84011.8111671368,0.147194816959221,100000,84011.8111671368,-0.251850796800379,100000,84105.9189422012,0.24776,0.251850796800379,100000,84011.8111671368
0.348,-0.594677920331603,100000,84105.9189422012,0.248,0.594677920331603,100000,84011.8111671368,0.248,-2.39789484004678,100000,84105.9189422012,0.248,-0.147480124242237,100000,84105.9189422012,0.248,2.39789484004678,100000,84011.8111671368,0.147480124242237,100000,84011.8111671368,-0.252031936524533,100000,84105.9189422012,0.248,0.252031936524533,100000,84011.8111671368
0.34824,-0.595253415093214,100000,84105.9189422012,0.24824,0.595253415093214,100000,84011.8111671368,0.24824,-2.39789484004678,100000,84105.9189422012,0.24824,-0.147765707762739,100000,84105.9189422012,0.24824,2.39789484004678,100000,84011.8111671368,0.147765707762739,100000,84011.8111671368,-0.252213206530584,100000,84105.9189422012,0.24824,0.252213206530584,100000,84011.8111671368
0.34848,-0.595828909854825,100000,84105.9189422012,0.24848,0.595828909854825,100000,84011.8111671368,0.24848,-2.39789484004678,100000,84105.9189422012,0.24848,-0.148051567520727,100000,84105.9189422012,0.24848,2.39789484004678,100000,84011.8111671368,0.148051567520727,100000,84011.8111671368,-0.252394606912236,100000,84105.9189422012,0.24848,0.252394606912236,100000,84011.8111671368
0.34872,-0.596404404616436,100000,84105.9189422012,0.24872,0.596404404616436,100000,84011.8111671368,0.24872,-2.39789484004678,100000,84105.9189422012,0.24872,-0.1483377035162,100000,84105.9189422012,0.24872,2.39789484004678,100000,84011.8111671368,0.1483377035162,100000,84011.8111671368,-0.252576137763259,100000,84105.9189422012,0.24872,0.252576137763259,100000,84011.8111671368
0.34896,-0.596979899378048,100000,84105.9189422012,0.24896,0.596979899378048,100000,84011.8111671368,0.24896,-2.39789484004678,100000,84105.9189422012,0.24896,-0.148624115749159,100000,84105.9189422012,0.24896,2.39789484004678,100000,84011.8111671368,0.148624115749159,100000,84011.8111671368,-0.252757799177491,100000,84105.9189422012,0.24896,0.252757799177491,100000,84011.8111671368
0.3492,-0.597555394139659,100000,84105.9189422012,0.2492,0.597555394139659,100000,84011.8111671368,0.2492,-2.39789484004678,100000,84105.9189422012,0.2492,-0.148910804219603,100000,84105.9189422012,0.2492,2.39789484004678,100000,84011.8111671368,0.148910804219603,100000,84011.8111671368,-0.252939591248839,100000,84105.9189422012,0.2492,0.252939591248839,100000,84011.8111671368
0.34944,-0.59813088890127,100000,84105.9189422012,0.24944,0.59813088890127,100000,84011.8111671368,0.24944,-2.39789484004678,100000,84105.9189422012,0.24944,-0.149197768927533,100000,84105.9189422012,0.24944,2.39789484004678,100000,84011.8111671368,0.149197768927533,100000,84011.8111671368,-0.253121514071274,100000,84105.9189422012,0.24944,0.253121514071274,100000,84011.8111671368
0.34968,-0.598706383662881,100000,84105.9189422012,0.24968,0.598706383662881,100000,84011.8111671368,0.24968,-2.39789484004678,100000,84105.9189422012,0.24968,-0.149485009872948,100000,84105.9189422012,0.24968,2.39789484004678,100000,84011.8111671368,0.149485009872948,100000,84011.8111671368,-0.253303567738837,100000,84105.9189422012,0.24968,0.253303567738837,100000,84011.8111671368
0.34992,-0.599281878424492,100000,84105.9189422012,0.24992,0.599281878424492,100000,84011.8111671368,0.24992,-2.39789484004678,100000,84105.9189422012,0.24992,-0.149772527055849,100000,84105.9189422012,0.24992,2.39789484004678,100000,84011.8111671368,0.149772527055849,100000,84011.8111671368,-0.253485752345637,100000,84105.9189422012,0.24992,0.253485752345637,100000,84011.8111671368
0.35016,-0.599857373186104,100000,84105.9189422012,0.25016,0.599857373186104,100000,84011.8111671368,0.25016,-2.39789484004678,100000,84105.9189422012,0.25016,-0.150060320476236,100000,84105.9189422012,0.25016,2.39789484004678,100000,84011.8111671368,0.150060320476236,100000,84011.8111671368,-0.253668067985851,100000,84105.9189422012,0.25016,0.253668067985851,100000,84011.8111671368
0.3504,-0.600432867947715,100000,84105.9189422012,0.2504,0.600432867947715,100000,84011.8111671368,0.2504,-2.39789484004678,100000,84105.9189422012,0.2504,-0.150348390134108,100000,84105.9189422012,0.2504,2.39789484004678,100000,84011.8111671368,0.150348390134108,100000,84011.8111671368,-0.25385051475372,100000,84105.9189422012,0.2504,0.25385051475372,100000,84011.8111671368
0.35064,-0.601008362709326,100000,84105.9189422012,0.25064,0.601008362709326,100000,84011.8111671368,0.25064,-2.39789484004678,100000,84105.9189422012,0.25064,-0.150636736029465,100000,84105.9189422012,0.25064,2.39789484004678,100000,84011.8111671368,0.150636736029465,100000,84011.8111671368,-0.254033092743558,100000,84105.9189422012,0.25064,0.254033092743558,100000,84011.8111671368
0.35088,-0.601583857470937,100000,84105.9189422012,0.25088,0.601583857470937,100000,84011.8111671368,0.25088,-2.39789484004678,100000,84105.9189422012,0.25088,-0.150925358162309,100000,84105.9189422012,0.25088,2.39789484004678,100000,84011.8111671368,0.150925358162309,100000,84011.8111671368,-0.254215802049743,100000,84105.9189422012,0.25088,0.254215802049743,100000,84011.8111671368
0.35112,-0.602159352232549,100000,84105.9189422012,0.25112,0.602159352232549,100000,84011.8111671368,0.25112,-2.39789484004678,100000,84105.9189422012,0.25112,-0.151214256532638,100000,84105.9189422012,0.25112,2.39789484004678,100000,84011.8111671368,0.151214256532638,100000,84011.8111671368,-0.254398642766723,100000,84105.9189422012,0.25112,0.254398642766723,100000,84011.8111671368
0.35136,-0.60273484699416,100000,84105.9189422012,0.25136,0.60273484699416,100000,84011.8111671368,0.25136,-2.39789484004678,100000,84105.9189422012,0.25136,-0.151503431140452,100000,84105.9189422012,0.25136,2.39789484004678,100000,84011.8111671368,0.151503431140452,100000,84011.8111671368,-0.254581614989012,100000,84105.9189422012,0.25136,0.254581614989012,100000,84011.8111671368
0.3516,-0.603310341755771,100000,84105.9189422012,0.2516,0.603310341755771,100000,84011.8111671368,0.2516,-2.39789484004678,100000,84105.9189422012,0.2516,-0.151792881985752,100000,84105.9189422012,0.2516,2.39789484004678,100000,84011.8111671368,0.151792881985752,100000,84011.8111671368,-0.254764718811194,100000,84105.9189422012,0.2516,0.254764718811194,100000,84011.8111671368
0.35184,-0.603885836517382,100000,84105.9189422012,0.25184,0.603885836517382,100000,84011.8111671368,0.25184,-2.39789484004678,100000,84105.9189422012,0.25184,-0.152082609068538,100000,84105.9189422012,0.25184,2.39789484004678,100000,84011.8111671368,0.152082609068538,100000,84011.8111671368,-0.25494795432792,100000,84105.9189422012,0.25184,0.25494795432792,100000,84011.8111671368
0.35208,-0.604461331278993,100000,84105.9189422012,0.25208,0.604461331278993,100000,84011.8111671368,0.25208,-2.39789484004678,100000,84105.9189422012,0.25208,-0.152372612388809,100000,84105.9189422012,0.25208,2.39789484004678,100000,84011.8111671368,0.152372612388809,100000,84011.8111671368,-0.25513132163391,100000,84105.9189422012,0.25208,0.25513132163391,100000,84011.8111671368
0.35232,-0.605036826040605,100000,84105.9189422012,0.25232,0.605036826040605,100000,84011.8111671368,0.25232,-2.39789484004678,100000,84105.9189422012,0.25232,-0.152662891946565,100000,84105.9189422012,0.25232,2.39789484004678,100000,84011.8111671368,0.152662891946565,100000,84011.8111671368,-0.25531482082395,100000,84105.9189422012,0.25232,0.25531482082395,100000,84011.8111671368
0.35256,-0.605612320802216,100000,84105.9189422012,0.25256,0.605612320802216,100000,84011.8111671368,0.25256,-2.39789484004678,100000,84105.9189422012,0.25256,-0.152953447741808,100000,84105.9189422012,0.25256,2.39789484004678,100000,84011.8111671368,0.152953447741808,100000,84011.8111671368,-0.255498451992896,100000,84105.9189422012,0.25256,0.255498451992896,100000,84011.8111671368
0.3528,-0.606187815563827,100000,84105.9189422012,0.2528,0.606187815563827,100000,84011.8111671368,0.2528,-2.39789484004678,100000,84105.9189422012,0.2528,-0.153244279774535,100000,84105.9189422012,0.2528,2.39789484004678,100000,84011.8111671368,0.153244279774535,100000,84011.8111671368,-0.255682215235672,100000,84105.9189422012,0.2528,0.255682215235672,100000,84011.8111671368
