"time","heatCapacitor.T","onOffController.y"
1.0485,298.901971171401,0
1.049,298.901683519901,0
1.0495,298.90139588283,0
1.05,298.90110826019,0
1.0505,298.900820651979,0
1.051,298.900533058198,0
1.0515,298.900245478848,0
1.052,298.899957913927,0
1.0525,298.899670363436,0
1.053,298.899382827374,0
1.0535,298.899095305743,0
1.054,298.898807798542,0
1.0545,298.89852030577,0
1.055,298.898232827429,0
1.0555,298.897945363517,0
1.056,298.897657914035,0
1.0565,298.897370478983,0
1.057,298.897083058361,0
1.0575,298.896795652169,0
1.058,298.896508260407,0
1.0585,298.896220883075,0
1.059,298.895933520172,0
1.0595,298.8956461717,0
1.06,298.895358837657,0
1.0605,298.895071518044,0
1.061,298.894784212861,0
1.0615,298.894496922108,0
1.062,298.894209645785,0
1.0625,298.893922383892,0
1.063,298.893635136429,0
1.0635,298.893347903395,0
1.064,298.893060684792,0
1.0645,298.892773480618,0
1.065,298.892486290875,0
1.0655,298.892199115561,0
1.066,298.891911954677,0
1.0665,298.891624808223,0
1.067,298.891337676199,0
1.0675,298.891050558604,0
1.068,298.89076345544,0
1.0685,298.890476366706,0
1.069,298.890189292401,0
1.0695,298.889902232526,0
1.07,298.889615187082,0
1.0705,298.889328156067,0
1.071,298.889041139482,0
1.0715,298.888754137327,0
1.072,298.888467149601,0
1.0725,298.888180176306,0
1.073,298.887893217441,0
1.0735,298.887606273005,0
1.074,298.887319342999,0
1.0745,298.887032427424,0
1.075,298.886745526278,0
1.0755,298.886458639562,0
1.076,298.886171767276,0
1.0765,298.88588490942,0
1.077,298.885598065993,0
1.0775,298.885311236997,0
1.078,298.88502442243,0
1.0785,298.884737622294,0
1.079,298.884450836587,0
1.0795,298.88416406531,0
1.08,298.883877308463,0
1.0805,298.883590566046,0
1.081,298.883303838059,0
1.0815,298.883017124502,0
1.082,298.882730425375,0
1.0825,298.882443740677,0
1.083,298.88215707041,0
1.0835,298.881870414572,0
1.084,298.881583773164,0
1.0845,298.881297146186,0
1.085,298.881010533638,0
1.0855,298.88072393552,0
1.086,298.880437351832,0
1.0865,298.880150782574,0
1.087,298.879864227745,0
1.0875,298.879577687347,0
1.088,298.879291161378,0
1.0885,298.879004649839,0
1.089,298.87871815273,0
1.0895,298.878431670051,0
1.09,298.878145201802,0
1.0905,298.877858747983,0
1.091,298.877572308594,0
1.0915,298.877285883635,0
1.092,298.876999473105,0
1.0925,298.876713077005,0
1.093,298.876426695336,0
1.0935,298.876140328096,0
1.094,298.875853975286,0
1.0945,298.875567636906,0
1.095,298.875281312956,0
1.0955,298.874995003436,0
1.096,298.874708708345,0
1.0965,298.874422427685,0
1.097,298.874136161454,0
1.0975,298.873849909654,0
1.098,298.873563672283,0
1.0985,298.873277449342,0
1.099,298.872991240831,0
1.0995,298.87270504675,0
1.1,298.872418867099,0
1.1005,298.872132701877,0
1.101,298.871846551086,0
1.1015,298.871560414725,0
1.102,298.871274292793,0
1.1025,298.870988185291,0
1.103,298.870702092219,0
1.1035,298.870416013577,0
1.104,298.870129949365,0
1.1045,298.869843899583,0
1.105,298.869557864231,0
1.1055,298.869271843308,0
1.106,298.868985836816,0
1.1065,298.868699844753,0
1.107,298.868413867121,0
1.1075,298.868127903918,0
1.108,298.867841955145,0
1.1085,298.867556020802,0
1.109,298.867270100889,0
1.1095,298.866984195406,0
1.11,298.866698304352,0
1.1105,298.866412427729,0
1.111,298.866126565535,0
1.1115,298.865840717772,0
1.112,298.865554884438,0
1.1125,298.865269065534,0
1.113,298.86498326106,0
1.1135,298.864697471016,0
1.114,298.864411695402,0
1.1145,298.864125934217,0
1.115,298.863840187463,0
1.1155,298.863554455138,0
1.116,298.863268737244,0
1.1165,298.862983033779,0
1.117,298.862697344744,0
1.1175,298.862411670139,0
1.118,298.862126009964,0
1.1185,298.861840364219,0
1.119,298.861554732904,0
1.1195,298.861269116019,0
1.12,298.860983513563,0
1.1205,298.860697925537,0
1.121,298.860412351942,0
1.1215,298.860126792776,0
1.122,298.85984124804,0
1.1225,298.859555717734,0
1.123,298.859270201858,0
1.1235,298.858984700412,0
1.124,298.858699213395,0
1.1245,298.858413740809,0
1.125,298.858128282652,0
1.1255,298.857842838926,0
1.126,298.857557409629,0
1.1265,298.857271994762,0
1.127,298.856986594325,0
1.1275,298.856701208318,0
1.128,298.856415836741,0
1.1285,298.856130479594,0
1.129,298.855845136876,0
1.1295,298.855559808589,0
1.13,298.855274494731,0
1.1305,298.854989195303,0
1.131,298.854703910306,0
1.1315,298.854418639738,0
1.132,298.8541333836,0
1.1325,298.853848141891,0
1.133,298.853562914613,0
1.1335,298.853277701765,0
1.134,298.852992503346,0
1.1345,298.852707319358,0
1.135,298.852422149799,0
1.1355,298.85213699467,0
1.136,298.851851853971,0
1.1365,298.851566727702,0
1.137,298.851281615863,0
1.1375,298.850996518454,0
1.138,298.850711435475,0
1.1385,298.850426366925,0
1.139,298.850141312806,0
1.1395,298.849856273116,0
1.14,298.849571247856,0
1.1405,298.849286237026,0
1.141,298.849001240627,0
1.1415,298.848716258656,0
1.142,298.848431291116,0
1.1425,298.848146338006,0
1.143,298.847861399326,0
1.1435,298.847576475075,0
1.144,298.847291565254,0
1.1445,298.847006669864,0
1.145,298.846721788903,0
1.1455,298.846436922372,0
1.146,298.846152070271,0
1.1465,298.8458672326,0
1.147,298.845582409359,0
1.1475,298.845297600547,0
1.148,298.845012806166,0
1.1485,298.844728026214,0
1.149,298.844443260693,0
1.1495,298.844158509601,0
1.15,298.843873772939,0
1.1505,298.843589050707,0
1.151,298.843304342905,0
1.1515,298.843019649533,0
1.152,298.84273497059,0
1.1525,298.842450306078,0
1.153,298.842165655995,0
1.1535,298.841881020343,0
1.154,298.84159639912,0
1.1545,298.841311792327,0
1.155,298.841027199964,0
1.1555,298.840742622031,0
1.156,298.840458058528,0
1.1565,298.840173509455,0
1.157,298.839888974811,0
1.1575,298.839604454598,0
1.158,298.839319948814,0
1.1585,298.83903545746,0
1.159,298.838750980537,0
1.1595,298.838466518043,0
1.16,298.838182069979,0
1.1605,298.837897636345,0
1.161,298.83761321714,0
1.1615,298.837328812366,0
1.162,298.837044422021,0
1.1625,298.836760046107,0
1.163,298.836475684622,0
1.1635,298.836191337567,0
1.164,298.835907004943,0
1.1645,298.835622686748,0
1.165,298.835338382983,0
1.1655,298.835054093647,0
1.166,298.834769818742,0
1.1665,298.834485558267,0
1.167,298.834201312221,0
1.1675,298.833917080605,0
1.168,298.83363286342,0
1.1685,298.833348660664,0
1.169,298.833064472338,0
1.1695,298.832780298442,0
1.17,298.832496138976,0
1.1705,298.832211993939,0
1.171,298.831927863333,0
1.1715,298.831643747157,0
1.172,298.83135964541,0
1.1725,298.831075558093,0
1.173,298.830791485206,0
1.1735,298.83050742675,0
1.174,298.830223382722,0
1.1745,298.829939353125,0
1.175,298.829655337958,0
1.1755,298.829371337221,0
1.176,298.829087350913,0
1.1765,298.828803379036,0
1.177,298.828519421588,0
1.1775,298.82823547857,0
1.178,298.827951549982,0
1.1785,298.827667635825,0
1.179,298.827383736096,0
1.1795,298.827099850798,0
1.18,298.82681597993,0
1.1805,298.826532123492,0
1.181,298.826248281483,0
1.1815,298.825964453904,0
1.182,298.825680640756,0
1.1825,298.825396842037,0
1.183,298.825113057748,0
1.1835,298.824829287889,0
1.184,298.82454553246,0
1.1845,298.82426179146,0
1.185,298.823978064891,0
1.1855,298.823694352752,0
1.186,298.823410655042,0
1.1865,298.823126971762,0
1.187,298.822843244307,0
1.1875,298.822559513796,0
1.188,298.822275797446,0
1.1885,298.821992095254,0
1.189,298.821708407223,0
1.1895,298.82142473335,0
1.19,298.821141073638,0
1.1905,298.820857428084,0
1.191,298.820573796691,0
1.1915,298.820290179456,0
1.192,298.820006576382,0
1.1925,298.819722987466,0
1.193,298.81943941271,0
1.1935,298.819155852114,0
1.194,298.818872305677,0
1.1945,298.8185887734,0
1.195,298.818305255282,0
1.1955,298.818021751324,0
1.196,298.817738261525,0
1.1965,298.817454785885,0
1.197,298.817171324406,0
1.1975,298.816887877085,0
1.198,298.816604443924,0
1.1985,298.816321024923,0
1.199,298.816037620081,0
1.1995,298.815754229398,0
1.2,298.815470852876,0
1.2005,298.815187490512,0
1.201,298.814904142308,0
1.2015,298.814620808264,0
1.202,298.814337488379,0
1.2025,298.814054182653,0
1.203,298.813770891087,0
1.2035,298.813487613681,0
1.204,298.813204350434,0
1.2045,298.812921101346,0
1.205,298.812637866418,0
1.2055,298.812354645649,0
1.206,298.81207143904,0
1.2065,298.811788246591,0
1.207,298.811505068301,0
1.2075,298.81122190417,0
1.208,298.810938754199,0
1.2085,298.810655618387,0
1.209,298.810372496735,0
1.2095,298.810089389243,0
1.21,298.80980629591,0
1.2105,298.809523216736,0
1.211,298.809240151722,0
1.2115,298.808957100867,0
1.212,298.808674064172,0
1.2125,298.808391041636,0
1.213,298.80810803326,0
1.2135,298.807825039043,0
1.214,298.807542058986,0
1.2145,298.807259093088,0
1.215,298.80697614135,0
1.2155,298.806693203772,0
1.216,298.806410280352,0
1.2165,298.806127371093,0
1.217,298.805844475992,0
1.2175,298.805561595051,0
1.218,298.80527872827,0
1.2185,298.804995875648,0
1.219,298.804713037186,0
1.2195,298.804430212883,0
1.22,298.80414740274,0
1.2205,298.803864606756,0
1.221,298.803581824932,0
1.2215,298.803299057267,0
1.222,298.803016303762,0
1.2225,298.802733564416,0
1.223,298.802450839229,0
1.2235,298.802168128202,0
1.224,298.801885431335,0
1.2245,298.801602748627,0
1.225,298.801320080079,0
1.2255,298.80103742569,0
1.226,298.80075478546,0
1.2265,298.80047215939,0
1.227,298.80018954748,0
1.2275,298.799906949729,0
1.228,298.799624366137,0
1.2285,298.799341796706,0
1.229,298.799059241433,0
1.2295,298.79877670032,0
1.23,298.798494173366,0
1.2305,298.798211660572,0
1.231,298.797929161938,0
1.2315,298.797646677463,0
1.232,298.797364207147,0
1.2325,298.797081750991,0
1.233,298.796799308995,0
1.2335,298.796516881158,0
1.234,298.79623446748,0
1.2345,298.795952067962,0
1.235,298.795669682603,0
1.2355,298.795387311404,0
1.236,298.795104954365,0
1.2365,298.794822611484,0
1.237,298.794540282764,0
1.2375,298.794257968203,0
1.238,298.793975667801,0
1.2385,298.793693381559,0
1.239,298.793411109476,0
1.2395,298.793128851553,0
1.24,298.792846607789,0
1.2405,298.792564378185,0
1.241,298.79228216274,0
1.2415,298.791999961455,0
1.242,298.791717774329,0
1.2425,298.791435601363,0
1.243,298.791153442556,0
1.2435,298.790871297909,0
1.244,298.790589167421,0
1.2445,298.790307051093,0
1.245,298.790024948924,0
1.2455,298.789742860915,0
1.246,298.789460787065,0
1.2465,298.789178727375,0
1.247,298.788896681844,0
1.2475,298.788614650473,0
1.248,298.788332633261,0
1.2485,298.788050630208,0
1.249,298.787768641315,0
1.2495,298.787486666582,0
1.25,298.787204706008,0
1.2505,298.786922759594,0
1.251,298.786640827339,0
1.2515,298.786358909243,0
1.252,298.786077005308,0
1.2525,298.785795115531,0
1.253,298.785513239914,0
1.2535,298.785231378457,0
1.254,298.784949531159,0
1.2545,298.78466769802,0
1.255,298.784385879041,0
1.2555,298.784104074222,0
1.256,298.783822283562,0
1.2565,298.783540507061,0
1.257,298.78325874472,0
1.2575,298.782976996539,0
1.258,298.782695262517,0
1.2585,298.782413542654,0
1.259,298.782131836951,0
1.2595,298.781850145407,0
1.26,298.781568468023,0
1.2605,298.781286804799,0
1.261,298.781005155734,0
1.2615,298.780723520828,0
1.262,298.780441900082,0
1.2625,298.780160293495,0
1.263,298.779878701068,0
1.2635,298.7795971228,0
1.264,298.779315558692,0
1.2645,298.779034008744,0
1.265,298.778752472954,0
1.2655,298.778470951325,0
1.266,298.778189443855,0
1.2665,298.777907950544,0
1.267,298.777626471393,0
1.2675,298.777345006401,0
1.268,298.777063555569,0
1.2685,298.776782118896,0
1.269,298.776500696383,0
1.2695,298.776219288029,0
1.27,298.775937893835,0
1.2705,298.7756565138,0
1.271,298.775375147925,0
1.2715,298.775093796209,0
1.272,298.774812458652,0
1.2725,298.774531135256,0
1.273,298.774249826018,0
1.2735,298.77396853094,0
1.274,298.773687250022,0
1.2745,298.773405983263,0
1.275,298.773124730664,0
1.2755,298.772843492224,0
1.276,298.772562267944,0
1.2765,298.772281057823,0
1.277,298.771999861861,0
1.2775,298.771718680059,0
1.278,298.771437512417,0
1.2785,298.771156358934,0
1.279,298.770875219611,0
1.2795,298.770594094447,0
1.28,298.770312983442,0
1.2805,298.770031886597,0
1.281,298.769750803912,0
1.2815,298.769469735386,0
1.282,298.769188681019,0
1.2825,298.768907640812,0
1.283,298.768626614765,0
1.2835,298.768345602877,0
1.284,298.768064605148,0
1.2845,298.767783621579,0
1.285,298.76750265217,0
1.2855,298.767221696919,0
1.286,298.766940755829,0
1.2865,298.766659828898,0
1.287,298.766378916126,0
1.2875,298.766098017514,0
1.288,298.765817133062,0
1.2885,298.765536262768,0
1.289,298.765255406635,0
1.2895,298.764974564661,0
1.29,298.764693736846,0
1.2905,298.764412923191,0
1.291,298.764132123695,0
1.2915,298.763851338359,0
1.292,298.763570567182,0
1.2925,298.763289810165,0
1.293,298.763009067307,0
1.2935,298.762728338609,0
1.294,298.76244762407,0
1.2945,298.762166923691,0
1.295,298.761886237471,0
1.2955,298.761605565411,0
1.296,298.76132490751,0
1.2965,298.761044263769,0
1.297,298.760763634187,0
1.2975,298.760483018765,0
1.298,298.760202417502,0
1.2985,298.759921830399,0
1.299,298.759641257455,0
1.2995,298.759360698671,0
1.3,298.759080154046,0
1.3005,298.758799623581,0
1.301,298.758519107275,0
1.3015,298.758238605128,0
1.302,298.757958117141,0
1.3025,298.757677643314,0
1.303,298.757397183646,0
1.3035,298.757116738138,0
1.304,298.756836306789,0
1.3045,298.756555889599,0
1.305,298.75627548657,0
1.3055,298.755995097699,0
1.306,298.755714722988,0
1.3065,298.755434362437,0
1.307,298.755154016045,0
1.3075,298.754873683812,0
1.308,298.754593365739,0
1.3085,298.754313061826,0
1.309,298.754032772072,0
1.3095,298.753752496477,0
1.31,298.753472235042,0
1.3105,298.753191987767,0
1.311,298.75291175465,0
1.3115,298.752631535694,0
1.312,298.752351330897,0
1.3125,298.752071140259,0
1.313,298.751790963781,0
1.3135,298.751510801463,0
1.314,298.751230653304,0
1.3145,298.750950519304,0
1.315,298.750670399464,0
1.3155,298.750390293783,0
1.316,298.750110202262,0
1.3165,298.7498301249,0
1.317,298.749550061698,0
1.3175,298.749270012655,0
1.318,298.748989977772,0
1.3185,298.748709957049,0
1.319,298.748429950484,0
1.3195,298.74814995808,0
1.32,298.747869979834,0
1.3205,298.747590015749,0
1.321,298.747310065822,0
1.3215,298.747030130056,0
1.322,298.746750208449,0
1.3225,298.746470301001,0
1.323,298.746190407712,0
1.3235,298.745910528584,0
1.324,298.745630663614,0
1.3245,298.745350812805,0
1.325,298.745070976154,0
1.3255,298.744791153663,0
1.326,298.744511345332,0
1.3265,298.74423155116,0
1.327,298.743951771148,0
1.3275,298.743672005295,0
1.328,298.743392253602,0
1.3285,298.743112516068,0
1.329,298.742832792693,0
1.3295,298.742553083479,0
1.33,298.742273388423,0
1.3305,298.741993707527,0
1.331,298.741714040791,0
1.3315,298.741434388214,0
1.332,298.741154749796,0
1.3325,298.740875125538,0
1.333,298.74059551544,0
1.3335,298.740315919501,0
1.334,298.740036337721,0
1.3345,298.739756770101,0
1.335,298.739477216641,0
1.3355,298.73919767734,0
1.336,298.738918152198,0
1.3365,298.738638641216,0
1.337,298.738359144394,0
1.3375,298.738079661731,0
1.338,298.737800193227,0
1.3385,298.737520738883,0
1.339,298.737241298699,0
1.3395,298.736961872673,0
1.34,298.736682460808,0
1.3405,298.736403063102,0
1.341,298.736123679555,0
1.3415,298.735844310168,0
1.342,298.73556495494,0
1.3425,298.735285613872,0
1.343,298.735006286964,0
1.3435,298.734726974214,0
1.344,298.734447675625,0
1.3445,298.734168391195,0
1.345,298.733889120924,0
1.3455,298.733609864813,0
1.346,298.733330622861,0
1.3465,298.733051395069,0
1.347,298.732772181436,0
1.3475,298.732492981963,0
1.348,298.732213796649,0
1.3485,298.731934625495,0
1.349,298.7316554685,0
1.3495,298.731376325665,0
1.35,298.731097196989,0
1.3505,298.730818082473,0
1.351,298.730538982116,0
1.3515,298.730259895918,0
1.352,298.729980823881,0
1.3525,298.729701766002,0
1.353,298.729422722283,0
1.3535,298.729143692724,0
1.354,298.728864677324,0
1.3545,298.728585676084,0
1.355,298.728306689003,0
1.3555,298.728027716081,0
1.356,298.72774875732,0
1.3565,298.727469812717,0
1.357,298.727190882274,0
1.3575,298.726911965991,0
1.358,298.726633063867,0
1.3585,298.726354175902,0
1.359,298.726075302098,0
1.3595,298.725796442452,0
1.36,298.725517596966,0
1.3605,298.72523876564,0
1.361,298.724959948473,0
1.3615,298.724681145465,0
1.362,298.724402356617,0
1.3625,298.724123581929,0
1.363,298.723844821399,0
1.3635,298.72356607503,0
1.364,298.72328734282,0
1.3645,298.723008624769,0
1.365,298.722729920878,0
1.3655,298.722451231147,0
1.366,298.722172555575,0
1.3665,298.721893894162,0
1.367,298.721615246909,0
1.3675,298.721336613815,0
1.368,298.721057994881,0
1.3685,298.720779390106,0
1.369,298.720500799491,0
1.3695,298.720222223036,0
1.37,298.719943660739,0
1.3705,298.719665112603,0
1.371,298.719386578626,0
1.3715,298.719108058808,0
1.372,298.71882955315,0
1.3725,298.718551061651,0
1.373,298.718272584312,0
1.3735,298.717994121132,0
1.374,298.717715672112,0
1.3745,298.717437237251,0
1.375,298.71715881655,0
1.3755,298.716880410008,0
1.376,298.716602017626,0
1.3765,298.716323639403,0
1.377,298.71604527534,0
1.3775,298.715766925436,0
1.378,298.715488589691,0
1.3785,298.715210268107,0
1.379,298.714931960681,0
1.3795,298.714653667415,0
1.38,298.714375388309,0
1.3805,298.714097123362,0
1.381,298.713818872575,0
1.3815,298.713540635947,0
1.382,298.713262413479,0
1.3825,298.71298420517,0
1.383,298.71270601102,0
1.3835,298.71242783103,0
1.384,298.7121496652,0
1.3845,298.711871513529,0
1.385,298.711593376017,0
1.3855,298.711315252665,0
1.386,298.711037143473,0
1.3865,298.71075904844,0
1.387,298.710480967567,0
1.3875,298.710202900853,0
1.388,298.709924848298,0
1.3885,298.709646809903,0
1.389,298.709368785667,0
1.3895,298.709090775591,0
1.39,298.708812779675,0
1.3905,298.708534797918,0
1.391,298.70825683032,0
1.3915,298.707978876882,0
1.392,298.707700937604,0
1.3925,298.707423012485,0
1.393,298.707145101525,0
1.3935,298.706867204725,0
1.394,298.706589322084,0
1.3945,298.706311453603,0
1.395,298.706033599281,0
1.3955,298.705755759119,0
1.396,298.705477933117,0
1.3965,298.705200121273,0
1.397,298.70492232359,0
1.3975,298.704644540066,0
1.398,298.704366770701,0
1.3985,298.704089015496,0
1.399,298.70381127445,0
1.3995,298.703533547564,0
1.4,298.703255834837,0
1.4005,298.70297813627,0
1.401,298.702700451862,0
1.4015,298.702422781614,0
1.402,298.702145125525,0
1.4025,298.701867483596,0
1.403,298.701589855826,0
1.4035,298.701312242215,0
1.404,298.701034642765,0
1.4045,298.700757057473,0
1.405,298.700479486342,0
1.4055,298.700201929369,0
1.406,298.699924386556,0
1.4065,298.699646857903,0
1.407,298.699369343409,0
1.4075,298.699091843075,0
1.408,298.6988143569,0
1.4085,298.698536884884,0
1.409,298.698259427029,0
1.4095,298.697981983332,0
1.41,298.697704553795,0
1.4105,298.697427138418,0
1.411,298.6971497372,0
1.4115,298.696872350141,0
1.412,298.696594977242,0
1.4125,298.696317618503,0
1.413,298.696040273923,0
1.4135,298.695762943502,0
1.414,298.695485627241,0
1.4145,298.69520832514,0
1.415,298.694931037198,0
1.4155,298.694653763415,0
1.416,298.694376503792,0
1.4165,298.694099258329,0
1.417,298.693822027025,0
1.4175,298.69354480988,0
1.418,298.693267606895,0
1.4185,298.692990418069,0
1.419,298.692713243403,0
1.4195,298.692436082897,0
1.42,298.69215893655,0
1.4205,298.691881804362,0
1.421,298.691604686334,0
1.4215,298.691327582465,0
1.422,298.691050492756,0
1.4225,298.690773417206,0
1.423,298.690496355816,0
1.4235,298.690219308585,0
1.424,298.689942275514,0
1.4245,298.689665256603,0
1.425,298.68938825185,0
1.4255,298.689111261258,0
1.426,298.688834284824,0
1.4265,298.688557322551,0
1.427,298.688280374436,0
1.4275,298.688003440482,0
1.428,298.687726520686,0
1.4285,298.687449615051,0
1.429,298.687172723574,0
1.4295,298.686895846258,0
1.43,298.6866189831,0
1.4305,298.686342134102,0
1.431,298.686065299264,0
1.4315,298.685788478585,0
1.432,298.685511672066,0
1.4325,298.685234879706,0
1.433,298.684958101506,0
1.4335,298.684681337465,0
1.434,298.684404587583,0
1.4345,298.684127851862,0
1.435,298.683851130299,0
1.4355,298.683574422896,0
1.436,298.683297729653,0
1.4365,298.683021050569,0
1.437,298.682744385644,0
1.4375,298.682467734879,0
1.438,298.682191098274,0
1.4385,298.681914475828,0
1.439,298.681637867542,0
1.4395,298.681361273415,0
1.44,298.681084693447,0
1.4405,298.680808127639,0
1.441,298.680531575991,0
1.4415,298.680255038502,0
1.442,298.679978515172,0
1.4425,298.679702006002,0
1.443,298.679425510991,0
1.4435,298.67914903014,0
1.444,298.678872563449,0
1.4445,298.678596110917,0
1.445,298.678319672544,0
1.4455,298.678043248331,0
1.446,298.677766838277,0
1.4465,298.677490442383,0
1.447,298.677214060649,0
1.4475,298.676937693073,0
1.448,298.676661339658,0
1.4485,298.676385000402,0
1.449,298.676108675305,0
1.4495,298.675832364368,0
1.45,298.67555606759,0
1.4505,298.675279784972,0
1.451,298.675003516513,0
1.4515,298.674727262214,0
1.452,298.674451022074,0
1.4525,298.674174796094,0
1.453,298.673898584273,0
1.4535,298.673622386612,0
1.454,298.67334620311,0
1.4545,298.673070033768,0
1.455,298.672793878585,0
1.4555,298.672517737562,0
1.456,298.672241610698,0
1.4565,298.671965497994,0
1.457,298.671689399449,0
1.4575,298.671413315064,0
1.458,298.671137244838,0
1.4585,298.670861188771,0
1.459,298.670585146865,0
1.4595,298.670309119117,0
1.46,298.670033105529,0
1.4605,298.669757106101,0
1.461,298.669481120832,0
1.4615,298.669205149723,0
1.462,298.668929192773,0
1.4625,298.668653249982,0
1.463,298.668377321351,0
1.4635,298.66810140688,0
1.464,298.667825506568,0
1.4645,298.667549620416,0
1.465,298.667273748423,0
1.4655,298.666997890589,0
1.466,298.666722046915,0
1.4665,298.666446217401,0
1.467,298.666170309271,0
1.4675,298.665894330972,0
1.468,298.665618366203,0
1.4685,298.665342414963,0
1.469,298.665066477252,0
1.4695,298.664790553071,0
1.47,298.66451464242,0
1.4705,298.664238745298,0
1.471,298.663962861706,0
1.4715,298.663686991644,0
1.472,298.66341113511,0
1.4725,298.663135292107,0
1.473,298.662859462633,0
1.4735,298.662583646689,0
1.474,298.662307844274,0
1.4745,298.662032055389,0
1.475,298.661756280033,0
1.4755,298.661480518207,0
1.476,298.66120476991,0
1.4765,298.660929035143,0
1.477,298.660653313906,0
1.4775,298.660377606198,0
1.478,298.66010191202,0
1.4785,298.659826231371,0
1.479,298.659550564252,0
1.4795,298.659274910662,0
1.48,298.658999270602,0
1.4805,298.658723644072,0
1.481,298.658448031071,0
1.4815,298.6581724316,0
1.482,298.657896845658,0
1.4825,298.657621273246,0
1.483,298.657345714363,0
1.4835,298.65707016901,0
1.484,298.656794637186,0
1.4845,298.656519118892,0
1.485,298.656243614128,0
1.4855,298.655968122893,0
1.486,298.655692645188,0
1.4865,298.655417181012,0
1.487,298.655141730366,0
1.4875,298.654866293249,0
1.488,298.654590869662,0
1.4885,298.654315459605,0
1.489,298.654040063077,0
1.4895,298.653764680079,0
1.49,298.65348931061,0
1.4905,298.65321395467,0
1.491,298.652938612261,0
1.4915,298.652663283381,0
1.492,298.65238796803,0
1.4925,298.652112666209,0
1.493,298.651837377918,0
1.4935,298.651562103156,0
1.494,298.651286841924,0
1.4945,298.651011594221,0
1.495,298.650736360048,0
1.4955,298.650461139404,0
1.496,298.65018593229,0
1.4965,298.649910738706,0
1.497,298.649635558651,0
1.4975,298.649360392125,0
1.498,298.64908523913,0
1.4985,298.648810099663,0
1.499,298.648534973727,0
1.4995,298.64825986132,0
1.5,298.647984762442,0
1.5005,298.647709677094,0
1.501,298.647434605276,0
1.5015,298.647159546987,0
1.502,298.646884502228,0
1.5025,298.646609470998,0
1.503,298.646334453298,0
1.5035,298.646059449127,0
1.504,298.645784458486,0
1.5045,298.645509481375,0
1.505,298.645234517793,0
1.5055,298.64495956774,0
1.506,298.644684631218,0
1.5065,298.644409708224,0
1.507,298.644134798761,0
1.5075,298.643859902827,0
1.508,298.643585020422,0
1.5085,298.643310151547,0
1.509,298.643035296202,0
1.5095,298.642760454386,0
1.51,298.6424856261,0
1.5105,298.642210811343,0
1.511,298.641936010116,0
1.5115,298.641661222418,0
1.512,298.64138644825,0
1.5125,298.641111687612,0
1.513,298.640836940503,0
1.5135,298.640562206923,0
1.514,298.640287486873,0
1.5145,298.640012780353,0
1.515,298.639738087363,0
1.5155,298.639463407902,0
1.516,298.63918874197,0
1.5165,298.638914089568,0
1.517,298.638639450696,0
1.5175,298.638364825353,0
1.518,298.638090213539,0
1.5185,298.637815615256,0
1.519,298.637541030502,0
1.5195,298.637266459277,0
1.52,298.636991901582,0
1.5205,298.636717357417,0
1.521,298.636442826781,0
1.5215,298.636168309674,0
1.522,298.635893806097,0
1.5225,298.63561931605,0
1.523,298.635344839533,0
1.5235,298.635070376544,0
1.524,298.634795927086,0
1.5245,298.634521491157,0
1.525,298.634247068758,0
1.5255,298.633972659888,0
1.526,298.633698264547,0
1.5265,298.633423882737,0
1.527,298.633149514456,0
1.5275,298.632875159704,0
1.528,298.632600818482,0
1.5285,298.63232649079,0
1.529,298.632052176627,0
1.5295,298.631777875993,0
1.53,298.631503588889,0
1.5305,298.631229315315,0
1.531,298.630955055271,0
1.5315,298.630680808755,0
1.532,298.63040657577,0
1.5325,298.630132356314,0
1.533,298.629858150388,0
1.5335,298.629583957991,0
1.534,298.629309779123,0
1.5345,298.629035613786,0
1.535,298.628761461978,0
1.5355,298.628487323699,0
1.536,298.62821319895,0
1.5365,298.627939087731,0
1.537,298.627664990041,0
1.5375,298.62739090588,0
1.538,298.627116835249,0
1.5385,298.626842778148,0
1.539,298.626568734577,0
1.5395,298.626294704534,0
1.54,298.626020688022,0
1.5405,298.625746685039,0
1.541,298.625472695586,0
1.5415,298.625198719662,0
1.542,298.624924757267,0
1.5425,298.624650808403,0
1.543,298.624376873068,0
1.5435,298.624102951262,0
1.544,298.623829042986,0
1.5445,298.62355514824,0
1.545,298.623281267023,0
1.5455,298.623007399335,0
1.546,298.622733545177,0
1.5465,298.622459704549,0
1.547,298.622185877451,0
1.5475,298.621912063881,0
1.548,298.621638263842,0
1.5485,298.621364477332,0
1.549,298.621090704352,0
1.5495,298.620816944901,0
1.55,298.620543198979,0
1.5505,298.620269466588,0
1.551,298.619995747726,0
1.5515,298.619722042393,0
1.552,298.61944835059,0
1.5525,298.619174672317,0
1.553,298.618901007573,0
1.5535,298.618627356358,0
1.554,298.618353718674,0
1.5545,298.618080094518,0
1.555,298.617806483893,0
1.5555,298.617532886797,0
1.556,298.61725930323,0
1.5565,298.616985733193,0
1.557,298.616712176686,0
1.5575,298.616438633708,0
1.558,298.61616510426,0
1.5585,298.615891588341,0
1.559,298.615618085952,0
1.5595,298.615344597092,0
1.56,298.615071121762,0
1.5605,298.614797659962,0
1.561,298.614524211691,0
1.5615,298.614250776949,0
1.562,298.613977355738,0
1.5625,298.613703948055,0
1.563,298.613430553903,0
1.5635,298.61315717328,0
1.564,298.612883806186,0
1.5645,298.612610452622,0
1.565,298.612337112588,0
1.5655,298.612063786083,0
