"time","input_mflow.y","input_p.y","IN_p.ports[1].m_flow","IN_p.ports[1].p","IN_p.ports[1].h_outflow","OUT_dp.ports[1].m_flow","OUT_dp.ports[1].p","OUT_dp.ports[1].h_outflow","OUT_mflow.ports[1].m_flow","OUT_mflow.ports[1].p","OUT_mflow.ports[1].h_outflow","IN_mflow.ports[1].m_flow","IN_mflow.ports[1].p","IN_mflow.ports[1].h_outflow","from_dp.port_b.m_flow","from_dp.port_b.p","from_dp.port_b.h_outflow","from_mflow.port_b.m_flow","from_mflow.port_b.p","from_mflow.port_b.h_outflow"
0.2067,0.000963218868108251,108648.184908493,-0.000963218868108251,108648.184908493,293586.685237142,0.000963218868108251,100000,293586.685237142,0.000963218868108251,100000,293586.685237142,-0.000963218868108251,108648.184908493,293586.685237142,-0.000963218868108251,100000,293586.685237142,-0.000963218868108251,100000,293586.685237142
0.2068,0.000963387518521116,108649.665073704,-0.000963387518521116,108649.665073704,293586.685237142,0.000963387518521116,100000,293586.685237142,0.000963387518521116,100000,293586.685237142,-0.000963387518521116,108649.665073704,293586.685237142,-0.000963387518521116,100000,293586.685237142,-0.000963387518521116,100000,293586.685237142
0.2069,0.000963555788603845,108651.141889194,-0.000963555788603846,108651.141889194,293586.685237142,0.000963555788603846,100000,293586.685237142,0.000963555788603845,100000,293586.685237142,-0.000963555788603845,108651.141889194,293586.685237142,-0.000963555788603846,100000,293586.685237142,-0.000963555788603845,100000,293586.685237142
0.207,0.00096372367829001,108652.615354458,-0.00096372367829001,108652.615354458,293586.685237142,0.00096372367829001,100000,293586.685237142,0.00096372367829001,100000,293586.685237142,-0.00096372367829001,108652.615354458,293586.685237142,-0.00096372367829001,100000,293586.685237142,-0.00096372367829001,100000,293586.685237142
0.2071,0.000963891187513328,108654.085468995,-0.000963891187513328,108654.085468995,293586.685237142,0.000963891187513328,100000,293586.685237142,0.000963891187513328,100000,293586.685237142,-0.000963891187513328,108654.085468995,293586.685237142,-0.000963891187513328,100000,293586.685237142,-0.000963891187513328,100000,293586.685237142
0.2072,0.000964058316207671,108655.552232303,-0.00096405831620767,108655.552232303,293586.685237142,0.00096405831620767,100000,293586.685237142,0.000964058316207671,100000,293586.685237142,-0.000964058316207671,108655.552232303,293586.685237142,-0.00096405831620767,100000,293586.685237142,-0.000964058316207671,100000,293586.685237142
0.2073,0.000964225064307058,108657.015643883,-0.000964225064307059,108657.015643883,293586.685237142,0.000964225064307059,100000,293586.685237142,0.000964225064307058,100000,293586.685237142,-0.000964225064307058,108657.015643883,293586.685237142,-0.000964225064307059,100000,293586.685237142,-0.000964225064307058,100000,293586.685237142
0.2074,0.00096439143174566,108658.475703235,-0.00096439143174566,108658.475703235,293586.685237142,0.00096439143174566,100000,293586.685237142,0.00096439143174566,100000,293586.685237142,-0.00096439143174566,108658.475703235,293586.685237142,-0.00096439143174566,100000,293586.685237142,-0.00096439143174566,100000,293586.685237142
0.2075,0.000964557418457798,108659.932409863,-0.000964557418457798,108659.932409863,293586.685237142,0.000964557418457798,100000,293586.685237142,0.000964557418457798,100000,293586.685237142,-0.000964557418457798,108659.932409863,293586.685237142,-0.000964557418457798,100000,293586.685237142,-0.000964557418457798,100000,293586.685237142
0.2076,0.000964723024377943,108661.385763269,-0.000964723024377943,108661.385763269,293586.685237142,0.000964723024377943,100000,293586.685237142,0.000964723024377943,100000,293586.685237142,-0.000964723024377943,108661.385763269,293586.685237142,-0.000964723024377943,100000,293586.685237142,-0.000964723024377943,100000,293586.685237142
0.2077,0.000964888249440716,108662.835762959,-0.000964888249440717,108662.835762959,293586.685237142,0.000964888249440717,100000,293586.685237142,0.000964888249440716,100000,293586.685237142,-0.000964888249440716,108662.835762959,293586.685237142,-0.000964888249440717,100000,293586.685237142,-0.000964888249440716,100000,293586.685237142
0.2078,0.000965053093580889,108664.282408437,-0.000965053093580888,108664.282408437,293586.685237142,0.000965053093580888,100000,293586.685237142,0.000965053093580889,100000,293586.685237142,-0.000965053093580889,108664.282408437,293586.685237142,-0.000965053093580888,100000,293586.685237142,-0.000965053093580889,100000,293586.685237142
0.2079,0.000965217556733384,108665.725699213,-0.000965217556733383,108665.725699213,293586.685237142,0.000965217556733383,100000,293586.685237142,0.000965217556733384,100000,293586.685237142,-0.000965217556733384,108665.725699213,293586.685237142,-0.000965217556733383,100000,293586.685237142,-0.000965217556733384,100000,293586.685237142
0.208,0.000965381638833274,108667.165634792,-0.000965381638833274,108667.165634792,293586.685237142,0.000965381638833274,100000,293586.685237142,0.000965381638833274,100000,293586.685237142,-0.000965381638833274,108667.165634792,293586.685237142,-0.000965381638833274,100000,293586.685237142,-0.000965381638833274,100000,293586.685237142
0.2081,0.000965545339815781,108668.602214686,-0.000965545339815782,108668.602214686,293586.685237142,0.000965545339815782,100000,293586.685237142,0.000965545339815781,100000,293586.685237142,-0.000965545339815781,108668.602214686,293586.685237142,-0.000965545339815782,100000,293586.685237142,-0.000965545339815781,100000,293586.685237142
0.2082,0.00096570865961628,108670.035438404,-0.00096570865961628,108670.035438404,293586.685237142,0.00096570865961628,100000,293586.685237142,0.00096570865961628,100000,293586.685237142,-0.00096570865961628,108670.035438404,293586.685237142,-0.00096570865961628,100000,293586.685237142,-0.00096570865961628,100000,293586.685237142
0.2083,0.000965871598170294,108671.465305457,-0.000965871598170295,108671.465305457,293586.685237142,0.000965871598170295,100000,293586.685237142,0.000965871598170294,100000,293586.685237142,-0.000965871598170294,108671.465305457,293586.685237142,-0.000965871598170295,100000,293586.685237142,-0.000965871598170294,100000,293586.685237142
0.2084,0.000966034155413497,108672.89181536,-0.000966034155413497,108672.89181536,293586.685237142,0.000966034155413497,100000,293586.685237142,0.000966034155413497,100000,293586.685237142,-0.000966034155413497,108672.89181536,293586.685237142,-0.000966034155413497,100000,293586.685237142,-0.000966034155413497,100000,293586.685237142
0.2085,0.000966196331281715,108674.314967625,-0.000966196331281715,108674.314967625,293586.685237142,0.000966196331281715,100000,293586.685237142,0.000966196331281715,100000,293586.685237142,-0.000966196331281715,108674.314967625,293586.685237142,-0.000966196331281715,100000,293586.685237142,-0.000966196331281715,100000,293586.685237142
0.2086,0.000966358125710923,108675.734761769,-0.000966358125710922,108675.734761769,293586.685237142,0.000966358125710922,100000,293586.685237142,0.000966358125710923,100000,293586.685237142,-0.000966358125710923,108675.734761769,293586.685237142,-0.000966358125710922,100000,293586.685237142,-0.000966358125710923,100000,293586.685237142
0.2087,0.000966519538637246,108677.151197306,-0.000966519538637246,108677.151197306,293586.685237142,0.000966519538637246,100000,293586.685237142,0.000966519538637246,100000,293586.685237142,-0.000966519538637246,108677.151197306,293586.685237142,-0.000966519538637246,100000,293586.685237142,-0.000966519538637246,100000,293586.685237142
0.2088,0.000966680569996963,108678.564273755,-0.000966680569996963,108678.564273755,293586.685237142,0.000966680569996963,100000,293586.685237142,0.000966680569996963,100000,293586.685237142,-0.000966680569996963,108678.564273755,293586.685237142,-0.000966680569996963,100000,293586.685237142,-0.000966680569996963,100000,293586.685237142
0.2089,0.0009668412197265,108679.973990634,-0.000966841219726499,108679.973990634,293586.685237142,0.000966841219726499,100000,293586.685237142,0.0009668412197265,100000,293586.685237142,-0.0009668412197265,108679.973990634,293586.685237142,-0.000966841219726499,100000,293586.685237142,-0.0009668412197265,100000,293586.685237142
0.209,0.000967001487762435,108681.380347463,-0.000967001487762435,108681.380347463,293586.685237142,0.000967001487762435,100000,293586.685237142,0.000967001487762435,100000,293586.685237142,-0.000967001487762435,108681.380347463,293586.685237142,-0.000967001487762435,100000,293586.685237142,-0.000967001487762435,100000,293586.685237142
0.2091,0.000967161374041497,108682.783343763,-0.000967161374041498,108682.783343763,293586.685237142,0.000967161374041498,100000,293586.685237142,0.000967161374041497,100000,293586.685237142,-0.000967161374041497,108682.783343763,293586.685237142,-0.000967161374041498,100000,293586.685237142,-0.000967161374041497,100000,293586.685237142
0.2092,0.000967320878500566,108684.182979056,-0.000967320878500566,108684.182979056,293586.685237142,0.000967320878500566,100000,293586.685237142,0.000967320878500566,100000,293586.685237142,-0.000967320878500566,108684.182979056,293586.685237142,-0.000967320878500566,100000,293586.685237142,-0.000967320878500566,100000,293586.685237142
0.2093,0.000967480001076671,108685.579252865,-0.000967480001076671,108685.579252865,293586.685237142,0.000967480001076671,100000,293586.685237142,0.000967480001076671,100000,293586.685237142,-0.000967480001076671,108685.579252865,293586.685237142,-0.000967480001076671,100000,293586.685237142,-0.000967480001076671,100000,293586.685237142
0.2094,0.000967638741706994,108686.972164714,-0.000967638741706993,108686.972164714,293586.685237142,0.000967638741706993,100000,293586.685237142,0.000967638741706994,100000,293586.685237142,-0.000967638741706994,108686.972164714,293586.685237142,-0.000967638741706993,100000,293586.685237142,-0.000967638741706994,100000,293586.685237142
0.2095,0.000967797100328865,108688.361714129,-0.000967797100328866,108688.361714129,293586.685237142,0.000967797100328866,100000,293586.685237142,0.000967797100328865,100000,293586.685237142,-0.000967797100328865,108688.361714129,293586.685237142,-0.000967797100328866,100000,293586.685237142,-0.000967797100328865,100000,293586.685237142
0.2096,0.000967955076879769,108689.747900637,-0.00096795507687977,108689.747900637,293586.685237142,0.00096795507687977,100000,293586.685237142,0.000967955076879769,100000,293586.685237142,-0.000967955076879769,108689.747900637,293586.685237142,-0.00096795507687977,100000,293586.685237142,-0.000967955076879769,100000,293586.685237142
0.2097,0.000968112671297338,108691.130723766,-0.000968112671297338,108691.130723766,293586.685237142,0.000968112671297338,100000,293586.685237142,0.000968112671297338,100000,293586.685237142,-0.000968112671297338,108691.130723766,293586.685237142,-0.000968112671297338,100000,293586.685237142,-0.000968112671297338,100000,293586.685237142
0.2098,0.000968269883519356,108692.510183044,-0.000968269883519356,108692.510183044,293586.685237142,0.000968269883519356,100000,293586.685237142,0.000968269883519356,100000,293586.685237142,-0.000968269883519356,108692.510183044,293586.685237142,-0.000968269883519356,100000,293586.685237142,-0.000968269883519356,100000,293586.685237142
0.2099,0.000968426713483758,108693.886278002,-0.000968426713483758,108693.886278002,293586.685237142,0.000968426713483758,100000,293586.685237142,0.000968426713483758,100000,293586.685237142,-0.000968426713483758,108693.886278002,293586.685237142,-0.000968426713483758,100000,293586.685237142,-0.000968426713483758,100000,293586.685237142
0.21,0.000968583161128631,108695.259008171,-0.000968583161128632,108695.259008171,293586.685237142,0.000968583161128632,100000,293586.685237142,0.000968583161128631,100000,293586.685237142,-0.000968583161128631,108695.259008171,293586.685237142,-0.000968583161128632,100000,293586.685237142,-0.000968583161128631,100000,293586.685237142
0.2101,0.000968739226392211,108696.628373084,-0.00096873922639221,108696.628373084,293586.685237142,0.00096873922639221,100000,293586.685237142,0.000968739226392211,100000,293586.685237142,-0.000968739226392211,108696.628373084,293586.685237142,-0.00096873922639221,100000,293586.685237142,-0.000968739226392211,100000,293586.685237142
0.2102,0.000968894909212887,108697.994372273,-0.000968894909212887,108697.994372273,293586.685237142,0.000968894909212887,100000,293586.685237142,0.000968894909212887,100000,293586.685237142,-0.000968894909212887,108697.994372273,293586.685237142,-0.000968894909212887,100000,293586.685237142,-0.000968894909212887,100000,293586.685237142
0.2103,0.000969050209529197,108699.357005275,-0.000969050209529197,108699.357005275,293586.685237142,0.000969050209529197,100000,293586.685237142,0.000969050209529197,100000,293586.685237142,-0.000969050209529197,108699.357005275,293586.685237142,-0.000969050209529197,100000,293586.685237142,-0.000969050209529197,100000,293586.685237142
0.2104,0.00096920512727983,108700.716271624,-0.000969205127279831,108700.716271624,293586.685237142,0.000969205127279831,100000,293586.685237142,0.00096920512727983,100000,293586.685237142,-0.00096920512727983,108700.716271624,293586.685237142,-0.000969205127279831,100000,293586.685237142,-0.00096920512727983,100000,293586.685237142
0.2105,0.000969359662403629,108702.072170859,-0.00096935966240363,108702.072170859,293586.685237142,0.00096935966240363,100000,293586.685237142,0.000969359662403629,100000,293586.685237142,-0.000969359662403629,108702.072170859,293586.685237142,-0.00096935966240363,100000,293586.685237142,-0.000969359662403629,100000,293586.685237142
0.2106,0.000969513814839585,108703.424702516,-0.000969513814839585,108703.424702516,293586.685237142,0.000969513814839585,100000,293586.685237142,0.000969513814839585,100000,293586.685237142,-0.000969513814839585,108703.424702516,293586.685237142,-0.000969513814839585,100000,293586.685237142,-0.000969513814839585,100000,293586.685237142
0.2107,0.000969667584526841,108704.773866137,-0.00096966758452684,108704.773866137,293586.685237142,0.00096966758452684,100000,293586.685237142,0.000969667584526841,100000,293586.685237142,-0.000969667584526841,108704.773866137,293586.685237142,-0.00096966758452684,100000,293586.685237142,-0.000969667584526841,100000,293586.685237142
0.2108,0.000969820971404691,108706.11966126,-0.000969820971404691,108706.11966126,293586.685237142,0.000969820971404691,100000,293586.685237142,0.000969820971404691,100000,293586.685237142,-0.000969820971404691,108706.11966126,293586.685237142,-0.000969820971404691,100000,293586.685237142,-0.000969820971404691,100000,293586.685237142
0.2109,0.00096997397541258,108707.462087429,-0.00096997397541258,108707.462087429,293586.685237142,0.00096997397541258,100000,293586.685237142,0.00096997397541258,100000,293586.685237142,-0.00096997397541258,108707.462087429,293586.685237142,-0.00096997397541258,100000,293586.685237142,-0.00096997397541258,100000,293586.685237142
0.211,0.000970126596490106,108708.801144186,-0.000970126596490105,108708.801144186,293586.685237142,0.000970126596490105,100000,293586.685237142,0.000970126596490106,100000,293586.685237142,-0.000970126596490106,108708.801144186,293586.685237142,-0.000970126596490105,100000,293586.685237142,-0.000970126596490106,100000,293586.685237142
0.2111,0.000970278834577015,108710.136831074,-0.000970278834577015,108710.136831074,293586.685237142,0.000970278834577015,100000,293586.685237142,0.000970278834577015,100000,293586.685237142,-0.000970278834577015,108710.136831074,293586.685237142,-0.000970278834577015,100000,293586.685237142,-0.000970278834577015,100000,293586.685237142
0.2112,0.000970430689613206,108711.46914764,-0.000970430689613207,108711.46914764,293586.685237142,0.000970430689613207,100000,293586.685237142,0.000970430689613206,100000,293586.685237142,-0.000970430689613206,108711.46914764,293586.685237142,-0.000970430689613207,100000,293586.685237142,-0.000970430689613206,100000,293586.685237142
0.2113,0.00097058216153873,108712.798093429,-0.000970582161538729,108712.798093429,293586.685237142,0.000970582161538729,100000,293586.685237142,0.00097058216153873,100000,293586.685237142,-0.00097058216153873,108712.798093429,293586.685237142,-0.000970582161538729,100000,293586.685237142,-0.00097058216153873,100000,293586.685237142
0.2114,0.000970733250293787,108714.12366799,-0.000970733250293788,108714.12366799,293586.685237142,0.000970733250293788,100000,293586.685237142,0.000970733250293787,100000,293586.685237142,-0.000970733250293787,108714.12366799,293586.685237142,-0.000970733250293788,100000,293586.685237142,-0.000970733250293787,100000,293586.685237142
0.2115,0.000970883955818731,108715.44587087,-0.00097088395581873,108715.44587087,293586.685237142,0.00097088395581873,100000,293586.685237142,0.000970883955818731,100000,293586.685237142,-0.000970883955818731,108715.44587087,293586.685237142,-0.00097088395581873,100000,293586.685237142,-0.000970883955818731,100000,293586.685237142
0.2116,0.000971034278054065,108716.764701619,-0.000971034278054066,108716.764701619,293586.685237142,0.000971034278054066,100000,293586.685237142,0.000971034278054065,100000,293586.685237142,-0.000971034278054065,108716.764701619,293586.685237142,-0.000971034278054066,100000,293586.685237142,-0.000971034278054065,100000,293586.685237142
0.2117,0.000971184216940444,108718.08015979,-0.000971184216940444,108718.08015979,293586.685237142,0.000971184216940444,100000,293586.685237142,0.000971184216940444,100000,293586.685237142,-0.000971184216940444,108718.08015979,293586.685237142,-0.000971184216940444,100000,293586.685237142,-0.000971184216940444,100000,293586.685237142
0.2118,0.000971333772418674,108719.392244933,-0.000971333772418674,108719.392244933,293586.685237142,0.000971333772418674,100000,293586.685237142,0.000971333772418674,100000,293586.685237142,-0.000971333772418674,108719.392244933,293586.685237142,-0.000971333772418674,100000,293586.685237142,-0.000971333772418674,100000,293586.685237142
0.2119,0.000971482944429715,108720.700956602,-0.000971482944429714,108720.700956602,293586.685237142,0.000971482944429714,100000,293586.685237142,0.000971482944429715,100000,293586.685237142,-0.000971482944429715,108720.700956602,293586.685237142,-0.000971482944429714,100000,293586.685237142,-0.000971482944429715,100000,293586.685237142
0.212,0.000971631732914674,108722.006294352,-0.000971631732914673,108722.006294352,293586.685237142,0.000971631732914673,100000,293586.685237142,0.000971631732914674,100000,293586.685237142,-0.000971631732914674,108722.006294352,293586.685237142,-0.000971631732914673,100000,293586.685237142,-0.000971631732914674,100000,293586.685237142
0.2121,0.000971780137814813,108723.308257738,-0.000971780137814812,108723.308257738,293586.685237142,0.000971780137814812,100000,293586.685237142,0.000971780137814813,100000,293586.685237142,-0.000971780137814813,108723.308257738,293586.685237142,-0.000971780137814812,100000,293586.685237142,-0.000971780137814813,100000,293586.685237142
0.2122,0.000971928159071543,108724.606846318,-0.000971928159071542,108724.606846318,293586.685237142,0.000971928159071542,100000,293586.685237142,0.000971928159071543,100000,293586.685237142,-0.000971928159071543,108724.606846318,293586.685237142,-0.000971928159071542,100000,293586.685237142,-0.000971928159071543,100000,293586.685237142
0.2123,0.000972075796626429,108725.902059648,-0.000972075796626428,108725.902059648,293586.685237142,0.000972075796626428,100000,293586.685237142,0.000972075796626429,100000,293586.685237142,-0.000972075796626429,108725.902059648,293586.685237142,-0.000972075796626428,100000,293586.685237142,-0.000972075796626429,100000,293586.685237142
0.2124,0.000972223050421184,108727.193897288,-0.000972223050421184,108727.193897288,293586.685237142,0.000972223050421184,100000,293586.685237142,0.000972223050421184,100000,293586.685237142,-0.000972223050421184,108727.193897288,293586.685237142,-0.000972223050421184,100000,293586.685237142,-0.000972223050421184,100000,293586.685237142
0.2125,0.000972369920397677,108728.482358799,-0.000972369920397677,108728.482358799,293586.685237142,0.000972369920397677,100000,293586.685237142,0.000972369920397677,100000,293586.685237142,-0.000972369920397677,108728.482358799,293586.685237142,-0.000972369920397677,100000,293586.685237142,-0.000972369920397677,100000,293586.685237142
0.2126,0.000972516406497924,108729.767443742,-0.000972516406497924,108729.767443742,293586.685237142,0.000972516406497924,100000,293586.685237142,0.000972516406497924,100000,293586.685237142,-0.000972516406497924,108729.767443742,293586.685237142,-0.000972516406497924,100000,293586.685237142,-0.000972516406497924,100000,293586.685237142
0.2127,0.000972662508664095,108731.049151679,-0.000972662508664095,108731.049151679,293586.685237142,0.000972662508664095,100000,293586.685237142,0.000972662508664095,100000,293586.685237142,-0.000972662508664095,108731.049151679,293586.685237142,-0.000972662508664095,100000,293586.685237142,-0.000972662508664095,100000,293586.685237142
0.2128,0.000972808226838513,108732.327482174,-0.000972808226838513,108732.327482174,293586.685237142,0.000972808226838513,100000,293586.685237142,0.000972808226838513,100000,293586.685237142,-0.000972808226838513,108732.327482174,293586.685237142,-0.000972808226838513,100000,293586.685237142,-0.000972808226838513,100000,293586.685237142
0.2129,0.000972953560963648,108733.602434792,-0.000972953560963649,108733.602434792,293586.685237142,0.000972953560963649,100000,293586.685237142,0.000972953560963648,100000,293586.685237142,-0.000972953560963648,108733.602434792,293586.685237142,-0.000972953560963649,100000,293586.685237142,-0.000972953560963648,100000,293586.685237142
0.213,0.000973098510982127,108734.8740091,-0.000973098510982127,108734.8740091,293586.685237142,0.000973098510982127,100000,293586.685237142,0.000973098510982127,100000,293586.685237142,-0.000973098510982127,108734.8740091,293586.685237142,-0.000973098510982127,100000,293586.685237142,-0.000973098510982127,100000,293586.685237142
0.2131,0.000973243076836724,108736.142204664,-0.000973243076836723,108736.142204664,293586.685237142,0.000973243076836723,100000,293586.685237142,0.000973243076836724,100000,293586.685237142,-0.000973243076836724,108736.142204664,293586.685237142,-0.000973243076836723,100000,293586.685237142,-0.000973243076836724,100000,293586.685237142
0.2132,0.000973387258470367,108737.407021053,-0.000973387258470367,108737.407021053,293586.685237142,0.000973387258470367,100000,293586.685237142,0.000973387258470367,100000,293586.685237142,-0.000973387258470367,108737.407021053,293586.685237142,-0.000973387258470367,100000,293586.685237142,-0.000973387258470367,100000,293586.685237142
0.2133,0.000973531055826136,108738.668457836,-0.000973531055826136,108738.668457836,293586.685237142,0.000973531055826136,100000,293586.685237142,0.000973531055826136,100000,293586.685237142,-0.000973531055826136,108738.668457836,293586.685237142,-0.000973531055826136,100000,293586.685237142,-0.000973531055826136,100000,293586.685237142
0.2134,0.000973674468847263,108739.926514585,-0.000973674468847263,108739.926514585,293586.685237142,0.000973674468847263,100000,293586.685237142,0.000973674468847263,100000,293586.685237142,-0.000973674468847263,108739.926514585,293586.685237142,-0.000973674468847263,100000,293586.685237142,-0.000973674468847263,100000,293586.685237142
0.2135,0.000973817497477129,108741.18119087,-0.00097381749747713,108741.18119087,293586.685237142,0.00097381749747713,100000,293586.685237142,0.000973817497477129,100000,293586.685237142,-0.000973817497477129,108741.18119087,293586.685237142,-0.00097381749747713,100000,293586.685237142,-0.000973817497477129,100000,293586.685237142
0.2136,0.000973960141659269,108742.432486266,-0.000973960141659269,108742.432486266,293586.685237142,0.000973960141659269,100000,293586.685237142,0.000973960141659269,100000,293586.685237142,-0.000973960141659269,108742.432486266,293586.685237142,-0.000973960141659269,100000,293586.685237142,-0.000973960141659269,100000,293586.685237142
0.2137,0.00097410240133737,108743.680400345,-0.00097410240133737,108743.680400345,293586.685237142,0.00097410240133737,100000,293586.685237142,0.00097410240133737,100000,293586.685237142,-0.00097410240133737,108743.680400345,293586.685237142,-0.00097410240133737,100000,293586.685237142,-0.00097410240133737,100000,293586.685237142
0.2138,0.00097424427645527,108744.924932684,-0.00097424427645527,108744.924932684,293586.685237142,0.00097424427645527,100000,293586.685237142,0.00097424427645527,100000,293586.685237142,-0.00097424427645527,108744.924932684,293586.685237142,-0.00097424427645527,100000,293586.685237142,-0.00097424427645527,100000,293586.685237142
0.2139,0.000974385766956958,108746.16608286,-0.000974385766956957,108746.16608286,293586.685237142,0.000974385766956957,100000,293586.685237142,0.000974385766956958,100000,293586.685237142,-0.000974385766956958,108746.16608286,293586.685237142,-0.000974385766956957,100000,293586.685237142,-0.000974385766956958,100000,293586.685237142
0.214,0.000974526872786577,108747.403850449,-0.000974526872786577,108747.403850449,293586.685237142,0.000974526872786577,100000,293586.685237142,0.000974526872786577,100000,293586.685237142,-0.000974526872786577,108747.403850449,293586.685237142,-0.000974526872786577,100000,293586.685237142,-0.000974526872786577,100000,293586.685237142
0.2141,0.00097466759388842,108748.63823503,-0.000974667593888421,108748.63823503,293586.685237142,0.000974667593888421,100000,293586.685237142,0.00097466759388842,100000,293586.685237142,-0.00097466759388842,108748.63823503,293586.685237142,-0.000974667593888421,100000,293586.685237142,-0.00097466759388842,100000,293586.685237142
0.2142,0.000974807930206933,108749.869236185,-0.000974807930206934,108749.869236185,293586.685237142,0.000974807930206934,100000,293586.685237142,0.000974807930206933,100000,293586.685237142,-0.000974807930206933,108749.869236185,293586.685237142,-0.000974807930206934,100000,293586.685237142,-0.000974807930206933,100000,293586.685237142
0.2143,0.000974947881686713,108751.096853493,-0.000974947881686712,108751.096853493,293586.685237142,0.000974947881686712,100000,293586.685237142,0.000974947881686713,100000,293586.685237142,-0.000974947881686713,108751.096853493,293586.685237142,-0.000974947881686712,100000,293586.685237142,-0.000974947881686713,100000,293586.685237142
0.2144,0.000975087448272509,108752.321086537,-0.000975087448272509,108752.321086537,293586.685237142,0.000975087448272509,100000,293586.685237142,0.000975087448272509,100000,293586.685237142,-0.000975087448272509,108752.321086537,293586.685237142,-0.000975087448272509,100000,293586.685237142,-0.000975087448272509,100000,293586.685237142
0.2145,0.000975226629909223,108753.541934901,-0.000975226629909223,108753.541934901,293586.685237142,0.000975226629909223,100000,293586.685237142,0.000975226629909223,100000,293586.685237142,-0.000975226629909223,108753.541934901,293586.685237142,-0.000975226629909223,100000,293586.685237142,-0.000975226629909223,100000,293586.685237142
0.2146,0.000975365426541909,108754.759398168,-0.000975365426541908,108754.759398168,293586.685237142,0.000975365426541908,100000,293586.685237142,0.000975365426541909,100000,293586.685237142,-0.000975365426541909,108754.759398168,293586.685237142,-0.000975365426541908,100000,293586.685237142,-0.000975365426541909,100000,293586.685237142
0.2147,0.00097550383811577,108755.973475926,-0.00097550383811577,108755.973475926,293586.685237142,0.00097550383811577,100000,293586.685237142,0.00097550383811577,100000,293586.685237142,-0.00097550383811577,108755.973475926,293586.685237142,-0.00097550383811577,100000,293586.685237142,-0.00097550383811577,100000,293586.685237142
0.2148,0.000975641864576166,108757.184167761,-0.000975641864576166,108757.184167761,293586.685237142,0.000975641864576166,100000,293586.685237142,0.000975641864576166,100000,293586.685237142,-0.000975641864576166,108757.184167761,293586.685237142,-0.000975641864576166,100000,293586.685237142,-0.000975641864576166,100000,293586.685237142
0.2149,0.000975779505868604,108758.391473261,-0.000975779505868605,108758.391473261,293586.685237142,0.000975779505868605,100000,293586.685237142,0.000975779505868604,100000,293586.685237142,-0.000975779505868604,108758.391473261,293586.685237142,-0.000975779505868605,100000,293586.685237142,-0.000975779505868604,100000,293586.685237142
0.215,0.000975916761938747,108759.595392016,-0.000975916761938748,108759.595392016,293586.685237142,0.000975916761938748,100000,293586.685237142,0.000975916761938747,100000,293586.685237142,-0.000975916761938747,108759.595392016,293586.685237142,-0.000975916761938748,100000,293586.685237142,-0.000975916761938747,100000,293586.685237142
0.2151,0.000976053632732408,108760.795923615,-0.000976053632732409,108760.795923615,293586.685237142,0.000976053632732409,100000,293586.685237142,0.000976053632732408,100000,293586.685237142,-0.000976053632732408,108760.795923615,293586.685237142,-0.000976053632732409,100000,293586.685237142,-0.000976053632732408,100000,293586.685237142
0.2152,0.000976190118195553,108761.99306765,-0.000976190118195553,108761.99306765,293586.685237142,0.000976190118195553,100000,293586.685237142,0.000976190118195553,100000,293586.685237142,-0.000976190118195553,108761.99306765,293586.685237142,-0.000976190118195553,100000,293586.685237142,-0.000976190118195553,100000,293586.685237142
0.2153,0.000976326218274298,108763.186823715,-0.000976326218274298,108763.186823715,293586.685237142,0.000976326218274298,100000,293586.685237142,0.000976326218274298,100000,293586.685237142,-0.000976326218274298,108763.186823715,293586.685237142,-0.000976326218274298,100000,293586.685237142,-0.000976326218274298,100000,293586.685237142
0.2154,0.000976461932914915,108764.377191403,-0.000976461932914915,108764.377191403,293586.685237142,0.000976461932914915,100000,293586.685237142,0.000976461932914915,100000,293586.685237142,-0.000976461932914915,108764.377191403,293586.685237142,-0.000976461932914915,100000,293586.685237142,-0.000976461932914915,100000,293586.685237142
0.2155,0.000976597262063825,108765.564170309,-0.000976597262063824,108765.564170309,293586.685237142,0.000976597262063824,100000,293586.685237142,0.000976597262063825,100000,293586.685237142,-0.000976597262063825,108765.564170309,293586.685237142,-0.000976597262063824,100000,293586.685237142,-0.000976597262063825,100000,293586.685237142
0.2156,0.000976732205667602,108766.74776003,-0.000976732205667602,108766.74776003,293586.685237142,0.000976732205667602,100000,293586.685237142,0.000976732205667602,100000,293586.685237142,-0.000976732205667602,108766.74776003,293586.685237142,-0.000976732205667602,100000,293586.685237142,-0.000976732205667602,100000,293586.685237142
0.2157,0.000976866763672972,108767.927960162,-0.000976866763672972,108767.927960162,293586.685237142,0.000976866763672972,100000,293586.685237142,0.000976866763672972,100000,293586.685237142,-0.000976866763672972,108767.927960162,293586.685237142,-0.000976866763672972,100000,293586.685237142,-0.000976866763672972,100000,293586.685237142
0.2158,0.000977000936026815,108769.104770305,-0.000977000936026816,108769.104770305,293586.685237142,0.000977000936026816,100000,293586.685237142,0.000977000936026815,100000,293586.685237142,-0.000977000936026815,108769.104770305,293586.685237142,-0.000977000936026816,100000,293586.685237142,-0.000977000936026815,100000,293586.685237142
0.2159,0.000977134722676161,108770.278190058,-0.000977134722676161,108770.278190058,293586.685237142,0.000977134722676161,100000,293586.685237142,0.000977134722676161,100000,293586.685237142,-0.000977134722676161,108770.278190058,293586.685237142,-0.000977134722676161,100000,293586.685237142,-0.000977134722676161,100000,293586.685237142
