"time","body1.frame_a.r_0[1]","body1.frame_a.r_0[2]","body1.frame_a.r_0[3]","body1.v_0[1]","body1.v_0[2]","body1.v_0[3]","body1.w_a[1]","body1.w_a[2]","body1.w_a[3]","p2.s","p2.v"
1.848,0.300926020863651,-0.4611165744206,1.90173766377105e-20,-0.000379476236697664,0.100119730083191,4.35186204778985e-21,1.20401128369308e-19,-3.00484887311783e-38,0.0446538525920859,0.677504700329118,-1.14948613913089
1.85,0.30092519321314,-0.46091468863902,1.90243058963381e-20,-0.000448018210862416,0.101762848902822,3.48554218836639e-21,1.20764757171001e-19,-3.02892267658578e-38,0.0447831599963319,0.675190735297846,-1.16445384676741
1.852,0.3009242293104,-0.46070953524206,1.90297241266453e-20,-0.000515706978108656,0.103387210880273,2.8424668141039e-21,1.21122654373031e-19,-3.07103703513266e-38,0.0449085029465659,0.672846971138487,-1.17928181072905
1.854,0.300923130879967,-0.460501151913047,1.90339235237964e-20,-0.000582533246377349,0.104992697610805,2.33414922939885e-21,1.21474847164652e-19,-3.11944177433955e-38,0.0450298654481834,0.670473690473191,-1.19396825589191
1.856,0.300921899667434,-0.460289576585179,1.90372510705026e-20,-0.000648487975396342,0.106579193688313,1.85102944512316e-21,1.21821388376424e-19,-3.15976377443696e-38,0.0451472322350597,0.668071179821228,-1.2085114252232
1.858,0.300920537425691,-0.460074847358365,1.90397944159532e-20,-0.000713562159529188,0.10814658530539,1.39977656325317e-21,1.22162174312659e-19,-3.19215859687973e-38,0.0452605881384628,0.665639727621865,-1.22290957406827
1.86,0.300919045925731,-0.459857002559109,1.90416447514132e-20,-0.000777747012240986,0.109694761440606,9.88517124806754e-22,1.22497096384678e-19,-3.21697668155459e-38,0.0453699186193557,0.663179625839768,-1.23716097537336
1.862,0.300917426956259,-0.459636080735208,1.90428967264302e-20,-0.000841033967532027,0.111223613866692,6.26943211734534e-22,1.22826040618308e-19,-3.23477865517078e-38,0.0454752097704973,0.660691169937709,-1.25126391992449
1.864,0.300915682323298,-0.459412120650446,1.90436483650414e-20,-0.000903414681371445,0.112733037158725,3.26420548811219e-22,1.23148887161376e-19,-3.24635063965073e-38,0.0455764483185439,0.658174658849278,-1.26521671658639
1.866,0.300913813849804,-0.459185161279287,1.90440009819808e-20,-0.00096488103313086,0.114222928702315,1.00096605526857e-22,1.23465509791205e-19,-3.25271956052074e-38,0.0456736216261505,0.65563039495159,-1.27901769254143
1.868,0.300911823375269,-0.458955241801573,1.90440590988859e-20,-0.00102542512701803,0.115693188701788,-3.69913020218796e-23,1.2377577542211e-19,-3.25516845530157e-38,0.0457667176940719,0.653058684037996,-1.29266519352851
1.87,0.300909712737668,-0.45872240149931,1.90426210306303e-20,-0.00108503889172962,0.117143717569671,-3.00621323389499e-22,1.23660460165052e-19,-3.25001059093605e-38,0.0458557240272706,0.650459831843215,-1.30615757089272
1.872,0.300907483795609,-0.458486679876287,1.90388494291155e-20,-0.00114371459453352,0.118574419276187,-8.40222806516664e-22,1.2281597456149e-19,-3.23529222227866e-38,0.0459406290864783,0.647834148414947,-1.31949319865299
1.874,0.300905138446509,-0.458248116755745,1.90336483038452e-20,-0.00120144526528062,0.119985204111685,-1.49390372306753e-21,1.21495139443376e-19,-3.21632038981834e-38,0.0460214234850931,0.645181951712609,-1.33267048761299
1.876,0.300902678587974,-0.458006752063118,1.90268284518993e-20,-0.00125822382804824,0.121375983025771,-2.29234574414422e-21,1.19599937934474e-19,-3.19433190204453e-38,0.0460980975320395,0.642503560116611,-1.34568785704744
1.878,0.300900106131732,-0.45776262590015,1.90181694344014e-20,-0.00131404342847751,0.122746669759646,-3.26985001168981e-21,1.17021453642997e-19,-3.17076002521252e-38,0.0461706421553282,0.639799295197553,-1.35854374563944
1.88,0.300897423003221,-0.457515778539461,1.90074178712123e-20,-0.00136889743470941,0.124097180851043,-4.46451735981883e-21,1.13639351163399e-19,-3.1472433008837e-38,0.0462390489027508,0.63706948168467,-1.37123661170306
1.882,0.300894631141172,-0.457266250419128,1.8994285735623e-20,-0.00142277943832087,0.125427435639177,-5.9184285361476e-21,1.09321356578169e-19,-3.12563436346563e-38,0.0463033099425743,0.634314447434266,-1.38376493340595
1.884,0.300891732497201,-0.457014082137254,1.89784486490473e-20,-0.00147568325526084,0.126737356269678,-7.67782442312472e-21,1.0392273795962e-19,-3.10800875775228e-38,0.0463634180642349,0.631534523398156,-1.39612720899191
1.886,0.300888729035389,-0.456759314446542,1.89595441757152e-20,-0.00152760292678632,0.128026867699541,-9.79328625936148e-21,9.72857858716804e-20,-3.09667375646414e-38,0.0464193666790329,0.628730043592107,-1.40832195700346
1.888,0.300885622726862,-0.456501988224769,1.89380054833805e-20,-0.0015785325366254,0.129295896468904,-1.20835833889412e-20,8.99085421318211e-20,-3.08812756018538e-38,0.0464711493160393,0.625901343528623,-1.42034770926085
1.89,0.300882415543581,-0.456242144441556,1.89160233042315e-20,-0.00162846599991524,0.130544369283436,-1.38632237425125e-20,8.37163154790435e-20,-3.06608936305691e-38,0.0465187590404736,0.623048758413879,-1.43220300272851
1.892,0.300879109494283,-0.455979824327579,1.88914911343698e-20,-0.00167739839576537,0.131772221954801,-1.56551085077358e-20,7.72117626859227e-20,-3.04534393898391e-38,0.0465621921121117,0.620172634243557,-1.44388643222503
1.894,0.300875706586431,-0.455715069188311,1.88642713364898e-20,-0.00172532458933167,0.132979390153124,-1.74174937495069e-20,7.04957842450373e-20,-3.02635976710761e-38,0.0466014441985219,0.617273316249182,-1.45539659629657
1.896,0.300872208837619,-0.45544792045541,1.8834224210107e-20,-0.00177223966596431,0.134165812318879,-1.91012817389961e-20,6.36893730017787e-20,-3.00955872993968e-38,0.0466365115657064,0.614351152486589,-1.46673211451485
1.898,0.300868618275154,-0.455178419681229,1.88012084329395e-20,-0.00181813893167158,0.135331429664665,-2.06495938577542e-20,5.69348144621095e-20,-2.99530938485012e-38,0.0466673910774975,0.611406493800407,-1.47789162768121
1.9,0.300864936935626,-0.454906608533328,1.87650815022894e-20,-0.00186301791358372,0.136476186176976,-2.1997343501818e-20,5.03968871003235e-20,-2.98392023555509e-38,0.0466940801949556,0.60843969378856,-1.48887379803048
1.902,0.300861166864479,-0.454632528788987,1.87257001764242e-20,-0.00190687236041672,0.137600028617981,-2.3070808985817e-20,4.42640626668035e-20,-2.97563300360478e-38,0.0467165769757662,0.605451108766759,-1.49967730943505
1.904,0.300857310115592,-0.454356222329716,1.86829209159582e-20,-0.00194969824293614,0.138702906527288,-2.37872064470789e-20,3.87497064957812e-20,-2.97061589987124e-38,0.0467348800736369,0.602441097732991,-1.51030086760873
1.906,0.300853368750791,-0.454077731135718,1.86366231324079e-20,-0.00199149174912121,0.139784772186483,-2.40623894924741e-20,3.40739549960386e-20,-2.96894603660412e-38,0.0467489887236487,0.59941002228849,-1.52074320005928
1.908,0.300849344831491,-0.453797097272836,1.85900367101235e-20,-0.00203224851151372,0.140845575188003,-2.49959406387951e-20,2.76461288341403e-20,-2.96901853924465e-38,0.0467589006926721,0.596358240252376,-1.53100301959546
1.91,0.300845240438732,-0.453514362906561,1.85411638512838e-20,-0.00207196560109345,0.14188527644517,-2.58139847309337e-20,2.13339379321859e-20,-2.97162443992663e-38,0.0467646175618901,0.593286121998702,-1.54107911915071
1.912,0.300841057655053,-0.453229570279681,1.84901996293792e-20,-0.00211063980352779,0.142903836077432,-2.6512725617179e-20,1.51781743883659e-20,-2.9764109288914e-38,0.0467661401565217,0.590194036259401,-1.55097029014519
1.914,0.300836798569204,-0.452942761711687,1.84373794992443e-20,-0.00214826811991304,0.143901216927722,-2.70908780168672e-20,9.21793089164512e-21,-2.98289972499946e-38,0.0467634698711008,0.587082354197729,-1.56067534643607
1.916,0.300832465275708,-0.452653979593277,1.83829816155341e-20,-0.00218484776680198,0.144877384561171,-2.75499092783504e-20,3.49021070714649e-21,-2.9904794534563e-38,0.0467566086677181,0.58395144936917,-1.57019312450077
1.918,0.30082805987444,-0.452363266380868,1.83273291512e-20,-0.00222037617623157,0.145832307263809,-2.78942811369642e-20,-1.97046233846598e-21,-2.99839802353846e-38,0.0467455590742616,0.580801697682351,-1.57952248362023
1.92,0.300823584470188,-0.452070664591099,1.82707926159662e-20,-0.00225485099575054,0.14676595604128,-2.81316914729962e-20,-7.13243387160299e-21,-3.00575500631936e-38,0.0467303241826583,0.577633477359951,-1.58866230606214
1.922,0.300819041172229,-0.451776216795341,1.8213792174806e-20,-0.00228827008844707,0.147678304617546,-2.82733160696544e-20,-1.19673089863689e-20,-3.01149401239535e-38,0.0467109076471151,0.574447168899612,-1.59761149726427
1.924,0.300814432093893,-0.451479965614203,1.81567999664176e-20,-0.0023206315329764,0.148569329433593,-2.8334050371035e-20,-1.64503422591747e-20,-3.01439506961157e-38,0.0466873136823601,0.57124315503485,-1.60636898601768
1.926,0.300809759356341,-0.451181953779687,1.80954235662822e-20,-0.0023519331062882,0.149439005771657,-2.85240488222446e-20,-2.11880791996904e-20,-3.02362469932791e-38,0.0466595457523872,0.568021816494399,-1.6149336948337
1.928,0.300805025079038,-0.450882223983383,1.80310472986284e-20,-0.00238217340252307,0.150287316134058,-2.88352090439992e-20,-2.60620639930553e-20,-3.03589304560359e-38,0.0466276094010079,0.56478354105069,-1.6233046046169
1.93,0.300800231384415,-0.450580818952879,1.79648788731453e-20,-0.00241135120670019,0.151114245550734,-2.92730340438263e-20,-3.09886968341518e-20,-3.0482293675522e-38,0.046591510664572,0.561528718393566,-1.63148071874717
1.932,0.300795380398335,-0.450277781460758,1.78968984859698e-20,-0.00243946538398148,0.151919780748348,-2.98978343076625e-20,-3.6053930020806e-20,-3.06023501466474e-38,0.0465512557898215,0.558257739191557,-1.63946105687876
1.934,0.300790474248633,-0.449973154302463,1.78270707298735e-20,-0.0024665150069081,0.152703911101771,-3.07779277259521e-20,-4.13594110810368e-20,-3.07147956952805e-38,0.0465068515541493,0.554970996085996,-1.64724466245568
1.936,0.300785515064688,-0.449666980290865,1.77553431874547e-20,-0.00249249935503631,0.153466628629851,-3.19900262304135e-20,-4.7023347835154e-20,-3.08150122140025e-38,0.0464583052628484,0.551668883648749,-1.65483060287235
1.938,0.30078050497699,-0.449359302250811,1.76816450243303e-20,-0.00251741791457332,0.154207927991194,-3.36196224308069e-20,-5.31813734578561e-20,-3.0898071397862e-38,0.0464056247463613,0.54835179833994,-1.6622179696343
1.94,0.300775446116721,-0.449050163013693,1.76058855823276e-20,-0.0025412703780132,0.154927806479928,-3.57613762517001e-20,-5.99874115403281e-20,-3.095873848013e-38,0.0463488183575296,0.545020138465684,-1.66940587851885
1.942,0.30077034061532,-0.448739605412,1.75279529726766e-20,-0.00256405664377265,0.155626264021484,-3.85195015692364e-20,-6.76145411523395e-20,-3.09914759680543e-38,0.0462878949688436,0.541674304135813,-1.67639346973578
1.944,0.300765190612574,-0.448427672362737,1.74471817320651e-20,-0.00258577652420743,0.156303300795682,-4.11973987478839e-20,-7.46637139023682e-20,-3.1023118287305e-38,0.0462228632755202,0.53831469487462,-1.68317988740357
1.946,0.300759998244276,-0.448114406737658,1.73630942760582e-20,-0.00260643015326734,0.156958920552243,-4.34324071627111e-20,-8.03922714754387e-20,-3.10671640445877e-38,0.0461537327640016,0.534941712862369,-1.68976430865072
1.948,0.300754765635521,-0.447799851292285,1.72757910828915e-20,-0.00262601820121499,0.157593132356532,-4.57941603402854e-20,-8.5889093204648e-20,-3.10996834629316e-38,0.0460805142211879,0.531555764624037,-1.69614595903222
1.95,0.300749494916403,-0.447484048828765,1.71849437013221e-20,-0.0026445413219395,0.158205946091507,-4.82494189834781e-20,-9.10599615938115e-20,-3.11212002280142e-38,0.0460032184169389,0.528157256541893,-1.70232407351416
1.952,0.300744188215345,-0.447167042125324,1.70901823508367e-20,-0.00266200036625614,0.158797374191908,-5.07564809138645e-20,-9.57949623612176e-20,-3.11327579028744e-38,0.0459218566099289,0.524746596532813,-1.70829791178957
1.954,0.300738847658689,-0.44684887393093,1.69910938929639e-20,-0.00267839638120069,0.159367431637255,-5.32646180832797e-20,-9.99674846405009e-20,-3.11359619306557e-38,0.0458364405440832,0.521324194003266,-1.71406675841483
1.956,0.300733475370272,-0.446529586959953,1.68872198025869e-20,-0.00269373060932364,0.159916135944843,-5.57135135853736e-20,-1.03433221181516e-19,-3.11330216373508e-38,0.045746982445014,0.517890459804286,-1.71962992294617
1.958,0.300728073471012,-0.446209223886831,1.67780541392561e-20,-0.00270800448798455,0.160443507162734,-5.80326986671658e-20,-1.06029168551212e-19,-3.11267922345458e-38,0.0456534950164576,0.514445806186458,-1.72498674007609
1.96,0.300722644078491,-0.445887827340729,1.66630415185013e-20,-0.00272121964864631,0.160949567862753,-6.01409897406009e-20,-1.07572627334504e-19,-3.1120816822164e-38,0.04555599143671,0.510990646754896,-1.73013656976984
1.962,0.300717189313342,-0.445565439966514,1.65432419275652e-20,-0.00273337779200517,0.161434342012009,-6.21775335719358e-20,-1.08538037637711e-19,-3.11086276443813e-38,0.0454544850841861,0.507525395438254,-1.73507878635804
1.964,0.300711711303592,-0.445242104465791,1.6422494627478e-20,-0.00274448060043419,0.161897854181436,-6.46632504746686e-20,-1.10530114140783e-19,-3.10662751133599e-38,0.0453489893443819,0.50405046575404,-1.7398127709482
1.966,0.300706212142808,-0.44491786318787,1.62972676997452e-20,-0.00275453049323976,0.162340136366774,-6.70901468327017e-20,-1.12155910158928e-19,-3.1017763833345e-38,0.0452395192555224,0.500566276766561,-1.74433797880036
1.968,0.300700693933954,-0.444592758555785,1.61674997015262e-20,-0.00276352981820332,0.162761220685799,-6.94274829325477e-20,-1.13433486583404e-19,-3.09652204977755e-38,0.0451260897428003,0.497073246627678,-1.74865386761783
1.97,0.300695158774899,-0.444266832923807,1.60331499129375e-20,-0.00277148110769876,0.16316114169099,-7.1642148422565e-20,-1.14388868185233e-19,-3.09111522010409e-38,0.0450087161750988,0.493571794571175,-1.75275992052687
1.972,0.300689608758013,-0.443940128572262,1.58942001760098e-20,-0.00277838707769854,0.163539936359918,-7.3698636734061e-20,-1.15056616623938e-19,-3.08584635190498e-38,0.0448874143607999,0.490062340865448,-1.75665564618747
1.974,0.300684045969768,-0.443612687702344,1.57506567336454e-20,-0.00278425062677993,0.16389764408564,-7.55590195023953e-20,-1.15480403456281e-19,-3.08104735897966e-38,0.044762200543592,0.486545306766203,-1.7603405789042
1.976,0.30067847249033,-0.443284552430936,1.56025520685749e-20,-0.00278907483513114,0.164234306667092,-7.71829209880828e-20,-1.15713583145e-19,-3.07709331939298e-38,0.0446330913982779,0.483021114469139,-1.76381427873704
1.978,0.300672890393168,-0.442955764785425,1.54499467423147e-20,-0.00279286296355757,0.164549968299483,-7.85274924978969e-20,-1.15819766067548e-19,-3.07440418353191e-38,0.0445001040265822,0.47949018706265,-1.76707633161224
1.98,0.300667301745666,-0.442626366708477,1.52929675457924e-20,-0.00279561844085422,0.164844675444949,-7.95647366164364e-20,-1.1585587071935e-19,-3.07329539171157e-38,0.044363255930763,0.475952948390792,-1.77012634810159
1.982,0.300661708642562,-0.442296400381329,1.51330068853425e-20,-0.002797344479136,0.165118472874203,-8.08536727386073e-20,-1.15294866251047e-19,-3.06899666826237e-38,0.0442225642773738,0.472409820047224,-1.77296391962138
1.984,0.300656113114891,-0.441965907338463,1.49695158050076e-20,-0.00279804510090015,0.16537141423756,-8.20071304881261e-20,-1.14574637095189e-19,-3.06500540332631e-38,0.0440780478545808,0.468861229255866,-1.77558873620487
1.986,0.300650517208984,-0.441634929233313,1.48028163419009e-20,-0.00279772423758553,0.165603552788034,-8.30345962386085e-20,-1.13742448892466e-19,-3.06139398815377e-38,0.0439297253499371,0.465307601879694,-1.77800048355644
1.988,0.300644922962884,-0.44130350760801,1.46332827831431e-20,-0.00279638599148088,0.165814944077491,-8.39501112958065e-20,-1.12851461936183e-19,-3.05822591064187e-38,0.0437776158478026,0.461749364400832,-1.78019887325169
1.99,0.300639332405962,-0.440971683888394,1.44613442346271e-20,-0.00279403463449715,0.16600564594463,-8.47725950229174e-20,-1.11960952040056e-19,-3.05555442670816e-38,0.0436217388247053,0.45818694387144,-1.78218364282153
1.992,0.30063374755854,-0.440639499379033,1.42874871897833e-20,-0.00279067460693991,0.166175718502974,-8.55261679658926e-20,-1.11136531406018e-19,-3.05342123166435e-38,0.0434621141447032,0.454620767864605,-1.78395455583625
1.994,0.30062817043151,-0.44030699525824,1.41122580983446e-20,-0.0027863105162817,0.166325224128851,-8.62404749787463e-20,-1.10450369492007e-19,-3.05185513158997e-38,0.0432987620547458,0.451051264425226,-1.78551140198959
1.996,0.300622603025949,-0.439974212573089,1.3936265935112e-20,-0.00278094713593439,0.166454227449384,-8.69510083488648e-20,-1.09981413879773e-19,-3.05087071470608e-38,0.0431317031800362,0.447478862020905,-1.7868539971828
1.998,0.30061704733274,-0.439641192234432,1.37601847687192e-20,-0.00277458940402153,0.166562795330474,-8.76994309223152e-20,-1.09815611142672e-19,-3.05046702274892e-38,0.0429609585193926,0.443903989492836,-1.78798218360872
2,0.300611505365733,-0.439307975344918,1.35798961281069e-20,-0.00276724217387662,0.166650993854001,-8.81895080635813e-20,-1.09298316139856e-19,-3.05054196940226e-38,0.0427865490660198,0.440327074223235,-1.7888957919414
2.002,0.300605979087044,-0.438974602456154,1.33972606269914e-20,-0.00275891076293207,0.166718894976998,-8.85505199330607e-20,-1.08691485991241e-19,-3.05107769620901e-38,0.0426084966328742,0.436748546037947,-1.78959472538529
2.004,0.300600470451812,-0.438641114011844,1.32135801934241e-20,-0.00274960061739085,0.166766572468044,-8.88741399021647e-20,-1.08167576298609e-19,-3.05202586536872e-38,0.0424268233439419,0.433168834757357,-1.79007890876499
2.006,0.300594981411092,-0.438307550375358,1.30291254968281e-20,-0.00273931728672716,0.16679410160091,-8.91810894064615e-20,-1.07736654668886e-19,-3.05329809439893e-38,0.04224155159298,0.42958836997291,-1.79034828490475
2.008,0.300589513904364,-0.437973951754093,1.28441697646837e-20,-0.00272806647513809,0.16680155978138,-8.94945347110976e-20,-1.07405293810692e-19,-3.05478250447475e-38,0.0420527041183597,0.426007581376433,-1.79040282275301
2.01,0.300584069859168,-0.43764035819473,1.26589878085921e-20,-0.00271585404013505,0.16678902653304,-8.98401590023406e-20,-1.07176247306984e-19,-3.05634233038883e-38,0.0418603039981548,0.422426898709712,-1.79024251743888
2.012,0.300578651190757,-0.437306809578496,1.24738550503403e-20,-0.00270268599113517,0.166756583483073,-9.02462344791229e-20,-1.07048125387697e-19,-3.05781453051142e-38,0.0416643746452309,0.418846751714089,-1.78986739032857
2.014,0.300573259801732,-0.436973345616424,1.2289046547965e-20,-0.00268856848805266,0.166704314348047,-9.07436944445843e-20,-1.07015070702392e-19,-3.05900839675032e-38,0.0414649398023332,0.415267570080045,-1.78927748908187
2.016,0.30056789758169,-0.436640005844609,1.21048360218171e-20,-0.00267350783989023,0.166632304919708,-9.13662053976152e-20,-1.07066434092899e-19,-3.05970416451087e-38,0.0412620235371762,0.411689783396792,-1.78847288770853
2.018,0.300562566431477,-0.436306829872739,1.19201479403347e-20,-0.00265751038487098,0.166540641277149,-9.19055696799122e-20,-1.07252146484934e-19,-3.05082636749657e-38,0.041055650133591,0.408113820396243,-1.78745366122953
2.02,0.300557268225647,-0.435973856996689,1.17345916269578e-20,-0.00264058266800928,0.166429412452348,-9.22814665902405e-20,-1.07583134942605e-19,-3.02777645207188e-38,0.0408458442436574,0.404540109968714,-1.78621992410294
2.022,0.300552004800967,-0.435641126079172,1.15490698504227e-20,-0.00262273149331154,0.166298711218632,-9.26522507959699e-20,-1.08001267350166e-19,-2.99442529839012e-38,0.040632630929831,0.400969081431841,-1.78477184177318
2.024,0.30054677799663,-0.435308675962453,1.13635576789117e-20,-0.00260396372710993,0.16614863115298,-9.30117339203956e-20,-1.08487315596692e-19,-2.94856509522454e-38,0.0404160354887063,0.397401163317099,-1.78310958886825
2.026,0.300541589637613,-0.434976545296074,1.11779925126014e-20,-0.00258428637501522,0.16597926779508,-9.33511064676142e-20,-1.09017173098639e-19,-2.88774589213493e-38,0.0401960835148618,0.39383678378615,-1.7812333660552
2.028,0.300536441534351,-0.434644772532396,1.09922716140105e-20,-0.00256370658037665,0.165790718631149,-9.36587382195513e-20,-1.09561603525098e-19,-2.80926440937515e-38,0.0399728008958343,0.39027637057966,-1.77914340006844
2.03,0.300531335482409,-0.434313395922137,1.08062496383462e-20,-0.00254223162274173,0.165583083077754,-9.39199786329901e-20,-1.10085989523058e-19,-2.71015284780042e-38,0.0397462138070912,0.386720350966094,-1.77683994373795
2.032,0.300526273262148,-0.433982453509915,1.06197361638519e-20,-0.00251986891631614,0.165356462465634,-9.41169572365987e-20,-1.10550081442659e-19,-2.58716769877486e-38,0.0395163487070044,0.383169151690532,-1.77432327601753
2.034,0.300521256638401,-0.433651983129787,1.04324932221539e-20,-0.00249662600842354,0.165110960023524,-9.42283840279589e-20,-1.10907746062446e-19,-2.43677855407877e-38,0.0392832323318229,0.37962319892346,-1.77159370201305
2.036,0.300516287374026,-0.4333220225501,1.02449559638722e-20,-0.00247251053670568,0.164846680041393,-9.43373718269153e-20,-1.11258847471481e-19,-2.27580771711565e-38,0.0390468917009974,0.376082918086977,-1.76865153952779
2.038,0.300511367234048,-0.432992609517073,1.00584628883283e-20,-0.00244753021430514,0.164563727590212,-9.46659973065889e-20,-1.11897950751547e-19,-2.14806428170653e-38,0.0388073541154835,0.372548733764127,-1.7654971147519
2.04,0.300506497914153,-0.432663780985061,9.87154692018489e-21,-0.00242169303980358,0.164262212711684,-9.50214312807642e-20,-1.1253431230115e-19,-2.01848657697198e-38,0.0385646470996636,0.369021070276186,-1.76213083139801
2.042,0.300501681119175,-0.432335573959531,9.68403729136931e-21,-0.00239500706150041,0.163942245744642,-9.54088472000749e-20,-1.13155096143498e-19,-1.89034023692951e-38,0.0383187984550673,0.365500350935522,-1.75855309420331
2.044,0.300496918537382,-0.432008025219652,9.49573510628078e-21,-0.00236748045129978,0.163603938808973,-9.58337463768902e-20,-1.13747009526564e-19,-1.76745523585172e-38,0.0380698362364225,0.36198699821856,-1.75476433360599
2.046,0.300492211840175,-0.43168117131415,9.3064124001343e-21,-0.00233912150308318,0.163247405787707,-9.63019866345448e-20,-1.14296373106142e-19,-1.65425833366213e-38,0.0378177887466506,0.35848143371432,-1.750765005745
2.048,0.300487562681788,-0.431355048557169,9.11581119730497e-21,-0.00230993863108219,0.162872762309104,-9.68198109565666e-20,-1.14789191128889e-19,-1.55580552133152e-38,0.0375626845318621,0.354984078072975,-1.74655559245982
2.05,0.300482972698989,-0.431029693024119,8.9236425696717e-21,-0.00227994036825109,0.162480125728742,-9.7393876135907e-20,-1.15211221615379e-19,-1.47781446627374e-38,0.0373045523763513,0.351495350954386,-1.74213660129021
2.052,0.300478443510781,-0.430705140547543,8.72958569496145e-21,-0.00224913536463953,0.162069615111605,-9.80312814241692e-20,-1.15548046543156e-19,-1.42669695774195e-38,0.0370434212975914,0.348015670976653,-1.73750856547598
2.054,0.300473976720782,-0.430381426743278,8.53349094986555e-21,-0.0022175323814502,0.161641351083325,-9.87294546942085e-20,-1.15793841091108e-19,-1.40463016243254e-38,0.036779320553107,0.344545455688193,-1.73267204145578
2.056,0.300469573963057,-0.43005858752694,8.33888305079729e-21,-0.00218514021530472,0.161195453565117,-9.93019945591265e-20,-1.161008410429e-19,-1.32438585814837e-38,0.0365122798394466,0.341085121920411,-1.72762756591592
2.058,0.300465236772681,-0.429736657652202,8.14314980845777e-21,-0.00215196790409125,0.160732048047169,-9.98663652844308e-20,-1.16361148801982e-19,-1.24790446906047e-38,0.0362423287161067,0.337635084604824,-1.72237577603903
2.06,0.300460966700087,-0.429415672000722,7.9462510363873e-21,-0.0021180245411354,0.160251259985143,-1.00410962279612e-19,-1.16578149695317e-19,-1.17454390450614e-38,0.0359694971075384,0.334195757726113,-1.71691730274359
2.062,0.300456765277072,-0.429095665197666,7.7481576975935e-21,-0.0020833193277116,0.159753216423925,-1.00922392931225e-19,-1.16757439833385e-19,-1.10335731548773e-38,0.0356938151491281,0.330767553975438,-1.71125280206162
2.064,0.300452634016523,-0.428776671607901,7.54885328697606e-21,-0.00204786157136665,0.159238045978219,-1.01385389722988e-19,-1.16906995380864e-19,-1.0330690290783e-38,0.0354153131823261,0.327350884699247,-1.70538295510992
2.066,0.300448574412154,-0.4284587253322,7.3483352137521e-21,-0.00201166068424324,0.158705878813146,-1.0178272335587e-19,-1.17037341827316e-19,-9.62050482827548e-39,0.0351340217497788,0.323946159848096,-1.69930846806132
2.068,0.300444587938231,-0.428141860203446,7.14661618388091e-21,-0.0019747261814034,0.158156846624842,-1.0209511586819e-19,-1.17161723257876e-19,-8.88296159167413e-39,0.0348499715904576,0.320553787925458,-1.69303007211602
2.07,0.300440676049308,-0.427826109782827,6.94372558248935e-21,-0.00193706767915213,0.157591082621053,-1.02301153755711e-19,-1.17296271623937e-19,-8.09399519818002e-39,0.0345631936347904,0.317174175936541,-1.6865485234728
2.072,0.30043684017995,-0.427511507356046,6.73971085629653e-21,-0.00189869489336081,0.157008721501736,-1.02377201091733e-19,-1.17460176013834e-19,-7.22528940193211e-39,0.0342737189997913,0.3138077293371,-1.67986460330031
2.074,0.300433081788904,-0.427198086457159,6.53432672419165e-21,-0.00185961761173893,0.156409897671578,-1.02610757072771e-19,-1.17498064441369e-19,-6.68970315842639e-39,0.0339815793012491,0.310454853110565,-1.67297907756461
2.076,0.30042940225817,-0.426885879669485,6.3277437354483e-21,-0.00181984575117391,0.155794749225887,-1.02890310525527e-19,-1.17482922448474e-19,-6.33144272584368e-39,0.0336868059306139,0.307115949160841,-1.66589278793971
2.078,0.300425802958151,-0.426574919398622,6.12009006404078e-21,-0.0017793893177004,0.155163415328186,-1.03166714660899e-19,-1.17454518681283e-19,-6.08194399669722e-39,0.0333894305169084,0.303791417922258,-1.65860659267809
2.08,0.300422285246872,-0.426265237862642,5.91145644407411e-21,-0.00173825840512024,0.154516036210926,-1.03449532704834e-19,-1.17421597661243e-19,-5.95455945553824e-39,0.03308948491825,0.300481658295537,-1.65112136703886
2.082,0.300418850461696,-0.425956866993027,5.70195391295672e-21,-0.00169646319802955,0.153852753475301,-1.03750360514863e-19,-1.17394147515123e-19,-5.96385508032389e-39,0.032787001159738,0.297187067392904,-1.6434380105068
2.084,0.300415499919077,-0.425649838431245,5.49171497458724e-21,-0.00165401397012389,0.153173710070606,-1.04082959831832e-19,-1.1738344438576e-19,-6.1256826776855e-39,0.0324820114288071,0.293908040487685,-1.63555744673538
2.086,0.300412234914328,-0.425344183525318,5.28089476254199e-21,-0.00161092108250354,0.152479050273592,-1.04463391531656e-19,-1.17402096842808e-19,-6.45725221819693e-39,0.0321745480705802,0.290644970963924,-1.62748062348988
2.088,0.300409056721383,-0.425039933326397,5.06967220326173e-21,-0.00156719498197866,0.151768919667819,-1.0491014887706e-19,-1.17464090293486e-19,-6.9772041716433e-39,0.0318646435832216,0.287398250265982,-1.61920851259041
2.09,0.300405966592555,-0.424737118585335,4.8582511792392e-21,-0.00152284619937458,0.151043465123016,-1.05444290769317e-19,-1.17584831393324e-19,-7.70568184228884e-39,0.0315523306132901,0.284168267848146,-1.61074210985505
2.092,0.30040296578798,-0.424435770120027,4.6457145966538e-21,-0.00147788535254607,0.150302833835803,-1.0589995586014e-19,-1.1768140327486e-19,-8.41460697619049e-39,0.0312376422195167,0.280955412364576,-1.60208240887485
2.094,0.300400055527517,-0.424135918214041,4.43187547208471e-21,-0.00143232313708825,0.14954717482278,-1.06230295008291e-19,-1.17733540192269e-19,-9.03059983032027e-39,0.0309206114352689,0.277760069618611,-1.59323044315817
