"time","mass.s","mass.v","stop1.s","stop1.v","stop2.s","stop2.v","stop1.mode","stop1.startBackward","stop1.startForward","stop2.mode","stop2.startBackward","stop2.startForward","supportFriction.mode","supportFriction.startBackward","supportFriction.startForward"
0.574,0.0427173008126594,0.881490843901866,0.0452287980713823,0.917066178043912,-0.275242453634259,-1.53186678629952,1,0,0,-1,0,0,1,0,0
0.5745,0.0431595425341198,0.887478035885405,0.0456888439740714,0.923119523790535,-0.276006198168084,-1.52307905300095,1,0,0,-1,0,0,1,0,0
0.575,0.0436047813926,0.893479195053586,0.0461519197129793,0.929185487845394,-0.276765501943575,-1.51410326203692,1,0,0,-1,0,0,1,0,0
0.5755,0.044053024375565,0.899494339502116,0.0466180315698895,0.935263962126068,-0.277520271203408,-1.5049405457422,1,0,0,-1,0,0,1,0,0
0.576,0.0445042784915982,0.905523484116426,0.0470871857724858,0.941354839116242,-0.278270412755839,-1.4955920565612,1,0,0,-1,0,0,1,0,0
0.5765,0.0449585507590595,0.911566644407179,0.0475593884937204,0.94745801184262,-0.27901583394887,-1.4860589676384,1,0,0,-1,0,0,1,0,0
0.577,0.0454158481342229,0.917623840890692,0.0480346458592574,0.953573374052723,-0.279756442919075,-1.47634246530585,1,0,0,-1,0,0,1,0,0
0.5775,0.045876177585668,0.923695094554388,0.0485129639397679,0.959700820030844,-0.28049214833402,-1.46644375685995,1,0,0,-1,0,0,1,0,0
0.578,0.0463395461597771,0.929780422864322,0.0489943487441466,0.96584024443601,-0.281222859165471,-1.45636407740872,1,0,0,-1,0,0,1,0,0
0.5785,0.0468059608697518,0.935879846530322,0.0494788062310064,0.971991542576553,-0.281948485073685,-1.44610467826937,1,0,0,-1,0,0,1,0,0
0.579,0.047275428733054,0.941993387223667,0.0499663423048002,0.978154610317477,-0.282668936277763,-1.43566683088255,1,0,0,-1,0,0,1,0,0
0.5795,0.0477479568133257,0.948121054550236,0.0504569628276441,0.984329344391949,-0.283384123968638,-1.42505181476767,1,0,0,-1,0,0,1,0,0
0.58,0.048223552291876,0.954262823834749,0.0509506736394795,0.99051564293248,-0.284093961013369,-1.41426089698222,1,0,0,-1,0,0,1,0,0
0.5805,0.0487022221548419,0.960418733339833,0.0514474804698401,0.996713403146359,-0.284798358873048,-1.40329542201058,1,0,0,-1,0,0,1,0,0
0.581,0.0491839734796187,0.96658879525394,0.0519473890186366,1.00292252344399,-0.28549723042471,-1.39215672946343,1,0,0,-1,0,0,1,0,0
0.5815,0.0496688133526024,0.972773021254069,0.0524504049329568,1.00914290282766,-0.28619048915093,-1.38084617771296,1,0,0,-1,0,0,1,0,0
0.582,0.0501567488691888,0.978971422505757,0.0529565338070652,1.01537444089156,-0.286878049139825,-1.36936514389298,1,0,0,-1,0,0,1,0,0
0.5825,0.0506477842292302,0.985180495338751,0.0534657812427712,1.02161703908376,-0.2875598269384,-1.35771495896846,1,0,0,-1,0,0,1,0,0
0.583,0.0511419273394554,0.991401209779728,0.0539781527122049,1.02787059783753,-0.288235737339637,-1.34589705533108,1,0,0,-1,0,0,1,0,0
0.5835,0.0516391848516816,0.997633006085703,0.0544936536609426,1.03413501872721,-0.288905696548545,-1.3339128558796,1,0,0,-1,0,0,1,0,0
0.584,0.0521395612704414,1.00387540126115,0.0550122895098768,1.04041020440454,-0.289569622170234,-1.32176377016328,1,0,0,-1,0,0,1,0,0
0.5845,0.0526430606272373,1.01012789409283,0.0555340656335847,1.04669605822761,-0.290227432600546,-1.30945121910511,1,0,0,-1,0,0,1,0,0
0.585,0.0531496891195895,1.01638962549074,0.0560589873274101,1.05299248370771,-0.290879046106644,-1.29697667283375,1,0,0,-1,0,0,1,0,0
0.5855,0.0536594516415957,1.02266003324831,0.0565870598519245,1.05929938523614,-0.29152438205107,-1.28434159915471,1,0,0,-1,0,0,1,0,0
0.586,0.0541723524572407,1.02894061861771,0.0571182884350709,1.06561666793969,-0.292163360793767,-1.27154745724647,1,0,0,-1,0,0,1,0,0
0.5865,0.0546883960687534,1.03523050688397,0.0576526782367124,1.07194423750647,-0.292795903070576,-1.25859574736936,1,0,0,-1,0,0,1,0,0
0.587,0.0552075865765956,1.04152971938198,0.058190234374761,1.07828200031433,-0.293421930451306,-1.24548797422834,1,0,0,-1,0,0,1,0,0
0.5875,0.0557299293789763,1.04783836723295,0.0587309619265114,1.08462986340778,-0.294041365327783,-1.23222564345841,1,0,0,-1,0,0,1,0,0
0.588,0.0562554291484931,1.05415663902196,0.0592748659183308,1.09098773448622,-0.294654130779524,-1.21881027824198,1,0,0,-1,0,0,1,0,0
0.5885,0.0567840898512557,1.06048480091437,0.059821951325757,1.09735552190406,-0.295260150575006,-1.2052434191518,1,0,0,-1,0,0,1,0,0
0.589,0.0573159167755166,1.06682272812206,0.0603722230883084,1.10373313474685,-0.295859349416433,-1.19152660106944,1,0,0,-1,0,0,1,0,0
0.5895,0.0578509151810853,1.07317034896349,0.0609256860983949,1.11012048276291,-0.29645165274653,-1.17766137031624,1,0,0,-1,0,0,1,0,0
0.59,0.058389089639797,1.07952794470231,0.0614823451951297,1.11651747631885,-0.297036986635199,-1.16364929412711,1,0,0,-1,0,0,1,0,0
0.5905,0.058930445119177,1.08589550328287,0.062042205180174,1.12292402651023,-0.29761527806286,-1.14949193579355,1,0,0,-1,0,0,1,0,0
0.591,0.0594749866497727,1.09227286050438,0.0626052708149865,1.1293400451415,-0.298186454869642,-1.13519085883352,1,0,0,-1,0,0,1,0,0
0.5915,0.0600227192928052,1.09866011025083,0.0631715468059036,1.13576544462726,-0.298750445499783,-1.12074765137934,1,0,0,-1,0,0,1,0,0
0.592,0.0605736480640846,1.1050572360516,0.0637410378208203,1.1422001380898,-0.299307179271129,-1.1061638981994,1,0,0,-1,0,0,1,0,0
0.5925,0.0611277776874458,1.11146422851826,0.064313748492325,1.14864403935071,-0.299856586392094,-1.09144117396845,1,0,0,-1,0,0,1,0,0
0.593,0.0616851133129296,1.11788103809061,0.064889683397122,1.15509706288234,-0.300398597719735,-1.07658108173909,1,0,0,-1,0,0,1,0,0
0.5935,0.0622456599356421,1.12430762425306,0.0654688470731549,1.16155912384376,-0.300933144954169,-1.06158522056265,1,0,0,-1,0,0,1,0,0
0.594,0.0628094222228969,1.13074408729658,0.0660512440297346,1.16803013805604,-0.301460160682064,-1.04645516253845,1,0,0,-1,0,0,1,0,0
0.5945,0.0633764051847639,1.13719036590107,0.066636878717222,1.17451002203502,-0.301979578182383,-1.03119251810845,1,0,0,-1,0,0,1,0,0
0.595,0.0639466137014848,1.1436464502709,0.0672257555483942,1.18099869296824,-0.302491331563287,-1.01579889003943,1,0,0,-1,0,0,1,0,0
0.5955,0.0645200526378376,1.15011233055671,0.0678178788932755,1.1874960687205,-0.302995355729009,-1.00027588455913,1,0,0,-1,0,0,1,0,0
0.596,0.0650967270028609,1.15658800421964,0.0684132530905493,1.19400206779868,-0.303491586382146,-0.984625082370748,1,0,0,-1,0,0,1,0,0
0.5965,0.0656766417497943,1.16307346680746,0.0690118824332638,1.20051660939585,-0.303979960020783,-0.968848074958159,1,0,0,-1,0,0,1,0,0
0.597,0.0662598017231877,1.16956870951594,0.0696137711650503,1.20703961340282,-0.304460413937737,-0.952946474184057,1,0,0,-1,0,0,1,0,0
0.5975,0.0668462118236248,1.17607372678359,0.0702189234918965,1.21357100037199,-0.304932886222922,-0.936921882397346,1,0,0,-1,0,0,1,0,0
0.598,0.0674358769433231,1.1825885172842,0.0708273435827798,1.22011069151449,-0.305397315761796,-0.920775890183279,1,0,0,-1,0,0,1,0,0
0.5985,0.0680288019351251,1.18911310567778,0.0714390355980985,1.22665860860804,-0.305853642231259,-0.904510000446483,1,0,0,-1,0,0,1,0,0
0.599,0.0686249916977897,1.19564748278496,0.0720540036114763,1.23321467425054,-0.306301806110942,-0.888125837219412,1,0,0,-1,0,0,1,0,0
0.5995,0.0692244511069465,1.2021916540175,0.0726722516730637,1.23977881165478,-0.30674174867407,-0.871624976625996,1,0,0,-1,0,0,1,0,0
0.6,0.0698271850335822,1.20874562641091,0.0732937837925881,1.2463509447034,-0.307173411989904,-0.855008992141489,1,0,0,-1,0,0,1,0,0
0.6005,0.0704331978020471,1.21530869087762,0.0739186039689809,1.25293099780907,-0.307596738731039,-0.838279362444675,1,0,0,-1,0,0,1,0,0
0.601,0.0710424940017986,1.2218804971749,0.0745467161460056,1.25951889612391,-0.308011672462019,-0.821437609427408,1,0,0,-1,0,0,1,0,0
0.6015,0.0716550784481206,1.22846100188702,0.0751781242144063,1.26611456552933,-0.30841815762537,-0.804485291516287,1,0,0,-1,0,0,1,0,0
0.602,0.0722709557489278,1.23504989475734,0.0758128320355849,1.27271793252428,-0.308816139387575,-0.787423930022456,1,0,0,-1,0,0,1,0,0
0.6025,0.0728901300966739,1.24164683330599,0.0764508434384687,1.27932892422857,-0.309205563610022,-0.770255014821072,1,0,0,-1,0,0,1,0,0
0.603,0.0735126037821632,1.24825145272355,0.0770921622444953,1.28594746822017,-0.309586376494783,-0.752979910860098,1,0,0,-1,0,0,1,0,0
0.6035,0.0741383817461663,1.25486333557064,0.0777367921910906,1.2925734930333,-0.309958525669445,-0.735600144487542,1,0,0,-1,0,0,1,0,0
0.604,0.0747674677859453,1.26148203703133,0.0783847369954445,1.29920692774332,-0.310321959282978,-0.718117164816428,1,0,0,-1,0,0,1,0,0
0.6045,0.0753998654427485,1.26810725650262,0.0790360003422975,1.30584770203863,-0.310676626129754,-0.700532385840796,1,0,0,-1,0,0,1,0,0
0.605,0.0760355771941099,1.27473984675044,0.0796905859128218,1.31249574598954,-0.311022474962209,-0.682847058075116,1,0,0,-1,0,0,1,0,0
0.6055,0.0766746066460787,1.28137907489445,0.0803484973062309,1.31915099067555,-0.311359456356398,-0.665062616946074,1,0,0,-1,0,0,1,0,0
0.606,0.0773169567876519,1.28802480335457,0.0810097381021984,1.32581336768586,-0.311687521226542,-0.647180405384888,1,0,0,-1,0,0,1,0,0
0.6065,0.0779626306928344,1.29467696992019,0.0816743118473578,1.33248280922198,-0.31200662110176,-0.629201730216016,1,0,0,-1,0,0,1,0,0
0.607,0.078611633478417,1.30133602719981,0.0823422220790289,1.33915924786377,-0.3123167072016,-0.611127727551559,1,0,0,-1,0,0,1,0,0
0.6075,0.0792639673665386,1.30800183434691,0.0830134722653811,1.34584261715942,-0.312617732767511,-0.592959702261119,1,0,0,-1,0,0,1,0,0
0.608,0.0799196355249536,1.3146745190595,0.083688065851973,1.35253285116655,-0.312909651249458,-0.574698863937066,1,0,0,-1,0,0,1,0,0
0.6085,0.0805786411939619,1.32135421088195,0.0843660062515737,1.35922988455049,-0.313192416677245,-0.556346382105251,1,0,0,-1,0,0,1,0,0
0.609,0.0812409892018418,1.32804053184446,0.085047296867346,1.36593365232998,-0.313465982453126,-0.537903224178168,1,0,0,-1,0,0,1,0,0
0.6095,0.081906682344146,1.33473381343735,0.0857319410374554,1.37264409048468,-0.313730304236521,-0.519370542620568,1,0,0,-1,0,0,1,0,0
0.61,0.0825757241529242,1.34143416583257,0.0864199420774346,1.37936113549052,-0.313985337737701,-0.500749378833568,1,0,0,-1,0,0,1,0,0
0.6105,0.0832481181655102,1.34814169065794,0.0871113032706054,1.38608472442418,-0.314231039200949,-0.482040728583929,1,0,0,-1,0,0,1,0,0
0.611,0.0839238675920454,1.35485593947642,0.0878060278948189,1.39281479465786,-0.314467363701371,-0.463245324939864,1,0,0,-1,0,0,1,0,0
0.6115,0.0846029760766271,1.3615771535095,0.0885041191612372,1.39955128455801,-0.31469426904408,-0.444364135204154,1,0,0,-1,0,0,1,0,0
0.612,0.0852854471229576,1.36830532816115,0.0892055802605275,1.40629413295808,-0.314911712821931,-0.425397985936143,1,0,0,-1,0,0,1,0,0
0.6125,0.085971284229692,1.37504045137753,0.0899104143517098,1.41304327928531,-0.315119653113569,-0.406347652333601,1,0,0,-1,0,0,1,0,0
0.613,0.0866604903820877,1.38178244718838,0.0906186245915343,1.41979866320215,-0.315318046081662,-0.387213570171484,1,0,0,-1,0,0,1,0,0
0.6135,0.0873530691733897,1.38853130025075,0.0913302140696762,1.42656022539718,-0.315506851271038,-0.36799647124543,1,0,0,-1,0,0,1,0,0
0.614,0.0880490239690654,1.39528696302695,0.092045185857034,1.43332790699564,-0.315686027660003,-0.348696909777726,1,0,0,-1,0,0,1,0,0
0.6145,0.0887483581195611,1.40204937943273,0.0927635429934404,1.44010164970946,-0.315855534665077,-0.329315382924666,1,0,0,-1,0,0,1,0,0
0.615,0.0894510751596796,1.40881868292139,0.0934852885173874,1.44688139544015,-0.316015328890226,-0.309851957225379,1,0,0,-1,0,0,1,0,0
0.6155,0.0901571783828709,1.41559477353752,0.0942104254025556,1.45366708712665,-0.316165371067854,-0.290307066202674,1,0,0,-1,0,0,1,0,0
0.616,0.0908666711549067,1.42237762955623,0.0949389566045809,1.46045866812062,-0.31630562094448,-0.270680922667371,1,0,0,-1,0,0,1,0,0
0.6165,0.0915795568345279,1.4291672286442,0.0956708850492245,1.46725608234448,-0.31643603857456,-0.250973667394332,1,0,0,-1,0,0,1,0,0
0.617,0.0922958390161932,1.43596362322919,0.0964062136540332,1.47405927397688,-0.316556581079992,-0.231185012843912,1,0,0,-1,0,0,1,0,0
0.6175,0.0930155210659756,1.44276679640385,0.0971449452869266,1.48086818805404,-0.31666720884551,-0.211314924317969,1,0,0,-1,0,0,1,0,0
0.618,0.093738606440323,1.44957676089573,0.0978870827946403,1.48768277005672,-0.316767881263483,-0.191363152119549,1,0,0,-1,0,0,1,0,0
0.6185,0.0944650986235843,1.45639353966963,0.0986326289971522,1.49450296599119,-0.316858557567913,-0.171329323247218,1,0,0,-1,0,0,1,0,0
0.619,0.095195000359979,1.4632165614286,0.0993815866894522,1.50132872235169,-0.316939195968465,-0.151212811762071,1,0,0,-1,0,0,1,0,0
0.6195,0.0959283150753176,1.4700457799757,0.100133958638197,1.50815998619092,-0.317009755264337,-0.131012979981276,1,0,0,-1,0,0,1,0,0
0.62,0.0966650459661656,1.47688095474745,0.100889747584301,1.51499670506826,-0.31707019373927,-0.110729015924091,1,0,0,-1,0,0,1,0,0
0.6205,0.0974051961324489,1.48372175392468,0.101648956242875,1.52183882705274,-0.317120469272812,-0.0903599513693545,1,0,0,-1,0,0,1,0,0
0.621,0.0981487680614741,1.49056821582186,0.102411587301521,1.52868630073278,-0.317160538365216,-0.0699045575823316,1,0,0,-1,0,0,1,0,0
0.6215,0.0988957645897353,1.4974199507213,0.103177643424043,1.53553907518956,-0.317190357805978,-0.049361524900148,1,0,0,-1,0,0,1,0,0
0.622,0.0996461883193125,1.50427660509566,0.103947127248703,1.54239710000588,-0.317209883598583,-0.0287293461040401,1,0,0,-1,0,0,1,0,0
0.6225,0.100400041651659,1.51113782150879,0.104720041388655,1.54926032526088,-0.317219070981401,-0.00800631812814792,1,0,0,-1,0,0,1,0,0
0.622692612162905,0.100691359921259,1.51378210224852,0.105018702511188,1.55190558364483,-0.317219842661973,1.12952258114628e-10,1,0,0,-1,0,0,1,0,0
0.622692612162905,0.100691359921259,1.51378210224852,0.105018702511188,1.55190558364483,-0.317219842661973,1.12952258114628e-10,1,0,0,1,0,0,1,0,0
0.623,0.101157326919189,1.51800356978763,0.105496388456291,1.55612870106154,-0.317218631364034,0.00788292172382235,1,0,0,1,0,0,1,0,0
0.6235,0.101918046471208,1.52487422026849,0.106276171283073,1.56300217330993,-0.317211472020318,0.0207497654372783,1,0,0,1,0,0,1,0,0
0.624,0.102682202728402,1.53174978358842,0.107059392264381,1.56988069625762,-0.317197864491634,0.0336692316365089,1,0,0,1,0,0,1,0,0
0.6245,0.103449797964892,1.53863025344443,0.107846053727616,1.57676422549456,-0.317177785166966,0.0466385609860445,1,0,0,1,0,0,1,0,0
0.625,0.104220834527968,1.54551562331841,0.108636158055169,1.58365271560429,-0.317151211098151,0.0596549066212626,1,0,0,1,0,0,1,0,0
0.6255,0.104995314787901,1.55240588661925,0.109429707637885,1.59054612104169,-0.317118120183892,0.0727153957109027,1,0,0,1,0,0,1,0,0
0.626,0.105773241331611,1.55930103614379,0.110226705069539,1.59744439240968,-0.317078489438212,0.0858168950150442,1,0,0,1,0,0,1,0,0
0.6265,0.106554616625012,1.56620106501287,0.111027152801428,1.60434748302668,-0.317032298491525,0.0989564210748531,1,0,0,1,0,0,1,0,0
0.627,0.107339443147563,1.57310596629528,0.111831053275864,1.61125534640613,-0.316979528531722,0.112130980779965,1,0,0,1,0,0,1,0,0
0.6275,0.10812772329627,1.58001573323974,0.112638408773831,1.618167939209,-0.316920167318104,0.125337703562859,1,0,0,1,0,0,1,0,0
0.628,0.108919459525994,1.58693035896947,0.113449221690773,1.6250852158632,-0.316854197906925,0.13857363267172,1,0,0,1,0,0,1,0,0
0.6285,0.109714654276737,1.5938498366284,0.114263494375845,1.63200713171188,-0.316781605879806,0.151835847179964,1,0,0,1,0,0,1,0,0
0.629,0.110513309986644,1.60077415934637,0.115081229148119,1.63893364270446,-0.316702379032203,0.165121450797838,1,0,0,1,0,0,1,0,0
0.6295,0.111315429096813,1.60770332027561,0.1159024283745,1.64586470382627,-0.316616501639309,0.178427508060069,1,0,0,1,0,0,1,0,0
0.63,0.112121014018685,1.61463731259164,0.116727094303082,1.6528002724204,-0.316523965057516,0.191751173078833,1,0,0,1,0,0,1,0,0
0.6305,0.112930067125828,1.62157612951119,0.11755522904683,1.65974030850469,-0.316424768388418,0.205089700413678,1,0,0,1,0,0,1,0,0
0.631,0.113742590864428,1.628519764172,0.118386834977802,1.66668476696849,-0.316318895883279,0.218440152030526,1,0,0,1,0,0,1,0,0
0.6315,0.114558587636097,1.63546820973694,0.119221914276492,1.6736336065088,-0.316206343498246,0.231799740048849,1,0,0,1,0,0,1,0,0
0.632,0.115378059819456,1.64242145936424,0.120060469000181,1.68058678828158,-0.31608711516973,0.245165777999155,1,0,0,1,0,0,1,0,0
0.6325,0.116201009838,1.64937950622113,0.120902501446626,1.68754426864368,-0.315961199259234,0.25853538149021,1,0,0,1,0,0,1,0,0
0.633,0.117027440084367,1.65634234345717,0.121748013734403,1.6945060075349,-0.315828596013351,0.2719058249897,1,0,0,1,0,0,1,0,0
0.6335,0.117857352933672,1.66330996420449,0.122597007871452,1.70147196711171,-0.315689313183686,0.285274487810272,1,0,0,1,0,0,1,0,0
0.634,0.118690750795868,1.67028236162987,0.123449486085674,1.70844210512357,-0.315543343600911,0.29863854081929,1,0,0,1,0,0,1,0,0
0.6345,0.119527636045911,1.67725952083766,0.124305450459673,1.71541638222968,-0.315390690013827,0.311995304971294,1,0,0,1,0,0,1,0,0
0.635,0.120368011020833,1.68424141320369,0.125164902965662,1.72239476129837,-0.315231362764469,0.325342226963914,1,0,0,1,0,0,1,0,0
0.6355,0.121211878100465,1.69122802559716,0.126027845700434,1.72937720270484,-0.315065363625516,0.338676611587217,1,0,0,1,0,0,1,0,0
0.636,0.122059239641126,1.69821933637676,0.126894280692349,1.73636366819377,-0.314892699076789,0.351995841581037,1,0,0,1,0,0,1,0,0
0.6365,0.122910097992753,1.70521532158948,0.127764209951182,1.74335411988184,-0.314713376876706,0.3652973208586,1,0,0,1,0,0,1,0,0
0.637,0.123764455498895,1.71221595497065,0.12863763546812,1.75034852025773,-0.314527406062278,0.378578474506509,1,0,0,1,0,0,1,0,0
0.6375,0.124622314197291,1.71922094120197,0.129514559191251,1.75734683267405,-0.314334798528048,0.391836776119203,1,0,0,1,0,0,1,0,0
0.638,0.12548367591792,1.72622980325732,0.130394983033587,1.76434902118632,-0.31413556850906,0.405069738848164,1,0,0,1,0,0,1,0,0
0.6385,0.126348543096468,1.73324260708287,0.131278908939666,1.77135504921632,-0.313929728291229,0.418274841140151,1,0,0,1,0,0,1,0,0
0.639,0.127216917852694,1.74025914056004,0.132166338810094,1.77836488106641,-0.313717293071342,0.431449610873158,1,0,0,1,0,0,1,0,0
0.6395,0.128088802277075,1.74727916885886,0.133057274525017,1.7853784814486,-0.313498279445534,0.444591599189045,1,0,0,1,0,0,1,0,0
0.64,0.128964197481659,1.75430308046564,0.133951717996192,1.79239581443721,-0.313272702073638,0.457698430969386,1,0,0,1,0,0,1,0,0
0.6405,0.129843105465528,1.76133061746786,0.134849671064641,1.79941684552723,-0.313040580235134,0.470767705629254,1,0,0,1,0,0,1,0,0
0.641,0.130725528102475,1.76836156458818,0.135751135556192,1.80644154051737,-0.312801934271441,0.483797050953283,1,0,0,1,0,0,1,0,0
0.6415,0.131611467073157,1.77539579536009,0.136656113285198,1.81346986543515,-0.312556785347502,0.496784126703486,1,0,0,1,0,0,1,0,0
0.642,0.132500924102705,1.7824332974951,0.137564606059037,1.82050178643888,-0.312305155108981,0.509726619006061,1,0,0,1,0,0,1,0,0
0.6425,0.13339390119796,1.78947443609054,0.138476615704881,1.82753726926179,-0.312047063842407,0.522622243676024,1,0,0,1,0,0,1,0,0
0.643,0.134290399761115,1.79651897024293,0.139392143969662,1.83457628128888,-0.311782537349156,0.535468733795801,1,0,0,1,0,0,1,0,0
0.6435,0.135190421364714,1.80356691288731,0.14031119260754,1.84161878974096,-0.311511600935077,0.548263850576076,1,0,0,1,0,0,1,0,0
0.644,0.136093967535973,1.81061829150428,0.141233763355561,1.84866476218007,-0.311234281083183,0.561005380333233,1,0,0,1,0,0,1,0,0
0.6445,0.137001040432137,1.81767306672396,0.142159857949313,1.8557141661607,-0.310950604244628,0.573691128490305,1,0,0,1,0,0,1,0,0
0.645,0.137911641858305,1.82473125070062,0.14308947810016,1.86276696973697,-0.310660598596984,0.586318928301408,1,0,0,1,0,0,1,0,0
0.6455,0.138825773232372,1.8317929113375,0.144022625494422,1.86982314148076,-0.310364294107001,0.598886641163105,1,0,0,1,0,0,1,0,0
0.646,0.139743436201262,1.83885809801692,0.144959301807668,1.87688265016351,-0.310061721427433,0.611392151140599,1,0,0,1,0,0,1,0,0
0.6465,0.140664632425008,1.84592685500472,0.145899508699768,1.88394546486499,-0.309752912271851,0.623833366767399,1,0,0,1,0,0,1,0,0
0.647,0.141589364035603,1.85299893569912,0.146843247826651,1.89101155468794,-0.309437898379002,0.636208214809,1,0,0,1,0,0,1,0,0
0.6475,0.142517632527633,1.86007449348745,0.147790520811881,1.89808088944813,-0.30911671401667,0.648514655340382,1,0,0,1,0,0,1,0,0
0.648,0.143449439629344,1.86715353929218,0.148741329268974,1.9051534391325,-0.308789394015668,0.660750669907305,1,0,0,1,0,0,1,0,0
0.6485,0.144384787072276,1.87423608502899,0.149695674795495,1.91222917404248,-0.30845597428977,0.672914264657179,1,0,0,1,0,0,1,0,0
0.649,0.14532367658093,1.88132209396278,0.15065355898102,1.91930806461093,-0.308116491180687,0.685003467373261,1,0,0,1,0,0,1,0,0
0.6495,0.146266109879231,1.88841151175349,0.151614983402152,1.92639008151659,-0.307770981867695,0.697016329329362,1,0,0,1,0,0,1,0,0
0.65,0.147212088710309,1.89550436146627,0.1525799496073,1.93347519603446,-0.307419485621252,0.708950930965953,1,0,0,1,0,0,1,0,0
0.6505,0.148161614812279,1.90260062726755,0.153548459135318,1.94056337960692,-0.307062042268421,0.720805374941933,1,0,0,1,0,0,1,0,0
0.651,0.149114689925813,1.90970029073679,0.154520513509682,1.94765460397761,-0.306698692671992,0.732577788303983,1,0,0,1,0,0,1,0,0
0.6515,0.15007131563971,1.91680336618356,0.155496114260152,1.95474884070257,-0.30632947697332,0.744266311930417,1,0,0,1,0,0,1,0,0
0.652,0.151031493707381,1.92390982826539,0.156475262878381,1.96184606215219,-0.305954438193604,0.755869122165906,1,0,0,1,0,0,1,0,0
0.6525,0.151995225847678,1.9310196575404,0.157457960845852,1.96894624088067,-0.305573619967477,0.767384417205969,1,0,0,1,0,0,1,0,0
0.653,0.152962513763647,1.93813283617761,0.158444209631247,1.97604934968536,-0.305187066756436,0.778810418379176,1,0,0,1,0,0,1,0,0
0.6535,0.153933359067024,1.94524929252517,0.159434010694337,1.98315536151743,-0.304794823517002,0.790145367319265,1,0,0,1,0,0,1,0,0
0.654,0.154907763174564,1.95236883985208,0.160427365492696,1.99026424932857,-0.30439693513737,0.801387521605706,1,0,0,1,0,0,1,0,0
0.6545,0.15588572783436,1.95949148734619,0.161424275447624,1.99737598684916,-0.303993449297431,0.81253517689586,1,0,0,1,0,0,1,0,0
0.655,0.156867254644728,1.96661715582541,0.1624247419753,2.00449054787692,-0.303584413854376,0.823586646693582,1,0,0,1,0,0,1,0,0
0.6555,0.157852345190515,1.97374575828325,0.163428766477951,2.01160790647847,-0.303169877583414,0.83454026808123,1,0,0,1,0,0,1,0,0
0.656,0.158841000624334,1.98087721805629,0.164436350357726,2.01872803666477,-0.30274988894762,0.845394391313902,1,0,0,1,0,0,1,0,0
0.6565,0.15983322235178,1.98801143909743,0.165447494993999,2.02585091292216,-0.302324498110794,0.856147396846057,1,0,0,1,0,0,1,0,0
0.657,0.160829011881639,1.99514831247409,0.166462201748332,2.03297651009631,-0.301893756497457,0.866797691609561,1,0,0,1,0,0,1,0,0
0.6575,0.16182837057579,2.00228772721839,0.167480471972756,2.04010480319835,-0.30145771605816,0.877343702798982,1,0,0,1,0,0,1,0,0
0.658,0.162831299760904,2.00942960775763,0.168502307007874,2.04723576744821,-0.301016429428582,0.887783879315035,1,0,0,1,0,0,1,0,0
0.6585,0.163837800703032,2.01657425593136,0.169527708198229,2.05436937790618,-0.30056994849194,0.898116680391293,1,0,0,1,0,0,1,0,0
0.659,0.164847874674891,2.02372144525805,0.170556676851608,2.0615056104486,-0.300118328186034,0.908340605713026,1,0,0,1,0,0,1,0,0
0.6595,0.165861522901588,2.03087115159231,0.171589214271872,2.06864444098076,-0.299661623432099,0.918454171120261,1,0,0,1,0,0,1,0,0
0.66,0.166878746575163,2.03802335727754,0.172625321750153,2.0757858456479,-0.299199889957995,0.928455915120408,1,0,0,1,0,0,1,0,0
0.6605,0.167899546854597,2.04517805114592,0.173665000564857,2.08292980083518,-0.298733184298216,0.938344398888249,1,0,0,1,0,0,1,0,0
0.661,0.168923925443744,2.05233521876641,0.174708251999771,2.0900762827311,-0.2982615620295,0.948118195294424,1,0,0,1,0,0,1,0,0
0.6615,0.169951883323038,2.0594948638457,0.175755077304324,2.09722526828563,-0.297785081642806,0.957775912982626,1,0,0,1,0,0,1,0,0
0.662,0.170983421653101,2.06665699298089,0.176805477721902,2.10437673452755,-0.29730380178469,0.967316179215584,1,0,0,1,0,0,1,0,0
0.6625,0.172018541605148,2.07382161852122,0.177859454484532,2.11153065869261,-0.296817781775058,0.976737643094631,1,0,0,1,0,0,1,0,0
0.663,0.173057244332123,2.08098875905511,0.178917008811978,2.1186870182453,-0.296327081695291,0.986038976107671,1,0,0,1,0,0,1,0,0
0.6635,0.174099531439454,2.08815832246823,0.179978141933252,2.12584579036045,-0.295831760244434,0.995218860649518,1,0,0,1,0,0,1,0,0
0.664,0.175145404125408,2.09533031949092,0.181042855047334,2.13300695286989,-0.295331878653997,1.00427601098486,1,0,0,1,0,0,1,0,0
0.6645,0.176194863503588,2.10250478358581,0.182111149337904,2.14017048390739,-0.294827499219315,1.01320916538399,1,0,0,1,0,0,1,0,0
0.665,0.177247910798379,2.10968172239654,0.183183025982276,2.1473363616933,-0.294318684409499,1.02201708135678,1,0,0,1,0,0,1,0,0
0.6655,0.178304547230523,2.11686114617173,0.184258486146172,2.15450456466064,-0.293805497388508,1.03069853844288,1,0,0,1,0,0,1,0,0
0.666,0.179364774017121,2.12404306776497,0.185337530983718,2.16167507145508,-0.293288002015147,1.03925233821177,1,0,0,1,0,0,1,0,0
0.6665,0.180428592375484,2.13122748717189,0.186420161640759,2.16884786085139,-0.292766262482971,1.04767730262953,1,0,0,1,0,0,1,0,0
