"time","V","medium.h","medium.p"
0.5164,0.1,100058.577875443,106781.879744997
0.5166,0.1,100058.60056325,106784.507132687
0.5168,0.1,100058.623251057,106787.134520988
0.517,0.1,100058.645938864,106789.7619099
0.5172,0.1,100058.668626672,106792.389299421
0.5174,0.1,100058.691314481,106795.016689553
0.5176,0.1,100058.714002291,106797.644080296
0.5178,0.1,100058.736690101,106800.271471648
0.518,0.1,100058.759377911,106802.898863611
0.5182,0.1,100058.782065723,106805.526256185
0.5184,0.1,100058.804753535,106808.153649368
0.5186,0.1,100058.827441347,106810.781043162
0.5188,0.1,100058.85012916,106813.408437566
0.519,0.1,100058.872816974,106816.035832581
0.5192,0.1,100058.895504788,106818.663228206
0.5194,0.1,100058.918192603,106821.290624441
0.5196,0.1,100058.940880419,106823.918021287
0.5198,0.1,100058.963568235,106826.545418742
0.52,0.1,100058.986256052,106829.172816809
0.5202,0.1,100059.008943869,106831.800215485
0.5204,0.1,100059.031631687,106834.427614772
0.5206,0.1,100059.054319506,106837.055014669
0.5208,0.1,100059.077007325,106839.682415177
0.521,0.1,100059.099695145,106842.309816295
0.5212,0.1,100059.122382965,106844.937218023
0.5214,0.1,100059.145070786,106847.564620361
0.5216,0.1,100059.167758608,106850.19202331
0.5218,0.1,100059.19044643,106852.819426869
0.522,0.1,100059.213134253,106855.446831039
0.5222,0.1,100059.235822077,106858.074235818
0.5224,0.1,100059.258509901,106860.701641208
0.5226,0.1,100059.281197725,106863.329047209
0.5228,0.1,100059.303885551,106865.95645382
0.523,0.1,100059.326573377,106868.583861041
0.5232,0.1,100059.349261203,106871.211268872
0.5234,0.1,100059.37194903,106873.838677314
0.5236,0.1,100059.394636858,106876.466086366
0.5238,0.1,100059.417324687,106879.093496028
0.524,0.1,100059.440012516,106881.720906301
0.5242,0.1,100059.462700345,106884.348317184
0.5244,0.1,100059.485388176,106886.975728677
0.5246,0.1,100059.508076006,106889.603140781
0.5248,0.1,100059.530763838,106892.230553495
0.525,0.1,100059.55345167,106894.857966819
0.5252,0.1,100059.576139503,106897.485380754
0.5254,0.1,100059.598827336,106900.112795299
0.5256,0.1,100059.62151517,106902.740210454
0.5258,0.1,100059.644203004,106905.36762622
0.526,0.1,100059.666890839,106907.995042596
0.5262,0.1,100059.689578675,106910.622459582
0.5264,0.1,100059.712266512,106913.249877179
0.5266,0.1,100059.734954349,106915.877295386
0.5268,0.1,100059.757642186,106918.504714203
0.527,0.1,100059.780330024,106921.132133631
0.5272,0.1,100059.803017863,106923.759553669
0.5274,0.1,100059.825705703,106926.386974317
0.5276,0.1,100059.848393543,106929.014395575
0.5278,0.1,100059.871081383,106931.641817444
0.528,0.1,100059.893769224,106934.269239924
0.5282,0.1,100059.916457066,106936.896663013
0.5284,0.1,100059.939144909,106939.524086713
0.5286,0.1,100059.961832752,106942.151511023
0.5288,0.1,100059.984520596,106944.778935944
0.529,0.1,100060.00720844,106947.406361474
0.5292,0.1,100060.029896285,106950.033787616
0.5294,0.1,100060.05258413,106952.661214367
0.5296,0.1,100060.075271977,106955.288641729
0.5298,0.1,100060.097959823,106957.916069701
0.53,0.1,100060.120647671,106960.543498284
0.5302,0.1,100060.143335519,106963.170927476
0.5304,0.1,100060.166023367,106965.798357279
0.5306,0.1,100060.188711216,106968.425787693
0.5308,0.1,100060.211399066,106971.053218717
0.531,0.1,100060.234086917,106973.680650351
0.5312,0.1,100060.256774768,106976.308082595
0.5314,0.1,100060.279462619,106978.93551545
0.5316,0.1,100060.302150472,106981.562948915
0.5318,0.1,100060.324838325,106984.19038299
0.532,0.1,100060.347526178,106986.817817676
0.5322,0.1,100060.370214032,106989.445252972
0.5324,0.1,100060.392901887,106992.072688878
0.5326,0.1,100060.415589742,106994.700125395
0.5328,0.1,100060.438277598,106997.327562522
0.533,0.1,100060.460965455,106999.95500026
0.5332,0.1,100060.483653312,107002.582438607
0.5334,0.1,100060.50634117,107005.209877565
0.5336,0.1,100060.529029028,107007.837317134
0.5338,0.1,100060.551716887,107010.464757312
0.534,0.1,100060.574404747,107013.092198101
0.5342,0.1,100060.597092607,107015.7196395
0.5344,0.1,100060.619780468,107018.34708151
0.5346,0.1,100060.642468329,107020.97452413
0.5348,0.1,100060.665156191,107023.60196736
0.535,0.1,100060.687844054,107026.229411201
0.5352,0.1,100060.710531917,107028.856855652
0.5354,0.1,100060.733219781,107031.484300713
0.5356,0.1,100060.755907646,107034.111746385
0.5358,0.1,100060.778595511,107036.739192667
0.536,0.1,100060.801283376,107039.366639559
0.5362,0.1,100060.823971243,107041.994087061
0.5364,0.1,100060.84665911,107044.621535174
0.5366,0.1,100060.869346977,107047.248983897
0.5368,0.1,100060.892034845,107049.876433231
0.537,0.1,100060.914722714,107052.503883175
0.5372,0.1,100060.937410584,107055.131333729
0.5374,0.1,100060.960098454,107057.758784893
0.5376,0.1,100060.982786324,107060.386236668
0.5378,0.1,100061.005474195,107063.013689053
0.538,0.1,100061.028162067,107065.641142049
0.5382,0.1,100061.05084994,107068.268595655
0.5384,0.1,100061.073537813,107070.896049871
0.5386,0.1,100061.096225687,107073.523504697
0.5388,0.1,100061.118913561,107076.150960134
0.539,0.1,100061.141601436,107078.778416181
0.5392,0.1,100061.164289311,107081.405872839
0.5394,0.1,100061.186977187,107084.033330106
0.5396,0.1,100061.209665064,107086.660787984
0.5398,0.1,100061.232352942,107089.288246473
0.54,0.1,100061.255040819,107091.915705572
0.5402,0.1,100061.277728698,107094.543165281
0.5404,0.1,100061.300416577,107097.1706256
0.5406,0.1,100061.323104457,107099.79808653
0.5408,0.1,100061.345792337,107102.42554807
0.541,0.1,100061.368480218,107105.05301022
0.5412,0.1,100061.3911681,107107.680472981
0.5414,0.1,100061.413855982,107110.307936352
0.5416,0.1,100061.436543865,107112.935400333
0.5418,0.1,100061.459231749,107115.562864925
0.542,0.1,100061.481919633,107118.190330127
0.5422,0.1,100061.504607518,107120.817795939
0.5424,0.1,100061.527295403,107123.445262362
0.5426,0.1,100061.549983289,107126.072729395
0.5428,0.1,100061.572671175,107128.700197038
0.543,0.1,100061.595359062,107131.327665292
0.5432,0.1,100061.61804695,107133.955134156
0.5434,0.1,100061.640734839,107136.58260363
0.5436,0.1,100061.663422728,107139.210073714
0.5438,0.1,100061.686110617,107141.837544409
0.544,0.1,100061.708798507,107144.465015715
0.5442,0.1,100061.731486398,107147.09248763
0.5444,0.1,100061.75417429,107149.719960156
0.5446,0.1,100061.776862182,107152.347433292
0.5448,0.1,100061.799550074,107154.974907039
0.545,0.1,100061.822237968,107157.602381396
0.5452,0.1,100061.844925861,107160.229856363
0.5454,0.1,100061.867613756,107162.85733194
0.5456,0.1,100061.890301651,107165.484808128
0.5458,0.1,100061.912989547,107168.112284926
0.546,0.1,100061.935677443,107170.739762335
0.5462,0.1,100061.95836534,107173.367240354
0.5464,0.1,100061.981053238,107175.994718983
0.5466,0.1,100062.003741136,107178.622198222
0.5468,0.1,100062.026429035,107181.249678072
0.547,0.1,100062.049116934,107183.877158532
0.5472,0.1,100062.071804834,107186.504639603
0.5474,0.1,100062.094492734,107189.132121283
0.5476,0.1,100062.117180636,107191.759603574
0.5478,0.1,100062.139868538,107194.387086476
0.548,0.1,100062.16255644,107197.014569988
0.5482,0.1,100062.185244343,107199.64205411
0.5484,0.1,100062.207932247,107202.269538842
0.5486,0.1,100062.230620151,107204.897024185
0.5488,0.1,100062.253308056,107207.524510138
0.549,0.1,100062.275995961,107210.151996701
0.5492,0.1,100062.298683868,107212.779483875
0.5494,0.1,100062.321371774,107215.406971659
0.5496,0.1,100062.344059682,107218.034460053
0.5498,0.1,100062.36674759,107220.661949058
0.55,0.1,100062.389435498,107223.289438673
0.5502,0.1,100062.412123407,107225.916928898
0.5504,0.1,100062.434811317,107228.544419734
0.5506,0.1,100062.457499227,107231.17191118
0.5508,0.1,100062.480187138,107233.799403236
0.551,0.1,100062.50287505,107236.426895903
0.5512,0.1,100062.525562962,107239.05438918
0.5514,0.1,100062.548250875,107241.681883067
0.5516,0.1,100062.570938789,107244.309377565
0.5518,0.1,100062.593626703,107246.936872672
0.552,0.1,100062.616314617,107249.564368391
0.5522,0.1,100062.639002533,107252.191864719
0.5524,0.1,100062.661690449,107254.819361658
0.5526,0.1,100062.684378365,107257.446859207
0.5528,0.1,100062.707066282,107260.074357367
0.553,0.1,100062.7297542,107262.701856137
0.5532,0.1,100062.752442118,107265.329355517
0.5534,0.1,100062.775130037,107267.956855508
0.5536,0.1,100062.797817957,107270.584356108
0.5538,0.1,100062.820505877,107273.21185732
0.554,0.1,100062.843193798,107275.839359141
0.5542,0.1,100062.865881719,107278.466861573
0.5544,0.1,100062.888569641,107281.094364615
0.5546,0.1,100062.911257564,107283.721868268
0.5548,0.1,100062.933945487,107286.34937253
0.555,0.1,100062.956633411,107288.976877403
0.5552,0.1,100062.979321336,107291.604382887
0.5554,0.1,100063.002009261,107294.231888981
0.5556,0.1,100063.024697186,107296.859395685
0.5558,0.1,100063.047385113,107299.486902999
0.556,0.1,100063.07007304,107302.114410924
0.5562,0.1,100063.092760967,107304.741919459
0.5564,0.1,100063.115448895,107307.369428604
0.5566,0.1,100063.138136824,107309.99693836
0.5568,0.1,100063.160824753,107312.624448726
0.557,0.1,100063.183512683,107315.251959703
0.5572,0.1,100063.206200614,107317.879471289
0.5574,0.1,100063.228888545,107320.506983486
0.5576,0.1,100063.251576477,107323.134496294
0.5578,0.1,100063.274264409,107325.762009711
0.558,0.1,100063.296952342,107328.389523739
0.5582,0.1,100063.319640276,107331.017038378
0.5584,0.1,100063.34232821,107333.644553626
0.5586,0.1,100063.365016145,107336.272069485
0.5588,0.1,100063.387704081,107338.899585955
0.559,0.1,100063.410392017,107341.527103034
0.5592,0.1,100063.433079954,107344.154620724
0.5594,0.1,100063.455767891,107346.782139025
0.5596,0.1,100063.478455829,107349.409657935
0.5598,0.1,100063.501143767,107352.037177456
0.56,0.1,100063.523831707,107354.664697587
0.5602,0.1,100063.546519646,107357.292218329
0.5604,0.1,100063.569207587,107359.919739681
0.5606,0.1,100063.591895528,107362.547261643
0.5608,0.1,100063.614583469,107365.174784216
0.561,0.1,100063.637271412,107367.802307399
0.5612,0.1,100063.659959354,107370.429831192
0.5614,0.1,100063.682647298,107373.057355595
0.5616,0.1,100063.705335242,107375.684880609
0.5618,0.1,100063.728023187,107378.312406233
0.562,0.1,100063.750711132,107380.939932468
0.5622,0.1,100063.773399078,107383.567459313
0.5624,0.1,100063.796087024,107386.194986768
0.5626,0.1,100063.818774971,107388.822514833
0.5628,0.1,100063.841462919,107391.450043509
0.563,0.1,100063.864150867,107394.077572795
0.5632,0.1,100063.886838816,107396.705102692
0.5634,0.1,100063.909526766,107399.332633199
0.5636,0.1,100063.932214716,107401.960164316
0.5638,0.1,100063.954902667,107404.587696043
0.564,0.1,100063.977590618,107407.215228381
0.5642,0.1,100064.00027857,107409.842761329
0.5644,0.1,100064.022966523,107412.470294887
0.5646,0.1,100064.045654476,107415.097829056
0.5648,0.1,100064.06834243,107417.725363835
0.565,0.1,100064.091030384,107420.352899225
0.5652,0.1,100064.11371834,107422.980435224
0.5654,0.1,100064.136406295,107425.607971834
0.5656,0.1,100064.159094252,107428.235509055
0.5658,0.1,100064.181782208,107430.863046885
0.566,0.1,100064.204470166,107433.490585326
0.5662,0.1,100064.227158124,107436.118124378
0.5664,0.1,100064.249846083,107438.745664039
0.5666,0.1,100064.272534042,107441.373204311
0.5668,0.1,100064.295222002,107444.000745194
0.567,0.1,100064.317909963,107446.628286686
0.5672,0.1,100064.340597924,107449.255828789
0.5674,0.1,100064.363285886,107451.883371503
0.5676,0.1,100064.385973848,107454.510914826
0.5678,0.1,100064.408661811,107457.13845876
0.568,0.1,100064.431349775,107459.766003304
0.5682,0.1,100064.454037739,107462.393548459
0.5684,0.1,100064.476725704,107465.021094224
0.5686,0.1,100064.499413669,107467.648640599
0.5688,0.1,100064.522101635,107470.276187585
0.569,0.1,100064.544789602,107472.903735181
0.5692,0.1,100064.567477569,107475.531283387
0.5694,0.1,100064.590165537,107478.158832203
0.5696,0.1,100064.612853506,107480.78638163
0.5698,0.1,100064.635541475,107483.413931668
0.57,0.1,100064.658229445,107486.041482315
0.5702,0.1,100064.680917415,107488.669033573
0.5704,0.1,100064.703605386,107491.296585441
0.5706,0.1,100064.726293358,107493.92413792
0.5708,0.1,100064.74898133,107496.551691008
0.571,0.1,100064.771669303,107499.179244708
0.5712,0.1,100064.794357276,107501.806799017
0.5714,0.1,100064.81704525,107504.434353937
0.5716,0.1,100064.839733225,107507.061909467
0.5718,0.1,100064.8624212,107509.689465607
0.572,0.1,100064.885109176,107512.317022358
0.5722,0.1,100064.907797153,107514.944579719
0.5724,0.1,100064.93048513,107517.572137691
0.5726,0.1,100064.953173107,107520.199696272
0.5728,0.1,100064.975861086,107522.827255465
0.573,0.1,100064.998549065,107525.454815267
0.5732,0.1,100065.021237044,107528.08237568
0.5734,0.1,100065.043925024,107530.709936703
0.5736,0.1,100065.066613005,107533.337498336
0.5738,0.1,100065.089300986,107535.96506058
0.574,0.1,100065.111988968,107538.592623434
0.5742,0.1,100065.134676951,107541.220186898
0.5744,0.1,100065.157364934,107543.847750973
0.5746,0.1,100065.180052918,107546.475315658
0.5748,0.1,100065.202740903,107549.102880953
0.575,0.1,100065.225428888,107551.730446859
0.5752,0.1,100065.248116873,107554.358013375
0.5754,0.1,100065.27080486,107556.985580501
0.5756,0.1,100065.293492846,107559.613148238
0.5758,0.1,100065.316180834,107562.240716585
0.576,0.1,100065.338868822,107564.868285542
0.5762,0.1,100065.361556811,107567.49585511
0.5764,0.1,100065.3842448,107570.123425288
0.5766,0.1,100065.40693279,107572.750996076
0.5768,0.1,100065.429620781,107575.378567474
0.577,0.1,100065.452308772,107578.006139483
0.5772,0.1,100065.474996764,107580.633712103
0.5774,0.1,100065.497684756,107583.261285332
0.5776,0.1,100065.520372749,107585.888859172
0.5778,0.1,100065.543060743,107588.516433622
0.578,0.1,100065.565748737,107591.144008683
0.5782,0.1,100065.588436732,107593.771584354
0.5784,0.1,100065.611124727,107596.399160635
0.5786,0.1,100065.633812723,107599.026737526
0.5788,0.1,100065.65650072,107601.654315028
0.579,0.1,100065.679188717,107604.28189314
0.5792,0.1,100065.701876715,107606.909471863
0.5794,0.1,100065.724564714,107609.537051196
0.5796,0.1,100065.747252713,107612.164631139
0.5798,0.1,100065.769940713,107614.792211692
0.58,0.1,100065.792628713,107617.419792856
0.5802,0.1,100065.815316714,107620.04737463
0.5804,0.1,100065.838004715,107622.674957015
0.5806,0.1,100065.860692718,107625.302540009
0.5808,0.1,100065.88338072,107627.930123614
0.581,0.1,100065.906068724,107630.55770783
0.5812,0.1,100065.928756728,107633.185292656
0.5814,0.1,100065.951444733,107635.812878092
0.5816,0.1,100065.974132738,107638.440464138
0.5818,0.1,100065.996820744,107641.068050795
0.582,0.1,100066.01950875,107643.695638062
0.5822,0.1,100066.042196757,107646.323225939
0.5824,0.1,100066.064884765,107648.950814427
0.5826,0.1,100066.087572773,107651.578403525
0.5828,0.1,100066.110260782,107654.205993233
0.583,0.1,100066.132948792,107656.833583552
0.5832,0.1,100066.155636802,107659.461174481
0.5834,0.1,100066.178324813,107662.08876602
0.5836,0.1,100066.201012824,107664.71635817
0.5838,0.1,100066.223700836,107667.34395093
0.584,0.1,100066.246388849,107669.9715443
0.5842,0.1,100066.269076862,107672.599138281
0.5844,0.1,100066.291764876,107675.226732872
0.5846,0.1,100066.31445289,107677.854328073
0.5848,0.1,100066.337140905,107680.481923884
0.585,0.1,100066.359828921,107683.109520306
0.5852,0.1,100066.382516937,107685.737117339
0.5854,0.1,100066.405204954,107688.364714981
0.5856,0.1,100066.427892971,107690.992313234
0.5858,0.1,100066.450580989,107693.619912097
0.586,0.1,100066.473269008,107696.247511571
0.5862,0.1,100066.495957027,107698.875111655
0.5864,0.1,100066.518645047,107701.502712349
0.5866,0.1,100066.541333068,107704.130313653
0.5868,0.1,100066.564021089,107706.757915568
0.587,0.1,100066.586709111,107709.385518093
0.5872,0.1,100066.609397133,107712.013121229
0.5874,0.1,100066.632085156,107714.640724975
0.5876,0.1,100066.65477318,107717.268329331
0.5878,0.1,100066.677461204,107719.895934297
0.588,0.1,100066.700149229,107722.523539874
0.5882,0.1,100066.722837254,107725.151146061
0.5884,0.1,100066.74552528,107727.778752859
0.5886,0.1,100066.768213307,107730.406360267
0.5888,0.1,100066.790901334,107733.033968285
0.589,0.1,100066.813589362,107735.661576913
0.5892,0.1,100066.836277391,107738.289186152
0.5894,0.1,100066.85896542,107740.916796001
0.5896,0.1,100066.88165345,107743.54440646
0.5898,0.1,100066.90434148,107746.17201753
0.59,0.1,100066.927029511,107748.79962921
0.5902,0.1,100066.949717542,107751.4272415
0.5904,0.1,100066.972405575,107754.054854401
0.5906,0.1,100066.995093607,107756.682467912
0.5908,0.1,100067.017781641,107759.310082034
0.591,0.1,100067.040469675,107761.937696765
0.5912,0.1,100067.063157709,107764.565312107
0.5914,0.1,100067.085845745,107767.19292806
0.5916,0.1,100067.10853378,107769.820544622
0.5918,0.1,100067.131221817,107772.448161795
0.592,0.1,100067.153909854,107775.075779579
0.5922,0.1,100067.176597892,107777.703397972
0.5924,0.1,100067.19928593,107780.331016976
0.5926,0.1,100067.221973969,107782.95863659
0.5928,0.1,100067.244662008,107785.586256815
0.593,0.1,100067.267350049,107788.21387765
0.5932,0.1,100067.290038089,107790.841499095
0.5934,0.1,100067.312726131,107793.469121151
0.5936,0.1,100067.335414173,107796.096743817
0.5938,0.1,100067.358102215,107798.724367093
0.594,0.1,100067.380790258,107801.351990979
0.5942,0.1,100067.403478302,107803.979615476
0.5944,0.1,100067.426166347,107806.607240584
0.5946,0.1,100067.448854392,107809.234866301
0.5948,0.1,100067.471542437,107811.862492629
0.595,0.1,100067.494230483,107814.490119567
0.5952,0.1,100067.51691853,107817.117747116
0.5954,0.1,100067.539606578,107819.745375274
0.5956,0.1,100067.562294626,107822.373004044
0.5958,0.1,100067.584982675,107825.000633423
0.596,0.1,100067.607670724,107827.628263413
0.5962,0.1,100067.630358774,107830.255894013
0.5964,0.1,100067.653046824,107832.883525223
0.5966,0.1,100067.675734875,107835.511157044
0.5968,0.1,100067.698422927,107838.138789475
0.597,0.1,100067.72111098,107840.766422517
0.5972,0.1,100067.743799033,107843.394056169
0.5974,0.1,100067.766487086,107846.021690431
0.5976,0.1,100067.78917514,107848.649325303
0.5978,0.1,100067.811863195,107851.276960786
0.598,0.1,100067.834551251,107853.904596879
0.5982,0.1,100067.857239307,107856.532233582
0.5984,0.1,100067.879927363,107859.159870896
0.5986,0.1,100067.902615421,107861.78750882
0.5988,0.1,100067.925303478,107864.415147354
0.599,0.1,100067.947991537,107867.042786499
0.5992,0.1,100067.970679596,107869.670426254
0.5994,0.1,100067.993367656,107872.298066619
0.5996,0.1,100068.016055716,107874.925707595
0.5998,0.1,100068.038743777,107877.553349181
0.6,0.1,100068.061431839,107880.180991377
0.6002,0.1,100068.084119901,107882.808634184
0.6004,0.1,100068.106807963,107885.436277601
0.6006,0.1,100068.129496027,107888.063921628
0.6008,0.1,100068.152184091,107890.691566266
0.601,0.1,100068.174872155,107893.319211514
0.6012,0.1,100068.197560221,107895.946857372
0.6014,0.1,100068.220248287,107898.574503841
0.6016,0.1,100068.242936353,107901.20215092
0.6018,0.1,100068.26562442,107903.829798609
0.602,0.1,100068.288312488,107906.457446908
0.6022,0.1,100068.311000556,107909.085095818
0.6024,0.1,100068.333688625,107911.712745339
0.6026,0.1,100068.356376694,107914.340395469
0.6028,0.1,100068.379064764,107916.96804621
0.603,0.1,100068.401752835,107919.595697561
0.6032,0.1,100068.424440907,107922.223349523
0.6034,0.1,100068.447128978,107924.851002095
0.6036,0.1,100068.469817051,107927.478655277
0.6038,0.1,100068.492505124,107930.106309069
0.604,0.1,100068.515193198,107932.733963472
0.6042,0.1,100068.537881272,107935.361618485
0.6044,0.1,100068.560569347,107937.989274109
0.6046,0.1,100068.583257423,107940.616930342
0.6048,0.1,100068.605945499,107943.244587187
0.605,0.1,100068.628633576,107945.872244641
0.6052,0.1,100068.651321654,107948.499902706
0.6054,0.1,100068.674009732,107951.127561381
0.6056,0.1,100068.69669781,107953.755220666
0.6058,0.1,100068.71938589,107956.382880562
0.606,0.1,100068.742073969,107959.010541068
0.6062,0.1,100068.76476205,107961.638202185
0.6064,0.1,100068.787450131,107964.265863911
0.6066,0.1,100068.810138213,107966.893526248
0.6068,0.1,100068.832826295,107969.521189196
0.607,0.1,100068.855514378,107972.148852753
0.6072,0.1,100068.878202462,107974.776516921
0.6074,0.1,100068.900890546,107977.4041817
0.6076,0.1,100068.923578631,107980.031847088
0.6078,0.1,100068.946266716,107982.659513087
0.608,0.1,100068.968954802,107985.287179697
0.6082,0.1,100068.991642889,107987.914846916
0.6084,0.1,100069.014330976,107990.542514746
0.6086,0.1,100069.037019064,107993.170183187
0.6088,0.1,100069.059707152,107995.797852237
0.609,0.1,100069.082395241,107998.425521898
0.6092,0.1,100069.105083331,108001.05319217
0.6094,0.1,100069.127771421,108003.680863051
0.6096,0.1,100069.150459512,108006.308534543
0.6098,0.1,100069.173147604,108008.936206645
0.61,0.1,100069.195835696,108011.563879358
0.6102,0.1,100069.218523789,108014.191552681
0.6104,0.1,100069.241211882,108016.819226614
0.6106,0.1,100069.263899976,108019.446901158
0.6108,0.1,100069.286588071,108022.074576312
0.611,0.1,100069.309276166,108024.702252076
0.6112,0.1,100069.331964262,108027.32992845
0.6114,0.1,100069.354652358,108029.957605435
0.6116,0.1,100069.377340455,108032.58528303
0.6118,0.1,100069.400028553,108035.212961236
0.612,0.1,100069.422716651,108037.840640052
0.6122,0.1,100069.44540475,108040.468319478
0.6124,0.1,100069.46809285,108043.095999514
0.6126,0.1,100069.49078095,108045.723680161
0.6128,0.1,100069.51346905,108048.351361418
0.613,0.1,100069.536157152,108050.979043286
0.6132,0.1,100069.558845254,108053.606725763
0.6134,0.1,100069.581533356,108056.234408852
0.6136,0.1,100069.604221459,108058.86209255
0.6138,0.1,100069.626909563,108061.489776859
0.614,0.1,100069.649597667,108064.117461778
0.6142,0.1,100069.672285772,108066.745147307
0.6144,0.1,100069.694973878,108069.372833447
0.6146,0.1,100069.717661984,108072.000520197
0.6148,0.1,100069.740350091,108074.628207557
0.615,0.1,100069.763038199,108077.255895528
0.6152,0.1,100069.785726307,108079.883584109
0.6154,0.1,100069.808414415,108082.511273301
0.6156,0.1,100069.831102525,108085.138963102
0.6158,0.1,100069.853790634,108087.766653514
0.616,0.1,100069.876478745,108090.394344537
0.6162,0.1,100069.899166856,108093.022036169
0.6164,0.1,100069.921854968,108095.649728412
0.6166,0.1,100069.94454308,108098.277421266
0.6168,0.1,100069.967231193,108100.905114729
0.617,0.1,100069.989919307,108103.532808803
0.6172,0.1,100070.012607421,108106.160503487
0.6174,0.1,100070.035295536,108108.788198782
0.6176,0.1,100070.057983651,108111.415894687
0.6178,0.1,100070.080671767,108114.043591202
0.618,0.1,100070.103359884,108116.671288328
0.6182,0.1,100070.126048001,108119.298986064
0.6184,0.1,100070.148736119,108121.92668441
0.6186,0.1,100070.171424237,108124.554383367
0.6188,0.1,100070.194112356,108127.182082934
0.619,0.1,100070.216800476,108129.809783111
0.6192,0.1,100070.239488596,108132.437483898
0.6194,0.1,100070.262176717,108135.065185296
0.6196,0.1,100070.284864839,108137.692887304
0.6198,0.1,100070.307552961,108140.320589923
0.62,0.1,100070.330241083,108142.948293152
0.6202,0.1,100070.352929207,108145.575996991
0.6204,0.1,100070.375617331,108148.20370144
0.6206,0.1,100070.398305455,108150.8314065
0.6208,0.1,100070.42099358,108153.45911217
0.621,0.1,100070.443681706,108156.086818451
0.6212,0.1,100070.466369833,108158.714525342
0.6214,0.1,100070.48905796,108161.342232843
0.6216,0.1,100070.511746087,108163.969940954
0.6218,0.1,100070.534434216,108166.597649676
0.622,0.1,100070.557122344,108169.225359008
0.6222,0.1,100070.579810474,108171.85306895
0.6224,0.1,100070.602498604,108174.480779503
0.6226,0.1,100070.625186735,108177.108490666
0.6228,0.1,100070.647874866,108179.73620244
0.623,0.1,100070.670562998,108182.363914823
0.6232,0.1,100070.69325113,108184.991627817
0.6234,0.1,100070.715939264,108187.619341422
0.6236,0.1,100070.738627397,108190.247055637
0.6238,0.1,100070.761315532,108192.874770462
0.624,0.1,100070.784003667,108195.502485897
0.6242,0.1,100070.806691802,108198.130201943
0.6244,0.1,100070.829379939,108200.757918599
0.6246,0.1,100070.852068075,108203.385635865
0.6248,0.1,100070.874756213,108206.013353742
0.625,0.1,100070.897444351,108208.641072229
0.6252,0.1,100070.920132489,108211.268791326
0.6254,0.1,100070.942820629,108213.896511033
0.6256,0.1,100070.965508769,108216.524231351
0.6258,0.1,100070.988196909,108219.15195228
0.626,0.1,100071.01088505,108221.779673818
0.6262,0.1,100071.033573192,108224.407395967
0.6264,0.1,100071.056261334,108227.035118726
0.6266,0.1,100071.078949477,108229.662842096
0.6268,0.1,100071.101637621,108232.290566076
0.627,0.1,100071.124325765,108234.918290666
0.6272,0.1,100071.14701391,108237.546015867
0.6274,0.1,100071.169702055,108240.173741678
0.6276,0.1,100071.192390201,108242.801468099
0.6278,0.1,100071.215078348,108245.42919513
0.628,0.1,100071.237766495,108248.056922772
0.6282,0.1,100071.260454643,108250.684651024
0.6284,0.1,100071.283142791,108253.312379887
0.6286,0.1,100071.30583094,108255.94010936
0.6288,0.1,100071.32851909,108258.567839443
0.629,0.1,100071.35120724,108261.195570136
0.6292,0.1,100071.373895391,108263.82330144
0.6294,0.1,100071.396583542,108266.451033354
0.6296,0.1,100071.419271695,108269.078765879
0.6298,0.1,100071.441959847,108271.706499014
0.63,0.1,100071.464648001,108274.334232759
0.6302,0.1,100071.487336155,108276.961967114
0.6304,0.1,100071.510024309,108279.58970208
0.6306,0.1,100071.532712464,108282.217437656
0.6308,0.1,100071.55540062,108284.845173842
0.631,0.1,100071.578088776,108287.472910639
0.6312,0.1,100071.600776933,108290.100648046
0.6314,0.1,100071.623465091,108292.728386064
0.6316,0.1,100071.646153249,108295.356124691
0.6318,0.1,100071.668841408,108297.983863929
0.632,0.1,100071.691529568,108300.611603778
0.6322,0.1,100071.714217728,108303.239344236
0.6324,0.1,100071.736905888,108305.867085305
0.6326,0.1,100071.75959405,108308.494826985
0.6328,0.1,100071.782282212,108311.122569274
0.633,0.1,100071.804970374,108313.750312174
0.6332,0.1,100071.827658537,108316.378055685
0.6334,0.1,100071.850346701,108319.005799805
0.6336,0.1,100071.873034865,108321.633544536
0.6338,0.1,100071.89572303,108324.261289878
0.634,0.1,100071.918411196,108326.889035829
0.6342,0.1,100071.941099362,108329.516782391
0.6344,0.1,100071.963787529,108332.144529563
0.6346,0.1,100071.986475696,108334.772277346
0.6348,0.1,100072.009163864,108337.400025739
0.635,0.1,100072.031852033,108340.027774742
0.6352,0.1,100072.054540202,108342.655524356
0.6354,0.1,100072.077228372,108345.28327458
0.6356,0.1,100072.099916542,108347.911025414
0.6358,0.1,100072.122604714,108350.538776858
0.636,0.1,100072.145292885,108353.166528913
0.6362,0.1,100072.167981058,108355.794281578
0.6364,0.1,100072.19066923,108358.422034854
0.6366,0.1,100072.213357404,108361.04978874
0.6368,0.1,100072.236045578,108363.677543236
0.637,0.1,100072.258733753,108366.305298342
0.6372,0.1,100072.281421928,108368.933054059
0.6374,0.1,100072.304110104,108371.560810386
0.6376,0.1,100072.326798281,108374.188567324
0.6378,0.1,100072.349486458,108376.816324872
0.638,0.1,100072.372174636,108379.44408303
0.6382,0.1,100072.394862814,108382.071841798
0.6384,0.1,100072.417550993,108384.699601177
0.6386,0.1,100072.440239173,108387.327361166
0.6388,0.1,100072.462927353,108389.955121765
