"time","zeta_TOT[1]","zeta_TOT[2]","zeta_TOT[3]","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_dp[1]","input_dp[2]","input_dp[3]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","DP[1]","DP[2]","DP[3]","DP_plot[1]","DP_plot[2]","DP_plot[3]","input_DP.y"
0.5166,0.01,0.1,1,1.2,7.18868845724871,2.27326289142679,0.718868845724871,3490.6662,3490.6662,3490.6662,7.18868845724871,2.27326289142679,0.718868845724871,3490.6662,3490.6662,3490.6662,3490.6662,3490.6662,3490.6662,3490.6662
0.5167,0.01,0.1,1,1.2,7.18938419288617,2.27348290235316,0.718938419288617,3491.3419,3491.3419,3491.3419,7.18938419288617,2.27348290235316,0.718938419288617,3491.3419,3491.3419,3491.3419,3491.3419,3491.3419,3491.3419,3491.3419
0.5168,0.01,0.1,1,1.2,7.19007986120198,2.27370289199056,0.719007986120198,3492.0176,3492.0176,3492.0176,7.19007986120198,2.27370289199056,0.719007986120198,3492.0176,3492.0176,3492.0176,3492.0176,3492.0176,3492.0176,3492.0176
0.5169,0.01,0.1,1,1.2,7.19077546221567,2.27392286034516,0.719077546221567,3492.6933,3492.6933,3492.6933,7.19077546221567,2.27392286034516,0.719077546221567,3492.6933,3492.6933,3492.6933,3492.6933,3492.6933,3492.6933,3492.6933
0.517,0.01,0.1,1,1.2,7.19147099594677,2.27414280742313,0.719147099594677,3493.369,3493.369,3493.369,7.19147099594677,2.27414280742313,0.719147099594677,3493.369,3493.369,3493.369,3493.369,3493.369,3493.369,3493.369
0.5171,0.01,0.1,1,1.2,7.19216646241481,2.27436273323066,0.719216646241481,3494.0447,3494.0447,3494.0447,7.19216646241481,2.27436273323066,0.719216646241481,3494.0447,3494.0447,3494.0447,3494.0447,3494.0447,3494.0447,3494.0447
0.5172,0.01,0.1,1,1.2,7.1928618616393,2.27458263777391,0.71928618616393,3494.7204,3494.7204,3494.7204,7.1928618616393,2.27458263777391,0.71928618616393,3494.7204,3494.7204,3494.7204,3494.7204,3494.7204,3494.7204,3494.7204
0.5173,0.01,0.1,1,1.2,7.19355719363973,2.27480252105905,0.719355719363973,3495.3961,3495.3961,3495.3961,7.19355719363973,2.27480252105905,0.719355719363973,3495.3961,3495.3961,3495.3961,3495.3961,3495.3961,3495.3961,3495.3961
0.5174,0.01,0.1,1,1.2,7.19425245843559,2.27502238309223,0.719425245843559,3496.0718,3496.0718,3496.0718,7.19425245843559,2.27502238309223,0.719425245843559,3496.0718,3496.0718,3496.0718,3496.0718,3496.0718,3496.0718,3496.0718
0.5175,0.01,0.1,1,1.2,7.19494765604638,2.27524222387963,0.719494765604638,3496.7475,3496.7475,3496.7475,7.19494765604638,2.27524222387963,0.719494765604638,3496.7475,3496.7475,3496.7475,3496.7475,3496.7475,3496.7475,3496.7475
0.5176,0.01,0.1,1,1.2,7.19564278649156,2.2754620434274,0.719564278649156,3497.4232,3497.4232,3497.4232,7.19564278649156,2.2754620434274,0.719564278649156,3497.4232,3497.4232,3497.4232,3497.4232,3497.4232,3497.4232,3497.4232
0.5177,0.01,0.1,1,1.2,7.1963378497906,2.2756818417417,0.71963378497906,3498.0989,3498.0989,3498.0989,7.1963378497906,2.2756818417417,0.71963378497906,3498.0989,3498.0989,3498.0989,3498.0989,3498.0989,3498.0989,3498.0989
0.5178,0.01,0.1,1,1.2,7.19703284596295,2.27590161882867,0.719703284596295,3498.7746,3498.7746,3498.7746,7.19703284596295,2.27590161882867,0.719703284596294,3498.7746,3498.7746,3498.7746,3498.7746,3498.7746,3498.7746,3498.7746
0.5179,0.01,0.1,1,1.2,7.19772777502805,2.27612137469447,0.719772777502805,3499.4503,3499.4503,3499.4503,7.19772777502805,2.27612137469447,0.719772777502805,3499.4503,3499.4503,3499.4503,3499.4503,3499.4503,3499.4503,3499.4503
0.518,0.01,0.1,1,1.2,7.19842263700534,2.27634110934523,0.719842263700534,3500.126,3500.126,3500.126,7.19842263700534,2.27634110934524,0.719842263700534,3500.126,3500.126,3500.126,3500.126,3500.126,3500.126,3500.126
0.5181,0.01,0.1,1,1.2,7.19911743191425,2.27656082278712,0.719911743191425,3500.8017,3500.8017,3500.8017,7.19911743191425,2.27656082278712,0.719911743191425,3500.8017,3500.8017,3500.8017,3500.8017,3500.8017,3500.8017,3500.8017
0.5182,0.01,0.1,1,1.2,7.1998121597742,2.27678051502626,0.71998121597742,3501.4774,3501.4774,3501.4774,7.1998121597742,2.27678051502626,0.71998121597742,3501.4774,3501.4774,3501.4774,3501.4774,3501.4774,3501.4774,3501.4774
0.5183,0.01,0.1,1,1.2,7.20050682060458,2.27700018606879,0.720050682060458,3502.1531,3502.1531,3502.1531,7.20050682060458,2.27700018606879,0.720050682060458,3502.1531,3502.1531,3502.1531,3502.1531,3502.1531,3502.1531,3502.1531
0.5184,0.01,0.1,1,1.2,7.20120141442481,2.27721983592085,0.720120141442481,3502.8288,3502.8288,3502.8288,7.20120141442481,2.27721983592085,0.720120141442481,3502.8288,3502.8288,3502.8288,3502.8288,3502.8288,3502.8288,3502.8288
0.5185,0.01,0.1,1,1.2,7.20189594125426,2.27743946458857,0.720189594125426,3503.5045,3503.5045,3503.5045,7.20189594125426,2.27743946458857,0.720189594125426,3503.5045,3503.5045,3503.5045,3503.5045,3503.5045,3503.5045,3503.5045
0.5186,0.01,0.1,1,1.2,7.20259040111232,2.27765907207807,0.720259040111232,3504.1802,3504.1802,3504.1802,7.20259040111232,2.27765907207807,0.720259040111232,3504.1802,3504.1802,3504.1802,3504.1802,3504.1802,3504.1802,3504.1802
0.5187,0.01,0.1,1,1.2,7.20328479401835,2.27787865839548,0.720328479401835,3504.8559,3504.8559,3504.8559,7.20328479401835,2.27787865839548,0.720328479401835,3504.8559,3504.8559,3504.8559,3504.8559,3504.8559,3504.8559,3504.8559
0.5188,0.01,0.1,1,1.2,7.20397911999172,2.27809822354693,0.720397911999172,3505.5316,3505.5316,3505.5316,7.20397911999172,2.27809822354693,0.720397911999172,3505.5316,3505.5316,3505.5316,3505.5316,3505.5316,3505.5316,3505.5316
0.5189,0.01,0.1,1,1.2,7.20467337905178,2.27831776753853,0.720467337905178,3506.2073,3506.2073,3506.2073,7.20467337905178,2.27831776753853,0.720467337905178,3506.2073,3506.2073,3506.2073,3506.2073,3506.2073,3506.2073,3506.2073
0.519,0.01,0.1,1,1.2,7.20536757121788,2.2785372903764,0.720536757121788,3506.883,3506.883,3506.883,7.20536757121788,2.2785372903764,0.720536757121787,3506.883,3506.883,3506.883,3506.883,3506.883,3506.883,3506.883
0.5191,0.01,0.1,1,1.2,7.20606169650933,2.27875679206665,0.720606169650933,3507.5587,3507.5587,3507.5587,7.20606169650933,2.27875679206665,0.720606169650933,3507.5587,3507.5587,3507.5587,3507.5587,3507.5587,3507.5587,3507.5587
0.5192,0.01,0.1,1,1.2,7.20675575494547,2.2789762726154,0.720675575494547,3508.2344,3508.2344,3508.2344,7.20675575494547,2.2789762726154,0.720675575494547,3508.2344,3508.2344,3508.2344,3508.2344,3508.2344,3508.2344,3508.2344
0.5193,0.01,0.1,1,1.2,7.20744974654561,2.27919573202874,0.720744974654561,3508.9101,3508.9101,3508.9101,7.20744974654561,2.27919573202874,0.720744974654561,3508.9101,3508.9101,3508.9101,3508.9101,3508.9101,3508.9101,3508.9101
0.5194,0.01,0.1,1,1.2,7.20814367132905,2.2794151703128,0.720814367132905,3509.5858,3509.5858,3509.5858,7.20814367132905,2.2794151703128,0.720814367132905,3509.5858,3509.5858,3509.5858,3509.5858,3509.5858,3509.5858,3509.5858
0.5195,0.01,0.1,1,1.2,7.2088375293151,2.27963458747365,0.72088375293151,3510.2615,3510.2615,3510.2615,7.2088375293151,2.27963458747366,0.72088375293151,3510.2615,3510.2615,3510.2615,3510.2615,3510.2615,3510.2615,3510.2615
0.5196,0.01,0.1,1,1.2,7.20953132052303,2.27985398351742,0.720953132052303,3510.9372,3510.9372,3510.9372,7.20953132052303,2.27985398351742,0.720953132052303,3510.9372,3510.9372,3510.9372,3510.9372,3510.9372,3510.9372,3510.9372
0.5197,0.01,0.1,1,1.2,7.21022504497212,2.28007335845019,0.721022504497212,3511.6129,3511.6129,3511.6129,7.21022504497212,2.28007335845019,0.721022504497212,3511.6129,3511.6129,3511.6129,3511.6129,3511.6129,3511.6129,3511.6129
0.5198,0.01,0.1,1,1.2,7.21091870268165,2.28029271227805,0.721091870268165,3512.2886,3512.2886,3512.2886,7.21091870268165,2.28029271227805,0.721091870268165,3512.2886,3512.2886,3512.2886,3512.2886,3512.2886,3512.2886,3512.2886
0.5199,0.01,0.1,1,1.2,7.21161229367086,2.2805120450071,0.721161229367086,3512.9643,3512.9643,3512.9643,7.21161229367086,2.2805120450071,0.721161229367086,3512.9643,3512.9643,3512.9643,3512.9643,3512.9643,3512.9643,3512.9643
0.52,0.01,0.1,1,1.2,7.21230581795901,2.28073135664342,0.721230581795901,3513.64,3513.64,3513.64,7.21230581795901,2.28073135664342,0.721230581795901,3513.64,3513.64,3513.64,3513.64,3513.64,3513.64,3513.64
0.5201,0.01,0.1,1,1.2,7.21299927556534,2.2809506471931,0.721299927556534,3514.3157,3514.3157,3514.3157,7.21299927556534,2.2809506471931,0.721299927556534,3514.3157,3514.3157,3514.3157,3514.3157,3514.3157,3514.3157,3514.3157
0.5202,0.01,0.1,1,1.2,7.21369266650908,2.28116991666221,0.721369266650908,3514.9914,3514.9914,3514.9914,7.21369266650908,2.28116991666221,0.721369266650908,3514.9914,3514.9914,3514.9914,3514.9914,3514.9914,3514.9914,3514.9914
0.5203,0.01,0.1,1,1.2,7.21438599080945,2.28138916505684,0.721438599080945,3515.6671,3515.6671,3515.6671,7.21438599080945,2.28138916505684,0.721438599080945,3515.6671,3515.6671,3515.6671,3515.6671,3515.6671,3515.6671,3515.6671
0.5204,0.01,0.1,1,1.2,7.21507924848565,2.28160839238306,0.721507924848565,3516.3428,3516.3428,3516.3428,7.21507924848565,2.28160839238306,0.721507924848565,3516.3428,3516.3428,3516.3428,3516.3428,3516.3428,3516.3428,3516.3428
0.5205,0.01,0.1,1,1.2,7.21577243955691,2.28182759864695,0.721577243955691,3517.0185,3517.0185,3517.0185,7.21577243955691,2.28182759864695,0.721577243955691,3517.0185,3517.0185,3517.0185,3517.0185,3517.0185,3517.0185,3517.0185
0.5206,0.01,0.1,1,1.2,7.2164655640424,2.28204678385457,0.72164655640424,3517.6942,3517.6942,3517.6942,7.2164655640424,2.28204678385457,0.72164655640424,3517.6942,3517.6942,3517.6942,3517.6942,3517.6942,3517.6942,3517.6942
0.5207,0.01,0.1,1,1.2,7.21715862196131,2.28226594801199,0.721715862196131,3518.3699,3518.3699,3518.3699,7.21715862196131,2.28226594801199,0.721715862196131,3518.3699,3518.3699,3518.3699,3518.3699,3518.3699,3518.3699,3518.3699
0.5208,0.01,0.1,1,1.2,7.21785161333282,2.28248509112527,0.721785161333282,3519.0456,3519.0456,3519.0456,7.21785161333282,2.28248509112527,0.721785161333282,3519.0456,3519.0456,3519.0456,3519.0456,3519.0456,3519.0456,3519.0456
0.5209,0.01,0.1,1,1.2,7.2185445381761,2.28270421320047,0.72185445381761,3519.7213,3519.7213,3519.7213,7.2185445381761,2.28270421320047,0.721854453817609,3519.7213,3519.7213,3519.7213,3519.7213,3519.7213,3519.7213,3519.7213
0.521,0.01,0.1,1,1.2,7.21923739651029,2.28292331424366,0.721923739651029,3520.397,3520.397,3520.397,7.21923739651029,2.28292331424366,0.721923739651029,3520.397,3520.397,3520.397,3520.397,3520.397,3520.397,3520.397
0.5211,0.01,0.1,1,1.2,7.21993018835455,2.28314239426089,0.721993018835455,3521.0727,3521.0727,3521.0727,7.21993018835455,2.28314239426089,0.721993018835455,3521.0727,3521.0727,3521.0727,3521.0727,3521.0727,3521.0727,3521.0727
0.5212,0.01,0.1,1,1.2,7.22062291372802,2.2833614532582,0.722062291372802,3521.7484,3521.7484,3521.7484,7.22062291372802,2.2833614532582,0.722062291372802,3521.7484,3521.7484,3521.7484,3521.7484,3521.7484,3521.7484,3521.7484
0.5213,0.01,0.1,1,1.2,7.22131557264982,2.28358049124166,0.722131557264982,3522.4241,3522.4241,3522.4241,7.22131557264982,2.28358049124166,0.722131557264982,3522.4241,3522.4241,3522.4241,3522.4241,3522.4241,3522.4241,3522.4241
0.5214,0.01,0.1,1,1.2,7.22200816513908,2.28379950821729,0.722200816513908,3523.0998,3523.0998,3523.0998,7.22200816513908,2.28379950821729,0.722200816513908,3523.0998,3523.0998,3523.0998,3523.0998,3523.0998,3523.0998,3523.0998
0.5215,0.01,0.1,1,1.2,7.22270069121491,2.28401850419116,0.722270069121491,3523.7755,3523.7755,3523.7755,7.22270069121491,2.28401850419116,0.722270069121491,3523.7755,3523.7755,3523.7755,3523.7755,3523.7755,3523.7755,3523.7755
0.5216,0.01,0.1,1,1.2,7.2233931508964,2.2842374791693,0.72233931508964,3524.4512,3524.4512,3524.4512,7.2233931508964,2.2842374791693,0.72233931508964,3524.4512,3524.4512,3524.4512,3524.4512,3524.4512,3524.4512,3524.4512
0.5217,0.01,0.1,1,1.2,7.22408554420265,2.28445643315774,0.722408554420265,3525.1269,3525.1269,3525.1269,7.22408554420265,2.28445643315774,0.722408554420265,3525.1269,3525.1269,3525.1269,3525.1269,3525.1269,3525.1269,3525.1269
0.5218,0.01,0.1,1,1.2,7.22477787115275,2.28467536616252,0.722477787115275,3525.8026,3525.8026,3525.8026,7.22477787115275,2.28467536616252,0.722477787115275,3525.8026,3525.8026,3525.8026,3525.8026,3525.8026,3525.8026,3525.8026
0.5219,0.01,0.1,1,1.2,7.22547013176577,2.28489427818968,0.722547013176576,3526.4783,3526.4783,3526.4783,7.22547013176577,2.28489427818968,0.722547013176576,3526.4783,3526.4783,3526.4783,3526.4783,3526.4783,3526.4783,3526.4783
0.522,0.01,0.1,1,1.2,7.22616232606076,2.28511316924523,0.722616232606076,3527.154,3527.154,3527.154,7.22616232606076,2.28511316924523,0.722616232606076,3527.154,3527.154,3527.154,3527.154,3527.154,3527.154,3527.154
0.5221,0.01,0.1,1,1.2,7.2268544540568,2.28533203933522,0.72268544540568,3527.8297,3527.8297,3527.8297,7.2268544540568,2.28533203933522,0.72268544540568,3527.8297,3527.8297,3527.8297,3527.8297,3527.8297,3527.8297,3527.8297
0.5222,0.01,0.1,1,1.2,7.22754651577293,2.28555088846565,0.722754651577293,3528.5054,3528.5054,3528.5054,7.22754651577293,2.28555088846565,0.722754651577292,3528.5054,3528.5054,3528.5054,3528.5054,3528.5054,3528.5054,3528.5054
0.5223,0.01,0.1,1,1.2,7.22823851122817,2.28576971664256,0.722823851122817,3529.1811,3529.1811,3529.1811,7.22823851122817,2.28576971664256,0.722823851122817,3529.1811,3529.1811,3529.1811,3529.1811,3529.1811,3529.1811,3529.1811
0.5224,0.01,0.1,1,1.2,7.22893044044157,2.28598852387196,0.722893044044157,3529.8568,3529.8568,3529.8568,7.22893044044157,2.28598852387196,0.722893044044157,3529.8568,3529.8568,3529.8568,3529.8568,3529.8568,3529.8568,3529.8568
0.5225,0.01,0.1,1,1.2,7.22962230343215,2.28620731015985,0.722962230343215,3530.5325,3530.5325,3530.5325,7.22962230343215,2.28620731015985,0.722962230343215,3530.5325,3530.5325,3530.5325,3530.5325,3530.5325,3530.5325,3530.5325
0.5226,0.01,0.1,1,1.2,7.2303141002189,2.28642607551227,0.72303141002189,3531.2082,3531.2082,3531.2082,7.2303141002189,2.28642607551227,0.72303141002189,3531.2082,3531.2082,3531.2082,3531.2082,3531.2082,3531.2082,3531.2082
0.5227,0.01,0.1,1,1.2,7.23100583082084,2.2866448199352,0.723100583082084,3531.8839,3531.8839,3531.8839,7.23100583082084,2.2866448199352,0.723100583082084,3531.8839,3531.8839,3531.8839,3531.8839,3531.8839,3531.8839,3531.8839
0.5228,0.01,0.1,1,1.2,7.23169749525695,2.28686354343467,0.723169749525695,3532.5596,3532.5596,3532.5596,7.23169749525695,2.28686354343467,0.723169749525695,3532.5596,3532.5596,3532.5596,3532.5596,3532.5596,3532.5596,3532.5596
0.5229,0.01,0.1,1,1.2,7.23238909354623,2.28708224601667,0.723238909354623,3533.2353,3533.2353,3533.2353,7.23238909354623,2.28708224601667,0.723238909354623,3533.2353,3533.2353,3533.2353,3533.2353,3533.2353,3533.2353,3533.2353
0.523,0.01,0.1,1,1.2,7.23308062570763,2.2873009276872,0.723308062570763,3533.911,3533.911,3533.911,7.23308062570763,2.2873009276872,0.723308062570763,3533.911,3533.911,3533.911,3533.911,3533.911,3533.911,3533.911
0.5231,0.01,0.1,1,1.2,7.23377209176014,2.28751958845226,0.723377209176014,3534.5867,3534.5867,3534.5867,7.23377209176014,2.28751958845226,0.723377209176014,3534.5867,3534.5867,3534.5867,3534.5867,3534.5867,3534.5867,3534.5867
0.5232,0.01,0.1,1,1.2,7.2344634917227,2.28773822831784,0.72344634917227,3535.2624,3535.2624,3535.2624,7.2344634917227,2.28773822831784,0.72344634917227,3535.2624,3535.2624,3535.2624,3535.2624,3535.2624,3535.2624,3535.2624
0.5233,0.01,0.1,1,1.2,7.23515482561426,2.28795684728994,0.723515482561426,3535.9381,3535.9381,3535.9381,7.23515482561426,2.28795684728994,0.723515482561426,3535.9381,3535.9381,3535.9381,3535.9381,3535.9381,3535.9381,3535.9381
0.5234,0.01,0.1,1,1.2,7.23584609345376,2.28817544537455,0.723584609345376,3536.6138,3536.6138,3536.6138,7.23584609345376,2.28817544537455,0.723584609345376,3536.6138,3536.6138,3536.6138,3536.6138,3536.6138,3536.6138,3536.6138
0.5235,0.01,0.1,1,1.2,7.23653729526013,2.28839402257764,0.723653729526013,3537.2895,3537.2895,3537.2895,7.23653729526013,2.28839402257764,0.723653729526013,3537.2895,3537.2895,3537.2895,3537.2895,3537.2895,3537.2895,3537.2895
0.5236,0.01,0.1,1,1.2,7.23722843105228,2.28861257890521,0.723722843105228,3537.9652,3537.9652,3537.9652,7.23722843105228,2.28861257890521,0.723722843105228,3537.9652,3537.9652,3537.9652,3537.9652,3537.9652,3537.9652,3537.9652
0.5237,0.01,0.1,1,1.2,7.23791950084914,2.28883111436323,0.723791950084914,3538.6409,3538.6409,3538.6409,7.23791950084914,2.28883111436323,0.723791950084914,3538.6409,3538.6409,3538.6409,3538.6409,3538.6409,3538.6409,3538.6409
0.5238,0.01,0.1,1,1.2,7.23861050466959,2.28904962895768,0.723861050466959,3539.3166,3539.3166,3539.3166,7.23861050466959,2.28904962895768,0.723861050466959,3539.3166,3539.3166,3539.3166,3539.3166,3539.3166,3539.3166,3539.3166
0.5239,0.01,0.1,1,1.2,7.23930144253254,2.28926812269454,0.723930144253254,3539.9923,3539.9923,3539.9923,7.23930144253254,2.28926812269454,0.723930144253254,3539.9923,3539.9923,3539.9923,3539.9923,3539.9923,3539.9923,3539.9923
0.524,0.01,0.1,1,1.2,7.23999231445686,2.28948659557977,0.723999231445686,3540.668,3540.668,3540.668,7.23999231445686,2.28948659557977,0.723999231445686,3540.668,3540.668,3540.668,3540.668,3540.668,3540.668,3540.668
0.5241,0.01,0.1,1,1.2,7.24068312046143,2.28970504761935,0.724068312046143,3541.3437,3541.3437,3541.3437,7.24068312046143,2.28970504761935,0.724068312046143,3541.3437,3541.3437,3541.3437,3541.3437,3541.3437,3541.3437,3541.3437
0.5242,0.01,0.1,1,1.2,7.24137386056512,2.28992347881923,0.724137386056512,3542.0194,3542.0194,3542.0194,7.24137386056512,2.28992347881923,0.724137386056512,3542.0194,3542.0194,3542.0194,3542.0194,3542.0194,3542.0194,3542.0194
0.5243,0.01,0.1,1,1.2,7.24206453478679,2.2901418891854,0.724206453478679,3542.6951,3542.6951,3542.6951,7.24206453478679,2.2901418891854,0.724206453478679,3542.6951,3542.6951,3542.6951,3542.6951,3542.6951,3542.6951,3542.6951
0.5244,0.01,0.1,1,1.2,7.24275514314527,2.29036027872379,0.724275514314527,3543.3708,3543.3708,3543.3708,7.24275514314527,2.29036027872379,0.724275514314527,3543.3708,3543.3708,3543.3708,3543.3708,3543.3708,3543.3708,3543.3708
0.5245,0.01,0.1,1,1.2,7.24344568565942,2.29057864744038,0.724344568565942,3544.0465,3544.0465,3544.0465,7.24344568565942,2.29057864744038,0.724344568565942,3544.0465,3544.0465,3544.0465,3544.0465,3544.0465,3544.0465,3544.0465
0.5246,0.01,0.1,1,1.2,7.24413616234805,2.29079699534111,0.724413616234805,3544.7222,3544.7222,3544.7222,7.24413616234805,2.29079699534111,0.724413616234805,3544.7222,3544.7222,3544.7222,3544.7222,3544.7222,3544.7222,3544.7222
0.5247,0.01,0.1,1,1.2,7.24482657322999,2.29101532243194,0.724482657322999,3545.3979,3545.3979,3545.3979,7.24482657322999,2.29101532243194,0.724482657322999,3545.3979,3545.3979,3545.3979,3545.3979,3545.3979,3545.3979,3545.3979
0.5248,0.01,0.1,1,1.2,7.24551691832406,2.29123362871882,0.724551691832406,3546.0736,3546.0736,3546.0736,7.24551691832406,2.29123362871882,0.724551691832406,3546.0736,3546.0736,3546.0736,3546.0736,3546.0736,3546.0736,3546.0736
0.5249,0.01,0.1,1,1.2,7.24620719764905,2.29145191420769,0.724620719764905,3546.7493,3546.7493,3546.7493,7.24620719764905,2.29145191420769,0.724620719764905,3546.7493,3546.7493,3546.7493,3546.7493,3546.7493,3546.7493,3546.7493
0.525,0.01,0.1,1,1.2,7.24689741122376,2.2916701789045,0.724689741122376,3547.425,3547.425,3547.425,7.24689741122376,2.2916701789045,0.724689741122376,3547.425,3547.425,3547.425,3547.425,3547.425,3547.425,3547.425
0.5251,0.01,0.1,1,1.2,7.24758755906697,2.29188842281518,0.724758755906697,3548.1007,3548.1007,3548.1007,7.24758755906697,2.29188842281518,0.724758755906697,3548.1007,3548.1007,3548.1007,3548.1007,3548.1007,3548.1007,3548.1007
0.5252,0.01,0.1,1,1.2,7.24827764119746,2.29210664594567,0.724827764119746,3548.7764,3548.7764,3548.7764,7.24827764119746,2.29210664594567,0.724827764119746,3548.7764,3548.7764,3548.7764,3548.7764,3548.7764,3548.7764,3548.7764
0.5253,0.01,0.1,1,1.2,7.248967657634,2.29232484830191,0.7248967657634,3549.4521,3549.4521,3549.4521,7.248967657634,2.29232484830191,0.7248967657634,3549.4521,3549.4521,3549.4521,3549.4521,3549.4521,3549.4521,3549.4521
0.5254,0.01,0.1,1,1.2,7.24965760839535,2.29254302988983,0.724965760839535,3550.1278,3550.1278,3550.1278,7.24965760839535,2.29254302988983,0.724965760839534,3550.1278,3550.1278,3550.1278,3550.1278,3550.1278,3550.1278,3550.1278
0.5255,0.01,0.1,1,1.2,7.25034749350024,2.29276119071536,0.725034749350024,3550.8035,3550.8035,3550.8035,7.25034749350024,2.29276119071536,0.725034749350024,3550.8035,3550.8035,3550.8035,3550.8035,3550.8035,3550.8035,3550.8035
0.5256,0.01,0.1,1,1.2,7.25103731296743,2.29297933078443,0.725103731296743,3551.4792,3551.4792,3551.4792,7.25103731296743,2.29297933078443,0.725103731296743,3551.4792,3551.4792,3551.4792,3551.4792,3551.4792,3551.4792,3551.4792
0.5257,0.01,0.1,1,1.2,7.25172706681565,2.29319745010295,0.725172706681565,3552.1549,3552.1549,3552.1549,7.25172706681565,2.29319745010295,0.725172706681565,3552.1549,3552.1549,3552.1549,3552.1549,3552.1549,3552.1549,3552.1549
0.5258,0.01,0.1,1,1.2,7.25241675506361,2.29341554867685,0.725241675506361,3552.8306,3552.8306,3552.8306,7.25241675506361,2.29341554867685,0.725241675506361,3552.8306,3552.8306,3552.8306,3552.8306,3552.8306,3552.8306,3552.8306
0.5259,0.01,0.1,1,1.2,7.25310637773004,2.29363362651205,0.725310637773004,3553.5063,3553.5063,3553.5063,7.25310637773004,2.29363362651205,0.725310637773004,3553.5063,3553.5063,3553.5063,3553.5063,3553.5063,3553.5063,3553.5063
0.526,0.01,0.1,1,1.2,7.25379593483363,2.29385168361446,0.725379593483363,3554.182,3554.182,3554.182,7.25379593483363,2.29385168361446,0.725379593483363,3554.182,3554.182,3554.182,3554.182,3554.182,3554.182,3554.182
0.5261,0.01,0.1,1,1.2,7.25448542639308,2.29406971998999,0.725448542639308,3554.8577,3554.8577,3554.8577,7.25448542639308,2.29406971998999,0.725448542639308,3554.8577,3554.8577,3554.8577,3554.8577,3554.8577,3554.8577,3554.8577
0.5262,0.01,0.1,1,1.2,7.25517485242708,2.29428773564456,0.725517485242708,3555.5334,3555.5334,3555.5334,7.25517485242708,2.29428773564456,0.725517485242708,3555.5334,3555.5334,3555.5334,3555.5334,3555.5334,3555.5334,3555.5334
0.5263,0.01,0.1,1,1.2,7.25586421295431,2.29450573058406,0.725586421295431,3556.2091,3556.2091,3556.2091,7.25586421295431,2.29450573058406,0.725586421295431,3556.2091,3556.2091,3556.2091,3556.2091,3556.2091,3556.2091,3556.2091
0.5264,0.01,0.1,1,1.2,7.25655350799343,2.29472370481441,0.725655350799343,3556.8848,3556.8848,3556.8848,7.25655350799343,2.29472370481441,0.725655350799343,3556.8848,3556.8848,3556.8848,3556.8848,3556.8848,3556.8848,3556.8848
0.5265,0.01,0.1,1,1.2,7.25724273756311,2.2949416583415,0.725724273756311,3557.5605,3557.5605,3557.5605,7.25724273756311,2.2949416583415,0.725724273756311,3557.5605,3557.5605,3557.5605,3557.5605,3557.5605,3557.5605,3557.5605
0.5266,0.01,0.1,1,1.2,7.25793190168199,2.29515959117124,0.725793190168199,3558.2362,3558.2362,3558.2362,7.25793190168199,2.29515959117124,0.725793190168199,3558.2362,3558.2362,3558.2362,3558.2362,3558.2362,3558.2362,3558.2362
0.5267,0.01,0.1,1,1.2,7.25862100036873,2.29537750330951,0.725862100036873,3558.9119,3558.9119,3558.9119,7.25862100036873,2.29537750330951,0.725862100036873,3558.9119,3558.9119,3558.9119,3558.9119,3558.9119,3558.9119,3558.9119
0.5268,0.01,0.1,1,1.2,7.25931003364195,2.29559539476221,0.725931003364195,3559.5876,3559.5876,3559.5876,7.25931003364195,2.29559539476221,0.725931003364195,3559.5876,3559.5876,3559.5876,3559.5876,3559.5876,3559.5876,3559.5876
0.5269,0.01,0.1,1,1.2,7.25999900152027,2.29581326553523,0.725999900152027,3560.2633,3560.2633,3560.2633,7.25999900152028,2.29581326553523,0.725999900152027,3560.2633,3560.2633,3560.2633,3560.2633,3560.2633,3560.2633,3560.2633
0.527,0.01,0.1,1,1.2,7.26068790402233,2.29603111563446,0.726068790402233,3560.939,3560.939,3560.939,7.26068790402233,2.29603111563446,0.726068790402232,3560.939,3560.939,3560.939,3560.939,3560.939,3560.939,3560.939
0.5271,0.01,0.1,1,1.2,7.26137674116671,2.29624894506577,0.726137674116671,3561.6147,3561.6147,3561.6147,7.26137674116671,2.29624894506577,0.726137674116671,3561.6147,3561.6147,3561.6147,3561.6147,3561.6147,3561.6147,3561.6147
0.5272,0.01,0.1,1,1.2,7.26206551297202,2.29646675383506,0.726206551297202,3562.2904,3562.2904,3562.2904,7.26206551297202,2.29646675383506,0.726206551297202,3562.2904,3562.2904,3562.2904,3562.2904,3562.2904,3562.2904,3562.2904
0.5273,0.01,0.1,1,1.2,7.26275421945685,2.2966845419482,0.726275421945685,3562.9661,3562.9661,3562.9661,7.26275421945685,2.2966845419482,0.726275421945685,3562.9661,3562.9661,3562.9661,3562.9661,3562.9661,3562.9661,3562.9661
0.5274,0.01,0.1,1,1.2,7.26344286063978,2.29690230941107,0.726344286063978,3563.6418,3563.6418,3563.6418,7.26344286063978,2.29690230941107,0.726344286063978,3563.6418,3563.6418,3563.6418,3563.6418,3563.6418,3563.6418,3563.6418
