"time","converter_m.Phi.re","inductor_e.i"
57.16,-3.83798690998468,19.1899345499233
57.165,-3.90993881606414,19.5496940803207
57.17,-3.97803152033837,19.8901576016918
57.175,-4.04219817315956,20.2109908657977
57.18,-4.10237561427601,20.51187807138
57.185,-4.15850438303349,20.7925219151674
57.19,-4.21052867499494,21.0526433749747
57.195,-4.25839756811575,21.2919878405787
57.2,-4.30206404167429,21.5103202083714
57.205,-4.34148452839771,21.7074226419885
57.21,-4.37662012165145,21.8831006082572
57.215,-4.407436391474,22.0371819573699
57.22,-4.43390304125988,22.1695152062993
57.225,-4.45599340015562,22.279967000778
57.23,-4.47368598752337,22.3684299376168
57.235,-4.48696346694266,22.4348173347132
57.24,-4.49581264242941,22.479063212147
57.245,-4.50022448833295,22.5011224416647
57.25,-4.50019494630191,22.5009747315095
57.255,-4.49572423387656,22.4786211693827
57.26,-4.48681632877179,22.4340816438589
57.265,-4.4734801244,22.3674006219999
57.27,-4.45572900063425,22.2786450031712
57.275,-4.43358058835584,22.1679029417792
57.28,-4.40705619578225,22.0352809789112
57.285,-4.37618235602991,21.8809117801495
57.29,-4.34098968551213,21.7049484275606
57.295,-4.30151277384411,21.5075638692205
57.3,-4.257790329188,21.2889516459399
57.305,-4.20986578042537,21.0493289021268
57.31,-4.15778659574228,20.7889329787114
57.315,-4.10160370135848,20.5080185067923
57.32,-4.04137271532895,20.2068635766447
57.325,-3.97715324626972,19.8857662313485
57.33,-3.90900873224127,19.5450436612063
57.335,-3.83700596048157,19.1850298024078
57.34,-3.76121630714596,18.8060815357297
57.345,-3.68171471211149,18.4085735605574
57.35,-3.59857945184297,17.9928972592148
57.355,-3.51189239827931,17.5594619913965
57.36,-3.42173935261084,17.1086967630541
57.365,-3.32820945415552,16.6410472707775
57.37,-3.23139450918972,16.1569725459485
57.375,-3.13139030651695,15.6569515325847
57.38,-3.02829566359861,15.141478317993
57.385,-2.92221234359388,14.6110617179693
57.39,-2.81324467830546,14.0662233915272
57.395,-2.70150046591664,13.5075023295831
57.4,-2.58709010258398,12.9354505129199
57.405,-2.4701263114944,12.3506315574719
57.41,-2.35072443588107,11.7536221794053
57.415,-2.22900249161658,11.1450124580828
57.42,-2.10508072645672,10.5254036322835
57.425,-1.9790810367603,9.89540518380142
57.43,-1.85112799508581,9.25563997542902
57.435,-1.72134795298229,8.60673976491139
57.44,-1.58986897897798,7.94934489488984
57.445,-1.45682060168849,7.2841030084424
57.45,-1.32233429902406,6.61167149512023
57.455,-1.18654287297516,5.93271436487573
57.46,-1.04958018605305,5.24790093026522
57.465,-0.911581383319519,4.55790691659754
57.47,-0.77268275486652,3.86341377433255
57.475,-0.633021435226231,3.1651071761311
57.48,-0.49273504197339,2.46367520986689
57.485,-0.351962142594849,1.75981071297419
57.49,-0.210841700425009,1.05420850212499
57.495,-0.0695129744528067,0.347564872263979
57.5,0.071884637658483,-0.35942318829247
57.505,0.213211518222349,-1.0660575911118
57.51,0.354328172357903,-1.77164086178957
57.515,0.49509542256172,-2.47547711280866
57.52,0.635374310527501,-3.17687155263756
57.525,0.775026401112486,-3.87513200556249
57.53,0.913913877387046,-4.56956938693529
57.535,1.05189968049983,-5.25949840249921
57.54,1.18884764577581,-5.94423822887909
57.545,1.32462260965114,-6.62311304825575
57.55,1.45909056192662,-7.29545280963314
57.555,1.59211881454739,-7.960594072737
57.56,1.72357609947906,-8.61788049739538
57.565,1.85333265756111,-9.26666328780562
57.57,1.98126039564809,-9.90630197824052
57.575,2.10723311369338,-10.536165568467
57.58,2.23112653603565,-11.1556326801783
57.585,2.35281835335648,-11.7640917667825
57.59,2.47218835543715,-12.3609417771858
57.595,2.58911886166082,-12.9455943083042
57.6,2.70349455416058,-13.517472770803
57.605,2.81520252011233,-14.0760126005617
57.61,2.92413228099248,-14.6206614049625
57.615,3.03017654568576,-15.1508827284289
57.62,3.13323076408651,-15.6661538204326
57.625,3.23319322115256,-16.1659661057629
57.63,3.32996489236247,-16.6498244618124
57.635,3.42345056193446,-17.1172528096724
57.64,3.5135580875876,-17.5677904379381
57.645,3.60019857252747,-18.0009928626374
57.65,3.68328600754866,-18.4164300377434
57.655,3.76273874657114,-18.8136937328558
57.66,3.83847850724174,-19.1923925362088
57.665,3.91043062580162,-19.5521531290082
57.67,3.97852345873836,-19.8926172936919
57.675,4.04269022201874,-20.2134511100938
57.68,4.1028677318102,-20.5143386590511
57.685,4.15899674857933,-20.7949837428967
57.69,4.21102111299363,-21.0551055649682
57.695,4.25888996580003,-21.2944498290002
57.7,4.30255622182399,-21.5127811091201
57.705,4.34197667874174,-21.7098833937088
57.71,4.37711205636198,-21.88556028181
57.715,4.40792802492616,-22.0396401246309
57.72,4.43439435177781,-22.1719717588891
57.725,4.45648450795486,-22.2824225397744
57.73,4.4741767510887,-22.3708837554436
57.735,4.48745385021101,-22.4372692510551
57.74,4.4963028411253,-22.4815142056266
57.745,4.50071440374149,-22.5035720187075
57.75,4.50068455542569,-22.5034227771285
57.755,4.49621347675074,-22.4810673837538
57.76,4.48730548561792,-22.4365274280897
57.765,4.47396904983349,-22.3698452491676
57.77,4.45621764242881,-22.2810882121441
57.775,4.43406895746725,-22.1703447873363
57.78,4.40754444503403,-22.0377222251702
57.785,4.37667035197498,-21.883351759875
57.79,4.34147735377663,-21.7073867688833
57.795,4.30200029912365,-21.5100014956183
57.8,4.25827759904035,-21.2913879952018
57.805,4.21035274628149,-21.0517637314075
57.81,4.15827317919535,-20.7913658959768
57.815,4.10209018793981,-20.5104509396991
57.82,4.04185892244049,-20.2092946122025
57.825,3.97763912048253,-19.8881956024128
57.83,3.9094943328014,-19.5474716640071
57.835,3.8374913967806,-19.1874569839031
57.84,3.76170146165273,-18.8085073082637
57.845,3.68219951673342,-18.4109975836672
57.85,3.59906412492908,-17.9953206246455
57.855,3.51237682620487,-17.5618841310244
57.86,3.42222348977636,-17.1111174488819
57.865,3.32869321425255,-16.6434660712628
57.87,3.23187819844234,-16.1593909922118
57.875,3.13187373872003,-15.6593686936002
57.88,3.02877878162674,-15.1438939081338
57.885,2.92269521496784,-14.6134760748393
57.89,2.81372737245094,-14.0686368622548
57.895,2.70198288442467,-13.5099144221234
57.9,2.58757218091214,-12.9378609045608
57.905,2.4706082471909,-12.3530412359546
57.91,2.35120612054009,-11.7560306027005
57.915,2.22948388594275,-11.1474194297138
57.92,2.10556176641533,-10.5278088320767
57.925,1.97956197209454,-9.89780986047276
57.93,1.85160867354296,-9.25804336771487
57.935,1.72182833015682,-8.60914165078419
57.94,1.5903491224498,-7.95174561224907
57.945,1.45730054664532,-7.28650273322666
57.95,1.32281398102742,-6.61406990513718
57.955,1.18702224416481,-5.93511122082412
57.96,1.05005938986082,-5.25029694930416
57.965,0.91206034371171,-4.56030171855863
57.97,0.77316144603187,-3.86580723015943
57.975,0.633499827704953,-3.16749913852485
57.98,0.493213276762334,-2.46606638381175
57.985,0.352440164002811,-1.76220082001414
57.99,0.21131951641772,-1.05659758208868
57.995,0.0699906253453312,-0.349953126726737
58,-0.0714071626974334,0.357035813487087
58.005,-0.212734240560991,1.06367120280488
58.01,-0.353851127840681,1.76925563920333
58.015,-0.494618593490934,2.47309296745459
58.02,-0.634897709114756,3.1744885455737
58.025,-0.774550035588565,3.87275017794274
58.03,-0.913437758859787,4.56718879429886
58.035,-1.05142381441583,5.25711907207908
58.04,-1.18837203080426,5.94186015402124
58.045,-1.32414723134276,6.62073615671371
58.05,-1.45861542658253,7.29307713291258
58.055,-1.59164391384452,7.95821956922254
58.06,-1.72310142146691,8.6155071073345
58.065,-1.85285817028437,9.26429085142177
58.07,-1.98078609065019,9.90393045325085
58.075,-2.10675897364968,10.5337948682483
58.08,-2.23065254525706,11.1532627262852
58.085,-2.3523445200542,11.7617226002709
58.09,-2.4717146094775,12.3585730473874
58.095,-2.58864516484399,12.9432258242198
58.1,-2.703020863051,13.5151043152549
58.105,-2.81472895675887,14.0736447837943
58.11,-2.92365874126608,14.6182937063303
58.115,-3.02970301636122,15.148515081806
58.12,-3.13275724607545,15.6637862303772
58.125,-3.23271986481962,16.163599324098
58.13,-3.32949161505896,16.6474580752947
58.135,-3.42297735497483,17.1148867748741
58.14,-3.51308492593112,17.5654246296555
58.145,-3.59972547693563,17.9986273846781
58.15,-3.68281298706752,18.4140649353375
58.155,-3.76226578108966,18.8113289054482
58.16,-3.83800555953485,19.1900277976742
58.165,-3.90995760338967,19.5497880169483
58.17,-3.9780504269776,19.8902521348879
58.175,-4.04221716975252,20.2110858487625
58.18,-4.10239465070131,20.5119732535065
58.185,-4.15852345119845,20.7926172559921
58.19,-4.21054771424471,21.0527385712235
58.195,-4.25841647136894,21.2920823568446
58.2,-4.30208265033721,21.510413251686
58.205,-4.3415030427018,21.7075152135089
58.21,-4.376638338791,21.8831916939549
58.215,-4.40745424089163,22.0372712044581
58.22,-4.4339205194151,22.1696025970754
58.225,-4.45601083924183,22.2800541962091
58.23,-4.47370309029264,22.3685154514631
58.235,-4.48698017046552,22.4349008523275
58.24,-4.49582917142626,22.4791458571312
58.245,-4.50024103159911,22.5012051579955
58.25,-4.50021120913276,22.5010560456637
58.255,-4.49574006769878,22.4787003384938
58.26,-4.48683223204405,22.4341611602202
58.265,-4.47349603599337,22.3674801799668
58.27,-4.4557445966431,22.2787229832154
58.275,-4.43359573814918,22.1679786907458
58.28,-4.40707154880538,22.0353577440268
58.285,-4.37619760743558,21.8809880371778
58.29,-4.341004505784,21.7050225289199
58.295,-4.30152723855276,21.5076361927637
58.3,-4.25780500697102,21.289025034855
58.305,-4.20988030027865,21.0494015013931
58.31,-4.15780073813913,20.7890036906956
58.315,-4.10161796420425,20.5080898210212
58.32,-4.04138738539252,20.2069369269625
58.325,-3.97716793865117,19.8858396932558
58.33,-3.90902335802199,19.5451167901099
58.335,-3.8370210269924,19.1851051349619
58.34,-3.7612316177208,18.8061580886039
58.345,-3.68173003142884,18.4086501571441
58.35,-3.5985948638102,17.9929743190509
58.355,-3.51190815528894,17.5595407764446
58.36,-3.42175515693399,17.1087757846699
58.365,-3.32822508452086,16.6411254226042
58.37,-3.23141039160141,16.157051958007
58.375,-3.13140629679572,15.6570314839785
58.38,-3.02831157952928,15.1415578976463
58.385,-2.92222814799537,14.6111407399768
58.39,-2.8132607207281,14.0663036036404
58.395,-2.70151652531305,13.5075826265652
58.4,-2.58710606957018,12.9355303478508
58.405,-2.47014237106309,12.3507118553154
58.41,-2.35074063150804,11.7537031575401
58.415,-2.22901871341741,11.145093567087
58.42,-2.10509685924321,10.525484296216
58.425,-1.97909738744846,9.89548693724221
58.43,-1.85114441414397,9.25572207071975
58.435,-1.72136437327603,8.60682186638007
58.44,-1.58988542030578,7.94942710152884
58.445,-1.45683715383197,7.28418576915977
58.45,-1.32235087997875,6.61175439989366
58.455,-1.18655942026194,5.93279710130963
58.46,-1.04959681459755,5.24798407298768
58.465,-0.911598041928356,4.55799020964171
58.47,-0.772699417525971,3.86349708762978
58.475,-0.633038072718207,3.16519036359096
58.48,-0.492751743700214,2.463758718501
58.485,-0.351978863683824,1.75989431841905
58.49,-0.210858422448692,1.05429211224339
58.495,-0.0695297087153204,0.347648543576527
58.5,0.0718679045767083,-0.359339522883616
58.505,0.213194813229369,-1.06597406614692
58.51,0.354311525520307,-1.77155762760161
58.515,0.495078801688967,-2.47539400844491
58.52,0.635357728777056,-3.17678864388535
58.525,0.775009847667884,-3.8750492383395
58.53,0.913897342626947,-4.56948671313481
58.535,1.05188316243073,-5.25941581215372
58.54,1.18883113453431,-5.94415567267164
58.545,1.32460611046146,-6.62303055230736
58.55,1.45907407571977,-7.29537037859894
58.555,1.59210235194449,-7.96051175972255
58.56,1.72355966874836,-8.61779834374188
58.565,1.85331624237759,-9.266581211888
58.57,1.98124405544075,-9.90622027720385
58.575,2.10721688458582,-10.5360844229292
58.58,2.23111033075777,-11.1555516537889
58.585,2.35280217436654,-11.7640108718328
58.59,2.47217235590091,-12.3608617795046
58.595,2.58910299113598,-12.94551495568
58.6,2.70347871208754,-13.5173935604378
58.605,2.81518669733268,-14.0759334866635
58.61,2.9241166445933,-14.6205832229665
58.615,3.03016103634298,-15.1508051817149
58.62,3.13321529474275,-15.6660764737138
58.625,3.23317768896703,-16.1658884448352
58.63,3.32994949730509,-16.6497474865255
58.635,3.42343531200566,-17.1171765600284
58.64,3.51354288056991,-17.5677144028496
58.645,3.60018315282549,-18.0009157641275
58.65,3.68327073585811,-18.4163536792906
58.655,3.76272367519638,-18.813618375982
58.66,3.83846338460192,-19.1923169230096
58.665,3.91041524240022,-19.5520762120012
58.67,3.97850831919181,-19.8925415959591
58.675,4.042675193624,-20.2133759681201
58.68,4.1028526753341,-20.5142633766706
58.685,4.15898146179867,-20.7949073089934
58.69,4.2110059772275,-21.0550298861376
58.695,4.25887494395962,-21.2943747197982
58.7,4.30254122673518,-21.512706133676
58.705,4.34196161746629,-21.7098080873315
58.71,4.37709718209416,-21.8854859104709
58.715,4.40791337698313,-22.0395668849157
58.72,4.43437974054421,-22.1718987027211
58.725,4.45647003802714,-22.2823501901358
58.73,4.47416261937647,-22.3708130968824
58.735,4.48744003303617,-22.4372001651809
58.74,4.49628898864845,-22.4814449432423
58.745,4.50070091709964,-22.5035045854982
58.75,4.50067152384514,-22.5033576192258
58.755,4.49620059400147,-22.4810029700074
58.76,4.48729271060937,-22.4364635530469
58.765,4.47395676562813,-22.3697838281407
58.77,4.45620563509742,-22.2810281754872
58.775,4.43405700881301,-22.1702850440651
58.78,4.40753284859582,-22.0376642429791
58.785,4.37665910677312,-21.8832955338657
58.79,4.34146633225906,-21.7073316612954
58.795,4.3019893763996,-21.5099468819981
58.8,4.25826706629747,-21.2913353314874
58.805,4.21034251868745,-21.0517125934373
58.81,4.15826317158101,-20.7913158579051
58.815,4.10208036625817,-20.5104018312909
58.82,4.0418494284641,-20.2092471423206
58.825,3.97762995408811,-19.8881497704406
58.83,3.90948532732424,-19.5474266366213
58.835,3.83748261434102,-19.1874130717051
58.84,3.76169303307339,-18.808465165367
58.845,3.68219143334707,-18.4109571667354
58.85,3.5990560469399,-17.9952802346996
58.855,3.51236907589353,-17.5618453794677
58.86,3.42221615785352,-17.1110807892677
58.865,3.32868601377757,-16.6434300688879
58.87,3.23187109557798,-16.15935547789
58.875,3.13186703430475,-15.6593351715238
58.88,3.0287723348888,-15.1438616744441
58.885,2.92268880796197,-14.6134440398099
58.89,2.81372123875041,-14.0686061937521
58.895,2.70197706186187,-13.5098853093094
58.9,2.58756653286336,-12.9378326643169
58.905,2.47060266570454,-12.3530133285228
58.91,2.35120084932824,-11.7560042466413
58.915,2.22947883538277,-11.1473941769139
58.92,2.10555685515351,-10.5277842757676
58.925,1.97955720857393,-9.89778604286972
58.93,1.85160412348474,-9.25802061742379
58.935,1.72182397489322,-8.60911987446618
58.94,1.5903448717811,-7.95172435890556
58.945,1.45729643622247,-7.28648218111242
58.95,1.3228100605956,-6.61405030297806
58.955,1.18701851222032,-5.93509256110164
58.96,1.05005567304453,-5.25027836522272
58.965,0.912056783623977,-4.56028391811995
58.97,0.773158071057832,-3.86579035528922
58.975,0.633496528442194,-3.16748264221103
58.98,0.493210014941323,-2.46605007470668
58.985,0.352437011541911,-1.76218505770962
58.99,0.211316407667701,-1.05658203833857
58.995,0.0699874641247132,-0.349937320623628
59,-0.0714103132810972,0.357051566405424
59.005,-0.212737391703835,1.06368695851911
59.01,-0.353854319281883,1.76927159640935
59.015,-0.494621809605036,2.47310904802512
59.02,-0.634900941070353,3.1745047053517
59.025,-0.774553289174329,3.87276644587158
59.03,-0.913441026996799,4.56720513498393
59.035,-1.0514270897207,5.25713544860345
59.04,-1.18837529508636,5.94187647543173
59.045,-1.32415050090543,6.62075250452708
59.05,-1.45861872482982,7.29309362414902
59.055,-1.59164722678911,7.95823613394549
59.06,-1.72310474913825,8.6155237456912
59.065,-1.8528615818509,9.26430790925444
59.07,-1.98078961709617,9.90394808548081
59.075,-2.10676262942686,10.5338131471342
59.08,-2.23065633305463,11.1532816652731
59.085,-2.352348413491,11.761742067455
59.09,-2.47171877087429,12.3585938543714
59.095,-2.58864965321997,12.9432482660998
59.1,-2.70302563656779,13.5151281828389
59.105,-2.81473380029298,14.0736690014648
59.11,-2.92366397294338,14.6183198647169
59.115,-3.02970865315715,15.1485432657857
59.12,-3.13276309513968,15.6638154756983
59.125,-3.2327256856541,16.1636284282704
59.13,-3.32949780430468,16.6474890215233
59.135,-3.42298380783255,17.1149190391627
59.14,-3.51309154158618,17.5654577079308
59.145,-3.59973214287372,17.9986607143686
59.15,-3.68281992158054,18.4140996079027
59.155,-3.76227299709441,18.811364985472
59.16,-3.83801303576424,19.1900651788211
59.165,-3.90996511532444,19.5498255766222
59.17,-3.97805830318575,19.8902915159287
59.175,-4.04222549037499,20.2111274518749
59.18,-4.10240323484028,20.5120161742013
59.185,-4.15853213720491,20.7926606860245
59.19,-4.21055692165171,21.0527846082585
59.195,-4.25842618829876,21.2921309414937
59.2,-4.30209260341981,21.510463017099
59.205,-4.34151321154554,21.7075660577276
59.21,-4.37664910743829,21.8832455371914
59.215,-4.40746545160709,22.0373272580354
59.22,-4.43393198602648,22.1696599301324
59.225,-4.4560226397793,22.2801131988964
59.23,-4.47371538743102,22.3685769371551
59.235,-4.48699293245996,22.4349646622998
59.24,-4.49584226277271,22.4792113138635
59.245,-4.5002543742232,22.5012718711159
59.25,-4.5002250808217,22.5011254041084
59.255,-4.49575451649878,22.4787725824938
59.26,-4.48684685247461,22.434234262373
59.265,-4.47351098412125,22.3675549206062
59.27,-4.45576018727728,22.2788009363864
59.275,-4.43361183071084,22.1680591535541
59.28,-4.40708776092662,22.035438804633
59.285,-4.37621429422694,21.8810714711346
59.29,-4.34102182919116,21.7051091459557
59.295,-4.30154499073539,21.5077249536769
59.3,-4.25782289471656,21.2891144735827
59.305,-4.20989868580703,21.0494934290351
59.31,-4.15781948087202,20.78909740436
59.315,-4.1016368413495,20.5081842067474
59.32,-4.04140626140702,20.207031307035
59.325,-3.97718695136014,19.8859347568007
59.33,-3.90904245459404,19.5452122729701
59.335,-3.83704010929635,19.1852005464817
59.34,-3.76125071157505,18.8062535578752
59.345,-3.68174921777104,18.4087460888551
59.35,-3.59861418318152,17.9930709159075
59.355,-3.5119274291829,17.5596371459144
59.36,-3.42177460361668,17.1088730180834
59.365,-3.32824477560362,16.641223878018
59.37,-3.23143011768267,16.1571505884133
59.375,-3.13142616710121,15.657130835506
59.38,-3.028331731009,15.1416586550449
59.385,-2.92224849355501,14.611242467775
59.39,-2.81328106344823,14.0664053172411
59.395,-2.70153710010317,13.5076855005158
59.4,-2.58712687736884,12.9356343868441
59.405,-2.47016317315436,12.3508158657717
59.41,-2.35076153645388,11.7538076822694
59.415,-2.22903983499983,11.1451991749991
59.42,-2.10511803704907,10.5255901852453
59.425,-1.97911855014328,9.89559275071633
59.43,-1.8511657751688,9.25582887584393
59.435,-1.72138582387359,8.60692911936792
59.44,-1.58990687207927,7.94953436039631
59.445,-1.45685872875957,7.28429364379778
59.45,-1.32237257032109,6.61186285160537
59.455,-1.18658117426158,5.93290587130784
59.46,-1.04961859995382,5.24809299976905
59.465,-0.911619948814262,4.55809974407126
59.47,-0.772721405894587,3.86360702947288
59.475,-0.633060098310342,3.16530049155166
59.48,-0.49277383136483,2.46386915682409
59.485,-0.352001017519036,1.76000508759513
59.49,-0.210880627299822,1.05440313649906
59.495,-0.0695519285450312,0.347759642725101
59.5,0.0718456447890314,-0.359228223945212
59.505,0.213172517255313,-1.06586258627662
59.51,0.354289209188641,-1.77144604594326
59.515,0.495056485740671,-2.47528242870341
59.52,0.635335408419796,-3.17667704209903
59.525,0.774987534921156,-3.87493767460583
59.53,0.913875053467302,-4.56937526733656
59.535,1.05186089701545,-5.25930448507728
59.54,1.18880889636425,-5.9440444818213
59.545,1.32458388206823,-6.6229194103412
59.55,1.45905187158136,-7.29525935790683
59.555,1.59208017709307,-7.96040088546542
59.56,1.72353748812034,-8.61768744060176
59.565,1.85329407420494,-9.26647037102475
59.57,1.98122191128821,-9.90610955644113
59.575,2.10719472826935,-10.5359736413468
59.58,2.23108818094779,-11.155440904739
59.585,2.35278004849318,-11.763900242466
59.59,2.47215023069313,-12.3607511534657
59.595,2.58908086211388,-12.9454043105694
59.6,2.70345661112166,-13.5172830556084
59.605,2.81516462144803,-14.0758231072402
59.61,2.92409454666905,-14.6204727333453
59.615,3.03013896755892,-15.1506948377946
59.62,3.13319327740608,-15.6659663870305
59.625,3.23315562661654,-16.1657781330827
59.63,3.32992746012776,-16.6496373006388
59.635,3.42341334166198,-17.1170667083099
59.64,3.51352085098397,-17.5676042549199
59.645,3.60016114268945,-18.0008057134473
59.65,3.68324878779309,-18.4162439389655
59.655,3.76270167514562,-18.8135083757281
59.66,3.83844139942879,-19.192206997144
59.665,3.91039331437137,-19.5519665718569
59.67,3.97848634935229,-19.8924317467615
59.675,4.04265323517959,-20.213266175898
59.68,4.10283076880027,-20.5141538440014
59.685,4.15895955040854,-20.7947977520427
59.69,4.21098404831439,-21.054920241572
59.695,4.25885306051102,-21.2942653025552
59.7,4.30251938224414,-21.5125969112207
59.705,4.3419397195677,-21.7096985978385
59.71,4.37707532215106,-21.8853766107554
59.715,4.40789159448091,-22.0394579724046
59.72,4.43435787398498,-22.171789369925
59.725,4.45644820182236,-22.2822410091119
59.73,4.47414088065951,-22.3707044032976
59.735,4.48741819828359,-22.437090991418
59.74,4.496267177261,-22.4813358863051
59.745,4.5006791910062,-22.5033959550311
59.75,4.500649722046,-22.5032486102301
59.755,4.49617880928287,-22.4808940464144
59.76,4.48727099908533,-22.4363549954267
59.765,4.47393499811678,-22.369674990584
59.77,4.45618387898817,-22.2809193949409
59.775,4.43403531405373,-22.1701765702687
59.78,4.40751114509713,-22.0375557254857
59.785,4.37663738087721,-21.8831869043861
59.79,4.34144465643446,-21.7072232821723
59.795,4.3019677426835,-21.5098387134175
59.8,4.25824537193782,-21.2912268596892
59.805,4.2103208640646,-21.0516043203231
59.81,4.15824159853137,-20.7912079926569
59.815,4.10205870467144,-20.5102935233572
59.82,4.04182779747272,-20.2091389873637
59.825,3.97760842251595,-19.8880421125798
59.83,3.90946369968306,-19.5473184984153
59.835,3.83746100943227,-19.1873050471614
59.84,3.76167151053476,-18.8083575526739
59.845,3.68216984062673,-18.4108492031337
59.85,3.59903447038375,-17.9951723519188
59.855,3.51234756627009,-17.5617378313505
59.86,3.42219460072569,-17.1109730036285
59.865,3.32866446755121,-16.6433223377561
59.87,3.23184960263082,-16.1592480131542
59.875,3.13184553554931,-15.6592276777466
59.88,3.02875082066516,-15.1437541033259
59.885,2.92266733526571,-14.6133366763286
59.89,2.81369980099258,-14.0684990049629
59.895,2.70195558102256,-13.5097779051129
59.9,2.58754508373654,-12.9377254186828
59.905,2.47058127825869,-12.3529063912935
59.91,2.35117940295267,-11.7558970147634
59.915,2.22945741279973,-11.1472870639987
59.92,2.10553550298314,-10.5276775149157
59.925,1.97953579741764,-9.89767898708823
59.93,1.85158273000302,-9.25791365001513
59.935,1.7218026357559,-8.60901317877955
59.94,1.59032349627563,-7.95161748137821
59.945,1.45727507394912,-7.28637536974567
59.95,1.32278873933894,-6.61394369669477
59.955,1.18699717250273,-5.93498586251369
59.96,1.05003434363548,-5.25017171817743
59.965,0.912035484536684,-4.56017742268347
59.97,0.773136776266659,-3.86568388133335
59.975,0.633475233117108,-3.16737616558559
59.98,0.493188741710329,-2.4659437085517
59.985,0.35241575902487,-1.7620787951244
59.99,0.211295147231878,-1.05647573615944
59.995,0.0699662198104261,-0.349831099052182
60,-0.0714315323042816,0.357157661521356
60.005,-0.21275861682876,1.06379308414375
60.01,-0.35387553224734,1.76937766123665
60.015,-0.494643002353812,2.47321501176901
60.02,-0.63492213080361,3.174610654018
60.025,-0.774574468965148,3.87287234482569
60.03,-0.913462196074089,4.56731098037039
60.035,-1.05144824426949,5.2572412213474
60.04,-1.18839644044237,5.94198220221182
60.045,-1.32417164213671,6.62085821068352
60.05,-1.45863983998789,7.29319919993939
60.055,-1.59166831667728,7.95834158338637
60.06,-1.7231258074571,8.61562903728543
60.065,-1.85288260245045,9.2644130122522
60.07,-1.98081059717711,9.90405298588552
60.075,-2.10678353060151,10.5339176530075
60.08,-2.23067713477298,11.1533856738648
60.085,-2.35236919854979,11.7618459927489
60.09,-2.47173949934418,12.3586974967208
60.095,-2.58867023408174,12.9433511704086
60.1,-2.703046101354,13.5152305067699
60.105,-2.81475431814952,14.0737715907475
60.11,-2.92368441031934,14.6184220515967
60.115,-3.02972891489438,15.1486445744719
60.12,-3.13278330493205,15.6639165246602
60.125,-3.23274600099267,16.1637300049633
60.13,-3.32951800332651,16.6475900166325
60.135,-3.42300390970883,17.1150195485441
60.14,-3.51311160390686,17.5655580195343
60.145,-3.59975231211048,17.9987615605523
60.15,-3.68284005794684,18.4142002897342
60.155,-3.76229303027759,18.8114651513879
60.16,-3.83803296781744,19.1901648390872
60.165,-3.90998530469606,19.5499265234803
60.17,-3.97807842789503,19.8903921394751
60.175,-4.04224543437235,20.2112271718617
60.18,-4.10242314565312,20.5121157282656
60.185,-4.15855238278819,20.7927619139409
60.19,-4.21057700401818,21.0528850200909
60.195,-4.25844609544029,21.2922304772015
60.2,-4.30211254884473,21.5105627442237
60.205,-4.34153346776783,21.7076673388391
60.21,-4.37666916393437,21.8833458196718
60.215,-4.40748542475318,22.0374271237659
60.22,-4.4339519825603,22.1697599128015
60.225,-4.45604289041449,22.2802144520725
60.23,-4.47373555450874,22.3686777725437
60.235,-4.48701299575545,22.4350649787773
60.24,-4.49586226605541,22.4793113302771
60.245,-4.50027477302957,22.5013738651479
60.25,-4.50024538851024,22.5012269425513
60.255,-4.49577463534681,22.4788731767341
60.26,-4.4868670960264,22.4343354801321
60.265,-4.47353133368964,22.3676566684483
60.27,-4.45578029157935,22.2789014578968
60.275,-4.43363179067333,22.1681589533667
60.28,-4.40710786489857,22.0355393244929
60.285,-4.37623410195949,21.8811705097975
60.29,-4.34104132074182,21.7052066037091
60.295,-4.30156439852964,21.5078219926483
60.3,-4.25784220587595,21.2892110293798
60.305,-4.20991760815407,21.0495880407704
60.31,-4.15783819352996,20.7891909676498
60.315,-4.1016555368191,20.5082776840956
60.32,-4.04142460273894,20.2071230136948
60.325,-3.97720505234259,19.886025261713
60.33,-3.90906040606161,19.5453020303081
60.335,-3.83705790112285,19.1852895056143
60.34,-3.76126827152384,18.8063413576193
60.345,-3.68176657272548,18.4088328636275
60.35,-3.59863140411292,17.9931570205647
60.355,-3.51194448537847,17.5597224268924
60.36,-3.42179143375407,17.1089571687704
60.365,-3.32826138146449,16.6413069073225
60.37,-3.2314466735339,16.1572333676696
60.375,-3.13144250036462,15.6572125018231
60.38,-3.02834780416871,15.1417390208436
60.385,-2.92226444893679,14.611322244684
60.39,-2.81329691387895,14.0664845693948
60.395,-2.70155269888656,13.5077634944329
60.4,-2.58714225157438,12.935711257872
60.405,-2.47017855904567,12.3508927952284
60.41,-2.35077670625619,11.753883531281
60.415,-2.22905474485708,11.1452737242854
60.42,-2.10513289036768,10.5256644518385
60.425,-1.97913332697832,9.89566663489167
60.43,-1.85118029976272,9.25590149881364
60.435,-1.72140023160528,8.60700115802643
60.44,-1.58992128500053,7.94960642500271
60.445,-1.45687292803364,7.28436464016825
60.45,-1.32238662806717,6.6119331403359
60.455,-1.18659516778958,5.93297583894793
60.46,-1.04963251467265,5.24816257336331
60.465,-0.911633718453068,4.55816859226539
60.47,-0.772735081503147,3.86367540751578
60.475,-0.633073743140887,3.16536871570449
60.48,-0.492787358749086,2.46393679374548
60.485,-0.352014455227677,1.76007227613844
60.49,-0.210893999130187,1.05446999565098
60.495,-0.0695652550714916,0.347826275357508
