"time","VariableResistor.i","R2.i"
0.2052,-0.21286140437202,-0.320214505976976
0.2054,-0.212914995723424,-0.320330611065891
0.2056,-0.212968239017976,-0.320446210309048
0.2058,-0.213021134250016,-0.320561303523898
0.206,-0.213073681414415,-0.320675890528695
0.2062,-0.213125880506582,-0.32078997114249
0.2064,-0.213177731522454,-0.320903545185134
0.2066,-0.213229234458504,-0.321016612477277
0.2068,-0.213280389311737,-0.321129172840372
0.207,-0.213331196079692,-0.32124122609667
0.2072,-0.213381654760441,-0.321352772069224
0.2074,-0.213431765352586,-0.321463810581887
0.2076,-0.213481527855265,-0.321574341459314
0.2078,-0.213530942268147,-0.321684364526963
0.208,-0.213580008591432,-0.321793879611091
0.2082,-0.213628726825856,-0.32190288653876
0.2084,-0.213677096972682,-0.322011385137832
0.2086,-0.213725119033711,-0.322119375236974
0.2088,-0.21377279301127,-0.322226856665654
0.209,-0.213820118908222,-0.322333829254145
0.2092,-0.213867096727961,-0.322440292833522
0.2094,-0.21391372647441,-0.322546247235665
0.2096,-0.213960008152027,-0.322651692293256
0.2098,-0.214005941765799,-0.322756627839785
0.21,-0.214051527321244,-0.322861053709544
0.2102,-0.214096764824414,-0.322964969737629
0.2104,-0.214141654281889,-0.323068375759943
0.2106,-0.214186195700781,-0.323171271613195
0.2108,-0.214230389088732,-0.323273657134897
0.211,-0.214274234453916,-0.323375532163369
0.2112,-0.214317731805037,-0.323476896537735
0.2114,-0.214360881151328,-0.323577750097929
0.2116,-0.214403682502553,-0.323678092684688
0.2118,-0.214446135869009,-0.323777924139558
0.212,-0.214488241261517,-0.323877244304891
0.2122,-0.214529998691434,-0.323976053023848
0.2124,-0.214571408170643,-0.324074350140395
0.2126,-0.214612469711558,-0.324172135499308
0.2128,-0.214653183327121,-0.324269408946171
0.213,-0.214693549030806,-0.324366170327376
0.2132,-0.214733566836613,-0.324462419490122
0.2134,-0.214773236759074,-0.324558156282421
0.2136,-0.214812558813249,-0.32465338055309
0.2138,-0.214851533014725,-0.324748092151757
0.214,-0.21489015937962,-0.324842290928859
0.2142,-0.21492843792458,-0.324935976735644
0.2144,-0.214966368666779,-0.32502914942417
0.2146,-0.215003951623919,-0.325121808847303
0.2148,-0.215041186814231,-0.325213954858722
0.215,-0.215078074256473,-0.325305587312916
0.2152,-0.215114613969932,-0.325396706065184
0.2154,-0.215150805974422,-0.325487310971638
0.2156,-0.215186650290285,-0.325577401889201
0.2158,-0.215222146938389,-0.325666978675605
0.216,-0.215257295940131,-0.325756041189398
0.2162,-0.215292097317434,-0.325844589289937
0.2164,-0.21532655109275,-0.325932622837393
0.2166,-0.215360657289056,-0.326020141692749
0.2168,-0.215394415929855,-0.326107145717801
0.217,-0.215427827039179,-0.326193634775157
0.2172,-0.215460890641585,-0.32627960872824
0.2174,-0.215493606762156,-0.326365067441285
0.2176,-0.215525975426501,-0.32645001077934
0.2178,-0.215557996660756,-0.326534438608269
0.218,-0.215589670491583,-0.326618350794749
0.2182,-0.215620996946169,-0.326701747206271
0.2184,-0.215651976052226,-0.32678462771114
0.2186,-0.215682607837992,-0.326866992178477
0.2188,-0.215712892332231,-0.326948840478217
0.219,-0.21574282956423,-0.327030172481111
0.2192,-0.215772419563802,-0.327110988058725
0.2194,-0.215801662361287,-0.327191287083438
0.2196,-0.215830557987546,-0.327271069428449
0.2198,-0.215859106473966,-0.32735033496777
0.22,-0.215887307852459,-0.32742908357623
0.2202,-0.21591516215546,-0.327507315129474
0.2204,-0.215942669415928,-0.327585029503963
0.2206,-0.215969829667348,-0.327662226576977
0.2208,-0.215996642943724,-0.327738906226611
0.221,-0.216023109279589,-0.327815068331777
0.2212,-0.216049228709996,-0.327890712772204
0.2214,-0.216075001270521,-0.327965839428439
0.2216,-0.216100426997265,-0.328040448181848
0.2218,-0.21612550592685,-0.328114538914613
0.222,-0.216150238096423,-0.328188111509735
0.2222,-0.21617462354365,-0.328261165851032
0.2224,-0.216198662306722,-0.328333701823142
0.2226,-0.216222354424352,-0.32840571931152
0.2228,-0.216245699935775,-0.328477218202442
0.223,-0.216268698880746,-0.328548198382999
0.2232,-0.216291351299543,-0.328618659741106
0.2234,-0.216313657232967,-0.328688602165494
0.2236,-0.216335616722339,-0.328758025545714
0.2238,-0.2163572298095,-0.328826929772138
0.224,-0.216378496536813,-0.328895314735956
0.2242,-0.216399416947163,-0.328963180329179
0.2244,-0.216419991083954,-0.329030526444638
0.2246,-0.216440218991111,-0.329097352975984
0.2248,-0.216460100713079,-0.329163659817689
0.225,-0.216479636294825,-0.329229446865046
0.2252,-0.216498825781833,-0.329294714014167
0.2254,-0.216517669220108,-0.329359461161988
0.2256,-0.216536166656176,-0.329423688206263
0.2258,-0.216554318137081,-0.329487395045569
0.226,-0.216572123710386,-0.329550581579305
0.2262,-0.216589583424174,-0.329613247707689
0.2264,-0.216606697327047,-0.329675393331765
0.2266,-0.216623465468123,-0.329737018353395
0.2268,-0.216639887897043,-0.329798122675265
0.227,-0.216655964663963,-0.329858706200884
0.2272,-0.216671695819558,-0.32991876883458
0.2274,-0.216687081415021,-0.329978310481508
0.2276,-0.216702121502064,-0.330037331047643
0.2278,-0.216716816132914,-0.330095830439783
0.228,-0.216731165360318,-0.33015380856555
0.2282,-0.216745169237538,-0.330211265333389
0.2284,-0.216758827818355,-0.330268200652567
0.2286,-0.216772141157066,-0.330324614433176
0.2288,-0.216785109308484,-0.33038050658613
0.229,-0.21679773232794,-0.330435877023169
0.2292,-0.21681001027128,-0.330490725656855
0.2294,-0.216821943194866,-0.330545052400574
0.2296,-0.216833531155577,-0.330598857168537
0.2298,-0.216844774210807,-0.330652139875779
0.23,-0.216855672418465,-0.330704900438159
0.2302,-0.216866225836976,-0.330757138772362
0.2304,-0.216876434525281,-0.330808854795895
0.2306,-0.216886298542834,-0.330860048427093
0.2308,-0.216895817949604,-0.330910719585112
0.231,-0.216904992806076,-0.330960868189938
0.2312,-0.216913823173249,-0.331010494162377
0.2314,-0.216922309112634,-0.331059597424065
0.2316,-0.216930450686259,-0.33110817789746
0.2318,-0.216938247956663,-0.331156235505847
0.232,-0.216945700986901,-0.331203770173336
0.2322,-0.21695280984054,-0.331250781824864
0.2324,-0.216959574581659,-0.331297270386193
0.2326,-0.216965995274852,-0.331343235783912
0.2328,-0.216972071985225,-0.331388677945434
0.233,-0.216977804778396,-0.331433596799
0.2332,-0.216983193720495,-0.331477992273677
0.2334,-0.216988238878166,-0.331521864299359
0.2336,-0.216992940318564,-0.331565212806765
0.2338,-0.216997298109353,-0.331608037727443
0.234,-0.217001312318713,-0.331650338993767
0.2342,-0.217004983015332,-0.331692116538936
0.2344,-0.217008310268411,-0.331733370296978
0.2346,-0.21701129414766,-0.331774100202748
0.2348,-0.217013934723301,-0.331814306191928
0.235,-0.217016232066066,-0.331853988201027
0.2352,-0.217018186247198,-0.331893146167381
0.2354,-0.217019797338448,-0.331931780029156
0.2356,-0.217021065412078,-0.331969889725343
0.2358,-0.217021990540861,-0.332007475195761
0.236,-0.217022572798077,-0.332044536381058
0.2362,-0.217022812257516,-0.332081073222709
0.2364,-0.217022708993477,-0.332117085663017
0.2366,-0.217022263080767,-0.332152573645115
0.2368,-0.217021474594704,-0.332187537112961
0.237,-0.217020343611112,-0.332221976011343
0.2372,-0.217018870206322,-0.332255890285879
0.2374,-0.217017054457175,-0.332289279883012
0.2376,-0.21701489644102,-0.332322144750015
0.2378,-0.217012396235711,-0.332354484834992
0.238,-0.217009553919611,-0.332386300086871
0.2382,-0.21700636957159,-0.332417590455414
0.2384,-0.217002843271023,-0.332448355891207
0.2386,-0.216998975097793,-0.332478596345668
0.2388,-0.216994765132289,-0.332508311771043
0.239,-0.216990213455405,-0.332537502120408
0.2392,-0.216985320148543,-0.332566167347667
0.2394,-0.216980085293609,-0.332594307407554
0.2396,-0.216974508973015,-0.332621922255631
0.2398,-0.216968591269676,-0.332649011848292
0.24,-0.216962332267016,-0.332675576142757
0.2402,-0.216955732048959,-0.332701615097079
0.2404,-0.216948790699938,-0.332727128670138
0.2406,-0.216941508304886,-0.332752116821644
0.2408,-0.216933884949243,-0.332776579512139
0.241,-0.216925920718952,-0.332800516702992
0.2412,-0.216917615700458,-0.332823928356403
0.2414,-0.216908969980711,-0.332846814435401
0.2416,-0.216899983647164,-0.332869174903848
0.2418,-0.216890656787772,-0.332891009726431
0.242,-0.216880989490992,-0.332912318868673
0.2422,-0.216870981845785,-0.332933102296921
0.2424,-0.216860633941613,-0.332953359978356
0.2426,-0.21684994586844,-0.332973091880989
0.2428,-0.216838917716732,-0.332992297973661
0.243,-0.216827549577455,-0.333010978226042
0.2432,-0.216815841542079,-0.333029132608633
0.2434,-0.216803793702571,-0.333046761092767
0.2436,-0.216791406151403,-0.333063863650605
0.2438,-0.216778678981543,-0.33308044025514
0.244,-0.216765612286462,-0.333096490880196
0.2442,-0.21675220616013,-0.333112015500427
0.2444,-0.216738460697018,-0.333127014091316
0.2446,-0.216724375992094,-0.33314148662918
0.2448,-0.216709952140826,-0.333155433091164
0.245,-0.216695189239183,-0.333168853455244
0.2452,-0.21668008738363,-0.333181747700228
0.2454,-0.216664646671131,-0.333194115805755
0.2456,-0.21664886719915,-0.333205957752293
0.2458,-0.216632749065647,-0.333217273521142
0.246,-0.216616292369079,-0.333228063094433
0.2462,-0.216599497208403,-0.333238326455129
0.2464,-0.216582363683072,-0.333248063587021
0.2466,-0.216564891893036,-0.333257274474733
0.2468,-0.21654708193874,-0.333265959103721
0.247,-0.216528933921128,-0.33327411746027
0.2472,-0.216510447941639,-0.333281749531496
0.2474,-0.216491624102207,-0.333288855305348
0.2476,-0.216472462505264,-0.333295434770605
0.2478,-0.216452963253736,-0.333301487916877
0.248,-0.216433126451042,-0.333307014734605
0.2482,-0.216412952201101,-0.333312015215062
0.2484,-0.216392440608321,-0.333316489350351
0.2486,-0.216371591777609,-0.333320437133406
0.2488,-0.216350405814362,-0.333323858557994
0.249,-0.216328882824475,-0.333326753618712
0.2492,-0.216307022914334,-0.333329122310989
0.2494,-0.216284826190818,-0.333330964631082
0.2496,-0.216262292761301,-0.333332280576085
0.2498,-0.216239422733647,-0.333333070143917
0.25,-0.216216216216216,-0.333333333333333
0.2502,-0.216192673317858,-0.333333070143917
0.2504,-0.216168794147915,-0.333332280576085
0.2506,-0.216144578816221,-0.333330964631082
0.2508,-0.216120027433103,-0.333329122310989
0.251,-0.216095140109376,-0.333326753618712
0.2512,-0.216069916956349,-0.333323858557994
0.2514,-0.21604435808582,-0.333320437133406
0.2516,-0.216018463610078,-0.333316489350351
0.2518,-0.215992233641902,-0.333312015215062
0.252,-0.215965668294561,-0.333307014734605
0.2522,-0.215938767681812,-0.333301487916877
0.2524,-0.215911531917905,-0.333295434770605
0.2526,-0.215883961117574,-0.333288855305348
0.2528,-0.215856055396047,-0.333281749531496
0.253,-0.215827814869036,-0.33327411746027
0.2532,-0.215799239652744,-0.333265959103721
0.2534,-0.215770329863861,-0.333257274474733
0.2536,-0.215741085619565,-0.333248063587021
0.2538,-0.21571150703752,-0.333238326455129
0.254,-0.215681594235879,-0.333228063094433
0.2542,-0.215651347333281,-0.333217273521142
0.2544,-0.215620766448852,-0.333205957752293
0.2546,-0.215589851702203,-0.333194115805755
0.2548,-0.215558603213432,-0.333181747700228
0.255,-0.215527021103123,-0.333168853455244
0.2552,-0.215495105492344,-0.333155433091164
0.2554,-0.21546285650265,-0.33314148662918
0.2556,-0.215430274256079,-0.333127014091316
0.2558,-0.215397358875155,-0.333112015500427
0.256,-0.215364110482886,-0.333096490880196
0.2562,-0.215330529202763,-0.33308044025514
0.2564,-0.215296615158762,-0.333063863650605
0.2566,-0.215262368475342,-0.333046761092767
0.2568,-0.215227789277445,-0.333029132608633
0.257,-0.215192877690495,-0.333010978226042
0.2572,-0.215157633840401,-0.332992297973661
0.2574,-0.215122057853552,-0.332973091880989
0.2576,-0.215086149856819,-0.332953359978356
0.2578,-0.215049909977557,-0.332933102296921
0.258,-0.215013338343599,-0.332912318868673
0.2582,-0.214976435083262,-0.332891009726431
0.2584,-0.214939200325343,-0.332869174903848
0.2586,-0.214901634199118,-0.332846814435401
0.2588,-0.214863736834346,-0.332823928356403
0.259,-0.214825508361264,-0.332800516702992
0.2592,-0.214786948910589,-0.332776579512139
0.2594,-0.214748058613517,-0.332752116821644
0.2596,-0.214708837601724,-0.332727128670138
0.2598,-0.214669286007363,-0.332701615097079
0.26,-0.214629403963069,-0.332675576142757
0.2602,-0.214589191601952,-0.332649011848292
0.2604,-0.214548649057599,-0.332621922255631
0.2606,-0.214507776464079,-0.332594307407554
0.2608,-0.214466573955933,-0.332566167347667
0.261,-0.214425041668184,-0.332537502120408
0.2612,-0.214383179736327,-0.332508311771043
0.2614,-0.214340988296337,-0.332478596345668
0.2616,-0.214298467484663,-0.332448355891207
0.2618,-0.21425561743823,-0.332417590455414
0.262,-0.214212438294439,-0.332386300086871
0.2622,-0.214168930191166,-0.332354484834992
0.2624,-0.214125093266762,-0.332322144750015
0.2626,-0.214080927660053,-0.332289279883012
0.2628,-0.214036433510336,-0.332255890285879
0.263,-0.213991610957387,-0.332221976011343
0.2632,-0.213946460141452,-0.332187537112961
0.2634,-0.213900981203251,-0.332152573645115
0.2636,-0.213855174283978,-0.332117085663017
0.2638,-0.213809039525298,-0.332081073222709
0.264,-0.21376257706935,-0.332044536381058
0.2642,-0.213715787058745,-0.332007475195761
0.2644,-0.213668669636565,-0.331969889725343
0.2646,-0.213621224946362,-0.331931780029156
0.2648,-0.213573453132163,-0.331893146167381
0.265,-0.213525354338462,-0.331853988201027
0.2652,-0.213476928710226,-0.331814306191928
0.2654,-0.21342817639289,-0.331774100202748
0.2656,-0.213379097532361,-0.331733370296978
0.2658,-0.213329692275015,-0.331692116538936
0.266,-0.213279960767696,-0.331650338993767
0.2662,-0.213229903157717,-0.331608037727443
0.2664,-0.213179519592862,-0.331565212806765
0.2666,-0.213128810221381,-0.331521864299359
0.2668,-0.213077775191993,-0.331477992273677
0.267,-0.213026414653883,-0.331433596799
0.2672,-0.212974728756705,-0.331388677945434
0.2674,-0.212922717650581,-0.331343235783912
0.2676,-0.212870381486096,-0.331297270386193
0.2678,-0.212817720414304,-0.331250781824864
0.268,-0.212764734586726,-0.331203770173336
0.2682,-0.212711424155345,-0.331156235505847
0.2684,-0.212657789272614,-0.33110817789746
0.2686,-0.212603830091447,-0.331059597424065
0.2688,-0.212549546765225,-0.331010494162377
0.269,-0.212494939447793,-0.330960868189938
0.2692,-0.21244000829346,-0.330910719585112
0.2694,-0.212384753456998,-0.330860048427093
0.2696,-0.212329175093643,-0.330808854795895
0.2698,-0.212273273359094,-0.330757138772362
0.27,-0.212217048409514,-0.330704900438159
0.2702,-0.212160500401526,-0.330652139875779
0.2704,-0.212103629492218,-0.330598857168537
0.2706,-0.212046435839136,-0.330545052400574
0.2708,-0.211988919600292,-0.330490725656855
0.271,-0.211931080934154,-0.330435877023169
0.2712,-0.211872919999656,-0.33038050658613
0.2714,-0.211814436956188,-0.330324614433176
0.2716,-0.211755631963604,-0.330268200652567
0.2718,-0.211696505182213,-0.330211265333389
0.272,-0.211637056772789,-0.33015380856555
0.2722,-0.21157728689656,-0.330095830439783
0.2724,-0.211517195715217,-0.330037331047643
0.2726,-0.211456783390906,-0.329978310481508
0.2728,-0.211396050086233,-0.32991876883458
0.273,-0.211334995964261,-0.329858706200884
0.2732,-0.211273621188511,-0.329798122675265
0.2734,-0.211211925922961,-0.329737018353395
0.2736,-0.211149910332044,-0.329675393331765
0.2738,-0.211087574580653,-0.329613247707689
0.274,-0.211024918834133,-0.329550581579305
0.2742,-0.210961943258288,-0.329487395045569
0.2744,-0.210898648019374,-0.329423688206263
0.2746,-0.210835033284106,-0.329359461161988
0.2748,-0.210771099219651,-0.329294714014167
0.275,-0.210706845993629,-0.329229446865046
0.2752,-0.210642273774119,-0.329163659817689
0.2754,-0.210577382729647,-0.329097352975984
0.2756,-0.210512173029199,-0.329030526444638
0.2758,-0.210446644842209,-0.328963180329179
0.276,-0.210380798338565,-0.328895314735956
0.2762,-0.210314633688608,-0.328826929772138
0.2764,-0.21024815106313,-0.328758025545714
0.2766,-0.210181350633376,-0.328688602165494
0.2768,-0.21011423257104,-0.328618659741106
0.277,-0.210046797048268,-0.328548198382999
0.2772,-0.209979044237657,-0.328477218202442
0.2774,-0.209910974312253,-0.32840571931152
0.2776,-0.209842587445553,-0.328333701823142
0.2778,-0.209773883811502,-0.328261165851032
0.278,-0.209704863584495,-0.328188111509735
0.2782,-0.209635526939376,-0.328114538914613
0.2784,-0.209565874051436,-0.328040448181848
0.2786,-0.209495905096416,-0.327965839428439
0.2788,-0.209425620250503,-0.327890712772204
0.279,-0.209355019690331,-0.327815068331777
0.2792,-0.209284103592983,-0.327738906226611
0.2794,-0.209212872135986,-0.327662226576977
0.2796,-0.209141325497316,-0.327585029503963
0.2798,-0.209069463855393,-0.327507315129474
0.28,-0.208997287389083,-0.32742908357623
0.2802,-0.208924796277696,-0.32735033496777
0.2804,-0.208851990700988,-0.327271069428449
0.2806,-0.208778870839161,-0.327191287083438
0.2808,-0.208705436872857,-0.327110988058725
0.281,-0.208631688983165,-0.327030172481111
0.2812,-0.208557627351616,-0.326948840478217
0.2814,-0.208483252160185,-0.326866992178477
0.2816,-0.208408563591288,-0.32678462771114
0.2818,-0.208333561827784,-0.326701747206271
0.282,-0.208258247052975,-0.326618350794749
0.2822,-0.208182619450602,-0.326534438608269
0.2824,-0.208106679204849,-0.32645001077934
0.2826,-0.208030426500341,-0.326365067441285
0.2828,-0.207953861522142,-0.32627960872824
0.283,-0.207876984455756,-0.326193634775157
0.2832,-0.207799795487129,-0.326107145717801
0.2834,-0.207722294802644,-0.326020141692749
0.2836,-0.207644482589123,-0.325932622837393
0.2838,-0.207566359033828,-0.325844589289937
0.284,-0.207487924324457,-0.325756041189398
0.2842,-0.207409178649149,-0.325666978675605
0.2844,-0.207330122196477,-0.325577401889201
0.2846,-0.207250755155453,-0.325487310971638
0.2848,-0.207171077715525,-0.325396706065184
0.285,-0.207091090066578,-0.325305587312916
0.2852,-0.207010792398932,-0.325213954858722
0.2854,-0.206930184903343,-0.325121808847303
0.2856,-0.206849267771003,-0.32502914942417
0.2858,-0.206768041193538,-0.324935976735644
0.286,-0.206686505363007,-0.324842290928859
0.2862,-0.206604660471905,-0.324748092151757
0.2864,-0.206522506713161,-0.32465338055309
0.2866,-0.206440044280136,-0.324558156282421
0.2868,-0.206357273366624,-0.324462419490122
0.287,-0.206274194166852,-0.324366170327376
0.2872,-0.20619080687548,-0.324269408946171
0.2874,-0.206107111687596,-0.324172135499308
0.2876,-0.206023108798725,-0.324074350140395
0.2878,-0.205938798404819,-0.323976053023848
0.288,-0.205854180702261,-0.323877244304891
0.2882,-0.205769255887867,-0.323777924139558
0.2884,-0.205684024158878,-0.323678092684688
0.2886,-0.20559848571297,-0.323577750097929
0.2888,-0.205512640748244,-0.323476896537735
0.289,-0.20542648946323,-0.323375532163369
0.2892,-0.20534003205689,-0.323273657134897
0.2894,-0.205253268728609,-0.323171271613195
0.2896,-0.205166199678203,-0.323068375759943
0.2898,-0.205078825105913,-0.322964969737629
0.29,-0.204991145212409,-0.322861053709544
0.2902,-0.204903160198784,-0.322756627839785
0.2904,-0.204814870266561,-0.322651692293256
0.2906,-0.204726275617686,-0.322546247235665
0.2908,-0.204637376454531,-0.322440292833522
0.291,-0.204548172979891,-0.322333829254145
0.2912,-0.204458665396989,-0.322226856665654
0.2914,-0.204368853909469,-0.322119375236974
0.2916,-0.204278738721399,-0.322011385137832
0.2918,-0.204188320037272,-0.32190288653876
0.292,-0.204097598062003,-0.321793879611091
0.2922,-0.204006573000928,-0.321684364526963
0.2924,-0.203915245059806,-0.321574341459314
0.2926,-0.203823614444819,-0.321463810581887
0.2928,-0.203731681362568,-0.321352772069224
0.293,-0.203639446020076,-0.32124122609667
0.2932,-0.203546908624787,-0.321129172840372
0.2934,-0.203454069384563,-0.321016612477277
0.2936,-0.203360928507689,-0.320903545185134
0.2938,-0.203267486202866,-0.32078997114249
0.294,-0.203173742679216,-0.320675890528695
0.2942,-0.203079698146277,-0.320561303523898
0.2944,-0.202985352814008,-0.320446210309048
0.2946,-0.202890706892785,-0.320330611065891
0.2948,-0.202795760593398,-0.320214505976976
0.295,-0.202700514127059,-0.320097895225648
0.2952,-0.202604967705393,-0.319980778996051
0.2954,-0.202509121540441,-0.319863157473127
0.2956,-0.202412975844662,-0.319745030842618
0.2958,-0.202316530830928,-0.319626399291061
0.296,-0.202219786712527,-0.319507263005792
0.2962,-0.20212274370316,-0.319387622174943
0.2964,-0.202025402016944,-0.319267476987443
0.2966,-0.201927761868408,-0.319146827633018
0.2968,-0.201829823472495,-0.31902567430219
0.297,-0.201731587044561,-0.318904017186277
0.2972,-0.201633052800374,-0.318781856477391
0.2974,-0.201534220956113,-0.318659192368441
0.2976,-0.201435091728371,-0.318536025053131
0.2978,-0.20133566533415,-0.318412354725958
0.298,-0.201235941990863,-0.318288181582214
0.2982,-0.201135921916334,-0.318163505817987
0.2984,-0.201035605328797,-0.318038327630156
0.2986,-0.200934992446894,-0.317912647216395
0.2988,-0.200834083489679,-0.317786464775169
0.299,-0.200732878676613,-0.31765978050574
0.2992,-0.200631378227563,-0.317532594608157
0.2994,-0.200529582362808,-0.317404907283265
0.2996,-0.200427491303033,-0.3172767187327
0.2998,-0.200325105269327,-0.31714802915889
0.3,-0.20022242448319,-0.317018838765051
0.3002,-0.200119449166526,-0.316889147755194
0.3004,-0.200016179541645,-0.316758956334119
0.3006,-0.199912615831263,-0.316628264707415
0.3008,-0.199808758258499,-0.316497073081463
0.301,-0.19970460704688,-0.316365381663432
0.3012,-0.199600162420332,-0.31623319066128
0.3014,-0.19949542460319,-0.316100500283755
0.3016,-0.19939039382019,-0.315967310740394
0.3018,-0.199285070296469,-0.315833622241521
0.302,-0.19917945425757,-0.315699434998248
0.3022,-0.199073545929435,-0.315564749222476
0.3024,-0.198967345538409,-0.315429565126891
0.3026,-0.198860853311238,-0.315293882924967
0.3028,-0.198754069475068,-0.315157702830967
0.303,-0.198646994257447,-0.315021025059935
0.3032,-0.198539627886321,-0.314883849827706
0.3034,-0.198431970590037,-0.314746177350897
0.3036,-0.198324022597339,-0.314608007846912
0.3038,-0.198215784137372,-0.314469341533941
0.304,-0.198107255439677,-0.314330178630955
0.3042,-0.197998436734195,-0.314190519357712
0.3044,-0.197889328251262,-0.314050363934753
0.3046,-0.197779930221613,-0.313909712583403
0.3048,-0.197670242876377,-0.313768565525769
0.305,-0.197560266447081,-0.313626922984742
0.3052,-0.197450001165648,-0.313484785183994
0.3054,-0.197339447264395,-0.313342152347982
0.3056,-0.197228604976033,-0.31319902470194
0.3058,-0.197117474533669,-0.313055402471888
0.306,-0.197006056170803,-0.312911285884625
0.3062,-0.196894350121328,-0.31276667516773
0.3064,-0.196782356619532,-0.312621570549563
0.3066,-0.196670075900093,-0.312475972259265
0.3068,-0.196557508198083,-0.312329880526754
0.307,-0.196444653748965,-0.312183295582731
0.3072,-0.196331512788594,-0.312036217658672
0.3074,-0.196218085553214,-0.311888646986833
0.3076,-0.19610437227946,-0.311740583800249
0.3078,-0.19599037320436,-0.311592028332732
0.308,-0.195876088565328,-0.311442980818871
0.3082,-0.195761518600167,-0.311293441494032
0.3084,-0.195646663547071,-0.311143410594359
0.3086,-0.195531523644621,-0.31099288835677
0.3088,-0.195416099131786,-0.310841875018962
0.309,-0.195300390247923,-0.310690370819404
0.3092,-0.195184397232773,-0.310538375997342
0.3094,-0.195068120326467,-0.310385890792797
0.3096,-0.194951559769521,-0.310232915446564
0.3098,-0.194834715802835,-0.310079450200212
0.31,-0.194717588667697,-0.309925495296084
0.3102,-0.194600178605776,-0.309771050977294
0.3104,-0.194482485859129,-0.309616117487733
0.3106,-0.194364510670194,-0.309460695072061
0.3108,-0.194246253281794,-0.30930478397571
0.311,-0.194127713937135,-0.309148384444887
0.3112,-0.194008892879804,-0.308991496726567
0.3114,-0.193889790353771,-0.308834121068498
0.3116,-0.193770406603388,-0.308676257719197
0.3118,-0.193650741873387,-0.308517906927951
0.312,-0.193530796408882,-0.308359068944819
0.3122,-0.193410570455367,-0.308199744020628
0.3124,-0.193290064258715,-0.308039932406972
0.3126,-0.193169278065178,-0.307879634356217
0.3128,-0.193048212121389,-0.307718850121494
0.313,-0.192926866674358,-0.307557579956705
0.3132,-0.192805241971472,-0.307395824116516
0.3134,-0.192683338260497,-0.307233582856363
0.3136,-0.192561155789578,-0.307070856432446
0.3138,-0.192438694807232,-0.306907645101733
0.314,-0.192315955562355,-0.306743949121957
0.3142,-0.19219293830422,-0.306579768751615
0.3144,-0.192069643282473,-0.306415104249972
0.3146,-0.191946070747135,-0.306249955877054
0.3148,-0.191822220948603,-0.306084323893654
0.315,-0.191698094137646,-0.305918208561327
0.3152,-0.191573690565409,-0.305751610142392
0.3154,-0.191449010483407,-0.305584528899931
0.3156,-0.191324054143529,-0.305416965097787
0.3158,-0.191198821798038,-0.305248919000567
0.316,-0.191073313699565,-0.305080390873639
0.3162,-0.190947530101116,-0.304911380983131
0.3164,-0.190821471256064,-0.304741889595934
0.3166,-0.190695137418155,-0.304571916979696
0.3168,-0.190568528841504,-0.304401463402829
0.317,-0.190441645780595,-0.304230529134501
0.3172,-0.190314488490282,-0.304059114444641
0.3174,-0.190187057225787,-0.303887219603937
0.3176,-0.190059352242699,-0.303714844883833
0.3178,-0.189931373796976,-0.303541990556534
0.318,-0.189803122144942,-0.303368656894999
0.3182,-0.189674597543288,-0.303194844172945
0.3184,-0.189545800249071,-0.303020552664848
0.3186,-0.189416730519715,-0.302845782645938
0.3188,-0.189287388613007,-0.302670534392199
0.319,-0.189157774787101,-0.302494808180372
0.3192,-0.189027889300513,-0.302318604287954
0.3194,-0.188897732412126,-0.302141922993195
0.3196,-0.188767304381182,-0.301964764575098
0.3198,-0.188636605467291,-0.301787129313421
0.32,-0.188505635930421,-0.301609017488673
0.3202,-0.188374396030904,-0.301430429382119
0.3204,-0.188242886029435,-0.301251365275772
0.3206,-0.188111106187066,-0.3010718254524
0.3208,-0.187979056765214,-0.30089181019552
0.321,-0.187846738025654,-0.300711319789401
0.3212,-0.18771415023052,-0.300530354519062
0.3214,-0.187581293642306,-0.300348914670272
0.3216,-0.187448168523865,-0.30016700052955
0.3218,-0.187314775138409,-0.299984612384162
0.322,-0.187181113749505,-0.299801750522124
0.3222,-0.18704718462108,-0.2996184152322
0.3224,-0.186912988017417,-0.299434606803901
0.3226,-0.186778524203154,-0.299250325527487
0.3228,-0.186643793443288,-0.299065571693962
0.323,-0.186508796003169,-0.298880345595079
0.3232,-0.186373532148502,-0.298694647523333
0.3234,-0.186238002145348,-0.298508477771968
0.3236,-0.18610220626012,-0.298321836634972
0.3238,-0.185966144759585,-0.298134724407075
0.324,-0.185829817910866,-0.297947141383755
0.3242,-0.185693225981434,-0.297759087861229
0.3244,-0.185556369239115,-0.297570564136461
0.3246,-0.185419247952086,-0.297381570507154
0.3248,-0.185281862388876,-0.297192107271757
0.325,-0.185144212818362,-0.297002174729456
0.3252,-0.185006299509775,-0.296811773180182
0.3254,-0.184868122732692,-0.296620902924604
0.3256,-0.184729682757041,-0.296429564264132
0.3258,-0.1845909798531,-0.296237757500917
0.326,-0.184452014291494,-0.296045482937848
0.3262,-0.184312786343195,-0.295852740878552
0.3264,-0.184173296279524,-0.295659531627395
0.3266,-0.184033544372147,-0.295465855489482
0.3268,-0.183893530893078,-0.295271712770652
0.327,-0.183753256114677,-0.295077103777485
0.3272,-0.183612720309648,-0.294882028817294
0.3274,-0.18347192375104,-0.294686488198129
0.3276,-0.183330866712249,-0.294490482228775
