"time","bodyOfConstraint.body.w_a[1]","bodyOfConstraint.body.w_a[2]","bodyOfConstraint.body.w_a[3]"
5.042,0,0.789813054430366,0.327215471079333
5.044,0,0.797933599703126,0.330580226578559
5.046,0,0.806048834327484,0.333942782065594
5.048,0,0.814158679538277,0.337303104912631
5.05,0,0.822263055853962,0.340661162195708
5.052,0,0.830361883069706,0.344016920691867
5.054,0,0.838455080250448,0.347370346876301
5.056,0,0.846542572696927,0.350721409684343
5.058,0,0.854624274593165,0.354070073630945
5.06,0,0.862700101763687,0.357416303868917
5.062,0,0.870769970605219,0.360760065765241
5.064,0,0.878833796771541,0.364101324379501
5.066,0,0.886891495167194,0.367440044461281
5.068,0,0.89494297994121,0.370776190447585
5.07,0,0.902988164480819,0.374109726460236
5.072,0,0.911026961405197,0.377440616303292
5.074,0,0.919059282559168,0.380768823460458
5.076,0,0.92708503900694,0.384094311092487
5.078,0,0.93510414102581,0.387417042034593
5.08,0,0.94311649809991,0.390736978793865
5.082,0,0.951122018913912,0.39405408354667
5.084,0,0.959120611346764,0.397368318136067
5.086,0,0.967112184850855,0.400679645007625
5.088,0,0.975096652991368,0.40398802820825
5.09,0,0.983073914633466,0.407293425985321
5.092,0,0.991043874778007,0.410595798983101
5.094,0,0.999006437617036,0.413895107510722
5.096,0,1.00696150652837,0.417191311539939
5.098,0,1.01490898407016,0.420484370702867
5.1,0,1.02284877197546,0.423774244289722
5.102,0,1.0307807711468,0.427060891246565
5.104,0,1.03870488165076,0.430344270173046
5.106,0,1.04662100271251,0.433624339320148
5.108,0,1.05452903271045,0.436901056587928
5.11,0,1.06242886917069,0.440174379523253
5.112,0,1.07032040876168,0.443444265317556
5.114,0,1.07820354728878,0.44671067080457
5.116,0,1.08607817968879,0.449973552458073
5.118,0,1.09394420889532,0.453232870057134
5.12,0,1.10180152734087,0.45648857903838
5.122,0,1.10965002342087,0.459740633168445
5.124,0,1.11748958907818,0.462988987679696
5.126,0,1.12532011539657,0.466233597448374
5.128,0,1.13314149259627,0.469474416992773
5.13,0,1.14095361002972,0.472711400471445
5.132,0,1.14875635617719,0.475944501681376
5.134,0,1.15654961864239,0.479173674056188
5.136,0,1.16433328414816,0.482398870664311
5.138,0,1.17210723853214,0.485620044207193
5.14,0,1.17987136674236,0.488837147017475
5.142,0,1.18762555283294,0.492050131057187
5.144,0,1.19536967995972,0.495258947915932
5.146,0,1.20310363037592,0.498463548809084
5.148,0,1.2108272861557,0.501663884882697
5.15,0,1.21854054457741,0.504859913695599
5.152,0,1.22624327245488,0.508051579975887
5.154,0,1.23393534902511,0.511238833692634
5.156,0,1.24161665264537,0.514421624450428
5.158,0,1.24928706079014,0.51759990148813
5.16,0,1.25694645004814,0.520773613677621
5.162,0,1.26459469611933,0.523942709522565
5.164,0,1.27223167381189,0.527107137157163
5.166,0,1.27985725703921,0.53026684434491
5.168,0,1.28747131881688,0.533421778477341
5.17,0,1.2950737312597,0.536571886572797
5.172,0,1.30266436557867,0.539717115275177
5.174,0,1.31024309207798,0.542857410852692
5.176,0,1.31780978015198,0.545992719196618
5.178,0,1.32536429828221,0.549122985820056
5.18,0,1.33290652327125,0.552248159708086
5.182,0,1.34043632774442,0.55536818810649
5.184,0,1.34795356840753,0.558483011625727
5.186,0,1.35545811085432,0.561592574584626
5.188,0,1.36294981980531,0.564696820940402
5.19,0,1.37042855910644,0.567795694288092
5.192,0,1.37789419172768,0.570889137859984
5.194,0,1.38534657976166,0.573977094525054
5.196,0,1.39278558442225,0.577059506788396
5.198,0,1.40021106604326,0.580136316790661
5.2,0,1.40762288407694,0.583207466307475
5.202,0,1.4150208970927,0.586272896748888
5.204,0,1.4224049627757,0.589332549158801
5.206,0,1.42977493792545,0.592386364214394
5.208,0,1.4371306784544,0.595434282225562
5.21,0,1.44447203938666,0.598476243134353
5.212,0,1.45179889662107,0.601512195483265
5.214,0,1.45911109150361,0.60454207357429
5.216,0,1.46640847418063,0.607565815334184
5.218,0,1.47369089706845,0.610583359623384
5.22,0,1.48095821175317,0.613594644958461
5.222,0,1.48821026899118,0.616599609512342
5.224,0,1.49544691870972,0.619598191114521
5.226,0,1.50266801000737,0.622590327251293
5.228,0,1.50987339115463,0.625575955065968
5.23,0,1.51706290959439,0.628555011359091
5.232,0,1.52423641194252,0.631527432588659
5.234,0,1.53139374398834,0.634493154870353
5.236,0,1.53853475069522,0.637452113977748
5.238,0,1.54565927620105,0.640404245342538
5.24,0,1.55276716381878,0.643349484054754
5.242,0,1.55985826319624,0.646287767807447
5.244,0,1.56693243312223,0.649219038050792
5.246,0,1.57398949829538,0.652143222211981
5.248,0,1.58102929978777,0.655060254449902
5.25,0,1.58805167792228,0.657970068612943
5.252,0,1.5950564722753,0.660872598240104
5.254,0,1.60204352167944,0.663767776562121
5.256,0,1.60901266422626,0.66665553650258
5.258,0,1.61596373726895,0.669535810679042
5.26,0,1.6228965774251,0.672408531404158
5.262,0,1.62981102057937,0.675273630686791
5.264,0,1.6367069018862,0.678131040233126
5.266,0,1.64358405577256,0.680980691447803
5.268,0,1.65044231594065,0.683822515435026
5.27,0,1.65728151537059,0.686656442999687
5.272,0,1.66410148632317,0.689482404648476
5.274,0,1.67090208145355,0.692300339282573
5.276,0,1.67768312775637,0.695110175236501
5.278,0,1.68444444756339,0.697911838922993
5.28,0,1.69118587148544,0.700705260161329
5.282,0,1.69790722950959,0.70349036851194
5.284,0,1.70460835100423,0.706267093278523
5.286,0,1.71128906472424,0.709035363510154
5.288,0,1.71794919881609,0.711795108003404
5.29,0,1.72458858082298,0.714546255304459
5.292,0,1.73120703769002,0.717288733711233
5.294,0,1.73780439576931,0.720022471275483
5.296,0,1.74438048082511,0.722747395804922
5.298,0,1.75093511803894,0.725463434865344
5.3,0,1.75746813201478,0.72817051578273
5.302,0,1.76397934678413,0.73086856564537
5.304,0,1.77046858836209,0.733557512352007
5.306,0,1.7769357102687,0.736237295077291
5.308,0,1.78338051113582,0.738907830485189
5.31,0,1.78980281399332,0.741569045241526
5.312,0,1.79620244141064,0.744220865820438
5.314,0,1.80257921550463,0.74686321850756
5.316,0,1.80893295794722,0.749496029403205
5.318,0,1.81526348997317,0.75211922442554
5.32,0,1.82157063238781,0.75473272931377
5.322,0,1.82785420557474,0.757336469631321
5.324,0,1.83411402950361,0.759930370769015
5.326,0,1.84034992373783,0.762514357948259
5.328,0,1.84656170744228,0.765088356224215
5.33,0,1.85274919939108,0.76765229048899
5.332,0,1.8589122179753,0.770206085474813
5.334,0,1.86505058121071,0.772749665757214
5.336,0,1.87116412194528,0.775282961757053
5.338,0,1.87725266444248,0.777805900498855
5.34,0,1.8833160128949,0.780318401077665
5.342,0,1.88935398509982,0.782820387949776
5.344,0,1.89536639860074,0.785311785463405
5.346,0,1.90135307069767,0.787792517862851
5.348,0,1.90731381845722,0.790262509292643
5.35,0,1.91324845872286,0.792721683801693
5.352,0,1.91915680812508,0.795169965347447
5.354,0,1.92503868309161,0.797607277800042
5.356,0,1.93089389985761,0.800033544946455
5.358,0,1.93672227447583,0.802448690494654
5.36,0,1.94252362282685,0.804852638077753
5.362,0,1.94829776062926,0.807245311258164
5.364,0,1.95404451727653,0.80962664006989
5.366,0,1.95976371735304,0.811996552277442
5.368,0,1.96545516312249,0.814354965094597
5.37,0,1.97111867110061,0.816701802477617
5.372,0,1.9767540577887,0.819036988378509
5.374,0,1.98236113968688,0.821360446750592
5.376,0,1.98793973330716,0.82367210155405
5.378,0,1.99348965518671,0.825971876761508
5.38,0,1.99901072190101,0.828259696363585
5.382,0,2.004502750077,0.83053548437446
5.384,0,2.00996555640629,0.832799164837434
5.386,0,2.01539895765832,0.835050661830494
5.388,0,2.02080277069354,0.837289899471874
5.39,0,2.02617681247659,0.839516801925619
5.392,0,2.03152090510714,0.841731293934793
5.394,0,2.03683487018036,0.843933300232617
5.396,0,2.04211851965395,0.846122744586242
5.398,0,2.0473716715978,0.848299551457128
5.4,0,2.05259414429322,0.850463645384704
5.402,0,2.05778575624739,0.852614950992067
5.404,0,2.06294632620786,0.854753392991689
5.406,0,2.06807567317708,0.856878896191112
5.408,0,2.07317361642684,0.858991385498654
5.41,0,2.07823997551278,0.861090785929102
5.412,0,2.08327457078866,0.863177023179153
5.414,0,2.08827722876409,0.865250029724421
5.416,0,2.09324776570955,0.867309726118332
5.418,0,2.09818600289864,0.86935603835745
5.42,0,2.10309176199906,0.871388892616432
5.422,0,2.10796486508852,0.87340821525529
5.424,0,2.11280513467062,0.875413932826666
5.426,0,2.11761239369064,0.877405972083094
5.428,0,2.12238646555149,0.879384259984273
5.43,0,2.12712717718022,0.881348725116557
5.432,0,2.13183435586304,0.883299296227739
5.434,0,2.13650782410895,0.885235899849259
5.436,0,2.14114740800801,0.887158464165309
5.438,0,2.14575293425685,0.889066917635832
5.44,0,2.15032423017745,0.890961189005137
5.442,0,2.15486112373594,0.892841207310509
5.444,0,2.15936344356136,0.894706901890826
5.446,0,2.1638310189644,0.896558202395169
5.448,0,2.16826368226746,0.89839503671321
5.45,0,2.17266126362266,0.900217335660231
5.452,0,2.17702359438398,0.902025029970473
5.454,0,2.18135050710824,0.903818050321704
5.456,0,2.18564183516378,0.905596327712627
5.458,0,2.18989741275085,0.907359793470006
5.46,0,2.19411707492202,0.909108379255806
5.462,0,2.19830065755813,0.910842017027113
5.464,0,2.20244799636237,0.912560637954412
5.466,0,2.20655892961445,0.914264175329044
5.468,0,2.21063329583255,0.915952562068154
5.47,0,2.2146709344707,0.917625731440062
5.472,0,2.21867168593825,0.919283617070355
5.474,0,2.22263539161929,0.92092615294798
5.476,0,2.22656189389209,0.922553273431345
5.478,0,2.2304510356295,0.924164913622585
5.48,0,2.23430265975885,0.925761009699626
5.482,0,2.2381166125123,0.927341496630463
5.484,0,2.24189274013003,0.928906310531642
5.486,0,2.24563088990372,0.930455387947888
5.488,0,2.24933091019388,0.931988665859753
5.49,0,2.25299265044712,0.933506081691243
5.492,0,2.25661596121335,0.935007573317457
5.494,0,2.26020069442244,0.936493079719611
5.496,0,2.26374670308784,0.937962540209775
5.498,0,2.26725384105566,0.939415893768853
5.5,0,2.27072196354602,0.940853080362741
5.502,0,2.27415092697959,0.942274040473685
5.504,0,2.2775405889954,0.943678715109403
5.506,0,2.28089080846874,0.9450670458122
5.508,0,2.28420144552902,0.9464389746681
5.51,0,2.28747236230621,0.947794443797352
5.512,0,2.29070342148919,0.94913339640243
5.514,0,2.29389448702014,0.950455776295615
5.516,0,2.29704542438305,0.951761527715445
5.518,0,2.30015610042573,0.953050595475277
5.52,0,2.30322638337878,0.954322924971608
5.522,0,2.30625614287452,0.955578462192407
5.524,0,2.30924524996605,0.956817153725444
5.526,0,2.31219357197642,0.958038949524152
5.528,0,2.31510098504617,0.959243796233242
5.53,0,2.31796736398739,0.960431642618978
5.532,0,2.32079258488774,0.961602438198662
5.534,0,2.32357652524513,0.96275613318725
5.536,0,2.32631906398097,0.963892678508717
5.538,0,2.32902008145345,0.965012025807418
5.54,0,2.33167947338426,0.966114121509811
5.542,0,2.3342971175402,0.967198921089112
5.544,0,2.33687290065432,0.96826637757029
5.546,0,2.33940671149839,0.969316444509503
5.548,0,2.34189844067851,0.970349076098525
5.55,0,2.34434797938228,0.971364227197168
5.552,0,2.34675522085455,0.972361853304174
5.554,0,2.34912006160651,0.973341910534112
5.556,0,2.35144239925663,0.974304355670242
5.558,0,2.35372213331917,0.975249146150903
5.56,0,2.35595916440399,0.976176240215955
5.562,0,2.35815338773288,0.977085595521402
5.56244157413363,0,2.35863206616506,0.977283975442101
5.56244157413363,0,2.35863206616506,0.977283975442101
5.564,0,2.36030471005042,0.977977174978588
5.566,0,2.36241302163949,0.978850932914382
5.568,0,2.36447823591943,0.979706833185205
5.57,0,2.36650026821608,0.980544840600846
5.572,0,2.36847903481049,0.981364920455307
5.574,0,2.37041444908131,0.982167037058278
5.576,0,2.37230642603321,0.982951155366613
5.578,0,2.37415487208191,0.983717236785263
5.58,0,2.37595970460736,0.98446524711839
5.582,0,2.37772083850946,0.985195151172093
5.584,0,2.3794382009462,0.98590691869328
5.586,0,2.38111171014071,0.986600515832117
5.588,0,2.38274129064891,0.98727591131567
5.59,0,2.38432687036087,0.987933075237048
5.592,0,2.3858683708517,0.988571975102029
5.594,0,2.38736573237659,0.989192586151429
5.596,0,2.38881888035709,0.989794877475085
5.598,0,2.39022774803028,0.990378821406129
5.6,0,2.39159227885165,0.99094439451954
5.602,0,2.39291240203856,0.991491567479345
5.604,0,2.39418806501126,0.992020318512614
5.606,0,2.39541920697456,0.992530622432056
5.608,0,2.39660576726311,0.993022454116743
5.61,0,2.39774769906847,0.993495794269837
5.612,0,2.39884494670351,0.993950619856206
5.614,0,2.39989745960485,0.994386909998026
5.616,0,2.40090518908803,0.994804644608569
5.618,0,2.40186808879162,0.995203804545039
5.62,0,2.40278611875611,0.995584373012232
5.622,0,2.40365923515621,0.995946332029128
5.624,0,2.40448739842315,0.996289665224008
5.626,0,2.40527057108376,0.996614357090816
5.628,0,2.40600871776045,0.996920392989154
5.63,0,2.40670180311641,0.997207758179456
5.632,0,2.4073497965121,0.997476440009427
5.634,0,2.40795266842532,0.997726426233108
5.636,0,2.40851039135944,0.997957705437309
5.638,0,2.40902293986082,0.998170267049819
5.64,0,2.40949029043479,0.998364101326769
5.642,0,2.40991242172051,0.998539199378919
5.644,0,2.41028931438351,0.998695553155502
5.646,0,2.41062095112044,0.998833155444945
5.648,0,2.4109073166688,0.998951999876327
5.65,0,2.41114839824421,0.999052081184801
5.652,0,2.41134418475679,0.999133394735946
5.654,0,2.41149466707695,0.99919593668707
5.656,0,2.41159983824259,0.999239704113013
5.658,0,2.41165969334627,0.999264694937652
5.66,0,2.41167422982138,0.99927090814081
5.662,0,2.41164344704603,0.99925834347187
5.664,0,2.41156734624575,0.999227001379372
5.666,0,2.41144593084347,0.999176883264122
5.668,0,2.41127920632818,0.999107991384204
5.67,0,2.41106718077644,0.999020329101179
5.672,0,2.41080986368052,0.998913900326853
5.674,0,2.41050726684045,0.99878870994443
5.676,0,2.41015940413934,0.99864476370241
5.678,0,2.4097662915793,0.998482068223257
5.68,0,2.40932794728908,0.998300631005395
5.682,0,2.40884439137404,0.998100460383813
5.684,0,2.40831564606669,0.997881565569597
5.686,0,2.40774173568242,0.997643956638313
5.688,0,2.40712268646018,0.997387644439009
5.69,0,2.40645852684474,0.997112640755404
5.692,0,2.40574928738212,0.996818958246143
5.694,0,2.40499500066045,0.996506610411066
5.696,0,2.40419570127915,0.996175611582088
5.698,0,2.4033514254358,0.995825976741105
5.7,0,2.40246221206921,0.995457722023824
5.702,0,2.4015281019253,0.995070864308034
5.704,0,2.40054913780921,0.994665421324717
5.706,0,2.39952536420043,0.994241411499792
5.708,0,2.39845682761234,0.993798854101962
5.71,0,2.3973435770653,0.993337769437262
5.712,0,2.39618566338509,0.992858178560559
5.714,0,2.39498313943254,0.992360103369984
5.716,0,2.39373605931195,0.991843566299851
5.718,0,2.39244447991582,0.991308590919909
5.72,0,2.3911084599252,0.990755201547533
5.722,0,2.38972805993602,0.990183423296758
5.724,0,2.38830334244737,0.989593282069644
5.726,0,2.38683437177503,0.988984804516681
5.728,0,2.38532121436556,0.988358018183
5.73,0,2.38376393850646,0.987712951374372
5.732,0,2.38216261439599,0.987049633190113
5.734,0,2.38051731397113,0.986368093402457
5.736,0,2.37882811127776,0.985668362685827
5.738,0,2.37709508234608,0.984950472557353
5.74,0,2.37531830507247,0.984214455291392
5.742,0,2.37349785928186,0.983460343960672
5.744,0,2.3716338267277,0.982688172436292
5.746,0,2.36972629057543,0.981897975126616
5.748,0,2.36777533580723,0.981089787181853
5.75,0,2.36578105019789,0.980263644987388
5.752,0,2.36374352298918,0.979419585493659
5.754,0,2.36166284532902,0.978557646438161
5.756,0,2.35953911027148,0.97767786634545
5.758,0,2.35737240807123,0.976780282780608
5.76,0,2.35516283629021,0.975864936100478
5.762,0,2.35291049335685,0.97493186706307
5.764,0,2.3506154789458,0.973981116968518
5.766,0,2.34827789454514,0.973012727869596
5.768,0,2.34589784254439,0.97202674219192
5.77,0,2.34347542479631,0.971023202135005
5.772,0,2.34101074944388,0.970002152515389
5.774,0,2.33850392448909,0.96896363808833
5.776,0,2.33595505967565,0.967907704331857
5.778,0,2.33336426648895,0.966834397446775
5.78,0,2.33073165562349,0.965743763281544
5.782,0,2.32805734113852,0.964635849096395
5.784,0,2.32534144002691,0.963510703380322
5.786,0,2.32258406998486,0.962368374904281
5.788,0,2.31978535037864,0.961208913131602
5.79,0,2.31694540204753,0.96003236813508
5.792,0,2.31406434300292,0.958838788787598
5.794,0,2.31114229935055,0.957628227357069
5.796,0,2.30817939631388,0.956400735730011
5.798,0,2.30517576070379,0.955156366450529
5.8,0,2.30213152091856,0.953895172720324
5.802,0,2.29904680486676,0.952617207531493
5.804,0,2.29592174141422,0.951322524270637
5.806,0,2.29275646468765,0.950011178515607
5.808,0,2.28955110849588,0.948683225706395
5.81,0,2.28630580814446,0.947338721902718
5.812,0,2.28302070043567,0.945977723784021
5.814,0,2.27969591983683,0.944600287073329
5.816,0,2.27633160613954,0.943206469687849
5.818,0,2.27292789990611,0.941796329865869
5.82,0,2.26948494249971,0.940369926179177
5.822,0,2.26600287654206,0.9389273177213
5.824,0,2.26248184589641,0.937468564100532
5.826,0,2.25892199565063,0.935993725432963
5.828,0,2.25532347210027,0.934502862335509
5.83,0,2.25168642273156,0.932996035918932
5.832,0,2.24801099620451,0.931473307780877
5.834,0,2.24429734233593,0.929934739998891
5.836,0,2.24054561135279,0.928380394817291
5.838,0,2.23675595522171,0.926810335205117
5.84,0,2.23292852731788,0.925224624717379
5.842,0,2.2290634817695,0.923623327220108
5.844,0,2.22516097375861,0.92200650701675
5.846,0,2.22122115950318,0.920374228840771
5.848,0,2.21724419623917,0.918726557848269
5.85,0,2.21323024220259,0.917063559610587
5.852,0,2.20917945661151,0.915385300106925
5.854,0,2.2050919996482,0.91369184571695
5.856,0,2.20096803244112,0.911983263213404
5.858,0,2.19680771662377,0.910259619541506
5.86,0,2.1926112147658,0.908520982037766
5.862,0,2.18837869108282,0.906767418789269
5.864,0,2.18411031021865,0.904998998021805
5.866,0,2.17980623766401,0.903215788312472
5.868,0,2.1754666397382,0.901417858582068
5.87,0,2.17109168357064,0.899605278087474
5.872,0,2.16668153708252,0.897778116414045
5.874,0,2.16223636896839,0.895936443467988
5.876,0,2.15775634867782,0.894080329468763
5.878,0,2.15324164639696,0.892209844941455
5.88,0,2.1486924325968,0.890325060475652
5.882,0,2.14410887748367,0.888426046431612
5.884,0,2.13949115434852,0.886512874747372
5.886,0,2.13483943598906,0.884585617013073
5.888,0,2.13015389583284,0.882644345078431
5.89,0,2.12543470791821,0.880689131044783
5.892,0,2.12068204687532,0.878720047257135
5.894,0,2.1158960879071,0.876737166296211
5.896,0,2.11107700677023,0.874740560970498
5.898,0,2.10622497975612,0.87273030430829
5.9,0,2.10134018367191,0.870706469549742
5.902,0,2.09642279578156,0.868669130129104
5.904,0,2.0914729925621,0.866618359365656
5.906,0,2.08649095308586,0.864554231292003
5.908,0,2.08147685594013,0.862476819893445
5.91,0,2.07643088012397,0.860386199325198
5.912,0,2.07135320502882,0.85828244390435
5.914,0,2.06624401041913,0.856165628101819
5.916,0,2.06110347641299,0.854035826534314
5.918,0,2.05593178346273,0.85189311395629
5.92,0,2.05072911233554,0.849737565251906
5.922,0,2.0454956440941,0.847569255426986
5.924,0,2.04023156007718,0.845388259600972
5.926,0,2.03493704227034,0.843194653315908
5.928,0,2.02961227235726,0.840988511773113
5.93,0,2.02425743235473,0.838769910356991
5.932,0,2.01887270454734,0.836538924589655
5.934,0,2.01345827140211,0.83429563006926
5.936,0,2.00801431554925,0.832040102462059
5.938,0,2.00254101976288,0.829772417494467
5.94,0,1.99703856694182,0.827492650945125
5.942,0,1.99150714009029,0.825200878636964
5.944,0,1.9859469222987,0.82289717642926
5.946,0,1.98035809672435,0.820581620209703
5.948,0,1.97474084827615,0.81825428658096
5.95,0,1.96909536033721,0.815915251524751
5.952,0,1.96342181549712,0.81356459070023
5.954,0,1.95772039719569,0.81120238011387
5.956,0,1.95199128886263,0.80882869576871
5.958,0,1.9462346738991,0.806443613656733
5.96,0,1.94045073565915,0.804047209751236
5.962,0,1.9346396574313,0.801639559999214
5.964,0,1.92880162242002,0.799220740313726
5.966,0,1.92293681372729,0.796790826566277
5.968,0,1.91704541433406,0.794349894579192
5.97,0,1.91112760880403,0.791898020791633
5.972,0,1.90518358155774,0.789435281584111
5.974,0,1.89921351344542,0.786961751937615
5.976,0,1.89321758709525,0.784477507525125
5.978,0,1.8871959849516,0.781982623943913
5.98,0,1.8811488892578,0.779477176708383
5.982,0,1.87507648203881,0.77696124124292
5.984,0,1.86897894508393,0.774434892874725
5.986,0,1.86285645992955,0.77189820682666
5.988,0,1.8567092078418,0.769351258210091
5.99,0,1.85053736979931,0.766794122017734
5.992,0,1.84434112746013,0.764226873509715
5.994,0,1.83812066475045,0.76164958884807
5.996,0,1.83187615911413,0.759062341600428
5.998,0,1.82560779056126,0.756465206354923
6,0,1.81931573876157,0.753858257558668
6.002,0,1.81300018302847,0.751241569511146
6.004,0,1.80666130230317,0.748615216357596
6.006,0,1.80029927513873,0.745979272082405
6.008,0,1.79391427968413,0.743333810502486
6.01,0,1.78750649366835,0.740678905260676
6.012,0,1.78107609438443,0.738014629819113
6.014,0,1.77462325874929,0.73534105748378
6.016,0,1.76814816862677,0.732658263594794
6.018,0,1.76165099643465,0.729966319603904
6.02,0,1.75513191794194,0.727265298340268
6.022,0,1.7485911084384,0.72455527243423
6.024,0,1.74202874272009,0.721836314311311
6.026,0,1.73544499507496,0.719108496186213
6.028,0,1.72884003926838,0.71637189005682
6.03,0,1.72221404852871,0.713626567698195
6.032,0,1.71556719553287,0.710872600656579
6.034,0,1.70889965239189,0.708110060243388
6.036,0,1.70221159063647,0.705339017529215
6.038,0,1.69550318620811,0.702559545444428
6.04,0,1.68877460768535,0.699771713824236
6.042,0,1.68202602423009,0.696975592752999
6.044,0,1.6752576053701,0.694171252472762
6.046,0,1.6684695200232,0.691358762972654
6.048,0,1.66166193648444,0.688538193983586
6.05,0,1.65483502241343,0.68570961497297
6.052,0,1.64798894482155,0.682873095139424
6.054,0,1.64112387005918,0.680028703407486
6.056,0,1.63423996380299,0.677176508422314
6.058,0,1.62733739104315,0.674316578544406
6.06,0,1.62041632010931,0.671448983548903
6.062,0,1.61347691517171,0.668573791460662
6.064,0,1.60651933738817,0.665691069038444
6.066,0,1.59954374938273,0.662800883665304
6.068,0,1.59255031307632,0.659903302433068
6.07,0,1.5855391896759,0.656998392137846
6.072,0,1.57851053966359,0.654086219275524
6.074,0,1.57146452278577,0.651166850037281
6.076,0,1.56440129804225,0.648240350305084
6.078,0,1.5573210236754,0.6453067856472
6.08,0,1.55022385715926,0.642366221313694
6.082,0,1.54310995787648,0.639418723348308
6.084,0,1.53597948479236,0.636464357622386
6.086,0,1.52883259020542,0.633503187239226
6.088,0,1.52166942892448,0.630535276345775
6.09,0,1.51449015498426,0.627560688768455
6.092,0,1.50729492163639,0.624579488009475
6.094,0,1.50008388134055,0.621591737243156
6.096,0,1.49285718575553,0.618597499312237
6.098,0,1.48561498573033,0.615596836724199
6.1,0,1.47835743129523,0.612589811647577
6.102,0,1.47108467165291,0.609576485908282
6.104,0,1.46379685642295,0.606556921497985
6.106,0,1.45649413830971,0.603531181663988
6.108,0,1.44917666031195,0.600499325683897
6.11,0,1.44184456872669,0.59746141417807
6.112,0,1.43449800902559,0.594417507424965
6.114,0,1.42713712584803,0.591367665358236
6.116,0,1.41976206299402,0.588311947563827
6.118,0,1.41237296341725,0.585250413277071
6.12,0,1.40496996921806,0.582183121379779
6.122,0,1.39755322163641,0.579110130397336
6.124,0,1.39012286104491,0.576031498495797
6.126,0,1.3826790269418,0.572947283478983
6.128,0,1.37522186479343,0.569857545593847
6.13,0,1.36775150804872,0.566762340156417
6.132,0,1.36026809398956,0.563661724050395
6.134,0,1.35277175905411,0.560555753809682
6.136,0,1.34526263881736,0.55744448561037
6.138,0,1.33774086798593,0.554327975268583
6.14,0,1.33020658039285,0.551206278238321
6.142,0,1.32265990899244,0.548079449609299
6.144,0,1.31510098585507,0.544947544104786
6.146,0,1.30752994216198,0.541810616079448
6.148,0,1.2999469082001,0.538668719517186
6.15,0,1.29235201840526,0.535521910134797
6.152,0,1.28474539967241,0.532370240505868
6.154,0,1.27712717891816,0.529213763215319
6.156,0,1.26949748327874,0.526052530941973
6.158,0,1.26185643901417,0.522886596001461
6.16,0,1.2542041715048,0.519716010344794
6.162,0,1.24654080524786,0.516540825556927
6.164,0,1.23886646385407,0.51336109285533
6.166,0,1.23118127004412,0.510176863088562
6.168,0,1.22348534564532,0.506988186734836
6.17,0,1.21577881158808,0.503795113900592
6.172,0,1.20806179134405,0.500597695763438
6.174,0,1.20033440475758,0.497395981983303
6.176,0,1.19259676846761,0.494190020879515
6.178,0,1.18484900022935,0.490979861244569
6.18,0,1.17709121692548,0.487765551509469
6.182,0,1.16932353456434,0.48454713974299
6.184,0,1.16154606827822,0.481324673650951
6.186,0,1.1537589323215,0.478098200575473
6.188,0,1.14596224006892,0.474867767494253
6.19,0,1.13815610401378,0.471633421019824
6.192,0,1.13034063576618,0.468395207398834
6.194,0,1.12251594805667,0.465153173343478
6.196,0,1.11468215329308,0.461907365432641
6.198,0,1.10683935815234,0.458657827867759
6.2,0,1.09898767109871,0.455404605592553
6.202,0,1.09112719974238,0.452147743196969
6.204,0,1.08325805083922,0.448887284917085
6.206,0,1.07538033029054,0.44562327463501
6.208,0,1.06749414314286,0.442355755878799
6.21,0,1.05959959358763,0.439084771822341
6.212,0,1.05169678496104,0.435810365285274
6.214,0,1.04378581974369,0.432532578732882
6.216,0,1.03586680038019,0.42925145461217
6.218,0,1.02793983152651,0.425967036273473
6.22,0,1.02000501038449,0.422679364006849
6.222,0,1.01206243636669,0.41938847900542
6.224,0,1.00411220806277,0.416094422121368
6.226,0,0.996154423240585,0.412797233866388
6.228,0,0.988189178847389,0.40949695441217
6.23,0,0.980216571010902,0.406193623590856
6.232,0,0.972236695040487,0.402887280895523
6.234,0,0.964249645428252,0.399577965480635
6.236,0,0.956255515850194,0.39626571616252
6.238,0,0.948254399167331,0.392950571419839
6.24,0,0.940246391920042,0.389632571243496
6.242,0,0.932231582638789,0.386311752325232
6.244,0,0.924210061975703,0.382988152227873
6.246,0,0.916181919882994,0.379661808223947
6.248,0,0.908147245534541,0.376332757263413
6.25,0,0.900106127328231,0.373001035974619
6.252,0,0.892058652888322,0.369666680665283
6.254,0,0.884004909067789,0.366329727323458
6.256,0,0.87594498195069,0.362990211618512
6.258,0,0.867878956854497,0.359648168902085
6.26,0,0.859806918332463,0.356303634209069
6.262,0,0.851728953205704,0.352956643521062
6.264,0,0.843645143663461,0.349607230891247
6.266,0,0.835555571517163,0.346255430217043
6.268,0,0.827460318581189,0.342901275398761
6.27,0,0.819359465944582,0.339544800036119
6.272,0,0.811253093974495,0.336186037429665
6.274,0,0.803141282319597,0.33282502058219
6.276,0,0.795024109913521,0.329461782200153
6.278,0,0.786901654978281,0.326096354695095
6.28,0,0.778773995027721,0.322728770185072
6.282,0,0.770641206870919,0.319359060496055
6.284,0,0.762503368496115,0.315987257949262
6.286,0,0.754360555830086,0.312613394006806
6.288,0,0.746212842646437,0.309237499233356
6.29,0,0.738060303221953,0.305859604406273
6.292,0,0.729903011169314,0.302479740027763
6.294,0,0.72174103944146,0.299097936326688
6.296,0,0.713574460335971,0.295714223260378
6.298,0,0.70540334549942,0.292328630516442
6.3,0,0.697227765931757,0.288941187514582
6.302,0,0.68904779199067,0.285551923408406
