"time","firstOrderHold.c","firstOrderHold.firstTrigger","firstOrderHold.pre_uSample","firstOrderHold.tSample","firstOrderHold.uSample","zeroOrderHold.firstTrigger","zeroOrderHold.ySample"
0.268,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2684,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2688,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2692,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2696,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.27,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2704,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2708,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2712,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2716,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.272,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2724,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2728,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2732,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2736,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.274,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2744,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2748,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2752,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2756,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.276,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2764,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2768,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2772,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2776,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.278,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2784,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2788,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2792,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2796,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.28,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2804,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2808,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2812,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2816,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.282,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2824,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2828,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2832,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2836,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.284,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2844,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2848,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2852,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2856,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.286,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2864,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2868,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2872,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2876,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.288,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2884,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2888,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2892,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2896,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.29,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2904,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2908,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2912,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2916,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.292,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2924,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2928,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2932,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2936,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.294,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2944,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2948,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2952,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2956,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.296,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2964,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2968,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2972,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2976,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.298,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2984,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2988,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2992,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.2996,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.3,0.978869674096927,0,1.45105651629515,0.25,1.5,0,1.5
0.3,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3004,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3008,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3012,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3016,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.302,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3024,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3028,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3032,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3036,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.304,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3044,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3048,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3052,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3056,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.306,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3064,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3068,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3072,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3076,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.308,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3084,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3088,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3092,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3096,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.31,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3104,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3108,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3112,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3116,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.312,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3124,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3128,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3132,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3136,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.314,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3144,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3148,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3152,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3156,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.316,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3164,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3168,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3172,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3176,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.318,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3184,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3188,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3192,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3196,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.32,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3204,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3208,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3212,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3216,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.322,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3224,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3228,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3232,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3236,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.324,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3244,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3248,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3252,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3256,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.326,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3264,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3268,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3272,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3276,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.328,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3284,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3288,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3292,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3296,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.33,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3304,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3308,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3312,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3316,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.332,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3324,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3328,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3332,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3336,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.334,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3344,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3348,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3352,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3356,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.336,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3364,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3368,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3372,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3376,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.338,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3384,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3388,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3392,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3396,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.34,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3404,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3408,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3412,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3416,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.342,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3424,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3428,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3432,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3436,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.344,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3444,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3448,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3452,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3456,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.346,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3464,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3468,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3472,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3476,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.348,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3484,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3488,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3492,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.3496,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.35,-0.978869674096927,0,1.5,0.3,1.45105651629515,0,1.45105651629515
0.35,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3504,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3508,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3512,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3516,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.352,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3524,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3528,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3532,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3536,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.354,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3544,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3548,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3552,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3556,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.356,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3564,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3568,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3572,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3576,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.358,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3584,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3588,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3592,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3596,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.36,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3604,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3608,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3612,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3616,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.362,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3624,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3628,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3632,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3636,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.364,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3644,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3648,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3652,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3656,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.366,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3664,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3668,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3672,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3676,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.368,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3684,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3688,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3692,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3696,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.37,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3704,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3708,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3712,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3716,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.372,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3724,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3728,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3732,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3736,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.374,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3744,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3748,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3752,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3756,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.376,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3764,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3768,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3772,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3776,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.378,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3784,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3788,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3792,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3796,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.38,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3804,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3808,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3812,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3816,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.382,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3824,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3828,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3832,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3836,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.384,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3844,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3848,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3852,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3856,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.386,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3864,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3868,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3872,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3876,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.388,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3884,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3888,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3892,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3896,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.39,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3904,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3908,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3912,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3916,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.392,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3924,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3928,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3932,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3936,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.394,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3944,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3948,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3952,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3956,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.396,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3964,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3968,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3972,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3976,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.398,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3984,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
0.3988,-2.84079043840412,0,1.45105651629515,0.35,1.30901699437495,0,1.30901699437495
