"time","heatCapacitor.T","innerPipe.T","outerPipe.T","pipe1.T"
0.3895,314.965610420472,300.338281941363,296.234128202107,306.367664179326
0.39,314.979625243716,300.34790439434,296.239226414931,306.380502341327
0.3905,314.993628307853,300.357520303986,296.244321755575,306.393330314219
0.391,315.007619628726,300.367129670647,296.249414220316,306.406148108009
0.3915,315.021599222095,300.376732494713,296.254503805486,306.418955732676
0.392,315.035567103646,300.38632877662,296.259590507475,306.431753198169
0.3925,315.049523288983,300.395918516851,296.264674322729,306.444540514407
0.393,315.063467793636,300.405501715934,296.269755247752,306.457317691278
0.3935,315.077400633055,300.415078374443,296.274833279103,306.47008473864
0.394,315.09132182261,300.424648492998,296.279908413399,306.482841666323
0.3945,315.105231377596,300.434212072264,296.284980647312,306.495588484126
0.395,315.119129313229,300.443769112952,296.290049977573,306.508325201816
0.3955,315.133015644645,300.453319615819,296.295116400969,306.521051829133
0.396,315.146890386905,300.462863581668,296.300179914341,306.533768375784
0.3965,315.160753554991,300.472401011348,296.305240514591,306.54647485145
0.397,315.174605163804,300.481931905753,296.310298198674,306.559171265779
0.3975,315.188445228172,300.491456265823,296.315352963605,306.571857628389
0.398,315.20227376284,300.500974092545,296.320404806452,306.584533948869
0.3985,315.216090782478,300.510485386949,296.325453724343,306.597200236778
0.399,315.229896301676,300.519990150113,296.330499714461,306.609856501645
0.3995,315.243690334949,300.529488383161,296.335542774046,306.622502752968
0.4,315.25747289673,300.538980087262,296.340582900394,306.635139000217
0.4005,315.271244001376,300.54846526363,296.345620090859,306.64776525283
0.401,315.285003663167,300.557943913526,296.350654342851,306.660381520215
0.4015,315.298751896302,300.567416038257,296.355685653837,306.672987811753
0.402,315.312488714904,300.576881639175,296.36071402134,306.685584136791
0.4025,315.326214133017,300.586340717677,296.365739442941,306.698170504648
0.403,315.339928164608,300.595793275208,296.370761916275,306.710746924614
0.4035,315.353630823566,300.605239313257,296.375781439038,306.723313405947
0.404,315.367322123699,300.614678833359,296.380798008978,306.735869957875
0.4045,315.38100207874,300.624111837095,296.385811623903,306.748416589599
0.405,315.394670702344,300.633538326093,296.390822281676,306.760953310287
0.4055,315.408328008086,300.642958302025,296.395829980218,306.773480129077
0.406,315.421974009463,300.65237176661,296.400834717505,306.785997055079
0.4065,315.435608719896,300.661778721611,296.405836491572,306.798504097371
0.407,315.449232152727,300.671179168838,296.410835300508,306.811001265003
0.4075,315.462844321218,300.680573110149,296.41583114246,306.823488566994
0.408,315.476445238555,300.689960547443,296.420824015632,306.835966012332
0.4085,315.490034917846,300.699341482669,296.425813918286,306.848433609976
0.409,315.50361337212,300.70871591782,296.430800848736,306.860891368856
0.4095,315.517180614327,300.718083854934,296.435784805358,306.87333929787
0.41,315.530736657342,300.727445296096,296.440765786582,306.885777405888
0.4105,315.54428151396,300.736800243437,296.445743790895,306.898205701748
0.411,315.557815196896,300.746148699134,296.450718816841,306.910624194259
0.4115,315.571337838687,300.755490540229,296.455690723411,306.923032985769
0.412,315.58484956228,300.76482565374,296.460659380725,306.935432171173
0.4125,315.598350176247,300.774154254878,296.465625024937,306.947821600057
0.413,315.611839693875,300.783476345077,296.470587653787,306.960201281798
0.4135,315.625318128388,300.792791925806,296.475547265058,306.972571225757
0.414,315.638785492945,300.802100998567,296.480503856575,306.984931441272
0.4145,315.652241800635,300.811403564895,296.485457426206,306.997281937661
0.415,315.665687064486,300.820699626359,296.490407971862,307.009622724221
0.4155,315.679121297456,300.82998918456,296.495355491496,307.021953810229
0.416,315.692544512438,300.839272241133,296.500299983105,307.034275204941
0.4165,315.70595672226,300.848548797745,296.505241444727,307.046586917592
0.417,315.719357939683,300.857818856097,296.510179874444,307.058888957399
0.4175,315.732748177403,300.867082417925,296.51511527038,307.071181333554
0.418,315.746127448047,300.876339484996,296.520047630701,307.083464055233
0.4185,315.75949576418,300.88559005911,296.524976953617,307.095737131587
0.419,315.772853138299,300.894834142101,296.529903237381,307.10800057175
0.4195,315.786199582834,300.904071735837,296.534826480286,307.120254384833
0.42,315.79953511015,300.913302842219,296.53974668067,307.132498579929
0.4205,315.812859732547,300.922527463179,296.544663836915,307.144733166107
0.421,315.826173462256,300.931745600684,296.549577947441,307.156958152418
0.4215,315.839476311446,300.940957256736,296.554489010716,307.169173547892
0.422,315.852768292216,300.950162433366,296.559397025246,307.181379361538
0.4225,315.866049416602,300.959361132642,296.564301989583,307.193575602343
0.423,315.879319696571,300.968553356663,296.569203902321,307.205762279277
0.4235,315.892579144027,300.977739107563,296.574102762095,307.217939401285
0.424,315.905827770807,300.986918387507,296.578998567584,307.230106977295
0.4245,315.91906558868,300.996091198694,296.58389131751,307.242265016214
0.425,315.932292609351,301.005257543358,296.588781010637,307.254413526925
0.4255,315.945508844458,301.014417423764,296.593667645772,307.266552518294
0.426,315.958714305574,301.023570842211,296.598551221764,307.278681999166
0.4265,315.971909004206,301.032717801032,296.603431737506,307.290801978364
0.427,315.985092951793,301.041858302591,296.608309191932,307.302912464691
0.4275,315.99826615971,301.050992349288,296.613183584021,307.315013466929
0.428,316.011428639264,301.060119943555,296.618054912791,307.32710499384
0.4285,316.024580401698,301.069241087856,296.622923177307,307.339187054167
0.429,316.037721458189,301.07835578469,296.627788376673,307.351259656628
0.4295,316.050851819845,301.087464036588,296.632650510038,307.363322809925
0.43,316.063971497712,301.096565846115,296.637509576593,307.375376522737
0.4305,316.077080502766,301.105661215869,296.642365575572,307.387420803723
0.431,316.09017884592,301.114750148482,296.647218506249,307.399455661521
0.4315,316.10326653802,301.123832646617,296.652068367946,307.411481104748
0.432,316.116343589845,301.132908712973,296.656915160022,307.423497142003
0.4325,316.129410012109,301.14197835028,296.661758881883,307.435503781861
0.433,316.14246581546,301.151041561301,296.666599532976,307.447501032878
0.4335,316.15551101048,301.160098348835,296.671437112789,307.459488903589
0.434,316.168545607683,301.169148715712,296.676271620855,307.471467402511
0.4345,316.18156961752,301.178192664796,296.681103056749,307.483436538135
0.435,316.194583050375,301.187230198983,296.68593142009,307.495396318937
0.4355,316.207586149768,301.196261208963,296.690756586966,307.507346770203
0.436,316.22057888618,301.20528571684,296.695578578156,307.519287897494
0.4365,316.233561112692,301.214303801227,296.700397476651,307.531219697882
0.437,316.246532840988,301.223315464399,296.705213281411,307.54314217987
0.4375,316.259494082724,301.232320708647,296.710025991415,307.555055351945
0.438,316.272444849527,301.241319536279,296.71483560567,307.566959222576
0.4385,316.285385152996,301.250311949617,296.719642123204,307.578853800212
0.439,316.2983150047,301.259297950998,296.724445543066,307.590739093286
0.4395,316.311234416182,301.268277542774,296.729245864329,307.602615110213
0.44,316.324143398955,301.277250727312,296.734043086088,307.614481859389
0.4405,316.337041964507,301.286217506994,296.738837207462,307.626339349195
0.441,316.349930124298,301.295177884216,296.743628227588,307.638187587991
0.4415,316.362807889763,301.304131861386,296.748416145627,307.65002658412
0.442,316.375675272309,301.313079440929,296.753200960762,307.661856345909
0.4425,316.388532283319,301.322020625283,296.757982672197,307.673676881666
0.443,316.401378934149,301.330955416898,296.762761279155,307.685488199682
0.4435,316.414215236131,301.33988381824,296.767536780882,307.697290308229
0.444,316.427041200574,301.348805831786,296.772309176645,307.709083215562
0.4445,316.43985683876,301.357721460028,296.77707846573,307.72086692992
0.445,316.452662161948,301.366630705468,296.781844647445,307.732641459523
0.4455,316.465457181375,301.375533570624,296.786607721115,307.744406812573
0.446,316.478241908253,301.384430058025,296.791367686089,307.756162997256
0.4465,316.491016353772,301.393320170212,296.796124541732,307.767910021738
0.447,316.503780529101,301.402203909739,296.800878287432,307.779647894172
0.4475,316.516534445385,301.411081279171,296.805628922593,307.791376622689
0.448,316.529278113749,301.419952281086,296.81037644664,307.803096215404
0.4485,316.542011545296,301.428816918073,296.815120859018,307.814806680417
0.449,316.554734751107,301.437675192733,296.819862159187,307.826508025807
0.4495,316.567447742245,301.446527107677,296.824600346628,307.838200259639
0.45,316.580150529752,301.455372665528,296.829335420842,307.849883389959
0.4505,316.592843124649,301.46421186892,296.834067381344,307.861557424795
0.451,316.60552553794,301.473044720498,296.838796227671,307.873222372159
0.4515,316.618197780607,301.481871222916,296.843521959375,307.884878240046
0.452,316.630859863616,301.490691378841,296.848244576025,307.896525036433
0.4525,316.643511797913,301.499505190948,296.852964077211,307.90816276928
0.453,316.656153594429,301.508312661922,296.857680462537,307.919791446531
0.4535,316.668785264074,301.517113794459,296.862393731624,307.931411076111
0.454,316.681406817742,301.525908591264,296.867103884112,307.94302166593
0.4545,316.694018266312,301.534697055053,296.871810919655,307.954623223879
0.455,316.706619620644,301.543479188548,296.876514837924,307.966215757834
0.4555,316.719210891585,301.552254994484,296.881215638607,307.977799275652
0.456,316.731792089964,301.561024475601,296.885913321408,307.989373785174
0.4565,316.744363226595,301.569787634652,296.890607886046,308.000939294224
0.457,316.756924312278,301.578544474395,296.895299332255,308.012495810609
0.4575,316.769475357798,301.587294997597,296.899987659786,308.024043342121
0.458,316.782016373926,301.596039207036,296.904672868404,308.035581896531
0.4585,316.79454737142,301.604777105495,296.90935495789,308.047111481597
0.459,316.807068361023,301.613508695766,296.914033928037,308.058632105059
0.4595,316.819579353466,301.622233980649,296.918709778657,308.070143774639
0.46,316.832080359469,301.63095296295,296.923382509572,308.081646498044
0.4605,316.844571389735,301.639665645485,296.928052120621,308.093140282964
0.461,316.857052454961,301.648372031074,296.932718611656,308.104625137071
0.4615,316.869523565828,301.657072122546,296.937381982543,308.116101068021
0.462,316.881984733008,301.665765922737,296.942042233161,308.127568083455
0.4625,316.894435967162,301.674453434488,296.946699363403,308.139026190996
0.463,316.90687727894,301.683134660648,296.951353373175,308.150475398249
0.4635,316.919308678983,301.691809604071,296.956004262396,308.161915712804
0.464,316.931730177921,301.700478267618,296.960652030997,308.173347142236
0.4645,316.944141786375,301.709140654156,296.965296678924,308.184769694101
0.465,316.956543514959,301.717796766557,296.969938206131,308.196183375938
0.4655,316.968935374276,301.726446607698,296.97457661259,308.207588195274
0.466,316.981317374923,301.735090180462,296.97921189828,308.218984159613
0.4665,316.993689527486,301.743727487739,296.983844063193,308.230371276449
0.467,317.006051842548,301.752358532421,296.988473107336,308.241749553256
0.4675,317.018404330682,301.760983317406,296.993099030722,308.253118997491
0.468,317.030747002455,301.769601845597,296.997721833378,308.264479616598
0.4685,317.043079868427,301.778214119901,297.002341515344,308.275831418003
0.469,317.055402939154,301.78682014323,297.006958076667,308.287174409114
0.4695,317.067716225185,301.795419918499,297.011571517406,308.298508597325
0.47,317.080019737063,301.804013448628,297.016181837632,308.309833990013
0.4705,317.092313485329,301.812600736539,297.020789037424,308.32115059454
0.471,317.104597480518,301.82118178516,297.025393116872,308.332458418251
0.4715,317.11687173316,301.82975659742,297.029994076076,308.343757468473
0.472,317.129136253782,301.838325176253,297.034591915145,308.35504775252
0.4725,317.141391052909,301.846887524595,297.039186634198,308.366329277688
0.473,317.153636141061,301.855443645385,297.043778233363,308.377602051258
0.4735,317.165871528758,301.863993541565,297.048366712777,308.388866080494
0.474,317.178097226515,301.872537216079,297.052952072586,308.400121372646
0.4745,317.190313244846,301.881074671875,297.057534312944,308.411367934944
0.475,317.202519594266,301.889605911899,297.062113434013,308.422605774607
0.4755,317.214716285286,301.898130939103,297.066689435967,308.433834898835
0.476,317.226903328417,301.90664975644,297.071262318982,308.445055314813
0.4765,317.239080734171,301.915162366863,297.075832083247,308.456267029709
0.477,317.251248513059,301.923668773328,297.080398728956,308.467470050677
0.4775,317.263406675591,301.93216897879,297.084962256311,308.478664384855
0.478,317.275555232281,301.940662986208,297.089522665521,308.489850039364
0.4785,317.287694193642,301.949150798541,297.094079956804,308.50102702131
0.479,317.299823570189,301.957632418746,297.098634130381,308.512195337783
0.4795,317.31194337244,301.966107849784,297.103185186483,308.523354995858
0.48,317.324053610913,301.974577094615,297.107733125346,308.534506002594
0.4805,317.33615429613,301.983040156199,297.112277947214,308.545648365033
0.481,317.348245438618,301.991497037495,297.116819652333,308.556782090203
0.4815,317.360327048903,301.999947741464,297.12135824096,308.567907185117
0.482,317.372399137519,302.008392271065,297.125893713353,308.579023656771
0.4825,317.384461715001,302.016830629256,297.13042606978,308.590131512145
0.483,317.396514764786,302.025262821116,297.134955309925,308.601230771577
0.4835,317.408557510503,302.033688911151,297.13948141708,308.612321830212
0.484,317.420590731481,302.042108842185,297.144004408119,308.623404315737
0.4845,317.432614436972,302.050522617277,297.148524283299,308.634478235714
0.485,317.444628636215,302.058930239483,297.153041042882,308.645543597701
0.4855,317.456633338433,302.06733171186,297.157554687132,308.656600409251
0.486,317.468628552833,302.075727037465,297.16206521632,308.667648677911
0.4865,317.480614288609,302.084116219354,297.166572630716,308.678688411224
0.487,317.49259055494,302.092499260582,297.171076930596,308.689719616731
0.4875,317.504557360989,302.100876164207,297.175578116239,308.700742301964
0.488,317.516514715909,302.10924693328,297.180076187926,308.711756474455
0.4885,317.528462628835,302.117611570858,297.184571145942,308.72276214173
0.489,317.540401108891,302.12597007999,297.189062990571,308.733759311311
0.4895,317.552330165188,302.13432246373,297.193551722102,308.744747990716
0.49,317.564249806822,302.142668725125,297.198037340827,308.755728187459
0.4905,317.576160042878,302.151008867225,297.202519847037,308.766699909051
0.491,317.588060882426,302.159342893074,297.206999241027,308.777663162999
0.4915,317.599952334526,302.167670805718,297.21147552309,308.788617956807
0.492,317.611834408225,302.175992608197,297.215948693525,308.799564297973
0.4925,317.623707112556,302.184308303553,297.220418752629,308.810502193996
0.493,317.635570456544,302.192617894821,297.224885700699,308.821431652369
0.4935,317.647424449199,302.200921385036,297.229349538034,308.832352680582
0.494,317.65926909952,302.20921877723,297.233810264935,308.843265286122
0.4945,317.671104416498,302.217510074431,297.2382678817,308.854169476475
0.495,317.682930409109,302.225795279665,297.242722388629,308.865065259121
0.4955,317.694747086321,302.234074395954,297.247173786021,308.875952641539
0.496,317.70655445709,302.242347426317,297.251622074174,308.886831631207
0.4965,317.718352530362,302.250614373768,297.256067253388,308.897702235598
0.497,317.730141315074,302.258875241319,297.26050932396,308.908564462184
0.4975,317.741920820152,302.267130031977,297.264948286185,308.919418318434
0.498,317.753691054512,302.275378748745,297.269384140359,308.930263811815
0.4985,317.765452027062,302.283621394622,297.273816886777,308.941100949792
0.499,317.777203746699,302.291857972601,297.278246525729,308.951929739828
0.4995,317.788946222313,302.300088485673,297.282673057507,308.962750189386
0.5,317.800679462785,302.308312936821,297.287096482398,308.973562305923
0.5005,317.812403476984,302.316531329026,297.291516800689,308.984366096898
0.501,317.824118273776,302.324743665262,297.295934012664,308.995161569768
0.5015,317.835823862014,302.332949948498,297.300348118603,309.005948731987
0.502,317.847520250547,302.341150181698,297.304759118786,309.016727591009
0.5025,317.859207448214,302.34934436782,297.309167013485,309.027498154286
0.503,317.870885463846,302.357532509816,297.313571802976,309.038260429269
0.5035,317.882554306269,302.365714610632,297.317973487524,309.04901442341
0.504,317.894213984301,302.373890673209,297.322372067396,309.059760144155
0.5045,317.905864506752,302.382060700479,297.326767542852,309.070497598956
0.505,317.917505882426,302.39022469537,297.33115991415,309.081226795258
0.5055,317.929138120122,302.398382660802,297.335549181543,309.09194774051
0.506,317.940761228631,302.40653459969,297.339935345278,309.102660442157
0.5065,317.952375216739,302.414680514939,297.3443184056,309.113364907647
0.507,317.963980093225,302.422820409449,297.348698362748,309.124061144425
0.5075,317.975575866865,302.430954286112,297.353075216955,309.134749159937
0.508,317.987162546428,302.439082147812,297.35744896845,309.145428961628
0.5085,317.998740140676,302.447203997428,297.361819617456,309.156100556945
0.509,318.010308658371,302.455319837827,297.366187164191,309.166763953334
0.5095,318.021868108265,302.46342967187,297.370551608867,309.17741915824
0.51,318.033418499109,302.471533502411,297.374912951689,309.188066179109
0.5105,318.044959839649,302.479631332295,297.379271192857,309.198705023389
0.511,318.056492138627,302.487723164356,297.383626332564,309.209335698528
0.5115,318.068015404779,302.495809001422,297.387978370996,309.219958211973
0.512,318.079529646842,302.503888846313,297.392327308333,309.230572571173
0.5125,318.091034873545,302.511962701836,297.396673144747,309.241178783577
0.513,318.102531093616,302.520030570794,297.401015880403,309.251776856637
0.5135,318.114018315781,302.528092455975,297.40535551546,309.262366797805
0.514,318.125496548761,302.536148360162,297.409692050067,309.272948614532
0.5145,318.136965801276,302.544198286127,297.414025484366,309.283522314273
0.515,318.148426082043,302.552242236632,297.418355818492,309.294087904485
0.5155,318.159877399778,302.560280214427,297.422683052571,309.304645392623
0.516,318.171319763194,302.568312222255,297.42700718672,309.315194786146
0.5165,318.182753181003,302.576338262848,297.431328221048,309.325736092516
0.517,318.194177661915,302.584358338925,297.435646155655,309.336269319193
0.5175,318.205593214639,302.592372453197,297.439960990633,309.346794473642
0.518,318.216999847883,302.600380608364,297.444272726062,309.357311563329
0.5185,318.228397570354,302.608382807113,297.448581362015,309.367820595722
0.519,318.23978639076,302.616379052121,297.452886898554,309.378321578292
0.5195,318.251166317807,302.624369346054,297.457189335732,309.38881451851
0.52,318.262537360201,302.632353691566,297.461488673593,309.399299423853
0.5205,318.273899526648,302.6403320913,297.465784912167,309.409776301798
0.521,318.285252825856,302.648304547886,297.470078051477,309.420245159825
0.5215,318.29659726653,302.656271063942,297.474368091535,309.430706005417
0.522,318.30793285738,302.664231642075,297.47865503234,309.44115884606
0.5225,318.319259607115,302.672186284879,297.482938873882,309.451603689243
0.523,318.330577524443,302.680134994936,297.487219616138,309.462040542457
0.5235,318.341886618077,302.688077774813,297.491497259076,309.472469413198
0.524,318.35318689673,302.696014627067,297.495771802651,309.482890308963
0.5245,318.364478369116,302.703945554241,297.500043246804,309.493303237255
0.525,318.375761043953,302.711870558865,297.504311591468,309.503708205579
0.5255,318.387034929959,302.719789643453,297.50857683656,309.514105221443
0.526,318.398300035857,302.72770281051,297.512838981987,309.524494292359
0.5265,318.40955637037,302.735610062525,297.517098027643,309.534875425844
0.527,318.420803942225,302.743511401972,297.521353973407,309.545248629417
0.5275,318.432042760154,302.751406831312,297.525606819148,309.555613910603
0.528,318.443272832889,302.759296352993,297.52985656472,309.56597127693
0.5285,318.454494169169,302.767179969447,297.534103209963,309.57632073593
0.529,318.465706777732,302.775057683092,297.538346754704,309.586662295139
0.5295,318.476910667326,302.782929496331,297.542587198757,309.596995962099
0.53,318.488105846698,302.790795411553,297.546824541921,309.607321744354
0.5305,318.499292324603,302.798655431131,297.55105878398,309.617639649456
0.531,318.510469868702,302.806510065258,297.555290517217,309.627949174767
0.5315,318.521638451961,302.814359391677,297.559519829363,309.638250252095
0.532,318.532798336059,302.822202879998,297.563746098611,309.648543424197
0.5325,318.54394952919,302.830040533751,297.567969326109,309.658828697417
0.533,318.555092039545,302.837872356469,297.572189513012,309.669106078088
0.5335,318.566225875314,302.845698351683,297.576406660476,309.67937557253
0.534,318.577351044686,302.853518522929,297.580620769662,309.689637187054
0.5345,318.588467555845,302.861332873738,297.584831841733,309.699890927956
0.535,318.599575416975,302.869141407646,297.589039877859,309.710136801525
0.5355,318.610674636261,302.876944128186,297.593244879211,309.720374814036
0.536,318.621765221882,302.884741038893,297.597446846963,309.730604971751
0.5365,318.632847182019,302.892532143302,297.601645782295,309.740827280925
0.537,318.643920524851,302.900317444947,297.605841686387,309.751041747797
0.5375,318.654985258556,302.908096947363,297.610034560425,309.761248378598
0.538,318.666041391313,302.915870654085,297.614224405597,309.771447179546
0.5385,318.677088931298,302.923638568648,297.618411223093,309.781638156848
0.539,318.688127886688,302.931400694585,297.622595014108,309.791821316699
0.5395,318.69915826566,302.939157035431,297.626775779839,309.801996665283
0.54,318.71018007639,302.946907594721,297.630953521485,309.812164208773
0.5405,318.721193327057,302.954652375986,297.635128240248,309.822323953331
0.541,318.732198025836,302.962391382761,297.639299937333,309.832475905106
0.5415,318.743194180906,302.970124618577,297.643468613949,309.842620070237
0.542,318.754181800446,302.977852086967,297.647634271303,309.852756454851
0.5425,318.765160892635,302.985573791462,297.65179691061,309.862885065064
0.543,318.776131465653,302.993289735592,297.655956533082,309.87300590698
0.5435,318.787093527682,303.000999922888,297.660113139938,309.883118986693
0.544,318.798047086904,303.008704356877,297.664266732396,309.893224310283
0.5445,318.808992151506,303.016403041088,297.668417311675,309.903321883823
0.545,318.819928729672,303.024095979048,297.672564879001,309.91341171337
0.5455,318.830856829592,303.031783174282,297.676709435595,309.923493804973
0.546,318.841776459455,303.039464630317,297.680850982686,309.933568164666
0.5465,318.852687627453,303.047140350673,297.684989521502,309.943634798477
0.547,318.863590341783,303.054810338876,297.689125053271,309.953693712418
0.5475,318.87448461064,303.062474598444,297.693257579224,309.963744912492
0.548,318.885370442225,303.070133132898,297.697387100596,309.97378840469
0.5485,318.896247844742,303.077785945757,297.701513618618,309.983824194991
0.549,318.907116826395,303.085433040536,297.705637134527,309.993852289364
0.5495,318.917977395395,303.09307442075,297.709757649559,310.003872693766
0.55,318.928829559955,303.100710089913,297.71387516495,310.013885414142
0.5505,318.939673328289,303.108340051536,297.717989681941,310.023890456428
0.551,318.95050870862,303.115964309129,297.722101201769,310.033887826546
0.5515,318.96133570917,303.123582866201,297.726209725675,310.043877530408
0.552,318.972154338167,303.131195726257,297.730315254901,310.053859573914
0.5525,318.982964603843,303.1388028928,297.734417790686,310.063833962955
0.553,318.993766514436,303.146404369334,297.738517334275,310.073800703407
0.5535,319.004560078187,303.154000159357,297.742613886909,310.083759801138
0.554,319.015345303341,303.161590266367,297.746707449831,310.093711262003
0.5545,319.02612219815,303.16917469386,297.750798024285,310.103655091846
0.555,319.036890770869,303.176753445328,297.754885611515,310.1135912965
0.5555,319.047651029759,303.184326524262,297.758970212764,310.123519881786
0.556,319.058402983088,303.191893934151,297.763051829276,310.133440853515
0.5565,319.069146639128,303.199455678479,297.767130462295,310.143354217487
0.557,319.079882006156,303.20701176073,297.771206113065,310.153259979488
0.5575,319.090609092457,303.214562184383,297.775278782829,310.163158145295
0.558,319.101327906321,303.222106952917,297.779348472831,310.173048720674
0.5585,319.112038456044,303.229646069806,297.783415184314,310.182931711378
0.559,319.122740749928,303.237179538521,297.78747891852,310.192807123151
0.5595,319.133434796284,303.244707362533,297.791539676691,310.202674961724
0.56,319.144120603427,303.252229545305,297.79559746007,310.212535232817
0.5605,319.15479817968,303.259746090303,297.799652269895,310.22238794214
0.561,319.165467533375,303.267257000984,297.803704107409,310.23223309539
0.5615,319.176128672847,303.274762280806,297.807752973848,310.242070698254
0.562,319.186781606443,303.282261933221,297.811798870453,310.251900756407
0.5625,319.197426342514,303.28975596168,297.81584179846,310.261723275514
0.563,319.208062889422,303.297244369628,297.819881759105,310.271538261228
0.5635,319.218691255534,303.304727160509,297.823918753623,310.281345719191
0.564,319.229311449227,303.312204337762,297.827952783247,310.291145655032
0.5645,319.239923478886,303.319675904823,297.831983849211,310.300938074372
0.565,319.250527352903,303.327141865123,297.836011952744,310.310722982818
0.5655,319.261123079682,303.334602222092,297.840037095076,310.320500385968
0.566,319.271710667632,303.342056979153,297.844059277434,310.330270289408
0.5665,319.282290125172,303.349506139727,297.848078501046,310.340032698712
0.567,319.292861460733,303.356949707231,297.852094767133,310.349787619443
0.5675,319.303424682752,303.364387685078,297.85610807692,310.359535057154
0.568,319.313979799676,303.371820076675,297.860118431627,310.369275017386
0.5685,319.324526819962,303.379246885428,297.864125832471,310.37900750567
0.569,319.335065752079,303.386668114736,297.868130280669,310.388732527522
0.5695,319.345596604502,303.394083767995,297.872131777435,310.398450088452
0.57,319.356119385718,303.401493848597,297.87613032398,310.408160193956
0.5705,319.366634104227,303.408898359929,297.880125921515,310.417862849519
0.571,319.377140768534,303.416297305374,297.884118571246,310.427558060615
0.5715,319.387639387159,303.423690688309,297.888108274377,310.437245832707
0.572,319.398129968632,303.431078512107,297.89209503211,310.446926171247
0.5725,319.408612521492,303.438460780139,297.896078845644,310.456599081676
0.573,319.419087054292,303.445837495766,297.900059716175,310.466264569423
0.5735,319.429553575594,303.453208662349,297.904037644897,310.475922639907
0.574,319.440012093974,303.460574283243,297.908012632999,310.485573298535
0.5745,319.450462618016,303.467934361795,297.91198468167,310.495216550703
0.575,319.460905156318,303.47528890135,297.915953792094,310.504852401797
0.5755,319.471339717492,303.482637905248,297.919919965451,310.51448085719
0.576,319.48176631016,303.489981376822,297.923883202919,310.524101922245
0.5765,319.492184942954,303.497319319401,297.927843505672,310.533715602314
0.577,319.502595624523,303.504651736309,297.931800874882,310.543321902737
0.5775,319.512998363527,303.511978630863,297.935755311715,310.552920828845
0.578,319.523393168638,303.519300006377,297.939706817336,310.562512385955
0.5785,319.533780048541,303.526615866156,297.943655392903,310.572096579375
0.579,319.544157287204,303.533926573807,297.947601429861,310.581673904746
0.5795,319.554526409114,303.541231815974,297.951544586358,310.591243936415
0.58,319.564887547828,303.548531569868,297.955484835296,310.600806644166
0.5805,319.575240710212,303.555825839167,297.959422178242,310.610362033795
0.581,319.58558590312,303.563114627544,297.963356616766,310.619910111094
0.5815,319.595923133401,303.570397938675,297.967288152438,310.629450881849
0.582,319.606252407891,303.577675776231,297.97121678683,310.638984351843
0.5825,319.61657373342,303.584948143884,297.975142521513,310.648510526854
0.583,319.626887116807,303.592215045304,297.979065358061,310.658029412655
0.5835,319.637192564864,303.599476484162,297.982985298047,310.667541015015
0.584,319.647490084393,303.606732464124,297.986902343047,310.6770453397
0.5845,319.657779682187,303.613982988857,297.990816494634,310.68654239247
0.585,319.66806136503,303.621228062026,297.994727754386,310.696032179081
0.5855,319.6783351397,303.628467687296,297.998636123878,310.705514705286
0.586,319.688601012962,303.635701868327,298.002541604687,310.714989976833
0.5865,319.698858991576,303.642930608782,298.00644419839,310.724457999466
0.587,319.709109082292,303.650153912319,298.010343906565,310.733918778924
0.5875,319.719351291851,303.657371782597,298.014240730791,310.743372320944
0.588,319.729585626987,303.66458422327,298.018134672644,310.752818631258
0.5885,319.739812094424,303.671791237994,298.022025733704,310.762257715593
0.589,319.750030700878,303.678992830421,298.025913915549,310.771689579673
0.5895,319.760241453057,303.686189004203,298.029799219758,310.781114229218
0.59,319.770444357661,303.693379762988,298.033681647909,310.790531669946
0.5905,319.780639421381,303.700565110423,298.037561201582,310.799941907567
0.591,319.790826650901,303.707745050155,298.041437882354,310.809344947792
0.5915,319.801006052894,303.714919585827,298.045311691805,310.818740796324
0.592,319.811177634029,303.722088721081,298.049182631512,310.828129458866
0.5925,319.821341400963,303.729252459555,298.053050703054,310.837510941115
0.593,319.831497360348,303.736410804889,298.056915908009,310.846885248765
0.5935,319.841645518826,303.743563760717,298.060778247954,310.856252387506
0.594,319.851785883031,303.750711330672,298.064637724465,310.865612363026
0.5945,319.861918459591,303.757853518387,298.068494339121,310.874965181008
0.595,319.872043255125,303.76499032749,298.072348093495,310.884310847133
0.5955,319.882160276243,303.772121761608,298.076198989165,310.893649367076
0.596,319.892269529549,303.779247824366,298.080047027704,310.902980746512
0.5965,319.902371021639,303.786368519385,298.083892210688,310.912304991109
0.597,319.912464759101,303.793483850287,298.087734539689,310.921622106536
0.5975,319.922550748514,303.800593820687,298.09157401628,310.930932098455
0.598,319.932628996452,303.807698434202,298.095410642032,310.940234972526
0.5985,319.94269950948,303.814797694444,298.099244418517,310.949530734407
0.599,319.952762294155,303.821891605022,298.103075347304,310.958819389751
0.5995,319.962817357027,303.828980169545,298.106903429962,310.96810094421
0.6,319.97286470464,303.836063391618,298.110728668059,310.977375403431
0.6005,319.982904343529,303.843141274841,298.114551063162,310.986642773058
0.601,319.992936280221,303.850213822816,298.118370616835,310.995903058735
0.6015,320.002960521237,303.857281039139,298.122187330643,311.005156266098
0.602,320.012977073092,303.864342927403,298.12600120615,311.014402400786
0.6025,320.022985942291,303.8713994912,298.129812244915,311.02364146843
0.603,320.032987135333,303.878450734119,298.133620448499,311.032873474661
0.6035,320.042980658711,303.885496659744,298.137425818462,311.042098425106
