"time","uniformDensity_y","normalDensity_y","weibullDensity_y"
7.76,0.125,0.106534573387859,0
7.77,0.125,0.10713150143137,0
7.78,0.125,0.10772908088511,0
7.79,0.125,0.108327285420713,0
7.8,0.125,0.108926088516275,0
7.81,0.125,0.109525463457941,0
7.82,0.125,0.110125383341517,0
7.83,0.125,0.110725821074124,0
7.84,0.125,0.111326749375881,0
7.85,0.125,0.11192814078162,0
7.86,0.125,0.112529967642635,0
7.87,0.125,0.113132202128462,0
7.88,0.125,0.113734816228693,0
7.89,0.125,0.114337781754821,0
7.9,0.125,0.114941070342117,0
7.91,0.125,0.115544653451541,0
7.92,0.125,0.116148502371683,0
7.93,0.125,0.116752588220737,0
7.94,0.125,0.117356881948506,0
7.95,0.125,0.117961354338436,0
7.96,0.125,0.11856597600969,0
7.97,0.125,0.119170717419241,0
7.98,0.125,0.119775548864007,0
7.99,0.125,0.12038044048301,0
8,0.125,0.120985362259572,0
8.01,0.125,0.12159028402353,0
8.02,0.125,0.1221951754535,0
8.03,0.125,0.12280000607915,0
8.04,0.125,0.123404745283521,0
8.05,0.125,0.124009362305369,0
8.06,0.125,0.124613826241533,0
8.07,0.125,0.125218106049346,0
8.08,0.125,0.125822170549059,0
8.09,0.125,0.126425988426306,0
8.1,0.125,0.127029528234594,0
8.11,0.125,0.127632758397819,0
8.12,0.125,0.12823564721281,0
8.13,0.125,0.128838162851911,0
8.14,0.125,0.129440273365574,0
8.15,0.125,0.130041946684998,0
8.16,0.125,0.130643150624777,0
8.17,0.125,0.131243852885589,0
8.18,0.125,0.131844021056909,0
8.19,0.125,0.132443622619739,0
8.2,0.125,0.133042624949377,0
8.21,0.125,0.133640995318205,0
8.22,0.125,0.134238700898501,0
8.23,0.125,0.134835708765283,0
8.24,0.125,0.135431985899169,0
8.25,0.125,0.136027499189272,0
8.26,0.125,0.136622215436108,0
8.27,0.125,0.137216101354539,0
8.28,0.125,0.137809123576728,0
8.29,0.125,0.138401248655131,0
8.3,0.125,0.138992443065498,0
8.31,0.125,0.139582673209906,0
8.32,0.125,0.14017190541981,0
8.33,0.125,0.140760105959119,0
8.34,0.125,0.14134724102729,0
8.35,0.125,0.141933276762444,0
8.36,0.125,0.142518179244504,0
8.37,0.125,0.143101914498354,0
8.38,0.125,0.143684448497014,0
8.39,0.125,0.144265747164841,0
8.4,0.125,0.144845776380741,0
8.41,0.125,0.145424501981407,0
8.42,0.125,0.146001889764571,0
8.43,0.125,0.146577905492275,0
8.44,0.125,0.147152514894163,0
8.45,0.125,0.147725683670781,0
8.46,0.125,0.148297377496908,0
8.47,0.125,0.148867562024885,0
8.48,0.125,0.149436202887976,0
8.49,0.125,0.150003265703738,0
8.5,0.125,0.150568716077402,0
8.51,0.125,0.151132519605274,0
8.52,0.125,0.15169464187815,0
8.53,0.125,0.152255048484739,0
8.54,0.125,0.152813705015105,0
8.55,0.125,0.15337057706412,0
8.56,0.125,0.153925630234927,0
8.57,0.125,0.154478830142414,0
8.58,0.125,0.155030142416708,0
8.59,0.125,0.155579532706664,0
8.6,0.125,0.156126966683381,0
8.61,0.125,0.156672410043712,0
8.62,0.125,0.157215828513799,0
8.63,0.125,0.157757187852602,0
8.64,0.125,0.158296453855446,0
8.65,0.125,0.158833592357574,0
8.66,0.125,0.159368569237701,0
8.67,0.125,0.159901350421582,0
8.68,0.125,0.160431901885586,0
8.69,0.125,0.160960189660269,0
8.7,0.125,0.161486179833957,0
8.71,0.125,0.162009838556337,0
8.72,0.125,0.162531132042041,0
8.73,0.125,0.163050026574248,0
8.74,0.125,0.163566488508277,0
8.75,0.125,0.164080484275188,0
8.76,0.125,0.164591980385382,0
8.77,0.125,0.165100943432212,0
8.78,0.125,0.165607340095576,0
8.79,0.125,0.166111137145534,0
8.8,0.125,0.1666123014459,0
8.81,0.125,0.167110799957857,0
8.82,0.125,0.167606599743553,0
8.83,0.125,0.168099667969704,0
8.84,0.125,0.16858997191119,0
8.85,0.125,0.169077478954656,0
8.86,0.125,0.169562156602096,0
8.87,0.125,0.170043972474449,0
8.88,0.125,0.170522894315176,0
8.89,0.125,0.170998889993844,0
8.9,0.125,0.171471927509692,0
8.91,0.125,0.171941974995205,0
8.92,0.125,0.172409000719667,0
8.93,0.125,0.172872973092718,0
8.94,0.125,0.173333860667896,0
8.95,0.125,0.173791632146174,0
8.96,0.125,0.174246256379487,0
8.97,0.125,0.17469770237425,0
8.98,0.125,0.175145939294863,0
8.99,0.125,0.175590936467211,0
9,0.125,0.17603266338215,0
9.01,0.125,0.176471089698975,0
9.02,0.125,0.17690618524889,0
9.03,0.125,0.177337920038449,0
9.04,0.125,0.177766264252999,0
9.05,0.125,0.178191188260092,0
9.06,0.125,0.1786126626129,0
9.07,0.125,0.179030658053605,0
9.08,0.125,0.179445145516772,0
9.09,0.125,0.179856096132712,0
9.1,0.125,0.180263481230824,0
9.11,0.125,0.180667272342923,0
9.12,0.125,0.181067441206546,0
9.13,0.125,0.181463959768245,0
9.14,0.125,0.181856800186857,0
9.15,0.125,0.182245934836753,0
9.16,0.125,0.182631336311077,0
9.17,0.125,0.183012977424951,0
9.18,0.125,0.183390831218668,0
9.19,0.125,0.183764870960864,0
9.2,0.125,0.184135070151662,0
9.21,0.125,0.184501402525796,0
9.22,0.125,0.184863842055716,0
9.23,0.125,0.185222362954666,0
9.24,0.125,0.185576939679733,0
9.25,0.125,0.185927546934884,0
9.26,0.125,0.186274159673967,0
9.27,0.125,0.186616753103687,0
9.28,0.125,0.186955302686564,0
9.29,0.125,0.187289784143859,0
9.3,0.125,0.187620173458469,0
9.31,0.125,0.187946446877804,0
9.32,0.125,0.188268580916627,0
9.33,0.125,0.188586552359873,0
9.34,0.125,0.188900338265432,0
9.35,0.125,0.18920991596691,0
9.36,0.125,0.189515263076351,0
9.37,0.125,0.189816357486939,0
9.38,0.125,0.190113177375662,0
9.39,0.125,0.190405701205947,0
9.4,0.125,0.190693907730262,0
9.41,0.125,0.190977775992689,0
9.42,0.125,0.191257285331462,0
9.43,0.125,0.191532415381472,0
9.44,0.125,0.191803146076739,0
9.45,0.125,0.192069457652852,0
9.46,0.125,0.192331330649371,0
9.47,0.125,0.192588745912198,0
9.48,0.125,0.192841684595908,0
9.49,0.125,0.193090128166054,0
9.5,0.125,0.193334058401425,0
9.51,0.125,0.193573457396273,0
9.52,0.125,0.193808307562507,0
9.53,0.125,0.194038591631842,0
9.54,0.125,0.194264292657918,0
9.55,0.125,0.194485394018375,0
9.56,0.125,0.194701879416895,0
9.57,0.125,0.194913732885205,0
9.58,0.125,0.195120938785037,0
9.59,0.125,0.195323481810053,0
9.6,0.125,0.195521346987728,0
9.61,0.125,0.195714519681198,0
9.62,0.125,0.195902985591061,0
9.63,0.125,0.196086730757141,0
9.64,0.125,0.196265741560214,0
9.65,0.125,0.19644000472369,0
9.66,0.125,0.196609507315249,0
9.67,0.125,0.196774236748447,0
9.68,0.125,0.19693418078427,0
9.69,0.125,0.197089327532652,0
9.7,0.125,0.197239665453944,0
9.71,0.125,0.197385183360349,0
9.72,0.125,0.197525870417306,0
9.73,0.125,0.197661716144836,0
9.74,0.125,0.197792710418844,0
9.75,0.125,0.197918843472375,0
9.76,0.125,0.198040105896828,0
9.77,0.125,0.198156488643127,0
9.78,0.125,0.198267983022843,0
9.79,0.125,0.19837458070928,0
9.8,0.125,0.198476273738506,0
9.81,0.125,0.19857305451035,0
9.82,0.125,0.198664915789344,0
9.83,0.125,0.198751850705628,0
9.84,0.125,0.198833852755804,0
9.85,0.125,0.198910915803749,0
9.86,0.125,0.198983034081376,0
9.87,0.125,0.199050202189359,0
9.88,0.125,0.199112415097803,0
9.89,0.125,0.199169668146876,0
9.9,0.125,0.199221957047382,0
9.91,0.125,0.199269277881307,0
9.92,0.125,0.199311627102303,0
9.93,0.125,0.199349001536128,0
9.94,0.125,0.19938139838105,0
9.95,0.125,0.199408815208191,0
9.96,0.125,0.199431249961833,0
9.97,0.125,0.199448700959675,0
9.98,0.125,0.199461166893041,0
9.99,0.125,0.199468646827047,0
10,0.125,0.199471140200716,0
10.01,0.125,0.199468646827047,0.0288619584384747
10.02,0.125,0.199461166893041,0.0408026128711892
10.03,0.125,0.199448700959675,0.0499500249916682
10.04,0.125,0.199431249961833,0.0576462064216698
10.05,0.125,0.199408815208191,0.0644109828614459
10.06,0.125,0.19938139838105,0.0705109606948893
10.07,0.125,0.199349001536128,0.0761045239152153
10.08,0.125,0.199311627102303,0.0812948755744294
10.09,0.125,0.199269277881307,0.0861537074903667
10.1,0.125,0.199221957047382,0.0907332244395486
10.11,0.125,0.199169668146876,0.0950728429206005
10.12,0.125,0.199112415097803,0.0992031914837065
10.13,0.125,0.199050202189359,0.103148633028459
10.14,0.125,0.198983034081376,0.106928926314378
10.15,0.125,0.198910915803749,0.110560360618379
10.16,0.125,0.198833852755804,0.114056554384178
10.17,0.125,0.198751850705628,0.117429032020953
10.18,0.125,0.198664915789344,0.120687649821162
10.19,0.125,0.19857305451035,0.123840916601752
10.2,0.125,0.198476273738506,0.126896239226297
10.21,0.125,0.19837458070928,0.129860113458473
10.22,0.125,0.198267983022843,0.132738274326282
10.23,0.125,0.198156488643127,0.135535816024735
10.24,0.125,0.198040105896828,0.138257288575574
10.25,0.125,0.197918843472375,0.140906776524044
10.26,0.125,0.197792710418844,0.143487963591235
10.27,0.125,0.197661716144836,0.14600418622865
10.28,0.125,0.197525870417306,0.148458478317758
10.29,0.125,0.197385183360349,0.15085360874057
10.3,0.125,0.197239665453944,0.15319211316322
10.31,0.125,0.197089327532652,0.155476321085837
10.32,0.125,0.19693418078427,0.157708378992652
10.33,0.125,0.196774236748447,0.159890270268066
10.34,0.125,0.196609507315249,0.162023832414093
10.35,0.125,0.19644000472369,0.164110772002913
10.36,0.125,0.196265741560214,0.16615267771822
10.37,0.125,0.196086730757141,0.16815103177556
10.38,0.125,0.195902985591061,0.170107219961199
10.39,0.125,0.195714519681198,0.172022540488311
10.4,0.125,0.195521346987728,0.173898211836327
10.41,0.125,0.195323481810053,0.175735379712501
10.42,0.125,0.195120938785037,0.177535123252813
10.43,0.125,0.194913732885205,0.179298460561298
10.44,0.125,0.194701879416895,0.18102635367199
10.45,0.125,0.194485394018375,0.182719713005301
10.46,0.125,0.194264292657918,0.184379401380327
10.47,0.125,0.194038591631842,0.186006237635928
10.48,0.125,0.193808307562507,0.187600999906146
10.49,0.125,0.193573457396273,0.189164428589412
10.5,0.125,0.193334058401425,0.190697229045737
10.51,0.125,0.193090128166054,0.192200074051707
10.52,0.125,0.192841684595908,0.193673606039277
10.53,0.125,0.192588745912198,0.195118439141152
10.54,0.125,0.192331330649371,0.196535161062735
10.55,0.125,0.192069457652852,0.19792433479826
10.56,0.125,0.191803146076739,0.199286500206614
10.57,0.125,0.191532415381472,0.200622175460596
10.58,0.125,0.191257285331462,0.201931858381768
10.59,0.125,0.190977775992689,0.203216027671733
10.6,0.125,0.190693907730262,0.20447514404944
10.61,0.125,0.190405701205947,0.205709651303119
10.62,0.125,0.190113177375662,0.206919977264523
10.63,0.125,0.189816357486939,0.208106534712337
10.64,0.125,0.189515263076351,0.209269722210928
10.65,0.125,0.18920991596691,0.210409924889984
10.66,0.125,0.188900338265432,0.21152751517002
10.67,0.125,0.188586552359873,0.21262285343826
10.68,0.125,0.188268580916627,0.213696288678958
10.69,0.125,0.187946446877804,0.214748159061833
10.7,0.125,0.187620173458469,0.215778792491952
10.71,0.125,0.187289784143859,0.216788507124085
10.72,0.125,0.186955302686564,0.217777611844281
10.73,0.125,0.186616753103687,0.218746406721161
10.74,0.125,0.186274159673967,0.21969518342921
10.75,0.125,0.185927546934884,0.220624225646149
10.76,0.125,0.185576939679733,0.221533809426275
10.77,0.125,0.185222362954666,0.222424203551525
10.78,0.125,0.184863842055716,0.223295669861834
10.79,0.125,0.184501402525796,0.224148463566263
10.8,0.125,0.184135070151662,0.224982833536223
10.81,0.125,0.183764870960864,0.225799022582033
10.82,0.125,0.183390831218668,0.226597267713943
10.83,0.125,0.183012977424951,0.227377800388663
10.84,0.125,0.182631336311077,0.228140846742355
10.85,0.125,0.182245934836753,0.228886627810983
10.86,0.125,0.181856800186857,0.229615359738833
10.87,0.125,0.181463959768245,0.230327253975967
10.88,0.125,0.181067441206546,0.231022517465301
10.89,0.125,0.180667272342923,0.231701352819971
10.9,0.125,0.180263481230824,0.232363958491571
10.91,0.125,0.179856096132712,0.233010528929845
10.92,0.125,0.179445145516772,0.233641254734321
10.93,0.125,0.179030658053605,0.234256322798399
10.94,0.125,0.1786126626129,0.234855916446322
10.95,0.125,0.178191188260092,0.235440215563458
10.96,0.125,0.177766264252999,0.236009396720268
10.97,0.125,0.177337920038449,0.236563633290346
10.98,0.125,0.17690618524889,0.237103095562846
10.99,0.125,0.176471089698975,0.23762795084962
11,0.125,0.17603266338215,0.238138363587375
11.01,0.125,0.175590936467211,0.238634495435097
11.02,0.125,0.175145939294863,0.239116505367034
11.03,0.125,0.17469770237425,0.239584549761451
11.04,0.125,0.174246256379487,0.240038782485402
11.05,0.125,0.173791632146174,0.240479354975718
11.06,0.125,0.173333860667896,0.240906416316428
11.07,0.125,0.172872973092718,0.241320113312778
11.08,0.125,0.172409000719667,0.241720590562044
11.09,0.125,0.171941974995205,0.242107990521287
11.1,0.125,0.171471927509692,0.242482453572223
11.11,0.125,0.170998889993844,0.242844118083337
11.12,0.125,0.170522894315176,0.243193120469389
11.13,0.125,0.170043972474449,0.243529595248441
11.14,0.125,0.169562156602096,0.24385367509652
11.15,0.125,0.169077478954656,0.244165490900043
11.16,0.125,0.16858997191119,0.244465171806106
11.17,0.125,0.168099667969704,0.244752845270731
11.18,0.125,0.167606599743553,0.245028637105195
11.19,0.125,0.167110799957857,0.245292671520499
11.2,0.125,0.1666123014459,0.245545071170086
11.21,0.125,0.166111137145533,0.245785957190885
11.22,0.125,0.165607340095576,0.246015449242753
11.23,0.125,0.165100943432212,0.246233665546393
11.24,0.125,0.164591980385382,0.246440722919819
11.25,0.125,0.164080484275188,0.246636736813427
11.26,0.125,0.163566488508277,0.246821821343743
11.27,0.125,0.163050026574248,0.246996089325898
11.28,0.125,0.162531132042041,0.247159652304897
11.29,0.125,0.162009838556336,0.247312620585721
11.3,0.125,0.161486179833957,0.24745510326233
11.31,0.125,0.160960189660269,0.247587208245595
11.32,0.125,0.160431901885586,0.247709042290229
11.33,0.125,0.159901350421582,0.24782071102073
11.34,0.125,0.159368569237701,0.247922318956409
11.35,0.125,0.158833592357574,0.24801396953552
11.36,0.125,0.158296453855446,0.248095765138534
11.37,0.125,0.157757187852602,0.248167807110603
11.38,0.125,0.157215828513799,0.248230195783232
11.39,0.125,0.156672410043712,0.248283030495204
11.4,0.125,0.156126966683381,0.248326409612785
11.41,0.125,0.155579532706664,0.248360430549231
11.42,0.125,0.155030142416708,0.248385189783636
11.43,0.125,0.154478830142414,0.248400782879146
11.44,0.125,0.153925630234927,0.248407304500551
11.45,0.125,0.15337057706412,0.248404848431302
11.46,0.125,0.152813705015105,0.248393507589954
11.47,0.125,0.152255048484739,0.248373374046073
11.48,0.125,0.15169464187815,0.248344539035618
11.49,0.125,0.151132519605274,0.248307092975826
11.5,0.125,0.150568716077402,0.248261125479615
11.51,0.125,0.150003265703738,0.24820672536952
11.52,0.125,0.149436202887976,0.24814398069119
11.53,0.125,0.148867562024885,0.248072978726456
11.54,0.125,0.148297377496908,0.247993806005978
11.55,0.125,0.147725683670781,0.247906548321513
11.56,0.125,0.147152514894163,0.247811290737782
11.57,0.125,0.146577905492275,0.247708117603984
11.58,0.125,0.146001889764571,0.24759711256495
11.59,0.125,0.145424501981407,0.247478358571959
11.6,0.125,0.144845776380741,0.247351937893222
11.61,0.125,0.144265747164841,0.247217932124054
11.62,0.125,0.143684448497014,0.247076422196741
11.63,0.125,0.143101914498353,0.246927488390108
11.64,0.125,0.142518179244504,0.246771210338817
11.65,0.125,0.141933276762444,0.246607667042373
11.66,0.125,0.14134724102729,0.246436936873889
11.67,0.125,0.140760105959119,0.246259097588576
11.68,0.125,0.14017190541981,0.246074226332007
11.69,0.125,0.139582673209906,0.245882399648134
11.7,0.125,0.138992443065498,0.245683693487077
11.71,0.125,0.138401248655131,0.245478183212702
11.72,0.125,0.137809123576728,0.245265943609981
11.73,0.125,0.137216101354539,0.245047048892146
11.74,0.125,0.136622215436108,0.244821572707648
11.75,0.125,0.136027499189272,0.244589588146929
11.76,0.125,0.135431985899169,0.244351167749004
11.77,0.125,0.134835708765283,0.244106383507866
11.78,0.125,0.134238700898501,0.243855306878727
11.79,0.125,0.133640995318205,0.243598008784081
11.8,0.125,0.133042624949377,0.243334559619618
11.81,0.125,0.132443622619739,0.243065029259978
11.82,0.125,0.131844021056909,0.242789487064353
11.83,0.125,0.131243852885589,0.242508001881955
11.84,0.125,0.130643150624777,0.242220642057331
11.85,0.125,0.130041946684998,0.241927475435553
11.86,0.125,0.129440273365574,0.241628569367275
11.87,0.125,0.128838162851911,0.241323990713659
11.88,0.125,0.12823564721281,0.241013805851191
11.89,0.125,0.127632758397819,0.240698080676366
11.9,0.125,0.127029528234594,0.240376880610267
11.91,0.125,0.126425988426306,0.240050270603032
11.92,0.125,0.125822170549059,0.239718315138215
11.93,0.125,0.125218106049346,0.239381078237045
11.94,0.125,0.124613826241533,0.239038623462578
11.95,0.125,0.124009362305369,0.238691013923765
11.96,0.125,0.123404745283521,0.23833831227942
11.97,0.125,0.12280000607915,0.237980580742093
11.98,0.125,0.1221951754535,0.237617881081868
11.99,0.125,0.12159028402353,0.237250274630062
12,0.125,0.120985362259572,0.236877822282856
12.01,0.125,0.12038044048301,0.236500584504841
12.02,0.125,0.119775548864007,0.236118621332481
12.03,0.125,0.119170717419241,0.235731992377515
12.04,0.125,0.11856597600969,0.235340756830279
12.05,0.125,0.117961354338436,0.234944973462958
12.06,0.125,0.117356881948506,0.234544700632774
12.07,0.125,0.116752588220737,0.234139996285112
12.08,0.125,0.116148502371683,0.233730917956573
12.09,0.125,0.115544653451541,0.233317522777977
12.1,0.125,0.114941070342117,0.232899867477301
12.11,0.125,0.114337781754821,0.23247800838256
12.12,0.125,0.113734816228693,0.232052001424637
12.13,0.125,0.113132202128462,0.231621902140053
12.14,0.125,0.112529967642635,0.231187765673691
12.15,0.125,0.11192814078162,0.230749646781465
12.16,0.125,0.111326749375881,0.230307599832945
12.17,0.125,0.110725821074124,0.229861678813932
12.18,0.125,0.110125383341517,0.229411937328988
12.19,0.125,0.109525463457941,0.22895842860392
12.2,0.125,0.108926088516275,0.228501205488226
12.21,0.125,0.108327285420713,0.228040320457496
12.22,0.125,0.10772908088511,0.227575825615771
12.23,0.125,0.10713150143137,0.227107772697867
12.24,0.125,0.106534573387859,0.226636213071663
12.25,0.125,0.10593832288785,0.226161197740343
12.26,0.125,0.105342775868008,0.225682777344616
12.27,0.125,0.104747958066902,0.225201002164889
12.28,0.125,0.104153895023554,0.224715922123417
12.29,0.125,0.103560612076017,0.224227586786413
12.3,0.125,0.102968134359987,0.223736045366133
12.31,0.125,0.102376486807455,0.223241346722928
12.32,0.125,0.10178569414538,0.222743539367265
12.33,0.125,0.101195780894404,0.222242671461723
12.34,0.125,0.100606771367599,0.221738790822961
12.35,0.125,0.100018689669244,0.221231944923658
12.36,0.125,0.099431559693638,0.220722180894426
12.37,0.125,0.0988454051239441,0.220209545525703
12.38,0.125,0.0982602494310682,0.219694085269618
12.39,0.125,0.0976761158725699,0.21917584624183
12.4,0.125,0.0970930274916065,0.218654874223354
12.41,0.125,0.0965110071159105,0.218131214662352
12.42,0.125,0.0959300773567997,0.217604912675912
12.43,0.125,0.0953502606082197,0.217076013051807
12.44,0.125,0.0947715790458201,0.216544560250223
12.45,0.125,0.0941940546260631,0.216010598405483
12.46,0.125,0.0936177090853647,0.21547417132774
12.47,0.125,0.0930425639392686,0.214935322504655
12.48,0.125,0.0924686404816526,0.214394095103065
12.49,0.125,0.0918959597839681,0.213850531970618
12.5,0.125,0.091324542694511,0.213304675637409
12.51,0.125,0.0907544098377254,0.212756568317588
12.52,0.125,0.0901855816135402,0.212206251910956
12.53,0.125,0.0896180781967361,0.211653768004546
12.54,0.125,0.0890519195363467,0.211099157874192
12.55,0.125,0.0884871253550898,0.210542462486078
12.56,0.125,0.0879237151488312,0.209983722498278
12.57,0.125,0.0873617081860801,0.20942297826228
12.58,0.125,0.0868011235075165,0.208860269824501
12.59,0.125,0.0862419799255487,0.208295636927782
12.6,0.125,0.0856842960239037,0.20772911901288
12.61,0.125,0.0851280901572473,0.207160755219941
12.62,0.125,0.0845733804508361,0.206590584389966
12.63,0.125,0.0840201848002005,0.206018645066263
12.64,0.125,0.0834685208708569,0.205444975495891
12.65,0.125,0.0829184060980523,0.204869613631088
12.66,0.125,0.0823698576865384,0.204292597130701
12.67,0.125,0.0818228926103754,0.203713963361588
12.68,0.125,0.0812775276127671,0.203133749400029
12.69,0.125,0.0807337792059244,0.202551992033117
12.7,0.125,0.0801916636709598,0.201968727760141
12.71,0.125,0.0796511970578105,0.201383992793963
12.72,0.125,0.0791123951851915,0.200797823062385
12.73,0.125,0.0785752736405767,0.20021025420951
12.74,0.125,0.0780398477802104,0.199621321597092
12.75,0.125,0.0775061327291466,0.199031060305879
12.76,0.125,0.0769741433813169,0.198439505136953
12.77,0.125,0.0764438943996269,0.197846690613054
12.78,0.125,0.0759154002160808,0.197252650979904
12.79,0.125,0.0753886750319339,0.196657420207524
12.8,0.125,0.0748637328178724,0.196061031991542
12.81,0.125,0.074340587314221,0.195463519754491
12.82,0.125,0.0738192520311778,0.194864916647113
12.83,0.125,0.0732997402490764,0.194265255549639
12.84,0.125,0.0727820650186738,0.193664569073082
12.85,0.125,0.0722662391614664,0.193062889560509
12.86,0.125,0.0717522752700312,0.192460249088316
12.87,0.125,0.0712401857083932,0.191856679467495
12.88,0.125,0.0707299826124193,0.191252212244897
12.89,0.125,0.0702216778902373,0.190646878704486
12.9,0.125,0.0697152832226801,0.190040709868594
12.91,0.125,0.0692108100637556,0.189433736499166
12.92,0.125,0.0687082696411409,0.188825989099001
12.93,0.125,0.0682076729567018,0.188217497912993
12.94,0.125,0.0677090307870357,0.187608292929362
12.95,0.125,0.0672123536840395,0.186998403880883
12.96,0.125,0.0667176519755011,0.186387860246113
12.97,0.125,0.0662249357657139,0.185776691250604
12.98,0.125,0.0657342149361155,0.185164925868129
12.99,0.125,0.0652454991459487,0.184552592821889
13,0.125,0.0647587978329459,0.183939720585721
13.01,0.125,0.0642741202140355,0.183326337385305
13.02,0.125,0.063791475286071,0.182712471199364
13.03,0.125,0.0633108718265813,0.182098149760863
13.04,0.125,0.062832318394544,0.181483400558199
13.05,0.125,0.0623558233311786,0.180868250836399
13.06,0.125,0.0618813947607615,0.180252727598298
13.07,0.125,0.0614090405914626,0.17963685760573
13.08,0.125,0.0609387685162009,0.179020667380708
13.09,0.125,0.0604705860135216,0.178404183206596
13.1,0.125,0.0600045003484928,0.177787431129292
13.11,0.125,0.0595405185736219,0.177170436958392
13.12,0.125,0.0590786475297911,0.176553226268363
13.13,0.125,0.058618893847213,0.175935824399707
13.14,0.125,0.0581612639464035,0.175318256460125
13.15,0.125,0.057705764039175,0.174700547325674
13.16,0.125,0.0572524001296462,0.17408272164193
13.17,0.125,0.0568011780152712,0.173464803825135
13.18,0.125,0.0563521032878853,0.172846818063355
13.19,0.125,0.0559051813347689,0.172228788317626
13.2,0.125,0.0554604173397277,0.171610738323103
13.21,0.125,0.0550178162841908,0.1709926915902
13.22,0.125,0.0545773829483237,0.170374671405738
13.23,0.125,0.0541391219121589,0.169756700834076
13.24,0.125,0.0537030375567419,0.169138802718256
13.25,0.125,0.0532691340652925,0.168520999681129
13.26,0.125,0.0528374154243818,0.167903314126496
13.27,0.125,0.0524078854251238,0.167285768240228
13.28,0.125,0.0519805476643821,0.166668383991399
13.29,0.125,0.0515554055459907,0.166051183133411
13.3,0.125,0.051132462281989,0.165434187205113
13.31,0.125,0.0507117208938705,0.164817417531922
13.32,0.125,0.0502931842138453,0.164200895226944
13.33,0.125,0.049876854886115,0.163584641192088
13.34,0.125,0.0494627353681619,0.162968676119177
13.35,0.125,0.0490508279320489,0.162353020491062
13.36,0.125,0.0486411346657338,0.161737694582732
13.37,0.125,0.0482336574743935,0.161122718462419
13.38,0.125,0.047828398081762,0.1605081119927
13.39,0.125,0.0474253580314777,0.159893894831606
13.4,0.125,0.0470245386884435,0.159280086433719
13.41,0.125,0.0466259412401968,0.158666706051267
13.42,0.125,0.0462295666982903,0.158053772735227
13.43,0.125,0.0458354158996832,0.157441305336412
13.44,0.125,0.0454434895081414,0.156829322506568
13.45,0.125,0.045053788015649,0.156217842699462
13.46,0.125,0.0446663117438275,0.155606884171967
13.47,0.125,0.0442810608453647,0.154996464985152
13.48,0.125,0.0438980353054528,0.154386603005363
13.49,0.125,0.0435172349432342,0.153777315905301
13.5,0.125,0.0431386594132558,0.153168621165109
13.51,0.125,0.0427623082069313,0.15256053607344
13.52,0.125,0.0423881806540111,0.151953077728539
13.53,0.125,0.0420162759240591,0.151346263039311
13.54,0.125,0.0416465930279372,0.150740108726394
13.55,0.125,0.0412791308192958,0.150134631323226
13.56,0.125,0.0409138879960714,0.149529847177112
13.57,0.125,0.0405508631019901,0.14892577245029
13.58,0.125,0.0401900545280771,0.148322423120989
13.59,0.125,0.0398314605141715,0.14771981498449
13.6,0.125,0.0394750791504471,0.147117963654188
13.61,0.125,0.0391209083789376,0.146516884562641
13.62,0.125,0.038768945995067,0.145916592962628
13.63,0.125,0.0384191896491845,0.145317103928197
13.64,0.125,0.0380716368481036,0.144718432355718
13.65,0.125,0.0377262849566451,0.144120592964925
13.66,0.125,0.0373831311991838,0.143523600299963
13.67,0.125,0.0370421726611992,0.142927468730431
13.68,0.125,0.0367034062908285,0.142332212452419
13.69,0.125,0.0363668289004234,0.141737845489551
13.7,0.125,0.036032437168109,0.141144381694016
13.71,0.125,0.0357002276393455,0.140551834747601
13.72,0.125,0.0353701967284917,0.139960218162726
13.73,0.125,0.0350423407203706,0.139369545283471
13.74,0.125,0.0347166557718371,0.1387798292866
13.75,0.125,0.034393137913346,0.138191083182589
13.76,0.125,0.0340717830505223,0.137603319816644
13.77,0.125,0.0337525869657321,0.137016551869724
13.78,0.125,0.0334355453196535,0.136430791859556
13.79,0.125,0.0331206536528493,0.135846052141651
13.8,0.125,0.0328079073873383,0.135262344910314
13.81,0.125,0.0324973018281676,0.134679682199658
13.82,0.125,0.0321888321649847,0.134098075884607
13.83,0.125,0.0318824934736083,0.133517537681905
13.84,0.125,0.0315782807175993,0.132938079151117
13.85,0.125,0.03127618874983,0.13235971169563
13.86,0.125,0.0309762123140526,0.131782446563648
13.87,0.125,0.0306783460464662,0.131206294849193
13.88,0.125,0.0303825844772824,0.130631267493092
13.89,0.125,0.0300889220322882,0.130057375283972
13.9,0.125,0.029797353034408,0.129484628859246
13.91,0.125,0.0295078717052626,0.128913038706096
13.92,0.125,0.0292204721667257,0.128342615162461
13.93,0.125,0.0289351484424781,0.127773368418012
13.94,0.125,0.0286518944595586,0.127205308515134
13.95,0.125,0.028370704049912,0.126638445349898
13.96,0.125,0.028091570951934,0.126072788673034
13.97,0.125,0.027814488812012,0.125508348090903
13.98,0.125,0.0275394511860629,0.124945133066463
13.99,0.125,0.0272664515410662,0.12438315292023
14,0.125,0.026995483256594,0.123822416831249
14.01,0,0.026726539626336,0.123262933838042
14.02,0,0.0264596138596202,0.122704712839573
14.03,0,0.0261946990829288,0.122147762596198
14.04,0,0.0259317883414103,0.121592091730619
14.05,0,0.0256708746003847,0.121037708728829
14.06,0,0.0254119507468456,0.120484621941059
14.07,0,0.0251550095909553,0.119932839582722
