"time","freeMotion.r_rel_a[1]","freeMotion.r_rel_a[2]","freeMotion.r_rel_a[3]","freeMotion.v_rel_a[1]","freeMotion.v_rel_a[2]","freeMotion.v_rel_a[3]","referenceSystem.pointMass1.w_a[1]","referenceSystem.pointMass1.w_a[2]","referenceSystem.pointMass1.w_a[3]","referenceSystem.pointMass3.v_0[1]","referenceSystem.pointMass6.frame_a.r_0[1]","referenceSystem.pointMass6.frame_a.r_0[2]","referenceSystem.pointMass6.frame_a.r_0[3]","referenceSystem.pointMass6.v_0[2]","referenceSystem.pointMass6.v_0[3]"
0.8262,1.46850974117393,1.31752012405424e-14,-0.712874560702575,-1.31701685148081,6.60854330446738e-14,-0.549588656538737,1.21412181216591e-15,0.381081679130367,3.19562069035345e-15,-1.31701693323187,1.37228105137889,9.08289233107668e-17,-1.70823364447316,1.236853634052e-16,-0.51291765215073
0.8268,1.46771921819318,1.32148979121934e-14,-0.713204065125266,-1.31806055090813,6.62357039230922e-14,-0.548760512905141,1.2145759624925e-15,0.381789091041665,3.19510805358847e-15,-1.31806063294439,1.37126273133214,9.08993358705289e-17,-1.70854109929059,1.23532842406066e-16,-0.511934464606161
0.8274,1.46692806895148,1.32546848191631e-14,-0.71353307226358,-1.31910439859144,6.63862594478562e-14,-0.547931060185063,1.21501332376615e-15,0.382497727672534,3.19453778675816e-15,-1.31910448091369,1.37024336724591,9.09697459564873e-17,-1.70884796361003,1.23378209070076e-16,-0.510949367470446
0.828,1.46613629335974,1.32945621327138e-14,-0.713861581331605,-1.32014839417029,6.65371002675962e-14,-0.547100295611748,1.21543362863961e-15,0.383207592245905,3.19390896421987e-15,-1.32014847677935,1.36922295833946,9.10401554628417e-17,-1.70915423628505,1.23221505837284e-16,-0.509962355672805
0.8286,1.4653438913291,1.33345300245352e-14,-0.7141895915418,-1.32119253728066,6.66882270313181e-14,-0.546268216409431,1.21583663261583e-15,0.383918687997197,3.19322072734274e-15,-1.32119262017734,1.36820150383058,9.11105661854079e-17,-1.70945991616623,1.23062780198383e-16,-0.508973424123623
0.8292,1.46455086277089,1.33745886667458e-14,-0.714517102105,-1.322236827555,6.68396403883811e-14,-0.545434819793312,1.2162221145462e-15,0.384631018174358,3.19247228600538e-15,-1.32223691074012,1.36717900293567,9.11809798192887e-17,-1.70976500210119,1.22902084738662e-16,-0.507982567714376
0.8298,1.46375720759662,1.34147382318939e-14,-0.714844112230407,-1.32328126462216,6.69913409884755e-14,-0.544600102969526,1.21658987712897e-15,0.385344586037905,3.19166292009368e-15,-1.32328134809653,1.36615545486965,9.12513979565436e-17,-1.71006949293457,1.22739477261422e-16,-0.506989781317555
0.8304,1.46296292571801,1.34549788929596e-14,-0.715170621125586,-1.32432584810739,6.71433294815999e-14,-0.543764063135119,1.21693974740751e-15,0.386059394860971,3.19079198099852e-15,-1.32432593187183,1.36513085884601,9.13218220838593e-17,-1.71037338750805,1.22575020897267e-16,-0.505995059786591
0.831,1.46216801704698,1.34953108233556e-14,-0.715496627996462,-1.32537057763234,6.72956065180393e-14,-0.542926697478019,1.21727157726868e-15,0.386775447929342,3.18985889311355e-15,-1.32537066168769,1.36410521407678,9.13922535802197e-17,-1.71067668466028,1.22408784214269e-16,-0.504998397955781
0.8316,1.46137248149567,1.35357341969288e-14,-0.715822132047316,-1.32641545281503,6.74481727483429e-14,-0.542088003177008,1.21758524394112e-15,0.387492748541501,3.18886315533288e-15,-1.32641553716211,1.36307851977254,9.14626937145766e-17,-1.71097938322695,1.22240841329024e-16,-0.503999790640207
0.8322,1.46057631897638,1.35762491879618e-14,-0.71614713248078,-1.32746047326983,6.7601028823301e-14,-0.541247977401698,1.21788065049361e-15,0.388211300008669,3.1878043425489e-15,-1.32746055790949,1.36205077514242,9.15331436435195e-17,-1.7112814820407,1.22071272018629e-16,-0.502999232635666
0.8328,1.45977952940166,1.36168559711739e-14,-0.716471628497834,-1.32850563860748,6.77541753939234e-14,-0.5404066173125,1.21815772633339e-15,0.388931105654849,3.18668210714996e-15,-1.32850572354055,1.36102197939408,9.1603604408946e-17,-1.71158297993118,1.21900161833532e-16,-0.501996718718591
0.8334,1.45898211268425,1.36575547217228e-14,-0.7167956192978,-1.32955094843501,6.7907613111417e-14,-0.539563920060598,1.21841642770445e-15,0.389652168816864,3.18549618051815e-15,-1.32955103366235,1.35999213173374,9.16740769357322e-17,-1.71188387572502,1.21727602211319e-16,-0.500992243645972
0.834,1.45818406873709,1.3698345615206e-14,-0.71711910407834,-1.3305964023558,6.80613426271628e-14,-0.538719882787924,1.21865673818594e-15,0.390374492844402,3.18424637452705e-15,-1.33059648787825,1.35896123136613,9.17445620294026e-17,-1.71218416824579,1.21553690591391e-16,-0.499985802155284
0.8346,1.45738539747333,1.37392288276617e-14,-0.717442082035451,-1.33164199996948,6.82153645926945e-14,-0.537874502627128,1.21887866919039e-15,0.391098081100058,3.18293258303945e-15,-1.33164208578791,1.35792927749453,9.18150603738004e-17,-1.71248385631405,1.2137853053058e-16,-0.498977388964406
0.8352,1.45658609880634,1.37802045355708e-14,-0.717764552363461,-1.33268774087202,6.83696796596754e-14,-0.537027776701551,1.21908226046215e-15,0.391822936959374,3.18155478340512e-15,-1.33268782698728,1.35689626932072,9.18855725287584e-17,-1.71278293874727,1.2120223181967e-16,-0.497966998771547
0.8358,1.4557861726497,1.38212729158577e-14,-0.718086514255023,-1.33373362465559,6.85242884798764e-14,-0.536179702125201,1.21926758057561e-15,0.392549063810881,3.18011303795855e-15,-1.33373371106858,1.35586220604504,9.19560989277682e-17,-1.7130814143599,1.21024910600868e-16,-0.496954626255164
0.8364,1.45498561891719,1.38624341458922e-14,-0.718407966901115,-1.33477965090867,6.86791917051538e-14,-0.535330276002721,1.21943472743362e-15,0.393276465056142,3.1786074955167e-15,-1.33477973762025,1.35482708686634,9.20266398756512e-17,-1.7133792819633,1.2084668948618e-16,-0.495940266073889
0.837,1.45418443752283,1.39036884034904e-14,-0.718728909491033,-1.33582581921594,6.88343899874265e-14,-0.534479495429365,1.21958382876574e-15,0.394005144109794,3.17703839287673e-15,-1.335825906227,1.35379091098198,9.20971955462286e-17,-1.71367654036578,1.20667697676759e-16,-0.494923912866448
0.8376,1.45338262838084,1.39450358669163e-14,-0.719049341212385,-1.33687212915831,6.89898839786541e-14,-0.53362735749097,1.21971504262664e-15,0.394735104399589,3.17540605631378e-15,-1.33687221646975,1.35275367758783,9.21677659799914e-17,-1.71397318837254,1.20488071083167e-16,-0.493905561251586
0.8382,1.45258019140566,1.39864767148832e-14,-0.719369261251093,-1.33791858031289,6.91456743308145e-14,-0.532773859263929,1.21982855789436e-15,0.395466349366437,3.17371090307867e-15,-1.3379186679256,1.3517153858783,9.22383510817711e-17,-1.7142692247857,1.2030795244661e-16,-0.492885205827982
0.8388,1.45177712651194,1.40280111265547e-14,-0.719688668791382,-1.33896517225297,6.93017616958813e-14,-0.531918997815164,1.21992459476869e-15,0.396198882464445,3.17195344289567e-15,-1.33896526016788,1.3506760350463,9.23089506184098e-17,-1.71456464840428,1.20127491461107e-16,-0.491862841174179
0.8394,1.45097343361456,1.40696392815469e-14,-0.720007563015782,-1.34001190454803,6.94581467258016e-14,-0.531062770202097,1.22000340526946e-15,0.396932707160962,3.17013427946027e-15,-1.34001199276605,1.34963562428322,9.23795642164302e-17,-1.7148594580242,1.1994684489664e-16,-0.490838461848498
0.84,1.45016911262862,1.41113613599287e-14,-0.720325943105117,-1.34105877676371,6.96148300724739e-14,-0.530205173472625,1.2200652737349e-15,0.397667826936621,3.16825411193688e-15,-1.34105886528577,1.34859415277899,9.24501913597061e-17,-1.71515365243825,1.19766176723245e-16,-0.489812062388962
0.8406,1.44936416346945,1.4153177542224e-14,-0.720643808238509,-1.34210578846176,6.97718123877252e-14,-0.529346204665092,1.22011051731992e-15,0.398404245285377,3.16631373645662e-15,-1.3421058772888,1.34755161972202,9.25208313871323e-17,-1.71544723043612,1.195856582361e-16,-0.488783637313217
0.8412,1.4485585860526,1.41950880094127e-14,-0.720961157593367,-1.3431529392001,6.99290943232893e-14,-0.528485860808261,1.22013948649451e-15,0.399141965714554,3.16431404761504e-15,-1.34315302833307,1.34650802429922,9.25914834902955e-17,-1.71574019080434,1.19405468181562e-16,-0.487753181118449
0.8418,1.44775238029383,1.42370929429322e-14,-0.721277990345386,-1.34420022853272,7.00866765307842e-14,-0.527624138921289,1.22015256554199e-15,0.399880991744883,3.16225603996985e-15,-1.34420031797259,1.34546336569599,9.26621467111438e-17,-1.71603253232632,1.19225792884206e-16,-0.486720688281309
0.8424,1.44694554610916,1.42791925246784e-14,-0.721594305668543,-1.34524765600974,7.02445596616894e-14,-0.526761036013696,1.22015017305738e-15,0.400621326910546,3.16014080953871e-15,-1.34524774575747,1.34441764309624,9.27328199396575e-17,-1.7163242537823,1.19046826374841e-16,-0.48568615325783
0.843,1.4461380834148,1.43213869370078e-14,-0.721910102735092,-1.34629522117733,7.04027443673243e-14,-0.525896549085342,1.22013276244574e-15,0.401362974759216,3.15796955529696e-15,-1.3462953112339,1.34337085568234,9.28035019115189e-17,-1.7166153539494,1.18868770519514e-16,-0.484649570483345
0.8436,1.44532999212723,1.4363676362738e-14,-0.722225380715561,-1.34734292357775,7.05612312988252e-14,-0.525030675126398,1.22010082242046e-15,0.402105938852101,3.15574358067535e-15,-1.34734301394416,1.34232300263517,9.28741912057829e-17,-1.71690583160153,1.18691835149525e-16,-0.483610934372409
0.8442,1.44452127216313,1.440606098515e-14,-0.722540138778745,-1.3483907627493,7.07200211071233e-14,-0.524163411117316,1.2200548775016e-15,0.402850222763985,3.15346429505781e-15,-1.34839085342655,1.34127408313408,9.29448862425472e-17,-1.71719568550946,1.18516238192429e-16,-0.482570239318718
0.8448,1.44371192343943,1.44485409879886e-14,-0.722854376091707,-1.34943873822631,7.08791144429221e-14,-0.523294754028809,1.21999548851424e-15,0.403595830083269,3.15113321527915e-15,-1.34943882921542,1.34022409635689,9.30155852806221e-17,-1.71748491444077,1.1834220578787e-16,-0.481527479695028
0.8454,1.44290194587329,1.44911165554644e-14,-0.723168091819769,-1.35048684953912,7.10385119566757e-14,-0.522424700821813,1.21992325308677e-15,0.404342764412013,3.14875196712288e-15,-1.35048694084112,1.3391730414799,9.30862864152015e-17,-1.71777351715985,1.18169972489048e-16,-0.480482649853069
0.846,1.44209133938209,1.45337878722552e-14,-0.723481285126509,-1.35153509621409,7.11982142985654e-14,-0.521553248447473,1.21983880614925e-15,0.405091029365981,3.1463222868189e-15,-1.35153518783002,1.3381209176779,9.31569875755324e-17,-1.71806149242788,1.17999781288259e-16,-0.479435744123471
0.8466,1.44128010388349,1.45765551235069e-14,-0.72379395517376,-1.35258347777356,7.13582221184785e-14,-0.520680393847104,1.21974282043172e-15,0.405840628574676,3.14384602254126e-15,-1.35258356970448,1.33706772412413,9.32276865225855e-17,-1.71834883900286,1.17831883828467e-16,-0.478386756815677
0.8472,1.44046823929534,1.46194184948353e-14,-0.7241061011216,-1.35363199373584,7.1518536065985e-14,-0.51980613395217,1.21963600696254e-15,0.406591565681391,3.14132513590591e-15,-1.35363208598283,1.3360134599903,9.32983808467257e-17,-1.71863555563955,1.17666540519039e-16,-0.47733568221786
0.8478,1.43965574553575,1.46623781723271e-14,-0.724417722128356,-1.3546806436152,7.16791567903159e-14,-0.518930465684255,1.2195191155667e-15,0.407343844343243,3.13876170346845e-15,-1.35468073617933,1.33495812444658,9.33690679653817e-17,-1.7189216410895,1.17504020672986e-16,-0.476282514596845
0.8484,1.43884262252308,1.47054343425418e-14,-0.724728817350592,-1.35572942692185,7.18400849403408e-14,-0.518053385955038,1.21939293536415e-15,0.408097468231218,3.13615791822188e-15,-1.35572951980423,1.3339017166616,9.34397451207168e-17,-1.71920709410103,1.17344602645166e-16,-0.475227248198023
0.849,1.43802887020307,1.47485871668721e-14,-0.72503938589729,-1.35677834285248,7.20013218776594e-14,-0.517174891270823,1.21925178428495e-15,0.408852441712593,3.13349789565415e-15,-1.3567784360541,1.33284423577588,9.3510410991713e-17,-1.71949191331584,1.17185118043624e-16,-0.474169876750711
0.8496,1.43721448879036,1.47918365534507e-14,-0.72534942642225,-1.35782738753743,7.21628760203754e-14,-0.516294974214743,1.21902558849809e-15,0.409608775921336,3.13058581039046e-15,-1.35782748105793,1.33178568066532,9.35810800535115e-17,-1.71977609634928,1.16988174388909e-16,-0.473110389065531
0.8502,1.43639947791406,1.48351829641325e-14,-0.725658938566127,-1.3588765637799,7.23247403992398e-14,-0.515413635892331,1.21878480295327e-15,0.410366467281697,3.12761856241402e-15,-1.35887665762028,1.33072605077784,9.36517317646594e-17,-1.72005964304421,1.167909563414e-16,-0.472048784602413
0.8508,1.43558383749506,1.48786265859151e-14,-0.725967921475789,-1.35992587105601,7.24869157022047e-14,-0.514530873152768,1.2185300068504e-15,0.411125519559553,3.12459778562997e-15,-1.35992596521727,1.32966534527436,9.37223627352187e-17,-1.72034255213003,1.16593572833612e-16,-0.470985057491077
0.8514,1.43476756745452,1.49221676062383e-14,-0.726276374296255,-1.36097530883733,7.26494026177829e-14,-0.513646682834617,1.21826181173719e-15,0.411885936535848,3.12152521149207e-15,-1.36097540332048,1.32860356331421,9.37929693906776e-17,-1.72062482233273,1.1639613693522e-16,-0.469919201838622
0.852,1.43395066771391,1.4965806212985e-14,-0.726584296170694,-1.36202487659078,7.28122018350366e-14,-0.512761061765794,1.21798086190365e-15,0.412647722006648,3.11840267021039e-15,-1.36202497139686,1.32754070405511,9.38635479696461e-17,-1.72090645237485,1.16198765917347e-16,-0.468851211729431
0.8526,1.43313313819498,1.50095425944822e-14,-0.726891686240416,-1.36307457377869,7.29753140435668e-14,-0.511874006763528,1.21768783477666e-15,0.413410879783189,3.11523209195899e-15,-1.36307466890873,1.3264767666532,9.39340945215524e-17,-1.72118744097551,1.16001581323303e-16,-0.467781081225078
0.8532,1.43231497881976,1.50533769395017e-14,-0.727198543644873,-1.36412439985874,7.31387399335019e-14,-0.510985514634336,1.21738344131446e-15,0.414175413691935,3.11201550808358e-15,-1.36412449531378,1.32541175026299,9.40046049043383e-17,-1.72146778685036,1.15804709038683e-16,-0.466708804364232
0.8538,1.43149618951062,1.50973094372614e-14,-0.727504867521649,-1.36517435428392,7.33024801954871e-14,-0.510095582173981,1.21706842640121e-15,0.414941327574626,3.10875505230918e-15,-1.36517445006502,1.3243456540374,9.40750747821557e-17,-1.72174748871162,1.15608279381776e-16,-0.465634375162564
0.8544,1.43067677019017,1.51413402774263e-14,-0.727810657006458,-1.36622443650255,7.34665355206734e-14,-0.509204206167445,1.21674356924146e-15,0.415708625288338,3.10545296194781e-15,-1.36622453261078,1.32327847712772,9.41454996230623e-17,-1.722026545268,1.15412427104178e-16,-0.464557787612651
0.855,1.42985672078135,1.51854696501091e-14,-0.728115911233136,-1.36727464595825,7.36309066007061e-14,-0.50831138338889,1.21640968375476e-15,0.416477310705525,3.10211157910614e-15,-1.36727474239469,1.32221021868364,9.42158746967177e-17,-1.72230495522475,1.15217291564712e-16,-0.46347903568388
0.8556,1.42903604120741,1.52296977458714e-14,-0.72842062933364,-1.36832498208989,7.37955941277148e-14,-0.507417110601629,1.21606761897012e-15,0.417247387714083,3.09873335189318e-15,-1.36832507885564,1.32114087785322,9.42861950720792e-17,-1.72258271728363,1.15023016739055e-16,-0.462398113322354
0.8562,1.42821473139187,1.52740247557246e-14,-0.728724810438043,-1.36937544433162,7.39605987943015e-14,-0.506521384558092,1.21571825942057e-15,0.418018860217393,3.09532083562793e-15,-1.36937554142777,1.32007045378291,9.4356455615098e-17,-1.7228598301429,1.14829751309127e-16,-0.461315014450794
0.8568,1.42739279125858,1.53184508711308e-14,-0.729028453674526,-1.3704260321128,7.412592129353e-14,-0.505624201999789,1.21536252553766e-15,0.418791732134381,3.09187669404705e-15,-1.37042612954047,1.31899894561753,9.44266509864153e-17,-1.72313629249731,1.14637648738143e-16,-0.460229732968443
0.8574,1.42657022073169,1.5362976284004e-14,-0.729331558169373,-1.371476744858,7.42915623189153e-14,-0.50472555965728,1.21500137404604e-15,0.419566007399567,3.08840370051257e-15,-1.37147684261832,1.31792635250024,9.44967756390577e-17,-1.72341210303807,1.14446867346428e-16,-0.45914226275097
0.858,1.42574701973566,1.54076011867108e-14,-0.729634123046972,-1.372527581987,7.44575225644118e-14,-0.503825454250139,1.21463579835793e-15,0.420341689963119,3.0849047392195e-15,-1.37252768008111,1.31685267357262,9.45668238161338e-17,-1.7236872604529,1.14257570388027e-16,-0.458052597650374
0.8586,1.42492318819525,1.54523257720714e-14,-0.729936147429802,-1.37357854291473,7.46238027244033e-14,-0.502923882486923,1.21426682896768e-15,0.421118783790905,3.08138280640354e-15,-1.37357864134379,1.31577790797457,9.46367895485298e-17,-1.72396176342594,1.14069926128092e-16,-0.456960731494885
0.8592,1.42409872603553,1.54971502333606e-14,-0.730237630438435,-1.37462962705129,7.47904034936911e-14,-0.502020841065137,1.21389553384628e-15,0.421897292864547,3.07784101154872e-15,-1.37462972581646,1.31470205484436,9.47066666526057e-17,-1.72423561063779,1.13884107921071e-16,-0.455866658088867
0.8598,1.42327363318191,1.5542074764309e-14,-0.730538571191528,-1.37568083380188,7.49573255674837e-14,-0.501116326671199,1.21352301883592e-15,0.422677221181472,3.07428257859511e-15,-1.37568093290435,1.31362511331863,9.47764487278911e-17,-1.72450880076552,1.13700294289685e-16,-0.45477037121272
0.8604,1.42244790956008,1.55870995591033e-14,-0.730838968805818,-1.37673216256683,7.51245696413854e-14,-0.500210335980412,1.21315042804446e-15,0.423458572754965,3.07071084714646e-15,-1.3767322620078,1.31254708253235,9.48461291547814e-17,-1.72478133248259,1.13518669004709e-16,-0.453671864622781
0.861,1.42162155509607,1.56322248123881e-14,-0.731138822396118,-1.37778361274157,7.52921364113857e-14,-0.499302865656922,1.21277894424003e-15,0.424241351614225,3.06712927367788e-15,-1.37778371252225,1.31146796161885,9.49157010922335e-17,-1.72505320445891,1.1333942116556e-16,-0.45257113205123
0.8616,1.42079456971622,1.56774507192661e-14,-0.731438131075312,-1.37883518371657,7.54600265738482e-14,-0.498393912353692,1.2124097892455e-15,0.425025561804413,3.06354143274349e-15,-1.37883528383818,1.31038774970982,9.4985157475462e-17,-1.72532441536078,1.13162745281688e-16,-0.451468167205984
0.8622,1.41996695334719,1.57227774752997e-14,-0.731736893954349,-1.37988687487737,7.56282408254994e-14,-0.497483472712466,1.21204422433301e-15,0.425811207386707,3.05995101818413e-15,-1.37988697534115,1.30930644593526,9.5054491013635e-17,-1.72559496385092,1.12988841354787e-16,-0.450362963770604
0.8628,1.41913870591597,1.57682052765113e-14,-0.73203511014224,-1.38093868560452,7.57967798634179e-14,-0.496571543363733,1.21168355061856e-15,0.426598292438355,3.05636184433499e-15,-1.38093878641174,1.30822404942353,9.51236941875704e-17,-1.72586484858842,1.12817914961826e-16,-0.449255515404192
0.8634,1.41830982734987,1.5813734319385e-14,-0.732332778746053,-1.38199061527359,7.59656443850238e-14,-0.495658120926696,1.21132910945644e-15,0.427386821052728,3.0527778472333e-15,-1.38199071642552,1.30714055930132,9.51927592474316e-17,-1.72613406822877,1.12650177338891e-16,-0.448145815741293
0.864,1.41748031757653,1.58593648008669e-14,-0.732629898870906,-1.38304266325513,7.61348350880668e-14,-0.49474320200924,1.21098228283386e-15,0.428176797339372,3.04920308582601e-15,-1.38304276475307,1.30605597469365,9.52616782104233e-17,-1.72640262142383,1.12485845465873e-16,-0.447033858391794
0.8646,1.4166501765239,1.59050969183665e-14,-0.732926469619965,-1.38409482891467,7.63043526706162e-14,-0.493826783207895,1.21064449376539e-15,0.42896822542406,3.04564174317742e-15,-1.38409493075991,1.30497029472386,9.5330442858488e-17,-1.7266705068218,1.12325142151972e-16,-0.445919636940825
0.8652,1.41581940412028,1.59509308697574e-14,-0.733222490094438,-1.38514711161267,7.64741978310496e-14,-0.492908861107804,1.21031720668753e-15,0.429761109448846,3.04209812767689e-15,-1.38514721380654,1.30388351851362,9.53990447360016e-17,-1.72693772306726,1.1216829612205e-16,-0.444803144948656
0.8658,1.4149880002943,1.59968668533783e-14,-0.733517959393567,-1.38619951070451,7.66443712680415e-14,-0.49198943228269,1.21000192785326e-15,0.430555453572118,3.0385766742465e-15,-1.38619961324836,1.30279564518293,9.54674751474694e-17,-1.72720426880112,1.12015542103811e-16,-0.443684375950599
0.8664,1.41415596497491,1.60429050680341e-14,-0.73381287661463,-1.38725202554051,7.68148736805531e-14,-0.491068493294823,1.20970020572651e-15,0.43135126196865,3.0350819455487e-15,-1.38725212843568,1.30170667385009,9.55357251552224e-17,-1.72747014266062,1.11867120915848e-16,-0.442563323456903
0.867,1.41332329809141,1.60890457129968e-14,-0.73410724085293,-1.38830465546582,7.69857057678206e-14,-0.490146040694982,1.20941363137674e-15,0.432148538829654,3.03161863319402e-15,-1.3883047587137,1.30061660363173,9.56037855771127e-17,-1.72773534327931,1.11723279556524e-16,-0.441439980952656
0.8676,1.41248999957343,1.61352889880063e-14,-0.734401051201793,-1.38935739982051,7.71568682293446e-14,-0.48922207102243,1.20914383887342e-15,0.432947288362834,3.02819155894868e-15,-1.38935750342249,1.29952543364276,9.56716469842102e-17,-1.72799986928708,1.11584271293714e-16,-0.44031434189768
0.8682,1.41165606935094,1.61816350932716e-14,-0.734694306752562,-1.39041025793945,7.73283617648794e-14,-0.488296580804871,1.20889250568061e-15,0.433747514792438,3.02480567594233e-15,-1.39041036189696,1.29843316299643,9.57392996984979e-17,-1.72826371931011,1.1145035575541e-16,-0.439186399726432
0.8688,1.41082150735426,1.62280842294716e-14,-0.734987006594594,-1.39146322915237,7.75001870744212e-14,-0.487369566558423,1.20866135305144e-15,0.434549222359313,3.02146606987566e-15,-1.39146333346682,1.29733979080428,9.58067337905682e-17,-1.72852689197086,1.11321799006952e-16,-0.438056147847896
0.8694,1.40998631351403,1.62746365977561e-14,-0.735279149815251,-1.39251631278378,7.76723448581981e-14,-0.486441024787583,1.20845214642266e-15,0.435352415320954,3.01817796022809e-15,-1.39251641745663,1.29624531617614,9.5873939077319e-17,-1.72878938588809,1.11198873703685e-16,-0.436923579645488
0.87,1.40915048776125,1.63212923997467e-14,-0.735570735499903,-1.39356950815297,7.78448358166585e-14,-0.485510951985193,1.20826669580919e-15,0.436157097951559,3.01494670146547e-15,-1.3935696131857,1.29514973822014,9.59409051196495e-17,-1.72905119967682,1.11081859088429e-16,-0.435788688476943
0.8706,1.40831403002728,1.63680518375379e-14,-0.735861762731912,-1.394622814574,7.80176606504602e-14,-0.484579344632403,1.20810685619859e-15,0.436963274542082,3.0117777842477e-15,-1.3946229199681,1.29405305604271,9.60076212201561e-17,-1.72931233194834,1.10971041152927e-16,-0.43465146767422
0.8712,1.40747694024379,1.6414915113698e-14,-0.736152230592639,-1.39567623135569,7.81908200604598e-14,-0.483646199198646,1.20797452794565e-15,0.437770949400283,3.00867683663643e-15,-1.39567633711267,1.29295526874856,9.60740764208287e-17,-1.7295727813102,1.1086671271515e-16,-0.433511910543393
0.8718,1.40663921834284,1.646188243127e-14,-0.73644213816143,-1.39672975780155,7.83643147477011e-14,-0.482711512141596,1.20787165716685e-15,0.438580126850786,3.00564962530273e-15,-1.39672986392295,1.29185637544069,9.61402595007462e-17,-1.72983254636617,1.10769173515121e-16,-0.43237001036455
0.8724,1.40580086425682,1.65089539937725e-14,-0.736731484515615,-1.39778339320981,7.85381454134048e-14,-0.481775279907139,1.20780023613497e-15,0.439390811235126,3.00270205673474e-15,-1.39778349969718,1.29075637522037,9.6206158973773e-17,-1.73009162571629,1.10678730311692e-16,-0.431225760391683
0.873,1.40496187816306,1.6556130092489e-14,-0.737020268334433,-1.39883713408281,7.87123408311234e-14,-0.480837495497642,1.20758253321747e-15,0.440203012913326,2.99931456022449e-15,-1.39883724093595,1.28965526696182,9.62728463797316e-17,-1.7303500170647,1.10568223825331e-16,-0.430079149474282
0.8736,1.40412225999611,1.66034109324125e-14,-0.737308488688806,-1.39989097969149,7.88869018697172e-14,-0.479898155314859,1.20721956269167e-15,0.44101673629668,2.99549019265841e-15,-1.3998910869102,1.28855304976154,9.63403161519332e-17,-1.73060771899856,1.10437647208892e-16,-0.428930170781595
0.8742,1.40328200949209,1.66507966480581e-14,-0.737596144969593,-1.40094493156988,7.90618065781806e-14,-0.478957258538296,1.20685852251096e-15,0.441831980934883,2.99165943214117e-15,-1.40094503915543,1.28744972289744,9.64076818366755e-17,-1.73086473082638,1.10309421030963e-16,-0.427778821018873
0.8748,1.40244112658721,1.66982874457162e-14,-0.737883236242113,-1.40199898896734,7.92370559347135e-14,-0.478014801532561,1.20649982359987e-15,0.442648751296741,2.98782358156539e-15,-1.401999096921,1.28634528546169,9.647494152942e-17,-1.73112105112422,1.10183575748918e-16,-0.426625093290271
0.8754,1.40159961121813,1.67458835321805e-14,-0.738169761569538,-1.40305315112708,7.94126509249854e-14,-0.477070780649405,1.20614387795898e-15,0.443467051869807,2.98398395210457e-15,-1.40305325945013,1.28523973654463,9.65420933324334e-17,-1.73137667846412,1.10060139816386e-16,-0.42546898067209
0.876,1.40075746332194,1.67935851147495e-14,-0.73845572001289,-1.40410741728618,7.95885925422084e-14,-0.476125192227684,1.20579109851794e-15,0.444286887160455,2.98014186283755e-15,-1.4041075259799,1.28413307523482,9.66091353557459e-17,-1.73163161141402,1.09939139621036e-16,-0.424310476212657
0.8766,1.39991468283613,1.68413924012272e-14,-0.738741110631036,-1.40516178667549,7.97648817872112e-14,-0.475178032593308,1.20544189898855e-15,0.445108261693945,2.97629864037301e-15,-1.40516189574117,1.28302530061901,9.66760657181105e-17,-1.73188584853781,1.09820599420886e-16,-0.423149572932194
0.8772,1.39907126969867,1.68893055999248e-14,-0.739025932480678,-1.40621625851968,7.99415196685125e-14,-0.474229298059203,1.20509669371776e-15,0.445931180014502,2.972455618474e-15,-1.40621636795861,1.28191641178212,9.67428825479615e-17,-1.73213938839529,1.09704541302579e-16,-0.421986263822701
0.8778,1.39822722384792,1.69373249196616e-14,-0.739310184616354,-1.40727083203715,8.01185072023949e-14,-0.473278984925262,1.20475589754082e-15,0.446755646685379,2.96861413768237e-15,-1.40727094185064,1.2808064078073,9.68095839843738e-17,-1.73239222954215,1.09590985036789e-16,-0.420820541847828
0.8784,1.3973825452227,1.69854505697663e-14,-0.739593866090422,-1.40832550644004,8.02958454129779e-14,-0.472327089478307,1.20441992563425e-15,0.447581666288932,2.96477554494332e-15,-1.40832561662938,1.27969528777586,9.68761681780216e-17,-1.73264437052999,1.09479948127041e-16,-0.419652399942753
0.879,1.39653723376227,1.70336827600785e-14,-0.739876975953063,-1.40938028093417,8.0473535332292e-14,-0.47137360799204,1.2040891933689e-15,0.448409243426692,2.96094119322983e-15,-1.40938039150068,1.27858305076727,9.69426332921372e-17,-1.73289580990625,1.09371445673481e-16,-0.418481831014055
0.8796,1.39569128940634,1.70820217009494e-14,-0.740159513252272,-1.41043515471905,8.06515780003522e-14,-0.470418536727001,1.20376411616306e-15,0.449238382719433,2.95711244116723e-15,-1.41043526566404,1.27746969585921,9.70089775034699e-17,-1.73314654621427,1.09265490324105e-16,-0.417308827939589
0.8802,1.39484471209504,1.71304676032436e-14,-0.740441477033849,-1.4114901269878,8.08299744652312e-14,-0.469461871930525,1.20344510933547e-15,0.450069088807241,2.95329065265763e-15,-1.41149023831258,1.27635522212752,9.70751990032454e-17,-1.73339657799322,1.09162092208729e-16,-0.416133383568361
0.8808,1.39399750176898,1.71790206783397e-14,-0.740722866341396,-1.41254519692718,8.10087257831336e-14,-0.468503609836698,1.20313258795836e-15,0.450901366349591,2.94947719650442e-15,-1.41254530863308,1.27523962864618,9.71412959981237e-17,-1.73364590377811,1.09061258872462e-16,-0.414955490720402
