"time","inductor.i","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.pre_n[1].u","rectifier.pre_n[2].u","rectifier.pre_n[3].u","rectifier.pre_p[1].u","rectifier.pre_p[2].u","rectifier.pre_p[3].u","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rootMeanSquareVoltage.mean.y"
0.0277,9.79462252498459,0.00994559661038015,0.273560511765577,72.4395522863002,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0083333333333375,0.015,0,1,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0278,9.82639927867439,0.010926650583753,0.298958344922837,78.890117706079,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0083333333333375,0.015,0,1,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0279,9.85781779695832,0.011910864523449,0.324061142000687,85.1917002398555,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0083333333333375,0.015,0,1,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.028,9.88885404693205,0.0128982014016562,0.34884412953856,91.3337563537698,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0083333333333375,0.015,0,1,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0281,9.91948435906588,0.0138886218036143,0.373282849711551,97.3063720910092,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0083333333333375,0.015,0,1,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0282,9.94968545052452,0.0148820839674459,0.397353184446821,103.100302209707,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0083333333333375,0.015,0,1,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0283,9.97943444815449,0.0158785438242212,0.421031379212297,108.707006643107,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0083333333333375,0.015,0,1,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0283333321529703,9.98924607734813,0.0162113435288339,0.428832642725914,110.532867897832,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0083333333333375,0.015,0,1,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0283333333333333,9.98924642385566,0.0162113553197706,0.42883291815779,110.5329321685,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0083333333333375,0.015,0,1,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0283333333333333,9.98924642385566,0.0162113553197706,0.42883291815779,110.5329321685,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0284,10.0087088537791,0.016877954909193,0.444294006536367,114.11866657049,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0285,10.0374867858757,0.0178802688876693,0.467118218202494,119.328284998866,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0286,10.0657466898351,0.0188854349484335,0.489481443377138,124.329610918411,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0287,10.0934675546597,0.0198934002339645,0.511361613912341,129.11723334011,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0288,10.1206288882052,0.0209041098130272,0.532737139039139,133.686585430369,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0289,10.1472107327418,0.0219175067270023,0.553586921855254,138.033959947343,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.029,10.1731936795055,0.0229335320280969,0.573890374640837,142.156520599553,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0291,10.1985589117325,0.0239521248884769,0.593627464075387,146.052324550064,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0292,10.2232882070992,0.0249732226247758,0.612778714168054,149.720323540042,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0293,10.2473639562876,0.025996760760469,0.631325226070337,153.160367882467,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0294,10.2707691893998,0.0270226731206904,0.649248706387002,156.373206552338,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0295,10.2934875788026,0.0280508918445769,0.666531470267532,159.36048524107,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0296,10.31550345416,0.0290813474499406,0.683156457732246,162.124735757023,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0297,10.33680181214,0.0301139688680271,0.699107244073894,164.669377060899,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0298,10.3573683663749,0.0311486836473412,0.714368093895125,166.998692700656,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.0299,10.3771895272728,0.0321854178991614,0.728923939829381,169.117815907517,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.03,10.3962524222366,0.0332240963692829,0.742760404195605,171.032730035902,8.99007377980102,222.828140703537,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,0,0,1,1,0,0,1,1,51309.8278517116
0.03,10.3962524222366,0,0,0,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0301,10.4283677229929,0.00104123165088892,0.0269399337741445,7.25760049593147,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0302,10.460392294413,0.00208567048792323,0.0538532819348892,14.5008855098677,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0303,10.4922997836862,0.00313330612629772,0.0807134839755953,21.7155953700994,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0304,10.5240639414593,0.00418412559509836,0.107494031124656,28.8875807435264,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0305,10.5556586514483,0.00523811324690201,0.134168494149745,36.0028629318223,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0306,10.5870579548472,0.00629525081257737,0.160710548862135,43.0476877467056,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0307,10.618236074375,0.00735551746399617,0.187094001418336,50.0085783632795,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0308,10.6491674405357,0.00841888980635481,0.213292814426223,56.872389003486,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0309,10.6798267171444,0.0094853418928501,0.239281132764853,63.6263571303681,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.031,10.7101888265836,0.0105548452503335,0.265033309353664,70.2581544516053,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0311,10.7402289734802,0.0116273689253937,0.29052392975151,76.755933945658,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0312,10.7699226701626,0.0127028794954581,0.315727837835162,83.1083779505036,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0313,10.7992457604529,0.0137813411059863,0.340620160336068,89.3047421267213,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0314,10.8281744437081,0.0148627155023712,0.365176331518947,95.3348981657844,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0315,10.8566852982598,0.0159469620687361,0.389372117397983,101.189373732272,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0316,10.8847553045208,0.01703403786772,0.413183639638635,106.85938981779,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0316666653783304,10.9032121955791,0.0177602905787654,0.428832586551935,110.532846070706,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0316666666666825,10.9032125502377,0.0177603046259414,0.428832887182503,110.532916221359,9.96722891078487,222.828121258681,0.0116666666666725,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,1,1,0,1,1,0,1,0,1,51309.8190107707
0.0316666666666825,10.9032125502377,0.0177603046259414,0.428832887182503,110.532916221359,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0317,10.9123618453152,0.0181238976319948,0.436587375718501,112.336888365944,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0318,10.9394827714102,0.0192164938890173,0.459560226953986,117.614579456796,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0319,10.9660964739621,0.0203117771600319,0.482079594926132,122.685980137823,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.032,10.9921817133086,0.0214096955454879,0.504123201981789,127.545384753701,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0321,11.0177178275468,0.0225101951879545,0.52566930906933,132.187947356751,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0322,11.0426846707358,0.0236132201612858,0.546696651724938,136.609672530089,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0323,11.0670626373544,0.0247187125275102,0.567184465668022,140.807430295588,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0324,11.0908327065831,0.0258266124460162,0.587112533266837,144.778979960383,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0325,11.1139764483564,0.0269368582048424,0.606461190216711,148.522974270731,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0326,11.136476039702,0.0280493862774771,0.62521134301493,152.038963913881,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0327,11.1583142874002,0.0291641314035567,0.643344493234756,155.327398466729,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0328,11.1794746428139,0.0302810266422808,0.660842753422901,158.389625916766,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0329,11.1999412104199,0.0314000034147226,0.677688856477807,161.227881500564,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.033,11.219698744772,0.0325209914867148,0.693866152269711,163.845293895769,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0331,11.2387327308646,0.0336439192946486,0.709358694521049,166.245851300077,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0332,11.2570293152488,0.0347687136796938,0.724151166606128,168.434418687728,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0333,11.2745753951391,0.0358953002665664,0.738228978233869,170.416685570935,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0333333333333333,11.2802551456718,0.036271214334951,0.742760343467543,171.032702561599,9.96722891078487,222.828121258681,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8190107707
0.0333333333333333,11.2802551456718,0,0,0,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8107684796
0.0333333334333658,11.2802551625889,1.12839207015606e-09,1.34765484635162e-08,1.81558360643554e-06,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,0,0,1,0,1,0,1,1,0,1,0,1,51309.8107684796
0.0333333334333658,11.2802551625889,1.12839207015606e-09,1.34765484635162e-08,1.81558360643554e-06,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0334,11.3004962236241,0.000752691882982655,0.017961582278701,4.83927840867878,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0335,11.3307900839564,0.00188425694344704,0.0448867438202075,12.0889227733824,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0336,11.3609791601386,0.0030188463399842,0.071767607933226,19.3147354394685,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0337,11.3910371586175,0.00415644832275559,0.0985776460675545,26.5025242569574,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0338,11.4209379083951,0.00529704849456787,0.125290399281362,33.638246887874,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0339,11.4506553888898,0.00644062979491263,0.15187950578295,40.7080688704627,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.034,11.4801637522591,0.00758717260118,0.178318725277661,47.6984146951073,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0341,11.5094373499762,0.00873665472098999,0.204581965390953,54.5960224832678,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0342,11.5384507581457,0.00988905140764951,0.230643307293564,61.3879960107699,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0343,11.5671788035625,0.0110443353690872,0.256477031939129,68.0618572242211,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0344,11.5955965868373,0.0122024768271132,0.28205764437449,74.6055930041301,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0345,11.6236795082242,0.0133634435232465,0.307359899684078,81.0077043602447,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0346,11.6514032914097,0.0145272007566621,0.332358827537853,87.2572509344339,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0347,11.678744007711,0.0156937114138362,0.357029756982603,93.3438945146135,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0348,11.7056780996616,0.016862936005973,0.381348340776015,99.2579398215175,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0349,11.7321824042246,0.0180348327086409,0.405290579392312,104.990372696241,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0349999986106726,11.7582338169776,0.0192093410665446,0.428832520528545,110.532820205536,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.035,11.7582341756746,0.0192093574025813,0.42883284472119,110.532895854279,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.015,1,0,1,0,1,0,0,1,1,1,0,1,51309.8107684796
0.035,11.7582341756746,0.0192093574025813,0.42883284472119,110.532895854279,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0351,11.783811037426,0.0203864635530251,0.451951829481406,115.877940419987,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0352,11.8088912901853,0.0215661028978187,0.474624869136616,121.018783097433,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0353,11.8334534868862,0.0227482245216876,0.49682949831486,125.949431812812,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0354,11.8574767916222,0.0239327756113915,0.518543824844942,130.664761030312,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0355,11.8809408733031,0.0251197012554877,0.539746419407778,135.160488670011,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0356,11.9038259367654,0.02630894451882,0.560416348136731,139.433194552246,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0357,11.9261127574693,0.0275004465270811,0.580533209005875,143.480340309052,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0358,11.9477826997826,0.0286941465232942,0.600077151243436,147.300280110497,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0359,11.9688177300133,0.0298899819167011,0.619028889342265,150.892265114676,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.036,11.9892004346484,0.0310878883479628,0.637369722602548,154.256445363824,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0361,12.0089140451259,0.0322877997779025,0.655081561678893,157.393869327695,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0362,12.0279424378092,0.0334896484931443,0.672146928667002,160.306478583476,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0363,12.0462701435968,0.0346933651451313,0.688548967494345,162.997103253834,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0364,12.0638823928105,0.0358988789284387,0.7042714923742,165.46944717451,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0365,12.0807650999478,0.0371061175238719,0.719298971420189,167.728089577748,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0366,12.0969049193535,0.0383150073581537,0.733616587511444,169.778432812302,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0366666666666667,12.1072458006032,0.0391218142428652,0.742760273122132,171.032671471719,10.8813643004853,222.828103040263,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8107684796
0.0366666666666667,12.1072458006032,0,0,0,11.7365442728596,222.82808193664,0.0316666666666825,0.0183333333333333,0.025,0.0216666666666667,0.0283333333333333,0.035,1,0,0,0,1,0,0,1,1,1,0,1,51309.8014415157
