"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.zeroInductor.i0","cRun.v","cStart.v","loadInertia.phi","loadInertia.w"
0.7565,-0.278537599859134,-0.313919736701497,0.262912703609358,0.38730048122223,1.97293921158479e-13,-103.879103564056,27.9518165465097,51.8252819330799,153.098266031208
0.75655,-0.278435821465285,-0.314125899166082,0.257716691139775,0.391316745371293,1.95594521276771e-13,-105.185471291086,27.9518127611911,51.8329369042818,153.100553616021
0.7566,-0.27833667261418,-0.31433149887175,0.252457185663048,0.395236537075335,1.95372860702239e-13,-106.467163124173,27.9518089388996,51.8405919866784,153.102713858472
0.75665,-0.278240136882539,-0.31453645217582,0.24713542009628,0.399058853105344,1.96713995114086e-13,-107.723870003687,27.9518050803447,51.8482471738209,153.104744368956
0.7567,-0.278146194889036,-0.314740675841258,0.241752642628808,0.402782714357378,1.99631094030787e-13,-108.955286149461,27.9518011862446,51.8559024591337,153.106642896235
0.75675,-0.278054826603856,-0.314944087792086,0.236310115558453,0.406407163468593,2.03560243536719e-13,-110.161112424193,27.9517972573258,51.863557836065,153.10840725791
0.7568,-0.277966007838255,-0.31514660619645,0.230809116649873,0.409931269291472,2.08089865305975e-13,-111.34105133533,27.9517932943238,51.8712132978732,153.1100354548
0.75685,-0.277879710441185,-0.315348149614896,0.225250938886477,0.413354126999677,2.12903742087796e-13,-112.494807362844,27.9517892979826,51.8788688376455,153.111525668177
0.7569,-0.277795904199866,-0.31554863763825,0.219636889483895,0.416674856186045,2.17362581557185e-13,-113.622089735035,27.9517852690547,51.886524448423,153.112876203163
0.75695,-0.277714556038193,-0.31574799074906,0.213968290074459,0.419892602144736,2.20658797268489e-13,-114.722611322184,27.9517812083006,51.8941801231564,153.114085517511
0.757,-0.277635630931995,-0.315946130519959,0.208246475839815,0.423006534878763,2.2309169172352e-13,-115.796090007977,27.9517771164889,51.9018358547607,153.115152190172
0.75705,-0.27755909291572,-0.31614297982282,0.202472794573443,0.426015847974912,2.27470149157806e-13,-116.842250193382,27.9517729943955,51.9094916361731,153.116074886388
0.7571,-0.277484899825547,-0.316338462298386,0.196648610544567,0.428919766564588,2.31779762126559e-13,-117.860815225832,27.9517688428055,51.9171474600845,153.116852561108
0.75715,-0.277413008211296,-0.316532503026509,0.190775300567101,0.431717540533804,2.36031994434581e-13,-118.851514561023,27.9517646625114,51.9248033192023,153.117484275487
0.7572,-0.277343371928677,-0.316725028450237,0.184854254912983,0.434408446900476,2.40299551327098e-13,-119.814081768739,27.9517604543135,51.932459206183,153.117969253847
0.75725,-0.277275943771639,-0.316915966409289,0.178886875413338,0.43699178733519,2.44614935498045e-13,-120.748256874678,27.9517562190188,51.9401151137084,153.118306815495
0.7573,-0.277210674623472,-0.317105246261687,0.17287457619742,0.43946688996321,2.49038196436642e-13,-121.653785212076,27.9517519574414,51.9477710344548,153.118496415412
0.75735,-0.277147510329234,-0.317292799086349,0.166818786853823,0.441833115098315,2.53880061794932e-13,-122.530413068089,27.9517476704042,51.955426960966,153.118537784906
0.7574,-0.277086395486601,-0.31747855763987,0.160720948237076,0.444089849039124,2.59453306202176e-13,-123.377893061829,27.9517433587367,51.9630828858212,153.118430768736
0.75745,-0.277027272306015,-0.317662456488493,0.154582513515844,0.446236506373184,2.66160341691254e-13,-124.195982586713,27.9517390232754,51.9707388015925,153.118175378555
0.7575,-0.276970082150687,-0.317844431537106,0.148404945479937,0.448272526738152,2.72950256476418e-13,-124.984445958283,27.9517346648626,51.9783947008867,153.117771709521
0.75755,-0.276914763552787,-0.318024420867314,0.1421897196739,0.450197379805676,2.79391830825312e-13,-125.743051754805,27.9517302843477,51.986050576307,153.11722005643
0.7576,-0.276861252030908,-0.318202364906351,0.13593832455222,0.452010566062056,2.8589816142758e-13,-126.471572615183,27.9517258825878,51.9937064204552,153.116520927852
0.75765,-0.276809481539878,-0.318378205989584,0.129652258935485,0.453711613779912,2.92276265117143e-13,-127.169787263724,27.9517214604458,52.0013622259718,153.115674967851
0.7577,-0.27675938397988,-0.318551888643974,0.12333303267543,0.455300080518349,2.98268111543216e-13,-127.83747988741,27.9517170187911,52.0090179855313,153.114682987577
0.75775,-0.276710890973605,-0.31872335855718,0.116982162759398,0.45677554835727,3.044797699202e-13,-128.474442596774,27.9517125584972,52.0166736918642,153.113545850537
0.7578,-0.276663930770338,-0.318892564683246,0.110601179750566,0.45813763323944,3.1067760650257e-13,-129.080471268295,27.9517080804456,52.0243293377389,153.112264684138
0.75785,-0.276618429870409,-0.319059458309992,0.104191624216297,0.459385980646867,3.16634926290735e-13,-129.655367797878,27.9517035855233,52.0319849159826,153.110840775172
0.7579,-0.276574313296602,-0.319223992997302,0.097755046026272,0.460520265194311,3.22247557585699e-13,-130.198940516668,27.9516990746229,52.0396404194907,153.109275555906
0.75795,-0.276531504405101,-0.319386124811789,0.0912930046272689,0.461540191555841,3.274006467135e-13,-130.711003981474,27.9516945486425,52.0472958412326,153.107570620992
0.758,-0.276489927308628,-0.319545810643242,0.0848070631914982,0.462445487024288,3.33045496658156e-13,-131.191382107808,27.9516900084826,52.0549511742669,153.105727560657
0.75805,-0.276449501891125,-0.319703012031261,0.0782988003131425,0.463235918038224,3.38904003337456e-13,-131.639901883462,27.9516854550523,52.0626064117337,153.103748317559
0.7581,-0.276410147671583,-0.319857692410153,0.0717698007441721,0.463911278080548,3.45201311624755e-13,-132.056398333307,27.9516808892645,52.0702615468741,153.101634918146
0.75815,-0.276371782907105,-0.32000981789475,0.0652216574068242,0.464471390978879,3.52231327201433e-13,-132.440713431044,27.9516763120368,52.0779165730348,153.099389540515
0.7582,-0.276334324902434,-0.320159357090377,0.0586559703715328,0.464916110079426,3.60072436038223e-13,-132.792696486094,27.9516717242911,52.0855714836729,153.097014494064
0.75825,-0.276297691362451,-0.320306279792716,0.0520743426111586,0.465245313095076,3.67079006278295e-13,-133.112205606229,27.951667126951,52.0932262723439,153.094512112859
0.7583,-0.276261796999387,-0.32045056074687,0.0454783904413538,0.465458916658902,3.73986034632896e-13,-133.399104272264,27.9516625209476,52.100880932762,153.091885041841
0.75835,-0.276226556437312,-0.32059217669258,0.0388697344715379,0.465556864727441,3.80564827197431e-13,-133.653264399324,27.9516579072149,52.1085354587656,153.089136001719
0.7584,-0.276191883537185,-0.320731107225654,0.0322500016338889,0.46553913184801,3.86512743073919e-13,-133.874565711081,27.9516532866904,52.1161898443357,153.08626785018
0.75845,-0.276157691814404,-0.320867334194898,0.0256208231953456,0.465405721050379,3.92048310397437e-13,-134.062896041546,27.9516486603143,52.1238440835821,153.08328354139
0.7585,-0.276123894781718,-0.321000841245685,0.018983833142865,0.465156662236093,3.98371340783869e-13,-134.218151604259,27.9516440290284,52.1314981707339,153.08018609419
0.75855,-0.276090404487193,-0.321131616910389,0.0123406755964003,0.46479202260427,4.04857802169231e-13,-134.340236472782,27.9516393937805,52.1391521002493,153.076978770737
0.7586,-0.276057133049349,-0.321259651809165,0.00569299723113071,0.464311897090527,4.11676709039846e-13,-134.429063370839,27.9516347555197,52.1468058667272,153.073664905702
0.75865,-0.276023992337247,-0.321384939496021,-0.00095755102206311,0.463716411176401,4.19051154618507e-13,-134.484553651874,27.951630115198,52.154459464942,153.070247951749
0.7587,-0.275990894326689,-0.321507475354072,-0.0076093169495365,0.463005717347199,4.26451110229294e-13,-134.506637133448,27.951625473768,52.1621128897978,153.066731422812
0.75875,-0.27595775100629,-0.321627257434862,-0.0142606455767805,0.462179997689714,4.33170874412569e-13,-134.495252485214,27.9516208321842,52.1697661363725,153.063118929656
0.7588,-0.275924474081592,-0.321744288169983,-0.0209098756931429,0.461239469244893,4.39527806253834e-13,-134.450347865255,27.9516161914046,52.1774192000027,153.059414256832
0.75885,-0.275890975580295,-0.321858572190742,-0.0275553452873798,0.460184377068692,4.45289048004414e-13,-134.371880448225,27.9516115523878,52.1850720761879,153.055621254911
0.7589,-0.275857167786337,-0.321970117046496,-0.0341953903465515,0.459014996447693,4.50162802064258e-13,-134.259816778863,27.9516069160939,52.1927247606298,153.051743870292
0.75895,-0.275822963447826,-0.322078931564541,-0.0408283487872827,0.45773162767051,4.54841382387895e-13,-134.114131851349,27.9516022834816,52.200377249149,153.047786074809
0.759,-0.275788275710763,-0.32218502826629,-0.0474525557531859,0.456334603599308,4.59482245327034e-13,-133.934810815663,27.9515976555117,52.2080295378205,153.0437519592
0.75905,-0.275753018228523,-0.322288423183514,-0.0540663444462701,0.45482428903689,4.63831189500551e-13,-133.721849000115,27.9515930331461,52.2156816229686,153.039645721552
0.7591,-0.275717105339638,-0.322389134664042,-0.0606680491092733,0.453201076904938,4.67983817879272e-13,-133.475251279442,27.9515884173462,52.2233335011087,153.035471614906
0.75915,-0.275680452131218,-0.322487183869427,-0.0672560044066645,0.451465389761416,4.72078338886624e-13,-133.195032538655,27.9515838090733,52.2309851689789,153.031233963234
0.7592,-0.27564297433754,-0.322582592607027,-0.0738285501410992,0.449617672755188,4.75344636236166e-13,-132.881215543432,27.9515792092859,52.2386366234116,153.026937084646
0.75925,-0.275604588811186,-0.322675387434969,-0.0803840235950516,0.447658406812315,4.77913979571932e-13,-132.533835377838,27.9515746189442,52.2462878615922,153.022585424886
0.7593,-0.275565213404974,-0.322765597311639,-0.0869207646074146,0.445588101001782,4.79787736250755e-13,-132.152937123555,27.9515700390067,52.2539388809192,153.018183474431
0.75935,-0.275524767069127,-0.322853253603454,-0.0934371159979589,0.443407292507251,4.80843942176505e-13,-131.738576008084,27.9515654704309,52.2615896790101,153.013735764632
0.7594,-0.275483169950308,-0.322938390246744,-0.099931423674775,0.441116547092364,4.80974425070227e-13,-131.29081768381,27.9515609141722,52.2692402537159,153.009246869558
0.75945,-0.275440342778734,-0.32302104139729,-0.106402041190863,0.43871645132312,4.81594362615168e-13,-130.80973467255,27.9515563711818,52.2768906029548,153.004721344459
0.7595,-0.275396208529208,-0.323101246586304,-0.112847321162,0.436207629461202,4.82297099727646e-13,-130.295414633456,27.9515518424119,52.2845407250943,153.000163847254
0.75955,-0.275350691313825,-0.323179046737854,-0.119265622680043,0.433590730322192,4.83419266320931e-13,-129.747954236825,27.9515473288107,52.2921906186658,152.995579037199
0.7596,-0.275303716785266,-0.323254485172881,-0.125655309998078,0.430866430522901,4.8538084943948e-13,-129.167460892269,27.9515428313241,52.2998402824434,152.990971595136
0.75965,-0.275255212036388,-0.323327607240082,-0.132014753508628,0.428035433182934,4.88297451441841e-13,-128.554052089597,27.951538350894,52.3074897154171,152.986346214055
0.7597,-0.275205104994282,-0.323398459044255,-0.138342332009524,0.425098463573201,4.90546479643052e-13,-127.907852724127,27.9515338884582,52.3151389166877,152.98170757766
0.75975,-0.275153326569855,-0.323467091093994,-0.14463642795128,0.422056281405309,4.93035024267149e-13,-127.229003408051,27.9515294449521,52.3227878857916,152.977060404284
0.7598,-0.275099809026396,-0.323533555199281,-0.150895432314919,0.418909670287111,4.95644141127001e-13,-126.517653707239,27.9515250213066,52.3304366224354,152.972409401137
0.75985,-0.275044486528632,-0.323597905261807,-0.157117743936001,0.415659440346345,4.98184938266575e-13,-125.773964071427,27.9515206184483,52.3380851265705,152.967759270271
0.7599,-0.274987294735661,-0.323660196659435,-0.163301770565003,0.412306425975048,5.00711043212083e-13,-124.998104159694,27.9515162372986,52.3457333983355,152.963114703158
0.75995,-0.274928170717088,-0.323720486009056,-0.169445929565589,0.408851484935464,5.03619296481578e-13,-124.190252317787,27.9515118787736,52.3533814380374,152.958480375484
0.76,-0.274867054850147,-0.323778833248701,-0.175548646393188,0.405295505811179,5.06452391123428e-13,-123.350602115547,27.9515075437851,52.3610292463771,152.953860943243
0.76005,-0.274803889118122,-0.323835299506435,-0.181608357105883,0.401639400298158,5.09059582472694e-13,-122.479356058812,27.9515032332386,52.3686768242322,152.949261036468
0.7601,-0.274738617698165,-0.323889947649597,-0.187623508310038,0.397884105140275,5.1125725078906e-13,-121.5767274606,27.951498948034,52.376324172721,152.944685254471
0.76015,-0.27467118615602,-0.32394284151696,-0.193592557838918,0.394030579036123,5.12997812171814e-13,-120.642937512379,27.9514946890648,52.3839712931116,152.940138171973
0.7602,-0.274601542311469,-0.323994046509589,-0.199513975134793,0.390079804985695,5.14213566157442e-13,-119.678217995699,27.9514904572179,52.391618186906,152.935624323856
0.76025,-0.274529637222025,-0.324043630277839,-0.205386241610056,0.386032793022042,5.14637538428466e-13,-118.682814392995,27.9514862533735,52.3992648559359,152.9311481884
0.7603,-0.274455423837322,-0.324091661514117,-0.211207851421746,0.3818905753588,5.14077518833723e-13,-117.656981134725,27.9514820784047,52.4069113022158,152.926714200334
0.76035,-0.274378857522624,-0.324138210265648,-0.216977311914284,0.377654207623547,5.1232643884948e-13,-116.600983156618,27.9514779331771,52.4145575279904,152.922326739961
0.7604,-0.274299894784897,-0.32418334713785,-0.222693143330004,0.373324765132191,5.10165626574245e-13,-115.51509155135,27.9514738185489,52.4222035356118,152.917990158569
0.76045,-0.274218495413288,-0.324227144373314,-0.228353880602427,0.368903347995437,5.07803071738749e-13,-114.399590331464,27.9514697353702,52.4298493277307,152.913708726184
0.7605,-0.274134622045989,-0.324269675517046,-0.233958073579622,0.364391079568118,5.05245051194731e-13,-113.254774817201,27.9514656844827,52.4374949072502,152.909486637856
0.76055,-0.274048239506398,-0.324311014954964,-0.239504287106826,0.359789104301703,5.02841079387614e-13,-112.080949273512,27.9514616667193,52.4451402772592,152.905328025193
0.7606,-0.273959315183437,-0.324351238025991,-0.244991101746028,0.355098588297786,5.01044443452199e-13,-110.878427945058,27.9514576829044,52.4527854410611,152.901236944146
0.76065,-0.273867817386976,-0.324390420380124,-0.25041711210818,0.350320715497626,4.98260237267801e-13,-109.647529669125,27.951453733854,52.4604304020325,152.897217422339
0.7607,-0.273773718720365,-0.324428639030768,-0.255780931660015,0.345456694259916,4.95099193036979e-13,-108.388588319236,27.9514498203738,52.4680751638966,152.893273352316
0.76075,-0.273676994020295,-0.32446597157247,-0.261081190519984,0.340507752689889,4.91695136096436e-13,-107.101946106838,27.9514459432597,52.4757197305475,152.88940855163
0.7608,-0.273577620617287,-0.324502496182327,-0.266316536248962,0.335475138773419,4.87985392840988e-13,-105.787954205364,27.9514421032981,52.4833641060659,152.885626751668
0.76085,-0.273475577558624,-0.324538291407507,-0.271485632675025,0.330360118735311,4.83940394890071e-13,-104.446970188594,27.9514383012657,52.4910082946559,152.881931623485
0.7609,-0.273370846411434,-0.324573436238606,-0.276587161895505,0.325163977993184,4.79498289555786e-13,-103.07936029491,27.9514345379291,52.4986523007006,152.878326745763
0.76095,-0.273263412339545,-0.324608010235726,-0.281619826814932,0.319888022569769,4.744781909118e-13,-101.685502529763,27.9514308140429,52.5062961288389,152.874815562871
0.761,-0.273153262632621,-0.324642093164012,-0.286582348696341,0.314533576239283,4.68692192040412e-13,-100.265781968005,27.9514271303514,52.5139397838488,152.871401435108
0.76105,-0.273040387016634,-0.324675765022466,-0.291473467961112,0.309101980778195,4.62053294752393e-13,-98.8205915492829,27.9514234875878,52.521583270667,152.868087626391
0.7611,-0.272924776954792,-0.324709106021204,-0.296291942336877,0.303594594871148,4.55145079864156e-13,-97.3503298941275,27.9514198864754,52.5292265943392,152.864877333882
0.76115,-0.272806427667376,-0.324742196353372,-0.301036553776664,0.298012795806,4.4762479076312e-13,-95.8554068750187,27.951416327724,52.5368697601461,152.861773591654
0.7612,-0.272685336527779,-0.324775116240741,-0.305706103687651,0.292357977451494,4.39514068008262e-13,-94.3362388515387,27.9514128120319,52.5445127734939,152.858779342235
0.76125,-0.272561503502479,-0.324807945824933,-0.310299414753638,0.286631550331629,4.3086096412099e-13,-92.7932497352816,27.9514093400855,52.5521556399383,152.855897413462
0.7613,-0.272434930290043,-0.324840765293435,-0.314815327919399,0.2808349406094,4.23009387705838e-13,-91.2268685031179,27.9514059125606,52.5597983651296,152.853130560797
0.76135,-0.272305621897732,-0.324873654439844,-0.31925270903128,0.274969590889223,4.16330557304012e-13,-89.6375332185701,27.9514025301188,52.5674409548988,152.850481382212
0.7614,-0.272173585787191,-0.32490669278833,-0.323610445848078,0.269036959205583,4.1148274561058e-13,-88.0256885629018,27.9513991934092,52.5750834152037,152.847952360146
0.76145,-0.272038831871557,-0.324939959520473,-0.327887448424616,0.263038518647048,4.09435256680973e-13,-86.3917856394228,27.9513959030681,52.5827257521233,152.845545858968
0.7615,-0.271901372098742,-0.324973533489588,-0.33208264772715,0.25697575664061,4.08538185259773e-13,-84.7362807172255,27.9513926597198,52.5903679718279,152.843264143758
0.76155,-0.271761220744616,-0.325007493083805,-0.336194997264367,0.250850174814366,4.06171562625033e-13,-83.0596358003475,27.9513894639757,52.5980100805917,152.841109362464
0.7616,-0.271618395177095,-0.325041915987867,-0.340223476704189,0.244663289240334,4.03029997941327e-13,-81.3623204128369,27.9513863164322,52.6056520848338,152.839083503707
0.76165,-0.271472914912194,-0.325076879312312,-0.344167088287835,0.238416629298468,3.97848091620762e-13,-79.6448089735997,27.9513832176728,52.6132939910567,152.837188442878
0.7617,-0.271324801758688,-0.325112459505185,-0.348024857697595,0.232111737461722,3.89841019655693e-13,-77.9075810219236,27.9513801682673,52.6209358058506,152.835425932594
0.76175,-0.271174079106131,-0.325148732519355,-0.351795830726329,0.225750168570487,3.83293526413526e-13,-76.1511194015899,27.9513771687742,52.6285775358486,152.833797640167
0.7618,-0.271020773712741,-0.325185773129059,-0.355479083059229,0.21933349033137,3.75678124123579e-13,-74.3759141517682,27.9513742197348,52.6362191878216,152.832305043899
0.76185,-0.270864914266473,-0.325223655344623,-0.359073713130359,0.212863282235595,3.67033682252472e-13,-72.5824590316346,27.9513713216771,52.6438607685927,152.830949511598
0.7619,-0.270706531739397,-0.325262452216869,-0.362578844385399,0.206341135355699,3.57528541878279e-13,-70.7712521388024,27.951368475115,52.6515022850525,152.829732277826
0.76195,-0.270545658733432,-0.325302236167364,-0.36599362103803,0.199768652096937,3.48427185772138e-13,-68.9427946755286,27.9513656805503,52.6591437441277,152.828654485073
0.762,-0.270382330553157,-0.325343078234726,-0.369317216189443,0.193147445575111,3.40488692244666e-13,-67.0975924336665,27.9513629384681,52.6667851528183,152.827717108465
0.76205,-0.270216584655528,-0.325385048339606,-0.372548828329102,0.18647913934547,3.3477877419308e-13,-65.2361547245647,27.951360249339,52.6744265181705,152.826920989924
0.7621,-0.270048460548159,-0.325428215268152,-0.375687681046456,0.179765367034605,3.32814802160549e-13,-63.3589940150805,27.9513576136191,52.6820678472675,152.826266842084
0.76215,-0.269877999590352,-0.325472646778671,-0.378733021573949,0.173007772137531,3.33129382003392e-13,-61.4666256722488,27.9513550317508,52.6897091472206,152.825755261153
0.7622,-0.26970524506161,-0.325518409455063,-0.381684121893599,0.166208007558985,3.32551899073733e-13,-59.5595677696615,27.9513525041624,52.697350425165,152.825386718458
0.76225,-0.269530242625985,-0.325565568214847,-0.384540283414325,0.15936773484421,3.3271352025141e-13,-57.6383411086961,27.9513500312649,52.7049916882647,152.825161521552
0.7623,-0.269353039750987,-0.325614186729441,-0.387300832218653,0.152488624229796,3.32756607177193e-13,-55.703468672299,27.9513476134555,52.7126329436936,152.825079855689
0.76235,-0.269173685779989,-0.325664327275289,-0.389965120166899,0.14557235417979,3.31799271041274e-13,-53.7554754849991,27.9513452511161,52.7202741986317,152.825141775124
0.7624,-0.268992231461732,-0.32571605106562,-0.392532520867858,0.138620611333641,3.31377491592016e-13,-51.7948885032514,27.9513429446162,52.7279154602506,152.825347236463
0.76245,-0.268808729976825,-0.325769417248662,-0.395002440087832,0.131635089334847,3.29399833773047e-13,-49.82223603296,27.9513406943068,52.7355567357265,152.82569601564
0.7625,-0.268623236077683,-0.325824483586434,-0.397374307963871,0.124617489070301,3.24798310159601e-13,-47.8380477428989,27.9513385005247,52.7431980322184,152.826187771564
0.76255,-0.268435806265519,-0.325881306209711,-0.39964758121935,0.117569518134145,3.16299512890493e-13,-45.8428543505578,27.9513363635913,52.7508393568657,152.826822029133
0.7626,-0.268246498324597,-0.325939939952439,-0.401821739023416,0.11049289074291,3.08404511524854e-13,-43.8371878940121,27.9513342838152,52.7584807167768,152.827598212541
0.76265,-0.268055371986475,-0.326000437661377,-0.403896290163193,0.103389326883081,3.01557920318066e-13,-41.8215806364408,27.9513322614876,52.7661221190304,152.828515589898
0.7627,-0.267862488604824,-0.326062850403034,-0.405870770310509,0.096260552130746,2.96160975481331e-13,-39.7965651679002,27.9513302968844,52.773763570666,152.829573295499
0.76275,-0.267667911009606,-0.32612722750794,-0.407744741084217,0.0891082973494313,2.94075051903466e-13,-37.7626742900689,27.9513283902662,52.7814050786756,152.830770338024
0.7628,-0.267471703347678,-0.326193616656346,-0.409517788814963,0.0819342984404053,2.94078048362251e-13,-35.7204411883839,27.9513265418795,52.78904665,152.83210561092
0.76285,-0.267273931065672,-0.326262063801752,-0.411189524918361,0.0747402959470994,2.92430047762608e-13,-33.6703991235581,27.9513247519561,52.796688291522,152.833577890342
0.7629,-0.267074661312994,-0.326332612647204,-0.412759590842148,0.0675280342756602,2.91755043256036e-13,-31.6130799980466,27.9513230207106,52.8043300100554,152.83518579756
0.76295,-0.266873962429621,-0.32640530509587,-0.41422765304925,0.0602992617517122,2.9180665059916e-13,-29.5490153733598,27.9513213483428,52.8119718123429,152.836927838774
0.763,-0.266671904002172,-0.326480181103657,-0.415593404161706,0.0530557301660728,2.92262018500331e-13,-27.4787360311187,27.9513197350376,52.8196137050498,152.838802397123
0.76305,-0.266468556470243,-0.326557279077581,-0.416856558958141,0.0457991948095614,2.94058899485667e-13,-25.4027733647408,27.9513181809669,52.827255694771,152.840807765298
0.7631,-0.266263991875671,-0.326636634813334,-0.41801686372577,0.0385314131786178,2.96218171353163e-13,-23.321655427834,27.9513166862844,52.8348977879927,152.842942072176
0.76315,-0.266058283201527,-0.326718282235331,-0.419074089134215,0.0312541453210087,2.98236872154048e-13,-21.2359095756903,27.9513152511295,52.8425399911104,152.84520334021
0.7632,-0.265851504478654,-0.326802253155759,-0.420028032077545,0.0239691532889201,2.9944949253544e-13,-19.1460615184959,27.9513138756266,52.8501823104163,152.847589471662
0.76325,-0.265643730480709,-0.326888577624039,-0.420878512622613,0.0166782010298452,3.00325080417863e-13,-17.0526368131133,27.9513125598864,52.8578247521108,152.850098275427
0.7633,-0.265435037066723,-0.326977283284134,-0.421625378741977,0.00938305362838826,3.00414432799407e-13,-14.9561580138401,27.9513113040035,52.8654673222684,152.852727427583
0.76335,-0.265225501004659,-0.327068395527108,-0.422268504807167,0.00208547706844352,2.98982369658983e-13,-12.8571453026946,27.9513101080572,52.8731100268398,152.855474485068
0.7634,-0.265015199822303,-0.327161937601782,-0.422807790410708,-0.00521276203226408,2.95498549131114e-13,-10.756116936323,27.951308972112,52.8807528716526,152.858336896548
0.76345,-0.264804211497278,-0.327257930829959,-0.423243158204875,-0.0125098966377335,2.91616649268637e-13,-8.65359056215481,27.9513078962192,52.8883958624211,152.861312024255
0.7635,-0.264592614919122,-0.327356394021629,-0.423574558456775,-0.019804159982248,2.87389301108322e-13,-6.55007992346033,27.9513068804139,52.8960390047074,152.864397101655
0.76355,-0.264380489570993,-0.327457343721792,-0.423801966660883,-0.0270937857628267,2.83203022294958e-13,-4.44609625899054,27.9513059247166,52.9036823039319,152.867589256863
0.7636,-0.264167915423403,-0.327560794241431,-0.42392538302135,-0.0343770084744228,2.79327749677856e-13,-2.34214846381091,27.9513050291333,52.911325765371,152.870885518578
0.76365,-0.263954972815974,-0.327666757748327,-0.423944831766539,-0.0416520637791576,2.75904197689385e-13,-0.238743498459786,27.9513041936562,52.9189693941591,152.874282824783
0.7637,-0.263741742512921,-0.327775244107465,-0.423860362128642,-0.0489171889384951,2.76066555875501e-13,1.86361448057927,27.9513034182628,52.9266131952752,152.877778014369
0.76375,-0.263528305661969,-0.327886260784664,-0.423672048532573,-0.0561706231522742,2.75998931798685e-13,3.96442455882199,27.9513027029161,52.934257173533,152.881367825388
0.7638,-0.263314743685375,-0.327999812885382,-0.423379990046485,-0.0634106078897694,2.75786054583889e-13,6.06318888620352,27.9513020475646,52.941901333579,152.88504890139
0.76385,-0.263101138207977,-0.328115903157236,-0.422984310171261,-0.070635387252296,2.75211188078558e-13,8.1594127001043,27.9513014521428,52.9495456798892,152.888817794762
0.7639,-0.262887570960972,-0.328234532014098,-0.422485156416629,-0.0778432083138263,2.75249555940938e-13,10.2526042255117,27.9513009165708,52.9571902167657,152.892670971939
0.76395,-0.262674123742035,-0.328355697494385,-0.421882700456209,-0.0850323215282497,2.77222185226301e-13,12.3422748798593,27.9513004407552,52.964834948332,152.896604813668
0.764,-0.262460878318823,-0.328479395288176,-0.421177137671603,-0.0922009810559762,2.81747082765924e-13,14.4279391890475,27.9513000245883,52.9724798785297,152.900615620342
0.76405,-0.262247916384943,-0.328605618705734,-0.420368687237919,-0.0993474451532128,2.85087691534331e-13,16.5091149848844,27.9512996679489,52.9801250111133,152.904699612814
0.7641,-0.262035319481474,-0.328734358672147,-0.419457591919043,-0.10646997653165,2.84910746607412e-13,18.5853234310479,27.9512993707019,52.9877703496465,152.908852935713
0.76415,-0.261823168932933,-0.32886560372036,-0.418444117944734,-0.113566842727177,2.77555093516589e-13,20.6560891034596,27.9512991326985,52.9954158974977,152.913071660069
0.7642,-0.261611545766348,-0.32899933999622,-0.417328554798478,-0.120636316466612,2.67613485848473e-13,22.7209399885985,27.9512989537764,53.0030616578371,152.917351787111
0.76425,-0.261400530643271,-0.329135551262245,-0.416111215060198,-0.127676676041112,2.56031491505277e-13,24.7794075170939,27.9512988337601,53.0107076336336,152.921689251454
0.7643,-0.26119020377247,-0.329274218924483,-0.41479243411999,-0.134686205679231,2.39576912843624e-13,26.8310264806141,27.9512987724604,53.0183538276527,152.926079925999
0.76435,-0.260980644848377,-0.329415322008757,-0.413372570101823,-0.141663195910227,2.15935311003844e-13,28.8753351643567,27.9512987696751,53.0260002424518,152.930519623813
0.7644,-0.260771932985207,-0.329558837163099,-0.411852003755114,-0.148605943939486,1.85326141677964e-13,30.9118754095256,27.9512988251889,53.0336468803766,152.935004101153
0.76445,-0.260564146672823,-0.329704738623494,-0.41023113854002,-0.15551275401968,1.62616297387362e-13,32.940192854421,27.9512989387731,53.0412937435556,152.939529058152
0.7645,-0.260357363642878,-0.329852998292722,-0.40851039990696,-0.162381937816637,1.51554607074152e-13,34.9598365116885,27.9512991101862,53.0489408339017,152.944090147775
0.76455,-0.260151660818292,-0.330003585765808,-0.406690235358476,-0.169211814815506,1.53739307008685e-13,36.9703588666433,27.9512993391742,53.0565881531115,152.948682978913
0.7646,-0.259947114209088,-0.330156468416151,-0.404771114025152,-0.176000712719039,1.5510966675121e-13,38.9713155915373,27.95129962547,53.0642357026679,152.953303124173
0.76465,-0.259743798911436,-0.330311611171122,-0.402753527046132,-0.182746967727886,1.56535201070341e-13,40.9622663567311,27.9512999687941,53.0718834838196,152.957946111816
0.7647,-0.259541788980651,-0.33046897674892,-0.400637987039212,-0.189448925027981,1.5693268095794e-13,42.9427741542583,27.9513003688543,53.0795314975971,152.962607439924
0.76475,-0.25934115737283,-0.330628525637123,-0.398425028059739,-0.196104939159392,1.61393732905658e-13,44.9124054441971,27.9513008253461,53.0871797448071,152.967282578217
0.7648,-0.259141975861203,-0.330790216021242,-0.396115205236875,-0.202713374311617,1.62945267347324e-13,46.870730256812,27.9513013379525,53.0948282260224,152.971966969348
