"time","PID1.I.y","PID2.I.y","PID3.I.y","PID4.I.y","firstOrder1.y","firstOrder2.y","firstOrder3.y","firstOrder4.y"
2.01,0.754312398193516,0.608901470905627,0.391098529094372,0.754312398193516,0.754312398193516,0.645323371357249,0.354676628642751,0.754312398193516
2.012,0.754603481738472,0.608611188392581,0.391388811607418,0.754603481738472,0.754603481738472,0.644960317957963,0.355039682042036,0.754603481738472
2.014,0.754893983703993,0.608321631102126,0.391678368897873,0.754893983703993,0.754893983703993,0.644598135176128,0.355401864823872,0.754893983703993
2.016,0.755183905253784,0.608032797291404,0.391967202708595,0.755183905253784,0.755183905253784,0.644236820977958,0.355763179022041,0.755183905253784
2.018,0.755473247549285,0.607744685221487,0.392255314778512,0.755473247549285,0.755473247549285,0.643876373334166,0.356123626665833,0.755473247549285
2.02,0.75576201174968,0.607457293157366,0.392542706842634,0.75576201174968,0.75576201174968,0.643516790219946,0.356483209780054,0.75576201174968
2.022,0.756050199011901,0.607170619367936,0.392829380632063,0.756050199011901,0.756050199011901,0.643158069614962,0.356841930385038,0.756050199011901
2.024,0.756337810490631,0.606884662125991,0.393115337874008,0.756337810490631,0.756337810490631,0.642800209503334,0.357199790496666,0.756337810490631
2.026,0.756624847338315,0.606599419708206,0.393400580291793,0.756624847338315,0.756624847338315,0.642443207873628,0.357556792126372,0.756624847338315
2.028,0.756911310705163,0.606314890395128,0.393685109604872,0.756911310705163,0.756911310705163,0.642087062718837,0.357912937281162,0.756911310705163
2.03,0.757197201739152,0.606031072471164,0.393968927528836,0.757197201739152,0.757197201739152,0.641731772036376,0.358268227963624,0.757197201739152
2.032,0.75748252158604,0.605747964224569,0.39425203577543,0.75748252158604,0.75748252158604,0.641377333828059,0.35862266617194,0.75748252158604
2.034,0.757767271389366,0.605465563947437,0.394534436052563,0.757767271389366,0.757767271389366,0.641023746100095,0.358976253899904,0.757767271389366
2.036,0.758051452290454,0.605183869935683,0.394816130064316,0.758051452290454,0.758051452290454,0.64067100686307,0.359328993136929,0.758051452290454
2.038,0.758335065428426,0.60490288048904,0.395097119510959,0.758335065428426,0.758335065428426,0.640319114131934,0.359680885868066,0.758335065428426
2.04,0.7586181119402,0.604622593911038,0.395377406088961,0.7586181119402,0.7586181119402,0.639968065925989,0.360031934074011,0.7586181119402
2.042,0.758900592960502,0.604343008509001,0.395656991490998,0.758900592960502,0.758900592960502,0.639617860268876,0.360382139731124,0.758900592960502
2.044,0.759182509621868,0.604064122594029,0.395935877405971,0.759182509621868,0.759182509621868,0.639268495188562,0.360731504811438,0.759182509621868
2.046,0.759463863054648,0.603785934480988,0.396214065519012,0.759463863054648,0.759463863054648,0.638919968717326,0.361080031282674,0.759463863054648
2.048,0.759744654387018,0.6035084424885,0.396491557511499,0.759744654387018,0.759744654387018,0.638572278891746,0.361427721108253,0.759744654387018
2.05,0.76002488474498,0.603231644938932,0.396768355061067,0.76002488474498,0.76002488474498,0.638225423752687,0.361774576247312,0.76002488474498
2.052,0.760304555191833,0.602955540288884,0.397044459711115,0.760304555191833,0.760304555191833,0.637879401490926,0.362120598509073,0.760304555191833
2.054,0.760583666498314,0.602680127624693,0.397319872375306,0.760583666498314,0.760583666498314,0.637534211000115,0.362465788999884,0.760583666498314
2.056,0.760862220144297,0.602405404503069,0.39759459549693,0.760862220144297,0.760862220144297,0.637189849466995,0.362810150533004,0.760862220144297
2.058,0.761140217244382,0.602131369267211,0.397868630732789,0.761140217244382,0.761140217244382,0.636846314956115,0.363153685043884,0.761140217244382
2.06,0.761417658910946,0.601858020264175,0.398141979735824,0.761417658910946,0.761417658910946,0.636503605536439,0.363496394463561,0.761417658910946
2.062,0.761694546254145,0.60158535584487,0.398414644155129,0.761694546254145,0.761694546254145,0.636161719281334,0.363838280718665,0.761694546254145
2.064,0.76197088038192,0.601313374364046,0.398686625635953,0.76197088038192,0.76197088038192,0.635820654268567,0.364179345731433,0.76197088038192
2.066,0.762246662400002,0.601042074180284,0.398957925819715,0.762246662400002,0.762246662400002,0.635480408580284,0.364519591419716,0.762246662400002
2.068,0.762521893411917,0.600771453655986,0.399228546344013,0.762521893411917,0.762521893411917,0.635140980303007,0.364859019696993,0.762521893411917
2.07,0.762796574518989,0.600501511157368,0.399498488842631,0.762796574518989,0.762796574518989,0.634802367527621,0.365197632472378,0.762796574518989
2.072,0.763070706820346,0.600232245054449,0.39976775494555,0.763070706820346,0.763070706820346,0.634464568349363,0.365535431650636,0.763070706820346
2.074,0.763344291412927,0.599963653721042,0.400036346278957,0.763344291412927,0.763344291412927,0.634127580867811,0.365872419132188,0.763344291412927
2.076,0.76361732939148,0.599695735534744,0.400304264465255,0.76361732939148,0.76361732939148,0.633791403186874,0.366208596813125,0.76361732939148
2.078,0.763889821848574,0.599428488876926,0.400571511123073,0.763889821848574,0.763889821848574,0.633456033414783,0.366543966585216,0.763889821848574
2.08,0.764161769874601,0.599161912132727,0.400838087867273,0.764161769874601,0.764161769874601,0.633121469664077,0.366878530335923,0.764161769874601
2.082,0.764433174557778,0.598896003691038,0.401103996308961,0.764433174557778,0.764433174557778,0.632787710051594,0.367212289948406,0.764433174557778
2.084,0.764704036984157,0.5986307619445,0.401369238055499,0.764704036984157,0.764704036984157,0.632454752698461,0.367545247301538,0.764704036984157
2.086,0.764974358237623,0.59836618528949,0.401633814710509,0.764974358237623,0.764974358237623,0.632122595730085,0.367877404269915,0.764974358237623
2.088,0.765244139399907,0.598102272126112,0.401897727873887,0.765244139399907,0.765244139399907,0.631791237276136,0.368208762723864,0.765244139399907
2.09,0.765513381550582,0.597839020858189,0.40216097914181,0.765513381550582,0.765513381550582,0.631460675470544,0.368539324529456,0.765513381550582
2.092,0.765782085767075,0.597576429893252,0.402423570106747,0.765782085767075,0.765782085767075,0.631130908451484,0.368869091548516,0.765782085767075
2.094,0.766050253124668,0.597314497642532,0.402685502357467,0.766050253124668,0.766050253124668,0.630801934361365,0.369198065638634,0.766050253124668
2.096,0.766317884696502,0.597053222520949,0.402946777479051,0.766317884696502,0.766317884696502,0.630473751346823,0.369526248653176,0.766317884696502
2.098,0.766584981553583,0.596792602947103,0.403207397052896,0.766584981553583,0.766584981553583,0.630146357558708,0.369853642441292,0.766584981553583
2.1,0.76685154476479,0.596532637343268,0.403467362656732,0.76685154476479,0.76685154476479,0.629819751152071,0.370180248847929,0.76685154476479
2.102,0.767117575396871,0.596273324135374,0.403726675864625,0.767117575396871,0.767117575396871,0.629493930286157,0.370506069713843,0.767117575396871
2.104,0.767383074514459,0.596014661753009,0.40398533824699,0.767383074514459,0.767383074514459,0.629168893124395,0.370831106875605,0.767383074514459
2.106,0.767648043180066,0.595756648629399,0.4042433513706,0.767648043180066,0.767648043180066,0.628844637834383,0.371155362165616,0.767648043180066
2.108,0.767912482454096,0.595499283201406,0.404500716798593,0.767912482454096,0.767912482454096,0.628521162587882,0.371478837412117,0.767912482454096
2.11,0.768176393394843,0.595242563909513,0.404757436090486,0.768176393394843,0.768176393394843,0.628198465560802,0.371801534439197,0.768176393394843
2.112,0.768439777058503,0.59498648919782,0.40501351080218,0.768439777058503,0.768439777058503,0.627876544933194,0.372123455066805,0.768439777058503
2.114,0.768702634499172,0.594731057514029,0.40526894248597,0.768702634499172,0.768702634499172,0.627555398889236,0.372444601110763,0.768702634499172
2.116,0.768964966768853,0.59447626730944,0.405523732690559,0.768964966768853,0.768964966768853,0.627235025617227,0.372764974382773,0.768964966768853
2.118,0.769226774917463,0.594222117038937,0.405777882961062,0.769226774917463,0.769226774917463,0.626915423309572,0.373084576690428,0.769226774917463
2.12,0.769488059992834,0.593968605160981,0.406031394839018,0.769488059992834,0.769488059992834,0.626596590162773,0.373403409837226,0.769488059992834
2.122,0.769748823040721,0.5937157301376,0.406284269862399,0.769748823040721,0.769748823040721,0.626278524377421,0.373721475622579,0.769748823040721
2.124,0.770009065104803,0.59346349043438,0.406536509565619,0.770009065104803,0.770009065104803,0.62596122415818,0.37403877584182,0.770009065104803
2.126,0.770268787226694,0.593211884520454,0.406788115479545,0.770268787226694,0.770268787226694,0.62564468771378,0.374355312286219,0.770268787226694
2.128,0.770527990445939,0.592960910868493,0.407039089131506,0.770527990445939,0.770527990445939,0.625328913257009,0.374671086742991,0.770527990445939
2.13,0.770786675658565,0.592710568266002,0.407289431733997,0.770786675658565,0.770786675658565,0.625013899351362,0.374986100648638,0.770786675658565
2.132,0.771044844014081,0.592460854941662,0.407539145058337,0.771044844014081,0.771044844014081,0.624699643938142,0.375300356061857,0.771044844014081
2.134,0.771302496555679,0.592211769357115,0.407788230642884,0.771302496555679,0.771302496555679,0.624386145218195,0.375613854781804,0.771302496555679
2.136,0.771559634313761,0.59196331000115,0.408036689998849,0.771559634313761,0.771559634313761,0.62407340142271,0.375926598577289,0.771559634313761
2.138,0.771816258316662,0.591715475366109,0.40828452463389,0.771816258316662,0.771816258316662,0.623761410786944,0.376238589213055,0.771816258316662
2.14,0.77207236959065,0.591468263947875,0.408531736052125,0.77207236959065,0.77207236959065,0.623450171550212,0.376549828449787,0.77207236959065
2.142,0.772327969159937,0.591221674245863,0.408778325754137,0.772327969159937,0.772327969159937,0.623139681955879,0.376860318044121,0.772327969159937
2.144,0.772583058046678,0.590975704763014,0.409024295236986,0.772583058046678,0.772583058046678,0.622829940251344,0.377170059748655,0.772583058046678
2.146,0.77283763727098,0.590730354005785,0.409269645994214,0.77283763727098,0.77283763727098,0.622520944688041,0.377479055311959,0.77283763727098
2.148,0.773091707850903,0.590485620484142,0.409514379515857,0.773091707850903,0.773091707850903,0.622212693521417,0.377787306478583,0.773091707850903
2.15,0.773345270802463,0.590241502711547,0.409758497288452,0.773345270802463,0.773345270802463,0.621905185010931,0.378094814989068,0.773345270802463
2.152,0.773598327139642,0.589997999204953,0.410002000795047,0.773598327139642,0.773598327139642,0.621598417420042,0.378401582579957,0.773598327139642
2.154,0.773850877874388,0.589755108484794,0.410244891515206,0.773850877874388,0.773850877874388,0.621292389016197,0.378707610983803,0.773850877874388
2.156,0.774102924016619,0.589512829074977,0.410487170925023,0.774102924016619,0.774102924016619,0.620987098070822,0.379012901929177,0.774102924016619
2.158,0.77435446657423,0.589271159502872,0.410728840497127,0.77435446657423,0.77435446657423,0.620682542859315,0.379317457140684,0.77435446657423
2.16,0.774605506553096,0.589030098299307,0.410969901700692,0.774605506553096,0.774605506553096,0.620378721661033,0.379621278338967,0.774605506553096
2.162,0.774856044957076,0.588789643998552,0.411210356001447,0.774856044957076,0.774856044957076,0.620075632759283,0.379924367240716,0.774856044957076
2.164,0.77510608278802,0.588549795138318,0.411450204861681,0.77510608278802,0.77510608278802,0.619773274441313,0.380226725558686,0.77510608278802
2.166,0.775355621045767,0.588310550259744,0.411689449740255,0.775355621045767,0.775355621045767,0.619471644998303,0.380528355001697,0.775355621045767
2.168,0.775604660728158,0.58807190790739,0.41192809209261,0.775604660728158,0.775604660728158,0.61917074272535,0.380829257274649,0.775604660728158
2.17,0.775853202831033,0.587833866629225,0.412166133370774,0.775853202831033,0.775853202831033,0.618870565921467,0.381129434078532,0.775853202831033
2.172,0.776101248348239,0.587596424976626,0.412403575023374,0.776101248348239,0.776101248348239,0.618571112889566,0.381428887110434,0.776101248348239
2.174,0.776348798271635,0.587359581504358,0.412640418495641,0.776348798271635,0.776348798271635,0.61827238193645,0.38172761806355,0.776348798271635
2.176,0.776595853591094,0.587123334770578,0.412876665229422,0.776595853591094,0.776595853591094,0.617974371372804,0.382025628627195,0.776595853591094
2.178,0.776842415294507,0.586887683336814,0.413112316663185,0.776842415294507,0.776842415294507,0.617677079513187,0.382322920486812,0.776842415294507
2.18,0.777088484367792,0.586652625767966,0.413347374232033,0.777088484367792,0.777088484367792,0.617380504676018,0.382619495323981,0.777088484367792
2.182,0.777334061794893,0.586418160632293,0.413581839367707,0.777334061794893,0.777334061794893,0.61708464518357,0.38291535481643,0.777334061794893
2.184,0.777579148557786,0.586184286501402,0.413815713498597,0.777579148557786,0.777579148557786,0.616789499361955,0.383210500638044,0.777579148557786
2.186,0.777823745636485,0.585951001950245,0.414048998049754,0.777823745636485,0.777823745636485,0.616495065541124,0.383504934458876,0.777823745636485
2.188,0.778067854009046,0.585718305557107,0.414281694442892,0.778067854009046,0.778067854009046,0.616201342054846,0.383798657945154,0.778067854009046
2.19,0.778311474651569,0.585486195903596,0.414513804096403,0.778311474651569,0.778311474651569,0.615908327240704,0.384091672759295,0.778311474651569
2.192,0.778554608538204,0.585254671574637,0.414745328425362,0.778554608538204,0.778554608538204,0.615616019440087,0.384383980559913,0.778554608538204
2.194,0.778797256641156,0.585023731158463,0.414976268841536,0.778797256641156,0.778797256641156,0.615324416998174,0.384675583001825,0.778797256641156
2.196,0.779039419930689,0.584793373246604,0.415206626753395,0.779039419930689,0.779039419930689,0.615033518263932,0.384966481736068,0.779039419930689
2.198,0.77928109937513,0.584563596433881,0.415436403566119,0.77928109937513,0.77928109937513,0.614743321590098,0.385256678409901,0.77928109937513
2.2,0.779522295940872,0.584334399318394,0.415665600681605,0.779522295940872,0.779522295940872,0.614453825333176,0.385546174666823,0.779522295940872
2.202,0.779763010592382,0.584105780501519,0.41589421949848,0.779763010592382,0.779763010592382,0.614165027853424,0.385834972146575,0.779763010592382
2.204,0.780003244292201,0.583877738587894,0.416122261412106,0.780003244292201,0.780003244292201,0.613876927514844,0.386123072485156,0.780003244292201
2.206,0.780242997999192,0.583650272212704,0.416349727787295,0.780242997999192,0.780242997999192,0.613589522712906,0.386410477287093,0.780242997999192
2.208,0.780482272672891,0.583423379974233,0.416576620025766,0.780482272672891,0.780482272672891,0.613302811806011,0.386697188193989,0.780482272672891
2.21,0.780721069270743,0.58319706047681,0.41680293952319,0.780721069270743,0.780721069270743,0.613016793159124,0.386983206840876,0.780721069270743
2.212,0.780959388747624,0.582971312338273,0.417028687661726,0.780959388747624,0.780959388747624,0.612731465151367,0.387268534848632,0.780959388747624
2.214,0.781197232056505,0.582746134179691,0.417253865820308,0.781197232056505,0.781197232056505,0.612446826165565,0.387553173834434,0.781197232056505
2.216,0.781434600148462,0.58252152462535,0.417478475374649,0.781434600148462,0.781434600148462,0.612162874588235,0.387837125411765,0.781434600148462
2.218,0.781671493972675,0.582297482302746,0.417702517697253,0.781671493972675,0.781671493972675,0.611879608809577,0.388120391190423,0.781671493972675
2.22,0.781907914476437,0.582074005842575,0.417925994157425,0.781907914476437,0.781907914476437,0.611597027223466,0.388402972776534,0.781907914476437
2.222,0.782143862605153,0.581851093878727,0.418148906121273,0.782143862605153,0.782143862605153,0.611315128227439,0.388684871772561,0.782143862605153
2.224,0.782379339302349,0.581628745048275,0.418371254951724,0.782379339302349,0.782379339302349,0.611033910222688,0.388966089777312,0.782379339302349
2.226,0.782614345509675,0.581406957991468,0.418593042008531,0.782614345509675,0.782614345509675,0.61075337161405,0.38924662838595,0.782614345509675
2.228,0.782848882166908,0.581185731351723,0.418814268648277,0.782848882166908,0.782848882166908,0.610473510809996,0.389526489190004,0.782848882166908
2.23,0.783082950211958,0.580965063775611,0.419034936224388,0.783082950211958,0.783082950211958,0.610194326222622,0.389805673777378,0.783082950211958
2.232,0.783316550580873,0.580744953912858,0.419255046087142,0.783316550580873,0.783316550580873,0.609915816267639,0.39008418373236,0.783316550580873
2.234,0.78354968420784,0.580525400416325,0.419474599583674,0.78354968420784,0.78354968420784,0.609637979364366,0.390362020635634,0.78354968420784
2.236,0.783782352025192,0.580306401942011,0.419693598057988,0.783782352025192,0.783782352025192,0.609360813935713,0.390639186064286,0.783782352025192
2.238,0.784014554963413,0.580087957149035,0.419912042850964,0.784014554963413,0.784014554963413,0.609084318408182,0.390915681591817,0.784014554963413
2.24,0.784246293951141,0.579870064699633,0.420129935300367,0.784246293951141,0.784246293951141,0.608808491211848,0.391191508788152,0.784246293951141
2.242,0.78447756991517,0.579652723259145,0.420347276740855,0.78447756991517,0.78447756991517,0.608533330780352,0.391466669219648,0.78447756991517
2.244,0.784708383780461,0.57943593149601,0.420564068503989,0.784708383780461,0.784708383780461,0.608258835550895,0.391741164449105,0.784708383780461
2.246,0.78493873647014,0.579219688081758,0.420780311918241,0.78493873647014,0.78493873647014,0.607985003964224,0.392014996035776,0.78493873647014
2.248,0.785168628905504,0.579003991690998,0.420996008309001,0.785168628905504,0.785168628905504,0.607711834464622,0.392288165535377,0.785168628905504
2.25,0.785398062006028,0.578788841001411,0.421211158998588,0.785398062006028,0.785398062006028,0.607439325499904,0.392560674500096,0.785398062006028
2.252,0.785627036689367,0.57857423469374,0.421425765306259,0.785627036689367,0.785627036689367,0.607167475521399,0.392832524478601,0.785627036689367
2.254,0.785855553871358,0.578360171451787,0.421639828548213,0.785855553871358,0.785855553871358,0.606896282983947,0.393103717016052,0.785855553871358
2.256,0.78608361446603,0.578146649962394,0.421853350037605,0.78608361446603,0.78608361446603,0.606625746345887,0.393374253654113,0.78608361446603
2.258,0.786311219385606,0.577933668915446,0.422066331084553,0.786311219385606,0.786311219385606,0.606355864069045,0.393644135930954,0.786311219385606
2.26,0.786538369540503,0.577721227003855,0.422278772996145,0.786538369540503,0.786538369540503,0.606086634618729,0.393913365381271,0.786538369540503
2.262,0.786765065839345,0.577509322923552,0.422490677076448,0.786765065839345,0.786765065839345,0.605818056463715,0.394181943536284,0.786765065839345
2.264,0.786991309188959,0.57729795537348,0.422702044626519,0.786991309188959,0.786991309188959,0.605550128076241,0.394449871923759,0.786991309188959
2.266,0.787217100494384,0.577087123055588,0.422912876944412,0.787217100494384,0.787217100494384,0.605282847931992,0.394717152068008,0.787217100494384
2.268,0.787442440658875,0.576876824674815,0.423123175325185,0.787442440658875,0.787442440658875,0.605016214510096,0.394983785489904,0.787442440658875
2.27,0.787667330583906,0.576667058939089,0.42333294106091,0.787667330583906,0.787667330583906,0.604750226293113,0.395249773706887,0.787667330583906
2.272,0.787891771169174,0.576457824559315,0.423542175440685,0.787891771169174,0.787891771169174,0.604484881767021,0.395515118232978,0.787891771169174
2.274,0.788115763312605,0.576249120249364,0.423750879750635,0.788115763312605,0.788115763312605,0.604220179421213,0.395779820578787,0.788115763312605
2.276,0.788339307910359,0.576040944726071,0.423959055273929,0.788339307910359,0.788339307910359,0.603956117748481,0.396043882251519,0.788339307910359
2.278,0.788562405856831,0.575833296709218,0.424166703290781,0.788562405856831,0.788562405856831,0.603692695245011,0.396307304754989,0.788562405856831
2.28,0.788785058044659,0.575626174921534,0.424373825078466,0.788785058044659,0.788785058044659,0.603429910410369,0.396570089589631,0.788785058044659
2.282,0.789007265364727,0.575419578088678,0.424580421911321,0.789007265364727,0.789007265364727,0.603167761747497,0.396832238252503,0.789007265364727
2.284,0.789229028706166,0.575213504939239,0.424786495060761,0.789229028706166,0.789229028706166,0.602906247762697,0.397093752237302,0.789229028706166
2.286,0.789450348956366,0.575007954204718,0.424992045795281,0.789450348956366,0.789450348956366,0.602645366965627,0.397354633034373,0.789450348956366
2.288,0.789671227000972,0.574802924619529,0.42519707538047,0.789671227000972,0.789671227000972,0.602385117869286,0.397614882130714,0.789671227000972
2.29,0.789891663723895,0.574598414920982,0.425401585079017,0.789891663723895,0.789891663723895,0.602125498990009,0.397874501009991,0.789891663723895
2.292,0.790111660007312,0.574394423849281,0.425605576150719,0.790111660007312,0.790111660007312,0.601866508847453,0.398133491152547,0.790111660007312
2.294,0.790331216731672,0.574190950147509,0.42580904985249,0.790331216731672,0.790331216731672,0.601608145964591,0.398391854035408,0.790331216731672
2.296,0.790550334775701,0.573987992561626,0.426012007438373,0.790550334775701,0.790550334775701,0.601350408867702,0.398649591132298,0.790550334775701
2.298,0.790769015016404,0.573785549840457,0.426214450159542,0.790769015016404,0.790769015016404,0.601093296086356,0.398906703913643,0.790769015016404
2.3,0.790987258329074,0.573583620735681,0.426416379264318,0.790987258329074,0.790987258329074,0.600836806153413,0.399163193846587,0.790987258329074
2.302,0.791205065587291,0.573382204001828,0.426617795998171,0.791205065587291,0.791205065587291,0.600580937605006,0.399419062394994,0.791205065587291
2.304,0.79142243766293,0.573181298396266,0.426818701603734,0.79142243766293,0.79142243766293,0.600325688980533,0.399674311019466,0.79142243766293
2.306,0.791639375426161,0.572980902679192,0.427019097320807,0.791639375426161,0.791639375426161,0.600071058822652,0.399928941177348,0.791639375426161
2.308,0.791855879745462,0.572781015613629,0.427218984386371,0.791855879745462,0.791855879745462,0.599817045677263,0.400182954322736,0.791855879745462
2.31,0.792071951487613,0.57258163596541,0.427418364034589,0.792071951487613,0.792071951487613,0.599563648093507,0.400436351906492,0.792071951487613
2.312,0.792287591517706,0.572382762503176,0.427617237496824,0.792287591517706,0.792287591517706,0.599310864623749,0.40068913537625,0.792287591517706
2.314,0.792502800699152,0.572184393998361,0.427815606001638,0.792502800699152,0.792502800699152,0.599058693823574,0.400941306176426,0.792502800699152
2.316,0.792717579893677,0.57198652922519,0.428013470774809,0.792717579893677,0.792717579893677,0.598807134251771,0.401192865748228,0.792717579893677
2.318,0.792931929961334,0.571789166960665,0.428210833039335,0.792931929961334,0.792931929961334,0.598556184470331,0.401443815529668,0.792931929961334
2.32,0.793145851760504,0.571592305984558,0.428407694015441,0.793145851760504,0.793145851760504,0.598305843044432,0.401694156955567,0.793145851760504
2.322,0.793359346147901,0.571395945079405,0.428604054920595,0.793359346147901,0.793359346147901,0.59805610854243,0.40194389145757,0.793359346147901
2.324,0.793572413978578,0.571200083030493,0.428799916969506,0.793572413978578,0.793572413978578,0.597806979535849,0.402193020464151,0.793572413978578
2.326,0.793785056105926,0.571004718625856,0.428995281374144,0.793785056105926,0.793785056105926,0.597558454599374,0.402441545400625,0.793785056105926
2.328,0.793997273381684,0.570809850656261,0.429190149343739,0.793997273381684,0.793997273381684,0.59731053231084,0.40268946768916,0.793997273381684
2.33,0.794209066655943,0.570615477915205,0.429384522084795,0.794209066655943,0.794209066655943,0.597063211251219,0.402936788748781,0.794209066655943
2.332,0.794420436777147,0.570421599198902,0.429578400801097,0.794420436777147,0.794420436777147,0.596816490004616,0.403183509995384,0.794420436777147
2.334,0.794631384592098,0.570228213306278,0.429771786693721,0.794631384592098,0.794631384592098,0.596570367158254,0.403429632841746,0.794631384592098
2.336,0.794841910945964,0.57003531903896,0.42996468096104,0.794841910945964,0.794841910945964,0.596324841302469,0.403675158697531,0.794841910945964
2.338,0.79505201668228,0.569842915201265,0.430157084798734,0.79505201668228,0.79505201668228,0.596079911030695,0.403920088969304,0.79505201668228
2.34,0.795261702642951,0.569651000600199,0.4303489993998,0.795261702642951,0.795261702642951,0.595835574939461,0.404164425060538,0.795261702642951
2.342,0.795470969668263,0.56945957404544,0.430540425954559,0.795470969668263,0.795470969668263,0.595591831628375,0.404408168371625,0.795470969668263
2.344,0.795679818596878,0.569268634349336,0.430731365650664,0.795679818596878,0.795679818596878,0.595348679700116,0.404651320299883,0.795679818596878
2.346,0.795888250265847,0.56907818032689,0.430921819673109,0.795888250265847,0.795888250265847,0.595106117760429,0.404893882239571,0.795888250265847
2.348,0.796096265510609,0.568888210795759,0.431111789204241,0.796096265510609,0.796096265510609,0.594864144418107,0.405135855581893,0.796096265510609
2.35,0.796303865164998,0.568698724576237,0.431301275423762,0.796303865164998,0.796303865164998,0.594622758284988,0.405377241715012,0.796303865164998
2.352,0.796511050061244,0.568509720491255,0.431490279508745,0.796511050061244,0.796511050061244,0.594381957975944,0.405618042024056,0.796511050061244
2.354,0.796717821029982,0.568321197366363,0.431678802633636,0.796717821029982,0.796717821029982,0.594141742108868,0.405858257891132,0.796717821029982
2.356,0.796924178900254,0.568133154029731,0.431866845970268,0.796924178900254,0.796924178900254,0.593902109304668,0.406097890695332,0.796924178900254
2.358,0.797130124220465,0.567945589901204,0.432054410098795,0.797130124220465,0.797130124220465,0.593663058846088,0.406336941153912,0.797130124220465
2.36,0.797335657386364,0.567758504722146,0.432241495277853,0.797335657386364,0.797335657386364,0.593424590375555,0.406575409624444,0.797335657386364
2.362,0.797540779865447,0.567571895970697,0.432428104029302,0.797540779865447,0.797540779865447,0.593186701004335,0.406813298995664,0.797540779865447
2.364,0.797745492478065,0.567385762490392,0.432614237509608,0.797745492478065,0.797745492478065,0.592949389370875,0.407050610629124,0.797745492478065
2.366,0.797949796042947,0.567200103127438,0.432799896872562,0.797949796042947,0.797949796042947,0.592712654116701,0.407287345883299,0.797949796042947
2.368,0.798153691377208,0.56701491673071,0.432985083269289,0.798153691377208,0.798153691377208,0.592476493886408,0.407523506113591,0.798153691377208
2.37,0.798357179296351,0.566830202151742,0.433169797848257,0.798357179296351,0.798357179296351,0.592240907327654,0.407759092672345,0.798357179296351
2.372,0.798560260614272,0.566645958244717,0.433354041755283,0.798560260614272,0.798560260614272,0.592005893091149,0.407994106908851,0.798560260614272
2.374,0.798762936143262,0.566462183866461,0.433537816133539,0.798762936143262,0.798762936143262,0.591771449830645,0.408228550169354,0.798762936143262
2.376,0.798965206694015,0.566278877876436,0.433721122123563,0.798965206694015,0.798965206694015,0.591537576202932,0.408462423797067,0.798965206694015
2.378,0.799167073075627,0.566096039136732,0.433903960863267,0.799167073075627,0.799167073075627,0.591304270867826,0.408695729132174,0.799167073075627
2.38,0.799368536095604,0.565913666512059,0.43408633348794,0.799368536095604,0.799368536095604,0.591071532488158,0.408928467511841,0.799368536095604
2.382,0.799569596559863,0.565731758869739,0.434268241130261,0.799569596559863,0.799569596559863,0.590839359729773,0.409160640270227,0.799569596559863
2.384,0.799770255272738,0.565550315079696,0.434449684920303,0.799770255272738,0.799770255272738,0.590607751261512,0.409392248738488,0.799770255272738
2.386,0.799970513036983,0.565369334014456,0.434630665985543,0.799970513036983,0.799970513036983,0.590376705755211,0.409623294244789,0.799970513036983
2.388,0.800170370653774,0.565188814549131,0.434811185450869,0.800170370653774,0.800170370653774,0.590146221885687,0.409853778114312,0.800170370653774
2.39,0.800369828922717,0.565008755561414,0.434991244438586,0.800369828922717,0.800369828922717,0.589916298330735,0.410083701669265,0.800369828922717
2.392,0.800568888641849,0.564829155931574,0.435170844068426,0.800568888641849,0.800568888641849,0.589686933771111,0.410313066228888,0.800568888641849
2.394,0.800767550607644,0.564650014542444,0.435349985457556,0.800767550607644,0.800767550607644,0.589458126890533,0.410541873109467,0.800767550607644
2.396,0.800965815615012,0.564471330279417,0.435528669720583,0.800965815615012,0.800965815615012,0.589229876375664,0.410770123624336,0.800965815615012
2.398,0.801163684457312,0.564293102030437,0.435706897969563,0.801163684457312,0.801163684457312,0.589002180916108,0.410997819083891,0.801163684457312
2.4,0.801361157926345,0.564115328685989,0.435884671314011,0.801361157926345,0.801361157926345,0.588775039204403,0.411224960795597,0.801361157926345
2.402,0.801558236812366,0.563938009139096,0.436061990860904,0.801558236812366,0.801558236812366,0.588548449936004,0.411451550063996,0.801558236812366
2.404,0.801754921904087,0.563761142285306,0.436238857714693,0.801754921904087,0.801754921904087,0.588322411809285,0.411677588190715,0.801754921904087
2.406,0.801951213988675,0.563584727022691,0.436415272977309,0.801951213988675,0.801951213988675,0.588096923525522,0.411903076474478,0.801951213988675
2.408,0.802147113851764,0.563408762251831,0.436591237748169,0.802147113851764,0.802147113851764,0.58787198378889,0.41212801621111,0.802147113851764
2.41,0.802342622277452,0.563233246875813,0.436766753124187,0.802342622277452,0.802342622277452,0.58764759130645,0.41235240869355,0.802342622277452
2.412,0.802537740048311,0.56305817980022,0.436941820199779,0.802537740048311,0.802537740048311,0.587423744788142,0.412576255211857,0.802537740048311
2.414,0.802732467945386,0.562883559933126,0.437116440066874,0.802732467945386,0.802732467945386,0.58720044294678,0.41279955705322,0.802732467945386
2.416,0.8029268067482,0.562709386185085,0.437290613814915,0.8029268067482,0.8029268067482,0.586977684498035,0.413022315501965,0.8029268067482
