"time","resistor.pin_p.reference.gamma"
0.549,1.8937617843194
0.5495,1.89721282699097
0.55,1.90066701125519
0.5505,1.90412433711207
0.551,1.9075848045616
0.5515,1.91104841360379
0.552,1.91451516423863
0.5525,1.91798505646612
0.553,1.92145809028627
0.5535,1.92493426569906
0.554,1.92841358270452
0.5545,1.93189604130262
0.555,1.93538164149339
0.5555,1.9388703832768
0.556,1.94236226665287
0.5565,1.94585729162159
0.557,1.94935545818296
0.5575,1.95285676633699
0.558,1.95636121608367
0.5585,1.95986880742301
0.559,1.963379540355
0.5595,1.96689341487964
0.56,1.97041043099694
0.5605,1.97393058870689
0.561,1.97745388800949
0.5615,1.98098032890475
0.562,1.98450991139266
0.5625,1.98804263547322
0.563,1.99157850114644
0.5635,1.99511750841231
0.564,1.99865965727084
0.5645,2.00220494772202
0.565,2.00575337976585
0.5655,2.00930495340234
0.566,2.01285966863147
0.5665,2.01641752545327
0.567,2.01997852386771
0.5675,2.02354266387481
0.568,2.02710994547457
0.5685,2.03068036866697
0.569,2.03425393345204
0.5695,2.03783063982975
0.57,2.04141048780012
0.5705,2.04499347736314
0.571,2.04857960851881
0.5715,2.05216888126714
0.572,2.05576129560813
0.5725,2.05935685154176
0.573,2.06295554906805
0.5735,2.06655738818699
0.574,2.07016236889859
0.5745,2.07377049120284
0.575,2.07738175509974
0.5755,2.0809961605893
0.576,2.08461370767151
0.5765,2.08823439634638
0.577,2.09185822661389
0.5775,2.09548519847407
0.578,2.09911531192689
0.5785,2.10274856697237
0.579,2.1063849636105
0.5795,2.11002450184129
0.58,2.11366718166473
0.5805,2.11731300308082
0.581,2.12096196608957
0.5815,2.12461407069097
0.582,2.12826931688502
0.5825,2.13192770467173
0.583,2.13558923405109
0.5835,2.13925390502311
0.584,2.14292171758777
0.5845,2.1465926717451
0.585,2.15026676749507
0.5855,2.1539440048377
0.586,2.15762438377298
0.5865,2.16130790430092
0.587,2.16499456642151
0.5875,2.16868437013475
0.588,2.17237731544065
0.5885,2.1760734023392
0.589,2.1797726308304
0.5895,2.18347500091426
0.59,2.18718051259077
0.5905,2.19088916585994
0.591,2.19460096072176
0.5915,2.19831589717623
0.592,2.20203397522335
0.5925,2.20575519486313
0.593,2.20947955609557
0.5935,2.21320705892065
0.594,2.21693770333839
0.5945,2.22067148934879
0.595,2.22440841695183
0.5955,2.22814848614753
0.596,2.23189169693589
0.5965,2.2356380493169
0.597,2.23938754329056
0.5975,2.24314017885687
0.598,2.24689595601584
0.5985,2.25065487476746
0.599,2.25441693511174
0.5995,2.25818213704867
0.6,2.26195048057825
0.6005,2.26572196570049
0.601,2.26949659241538
0.6015,2.27327436072292
0.602,2.27705527062312
0.6025,2.28083932211597
0.603,2.28462651520147
0.6035,2.28841684987963
0.604,2.29221032615044
0.6045,2.29600694401391
0.605,2.29980670347003
0.6055,2.3036096045188
0.606,2.30741564716022
0.6065,2.3112248313943
0.607,2.31503715722104
0.6075,2.31885262464042
0.608,2.32267123365246
0.6085,2.32649298425716
0.609,2.3303178764545
0.6095,2.3341459102445
0.61,2.33797708562716
0.6105,2.34181140260247
0.611,2.34564886117043
0.6115,2.34948946133104
0.612,2.35333320308431
0.6125,2.35718008643024
0.613,2.36103011136881
0.6135,2.36488327790004
0.614,2.36873958602392
0.6145,2.37259903574046
0.615,2.37646162704965
0.6155,2.38032735995149
0.616,2.38419623444599
0.6165,2.38806825053314
0.617,2.39194340821295
0.6175,2.39582170748541
0.618,2.39970314835052
0.6185,2.40358773080828
0.619,2.4074754548587
0.6195,2.41136632050177
0.62,2.4152603277375
0.6205,2.41915747656588
0.621,2.42305776698691
0.6215,2.4269611990006
0.622,2.43086777260694
0.6225,2.43477748780593
0.623,2.43869034459758
0.6235,2.44260634298188
0.624,2.44652548295884
0.6245,2.45044776452845
0.625,2.45437318769071
0.6255,2.45830175244562
0.626,2.46223345879319
0.6265,2.46616830673342
0.627,2.47010629626629
0.6275,2.47404742739182
0.628,2.47799170011
0.6285,2.48193911442084
0.629,2.48588967032433
0.6295,2.48984336782048
0.63,2.49380020690927
0.6305,2.49776018759073
0.631,2.50172330986483
0.6315,2.50568957373159
0.632,2.509658979191
0.6325,2.51363152624307
0.633,2.51760721488779
0.6335,2.52158604512516
0.634,2.52556801695519
0.6345,2.52955313037787
0.635,2.5335413853932
0.6355,2.53753278200119
0.636,2.54152732020183
0.6365,2.54552499999512
0.637,2.54952582138107
0.6375,2.55352978435967
0.638,2.55753688893093
0.6385,2.56154713509483
0.639,2.5655605228514
0.6395,2.56957705220061
0.64,2.57359672314248
0.6405,2.577619535677
0.641,2.58164548980418
0.6415,2.58567458552401
0.642,2.58970682283649
0.6425,2.59374220174163
0.643,2.59778072223942
0.6435,2.60182238432987
0.644,2.60586718801296
0.6445,2.60991513328872
0.645,2.61396622015712
0.6455,2.61802044861818
0.646,2.62207781867189
0.6465,2.62613833031826
0.647,2.63020198355728
0.6475,2.63426877838895
0.648,2.63833871481328
0.6485,2.64241179283026
0.649,2.64648801243989
0.6495,2.65056737364218
0.65,2.65464987643712
0.6505,2.65873552082471
0.651,2.66282430680496
0.6515,2.66691623437786
0.652,2.67101130354342
0.6525,2.67510951430163
0.653,2.67921086665249
0.6535,2.68331536059601
0.654,2.68742299613218
0.6545,2.691533773261
0.655,2.69564769198248
0.6555,2.69976475229661
0.656,2.70388495420339
0.6565,2.70800829770283
0.657,2.71213478279492
0.6575,2.71626440947966
0.658,2.72039717775706
0.6585,2.72453308762711
0.659,2.72867213908982
0.6595,2.73281433214518
0.66,2.73695966679319
0.6605,2.74110814303386
0.661,2.74525976086718
0.6615,2.74941452029315
0.662,2.75357242131178
0.6625,2.75773346392306
0.663,2.76189764812699
0.6635,2.76606497392358
0.664,2.77023544131282
0.6645,2.77440905029471
0.665,2.77858580086926
0.6655,2.78276569303647
0.666,2.78694872679632
0.6665,2.79113490214883
0.667,2.79532421909399
0.6675,2.79951667763181
0.668,2.80371227776228
0.6685,2.8079110194854
0.669,2.81211290280118
0.6695,2.81631792770961
0.67,2.82052609421069
0.6705,2.82473740230443
0.671,2.82895185199082
0.6715,2.83316944326987
0.672,2.83739017614157
0.6725,2.84161405060592
0.673,2.84584106666292
0.6735,2.85007122431258
0.674,2.8543045235549
0.6745,2.85854096438986
0.675,2.86278054681748
0.6755,2.86702327083776
0.676,2.87126913645068
0.6765,2.87551814365626
0.677,2.8797702924545
0.6775,2.88402558284539
0.678,2.88828401482893
0.6785,2.89254558840512
0.679,2.89681030357397
0.6795,2.90107816033547
0.68,2.90534915868963
0.6805,2.90962329863644
0.681,2.9139005801759
0.6815,2.91818100330802
0.682,2.92246456803279
0.6825,2.92675127435021
0.683,2.93104112226029
0.6835,2.93533411176302
0.684,2.93963024285841
0.6845,2.94392951554644
0.685,2.94823192982714
0.6855,2.95253748570048
0.686,2.95684618316648
0.6865,2.96115802222513
0.687,2.96547300287644
0.6875,2.9697911251204
0.688,2.97411238895701
0.6885,2.97843679438628
0.689,2.9827643414082
0.6895,2.98709503002277
0.69,2.99142886023
0.6905,2.99576583202988
0.691,3.00010594542242
0.6915,3.0044492004076
0.692,3.00879559698544
0.6925,3.01314513515594
0.693,3.01749781491909
0.6935,3.02185363627489
0.694,3.02621259922335
0.6945,3.03057470376446
0.695,3.03493994989822
0.6955,3.03930833762464
0.696,3.04367986694371
0.6965,3.04805453785543
0.697,3.05243235035981
0.6975,3.05681330445684
0.698,3.06119740014653
0.6985,3.06558463742886
0.699,3.06997501630386
0.6995,3.0743685367715
0.7,3.0787651988318
0.7005,3.08316500248475
0.701,3.08756794773036
0.7015,3.09197403456862
0.702,3.09638326299953
0.7025,3.1007956330231
0.703,3.10521114463932
0.7035,3.10962979784819
0.704,3.11405159264972
0.7045,3.1184765290439
0.705,3.12290460703074
0.7055,3.12733582661023
0.706,3.13177018778237
0.7065,3.13620769054716
0.707,3.14064833490461
0.7075,3.14509212085472
0.708,3.14953904839747
0.7085,3.15398911753288
0.709,3.15844232826094
0.7095,3.16289868058166
0.71,3.16735817449503
0.7105,3.17182081000106
0.711,3.17628658709973
0.7115,3.18075550579107
0.712,3.18522756607505
0.7125,3.18970276795169
0.713,3.19418111142098
0.7135,3.19866259648293
0.714,3.20314722313753
0.7145,3.20763499138478
0.715,3.21212590122469
0.7155,3.21661995265725
0.716,3.22111714568246
0.7165,3.22561748030033
0.717,3.23012095651085
0.7175,3.23462757431402
0.718,3.23913733370985
0.7185,3.24365023469833
0.719,3.24816627727947
0.7195,3.25268546145326
0.72,3.2572077872197
0.7205,3.26173325457879
0.721,3.26626186353054
0.7215,3.27079361407495
0.722,3.275328506212
0.7225,3.27986653994171
0.723,3.28440771526408
0.7235,3.2889520321791
0.724,3.29349949068677
0.7245,3.29805009078709
0.725,3.30260383248007
0.7255,3.3071607157657
0.726,3.31172074064399
0.7265,3.31628390711492
0.727,3.32085021517852
0.7275,3.32541966483476
0.728,3.32999225608366
0.7285,3.33456798892522
0.729,3.33914686335942
0.7295,3.34372887938628
0.73,3.3483140370058
0.7305,3.35290233621796
0.731,3.35749377702279
0.7315,3.36208835942026
0.732,3.36668608341039
0.7325,3.37128694899317
0.733,3.37589095616861
0.7335,3.3804981049367
0.734,3.38510839529744
0.7345,3.38972182725083
0.735,3.39433840079688
0.7355,3.39895811593559
0.736,3.40358097266694
0.7365,3.40820697099095
0.737,3.41283611090762
0.7375,3.41746839241694
0.738,3.42210381551891
0.7385,3.42674238021353
0.739,3.43138408650081
0.7395,3.43602893438074
0.74,3.44067692385333
0.7405,3.44532805491857
0.741,3.44998232757646
0.7415,3.45463974182701
0.742,3.4593002976702
0.7425,3.46396399510606
0.743,3.46863083413457
0.7435,3.47330081475573
0.744,3.47797393696954
0.7445,3.48265020077601
0.745,3.48732960617513
0.7455,3.4920121531669
0.746,3.49669784175133
0.7465,3.50138667192842
0.747,3.50607864369815
0.7475,3.51077375706054
0.748,3.51547201201558
0.7485,3.52017340856328
0.749,3.52487794670363
0.7495,3.52958562643663
0.75,3.53429644776229
0.7505,3.5390104106806
0.751,3.54372751519157
0.7515,3.54844776129518
0.752,3.55317114899145
0.7525,3.55789767828038
0.753,3.56262734916196
0.7535,3.56736016163619
0.754,3.57209611570308
0.7545,3.57683521136262
0.755,3.58157744861481
0.7555,3.58632282745966
0.756,3.59107134789716
0.7565,3.59582300992731
0.757,3.60057781355012
0.7575,3.60533575876558
0.758,3.61009684557369
0.7585,3.61486107397446
0.759,3.61962844396788
0.7595,3.62439895555396
0.76,3.62917260873269
0.7605,3.63394940350407
0.761,3.6387293398681
0.7615,3.64351241782479
0.762,3.64829863737414
0.7625,3.65308799851613
0.763,3.65788050125078
0.7635,3.66267614557809
0.764,3.66747493149804
0.7645,3.67227685901066
0.765,3.67708192811592
0.7655,3.68189013881384
0.766,3.68670149110441
0.7665,3.69151598498764
0.767,3.69633362046351
0.7675,3.70115439753205
0.768,3.70597831619323
0.7685,3.71080537644707
0.769,3.71563557829357
0.7695,3.72046892173271
0.77,3.72530540676451
0.7705,3.73014503338897
0.771,3.73498780160607
0.7715,3.73983371141584
0.772,3.74468276281825
0.7725,3.74953495581332
0.773,3.75439029040104
0.7735,3.75924876658142
0.774,3.76411038435445
0.7745,3.76897514372013
0.775,3.77384304467846
0.7755,3.77871408722945
0.776,3.7835882713731
0.7765,3.78846559710939
0.777,3.79334606443835
0.7775,3.79822967335995
0.778,3.80311642387421
0.7785,3.80800631598112
0.779,3.81289934968068
0.7795,3.8177955249729
0.78,3.82269484185777
0.7805,3.8275973003353
0.781,3.83250290040548
0.7815,3.83741164206831
0.782,3.8423235253238
0.7825,3.84723855017194
0.783,3.85215671661273
0.7835,3.85707802464618
0.784,3.86200247427228
0.7845,3.86693006549103
0.785,3.87186079830244
0.7855,3.8767946727065
0.786,3.88173168870322
0.7865,3.88667184629259
0.787,3.89161514547461
0.7875,3.89656158624928
0.788,3.90151116861661
0.7885,3.9064638925766
0.789,3.91141975812923
0.7895,3.91637876527452
0.79,3.92134091401247
0.7905,3.92630620434306
0.791,3.93127463626632
0.7915,3.93624620978222
0.792,3.94122092489078
0.7925,3.94619878159199
0.793,3.95117977988585
0.7935,3.95616391977237
0.794,3.96115120125154
0.7945,3.96614162432337
0.795,3.97113518898785
0.7955,3.97613189524498
0.796,3.98113174309477
0.7965,3.98613473253721
0.797,3.9911408635723
0.7975,3.99615013620005
0.798,4.00116255042045
0.7985,4.00617810623351
0.799,4.01119680363921
0.7995,4.01621864263758
0.8,4.02124362322859
0.8005,4.02627174541226
0.801,4.03130300918858
0.8015,4.03633741455756
0.802,4.04137496151919
0.8025,4.04641565007347
0.803,4.05145948022041
0.8035,4.05650645196
0.804,4.06155656529224
0.8045,4.06660982021714
0.805,4.07166621673469
0.8055,4.0767257548449
0.806,4.08178843454775
0.8065,4.08685425584327
0.807,4.09192321873143
0.8075,4.09699532321225
0.808,4.10207056928572
0.8085,4.10714895695185
0.809,4.11223048621063
0.8095,4.11731515706206
0.81,4.12240296950615
0.8105,4.12749392354289
0.811,4.13258801917228
0.8115,4.13768525639433
0.812,4.14278563520903
0.8125,4.14788915561639
0.813,4.1529958176164
0.8135,4.15810562120906
0.814,4.16321856639437
0.8145,4.16833465317234
0.815,4.17345388154297
0.8155,4.17857625150624
0.816,4.18370176306217
0.8165,4.18883041621076
0.817,4.19396221095199
0.8175,4.19909714728588
0.818,4.20423522521243
0.8185,4.20937644473162
0.819,4.21452080584348
0.8195,4.21966830854798
0.82,4.22481895284514
0.8205,4.22997273873495
0.821,4.23512966621742
0.8215,4.24028973529254
0.822,4.24545294596031
0.8225,4.25061929822074
0.823,4.25578879207382
0.8235,4.26096142751955
0.824,4.26613720455794
0.8245,4.27131612318898
0.825,4.27649818341267
0.8255,4.28168338522902
0.826,4.28687172863802
0.8265,4.29206321363968
0.827,4.29725784023398
0.8275,4.30245560842095
0.828,4.30765651820056
0.8285,4.31286056957283
0.829,4.31806776253775
0.8295,4.32327809709533
0.83,4.32849157324556
0.8305,4.33370819098845
0.831,4.33892795032398
0.8315,4.34415085125217
0.832,4.34937689377302
0.8325,4.35460607788652
0.833,4.35983840359267
0.8335,4.36507387089147
0.834,4.37031247978293
0.8345,4.37555423026704
0.835,4.38079912234381
0.8355,4.38604715601323
0.836,4.3912983312753
0.8365,4.39655264813003
0.837,4.40181010657741
0.8375,4.40707070661744
0.838,4.41233444825013
0.8385,4.41760133147547
0.839,4.42287135629347
0.8395,4.42814452270411
0.84,4.43342083070742
0.8405,4.43870028030337
0.841,4.44398287149198
0.8415,4.44926860427324
0.842,4.45455747864716
0.8425,4.45984949461373
0.843,4.46514465217295
0.8435,4.47044295132483
0.844,4.47574439206936
0.8445,4.48104897440654
0.845,4.48635669833638
0.8455,4.49166756385887
0.846,4.49698157097402
0.8465,4.50229871968182
0.847,4.50761900998227
0.8475,4.51294244187537
0.848,4.51826901536113
0.8485,4.52359873043955
0.849,4.52893158711061
0.8495,4.53426758537433
0.85,4.5396067252307
0.8505,4.54494900667973
0.851,4.55029442972141
0.8515,4.55564299435575
0.852,4.56099470058273
0.8525,4.56634954840237
0.853,4.57170753781467
0.8535,4.57706866881962
0.854,4.58243294141722
0.8545,4.58780035560747
0.855,4.59317091139038
0.8555,4.59854460876595
0.856,4.60392144773416
0.8565,4.60930142829503
0.857,4.61468455044856
0.8575,4.62007081419473
0.858,4.62546021953356
0.8585,4.63085276646505
0.859,4.63624845498919
0.8595,4.64164728510598
0.86,4.64704925681542
0.8605,4.65245437011752
0.861,4.65786262501227
0.8615,4.66327402149968
0.862,4.66868855957974
0.8625,4.67410623925245
0.863,4.67952706051782
0.8635,4.68495102337584
0.864,4.69037812782651
0.8645,4.69580837386984
0.865,4.70124176150582
0.8655,4.70667829073446
0.866,4.71211796155574
0.8665,4.71756077396968
0.867,4.72300672797628
0.8675,4.72845582357553
0.868,4.73390806076743
0.8685,4.73936343955199
0.869,4.74482195992919
0.8695,4.75028362189906
0.87,4.75574842546157
0.8705,4.76121637061675
0.871,4.76668745736457
0.8715,4.77216168570505
0.872,4.77763905563818
0.8725,4.78311956716396
0.873,4.7886032202824
0.8735,4.79409001499349
0.874,4.79957995129724
0.8745,4.80507302919364
0.875,4.81056924868269
0.8755,4.81606860976439
0.876,4.82157111243875
0.8765,4.82707675670577
0.877,4.83258554256543
0.8775,4.83809747001775
0.878,4.84361253906273
0.8785,4.84913074970036
0.879,4.85465210193064
0.8795,4.86017659575357
0.88,4.86570423116916
0.8805,4.8712350081774
0.881,4.8767689267783
0.8815,4.88230598697185
0.882,4.88784618875805
0.8825,4.89338953213691
0.883,4.89893601710842
0.8835,4.90448564367258
0.884,4.91003841182939
0.8845,4.91559432157887
0.885,4.92115337292099
0.8855,4.92671556585577
0.886,4.9322809003832
0.8865,4.93784937650328
0.887,4.94342099421602
0.8875,4.94899575352141
0.888,4.95457365441946
0.8885,4.96015469691016
0.889,4.96573888099351
0.8895,4.97132620666952
0.89,4.97691667393818
0.8905,4.98251028279949
0.891,4.98810703325346
0.8915,4.99370692530008
0.892,4.99930995893935
0.8925,5.00491613417128
0.893,5.01052545099586
0.8935,5.0161379094131
0.894,5.02175350942298
0.8945,5.02737225102553
0.895,5.03299413422072
0.8955,5.03861915900857
0.896,5.04424732538908
0.8965,5.04987863336223
0.897,5.05551308292804
0.8975,5.0611506740865
0.898,5.06679140683762
0.8985,5.07243528118139
0.899,5.07808229711782
0.8995,5.08373245464689
0.9,5.08938575376863
0.9005,5.09504219448301
0.901,5.10070177679005
0.9015,5.10636450068974
0.902,5.11203036618209
0.9025,5.11769937326709
0.903,5.12337152194474
0.9035,5.12904681221505
0.904,5.13472524407801
0.9045,5.14040681753362
0.905,5.14609153258189
0.9055,5.15177938922281
0.906,5.15747038745638
0.9065,5.16316452728261
0.907,5.16886180870149
0.9075,5.17456223171303
0.908,5.18026579631722
0.9085,5.18597250251406
0.909,5.19168235030356
0.9095,5.1973953396857
0.91,5.20311147066051
0.9105,5.20883074322796
0.911,5.21455315738808
0.9115,5.22027871314084
0.912,5.22600741048626
0.9125,5.23173924942433
0.913,5.23747422995505
0.9135,5.24321235207843
0.914,5.24895361579446
0.9145,5.25469802110315
0.915,5.26044556800449
0.9155,5.26619625649848
0.916,5.27195008658513
0.9165,5.27770705826442
0.917,5.28346717153638
0.9175,5.28923042640098
0.918,5.29499682285825
0.9185,5.30076636090816
0.919,5.30653904055073
0.9195,5.31231486178595
0.92,5.31809382461382
0.9205,5.32387592903435
0.921,5.32966117504753
0.9215,5.33544956265337
0.922,5.34124109185186
0.9225,5.347035762643
0.923,5.3528335750268
0.9235,5.35863452900325
0.924,5.36443862457235
0.9245,5.37024586173411
0.925,5.37605624048852
0.9255,5.38186976083558
0.926,5.3876864227753
0.9265,5.39350622630767
0.927,5.39932917143269
0.9275,5.40515525815037
0.928,5.41098448646071
0.9285,5.41681685636369
0.929,5.42265236785933
0.9295,5.42849102094762
0.93,5.43433281562857
0.9305,5.44017775190217
0.931,5.44602582976842
0.9315,5.45187704922733
0.932,5.45773141027889
0.9325,5.4635889129231
0.933,5.46944955715997
0.9335,5.47531334298949
0.934,5.48118027041167
0.9345,5.4870503394265
0.935,5.49292355003398
0.9355,5.49879990223411
0.936,5.5046793960269
0.9365,5.51056203141235
0.937,5.51644780839044
0.9375,5.52233672696119
0.938,5.5282287871246
0.9385,5.53412398888065
0.939,5.54002233222937
0.9395,5.54592381717073
0.94,5.55182844370475
0.9405,5.55773621183142
0.941,5.56364712155075
0.9415,5.56956117286272
0.942,5.57547836576736
0.9425,5.58139870026464
0.943,5.58732217635458
0.9435,5.59324879403717
0.944,5.59917855331242
0.9445,5.60511145418032
0.945,5.61104749664088
0.9455,5.61698668069408
0.946,5.62292900633994
0.9465,5.62887447357846
0.947,5.63482308240963
0.9475,5.64077483283345
0.948,5.64672972484992
0.9485,5.65268775845905
0.949,5.65864893366083
0.9495,5.66461325045527
0.95,5.67058070884236
0.9505,5.6765513088221
0.951,5.6825250503945
0.9515,5.68850193355955
0.952,5.69448195831725
0.9525,5.70046512466761
0.953,5.70645143261062
0.9535,5.71244088214629
0.954,5.71843347327461
0.9545,5.72442920599558
0.955,5.7304280803092
0.9555,5.73643009621548
0.956,5.74243525371441
0.9565,5.748443552806
0.957,5.75445499349024
0.9575,5.76046957576713
0.958,5.76648729963668
0.9585,5.77250816509888
0.959,5.77853217215374
0.9595,5.78455932080124
0.96,5.7905896110414
0.9605,5.79662304287422
0.961,5.80265961629969
0.9615,5.80869933131781
0.962,5.81474218792858
0.9625,5.82078818613201
0.963,5.82683732592809
0.9635,5.83288960731683
0.964,5.83894503029822
0.9645,5.84500359487227
0.965,5.85106530103896
0.9655,5.85713014879831
0.966,5.86319813815032
0.9665,5.86926926909497
0.967,5.87534354163229
0.9675,5.88142095576225
0.968,5.88750151148487
0.9685,5.89358520880014
0.969,5.89967204770807
0.9695,5.90576202820865
0.97,5.91185515030188
0.9705,5.91795141398777
0.971,5.92405081926631
0.9715,5.9301533661375
0.972,5.93625905460135
0.9725,5.94236788465785
0.973,5.948479856307
0.9735,5.95459496954881
0.974,5.96071322438327
0.9745,5.96683462081039
0.975,5.97295915883015
0.9755,5.97908683844258
0.976,5.98521765964765
0.9765,5.99135162244538
0.977,5.99748872683577
0.9775,6.0036289728188
0.978,6.00977236039449
0.9785,6.01591888956284
0.979,6.02206856032383
0.9795,6.02822137267748
0.98,6.03437732662379
0.9805,6.04053642216275
0.981,6.04669865929436
0.9815,6.05286403801862
0.982,6.05903255833554
0.9825,6.06520422024512
0.983,6.07137902374734
0.9835,6.07755696884222
0.984,6.08373805552975
0.9845,6.08992228380994
0.985,6.09610965368278
0.9855,6.10230016514827
0.986,6.10849381820642
0.9865,6.11469061285722
0.987,6.12089054910068
0.9875,6.12709362693679
0.988,6.13329984636555
0.9885,6.13950920738696
0.989,6.14572171000103
0.9895,6.15193735420775
0.99,6.15815614000713
0.9905,6.16437806739916
0.991,6.17060313638384
0.9915,6.17683134696118
0.992,6.18306269913117
0.9925,6.18929719289381
0.993,6.19553482824911
0.9935,6.20177560519706
0.994,6.20801952373767
0.9945,6.21426658387093
0.995,6.22051678559684
0.9955,6.2267701289154
0.996,6.23302661382662
0.9965,6.23928624033049
0.997,6.24554900842702
0.9975,6.2518149181162
0.998,6.25808396939803
0.9985,6.26435616227252
0.999,6.27063149673966
0.9995,6.27690997279946
1,6.2831915904519
1,6.2831915904519
