"time","pump.medium.h","pump.medium.p"
2.352,84356.6532385693,399779.917262825
2.354,84357.108740481,400160.644735179
2.356,84357.5642698826,400541.373233348
2.358,84358.019826668,400922.102758065
2.36,84358.475410731,401302.833310064
2.362,84358.9310219662,401683.56489008
2.364,84359.3866602684,402064.297498846
2.366,84359.8423255325,402445.031137096
2.368,84360.298017654,402825.765805564
2.37,84360.7537365286,403206.501504984
2.372,84361.2094820526,403587.23823609
2.374,84361.6652541222,403967.975999614
2.376,84362.1210526344,404348.714796292
2.378,84362.5768774861,404729.454626856
2.38,84363.0327285748,405110.195492041
2.382,84363.4886057985,405490.93739258
2.384,84363.9445090551,405871.680329206
2.386,84364.4004382431,406252.424302653
2.388,84364.8563932614,406633.169313655
2.39,84365.3123740092,407013.915362946
2.392,84365.7683803858,407394.662451258
2.394,84366.2244122912,407775.410579325
2.396,84366.6804696255,408156.159747881
2.398,84367.1365522892,408536.909957658
2.4,84367.5926601831,408917.661209392
2.402,84368.0487932085,409298.413503813
2.404,84368.5049512668,409679.166841657
2.406,84368.96113426,410059.921223656
2.408,84369.4173420902,410440.676650543
2.41,84369.87357466,410821.433123052
2.412,84370.3298318722,411202.190641916
2.414,84370.7861136301,411582.949207868
2.416,84371.2424198372,411963.708821642
2.418,84371.6987503975,412344.469483969
2.42,84372.1551052151,412725.231195584
2.422,84372.6114841946,413105.993957219
2.424,84373.067887241,413486.757769607
2.426,84373.5243142595,413867.522633483
2.428,84373.9807651558,414248.288549577
2.43,84374.4372398356,414629.055518623
2.432,84374.8937382053,415009.823541355
2.434,84375.3502601716,415390.592618504
2.436,84375.8068056413,415771.362750805
2.438,84376.2633745218,416152.133938989
2.44,84376.7199667206,416532.906183789
2.442,84377.1765821458,416913.679485938
2.444,84377.6332207056,417294.45384617
2.446,84378.0898823088,417675.229265215
2.448,84378.5465668642,418056.005743808
2.45,84379.0032742812,418436.783282681
2.452,84379.4600044694,418817.561882566
2.454,84379.9167573389,419198.341544196
2.456,84380.3735328,419579.122268303
2.458,84380.8303307634,419959.90405562
2.46,84381.2871511401,420340.68690688
2.462,84381.7439938415,420721.470822815
2.464,84382.2008587791,421102.255804157
2.466,84382.6577458652,421483.041851639
2.468,84383.114655012,421863.828965992
2.47,84383.5715861323,422244.617147951
2.472,84384.0285391391,422625.406398245
2.474,84384.4855139458,423006.196717609
2.476,84384.9425104661,423386.988106774
2.478,84385.3995286142,423767.780566472
2.48,84385.8565683044,424148.574097435
2.482,84386.3136294514,424529.368700397
2.484,84386.7707119704,424910.164376088
2.486,84387.2278157768,425290.961125241
2.488,84387.6849407863,425671.758948588
2.49,84388.142086915,426052.557846861
2.492,84388.5992540795,426433.357820791
2.494,84389.0564421963,426814.158871112
2.496,84389.5136511828,427194.960998555
2.498,84389.9708809564,427575.764203851
2.5,84390.4281314347,427956.568487733
2.502,84390.8854025361,428337.373850933
2.504,84391.3426941789,428718.180294182
2.506,84391.800006282,429098.987818212
2.508,84392.2573387645,429479.796423755
2.51,84392.714691546,429860.606111542
2.512,84393.1720654609,430241.417134316
2.514,84393.6294600398,430622.229385434
2.516,84394.086874739,431003.042737783
2.518,84394.5443094807,431383.857192412
2.52,84395.001764187,431764.672750374
2.522,84395.4592387809,432145.489412724
2.524,84395.9167331852,432526.307180518
2.526,84396.3742473234,432907.126054815
2.528,84396.8317811192,433287.946036678
2.53,84397.2893344968,433668.767127171
2.532,84397.7469073805,434049.58932736
2.534,84398.2044996952,434430.412638315
2.536,84398.662111366,434811.237061106
2.538,84399.1197423183,435192.062596809
2.54,84399.5773924781,435572.889246499
2.542,84400.0350617715,435953.717011256
2.544,84400.4927501249,436334.54589216
2.546,84400.9504574654,436715.375890294
2.548,84401.40818372,437096.207006746
2.55,84401.8659288165,437477.039242604
2.552,84402.3236926827,437857.872598958
2.554,84402.7814752468,438238.707076901
2.556,84403.2392764375,438619.54267753
2.558,84403.6970961838,439000.379401943
2.56,84404.154934415,439381.21725124
2.562,84404.6127910606,439762.056226524
2.564,84405.0706660508,440142.896328901
2.566,84405.5285593159,440523.737559478
2.568,84405.9864707866,440904.579919366
2.57,84406.4444003939,441285.423409677
2.572,84406.9023480693,441666.268031527
2.574,84407.3603137444,442047.113786033
2.576,84407.8182973515,442427.960674315
2.578,84408.2762988228,442808.808697495
2.58,84408.7343180913,443189.657856698
2.582,84409.1923550901,443570.508153052
2.584,84409.6504097525,443951.359587686
2.586,84410.1084820126,444332.212161731
2.588,84410.5665718044,444713.065876323
2.59,84411.0246790625,445093.920732599
2.592,84411.4828037218,445474.776731697
2.594,84411.9409457174,445855.633874759
2.596,84412.3991049851,446236.492162931
2.598,84412.8572814606,446617.351597357
2.6,84413.3154750803,446998.212179187
2.602,84413.7736857808,447379.073909573
2.604,84414.231913499,447759.936789668
2.606,84414.6901581723,448140.800820629
2.608,84415.1484197384,448521.666003615
2.61,84415.6066981351,448902.532339785
2.612,84416.064993301,449283.399830305
2.614,84416.5233051746,449664.26847634
2.616,84416.9816336951,450045.138279058
2.618,84417.4399788019,450426.00923963
2.62,84417.8983404346,450806.881359229
2.622,84418.3567185335,451187.754639031
2.624,84418.8151130389,451568.629080214
2.626,84419.2735238917,451949.504683959
2.628,84419.7319510329,452330.381451447
2.63,84420.1903944041,452711.259383866
2.632,84420.6488539472,453092.138482402
2.634,84421.1073296042,453473.018748245
2.636,84421.5658213178,453853.900182588
2.638,84422.0243290307,454234.782786627
2.64,84422.4828526863,454615.666561558
2.642,84422.9413922282,454996.551508581
2.644,84423.3999476001,455377.437628899
2.646,84423.8585187466,455758.324923716
2.648,84424.317105612,456139.213394239
2.65,84424.7757081414,456520.103041678
2.652,84425.2343262802,456900.993867246
2.654,84425.6929599739,457281.885872155
2.656,84426.1516091687,457662.779057623
2.658,84426.6102738108,458043.67342487
2.66,84427.068953847,458424.568975116
2.662,84427.5276492243,458805.465709587
2.664,84427.9863598902,459186.363629507
2.666,84428.4450857923,459567.262736107
2.668,84428.9038268788,459948.163030617
2.67,84429.3625830982,460329.064514272
2.672,84429.8213543992,460709.967188307
2.674,84430.2801407309,461090.871053961
2.676,84430.738942043,461471.776112475
2.678,84431.1977582851,461852.682365093
2.68,84431.6565894076,462233.58981306
2.682,84432.1154265775,462614.498327672
2.684,84432.5742710715,462995.407929796
2.686,84433.0331296094,463376.318720826
2.688,84433.4920021297,463757.230701824
2.69,84433.950888571,464138.143873853
2.692,84434.4097888725,464519.058237977
2.694,84434.8687029734,464899.973795261
2.696,84435.3276308131,465280.890546771
2.698,84435.7865723315,465661.808493574
2.7,84436.2455274684,466042.727636737
2.702,84436.7044961642,466423.64797733
2.704,84437.1634783594,466804.569516421
2.706,84437.6224739946,467185.492255081
2.708,84438.0814830108,467566.416194382
2.71,84438.5405053494,467947.341335396
2.712,84438.9995409517,468328.267679197
2.714,84439.4585897595,468709.195226858
2.716,84439.9176517147,469090.123979455
2.718,84440.3767267596,469471.053938064
2.72,84440.8358148367,469851.985103761
2.722,84441.2949158886,470232.917477626
2.724,84441.7540298583,470613.851060736
2.726,84442.213156689,470994.785854172
2.728,84442.6722963242,471375.721859014
2.73,84443.1314487075,471756.659076344
2.732,84443.590613783,472137.597507245
2.734,84444.0497914947,472518.5371528
2.736,84444.5089817873,472899.478014094
2.738,84444.9681846052,473280.420092212
2.74,84445.4273998936,473661.36338824
2.742,84445.8866275975,474042.307903266
2.744,84446.3458676624,474423.253638377
2.746,84446.805120034,474804.200594664
2.748,84447.2643846581,475185.148773216
2.75,84447.7236614811,475566.098175123
2.752,84448.1829504492,475947.048801479
2.754,84448.6422515092,476328.000653375
2.756,84449.101564608,476708.953731906
2.758,84449.5608896926,477089.908038166
2.76,84450.0202267107,477470.863573251
2.762,84450.4795756097,477851.820338257
2.764,84450.9389363377,478232.778334283
2.766,84451.3983088426,478613.737562426
2.768,84451.857693073,478994.698023785
2.77,84452.3170889776,479375.659719461
2.772,84452.776496505,479756.622650556
2.774,84453.2359156046,480137.586818171
2.776,84453.6953462258,480518.55222341
2.778,84454.1547883181,480899.518867375
2.78,84454.6142418314,481280.486751174
2.782,84455.0737067158,481661.45587591
2.784,84455.5331829217,482042.426242692
2.786,84455.9926703998,482423.397852626
2.788,84456.452169101,482804.370706822
2.79,84456.9116789762,483185.344806389
2.792,84457.3711999769,483566.320152437
2.794,84457.8307320548,483947.296746079
2.796,84458.2902751616,484328.274588425
2.798,84458.7498292494,484709.253680591
2.8,84459.2093942707,485090.234023689
2.802,84459.668970178,485471.215618835
2.804,84460.1285569242,485852.198467146
2.806,84460.5881544623,486233.182569738
2.808,84461.0477627458,486614.167927729
2.81,84461.5073817281,486995.154542238
2.812,84461.9670113631,487376.142414385
2.814,84462.4266516049,487757.13154529
2.816,84462.8863024079,488138.121936076
2.818,84463.3459637266,488519.113587865
2.82,84463.8056355158,488900.10650178
2.822,84464.2653177306,489281.100678946
2.824,84464.7250103264,489662.096120489
2.826,84465.1847132586,490043.092827534
2.828,84465.6444264831,490424.090801209
2.83,84466.104149956,490805.090042642
2.832,84466.5638836336,491186.090552963
2.834,84467.0236274724,491567.092333301
2.836,84467.4833814292,491948.095384786
2.838,84467.943145461,492329.099708553
2.84,84468.4029195253,492710.105305732
2.842,84468.8627035795,493091.112177458
2.844,84469.3224975813,493472.120324865
2.846,84469.7823014889,493853.12974909
2.848,84470.2421152606,494234.140451268
2.85,84470.7019388547,494615.152432538
2.852,84471.1617657972,494996.1656936
2.854,84471.6215944857,495377.180235487
2.856,84472.0814322604,495758.196059841
2.858,84472.5412790689,496139.213167804
2.86,84473.0011348595,496520.231560515
2.862,84473.4609995802,496901.251239119
2.864,84473.9208731794,497282.272204757
2.866,84474.3807556057,497663.294458574
2.868,84474.8406468075,498044.318001714
2.87,84475.3005467339,498425.342835325
2.872,84475.7604553337,498806.368960553
2.874,84476.2203725561,499187.396378545
2.876,84476.6802983503,499568.42509045
2.878,84477.1402326658,499949.455097419
2.88,84477.6001754522,500330.486400601
2.882,84478.0601266593,500711.519001148
2.884,84478.520086237,501092.552900213
2.886,84478.9800541353,501473.588098948
2.888,84479.4400303045,501854.624598509
2.89,84479.9000146949,502235.66240005
2.892,84480.3600072572,502616.701504728
2.894,84480.8200079419,502997.741913699
2.896,84481.2800167001,503378.783628121
2.898,84481.7400334826,503759.826649155
2.9,84482.2000582406,504140.870977958
2.902,84482.6600909256,504521.916615692
2.904,84483.1201314889,504902.96356352
2.906,84483.5801798823,505284.011822602
2.908,84484.0402360574,505665.061394103
2.91,84484.5002999664,506046.112279188
2.912,84484.9603715612,506427.164479021
2.914,84485.4204507943,506808.217994769
2.916,84485.8805376179,507189.272827599
2.918,84486.3406319847,507570.32897868
2.92,84486.8007338475,507951.38644918
2.922,84487.2608431591,508332.445240269
2.924,84487.7209598726,508713.505353119
2.926,84488.1810839413,509094.566788901
2.928,84488.6412153185,509475.629548787
2.93,84489.1013539576,509856.693633952
2.932,84489.5614998125,510237.759045571
2.934,84490.021652837,510618.825784818
2.936,84490.4818129851,510999.89385287
2.938,84490.9419802109,511380.963250905
2.94,84491.4021544687,511762.033980101
2.942,84491.8623357131,512143.106041637
2.944,84492.3225238986,512524.179436693
2.946,84492.7827189801,512905.25416645
2.948,84493.2429209125,513286.330232091
2.95,84493.703129651,513667.407634798
2.952,84494.1633451506,514048.486375756
2.954,84494.623567367,514429.566456148
2.956,84495.0837962557,514810.647877161
2.958,84495.5440317724,515191.730639981
2.96,84496.004273873,515572.814745796
2.962,84496.4645225135,515953.900195794
2.964,84496.9247776502,516334.986991164
2.966,84497.3850392393,516716.075133098
2.968,84497.8453072376,517097.164622786
2.97,84498.3055816016,517478.255461421
2.972,84498.7658622881,517859.347650194
2.974,84499.2261492541,518240.441190302
2.976,84499.6864424569,518621.536082938
2.978,84500.1467418537,519002.632329298
2.98,84500.6070474019,519383.729930579
2.982,84501.0673590593,519764.828887979
2.984,84501.5276767835,520145.929202697
2.986,84501.9880005325,520527.030875932
2.988,84502.4483302644,520908.133908884
2.99,84502.9086659375,521289.238302755
2.992,84503.3690075102,521670.344058748
2.994,84503.829354941,522051.451178065
2.996,84504.2897081887,522432.55966191
2.998,84504.750067212,522813.66951149
3,84505.2104319702,523194.780728009
3.002,84505.6708024223,523575.893312675
3.004,84506.1311785278,523957.007266696
3.006,84506.5915602461,524338.12259128
3.008,84507.0519475369,524719.239287638
3.01,84507.51234036,525100.357356979
3.012,84507.9727386754,525481.476800516
3.014,84508.4331424433,525862.597619461
3.016,84508.8935516239,526243.719815027
3.018,84509.3539661777,526624.843388429
3.02,84509.8143860653,527005.968340882
3.022,84510.2748079598,527387.094786618
3.024,84510.7352290197,527768.222823187
3.026,84511.1956548966,528149.3522562
3.028,84511.6560855439,528530.483087135
3.03,84512.1165209154,528911.615317478
3.032,84512.576960965,529292.748948713
3.034,84513.0374056466,529673.88398233
3.036,84513.4978549143,530055.02041982
3.038,84513.9583087222,530436.158262678
3.04,84514.4187670245,530817.297512403
3.042,84514.8792297755,531198.438170495
3.044,84515.3396969297,531579.580238457
3.046,84515.8001684416,531960.723717797
3.048,84516.2606442658,532341.868610023
3.05,84516.7211243572,532723.014916649
3.052,84517.1816086704,533104.16263919
3.054,84517.6420971604,533485.311779164
3.056,84518.1025897823,533866.462338093
3.058,84518.5630864911,534247.6143175
3.06,84519.0235872421,534628.767718914
3.062,84519.4840919906,535009.922543864
3.064,84519.944600692,535391.078793883
3.066,84520.4051133017,535772.236470508
3.068,84520.8656297756,536153.395575277
3.07,84521.3261500693,536534.556109733
3.072,84521.7866741384,536915.71807542
3.074,84522.2472019391,537296.881473885
3.076,84522.7077334272,537678.046306681
3.078,84523.168268559,538059.21257536
3.08,84523.6288072905,538440.380281479
3.082,84524.0893495781,538821.549426598
3.084,84524.5498953783,539202.720012279
3.086,84525.0104446474,539583.892040087
3.088,84525.4709973422,539965.065511592
3.09,84525.9315534192,540346.240428364
3.092,84526.3921128354,540727.416791978
3.094,84526.8526755475,541108.59460401
3.096,84527.3132415127,541489.773866042
3.098,84527.773810688,541870.954579655
3.1,84528.2343830305,542252.136746437
3.102,84528.6949584976,542633.320367976
3.104,84529.1555370466,543014.505445864
3.106,84529.6161186352,543395.691981696
3.108,84530.0767032207,543776.87997707
3.11,84530.537290761,544158.069433586
3.112,84530.9978812138,544539.260352849
3.114,84531.4584745369,544920.452736464
3.116,84531.9190706884,545301.646586042
3.118,84532.3796696264,545682.841903194
3.12,84532.840271309,546064.038689537
3.122,84533.3008756945,546445.236946689
3.124,84533.7614827413,546826.436676271
3.126,84534.2220924079,547207.637879907
3.128,84534.6827046527,547588.840559224
3.13,84535.1433194346,547970.044715854
3.132,84535.6039367122,548351.250351428
3.134,84536.0645564445,548732.457467583
3.136,84536.5251785904,549113.666065958
3.138,84536.9858031089,549494.876148194
3.14,84537.4464299593,549876.087715937
3.142,84537.9070591007,550257.300770835
3.144,84538.3676904927,550638.515314537
3.146,84538.8283240945,551019.731348699
3.148,84539.2889598659,551400.948874976
3.15,84539.7495977663,551782.167895028
3.152,84540.2102377557,552163.388410517
3.154,84540.6708797938,552544.61042311
3.156,84541.1315238406,552925.833934474
3.158,84541.5921698562,553307.05894628
3.16,84542.0528178006,553688.285460204
3.162,84542.5134676343,554069.513477922
3.164,84542.9741193174,554450.743001114
3.166,84543.4347728105,554831.974031463
3.168,84543.8954280741,555213.206570656
3.17,84544.3560850688,555594.440620381
3.172,84544.8167437554,555975.676182331
3.174,84545.2774040947,556356.9132582
3.176,84545.7380660476,556738.151849686
3.178,84546.1987295753,557119.391958489
3.18,84546.6593946388,557500.633586314
3.182,84547.1200611994,557881.876734867
3.184,84547.5807292184,558263.121405857
3.186,84548.0413986572,558644.367600998
3.188,84548.5020694774,559025.615322004
3.19,84548.9627416406,559406.864570594
3.192,84549.4234151086,559788.11534849
3.194,84549.8840898431,560169.367657415
3.196,84550.344765806,560550.621499096
3.198,84550.8054429595,560931.876875264
3.2,84551.2661212657,561313.133787653
3.202,84551.7268006866,561694.392237997
3.204,84552.1874811848,562075.652228036
3.206,84552.6481627225,562456.913759512
3.208,84553.1088452624,562838.17683417
3.21,84553.5695277335,563219.441369408
3.212,84554.0302098342,563600.707345395
3.214,84554.4908927329,563981.974862285
3.216,84554.9515763908,564363.2439217
3.218,84555.4122607694,564744.514525263
3.22,84555.8729458299,565125.7866746
3.222,84556.333631534,565507.060371339
3.224,84556.7943178433,565888.33561711
3.226,84557.2550047194,566269.612413542
3.228,84557.7156921241,566650.890762271
3.23,84558.1763800193,567032.170664932
3.232,84558.637068367,567413.452123161
3.234,84559.0977571291,567794.735138598
3.236,84559.5584462678,568176.019712885
3.238,84560.0191357453,568557.305847663
3.24,84560.479825524,568938.59354458
3.242,84560.9405155661,569319.882805281
3.244,84561.4012058342,569701.173631415
3.246,84561.8618962908,570082.466024635
3.248,84562.3225868986,570463.759986591
3.25,84562.7832776203,570845.05551894
3.252,84563.2439684186,571226.352623339
3.254,84563.7046592566,571607.651301445
3.256,84564.1653500972,571988.95155492
3.258,84564.6260409034,572370.253385426
3.26,84565.0867316385,572751.556794629
3.262,84565.5474222657,573132.861784194
3.264,84566.0081127483,573514.16835579
3.266,84566.4688030498,573895.476511088
3.268,84566.9294931336,574276.786251759
3.27,84567.3901829633,574658.097579479
3.272,84567.8508725027,575039.410495924
3.274,84568.3115617154,575420.725002772
3.276,84568.7722505655,575802.041101703
3.278,84569.2329390167,576183.358794399
3.28,84569.6936270331,576564.678082545
3.282,84570.1543145788,576945.998967827
3.284,84570.6150016181,577327.321451932
3.286,84571.0756881152,577708.645536551
3.288,84571.5363740345,578089.971223375
3.29,84571.9970593404,578471.298514099
3.292,84572.4577439976,578852.627410418
3.294,84572.9184279705,579233.95791403
3.296,84573.379111224,579615.290026635
3.298,84573.8397937228,579996.623749934
3.3,84574.3004754319,580377.959085632
3.302,84574.7611563162,580759.296035433
3.304,84575.2218363409,581140.634601045
3.306,84575.6825154709,581521.974784178
3.308,84576.1431936716,581903.316586544
3.31,84576.6038709083,582284.660009854
3.312,84577.0645471465,582666.005055826
3.314,84577.5252223515,583047.351726176
3.316,84577.985896489,583428.700022623
3.318,84578.4465695247,583810.049946889
3.32,84578.9072414243,584191.401500696
3.322,84579.3679121537,584572.754685771
3.324,84579.8285816788,584954.109503839
3.326,84580.2892499655,585335.46595663
3.328,84580.7499169801,585716.824045875
3.33,84581.2105826887,586098.183773307
3.332,84581.6712470576,586479.54514066
3.334,84582.1319100531,586860.908149671
3.336,84582.5925716417,587242.27280208
3.338,84583.0532317899,587623.639099626
3.34,84583.5138904644,588005.007044053
3.342,84583.9745476317,588386.376637104
3.344,84584.4352032589,588767.747880528
3.346,84584.8958573127,589149.120776071
3.348,84585.3565097601,589530.495325485
3.35,84585.8171605681,589911.871530522
3.352,84586.277809704,590293.249392936
3.354,84586.7384571348,590674.628914483
3.356,84587.199102828,591056.010096922
3.358,84587.6597467509,591437.392942014
3.36,84588.120388871,591818.777451519
3.362,84588.5810291559,592200.163627203
3.364,84589.0416675733,592581.551470831
3.366,84589.5023040909,592962.940984171
3.368,84589.9629386764,593344.332168993
3.37,84590.423571298,593725.72502707
3.372,84590.8842019235,594107.119560175
3.374,84591.344830521,594488.515770083
3.376,84591.8054570588,594869.913658573
3.378,84592.2660815051,595251.313227425
3.38,84592.7267038282,595632.714478419
3.382,84593.1873239965,596014.117413339
3.384,84593.6479419787,596395.522033972
3.386,84594.1085577433,596776.928342105
3.388,84594.569171259,597158.336339526
3.39,84595.0297824946,597539.746028028
3.392,84595.490391419,597921.157409404
3.394,84595.9509980011,598302.570485449
3.396,84596.4116022099,598683.98525796
3.398,84596.8722010884,599065.401855642
3.4,84597.3327949913,599446.820263577
3.402,84597.7933862168,599828.240382568
3.404,84598.2539747306,600209.662214577
3.406,84598.7145604985,600591.085761574
3.408,84599.1751434864,600972.511025529
3.41,84599.63572366,601353.938008416
3.412,84600.0963009855,601735.366712212
3.414,84600.5568754287,602116.797138897
3.416,84601.0174469558,602498.229290455
3.418,84601.4780155328,602879.663168872
3.42,84601.938581126,603261.098776137
3.422,84602.3991437016,603642.536114244
3.424,84602.8597032259,604023.975185187
3.426,84603.3202596654,604405.415990965
3.428,84603.7808129863,604786.85853358
3.43,84604.2413631553,605168.302815037
3.432,84604.7019101388,605549.748837343
3.434,84605.1624539036,605931.196602511
3.436,84605.6229944161,606312.646112553
3.438,84606.0835316433,606694.097369488
3.44,84606.5440655518,607075.550375335
3.442,84607.0045961086,607457.005132118
3.444,84607.4651232805,607838.461641863
3.446,84607.9256470346,608219.9199066
3.448,84608.3861673378,608601.379928362
3.45,84608.8466841572,608982.841709183
3.452,84609.30719746,609364.305251104
3.454,84609.7677072135,609745.770556165
3.456,84610.2282133848,610127.237626412
3.458,84610.6887159414,610508.706463893
3.46,84611.1492148506,610890.177070659
3.462,84611.6097100799,611271.649448765
3.464,84612.0702015968,611653.123600267
3.466,84612.5306893688,612034.599527226
3.468,84612.9911733637,612416.077231705
3.47,84613.4516535491,612797.556715771
3.472,84613.9121298927,613179.037981494
3.474,84614.3726023624,613560.521030947
3.476,84614.8330709261,613942.005866204
3.478,84615.2935355517,614323.492489346
3.48,84615.7539962072,614704.980902454
3.482,84616.2144528607,615086.471107613
3.484,84616.6749054802,615467.963106912
3.486,84617.135354034,615849.456902441
3.488,84617.5957984903,616230.952496295
3.49,84618.0562388174,616612.449890572
3.492,84618.5166749837,616993.949087371
3.494,84618.9771069575,617375.450088797
3.496,84619.4375347075,617756.952896956
3.498,84619.897958202,618138.457513958
3.5,84620.3583774097,618519.963941916
3.502,84620.8187922994,618901.472182946
3.504,84621.2792028396,619282.982239166
3.506,84621.7396089992,619664.4941127
3.508,84622.200010747,620046.007805671
3.51,84622.6604080519,620427.523320209
3.512,84623.120800883,620809.040658444
3.514,84623.5811892091,621190.559822512
3.516,84624.0415729995,621572.080814549
3.518,84624.5019522232,621953.603636696
3.52,84624.9623268495,622335.128291098
3.522,84625.4226968476,622716.6547799
3.524,84625.8830621868,623098.183105253
3.526,84626.3434228366,623479.71326931
3.528,84626.8037787663,623861.245274226
3.53,84627.2641299455,624242.779122161
3.532,84627.7244763438,624624.314815277
3.534,84628.1848179308,625005.85235574
3.536,84628.6451546761,625387.391745717
3.538,84629.1054865496,625768.932987381
3.54,84629.565813521,626150.476082905
3.542,84630.0261355601,626532.021034467
3.544,84630.486452637,626913.567844249
3.546,84630.9467647217,627295.116514434
3.548,84631.407071784,627676.667047208
3.55,84631.8673737943,628058.219444762
3.552,84632.3276707226,628439.773709289
3.554,84632.7879625392,628821.329842986
3.556,84633.2482492143,629202.88784805
3.558,84633.7085307184,629584.447726686
3.56,84634.1688070218,629966.009481097
3.562,84634.629078095,630347.573113493
3.564,84635.0893439085,630729.138626085
3.566,84635.549604433,631110.706021087
3.568,84636.0098596391,631492.275300718
3.57,84636.4701094974,631873.846467199
3.572,84636.9303539789,632255.419522753
3.574,84637.3905930542,632636.994469607
3.576,84637.8508266943,633018.571309992
3.578,84638.3110548702,633400.15004614
3.58,84638.7712775529,633781.730680288
3.582,84639.2314947134,634163.313214676
3.584,84639.6917063229,634544.897651545
3.586,84640.1519086033,634926.484101686
3.588,84640.6121030426,635308.072523441
3.59,84641.0722916148,635689.662861079
3.592,84641.5324742871,636071.25511697
3.594,84641.9926510273,636452.849293487
3.596,84642.4528218026,636834.445393008
3.598,84642.9129865806,637216.043417912
3.6,84643.373145329,637597.643370585
3.602,84643.8332980152,637979.245253415
3.604,84644.2934446069,638360.849068796
3.606,84644.7535850718,638742.454819122
3.608,84645.2137193775,639124.062506796
3.61,84645.6738474918,639505.67213422
3.612,84646.1339693823,639887.283703803
3.614,84646.5940850169,640268.897217957
3.616,84647.0541943635,640650.512679098
3.618,84647.5142973898,641032.130089646
3.62,84647.9743940637,641413.749452023
3.622,84648.4344843531,641795.370768659
3.624,84648.8945682261,642176.994041983
3.626,84649.3546456505,642558.619274432
3.628,84649.8147165944,642940.246468445
3.63,84650.2747810258,643321.875626464
3.632,84650.7348389129,643703.506750937
3.634,84651.1948902236,644085.139844314
3.636,84651.6549349262,644466.77490905
3.638,84652.1149729888,644848.411947604
3.64,84652.5750043797,645230.050962438
3.642,84653.0350290671,645611.691956019
3.644,84653.4950470192,645993.334930817
3.646,84653.9550582043,646374.979889306
3.648,84654.4150625909,646756.626833964
3.65,84654.8750601473,647138.275767273
3.652,84655.3350508417,647519.926691719
3.654,84655.7950346429,647901.579609791
3.656,84656.2550115191,648283.234523983
3.658,84656.7149814388,648664.891436793
3.66,84657.1749443708,649046.550350721
3.662,84657.6349002833,649428.211268274
3.664,84658.0948491452,649809.87419196
3.666,84658.554790925,650191.539124292
3.668,84659.0147255914,650573.206067787
3.67,84659.474653113,650954.875024967
3.672,84659.9345734587,651336.545998354
3.674,84660.3944865971,651718.218990479
3.676,84660.8543924971,652099.894003874
3.678,84661.3142911275,652481.571041074
3.68,84661.7741824572,652863.25010462
3.682,84662.234066455,653244.931197057
3.684,84662.6939430899,653626.614320931
3.686,84663.1538123309,654008.299478796
3.688,84663.6136741469,654389.986673206
3.69,84664.0735285069,654771.675906722
3.692,84664.5333753801,655153.367181907
3.694,84664.9932147355,655535.060501328
3.696,84665.4530465421,655916.755867556
3.698,84665.9128707693,656298.453283168
3.7,84666.3726873862,656680.152750741
3.702,84666.8324963619,657061.854272859
3.704,84667.2922976659,657443.557852108
3.706,84667.7520912672,657825.263491081
3.708,84668.2118771353,658206.97119237
3.71,84668.6716552395,658588.680958574
3.712,84669.1314255492,658970.392792296
3.714,84669.5911880338,659352.106696143
3.716,84670.0509426627,659733.822672723
3.718,84670.5106894055,660115.540724652
3.72,84670.9704282317,660497.260854547
3.722,84671.4301591107,660878.98306503
3.724,84671.8898820122,661260.707358727
3.726,84672.3495969058,661642.433738267
3.728,84672.8093037612,662024.162206284
3.73,84673.269002548,662405.892765415
3.732,84673.7286932359,662787.625418301
3.734,84674.1883757947,663169.360167588
3.736,84674.6480501941,663551.097015924
3.738,84675.107716404,663932.835965962
3.74,84675.5673743942,664314.57702036
3.742,84676.0270241345,664696.320181778
3.744,84676.486665595,665078.065452879
3.746,84676.9462987454,665459.812836334
3.748,84677.4059235559,665841.562334814
3.75,84677.8655399964,666223.313950995
3.752,84678.3251480369,666605.067687557
3.754,84678.7847476475,666986.823547185
3.756,84679.2443387983,667368.581532566
3.758,84679.7039214595,667750.341646392
3.76,84680.1634956011,668132.103891359
3.762,84680.6230611935,668513.868270166
3.764,84681.0826182069,668895.634785516
3.766,84681.5421666114,669277.403440117
3.768,84682.0017063775,669659.174236681
3.77,84682.4612374755,670040.947177921
3.772,84682.9207598756,670422.722266558
3.774,84683.3802696218,670804.4996755
3.776,84683.8397690678,671186.279304175
3.778,84684.2992595175,671568.06109752
3.78,84684.7587409377,671949.845058426
3.782,84685.2182132955,672331.631189789
3.784,84685.6776765576,672713.419494508
3.786,84686.137130691,673095.20997549
3.788,84686.5965756627,673477.002635645
3.79,84687.0560114395,673858.797477888
3.792,84687.5154379884,674240.594505142
3.794,84687.9748552763,674622.39372033
3.796,84688.4342632702,675004.195126384
3.798,84688.8936619371,675385.998726238
3.8,84689.3530512438,675767.804522835
3.802,84689.8124311575,676149.612519118
3.804,84690.271801645,676531.422718038
3.806,84690.7311626733,676913.235122551
3.808,84691.1905142095,677295.049735618
3.81,84691.6498562205,677676.866560203
3.812,84692.1091886734,678058.685599277
3.814,84692.5685115351,678440.506855815
3.816,84693.0278247728,678822.330332797
3.818,84693.4871283534,679204.15603321
3.82,84693.946422244,679585.983960042
3.822,84694.4057064115,679967.81411629
3.824,84694.8649808232,680349.646504953
3.826,84695.3242454461,680731.481129037
3.828,84695.7835002471,681113.317991552
3.83,84696.2427451934,681495.157095512
