"time","specificEnthalpy.h_out","specificEnthalpy1.h_out"
0.254924,3399234.31318219,3399234.31318219
0.255126,3399170.2077299,3399170.2077299
0.255328,3399103.5262109,3399103.5262109
0.25553,3399034.26873258,3399034.26873258
0.255732,3398962.43540652,3398962.43540652
0.255934,3398888.02634844,3398888.02634844
0.256136,3398811.04167819,3398811.04167819
0.256338,3398731.48151979,3398731.48151979
0.25654,3398649.3460014,3398649.3460014
0.256742,3398564.63525532,3398564.63525532
0.256944,3398477.34941803,3398477.34941803
0.257146,3398387.48863013,3398387.48863013
0.257348,3398295.05303636,3398295.05303636
0.25755,3398200.04278564,3398200.04278564
0.257752,3398102.45803101,3398102.45803101
0.257954,3398002.29892967,3398002.29892967
0.258156,3397899.56564297,3397899.56564297
0.258358,3397794.25833639,3397794.25833639
0.25856,3397686.37717957,3397686.37717957
0.258762,3397575.92234629,3397575.92234629
0.258964,3397462.89401449,3397462.89401449
0.259166,3397347.29236624,3397347.29236624
0.259368,3397229.11758776,3397229.11758776
0.25957,3397108.36986941,3397108.36986941
0.259772,3396985.04940571,3396985.04940571
0.259974,3396859.1563953,3396859.1563953
0.260176,3396730.69104099,3396730.69104099
0.260378,3396599.65354972,3396599.65354972
0.26058,3396466.04413257,3396466.04413257
0.260782,3396329.86300477,3396329.86300477
0.260984,3396191.1103857,3396191.1103857
0.261186,3396049.78649886,3396049.78649886
0.261388,3395905.89157191,3395905.89157191
0.26159,3395759.42583666,3395759.42583666
0.261792,3395610.38952902,3395610.38952902
0.261994,3395458.7828891,3395458.7828891
0.262196,3395304.6061611,3395304.6061611
0.262398,3395147.85959338,3395147.85959338
0.2626,3394988.54343846,3394988.54343846
0.262802,3394826.65795295,3394826.65795295
0.263004,3394662.20339765,3394662.20339765
0.263206,3394495.18003746,3394495.18003746
0.263408,3394325.58814144,3394325.58814144
0.26361,3394153.42798279,3394153.42798279
0.263812,3393978.69983883,3393978.69983883
0.264014,3393801.40399103,3393801.40399103
0.264216,3393621.54072499,3393621.54072499
0.264418,3393439.11033044,3393439.11033044
0.26462,3393254.11310126,3393254.11310126
0.264822,3393066.54933547,3393066.54933547
0.265024,3392876.41933519,3392876.41933519
0.265226,3392683.72340671,3392683.72340671
0.265428,3392488.46186043,3392488.46186043
0.26563,3392290.6350109,3392290.6350109
0.265832,3392090.2431768,3392090.2431768
0.266034,3391887.28668092,3391887.28668092
0.266236,3391681.76585021,3391681.76585021
0.266438,3391473.68101574,3391473.68101574
0.26664,3391263.0325127,3391263.0325127
0.266842,3391049.82068043,3391049.82068043
0.267044,3390834.04586238,3390834.04586238
0.267246,3390615.70840613,3390615.70840613
0.267448,3390394.80866341,3390394.80866341
0.26765,3390171.34699006,3390171.34699006
0.267852,3389945.32374604,3389945.32374604
0.268054,3389716.73929546,3389716.73929546
0.268256,3389485.59400652,3389485.59400652
0.268458,3389251.88825159,3389251.88825159
0.26866,3389015.62240712,3389015.62240712
0.268862,3388776.79685372,3388776.79685372
0.269064,3388535.41197611,3388535.41197611
0.269266,3388291.46816312,3388291.46816312
0.269468,3388044.96580772,3388044.96580772
0.26967,3387795.90530699,3387795.90530699
0.269872,3387544.28706215,3387544.28706215
0.270074,3387290.11147851,3387290.11147851
0.270276,3387033.37896552,3387033.37896552
0.270478,3386774.08993675,3386774.08993675
0.27068,3386512.24480988,3386512.24480988
0.270882,3386247.8440067,3386247.8440067
0.271084,3385980.88795315,3385980.88795315
0.271286,3385711.37707924,3385711.37707924
0.271488,3385439.31181913,3385439.31181913
0.27169,3385164.69261109,3385164.69261109
0.271892,3384887.51989748,3384887.51989748
0.272094,3384607.79412481,3384607.79412481
0.272296,3384325.51574367,3384325.51574367
0.272498,3384040.68520878,3384040.68520878
0.2727,3383753.30297897,3383753.30297897
0.272902,3383463.36951718,3383463.36951718
0.273104,3383170.88529045,3383170.88529045
0.273306,3382875.85076994,3382875.85076994
0.273508,3382578.26643091,3382578.26643091
0.27371,3382278.13275274,3382278.13275274
0.273912,3381975.4502189,3381975.4502189
0.274114,3381670.21931698,3381670.21931698
0.274316,3381362.44053867,3381362.44053867
0.274518,3381052.11437975,3381052.11437975
0.27472,3380739.24134014,3380739.24134014
0.274922,3380423.82192382,3380423.82192382
0.275124,3380105.85663891,3380105.85663891
0.275326,3379785.3459976,3379785.3459976
0.275528,3379462.2905162,3379462.2905162
0.27573,3379136.6907151,3379136.6907151
0.275932,3378808.54711882,3378808.54711882
0.276134,3378477.86025594,3378477.86025594
0.276336,3378144.63065918,3378144.63065918
0.276538,3377808.85886531,3377808.85886531
0.27674,3377470.54541522,3377470.54541522
0.276942,3377129.6908539,3377129.6908539
0.277144,3376786.29573042,3376786.29573042
0.277346,3376440.36059795,3376440.36059795
0.277548,3376091.88601375,3376091.88601375
0.27775,3375740.87253916,3375740.87253916
0.277952,3375387.32073964,3375387.32073964
0.278154,3375031.23118469,3375031.23118469
0.278356,3374672.60444795,3374672.60444795
0.278558,3374311.44110711,3374311.44110711
0.27876,3373947.74174397,3373947.74174397
0.278962,3373581.5069444,3373581.5069444
0.279164,3373212.73729836,3373212.73729836
0.279366,3372841.43339989,3372841.43339989
0.279568,3372467.59584711,3372467.59584711
0.27977,3372091.22524224,3372091.22524224
0.279972,3371712.32219156,3371712.32219156
0.280174,3371330.88730544,3371330.88730544
0.280376,3370946.92119832,3370946.92119832
0.280578,3370560.42448872,3370560.42448872
0.28078,3370171.39779924,3370171.39779924
0.280982,3369779.84175656,3369779.84175656
0.281184,3369385.75699142,3369385.75699142
0.281386,3368989.14413865,3368989.14413865
0.281588,3368590.00383714,3368590.00383714
0.28179,3368188.33672986,3368188.33672986
0.281992,3367784.14346385,3367784.14346385
0.282194,3367377.4246902,3367377.4246902
0.282396,3366968.1810641,3366968.1810641
0.282598,3366556.41324478,3366556.41324478
0.2828,3366142.12189555,3366142.12189555
0.283002,3365725.30768379,3365725.30768379
0.283204,3365305.97128093,3365305.97128093
0.283406,3364884.11336247,3364884.11336247
0.283608,3364459.73460797,3364459.73460797
0.28381,3364032.83570106,3364032.83570106
0.284012,3363603.41732941,3363603.41732941
0.284214,3363171.48018476,3363171.48018476
0.284416,3362737.02496292,3362737.02496292
0.284618,3362300.05236374,3362300.05236374
0.28482,3361860.56309113,3361860.56309113
0.285022,3361418.55785304,3361418.55785304
0.285224,3360974.0373615,3360974.0373615
0.285426,3360527.00233257,3360527.00233257
0.285628,3360077.45348638,3360077.45348638
0.28583,3359625.39154708,3359625.39154708
0.286032,3359170.81724291,3359170.81724291
0.286234,3358713.73130611,3358713.73130611
0.286436,3358254.134473,3358254.134473
0.286638,3357792.02748394,3357792.02748394
0.28684,3357327.41108331,3357327.41108331
0.287042,3356860.28601957,3356860.28601957
0.287244,3356390.65304519,3356390.65304519
0.287446,3355918.51291669,3355918.51291669
0.287648,3355443.86639463,3355443.86639463
0.28785,3354966.71424362,3354966.71424362
0.288052,3354487.05723227,3354487.05723227
0.288254,3354004.89613327,3354004.89613327
0.288456,3353520.23172331,3353520.23172331
0.288658,3353033.06478313,3353033.06478313
0.28886,3352543.3960975,3352543.3960975
0.289062,3352051.22645521,3352051.22645521
0.289264,3351556.55664908,3351556.55664908
0.289466,3351059.38747597,3351059.38747597
0.289668,3350559.71973676,3350559.71973676
0.28987,3350057.55423635,3350057.55423635
0.290072,3349552.89178366,3349552.89178366
0.290274,3349045.73319166,3349045.73319166
0.290476,3348536.07927729,3348536.07927729
0.290678,3348023.93086157,3348023.93086157
0.29088,3347509.28876948,3347509.28876948
0.291082,3346992.15383007,3346992.15383007
0.291284,3346472.52687637,3346472.52687637
0.291486,3345950.40874543,3345950.40874543
0.291688,3345425.80027833,3345425.80027833
0.29189,3344898.70232014,3344898.70232014
0.292092,3344369.11571995,3344369.11571995
0.292294,3343837.04133087,3343837.04133087
0.292496,3343302.48000999,3343302.48000999
0.292698,3342765.43261844,3342765.43261844
0.2929,3342225.90002132,3342225.90002132
0.293102,3341683.88308777,3341683.88308777
0.293304,3341139.3826909,3341139.3826909
0.293506,3340592.39970783,3340592.39970783
0.293708,3340042.93501969,3340042.93501969
0.29391,3339490.9895116,3339490.9895116
0.294112,3338936.56407267,3338936.56407267
0.294314,3338379.65959602,3338379.65959602
0.294516,3337820.27697875,3337820.27697875
0.294718,3337258.41712196,3337258.41712196
0.29492,3336694.08093073,3336694.08093073
0.295122,3336127.26931414,3336127.26931414
0.295324,3335557.98318525,3335557.98318525
0.295526,3334986.22346112,3334986.22346112
0.295728,3334411.99106278,3334411.99106278
0.29593,3333835.28691525,3333835.28691525
0.296132,3333256.11194752,3333256.11194752
0.296334,3332674.46709258,3332674.46709258
0.296536,3332090.35328738,3332090.35328738
0.296738,3331503.77147286,3331503.77147286
0.29694,3330914.72259393,3330914.72259393
0.297142,3330323.20759948,3330323.20759948
0.297344,3329729.22744237,3329729.22744237
0.297546,3329132.78307942,3329132.78307942
0.297748,3328533.87547143,3328533.87547143
0.29795,3327932.50558317,3327932.50558317
0.298152,3327328.67438337,3327328.67438337
0.298354,3326722.38284473,3326722.38284473
0.298556,3326113.63194392,3326113.63194392
0.298758,3325502.42266154,3325502.42266154
0.29896,3324888.7559822,3324888.7559822
0.299162,3324272.63289442,3324272.63289442
0.299364,3323654.05439071,3323654.05439071
0.299566,3323033.02146752,3323033.02146752
0.299768,3322409.53512526,3322409.53512526
0.29997,3321783.59636828,3321783.59636828
0.300172,3321155.20620491,3321155.20620491
0.300374,3320524.3656474,3320524.3656474
0.300576,3319891.07571195,3319891.07571195
0.300778,3319255.33741872,3319255.33741872
0.30098,3318617.1517918,3318617.1517918
0.301182,3317976.51985923,3317976.51985923
0.301384,3317333.442653,3317333.442653
0.301586,3316687.92120901,3316687.92120901
0.301788,3316039.95656713,3316039.95656713
0.30199,3315389.54977115,3315389.54977115
0.302192,3314736.70186879,3314736.70186879
0.302394,3314081.41391171,3314081.41391171
0.302596,3313423.6869555,3313423.6869555
0.302798,3312763.52205968,3312763.52205968
0.303,3312100.92028769,3312100.92028769
0.303202,3311435.8827069,3311435.8827069
0.303404,3310768.4103886,3310768.4103886
0.303606,3310098.50440801,3310098.50440801
0.303808,3309426.16584427,3309426.16584427
0.30401,3308751.39578043,3308751.39578043
0.304212,3308074.19530346,3308074.19530346
0.304414,3307394.56550426,3307394.56550426
0.304616,3306712.50747761,3306712.50747761
0.304818,3306028.02232224,3306028.02232224
0.30502,3305341.11114075,3305341.11114075
0.305222,3304651.7750397,3304651.7750397
0.305424,3303960.01512949,3303960.01512949
0.305626,3303265.83252449,3303265.83252449
0.305828,3302569.22834293,3302569.22834293
0.30603,3301870.20370696,3301870.20370696
0.306232,3301168.75974261,3301168.75974261
0.306434,3300464.89757983,3300464.89757983
0.306636,3299758.61835246,3299758.61835246
0.306838,3299049.92319821,3299049.92319821
0.30704,3298338.81325872,3298338.81325872
0.307242,3297625.2896795,3297625.2896795
0.307444,3296909.35360994,3296909.35360994
0.307646,3296191.00620332,3296191.00620332
0.307848,3295470.24861683,3295470.24861683
0.30805,3294747.0820115,3294747.0820115
0.308252,3294021.50755227,3294021.50755227
0.308454,3293293.52640796,3293293.52640796
0.308656,3292563.13975125,3292563.13975125
0.308858,3291830.34875871,3291830.34875871
0.30906,3291095.15461076,3291095.15461076
0.309262,3290357.55849173,3290357.55849173
0.309464,3289617.56158977,3289617.56158977
0.309666,3288875.16509695,3288875.16509695
0.309868,3288130.37020917,3288130.37020917
0.31007,3287383.1781262,3287383.1781262
0.310272,3286633.59005167,3286633.59005167
0.310474,3285881.60719308,3285881.60719308
0.310676,3285127.23076179,3285127.23076179
0.310878,3284370.461973,3284370.461973
0.31108,3283611.30204577,3283611.30204577
0.311282,3282849.75220302,3282849.75220302
0.311484,3282085.8136715,3282085.8136715
0.311686,3281319.48768183,3281319.48768183
0.311888,3280550.77546847,3280550.77546847
0.31209,3279779.67826972,3279779.67826972
0.312292,3279006.19732772,3279006.19732772
0.312494,3278230.33388845,3278230.33388845
0.312696,3277452.08920173,3277452.08920173
0.312898,3276671.46452123,3276671.46452123
0.3131,3275888.46110443,3275888.46110443
0.313302,3275103.08021265,3275103.08021265
0.313504,3274315.32311104,3274315.32311104
0.313706,3273525.19106859,3273525.19106859
0.313908,3272732.6853581,3272732.6853581
0.31411,3271937.8072562,3271937.8072562
0.314312,3271140.55804335,3271140.55804335
0.314514,3270340.9390038,3270340.9390038
0.314716,3269538.95142565,3269538.95142565
0.314918,3268734.59660081,3268734.59660081
0.31512,3267927.87582499,3267927.87582499
0.315322,3267118.79039771,3267118.79039771
0.315524,3266307.34162232,3266307.34162232
0.315726,3265493.53080596,3265493.53080596
0.315928,3264677.35925958,3264677.35925958
0.31613,3263858.82829793,3263858.82829793
0.316332,3263037.93923956,3263037.93923956
0.316534,3262214.69340683,3262214.69340683
0.316736,3261389.09212588,3261389.09212588
0.316938,3260561.13672666,3260561.13672666
0.31714,3259730.82854289,3259730.82854289
0.317342,3258898.16891211,3258898.16891211
0.317544,3258063.15917563,3258063.15917563
0.317746,3257225.80067854,3257225.80067854
0.317948,3256386.09476972,3256386.09476972
0.31815,3255544.04280185,3255544.04280185
0.318352,3254699.64613135,3254699.64613135
0.318554,3253852.90611846,3253852.90611846
0.318756,3253003.82412717,3253003.82412717
0.318958,3252152.40152523,3252152.40152523
0.31916,3251298.63968419,3251298.63968419
0.319362,3250442.53997936,3250442.53997936
0.319564,3249584.1037898,3249584.1037898
0.319766,3248723.33249836,3248723.33249836
0.319968,3247860.22749162,3247860.22749162
0.32017,3246994.79015995,3246994.79015995
0.320372,3246127.02189745,3246127.02189745
0.320574,3245256.924102,3245256.924102
0.320776,3244384.49817521,3244384.49817521
0.320978,3243509.74552246,3243509.74552246
0.32118,3242632.66755287,3242632.66755287
0.321382,3241753.2656793,3241753.2656793
0.321584,3240871.54131835,3240871.54131835
0.321786,3239987.49589039,3239987.49589039
0.321988,3239101.13081949,3239101.13081949
0.32219,3238212.44753348,3238212.44753348
0.322392,3237321.44746393,3237321.44746393
0.322594,3236428.13204612,3236428.13204612
0.322796,3235532.50271907,3235532.50271907
0.322998,3234634.56092554,3234634.56092554
0.3232,3233734.308112,3233734.308112
0.323402,3232831.74572864,3232831.74572864
0.323604,3231926.87522938,3231926.87522938
0.323806,3231019.69807186,3231019.69807186
0.324008,3230110.21571743,3230110.21571743
0.32421,3229198.42963115,3229198.42963115
0.324412,3228284.34128179,3228284.34128179
0.324614,3227367.95214185,3227367.95214185
0.324816,3226449.26368751,3226449.26368751
0.325018,3225528.27739867,3225528.27739867
0.32522,3224604.99475891,3224604.99475891
0.325422,3223679.41725555,3223679.41725555
0.325624,3222751.54637956,3222751.54637956
0.325826,3221821.38362563,3221821.38362563
0.326028,3220888.93049215,3220888.93049215
0.32623,3219954.18848118,3219954.18848118
0.326432,3219017.15909847,3219017.15909847
0.326634,3218077.84385346,3218077.84385346
0.326836,3217136.24425928,3217136.24425928
0.327038,3216192.36183273,3216192.36183273
0.32724,3215246.19809428,3215246.19809428
0.327442,3214297.75456809,3214297.75456809
0.327644,3213347.03278198,3213347.03278198
0.327846,3212394.03426745,3212394.03426745
0.328048,3211438.76055967,3211438.76055967
0.32825,3210481.21319746,3210481.21319746
0.328452,3209521.39372331,3209521.39372331
0.328654,3208559.30368337,3208559.30368337
0.328856,3207594.94462746,3207594.94462746
0.329058,3206628.31810904,3206628.31810904
0.32926,3205659.42568522,3205659.42568522
0.329462,3204688.26891677,3204688.26891677
0.329664,3203714.84936811,3203714.84936811
0.329866,3202739.16860729,3202739.16860729
0.330068,3201761.22820602,3201761.22820602
0.33027,3200781.02973963,3200781.02973963
0.330472,3199798.57478711,3199798.57478711
0.330674,3198813.86493107,3198813.86493107
0.330876,3197826.90175777,3197826.90175777
0.331078,3196837.68685706,3196837.68685706
0.33128,3195846.22182246,3195846.22182246
0.331482,3194852.5082511,3194852.5082511
0.331684,3193856.54774373,3193856.54774373
0.331886,3192858.34190471,3192858.34190471
0.332088,3191857.89234204,3191857.89234204
0.33229,3190855.20066731,3190855.20066731
0.332492,3189850.26849574,3189850.26849574
0.332694,3188843.09744615,3188843.09744615
0.332896,3187833.68914097,3187833.68914097
0.333098,3186822.04520623,3186822.04520623
0.3333,3185808.16727157,3185808.16727157
0.333502,3184792.05697022,3184792.05697022
0.333704,3183773.715939,3183773.715939
0.333906,3182753.14581834,3182753.14581834
0.334108,3181730.34825226,3181730.34825226
0.33431,3180705.32488835,3180705.32488835
0.334512,3179678.07737781,3179678.07737781
0.334714,3178648.60737539,3178648.60737539
0.334916,3177616.91653945,3177616.91653945
0.335118,3176583.00653192,3176583.00653192
0.33532,3175546.8790183,3175546.8790183
0.335522,3174508.53566767,3174508.53566767
0.335724,3173467.97815266,3173467.97815266
0.335926,3172425.20814949,3172425.20814949
0.336128,3171380.22733793,3171380.22733793
0.33633,3170333.03740132,3170333.03740132
0.336532,3169283.64002655,3169283.64002655
0.336734,3168232.03690407,3168232.03690407
0.336936,3167178.22972788,3167178.22972788
0.337138,3166122.22019555,3166122.22019555
0.33734,3165064.01000817,3165064.01000817
0.337542,3164003.60087038,3164003.60087038
0.337744,3162940.99449038,3162940.99449038
0.337946,3161876.1925799,3161876.1925799
0.338148,3160809.1968542,3160809.1968542
0.33835,3159740.00903207,3159740.00903207
0.338552,3158668.63083585,3158668.63083585
0.338754,3157595.0639914,3157595.0639914
0.338956,3156519.31022811,3156519.31022811
0.339158,3155441.37127887,3155441.37127887
0.33936,3154361.24888012,3154361.24888012
0.339562,3153278.94477179,3153278.94477179
0.339764,3152194.46069736,3152194.46069736
0.339966,3151107.79840379,3151107.79840379
0.340168,3150018.95964156,3150018.95964156
0.34037,3148927.94616465,3148927.94616465
0.340572,3147834.75973056,3147834.75973056
0.340774,3146739.40210027,3146739.40210027
0.340976,3145641.87503827,3145641.87503827
0.341178,3144542.18031254,3144542.18031254
0.34138,3143440.31969456,3143440.31969456
0.341582,3142336.29495928,3142336.29495928
0.341784,3141230.10788515,3141230.10788515
0.341986,3140121.76025411,3140121.76025411
0.342188,3139011.25385157,3139011.25385157
0.34239,3137898.59046641,3137898.59046641
0.342592,3136783.771891,3136783.771891
0.342794,3135666.79992119,3135666.79992119
0.342996,3134547.67635626,3134547.67635626
0.343198,3133426.40299899,3133426.40299899
0.3434,3132302.98165562,3132302.98165562
0.343602,3131177.41413584,3131177.41413584
0.343804,3130049.7022528,3130049.7022528
0.344006,3128919.8478231,3128919.8478231
0.344208,3127787.85266681,3127787.85266681
0.34441,3126653.71860742,3126653.71860742
0.344612,3125517.44747189,3125517.44747189
0.344814,3124379.04109061,3124379.04109061
0.345016,3123238.50129742,3123238.50129742
0.345218,3122095.82992957,3122095.82992957
0.34542,3120951.02882779,3120951.02882779
0.345622,3119804.09983619,3119804.09983619
0.345824,3118655.04480235,3118655.04480235
0.346026,3117503.86557724,3117503.86557724
0.346228,3116350.56401529,3116350.56401529
0.34643,3115195.1419743,3115195.1419743
0.346632,3114037.60131554,3114037.60131554
0.346834,3112877.94390364,3112877.94390364
0.347036,3111716.17160668,3111716.17160668
0.347238,3110552.28629614,3110552.28629614
0.34744,3109386.28984688,3109386.28984688
0.347642,3108218.18413718,3108218.18413718
0.347844,3107047.97104873,3107047.97104873
0.348046,3105875.65246658,3105875.65246658
0.348248,3104701.2302792,3104701.2302792
0.34845,3103524.70637844,3103524.70637844
0.348652,3102346.08265954,3102346.08265954
0.348854,3101165.36102111,3101165.36102111
0.349056,3099982.54336514,3099982.54336514
0.349258,3098797.63159703,3098797.63159703
0.34946,3097610.6276255,3097610.6276255
0.349662,3096421.53336268,3096421.53336268
0.349864,3095230.35072406,3095230.35072406
0.350066,3094037.08162848,3094037.08162848
0.350268,3092841.72799815,3092841.72799815
0.35047,3091644.29175864,3091644.29175864
0.350672,3090444.77483887,3090444.77483887
0.350874,3089243.17917113,3089243.17917113
0.351076,3088039.50669102,3088039.50669102
0.351278,3086833.75933752,3086833.75933752
0.35148,3085625.93905294,3085625.93905294
0.351682,3084416.04778293,3084416.04778293
0.351884,3083204.08747648,3083204.08747648
0.352086,3081990.0600859,3081990.0600859
0.352288,3080773.96756684,3080773.96756684
0.35249,3079555.81187829,3079555.81187829
0.352692,3078335.59498253,3078335.59498253
0.352894,3077113.3188452,3077113.3188452
0.353096,3075888.98543521,3075888.98543521
0.353298,3074662.59672484,3074662.59672484
0.3535,3073434.15468963,3073434.15468963
0.353702,3072203.66130845,3072203.66130845
0.353904,3070971.11856349,3070971.11856349
0.354106,3069736.52844021,3069736.52844021
0.354308,3068499.89292739,3068499.89292739
0.35451,3067261.2140171,3067261.2140171
0.354712,3066020.49370469,3066020.49370469
0.354914,3064777.73398881,3064777.73398881
0.355116,3063532.9368714,3063532.9368714
0.355318,3062286.10435767,3062286.10435767
0.35552,3061037.23845612,3061037.23845612
0.355722,3059786.34117852,3059786.34117852
0.355924,3058533.4145399,3058533.4145399
0.356126,3057278.46055858,3057278.46055858
0.356328,3056021.48125613,3056021.48125613
0.35653,3054762.4786574,3054762.4786574
0.356732,3053501.45479048,3053501.45479048
0.356934,3052238.41168672,3052238.41168672
0.357136,3050973.35138075,3050973.35138075
0.357338,3049706.2759104,3049706.2759104
0.35754,3048437.18731678,3048437.18731678
0.357742,3047166.08764425,3047166.08764425
0.357944,3045892.97894038,3045892.97894038
0.358146,3044617.863256,3044617.863256
0.358348,3043340.74264516,3043340.74264516
0.35855,3042061.61916514,3042061.61916514
0.358752,3040780.49487646,3040780.49487646
0.358954,3039497.37184285,3039497.37184285
0.359156,3038212.25213127,3038212.25213127
0.359358,3036925.13781188,3036925.13781188
0.35956,3035636.03095806,3035636.03095806
0.359762,3034344.93364642,3034344.93364642
0.359964,3033051.84795674,3033051.84795674
0.360166,3031756.77597204,3031756.77597204
0.360368,3030459.71977851,3030459.71977851
0.36057,3029160.68146555,3029160.68146555
0.360772,3027859.66312575,3027859.66312575
0.360974,3026556.66685489,3026556.66685489
0.361176,3025251.69475195,3025251.69475195
0.361378,3023944.74891906,3023944.74891906
0.36158,3022635.83146156,3022635.83146156
0.361782,3021324.94448796,3021324.94448796
0.361984,3020012.09010993,3020012.09010993
0.362186,3018697.27044232,3018697.27044232
0.362388,3017380.48760313,3017380.48760313
0.36259,3016061.74371356,3016061.74371356
0.362792,3014741.04089793,3014741.04089793
0.362994,3013418.38128373,3013418.38128373
0.363196,3012093.7670016,3012093.7670016
0.363398,3010767.20018533,3010767.20018533
0.3636,3009438.68297187,3009438.68297187
0.363802,3008108.21750129,3008108.21750129
0.364004,3006775.8059168,3006775.8059168
0.364206,3005441.45036475,3005441.45036475
0.364408,3004105.15299464,3004105.15299464
0.36461,3002766.91595907,3002766.91595907
0.364812,3001426.74141377,3001426.74141377
0.365014,3000084.6315176,3000084.6315176
0.365216,2998740.58843254,2998740.58843254
0.365418,2997394.61432368,2997394.61432368
0.36562,2996046.71135921,2996046.71135921
0.365822,2994696.88171043,2994696.88171043
0.366024,2993345.12755177,2993345.12755177
0.366226,2991991.45106073,2991991.45106073
0.366428,2990635.85441791,2990635.85441791
0.36663,2989278.33980701,2989278.33980701
0.366832,2987918.90941483,2987918.90941483
0.367034,2986557.56543124,2986557.56543124
0.367236,2985194.3100492,2985194.3100492
0.367438,2983829.14546475,2983829.14546475
0.36764,2982462.07387699,2982462.07387699
0.367842,2981093.09748811,2981093.09748811
0.368044,2979722.21850336,2979722.21850336
0.368246,2978349.43913107,2978349.43913107
0.368448,2976974.76158261,2976974.76158261
0.36865,2975598.18807241,2975598.18807241
0.368852,2974219.72081798,2974219.72081798
0.369054,2972839.36203984,2972839.36203984
0.369256,2971457.11396159,2971457.11396159
0.369458,2970072.97880986,2970072.97880986
0.36966,2968686.95881432,2968686.95881432
0.369862,2967299.05620768,2967299.05620768
0.370064,2965909.27322568,2965909.27322568
0.370266,2964517.61210709,2964517.61210709
0.370468,2963124.07509371,2963124.07509371
0.37067,2961728.66443034,2961728.66443034
0.370872,2960331.38236484,2960331.38236484
0.371074,2958932.23114803,2958932.23114803
0.371276,2957531.2130338,2957531.2130338
0.371478,2956128.330279,2956128.330279
0.37168,2954723.58514351,2954723.58514351
0.371882,2953316.9798902,2953316.9798902
0.372084,2951908.51678493,2951908.51678493
0.372286,2950498.19809657,2950498.19809657
0.372488,2949086.02609697,2949086.02609697
0.37269,2947672.00306096,2947672.00306096
0.372892,2946256.13126637,2946256.13126637
0.373094,2944838.41299398,2944838.41299398
0.373296,2943418.85052757,2943418.85052757
0.373498,2941997.44615387,2941997.44615387
0.3737,2940574.2021626,2940574.2021626
0.373902,2939149.12084643,2939149.12084643
0.374104,2937722.20450098,2937722.20450098
0.374306,2936293.45542485,2936293.45542485
0.374508,2934862.87591957,2934862.87591957
0.37471,2933430.46828963,2933430.46828963
0.374912,2931996.23484246,2931996.23484246
0.375114,2930560.17788844,2930560.17788844
0.375316,2929122.29974088,2929122.29974088
0.375518,2927682.60271603,2927682.60271603
0.37572,2926241.08913305,2926241.08913305
0.375922,2924797.76131406,2924797.76131406
0.376124,2923352.62158407,2923352.62158407
0.376326,2921905.67227102,2921905.67227102
0.376528,2920456.91570578,2920456.91570578
0.37673,2919006.35422211,2919006.35422211
0.376932,2917553.99015669,2917553.99015669
0.377134,2916099.8258491,2916099.8258491
0.377336,2914643.86364182,2914643.86364182
0.377538,2913186.10588023,2913186.10588023
0.37774,2911726.55491259,2911726.55491259
0.377942,2910265.21309006,2910265.21309006
0.378144,2908802.08276669,2908802.08276669
0.378346,2907337.16629939,2907337.16629939
0.378548,2905870.46604797,2905870.46604797
0.37875,2904401.9843751,2904401.9843751
0.378952,2902931.72364633,2902931.72364633
0.379154,2901459.68623005,2901459.68623005
0.379356,2899985.87449756,2899985.87449756
0.379558,2898510.29082297,2898510.29082297
0.37976,2897032.93758327,2897032.93758327
0.379962,2895553.81715829,2895553.81715829
0.380164,2894072.93193072,2894072.93193072
0.380366,2892590.28428608,2892590.28428608
0.380568,2891105.87661273,2891105.87661273
0.38077,2889619.71130187,2889619.71130187
0.380972,2888131.79074753,2888131.79074753
0.381174,2886642.11734657,2886642.11734657
0.381376,2885150.69349867,2885150.69349867
0.381578,2883657.52160632,2883657.52160632
0.38178,2882162.60407485,2882162.60407485
0.381982,2880665.94331239,2880665.94331239
0.382184,2879167.54172987,2879167.54172987
0.382386,2877667.40174103,2877667.40174103
0.382588,2876165.52576241,2876165.52576241
0.38279,2874661.91621335,2874661.91621335
0.382992,2873156.57551598,2873156.57551598
0.383194,2871649.50609522,2871649.50609522
0.383396,2870140.71037877,2870140.71037877
0.383598,2868630.19079713,2868630.19079713
0.3838,2867117.94978354,2867117.94978354
0.384002,2865603.98977404,2865603.98977404
0.384204,2864088.31320744,2864088.31320744
0.384406,2862570.92252531,2862570.92252531
0.384608,2861051.82017197,2861051.82017197
0.38481,2859531.00859452,2859531.00859452
0.385012,2858008.49024279,2858008.49024279
0.385214,2856484.26756938,2856484.26756938
0.385416,2854958.34302961,2854958.34302961
0.385618,2853430.71908157,2853430.71908157
0.38582,2851901.39818607,2851901.39818607
0.386022,2850370.38280666,2850370.38280666
0.386224,2848837.67540961,2848837.67540961
0.386426,2847303.27846394,2847303.27846394
0.386628,2845767.19444136,2845767.19444136
0.38683,2844229.42581631,2844229.42581631
0.387032,2842689.97506596,2842689.97506596
0.387234,2841148.84467017,2841148.84467017
0.387436,2839606.03711151,2839606.03711151
0.387638,2838061.55487526,2838061.55487526
0.38784,2836515.40044938,2836515.40044938
0.388042,2834967.57632454,2834967.57632454
0.388244,2833418.0849941,2833418.0849941
0.388446,2831866.92895409,2831866.92895409
0.388648,2830314.11070324,2830314.11070324
0.38885,2828759.63274295,2828759.63274295
0.389052,2827203.49757728,2827203.49757728
0.389254,2825645.70771299,2825645.70771299
