"time","pipe.volume.medium.h","pipe.volume.medium.p","m_flow_initial"
1.9664,1999999.99999937,9756927.48888049,2.49748425695417
1.9672,1999999.99999937,9756927.48888049,2.49748425695417
1.968,1999999.99999937,9756927.48888049,2.49748425695417
1.9688,1999999.99999937,9756927.48888049,2.49748425695417
1.9696,1999999.99999937,9756927.48888049,2.49748425695417
1.9704,1999999.99999937,9756927.48888049,2.49748425695417
1.9712,1999999.99999937,9756927.48888049,2.49748425695417
1.972,1999999.99999937,9756927.48888049,2.49748425695417
1.9728,1999999.99999937,9756927.48888049,2.49748425695417
1.9736,1999999.99999937,9756927.48888049,2.49748425695417
1.9744,1999999.99999937,9756927.48888049,2.49748425695417
1.9752,1999999.99999937,9756927.48888049,2.49748425695417
1.976,1999999.99999937,9756927.48888049,2.49748425695417
1.9768,1999999.99999937,9756927.48888049,2.49748425695417
1.9776,1999999.99999937,9756927.48888049,2.49748425695417
1.9784,1999999.99999937,9756927.48888049,2.49748425695417
1.9792,1999999.99999937,9756927.48888049,2.49748425695417
1.98,1999999.99999937,9756927.48888049,2.49748425695417
1.9808,1999999.99999937,9756927.48888049,2.49748425695417
1.9816,1999999.99999937,9756927.48888049,2.49748425695417
1.9824,1999999.99999937,9756927.48888049,2.49748425695417
1.9832,1999999.99999937,9756927.48888049,2.49748425695417
1.984,1999999.99999937,9756927.48888049,2.49748425695417
1.9848,1999999.99999937,9756927.48888049,2.49748425695417
1.9856,1999999.99999937,9756927.48888049,2.49748425695417
1.9864,1999999.99999937,9756927.48888049,2.49748425695417
1.9872,1999999.99999937,9756927.48888049,2.49748425695417
1.988,1999999.99999937,9756927.48888049,2.49748425695417
1.9888,1999999.99999937,9756927.48888049,2.49748425695417
1.9896,1999999.99999937,9756927.48888049,2.49748425695417
1.9904,1999999.99999937,9756927.48888049,2.49748425695417
1.9912,1999999.99999937,9756927.48888049,2.49748425695417
1.992,1999999.99999937,9756927.48888049,2.49748425695417
1.9928,1999999.99999937,9756927.48888049,2.49748425695417
1.9936,1999999.99999937,9756927.48888049,2.49748425695417
1.9944,1999999.99999937,9756927.48888049,2.49748425695417
1.9952,1999999.99999937,9756927.48888049,2.49748425695417
1.996,1999999.99999937,9756927.48888049,2.49748425695417
1.9968,1999999.99999937,9756927.48888049,2.49748425695417
1.9976,1999999.99999937,9756927.48888049,2.49748425695417
1.9984,1999999.99999937,9756927.48888049,2.49748425695417
1.9992,1999999.99999937,9756927.48888049,2.49748425695417
2,1999999.99999937,9756927.48888049,2.49748425695417
2,1999999.99999937,9756927.48888049,2.49748425695417
2.0008,2000000.00016185,9756927.50654622,2.49748425695417
2.0016,2000000.00065193,9756927.55983336,2.49748425695417
2.0024,2000000.00147493,9756927.64932176,2.49748425695417
2.0032,2000000.00263123,9756927.77505274,2.49748425695417
2.004,2000000.00413415,9756927.93848167,2.49748425695417
2.0048,2000000.00598123,9756928.13934117,2.49748425695417
2.0056,2000000.00817156,9756928.37752934,2.49748425695417
2.0064,2000000.01070512,9756928.65304621,2.49748425695417
2.0072,2000000.01362505,9756928.97060187,2.49748425695417
2.008,2000000.01691807,9756929.32874549,2.49748425695417
2.0088,2000000.02057605,9756929.72659175,2.49748425695417
2.0096,2000000.02459902,9756930.16414067,2.49748425695417
2.0104,2000000.02898696,9756930.64139223,2.49748425695417
2.0112,2000000.03373988,9756931.15834643,2.49748425695417
2.012,2000000.03885777,9756931.71500328,2.49748425695417
2.0128,2000000.04434064,9756932.31136278,2.49748425695417
2.0136,2000000.05032734,9756932.96258842,2.49748425695417
2.0144,2000000.05680654,9756933.66744065,2.49748425695417
2.0152,2000000.06370181,9756934.41757531,2.49748425695417
2.016,2000000.07101315,9756935.21299241,2.49748425695417
2.0168,2000000.07874056,9756936.05369194,2.49748425695417
2.0176,2000000.08688405,9756936.9396739,2.49748425695417
2.0184,2000000.09544361,9756937.8709383,2.49748425695417
2.0192,2000000.10441925,9756938.84748513,2.49748425695417
2.02,2000000.11381096,9756939.8693144,2.49748425695417
2.0208,2000000.12361874,9756940.9364261,2.49748425695417
2.0216,2000000.1338426,9756942.04882024,2.49748425695417
2.0224,2000000.14448253,9756943.20649681,2.49748425695417
2.0232,2000000.15553854,9756944.40945582,2.49748425695417
2.024,2000000.16701062,9756945.65769726,2.49748425695417
2.0248,2000000.17889877,9756946.95122113,2.49748425695417
2.0256,2000000.19120299,9756948.29002744,2.49748425695417
2.0264,2000000.20420445,9756949.70481096,2.49748425695417
2.0272,2000000.21863702,9756951.2756944,2.49748425695417
2.028,2000000.2336309,9756952.90771599,2.49748425695417
2.0288,2000000.24918608,9756954.60087574,2.49748425695417
2.0296,2000000.26530257,9756956.35517363,2.49748425695417
2.0304,2000000.28198037,9756958.17060968,2.49748425695417
2.0312,2000000.29921947,9756960.04718388,2.49748425695417
2.032,2000000.31701988,9756961.98489622,2.49748425695417
2.0328,2000000.3353816,9756963.98374672,2.49748425695417
2.0336,2000000.35430462,9756966.04373537,2.49748425695417
2.0344,2000000.37378895,9756968.16486216,2.49748425695417
2.0352,2000000.39383458,9756970.34712711,2.49748425695417
2.036,2000000.41444152,9756972.59053021,2.49748425695417
2.0368,2000000.43560977,9756974.89507146,2.49748425695417
2.0376,2000000.45733932,9756977.26075086,2.49748425695417
2.0384,2000000.47963018,9756979.68756841,2.49748425695417
2.0392,2000000.50248234,9756982.17552411,2.49748425695417
2.04,2000000.52589581,9756984.72461796,2.49748425695417
2.0408,2000000.54987059,9756987.33484996,2.49748425695417
2.0416,2000000.57440667,9756990.00622012,2.49748425695417
2.0424,2000000.59950406,9756992.73872842,2.49748425695417
2.0432,2000000.62516275,9756995.53237487,2.49748425695417
2.044,2000000.65138276,9756998.38715948,2.49748425695417
2.0448,2000000.67816406,9757001.30308223,2.49748425695417
2.0456,2000000.70550668,9757004.28014314,2.49748425695417
2.0464,2000000.7334106,9757007.31834219,2.49748425695417
2.0472,2000000.76187582,9757010.4176794,2.49748425695417
2.048,2000000.79090235,9757013.57815475,2.49748425695417
2.0488,2000000.82049019,9757016.79976826,2.49748425695417
2.0496,2000000.85063933,9757020.08251991,2.49748425695417
2.0504,2000000.88134978,9757023.42640972,2.49748425695417
2.0512,2000000.91262154,9757026.83143768,2.49748425695417
2.052,2000000.9444546,9757030.29760379,2.49748425695417
2.0528,2000000.97853866,9757034.00923866,2.49748425695417
2.0536,2000001.01528826,9757038.01156581,2.49748425695417
2.0544,2000001.05281786,9757042.09888752,2.49748425695417
2.0552,2000001.09112744,9757046.27120377,2.49748425695417
2.056,2000001.13021701,9757050.52851458,2.49748425695417
2.0568,2000001.17008656,9757054.87081995,2.49748425695417
2.0576,2000001.21073611,9757059.29811987,2.49748425695417
2.0584,2000001.25216565,9757063.81041434,2.49748425695417
2.0592,2000001.29437517,9757068.40770336,2.49748425695417
2.06,2000001.33736469,9757073.08998694,2.49748425695417
2.0608,2000001.38113419,9757077.85726508,2.49748425695417
2.0616,2000001.42568368,9757082.70953777,2.49748425695417
2.0624,2000001.47101316,9757087.64680501,2.49748425695417
2.0632,2000001.51712263,9757092.6690668,2.49748425695417
2.064,2000001.56401209,9757097.77632315,2.49748425695417
2.0648,2000001.61168154,9757102.96857405,2.49748425695417
2.0656,2000001.66013098,9757108.24581951,2.49748425695417
2.0664,2000001.7093604,9757113.60805952,2.49748425695417
2.0672,2000001.75936982,9757119.05529408,2.49748425695417
2.068,2000001.81015922,9757124.5875232,2.49748425695417
2.0688,2000001.86172861,9757130.20474687,2.49748425695417
2.0696,2000001.91407799,9757135.90696509,2.49748425695417
2.0704,2000001.96720736,9757141.69417787,2.49748425695417
2.0712,2000002.02111672,9757147.5663852,2.49748425695417
2.072,2000002.07580607,9757153.52358709,2.49748425695417
2.0728,2000002.13127541,9757159.56578353,2.49748425695417
2.0736,2000002.18752474,9757165.69297452,2.49748425695417
2.0744,2000002.24455405,9757171.90516007,2.49748425695417
2.0752,2000002.30236335,9757178.20234017,2.49748425695417
2.076,2000002.36202303,9757184.70123735,2.49748425695417
2.0768,2000002.42874726,9757191.97044331,2.49748425695417
2.0776,2000002.49673194,9757199.37703676,2.49748425695417
2.0784,2000002.56597707,9757206.92101769,2.49748425695417
2.0792,2000002.63648265,9757214.60238611,2.49748425695417
2.08,2000002.70824868,9757222.42114202,2.49748425695417
2.0808,2000002.78127516,9757230.37728542,2.49748425695417
2.0816,2000002.85556209,9757238.4708163,2.49748425695417
2.0824,2000002.93110947,9757246.70173467,2.49748425695417
2.0832,2000003.00791729,9757255.07004052,2.49748425695417
2.084,2000003.08598557,9757263.57573386,2.49748425695417
2.0848,2000003.1653143,9757272.21881469,2.49748425695417
2.0856,2000003.24590348,9757280.99928301,2.49748425695417
2.0864,2000003.32775311,9757289.91713881,2.49748425695417
2.0872,2000003.41086318,9757298.97238211,2.49748425695417
2.088,2000003.49523371,9757308.16501288,2.49748425695417
2.0888,2000003.58086469,9757317.49503115,2.49748425695417
2.0896,2000003.66775612,9757326.9624369,2.49748425695417
2.0904,2000003.75590799,9757336.56723014,2.49748425695417
2.0912,2000003.84532032,9757346.30941086,2.49748425695417
2.092,2000003.9359931,9757356.18897908,2.49748425695417
2.0928,2000004.02792632,9757366.20593478,2.49748425695417
2.0936,2000004.12112,9757376.36027796,2.49748425695417
2.0944,2000004.21557413,9757386.65200864,2.49748425695417
2.0952,2000004.3112887,9757397.0811268,2.49748425695417
2.096,2000004.40826373,9757407.64763245,2.49748425695417
2.0968,2000004.50649921,9757418.35152558,2.49748425695417
2.0976,2000004.6076898,9757429.3775543,2.49748425695417
2.0984,2000004.71079405,9757440.61217957,2.49748425695417
2.0992,2000004.81532111,9757452.00189335,2.49748425695417
2.1,2000004.92127099,9757463.54669565,2.49748425695417
2.1,2000004.92127099,9757463.54669565,2.49748425695417
2.1008,2000005.02876441,9757475.26006411,2.49748425695417
2.1016,2000005.13608643,9757486.95535737,2.49748425695417
2.1024,2000005.24323746,9757498.63261892,2.49748425695417
2.1032,2000005.35021754,9757510.29185184,2.49748425695417
2.104,2000005.45702765,9757521.93316077,2.49748425695417
2.1048,2000005.56366762,9757533.55652645,2.49748425695417
2.1056,2000005.67013738,9757545.16194158,2.49748425695417
2.1064,2000005.77643692,9757556.74940616,2.49748425695417
2.1072,2000005.88256921,9757568.31923088,2.49748425695417
2.108,2000005.98853333,9757579.87132005,2.49748425695417
2.1088,2000006.09432872,9757591.40561526,2.49748425695417
2.1096,2000006.19995539,9757602.92211652,2.49748425695417
2.1104,2000006.30541334,9757614.42082382,2.49748425695417
2.1112,2000006.41070256,9757625.90173717,2.49748425695417
2.112,2000006.51582306,9757637.36485656,2.49748425695417
2.1128,2000006.62077484,9757648.810182,2.49748425695417
2.1136,2000006.72556585,9757660.23855029,2.49748425695417
2.1144,2000006.83019546,9757671.64989303,2.49748425695417
2.1152,2000006.93465927,9757683.04374974,2.49748425695417
2.116,2000007.03895729,9757694.42012043,2.49748425695417
2.1168,2000007.14308952,9757705.77900508,2.49748425695417
2.1176,2000007.24705595,9757717.1204037,2.49748425695417
2.1184,2000007.3508566,9757728.4443163,2.49748425695417
2.1192,2000007.45449144,9757739.75074286,2.49748425695417
2.12,2000007.5579605,9757751.03968339,2.49748425695417
2.1208,2000007.66126376,9757762.31113789,2.49748425695417
2.1216,2000007.76440123,9757773.56510637,2.49748425695417
2.1224,2000007.86737291,9757784.80158881,2.49748425695417
2.1232,2000007.97017879,9757796.02058523,2.49748425695417
2.124,2000008.07281888,9757807.22209561,2.49748425695417
2.1248,2000008.17529317,9757818.40611997,2.49748425695417
2.1256,2000008.27760168,9757829.57265829,2.49748425695417
2.1264,2000008.37975536,9757840.72286324,2.49748425695417
2.1272,2000008.48178284,9757851.85974362,2.49748425695417
2.128,2000008.5836502,9757862.97973338,2.49748425695417
2.1288,2000008.68535743,9757874.08283254,2.49748425695417
2.1296,2000008.78690453,9757885.16904108,2.49748425695417
2.1304,2000008.88829151,9757896.23835901,2.49748425695417
2.1312,2000008.98951836,9757907.29078632,2.49748425695417
2.132,2000009.09058508,9757918.32632303,2.49748425695417
2.1328,2000009.19149167,9757929.34496913,2.49748425695417
2.1336,2000009.29223814,9757940.34672461,2.49748425695417
2.1344,2000009.39282448,9757951.33158949,2.49748425695417
2.1352,2000009.49325069,9757962.29956375,2.49748425695417
2.136,2000009.59351678,9757973.2506474,2.49748425695417
2.1368,2000009.69362274,9757984.18484044,2.49748425695417
2.1376,2000009.79356857,9757995.10214287,2.49748425695417
2.1384,2000009.89335427,9758006.00255468,2.49748425695417
2.1392,2000009.99297985,9758016.88607589,2.49748425695417
2.14,2000010.0924453,9758027.75270648,2.49748425695417
2.1408,2000010.19175062,9758038.60244647,2.49748425695417
2.1416,2000010.29089582,9758049.43529584,2.49748425695417
2.1424,2000010.38988088,9758060.2512546,2.49748425695417
2.1432,2000010.48870582,9758071.05032275,2.49748425695417
2.144,2000010.58737064,9758081.83250029,2.49748425695417
2.1448,2000010.68587532,9758092.59778722,2.49748425695417
2.1456,2000010.78421988,9758103.34618353,2.49748425695417
2.1464,2000010.88240431,9758114.07768923,2.49748425695417
2.1472,2000010.98042862,9758124.79230433,2.49748425695417
2.148,2000011.07829279,9758135.49002881,2.49748425695417
2.1488,2000011.17599684,9758146.17086268,2.49748425695417
2.1496,2000011.27354077,9758156.83480594,2.49748425695417
2.1504,2000011.37092456,9758167.48185859,2.49748425695417
2.1512,2000011.46814823,9758178.11202062,2.49748425695417
2.152,2000011.56521177,9758188.72529205,2.49748425695417
2.1528,2000011.66219709,9758199.33028272,2.49748425695417
2.1536,2000011.75912429,9758209.92910498,2.49748425695417
2.1544,2000011.85590196,9758220.51215093,2.49748425695417
2.1552,2000011.9525301,9758231.07942057,2.49748425695417
2.156,2000012.04900871,9758241.6309139,2.49748425695417
2.1568,2000012.1453378,9758252.16663093,2.49748425695417
2.1576,2000012.24151736,9758262.68657165,2.49748425695417
2.1584,2000012.3375474,9758273.19073606,2.49748425695417
2.1592,2000012.4334279,9758283.67912417,2.49748425695417
2.16,2000012.52915889,9758294.15173597,2.49748425695417
2.1608,2000012.62474034,9758304.60857145,2.49748425695417
2.1616,2000012.72017227,9758315.04963063,2.49748425695417
2.1624,2000012.81545467,9758325.47491351,2.49748425695417
2.1632,2000012.91058754,9758335.88442007,2.49748425695417
2.164,2000013.00557089,9758346.27815033,2.49748425695417
2.1648,2000013.10040471,9758356.65610429,2.49748425695417
2.1656,2000013.19508901,9758367.01828193,2.49748425695417
2.1664,2000013.28962378,9758377.36468326,2.49748425695417
2.1672,2000013.38400902,9758387.69530829,2.49748425695417
2.168,2000013.47824473,9758398.01015701,2.49748425695417
2.1688,2000013.57233092,9758408.30922942,2.49748425695417
2.1696,2000013.66626758,9758418.59252553,2.49748425695417
2.1704,2000013.76005471,9758428.86004533,2.49748425695417
2.1712,2000013.85369232,9758439.11178882,2.49748425695417
2.172,2000013.9471804,9758449.347756,2.49748425695417
2.1728,2000014.04051896,9758459.56794688,2.49748425695417
2.1736,2000014.13370798,9758469.77236144,2.49748425695417
2.1744,2000014.22674749,9758479.9609997,2.49748425695417
2.1752,2000014.31963746,9758490.13386166,2.49748425695417
2.176,2000014.41237791,9758500.2909473,2.49748425695417
2.1768,2000014.50496883,9758510.43225664,2.49748425695417
2.1776,2000014.59741022,9758520.55778967,2.49748425695417
2.1784,2000014.68970209,9758530.66754639,2.49748425695417
2.1792,2000014.78184443,9758540.7615268,2.49748425695417
2.18,2000014.87383724,9758550.83973091,2.49748425695417
2.1808,2000014.96568053,9758560.90215871,2.49748425695417
2.1816,2000015.05737429,9758570.9488102,2.49748425695417
2.1824,2000015.14891852,9758580.97968539,2.49748425695417
2.1832,2000015.24031323,9758590.99478426,2.49748425695417
2.184,2000015.33155841,9758600.99410683,2.49748425695417
2.1848,2000015.42265407,9758610.9776531,2.49748425695417
2.1856,2000015.51360019,9758620.94542305,2.49748425695417
2.1864,2000015.60439679,9758630.89741669,2.49748425695417
2.1872,2000015.69504387,9758640.83363403,2.49748425695417
2.188,2000015.78554141,9758650.75407506,2.49748425695417
2.1888,2000015.87588943,9758660.65873979,2.49748425695417
2.1896,2000015.96608793,9758670.5476282,2.49748425695417
2.1904,2000016.05613689,9758680.42074031,2.49748425695417
2.1912,2000016.14603633,9758690.27807611,2.49748425695417
2.192,2000016.23578625,9758700.1196356,2.49748425695417
2.1928,2000016.32538663,9758709.94541879,2.49748425695417
2.1936,2000016.41483749,9758719.75542567,2.49748425695417
2.1944,2000016.50413883,9758729.54965624,2.49748425695417
2.1952,2000016.59329063,9758739.3281105,2.49748425695417
2.196,2000016.68229291,9758749.09078845,2.49748425695417
2.1968,2000016.77114567,9758758.8376901,2.49748425695417
2.1976,2000016.85984889,9758768.56881544,2.49748425695417
2.1984,2000016.94840259,9758778.28416447,2.49748425695417
2.1992,2000017.03680676,9758787.9837372,2.49748425695417
2.2,2000017.12506141,9758797.66753362,2.49748425695417
2.2008,2000017.21316653,9758807.33555372,2.49748425695417
2.2016,2000017.30112212,9758816.98779753,2.49748425695417
2.2024,2000017.38892819,9758826.62426502,2.49748425695417
2.2032,2000017.47658473,9758836.24495621,2.49748425695417
2.204,2000017.56409174,9758845.84987109,2.49748425695417
2.2048,2000017.65144923,9758855.43900966,2.49748425695417
2.2056,2000017.73895669,9758865.04386888,2.49748425695417
2.2064,2000017.82634687,9758874.63634299,2.49748425695417
2.2072,2000017.91359723,9758884.214061,2.49748425695417
2.208,2000018.00070776,9758893.77702291,2.49748425695417
2.2088,2000018.08767846,9758903.32522872,2.49748425695417
2.2096,2000018.17450934,9758912.85867844,2.49748425695417
2.2104,2000018.26120039,9758922.37737206,2.49748425695417
2.2112,2000018.34775162,9758931.88130958,2.49748425695417
2.212,2000018.43416302,9758941.37049101,2.49748425695417
2.2128,2000018.5204346,9758950.84491634,2.49748425695417
2.2136,2000018.60656635,9758960.30458558,2.49748425695417
2.2144,2000018.69255828,9758969.74949871,2.49748425695417
2.2152,2000018.77841038,9758979.17965575,2.49748425695417
2.216,2000018.86412265,9758988.5950567,2.49748425695417
2.2168,2000018.9496951,9758997.99570154,2.49748425695417
2.2176,2000019.03512772,9759007.38159029,2.49748425695417
2.2184,2000019.12042052,9759016.75272295,2.49748425695417
2.2192,2000019.20557349,9759026.1090995,2.49748425695417
2.22,2000019.29058664,9759035.45071996,2.49748425695417
2.2208,2000019.37545996,9759044.77758432,2.49748425695417
2.2216,2000019.46019346,9759054.08969259,2.49748425695417
2.2224,2000019.54478713,9759063.38704476,2.49748425695417
2.2232,2000019.62924097,9759072.66964083,2.49748425695417
2.224,2000019.71355499,9759081.93748081,2.49748425695417
2.2248,2000019.79772918,9759091.19056468,2.49748425695417
2.2256,2000019.88176355,9759100.42889247,2.49748425695417
2.2264,2000019.96565809,9759109.65246415,2.49748425695417
2.2272,2000020.04941281,9759118.86127974,2.49748425695417
2.228,2000020.1330277,9759128.05533923,2.49748425695417
2.2288,2000020.21650276,9759137.23464262,2.49748425695417
2.2296,2000020.299838,9759146.39918992,2.49748425695417
2.2304,2000020.38303341,9759155.54898112,2.49748425695417
2.2312,2000020.466089,9759164.68401623,2.49748425695417
2.232,2000020.54900477,9759173.80429523,2.49748425695417
2.2328,2000020.6317807,9759182.90981814,2.49748425695417
2.2336,2000020.71441681,9759192.00058496,2.49748425695417
2.2344,2000020.7969131,9759201.07659568,2.49748425695417
2.2352,2000020.87926956,9759210.1378503,2.49748425695417
2.236,2000020.96148619,9759219.18434882,2.49748425695417
2.2368,2000021.043563,9759228.21609125,2.49748425695417
2.2376,2000021.12549999,9759237.23307757,2.49748425695417
2.2384,2000021.20729714,9759246.23530781,2.49748425695417
2.2392,2000021.28895448,9759255.22278194,2.49748425695417
2.24,2000021.37047198,9759264.19549998,2.49748425695417
2.2408,2000021.45184966,9759273.15346193,2.49748425695417
2.2416,2000021.53308752,9759282.09666777,2.49748425695417
2.2424,2000021.61418555,9759291.02511752,2.49748425695417
2.2432,2000021.69514375,9759299.93881117,2.49748425695417
2.244,2000021.77596213,9759308.83774873,2.49748425695417
2.2448,2000021.85664069,9759317.72193019,2.49748425695417
2.2456,2000021.93717941,9759326.59135555,2.49748425695417
2.2464,2000022.01757832,9759335.44602481,2.49748425695417
2.2472,2000022.09783739,9759344.28593798,2.49748425695417
2.248,2000022.17795664,9759353.11109505,2.49748425695417
2.2488,2000022.25793607,9759361.92149603,2.49748425695417
2.2496,2000022.33777567,9759370.71714091,2.49748425695417
2.2504,2000022.41747544,9759379.49802969,2.49748425695417
2.2512,2000022.49703539,9759388.26416237,2.49748425695417
2.252,2000022.57645551,9759397.01553896,2.49748425695417
2.2528,2000022.65573581,9759405.75215945,2.49748425695417
2.2536,2000022.73487628,9759414.47402384,2.49748425695417
2.2544,2000022.81387693,9759423.18113214,2.49748425695417
2.2552,2000022.89273775,9759431.87348434,2.49748425695417
2.256,2000022.97145874,9759440.55108044,2.49748425695417
2.2568,2000023.05003991,9759449.21392045,2.49748425695417
2.2576,2000023.12864605,9759457.87934032,2.49748425695417
2.2584,2000023.20737576,9759466.55771201,2.49748425695417
2.2592,2000023.28597837,9759475.22266578,2.49748425695417
2.26,2000023.36445387,9759483.8742016,2.49748425695417
2.2608,2000023.44280226,9759492.5123195,2.49748425695417
2.2616,2000023.52102355,9759501.13701945,2.49748425695417
2.2624,2000023.59911774,9759509.74830148,2.49748425695417
2.2632,2000023.67708482,9759518.34616557,2.49748425695417
2.264,2000023.7549248,9759526.93061172,2.49748425695417
2.2648,2000023.83263767,9759535.50163994,2.49748425695417
2.2656,2000023.91022343,9759544.05925023,2.49748425695417
2.2664,2000023.98768209,9759552.60344258,2.49748425695417
2.2672,2000024.06501365,9759561.134217,2.49748425695417
2.268,2000024.1422181,9759569.65157348,2.49748425695417
2.2688,2000024.21929545,9759578.15551203,2.49748425695417
2.2696,2000024.29624569,9759586.64603264,2.49748425695417
2.2704,2000024.37306883,9759595.12313532,2.49748425695417
2.2712,2000024.44976486,9759603.58682007,2.49748425695417
2.272,2000024.52633379,9759612.03708688,2.49748425695417
2.2728,2000024.60277561,9759620.47393575,2.49748425695417
2.2736,2000024.67909033,9759628.8973667,2.49748425695417
2.2744,2000024.75527794,9759637.3073797,2.49748425695417
2.2752,2000024.83133845,9759645.70397477,2.49748425695417
2.276,2000024.90727185,9759654.08715191,2.49748425695417
2.2768,2000024.98307815,9759662.45691112,2.49748425695417
2.2776,2000025.05875734,9759670.81325239,2.49748425695417
2.2784,2000025.13430943,9759679.15617572,2.49748425695417
2.2792,2000025.20973441,9759687.48568112,2.49748425695417
2.28,2000025.28503229,9759695.80176859,2.49748425695417
2.2808,2000025.36020307,9759704.10443812,2.49748425695417
2.2816,2000025.43524674,9759712.39368972,2.49748425695417
2.2824,2000025.5101633,9759720.66952338,2.49748425695417
2.2832,2000025.58495276,9759728.93193911,2.49748425695417
2.284,2000025.65961511,9759737.1809369,2.49748425695417
2.2848,2000025.73415036,9759745.41651676,2.49748425695417
2.2856,2000025.80855851,9759753.63867869,2.49748425695417
2.2864,2000025.88283955,9759761.84742268,2.49748425695417
2.2872,2000025.95699348,9759770.04274874,2.49748425695417
2.288,2000026.03102031,9759778.22465686,2.49748425695417
2.2888,2000026.10492004,9759786.39314704,2.49748425695417
2.2896,2000026.17869266,9759794.5482193,2.49748425695417
2.2904,2000026.25233817,9759802.68987362,2.49748425695417
2.2912,2000026.32585658,9759810.81811,2.49748425695417
2.292,2000026.39924789,9759818.93292845,2.49748425695417
2.2928,2000026.47251209,9759827.03432896,2.49748425695417
2.2936,2000026.54564918,9759835.12231154,2.49748425695417
2.2944,2000026.61865917,9759843.19687619,2.49748425695417
2.2952,2000026.69154206,9759851.2580229,2.49748425695417
2.296,2000026.76429784,9759859.30575168,2.49748425695417
2.2968,2000026.83692652,9759867.34006252,2.49748425695417
2.2976,2000026.90942809,9759875.36095543,2.49748425695417
2.2984,2000026.98180256,9759883.36843041,2.49748425695417
2.2992,2000027.05404992,9759891.36248744,2.49748425695417
2.3,2000027.12617017,9759899.34312655,2.49748425695417
2.3008,2000027.19816333,9759907.31034772,2.49748425695417
2.3016,2000027.27002937,9759915.26415096,2.49748425695417
2.3024,2000027.34176831,9759923.20453626,2.49748425695417
2.3032,2000027.41338015,9759931.13150363,2.49748425695417
2.304,2000027.48486488,9759939.04505306,2.49748425695417
2.3048,2000027.55622251,9759946.94518456,2.49748425695417
2.3056,2000027.62745303,9759954.83189812,2.49748425695417
2.3064,2000027.69855645,9759962.70519375,2.49748425695417
2.3072,2000027.76953277,9759970.56507144,2.49748425695417
2.308,2000027.84038197,9759978.41153121,2.49748425695417
2.3088,2000027.91110408,9759986.24457303,2.49748425695417
2.3096,2000027.98169907,9759994.06419693,2.49748425695417
2.3104,2000028.05250921,9760001.90641893,2.49748425695417
2.3112,2000028.12326051,9760009.74240814,2.49748425695417
2.312,2000028.19389674,9760017.56624538,2.49748425695417
2.3128,2000028.26441789,9760025.37793065,2.49748425695417
2.3136,2000028.33482397,9760033.17746396,2.49748425695417
2.3144,2000028.40511497,9760040.9648453,2.49748425695417
2.3152,2000028.4752909,9760048.74007468,2.49748425695417
2.316,2000028.54535175,9760056.50315209,2.49748425695417
2.3168,2000028.61529753,9760064.25407753,2.49748425695417
2.3176,2000028.68512824,9760071.99285101,2.49748425695417
2.3184,2000028.75484386,9760079.71947253,2.49748425695417
2.3192,2000028.82444441,9760087.43394207,2.49748425695417
2.32,2000028.89392989,9760095.13625965,2.49748425695417
2.3208,2000028.96330029,9760102.82642527,2.49748425695417
2.3216,2000029.03255562,9760110.50443892,2.49748425695417
2.3224,2000029.10169587,9760118.17030061,2.49748425695417
2.3232,2000029.17072105,9760125.82401033,2.49748425695417
2.324,2000029.23963115,9760133.46556808,2.49748425695417
2.3248,2000029.30842618,9760141.09497387,2.49748425695417
2.3256,2000029.37710613,9760148.71222769,2.49748425695417
2.3264,2000029.445671,9760156.31732954,2.49748425695417
2.3272,2000029.51412081,9760163.91027944,2.49748425695417
2.328,2000029.58245553,9760171.49107736,2.49748425695417
2.3288,2000029.65067518,9760179.05972332,2.49748425695417
2.3296,2000029.71877976,9760186.61621731,2.49748425695417
2.3304,2000029.78676926,9760194.16055934,2.49748425695417
2.3312,2000029.85464368,9760201.6927494,2.49748425695417
2.332,2000029.92240303,9760209.2127875,2.49748425695417
2.3328,2000029.99004731,9760216.72067363,2.49748425695417
2.3336,2000030.05757651,9760224.21640779,2.49748425695417
2.3344,2000030.12499063,9760231.69998999,2.49748425695417
2.3352,2000030.19228968,9760239.17142022,2.49748425695417
2.336,2000030.25947366,9760246.63069849,2.49748425695417
2.3368,2000030.32654256,9760254.07782479,2.49748425695417
2.3376,2000030.39349638,9760261.51279913,2.49748425695417
2.3384,2000030.46033513,9760268.9356215,2.49748425695417
2.3392,2000030.52705881,9760276.3462919,2.49748425695417
2.34,2000030.59366741,9760283.74481034,2.49748425695417
2.3408,2000030.66016093,9760291.13117681,2.49748425695417
2.3416,2000030.72653938,9760298.50539132,2.49748425695417
2.3424,2000030.79280275,9760305.86745386,2.49748425695417
2.3432,2000030.85895105,9760313.21736444,2.49748425695417
2.344,2000030.92498427,9760320.55512305,2.49748425695417
2.3448,2000030.99090242,9760327.88072969,2.49748425695417
2.3456,2000031.05670549,9760335.19418437,2.49748425695417
2.3464,2000031.12239349,9760342.49548708,2.49748425695417
2.3472,2000031.18796642,9760349.78463783,2.49748425695417
2.348,2000031.25342426,9760357.06163661,2.49748425695417
2.3488,2000031.31876704,9760364.32648343,2.49748425695417
2.3496,2000031.38399473,9760371.57917828,2.49748425695417
2.3504,2000031.44910736,9760378.81972116,2.49748425695417
2.3512,2000031.5141049,9760386.04811208,2.49748425695417
2.352,2000031.57898738,9760393.26435103,2.49748425695417
