"time","bodyOfConstraint.body.w_a[1]","bodyOfConstraint.body.w_a[2]","bodyOfConstraint.body.w_a[3]","bodyOfJoint.body.w_a[2]","joint.phi"
5.42,-5.40731642178498e-16,1.6239431582048,-8.92409317109962e-16,1.6239431582048,-2.20147416592528
5.422,-4.45256365066166e-16,1.63094128886651,-6.89713962527404e-16,1.63094128886652,-2.19821927822156
5.424,-1.92296268638356e-16,1.63792232027712,-4.85913124875857e-16,1.63792232027713,-2.19495041138502
5.426,-4.18736075860126e-16,1.64488610387313,-8.53291603059672e-16,1.64488610387314,-2.19166759978109
5.428,-6.06085627282523e-16,1.65183249042842,-6.48382434057625e-16,1.65183249042842,-2.18837087807501
5.43,-5.29328464723019e-16,1.6587613300557,-7.29606786703371e-16,1.65876133005571,-2.18506028123326
5.432,-3.72263222988359e-16,1.66567248200268,-5.23051960525898e-16,1.66567248200268,-2.18173584412312
5.434,-2.21041582550186e-16,1.67256580859501,-4.46711969611282e-16,1.67256580859502,-2.17839760176269
5.436,1.40869592573541e-17,1.67944114283771,-6.59219468293186e-16,1.67944114283771,-2.17504559065179
5.438,-3.57116064278082e-16,1.68629833323209,-7.28102181427147e-16,1.68629833323209,-2.17167984693455
5.44,-4.34949581173512e-16,1.69313722769384,-7.31055047997685e-16,1.69313722769385,-2.16830040706075
5.442,-8.18100337731368e-16,1.69995767355652,-9.4595910801732e-16,1.69995767355653,-2.1649073077872
5.444,-5.85791802718707e-16,1.706759517575,-6.81452928583723e-16,1.706759517575,-2.1615005861791
5.446,-6.12342570572569e-16,1.71354260592895,-7.62353818588913e-16,1.71354260592895,-2.15808027961141
5.448,-4.22550135542518e-16,1.72030678422631,-8.32269423002442e-16,1.72030678422631,-2.15464642577021
5.45,-7.79911537181727e-16,1.72705189750677,-7.56412412941908e-16,1.72705189750677,-2.15119906265405
5.452,-5.91685942151211e-16,1.73377779024523,-7.79952155502058e-16,1.73377779024524,-2.14773822857532
5.454,-4.21758121159277e-16,1.7404843063553,-7.61684943900668e-16,1.74048430635531,-2.14426396216161
5.456,-4.68899488111139e-16,1.74717128919274,-9.79975385425476e-16,1.74717128919275,-2.14077630235708
5.458,-6.43278539914597e-16,1.75383858155894,-9.14273646798321e-16,1.75383858155895,-2.1372752884238
5.46,-2.75399132071784e-16,1.76048602570442,-7.60134603958584e-16,1.76048602570442,-2.13376095994316
5.462,-2.05645630642375e-16,1.76711346333226,-8.32359456724963e-16,1.76711346333226,-2.13023335681715
5.464,-4.92223505297649e-16,1.77372074029479,-7.74731012471153e-16,1.7737207402948,-2.12669251894503
5.466,-3.48424969046915e-16,1.78030772206041,-8.47197748283662e-16,1.78030772206042,-2.1231384851545
5.468,-4.2575109636096e-16,1.78687422782198,-8.41667324915904e-16,1.78687422782198,-2.11957129776329
5.47,-5.76757465640873e-16,1.79342009821435,-6.33562958578109e-16,1.79342009821435,-2.11599099789441
5.472,-6.08951070082036e-16,1.79994517341536,-7.85024708640118e-16,1.79994517341537,-2.11239762699329
5.474,-3.52922869653419e-16,1.80644929315141,-5.59661169804436e-16,1.80644929315142,-2.108791226829
5.476,-4.71005564626376e-16,1.81293229670307,-7.18960671544682e-16,1.81293229670308,-2.1051718394954
5.478,-4.58267613981123e-16,1.81939402291065,-7.92658831620776e-16,1.81939402291066,-2.10153950741245
5.48,-5.00432536076417e-16,1.8258343101798,-9.45359633203711e-16,1.82583431017981,-2.09789427332732
5.482,-4.96510436576279e-16,1.83225299648708,-7.97706275980466e-16,1.83225299648708,-2.09423618031572
5.484,-1.96261557335472e-16,1.83864991938556,-8.06550579700408e-16,1.83864991938557,-2.09056527178302
5.486,-3.08370919914077e-16,1.84502491601043,-5.00867318408139e-16,1.84502491601043,-2.08688159146551
5.488,-4.8917528529636e-16,1.85137782308454,-6.48203966615666e-16,1.85137782308454,-2.08318518343161
5.49,-8.19856510972289e-16,1.85770847692402,-8.6944694983249e-16,1.85770847692402,-2.07947609208309
5.492,-6.06436114036661e-16,1.86401671344385,-7.37007304477898e-16,1.86401671344386,-2.07575436215626
5.494,-3.04898225426554e-16,1.87030236816349,-8.80964293113571e-16,1.8703023681635,-2.07202003872323
5.496,-4.93031717765088e-16,1.87656527621241,-6.58090624168045e-16,1.87656527621241,-2.06827316719307
5.498,-4.5558961648659e-16,1.88280530540304,-8.12949063075355e-16,1.88280530540304,-2.06451379006019
5.5,-1.01069235287955e-15,1.88902226679447,-8.98494149713307e-16,1.88902226679447,-2.06074195570408
5.502,-1.97187843925614e-16,1.89521599453362,-8.92699302178231e-16,1.89521599453362,-2.05695771053694
5.504,-2.29786234419685e-16,1.901386323438,-7.46338081868619e-16,1.90138632343801,-2.05316110121074
5.506,-7.55244035335562e-16,1.90753308804087,-8.23625911961256e-16,1.90753308804088,-2.04935217471282
5.508,-5.25983029553272e-16,1.91365612259901,-7.51154261651686e-16,1.91365612259902,-2.04553097836696
5.51,-4.11136481352723e-16,1.91975526110053,-1.05496764029036e-15,1.91975526110054,-2.04169755983435
5.512,-2.32602538099783e-16,1.92583033727264,-6.01835007148458e-16,1.92583033727265,-2.0378519671146
5.514,-7.16181569160459e-16,1.93188118458945,-1.0643050486082e-15,1.93188118458945,-2.03399424854672
5.516,-4.89434693318347e-16,1.93790763627974,-1.14832211840712e-15,1.93790763627974,-2.03012445281015
5.518,-6.40350767185535e-16,1.94390952533477,-7.63029421522921e-16,1.94390952533478,-2.02624262892574
5.52,-5.22593832784251e-16,1.94988668451608,-8.41913154127816e-16,1.94988668451608,-2.02234882625673
5.522,-8.62395372110566e-16,1.95583894636322,-1.00322586382379e-15,1.95583894636322,-2.01844309450979
5.524,-5.5212879851291e-16,1.96176614320158,-8.47042412464039e-16,1.96176614320159,-2.01452548373599
5.526,-8.61126270582105e-16,1.9676681071502,-8.52128938519928e-16,1.96766810715021,-2.01059604433183
5.528,-3.69219101884018e-16,1.97354467012951,-6.97195710775328e-16,1.97354467012952,-2.00665482704018
5.53,-3.2916295927326e-16,1.97939568966092,-1.01085489646052e-15,1.97939568966092,-2.00270187955735
5.532,-4.06287174482809e-16,1.9852209865291,-8.57169637436777e-16,1.9852209865291,-1.99873725473824
5.534,-5.88686603573725e-16,1.99102038671272,-1.01668292179078e-15,1.99102038671272,-1.99476100508058
5.536,-3.39801539326314e-16,1.99679372258607,-8.62418168078761e-16,1.99679372258607,-1.99077318256888
5.538,-3.79053850793409e-16,2.00254082644068,-7.07439206205198e-16,2.00254082644068,-1.98677383952893
5.54,-5.50991639296201e-16,2.00826153049528,-9.45298316892219e-16,2.00826153049528,-1.9827630286285
5.542,-5.37158681030019e-16,2.01395566690578,-6.32419320946442e-16,2.01395566690578,-1.9787408028781
5.544,-6.40350767185535e-16,2.01962306777525,-8.70483109190362e-16,2.01962306777526,-1.97470721563163
5.546,-4.41610076528607e-16,2.02526356516389,-1.03245993808744e-15,2.0252635651639,-1.97066232058714
5.548,-5.7773939467245e-16,2.03087699109901,-7.16237552581977e-16,2.03087699109901,-1.96660617178752
5.55,-5.82619767828146e-16,2.03646317758497,-7.97927605374695e-16,2.03646317758498,-1.9625388236212
5.552,-7.0126247891859e-16,2.04202195661323,-8.81694900499908e-16,2.04202195661324,-1.95846033082289
5.554,-7.03700624046772e-16,2.04755316017224,-6.42969555108114e-16,2.04755316017225,-1.95437074847428
5.556,-9.0164768357766e-16,2.05305662025748,-9.60798830063905e-16,2.05305662025748,-1.95027013200472
5.558,-8.23143060643471e-16,2.05853216888138,-7.27219312721685e-16,2.05853216888138,-1.94615853719198
5.56,-7.00363428878989e-16,2.06397963808334,-8.88664339092068e-16,2.06397963808335,-1.94203602016295
5.562,-5.59122077885125e-16,2.0693988777834,-8.09562826637874e-16,2.0693988777834,-1.9379026342906
5.564,-5.38102037378382e-16,2.07478972110283,-6.51522338891634e-16,2.07478972110284,-1.93375843622858
5.566,-4.18306162260503e-16,2.0801519902178,-7.34856964370327e-16,2.0801519902178,-1.92960348489542
5.568,-8.62395372110566e-16,2.08548551845942,-9.00461398437524e-16,2.08548551845943,-1.92543783763298
5.57,-5.58282421425112e-16,2.09079013930738,-8.99188080538417e-16,2.09079013930738,-1.92126155212331
5.572,-2.96778427615272e-16,2.09606568640191,-6.61974185669042e-16,2.09606568640192,-1.91707468638899
5.574,-2.39490598728973e-16,2.10131199355586,-8.20836798679548e-16,2.10131199355586,-1.91287729879352
5.576,-1.07072438646359e-16,2.10652889476668,-8.2267977756053e-16,2.10652889476668,-1.90866944804165
5.578,-5.64880280642024e-16,2.11171622422847,-7.41622566642449e-16,2.11171622422848,-1.90445119317972
5.58,-8.18555493201988e-16,2.11687381634401,-8.26334336315236e-16,2.11687381634402,-1.90022259359608
5.582,-5.10621730027665e-16,2.12200150573678,-8.37723481470866e-16,2.12200150573678,-1.89598370902135
5.584,-4.04995450997247e-16,2.12709912726295,-9.13440197581289e-16,2.12709912726296,-1.89173459952886
5.586,-5.46438779166735e-16,2.13216651602348,-7.48044336427493e-16,2.13216651602348,-1.88747532553495
5.588,-7.63493256392721e-16,2.13720350737607,-9.12020845529207e-16,2.13720350737608,-1.88320594779936
5.59,-7.21646424489108e-16,2.14220993694725,-9.24953608402539e-16,2.14220993694726,-1.87892652742556
5.592,-5.61846144251346e-16,2.14718564064435,-7.64315372508256e-16,2.14718564064435,-1.87463712586109
5.594,-2.60208338224833e-16,2.15213046486237,-1.0137131438952e-15,2.15213046486237,-1.87033780249078
5.596,-3.27472839216337e-16,2.15704425611105,-8.46689729891777e-16,2.15704425611105,-1.86602861708914
5.598,-1.12369228850269e-15,2.16192683848962,-8.35894250936098e-16,2.16192683848962,-1.86170963514221
5.6,-6.27660567530861e-16,2.16677805007562,-8.37417621081431e-16,2.16677805007563,-1.85738091925868
5.602,-4.66502502518496e-16,2.17159772934929,-1.01614715792437e-15,2.1715977293493,-1.85304253237852
5.604,-3.80604483772143e-16,2.17638571520733,-7.61929982661014e-16,2.17638571520734,-1.8486945377729
5.606,-6.0910591281486e-16,2.18114184697674,-8.63258827511702e-16,2.18114184697675,-1.8443369990442
5.608,-4.0711445212471e-16,2.18586596442859,-7.64906956222763e-16,2.1858659644286,-1.83996998012586
5.61,-3.71970399076757e-16,2.19055790779184,-7.81339989899329e-16,2.19055790779184,-1.83559354528236
5.612,-7.0839782015262e-16,2.19521751776712,-7.67843516897522e-16,2.19521751776712,-1.83120775910915
5.614,-3.85225988684804e-16,2.19984463554056,-9.49838854948001e-16,2.19984463554056,-1.82681268653259
5.616,-5.47505655145589e-16,2.20443910279756,-9.35773218327646e-16,2.20443910279757,-1.82240839280986
5.618,-7.63381341685012e-16,2.20900076173663,-1.19750987703719e-15,2.20900076173663,-1.81799494352894
5.62,-4.62387709621353e-16,2.21352945508312,-7.98738377869236e-16,2.21352945508312,-1.81357240460851
5.622,-9.05817587800873e-16,2.21802502610311,-8.62068105431873e-16,2.21802502610312,-1.80914084229788
5.624,-2.44247010330405e-16,2.22248731861715,-9.59615409082304e-16,2.22248731861715,-1.80470032317695
5.626,-8.14236076031477e-16,2.22691618096074,-9.43713713784027e-16,2.22691618096074,-1.80025091278242
5.628,-5.39147369356455e-16,2.23131147233375,-1.12951421763993e-15,2.23131147233375,-1.79579267340246
5.63,-5.94504014777574e-16,2.23567302568787,-7.11293382551746e-16,2.23567302568788,-1.79132567699929
5.632,-2.35513868802566e-16,2.24000068789598,-9.48336088058564e-16,2.24000068789598,-1.78684999123211
5.634,-4.11701347087783e-16,2.24429430650112,-7.83254536075057e-16,2.24429430650112,-1.78236568407412
5.636,-5.52791160392827e-16,2.24855372973171,-7.06087450799407e-16,2.24855372973171,-1.77787282381197
5.638,-5.91176303272767e-16,2.25277880651667,-8.54501296461597e-16,2.25277880651668,-1.77337147904526
5.64,-2.35513868802566e-16,2.25696938650059,-8.75826010909749e-16,2.25696938650059,-1.76886171868595
5.642,-9.0164768357766e-16,2.26112532005884,-1.0548029715541e-15,2.26112532005884,-1.7643436119579
5.644,-6.79848872556161e-16,2.26524645831277,-8.78750058717015e-16,2.26524645831277,-1.75981722839626
5.646,-5.03390300557824e-16,2.26933265314484,-8.80193592047389e-16,2.26933265314485,-1.75528263784699
5.648,-8.59118526678345e-16,2.27338375721377,-9.70860296158072e-16,2.27338375721378,-1.7507399104663
5.65,-6.89053261580818e-16,2.2773996239697,-7.15145595000817e-16,2.2773996239697,-1.74618911672012
5.652,-9.0164768357766e-16,2.28138010766931,-7.16395540488552e-16,2.28138010766931,-1.74163032738356
5.654,-6.3696705611116e-16,2.28532506339102,-7.96138952468439e-16,2.28532506339102,-1.73706361354041
5.656,-4.93733970959917e-16,2.2892343470501,-7.97366539826835e-16,2.2892343470501,-1.73248904658253
5.658,-5.11088673513059e-16,2.29310781559544,-8.10088039848425e-16,2.29310781559544,-1.7279066980923
5.66,-8.6328033606124e-16,2.29694533855676,-9.01604138519204e-16,2.29694533855676,-1.72331663240561
5.662,-4.57558473727598e-16,2.30074676552462,-1.04830052662811e-15,2.30074676552462,-1.71871892759155
5.664,-2.47810712193489e-16,2.30451195631202,-8.80668614578796e-16,2.30451195631202,-1.71411365601198
5.666,-4.70953051782726e-16,2.30824077167151,-8.93938694330456e-16,2.30824077167151,-1.70950089031686
5.668,-7.70351795737315e-16,2.31193307331115,-1.06449641671524e-15,2.31193307331115,-1.70488070344318
5.67,-4.92632739384855e-16,2.31558872391042,-7.39525265451422e-16,2.31558872391043,-1.70025316861389
5.672,-6.74062037159866e-16,2.31920758713618,-1.15838609010667e-15,2.31920758713618,-1.69561835933694
5.674,-4.57558473727598e-16,2.32278952765858,-6.50894241163087e-16,2.32278952765858,-1.69097634940414
5.676,-5.88289075768882e-16,2.326334411167,-9.00330648887907e-16,2.326334411167,-1.68632721289023
5.678,-8.69091069504891e-16,2.32984210438599,-9.01569814488775e-16,2.329842104386,-1.68167102415174
5.68,-1.82027704487109e-16,2.33331247509122,-1.09905489626805e-15,2.33331247509122,-1.677007857826
5.682,-5.56543171631077e-16,2.33674539212538,-9.04008544493216e-16,2.33674539212538,-1.67233778883011
5.684,-2.99591116485425e-17,2.34014072541413,-9.97063949242065e-16,2.34014072541413,-1.66766089235987
5.686,5.78898530432628e-18,2.34349834598205,-5.24960153864809e-16,2.34349834598205,-1.66297724388877
5.688,1.23848712127597e-16,2.34681812596854,-8.47894516146927e-16,2.34681812596855,-1.6582869191669
5.69,-1.4940573643638e-16,2.3500999386438,-1.03825109806407e-15,2.35009993864381,-1.65358999421999
5.692,-6.06286574703316e-17,2.35334365960211,-1.00224640609233e-15,2.35334365960211,-1.64888653879633
5.694,-1.33361338196238e-17,2.35654916383004,-1.11426388558125e-15,2.35654916383005,-1.64417663276943
5.696,-9.27855155325897e-17,2.3597163279151,-1.1578040034664e-15,2.35971632791511,-1.63946035393499
5.698,9.13982704099864e-17,2.36284502986005,-9.91733407413259e-16,2.36284502986005,-1.63473777913175
5.7,-3.55177223394659e-17,2.36593514888136,-7.14219786117402e-16,2.36593514888136,-1.63000898545058
5.702,-6.6523570778456e-17,2.36898656542529,-9.32925357758332e-16,2.36898656542529,-1.62527405023288
5.704,-1.37048263906392e-16,2.37199916118387,-1.12002514261009e-15,2.37199916118387,-1.62053305106904
5.706,1.01089481495399e-16,2.37497281911096,-7.01629732910699e-16,2.37497281911096,-1.61578606579688
5.708,-1.51357598263275e-17,2.37790742343825,-8.57046967053734e-16,2.37790742343826,-1.61103317250008
5.71,-3.25507982917675e-16,2.38080285969132,-8.41068138513175e-16,2.38080285969132,-1.60627444950664
5.712,1.62026965011618e-16,2.38365901470563,-8.75403248196192e-16,2.38365901470564,-1.6015099753873
5.714,3.71611383753131e-17,2.38647577664259,-9.53244115062709e-16,2.38647577664259,-1.59673982895398
5.716,-2.89489238209397e-17,2.38925303500553,-8.9199979892873e-16,2.38925303500553,-1.59196408925827
5.718,-1.01489230781e-16,2.3919906806558,-1.09670683884711e-15,2.3919906806558,-1.5871828355898
5.72,3.39768739416015e-16,2.39468860582874,-1.1124723161838e-15,2.39468860582874,-1.5823961474747
5.722,-1.44234174988291e-16,2.39734670414973,-5.96322690314447e-16,2.39734670414973,-1.57760410467409
5.724,-8.52238635994365e-17,2.39996486418488,-7.53636794777439e-16,2.39996486418488,-1.5728067823455
5.726,-6.94897311801528e-17,2.4025429829851,-9.27252912265106e-16,2.4025429829851,-1.56800426116219
5.728,5.28916816613123e-17,2.40508096135439,-7.39339531924819e-16,2.4050809613544,-1.56319662375959
5.73,1.59534722063952e-16,2.40757869827695,-1.07078642687043e-15,2.40757869827695,-1.55838395055245
5.732,1.27821712997435e-17,2.41003609418324,-1.0235146473554e-15,2.41003609418324,-1.55356632216486
5.734,1.18217072188046e-17,2.41245305096536,-6.45448746683576e-16,2.41245305096536,-1.54874381942808
5.736,2.11989002451234e-17,2.41482947199244,-1.11971341962057e-15,2.41482947199244,-1.54391652337855
5.738,-1.01822850461474e-16,2.41716526212589,-9.47108796825614e-16,2.4171652621259,-1.53908451525579
5.74,-1.90772754169227e-16,2.41946032773485,-8.83834953935915e-16,2.41946032773485,-1.53424787650034
5.742,1.06125529051864e-16,2.42171457671145,-7.91438834305292e-16,2.42171457671145,-1.52940668875166
5.744,-1.78003258645842e-16,2.42392791848621,-6.9694565153053e-16,2.42392791848621,-1.52456103384611
5.746,-1.26755749453168e-16,2.42610026404336,-1.03080505508049e-15,2.42610026404336,-1.51971099381484
5.748,1.08056406671949e-16,2.42823152593619,-9.02709769994421e-16,2.42823152593619,-1.51485665088176
5.75,1.64293192730883e-16,2.4303216183024,-1.15866452769997e-15,2.4303216183024,-1.50999808746142
5.752,-1.69457685176212e-16,2.43237045687946,-6.34390059752334e-16,2.43237045687946,-1.50513538615699
5.754,-4.61593285328196e-17,2.43437795901993,-1.09550852568728e-15,2.43437795901993,-1.50026862975813
5.756,-2.94585102823159e-16,2.43634403403043,-9.22066324786456e-16,2.43634403403043,-1.49539789815654
5.758,9.80756745610756e-17,2.43826859606881,-1.25389222003089e-15,2.43826859606881,-1.49052327244738
5.76,-1.97840334376349e-16,2.44015157725424,-7.01084956226671e-16,2.44015157725424,-1.48564483909867
5.762,-1.55370166475761e-16,2.44199290077216,-1.17670328521063e-15,2.44199290077216,-1.48076268137672
5.764,-1.86124065273944e-16,2.44379249144789,-6.06089395128114e-16,2.44379249144789,-1.4758768827075
5.766,-4.96492422642345e-17,2.44555027576052,-1.14745212956218e-15,2.44555027576052,-1.47098752667405
5.768,-1.93006640470199e-16,2.44726618185673,-8.46991458239205e-16,2.44726618185673,-1.46609469701397
5.77,-4.39286675846474e-16,2.44894013956467,-1.249645294592e-15,2.44894013956467,-1.46119847761685
5.772,-8.04711119136672e-16,2.4505720804078,-1.32898266437971e-15,2.4505720804078,-1.45629895252176
5.774,-1.1219598077555e-16,2.45216193761876,-9.09285037804723e-16,2.45216193761877,-1.45139620591467
5.776,-4.2007880717456e-16,2.45370964615322,-1.13795615102101e-15,2.45370964615322,-1.44649032212593
5.778,-2.27037597076734e-16,2.4552151427037,-1.23497905693578e-15,2.45521514270371,-1.44158138562771
5.78,-4.66605839255751e-16,2.4566783657135,-8.67872739469127e-16,2.4566783657135,-1.43666948103148
5.782,-1.29759062860706e-16,2.45809925539047,-8.86356152962004e-16,2.45809925539047,-1.43175469308542
5.784,-5.2641560358878e-16,2.45947775372091,-1.21895130105825e-15,2.45947775372092,-1.42683710667192
5.786,-4.69086555311703e-16,2.46081380448345,-7.54653032346958e-16,2.46081380448345,-1.42191680680502
5.788,-2.8265944533957e-16,2.46210734500738,-7.73147234973201e-16,2.46210734500738,-1.41699387712404
5.79,-5.81411792373547e-16,2.46335830156214,-9.85112957453479e-16,2.46335830156214,-1.41206839904861
5.792,-2.81597580742137e-16,2.46456664336748,-8.5242412306916e-16,2.46456664336748,-1.40714046161226
5.794,-5.4297813030919e-16,2.46573232033448,-9.49575860224442e-16,2.46573232033448,-1.40221015011609
5.796,-4.15884146842229e-16,2.46685528415713,-1.24046188642998e-15,2.46685528415713,-1.39727754996578
5.798,-2.620458520791e-16,2.46793548832384,-7.14840306347068e-16,2.46793548832384,-1.39234274666868
5.8,-3.0176205685127e-16,2.46897288812908,-1.22305106676357e-15,2.46897288812908,-1.38740582583078
5.802,-7.84360528968977e-16,2.46996744068493,-9.87966621314627e-16,2.46996744068494,-1.38246687315379
5.804,-4.72287701089752e-17,2.47091910493269,-1.04839748610231e-15,2.47091910493269,-1.37752597443219
5.806,-4.65035380076213e-16,2.47182784165442,-1.14577914260439e-15,2.47182784165442,-1.37258321555025
5.808,-3.97798667236703e-16,2.47269361348456,-1.22465758453948e-15,2.47269361348456,-1.36763868247909
5.81,-4.04819113249633e-16,2.4735163849215,-8.73821120039099e-16,2.4735163849215,-1.3626924612737
5.812,-5.94057535119839e-16,2.47429612233915,-5.04226429401093e-16,2.47429612233915,-1.35774463807001
5.814,-4.18080048162252e-16,2.47503279399856,-6.98701442036246e-16,2.47503279399856,-1.35279529908189
5.816,-3.18579788068425e-16,2.47572637005945,-1.22596705430198e-15,2.47572637005945,-1.34784453059825
5.818,-2.60886155492501e-16,2.47637682259184,-7.77628114802147e-16,2.47637682259184,-1.34289241898003
5.82,1.97111167408708e-17,2.47698412289599,-1.12928276877799e-15,2.476984122896,-1.33793905035812
5.822,-2.88270844556498e-16,2.47754820542277,-8.75245444505957e-16,2.47754820542277,-1.33298450661936
5.824,-1.23488168582819e-16,2.47806908023487,-1.12970863961193e-15,2.47806908023487,-1.32802887790084
5.826,-6.39641898298764e-16,2.47854672564798,-9.35318750355429e-16,2.47854672564798,-1.32307225065415
5.828,-3.45246375577334e-16,2.47898112184405,-9.73057391156696e-16,2.47898112184405,-1.31811471137684
5.83,-8.41959529543692e-16,2.47937225087993,-7.78568734675277e-16,2.47937225087993,-1.31315634660906
5.832,-2.98809087404784e-16,2.47972009669597,-1.24652156997487e-15,2.47972009669597,-1.30819724293035
5.834,-5.7977631110221e-16,2.4800246451247,-1.01115115192968e-15,2.4800246451247,-1.30323748695631
5.836,-2.54350971973617e-17,2.48028588389937,-1.24678807144125e-15,2.48028588389937,-1.2982771653353
5.838,-7.36738536868283e-16,2.48050380266265,-1.34425622508073e-15,2.48050380266265,-1.29331636474521
5.84,-2.01173419065817e-16,2.48067839297521,-1.13073285517592e-15,2.48067839297521,-1.28835517189011
5.842,2.29136692356725e-16,2.48080964832436,-8.95270507131818e-16,2.48080964832436,-1.283393673497
5.844,-7.06885755767077e-16,2.48089756413268,-1.1874479078346e-15,2.48089756413268,-1.27843195631252
5.846,-6.36778720885423e-16,2.48094213776661,-9.92705225823802e-16,2.48094213776661,-1.27347010709965
5.848,-3.38763412232387e-16,2.48094336854511,-8.76444856509193e-16,2.48094336854511,-1.26850821263441
5.85,-4.82309179534627e-16,2.48090125774827,-7.97925357059982e-16,2.48090125774827,-1.26354635970262
5.852,-5.60825541733291e-16,2.48081580862594,-1.01453590730398e-15,2.48081580862594,-1.25858463509658
5.854,-9.7763324154352e-16,2.48068697952756,-7.00476960848061e-16,2.48068697952756,-1.25362312260313
5.856,-3.19960972848011e-16,2.48051480487608,-8.38570823906521e-16,2.48051480487608,-1.24866191076385
5.858,-9.77656067637557e-16,2.48029929800114,-7.0035522167986e-16,2.48029929800114,-1.24370108663509
5.86,-5.60932060391584e-16,2.48004046823879,-8.76125888192767e-16,2.48004046823879,-1.23874073688162
5.862,-8.61522797373263e-16,2.47973832681499,-8.57188312222456e-16,2.47973832681499,-1.23378094815035
5.864,-4.82516404189605e-16,2.47939288685069,-7.00070591817505e-16,2.4793928868507,-1.22882180706685
5.866,-7.55687718254603e-16,2.47900416336699,-7.97255169004154e-16,2.47900416336699,-1.2238634002318
5.868,-6.39638402223033e-16,2.47857217329024,-8.56822118451481e-16,2.47857217329024,-1.21890581421753
5.87,-4.82694445996705e-16,2.47809693545723,-7.96934671871782e-16,2.47809693545722,-1.21394913556446
5.872,-4.82765674298133e-16,2.47757847062026,-7.78005454503629e-16,2.47757847062026,-1.20899345077761
5.874,-6.39852084012433e-16,2.47701680145234,-1.01334294880123e-15,2.47701680145234,-1.20403884632308
5.876,-4.82925934155011e-16,2.47641195255228,-8.56143769193527e-16,2.47641195255228,-1.19908540862458
5.878,-4.55329269165349e-16,2.47576395044983,-8.74615119318546e-16,2.47576395044983,-1.19413322405984
5.88,-4.83109907827074e-16,2.47507282361084,-8.74370964385021e-16,2.47507282361084,-1.18918237895718
5.882,-5.33917814405445e-16,2.47433860244237,-8.74111585483105e-16,2.47433860244237,-1.18423295959194
5.884,-3.39777580969506e-16,2.47356131929782,-6.98239371770092e-16,2.47356131929782,-1.17928505218301
5.886,-7.7666387735842e-16,2.47274096933524,-9.3349563551471e-16,2.47274096933524,-1.17433874181026
5.888,-7.05593482800735e-16,2.4718775974138,-1.03025143012835e-15,2.4718775974138,-1.1693941148061
5.89,-7.84222621761592e-16,2.47097125569048,-1.08994915857355e-15,2.47097125569048,-1.164451257583
5.892,-4.45013783236412e-16,2.47002198232771,-1.22350403985825e-15,2.47002198232771,-1.15951025604295
5.894,-3.58810637190352e-16,2.46902981732631,-9.87561778589399e-16,2.46902981732631,-1.15457119601027
5.896,-9.78380537470765e-16,2.46799480252677,-1.02887975205993e-15,2.46799480252677,-1.14963416322794
5.898,-9.21683562966738e-16,2.46691698161061,-8.34834601947884e-16,2.46691698161061,-1.14469924335399
5.9,-5.81172539865394e-16,2.46579640010168,-1.14317491435773e-15,2.46579640010168,-1.1397665219579
5.902,-5.63048771513671e-16,2.46463310536749,-8.70682916735972e-16,2.46463310536749,-1.13483608451699
5.904,-5.632144498529e-16,2.46342714662056,-8.70256886720811e-16,2.46342714662056,-1.12990801641279
5.906,-1.46619658470995e-16,2.46217857491968,-1.15975440372425e-15,2.46217857491968,-1.12498240292739
5.908,-5.63563362160786e-16,2.4608874431713,-1.49125563406524e-15,2.4608874431713,-1.12005932923992
5.91,-7.38794376341039e-16,2.45955380613081,-1.14047951568575e-15,2.45955380613081,-1.11513888042282
5.912,-6.41246500888867e-16,2.45817772040388,-9.82876109816225e-16,2.45817772040387,-1.11022114143832
5.914,-3.40975665329833e-16,2.45675924444778,-1.21777751555838e-15,2.45675924444778,-1.10530619713474
5.916,-2.27014710188975e-16,2.45529843857271,-1.31352291453469e-15,2.45529843857271,-1.10039413224295
5.918,-2.63988469800676e-16,2.45379533672535,-7.88349626568635e-16,2.45379533672535,-1.09548503152063
5.92,-6.43254624946182e-16,2.45224999113813,-1.02331756989438e-15,2.45224999113813,-1.09057897951462
5.922,-8.05453516176622e-16,2.45066249109122,-1.10126137541191e-15,2.45066249109121,-1.08567606045893
5.924,-6.61322177894715e-16,2.4490329022729,-1.29294609380752e-15,2.4490329022729,-1.08077635858904
5.926,-9.97712271287491e-16,2.44736129209518,-1.10009515819104e-15,2.44736129209518,-1.07587995800559
5.928,-5.65657041091457e-16,2.44564772969116,-8.46483234331224e-16,2.44564772969115,-1.07098694267076
5.93,-4.08888963513954e-16,2.44389228591246,-6.88922746655132e-16,2.44389228591246,-1.06609739640469
5.932,-1.04494083523877e-15,2.4420950333267,-9.41225496857643e-16,2.4420950333267,-1.06121140288187
5.934,-5.83678834679756e-16,2.44025604621487,-1.13214721717454e-15,2.44025604621487,-1.05632904562757
5.936,-3.44611531213736e-16,2.43837540056878,-8.61406836271439e-16,2.43837540056878,-1.05145040801422
5.938,-9.80237660206223e-16,2.43645317408849,-8.60727769778808e-16,2.43645317408849,-1.04657557325781
5.94,-6.45694623495045e-16,2.43448944617974,-8.42979326972598e-16,2.43448944617974,-1.04170462441433
5.942,-4.07268518699829e-16,2.43248429795137,-1.0948395505206e-15,2.43248429795136,-1.03683764437614
5.944,-7.75003380659007e-16,2.43043781221274,-1.01561196392578e-15,2.43043781221274,-1.03197471586838
