"time","relative_a1.r_rel[3]","relative_a1.v_rel[3]","relative_a1.a_rel[3]","relative_a1.angles[3]","relative_a1.w_rel[3]","relative_a2.r_rel[3]","relative_a2.v_rel[3]","relative_a2.a_rel[3]","relative_a2.angles[3]","relative_a2.w_rel[3]","relative_a2.z_rel[3]","relative_b2.r_rel[3]","relative_b2.v_rel[3]","relative_b2.angles[3]","relative_b2.w_rel[3]","relative_b2.z_rel[3]","relative_b1.r_rel[3]","relative_b1.v_rel[3]","relative_b1.a_rel[3]","relative_b1.angles[3]","relative_b1.w_rel[3]","relative_b1.z_rel[3]","relativeSensor.r_rel[3]","relativeSensor.angles[3]","relative_a1.r_rel[2]","relative_a1.v_rel[2]","relative_a1.a_rel[2]","relative_a1.angles[2]","relative_a1.w_rel[2]","relative_a2.r_rel[2]","relative_a2.v_rel[2]","relative_a2.a_rel[2]","relative_a2.angles[2]","relative_a2.w_rel[2]","relative_a2.z_rel[2]","relative_b2.r_rel[2]","relative_b2.v_rel[2]","relative_b2.angles[2]","relative_b2.w_rel[2]","relative_b2.z_rel[2]","relative_b1.r_rel[2]","relative_b1.v_rel[2]","relative_b1.a_rel[2]","relative_b1.angles[2]","relative_b1.w_rel[2]","relative_b1.z_rel[2]","relativeSensor.r_rel[2]","relativeSensor.angles[2]","relative_a1.r_rel[1]","relative_a1.v_rel[1]","relative_a1.a_rel[1]","relative_a1.angles[1]","relative_a1.w_rel[1]","relative_a2.r_rel[1]","relative_a2.v_rel[1]","relative_a2.a_rel[1]","relative_a2.angles[1]","relative_a2.w_rel[1]","relative_a2.z_rel[1]","relative_b2.r_rel[1]","relative_b2.v_rel[1]","relative_b2.angles[1]","relative_b2.w_rel[1]","relative_b2.z_rel[1]","relative_b1.r_rel[1]","relative_b1.v_rel[1]","relative_b1.a_rel[1]","relative_b1.angles[1]","relative_b1.w_rel[1]","relative_b1.z_rel[1]","relativeSensor.r_rel[1]","relativeSensor.angles[1]"
0.3952,-0.3,0,0,-0.969048498447037,0.689568794704845,-0.3,0,0,-0.969048498447037,0.689568794704845,16.7267405482353,-0.3,0,-0.969048498447037,0.689568794704845,16.7267405482353,-0.3,0,0,-0.969048498447037,0.689568794704845,16.7267405482353,0,-0,-0.113572801323852,5.80058724013515,-2.99888704107859,-0,0,-0.113572801323852,5.80058724013515,-2.99888704107859,-0,0,0,0.321294979019773,0.627213335412477,-0,0,0,0.321294979019773,0.627213335412477,-30.6904539550713,-0,0,0,0,-0,0.467747840073098,-2.92262702748489,-38.4806116956853,-0,0,0.467747840073098,-2.92262702748489,-38.4806116956853,-0,0,0,0.358408090799133,-6.21459719870399,-0,0,0,0.358408090799133,-6.21459719870399,-12.9014835334274,-0,0,0,0,-1.51001780362949
0.3956,-0.3,0,0,-0.968771331787013,0.696264505554137,-0.3,0,0,-0.968771331787013,0.696264505554137,16.7499560553291,-0.3,0,-0.968771331787013,0.696264505554137,16.7499560553291,-0.3,0,0,-0.968771331787013,0.696264505554137,16.7499560553291,0,-0,-0.111252805102464,5.79934955555073,-3.19110814743266,-0,0,-0.111252805102464,5.79934955555073,-3.19110814743266,-0,0,0,0.321543409659233,0.614937171088628,-0,0,0,0.321543409659233,0.614937171088628,-30.6907041121999,-0,0,0,0,-0,0.466575706513434,-2.93802495575181,-38.5091889045841,-0,0,0.466575706513434,-2.93802495575181,-38.5091889045841,-0,0,0,0.355921216361699,-6.21973028934897,-0,0,0,0.355921216361699,-6.21973028934897,-12.763457535718,-0,0,0,0,-1.51260788802698
0.396,-0.3,0,0,-0.968491484892271,0.702969468689664,-0.3,0,0,-0.968491484892271,0.702969468689664,16.7730047115957,-0.3,0,-0.968491484892271,0.702969468689664,16.7730047115957,-0.3,0,0,-0.968491484892271,0.702969468689664,16.7730047115957,0,-0,-0.10893331930281,5.798034879755,-3.38383583222679,-0,0,-0.10893331930281,5.798034879755,-3.38383583222679,-0,0,0,0.3217869298507,0.602661062842028,-0,0,0,0.3217869298507,0.602661062842028,-30.690176538364,-0,0,0,0,-0,0.465397411547069,-2.95343415277902,-38.5369517374803,-0,0,0.465397411547069,-2.95343415277902,-38.5369517374803,-0,0,0,0.353432299749614,-6.2248081159372,-0,0,0,0.353432299749614,-6.2248081159372,-12.6251678522557,-0,0,0,0,-1.5151981677065
0.3964,-0.3,0,0,-0.968208954079949,0.709683616721247,-0.3,0,0,-0.968208954079949,0.709683616721247,16.7958858400027,-0.3,0,-0.968208954079949,0.709683616721247,16.7958858400027,-0.3,0,0,-0.968208954079949,0.709683616721247,16.7958858400027,0,-0,-0.106614374773874,5.79664301062451,-3.57706551487217,-0,0,-0.106614374773874,5.79664301062451,-3.57706551487217,-0,0,0,0.322025539676959,0.590385321730205,-0,0,0,0.322025539676959,0.590385321730205,-30.6888706964971,-0,0,0,0,-0,0.464212950735189,-2.96885429196256,-38.5638955865972,-0,0,0.464212950735189,-2.96885429196256,-38.5638955865972,-0,0,0,0.35094136309996,-6.22983057361819,-0,0,0,0.35094136309996,-6.22983057361819,-12.48661821011,-0,0,0,0,-1.5177886339697
0.3968,-0.3,0,0,-0.967923735694505,0.71640688195451,-0.3,0,0,-0.967923735694505,0.71640688195451,16.8185987668407,-0.3,0,-0.967923735694505,0.71640688195451,16.8185987668407,-0.3,0,0,-0.967923735694505,0.71640688195451,16.8185987668407,0,-0,-0.10429600244585,5.79517374785208,-3.7707925700366,-0,0,-0.10429600244585,5.79517374785208,-3.7707925700366,-0,0,0,0.322259239345175,0.578110259007228,-0,0,0,0.322259239345175,0.578110259007228,-30.6867860838708,-0,0,0,0,-0,0.463022319770307,-2.98428504486149,-38.5900158605283,-0,0,0.463022319770307,-2.98428504486149,-38.5900158605283,-0,0,0,0.348448428592139,-6.2347975590269,-0,0,0,0.348448428592139,-6.2347975590269,-12.3478123448407,-0,0,0,0,-1.52037927811586
0.3972,-0.3,0,0,-0.967635826107837,0.723139196391124,-0.3,0,0,-0.967635826107837,0.723139196391124,16.8411428217597,-0.3,0,-0.967635826107837,0.723139196391124,16.8411428217597,-0.3,0,0,-0.967635826107837,0.723139196391124,16.8411428217597,0,-0,-0.101978233329426,5.79362689296407,-3.96501232767885,-0,0,-0.101978233329426,5.79362689296407,-3.96501232767885,-0,0,0,0.322488029186965,0.565836186109471,-0,0,0,0.322488029186965,0.565836186109471,-30.6839222321689,-0,0,0,0,-0,0.461825514477015,-2.99972608120458,-38.615307984633,-0,0,0.461825514477015,-2.99972608120458,-38.615307984633,-0,0,0,0.345953518447288,-6.23970897028692,-0,0,0,0.345953518447288,-6.23970897028692,-12.2087540003013,-0,0,0,0,-1.52297009144199
0.3976,-0.3,0,0,-0.967345221719419,0.72988049172905,-0.3,0,0,-0.967345221719419,0.72988049172905,16.8635173378049,-0.3,0,-0.967345221719419,0.72988049172905,16.8635173378049,-0.3,0,0,-0.967345221719419,0.72988049172905,16.8635173378049,0,-0,-0.0996610985150687,5.79200224933752,-4.15972007308667,-0,0,-0.0996610985150687,5.79200224933752,-4.15972007308667,-0,0,0,0.322711909658471,0.553563414641358,-0,0,0,0.322711909658471,0.553563414641358,-30.6802787075579,-0,0,0,0,-0,0.460622530812727,-3.01517706889699,-38.6397674014336,-0,0,0.460622530812727,-3.01517706889699,-38.6397674014336,-0,0,0,0.343456654927714,-6.24456470701355,-0,0,0,0.343456654927714,-6.24456470701355,-12.0694469284407,-0,0,0,0,-1.5255610652429
0.398,-0.3,0,0,-0.96705191895643,0.736630699362781,-0.3,0,0,-0.96705191895643,0.736630699362781,16.8857216514538,-0.3,0,-0.96705191895643,0.736630699362781,16.8857216514538,-0.3,0,0,-0.96705191895643,0.736630699362781,16.8857216514538,0,-0,-0.0973446291722959,5.79029962221733,-4.35491104691824,-0,0,-0.0973446291722959,5.79029962221733,-4.35491104691824,-0,0,0,0.322930881340426,0.541292256361065,-0,0,0,0.322930881340426,0.541292256361065,-30.6758551107568,-0,0,0,0,-0,0.459413364868424,-3.03063767402732,-38.6633895710132,-0,0,0.459413364868424,-3.03063767402732,-38.6633895710132,-0,0,0,0.34095786033631,-6.24936467031684,-0,0,0,0.34095786033631,-6.24936467031684,-11.9298948891049,-0,0,0,0,-1.52815219081126
0.3984,-0.3,0,0,-0.966755914273881,0.74338975038359,-0.3,0,0,-0.966755914273881,0.74338975038359,16.9077551026518,-0.3,0,-0.966755914273881,0.74338975038359,16.9077551026518,-0.3,0,0,-0.966755914273881,0.74338975038359,16.9077551026518,0,-0,-0.095028856548947,5.78851881873343,-4.55058044524735,-0,0,-0.095028856548947,5.78851881873343,-4.55058044524735,-0,0,0,0.323144944938215,0.529023023166184,-0,0,0,0.323144944938215,0.529023023166184,-30.6706510771027,-0,0,0,0,-0,0.458198012869396,-3.04610756087458,-38.6861699714145,-0,0,0.458198012869396,-3.04610756087458,-38.6861699714145,-0,0,0,0.338457157015982,-6.25410876280451,-0,0,0,0.338457157015982,-6.25410876280451,-11.7901016498393,-0,0,0,0,-1.53074345943768
0.3988,-0.3,0,0,-0.96645720415475,0.750157575579772,-0.3,0,0,-0.96645720415475,0.750157575579772,16.9296170348483,-0.3,0,-0.96645720415475,0.750157575579772,16.9296170348483,-0.3,0,0,-0.96645720415475,0.750157575579772,16.9296170348483,0,-0,-0.0927138119704428,5.78665964791788,-4.7467234196123,-0,0,-0.0927138119704428,5.78665964791788,-4.7467234196123,-0,0,0,0.323354101281924,0.516756027079331,-0,0,0,0.323354101281924,0.516756027079331,-30.6646662766162,-0,0,0,0,-0,0.45697647117598,-3.06158639191551,-38.70810409904,-0,0,0.45697647117598,-3.06158639191551,-38.70810409904,-0,0,0,0.33595456734907,-6.2587968885848,-0,0,0,0.33595456734907,-6.2587968885848,-11.6500709856887,-0,0,0,0,-1.53333486241081
0.3992,-0.3,0,0,-0.966155785110108,0.756934105436887,-0.3,0,0,-0.966155785110108,0.756934105436887,16.9513067950335,-0.3,0,-0.966155785110108,0.756934105436887,16.9513067950335,-0.3,0,0,-0.966155785110108,0.756934105436887,16.9513067950335,0,-0,-0.0903995268390395,5.78472192072199,-4.94333507706847,-0,0,-0.0903995268390395,5.78472192072199,-4.94333507706847,-0,0,0,0.323558351326397,0.504491580233759,-0,0,0,0.323558351326397,0.504491580233759,-30.6579004140629,-0,0,0,0,-0,0.455748736284298,-3.07707382783194,-38.7291874690536,-0,0,0.455748736284298,-3.07707382783194,-38.7291874690536,-0,0,0,0.333450113756768,-6.26342895326926,-0,0,0,0.333450113756768,-6.26342895326926,-11.5098066789989,-0,0,0,0,-1.53592639101738
0.3996,-0.3,0,0,-0.965851653679248,0.763719270138002,-0.3,0,0,-0.965851653679248,0.763719270138002,16.9728237337737,-0.3,0,-0.965851653679248,0.763719270138002,16.9728237337737,-0.3,0,0,-0.965851653679248,0.763719270138002,16.9728237337737,0,-0,-0.0880860326330757,5.78270545003339,-5.14041048024451,-0,0,-0.0880860326330757,5.78270545003339,-5.14041048024451,-0,0,0,0.323757696151271,0.49222999485888,-0,0,0,0.323757696151271,0.49222999485888,-30.6503532290133,-0,0,0,0,-0,0.454514804826992,-3.09256952751839,-38.7494156157821,-0,0,0.454514804826992,-3.09256952751839,-38.7494156157821,-0,0,0,0.330943818698544,-6.26800486397548,-0,0,0,0.330943818698544,-6.26800486397548,-11.3693125192169,-0,0,0,0,-1.5385180365423
0.4,-0.3,0,0,-0.965544806429821,0.770512999563945,-0.3,0,0,-0.965544806429821,0.770512999563945,16.9941672052479,-0.3,0,-0.965544806429821,0.770512999563945,16.9941672052479,-0.3,0,0,-0.965544806429821,0.770512999563945,16.9941672052479,0,-0,-0.0857733609062147,5.78061005069308,-5.3379446474024,-0,0,-0.0857733609062147,5.78061005069308,-5.3379446474024,-0,0,0,0.323952136961021,0.479971583265796,-0,0,0,0.323952136961021,0.479971583265796,-30.6420244959003,-0,0,0,0,-0,0.453274673573949,-3.10807314808974,-38.768784093119,-0,0,0.453274673573949,-3.10807314808974,-38.768784093119,-0,0,0,0.328435704671562,-6.27252452932964,-0,0,0,0.328435704671562,-6.27252452932964,-11.2285923026906,-0,0,0,0,-1.54110979026871
0.4004,-0.3,0,0,-0.965235239957959,0.777315223293531,-0.3,0,0,-0.965235239957959,0.777315223293531,17.0153365672835,-0.3,0,-0.965235239957959,0.777315223293531,17.0153365672835,-0.3,0,0,-0.965235239957959,0.777315223293531,17.0153365672835,0,-0,-0.083461543286677,5.77843553951248,-5.53593255250101,-0,0,-0.083461543286677,5.77843553951248,-5.53593255250101,-0,0,0,0.324141675084984,0.467716657832777,-0,0,0,0.324141675084984,0.467716657832777,-30.6329140240742,-0,0,0,0,-0,0.452028339433036,-3.12358434488909,-38.7872884749282,-0,0,0.452028339433036,-3.12358434488909,-38.7872884749282,-0,0,0,0.325925794210098,-6.27698785946909,-0,0,0,0.325925794210098,-6.27698785946909,-11.0876498324696,-0,0,0,0,-1.54370164347808
0.4008,-0.3,0,0,-0.964922950888409,0.784125870603826,-0.3,0,0,-0.964922950888409,0.784125870603826,17.0363311813921,-0.3,0,-0.964922950888409,0.784125870603826,17.0363311813921,-0.3,0,0,-0.964922950888409,0.784125870603826,17.0363311813921,0,-0,-0.0811506114764679,5.77618173529037,-5.73436912526369,-0,0,-0.0811506114764679,5.77618173529037,-5.73436912526369,-0,0,0,0.324326311977392,0.455465530990709,-0,0,0,0.324326311977392,0.455465530990709,-30.6230216578556,-0,0,0,0,-0,0.450775799450826,-3.13910277149586,-38.8049243554493,-0,0,0.450775799450826,-3.13910277149586,-38.8049243554493,-0,0,0,0.323414109884957,-6.2813947660448,-0,0,0,0.323414109884957,-6.2813947660448,-10.9464889181039,-0,0,0,0,-1.54629358745027
0.4012,-0.3,0,0,-0.964607935874663,0.79094487047037,-0.3,0,0,-0.964607935874663,0.79094487047037,17.0571504128057,-0.3,0,-0.964607935874663,0.79094487047037,17.0571504128057,-0.3,0,0,-0.964607935874663,0.79094487047037,17.0571504128057,0,-0,-0.0788405972505986,5.77384845882992,-5.93324925124947,-0,0,-0.0788405972505986,5.77384845882992,-5.93324925124947,-0,0,0,0.32450604921739,0.443218515208498,-0,0,0,0.32450604921739,0.443218515208498,-30.612347276586,-0,0,0,0,-0,0.449517050813315,-3.15462807973388,-38.8216873497035,-0,0,0.449517050813315,-3.15462807973388,-38.8216873497035,-0,0,0,0.320900674302894,-6.28574516222374,-0,0,0,0.320900674302894,-6.28574516222374,-10.8051133754436,-0,0,0,0,-1.54888561346363
0.4016,-0.3,0,0,-0.964290191599084,0.797772151567449,-0.3,0,0,-0.964290191599084,0.797772151567449,17.0777936305121,-0.3,0,-0.964290191599084,0.797772151567449,17.0777936305121,-0.3,0,0,-0.964290191599084,0.797772151567449,17.0777936305121,0,-0,-0.0765315324562968,5.77143553295561,-6.13256777192838,-0,0,-0.0765315324562968,5.77143553295561,-6.13256777192838,-0,0,0,0.324680888509051,0.43097592297846,-0,0,0,0.324680888509051,0.43097592297846,-30.6008907946754,-0,0,0,0,-0,0.448252090846647,-3.17015991967981,-38.8375730939006,-0,0,0.448252090846647,-3.17015991967981,-38.8375730939006,-0,0,0,0.318385510106024,-6.29003896269114,-0,0,0,0.318385510106024,-6.29003896269114,-10.6635270264383,-0,0,0,0,-1.55147771279501
0.402,-0.3,0,0,-0.963969714773042,0.804607642268304,-0.3,0,0,-0.963969714773042,0.804607642268304,17.0982602072909,-0.3,0,-0.963969714773042,0.804607642268304,17.0982602072909,-0.3,0,0,-0.963969714773042,0.804607642268304,17.0982602072909,0,-0,-0.0742234490122172,5.76894278253007,-6.33231948475988,-0,0,-0.0742234490122172,5.76894278253007,-6.33231948475988,-0,0,0,0.324850831681384,0.418738066801667,-0,0,0,0.324850831681384,0.418738066801667,-30.5886521616488,-0,0,0,0,-0,0.44698091701783,-3.1856979396716,-38.852577245846,-0,0,0.44698091701783,-3.1856979396716,-38.852577245846,-0,0,0,0.315868639971242,-6.29427608365277,-0,0,0,0.315868639971242,-6.29427608365277,-10.5217336989355,-0,0,0,0,-1.55406987671992
0.4024,-0.3,0,0,-0.963646502137039,0.811451270645404,-0.3,0,0,-0.963646502137039,0.811451270645404,17.1185495197489,-0.3,0,-0.963646502137039,0.811451270645404,17.1185495197489,-0.3,0,0,-0.963646502137039,0.811451270645404,17.1185495197489,0,-0,-0.0719163789076394,5.76637003447104,-6.53249914327601,-0,0,-0.0719163789076394,5.76637003447104,-6.53249914327601,-0,0,0,0.325015880688339,0.406505259173265,-0,0,0,0.325015880688339,0.406505259173265,-30.5756313621891,-0,0,0,0,-0,0.445703526935449,-3.20124178631717,-38.8666954853501,-0,0,0.445703526935449,-3.20124178631717,-38.8666954853501,-0,0,0,0.31335008660964,-6.29845644283699,-0,0,0,0.31335008660964,-6.29845644283699,-10.3797372264796,-0,0,0,0,-1.55666209651254
0.4028,-0.3,0,0,-0.963320550460841,0.818302964470673,-0.3,0,0,-0.963320550460841,0.818302964470673,17.1386609483559,-0.3,0,-0.963320550460841,0.818302964470673,17.1386609483559,-0.3,0,0,-0.963320550460841,0.818302964470673,17.1386609483559,0,-0,-0.0696103542016606,5.76371711776815,-6.73310145716782,-0,0,-0.0696103542016606,5.76371711776815,-6.73310145716782,-0,0,0,0.325176037608805,0.394277812567769,-0,0,0,0.325176037608805,0.394277812567769,-30.5618284161782,-0,0,0,0,-0,0.444419918350378,-3.21679110450322,-38.8799235146365,-0,0,0.444419918350378,-3.21679110450322,-38.8799235146365,-0,0,0,0.310829872765913,-6.30257995949689,-0,0,0,0.310829872765913,-6.30257995949689,-10.2375414481106,-0,0,0,0,-1.55925436344583
0.4032,-0.3,0,0,-0.962991856543607,0.825162651215742,-0.3,0,0,-0.962991856543607,0.825162651215742,17.15859387748,-0.3,0,-0.962991856543607,0.825162651215742,17.15859387748,-0.3,0,0,-0.962991856543607,0.825162651215742,17.15859387748,0,-0,-0.0673054070223839,5.7609838634997,-6.93412109237581,-0,0,-0.0673054070223839,5.7609838634997,-6.93412109237581,-0,0,0,0.325331304646604,0.38205603942432,-0,0,0,0.325331304646604,0.38205603942432,-30.5472433787356,-0,0,0,0,-0,0.443130089156489,-3.23234553740422,-38.8922570587527,-0,0,0.443130089156489,-3.23234553740422,-38.8922570587527,-0,0,0,0.308308021217783,-6.30664655441218,-0,0,0,0.308308021217783,-6.30664655441218,-10.095150208162,-0,0,0,0,-1.5618466687916
0.4036,-0.3,0,0,-0.962660417214022,0.832030258052193,-0.3,0,0,-0.962660417214022,0.832030258052193,17.1783476954232,-0.3,0,-0.962660417214022,0.832030258052193,17.1783476954232,-0.3,0,0,-0.962660417214022,0.832030258052193,17.1783476954232,0,-0,-0.0650015695660961,5.75817010484947,-7.13555267118451,-0,0,-0.0650015695660961,5.75817010484947,-7.13555267118451,-0,0,0,0.325481684130471,0.369840252131905,-0,0,0,0.325481684130471,0.369840252131905,-30.5318763402552,-0,0,0,0,-0,0.441834037391352,-3.24790472649152,-38.9036918659802,-0,0,0.441834037391352,-3.24790472649152,-38.9036918659802,-0,0,0,0.305784554775403,-6.31065614989115,-0,0,0,0.305784554775403,-6.31065614989115,-9.95256735605984,-0,0,0,0,-1.56443900382055
0.404,-0.3,0,0,-0.962326229330421,0.838905711851799,-0.3,0,0,-0.962326229330421,0.838905711851799,17.1979217944566,-0.3,0,-0.962326229330421,0.838905711851799,17.1979217944566,-0.3,0,0,-0.962326229330421,0.838905711851799,17.1979217944566,0,-0,-0.0626988740964422,5.7552756771234,-7.33739077232054,-0,0,-0.0626988740964422,5.7552756771234,-7.33739077232054,-0,0,0,0.325627178514042,0.357630763014583,-0,0,0,0.325627178514042,0.357630763014583,-30.5157274264383,-0,0,0,0,-0,0.440531761236943,-3.26346831154269,-38.9142237082458,-0,0,0.440531761236943,-3.26346831154269,-38.9142237082458,-0,0,0,0.303259496280774,-6.31460866977242,-0,0,0,0.303259496280774,-6.31460866977242,-9.80979674611996,-0,0,0,0,-1.5670313598024
0.4044,-0.3,0,0,-0.961989289780925,0.845788939186764,-0.3,0,0,-0.961989289780925,0.845788939186764,17.2173155708557,-0.3,0,-0.961989289780925,0.845788939186764,17.2173155708557,-0.3,0,0,-0.961989289780925,0.845788939186764,17.2173155708557,0,-0,-0.0603973529435914,5.75230041776626,-7.53962993105497,-0,0,-0.0603973529435914,5.75230041776626,-7.53962993105497,-0,0,0,0.325767790375825,0.345427884316641,-0,0,0,0.325767790375825,0.345427884316641,-30.4987967983262,-0,0,0,0,-0,0.439223259020336,-3.27903593065095,-38.9238483815336,-0,0,0.439223259020336,-3.27903593065095,-38.9238483815336,-0,0,0,0.300732868607158,-6.31850403942673,-0,0,0,0.300732868607158,-6.31850403942673,-9.66684223734667,-0,0,0,0,-1.56962372800593
0.4048,-0.3,0,0,-0.961649595483569,0.85267986632998,-0.3,0,0,-0.961649595483569,0.85267986632998,17.2365284249357,-0.3,0,-0.961649595483569,0.85267986632998,17.2365284249357,-0.3,0,0,-0.961649595483569,0.85267986632998,17.2365284249357,0,-3.14159265358979,-0.0580970385033958,5.74924416637834,-7.74226463930945,-0,0,-0.0580970385033958,5.74924416637834,-7.74226463930945,-0,0,0,0.325903522419171,0.333231928187769,-0,0,0,0.325903522419171,0.333231928187769,-30.4810846523282,-0,0,0,0,-3.14159265358979,0.437908529214402,-3.29460722023479,-38.9325617062973,-0,0,0.437908529214402,-3.29460722023479,-38.9325617062973,-0,0,0,0.298204694658488,-6.32234218575852,-0,0,0,0.298204694658488,-6.32234218575852,-9.52370769323053,-0,0,0,0,1.56937655389073
0.4052,-0.3,0,0,-0.961307143386429,0.859578419255258,-0.3,0,0,-0.961307143386429,0.859578419255258,17.2555597610865,-0.3,0,-0.961307143386429,0.859578419255258,17.2555597610865,-0.3,0,0,-0.961307143386429,0.859578419255258,17.2555597610865,0,-3.14159265358979,-0.0557979632365429,5.74610676473194,-7.94528934576648,-0,0,-0.0557979632365429,5.74610676473194,-7.94528934576648,-0,0,0,0.326034377472237,0.321043206668167,-0,0,0,0.326034377472237,0.321043206668167,-30.4625912202491,-0,0,0,0,-3.14159265358979,0.436587570438497,-3.31018181504777,-38.9403595278734,-0,0,0.436587570438497,-3.31018181504777,-38.9403595278734,-0,0,0,0.295674997368777,-6.32612303720757,-0,0,0,0.295674997368777,-6.32612303720757,-9.38039698154624,-0,0,0,0,1.56678418744085
0.4056,-0.3,0,0,-0.960961930467756,0.866484523637582,-0.3,0,0,-0.960961930467756,0.866484523637582,17.2744089878074,-0.3,0,-0.960961930467756,0.866484523637582,17.2744089878074,-0.3,0,0,-0.960961930467756,0.866484523637582,17.2744089878074,0,-3.14159265358979,-0.0535001596677051,5.74288805678803,-8.14869845598339,-0,0,-0.0535001596677051,5.74288805678803,-8.14869845598339,-0,0,0,0.326160358487942,0.30886203167365,-0,0,0,0.326160358487942,0.30886203167365,-30.4433167693133,-0,0,0,0,-3.14159265358979,0.435260381459151,-3.32575934818843,-38.9472377168941,-0,0,0.435260381459151,-3.32575934818843,-38.9472377168941,-0,0,0,0.293143799701534,-6.32984652375041,-0,0,0,0.293143799701534,-6.32984652375041,-9.2369139741504,-0,0,0,0,1.56419183496781
0.406,-0.3,0,0,-0.960613953736104,0.87339810485334,-0.3,0,0,-0.960613953736104,0.87339810485334,17.2930755177428,-0.3,0,-0.960613953736104,0.87339810485334,17.2930755177428,-0.3,0,0,-0.960613953736104,0.87339810485334,17.2930755177428,0,-3.14159265358979,-0.0512036603846743,5.73958788871267,-8.35248633251057,-0,0,-0.0512036603846743,5.73958788871267,-8.35248633251057,-0,0,0,0.326281468543921,0.296688714980744,-0,0,0,0.326281468543921,0.296688714980744,-30.4232616021865,-0,0,0,0,-3.14159265358979,0.433926961190755,-3.34133945111041,-38.9531921697021,-0,0,0.433926961190755,-3.34133945111041,-38.9531921697021,-0,0,0,0.290611124649169,-6.3335125769018,-0,0,0,0.290611124649169,-6.3335125769018,-9.09326254677964,-0,0,0,0,1.56159950520579
0.4064,-0.3,0,0,-0.96026321023046,0.880319087980583,-0.3,0,0,-0.96026321023046,0.880319087980583,17.3115587677163,-0.3,0,-0.96026321023046,0.880319087980583,17.3115587677163,-0.3,0,0,-0.96026321023046,0.880319087980583,17.3115587677163,0,-3.14159265358979,-0.0489084980374994,5.73620610889347,-8.55664729501357,-0,0,-0.0489084980374994,5.73620610889347,-8.55664729501357,-0,0,0,0.326397710842472,0.284523568211727,-0,0,0,0.326397710842472,0.284523568211727,-30.4024260569953,-0,0,0,0,-3.14159265358979,0.432587308696236,-3.35692175363269,-38.9582188087641,-0,0,0.432587308696236,-3.35692175363269,-38.9582188087641,-0,0,0,0.288076995232405,-6.33712112971599,-0,0,0,0.288076995232405,-6.33712112971599,-8.94944657884812,-0,0,0,0,1.55900720688956
0.4068,-0.3,0,0,-0.959909697020375,0.88724739779926,-0.3,0,0,-0.959909697020375,0.88724739779926,17.3298581587655,-0.3,0,-0.959909697020375,0.88724739779926,17.3298581587655,-0.3,0,0,-0.959909697020375,0.88724739779926,17.3298581587655,0,-3.14159265358979,-0.0466147053376082,5.73274256795602,-8.76117562039942,-0,0,-0.0466147053376082,5.73274256795602,-8.76117562039942,-0,0,0,0.326509088710495,0.272366902819676,-0,0,0,0.326509088710495,0.272366902819676,-30.3808105073444,-0,0,0,0,-3.14159265358979,0.431241423187739,-3.37250588395006,-38.9623135830862,-0,0,0.431241423187739,-3.37250588395006,-38.9623135830862,-0,0,0,0.28554143449969,-6.34067211678801,-0,0,0,0.28554143449969,-6.34067211678801,-8.80546995324562,-0,0,0,0,1.55641494875436
0.4072,-0.3,0,0,-0.959553411206092,0.894182958791462,-0.3,0,0,-0.959553411206092,0.894182958791462,17.3479731161773,-0.3,0,-0.959553411206092,0.894182958791462,17.3479731161773,-0.3,0,0,-0.959553411206092,0.894182958791462,17.3479731161773,0,-3.14159265358979,-0.0443223150569308,5.72919711878022,-8.96606554294666,-0,0,-0.0443223150569308,5.72919711878022,-8.96606554294666,-0,0,0,0.326615605599427,0.260219030073464,-0,0,0,0.326615605599427,0.260219030073464,-30.3584153623309,-0,0,0,0,-3.14159265358979,0.429889304027295,-3.38809146864364,-38.9654724686287,-0,0,0.429889304027295,-3.38809146864364,-38.9654724686287,-0,0,0,0.283004465526603,-6.34416547425482,-0,0,0,0.283004465526603,-6.34416547425482,-8.66133655613525,-0,0,0,0,1.55382273953584
0.4076,-0.3,0,0,-0.959194349918678,0.901125695141668,-0.3,0,0,-0.959194349918678,0.901125695141668,17.3659030695215,-0.3,0,-0.959194349918678,0.901125695141668,17.3659030695215,-0.3,0,0,-0.959194349918678,0.901125695141668,17.3659030695215,0,-3.14159265358979,-0.0420313600270096,5.72556961651659,-9.17131125443984,-0,0,-0.0420313600270096,5.72556961651659,-9.17131125443984,-0,0,0,0.326717265085169,0.248080261042777,-0,0,0,0.326717265085169,0.248080261042777,-30.3352410665568,-0,0,0,0,-3.14159265358979,0.428530950727495,-3.40367813269166,-38.9676914687215,-0,0,0.428530950727495,-3.40367813269166,-38.9676914687215,-0,0,0,0.280466111415262,-6.34760113979635,-0,0,0,0.280466111415262,-6.34760113979635,-8.5170502767515,-0,0,0,0,1.55123058796998
