"time","freeMotion.Q[1]","freeMotion.Q[2]","freeMotion.Q[3]","freeMotion.Q[4]","freeMotion.r_rel_a[1]","freeMotion.r_rel_a[2]","freeMotion.r_rel_a[3]","freeMotion.v_rel_a[1]","freeMotion.v_rel_a[2]","freeMotion.v_rel_a[3]","freeMotion.w_rel_b[1]","freeMotion.w_rel_b[2]","freeMotion.w_rel_b[3]"
2.798,1.24015347495666e-35,-1.54162367584086e-18,6.94008026761098e-18,1,0.2,-0.348459917032865,0.0405337468184099,-1.52820959308421e-15,-1.47334810884007,0.578160510073754,0,-2.84503073843885e-18,-2.69733561681297e-18
2.8,1.24202147571396e-35,-1.54449698437547e-18,6.9377814493242e-18,1,0.2,-0.351398269356579,0.0416867935885937,-1.54027327549993e-15,-1.46496691053785,0.574871621415081,0,-2.81175554830863e-18,-3.12709701091955e-18
2.802,1.24384436664483e-35,-1.54733769541525e-18,6.93517601834636e-18,1,0.2,-0.354319624545339,0.042833170467151,-1.55222292954836e-15,-1.45635131929691,0.571490753990362,0,-2.78200167310978e-18,-3.59430607069374e-18
2.804,1.24563307134026e-35,-1.55014881590835e-18,6.93218427310152e-18,1,0.2,-0.357223515268958,0.0439726940677802,-1.56410546394109e-15,-1.44750271551761,0.568018449486228,0,-2.75623888249128e-18,-4.08496617578635e-18
2.806,1.24740082354203e-35,-1.55293389272526e-18,6.92872101511993e-18,1,0.2,-0.360109477024931,0.0451051821137998,-1.57596971372268e-15,-1.43842251760497,0.564455264502828,0,-2.73493756265653e-18,-4.58235363861345e-18
2.808,1.24916330486724e-35,-1.55569704334834e-18,6.92469537184156e-18,1,0.2,-0.362977048218538,0.0462304534695787,-1.5878663268859e-15,-1.42911218184943,0.560801770507022,0,-2.71856657454881e-18,-5.06685714639477e-18
2.81,1.25093878253285e-35,-1.55844298656128e-18,6.92001061941961e-18,1,0.2,-0.365825770242922,0.0473483281719615,-1.59984765098703e-15,-1.41957320230755,0.557058553785579,0,-2.70759111203687e-18,-5.51581720319033e-18
2.812,1.25274824708025e-35,-1.56117707313862e-18,6.91456400552407e-18,1,0.2,-0.368655187559184,0.0484586274616992,-1.61196761976105e-15,-1.40980711068273,0.553226215398369,0,-2.70247056010043e-18,-5.90336557193871e-18
2.814,1.25461555009981e-35,-1.56390531653526e-18,6.90824657214521e-18,1,0.2,-0.371464847776469,0.0495611738148748,-1.62428163973694e-15,-1.39981547620597,0.549305371131562,0,-2.70365635301569e-18,-6.20026471649381e-18
2.816,1.25646919395047e-35,-1.56661998811133e-18,6.9015144864052e-18,1,0.2,-0.374254299950779,0.0506557902753357,-1.63652735767472e-15,-1.38959986780119,0.545296636650837,0,-2.70835579260251e-18,-6.49421326752845e-18
2.818,1.2582006427889e-35,-1.5693081864665e-18,6.8950508137036e-18,1,0.2,-0.377023095718693,0.0517423008995817,-1.64831330766619e-15,-1.37916187627483,0.541200636208836,0,-2.71244285614949e-18,-6.91842924839241e-18
2.82,1.25994073395089e-35,-1.57199241942065e-18,6.88815989252684e-18,1,0.2,-0.379770794381331,0.0528205327517747,-1.6600152493086e-15,-1.36850322014433,0.537018044173639,0,-2.71954093680296e-18,-7.31308317177711e-18
2.822,1.26169708501099e-35,-1.57467739330136e-18,6.88087501373375e-18,1,0.2,-0.382496956414661,0.0538903133571026,-1.67159906743821e-15,-1.35762560641582,0.532749530396121,0,-2.72909279881709e-18,-7.66944462299538e-18
2.824,1.26347763552589e-35,-1.57736815680562e-18,6.87324113287977e-18,1,0.2,-0.385201145784679,0.0549514716102847,-1.68302107956835e-15,-1.34653077778881,0.528395778733713,0,-2.7404164085019e-18,-7.97856468077934e-18
2.826,1.26529063140888e-35,-1.5800701091806e-18,6.86531558415009e-18,1,0.2,-0.387882930024729,0.0560038378059119,-1.6942274249149e-15,-1.33522051247819,0.523957486980513,0,-2.75269774969954e-18,-8.23130319717786e-18
2.828,1.26714460930422e-35,-1.58278900840456e-18,6.85716879429278e-18,1,0.2,-0.390541880312802,0.0570472436687829,-1.70515345342174e-15,-1.32369662403609,0.519435366797413,0,-2.76498363926044e-18,-8.41835607745292e-18
2.83,1.26904838096165e-35,-1.58553097936766e-18,6.84888499655191e-18,1,0.2,-0.393177571548864,0.058081522384244,-1.71572311478623e-15,-1.3119609611738,0.514830143642204,0,-2.77617454251958e-18,-8.53028255997687e-18
2.832,1.27101101761079e-35,-1.58830252205284e-18,6.84056294460072e-18,1,0.2,-0.395789582432151,0.0591065086285255,-1.72584834748465e-15,-1.30001540758374,0.51014255669971,0,-2.78501738877273e-18,-8.55753249612901e-18
2.834,1.27303480686291e-35,-1.59110930270044e-18,6.83226979425032e-18,1,0.2,-0.398377495190171,0.0601220384623959,-1.73548397989737e-15,-1.28786187666876,0.505373356813519,0,-2.79177413534048e-18,-8.4980213604275e-18
2.836,1.27499373877906e-35,-1.59393512093789e-18,6.82323213284605e-18,1,0.2,-0.40094088963388,0.061127946998337,-1.74558687064452e-15,-1.27550222331919,0.50052327186615,0,-2.82718667943538e-18,-8.48765059452945e-18
2.838,1.27697405074529e-35,-1.59680089615646e-18,6.81410624394297e-18,1,0.2,-0.403479360115068,0.0621240750548396,-1.75542510877917e-15,-1.26293849052528,0.495593103552921,0,-2.8712607090565e-18,-8.43456202492441e-18
2.84,1.27897148959642e-35,-1.59971225031645e-18,6.80496143076915e-18,1,0.2,-0.405992500599068,0.0631102632987437,-1.7649686960371e-15,-1.2501726898284,0.490583641228219,0,-2.92544469529602e-18,-8.34429851507403e-18
2.842,1.28098037301004e-35,-1.60267494246752e-18,6.79587435395054e-18,1,0.2,-0.408479909157226,0.0640863540081409,-1.77418528995316e-15,-1.23720686569355,0.485495687166069,0,-2.99138168747521e-18,-8.22415967941689e-18
2.844,1.28299349614682e-35,-1.60569486346758e-18,6.78692922741169e-18,1,0.2,-0.410941188040355,0.0650521911011982,-1.78304020693135e-15,-1.22404309527491,0.480330056468156,0,-3.0709206648369e-18,-8.08331265213804e-18
2.846,1.28500203829096e-35,-1.60877803070168e-18,6.77821801427628e-18,1,0.2,-0.413375943752197,0.0660076201649866,-1.79149642531478e-15,-1.21068348818144,0.475087576971831,0,-3.16612788823812e-18,-7.93290285593821e-18
2.848,1.2869954694905e-35,-1.61193058280087e-18,6.7698406227678e-18,1,0.2,-0.415783787122877,0.0669524884843048,-1.79951458845574e-15,-1.19713018624249,0.46976908915813,0,-3.27929825184246e-18,-7.78616477080346e-18
2.85,1.28896145719772e-35,-1.61515877436112e-18,6.76190510211018e-18,1,0.2,-0.418164333382369,0.0678866450705074,-1.80705300778565e-15,-1.18338536327335,0.464375446059781,0,-3.41296663481284e-18,-7.65853270277436e-18
2.852,1.29088577290948e-35,-1.61846897066216e-18,6.75452783842839e-18,1,0.2,-0.420517202233947,0.0688099406903293,-1.81406766588515e-15,-1.16945122484086,0.458907513169223,0,-3.56991925300379e-18,-7.56775155271562e-18
2.854,1.29299164508891e-35,-1.62188215093032e-18,6.74685375369687e-18,1,0.2,-0.422842011614861,0.0697222254174951,-1.82103331296587e-15,-1.15532993930415,0.453366141378121,0,-3.70881805119891e-18,-7.3980176608223e-18
2.856,1.29523959226989e-35,-1.62540360257069e-18,6.73910318425473e-18,1,0.2,-0.425138390953786,0.0706233538351107,-1.82785518816154e-15,-1.14102378110918,0.447752223207954,0,-3.83691236170224e-18,-7.18405707086313e-18
2.858,1.29757033755338e-35,-1.62903764023312e-18,6.7315775030722e-18,1,0.2,-0.427405974837599,0.0715131825504253,-1.83439786686337e-15,-1.12653506080725,0.442066665348395,0,-3.96500307555323e-18,-6.97324392927675e-18
2.86,1.29999747388554e-35,-1.63279322096822e-18,6.72427967650278e-18,1,0.2,-0.429644400639333,0.0723915692640116,-1.84068712917218e-15,-1.11186609819741,0.436310378118057,0,-4.09025901473028e-18,-6.77303812454726e-18
2.862,1.30253618625286e-35,-1.63667962573389e-18,6.7172058012689e-18,1,0.2,-0.431853310468356,0.0732583735350405,-1.8467550482825e-15,-1.0970192425231,0.430484283389902,0,-4.2094239829731e-18,-6.59151824828547e-18
2.864,1.30520334322502e-35,-1.64070646531785e-18,6.71034454360042e-18,1,0.2,-0.43403235123895,0.0741134568081917,-1.85264039594542e-15,-1.08199687218467,0.424589314478434,0,-4.31879384148133e-18,-6.4373873668479e-18
2.866,1.30801758849777e-35,-1.64488368626015e-18,6.70367657837317e-18,1,0.2,-0.436181174738899,0.0749566824405693,-1.85838904793147e-15,-1.06680139445189,0.418626416026882,0,-4.41419358461352e-18,-6.31997879295527e-18
2.868,1.31099943243575e-35,-1.64922157677568e-18,6.69717402824742e-18,1,0.2,-0.43829943769807,0.0757879157286133,-1.86405438949345e-15,-1.05143524517647,0.412596543894397,0,-4.4909544155858e-18,-6.24926185731147e-18
2.87,1.31417134361538e-35,-1.65373077267666e-18,6.69079990280641e-18,1,0.2,-0.440386801856999,0.0766070239350141,-1.86969772082928e-15,-1.03590088850458,0.406500665043229,0,-4.54389082217082e-18,-6.2358476802221e-18
2.872,1.31739748691334e-35,-1.65833503282162e-18,6.68462161041041e-18,1,0.2,-0.442442930181844,0.0774138748034119,-1.87517097007727e-15,-1.02020078414709,0.400339744695163,0,-4.59132326337341e-18,-6.24003244628015e-18
2.874,1.3204928365547e-35,-1.6629305515091e-18,6.67873284129375e-18,1,0.2,-0.444467489552989,0.078208337613438,-1.88026510407507e-15,-1.00433740914902,0.394114754874123,0,-4.65870705535884e-18,-6.2064516850971e-18
2.876,1.32363753067282e-35,-1.66761131881681e-18,6.67295830705065e-18,1,0.2,-0.446460160789224,0.078990287114332,-1.88527292855731e-15,-0.98831334141461,0.387826707182479,0,-4.71648913054218e-18,-6.19574443362458e-18
2.878,1.32681677598025e-35,-1.67236439117358e-18,6.66725168717075e-18,1,0.2,-0.448420625253876,0.079759598269017,-1.89022899573597e-15,-0.972131146084385,0.381476608213946,0,-4.7640872674997e-18,-6.20652404203493e-18
2.88,1.33001308741314e-35,-1.67717442368547e-18,6.66155837729172e-18,1,0.2,-0.45034856954111,0.0805161480930628,-1.89517086597327e-15,-0.95579341412253,0.375065474695778,0,-4.80105382728638e-18,-6.23645121126452e-18
2.882,1.33320613713028e-35,-1.6820235441172e-18,6.6558151008793e-18,1,0.2,-0.452243685538687,0.0812598156793135,-1.90013918397218e-15,-0.939302761980331,0.368594333356689,0,-4.82708919950604e-18,-6.28216268092139e-18
2.884,1.33637260351212e-35,-1.6868912268735e-18,6.64994952090741e-18,1,0.2,-0.454105670490715,0.0819904822225119,-1.90517775496682e-15,-0.922661831259646,0.3620642207948,0,-4.84205524838123e-18,-6.33919991719279e-18
2.886,1.33948602015978e-35,-1.69175416698056e-18,6.64387985153818e-18,1,0.2,-0.455934227060406,0.0827080310439264,-1.91033362091302e-15,-0.905873288376322,0.355476183345551,0,-4.84598875882331e-18,-6.40193780075296e-18
2.888,1.34251662489409e-35,-1.69658615406736e-18,6.637514469802e-18,1,0.2,-0.457729063392832,0.0834123476159762,-1.91565713667865e-15,-0.888939824223668,0.348831276949655,0,-4.83911488250238e-18,-6.46351331467058e-18
2.89,1.34545356882346e-35,-1.70137358014251e-18,6.63081168873093e-18,1,0.2,-0.45948989245647,0.0841033193038461,-1.92115800074946e-15,-0.871864149058968,0.342130565146489,0,-4.82213661639037e-18,-6.52128789039211e-18
2.892,1.34861697865169e-35,-1.7063336080286e-18,6.62461940251704e-18,1,0.2,-0.461216422035711,0.0847808314384208,-1.92619032497053e-15,-0.854648925467065,0.335375092768163,0,-4.80010248614962e-18,-6.65404248111104e-18
2.894,1.35176408190254e-35,-1.71128916825814e-18,6.6182700669044e-18,1,0.2,-0.462908383620116,0.0854447786527929,-1.93121319265518e-15,-0.837296958955023,0.32856596073128,0,-4.77138707519752e-18,-6.80072796000668e-18
2.896,1.35488844176945e-35,-1.71622775060283e-18,6.61173111885112e-18,1,0.2,-0.46456550668348,0.0860950547890441,-1.93621608231995e-15,-0.819811026838305,0.3217042588897,0,-4.73757279698409e-18,-6.95822539805883e-18
2.898,1.35798387776914e-35,-1.72113632080414e-18,6.60496980518438e-18,1,0.2,-0.466187526356311,0.0867315559090217,-1.9411836820839e-15,-0.802193928306884,0.314791085681119,0,-4.70055083282569e-18,-7.12288732911693e-18
2.9,1.36104452252013e-35,-1.72600133983071e-18,6.59795335332686e-18,1,0.2,-0.46777418348188,0.087354180316334,-1.94609555656929e-15,-0.784448484044333,0.307827547977596,0,-4.66253714298875e-18,-7.29051785896173e-18
2.902,1.36406487852122e-35,-1.73080878313577e-18,6.59064914202315e-18,1,0.2,-0.469325224672278,0.0879628285783473,-1.95092581380224e-15,-0.766577535846852,0.300814760936052,0,-4.62608847777326e-18,-7.45635277436753e-18
2.904,1.36703987493e-35,-1.73554415991451e-18,6.58302487206614e-18,1,0.2,-0.470840402364467,0.088557403548181,-1.95564277211345e-15,-0.748583946242354,0.293753847848795,0,-4.59411838859654e-18,-7.61503965216374e-18
2.906,1.36996492434133e-35,-1.74019253236154e-18,6.57504873702348e-18,1,0.2,-0.472319474876332,0.0891378103867041,-1.96020862703886e-15,-0.730470598109493,0.286645939994023,0,-4.56991323907674e-18,-7.76061796829712e-18
2.908,1.37283597956586e-35,-1.74473853492826e-18,6.56668959396395e-18,1,0.2,-0.473762206462736,0.0897039565845308,-1.96457911822033e-15,-0.712240394296753,0.279492176486348,0,-4.55714821611659e-18,-7.88649920689345e-18
2.91,1.37571431731182e-35,-1.74930813181293e-18,6.55829279518546e-18,1,0.2,-0.475168357513399,0.0902557481155438,-1.96873877266779e-15,-0.693896205733911,0.272293683915077,0,-4.52990417256408e-18,-8.02941903544777e-18
2.912,1.37858976297147e-35,-1.75386900308674e-18,6.54978621553979e-18,1,0.2,-0.476537705449027,0.0907930976368015,-1.97262536360643e-15,-0.675440979937566,0.265051618923158,0,-4.49610156445814e-18,-8.17646092910631e-18
2.914,1.38145066067914e-35,-1.75838365925123e-18,6.54108618477082e-18,1,0.2,-0.477870034129287,0.0913159203320924,-1.97616800436798e-15,-0.656877684995453,0.257767146225914,0,-4.4651135486299e-18,-8.31253169807848e-18
2.916,1.38430535722141e-35,-1.76285638138354e-18,6.5322220166967e-18,1,0.2,-0.479165130645418,0.0918241326533139,-1.97929859245572e-15,-0.638209292134523,0.250441431770537,0,-4.43785109799392e-18,-8.43489806707601e-18
2.918,1.3871640746893e-35,-1.76729342100208e-18,6.52323064318505e-18,1,0.2,-0.4804227881458,0.0923176534292638,-1.98194148175963e-15,-0.619438789810302,0.24307564826493,0,-4.41520686317432e-18,-8.54081344190398e-18
2.92,1.39003901637907e-35,-1.77170312689134e-18,6.51415706997453e-18,1,0.2,-0.481642805884529,0.0927964038846993,-1.98401317645647e-15,-0.600569183286886,0.235670975012891,0,-4.39804841673598e-18,-8.62753138963241e-18
2.922,1.39294447269301e-35,-1.77609607192675e-18,6.50505483249643e-18,1,0.2,-0.482824989269984,0.0932603076593979,-1.98542202491001e-15,-0.581603494216881,0.228228597749282,0,-4.38721149741557e-18,-8.69231911876811e-18
2.924,1.39589692704019e-35,-1.78048517989947e-18,6.49598645169633e-18,1,0.2,-0.483969149913407,0.093709290827217,-1.98606791357115e-15,-0.562544760221402,0.220749708475204,0,-4.38349325435272e-18,-8.7324709594264e-18
2.926,1.3989151617373e-35,-1.78488585234129e-18,6.48702388985568e-18,1,0.2,-0.485075105677464,0.0941432819151548,-1.98584196087807e-15,-0.543396034470002,0.213235505293169,0,-4.38764549132105e-18,-8.74532184350291e-18
2.928,1.40192546192928e-35,-1.7892552004803e-18,6.47796351631619e-18,1,0.2,-0.486142675169586,0.0945622097424625,-1.98521897079381e-15,-0.5241603626187,0.205687183357279,0,-4.39602432001694e-18,-8.74382257783502e-18
2.93,1.4048341808413e-35,-1.79353866638229e-18,6.46854454007279e-18,1,0.2,-0.487171682032058,0.0949660051041334,-1.9848045441713e-15,-0.504840799677459,0.198105941492243,0,-4.40389981329724e-18,-8.7446716184039e-18
2.932,1.40775274800739e-35,-1.79781446075637e-18,6.45912603090327e-18,1,0.2,-0.488161968155618,0.095354605956085,-1.98393002828381e-15,-0.485440463248028,0.190493003084583,0,-4.4157428566935e-18,-8.73144962065711e-18
2.934,1.4106837339391e-35,-1.80209218186904e-18,6.44974265663137e-18,1,0.2,-0.489113375345116,0.0957279502205309,-1.98261371844693e-15,-0.465962458179026,0.18284958651633,0,-4.4308449659852e-18,-8.70612862753356e-18
2.936,1.41362960142576e-35,-1.80638265585004e-18,6.44043197286279e-18,1,0.2,-0.490025751727815,0.0960859783006811,-1.9808819506136e-15,-0.446409902066875,0.175176915171913,0,-4.44828414814829e-18,-8.67127014459361e-18
2.938,1.41659267208336e-35,-1.81069797410054e-18,6.43123445959958e-18,1,0.2,-0.490898951793815,0.0964286330966019,-1.97876966566901e-15,-0.426785924802479,0.167476217260277,0,-4.46691176755638e-18,-8.63006147077278e-18
2.94,1.41957509290344e-35,-1.81505153070129e-18,6.42219355785465e-18,1,0.2,-0.491732836436457,0.0967558600210743,-1.97632097372552e-15,-0.407093668117985,0.159748725637015,0,-4.48533941218198e-18,-8.58635202913549e-18
2.942,1.42257880280194e-35,-1.8194580598209e-18,6.4133557062662e-18,1,0.2,-0.492527272992748,0.097067607015454,-1.9735897184175e-15,-0.387336285133463,0.15199567762649,0,-4.50192575979771e-18,-8.5446896976287e-18
2.944,1.42560549916812e-35,-1.82393367312396e-18,6.4047703777122e-18,1,0.2,-0.493282135283764,0.09736382456553,-1.97064004119627e-15,-0.367516939903667,0.144218314843972,0,-4.51476344417753e-18,-8.51035713983574e-18
2.946,1.42865309183122e-35,-1.82848166683798e-18,6.39644595444307e-18,1,0.2,-0.493997302565952,0.0976444652899974,-1.96751887200881e-15,-0.347638803599486,0.136417881697192,0,-4.52327961666005e-18,-8.48516341191069e-18
2.948,1.43167512097959e-35,-1.83292828661012e-18,6.38783997233659e-18,1,0.2,-0.494672646998862,0.097909479022641,-1.96393241671669e-15,-0.327705015207083,0.128595609964189,0,-4.5468510271162e-18,-8.41847994990738e-18
2.95,1.43469942553516e-35,-1.837403655438e-18,6.37935152073463e-18,1,0.2,-0.495308070490735,0.0981588272710081,-1.9601954221742e-15,-0.30771879479687,0.120752763241487,0,-4.57025876134983e-18,-8.35072022413777e-18
2.952,1.43772125050002e-35,-1.84190889795797e-18,6.37097780567189e-18,1,0.2,-0.495903471605718,0.0983924702303819,-1.95637768955616e-15,-0.2876833406938,0.112890596592419,0,-4.5927666840785e-18,-8.28424377509071e-18
2.954,1.44073484885224e-35,-1.84644434048666e-18,6.36271191776475e-18,1,0.2,-0.496458755413265,0.0986103706488104,-1.95255747788514e-15,-0.267601859332297,0.105010368262575,0,-4.61357489077717e-18,-8.22162177353389e-18
2.956,1.44373341997359e-35,-1.85100943450313e-18,6.35454251527524e-18,1,0.2,-0.496973833519831,0.0988124938395437,-1.94882184357306e-15,-0.24747756477607,0.0971133394913758,0,-4.63181949289024e-18,-8.16563936862478e-18
2.958,1.44670904807714e-35,-1.85560268013096e-18,6.34645350717518e-18,1,0.2,-0.497448624100566,0.098998807693472,-1.94526697996276e-15,-0.227313678237856,0.0892007743236093,0,-4.64657240304372e-18,-8.11929803602146e-18
2.96,1.44965264063495e-35,-1.86022154962048e-18,6.33842373621015e-18,1,0.2,-0.497883051931012,0.0991692826915625,-1.94199855686966e-15,-0.207113427599237,0.0812739394210035,0,-4.65684112025722e-18,-8.08581792599348e-18
2.962,1.45255386680576e-35,-1.86486241083087e-18,6.33042666196356e-18,1,0.2,-0.498277048418799,0.0993238919172976,-1.93913206012328e-15,-0.186880046930376,0.0733341038737651,0,-4.66156851515609e-18,-8.06864021153276e-18
2.964,1.45540109586256e-35,-1.86952045071236e-18,6.32243004392071e-18,1,0.2,-0.498630551635336,0.0994626110691123,-1.93679313110889e-15,-0.166616776009839,0.0653825390121498,0,-4.6596326151835e-18,-8.0714294364644e-18
2.966,1.45826215920254e-35,-1.87419359534373e-18,6.31447865226919e-18,1,0.2,-0.498943494068645,0.0995854136544484,-1.93369780826237e-15,-0.146326832685082,0.0574205075603673,0,-4.65824930407405e-18,-8.15566204299716e-18
2.968,1.46111142530773e-35,-1.87887388568124e-18,6.30651637330581e-18,1,0.2,-0.499215828916786,0.0996922813076305,-1.93019013698675e-15,-0.126013470479795,0.0494492862424348,0,-4.65500016308014e-18,-8.31746483180352e-18
2.97,1.46392215800252e-35,-1.88355197100614e-18,6.29848083272803e-18,1,0.2,-0.499447516078965,0.0997831982925978,-1.9266186611002e-15,-0.105679947057698,0.0414701534069698,0,-4.64744078732459e-18,-8.55346572666685e-18
2.972,1.46668878907536e-35,-1.88821813678549e-18,6.29032602197176e-18,1,0.2,-0.499638518794177,0.0998581501838648,-1.92294434293259e-15,-0.0853295162373622,0.0334843858937045,0,-4.63542257051035e-18,-8.87670906369347e-18
2.974,1.46940543354114e-35,-1.89286116882409e-18,6.2819999738752e-18,1,0.2,-0.499788806927547,0.0999171251561242,-1.91911731522402e-15,-0.0649654347108073,0.0254932616699489,0,-4.61886520676341e-18,-9.30139409931308e-18
2.976,1.47206588836489e-35,-1.89746827972812e-18,6.27344450768333e-18,1,0.2,-0.499898356992865,0.0999601139930889,-1.91507616124538e-15,-0.0445909615430557,0.0174980596342094,0,-4.59776274458368e-18,-9.84292031880701e-18
2.978,1.47466363118537e-35,-1.90202503536883e-18,6.26459497405213e-18,1,0.2,-0.499967152175123,0.099987110096336,-1.91074719491905e-15,-0.0242093576716132,0.00950005941977844,0,-4.57218964079559e-18,-1.05179327448378e-17
2.98,1.47719181903876e-35,-1.90651528134619e-18,6.25538000005305e-18,1,0.2,-0.499995182353048,0.099998109494149,-1.9060437409395e-15,-0.00382388540602193,0.00150054119835328,0,-4.54230681449893e-18,-1.13443672459771e-17
2.982,1.47964328708221e-35,-1.91092106945252e-18,6.24572123417733e-18,1,0.2,-0.499982444121634,0.0999931108503612,-1.90086541489393e-15,0.0165621920726579,-0.0064992145163743,0,-4.50836770101951e-18,-1.23414958452357e-17
2.984,1.48208028195176e-35,-1.91532188923581e-18,6.23553655865051e-18,1,0.2,-0.499928934173529,0.0999721128671251,-1.89556837593993e-15,0.0369456205351768,-0.0144979307235167,0,-4.47337540498577e-18,-1.33622278283538e-17
2.986,1.48457568931849e-35,-1.91981090180908e-18,6.22473691224662e-18,1,0.2,-0.499834654918616,0.0999351164901095,-1.89056767924002e-15,0.0573231473474517,-0.0224943310481498,0,-4.44085445288361e-18,-1.42345270203143e-17
2.988,1.48706189001012e-35,-1.92427963278858e-18,6.21321852025657e-18,1,0.2,-0.499699628900568,0.0998821305657381,-1.88531577181031e-15,0.0776915017646218,-0.0304871320084504,0,-4.40911086403889e-18,-1.5125025286478e-17
2.99,1.48954933486188e-35,-1.92872916050492e-18,6.20087350742404e-18,1,0.2,-0.499523878003356,0.099813163681559,-1.87977798828005e-15,0.0980474246532018,-0.0384750546790463,0,-4.37954780548123e-18,-1.60132906848036e-17
2.992,1.49205024353793e-35,-1.93316138814484e-18,6.18758584920475e-18,1,0.2,-0.49930743074018,0.0997282270265138,-1.87391651806268e-15,0.118387658790928,-0.0464568208845533,0,-4.35377095520752e-18,-1.68754094949531e-17
2.994,1.49457870273296e-35,-1.9375791118757e-18,6.17323112171702e-18,1,0.2,-0.49905032226653,0.0996273343960634,-1.8676903573286e-15,0.138708949380576,-0.0544311534012031,0,-4.33359833798057e-18,-1.76837922362346e-17
2.996,1.4971507643737e-35,-1.94198608896988e-18,6.15767625169231e-18,1,0.2,-0.498752594393246,0.0995105021973128,-1.86105526097798e-15,0.159008044563709,-0.0623967761584448,0,-4.32107016112792e-18,-1.84069796855412e-17
2.998,1.49978454382044e-35,-1.9463871059293e-18,6.14077926642575e-18,1,0.2,-0.498414295599583,0.0993777494541369,-1.8539636946135e-15,0.179281695934491,-0.0703524144405728,0,-4.31845865034055e-18,-1.90094488952929e-17
3,1.50250031806861e-35,-1.9507880466098e-18,6.12238904372674e-18,1,0.2,-0.498035481046267,0.0992290978123055,-1.84636478651313e-15,0.199526659053439,-0.0782967950883275,0,-4.32827788547161e-18,-1.94514192113766e-17
3.002,1.50529942659973e-35,-1.95519142473684e-18,6.10255239739316e-18,1,0.2,-0.497616211214722,0.0990645710054971,-1.83825951716454e-15,0.219739694836617,-0.086228647044035,0,-4.35030988675328e-18,-1.97292273255746e-17
3.004,1.50795864657017e-35,-1.95955243336322e-18,6.08352604507545e-18,1,0.2,-0.497156538586838,0.0988841896282722,-1.83023675887502e-15,0.239917578565082,-0.0941467048870269,0,-4.35265677729817e-18,-2.0268860988952e-17
3.006,1.51064711208088e-35,-1.96391099453826e-18,6.06374310805126e-18,1,0.2,-0.496656547635347,0.0986879868288037,-1.82186587159789e-15,0.260057074925986,-0.102049699039451,0,-4.35857465835312e-18,-2.07452479139013e-17
3.008,1.51336740313362e-35,-1.96827221591522e-18,6.04328064235553e-18,1,0.2,-0.496116318606465,0.0984759940967254,-1.81315336089785e-15,0.280154961611592,-0.109936365026828,0,-4.36779702649719e-18,-2.11519344279306e-17
3.01,1.51612166091957e-35,-1.97264198164357e-18,6.02223554241379e-18,1,0.2,-0.49553593829282,0.0982482454905677,-1.80411021080755e-15,0.300208022977128,-0.117805440989307,0,-4.3799132569538e-18,-2.14831558905198e-17
3.012,1.5189115370446e-35,-1.97702698861692e-18,6.00072574815989e-18,1,0.2,-0.494915500036867,0.0980047776390947,-1.79475222401346e-15,0.320213050560683,-0.125655667885688,0,-4.39435746940777e-18,-2.17339278328132e-17
3.014,1.52173814275443e-35,-1.9814347827209e-18,5.97889145215385e-18,1,0.2,-0.494255103734286,0.0977456297426402,-1.78510036204176e-15,0.340166843603179,-0.133485789697456,0,-4.41039739382255e-18,-2.19001370973118e-17
3.016,1.52460199815985e-35,-1.9858737950811e-18,5.95689630669959e-18,1,0.2,-0.493554855837392,0.0974708435744448,-1.7751810854442e-15,0.360066209568266,-0.141294553632801,0,-4.42712323625722e-18,-2.19786329775655e-17
3.018,1.52750298146197e-35,-1.99035337831094e-18,5.93492863096275e-18,1,0.2,-0.49281486935854,0.0971804634819915,-1.76502669398396e-15,0.379907964662296,-0.149080710330659,0,-4.44343654468374e-18,-2.19673183578657e-17
3.02,1.53044027817741e-35,-1.99488384275958e-18,5.91320261808847e-18,1,0.2,-0.492035263873529,0.0968745363883428,-1.75467566682152e-15,0.399688934354218,-0.15684301406473,0,-4.45803907480396e-18,-2.18652408529376e-17
3.022,1.53337408827831e-35,-1.99933944949329e-18,5.8905100809309e-18,1,0.2,-0.491216152296955,0.0965531066026201,-1.74406964313688e-15,0.419405952422637,-0.164580222369524,0,-4.46484072172371e-18,-2.17295363243852e-17
3.024,1.53630828721513e-35,-2.00375485022703e-18,5.86735662308156e-18,1,0.2,-0.49035766949588,0.0962162270483718,-1.73327731328717e-15,0.439055864661402,-0.172291097494489,0,-4.46285624763621e-18,-2.15525570006068e-17
3.026,1.53924429328274e-35,-2.0081599859111e-18,5.8442162394612e-18,1,0.2,-0.489459956353384,0.095863953009907,-1.72237021032234e-15,0.458635527624703,-0.179974405911565,0,-4.45067410444653e-18,-2.13304699482836e-17
3.028,1.5421724813043e-35,-2.01254953525225e-18,5.82120900714885e-18,1,0.2,-0.488523156819497,0.0954963409750462,-1.7113999805655e-15,0.478141808818223,-0.187628918390199,0,-4.42542284612769e-18,-2.10760375255539e-17
3.03,1.54508167865354e-35,-2.01691716259614e-18,5.79846413766431e-18,1,0.2,-0.487547421216872,0.0951134499323077,-1.70042452659608e-15,0.497571587586809,-0.195253410345674,0,-4.38390358406932e-18,-2.08045158306797e-17
