"time","junctionIdeal.medium.h","junctionIdeal.medium.p","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
3.012,104592.907008723,453834.084590204,106236.654607685,476920.858258619,89194.2538895545,453815.465023948,94300.2021785796,408649.765381653,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.013,104595.836608152,453904.65159662,106239.021653545,476956.133516663,89194.3823984675,453886.030199874,94303.8443885941,408790.255586887,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.014,104598.766207581,453975.218603035,106241.388699405,476991.408774706,89194.5109073804,453956.5953758,94307.4865986086,408930.745792122,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.015,104601.695807011,454045.785609451,106243.755745265,477026.68403275,89194.6394162934,454027.160551726,94311.1288086231,409071.235997357,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.016,104604.62540644,454116.352615866,106246.122791125,477061.959290793,89194.7679252063,454097.725727652,94314.7710186376,409211.726202591,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.017,104607.555005869,454186.919622282,106248.489836985,477097.234548837,89194.8964341193,454168.290903579,94318.4132286521,409352.216407826,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.018,104610.484605299,454257.486628697,106250.856882845,477132.50980688,89195.0249430322,454238.856079505,94322.0554386666,409492.706613061,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.019,104613.414204728,454328.053635113,106253.223928705,477167.785064923,89195.1534519452,454309.421255431,94325.6976486811,409633.196818295,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.02,104616.343804157,454398.620641529,106255.590974565,477203.060322967,89195.2819608581,454379.986431357,94329.3398586956,409773.68702353,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.021,104619.273403586,454469.187647944,106257.958020425,477238.33558101,89195.4104697711,454450.551607283,94332.98206871,409914.177228765,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.022,104622.179397484,454539.703353683,106260.305732694,477273.585279872,89195.5390458188,454521.065489994,94336.6020284862,410054.558873496,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.023,104625.080608801,454610.208665687,106262.649527895,477308.829800334,89195.6676354684,454591.568980481,94340.2174802694,410194.918523409,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.024,104627.981820117,454680.71397769,106264.993323097,477344.074320796,89195.7962251179,454662.072470969,94343.8329320526,410335.278173322,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.025,104630.883031434,454751.219289694,106267.337118298,477379.318841259,89195.9248147675,454732.575961456,94347.4483838359,410475.637823234,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.026,104633.78424275,454821.724601698,106269.680913499,477414.563361721,89196.053404417,454803.079451943,94351.0638356191,410615.997473147,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.027,104636.685454067,454892.229913702,106272.024708701,477449.807882183,89196.1819940666,454873.582942431,94354.6792874023,410756.357123059,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.028,104639.586665384,454962.735225706,106274.368503902,477485.052402646,89196.3105837161,454944.086432918,94358.2947391855,410896.716772972,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.029,104642.4878767,455033.240537709,106276.712299104,477520.296923108,89196.4391733657,455014.589923405,94361.9101909687,411037.076422884,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.03,104645.389088017,455103.745849713,106279.056094305,477555.541443571,89196.5677630152,455085.093413892,94365.5256427519,411177.436072797,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.031,104648.264169747,455174.18851528,106281.378497181,477590.754715613,89196.6964205856,455155.534262672,94369.1162779976,411317.664388873,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.032,104651.136988509,455244.625755313,106283.699047361,477625.965281368,89196.8250840384,455225.969686327,94372.7047639918,411457.881330702,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.033,104654.00980727,455315.062995347,106286.019597541,477661.175847122,89196.9537474911,455296.405109983,94376.293249986,411598.098272531,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.034,104656.882626032,455385.500235381,106288.340147721,477696.386412876,89197.0824109439,455366.840533639,94379.8817359801,411738.31521436,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.035,104659.755444793,455455.937475414,106290.660697901,477731.59697863,89197.2110743966,455437.275957295,94383.4702219743,411878.532156189,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.036,104662.628263555,455526.374715448,106292.981248081,477766.807544385,89197.3397378493,455507.71138095,94387.0587079685,412018.749098018,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.037,104665.501082316,455596.811955481,106295.301798261,477802.018110139,89197.468401302,455578.146804606,94390.6471939627,412158.966039847,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.038,104668.373901078,455667.249195515,106297.622348441,477837.228675893,89197.5970647548,455648.582228262,94394.2356799569,412299.182981676,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.039,104671.246490484,455737.685785547,106299.942710929,477872.438917388,89197.7257286988,455719.017001969,94397.8239465595,412439.398566654,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.04,104674.094009325,455808.051324715,106302.24255705,477907.613714566,89197.8544463434,455789.380730705,94401.3882317499,412579.46583603,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.041,104676.941528166,455878.416863883,106304.54240317,477942.788511744,89197.9831639879,455859.744459441,94404.9525169403,412719.533105406,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.042,104679.789047007,455948.782403051,106306.84224929,477977.963308921,89198.1118816325,455930.108188176,94408.5168021307,412859.600374781,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.043,104682.636565848,456019.147942219,106309.142095411,478013.138106099,89198.240599277,456000.471916912,94412.0810873212,412999.667644157,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.044,104685.484084689,456089.513481387,106311.441941531,478048.312903276,89198.3693169216,456070.835645648,94415.6453725116,413139.734913533,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.045,104688.33160353,456159.879020555,106313.741787651,478083.487700454,89198.4980345661,456141.199374383,94419.209657702,413279.802182908,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.046,104691.179122372,456230.244559723,106316.041633772,478118.662497631,89198.6267522107,456211.563103119,94422.7739428924,413419.869452284,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.047,104694.026641213,456300.610098891,106318.341479892,478153.837294809,89198.7554698553,456281.926831855,94426.3382280829,413559.936721659,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.048,104696.849001261,456370.900137879,106320.620744313,478188.974414889,89198.8842367175,456352.215065458,94429.8782861541,413699.847083104,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.049,104699.671080379,456441.189333808,106322.899778912,478224.111114255,89199.0130041293,456422.502456059,94433.4180736977,413839.755692466,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.05,104702.493159497,456511.478529738,106325.178813511,478259.247813621,89199.1417715411,456492.78984666,94436.9578612414,413979.664301827,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.051,104705.315238614,456581.767725667,106327.45784811,478294.384512987,89199.2705389529,456563.077237262,94440.497648785,414119.572911189,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.052,104708.137317732,456652.056921596,106329.736882709,478329.521212353,89199.3993063647,456633.364627863,94444.0374363286,414259.48152055,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.053,104710.959396849,456722.346117525,106332.015917308,478364.657911719,89199.5280737765,456703.652018464,94447.5772238722,414399.390129911,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.054,104713.781475967,456792.635313454,106334.294951907,478399.794611085,89199.6568411883,456773.939409065,94451.1170114159,414539.298739273,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.055,104716.603555085,456862.924509383,106336.573986506,478434.931310451,89199.7856086001,456844.226799666,94454.6567989595,414679.207348634,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.056,104719.403762665,456933.138546998,106338.835135564,478470.030500967,89199.9144088471,456914.439037321,94458.1753922143,414818.960173551,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.057,104722.203267007,457003.350168041,106341.095709547,478505.128485457,89200.0432101498,456984.648858577,94461.6933040071,414958.707989515,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.058,104725.00277135,457073.561789084,106343.35628353,478540.226469947,89200.1720114526,457054.858679832,94465.2112157999,415098.455805479,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.059,104727.802275693,457143.773410127,106345.616857513,478575.324454437,89200.3008127553,457125.068501087,94468.7291275928,415238.203621443,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.06,104730.601780035,457213.98503117,106347.877431496,478610.422438926,89200.4296140581,457195.278322343,94472.2470393856,415377.951437408,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.061,104733.401284378,457284.196652213,106350.138005478,478645.520423416,89200.5584153608,457265.488143598,94475.7649511784,415517.699253372,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.062,104736.20078872,457354.408273256,106352.398579461,478680.618407906,89200.6872166635,457335.697964853,94479.2828629712,415657.447069336,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.063,104738.983173705,457424.558849855,106354.645157987,478715.685921293,89200.8160411506,457405.846745536,94482.7840869272,415797.068711458,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.064,104741.759875067,457494.689159713,106356.887090025,478750.743318282,89200.9448733348,457475.975260765,94486.2797705256,415936.648463897,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.065,104744.53657643,457564.819469572,106359.129022063,478785.800715271,89201.073705519,457546.103775993,94489.775454124,416076.228216336,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.066,104747.313277792,457634.949779431,106361.370954101,478820.85811226,89201.2025377032,457616.232291222,94493.2711377224,416215.807968775,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.067,104750.089979154,457705.08008929,106363.612886139,478855.915509249,89201.3313698875,457686.36080645,94496.7668213208,416355.387721214,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.068,104752.866680517,457775.210399149,106365.854818177,478890.972906238,89201.4602020717,457756.489321679,94500.2625049192,416494.967473653,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.069,104755.643381879,457845.340709007,106368.096750215,478926.030303226,89201.5890342559,457826.617836908,94503.7581885176,416634.547226092,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.07,104758.409341636,457915.428093444,106370.329903805,478961.066271682,89201.7178761682,457896.703429439,94507.2433432742,416774.038425025,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.071,104761.165876774,457985.477815376,106372.555355238,478996.083438874,89201.846726616,457966.751361858,94510.7192600892,416913.451927651,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.072,104763.922411911,458055.527537309,106374.780806671,479031.100606066,89201.9755770637,458036.799294278,94514.1951769042,417052.865430277,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.073,104766.678947049,458125.577259241,106377.006258105,479066.117773258,89202.1044275115,458106.847226697,94517.6710937192,417192.278932903,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.074,104769.435482187,458195.626981174,106379.231709538,479101.13494045,89202.2332779592,458176.895159116,94521.1470105343,417331.692435529,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.075,104772.192017325,458265.676703107,106381.457160971,479136.152107641,89202.362128407,458246.943091536,94524.6229273493,417471.105938156,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.076,104774.947808959,458335.72338282,106383.682004932,479171.167756006,89202.4909794449,458316.987981922,94528.0981115367,417610.513176352,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.077,104777.68389875,458405.689447808,106385.890751679,479206.143157493,89202.6198461216,458386.952262512,94531.5538820733,417749.754415543,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.078,104780.419988541,458475.655512795,106388.099498427,479241.118558979,89202.7487127983,458456.916543103,94535.0096526099,417888.995654734,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.079,104783.156078331,458545.621577783,106390.308245175,479276.093960466,89202.877579475,458526.880823693,94538.4654231465,418028.236893926,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.08,104785.892168122,458615.58764277,106392.516991923,479311.069361952,89203.0064461517,458596.845104283,94541.9211936831,418167.478133117,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.081,104788.628257913,458685.553707758,106394.725738671,479346.044763439,89203.1353128284,458666.809384873,94545.3769642197,418306.719372308,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.082,104791.364347704,458755.519772745,106396.934485419,479381.020164926,89203.2641795051,458736.773665464,94548.8327347563,418445.960611499,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.083,104794.089407833,458825.438636919,106399.134222835,479415.971997967,89203.3930526788,458806.690747785,94552.2775799017,418585.104827499,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.084,104796.805075259,458895.317305543,106401.326288031,479450.903760452,89203.5219313854,458876.567636723,94555.7131211374,418724.166419911,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.085,104799.520742684,458965.195974167,106403.518353227,479485.835522937,89203.6508100919,458946.444525662,94559.1486623731,418863.228012323,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.086,104802.236410109,459035.074642791,106405.710418423,479520.767285422,89203.7796887985,459016.3214146,94562.5842036088,419002.289604735,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.087,104804.952077534,459104.953311415,106407.902483619,479555.699047907,89203.9085675051,459086.198303538,94566.0197448445,419141.351197147,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.088,104807.667744959,459174.831980039,106410.094548815,479590.630810392,89204.0374462116,459156.075192476,94569.4552860801,419280.412789559,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.089,104810.383053375,459244.708573097,106412.286321017,479625.561537194,89204.1663245753,459225.950006094,94572.8904681878,419419.470113286,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.09,104813.08921382,459314.532278463,106414.470627402,479660.465873674,89204.2951942024,459295.771938273,94576.3164993192,419558.418666227,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.091,104815.792867106,459384.341489044,106416.652887652,479695.362977429,89204.424061435,459365.579377381,94579.7400224677,419697.33740866,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.092,104818.494013233,459454.136204842,106418.833101766,479730.252848462,89204.5529262731,459435.37232342,94583.1610376334,419836.226340584,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.093,104821.192652201,459523.916425855,106421.011269744,479765.135486772,89204.6817887169,459505.150776388,94586.5795448163,419975.085462,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.094,104823.88878401,459593.682152085,106423.187391587,479800.010892358,89204.8106487662,459574.914736287,94589.9955440164,420113.914772906,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.095,104826.58240866,459663.43338353,106425.361467294,479834.879065221,89204.939506421,459644.664203115,94593.4090352336,420252.714273304,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.096,104829.273526151,459733.170120192,106427.533496866,479869.740005361,89205.0683616815,459714.399176873,94596.8200184681,420391.483963193,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.097,104831.962136483,459802.892362069,106429.703480301,479904.593712778,89205.1972145475,459784.119657561,94600.2284937197,420530.223842573,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.098,104834.648239657,459872.600109163,106431.871417602,479939.440187472,89205.326065019,459853.825645179,94603.6344609885,420668.933911445,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.099,104837.331835671,459942.293361473,106434.037308766,479974.279429443,89205.4549130962,459923.517139727,94607.0379202745,420807.614169807,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.1,104840.012924527,460011.972118998,106436.201153795,480009.111438691,89205.5837587789,459993.194141205,94610.4388715777,420946.264617661,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.101,104842.691506223,460081.63638174,106438.362952688,480043.936215215,89205.7126020671,460062.856649612,94613.8373148981,421084.885255006,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.102,104845.367426273,460151.285745517,106440.522579344,480078.753553917,89205.8414432932,460132.504260277,94617.2330910215,421223.475311406,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.103,104848.037734033,460220.912490668,106442.677625283,480113.559537491,89205.9702888036,460202.129244129,94620.6231590317,421362.020071874,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.104,104850.705072113,460290.523530956,106444.830247551,480148.357674293,89206.0991329143,460271.738523358,94624.0102423875,421500.53271522,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.105,104853.369440513,460360.118866383,106446.980446148,480183.147964324,89206.2279756254,460341.332097965,94627.3943410887,421639.013241444,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.106,104856.030839232,460429.698496949,106449.128221073,480217.930407584,89206.3568169369,460410.909967949,94630.7754551354,421777.461650547,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.107,104858.689268272,460499.262422653,106451.273572327,480252.705004073,89206.4856568488,460480.472133312,94634.1535845276,421915.877942527,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.108,104861.344727632,460568.810643496,106453.416499909,480287.47175379,89206.6144953611,460550.018594052,94637.5287292654,422054.262117386,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.109,104863.997217311,460638.343159477,106455.557003821,480322.230656737,89206.7433324737,460619.54935017,94640.9008893486,422192.614175123,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.11,104866.64673731,460707.859970596,106457.695084061,480356.981712912,89206.8721681867,460689.064401666,94644.2700647773,422330.934115738,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.111,104869.29328763,460777.361076854,106459.83074063,480391.724922316,89207.0010025001,460758.56374854,94647.6362555516,422469.221939232,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.112,104871.936868269,460846.846478251,106461.963973528,480426.460284948,89207.1298354139,460828.047390791,94650.9994616713,422607.477645603,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.113,104874.577479228,460916.316174786,106464.094782754,480461.18780081,89207.2586669281,460897.51532842,94654.3596831366,422745.701234853,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.114,104877.215120507,460985.77016646,106466.223168309,480495.9074699,89207.3874970426,460966.967561427,94657.7169199473,422883.892706981,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.115,104879.849753799,461055.207846143,106468.349099342,480530.618990152,89207.5163252978,461036.403482929,94661.0711227977,423022.050827926,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.116,104882.480749461,461124.619234441,106470.472068765,480565.317396483,89207.6451441379,461105.81311759,94664.4214812458,423160.155313414,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.117,104885.108675333,461194.013331234,106472.592533893,480600.007166633,89207.7739603769,461175.20546163,94667.7687261857,423298.224456743,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.118,104887.733531418,461263.390136523,106474.710494726,480634.688300604,89207.902774015,461244.58051505,94671.1128576173,423436.258257913,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.119,104890.355317714,461332.749650306,106476.825951265,480669.360798395,89208.0315850522,461313.938277849,94674.4538755406,423574.256716925,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.12,104892.974034221,461402.091872585,106478.93890351,480704.024660007,89208.1603934884,461383.278750028,94677.7917799557,423712.219833778,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.121,104895.58968094,461471.416803359,106481.04935146,480738.67988544,89208.2891993237,461452.601931586,94681.1265708626,423850.147608472,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.122,104898.202257871,461540.724442627,106483.157295116,480773.326474692,89208.418002558,461521.907822523,94684.4582482612,423988.040041008,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.123,104900.811765013,461610.014790391,106485.262734477,480807.964427765,89208.5468031914,461591.19642284,94687.7868121516,424125.897131385,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.124,104903.418202366,461679.28784665,106487.365669544,480842.593744659,89208.6756012238,461660.467732536,94691.1122625337,424263.718879603,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.125,104906.021569931,461748.543611404,106489.466100317,480877.214425373,89208.8043966553,461729.721751612,94694.4345994076,424401.505285663,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.126,104908.621867708,461817.782084653,106491.564026795,480911.826469907,89208.9331894858,461798.958480067,94697.7538227732,424539.256349564,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.127,104911.219095696,461887.003266397,106493.659448979,480946.429878262,89209.0619797154,461868.177917901,94701.0699326306,424676.972071307,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.128,104913.813242969,461956.206471541,106495.752358483,480981.024307874,89209.1907666624,461937.379380047,94704.3829047656,424814.651080165,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.129,104916.404152481,462025.381853263,106497.842634778,481015.604835111,89209.3195405303,462006.553020062,94707.6923911492,424952.273674811,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.13,104918.991966872,462094.538355197,106499.930387338,481050.175931992,89209.448310217,462075.707781236,94710.9987078879,425089.857749492,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.131,104921.576686145,462163.675977343,106502.015616162,481084.737598516,89209.5770757226,462144.843663567,94714.3018549816,425227.403304208,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.132,104924.158310297,462232.794719701,106504.098321251,481119.289834683,89209.7058370471,462213.960667056,94717.6018324304,425364.910338959,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.133,104926.736839329,462301.894582271,106506.178502605,481153.832640493,89209.8345941904,462283.058791703,94720.8986402342,425502.378853746,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.134,104929.312273242,462370.975565053,106508.256160223,481188.366015946,89209.9633471526,462352.138037508,94724.192278393,425639.808848568,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.135,104931.884612034,462440.037668047,106510.331294105,481222.889961042,89210.0920959336,462421.198404471,94727.4827469068,425777.200323426,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.136,104934.453855707,462509.080891253,106512.403904253,481257.404475781,89210.2208405336,462490.239892591,94730.7700457757,425914.553278319,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.137,104937.02000426,462578.10523467,106514.473990664,481291.909560164,89210.3495809523,462559.262501869,94734.0541749996,426051.867713247,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.138,104939.583057693,462647.1106983,106516.54155334,481326.40521419,89210.47831719,462628.266232305,94737.3351345785,426189.14362821,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.139,104942.143016006,462716.097282141,106518.606592281,481360.891437859,89210.6070492465,462697.251083899,94740.6129245125,426326.381023209,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.14,104944.699879199,462785.064986195,106520.669107486,481395.368231171,89210.7357771219,462766.21705665,94743.8875448014,426463.579898243,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.141,104947.253648846,462854.013292868,106522.729100622,481429.835335362,89210.8645002538,462835.163632985,94747.1589877958,426600.739217217,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.142,104949.804345918,462922.935302984,106524.786593887,481464.289301278,89210.993211147,462904.083913959,94750.4271515303,426737.845169632,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.143,104952.351953178,462991.836687466,106526.841569035,481498.732964024,89211.1219159622,462972.983570304,94753.6921198174,426874.909107318,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.144,104954.896471003,463060.717322197,106528.894026465,481533.166261549,89211.2506145647,463041.862477907,94756.9538908228,427011.930781823,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.145,104957.437899769,463129.57708306,106530.943966576,481567.589131802,89211.3793068198,463110.720512656,94760.212462712,427148.909944692,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.146,104959.976239855,463198.415845937,106532.991389767,481602.001512733,89211.5079925924,463179.557550436,94763.4678336508,427285.846347472,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.147,104962.511491637,463267.233486711,106535.036296439,481636.403342289,89211.6366717478,463248.373467134,94766.7200018046,427422.739741711,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.148,104965.043655492,463336.029881264,106537.078686989,481670.794558422,89211.7653441512,463317.168138638,94769.9689653392,427559.589878953,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.149,104967.572731799,463404.804905478,106539.118561819,481705.175099078,89211.8940096676,463385.941440833,94773.2147224202,427696.396510745,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.15,104970.098720934,463473.558435236,106541.155921326,481739.544902208,89212.0226681623,463454.693249606,94776.4572712132,427833.159388634,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.151,104972.621623275,463542.29034642,106543.190765911,481773.90390576,89212.1513195004,463523.423440844,94779.6966098838,427969.878264166,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.152,104975.141439198,463611.000514913,106545.223095973,481808.252047683,89212.279963547,463592.131890433,94782.9327365976,428106.552888888,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.153,104977.658169082,463679.688816597,106547.252911911,481842.589265927,89212.4086001674,463660.81847426,94786.1656495203,428243.183014346,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.154,104980.171813304,463748.355127355,106549.280214124,481876.91549844,89212.5372292266,463729.483068213,94789.3953468176,428379.768392087,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.155,104982.68237224,463816.999323069,106551.305003013,481911.230683172,89212.6658505899,463798.125548177,94792.6218266549,428516.308773656,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.156,104985.189846268,463885.621279622,106553.327278976,481945.534758071,89212.7944641224,463866.745790038,94795.845087198,428652.803910601,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.157,104987.694235766,463954.220872896,106555.347042413,481979.827661087,89212.9230696892,463935.343669685,94799.0651266125,428789.253554468,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.158,104990.195541111,464022.797978773,106557.364293723,482014.109330168,89213.0516671555,464003.919063003,94802.281943064,428925.657456803,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.159,104992.693762679,464091.352473136,106559.379033305,482048.379703264,89213.1802563864,464072.471845879,94805.4955347182,429062.015369152,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.16,104995.188900849,464159.884231867,106561.39126156,482082.638718323,89213.3088372472,464141.0018942,94808.7058997406,429198.327043063,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.161,104997.680955998,464228.39313085,106563.400978886,482116.886313294,89213.4374096029,464209.509083852,94811.9130362969,429334.592230081,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.162,105000.169928503,464296.879045965,106565.408185682,482151.122426128,89213.5659733188,464277.993290722,94815.1169425527,429470.810681753,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.163,105002.65581874,464365.341853097,106567.412882349,482185.346994772,89213.6945282599,464346.454390697,94818.3176166736,429606.982149625,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
