"time","traceSubstance.C","traceSubstance1.C"
0.5988,0.0009095772,0.0009095772
0.5992,0.0009101848,0.0009101848
0.5996,0.0009107924,0.0009107924
0.6,0.0009114,0.0009114
0.6004,0.0009120076,0.0009120076
0.6008,0.0009126152,0.0009126152
0.6012,0.0009132228,0.0009132228
0.6016,0.0009138304,0.0009138304
0.602,0.000914438,0.000914438
0.6024,0.0009150456,0.0009150456
0.6028,0.0009156532,0.0009156532
0.6032,0.0009162608,0.0009162608
0.6036,0.0009168684,0.0009168684
0.604,0.000917476,0.000917476
0.6044,0.0009180836,0.0009180836
0.6048,0.0009186912,0.0009186912
0.6052,0.0009192988,0.0009192988
0.6056,0.0009199064,0.0009199064
0.606,0.000920514,0.000920514
0.6064,0.0009211216,0.0009211216
0.6068,0.0009217292,0.0009217292
0.6072,0.0009223368,0.0009223368
0.6076,0.0009229444,0.0009229444
0.608,0.000923552,0.000923552
0.6084,0.0009241596,0.0009241596
0.6088,0.0009247672,0.0009247672
0.6092,0.0009253748,0.0009253748
0.6096,0.0009259824,0.0009259824
0.61,0.00092659,0.00092659
0.6104,0.0009271976,0.0009271976
0.6108,0.0009278052,0.0009278052
0.6112,0.0009284128,0.0009284128
0.6116,0.0009290204,0.0009290204
0.612,0.000929628,0.000929628
0.6124,0.0009302356,0.0009302356
0.6128,0.0009308432,0.0009308432
0.6132,0.0009314508,0.0009314508
0.6136,0.0009320584,0.0009320584
0.614,0.000932666,0.000932666
0.6144,0.0009332736,0.0009332736
0.6148,0.0009338812,0.0009338812
0.6152,0.0009344888,0.0009344888
0.6156,0.0009350964,0.0009350964
0.616,0.000935704,0.000935704
0.6164,0.0009363116,0.0009363116
0.6168,0.0009369192,0.0009369192
0.6172,0.0009375268,0.0009375268
0.6176,0.0009381344,0.0009381344
0.618,0.000938742,0.000938742
0.6184,0.0009393496,0.0009393496
0.6188,0.0009399572,0.0009399572
0.6192,0.0009405648,0.0009405648
0.6196,0.0009411724,0.0009411724
0.62,0.00094178,0.00094178
0.6204,0.0009423876,0.0009423876
0.6208,0.0009429952,0.0009429952
0.6212,0.0009436028,0.0009436028
0.6216,0.0009442104,0.0009442104
0.622,0.000944818,0.000944818
0.6224,0.0009454256,0.0009454256
0.6228,0.0009460332,0.0009460332
0.6232,0.0009466408,0.0009466408
0.6236,0.0009472484,0.0009472484
0.624,0.000947856,0.000947856
0.6244,0.0009484636,0.0009484636
0.6248,0.0009490712,0.0009490712
0.6252,0.0009496788,0.0009496788
0.6256,0.0009502864,0.0009502864
0.626,0.000950894,0.000950894
0.6264,0.0009515016,0.0009515016
0.6268,0.0009521092,0.0009521092
0.6272,0.0009527168,0.0009527168
0.6276,0.0009533244,0.0009533244
0.628,0.000953932,0.000953932
0.6284,0.0009545396,0.0009545396
0.6288,0.0009551472,0.0009551472
0.6292,0.0009557548,0.0009557548
0.6296,0.0009563624,0.0009563624
0.63,0.00095697,0.00095697
0.6304,0.0009575776,0.0009575776
0.6308,0.0009581852,0.0009581852
0.6312,0.0009587928,0.0009587928
0.6316,0.0009594004,0.0009594004
0.632,0.000960008,0.000960008
0.6324,0.0009606156,0.0009606156
0.6328,0.0009612232,0.0009612232
0.6332,0.0009618308,0.0009618308
0.6336,0.0009624384,0.0009624384
0.634,0.000963046,0.000963046
0.6344,0.0009636536,0.0009636536
0.6348,0.0009642612,0.0009642612
0.6352,0.0009648688,0.0009648688
0.6356,0.0009654764,0.0009654764
0.636,0.000966084,0.000966084
0.6364,0.0009666916,0.0009666916
0.6368,0.0009672992,0.0009672992
0.6372,0.0009679068,0.0009679068
0.6376,0.0009685144,0.0009685144
0.638,0.000969122,0.000969122
0.6384,0.0009697296,0.0009697296
0.6388,0.0009703372,0.0009703372
0.6392,0.0009709448,0.0009709448
0.6396,0.0009715524,0.0009715524
0.64,0.00097216,0.00097216
0.6404,0.0009727676,0.0009727676
0.6408,0.0009733752,0.0009733752
0.6412,0.0009739828,0.0009739828
0.6416,0.0009745904,0.0009745904
0.642,0.000975198,0.000975198
0.6424,0.0009758056,0.0009758056
0.6428,0.0009764132,0.0009764132
0.6432,0.0009770208,0.0009770208
0.6436,0.0009776284,0.0009776284
0.644,0.000978236,0.000978236
0.6444,0.0009788436,0.0009788436
0.6448,0.0009794512,0.0009794512
0.6452,0.0009800588,0.0009800588
0.6456,0.0009806664,0.0009806664
0.646,0.000981274,0.000981274
0.6464,0.0009818816,0.0009818816
0.6468,0.0009824892,0.0009824892
0.6472,0.0009830968,0.0009830968
0.6476,0.0009837044,0.0009837044
0.648,0.000984312,0.000984312
0.6484,0.0009849196,0.0009849196
0.6488,0.0009855272,0.0009855272
0.6492,0.0009861348,0.0009861348
0.6496,0.0009867424,0.0009867424
0.65,0.00098735,0.00098735
0.6504,0.0009879576,0.0009879576
0.6508,0.0009885652,0.0009885652
0.6512,0.0009891728,0.0009891728
0.6516,0.0009897804,0.0009897804
0.652,0.000990388,0.000990388
0.6524,0.0009909956,0.0009909956
0.6528,0.0009916032,0.0009916032
0.6532,0.0009922108,0.0009922108
0.6536,0.0009928184,0.0009928184
0.654,0.000993426,0.000993426
0.6544,0.0009940336,0.0009940336
0.6548,0.0009946412,0.0009946412
0.6552,0.0009952488,0.0009952488
0.6556,0.0009958564,0.0009958564
0.656,0.000996464,0.000996464
0.6564,0.0009970716,0.0009970716
0.6568,0.0009976792,0.0009976792
0.6572,0.0009982868,0.0009982868
0.6576,0.0009988944,0.0009988944
0.658,0.000999502,0.000999502
0.6584,0.0010001096,0.0010001096
0.6588,0.0010007172,0.0010007172
0.6592,0.0010013248,0.0010013248
0.6596,0.0010019324,0.0010019324
0.66,0.00100254,0.00100254
0.6604,0.0010031476,0.0010031476
0.6608,0.0010037552,0.0010037552
0.6612,0.0010043628,0.0010043628
0.6616,0.0010049704,0.0010049704
0.662,0.001005578,0.001005578
0.6624,0.0010061856,0.0010061856
0.6628,0.0010067932,0.0010067932
0.6632,0.0010074008,0.0010074008
0.6636,0.0010080084,0.0010080084
0.664,0.001008616,0.001008616
0.6644,0.0010092236,0.0010092236
0.6648,0.0010098312,0.0010098312
0.6652,0.0010104388,0.0010104388
0.6656,0.0010110464,0.0010110464
0.666,0.001011654,0.001011654
0.6664,0.0010122616,0.0010122616
0.6668,0.0010128692,0.0010128692
0.6672,0.0010134768,0.0010134768
0.6676,0.0010140844,0.0010140844
0.668,0.001014692,0.001014692
0.6684,0.0010152996,0.0010152996
0.6688,0.0010159072,0.0010159072
0.6692,0.0010165148,0.0010165148
0.6696,0.0010171224,0.0010171224
0.67,0.00101773,0.00101773
0.6704,0.0010183376,0.0010183376
0.6708,0.0010189452,0.0010189452
0.6712,0.0010195528,0.0010195528
0.6716,0.0010201604,0.0010201604
0.672,0.001020768,0.001020768
0.6724,0.0010213756,0.0010213756
0.6728,0.0010219832,0.0010219832
0.6732,0.0010225908,0.0010225908
0.6736,0.0010231984,0.0010231984
0.674,0.001023806,0.001023806
0.6744,0.0010244136,0.0010244136
0.6748,0.0010250212,0.0010250212
0.6752,0.0010256288,0.0010256288
0.6756,0.0010262364,0.0010262364
0.676,0.001026844,0.001026844
0.6764,0.0010274516,0.0010274516
0.6768,0.0010280592,0.0010280592
0.6772,0.0010286668,0.0010286668
0.6776,0.0010292744,0.0010292744
0.678,0.001029882,0.001029882
0.6784,0.0010304896,0.0010304896
0.6788,0.0010310972,0.0010310972
0.6792,0.0010317048,0.0010317048
0.6796,0.0010323124,0.0010323124
0.68,0.00103292,0.00103292
0.6804,0.0010335276,0.0010335276
0.6808,0.0010341352,0.0010341352
0.6812,0.0010347428,0.0010347428
0.6816,0.0010353504,0.0010353504
0.682,0.001035958,0.001035958
0.6824,0.0010365656,0.0010365656
0.6828,0.0010371732,0.0010371732
0.6832,0.0010377808,0.0010377808
0.6836,0.0010383884,0.0010383884
0.684,0.001038996,0.001038996
0.6844,0.0010396036,0.0010396036
0.6848,0.0010402112,0.0010402112
0.6852,0.0010408188,0.0010408188
0.6856,0.0010414264,0.0010414264
0.686,0.001042034,0.001042034
0.6864,0.0010426416,0.0010426416
0.6868,0.0010432492,0.0010432492
0.6872,0.0010438568,0.0010438568
0.6876,0.0010444644,0.0010444644
0.688,0.001045072,0.001045072
0.6884,0.0010456796,0.0010456796
0.6888,0.0010462872,0.0010462872
0.6892,0.0010468948,0.0010468948
0.6896,0.0010475024,0.0010475024
0.69,0.00104811,0.00104811
0.6904,0.0010487176,0.0010487176
0.6908,0.0010493252,0.0010493252
0.6912,0.0010499328,0.0010499328
0.6916,0.0010505404,0.0010505404
0.692,0.001051148,0.001051148
0.6924,0.0010517556,0.0010517556
0.6928,0.0010523632,0.0010523632
0.6932,0.0010529708,0.0010529708
0.6936,0.0010535784,0.0010535784
0.694,0.001054186,0.001054186
0.6944,0.0010547936,0.0010547936
0.6948,0.0010554012,0.0010554012
0.6952,0.0010560088,0.0010560088
0.6956,0.0010566164,0.0010566164
0.696,0.001057224,0.001057224
0.6964,0.0010578316,0.0010578316
0.6968,0.0010584392,0.0010584392
0.6972,0.0010590468,0.0010590468
0.6976,0.0010596544,0.0010596544
0.698,0.001060262,0.001060262
0.6984,0.0010608696,0.0010608696
0.6988,0.0010614772,0.0010614772
0.6992,0.0010620848,0.0010620848
0.6996,0.0010626924,0.0010626924
0.7,0.0010633,0.0010633
0.7004,0.0010639076,0.0010639076
0.7008,0.0010645152,0.0010645152
0.7012,0.0010651228,0.0010651228
0.7016,0.0010657304,0.0010657304
0.702,0.001066338,0.001066338
0.7024,0.0010669456,0.0010669456
0.7028,0.0010675532,0.0010675532
0.7032,0.0010681608,0.0010681608
0.7036,0.0010687684,0.0010687684
0.704,0.001069376,0.001069376
0.7044,0.0010699836,0.0010699836
0.7048,0.0010705912,0.0010705912
0.7052,0.0010711988,0.0010711988
0.7056,0.0010718064,0.0010718064
0.706,0.001072414,0.001072414
0.7064,0.0010730216,0.0010730216
0.7068,0.0010736292,0.0010736292
0.7072,0.0010742368,0.0010742368
0.7076,0.0010748444,0.0010748444
0.708,0.001075452,0.001075452
0.7084,0.0010760596,0.0010760596
0.7088,0.0010766672,0.0010766672
0.7092,0.0010772748,0.0010772748
0.7096,0.0010778824,0.0010778824
0.71,0.00107849,0.00107849
0.7104,0.0010790976,0.0010790976
0.7108,0.0010797052,0.0010797052
0.7112,0.0010803128,0.0010803128
0.7116,0.0010809204,0.0010809204
0.712,0.001081528,0.001081528
0.7124,0.0010821356,0.0010821356
0.7128,0.0010827432,0.0010827432
0.7132,0.0010833508,0.0010833508
0.7136,0.0010839584,0.0010839584
0.714,0.001084566,0.001084566
0.7144,0.0010851736,0.0010851736
0.7148,0.0010857812,0.0010857812
0.7152,0.0010863888,0.0010863888
0.7156,0.0010869964,0.0010869964
0.716,0.001087604,0.001087604
0.7164,0.0010882116,0.0010882116
0.7168,0.0010888192,0.0010888192
0.7172,0.0010894268,0.0010894268
0.7176,0.0010900344,0.0010900344
0.718,0.001090642,0.001090642
0.7184,0.0010912496,0.0010912496
0.7188,0.0010918572,0.0010918572
0.7192,0.0010924648,0.0010924648
0.7196,0.0010930724,0.0010930724
0.72,0.00109368,0.00109368
0.7204,0.0010942876,0.0010942876
0.7208,0.0010948952,0.0010948952
0.7212,0.0010955028,0.0010955028
0.7216,0.0010961104,0.0010961104
0.722,0.001096718,0.001096718
0.7224,0.0010973256,0.0010973256
0.7228,0.0010979332,0.0010979332
0.7232,0.0010985408,0.0010985408
0.7236,0.0010991484,0.0010991484
0.724,0.001099756,0.001099756
0.7244,0.0011003636,0.0011003636
0.7248,0.0011009712,0.0011009712
0.7252,0.0011015788,0.0011015788
0.7256,0.0011021864,0.0011021864
0.726,0.001102794,0.001102794
0.7264,0.0011034016,0.0011034016
0.7268,0.0011040092,0.0011040092
0.7272,0.0011046168,0.0011046168
0.7276,0.0011052244,0.0011052244
0.728,0.001105832,0.001105832
0.7284,0.0011064396,0.0011064396
0.7288,0.0011070472,0.0011070472
0.7292,0.0011076548,0.0011076548
0.7296,0.0011082624,0.0011082624
0.73,0.00110887,0.00110887
0.7304,0.0011094776,0.0011094776
0.7308,0.0011100852,0.0011100852
0.7312,0.0011106928,0.0011106928
0.7316,0.0011113004,0.0011113004
0.732,0.001111908,0.001111908
0.7324,0.0011125156,0.0011125156
0.7328,0.0011131232,0.0011131232
0.7332,0.0011137308,0.0011137308
0.7336,0.0011143384,0.0011143384
0.734,0.001114946,0.001114946
0.7344,0.0011155536,0.0011155536
0.7348,0.0011161612,0.0011161612
0.7352,0.0011167688,0.0011167688
0.7356,0.0011173764,0.0011173764
0.736,0.001117984,0.001117984
0.7364,0.0011185916,0.0011185916
0.7368,0.0011191992,0.0011191992
0.7372,0.0011198068,0.0011198068
0.7376,0.0011204144,0.0011204144
0.738,0.001121022,0.001121022
0.7384,0.0011216296,0.0011216296
0.7388,0.0011222372,0.0011222372
0.7392,0.0011228448,0.0011228448
0.7396,0.0011234524,0.0011234524
0.74,0.00112406,0.00112406
0.7404,0.0011246676,0.0011246676
0.7408,0.0011252752,0.0011252752
0.7412,0.0011258828,0.0011258828
0.7416,0.0011264904,0.0011264904
0.742,0.001127098,0.001127098
0.7424,0.0011277056,0.0011277056
0.7428,0.0011283132,0.0011283132
0.7432,0.0011289208,0.0011289208
0.7436,0.0011295284,0.0011295284
0.744,0.001130136,0.001130136
0.7444,0.0011307436,0.0011307436
0.7448,0.0011313512,0.0011313512
0.7452,0.0011319588,0.0011319588
0.7456,0.0011325664,0.0011325664
0.746,0.001133174,0.001133174
0.7464,0.0011337816,0.0011337816
0.7468,0.0011343892,0.0011343892
0.7472,0.0011349968,0.0011349968
0.7476,0.0011356044,0.0011356044
0.748,0.001136212,0.001136212
0.7484,0.0011368196,0.0011368196
0.7488,0.0011374272,0.0011374272
0.7492,0.0011380348,0.0011380348
0.7496,0.0011386424,0.0011386424
0.75,0.00113925,0.00113925
0.7504,0.0011398576,0.0011398576
0.7508,0.0011404652,0.0011404652
0.7512,0.0011410728,0.0011410728
0.7516,0.0011416804,0.0011416804
0.752,0.001142288,0.001142288
0.7524,0.0011428956,0.0011428956
0.7528,0.0011435032,0.0011435032
0.7532,0.0011441108,0.0011441108
0.7536,0.0011447184,0.0011447184
0.754,0.001145326,0.001145326
0.7544,0.0011459336,0.0011459336
0.7548,0.0011465412,0.0011465412
0.7552,0.0011471488,0.0011471488
0.7556,0.0011477564,0.0011477564
0.756,0.001148364,0.001148364
0.7564,0.0011489716,0.0011489716
0.7568,0.0011495792,0.0011495792
0.7572,0.0011501868,0.0011501868
0.7576,0.0011507944,0.0011507944
0.758,0.001151402,0.001151402
0.7584,0.0011520096,0.0011520096
0.7588,0.0011526172,0.0011526172
0.7592,0.0011532248,0.0011532248
0.7596,0.0011538324,0.0011538324
0.76,0.00115444,0.00115444
0.7604,0.0011550476,0.0011550476
0.7608,0.0011556552,0.0011556552
0.7612,0.0011562628,0.0011562628
0.7616,0.0011568704,0.0011568704
0.762,0.001157478,0.001157478
0.7624,0.0011580856,0.0011580856
0.7628,0.0011586932,0.0011586932
0.7632,0.0011593008,0.0011593008
0.7636,0.0011599084,0.0011599084
0.764,0.001160516,0.001160516
0.7644,0.0011611236,0.0011611236
0.7648,0.0011617312,0.0011617312
0.7652,0.0011623388,0.0011623388
0.7656,0.0011629464,0.0011629464
0.766,0.001163554,0.001163554
0.7664,0.0011641616,0.0011641616
0.7668,0.0011647692,0.0011647692
0.7672,0.0011653768,0.0011653768
0.7676,0.0011659844,0.0011659844
0.768,0.001166592,0.001166592
0.7684,0.0011671996,0.0011671996
0.7688,0.0011678072,0.0011678072
0.7692,0.0011684148,0.0011684148
0.7696,0.0011690224,0.0011690224
0.77,0.00116963,0.00116963
0.7704,0.0011702376,0.0011702376
0.7708,0.0011708452,0.0011708452
0.7712,0.0011714528,0.0011714528
0.7716,0.0011720604,0.0011720604
0.772,0.001172668,0.001172668
0.7724,0.0011732756,0.0011732756
0.7728,0.0011738832,0.0011738832
0.7732,0.0011744908,0.0011744908
0.7736,0.0011750984,0.0011750984
0.774,0.001175706,0.001175706
0.7744,0.0011763136,0.0011763136
0.7748,0.0011769212,0.0011769212
0.7752,0.0011775288,0.0011775288
0.7756,0.0011781364,0.0011781364
0.776,0.001178744,0.001178744
0.7764,0.0011793516,0.0011793516
0.7768,0.0011799592,0.0011799592
0.7772,0.0011805668,0.0011805668
0.7776,0.0011811744,0.0011811744
0.778,0.001181782,0.001181782
0.7784,0.0011823896,0.0011823896
0.7788,0.0011829972,0.0011829972
0.7792,0.0011836048,0.0011836048
0.7796,0.0011842124,0.0011842124
0.78,0.00118482,0.00118482
0.7804,0.0011854276,0.0011854276
0.7808,0.0011860352,0.0011860352
0.7812,0.0011866428,0.0011866428
0.7816,0.0011872504,0.0011872504
0.782,0.001187858,0.001187858
0.7824,0.0011884656,0.0011884656
0.7828,0.0011890732,0.0011890732
0.7832,0.0011896808,0.0011896808
0.7836,0.0011902884,0.0011902884
0.784,0.001190896,0.001190896
0.7844,0.0011915036,0.0011915036
0.7848,0.0011921112,0.0011921112
0.7852,0.0011927188,0.0011927188
0.7856,0.0011933264,0.0011933264
0.786,0.001193934,0.001193934
0.7864,0.0011945416,0.0011945416
0.7868,0.0011951492,0.0011951492
0.7872,0.0011957568,0.0011957568
0.7876,0.0011963644,0.0011963644
0.788,0.001196972,0.001196972
0.7884,0.0011975796,0.0011975796
0.7888,0.0011981872,0.0011981872
0.7892,0.0011987948,0.0011987948
0.7896,0.0011994024,0.0011994024
0.79,0.00120001,0.00120001
0.7904,0.0012006176,0.0012006176
0.7908,0.0012012252,0.0012012252
0.7912,0.0012018328,0.0012018328
0.7916,0.0012024404,0.0012024404
0.792,0.001203048,0.001203048
0.7924,0.0012036556,0.0012036556
0.7928,0.0012042632,0.0012042632
0.7932,0.0012048708,0.0012048708
0.7936,0.0012054784,0.0012054784
0.794,0.001206086,0.001206086
0.7944,0.0012066936,0.0012066936
0.7948,0.0012073012,0.0012073012
0.7952,0.0012079088,0.0012079088
0.7956,0.0012085164,0.0012085164
0.796,0.001209124,0.001209124
0.7964,0.0012097316,0.0012097316
0.7968,0.0012103392,0.0012103392
0.7972,0.0012109468,0.0012109468
0.7976,0.0012115544,0.0012115544
0.798,0.001212162,0.001212162
0.7984,0.0012127696,0.0012127696
0.7988,0.0012133772,0.0012133772
0.7992,0.0012139848,0.0012139848
0.7996,0.0012145924,0.0012145924
0.8,0.0012152,0.0012152
0.8004,0.0012158076,0.0012158076
0.8008,0.0012164152,0.0012164152
0.8012,0.0012170228,0.0012170228
0.8016,0.0012176304,0.0012176304
0.802,0.001218238,0.001218238
0.8024,0.0012188456,0.0012188456
0.8028,0.0012194532,0.0012194532
0.8032,0.0012200608,0.0012200608
0.8036,0.0012206684,0.0012206684
0.804,0.001221276,0.001221276
0.8044,0.0012218836,0.0012218836
0.8048,0.0012224912,0.0012224912
0.8052,0.0012230988,0.0012230988
0.8056,0.0012237064,0.0012237064
0.806,0.001224314,0.001224314
0.8064,0.0012249216,0.0012249216
0.8068,0.0012255292,0.0012255292
0.8072,0.0012261368,0.0012261368
0.8076,0.0012267444,0.0012267444
0.808,0.001227352,0.001227352
0.8084,0.0012279596,0.0012279596
0.8088,0.0012285672,0.0012285672
0.8092,0.0012291748,0.0012291748
0.8096,0.0012297824,0.0012297824
0.81,0.00123039,0.00123039
0.8104,0.0012309976,0.0012309976
0.8108,0.0012316052,0.0012316052
0.8112,0.0012322128,0.0012322128
0.8116,0.0012328204,0.0012328204
0.812,0.001233428,0.001233428
0.8124,0.0012340356,0.0012340356
0.8128,0.0012346432,0.0012346432
0.8132,0.0012352508,0.0012352508
0.8136,0.0012358584,0.0012358584
0.814,0.001236466,0.001236466
0.8144,0.0012370736,0.0012370736
0.8148,0.0012376812,0.0012376812
0.8152,0.0012382888,0.0012382888
0.8156,0.0012388964,0.0012388964
0.816,0.001239504,0.001239504
0.8164,0.0012401116,0.0012401116
0.8168,0.0012407192,0.0012407192
0.8172,0.0012413268,0.0012413268
0.8176,0.0012419344,0.0012419344
0.818,0.001242542,0.001242542
0.8184,0.0012431496,0.0012431496
0.8188,0.0012437572,0.0012437572
0.8192,0.0012443648,0.0012443648
0.8196,0.0012449724,0.0012449724
0.82,0.00124558,0.00124558
0.8204,0.0012461876,0.0012461876
0.8208,0.0012467952,0.0012467952
0.8212,0.0012474028,0.0012474028
0.8216,0.0012480104,0.0012480104
0.822,0.001248618,0.001248618
0.8224,0.0012492256,0.0012492256
0.8228,0.0012498332,0.0012498332
0.8232,0.0012504408,0.0012504408
0.8236,0.0012510484,0.0012510484
0.824,0.001251656,0.001251656
0.8244,0.0012522636,0.0012522636
0.8248,0.0012528712,0.0012528712
0.8252,0.0012534788,0.0012534788
0.8256,0.0012540864,0.0012540864
0.826,0.001254694,0.001254694
0.8264,0.0012553016,0.0012553016
0.8268,0.0012559092,0.0012559092
0.8272,0.0012565168,0.0012565168
0.8276,0.0012571244,0.0012571244
0.828,0.001257732,0.001257732
0.8284,0.0012583396,0.0012583396
0.8288,0.0012589472,0.0012589472
0.8292,0.0012595548,0.0012595548
0.8296,0.0012601624,0.0012601624
0.83,0.00126077,0.00126077
0.8304,0.0012613776,0.0012613776
0.8308,0.0012619852,0.0012619852
0.8312,0.0012625928,0.0012625928
0.8316,0.0012632004,0.0012632004
0.832,0.001263808,0.001263808
0.8324,0.0012644156,0.0012644156
0.8328,0.0012650232,0.0012650232
0.8332,0.0012656308,0.0012656308
0.8336,0.0012662384,0.0012662384
0.834,0.001266846,0.001266846
0.8344,0.0012674536,0.0012674536
0.8348,0.0012680612,0.0012680612
0.8352,0.0012686688,0.0012686688
0.8356,0.0012692764,0.0012692764
0.836,0.001269884,0.001269884
0.8364,0.0012704916,0.0012704916
0.8368,0.0012710992,0.0012710992
0.8372,0.0012717068,0.0012717068
0.8376,0.0012723144,0.0012723144
0.838,0.001272922,0.001272922
0.8384,0.0012735296,0.0012735296
0.8388,0.0012741372,0.0012741372
0.8392,0.0012747448,0.0012747448
0.8396,0.0012753524,0.0012753524
0.84,0.00127596,0.00127596
0.8404,0.0012765676,0.0012765676
0.8408,0.0012771752,0.0012771752
0.8412,0.0012777828,0.0012777828
0.8416,0.0012783904,0.0012783904
0.842,0.001278998,0.001278998
0.8424,0.0012796056,0.0012796056
0.8428,0.0012802132,0.0012802132
0.8432,0.0012808208,0.0012808208
0.8436,0.0012814284,0.0012814284
0.844,0.001282036,0.001282036
0.8444,0.0012826436,0.0012826436
0.8448,0.0012832512,0.0012832512
0.8452,0.0012838588,0.0012838588
0.8456,0.0012844664,0.0012844664
0.846,0.001285074,0.001285074
0.8464,0.0012856816,0.0012856816
0.8468,0.0012862892,0.0012862892
0.8472,0.0012868968,0.0012868968
0.8476,0.0012875044,0.0012875044
0.848,0.001288112,0.001288112
0.8484,0.0012887196,0.0012887196
0.8488,0.0012893272,0.0012893272
0.8492,0.0012899348,0.0012899348
0.8496,0.0012905424,0.0012905424
0.85,0.00129115,0.00129115
0.8504,0.0012917576,0.0012917576
0.8508,0.0012923652,0.0012923652
0.8512,0.0012929728,0.0012929728
0.8516,0.0012935804,0.0012935804
0.852,0.001294188,0.001294188
0.8524,0.0012947956,0.0012947956
0.8528,0.0012954032,0.0012954032
0.8532,0.0012960108,0.0012960108
0.8536,0.0012966184,0.0012966184
0.854,0.001297226,0.001297226
0.8544,0.0012978336,0.0012978336
0.8548,0.0012984412,0.0012984412
0.8552,0.0012990488,0.0012990488
0.8556,0.0012996564,0.0012996564
0.856,0.001300264,0.001300264
0.8564,0.0013008716,0.0013008716
0.8568,0.0013014792,0.0013014792
0.8572,0.0013020868,0.0013020868
0.8576,0.0013026944,0.0013026944
0.858,0.001303302,0.001303302
0.8584,0.0013039096,0.0013039096
0.8588,0.0013045172,0.0013045172
0.8592,0.0013051248,0.0013051248
0.8596,0.0013057324,0.0013057324
0.86,0.00130634,0.00130634
0.8604,0.0013069476,0.0013069476
0.8608,0.0013075552,0.0013075552
0.8612,0.0013081628,0.0013081628
0.8616,0.0013087704,0.0013087704
0.862,0.001309378,0.001309378
0.8624,0.0013099856,0.0013099856
0.8628,0.0013105932,0.0013105932
0.8632,0.0013112008,0.0013112008
0.8636,0.0013118084,0.0013118084
0.864,0.001312416,0.001312416
0.8644,0.0013130236,0.0013130236
0.8648,0.0013136312,0.0013136312
0.8652,0.0013142388,0.0013142388
0.8656,0.0013148464,0.0013148464
0.866,0.001315454,0.001315454
0.8664,0.0013160616,0.0013160616
0.8668,0.0013166692,0.0013166692
0.8672,0.0013172768,0.0013172768
0.8676,0.0013178844,0.0013178844
0.868,0.001318492,0.001318492
0.8684,0.0013190996,0.0013190996
0.8688,0.0013197072,0.0013197072
0.8692,0.0013203148,0.0013203148
0.8696,0.0013209224,0.0013209224
0.87,0.00132153,0.00132153
0.8704,0.0013221376,0.0013221376
0.8708,0.0013227452,0.0013227452
0.8712,0.0013233528,0.0013233528
0.8716,0.0013239604,0.0013239604
0.872,0.001324568,0.001324568
0.8724,0.0013251756,0.0013251756
0.8728,0.0013257832,0.0013257832
0.8732,0.0013263908,0.0013263908
0.8736,0.0013269984,0.0013269984
0.874,0.001327606,0.001327606
0.8744,0.0013282136,0.0013282136
0.8748,0.0013288212,0.0013288212
0.8752,0.0013294288,0.0013294288
0.8756,0.0013300364,0.0013300364
0.876,0.001330644,0.001330644
0.8764,0.0013312516,0.0013312516
0.8768,0.0013318592,0.0013318592
0.8772,0.0013324668,0.0013324668
0.8776,0.0013330744,0.0013330744
0.878,0.001333682,0.001333682
0.8784,0.0013342896,0.0013342896
0.8788,0.0013348972,0.0013348972
0.8792,0.0013355048,0.0013355048
0.8796,0.0013361124,0.0013361124
0.88,0.00133672,0.00133672
0.8804,0.0013373276,0.0013373276
0.8808,0.0013379352,0.0013379352
0.8812,0.0013385428,0.0013385428
0.8816,0.0013391504,0.0013391504
0.882,0.001339758,0.001339758
0.8824,0.0013403656,0.0013403656
0.8828,0.0013409732,0.0013409732
0.8832,0.0013415808,0.0013415808
0.8836,0.0013421884,0.0013421884
0.884,0.001342796,0.001342796
0.8844,0.0013434036,0.0013434036
0.8848,0.0013440112,0.0013440112
0.8852,0.0013446188,0.0013446188
0.8856,0.0013452264,0.0013452264
0.886,0.001345834,0.001345834
0.8864,0.0013464416,0.0013464416
0.8868,0.0013470492,0.0013470492
0.8872,0.0013476568,0.0013476568
0.8876,0.0013482644,0.0013482644
0.888,0.001348872,0.001348872
0.8884,0.0013494796,0.0013494796
0.8888,0.0013500872,0.0013500872
0.8892,0.0013506948,0.0013506948
0.8896,0.0013513024,0.0013513024
0.89,0.00135191,0.00135191
0.8904,0.0013525176,0.0013525176
0.8908,0.0013531252,0.0013531252
0.8912,0.0013537328,0.0013537328
0.8916,0.0013543404,0.0013543404
0.892,0.001354948,0.001354948
0.8924,0.0013555556,0.0013555556
0.8928,0.0013561632,0.0013561632
0.8932,0.0013567708,0.0013567708
0.8936,0.0013573784,0.0013573784
0.894,0.001357986,0.001357986
0.8944,0.0013585936,0.0013585936
0.8948,0.0013592012,0.0013592012
0.8952,0.0013598088,0.0013598088
0.8956,0.0013604164,0.0013604164
0.896,0.001361024,0.001361024
0.8964,0.0013616316,0.0013616316
0.8968,0.0013622392,0.0013622392
0.8972,0.0013628468,0.0013628468
0.8976,0.0013634544,0.0013634544
0.898,0.001364062,0.001364062
0.8984,0.0013646696,0.0013646696
0.8988,0.0013652772,0.0013652772
0.8992,0.0013658848,0.0013658848
0.8996,0.0013664924,0.0013664924
0.9,0.0013671,0.0013671
0.9004,0.0013677076,0.0013677076
0.9008,0.0013683152,0.0013683152
0.9012,0.0013689228,0.0013689228
0.9016,0.0013695304,0.0013695304
0.902,0.001370138,0.001370138
