"time","pump.medium.T","N_pump.y","Source.ports[1].m_flow","Source.ports[1].p","Source.ports[1].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","pump.port_b.m_flow","pump.port_b.p","pump.port_b.h_outflow","V1.port_b.m_flow","V1.port_b.p","V1.port_b.h_outflow","V1.minLimiter.y","V2.port_b.m_flow","V2.port_b.p","V2.port_b.h_outflow","V2.minLimiter.y","V1_Opening.y","V2_Opening.y"
4.012,293.434819170221,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84871.6834082032,-0.606741787343687,100000,84871.6834082032,1,-0.606741787343687,100000,84871.6834082032,1,1,1
4.014,293.433509165752,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84866.2023495053,-0.606741787343687,100000,84866.2023495053,1,-0.606741787343687,100000,84866.2023495053,1,1,1
4.016,293.43221528687,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84860.788760264,-0.606741787343687,100000,84860.788760264,1,-0.606741787343687,100000,84860.788760264,1,1,1
4.018,293.430936479803,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84855.4382314965,-0.606741787343687,100000,84855.4382314965,1,-0.606741787343687,100000,84855.4382314965,1,1,1
4.02,293.42967306914,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84850.1521212818,-0.606741787343687,100000,84850.1521212818,1,-0.606741787343687,100000,84850.1521212818,1,1,1
4.022,293.428425252948,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84844.9312583357,-0.606741787343687,100000,84844.9312583357,1,-0.606741787343687,100000,84844.9312583357,1,1,1
4.024,293.427193031228,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84839.7756426578,-0.606741787343687,100000,84839.7756426578,1,-0.606741787343687,100000,84839.7756426578,1,1,1
4.026,293.425974255756,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84834.6762860832,-0.606741787343687,100000,84834.6762860832,1,-0.606741787343687,100000,84834.6762860832,1,1,1
4.028,293.424769136814,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84829.6340684297,-0.606741787343687,100000,84829.6340684297,1,-0.606741787343687,100000,84829.6340684297,1,1,1
4.03,293.423578359303,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84824.6518553232,-0.606741787343687,100000,84824.6518553232,1,-0.606741787343687,100000,84824.6518553232,1,1,1
4.032,293.422401923223,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84819.7296467649,-0.606741787343687,100000,84819.7296467649,1,-0.606741787343687,100000,84819.7296467649,1,1,1
4.034,293.421239828574,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84814.8674427535,-0.606741787343687,100000,84814.8674427535,1,-0.606741787343687,100000,84814.8674427535,1,1,1
4.036,293.420092075356,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84810.0652432899,-0.606741787343687,100000,84810.0652432899,1,-0.606741787343687,100000,84810.0652432899,1,1,1
4.038,293.418958663569,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84805.323048374,-0.606741787343687,100000,84805.323048374,1,-0.606741787343687,100000,84805.323048374,1,1,1
4.04,293.417839593214,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84800.6408580056,-0.606741787343687,100000,84800.6408580056,1,-0.606741787343687,100000,84800.6408580056,1,1,1
4.042,293.416733073732,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84796.0111804934,-0.606741787343687,100000,84796.0111804934,1,-0.606741787343687,100000,84796.0111804934,1,1,1
4.044,293.415638649522,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84791.4321096014,-0.606741787343687,100000,84791.4321096014,1,-0.606741787343687,100000,84791.4321096014,1,1,1
4.046,293.414557777861,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84786.9097425695,-0.606741787343687,100000,84786.9097425695,1,-0.606741787343687,100000,84786.9097425695,1,1,1
4.048,293.413490458747,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84782.4440793973,-0.606741787343687,100000,84782.4440793973,1,-0.606741787343687,100000,84782.4440793973,1,1,1
4.05,293.412436692181,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84778.035120085,-0.606741787343687,100000,84778.035120085,1,-0.606741787343687,100000,84778.035120085,1,1,1
4.052,293.411396478163,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84773.6828646327,-0.606741787343687,100000,84773.6828646327,1,-0.606741787343687,100000,84773.6828646327,1,1,1
4.054,293.410369816692,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84769.3873130405,-0.606741787343687,100000,84769.3873130405,1,-0.606741787343687,100000,84769.3873130405,1,1,1
4.056,293.409355697389,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84765.144237875,-0.606741787343687,100000,84765.144237875,1,-0.606741787343687,100000,84765.144237875,1,1,1
4.058,293.408350980682,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84760.9405031725,-0.606741787343687,100000,84760.9405031725,1,-0.606741787343687,100000,84760.9405031725,1,1,1
4.06,293.407358636851,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84756.7885365838,-0.606741787343687,100000,84756.7885365838,1,-0.606741787343687,100000,84756.7885365838,1,1,1
4.062,293.406378665896,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84752.6883381094,-0.606741787343687,100000,84752.6883381094,1,-0.606741787343687,100000,84752.6883381094,1,1,1
4.064,293.405411067818,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84748.6399077486,-0.606741787343687,100000,84748.6399077486,1,-0.606741787343687,100000,84748.6399077486,1,1,1
4.066,293.404455842615,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84744.6432455017,-0.606741787343687,100000,84744.6432455017,1,-0.606741787343687,100000,84744.6432455017,1,1,1
4.068,293.403512990289,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84740.6983513686,-0.606741787343687,100000,84740.6983513686,1,-0.606741787343687,100000,84740.6983513686,1,1,1
4.07,293.402582510839,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84736.8052253496,-0.606741787343687,100000,84736.8052253496,1,-0.606741787343687,100000,84736.8052253496,1,1,1
4.072,293.401660369911,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84732.9469877084,-0.606741787343687,100000,84732.9469877084,1,-0.606741787343687,100000,84732.9469877084,1,1,1
4.074,293.40074930416,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84729.1350886039,-0.606741787343687,100000,84729.1350886039,1,-0.606741787343687,100000,84729.1350886039,1,1,1
4.076,293.399849561903,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84725.3705670021,-0.606741787343687,100000,84725.370567002,1,-0.606741787343687,100000,84725.370567002,1,1,1
4.078,293.398961143141,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84721.6534229031,-0.606741787343687,100000,84721.6534229031,1,-0.606741787343687,100000,84721.6534229031,1,1,1
4.08,293.398084047874,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84717.9836563067,-0.606741787343687,100000,84717.9836563067,1,-0.606741787343687,100000,84717.9836563067,1,1,1
4.082,293.397218276102,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84714.3612672129,-0.606741787343687,100000,84714.3612672129,1,-0.606741787343687,100000,84714.3612672129,1,1,1
4.084,293.396363827825,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84710.786255622,-0.606741787343687,100000,84710.786255622,1,-0.606741787343687,100000,84710.786255622,1,1,1
4.086,293.395518251445,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84707.2483640444,-0.606741787343687,100000,84707.2483640444,1,-0.606741787343687,100000,84707.2483640444,1,1,1
4.088,293.394681836395,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84703.7488034769,-0.606741787343687,100000,84703.7488034769,1,-0.606741787343687,100000,84703.7488034769,1,1,1
4.09,293.393855781211,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84700.2925885867,-0.606741787343687,100000,84700.2925885867,1,-0.606741787343687,100000,84700.2925885867,1,1,1
4.092,293.393040085892,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84696.8797193736,-0.606741787343687,100000,84696.8797193736,1,-0.606741787343687,100000,84696.8797193736,1,1,1
4.094,293.392234750439,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84693.5101958376,-0.606741787343687,100000,84693.5101958376,1,-0.606741787343687,100000,84693.5101958376,1,1,1
4.096,293.391439774852,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84690.1840179788,-0.606741787343687,100000,84690.1840179788,1,-0.606741787343687,100000,84690.1840179788,1,1,1
4.098,293.390655159129,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84686.9011857974,-0.606741787343687,100000,84686.9011857974,1,-0.606741787343687,100000,84686.9011857974,1,1,1
4.1,293.389880201895,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84683.6587647268,-0.606741787343687,100000,84683.6587647268,1,-0.606741787343687,100000,84683.6587647268,1,1,1
4.102,293.389113729471,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84680.4518441076,-0.606741787343687,100000,84680.4518441076,1,-0.606741787343687,100000,84680.4518441076,1,1,1
4.104,293.388356701341,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84677.2844384107,-0.606741787343687,100000,84677.2844384107,1,-0.606741787343687,100000,84677.2844384107,1,1,1
4.106,293.38760901155,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84674.1561043273,-0.606741787343687,100000,84674.1561043273,1,-0.606741787343687,100000,84674.1561043273,1,1,1
4.108,293.386870554147,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84671.0663985492,-0.606741787343687,100000,84671.0663985492,1,-0.606741787343687,100000,84671.0663985492,1,1,1
4.11,293.386141223176,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84668.0148777672,-0.606741787343687,100000,84668.0148777672,1,-0.606741787343687,100000,84668.0148777672,1,1,1
4.112,293.385420912685,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84665.0010986727,-0.606741787343687,100000,84665.0010986727,1,-0.606741787343687,100000,84665.0010986727,1,1,1
4.114,293.38470951672,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84662.0246179576,-0.606741787343687,100000,84662.0246179576,1,-0.606741787343687,100000,84662.0246179576,1,1,1
4.116,293.384006929329,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84659.0849923127,-0.606741787343687,100000,84659.0849923127,1,-0.606741787343687,100000,84659.0849923127,1,1,1
4.118,293.383313044558,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84656.1817784294,-0.606741787343687,100000,84656.1817784294,1,-0.606741787343687,100000,84656.1817784294,1,1,1
4.12,293.382627756453,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84653.3145329995,-0.606741787343687,100000,84653.3145329995,1,-0.606741787343687,100000,84653.3145329995,1,1,1
4.122,293.381950959062,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84650.4828127136,-0.606741787343687,100000,84650.4828127136,1,-0.606741787343687,100000,84650.4828127136,1,1,1
4.124,293.38128254643,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84647.6861742636,-0.606741787343687,100000,84647.6861742636,1,-0.606741787343687,100000,84647.6861742636,1,1,1
4.126,293.380622412605,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84644.9241743407,-0.606741787343687,100000,84644.9241743407,1,-0.606741787343687,100000,84644.9241743407,1,1,1
4.128,293.379970451634,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84642.1963696365,-0.606741787343687,100000,84642.1963696365,1,-0.606741787343687,100000,84642.1963696365,1,1,1
4.13,293.379326313433,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84639.501295405,-0.606741787343687,100000,84639.501295405,1,-0.606741787343687,100000,84639.501295405,1,1,1
4.132,293.378689996387,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84636.8389448823,-0.606741787343687,100000,84636.8389448823,1,-0.606741787343687,100000,84636.8389448823,1,1,1
4.134,293.378061457304,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84634.2091373615,-0.606741787343687,100000,84634.2091373615,1,-0.606741787343687,100000,84634.2091373615,1,1,1
4.136,293.377440584698,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84631.6114063757,-0.606741787343687,100000,84631.6114063757,1,-0.606741787343687,100000,84631.6114063757,1,1,1
4.138,293.376827267079,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84629.0452854585,-0.606741787343687,100000,84629.0452854585,1,-0.606741787343687,100000,84629.0452854585,1,1,1
4.14,293.37622139296,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84626.5103081429,-0.606741787343687,100000,84626.5103081429,1,-0.606741787343687,100000,84626.5103081429,1,1,1
4.142,293.375622850851,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84624.0060079624,-0.606741787343687,100000,84624.0060079624,1,-0.606741787343687,100000,84624.0060079624,1,1,1
4.144,293.375031529266,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84621.5319184499,-0.606741787343687,100000,84621.5319184499,1,-0.606741787343687,100000,84621.5319184499,1,1,1
4.146,293.374447316716,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84619.0875731386,-0.606741787343687,100000,84619.0875731386,1,-0.606741787343687,100000,84619.0875731386,1,1,1
4.148,293.373870101712,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84616.6725055621,-0.606741787343687,100000,84616.6725055621,1,-0.606741787343687,100000,84616.6725055621,1,1,1
4.15,293.373299772766,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84614.2862492533,-0.606741787343687,100000,84614.2862492533,1,-0.606741787343687,100000,84614.2862492533,1,1,1
4.152,293.37273621839,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84611.9283377455,-0.606741787343687,100000,84611.9283377455,1,-0.606741787343687,100000,84611.9283377455,1,1,1
4.154,293.372179327097,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84609.598304572,-0.606741787343687,100000,84609.598304572,1,-0.606741787343687,100000,84609.598304572,1,1,1
4.156,293.371629671274,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84607.2985446088,-0.606741787343687,100000,84607.2985446088,1,-0.606741787343687,100000,84607.2985446088,1,1,1
4.158,293.371087045628,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84605.0281989071,-0.606741787343687,100000,84605.0281989071,1,-0.606741787343687,100000,84605.0281989071,1,1,1
4.16,293.370551001669,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84602.7853909821,-0.606741787343687,100000,84602.7853909821,1,-0.606741787343687,100000,84602.7853909821,1,1,1
4.162,293.370021444505,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84600.5697238099,-0.606741787343687,100000,84600.5697238098,1,-0.606741787343687,100000,84600.5697238098,1,1,1
4.164,293.369498279246,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84598.3808003658,-0.606741787343687,100000,84598.3808003658,1,-0.606741787343687,100000,84598.3808003658,1,1,1
4.166,293.368981411,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84596.2182236255,-0.606741787343687,100000,84596.2182236255,1,-0.606741787343687,100000,84596.2182236255,1,1,1
4.168,293.368470744877,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84594.0815965648,-0.606741787343687,100000,84594.0815965648,1,-0.606741787343687,100000,84594.0815965648,1,1,1
4.17,293.367966185985,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84591.9705221594,-0.606741787343687,100000,84591.9705221594,1,-0.606741787343687,100000,84591.9705221594,1,1,1
4.172,293.367467639432,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84589.884603385,-0.606741787343687,100000,84589.884603385,1,-0.606741787343687,100000,84589.884603385,1,1,1
4.174,293.366975010329,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84587.8234432173,-0.606741787343687,100000,84587.8234432173,1,-0.606741787343687,100000,84587.8234432173,1,1,1
4.176,293.366488203784,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84585.7866446316,-0.606741787343687,100000,84585.7866446316,1,-0.606741787343687,100000,84585.7866446316,1,1,1
4.178,293.366007124905,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84583.7738106039,-0.606741787343687,100000,84583.7738106039,1,-0.606741787343687,100000,84583.7738106039,1,1,1
4.18,293.365531678803,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84581.7845441102,-0.606741787343687,100000,84581.7845441102,1,-0.606741787343687,100000,84581.7845441102,1,1,1
4.182,293.365062306977,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84579.8206923902,-0.606741787343687,100000,84579.8206923902,1,-0.606741787343687,100000,84579.8206923902,1,1,1
4.184,293.364599083174,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84577.8825640014,-0.606741787343687,100000,84577.8825640014,1,-0.606741787343687,100000,84577.8825640014,1,1,1
4.186,293.364141462626,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84575.9678796258,-0.606741787343687,100000,84575.9678796258,1,-0.606741787343687,100000,84575.9678796258,1,1,1
4.188,293.363689367875,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84574.0763151903,-0.606741787343687,100000,84574.0763151903,1,-0.606741787343687,100000,84574.0763151903,1,1,1
4.19,293.363242721468,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84572.207546622,-0.606741787343687,100000,84572.207546622,1,-0.606741787343687,100000,84572.207546622,1,1,1
4.192,293.362801445948,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84570.3612498486,-0.606741787343687,100000,84570.3612498486,1,-0.606741787343687,100000,84570.3612498486,1,1,1
4.194,293.362365463861,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84568.5371007965,-0.606741787343687,100000,84568.5371007965,1,-0.606741787343687,100000,84568.5371007965,1,1,1
4.196,293.361934697752,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84566.7347753934,-0.606741787343687,100000,84566.7347753934,1,-0.606741787343687,100000,84566.7347753934,1,1,1
4.198,293.361509070164,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84564.9539495663,-0.606741787343687,100000,84564.9539495663,1,-0.606741787343687,100000,84564.9539495663,1,1,1
4.2,293.361088503643,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84563.1942992423,-0.606741787343687,100000,84563.1942992423,1,-0.606741787343687,100000,84563.1942992423,1,1,1
4.202,293.360672920733,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84561.4555003484,-0.606741787343687,100000,84561.4555003484,1,-0.606741787343687,100000,84561.4555003484,1,1,1
4.204,293.36026224398,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84559.7372288122,-0.606741787343687,100000,84559.7372288122,1,-0.606741787343687,100000,84559.7372288122,1,1,1
4.206,293.359856395927,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84558.0391605604,-0.606741787343687,100000,84558.0391605604,1,-0.606741787343687,100000,84558.0391605604,1,1,1
4.208,293.359455593281,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84556.3622022863,-0.606741787343687,100000,84556.3622022863,1,-0.606741787343687,100000,84556.3622022863,1,1,1
4.21,293.359060070951,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84554.7073368574,-0.606741787343687,100000,84554.7073368574,1,-0.606741787343687,100000,84554.7073368574,1,1,1
4.212,293.358669333213,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84553.0724901648,-0.606741787343687,100000,84553.0724901648,1,-0.606741787343687,100000,84553.0724901648,1,1,1
4.214,293.358283315592,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84551.4573924354,-0.606741787343687,100000,84551.4573924354,1,-0.606741787343687,100000,84551.4573924354,1,1,1
4.216,293.357901953608,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84549.8617738969,-0.606741787343687,100000,84549.8617738969,1,-0.606741787343687,100000,84549.8617738969,1,1,1
4.218,293.357525182786,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84548.2853647762,-0.606741787343687,100000,84548.2853647762,1,-0.606741787343687,100000,84548.2853647762,1,1,1
4.22,293.357152938647,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84546.7278953006,-0.606741787343687,100000,84546.7278953006,1,-0.606741787343687,100000,84546.7278953006,1,1,1
4.222,293.356785156715,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84545.189095697,-0.606741787343687,100000,84545.189095697,1,-0.606741787343687,100000,84545.189095697,1,1,1
4.224,293.356421772513,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84543.6686961925,-0.606741787343687,100000,84543.6686961925,1,-0.606741787343687,100000,84543.6686961925,1,1,1
4.226,293.356062721562,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84542.1664270146,-0.606741787343687,100000,84542.1664270146,1,-0.606741787343687,100000,84542.1664270146,1,1,1
4.228,293.355707939386,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84540.6820183901,-0.606741787343687,100000,84540.6820183901,1,-0.606741787343687,100000,84540.6820183901,1,1,1
4.23,293.355357361507,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84539.2152005466,-0.606741787343687,100000,84539.2152005466,1,-0.606741787343687,100000,84539.2152005466,1,1,1
4.232,293.355010923449,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84537.7657037108,-0.606741787343687,100000,84537.7657037108,1,-0.606741787343687,100000,84537.7657037108,1,1,1
4.234,293.354668706755,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84536.3338690644,-0.606741787343687,100000,84536.3338690643,1,-0.606741787343687,100000,84536.3338690643,1,1,1
4.236,293.354331022552,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84534.9209983558,-0.606741787343687,100000,84534.9209983558,1,-0.606741787343687,100000,84534.9209983558,1,1,1
4.238,293.353997426701,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84533.5252333155,-0.606741787343687,100000,84533.5252333155,1,-0.606741787343687,100000,84533.5252333155,1,1,1
4.24,293.353667864599,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84532.1463454823,-0.606741787343687,100000,84532.1463454823,1,-0.606741787343687,100000,84532.1463454823,1,1,1
4.242,293.353342281643,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84530.7841063953,-0.606741787343687,100000,84530.7841063953,1,-0.606741787343687,100000,84530.7841063953,1,1,1
4.244,293.35302062323,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84529.4382875926,-0.606741787343687,100000,84529.4382875926,1,-0.606741787343687,100000,84529.4382875926,1,1,1
4.246,293.352702834754,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84528.1086606127,-0.606741787343687,100000,84528.1086606127,1,-0.606741787343687,100000,84528.1086606127,1,1,1
4.248,293.352388861614,1500,-0.606741787343687,100000,83680,0.606741787343687,100000,83680,-1.21348357468737,394508.477206979,84526.7949969946,-0.606741787343687,100000,84526.7949969946,1,-0.606741787343687,100000,84526.7949969946,1,1,1
