"time","massFlowRate.y","sink.ports[1].m_flow","sink.ports[1].p","sink.ports[1].h_outflow","pump.port_b.m_flow","pump.port_b.p","pump.port_b.h_outflow","valve.port_b.m_flow","valve.port_b.p","valve.port_b.h_outflow","valve.minLimiter.y","valveOpening.y","pressure1.y","sink1.ports[1].m_flow","sink1.ports[1].p","sink1.ports[1].h_outflow","pump1.port_b.m_flow","pump1.port_b.p","pump1.port_b.h_outflow","valve1.port_b.m_flow","valve1.port_b.p","valve1.port_b.h_outflow","valve1.minLimiter.y","valveOpening1.y","sinkPressure.y"
0.5614,1.24142724644291,1.24142724644291,800000,84670.3812595073,-1.24142724644291,1108092.53973279,85273.6353267459,-1.24142724644291,800000,85273.6353267459,1,1,1241427.24644291,1.48601446265412,800000,84670.3812595073,-1.48601446265412,1241427.24644291,85440.4455553749,-1.48601446265412,800000,85440.4455553749,1,1,800000
0.5628,1.24197727458838,1.24197727458838,800000,84670.3812595073,-1.24197727458838,1108365.5706734,85273.9769259246,-1.24197727458838,800000,85273.9769259246,1,1,1241977.27458838,1.48694015849538,800000,84670.3812595073,-1.48694015849538,1241977.27458838,85441.1336350715,-1.48694015849538,800000,85441.1336350715,1,1,800000
0.5642,1.24252692061871,1.24252692061871,800000,84670.3812595073,-1.24252692061871,1108638.53268497,85274.3184387813,-1.24252692061871,800000,85274.3184387813,1,1,1242526.92061871,1.48786463635178,800000,84670.3812595073,-1.48786463635178,1242526.92061871,85441.8212364127,-1.48786463635178,800000,85441.8212364127,1,1,800000
0.5656,1.24307618366592,1.24307618366592,800000,84670.3812595073,-1.24307618366592,1108911.42508431,85274.6598644614,-1.24307618366592,800000,85274.6598644614,1,1,1243076.18366592,1.48878789703283,800000,84670.3812595073,-1.48878789703283,1243076.18366592,85442.5083583131,-1.48878789703283,800000,85442.5083583131,1,1,800000
0.567,1.24362506286267,1.24362506286267,800000,84670.3812595073,-1.24362506286267,1109184.24718799,85275.0012021098,-1.24362506286267,800000,85275.0012021098,1,1,1243625.06286267,1.48970994134404,800000,84670.3812595073,-1.48970994134404,1243625.06286267,85443.1949996886,-1.48970994134404,800000,85443.1949996886,1,1,800000
0.5684,1.24417355734218,1.24417355734218,800000,84670.3812595073,-1.24417355734218,1109456.99831225,85275.3424508712,-1.24417355734218,800000,85275.3424508712,1,1,1244173.55734218,1.49063077008699,800000,84670.3812595073,-1.49063077008699,1244173.55734218,85443.8811594554,-1.49063077008699,800000,85443.8811594554,1,1,800000
0.5698,1.24472166623832,1.24472166623832,800000,84670.3812595073,-1.24472166623832,1109729.6777731,85275.6836098898,-1.24472166623832,800000,85275.6836098898,1,1,1244721.66623832,1.49155038405932,800000,84670.3812595073,-1.49155038405932,1244721.66623832,85444.5668365307,-1.49155038405932,800000,85444.5668365307,1,1,800000
0.5712,1.24526938868554,1.24526938868554,800000,84670.3812595073,-1.24526938868554,1110002.28488622,85276.0246783096,-1.24526938868554,800000,85276.0246783096,1,1,1245269.38868554,1.49246878405474,800000,84670.3812595073,-1.49246878405474,1245269.38868554,85445.2520298325,-1.49246878405474,800000,85445.2520298325,1,1,800000
0.5726,1.24581672381892,1.24581672381892,800000,84670.3812595073,-1.24581672381892,1110274.81896706,85276.3656552741,-1.24581672381892,800000,85276.3656552741,1,1,1245816.72381892,1.49338597086308,800000,84670.3812595073,-1.49338597086308,1245816.72381892,85445.9367382795,-1.49338597086308,800000,85445.9367382795,1,1,800000
0.574,1.24636367077415,1.24636367077415,800000,84670.3812595073,-1.24636367077415,1110547.27933078,85276.7065399266,-1.24636367077415,800000,85276.7065399266,1,1,1246363.67077415,1.49430194527029,800000,84670.3812595073,-1.49430194527029,1246363.67077415,85446.620960791,-1.49430194527029,800000,85446.620960791,1,1,800000
0.5754,1.2469102286875,1.2469102286875,800000,84670.3812595073,-1.2469102286875,1110819.66529226,85277.0473314099,-1.2469102286875,800000,85277.0473314099,1,1,1246910.2286875,1.49521670805847,800000,84670.3812595073,-1.49521670805847,1246910.2286875,85447.3046962874,-1.49521670805847,800000,85447.3046962874,1,1,800000
0.5768,1.24745639669591,1.24745639669591,800000,84670.3812595073,-1.24745639669591,1111091.97616612,85277.3880288667,-1.24745639669591,800000,85277.3880288667,1,1,1247456.39669591,1.49613026000589,800000,84670.3812595073,-1.49613026000589,1247456.39669591,85447.9879436896,-1.49613026000589,800000,85447.9879436896,1,1,800000
0.5782,1.24800217393688,1.24800217393688,800000,84670.3812595073,-1.24800217393688,1111364.21126674,85277.7286314391,-1.24800217393688,800000,85277.7286314391,1,1,1248002.17393688,1.497042601887,800000,84670.3812595073,-1.497042601887,1248002.17393688,85448.6707019194,-1.497042601887,800000,85448.6707019194,1,1,800000
0.5796,1.24854755954858,1.24854755954858,800000,84670.3812595073,-1.24854755954858,1111636.3699082,85278.0691382692,-1.24854755954858,800000,85278.0691382692,1,1,1248547.55954858,1.49795373447246,800000,84670.3812595073,-1.49795373447246,1248547.55954858,85449.3529698993,-1.49795373447246,800000,85449.3529698993,1,1,800000
0.581,1.24909255266975,1.24909255266975,800000,84670.3812595073,-1.24909255266975,1111908.45140434,85278.4095484984,-1.24909255266975,800000,85278.4095484984,1,1,1249092.55266975,1.49886365852917,800000,84670.3812595073,-1.49886365852917,1249092.55266975,85450.0347465526,-1.49886365852917,800000,85450.0347465526,1,1,800000
0.5824,1.24963715243977,1.24963715243977,800000,84670.3812595073,-1.24963715243977,1112180.45506876,85278.7498612681,-1.24963715243977,800000,85278.7498612681,1,1,1249637.15243977,1.49977237482026,800000,84670.3812595073,-1.49977237482026,1249637.15243977,85450.7160308034,-1.49977237482026,800000,85450.7160308034,1,1,800000
0.5838,1.25018135799867,1.25018135799867,800000,84670.3812595073,-1.25018135799867,1112452.38021478,85279.0900757192,-1.25018135799867,800000,85279.0900757192,1,1,1250181.35799867,1.50067988410514,800000,84670.3812595073,-1.50067988410514,1250181.35799867,85451.3968215767,-1.50067988410514,800000,85451.3968215767,1,1,800000
0.5852,1.25072516848704,1.25072516848704,800000,84670.3812595073,-1.25072516848704,1112724.22615548,85279.4301909923,-1.25072516848704,800000,85279.4301909923,1,1,1250725.16848704,1.5015861871395,800000,84670.3812595073,-1.5015861871395,1250725.16848704,85452.077117798,-1.5015861871395,800000,85452.077117798,1,1,800000
0.5866,1.25126858304616,1.25126858304616,800000,84670.3812595073,-1.25126858304616,1112995.99220369,85279.7702062279,-1.25126858304616,800000,85279.7702062279,1,1,1251268.58304616,1.50249128467535,800000,84670.3812595073,-1.50249128467535,1251268.58304616,85452.7569183938,-1.50249128467535,800000,85452.7569183938,1,1,800000
0.588,1.25181160081788,1.25181160081788,800000,84670.3812595073,-1.25181160081788,1113267.67767201,85280.1101205658,-1.25181160081788,800000,85280.1101205658,1,1,1251811.60081788,1.503395177461,800000,84670.3812595073,-1.503395177461,1251811.60081788,85453.4362222912,-1.503395177461,800000,85453.4362222912,1,1,800000
0.5894,1.25235422094471,1.25235422094471,800000,84670.3812595073,-1.25235422094471,1113539.28187278,85280.4499331459,-1.25235422094471,800000,85280.4499331459,1,1,1252354.22094471,1.50429786624114,800000,84670.3812595073,-1.50429786624114,1252354.22094471,85454.1150284184,-1.50429786624114,800000,85454.1150284184,1,1,800000
0.5908,1.25289644256979,1.25289644256979,800000,84670.3812595073,-1.25289644256979,1113810.8041181,85280.7896431076,-1.25289644256979,800000,85280.7896431076,1,1,1252896.44256979,1.50519935175679,800000,84670.3812595073,-1.50519935175679,1252896.44256979,85454.793335704,-1.50519935175679,800000,85454.793335704,1,1,800000
0.5922,1.25343826483686,1.25343826483686,800000,84670.3812595073,-1.25343826483686,1114082.24371985,85281.12924959,-1.25343826483686,800000,85281.12924959,1,1,1253438.26483686,1.50609963474538,800000,84670.3812595073,-1.50609963474538,1253438.26483686,85455.4711430777,-1.50609963474538,800000,85455.4711430777,1,1,800000
0.5936,1.25397968689032,1.25397968689032,800000,84670.3812595073,-1.25397968689032,1114353.59998966,85281.468751732,-1.25397968689032,800000,85281.468751732,1,1,1253979.68689032,1.50699871594074,800000,84670.3812595073,-1.50699871594074,1253979.68689032,85456.1484494699,-1.50699871594074,800000,85456.1484494699,1,1,800000
0.595,1.25452070787519,1.25452070787519,800000,84670.3812595073,-1.25452070787519,1114624.87223893,85281.808148672,-1.25452070787519,800000,85281.808148672,1,1,1254520.70787519,1.5078965960731,800000,84670.3812595073,-1.5078965960731,1254520.70787519,85456.8252538116,-1.5078965960731,800000,85456.8252538116,1,1,800000
0.5964,1.25506132693711,1.25506132693711,800000,84670.3812595073,-1.25506132693711,1114896.05977885,85282.1474395484,-1.25506132693711,800000,85282.1474395484,1,1,1255061.32693711,1.50879327586917,800000,84670.3812595073,-1.50879327586917,1255061.32693711,85457.5015550349,-1.50879327586917,800000,85457.5015550349,1,1,800000
0.5978,1.25560154322239,1.25560154322239,800000,84670.3812595073,-1.25560154322239,1115167.16192035,85282.4866234992,-1.25560154322239,800000,85282.4866234992,1,1,1255601.54322239,1.50968875605207,800000,84670.3812595073,-1.50968875605207,1255601.54322239,85458.1773520724,-1.50968875605207,800000,85458.1773520724,1,1,800000
0.5992,1.25614135587794,1.25614135587794,800000,84670.3812595073,-1.25614135587794,1115438.17797417,85282.825699662,-1.25614135587794,800000,85282.825699662,1,1,1256141.35587794,1.51058303734143,800000,84670.3812595073,-1.51058303734143,1256141.35587794,85458.8526438578,-1.51058303734143,800000,85458.8526438578,1,1,800000
0.6006,1.25668076405133,1.25668076405133,800000,84670.3812595073,-1.25668076405133,1115709.10725081,85283.1646671743,-1.25668076405133,800000,85283.1646671743,1,1,1256680.76405133,1.51147612045338,800000,84670.3812595073,-1.51147612045338,1256680.76405133,85459.5274293254,-1.51147612045338,800000,85459.5274293254,1,1,800000
0.602,1.25721976689075,1.25721976689075,800000,84670.3812595073,-1.25721976689075,1115979.94906057,85283.5035251733,-1.25721976689075,800000,85283.5035251733,1,1,1257219.76689075,1.51236800610054,800000,84670.3812595073,-1.51236800610054,1257219.76689075,85460.2017074102,-1.51236800610054,800000,85460.2017074102,1,1,800000
0.6034,1.25775836354506,1.25775836354506,800000,84670.3812595073,-1.25775836354506,1116250.70271351,85283.8422727958,-1.25775836354506,800000,85283.8422727958,1,1,1257758.36354506,1.51325869499209,800000,84670.3812595073,-1.51325869499209,1257758.36354506,85460.8754770484,-1.51325869499209,800000,85460.8754770484,1,1,800000
0.6048,1.25829655316372,1.25829655316372,800000,84670.3812595073,-1.25829655316372,1116521.36751949,85284.1809091785,-1.25829655316372,800000,85284.1809091785,1,1,1258296.55316372,1.51414818783372,800000,84670.3812595073,-1.51414818783372,1258296.55316372,85461.5487371766,-1.51414818783372,800000,85461.5487371766,1,1,800000
0.6062,1.25883433489687,1.25883433489687,800000,84670.3812595073,-1.25883433489687,1116791.94278817,85284.5194334577,-1.25883433489687,800000,85284.5194334577,1,1,1258834.33489687,1.51503648532774,800000,84670.3812595073,-1.51503648532774,1258834.33489687,85462.2214867323,-1.51503648532774,800000,85462.2214867323,1,1,800000
0.6076,1.25937170789528,1.25937170789528,800000,84670.3812595073,-1.25937170789528,1117062.42782899,85284.8578447695,-1.25937170789528,800000,85284.8578447695,1,1,1259371.70789528,1.51592358817301,800000,84670.3812595073,-1.51592358817301,1259371.70789528,85462.893724654,-1.51592358817301,800000,85462.893724654,1,1,800000
0.609,1.25990867131035,1.25990867131035,800000,84670.3812595073,-1.25990867131035,1117332.8219512,85285.1961422499,-1.25990867131035,800000,85285.1961422499,1,1,1259908.67131035,1.516809497065,800000,84670.3812595073,-1.516809497065,1259908.67131035,85463.5654498809,-1.516809497065,800000,85463.5654498809,1,1,800000
0.6104,1.26044522429416,1.26044522429416,800000,84670.3812595073,-1.26044522429416,1117603.12446383,85285.5343250343,-1.26044522429416,800000,85285.5343250343,1,1,1260445.22429416,1.51769421269581,800000,84670.3812595073,-1.51769421269581,1260445.22429416,85464.2366613528,-1.51769421269581,800000,85464.2366613528,1,1,800000
0.6118,1.26098136599941,1.26098136599941,800000,84670.3812595073,-1.26098136599941,1117873.33467573,85285.8723922582,-1.26098136599941,800000,85285.8723922582,1,1,1260981.36599941,1.51857773575418,800000,84670.3812595073,-1.51857773575418,1260981.36599941,85464.9073580106,-1.51857773575418,800000,85464.9073580106,1,1,800000
0.6132,1.26151709557946,1.26151709557946,800000,84670.3812595073,-1.26151709557946,1118143.45189554,85286.2103430567,-1.26151709557946,800000,85286.2103430567,1,1,1261517.09557946,1.51946006692549,800000,84670.3812595073,-1.51946006692549,1261517.09557946,85465.5775387959,-1.51946006692549,800000,85465.5775387959,1,1,800000
0.6146,1.26205241218832,1.26205241218832,800000,84670.3812595073,-1.26205241218832,1118413.47543171,85286.5481765646,-1.26205241218832,800000,85286.5481765646,1,1,1262052.41218832,1.5203412068918,800000,84670.3812595073,-1.5203412068918,1262052.41218832,85466.2472026512,-1.5203412068918,800000,85466.2472026512,1,1,800000
0.616,1.26258731498065,1.26258731498065,800000,84670.3812595073,-1.26258731498065,1118683.40459252,85286.8858919166,-1.26258731498065,800000,85286.8858919166,1,1,1262587.31498065,1.52122115633189,800000,84670.3812595073,-1.52122115633189,1262587.31498065,85466.9163485196,-1.52122115633189,800000,85466.9163485196,1,1,800000
0.6174,1.26312180311177,1.26312180311177,800000,84670.3812595073,-1.26312180311177,1118953.23868602,85287.223488247,-1.26312180311177,800000,85287.223488247,1,1,1263121.80311177,1.5220999159212,800000,84670.3812595073,-1.5220999159212,1263121.80311177,85467.5849753453,-1.5220999159212,800000,85467.5849753453,1,1,800000
0.6188,1.26365587573764,1.26365587573764,800000,84670.3812595073,-1.26365587573764,1119222.97702012,85287.5609646901,-1.26365587573764,800000,85287.5609646901,1,1,1263655.87573764,1.52297748633193,800000,84670.3812595073,-1.52297748633193,1263655.87573764,85468.253082073,-1.52297748633193,800000,85468.253082073,1,1,800000
0.6202,1.2641895320149,1.2641895320149,800000,84670.3812595073,-1.2641895320149,1119492.61890252,85287.8983203798,-1.2641895320149,800000,85287.8983203798,1,1,1264189.5320149,1.523853868233,800000,84670.3812595073,-1.523853868233,1264189.5320149,85468.9206676486,-1.523853868233,800000,85468.9206676486,1,1,800000
0.6216,1.26472277110083,1.26472277110083,800000,84670.3812595073,-1.26472277110083,1119762.16364076,85288.2355544498,-1.26472277110083,800000,85288.2355544498,1,1,1264722.77110083,1.52472906229011,800000,84670.3812595073,-1.52472906229011,1264722.77110083,85469.5877310186,-1.52472906229011,800000,85469.5877310186,1,1,800000
0.623,1.26525559215337,1.26525559215337,800000,84670.3812595073,-1.26525559215337,1120031.61054219,85288.5726660336,-1.26525559215337,800000,85288.5726660336,1,1,1265255.59215337,1.52560306916572,800000,84670.3812595073,-1.52560306916572,1265255.59215337,85470.2542711303,-1.52560306916572,800000,85470.2542711303,1,1,800000
0.6244,1.26578799433112,1.26578799433112,800000,84670.3812595073,-1.26578799433112,1120300.95891398,85288.9096542645,-1.26578799433112,800000,85288.9096542645,1,1,1265787.99433112,1.52647588951909,800000,84670.3812595073,-1.52647588951909,1265787.99433112,85470.9202869318,-1.52647588951909,800000,85470.9202869318,1,1,800000
0.6258,1.26631997679335,1.26631997679335,800000,84670.3812595073,-1.26631997679335,1120570.20806316,85289.2465182756,-1.26631997679335,800000,85289.2465182756,1,1,1266319.97679335,1.52734752400628,800000,84670.3812595073,-1.52734752400628,1266319.97679335,85471.5857773722,-1.52734752400628,800000,85471.5857773722,1,1,800000
0.6272,1.26685153869998,1.26685153869998,800000,84670.3812595073,-1.26685153869998,1120839.35729655,85289.5832571996,-1.26685153869998,800000,85289.5832571996,1,1,1266851.53869998,1.52821797328018,800000,84670.3812595073,-1.52821797328018,1266851.53869998,85472.2507414014,-1.52821797328018,800000,85472.2507414014,1,1,800000
0.6286,1.26738267921161,1.26738267921161,800000,84670.3812595073,-1.26738267921161,1121108.40592084,85289.9198701694,-1.26738267921161,800000,85289.9198701694,1,1,1267382.67921161,1.52908723799052,800000,84670.3812595073,-1.52908723799052,1267382.67921161,85472.9151779699,-1.52908723799052,800000,85472.9151779699,1,1,800000
0.63,1.2679133974895,1.2679133974895,800000,84670.3812595073,-1.2679133974895,1121377.35324254,85290.2563563173,-1.2679133974895,800000,85290.2563563173,1,1,1267913.3974895,1.5299553187839,800000,84670.3812595073,-1.5299553187839,1267913.3974895,85473.5790860294,-1.5299553187839,800000,85473.5790860294,1,1,800000
0.6314,1.26844369269556,1.26844369269556,800000,84670.3812595073,-1.26844369269556,1121646.19856801,85290.5927147756,-1.26844369269556,800000,85290.5927147756,1,1,1268443.69269556,1.53082221630376,800000,84670.3812595073,-1.53082221630376,1268443.69269556,85474.2424645322,-1.53082221630376,800000,85474.2424645322,1,1,800000
0.6328,1.26897356399239,1.26897356399239,800000,84670.3812595073,-1.26897356399239,1121914.94120344,85290.9289446764,-1.26897356399239,800000,85290.9289446764,1,1,1268973.56399239,1.53168793119046,800000,84670.3812595073,-1.53168793119046,1268973.56399239,85474.9053124313,-1.53168793119046,800000,85474.9053124313,1,1,800000
0.6342,1.26950301054324,1.26950301054324,800000,84670.3812595073,-1.26950301054324,1122183.58045488,85291.2650451514,-1.26950301054324,800000,85291.2650451514,1,1,1269503.01054324,1.53255246408126,800000,84670.3812595073,-1.53255246408126,1269503.01054324,85475.5676286809,-1.53255246408126,800000,85475.5676286809,1,1,800000
0.6356,1.27003203151206,1.27003203151206,800000,84670.3812595073,-1.27003203151206,1122452.11562823,85291.6010153325,-1.27003203151206,800000,85291.6010153325,1,1,1270032.03151206,1.53341581561033,800000,84670.3812595073,-1.53341581561033,1270032.03151206,85476.2294122359,-1.53341581561033,800000,85476.2294122359,1,1,800000
0.637,1.27056062606344,1.27056062606344,800000,84670.3812595073,-1.27056062606344,1122720.54602922,85291.936854351,-1.27056062606344,800000,85291.936854351,1,1,1270560.62606344,1.53427798640879,800000,84670.3812595073,-1.53427798640879,1270560.62606344,85476.8906620518,-1.53427798640879,800000,85476.8906620518,1,1,800000
0.6384,1.27108879336266,1.27108879336266,800000,84670.3812595073,-1.27108879336266,1122988.87096346,85292.2725613384,-1.27108879336266,800000,85292.2725613384,1,1,1271088.79336266,1.53513897710471,800000,84670.3812595073,-1.53513897710471,1271088.79336266,85477.5513770853,-1.53513897710471,800000,85477.5513770853,1,1,800000
0.6398,1.27161653257567,1.27161653257567,800000,84670.3812595073,-1.27161653257567,1123257.08973639,85292.6081354257,-1.27161653257567,800000,85292.6081354257,1,1,1271616.53257567,1.53599878832311,800000,84670.3812595073,-1.53599878832311,1271616.53257567,85478.2115562937,-1.53599878832311,800000,85478.2115562937,1,1,800000
0.6412,1.27214384286911,1.27214384286911,800000,84670.3812595073,-1.27214384286911,1123525.20165335,85292.9435757439,-1.27214384286911,800000,85292.9435757439,1,1,1272143.84286911,1.53685742068602,800000,84670.3812595073,-1.53685742068602,1272143.84286911,85478.8711986353,-1.53685742068602,800000,85478.8711986353,1,1,800000
0.6426,1.27267072341027,1.27267072341027,800000,84670.3812595073,-1.27267072341027,1123793.20601951,85293.2788814239,-1.27267072341027,800000,85293.2788814239,1,1,1272670.72341027,1.53771487481245,800000,84670.3812595073,-1.53771487481245,1272670.72341027,85479.5303030691,-1.53771487481245,800000,85479.5303030691,1,1,800000
0.644,1.27319717336713,1.27319717336713,800000,84670.3812595073,-1.27319717336713,1124061.10213991,85293.6140515961,-1.27319717336713,800000,85293.6140515961,1,1,1273197.17336713,1.53857115131843,800000,84670.3812595073,-1.53857115131843,1273197.17336713,85480.1888685552,-1.53857115131843,800000,85480.1888685552,1,1,800000
0.6454,1.27372319190838,1.27372319190838,800000,84670.3812595073,-1.27372319190838,1124328.88931947,85293.9490853911,-1.27372319190838,800000,85293.9490853911,1,1,1273723.19190838,1.53942625081703,800000,84670.3812595073,-1.53942625081703,1273723.19190838,85480.8468940542,-1.53942625081703,800000,85480.8468940542,1,1,800000
0.6468,1.27424877820334,1.27424877820334,800000,84670.3812595073,-1.27424877820334,1124596.56686297,85294.2839819393,-1.27424877820334,800000,85294.2839819393,1,1,1274248.77820334,1.54028017391834,800000,84670.3812595073,-1.54028017391834,1274248.77820334,85481.5043785278,-1.54028017391834,800000,85481.5043785278,1,1,800000
0.6482,1.27477393142204,1.27477393142204,800000,84670.3812595073,-1.27477393142204,1124864.13407507,85294.6187403706,-1.27477393142204,800000,85294.6187403706,1,1,1274773.93142204,1.54113292122953,800000,84670.3812595073,-1.54113292122953,1274773.93142204,85482.1613209386,-1.54113292122953,800000,85482.1613209386,1,1,800000
0.6496,1.2752986507352,1.2752986507352,800000,84670.3812595073,-1.2752986507352,1125131.59026031,85294.9533598151,-1.2752986507352,800000,85294.9533598151,1,1,1275298.6507352,1.54198449335484,800000,84670.3812595073,-1.54198449335484,1275298.6507352,85482.8177202498,-1.54198449335484,800000,85482.8177202498,1,1,800000
0.651,1.27582293531422,1.27582293531422,800000,84670.3812595073,-1.27582293531422,1125398.9347231,85295.2878394027,-1.27582293531422,800000,85295.2878394027,1,1,1275822.93531422,1.54283489089559,800000,84670.3812595073,-1.54283489089559,1275822.93531422,85483.4735754257,-1.54283489089559,800000,85483.4735754257,1,1,800000
0.6524,1.27634678433117,1.27634678433117,800000,84670.3812595073,-1.27634678433117,1125666.16676774,85295.6221782631,-1.27634678433117,800000,85295.6221782631,1,1,1276346.78433117,1.54368411445021,800000,84670.3812595073,-1.54368411445021,1276346.78433117,85484.1288854314,-1.54368411445021,800000,85484.1288854314,1,1,800000
0.6538,1.27687019695882,1.27687019695882,800000,84670.3812595073,-1.27687019695882,1125933.28569842,85295.9563755257,-1.27687019695882,800000,85295.9563755257,1,1,1276870.19695882,1.54453216461426,800000,84670.3812595073,-1.54453216461426,1276870.19695882,85484.7836492327,-1.54453216461426,800000,85484.7836492327,1,1,800000
0.6552,1.27739317237065,1.27739317237065,800000,84670.3812595073,-1.27739317237065,1126200.2908192,85296.2904303201,-1.27739317237065,800000,85296.2904303201,1,1,1277393.17237065,1.54537904198041,800000,84670.3812595073,-1.54537904198041,1277393.17237065,85485.4378657966,-1.54537904198041,800000,85485.4378657966,1,1,800000
0.6566,1.27791570974079,1.27791570974079,800000,84670.3812595073,-1.27791570974079,1126467.18143406,85296.6243417755,-1.27791570974079,800000,85296.6243417755,1,1,1277915.70974079,1.54622474713849,800000,84670.3812595073,-1.54622474713849,1277915.70974079,85486.0915340905,-1.54622474713849,800000,85486.0915340905,1,1,800000
0.658,1.27843780824409,1.27843780824409,800000,84670.3812595073,-1.27843780824409,1126733.95684684,85296.958109021,-1.27843780824409,800000,85296.958109021,1,1,1278437.80824409,1.54706928067549,800000,84670.3812595073,-1.54706928067549,1278437.80824409,85486.7446530832,-1.54706928067549,800000,85486.7446530832,1,1,800000
0.6594,1.27895946705609,1.27895946705609,800000,84670.3812595073,-1.27895946705609,1127000.61636131,85297.2917311856,-1.27895946705609,800000,85297.2917311856,1,1,1278959.46705609,1.54791264317559,800000,84670.3812595073,-1.54791264317559,1278959.46705609,85487.3972217439,-1.54791264317559,800000,85487.3972217439,1,1,800000
0.6608,1.27948068535301,1.27948068535301,800000,84670.3812595073,-1.27948068535301,1127267.15928111,85297.6252073983,-1.27948068535301,800000,85297.6252073983,1,1,1279480.68535301,1.54875483522013,800000,84670.3812595073,-1.54875483522013,1279480.68535301,85488.0492390429,-1.54875483522013,800000,85488.0492390429,1,1,800000
0.6622,1.28000146231179,1.28000146231179,800000,84670.3812595073,-1.28000146231179,1127533.5849098,85297.9585367878,-1.28000146231179,800000,85297.9585367878,1,1,1280001.46231179,1.54959585738768,800000,84670.3812595073,-1.54959585738768,1280001.46231179,85488.7007039514,-1.54959585738768,800000,85488.7007039514,1,1,800000
0.6636,1.28052179711003,1.28052179711003,800000,84670.3812595073,-1.28052179711003,1127799.89255084,85298.2917184828,-1.28052179711003,800000,85298.2917184828,1,1,1280521.79711003,1.55043571025402,800000,84670.3812595073,-1.55043571025402,1280521.79711003,85489.3516154414,-1.55043571025402,800000,85489.3516154414,1,1,800000
0.665,1.28104168892607,1.28104168892607,800000,84670.3812595073,-1.28104168892607,1128066.08150761,85298.6247516118,-1.28104168892607,800000,85298.6247516118,1,1,1281041.68892607,1.55127439439216,800000,84670.3812595073,-1.55127439439216,1281041.68892607,85490.0019724857,-1.55127439439216,800000,85490.0019724857,1,1,800000
0.6664,1.28156113693891,1.28156113693891,800000,84670.3812595073,-1.28156113693891,1128332.15108338,85298.9576353032,-1.28156113693891,800000,85298.9576353032,1,1,1281561.13693891,1.55211191037237,800000,84670.3812595073,-1.55211191037237,1281561.13693891,85490.6517740581,-1.55211191037237,800000,85490.6517740581,1,1,800000
0.6678,1.28208014032829,1.28208014032829,800000,84670.3812595073,-1.28208014032829,1128598.10058134,85299.2903686854,-1.28208014032829,800000,85299.2903686854,1,1,1282080.14032829,1.55294825876215,800000,84670.3812595073,-1.55294825876215,1282080.14032829,85491.3010191333,-1.55294825876215,800000,85491.3010191333,1,1,800000
0.6692,1.28259869827463,1.28259869827463,800000,84670.3812595073,-1.28259869827463,1128863.92930461,85299.6229508865,-1.28259869827463,800000,85299.6229508865,1,1,1282598.69827463,1.55378344012632,800000,84670.3812595073,-1.55378344012632,1282598.69827463,85491.9497066868,-1.55378344012632,800000,85491.9497066868,1,1,800000
0.6706,1.28311680995905,1.28311680995905,800000,84670.3812595073,-1.28311680995905,1129129.63655622,85299.9553810348,-1.28311680995905,800000,85299.9553810348,1,1,1283116.80995905,1.55461745502693,800000,84670.3812595073,-1.55461745502693,1283116.80995905,85492.597835695,-1.55461745502693,800000,85492.597835695,1,1,800000
0.672,1.28363447456338,1.28363447456338,800000,84670.3812595073,-1.28363447456338,1129395.22163912,85300.2876582581,-1.28363447456338,800000,85300.2876582581,1,1,1283634.47456338,1.55545030402339,800000,84670.3812595073,-1.55545030402339,1283634.47456338,85493.2454051351,-1.55545030402339,800000,85493.2454051351,1,1,800000
0.6734,1.28415169127016,1.28415169127016,800000,84670.3812595073,-1.28415169127016,1129660.68385618,85300.6197816845,-1.28415169127016,800000,85300.6197816845,1,1,1284151.69127016,1.55628198767239,800000,84670.3812595073,-1.55628198767239,1284151.69127016,85493.8924139853,-1.55628198767239,800000,85493.8924139853,1,1,800000
0.6748,1.28466845926263,1.28466845926263,800000,84670.3812595073,-1.28466845926263,1129926.02251022,85300.9517504418,-1.28466845926263,800000,85300.9517504418,1,1,1284668.45926263,1.55711250652795,800000,84670.3812595073,-1.55711250652795,1284668.45926263,85494.5388612248,-1.55711250652795,800000,85494.5388612248,1,1,800000
0.6762,1.28518477772475,1.28518477772475,800000,84670.3812595073,-1.28518477772475,1130191.23690397,85301.2835636577,-1.28518477772475,800000,85301.2835636577,1,1,1285184.77772475,1.55794186114144,800000,84670.3812595073,-1.55794186114144,1285184.77772475,85495.1847458333,-1.55794186114144,800000,85495.1847458333,1,1,800000
0.6776,1.28570064584118,1.28570064584118,800000,84670.3812595073,-1.28570064584118,1130456.3263401,85301.6152204599,-1.28570064584118,800000,85301.6152204599,1,1,1285700.64584118,1.55877005206158,800000,84670.3812595073,-1.55877005206158,1285700.64584118,85495.8300667918,-1.55877005206158,800000,85495.8300667918,1,1,800000
0.679,1.2862160627973,1.2862160627973,800000,84670.3812595073,-1.2862160627973,1130721.29012121,85301.9467199761,-1.2862160627973,800000,85301.9467199761,1,1,1286216.0627973,1.55959707983447,800000,84670.3812595073,-1.55959707983447,1286216.0627973,85496.4748230819,-1.55959707983447,800000,85496.4748230819,1,1,800000
0.6804,1.28673102777918,1.28673102777918,800000,84670.3812595073,-1.28673102777918,1130986.12754986,85302.2780613336,-1.28673102777918,800000,85302.2780613336,1,1,1286731.02777918,1.56042294500356,800000,84670.3812595073,-1.56042294500356,1286731.02777918,85497.1190136864,-1.56042294500356,800000,85497.1190136864,1,1,800000
