"time","tank1.level","tank2.level","shut.on","shut.reset[1]","shut.reset[2]","start.on","start.reset[1]","start.reset[2]","stop.on","stop.reset[1]","stop.reset[2]","tankController.T1.enableFire","tankController.T2.enableFire","tankController.T3.enableFire","tankController.T4.enableFire","tankController.T5.enableFire","tankController.T6.enableFire","tankController.makeProduct.T1.enableFire","tankController.makeProduct.T2.enableFire","tankController.makeProduct.T3.enableFire","tankController.makeProduct.T4.enableFire"
30.2,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.22,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.24,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.26,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.28,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.3,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.32,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.34,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.36,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.38,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.4,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.42,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.44,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.46,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.48,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.5,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.52,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.54,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.56,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.58,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.6,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.62,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.64,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.66,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.68,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.7,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.72,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.74,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.76,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.78,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.8,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.82,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.84,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.86,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.88,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.9,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.92,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.94,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.96,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30.98,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.02,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.04,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.06,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.08,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.1,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.12,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.14,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.16,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.18,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.2,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.22,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.24,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.26,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.28,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.3,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.32,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.34,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.36,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.38,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.4,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.42,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.44,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.46,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.48,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.5,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.52,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.54,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.56,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.58,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.6,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.62,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.64,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.66,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.68,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.7,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.72,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.74,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.76,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.78,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.8,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.82,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.84,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.86,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.88,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.9,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.92,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.94,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.96,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31.98,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.02,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.04,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.06,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.08,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.1,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.12,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.14,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.16,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.18,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.2,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.22,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.24,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.26,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.28,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.3,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.32,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.34,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.36,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.38,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.4,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.42,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.44,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.46,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.48,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.5,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.52,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.54,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.56,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.58,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.6,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.62,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.64,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.66,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.68,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.7,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.72,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.74,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.76,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.78,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.8,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.82,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.84,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.86,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.88,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.9,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.92,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.94,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.96,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32.98,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.02,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.04,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.06,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.08,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.1,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.12,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.14,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.16,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.18,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.2,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.22,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.24,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.26,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.28,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.3,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.32,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.34,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.36,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.38,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.4,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.42,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.44,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.46,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.48,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.5,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.52,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.54,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.56,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.58,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.6,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.62,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.64,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.66,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.68,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.7,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.72,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.74,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.76,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.78,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.8,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.82,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.84,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.86,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.88,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.9,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.92,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.94,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.96,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33.98,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.02,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.04,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.06,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.08,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.1,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.12,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.14,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.16,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.18,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.2,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.22,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.24,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.26,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.28,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.3,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.32,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.34,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.36,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.38,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.4,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.42,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.44,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.46,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.48,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.5,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.52,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34.54,-7.97146337659716e-07,0.00100079714633754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
