"time","PT1.y","pumps.medium.T","pumps.medium.p","reservoir.level","reservoir.medium.T","PumpRPMGenerator.y","controller.y"
433.6,0.001,293.150152933565,610507.085551847,2.00959169213109,293.149996402118,0.001,0
433.8,0.001,293.150152911356,610505.5597643,2.00943586209354,293.149996399303,0.001,0
434,0.001,293.150152889149,610504.034093693,2.0092800439991,293.14999639649,0.001,0
434.2,0.001,293.150152866943,610502.508540016,2.00912423784686,293.149996393676,0.001,0
434.4,0.001,293.150152844739,610500.983103261,2.00896844363589,293.149996390863,0.001,0
434.6,0.001,293.150152822536,610499.457783418,2.00881266136529,293.149996388051,0.001,0
434.8,0.001,293.150152800336,610497.932580478,2.00865689103413,293.149996385238,0.001,0
435,0.001,293.150152778137,610496.407494432,2.00850113264149,293.149996382427,0.001,0
435.2,0.001,293.150152755939,610494.882525272,2.00834538618646,293.149996379616,0.001,0
435.4,0.001,293.150152733744,610493.357672989,2.00818965166813,293.149996376805,0.001,0
435.6,0.001,293.15015271155,610491.832937572,2.00803392908556,293.149996373994,0.001,0
435.8,0.001,293.150152689357,610490.308319014,2.00787821843785,293.149996371184,0.001,0
436,0.001,293.150152667167,610488.783817306,2.00772251972408,293.149996368375,0.001,0
436.2,0.001,293.150152644978,610487.259432438,2.00756683294332,293.149996365566,0.001,0
436.4,0.001,293.150152622791,610485.735164401,2.00741115809467,293.149996362757,0.001,0
436.6,0.001,293.150152600606,610484.211013187,2.0072554951772,293.149996359949,0.001,0
436.8,0.001,293.150152578422,610482.686978786,2.00709984418999,293.149996357141,0.001,0
437,0.001,293.15015255624,610481.16306119,2.00694420513214,293.149996354333,0.001,0
437.2,0.001,293.150152534059,610479.639260389,2.00678857800271,293.149996351526,0.001,0
437.4,0.001,293.150152511881,610478.115576375,2.0066329628008,293.14999634872,0.001,0
437.6,0.001,293.150152489704,610476.592009138,2.00647735952549,293.149996345914,0.001,0
437.8,0.001,293.150152467529,610475.06855867,2.00632176817585,293.149996343108,0.001,0
438,0.001,293.150152445355,610473.545224962,2.00616618875097,293.149996340303,0.001,0
438.2,0.001,293.150152423183,610472.022008004,2.00601062124994,293.149996337498,0.001,0
438.4,0.001,293.150152401013,610470.498907788,2.00585506567183,293.149996334693,0.001,0
438.6,0.001,293.150152378845,610468.975924304,2.00569952201573,293.149996331889,0.001,0
438.8,0.001,293.150152356678,610467.453057544,2.00554399028072,293.149996329086,0.001,0
439,0.001,293.150152334513,610465.930307499,2.00538847046588,293.149996326283,0.001,0
439.2,0.001,293.15015231235,610464.407674159,2.00523296257029,293.14999632348,0.001,0
439.4,0.001,293.150152290188,610462.885157516,2.00507746659304,293.149996320678,0.001,0
439.6,0.001,293.150152268028,610461.36275756,2.00492198253321,293.149996317876,0.001,0
439.8,0.001,293.15015224587,610459.840474284,2.00476651038988,293.149996315074,0.001,0
440,0.001,293.150152223713,610458.318307677,2.00461105016213,293.149996312274,0.001,0
440.2,0.001,293.150152201559,610456.796257731,2.00445560184905,293.149996309473,0.001,0
440.4,0.001,293.150152179405,610455.274324436,2.00430016544972,293.149996306673,0.001,0
440.6,0.001,293.150152157254,610453.752507785,2.00414474096322,293.149996303873,0.001,0
440.8,0.001,293.150152135104,610452.230807767,2.00398932838863,293.149996301074,0.001,0
441,0.001,293.150152112956,610450.709224373,2.00383392772504,293.149996298275,0.001,0
441.2,0.001,293.15015209081,610449.187757596,2.00367853897152,293.149996295476,0.001,0
441.4,0.001,293.150152068665,610447.666407426,2.00352316212717,293.149996292678,0.001,0
441.6,0.001,293.150152046522,610446.145173853,2.00336779719105,293.149996289881,0.001,0
441.8,0.001,293.150152024381,610444.624056869,2.00321244416227,293.149996287084,0.001,0
442,0.001,293.150152002241,610443.103056465,2.00305710303988,293.149996284287,0.001,0
442.2,0.001,293.150151980104,610441.582172632,2.00290177382299,293.149996281491,0.001,0
442.4,0.001,293.150151957967,610440.061405361,2.00274645651067,293.149996278695,0.001,0
442.6,0.001,293.150151935833,610438.540754643,2.002591151102,293.149996275899,0.001,0
442.8,0.001,293.1501519137,610437.020220469,2.00243585759607,293.149996273104,0.001,0
443,0.001,293.150151891569,610435.499802829,2.00228057599196,293.14999627031,0.001,0
443.2,0.001,293.15015186944,610433.979501716,2.00212530628875,293.149996267515,0.001,0
443.4,0.001,293.150151847312,610432.459317119,2.00197004848552,293.149996264722,0.001,0
443.6,0.001,293.150151825186,610430.939249031,2.00181480258136,293.149996261928,0.001,0
443.8,0.001,293.150151803062,610429.419297441,2.00165956857535,293.149996259135,0.001,0
444,0.001,293.150151780939,610427.899462342,2.00150434646657,293.149996256343,0.001,0
444.2,0.001,293.150151758818,610426.379743724,2.00134913625409,293.149996253551,0.001,0
444.4,0.001,293.150151736699,610424.860141577,2.00119393793702,293.149996250759,0.001,0
444.6,0.001,293.150151714582,610423.340655894,2.00103875151442,293.149996247968,0.001,0
444.8,0.001,293.150151692466,610421.821286665,2.00088357698538,293.149996245177,0.001,0
445,0.001,293.150151670352,610420.30203388,2.00072841434898,293.149996242387,0.001,0
445.2,0.001,293.150151648239,610418.782897532,2.00057326360431,293.149996239597,0.001,0
445.4,0.001,293.150151626128,610417.263877612,2.00041812475045,293.149996236807,0.001,0
445.6,0.001,293.150151604019,610415.744974109,2.00026299778647,293.149996234018,0.001,0
445.8,0.001,293.150151581912,610414.226187015,2.00010788271147,293.14999623123,0.001,0
446,0.001,293.150151559806,610412.707516322,1.99995277952451,293.149996228441,0.001,0
446.2,0.001,293.150151537703,610411.188962019,1.9997976882247,293.149996225653,0.001,0
446.4,0.001,293.1501515156,610409.670524099,1.9996426088111,293.149996222866,0.001,0
446.6,0.001,293.1501514935,610408.152202552,1.9994875412828,293.149996220079,0.001,0
446.8,0.001,293.150151471401,610406.63399737,1.99933248563889,293.149996217293,0.001,0
447,0.001,293.150151449304,610405.115908543,1.99917744187844,293.149996214506,0.001,0
447.2,0.001,293.150151427208,610403.597936061,1.99902241000054,293.149996211721,0.001,0
447.4,0.001,293.150151405114,610402.080079917,1.99886739000427,293.149996208936,0.001,0
447.6,0.001,293.150151383022,610400.562340102,1.99871238188871,293.149996206151,0.001,0
447.8,0.001,293.150151360932,610399.044716605,1.99855738565295,293.149996203366,0.001,0
448,0.001,293.150151338843,610397.527209419,1.99840240129606,293.149996200582,0.001,0
448.2,0.001,293.150151316756,610396.009818535,1.99824742881714,293.149996197799,0.001,0
448.4,0.001,293.150151294671,610394.492543943,1.99809246821525,293.149996195016,0.001,0
448.6,0.001,293.150151272587,610392.975385634,1.99793751948949,293.149996192233,0.001,0
448.8,0.001,293.150151250505,610391.458343599,1.99778258263893,293.14999618945,0.001,0
449,0.001,293.150151228425,610389.94141783,1.99762765766267,293.149996186669,0.001,0
449.2,0.001,293.150151206347,610388.424608317,1.99747274455977,293.149996183887,0.001,0
449.4,0.001,293.15015118427,610386.907915051,1.99731784332933,293.149996181106,0.001,0
449.6,0.001,293.150151162195,610385.391338025,1.99716295397042,293.149996178326,0.001,0
449.8,0.001,293.150151140121,610383.874877227,1.99700807648214,293.149996175545,0.001,0
450,0.001,293.150151118049,610382.35853265,1.99685321086355,293.149996172766,0.001,0
450.2,0.001,293.150151095979,610380.842304284,1.99669835711374,293.149996169986,0.001,0
450.4,0.001,293.150151073911,610379.326192121,1.9965435152318,293.149996167207,0.001,0
450.6,0.001,293.150151051844,610377.810196152,1.99638868521681,293.149996164429,0.001,0
450.8,0.001,293.150151029779,610376.294316367,1.99623386706785,293.149996161651,0.001,0
451,0.001,293.150151007716,610374.778552757,1.996079060784,293.149996158873,0.001,0
451.2,0.001,293.150150985654,610373.262905314,1.99592426636434,293.149996156096,0.001,0
451.4,0.001,293.150150963594,610371.747374029,1.99576948380796,293.149996153319,0.001,0
451.6,0.001,293.150150941536,610370.231958892,1.99561471311394,293.149996150543,0.001,0
451.8,0.001,293.15015091948,610368.716659895,1.99545995428136,293.149996147767,0.001,0
452,0.001,293.150150897425,610367.201477028,1.99530520730931,293.149996144991,0.001,0
452.2,0.001,293.150150875372,610365.686410283,1.99515047219686,293.149996142216,0.001,0
452.4,0.001,293.15015085332,610364.171459651,1.9949957489431,293.149996139441,0.001,0
452.6,0.001,293.15015083127,610362.656625122,1.99484103754711,293.149996136667,0.001,0
452.8,0.001,293.150150809222,610361.141906688,1.99468633800797,293.149996133893,0.001,0
453,0.001,293.150150787176,610359.62730434,1.99453165032477,293.14999613112,0.001,0
453.2,0.001,293.150150765131,610358.112818068,1.99437697449659,293.149996128347,0.001,0
453.4,0.001,293.150150743088,610356.598447864,1.9942223105225,293.149996125574,0.001,0
453.6,0.001,293.150150721047,610355.084193719,1.9940676584016,293.149996122802,0.001,0
453.8,0.001,293.150150699007,610353.570055624,1.99391301813297,293.14999612003,0.001,0
454,0.001,293.150150676969,610352.056034638,1.99375838982486,293.149996117259,0.001,0
454.2,0.001,293.150150654933,610350.542133083,1.99360377371427,293.149996114488,0.001,0
454.4,0.001,293.150150632898,610349.028347601,1.9934491694584,293.149996111718,0.001,0
454.6,0.001,293.150150610865,610347.514678184,1.99329457705634,293.149996108948,0.001,0
454.8,0.001,293.150150588834,610346.001124823,1.99313999650719,293.149996106178,0.001,0
455,0.001,293.150150566805,610344.48768751,1.99298542781007,293.149996103409,0.001,0
455.2,0.001,293.150150544777,610342.974366235,1.99283087096407,293.149996100641,0.001,0
455.4,0.001,293.150150522751,610341.46116099,1.9926763259683,293.149996097872,0.001,0
455.6,0.001,293.150150500727,610339.948071766,1.99252179282185,293.149996095104,0.001,0
455.8,0.001,293.150150478704,610338.435098554,1.99236727152383,293.149996092337,0.001,0
456,0.001,293.150150456683,610336.922241346,1.99221276207334,293.14999608957,0.001,0
456.2,0.001,293.150150434664,610335.409500132,1.99205826446948,293.149996086803,0.001,0
456.4,0.001,293.150150412646,610333.896874904,1.99190377871136,293.149996084037,0.001,0
456.6,0.001,293.15015039063,610332.384365653,1.99174930479807,293.149996081271,0.001,0
456.8,0.001,293.150150368616,610330.87197237,1.99159484272873,293.149996078506,0.001,0
457,0.001,293.150150346603,610329.359695047,1.99144039250242,293.149996075741,0.001,0
457.2,0.001,293.150150324592,610327.847533674,1.99128595411826,293.149996072977,0.001,0
457.4,0.001,293.150150302583,610326.335488243,1.99113152757534,293.149996070213,0.001,0
457.6,0.001,293.150150280576,610324.823558746,1.99097711287277,293.149996067449,0.001,0
457.8,0.001,293.15015025857,610323.311745172,1.99082271000965,293.149996064686,0.001,0
458,0.001,293.150150236566,610321.800047514,1.99066831898508,293.149996061923,0.001,0
458.2,0.001,293.150150214563,610320.288465763,1.99051393979817,293.14999605916,0.001,0
458.4,0.001,293.150150192563,610318.776999909,1.99035957244801,293.149996056398,0.001,0
458.6,0.001,293.150150170564,610317.265649944,1.9902052169337,293.149996053637,0.001,0
458.8,0.001,293.150150148566,610315.75441586,1.99005087325436,293.149996050876,0.001,0
459,0.001,293.150150126571,610314.243297648,1.98989654140908,293.149996048115,0.001,0
459.2,0.000999999999999999,293.150150104576,610312.732295298,1.98974222139697,293.149996045355,0.001,0
459.4,0.000999999999999999,293.150150082584,610311.221408802,1.98958791321712,293.149996042595,0.001,0
459.6,0.000999999999999999,293.150150060594,610309.710638151,1.98943361686863,293.149996039836,0.001,0
459.8,0.000999999999999999,293.150150038605,610308.199983337,1.98927933235062,293.149996037077,0.001,0
460,0.000999999999999999,293.150150016617,610306.68944435,1.98912505966218,293.149996034318,0.001,0
460.2,0.000999999999999999,293.150149994632,610305.179021182,1.98897079880242,293.14999603156,0.001,0
460.4,0.000999999999999999,293.150149972648,610303.668713823,1.98881654977043,293.149996028802,0.001,0
460.6,0.000999999999999999,293.150149950666,610302.158522266,1.98866231256532,293.149996026045,0.001,0
460.8,0.000999999999999999,293.150149928685,610300.648446502,1.98850808718619,293.149996023288,0.001,0
461,0.000999999999999999,293.150149906706,610299.138486521,1.98835387363214,293.149996020531,0.001,0
461.2,0.000999999999999999,293.150149884729,610297.628642314,1.98819967190228,293.149996017775,0.001,0
461.4,0.000999999999999999,293.150149862754,610296.118913874,1.98804548199571,293.149996015019,0.001,0
461.6,0.000999999999999999,293.15014984078,610294.609301191,1.98789130391152,293.149996012264,0.001,0
461.8,0.000999999999999999,293.150149818808,610293.099804257,1.98773713764883,293.149996009509,0.001,0
462,0.000999999999999999,293.150149796838,610291.590423062,1.98758298320672,293.149996006755,0.001,0
462.2,0.000999999999999999,293.150149774869,610290.081157597,1.98742884058432,293.149996004001,0.001,0
462.4,0.000999999999999999,293.150149752902,610288.572007856,1.98727470978071,293.149996001247,0.001,0
462.6,0.000999999999999999,293.150149730936,610287.062973827,1.987120590795,293.149995998494,0.001,0
462.8,0.000999999999999999,293.150149708973,610285.554055503,1.98696648362629,293.149995995742,0.001,0
463,0.000999999999999999,293.150149687011,610284.045252874,1.98681238827369,293.149995992989,0.001,0
463.2,0.000999999999999999,293.150149665051,610282.536565932,1.98665830473629,293.149995990237,0.001,0
463.4,0.000999999999999999,293.150149643092,610281.027994668,1.9865042330132,293.149995987486,0.001,0
463.6,0.000999999999999999,293.150149621135,610279.519539074,1.98635017310352,293.149995984735,0.001,0
463.8,0.000999999999999999,293.15014959918,610278.01119914,1.98619612500635,293.149995981984,0.001,0
464,0.000999999999999999,293.150149577226,610276.502974858,1.9860420887208,293.149995979234,0.001,0
464.2,0.000999999999999999,293.150149555274,610274.994866219,1.98588806424596,293.149995976484,0.001,0
464.4,0.000999999999999999,293.150149533324,610273.486873214,1.98573405158094,293.149995973735,0.001,0
464.6,0.000999999999999999,293.150149511376,610271.978995834,1.98558005072484,293.149995970986,0.001,0
464.8,0.000999999999999999,293.150149489429,610270.471234071,1.98542606167676,293.149995968237,0.001,0
465,0.000999999999999999,293.150149467484,610268.963587915,1.98527208443581,293.149995965489,0.001,0
465.2,0.000999999999999999,293.15014944554,610267.456057359,1.98511811900108,293.149995962742,0.001,0
465.4,0.000999999999999999,293.150149423598,610265.948642393,1.98496416537168,293.149995959994,0.001,0
465.6,0.000999999999999999,293.150149401658,610264.441343008,1.98481022354672,293.149995957248,0.001,0
465.8,0.000999999999999999,293.15014937972,610262.934159195,1.98465629352528,293.149995954501,0.001,0
466,0.000999999999999999,293.150149357783,610261.427090947,1.98450237530648,293.149995951755,0.001,0
466.2,0.000999999999999999,293.150149335848,610259.920138253,1.98434846888942,293.14999594901,0.001,0
466.4,0.000999999999999999,293.150149313915,610258.413301106,1.9841945742732,293.149995946264,0.001,0
466.6,0.000999999999999999,293.150149291983,610256.906579496,1.98404069145692,293.14999594352,0.001,0
466.8,0.000999999999999999,293.150149270053,610255.399973415,1.98388682043968,293.149995940775,0.001,0
467,0.000999999999999999,293.150149248125,610253.893482854,1.98373296122059,293.149995938031,0.001,0
467.2,0.000999999999999999,293.150149226198,610252.387107803,1.98357911379874,293.149995935288,0.001,0
467.4,0.000999999999999999,293.150149204273,610250.880848255,1.98342527817324,293.149995932545,0.001,0
467.6,0.000999999999999999,293.15014918235,610249.374704201,1.9832714543432,293.149995929802,0.001,0
467.8,0.000999999999999999,293.150149160428,610247.868675631,1.98311764230771,293.14999592706,0.001,0
468,0.000999999999999999,293.150149138508,610246.362762537,1.98296384206587,293.149995924318,0.001,0
468.2,0.000999999999999999,293.15014911659,610244.85696491,1.9828100536168,293.149995921577,0.001,0
468.4,0.000999999999999999,293.150149094674,610243.351282741,1.98265627695958,293.149995918836,0.001,0
468.6,0.000999999999999999,293.150149072759,610241.845716022,1.98250251209332,293.149995916095,0.001,0
468.8,0.000999999999999999,293.150149050846,610240.340264743,1.98234875901713,293.149995913355,0.001,0
469,0.000999999999999999,293.150149028934,610238.834928897,1.98219501773011,293.149995910615,0.001,0
469.2,0.000999999999999999,293.150149007024,610237.329708473,1.98204128823135,293.149995907876,0.001,0
469.4,0.000999999999999999,293.150148985116,610235.824603464,1.98188757051997,293.149995905137,0.001,0
469.6,0.000999999999999999,293.15014896321,610234.319613861,1.98173386459505,293.149995902398,0.001,0
469.8,0.000999999999999999,293.150148941305,610232.814739654,1.98158017045572,293.14999589966,0.001,0
470,0.000999999999999999,293.150148919402,610231.309980835,1.98142648810105,293.149995896923,0.001,0
470.2,0.000999999999999999,293.1501488975,610229.805337396,1.98127281753017,293.149995894186,0.001,0
470.4,0.000999999999999999,293.150148875601,610228.300809326,1.98111915874217,293.149995891449,0.001,0
470.6,0.000999999999999999,293.150148853702,610226.796396619,1.98096551173615,293.149995888712,0.001,0
470.8,0.000999999999999999,293.150148831806,610225.292099264,1.98081187651121,293.149995885976,0.001,0
471,0.000999999999999999,293.150148809911,610223.787917253,1.98065825306647,293.149995883241,0.001,0
471.2,0.000999999999999999,293.150148788018,610222.283850577,1.98050464140101,293.149995880506,0.001,0
471.4,0.000999999999999999,293.150148766127,610220.779899228,1.98035104151394,293.149995877771,0.001,0
471.6,0.000999999999999999,293.150148744237,610219.276063197,1.98019745340437,293.149995875037,0.001,0
471.8,0.000999999999999999,293.150148722349,610217.772342474,1.98004387707139,293.149995872303,0.001,0
472,0.000999999999999999,293.150148700463,610216.268737051,1.97989031251411,293.149995869569,0.001,0
472.2,0.000999999999999999,293.150148678578,610214.76524692,1.97973675973163,293.149995866836,0.001,0
472.4,0.000999999999999999,293.150148656695,610213.261872071,1.97958321872305,293.149995864103,0.001,0
472.6,0.000999999999999999,293.150148634814,610211.758612495,1.97942968948747,293.149995861371,0.001,0
472.8,0.000999999999999999,293.150148612935,610210.255468185,1.979276172024,293.149995858639,0.001,0
473,0.000999999999999999,293.150148591057,610208.752439131,1.97912266633174,293.149995855908,0.001,0
473.2,0.000999999999999999,293.15014856918,610207.249525324,1.97896917240979,293.149995853177,0.001,0
473.4,0.000999999999999999,293.150148547306,610205.746726755,1.97881569025725,293.149995850446,0.001,0
473.6,0.000999999999999999,293.150148525433,610204.244043416,1.97866221987323,293.149995847716,0.001,0
473.8,0.000999999999999999,293.150148503562,610202.741475298,1.97850876125682,293.149995844987,0.001,0
474,0.000999999999999999,293.150148481692,610201.239022393,1.97835531440713,293.149995842257,0.001,0
474.2,0.000999999999999999,293.150148459824,610199.73668469,1.97820187932326,293.149995839528,0.001,0
474.4,0.000999999999999999,293.150148437958,610198.234462182,1.97804845600431,293.1499958368,0.001,0
474.6,0.000999999999999999,293.150148416094,610196.73235486,1.97789504444939,293.149995834072,0.001,0
474.8,0.000999999999999999,293.150148394231,610195.230362715,1.97774164465759,293.149995831344,0.001,0
475,0.000999999999999999,293.15014837237,610193.728485738,1.97758825662803,293.149995828617,0.001,0
475.2,0.000999999999999999,293.15014835051,610192.22672392,1.97743488035979,293.14999582589,0.001,0
475.4,0.000999999999999999,293.150148328652,610190.725077253,1.97728151585199,293.149995823164,0.001,0
475.6,0.000999999999999999,293.150148306796,610189.223545728,1.97712816310372,293.149995820438,0.001,0
475.8,0.000999999999999999,293.150148284942,610187.722129336,1.97697482211409,293.149995817712,0.001,0
476,0.000999999999999999,293.150148263089,610186.220828068,1.9768214928822,293.149995814987,0.001,0
476.2,0.000999999999999999,293.150148241238,610184.719641915,1.97666817540715,293.149995812262,0.001,0
476.4,0.000999999999999999,293.150148219389,610183.218570869,1.97651486968804,293.149995809538,0.001,0
476.6,0.000999999999999999,293.150148197541,610181.717614921,1.97636157572398,293.149995806814,0.001,0
476.8,0.000999999999999999,293.150148175695,610180.216774062,1.97620829351407,293.149995804091,0.001,0
477,0.000999999999999999,293.15014815385,610178.716048283,1.9760550230574,293.149995801367,0.001,0
477.2,0.000999999999999999,293.150148132008,610177.215437575,1.97590176435309,293.149995798645,0.001,0
477.4,0.000999999999999999,293.150148110167,610175.71494193,1.97574851740023,293.149995795923,0.001,0
477.6,0.000999999999999999,293.150148088327,610174.21456134,1.97559528219793,293.149995793201,0.001,0
477.8,0.000999999999999999,293.15014806649,610172.714295794,1.97544205874529,293.149995790479,0.001,0
478,0.000999999999999999,293.150148044654,610171.214145284,1.9752888470414,293.149995787758,0.001,0
478.2,0.000999999999999999,293.150148022819,610169.714109802,1.97513564708538,293.149995785038,0.001,0
478.4,0.000999999999999999,293.150148000987,610168.214189339,1.97498245887632,293.149995782317,0.001,0
478.6,0.000999999999999999,293.150147979156,610166.714383886,1.97482928241333,293.149995779598,0.001,0
478.8,0.000999999999999999,293.150147957326,610165.214693433,1.97467611769551,293.149995776878,0.001,0
479,0.000999999999999999,293.150147935499,610163.715117974,1.97452296472196,293.149995774159,0.001,0
479.2,0.000999999999999999,293.150147913673,610162.215657497,1.97436982349178,293.149995771441,0.001,0
479.4,0.000999999999999999,293.150147891848,610160.716311996,1.97421669400408,293.149995768723,0.001,0
479.6,0.000999999999999999,293.150147870026,610159.21708146,1.97406357625795,293.149995766005,0.001,0
479.8,0.000999999999999999,293.150147848205,610157.717965881,1.9739104702525,293.149995763288,0.001,0
480,0.000999999999999999,293.150147826385,610156.218965251,1.97375737598683,293.149995760571,0.001,0
480.2,0.000999999999999999,293.150147804568,610154.720079561,1.97360429346005,293.149995757855,0.001,0
480.4,0.000999999999999999,293.150147782752,610153.221308801,1.97345122267125,293.149995755138,0.001,0
480.6,0.000999999999999999,293.150147760938,610151.722652963,1.97329816361954,293.149995752423,0.001,0
480.8,0.000999999999999999,293.150147739125,610150.224112039,1.97314511630401,293.149995749708,0.001,0
481,0.000999999999999999,293.150147717314,610148.725686019,1.97299208072378,293.149995746993,0.001,0
481.2,0.000999999999999999,293.150147695505,610147.227374894,1.97283905687794,293.149995744278,0.001,0
481.4,0.000999999999999999,293.150147673697,610145.729178656,1.9726860447656,293.149995741565,0.001,0
481.6,0.000999999999999999,293.150147651891,610144.231097297,1.97253304438586,293.149995738851,0.001,0
481.8,0.000999999999999999,293.150147630087,610142.733130806,1.97238005573781,293.149995736138,0.001,0
482,0.000999999999999999,293.150147608285,610141.235279177,1.97222707882057,293.149995733425,0.001,0
482.2,0.000999999999999999,293.150147586484,610139.737542398,1.97207411363323,293.149995730713,0.001,0
482.4,0.000999999999999999,293.150147564685,610138.239920463,1.9719211601749,293.149995728001,0.001,0
482.6,0.000999999999999999,293.150147542887,610136.742413362,1.97176821844467,293.149995725289,0.001,0
482.8,0.000999999999999999,293.150147521091,610135.245021086,1.97161528844166,293.149995722578,0.001,0
483,0.000999999999999999,293.150147499297,610133.747743626,1.97146237016496,293.149995719868,0.001,0
483.2,0.000999999999999999,293.150147477505,610132.250580974,1.97130946361367,293.149995717157,0.001,0
483.4,0.000999999999999999,293.150147455714,610130.753533121,1.9711565687869,293.149995714448,0.001,0
483.6,0.000999999999999999,293.150147433925,610129.256600059,1.97100368568375,293.149995711738,0.001,0
483.8,0.000999999999999999,293.150147412137,610127.759781777,1.97085081430332,293.149995709029,0.001,0
484,0.000999999999999999,293.150147390351,610126.263078268,1.97069795464471,293.149995706321,0.001,0
484.2,0.000999999999999999,293.150147368567,610124.766489523,1.97054510670702,293.149995703612,0.001,0
484.4,0.000999999999999999,293.150147346784,610123.270015533,1.97039227048937,293.149995700905,0.001,0
484.6,0.000999999999999999,293.150147325004,610121.773656289,1.97023944599084,293.149995698197,0.001,0
484.8,0.000999999999999999,293.150147303225,610120.277411782,1.97008663321054,293.14999569549,0.001,0
485,0.000999999999999999,293.150147281447,610118.781282004,1.96993383214758,293.149995692784,0.001,0
485.2,0.000999999999999999,293.150147259671,610117.285266946,1.96978104280105,293.149995690078,0.001,0
485.4,0.000999999999999999,293.150147237897,610115.789366599,1.96962826517006,293.149995687372,0.001,0
485.6,0.000999999999999999,293.150147216125,610114.293580953,1.9694754992537,293.149995684667,0.001,0
485.8,0.000999999999999999,293.150147194354,610112.797910002,1.96932274505109,293.149995681962,0.001,0
486,0.000999999999999999,293.150147172585,610111.302353735,1.96917000256133,293.149995679257,0.001,0
486.2,0.000999999999999999,293.150147150817,610109.806912143,1.96901727178351,293.149995676553,0.001,0
486.4,0.000999999999999999,293.150147129051,610108.311585219,1.96886455271673,293.14999567385,0.001,0
486.6,0.000999999999999999,293.150147107287,610106.816372953,1.96871184536011,293.149995671146,0.001,0
486.8,0.000999999999999999,293.150147085525,610105.321275337,1.96855914971274,293.149995668444,0.001,0
487,0.000999999999999999,293.150147063764,610103.826292361,1.96840646577372,293.149995665741,0.001,0
487.2,0.000999999999999999,293.150147042005,610102.331424017,1.96825379354216,293.149995663039,0.001,0
487.4,0.000999999999999999,293.150147020248,610100.836670296,1.96810113301716,293.149995660338,0.001,0
487.6,0.000999999999999999,293.150146998492,610099.34203119,1.96794848419781,293.149995657636,0.001,0
487.8,0.000999999999999999,293.150146976738,610097.847506688,1.96779584708323,293.149995654936,0.001,0
488,0.000999999999999999,293.150146954985,610096.353096784,1.96764322167252,293.149995652235,0.001,0
488.2,0.000999999999999999,293.150146933234,610094.858801468,1.96749060796477,293.149995649535,0.001,0
488.4,0.000999999999999999,293.150146911485,610093.36462073,1.96733800595909,293.149995646836,0.001,0
488.6,0.000999999999999999,293.150146889738,610091.870554563,1.96718541565458,293.149995644137,0.001,0
488.8,0.000999999999999999,293.150146867992,610090.376602958,1.96703283705034,293.149995641438,0.001,0
489,0.000999999999999999,293.150146846248,610088.882765905,1.96688027014548,293.14999563874,0.001,0
489.2,0.000999999999999999,293.150146824505,610087.389043396,1.96672771493909,293.149995636042,0.001,0
489.4,0.000999999999999999,293.150146802765,610085.895435423,1.96657517143029,293.149995633344,0.001,0
489.6,0.000999999999999999,293.150146781026,610084.401941975,1.96642263961816,293.149995630647,0.001,0
489.8,0.000999999999999999,293.150146759288,610082.908563045,1.96627011950182,293.149995627951,0.001,0
490,0.000999999999999999,293.150146737552,610081.415298625,1.96611761108036,293.149995625254,0.001,0
490.2,0.000999999999999999,293.150146715818,610079.922148704,1.9659651143529,293.149995622559,0.001,0
490.4,0.000999999999999999,293.150146694086,610078.429113274,1.96581262931852,293.149995619863,0.001,0
490.6,0.000999999999999999,293.150146672355,610076.936192327,1.96566015597633,293.149995617168,0.001,0
490.8,0.000999999999999999,293.150146650626,610075.443385853,1.96550769432544,293.149995614474,0.001,0
491,0.000999999999999999,293.150146628899,610073.950693844,1.96535524436494,293.149995611779,0.001,0
491.2,0.000999999999999999,293.150146607173,610072.458116291,1.96520280609394,293.149995609086,0.001,0
491.4,0.000999999999999999,293.150146585449,610070.965653186,1.96505037951154,293.149995606392,0.001,0
491.6,0.000999999999999999,293.150146563726,610069.473304519,1.96489796461684,293.149995603699,0.001,0
491.8,0.000999999999999999,293.150146542006,610067.981070281,1.96474556140894,293.149995601007,0.001,0
492,0.000999999999999999,293.150146520286,610066.488950465,1.96459316988696,293.149995598315,0.001,0
492.2,0.000999999999999999,293.150146498569,610064.99694506,1.96444079004998,293.149995595623,0.001,0
492.4,0.000999999999999999,293.150146476853,610063.505054059,1.96428842189711,293.149995592932,0.001,0
492.6,0.000999999999999999,293.150146455139,610062.013277452,1.96413606542745,293.149995590241,0.001,0
492.8,0.000999999999999999,293.150146433427,610060.521615231,1.96398372064011,293.14999558755,0.001,0
493,0.000999999999999999,293.150146411716,610059.030067387,1.96383138753418,293.14999558486,0.001,0
493.2,0.000999999999999999,293.150146390007,610057.538633911,1.96367906610878,293.14999558217,0.001,0
493.4,0.000999999999999999,293.150146368299,610056.047314794,1.96352675636299,293.149995579481,0.001,0
493.6,0.000999999999999999,293.150146346594,610054.556110028,1.96337445829593,293.149995576792,0.001,0
493.8,0.000999999999999999,293.150146324889,610053.065019604,1.96322217190669,293.149995574104,0.001,0
494,0.000999999999999999,293.150146303187,610051.574043512,1.96306989719438,293.149995571416,0.001,0
494.2,0.000999999999999999,293.150146281486,610050.083181745,1.9629176341581,293.149995568728,0.001,0
494.4,0.000999999999999999,293.150146259787,610048.592434293,1.96276538279695,293.149995566041,0.001,0
494.6,0.000999999999999999,293.15014623809,610047.101801147,1.96261314311003,293.149995563354,0.001,0
