"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveIncompressible.filter.x[1]","valveIncompressible.filter.x[2]","valveIncompressible1.filter.x[1]","valveIncompressible1.filter.x[2]","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
2.781,101902.266765534,499998.327721956,86360.7548212589,499994.775955777,90284.1414448897,499994.775863977,0.001,0.001,0.000999999990398885,0.000999999842364529,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.782,101902.275553051,499998.327721955,86360.7609561198,499994.775955946,90284.1460324231,499994.775864145,0.001,0.001,0.000999999990456479,0.000999999843305696,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.783,101902.284340568,499998.327721954,86360.7670909807,499994.775956115,90284.1506199565,499994.775864312,0.001,0.001,0.000999999990514073,0.000999999844246863,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.784,101902.293128085,499998.327721953,86360.7732258416,499994.775956284,90284.15520749,499994.77586448,0.001,0.001,0.000999999990571667,0.000999999845188029,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.785,101902.301915602,499998.327721952,86360.7793607025,499994.775956453,90284.1597950233,499994.775864647,0.001,0.001,0.000999999990629261,0.000999999846129196,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.786,101902.310703119,499998.327721951,86360.7854955634,499994.775956622,90284.1643825567,499994.775864815,0.001,0.001,0.000999999990686855,0.000999999847070363,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.787,101902.319490636,499998.32772195,86360.7916304243,499994.775956791,90284.1689700901,499994.775864982,0.001,0.001,0.000999999990744449,0.00099999984801153,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.788,101902.328278153,499998.327721949,86360.7977652851,499994.77595696,90284.1735576236,499994.77586515,0.001,0.001,0.000999999990802043,0.000999999848952697,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.789,101902.33706567,499998.327721948,86360.803900146,499994.775957129,90284.178145157,499994.775865317,0.001,0.001,0.000999999990859637,0.000999999849893864,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.79,101902.345853188,499998.327721947,86360.8100350069,499994.775957298,90284.1827326904,499994.775865485,0.001,0.001,0.000999999990917231,0.00099999985083503,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.791,101902.354640705,499998.327721946,86360.8161698678,499994.775957467,90284.1873202238,499994.775865652,0.001,0.001,0.000999999990974825,0.000999999851776197,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.792,101902.363428222,499998.327721945,86360.8223047287,499994.775957636,90284.1919077572,499994.77586582,0.001,0.001,0.000999999991032419,0.000999999852717364,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.793,101902.372215739,499998.327721944,86360.8284395896,499994.775957805,90284.1964952906,499994.775865987,0.001,0.001,0.000999999991090013,0.000999999853658531,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.794,101902.381003256,499998.327721943,86360.8345744505,499994.775957974,90284.201082824,499994.775866154,0.001,0.001,0.000999999991147607,0.000999999854599698,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.795,101902.389790773,499998.327721942,86360.8407093114,499994.775958143,90284.2056703574,499994.775866322,0.001,0.001,0.000999999991205201,0.000999999855540865,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.796,101902.39857829,499998.327721941,86360.8468441723,499994.775958312,90284.2102578908,499994.775866489,0.001,0.001,0.000999999991262795,0.000999999856482031,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.797,101902.407365807,499998.32772194,86360.8529790331,499994.775958481,90284.2148454242,499994.775866657,0.001,0.001,0.000999999991320389,0.000999999857423198,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.798,101902.416153324,499998.327721939,86360.859113894,499994.77595865,90284.2194329576,499994.775866824,0.001,0.001,0.000999999991377984,0.000999999858364365,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.799,101902.424940841,499998.327721938,86360.8652487549,499994.775958819,90284.224020491,499994.775866992,0.001,0.001,0.000999999991435577,0.000999999859305532,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.8,101902.433728359,499998.327721937,86360.8713836158,499994.775958988,90284.2286080244,499994.775867159,0.001,0.001,0.000999999991493172,0.000999999860246699,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.801,101902.442515876,499998.327721936,86360.8775184767,499994.775959157,90284.2331955578,499994.775867327,0.001,0.001,0.000999999991550766,0.000999999861187865,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.802,101902.451303393,499998.327721935,86360.8836533376,499994.775959326,90284.2377830912,499994.775867494,0.001,0.001,0.00099999999160836,0.000999999862129032,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.803,101902.46009091,499998.327721934,86360.8897881985,499994.775959495,90284.2423706246,499994.775867662,0.001,0.001,0.000999999991665954,0.000999999863070199,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.804,101902.468878427,499998.327721933,86360.8959230594,499994.775959664,90284.246958158,499994.775867829,0.001,0.001,0.000999999991723548,0.000999999864011366,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.805,101902.477665944,499998.327721932,86360.9020579202,499994.775959834,90284.2515456914,499994.775867997,0.001,0.001,0.000999999991781142,0.000999999864952533,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.806,101902.486453461,499998.327721931,86360.9081927811,499994.775960003,90284.2561332248,499994.775868164,0.001,0.001,0.000999999991838736,0.0009999998658937,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.807,101902.495240978,499998.32772193,86360.914327642,499994.775960172,90284.2607207582,499994.775868331,0.001,0.001,0.00099999999189633,0.000999999866834866,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.808,101902.504028495,499998.327721929,86360.9204625029,499994.775960341,90284.2653082916,499994.775868499,0.001,0.001,0.000999999991953924,0.000999999867776033,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.809,101902.512816012,499998.327721929,86360.9265973638,499994.77596051,90284.269895825,499994.775868666,0.001,0.001,0.000999999992011518,0.0009999998687172,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.81,101902.521603529,499998.327721928,86360.9327322247,499994.775960679,90284.2744833584,499994.775868834,0.001,0.001,0.000999999992069112,0.000999999869658367,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.811,101902.530391047,499998.327721927,86360.9388670856,499994.775960848,90284.2790708918,499994.775869001,0.001,0.001,0.000999999992126706,0.000999999870599534,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.812,101902.539178564,499998.327721926,86360.9450019465,499994.775961017,90284.2836584252,499994.775869169,0.001,0.001,0.0009999999921843,0.0009999998715407,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.813,101902.547966081,499998.327721925,86360.9511368073,499994.775961186,90284.2882459586,499994.775869336,0.001,0.001,0.000999999992241894,0.000999999872481867,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.814,101902.556753598,499998.327721924,86360.9572716682,499994.775961355,90284.292833492,499994.775869504,0.001,0.001,0.000999999992299488,0.000999999873423034,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.815,101902.565541115,499998.327721923,86360.9634065291,499994.775961524,90284.2974210254,499994.775869671,0.001,0.001,0.000999999992357082,0.000999999874364201,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.816,101902.574328632,499998.327721922,86360.96954139,499994.775961693,90284.3020085589,499994.775869839,0.001,0.001,0.000999999992414676,0.000999999875305368,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.817,101902.583116149,499998.327721921,86360.9756762509,499994.775961862,90284.3065960922,499994.775870006,0.001,0.001,0.00099999999247227,0.000999999876246535,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.818,101902.591903666,499998.32772192,86360.9818111118,499994.775962031,90284.3111836256,499994.775870174,0.001,0.001,0.000999999992529864,0.000999999877187701,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.819,101902.600691183,499998.327721919,86360.9879459727,499994.7759622,90284.315771159,499994.775870341,0.001,0.001,0.000999999992587458,0.000999999878128868,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.82,101902.6094787,499998.327721918,86360.9940808336,499994.775962369,90284.3203586925,499994.775870509,0.001,0.001,0.000999999992645052,0.000999999879070035,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.821,101902.618266217,499998.327721917,86361.0002156944,499994.775962538,90284.3249462259,499994.775870676,0.001,0.001,0.000999999992702646,0.000999999880011202,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.822,101902.627053735,499998.327721916,86361.0063505553,499994.775962707,90284.3295337593,499994.775870843,0.001,0.001,0.00099999999276024,0.000999999880952369,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.823,101902.635841252,499998.327721915,86361.0124854162,499994.775962876,90284.3341212927,499994.775871011,0.001,0.001,0.000999999992817834,0.000999999881893536,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.824,101902.644628769,499998.327721914,86361.0186202771,499994.775963045,90284.3387088261,499994.775871178,0.001,0.001,0.000999999992875428,0.000999999882834702,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.825,101902.653416286,499998.327721913,86361.024755138,499994.775963214,90284.3432963595,499994.775871346,0.001,0.001,0.000999999992933022,0.000999999883775869,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.826,101902.662203803,499998.327721912,86361.0308899989,499994.775963383,90284.3478838929,499994.775871513,0.001,0.001,0.000999999992990616,0.000999999884717036,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.827,101902.67099132,499998.327721911,86361.0370248598,499994.775963552,90284.3524714263,499994.775871681,0.001,0.001,0.00099999999304821,0.000999999885658203,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.828,101902.679778837,499998.32772191,86361.0431597207,499994.775963721,90284.3570589597,499994.775871848,0.001,0.001,0.000999999993105804,0.00099999988659937,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.829,101902.688566354,499998.327721909,86361.0492945815,499994.77596389,90284.3616464931,499994.775872016,0.001,0.001,0.000999999993163398,0.000999999887540536,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.83,101902.697353871,499998.327721908,86361.0554294424,499994.775964059,90284.3662340265,499994.775872183,0.001,0.001,0.000999999993220992,0.000999999888481703,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.831,101902.706141388,499998.327721907,86361.0615643033,499994.775964228,90284.3708215599,499994.775872351,0.001,0.001,0.000999999993278586,0.00099999988942287,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.832,101902.714928906,499998.327721906,86361.0676991642,499994.775964397,90284.3754090933,499994.775872518,0.001,0.001,0.00099999999333618,0.000999999890364037,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.833,101902.723716423,499998.327721905,86361.0738340251,499994.775964566,90284.3799966267,499994.775872686,0.001,0.001,0.000999999993393774,0.000999999891305204,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.834,101902.73250394,499998.327721904,86361.079968886,499994.775964735,90284.3845841601,499994.775872853,0.001,0.001,0.000999999993451368,0.00099999989224637,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.835,101902.741291457,499998.327721903,86361.0861037469,499994.775964904,90284.3891716935,499994.77587302,0.001,0.001,0.000999999993508962,0.000999999893187537,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.836,101902.750078974,499998.327721902,86361.0922386078,499994.775965073,90284.3937592269,499994.775873188,0.001,0.001,0.000999999993566556,0.000999999894128704,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.837,101902.758866491,499998.327721901,86361.0983734686,499994.775965242,90284.3983467603,499994.775873355,0.001,0.001,0.000999999993624151,0.000999999895069871,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.838,101902.767654008,499998.3277219,86361.1045083295,499994.775965412,90284.4029342937,499994.775873523,0.001,0.001,0.000999999993681744,0.000999999896011038,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.839,101902.776441525,499998.327721899,86361.1106431904,499994.775965581,90284.4075218271,499994.77587369,0.001,0.001,0.000999999993739339,0.000999999896952205,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.84,101902.785229042,499998.327721899,86361.1167780513,499994.77596575,90284.4121093605,499994.775873858,0.001,0.001,0.000999999993796932,0.000999999897893372,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.841,101902.794016559,499998.327721898,86361.1229129122,499994.775965919,90284.4166968939,499994.775874025,0.001,0.001,0.000999999993854527,0.000999999898834538,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.842,101902.802804076,499998.327721897,86361.1290477731,499994.775966088,90284.4212844273,499994.775874193,0.001,0.001,0.00099999999391212,0.000999999899775705,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.843,101902.811591594,499998.327721896,86361.135182634,499994.775966257,90284.4258719607,499994.77587436,0.001,0.001,0.000999999993969715,0.000999999900716872,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.844,101902.820379111,499998.327721895,86361.1413174949,499994.775966426,90284.4304594941,499994.775874528,0.001,0.001,0.000999999994027309,0.000999999901658039,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.845,101902.829166628,499998.327721894,86361.1474523558,499994.775966595,90284.4350470275,499994.775874695,0.001,0.001,0.000999999994084903,0.000999999902599206,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.846,101902.837954145,499998.327721893,86361.1535872166,499994.775966764,90284.4396345609,499994.775874863,0.001,0.001,0.000999999994142497,0.000999999903540372,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.847,101902.846741662,499998.327721892,86361.1597220775,499994.775966933,90284.4442220943,499994.77587503,0.001,0.001,0.000999999994200091,0.000999999904481539,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.848,101902.855529179,499998.327721891,86361.1658569384,499994.775967102,90284.4488096277,499994.775875197,0.001,0.001,0.000999999994257685,0.000999999905422706,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.849,101902.864316696,499998.32772189,86361.1719917993,499994.775967271,90284.4533971611,499994.775875365,0.001,0.001,0.000999999994315279,0.000999999906363873,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.85,101902.873104213,499998.327721889,86361.1781266602,499994.77596744,90284.4579846945,499994.775875532,0.001,0.001,0.000999999994372873,0.00099999990730504,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.851,101902.88189173,499998.327721888,86361.1842615211,499994.775967609,90284.4625722279,499994.7758757,0.001,0.001,0.000999999994430467,0.000999999908246206,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.852,101902.890679247,499998.327721887,86361.190396382,499994.775967778,90284.4671597613,499994.775875867,0.001,0.001,0.000999999994488061,0.000999999909187373,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.853,101902.899466765,499998.327721886,86361.1965312429,499994.775967947,90284.4717472948,499994.775876035,0.001,0.001,0.000999999994545655,0.00099999991012854,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.854,101902.908254282,499998.327721885,86361.2026661037,499994.775968116,90284.4763348282,499994.775876202,0.001,0.001,0.000999999994603249,0.000999999911069707,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.855,101902.917041799,499998.327721884,86361.2088009646,499994.775968285,90284.4809223616,499994.77587637,0.001,0.001,0.000999999994660843,0.000999999912010874,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.856,101902.925829316,499998.327721883,86361.2149358255,499994.775968454,90284.485509895,499994.775876537,0.001,0.001,0.000999999994718437,0.000999999912952041,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.857,101902.934616833,499998.327721882,86361.2210706864,499994.775968623,90284.4900974284,499994.775876705,0.001,0.001,0.000999999994776031,0.000999999913893207,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.858,101902.94340435,499998.327721881,86361.2272055473,499994.775968792,90284.4946849618,499994.775876872,0.001,0.001,0.000999999994833625,0.000999999914834374,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.859,101902.952191867,499998.32772188,86361.2333404082,499994.775968961,90284.4992724952,499994.77587704,0.001,0.001,0.000999999994891219,0.000999999915775541,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.86,101902.960979384,499998.327721879,86361.2394752691,499994.77596913,90284.5038600286,499994.775877207,0.001,0.001,0.000999999994948813,0.000999999916716708,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.861,101902.969766901,499998.327721878,86361.2456101299,499994.775969299,90284.508447562,499994.775877375,0.001,0.001,0.000999999995006407,0.000999999917657875,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.862,101902.978554418,499998.327721877,86361.2517449908,499994.775969468,90284.5130350954,499994.775877542,0.001,0.001,0.000999999995064001,0.000999999918599042,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.863,101902.987341935,499998.327721876,86361.2578798517,499994.775969637,90284.5176226288,499994.775877709,0.001,0.001,0.000999999995121595,0.000999999919540208,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.864,101902.996129453,499998.327721875,86361.2640147126,499994.775969806,90284.5222101622,499994.775877877,0.001,0.001,0.000999999995179189,0.000999999920481375,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.865,101903.00491697,499998.327721874,86361.2701495735,499994.775969975,90284.5267976956,499994.775878044,0.001,0.001,0.000999999995236783,0.000999999921422542,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.866,101903.013704487,499998.327721873,86361.2762844344,499994.775970144,90284.531385229,499994.775878212,0.001,0.001,0.000999999995294377,0.000999999922363709,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.867,101903.022492004,499998.327721872,86361.2824192953,499994.775970313,90284.5359727624,499994.775878379,0.001,0.001,0.000999999995351971,0.000999999923304876,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.868,101903.031279521,499998.327721871,86361.2885541562,499994.775970482,90284.5405602958,499994.775878547,0.001,0.001,0.000999999995409565,0.000999999924246042,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.869,101903.040067038,499998.32772187,86361.2946890171,499994.775970651,90284.5451478292,499994.775878714,0.001,0.001,0.000999999995467159,0.000999999925187209,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.87,101903.048854555,499998.327721869,86361.3008238779,499994.77597082,90284.5497353626,499994.775878882,0.001,0.001,0.000999999995524753,0.000999999926128376,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.871,101903.057642072,499998.327721868,86361.3069587388,499994.775970989,90284.554322896,499994.775879049,0.001,0.001,0.000999999995582347,0.000999999927069543,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.872,101903.066429589,499998.327721867,86361.3130935997,499994.775971158,90284.5589104294,499994.775879217,0.001,0.001,0.000999999995639941,0.00099999992801071,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.873,101903.075217106,499998.327721867,86361.3192284606,499994.775971328,90284.5634979628,499994.775879384,0.001,0.001,0.000999999995697535,0.000999999928951876,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.874,101903.084004623,499998.327721866,86361.3253633215,499994.775971497,90284.5680854962,499994.775879552,0.001,0.001,0.000999999995755129,0.000999999929893043,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.875,101903.092792141,499998.327721865,86361.3314981824,499994.775971666,90284.5726730296,499994.775879719,0.001,0.001,0.000999999995812723,0.00099999993083421,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.876,101903.101579658,499998.327721864,86361.3376330433,499994.775971835,90284.577260563,499994.775879887,0.001,0.001,0.000999999995870317,0.000999999931775377,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.877,101903.110367175,499998.327721863,86361.3437679042,499994.775972004,90284.5818480964,499994.775880054,0.001,0.001,0.000999999995927911,0.000999999932716544,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.878,101903.119154692,499998.327721862,86361.3499027651,499994.775972173,90284.5864356298,499994.775880221,0.001,0.001,0.000999999995985506,0.000999999933657711,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.879,101903.127942209,499998.327721861,86361.3560376259,499994.775972342,90284.5910231632,499994.775880389,0.001,0.001,0.000999999996043099,0.000999999934598878,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.88,101903.136729726,499998.32772186,86361.3621724868,499994.775972511,90284.5956106966,499994.775880556,0.001,0.001,0.000999999996100694,0.000999999935540044,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.881,101903.145517243,499998.327721859,86361.3683073477,499994.77597268,90284.60019823,499994.775880724,0.001,0.001,0.000999999996158287,0.000999999936481211,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.882,101903.15430476,499998.327721858,86361.3744422086,499994.775972849,90284.6047857634,499994.775880891,0.001,0.001,0.000999999996215882,0.000999999937422378,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.883,101903.163092277,499998.327721857,86361.3805770695,499994.775973018,90284.6093732969,499994.775881059,0.001,0.001,0.000999999996273476,0.000999999938363545,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.884,101903.171879794,499998.327721856,86361.3867119304,499994.775973187,90284.6139608302,499994.775881226,0.001,0.001,0.00099999999633107,0.000999999939304712,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.885,101903.180667312,499998.327721855,86361.3928467913,499994.775973356,90284.6185483637,499994.775881394,0.001,0.001,0.000999999996388664,0.000999999940245878,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.886,101903.189454829,499998.327721854,86361.3989816521,499994.775973525,90284.6231358971,499994.775881561,0.001,0.001,0.000999999996446258,0.000999999941187045,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.887,101903.198242346,499998.327721853,86361.405116513,499994.775973694,90284.6277234305,499994.775881729,0.001,0.001,0.000999999996503852,0.000999999942128212,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.888,101903.207029863,499998.327721852,86361.4112513739,499994.775973863,90284.6323109639,499994.775881896,0.001,0.001,0.000999999996561446,0.000999999943069379,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.889,101903.21581738,499998.327721851,86361.4173862348,499994.775974032,90284.6368984973,499994.775882064,0.001,0.001,0.00099999999661904,0.000999999944010546,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.89,101903.224604897,499998.32772185,86361.4235210957,499994.775974201,90284.6414860307,499994.775882231,0.001,0.001,0.000999999996676634,0.000999999944951712,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.891,101903.233392414,499998.327721849,86361.4296559566,499994.77597437,90284.6460735641,499994.775882398,0.001,0.001,0.000999999996734228,0.000999999945892879,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.892,101903.242179931,499998.327721848,86361.4357908175,499994.775974539,90284.6506610975,499994.775882566,0.001,0.001,0.000999999996791822,0.000999999946834046,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.893,101903.250967448,499998.327721847,86361.4419256784,499994.775974708,90284.6552486309,499994.775882733,0.001,0.001,0.000999999996849416,0.000999999947775213,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.894,101903.259754965,499998.327721846,86361.4480605392,499994.775974877,90284.6598361643,499994.775882901,0.001,0.001,0.00099999999690701,0.00099999994871638,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.895,101903.268542482,499998.327721845,86361.4541954001,499994.775975046,90284.6644236977,499994.775883068,0.001,0.001,0.000999999996964604,0.000999999949657547,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.896,101903.27733,499998.327721844,86361.460330261,499994.775975215,90284.6690112311,499994.775883236,0.001,0.001,0.000999999997022198,0.000999999950598713,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.897,101903.286117517,499998.327721843,86361.4664651219,499994.775975384,90284.6735987645,499994.775883403,0.001,0.001,0.000999999997079792,0.00099999995153988,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.898,101903.294905034,499998.327721842,86361.4725999828,499994.775975553,90284.6781862979,499994.775883571,0.001,0.001,0.000999999997137386,0.000999999952481047,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.899,101903.303692551,499998.327721841,86361.4787348437,499994.775975722,90284.6827738313,499994.775883738,0.001,0.001,0.00099999999719498,0.000999999953422214,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.9,101903.312480068,499998.32772184,86361.4848697046,499994.775975891,90284.6873613647,499994.775883906,0.001,0.001,0.000999999997252574,0.000999999954363381,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.901,101903.321267585,499998.327721839,86361.4910045655,499994.77597606,90284.6919488981,499994.775884073,0.001,0.001,0.000999999997310168,0.000999999955304548,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.902,101903.330055102,499998.327721838,86361.4971394264,499994.775976229,90284.6965364315,499994.775884241,0.001,0.001,0.000999999997367762,0.000999999956245714,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.903,101903.338842619,499998.327721838,86361.5032742872,499994.775976398,90284.7011239649,499994.775884408,0.001,0.001,0.000999999997425356,0.000999999957186881,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.904,101903.347630136,499998.327721837,86361.5094091481,499994.775976567,90284.7057114983,499994.775884576,0.001,0.001,0.00099999999748295,0.000999999958128048,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.905,101903.356417653,499998.327721836,86361.515544009,499994.775976736,90284.7102990317,499994.775884743,0.001,0.001,0.000999999997540544,0.000999999959069215,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.906,101903.365205171,499998.327721835,86361.5216788699,499994.775976905,90284.7148865651,499994.77588491,0.001,0.001,0.000999999997598138,0.000999999960010382,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.907,101903.373992688,499998.327721834,86361.5278137308,499994.775977074,90284.7194740985,499994.775885078,0.001,0.001,0.000999999997655732,0.000999999960951548,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.908,101903.382780205,499998.327721833,86361.5339485917,499994.775977244,90284.7240616319,499994.775885245,0.001,0.001,0.000999999997713326,0.000999999961892715,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.909,101903.391567722,499998.327721832,86361.5400834526,499994.775977413,90284.7286491653,499994.775885413,0.001,0.001,0.00099999999777092,0.000999999962833882,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.91,101903.400355239,499998.327721831,86361.5462183135,499994.775977582,90284.7332366987,499994.77588558,0.001,0.001,0.000999999997828514,0.000999999963775049,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.911,101903.409142756,499998.32772183,86361.5523531743,499994.775977751,90284.7378242321,499994.775885748,0.001,0.001,0.000999999997886108,0.000999999964716216,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.912,101903.417930273,499998.327721829,86361.5584880352,499994.77597792,90284.7424117655,499994.775885915,0.001,0.001,0.000999999997943702,0.000999999965657383,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.913,101903.42671779,499998.327721828,86361.5646228961,499994.775978089,90284.7469992989,499994.775886083,0.001,0.001,0.000999999998001296,0.000999999966598549,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.914,101903.435505307,499998.327721827,86361.570757757,499994.775978258,90284.7515868323,499994.77588625,0.001,0.001,0.00099999999805889,0.000999999967539716,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.915,101903.444292824,499998.327721826,86361.5768926179,499994.775978427,90284.7561743658,499994.775886418,0.001,0.001,0.000999999998116484,0.000999999968480883,0,0,4,0.9999999999999,0,0,4,1.9999999999998
