"time","m1.s","m1.v","m3.s","m3.v","sd1.s_rel","sd1.v_rel","sd2.s_rel","sd2.v_rel"
0.7825,0.366345588954387,8.47296102371732,4.5,0,1.12817131197074,-5.47622435709352,4,0
0.783,0.37059968295518,8.54300628041517,4.5,0,1.12541450792904,-5.55054995928596,4,0
0.7835,0.374888218573139,8.61072527920381,4.5,0,1.12262116972152,-5.62235874763408,4,0
0.784,0.379210027791156,8.67610038563356,4.5,0,1.11979256085453,-5.69163236121815,4,0
0.7845,0.383563933735797,8.7391146418018,4.5,0,1.11692995404621,-5.75835319645075,4,0
0.785,0.387948750975317,8.79975177300529,4.5,0,1.11403463089043,-5.82250441413226,4,0
0.7855,0.392363292107699,8.85799583198495,4.5,0,1.11110787488672,-5.8840695379629,4,0
0.786,0.396806354483772,8.91383198771067,4.5,0,1.10815098542182,-5.94303334329904,4,0
0.7865,0.401276729834058,8.96724599454187,4.5,0,1.10516526759451,-5.99938125829224,4,0
0.787,0.405773203302733,9.01822427170952,4.5,0,1.10215203321282,-6.0530994530458,4,0
0.7875,0.410294553248715,9.0667539385986,4.5,0,1.09911260098216,-6.10417487894519,4,0
0.788,0.414839551562386,9.11282282032263,4.5,0,1.09604829614959,-6.15259527449835,4,0
0.7885,0.419406968315002,9.15641913322317,4.5,0,1.09296044564576,-6.19834881167327,4,0
0.789,0.423995563722721,9.19753210749261,4.5,0,1.08985038640897,-6.24142479479685,4,0
0.7895,0.428604092564142,9.2361516898033,4.5,0,1.08671946076809,-6.28181332613196,4,0
0.79,0.433231305495351,9.27226847513134,4.5,0,1.08356901504935,-6.31950522888241,4,0
0.7905,0.43787594851756,9.30587377505539,4.5,0,1.08040040010301,-6.35449212348422,4,0
0.791,0.442536763309156,9.33695962219893,4.5,0,1.07721497093172,-6.38676643217431,4,0
0.7915,0.447212490299747,9.36551850167137,4.5,0,1.07401408353681,-6.41632107795817,4,0
0.792,0.451901864562686,9.3915437975198,4.5,0,1.07079909905101,-6.44314998396972,4,0
0.7925,0.456603616772233,9.41502973493114,4.5,0,1.06757138273257,-6.46724800836769,4,0
0.793,0.461316475749751,9.43597116422973,4.5,0,1.06433230134714,-6.48861070213563,4,0
0.7935,0.466039167829719,9.45436366149855,4.5,0,1.06108322377623,-6.50723442131458,4,0
0.794,0.470770417203572,9.47020353184699,4.5,0,1.05782552063368,-6.52311633025709,4,0
0.7945,0.475508947775244,9.48348758947338,4.5,0,1.05456056241772,-6.53625415581112,4,0
0.795,0.480253481716901,9.49421342494889,4.5,0,1.05128972085937,-6.54664648518405,4,0
0.7955,0.485002738624356,9.50237958395663,4.5,0,1.04801436969002,-6.55429296500136,4,0
0.796,0.489755438311939,9.50798520866278,4.5,0,1.04473588188361,-6.55919390072782,4,0
0.7965,0.494510300290691,9.51103016879585,4.5,0,1.0414556301116,-6.56135040254357,4,0
0.797,0.49926604412037,9.51151506371017,4.5,0,1.0381749863514,-6.56076438725425,4,0
0.7975,0.504021390389337,9.50944105189579,4.5,0,1.03489532096301,-6.55743838823696,4,0
0.798,0.508775060741151,9.50480994246662,4.5,0,1.03161800257315,-6.55137565683439,4,0
0.7985,0.513525776763695,9.49762459923356,4.5,0,1.02834439892291,-6.54258061149686,4,0
0.799,0.518272262136562,9.48788844937699,4.5,0,1.02507587495541,-6.53105829079968,4,0
0.7995,0.523013242413214,9.47560564210531,4.5,0,1.02181379290702,-6.51681452956377,4,0
0.8,0.52774744537743,9.46078104949687,4.5,0,1.01855951191202,-6.49985595940684,4,0
0.8005,0.532473601469837,9.4434201446074,4.5,0,1.01531438764692,-6.48018987316107,4,0
0.801,0.537190444187849,9.42352892618011,4.5,0,1.01207977195966,-6.45782414098104,4,0
0.8015,0.541896710093513,9.401114529753,4.5,0,1.00885701227787,-6.43276788778329,4,0
0.802,0.546591139518903,9.37618461759692,4.5,0,1.00564745141028,-6.40503081620088,4,0
0.8025,0.551272476818783,9.34874756122634,4.5,0,1.00245242709295,-6.37462340863635,4,0
0.803,0.555939470727751,9.31881244101566,4.5,0,0.99927327159445,-6.34155692645333,4,0
0.8035,0.560590874529581,9.28638897057503,4.5,0,0.996111311601212,-6.30584332596381,4,0
0.804,0.565225445845805,9.25148726856442,4.5,0,0.992967868671381,-6.26749500570502,4,0
0.8045,0.569841948975223,9.21411865257366,4.5,0,0.989844255880915,-6.22652568396663,4,0
0.805,0.574439153476145,9.17429492760223,4.5,0,0.986741780078025,-6.1829496115731,4,0
0.8055,0.579015835028546,9.13202858801953,4.5,0,0.983661740734479,-6.13678179483731,4,0
0.806,0.583570775788177,9.087332815964,4.5,0,0.980605429555259,-6.08803799340617,4,0
0.8065,0.588102764564211,9.04022144839027,4.5,0,0.977574130313983,-6.03673468354229,4,0
0.807,0.592610595138616,8.99070861391329,4.5,0,0.974569121066058,-5.98288865737197,4,0
0.8075,0.597093071962127,8.9388096804112,4.5,0,0.971591666923286,-5.92651806718421,4,0
0.808,0.601549006053826,8.88454046189503,4.5,0,0.968643025363189,-5.86764155065184,4,0
0.8085,0.605977216582678,8.82791743501403,4.5,0,0.965724444268131,-5.8062784691292,4,0
0.809,0.610376531214916,8.76895773625889,4.5,0,0.962837161543578,-5.7424489041794,4,0
0.8095,0.614745786461398,8.70767915916505,4.5,0,0.959982404736378,-5.67617365410183,4,0
0.81,0.619083824156718,8.64409971666212,4.5,0,0.957161395361146,-5.60747375259454,4,0
0.8105,0.623389500637916,8.5782386310579,4.5,0,0.954375337769797,-5.53637155625734,4,0
0.811,0.627661680228255,8.51011555966678,4.5,0,0.951625427123579,-5.46288989322863,4,0
0.8115,0.631899237268249,8.43975078128221,4.5,0,0.948912846962153,-5.38705226770224,4,0
0.812,0.636101056522693,8.36716520008632,4.5,0,0.946238768749243,-5.30888286382456,4,0
0.8125,0.640266033517689,8.2923803416912,4.5,0,0.943604351503498,-5.22840654094488,4,0
0.813,0.644393070476082,8.21541799371992,4.5,0,0.941010746653315,-5.1456484395931,4,0
0.8135,0.648481085852169,8.13630094462397,4.5,0,0.938459086751571,-5.06063479016149,4,0
0.814,0.652529008843809,8.0550525093214,4.5,0,0.935950492019698,-4.97339239300572,4,0
0.8145,0.656535780048577,7.97169655100935,4.5,0,0.933486069599787,-4.88394864191802,4,0
0.815,0.660500352301891,7.88625751767195,4.5,0,0.93106691259073,-4.79233156369347,4,0
0.8155,0.664421691000218,7.79876043700502,4.5,0,0.928694099695477,-4.69856981215769,4,0
0.816,0.668298769862385,7.70923062965379,4.5,0,0.92636870019954,-4.60269235487904,4,0
0.8165,0.672130579634706,7.61769422170212,4.5,0,0.924091763822764,-4.50472903184977,4,0
0.817,0.675916125057045,7.52417793230085,4.5,0,0.921864324289899,-4.40471032335703,4,0
0.8175,0.679654423363126,7.42870895603301,4.5,0,0.919687401108186,-4.3026672212102,4,0
0.818,0.683344505706869,7.33131502595392,4.5,0,0.917561997925441,-4.19863129708117,4,0
0.8185,0.686985417468444,7.23202440745677,4.5,0,0.915489102197375,-4.09263469537645,4,0
0.819,0.690576214162763,7.13086567734214,4.5,0,0.913469689939743,-3.98470989276974,4,0
0.8195,0.694115968315567,7.02786803859213,4.5,0,0.911504717798807,-3.87489003968699,4,0
0.82,0.69760377004585,6.9230613277348,4.5,0,0.909595122399072,-3.76320896784267,4,0
0.8205,0.701038722794261,6.81647578511781,4.5,0,0.907741825303681,-3.64970094021716,4,0
0.821,0.704419945456434,6.70814213802529,4.5,0,0.905945730568869,-3.53440074088529,4,0
0.8215,0.707746572668745,6.59809159355235,4.5,0,0.904207724434739,-3.41734366681191,4,0
0.822,0.711017751134914,6.4863556757223,4.5,0,0.902528679557905,-3.29856535128131,4,0
0.8225,0.714232643864391,6.37296637386096,4.5,0,0.900909450167886,-3.17810192378045,4,0
0.823,0.717390435267649,6.25795632468165,4.5,0,0.899350866240476,-3.05599020632178,4,0
0.8235,0.72049032366135,6.14135849906455,4.5,0,0.897853742114266,-2.93226737436479,4,0
0.824,0.723531524189562,6.02320629861149,4.5,0,0.89641887315808,-2.80697106068491,4,0
0.8245,0.726513269086302,5.90353354760759,4.5,0,0.895047035488363,-2.68013934618222,4,0
0.825,0.729434804639875,5.78237437972641,4.5,0,0.893738989446748,-2.55181063759083,4,0
0.8255,0.732295392175972,5.65976325298646,4.5,0,0.892495478495973,-2.42202368299594,4,0
0.826,0.735094318299722,5.53573526018623,4.5,0,0.8913172175601,-2.29081790484593,4,0
0.8265,0.73783088388722,5.41032576117537,4.5,0,0.890204905591504,-2.15823300426953,4,0
0.827,0.74050440783892,5.28357048621815,4.5,0,0.889159221308522,-2.02430907158707,4,0
0.8275,0.743114227316318,5.15550552712965,4.5,0,0.888180822942334,-1.88908657623232,4,0
0.828,0.74565969551256,5.02616726470562,4.5,0,0.887270350780928,-1.75260628873264,4,0
0.8285,0.748140178949888,4.89559228393016,4.5,0,0.886428430249703,-1.6149091896545,4,0
0.829,0.750555073248516,4.76381776634987,4.5,0,0.885655654041505,-1.4760368874379,4,0
0.8295,0.752903788467985,4.63088109642312,4.5,0,0.884952598758032,-1.33603119795017,4,0
0.83,0.755185753702403,4.49681996524887,4.5,0,0.884319819713182,-1.19493425448576,4,0
0.8305,0.757400417288895,4.36167236097334,4.5,0,0.883757850711959,-1.05278849690992,4,0
0.831,0.75954724550326,4.22547652793406,4.5,0,0.883267205537709,-0.909636627791185,4,0
0.8315,0.76162571592103,4.08827081556437,4.5,0,0.882848385463422,-0.765521452127942,4,0
0.832,0.763635338853069,3.95009410746129,4.5,0,0.882501855059947,-0.620486329690204,4,0
0.8325,0.765575639044142,3.81098542928311,4.5,0,0.882228062877138,-0.474574760258379,4,0
0.833,0.767446161087708,3.67098404674536,4.5,0,0.882027435343512,-0.327830486374442,4,0
0.8335,0.769246469604056,3.53012945540076,4.5,0,0.881900376579401,-0.180297481823894,4,0
0.834,0.770976148932254,3.38846136257679,4.5,0,0.881847268756982,-0.0320199319529621,4,0
0.8345,0.772634792472891,3.24601950237161,4.5,0,0.881868484101956,0.116957959819223,4,0
0.835,0.774222029708039,3.10284405841468,4.5,0,0.881964354512847,0.266591532737131,4,0
0.8355,0.775737504395942,2.95897529903558,4.5,0,0.882135196102892,0.416836049416857,4,0
0.836,0.777180880754248,2.81445366391137,4.5,0,0.882381302258165,0.5676466065143,4,0
0.8365,0.778551843606077,2.66931975332886,4.5,0,0.882702943486802,0.71897814678212,4,0
0.837,0.779850098526074,2.5236143174474,4.5,0,0.883100367268225,0.87078547112618,4,0
0.8375,0.781075360082894,2.37737810224797,4.5,0,0.883573811245486,1.02302339657657,4,0
0.838,0.782227378470681,2.2306521576672,4.5,0,0.884123473386106,1.17564644368591,4,0
0.8385,0.783305920145549,2.0834775919741,4.5,0,0.88474953370023,1.32860908773456,4,0
0.839,0.784310771856098,1.93589560779969,4.5,0,0.885452149735644,1.48186572317153,4,0
0.8395,0.78524174132496,1.78794749784629,4.5,0,0.88623145582675,1.63537066910741,4,0
0.84,0.786098657361386,1.63967463374727,4.5,0,0.887087562981315,1.78907818178117,4,0
0.8405,0.786881359584108,1.49111836917083,4.5,0,0.888020570375394,1.94294255077735,4,0
0.841,0.787589719468226,1.34232020146889,4.5,0,0.889030541850708,2.09691794274478,4,0
0.8415,0.788223628517021,1.19332166197862,4.5,0,0.890117519142528,2.25095851011661,4,0
0.842,0.788782997673896,1.04416429909928,4.5,0,0.891281522549216,2.40501840922478,4,0
0.8425,0.789267759012007,0.894889680168067,4.5,0,0.892522549056997,2.55905180005512,4,0
0.843,0.78967786581231,0.745539380034919,4.5,0,0.893840572265286,2.71301285899247,4,0
0.8435,0.790013283854385,0.596154928611933,4.5,0,0.895235552099261,2.86685582746949,4,0
0.844,0.790274006761548,0.446777870725074,4.5,0,0.896707417730704,3.02053496233323,4,0
0.8445,0.790460051656474,0.297449734041537,4.5,0,0.89825607242904,3.17400456666007,4,0
0.845,0.7905714540861,0.14821199358607,4.5,0,0.89988139922626,3.32721902355573,4,0
0.8455,0.790608270669358,-0.000893927687810026,4.5,0,0.901583257980139,3.48013279840172,4,0
0.846,0.790570579140012,-0.149826670487495,4.5,0,0.90336148533879,3.63270045174432,4,0
0.8465,0.790458471235536,-0.298544959339983,4.5,0,0.905215902649224,3.78487665388268,4,0
0.847,0.790272062420673,-0.447007602586693,4.5,0,0.907146305172085,3.93661619545945,4,0
0.8475,0.790011494721902,-0.595173500630014,4.5,0,0.909152458946288,4.08787399968751,4,0
0.848,0.78967692744374,-0.743001668693663,4.5,0,0.911234111110078,4.23860513745339,4,0
0.8485,0.789268540693005,-0.890451244243076,4.5,0,0.91339098599969,4.38876483938017,4,0
0.849,0.788786535386119,-1.03748149861764,4.5,0,0.91562278515336,4.53830850872504,4,0
0.8495,0.78823112771417,-1.18405183627676,4.5,0,0.917929193451144,4.68719171449895,4,0
0.85,0.78760255350035,-1.33012181615449,4.5,0,0.920309874302895,4.83537021988826,4,0
0.8505,0.786901077687552,-1.4756511844804,4.5,0,0.922764459156676,4.98280002898438,4,0
0.851,0.786126981250311,-1.62059985714415,4.5,0,0.925292562000605,5.1294373529487,4,0
0.8515,0.785280565487495,-1.76492794090595,4.5,0,0.927893774622532,5.27523863820356,4,0
0.852,0.784362151994125,-1.9085957449495,4.5,0,0.930567666653333,5.42016057920307,4,0
0.8525,0.783372078634808,-2.05156376963627,4.5,0,0.933313790023302,5.5641601015647,4,0
0.853,0.782310698941773,-2.19379271478663,4.5,0,0.936131679638742,5.70719437058665,4,0
0.8535,0.781178397543829,-2.33524357937132,4.5,0,0.939020836364916,5.84922091860212,4,0
0.854,0.779975573781899,-2.47587757979931,4.5,0,0.941980745122096,5.99019753650188,4,0
0.8545,0.778702646640718,-2.61565618975299,4.5,0,0.94501086945454,6.13008232327299,4,0
0.855,0.777360054685613,-2.7545411515412,4.5,0,0.948110651612468,6.26883369850978,4,0
0.8555,0.775948253437049,-2.89249446367719,4.5,0,0.95127951545306,6.40641038576893,4,0
0.856,0.774467710342118,-3.02947834615724,4.5,0,0.954516871985378,6.54277136857858,4,0
0.8565,0.77291892528292,-3.1654554427047,4.5,0,0.957822096818914,6.67787613704216,4,0
0.857,0.771302411484721,-3.30038865555055,4.5,0,0.961194551181351,6.81168448381545,4,0
0.8575,0.769618700941297,-3.43424120771716,4.5,0,0.964633575961871,6.94415657907469,4,0
0.858,0.76786834431745,-3.56697665405353,4.5,0,0.968138491830822,7.07525298263783,4,0
0.8585,0.766051909584695,-3.69855887573618,4.5,0,0.971708600748508,7.20493463637089,4,0
0.859,0.764169973199552,-3.82895197743514,4.5,0,0.97534319565126,7.33316274053661,4,0
0.8595,0.762223144715371,-3.95812062085752,4.5,0,0.979041533476516,7.45989915046007,4,0
0.86,0.76021204563072,-4.08602976098262,4.5,0,0.982802858369045,7.58510606099056,4,0
0.8605,0.758137315152258,-4.21264473358738,4.5,0,0.986626395374541,7.70874610982635,4,0
0.861,0.755999610064143,-4.33793126584949,4.5,0,0.990511350595596,7.83078238912057,4,0
0.8615,0.75379960445897,-4.46185548457988,4.5,0,0.994456911498946,7.95117845430765,4,0
0.862,0.751537977831052,-4.58438372516668,4.5,0,0.998462259937343,8.06989809926525,4,0
0.8625,0.749215442737375,-4.70548301809221,4.5,0,1.00252654194215,8.18690592592615,4,0
0.863,0.746832722270359,-4.82512071600702,4.5,0,1.00664889234853,8.30216690619888,4,0
0.8635,0.744390555996472,-4.9432646082651,4.5,0,1.01082842832059,8.41564651543332,4,0
0.864,0.741889699794022,-5.05988293098544,4.5,0,1.01506424954188,8.52731074339179,4,0
0.8645,0.739330925690939,-5.17494437711408,4.5,0,1.01935543840593,8.63712610522056,4,0
0.865,0.736715011648016,-5.28841788899132,4.5,0,1.02370107114719,8.74505940029417,4,0
0.8655,0.734042763136658,-5.40027313868075,4.5,0,1.02810019437613,8.85107826833612,4,0
0.866,0.73131499796982,-5.51048021341091,4.5,0,1.0325518415988,8.95515082407971,4,0
0.8665,0.728532548236608,-5.61900967099464,4.5,0,1.03705503112584,9.05724572081923,4,0
0.867,0.725696260913699,-5.72583256662532,4.5,0,1.04160876542118,9.15733218078045,4,0
0.8675,0.722806997673314,-5.83092046229421,4.5,0,1.04621203132498,9.25538000534474,4,0
0.868,0.719865626835551,-5.93424522598948,4.5,0,1.05086380878474,9.35135934361054,4,0
0.8685,0.716873038362333,-6.03577944749127,4.5,0,1.05556305463095,9.44524116978121,4,0
0.869,0.713830136133179,-6.13549624622603,4.5,0,1.06030871095784,9.5369970616765,4,0
0.8695,0.710737836021028,-6.23336923433124,4.5,0,1.06509970722241,9.62659915767061,4,0
0.87,0.70759706721856,-6.32937256670314,4.5,0,1.06993495882287,9.71402021362436,4,0
0.8705,0.704408772018486,-6.42348094967317,4.5,0,1.07481336735163,9.79923361225756,4,0
0.871,0.701173899692069,-6.51566945620279,4.5,0,1.0797338272051,9.88221315154602,4,0
0.8715,0.697893415867698,-6.60591384922569,4.5,0,1.0846952154982,9.96293341347402,4,0
0.872,0.694568300865996,-6.6941905429453,4.5,0,1.08969639387388,10.0413697192954,4,0
0.8725,0.691199544794531,-6.78047645790134,4.5,0,1.09473621380305,10.1174979634678,4,0
0.873,0.687788149385658,-6.86474909709938,4.5,0,1.09981351462121,10.1912947000636,4,0
0.8735,0.68433512775152,-6.94698655385835,4.5,0,1.10492712380871,10.2627371511956,4,0
0.874,0.680841499924873,-7.02716735055624,4.5,0,1.11007586177943,10.3318030233393,4,0
0.8745,0.677308297643355,-7.10527064828519,4.5,0,1.11525853678041,10.3984707450165,4,0
0.875,0.673736567313972,-7.18127638348342,4.5,0,1.12047394173835,10.4627196215232,4,0
0.8755,0.670127363018391,-7.25516500493994,4.5,0,1.12572086176095,10.5245295356718,4,0
0.876,0.666481748658619,-7.32691757757087,4.5,0,1.13099807185948,10.583881065194,4,0
0.8765,0.662800797689384,-7.39651578935901,4.5,0,1.13630433725312,10.6407554901354,4,0
0.877,0.659085590044703,-7.46394181941586,4.5,0,1.14163841664913,10.6951346431946,4,0
0.8775,0.655337213371563,-7.52917841922981,4.5,0,1.14699906095497,10.7470010011523,4,0
0.878,0.651556769189638,-7.59220923773313,4.5,0,1.15238500676605,10.7963380520321,4,0
0.8785,0.647745364688711,-7.65301843549178,4.5,0,1.15779498508568,10.8431298583386,4,0
0.879,0.643904114983626,-7.71159081650197,4.5,0,1.16322771895412,10.8873612056513,4,0
0.8795,0.640034142826932,-7.76791183415264,4.5,0,1.16868192377386,10.929017608914,4,0
0.88,0.63613657663987,-7.82196749263446,4.5,0,1.17415630939735,10.9680852009541,4,0
0.8805,0.63221254923389,-7.87374429128185,4.5,0,1.17964958149098,11.0045506693629,4,0
0.881,0.628263205764247,-7.92322974289576,4.5,0,1.18516043322387,11.0384018399095,4,0
0.8815,0.624289695168979,-7.97041186531149,4.5,0,1.19068755426403,11.069627103414,4,0
0.882,0.620293172344571,-8.01527934049282,4.5,0,1.19622962852238,11.0982155945247,4,0
0.8825,0.616274797841936,-8.05782151945864,4.5,0,1.20178533449555,11.1241571968407,4,0
0.883,0.612235736722953,-8.09802835942095,4.5,0,1.20735334647293,11.1474424719502,4,0
0.8835,0.608177155777654,-8.13589022853987,4.5,0,1.21293233743142,11.1680624398845,4,0
0.884,0.604100231936147,-8.17139861469314,4.5,0,1.21852097040478,11.1860093742185,4,0
0.8845,0.600006144147149,-8.20454549911577,4.5,0,1.22411790687483,11.2012760986506,4,0
0.885,0.595896075299991,-8.23532354108536,4.5,0,1.22972180482241,11.2138561938824,4,0
0.8855,0.591771211907181,-8.26372608176505,4.5,0,1.235331319084,11.223744001525,4,0
0.886,0.58763274351664,-8.28974711791732,4.5,0,1.24094510197836,11.2309345943003,4,0
0.8865,0.583481859379273,-8.31338096971567,4.5,0,1.24656180667518,11.2354234040406,4,0
0.887,0.579319756078365,-8.33462317028749,4.5,0,1.25218007961258,11.2372072163984,4,0
0.8875,0.575147630577547,-8.35346973011027,4.5,0,1.25779856748181,11.2362833475573,4,0
0.888,0.570966681732567,-8.36991734472361,4.5,0,1.26341591575646,11.2326498762004,4,0
0.8885,0.566778109963795,-8.38396339745265,4.5,0,1.26903076905905,11.2263056461637,4,0
0.889,0.562583116928757,-8.39560596213127,4.5,0,1.2746417715277,11.2172502690901,4,0
0.8895,0.558382902724047,-8.40484337643926,4.5,0,1.28024756949768,11.2054836482447,4,0
0.89,0.554178671206774,-8.41167522639933,4.5,0,1.28584680657496,11.1910070760122,4,0
0.8905,0.5499716252636,-8.41610158378336,4.5,0,1.29143812812895,11.1738223830932,4,0
0.891,0.545762967574541,-8.4181231984964,4.5,0,1.29702018063656,11.1539321526609,4,0
0.8915,0.541553900319247,-8.41774150716983,4.5,0,1.30259161201722,11.1313397295614,4,0
0.892,0.537345624842955,-8.41495863474062,4.5,0,1.30815107200563,11.1060492216912,4,0
0.8925,0.53313934034399,-8.409777026627,4.5,0,1.31369721324294,11.0780650906747,4,0
0.893,0.528936245588549,-8.40220022384641,4.5,0,1.31922869014525,11.0473930132577,4,0
0.8935,0.52473753727179,-8.39223237195134,4.5,0,1.32474416023446,11.014039334967,4,0
0.894,0.520544409762782,-8.3798782524365,4.5,0,1.33024228445305,10.9780111046514,4,0
0.8945,0.516358054879631,-8.36514332554635,4.5,0,1.33572172745666,10.9393161216967,4,0
0.895,0.512179661552366,-8.34803373069812,4.5,0,1.34118115798917,10.8979629361181,4,0
0.8955,0.508010415612936,-8.32855597818579,4.5,0,1.34661924880924,10.8539605064472,4,0
0.896,0.503851499223764,-8.30671751863947,4.5,0,1.35203467789199,10.8073188305837,4,0
0.8965,0.4997040906359,-8.28252651206047,4.5,0,1.35742612846794,10.7580486894011,4,0
0.897,0.495569363901313,-8.25599170825561,4.5,0,1.36279228922371,10.7061615138355,4,0
0.8975,0.491448488505401,-8.22712252099863,4.5,0,1.36813185478417,10.6516694667151,4,0
0.898,0.487342629030336,-8.19592902729678,4.5,0,1.37344352608582,10.5945854415702,4,0
0.8985,0.48325294568847,-8.16242171753402,4.5,0,1.37872600953621,10.5349227861328,4,0
0.899,0.479180592678728,-8.12661186896141,4.5,0,1.38397801921085,10.4726957147094,4,0
0.8995,0.475126717811765,-8.08851155590193,4.5,0,1.38919827727982,10.4079193190797,4,0
0.9,0.471092463065759,-8.04813339347883,4.5,0,1.394385513136,10.3406092849065,4,0
0.9005,0.467078963891833,-8.00549063937237,4.5,0,1.39953846426777,10.2707820038104,4,0
0.901,0.463087348881392,-7.96059719194185,4.5,0,1.40465587662688,10.1984545709152,4,0
0.9015,0.459118740713456,-7.91346739615641,4.5,0,1.40973650338377,10.1236445706606,4,0
0.902,0.455174254528574,-7.86411623592812,4.5,0,1.4147791069247,10.0463702883062,4,0
0.9025,0.451254996077445,-7.81255956027651,4.5,0,1.41978246113276,9.96665095870711,4,0
0.903,0.447362063874674,-7.75881370810821,4.5,0,1.42474534862343,9.88450635255568,4,0
0.9035,0.443496548021956,-7.70289563309478,4.5,0,1.42966656217581,9.7999569135717,4,0
0.904,0.439659529882874,-7.6448229006742,4.5,0,1.43454490509097,9.71302375481343,4,0
0.9045,0.435852083148801,-7.58461354578381,4.5,0,1.43937918986722,9.62372850206294,4,0
0.905,0.432075273181807,-7.52228610308975,4.5,0,1.44416823896008,9.53209332662372,4,0
0.9055,0.42833015254545,-7.45786001886966,4.5,0,1.44891089015472,9.43814139719859,4,0
0.906,0.424617765381222,-7.39135517730745,4.5,0,1.45360599123556,9.34189635933416,4,0
0.9065,0.420939145625137,-7.3227920434859,4.5,0,1.45825240210909,9.24338249203983,4,0
0.907,0.417295316693379,-7.25219165930316,4.5,0,1.46284899514909,9.14262470290758,4,0
0.9075,0.4136872924089,-7.17957554792475,4.5,0,1.46739465407302,9.03964842315331,4,0
0.908,0.410116078116942,-7.10496560431082,4.5,0,1.47188827259469,8.934479487422,4,0
0.9085,0.406582662668877,-7.02838465879716,4.5,0,1.47632876388628,8.82714475003392,4,0
0.909,0.403088025511864,-6.94985592729665,4.5,0,1.48071505215936,8.71767148299461,4,0
0.9095,0.399633134205963,-6.86940316704894,4.5,0,1.48504607557713,8.6060875460009,4,0
0.91,0.39621894412386,-6.78705067149874,4.5,0,1.489320786583,8.49242138042458,4,0
0.9105,0.392846399020097,-6.70282321552395,4.5,0,1.49353815121427,8.3767019491829,4,0
0.911,0.389516434569337,-6.6167458311213,4.5,0,1.49769714495032,8.25895849182515,4,0
0.9115,0.386229966090701,-6.52884448611802,4.5,0,1.50179676701921,8.13922126382356,4,0
0.912,0.382987898705904,-6.43914548184213,4.5,0,1.50583602851894,8.01752087966274,4,0
0.9125,0.379791124095321,-6.34767561609411,4.5,0,1.50981395618198,7.89388849002775,4,0
0.913,0.37664052021489,-6.25446217704428,4.5,0,1.5137295926838,7.76835577471882,4,0
0.9135,0.373536951330887,-6.15953292266924,4.5,0,1.5175819965841,7.64095491987539,4,0
0.914,0.370481274475823,-6.06291576804971,4.5,0,1.5213702348469,7.51171827821649,4,0
0.9145,0.367474322416458,-5.96463954128213,4.5,0,1.52509340250623,7.38067918877517,4,0
0.915,0.364516917102516,-5.86473335262879,4.5,0,1.5287506071045,7.24787129193445,4,0
0.9155,0.361609865630619,-5.76322675916275,4.5,0,1.53234097333842,7.11332870761077,4,0
0.916,0.358753959981262,-5.66014975775194,4.5,0,1.5358636433444,6.9770860271778,4,0
0.9165,0.355949976755802,-5.55553277804367,4.5,0,1.53931777698384,6.83917830539067,4,0
0.917,0.353198685028955,-5.44940637706921,4.5,0,1.5427025428193,6.69964073024519,4,0
0.9175,0.350500827998662,-5.34180189722939,4.5,0,1.5460171391474,6.55850933269031,4,0
0.918,0.347857136094413,-5.23275096766053,4.5,0,1.549260778946,6.41582044790946,4,0
0.9185,0.345268324009385,-5.12228559666688,4.5,0,1.55243269326229,6.271610814587,4,0
0.919,0.342735090087685,-5.01043817756339,4.5,0,1.55553213189932,6.12591758071124,4,0
0.9195,0.340258116084088,-4.89724148082373,4.5,0,1.55855836367519,5.97877829459583,4,0
0.92,0.33783807452722,-4.78272841939351,4.5,0,1.5615106680126,5.83023065261708,4,0
0.9205,0.335475613122522,-4.66693249897827,4.5,0,1.5643883527085,5.6803129815979,4,0
0.921,0.333171363335653,-4.5498875469539,4.5,0,1.56719074413226,5.52906394750253,4,0
0.9215,0.330925940596547,-4.43162769125906,4.5,0,1.56991718697823,5.37652253224102,4,0
0.922,0.328739942923584,-4.3121873864202,4.5,0,1.57256704581986,5.22272806102421,4,0
0.9225,0.326613950708509,-4.19160140494842,4.5,0,1.5751397053402,5.06772019257948,4,0
0.923,0.324548533349769,-4.06990466379655,4.5,0,1.57763456279237,4.91153873389851,4,0
0.9235,0.322544237094552,-3.94713250339144,4.5,0,1.58005104178026,4.75422393644827,4,0
0.924,0.320601588373513,-3.82332059353578,4.5,0,1.5823885884615,4.59581639543445,4,0
0.9245,0.318721097519025,-3.6985048300735,4.5,0,1.58464666731533,4.4363569392391,4,0
0.925,0.316903256569819,-3.57272137397952,4.5,0,1.58682476361993,4.27588667037338,4,0
0.9255,0.315148539083247,-3.44600664209811,4.5,0,1.58892238365192,4.11444695499284,4,0
0.926,0.313457405853714,-3.31839718480559,4.5,0,1.5909390482135,3.95207929343412,4,0
0.9265,0.311830296678337,-3.18992983080278,4.5,0,1.59287430192244,3.78882547182618,4,0
0.927,0.310267627990811,-3.06064171955872,4.5,0,1.59472771587259,3.62472759548776,4,0
0.9275,0.308769800272113,-2.93057014657501,4.5,0,1.59649887924923,3.45982792537471,4,0
0.928,0.307337195015985,-2.79975260862578,4.5,0,1.59818740274463,3.2941689249418,4,0
0.9285,0.30597017457039,-2.66822679393717,4.5,0,1.59979291872464,3.12779324906987,4,0
0.929,0.304669086809736,-2.53603050101213,4.5,0,1.60131507595843,2.9607436591118,4,0
