"time","Tmix1_1.T","Tmix1_2.T","Tmix2.T"
4.113,285.046926970582,285.04692698709,285.04692698709
4.116,285.046926970602,285.046926987092,285.046926987092
4.119,285.046926970622,285.046926987094,285.046926987094
4.122,285.046926970642,285.046926987096,285.046926987096
4.125,285.046926970662,285.046926987098,285.046926987098
4.128,285.046926970682,285.0469269871,285.0469269871
4.131,285.046926970702,285.046926987102,285.046926987102
4.134,285.046926970721,285.046926987104,285.046926987104
4.137,285.046926970741,285.046926987106,285.046926987106
4.14,285.046926970761,285.046926987108,285.046926987108
4.143,285.046926970781,285.04692698711,285.04692698711
4.146,285.046926970801,285.046926987112,285.046926987112
4.149,285.046926970821,285.046926987114,285.046926987114
4.152,285.046926970841,285.046926987116,285.046926987116
4.155,285.046926970861,285.046926987118,285.046926987118
4.158,285.046926970881,285.04692698712,285.04692698712
4.161,285.046926970901,285.046926987122,285.046926987122
4.164,285.04692697092,285.046926987124,285.046926987124
4.167,285.04692697094,285.046926987126,285.046926987126
4.17,285.04692697096,285.046926987128,285.046926987128
4.173,285.04692697098,285.04692698713,285.04692698713
4.176,285.046926971,285.046926987132,285.046926987132
4.179,285.04692697102,285.046926987134,285.046926987134
4.182,285.04692697104,285.046926987136,285.046926987136
4.185,285.046926971059,285.046926987138,285.046926987138
4.188,285.046926971079,285.04692698714,285.04692698714
4.191,285.046926971099,285.046926987142,285.046926987142
4.194,285.046926971119,285.046926987144,285.046926987144
4.197,285.046926971139,285.046926987146,285.046926987146
4.2,285.046926971159,285.046926987148,285.046926987148
4.203,285.046926971179,285.04692698715,285.04692698715
4.206,285.046926971199,285.046926987152,285.046926987152
4.209,285.046926971218,285.046926987154,285.046926987154
4.212,285.046926971238,285.046926987156,285.046926987156
4.215,285.046926971258,285.046926987158,285.046926987158
4.218,285.046926971278,285.04692698716,285.04692698716
4.221,285.046926971298,285.046926987162,285.046926987162
4.224,285.046926971318,285.046926987164,285.046926987164
4.227,285.046926971338,285.046926987166,285.046926987166
4.23,285.046926971358,285.046926987168,285.046926987168
4.233,285.046926971377,285.04692698717,285.04692698717
4.236,285.046926971397,285.046926987172,285.046926987172
4.239,285.046926971417,285.046926987174,285.046926987174
4.242,285.046926971437,285.046926987176,285.046926987176
4.245,285.046926971457,285.046926987178,285.046926987178
4.248,285.046926971477,285.04692698718,285.04692698718
4.251,285.046926971497,285.046926987182,285.046926987182
4.254,285.046926971516,285.046926987184,285.046926987184
4.257,285.046926971536,285.046926987186,285.046926987186
4.26,285.046926971556,285.046926987188,285.046926987188
4.263,285.046926971576,285.04692698719,285.04692698719
4.266,285.046926971596,285.046926987192,285.046926987192
4.269,285.046926971616,285.046926987194,285.046926987194
4.272,285.046926971636,285.046926987196,285.046926987196
4.275,285.046926971656,285.046926987198,285.046926987198
4.278,285.046926971676,285.0469269872,285.0469269872
4.281,285.046926971696,285.046926987202,285.046926987202
4.284,285.046926971715,285.046926987205,285.046926987205
4.287,285.046926971735,285.046926987207,285.046926987207
4.29,285.046926971755,285.046926987208,285.046926987208
4.293,285.046926971775,285.04692698721,285.04692698721
4.296,285.046926971795,285.046926987212,285.046926987212
4.299,285.046926971815,285.046926987214,285.046926987214
4.302,285.046926971835,285.046926987217,285.046926987217
4.305,285.046926971854,285.046926987218,285.046926987218
4.308,285.046926971874,285.046926987221,285.046926987221
4.311,285.046926971894,285.046926987223,285.046926987223
4.314,285.046926971914,285.046926987224,285.046926987224
4.317,285.046926971934,285.046926987227,285.046926987227
4.32,285.046926971954,285.046926987228,285.046926987228
4.323,285.046926971974,285.04692698723,285.04692698723
4.326,285.046926971994,285.046926987233,285.046926987233
4.329,285.046926972014,285.046926987234,285.046926987234
4.332,285.046926972033,285.046926987237,285.046926987237
4.335,285.046926972053,285.046926987239,285.046926987239
4.338,285.046926972073,285.046926987241,285.046926987241
4.341,285.046926972093,285.046926987243,285.046926987243
4.344,285.046926972113,285.046926987244,285.046926987244
4.347,285.046926972133,285.046926987247,285.046926987247
4.35,285.046926972153,285.046926987249,285.046926987249
4.353,285.046926972172,285.046926987251,285.046926987251
4.356,285.046926972192,285.046926987253,285.046926987253
4.359,285.046926972212,285.046926987255,285.046926987255
4.362,285.046926972232,285.046926987257,285.046926987257
4.365,285.046926972252,285.046926987259,285.046926987259
4.368,285.046926972272,285.046926987261,285.046926987261
4.371,285.046926972292,285.046926987263,285.046926987263
4.374,285.046926972312,285.046926987265,285.046926987265
4.377,285.046926972332,285.046926987267,285.046926987267
4.38,285.046926972351,285.046926987269,285.046926987269
4.383,285.046926972371,285.046926987271,285.046926987271
4.386,285.046926972391,285.046926987273,285.046926987273
4.389,285.046926972411,285.046926987275,285.046926987275
4.392,285.046926972431,285.046926987277,285.046926987277
4.395,285.046926972451,285.046926987279,285.046926987279
4.398,285.046926972471,285.046926987281,285.046926987281
4.401,285.046926972491,285.046926987283,285.046926987283
4.404,285.04692697251,285.046926987285,285.046926987285
4.407,285.04692697253,285.046926987287,285.046926987287
4.41,285.04692697255,285.046926987289,285.046926987289
4.413,285.04692697257,285.046926987291,285.046926987291
4.416,285.04692697259,285.046926987293,285.046926987293
4.419,285.04692697261,285.046926987295,285.046926987295
4.422,285.04692697263,285.046926987297,285.046926987297
4.425,285.04692697265,285.046926987299,285.046926987299
4.428,285.046926972669,285.046926987301,285.046926987301
4.431,285.046926972689,285.046926987303,285.046926987303
4.434,285.046926972709,285.046926987305,285.046926987305
4.437,285.046926972729,285.046926987307,285.046926987307
4.44,285.046926972749,285.046926987309,285.046926987309
4.443,285.046926972769,285.046926987311,285.046926987311
4.446,285.046926972789,285.046926987313,285.046926987313
4.449,285.046926972809,285.046926987315,285.046926987315
4.452,285.046926972829,285.046926987317,285.046926987317
4.455,285.046926972848,285.046926987319,285.046926987319
4.458,285.046926972868,285.046926987321,285.046926987321
4.461,285.046926972888,285.046926987323,285.046926987323
4.464,285.046926972908,285.046926987325,285.046926987325
4.467,285.046926972928,285.046926987327,285.046926987327
4.47,285.046926972948,285.046926987329,285.046926987329
4.473,285.046926972968,285.046926987331,285.046926987331
4.476,285.046926972987,285.046926987333,285.046926987333
4.479,285.046926973007,285.046926987335,285.046926987335
4.482,285.046926973027,285.046926987337,285.046926987337
4.485,285.046926973047,285.046926987339,285.046926987339
4.488,285.046926973067,285.046926987341,285.046926987341
4.491,285.046926973087,285.046926987343,285.046926987343
4.494,285.046926973107,285.046926987345,285.046926987345
4.497,285.046926973127,285.046926987347,285.046926987347
4.5,285.046926973146,285.046926987349,285.046926987349
4.503,285.046926973166,285.046926987351,285.046926987351
4.506,285.046926973186,285.046926987353,285.046926987353
4.509,285.046926973206,285.046926987355,285.046926987355
4.512,285.046926973226,285.046926987357,285.046926987357
4.515,285.046926973246,285.046926987359,285.046926987359
4.518,285.046926973266,285.046926987361,285.046926987361
4.521,285.046926973286,285.046926987363,285.046926987363
4.524,285.046926973305,285.046926987365,285.046926987365
4.527,285.046926973325,285.046926987367,285.046926987367
4.53,285.046926973345,285.046926987369,285.046926987369
4.533,285.046926973365,285.046926987371,285.046926987371
4.536,285.046926973385,285.046926987373,285.046926987373
4.539,285.046926973405,285.046926987375,285.046926987375
4.542,285.046926973425,285.046926987377,285.046926987377
4.545,285.046926973445,285.046926987379,285.046926987379
4.548,285.046926973465,285.046926987381,285.046926987381
4.551,285.046926973484,285.046926987383,285.046926987383
4.554,285.046926973504,285.046926987385,285.046926987385
4.557,285.046926973524,285.046926987387,285.046926987387
4.56,285.046926973544,285.046926987389,285.046926987389
4.563,285.046926973564,285.046926987391,285.046926987391
4.566,285.046926973584,285.046926987393,285.046926987393
4.569,285.046926973604,285.046926987395,285.046926987395
4.572,285.046926973624,285.046926987397,285.046926987397
4.575,285.046926973643,285.046926987399,285.046926987399
4.578,285.046926973663,285.046926987401,285.046926987401
4.581,285.046926973683,285.046926987403,285.046926987403
4.584,285.046926973703,285.046926987405,285.046926987405
4.587,285.046926973723,285.046926987407,285.046926987407
4.59,285.046926973743,285.046926987409,285.046926987409
4.593,285.046926973763,285.046926987411,285.046926987411
4.596,285.046926973782,285.046926987413,285.046926987413
4.599,285.046926973802,285.046926987415,285.046926987415
4.602,285.046926973822,285.046926987417,285.046926987417
4.605,285.046926973842,285.046926987419,285.046926987419
4.608,285.046926973862,285.046926987421,285.046926987421
4.611,285.046926973882,285.046926987423,285.046926987423
4.614,285.046926973902,285.046926987425,285.046926987425
4.617,285.046926973922,285.046926987427,285.046926987427
4.62,285.046926973941,285.046926987429,285.046926987429
4.623,285.046926973961,285.046926987431,285.046926987431
4.626,285.046926973981,285.046926987433,285.046926987433
4.629,285.046926974001,285.046926987435,285.046926987435
4.632,285.046926974021,285.046926987437,285.046926987437
4.635,285.046926974041,285.046926987439,285.046926987439
4.638,285.046926974061,285.046926987441,285.046926987441
4.641,285.046926974081,285.046926987443,285.046926987443
4.644,285.046926974101,285.046926987445,285.046926987445
4.647,285.04692697412,285.046926987447,285.046926987447
4.65,285.04692697414,285.046926987449,285.046926987449
4.653,285.04692697416,285.046926987451,285.046926987451
4.656,285.04692697418,285.046926987453,285.046926987453
4.659,285.0469269742,285.046926987455,285.046926987455
4.662,285.04692697422,285.046926987457,285.046926987457
4.665,285.04692697424,285.046926987459,285.046926987459
4.668,285.04692697426,285.046926987461,285.046926987461
4.671,285.046926974279,285.046926987463,285.046926987463
4.674,285.046926974299,285.046926987465,285.046926987465
4.677,285.046926974319,285.046926987467,285.046926987467
4.68,285.046926974339,285.046926987469,285.046926987469
4.683,285.046926974359,285.046926987471,285.046926987471
4.686,285.046926974379,285.046926987473,285.046926987473
4.689,285.046926974399,285.046926987475,285.046926987475
4.692,285.046926974419,285.046926987477,285.046926987477
4.695,285.046926974439,285.046926987479,285.046926987479
4.698,285.046926974458,285.046926987481,285.046926987481
4.701,285.046926974478,285.046926987483,285.046926987483
4.704,285.046926974498,285.046926987485,285.046926987485
4.707,285.046926974518,285.046926987487,285.046926987487
4.71,285.046926974538,285.046926987489,285.046926987489
4.713,285.046926974558,285.046926987491,285.046926987491
4.716,285.046926974578,285.046926987493,285.046926987493
4.719,285.046926974597,285.046926987495,285.046926987495
4.722,285.046926974617,285.046926987497,285.046926987497
4.725,285.046926974637,285.046926987499,285.046926987499
4.728,285.046926974657,285.046926987501,285.046926987501
4.731,285.046926974677,285.046926987503,285.046926987503
4.734,285.046926974697,285.046926987505,285.046926987505
4.737,285.046926974717,285.046926987507,285.046926987507
4.74,285.046926974737,285.046926987509,285.046926987509
4.743,285.046926974756,285.046926987511,285.046926987511
4.746,285.046926974776,285.046926987513,285.046926987513
4.749,285.046926974796,285.046926987515,285.046926987515
4.752,285.046926974816,285.046926987517,285.046926987517
4.755,285.046926974836,285.046926987519,285.046926987519
4.758,285.046926974856,285.046926987521,285.046926987521
4.761,285.046926974876,285.046926987523,285.046926987523
4.764,285.046926974896,285.046926987526,285.046926987526
4.767,285.046926974915,285.046926987527,285.046926987527
4.77,285.046926974935,285.04692698753,285.04692698753
4.773,285.046926974955,285.046926987531,285.046926987531
4.776,285.046926974975,285.046926987533,285.046926987533
4.779,285.046926974995,285.046926987535,285.046926987535
4.782,285.046926975015,285.046926987537,285.046926987537
4.785,285.046926975035,285.046926987539,285.046926987539
4.788,285.046926975055,285.046926987542,285.046926987542
4.791,285.046926975074,285.046926987543,285.046926987543
4.794,285.046926975094,285.046926987546,285.046926987546
4.797,285.046926975114,285.046926987547,285.046926987547
4.8,285.046926975134,285.046926987549,285.046926987549
4.803,285.046926975154,285.046926987551,285.046926987551
4.806,285.046926975174,285.046926987553,285.046926987553
4.809,285.046926975194,285.046926987555,285.046926987555
4.812,285.046926975214,285.046926987558,285.046926987558
4.815,285.046926975234,285.04692698756,285.04692698756
4.818,285.046926975253,285.046926987562,285.046926987562
4.821,285.046926975273,285.046926987563,285.046926987563
4.824,285.046926975293,285.046926987565,285.046926987565
4.827,285.046926975313,285.046926987567,285.046926987567
4.83,285.046926975333,285.046926987569,285.046926987569
4.833,285.046926975353,285.046926987572,285.046926987572
4.836,285.046926975373,285.046926987574,285.046926987574
4.839,285.046926975393,285.046926987576,285.046926987576
4.842,285.046926975412,285.046926987578,285.046926987578
4.845,285.046926975432,285.04692698758,285.04692698758
4.848,285.046926975452,285.046926987582,285.046926987582
4.851,285.046926975472,285.046926987584,285.046926987584
4.854,285.046926975492,285.046926987585,285.046926987585
4.857,285.046926975512,285.046926987588,285.046926987588
4.86,285.046926975532,285.04692698759,285.04692698759
4.863,285.046926975552,285.046926987592,285.046926987592
4.866,285.046926975571,285.046926987594,285.046926987594
4.869,285.046926975591,285.046926987596,285.046926987596
4.872,285.046926975611,285.046926987597,285.046926987597
4.875,285.046926975631,285.0469269876,285.0469269876
4.878,285.046926975651,285.046926987602,285.046926987602
4.881,285.046926975671,285.046926987604,285.046926987604
4.884,285.046926975691,285.046926987606,285.046926987606
4.887,285.046926975711,285.046926987608,285.046926987608
4.89,285.04692697573,285.04692698761,285.04692698761
4.893,285.04692697575,285.046926987612,285.046926987612
4.896,285.04692697577,285.046926987614,285.046926987614
4.899,285.04692697579,285.046926987616,285.046926987616
4.902,285.04692697581,285.046926987618,285.046926987618
4.905,285.04692697583,285.04692698762,285.04692698762
4.908,285.04692697585,285.046926987622,285.046926987622
4.911,285.046926975869,285.046926987624,285.046926987624
4.914,285.046926975889,285.046926987626,285.046926987626
4.917,285.046926975909,285.046926987628,285.046926987628
4.92,285.046926975929,285.04692698763,285.04692698763
4.923,285.046926975949,285.046926987632,285.046926987632
4.926,285.046926975969,285.046926987634,285.046926987634
4.929,285.046926975989,285.046926987636,285.046926987636
4.932,285.046926976009,285.046926987638,285.046926987638
4.935,285.046926976029,285.04692698764,285.04692698764
4.938,285.046926976048,285.046926987642,285.046926987642
4.941,285.046926976068,285.046926987644,285.046926987644
4.944,285.046926976088,285.046926987646,285.046926987646
4.947,285.046926976108,285.046926987648,285.046926987648
4.95,285.046926976128,285.04692698765,285.04692698765
4.953,285.046926976148,285.046926987652,285.046926987652
4.956,285.046926976168,285.046926987654,285.046926987654
4.959,285.046926976188,285.046926987656,285.046926987656
4.962,285.046926976207,285.046926987658,285.046926987658
4.965,285.046926976227,285.04692698766,285.04692698766
4.968,285.046926976247,285.046926987662,285.046926987662
4.971,285.046926976267,285.046926987664,285.046926987664
4.974,285.046926976287,285.046926987666,285.046926987666
4.977,285.046926976307,285.046926987668,285.046926987668
4.98,285.046926976327,285.04692698767,285.04692698767
4.983,285.046926976347,285.046926987672,285.046926987672
4.986,285.046926976366,285.046926987674,285.046926987674
4.989,285.046926976386,285.046926987676,285.046926987676
4.992,285.046926976406,285.046926987678,285.046926987678
4.995,285.046926976426,285.04692698768,285.04692698768
4.998,285.046926976446,285.046926987682,285.046926987682
5.001,285.046926976466,285.046926987684,285.046926987684
5.004,285.046926976486,285.046926987686,285.046926987686
5.007,285.046926976506,285.046926987688,285.046926987688
5.01,285.046926976525,285.04692698769,285.04692698769
5.013,285.046926976545,285.046926987692,285.046926987692
5.016,285.046926976565,285.046926987694,285.046926987694
5.019,285.046926976585,285.046926987696,285.046926987696
5.022,285.046926976605,285.046926987698,285.046926987698
5.025,285.046926976625,285.0469269877,285.0469269877
5.028,285.046926976645,285.046926987702,285.046926987702
5.031,285.046926976665,285.046926987704,285.046926987704
5.034,285.046926976684,285.046926987706,285.046926987706
5.037,285.046926976704,285.046926987708,285.046926987708
5.04,285.046926976724,285.04692698771,285.04692698771
5.043,285.046926976744,285.046926987712,285.046926987712
5.046,285.046926976764,285.046926987714,285.046926987714
5.049,285.046926976784,285.046926987716,285.046926987716
5.052,285.046926976804,285.046926987718,285.046926987718
5.055,285.046926976824,285.04692698772,285.04692698772
5.058,285.046926976844,285.046926987722,285.046926987722
5.061,285.046926976863,285.046926987724,285.046926987724
5.064,285.046926976883,285.046926987726,285.046926987726
5.067,285.046926976903,285.046926987728,285.046926987728
5.07,285.046926976923,285.04692698773,285.04692698773
5.073,285.046926976943,285.046926987732,285.046926987732
5.076,285.046926976963,285.046926987734,285.046926987734
5.079,285.046926976983,285.046926987736,285.046926987736
5.082,285.046926977003,285.046926987738,285.046926987738
5.085,285.046926977022,285.04692698774,285.04692698774
5.088,285.046926977042,285.046926987742,285.046926987742
5.091,285.046926977062,285.046926987744,285.046926987744
5.094,285.046926977082,285.046926987746,285.046926987746
5.097,285.046926977102,285.046926987748,285.046926987748
5.1,285.046926977122,285.04692698775,285.04692698775
5.103,285.046926977142,285.046926987752,285.046926987752
5.106,285.046926977162,285.046926987754,285.046926987754
5.109,285.046926977181,285.046926987756,285.046926987756
5.112,285.046926977201,285.046926987758,285.046926987758
5.115,285.046926977221,285.04692698776,285.04692698776
5.118,285.046926977241,285.046926987762,285.046926987762
5.121,285.046926977261,285.046926987764,285.046926987764
5.124,285.046926977281,285.046926987766,285.046926987766
5.127,285.046926977301,285.046926987768,285.046926987768
5.13,285.046926977321,285.04692698777,285.04692698777
5.133,285.04692697734,285.046926987772,285.046926987772
5.136,285.04692697736,285.046926987774,285.046926987774
5.139,285.04692697738,285.046926987776,285.046926987776
5.142,285.0469269774,285.046926987778,285.046926987778
5.145,285.04692697742,285.04692698778,285.04692698778
5.148,285.04692697744,285.046926987782,285.046926987782
5.151,285.04692697746,285.046926987784,285.046926987784
5.154,285.046926977479,285.046926987786,285.046926987786
5.157,285.046926977499,285.046926987788,285.046926987788
5.16,285.046926977519,285.04692698779,285.04692698779
5.163,285.046926977539,285.046926987792,285.046926987792
5.166,285.046926977559,285.046926987794,285.046926987794
5.169,285.046926977579,285.046926987796,285.046926987796
5.172,285.046926977599,285.046926987798,285.046926987798
5.175,285.046926977619,285.0469269878,285.0469269878
5.178,285.046926977639,285.046926987802,285.046926987802
5.181,285.046926977658,285.046926987804,285.046926987804
5.184,285.046926977678,285.046926987806,285.046926987806
5.187,285.046926977698,285.046926987808,285.046926987808
5.19,285.046926977718,285.04692698781,285.04692698781
5.193,285.046926977738,285.046926987812,285.046926987812
5.196,285.046926977758,285.046926987814,285.046926987814
5.199,285.046926977778,285.046926987816,285.046926987816
5.202,285.046926977798,285.046926987818,285.046926987818
5.205,285.046926977817,285.04692698782,285.04692698782
5.208,285.046926977837,285.046926987822,285.046926987822
5.211,285.046926977857,285.046926987824,285.046926987824
5.214,285.046926977877,285.046926987826,285.046926987826
5.217,285.046926977897,285.046926987828,285.046926987828
5.22,285.046926977917,285.04692698783,285.04692698783
5.223,285.046926977937,285.046926987832,285.046926987832
5.226,285.046926977957,285.046926987834,285.046926987834
5.229,285.046926977977,285.046926987836,285.046926987836
5.232,285.046926977996,285.046926987838,285.046926987838
5.235,285.046926978016,285.04692698784,285.04692698784
5.238,285.046926978036,285.046926987842,285.046926987842
5.241,285.046926978056,285.046926987844,285.046926987844
5.244,285.046926978076,285.046926987846,285.046926987846
5.247,285.046926978096,285.046926987848,285.046926987848
5.25,285.046926978116,285.04692698785,285.04692698785
5.253,285.046926978135,285.046926987852,285.046926987852
5.256,285.046926978155,285.046926987854,285.046926987854
5.259,285.046926978175,285.046926987856,285.046926987856
5.262,285.046926978195,285.046926987858,285.046926987858
5.265,285.046926978215,285.04692698786,285.04692698786
5.268,285.046926978235,285.046926987862,285.046926987862
5.271,285.046926978255,285.046926987864,285.046926987864
5.274,285.046926978275,285.046926987866,285.046926987866
5.277,285.046926978294,285.046926987868,285.046926987868
5.28,285.046926978314,285.04692698787,285.04692698787
5.283,285.046926978334,285.046926987872,285.046926987872
5.286,285.046926978354,285.046926987874,285.046926987874
5.289,285.046926978374,285.046926987876,285.046926987876
5.292,285.046926978394,285.046926987878,285.046926987878
5.295,285.046926978414,285.04692698788,285.04692698788
5.298,285.046926978434,285.046926987883,285.046926987883
5.301,285.046926978454,285.046926987884,285.046926987884
5.304,285.046926978473,285.046926987886,285.046926987886
5.307,285.046926978493,285.046926987888,285.046926987888
5.31,285.046926978513,285.04692698789,285.04692698789
5.313,285.046926978533,285.046926987893,285.046926987893
5.316,285.046926978553,285.046926987894,285.046926987894
5.319,285.046926978573,285.046926987896,285.046926987896
5.322,285.046926978593,285.046926987899,285.046926987899
5.325,285.046926978612,285.0469269879,285.0469269879
5.328,285.046926978632,285.046926987903,285.046926987903
5.331,285.046926978652,285.046926987904,285.046926987904
5.334,285.046926978672,285.046926987906,285.046926987906
5.337,285.046926978692,285.046926987909,285.046926987909
5.34,285.046926978712,285.04692698791,285.04692698791
5.343,285.046926978732,285.046926987913,285.046926987913
5.346,285.046926978752,285.046926987915,285.046926987915
5.349,285.046926978772,285.046926987916,285.046926987916
5.352,285.046926978792,285.046926987919,285.046926987919
5.355,285.046926978811,285.04692698792,285.04692698792
5.358,285.046926978831,285.046926987923,285.046926987923
5.361,285.046926978851,285.046926987925,285.046926987925
5.364,285.046926978871,285.046926987926,285.046926987926
5.367,285.046926978891,285.046926987929,285.046926987929
5.37,285.046926978911,285.046926987931,285.046926987931
5.373,285.046926978931,285.046926987933,285.046926987933
5.376,285.04692697895,285.046926987935,285.046926987935
5.379,285.04692697897,285.046926987937,285.046926987937
5.382,285.04692697899,285.046926987939,285.046926987939
5.385,285.04692697901,285.046926987941,285.046926987941
5.388,285.04692697903,285.046926987943,285.046926987943
5.391,285.04692697905,285.046926987945,285.046926987945
5.394,285.04692697907,285.046926987947,285.046926987947
5.397,285.04692697909,285.046926987949,285.046926987949
5.4,285.046926979109,285.046926987951,285.046926987951
5.403,285.046926979129,285.046926987953,285.046926987953
5.406,285.046926979149,285.046926987955,285.046926987955
5.409,285.046926979169,285.046926987957,285.046926987957
5.412,285.046926979189,285.046926987959,285.046926987959
5.415,285.046926979209,285.046926987961,285.046926987961
5.418,285.046926979229,285.046926987963,285.046926987963
5.421,285.046926979249,285.046926987965,285.046926987965
5.424,285.046926979268,285.046926987967,285.046926987967
5.427,285.046926979288,285.046926987969,285.046926987969
5.43,285.046926979308,285.046926987971,285.046926987971
5.433,285.046926979328,285.046926987973,285.046926987973
5.436,285.046926979348,285.046926987975,285.046926987975
5.439,285.046926979368,285.046926987977,285.046926987977
5.442,285.046926979388,285.046926987979,285.046926987979
5.445,285.046926979407,285.046926987981,285.046926987981
5.448,285.046926979427,285.046926987983,285.046926987983
5.451,285.046926979447,285.046926987985,285.046926987985
5.454,285.046926979467,285.046926987987,285.046926987987
5.457,285.046926979487,285.046926987989,285.046926987989
5.46,285.046926979507,285.046926987991,285.046926987991
5.463,285.046926979527,285.046926987993,285.046926987993
5.466,285.046926979547,285.046926987995,285.046926987995
5.469,285.046926979567,285.046926987997,285.046926987997
5.472,285.046926979587,285.046926987999,285.046926987999
5.475,285.046926979606,285.046926988001,285.046926988001
5.478,285.046926979626,285.046926988003,285.046926988003
5.481,285.046926979646,285.046926988005,285.046926988005
5.484,285.046926979666,285.046926988007,285.046926988007
5.487,285.046926979686,285.046926988009,285.046926988009
5.49,285.046926979706,285.046926988011,285.046926988011
5.493,285.046926979726,285.046926988013,285.046926988013
5.496,285.046926979745,285.046926988015,285.046926988015
5.499,285.046926979765,285.046926988017,285.046926988017
5.502,285.046926979785,285.046926988019,285.046926988019
5.505,285.046926979805,285.046926988021,285.046926988021
5.508,285.046926979825,285.046926988023,285.046926988023
5.511,285.046926979845,285.046926988025,285.046926988025
5.514,285.046926979865,285.046926988027,285.046926988027
5.517,285.046926979885,285.046926988029,285.046926988029
5.52,285.046926979904,285.046926988031,285.046926988031
5.523,285.046926979924,285.046926988033,285.046926988033
5.526,285.046926979944,285.046926988035,285.046926988035
5.529,285.046926979964,285.046926988037,285.046926988037
5.532,285.046926979984,285.046926988039,285.046926988039
5.535,285.046926980004,285.046926988041,285.046926988041
5.538,285.046926980024,285.046926988043,285.046926988043
5.541,285.046926980044,285.046926988045,285.046926988045
5.544,285.046926980063,285.046926988047,285.046926988047
5.547,285.046926980083,285.046926988049,285.046926988049
5.55,285.046926980103,285.046926988051,285.046926988051
5.553,285.046926980123,285.046926988053,285.046926988053
5.556,285.046926980143,285.046926988055,285.046926988055
5.559,285.046926980163,285.046926988057,285.046926988057
5.562,285.046926980183,285.046926988059,285.046926988059
5.565,285.046926980203,285.046926988061,285.046926988061
5.568,285.046926980222,285.046926988063,285.046926988063
5.571,285.046926980242,285.046926988065,285.046926988065
5.574,285.046926980262,285.046926988067,285.046926988067
5.577,285.046926980282,285.046926988069,285.046926988069
5.58,285.046926980302,285.046926988071,285.046926988071
5.583,285.046926980322,285.046926988073,285.046926988073
5.586,285.046926980342,285.046926988075,285.046926988075
5.589,285.046926980362,285.046926988077,285.046926988077
5.592,285.046926980382,285.046926988079,285.046926988079
5.595,285.046926980401,285.046926988081,285.046926988081
5.598,285.046926980421,285.046926988083,285.046926988083
5.601,285.046926980441,285.046926988085,285.046926988085
5.604,285.046926980461,285.046926988087,285.046926988087
5.607,285.046926980481,285.046926988089,285.046926988089
5.61,285.046926980501,285.046926988091,285.046926988091
5.613,285.046926980521,285.046926988093,285.046926988093
5.616,285.04692698054,285.046926988095,285.046926988095
5.619,285.04692698056,285.046926988097,285.046926988097
5.622,285.04692698058,285.046926988099,285.046926988099
5.625,285.0469269806,285.046926988101,285.046926988101
5.628,285.04692698062,285.046926988103,285.046926988103
5.631,285.04692698064,285.046926988105,285.046926988105
5.634,285.04692698066,285.046926988107,285.046926988107
5.637,285.04692698068,285.046926988109,285.046926988109
5.64,285.0469269807,285.046926988111,285.046926988111
5.643,285.046926980719,285.046926988113,285.046926988113
5.646,285.046926980739,285.046926988115,285.046926988115
5.649,285.046926980759,285.046926988117,285.046926988117
5.652,285.046926980779,285.046926988119,285.046926988119
5.655,285.046926980799,285.046926988121,285.046926988121
5.658,285.046926980819,285.046926988123,285.046926988123
5.661,285.046926980839,285.046926988125,285.046926988125
5.664,285.046926980859,285.046926988127,285.046926988127
5.667,285.046926980878,285.046926988129,285.046926988129
5.67,285.046926980898,285.046926988131,285.046926988131
5.673,285.046926980918,285.046926988133,285.046926988133
5.676,285.046926980938,285.046926988135,285.046926988135
5.679,285.046926980958,285.046926988137,285.046926988137
5.682,285.046926980978,285.046926988139,285.046926988139
5.685,285.046926980998,285.046926988141,285.046926988141
5.688,285.046926981018,285.046926988143,285.046926988143
5.691,285.046926981037,285.046926988145,285.046926988145
5.694,285.046926981057,285.046926988147,285.046926988147
5.697,285.046926981077,285.046926988149,285.046926988149
5.7,285.046926981097,285.046926988151,285.046926988151
5.703,285.046926981117,285.046926988153,285.046926988153
5.706,285.046926981137,285.046926988155,285.046926988155
5.709,285.046926981157,285.046926988157,285.046926988157
5.712,285.046926981177,285.046926988159,285.046926988159
5.715,285.046926981196,285.046926988161,285.046926988161
5.718,285.046926981216,285.046926988163,285.046926988163
5.721,285.046926981236,285.046926988165,285.046926988165
5.724,285.046926981256,285.046926988167,285.046926988167
5.727,285.046926981276,285.046926988169,285.046926988169
5.73,285.046926981296,285.046926988171,285.046926988171
5.733,285.046926981316,285.046926988173,285.046926988173
5.736,285.046926981336,285.046926988175,285.046926988175
5.739,285.046926981356,285.046926988177,285.046926988177
5.742,285.046926981375,285.046926988179,285.046926988179
5.745,285.046926981395,285.046926988181,285.046926988181
5.748,285.046926981415,285.046926988183,285.046926988183
5.751,285.046926981435,285.046926988185,285.046926988185
5.754,285.046926981455,285.046926988187,285.046926988187
5.757,285.046926981475,285.046926988189,285.046926988189
5.76,285.046926981495,285.046926988191,285.046926988191
5.763,285.046926981514,285.046926988193,285.046926988193
5.766,285.046926981534,285.046926988195,285.046926988195
5.769,285.046926981554,285.046926988197,285.046926988197
5.772,285.046926981574,285.046926988199,285.046926988199
5.775,285.046926981594,285.046926988201,285.046926988201
5.778,285.046926981614,285.046926988203,285.046926988203
5.781,285.046926981634,285.046926988205,285.046926988205
5.784,285.046926981654,285.046926988207,285.046926988207
