"time","loadInertia.phi","loadInertia.w","smpm.idq_dr[1]","smpm.idq_rr[2]","smpm.idq_sr[1]","smpm.idq_sr[2]","vfController.x"
0.3389,8.38630765637958,50.7129188696559,-23.8246269078425,122.003232852454,31.8506724005282,-199.284529618672,18.0411000388666
0.33895,8.38884265660537,50.6870967360569,-23.6480814739651,121.516636091135,31.6944159551868,-198.971846890615,18.0464238603172
0.339,8.39137636669899,50.6613135887897,-23.4719994643675,121.029556786184,31.5383308997205,-198.657581563419,18.051748467166
0.33905,8.3939087886152,50.6355696363797,-23.2963776107894,120.541999492115,31.3824143877347,-198.341737944956,18.0570738594129
0.3391,8.39643992431925,50.6098650868036,-23.1212126360974,120.053968761246,31.2266635555323,-198.024320350094,18.062400037058
0.33915,8.39896977578608,50.5842001475451,-22.9465012557314,119.565469145053,31.071075525523,-197.705333101884,18.0677270001012
0.3392,8.40149834499599,50.5585750259636,-22.7722401861133,119.076505202956,30.9156474270846,-197.384780539306,18.0730547485426
0.33925,8.40402563394941,50.5329899280349,-22.598426116764,118.5870814724,30.7603763264617,-197.062666990826,18.0783832823822
0.3393,8.40655164465274,50.5074450595507,-22.4250557372441,118.097202497401,30.6052592940732,-196.738996799602,18.0837126016199
0.33935,8.40907637912265,50.4819406257448,-22.252125729015,117.606872819682,30.4502933838991,-196.413774315645,18.0890427062558
0.3394,8.41159983938607,50.4564768312908,-22.0796327655841,117.116096978643,30.2954756336261,-196.087003895773,18.0943735962899
0.33945,8.4141220274802,50.4310538802998,-21.9075735126466,116.624879511333,30.140803064791,-195.758689903581,18.0997052717221
0.3395,8.41664294545243,50.4056719763181,-21.7359446282302,116.133224952413,29.986272682926,-195.428836709393,18.1050377325525
0.33955,8.41916259536035,50.380331322325,-21.5647427628387,115.641137834132,29.8318814777032,-195.097448690227,18.110370978781
0.3396,8.42168097927173,50.3550321207301,-21.3939645595956,115.148622686291,29.677626423079,-194.764530229756,18.1157050104077
0.33965,8.42419809926447,50.3297745733717,-21.2236066543875,114.655684036217,29.5235044774389,-194.430085718266,18.1210398274326
0.3397,8.42671395742657,50.3045588815139,-21.0536656760081,114.162326408728,29.369512583742,-194.094119552621,18.1263754298557
0.33975,8.42922855585536,50.2793852459184,-20.8841382474103,113.668554327519,29.2156476730843,-193.756636137433,18.1317118176769
0.3398,8.43174189665373,50.2542538671908,-20.7150209910616,113.174372321776,29.0619066809121,-193.417639890751,18.1370489908962
0.33985,8.43425398194363,50.2291649445083,-20.5463105100871,112.679784901916,28.9082864885817,-193.077135223163,18.1423869495138
0.3399,8.43676481385286,50.2041186768531,-20.378003406898,112.184796583128,28.7547839804964,-192.735126558045,18.1477256935295
0.33995,8.4392743945192,50.1791152626248,-20.2100962775791,111.689411878001,28.601396026508,-192.391618325208,18.1530652229433
0.34,8.44178272609037,50.1541548996386,-20.042585712036,111.193635296501,28.4481194820678,-192.046614960854,18.1584055377553
0.34005,8.44428981072396,50.1292377851233,-19.87546829414,110.697471345938,28.294951188377,-191.700120907545,18.1637466379655
0.3401,8.44679565058745,50.1043641157188,-19.7087406018735,110.200924530939,28.141887972537,-191.352140614167,18.1690885235739
0.34015,8.44930024785814,50.0795340874742,-19.542399207476,109.703999353422,27.9889266476997,-191.002678535885,18.1744311945804
0.3402,8.45180360472318,50.0547478958452,-19.3764406775895,109.206700312565,27.8360640132184,-190.651739134113,18.179774650985
0.34025,8.45430572337949,50.0300057356924,-19.2108615734038,108.709031904778,27.6832968547976,-190.299326876474,18.1851188927879
0.3403,8.45680660603375,50.0053078012791,-19.0456584508024,108.210998623677,27.530621944644,-189.945446236764,18.1904639199889
0.34035,8.45930625490152,49.9806542863594,-18.8808278612751,107.712604961402,27.3780360450142,-189.590101696018,18.1958097325881
0.3404,8.46180467220418,49.9560453844968,-18.7163663547644,107.213855413344,27.22553592032,-189.233297746383,18.2011563305854
0.34045,8.46430186018097,49.9314812877883,-18.5522704690642,106.714754459208,27.0731182897027,-188.875038875548,18.2065037139809
0.3405,8.46679782107697,49.9069621881243,-18.3885367406166,106.21530658172,26.920779874337,-188.515329582098,18.2118518827745
0.34055,8.46929255714691,49.8824882767903,-18.2251617013141,105.715516260724,26.7685173827815,-188.154174370647,18.2172008369663
0.3406,8.47178607065502,49.8580597444649,-18.062141878647,105.21538797315,26.6163275111344,-187.7915777518,18.2225505765563
0.34065,8.47427836387513,49.8336767812177,-17.8994737958492,104.714926192992,26.4642069431892,-187.427544242117,18.2279011015445
0.3407,8.47676943909055,49.8093395765072,-17.7371539720455,104.214135391278,26.3121523505894,-187.062078364083,18.2332524119308
0.34075,8.47925929859407,49.785048319179,-17.5751789223983,103.713020036045,26.1601603929847,-186.695184646067,18.2386045077153
0.3408,8.48174794468795,49.7608031974635,-17.4135451582537,103.211584592314,26.0082277181857,-186.326867622286,18.2439573888979
0.34085,8.48423537968387,49.7366043989738,-17.2522491872888,102.709833522063,25.8563509623198,-185.957131832772,18.2493110554787
0.3409,8.4867216059029,49.7124521107043,-17.0912875136584,102.207771284199,25.7045267499866,-185.585981823339,18.2546655074577
0.34095,8.48920662567458,49.6883465191365,-16.930656638424,101.705402335739,25.5527516976178,-185.213422146444,18.2600207448348
0.341,8.49169044133442,49.6642878105239,-16.7703530604434,101.202731134938,25.4010224220421,-184.839457363536,18.2653767676101
0.34105,8.49417305523465,49.6402761696221,-16.6103732732265,100.699762127264,25.2493355033674,-184.464092034485,18.2707335757835
0.3411,8.49665446973331,49.6163117809689,-16.4507137684106,100.196499759538,25.0976875228394,-184.087330728201,18.2760911693551
0.34115,8.49913468719767,49.5923948284763,-16.2913710348535,99.6929484754144,24.94607505106,-183.709178019223,18.2814495483249
0.3412,8.5016137100042,49.5685254954287,-16.1323415587802,99.1891127153668,24.7944946481472,-183.329638487688,18.2868087126928
0.34125,8.50409154053854,49.5447039644807,-15.9736218239301,98.684996916656,24.6429428638948,-182.948716719294,18.292168662459
0.3413,8.50656818119544,49.5209304176556,-15.8152083117042,98.1806055133084,24.4914162379314,-182.566417305265,18.2975293976232
0.34135,8.50904363437881,49.4972050363434,-15.6570975013117,97.6759429360894,24.3399112998802,-182.18274484232,18.3028909181857
0.3414,8.5115179025016,49.4735280012986,-15.4992858699178,97.1710136124816,24.188424569519,-181.797703932636,18.3082532241463
0.34145,8.51399098798581,49.4498994926387,-15.34176989279,96.6658219666567,24.0369525569387,-181.411299183812,18.313616315505
0.3415,8.51646289326248,49.4263196898419,-15.1845460434453,96.1603724194521,23.8854917627036,-181.023535208839,18.3189801922619
0.34155,8.51893362077068,49.4027887718736,-15.0276107934558,95.6546693893272,23.7340386808487,-180.634416626671,18.324344854417
0.3416,8.5214031729556,49.379306917431,-14.870960611938,95.1487172942225,23.582589804498,-180.243948063371,18.3297103019703
0.34165,8.52387155227799,49.3558743036888,-14.71459196904,94.6425205419566,23.4311415982892,-179.852134146103,18.3350765349217
0.3417,8.52633876120433,49.3324911075926,-14.5585013326336,94.1360835401099,23.279690527223,-179.458979509273,18.3404435532713
0.34175,8.52880480220999,49.3091575054433,-14.4026851695653,93.6294106928343,23.1282330476553,-179.064488792522,18.345811357019
0.3418,8.53126967777911,49.2858736728953,-14.2471399458027,93.1225064008288,22.9767656074602,-178.668666640695,18.3511799461649
0.34185,8.53373339040466,49.2626397849543,-14.0918621265814,92.6153750613157,22.8252846461922,-178.271517703801,18.356549320709
0.3419,8.5361959425883,49.2394560159765,-13.936848176552,92.1080210680191,22.6737865952503,-177.873046636986,18.3619194806512
0.34195,8.53865733684048,49.2163225396659,-13.7820945599257,91.600448811138,22.522267878039,-177.473258100495,18.3672904259916
0.342,8.5411175756803,49.1932395290728,-13.6275977406221,91.0926626773246,22.3707249101322,-177.072156759639,18.3726621567302
0.34205,8.54357666163555,49.1702071565924,-13.4733541824151,90.5846670496603,22.2191540994355,-176.669747284761,18.3780346728669
0.3421,8.54603459724262,49.1472255939626,-13.31936034908,90.0764663076321,22.0675518463493,-176.266034351204,18.3834079744018
0.34215,8.54849138504555,49.1242950124109,-13.1656127034369,89.5680648277971,21.9159145462276,-175.861022639508,18.3887820613348
0.3422,8.5509470275946,49.1014155828538,-13.0121077059981,89.0594669846948,21.764238592665,-175.454716835692,18.394156933666
0.34225,8.55340152745442,49.078587474668,-12.8588418242435,88.5506771451259,21.6125203586464,-175.047121629297,18.3995325913954
0.3423,8.55585488719535,49.0558108569902,-12.705811523088,88.0416996741698,21.4607562168691,-174.638241715394,18.4049090345229
0.34235,8.55830710939616,49.0330858982948,-12.5530132681511,87.5325389332111,21.3089425333999,-174.228081793887,18.4102862630486
0.3424,8.56075819664407,49.0104127663929,-12.4004435259032,87.0231992799189,21.1570756678413,-173.816646569485,18.4156642769725
0.34245,8.56320815153468,48.9877916284304,-12.2480987638101,86.5136850682202,21.0051519734952,-173.403940751664,18.4210430762945
0.3425,8.56565697667195,48.9652226508863,-12.0959754504796,86.0040006482795,20.8531677975291,-172.989969054638,18.4264226610147
0.34255,8.56810467466816,48.9427059995715,-11.9440700558062,85.4941503664751,20.7011194811405,-172.57473619732,18.4318030311331
0.3426,8.5705512481439,48.9202418396266,-11.7923790511171,84.9841385653761,20.5490033597227,-172.158246903293,18.4371841866496
0.34265,8.57299669972801,48.8978303355209,-11.6408989093175,84.4739695837199,20.3968157630289,-171.740505900774,18.4425661275643
0.3427,8.57544103205757,48.8754716510503,-11.4896261050362,83.9636477563886,20.2445530153385,-171.321517922583,18.4479488538771
0.34275,8.57788424777687,48.8531659495052,-11.3385571127767,83.4531774147251,20.0922114372028,-170.901287705886,18.4533323655881
0.3428,8.58032634953651,48.8309133938206,-11.1876884052721,82.9425628868135,19.9397873470295,-170.479819991966,18.4587166626973
0.34285,8.58276734000031,48.8087141453815,-11.0370164676965,82.4318084950689,19.787277050096,-170.05711952774,18.4641017452046
0.3429,8.58520722183767,48.7865683653213,-10.886537782483,81.9209185588177,19.634676850868,-169.633191064037,18.4694876131101
0.34295,8.58764599772609,48.7644762140963,-10.736248834467,81.4098973934232,19.4819830492001,-169.208039356113,18.4748742664138
0.343,8.59008367035106,48.7424378514843,-10.5861461110302,80.8987493102653,19.3291919405032,-168.781669163619,18.4802617051156
0.34305,8.59252024240606,48.720453436583,-10.4362261022446,80.3874786167167,19.1762998159111,-168.354085250566,18.4856499292156
0.3431,8.59495571659252,48.6985231278087,-10.2864853010157,79.876089616121,19.0233029624467,-167.925292385293,18.4910389387137
0.34315,8.5973900956198,48.6766470828947,-10.1369202032265,79.3645866077698,18.870197663189,-167.49529534043,18.4964287336101
0.3432,8.59982338220516,48.6548254588901,-9.98752730788096,78.8529738868797,18.7169801974393,-167.06409889287,18.5018193139045
0.34325,8.6022555790737,48.6330584121581,-9.83830311724785,78.3412557445703,18.563646840888,-166.631707823729,18.5072106795972
0.3433,8.60468668895834,48.6113460983746,-9.68924413700429,77.8294364678411,18.410193865781,-166.198126918316,18.512602830688
0.34335,8.60711671459885,48.5896886727177,-9.54034687336844,77.3175203394926,18.2566175417817,-165.763360965362,18.5179957671769
0.3434,8.60954565874127,48.5680862899632,-9.39160783170725,76.8055116380772,18.1029141364931,-165.327414756619,18.5233894890641
0.34345,8.61197352414375,48.5465391033344,-9.24302353481975,76.2934146382101,17.9490799114333,-164.890293091239,18.5287839963494
0.3435,8.61440031356996,48.5250472657914,-9.09459050269853,75.7812336101708,17.7951111269105,-164.452000770776,18.5341792890328
0.34355,8.61682602979119,48.5036109296041,-8.94630525939585,75.2689728200041,17.6410040406372,-164.012542600793,18.5395753671144
0.3436,8.61925067558637,48.482230246351,-8.79816433316477,74.7566365294979,17.4867549078968,-163.571923390823,18.5449722305942
0.34365,8.62167425374196,48.4609053669176,-8.65016425660031,74.2442289961603,17.3323599817108,-163.13014795434,18.5503698794722
0.3437,8.624096767052,48.4396364414953,-8.50230156678049,73.7317544731969,17.1778155130063,-162.68722110872,18.5557683137483
0.34375,8.62651821831803,48.4184236195803,-8.35457280540752,73.2192172094883,17.0231177507832,-162.243147675207,18.5611675334226
0.3438,8.62893861034905,48.3972670499718,-8.20697451894886,72.7066214495673,16.8682629422806,-161.797932478884,18.566567538495
0.34385,8.63135794596151,48.3761668807711,-8.05950325877838,72.193971433596,16.713247333145,-161.351580348631,18.5719683289656
0.3439,8.63377622797928,48.3551232593802,-7.91215558131726,71.6812713973431,16.5580671675966,-160.904096117095,18.5773699048344
0.34395,8.63619345923267,48.3341363327136,-7.76492804403235,71.1685255716825,16.4027186882402,-160.455484619364,18.5827722661013
0.344,8.63860964255824,48.313206247235,-7.6178172048231,70.65573818248,16.2471981361665,-160.005750692691,18.5881754127664
0.34405,8.64102478080353,48.29233314786,-7.47081964351735,70.1429134530491,16.0915017529605,-159.554899183133,18.5935793448297
0.3441,8.64343887682149,48.2715171792299,-7.32393193717921,69.6300556012484,15.9356257787276,-159.102934937759,18.5989840622911
0.34415,8.64585193347228,48.2507584852846,-7.17715066854083,69.1171688404198,15.7795664529762,-158.649862807207,18.6043895651507
0.3442,8.64826395362329,48.2300572092615,-7.03047242614027,68.6042573793658,15.6233200147838,-158.195687645647,18.6097958534084
0.34425,8.65067494014901,48.2094134936944,-6.88389380445935,68.0913254223263,15.4668827029644,-157.740414310746,18.6152029270643
0.3443,8.6530848959311,48.1888274804126,-6.73741140406156,67.5783771689555,15.3102507562351,-157.284047663633,18.6206107861184
0.34435,8.65549382385827,48.1682993105393,-6.59102183172991,67.0654168142991,15.1534204133831,-156.826592568863,18.6260194305706
0.3444,8.65790172682631,48.1478291244908,-6.44472170060468,66.5524485487703,14.9963879134325,-156.368053894382,18.631428860421
0.34445,8.66030860773802,48.1274170619754,-6.29850763032188,66.0394765581294,14.8391494958115,-155.908436511494,18.6368390756696
0.3445,8.66271446950318,48.1070632619921,-6.15237624715021,65.5265050234568,14.6817014005187,-155.447745294818,18.6422500763163
0.34455,8.66511931503768,48.0867678630646,-6.00632417874649,65.0135381202141,14.5240398667208,-154.985985120382,18.6476618623612
0.3446,8.66752314726355,48.0665310032166,-5.86034805483497,64.5005800183121,14.3661611330766,-154.523160865767,18.6530744338043
0.34465,8.6699259691127,48.0463528189352,-5.71444453105629,63.9876348861359,14.2080614448195,-154.059277418365,18.6584877906455
0.3447,8.67232778352234,48.0262334464221,-5.56861026043531,63.4747068856272,14.049737045563,-153.594339665321,18.6639019328849
0.34475,8.67472859343648,48.0061730211682,-5.422841903217,62.9618001739173,13.8911841802958,-153.128352496888,18.6693168605224
0.3448,8.67712840180589,47.9861716779534,-5.27713612700044,62.4489189033031,13.7323990955478,-152.661320806389,18.6747325735581
0.34485,8.67952721158808,47.9662295508453,-5.13148960687275,61.9360672212233,13.5733780395555,-152.193249490182,18.680149071992
0.3449,8.68192502574724,47.9463467731981,-4.98589902554296,61.4232492702344,13.4141172624277,-151.724143447621,18.685566355824
0.34495,8.68432184725422,47.9265234776523,-4.84036107347659,60.910469187989,13.254613016312,-151.254007581022,18.6909844250542
0.345,8.68671767908654,47.9067597961327,-4.69487244902869,60.3977311072085,13.0948615555596,-150.782846795622,18.6964032796826
0.34505,8.68911252422826,47.8870558598486,-4.54942985857845,59.8850391556622,12.9348591368914,-150.310665999549,18.7018229197091
0.3451,8.69150638567002,47.867411799292,-4.40403001666298,59.3723974561424,12.774602019564,-149.837470103777,18.7072433451338
0.34515,8.69389926640822,47.8478277444942,-4.25866963939247,58.8598101250873,12.6140864626004,-149.363264019619,18.7126645559566
0.3452,8.69629116944523,47.8283038249355,-4.11334544690822,58.3472812730246,12.4533087259714,-148.888052659539,18.7180865521776
0.34525,8.69868209779228,47.8088401685796,-3.96805418874062,57.8348150096324,12.2922650817776,-148.411840946428,18.7235093337968
0.3453,8.70107205446574,47.7894369030925,-3.82279261205361,57.3224154372879,12.1309518004878,-147.934633801801,18.7289329008142
0.34535,8.70346104248835,47.7700941554229,-3.67755747271986,56.8100866532491,11.9693651558824,-147.456436149794,18.7343572532297
0.3454,8.70584906488918,47.7508120518017,-3.53234553545011,56.2978327496295,11.8075014252182,-146.977252917125,18.7397823910433
0.34545,8.70823612470363,47.731590717741,-3.38715357392323,55.7856578133754,11.6453568893919,-146.497089033064,18.7452083142552
0.3455,8.71062222497333,47.7124302780333,-3.24197837091473,55.2735659262384,11.4829278331031,-146.015949429382,18.7506350228652
0.34555,8.71300736874617,47.6933308567507,-3.0968167184268,54.7615611647527,11.3202105450192,-145.533839040322,18.7560625168733
0.3456,8.71539155907622,47.6742925772444,-2.95166541781766,54.2496476002099,11.1572013179384,-145.050762802557,18.7614907962796
0.34565,8.71777479902372,47.6553155621436,-2.80652127993098,53.7378292986347,10.9938964489537,-144.566725655152,18.7669198610841
0.3457,8.72015709165503,47.636399933355,-2.66138112522532,53.2261103207596,10.8302922396167,-144.081732539526,18.7723497112868
0.34575,8.72253844004195,47.6175458123405,-2.51624177576487,52.7144947202327,10.6663849916604,-143.595788396347,18.7777803468876
0.3458,8.72491884726204,47.5987533199604,-2.3711000599146,52.2029865445841,10.5021710096537,-143.108898167215,18.7832117678866
0.34585,8.72729831640069,47.5800225755845,-2.22595283838145,51.6915898408325,10.3376466153057,-142.621066804383,18.7886439742837
0.3459,8.72967685054829,47.5613536982732,-2.08079696985223,51.1803086479649,10.1728081288073,-142.132299257723,18.794076966079
0.34595,8.73205445280118,47.5427468063653,-1.93562932314144,50.6691469995258,10.0076518755536,-141.642600479223,18.7995107432725
0.346,8.73443112626159,47.5242020174767,-1.79044677731459,50.1581089235878,9.84217418630413,-141.151975422939,18.8049453058641
0.34605,8.73680687403762,47.5057194485002,-1.64524622181322,49.6471984427282,9.67637139734407,-140.660429044956,18.8103806538539
0.3461,8.73918169924321,47.4872992156052,-1.500024556579,49.1364195740031,9.51023985064544,-140.167966303351,18.8158167872418
0.34615,8.74155560499812,47.4689414342365,-1.35477869217808,48.6257763289208,9.34377589402788,-139.674592158148,18.821253706028
0.3462,8.74392859442781,47.4506462191139,-1.2095055499254,48.1152727134168,9.17697588131964,-139.180311571282,18.8266914102122
0.34625,8.74630067066354,47.432413684232,-1.06420206200904,47.6049127278277,9.00983617251856,-138.685129506555,18.8321298997947
0.3463,8.74867183684221,47.4142439428589,-0.918865171614499,47.0947003668657,8.84235313395304,-138.1890509296,18.8375691747753
0.34635,8.75104209610587,47.3961371078362,-0.773491823420251,46.5846396174486,8.67452313236588,-137.692080804215,18.8430092351541
0.3464,8.75341145160207,47.3780932913528,-0.62807897095405,46.0747344602836,8.50634253963953,-137.194224095045,18.848450080931
0.34645,8.75577990648521,47.3601126041403,-0.482623602518655,45.5649888755895,8.33780774924187,-136.695485777244,18.8538917121061
0.3465,8.7581474639145,47.3421951566093,-0.337122704835396,45.0554068349441,8.16891515336199,-136.195870822714,18.8593341286794
0.34655,8.76051412705471,47.324341058446,-0.191573276094868,44.5459923041389,7.99966115122998,-135.695384204929,18.8647773306508
0.3466,8.76287989907604,47.3065504186115,-0.0459723260753944,44.036749243152,7.83004214927406,-135.19403089889,18.8702213180204
0.34665,8.76524478315413,47.2888233453417,0.0996831237383361,43.5276816061205,7.66005456127797,-134.691815881084,18.8756660907881
0.3467,8.76760878247003,47.2711599461467,0.245396040036648,43.0187933413137,7.48969480853839,-134.188744129441,18.8811116489541
0.34675,8.76997190021015,47.2535603278104,0.391169377566249,42.5100883911065,7.31895932002224,-133.684820623288,18.8865579925181
0.3468,8.77233413956621,47.2360245963902,0.5370060790116,42.0015706919514,7.14784453252413,-133.180050343315,18.8920051214804
0.34685,8.77469550373525,47.2185528572164,0.682909074876287,41.4932441743524,6.97634689082368,-132.674438271524,18.8974530358408
0.3469,8.77705599591954,47.2011452148917,0.828881283364558,40.9851127628372,6.80446284784275,-132.167989391189,18.9029017355994
0.34695,8.77941561932622,47.1838017736114,0.974925621436089,40.477180373469,6.63218885697533,-131.660708682697,18.9083512207561
0.347,8.78177437716758,47.1665226368678,1.1210449944042,39.9694509160834,6.45952137944851,-131.152601127289,18.913801491311
0.34705,8.78413227266183,47.1493079067358,1.26724227089158,39.4619282997574,6.28645690194248,-130.643671716221,18.919252547264
0.3471,8.78648930903187,47.1321576849574,1.41352032057577,38.9546164244362,6.11299191022122,-130.13392543675,18.9247043886153
0.34715,8.78884548950563,47.1150720725499,1.5598820004056,38.4475191839177,5.93912289886313,-129.623367277132,18.9301570153647
0.3472,8.79120081731612,47.0980511698051,1.70633015448886,37.9406404658243,5.76484637141406,-129.112002226579,18.9356104275122
0.34725,8.79355529570131,47.0810950762897,1.85286761397979,37.4339841515746,5.59015884054031,-128.599835275214,18.9410646250579
0.3473,8.79590892790415,47.0642038908448,1.99949719696676,36.9275541163548,5.41505682818168,-128.086871414023,18.9465196080018
0.34735,8.79826171717253,47.0473777115855,2.14622170835981,36.4213542290907,5.23953686570448,-127.573115634816,18.9519753763438
0.3474,8.80061366675921,47.0306166359008,2.29304393977843,35.9153883524183,5.06359549405432,-127.058572930176,18.957431930084
0.34745,8.8029647799218,47.0139207604533,2.43996666943849,35.4096603426579,4.88722926390997,-126.54324829342,18.9628892692224
0.3475,8.80531505992275,46.9972901811792,2.5869926620408,34.9041740497823,4.71043473583515,-126.02714671855,18.9683473937589
0.34755,8.80766451002913,46.9807249936235,2.73412468088405,34.3989333146315,4.53320847125936,-125.510273195617,18.9738063036936
0.3476,8.81001313351277,46.9642252925799,2.88136547464599,33.8939419718412,4.35554704246433,-124.992632715602,18.9792659990265
0.34765,8.81236093365049,46.9477911714766,3.02871775491768,33.3892038548602,4.17744704950865,-124.474230278761,18.9847264797575
0.3477,8.81470791372363,46.9314227233935,3.17618423313678,32.8847227875606,3.99890509258568,-123.955070880673,18.9901877458867
0.34775,8.81705407701815,46.9151200406876,3.32376760683294,32.3805025872886,3.81991778241221,-123.435159517314,18.995649797414
0.3478,8.81939942682464,46.8988832149922,3.47147055952181,31.8765470648343,3.64048174037667,-122.914501185013,19.0011126343395
0.34785,8.82174396643821,46.8827123372177,3.61929576059906,31.3728600244022,3.46059359868733,-122.393100880401,19.0065762566632
0.3479,8.82408769915853,46.8666074975508,3.76724586523455,30.8694452635806,3.28025000052028,-121.870963600369,19.0120406643851
0.34795,8.82643062828975,46.8505687854549,3.91532351426571,30.3663065733142,3.09944760016844,-121.348094342018,19.0175058575051
0.348,8.82877275714049,46.8345962896698,4.06353133409252,29.8634477378707,2.91818306318855,-120.824498102609,19.0229718360232
0.34805,8.83111408902377,46.8186900982117,4.21187193657089,29.3608725348132,2.73645306655018,-120.300179879522,19.0284385999396
0.3481,8.83345462725694,46.8028502987882,4.36034793701759,28.8585847319213,2.55425428391395,-119.775144664848,19.033906149254
0.34815,8.83579437516176,46.7870769779781,4.50896191831865,28.3565880931849,2.37158341516136,-119.249397455928,19.0393744839667
0.3482,8.83813333606433,46.7713702214842,4.65771644185735,27.8548863769175,2.18843717748362,-118.722943252038,19.0448436040775
0.34825,8.84047151329499,46.7557301144756,4.80661406235792,27.3534833332096,2.00481229325547,-118.195787049924,19.0503135095865
0.3483,8.84280891018832,46.7401567414022,4.95565731966222,26.8523827052647,1.82070549684804,-117.667933846159,19.0557842004936
0.34835,8.84514553008311,46.7246501859941,5.10484873863118,26.3515882293691,1.636113534771,-117.139388637085,19.061255676799
0.3484,8.84748137632231,46.7092105312622,5.25419082904649,25.8511036348596,1.45103316581435,-116.61015641877,19.0667279385024
0.34845,8.84981645225299,46.6938378594982,5.40368608551142,25.3509326440951,1.26546116119136,-116.080242186959,19.0722009856041
0.3485,8.85215076122634,46.6785322522744,5.55333698735326,24.8510789724217,1.07939430467939,-115.54965093702,19.0776748181039
0.34855,8.85448430659759,46.6632937904441,5.70314599852419,24.3515463281442,0.892829392762761,-115.018387663897,19.0831494360018
0.3486,8.856817091726,46.6481225541419,5.85311556750288,23.8523384124942,0.705763234774655,-114.486457362062,19.0886248392979
0.34865,8.85914911997518,46.6330186232695,6.00324814720244,23.3534589155719,0.518192636138521,-113.953865018556,19.0941010279922
0.3487,8.86148039471217,46.6179820763115,6.15354614613092,22.8549115261264,0.330114439684556,-113.42061562977,19.0995780020847
0.34875,8.86381091930806,46.6030129912253,6.3040119649016,22.3566999241553,0.141525494866167,-112.886714188753,19.1050557615753
0.3488,8.86614069713786,46.588111445314,6.45464799091166,21.8588277819252,-0.0475773376859819,-112.352165686969,19.1105343064641
0.34885,8.86846973158044,46.5732775151665,6.60545659575873,21.3612987644402,-0.237197183922704,-111.816975115103,19.116013636751
0.3489,8.87079802601849,46.5585112766574,6.75644013514913,20.8641165294098,-0.427337156240023,-111.281147463011,19.1214937524361
0.34895,8.87312558383842,46.5438128049476,6.90760094880534,20.3672847272177,-0.618000353341858,-110.744687719668,19.1269746535194
0.349,8.87545240843045,46.529182174484,7.05894136037507,19.870807000887,-0.809189860104809,-110.207600873118,19.1324563400008
0.34905,8.87777850318844,46.5146194590004,7.21046367733873,19.3746869860492,-1.00090874744084,-109.669891910415,19.1379388118804
0.3491,8.88010387150994,46.5001247315175,7.36217019091768,18.8789283109117,-1.19316007216102,-109.131565817584,19.1434220691582
0.34915,8.8824285167962,46.4856980643852,7.51406317778469,18.3835345958871,-1.3859468784165,-108.59262757896,19.1489061118341
0.3492,8.88475244245259,46.4713395296888,7.66614491735373,17.888509450298,-1.57927221277517,-108.053082171418,19.1543909399082
0.34925,8.88707565188705,46.4570491979969,7.81841763806232,17.3938564824097,-1.77313907714993,-107.512934581996,19.1598765533804
0.3493,8.88939814851149,46.4428271395208,7.97088356690956,16.8995792900832,-1.96755047210019,-106.972189791483,19.1653629522509
0.34935,8.89171993574128,46.428673423764,8.12354491434621,16.4056814635611,-2.16250938355099,-106.430852779314,19.1708501365194
0.3494,8.89404101699528,46.4145881195225,8.27640387419004,15.912166585433,-2.35801878266301,-105.888928523523,19.1763381061862
0.34945,8.89636139569575,46.4005712948855,8.42946262354041,15.4190382306047,-2.55408162570145,-105.346422000682,19.1818268612511
0.3495,8.89868107526833,46.3866230172355,8.58272332269454,14.9262999662605,-2.7507008539071,-104.803338185852,19.1873164017141
0.34955,8.90100005914203,46.3727433532489,8.73618811506197,14.4339553518319,-2.94787939336521,-104.259682052526,19.1928067275754
0.3496,8.90331835074913,46.3589323688965,8.88985912708007,13.9420079389632,-3.14562015487551,-103.715458572575,19.1982978388348
0.34965,8.90563595352523,46.3451901294438,9.04373846812917,13.4504612714778,-3.34392603382191,-103.170672716197,19.2037897354923
0.3497,8.90795287090937,46.331516699594,9.19782823734587,12.9593188843799,-3.5427999163565,-102.625329450017,19.209282417548
0.34975,8.91026910634408,46.3179121435005,9.35213052411138,12.4685843037401,-3.74224467979401,-102.079433736881,19.2147758850019
0.3498,8.91258466327417,46.3043765240897,9.50664737520418,11.9782610512438,-3.94226316249169,-101.532990544555,19.220270137854
0.34985,8.91489954514804,46.2909099038497,9.66138083282641,11.4883526388276,-4.14285819860482,-100.986004835488,19.2257651761042
0.3499,8.91721375541717,46.2775123445691,9.81633292188504,10.998862570412,-4.34403260639172,-100.438481570134,19.2312609997526
0.34995,8.91952729753612,46.2641839073379,9.97150564991413,10.5097943418682,-4.54578918808973,-99.890425706899,19.2367576087991
0.35,8.92184017496248,46.250924652548,10.126901006999,10.0211514409808,-4.74813072979344,-99.341842202078,19.2422550032438
0.35005,8.92415239115684,46.2377346398937,10.2825209656983,9.53293734741423,-4.95106000133064,-98.7927360098049,19.2477531830867
0.3501,8.92646394958276,46.2246139283725,10.4383674809675,9.04515553267808,-5.15457975613948,-98.2431120819943,19.2532521483277
0.35015,8.9287748537067,46.2115625762855,10.5944424900816,8.55780946009187,-5.35869273114525,-97.6929753682849,19.2587518989669
0.3502,8.93108510699802,46.1985806412381,10.7507479125582,8.07090258475026,-5.56340164663733,-97.1423308159843,19.2642524350042
