"time","C1.v","C2.v","C3.v","C4.v","C7.v"
15.144,-0.5266093569009,-0.463772156356265,-0.479289437992818,0.531486235061564,0.539180045269832
15.156,-0.526495660361624,-0.463475399866747,-0.479868546608764,0.531383204051246,0.538232288625067
15.168,-0.526378812779694,-0.463183823798781,-0.480449301361621,0.531276463844081,0.537281886731211
15.18,-0.526258833311873,-0.46289745476122,-0.481031625511084,0.531166037415762,0.5363289638975
15.192,-0.526135741507454,-0.462616318621457,-0.48161544224629,0.531051948153948,0.535373644484123
15.204,-0.526009557306488,-0.462340440501021,-0.482200674695607,0.530934219855892,0.534416052886847
15.216,-0.525880301037999,-0.46206984477116,-0.482787245936421,0.530812876726051,0.533456313521654
15.228,-0.525747993418204,-0.461804555048435,-0.483375079004926,0.530687943373714,0.53249455080937
15.24,-0.525612655548737,-0.461544594190303,-0.483964096905913,0.53055944481062,0.531530889160293
15.252,-0.525474308914868,-0.461289984290713,-0.484554222622556,0.530427406448576,0.53056545295883
15.264,-0.52533297509275,-0.461040747177503,-0.485145379209668,0.530291853817353,0.529598366467225
15.276,-0.525188669801519,-0.460796914662786,-0.485737491509139,0.530152806845965,0.528629752157023
15.288,-0.525041420416604,-0.460558498331687,-0.486330481135502,0.530010296698523,0.52765973556333
15.3,-0.524891249643798,-0.460325517690866,-0.486924271168322,0.529864350078543,0.526688440730926
15.312,-0.524738180541032,-0.460097991500389,-0.487518784720972,0.529714994055983,0.525715991595568
15.324,-0.52458223651586,-0.459875937770589,-0.488113944950633,0.529562256064159,0.524742511968417
15.336,-0.524423441322932,-0.459659373758936,-0.488709675068295,0.529406163896649,0.523768125520461
15.348,-0.524261819061481,-0.459448315966902,-0.489305898348758,0.529246745704206,0.522792955766941
15.36,-0.524097394172799,-0.459242780136825,-0.489902538140631,0.529084029991659,0.521817126051777
15.372,-0.523930191437719,-0.459042781248776,-0.490499517876335,0.528918045614831,0.520840759531992
15.384,-0.523760235974092,-0.458848333517427,-0.491096761082102,0.528748821777439,0.519863979162138
15.396,-0.52358755323427,-0.45865945038891,-0.491694191387977,0.528576388028008,0.518886907678718
15.408,-0.523412169002584,-0.458476144537692,-0.492291732537815,0.528400774256774,0.517909667584617
15.42,-0.523234109392827,-0.458298427863432,-0.492889308399289,0.5282220106926,0.516932381133523
15.432,-0.523053400845729,-0.458126311487852,-0.493486842973883,0.528040127899877,0.51595517031435
15.444,-0.522870065242104,-0.457959815616067,-0.494084260036639,0.527855152158087,0.514978158222751
15.456,-0.522684131796492,-0.45779894550782,-0.494681484047948,0.527667116704605,0.514001465667199
15.468,-0.522495628649411,-0.457643708449636,-0.495278439526387,0.527476053785831,0.513025213540376
15.48,-0.522304583247697,-0.457494112978473,-0.495875051087748,0.527281995016023,0.512049522694876
15.492,-0.522111023332095,-0.45735016687894,-0.496471243530093,0.527084972310198,0.511074513646447
15.504,-0.521914976934082,-0.45721187718149,-0.497066941843702,0.526885017880422,0.510100306558604
15.516,-0.521716472372698,-0.457079250160595,-0.497662071221024,0.526682164232102,0.509127021227241
15.528,-0.521515538251371,-0.45695229133294,-0.498256557066636,0.526476444160278,0.508154777065242
15.54,-0.521312203454746,-0.456831005455601,-0.498850325007181,0.526267890745909,0.507183693087089
15.552,-0.521106497145508,-0.456715396524235,-0.499443300901333,0.526056537352171,0.506213887893472
15.564,-0.520898448761212,-0.456605467771259,-0.500035410849738,0.525842417620744,0.505245479655903
15.576,-0.520688088011108,-0.456501221664041,-0.500626581204969,0.525625565468101,0.504278586101324
15.588,-0.520475444872971,-0.45640265990308,-0.501216738581479,0.525406015081806,0.503313324496721
15.6,-0.520260549589923,-0.456309783420192,-0.501805809865547,0.525183800916797,0.502349811633728
15.612,-0.520043429846216,-0.456222599161118,-0.502393720679687,0.524958955081917,0.501388166685117
15.624,-0.519824115966144,-0.456141107573055,-0.502980398242625,0.524731512148679,0.500428505893594
15.636,-0.519602640575041,-0.456065303410484,-0.503565771195268,0.524501508836882,0.499470942898296
15.648,-0.519379034716168,-0.455995185064345,-0.504149767484973,0.524268980421549,0.498515592669239
15.66,-0.51915332966514,-0.45593075018901,-0.504732315371298,0.524033962410686,0.49756256964158
15.672,-0.518925556926201,-0.455871995701805,-0.505313343435649,0.523796490541067,0.496611987700795
15.684,-0.518695748228499,-0.455818917782511,-0.505892780590932,0.523556600774017,0.495663960167845
15.696,-0.518463935522364,-0.455771511872883,-0.506470556091198,0.523314329291184,0.494718599784352
15.708,-0.518230150975579,-0.455729772676159,-0.507046599541295,0.523069712490328,0.493776018697769
15.72,-0.517994426969659,-0.455693694156571,-0.507620840906515,0.522822786981098,0.492836328446556
15.732,-0.517756796096122,-0.455663269538857,-0.508193210522243,0.522573589580812,0.491899639945347
15.744,-0.517517291152769,-0.455638491307774,-0.508763639103608,0.522322157310241,0.490966063470126
15.756,-0.517275945139954,-0.455619351207608,-0.509332057755129,0.522068527389385,0.490035708643398
15.768,-0.517032791256865,-0.455605840241685,-0.509898397980366,0.521812737233257,0.489108684419362
15.78,-0.516787861626257,-0.455597952438429,-0.510462590128998,0.521554823307965,0.488185101714121
15.792,-0.516541187821953,-0.455595683277296,-0.511024564059278,0.521294821602628,0.487265072285822
15.804,-0.516292805623732,-0.455599015592295,-0.511584254995477,0.521032771890396,0.486348698820968
15.816,-0.51604274880928,-0.455607937949969,-0.512141595913126,0.520768712163183,0.485436087825805
15.828,-0.515791051322956,-0.455622438213549,-0.512696520218412,0.520502680574683,0.484527345092285
15.84,-0.515537747271628,-0.455642503543771,-0.513248961757284,0.520234715435766,0.483622575684153
15.852,-0.515282870920508,-0.455668120399684,-0.513798854824561,0.519964855209857,0.482721883923035
15.864,-0.515026456688986,-0.455699274539465,-0.514346134173042,0.519693138508328,0.481825373374524
15.876,-0.514768539146471,-0.455735951021234,-0.514890735022617,0.519419604085883,0.480933146834263
15.888,-0.514509153008224,-0.45577813420386,-0.515432593069372,0.519144290835946,0.480045306314033
15.9,-0.514248333131191,-0.455825807747782,-0.515971644494704,0.518867237786044,0.479161953027839
15.912,-0.513986114509845,-0.455878954615816,-0.516507825974422,0.5185884840932,0.478283187377999
15.924,-0.513722532272017,-0.455937557073972,-0.517041074687865,0.518308069039315,0.477409108941223
15.936,-0.513457621674734,-0.456001596692261,-0.517571328327004,0.518026032026559,0.476539816454704
15.948,-0.513191417839031,-0.456071055363333,-0.518098524486339,0.517742412351387,0.475675408811838
15.96,-0.512923953684709,-0.456145923340177,-0.518622595782569,0.517457247451975,0.474815993020579
15.972,-0.512655266777958,-0.456226172519359,-0.519143486117992,0.517170578714446,0.473961657686777
15.984,-0.51238539272285,-0.456311782194529,-0.519661135022334,0.51688244586727,0.473112498545886
15.996,-0.512114367222081,-0.456402731005422,-0.520175482560368,0.51659288872785,0.472268610461986
16.008,-0.511842226072491,-0.456498996939925,-0.520686469340271,0.516301947197636,0.471430087415106
16.02,-0.511569005160575,-0.456600557336123,-0.521194036521972,0.516009661257245,0.470597022488541
16.032,-0.511294740458005,-0.456707388884364,-0.521698125825507,0.515716070961574,0.469769507856173
16.044,-0.511019468017143,-0.456819467629308,-0.52219867953937,0.515421216434918,0.46894763476979
16.056,-0.510743223966563,-0.456936768971991,-0.522695640528868,0.515125137866087,0.468131493546405
16.068,-0.510466044506563,-0.457059267671874,-0.52318895224447,0.514827875503521,0.467321173555577
16.08,-0.510187965904684,-0.457186937848906,-0.523678558730163,0.514529469650408,0.466516763206732
16.092,-0.509909024491227,-0.457319752985575,-0.524164404631802,0.514229960659798,0.465718349936477
16.104,-0.50962925665477,-0.457457685928967,-0.524646435205464,0.513929388929721,0.464926020195926
16.116,-0.509348698837685,-0.457600708892825,-0.525124596325797,0.513627794898305,0.464139859438016
16.128,-0.509067385978823,-0.457748802715605,-0.525598826908913,0.513325217887417,0.463359964223329
16.14,-0.508785355421763,-0.457901933539801,-0.526069078034142,0.513021698999193,0.462586411671929
16.152,-0.508502643884187,-0.458060070852027,-0.5265352981699,0.512717278867176,0.461819283067114
16.164,-0.508219287896381,-0.458223184844555,-0.526997435345986,0.512411997979918,0.461058660385616
16.176,-0.507935324013929,-0.458391245122832,-0.527455438222838,0.512105896837143,0.460304624590037
16.188,-0.507650788813035,-0.458564220708693,-0.527909256098936,0.511799015944714,0.45955725561768
16.2,-0.507365718885852,-0.458742080043576,-0.528358838918208,0.511491395809614,0.458816632369384
16.212,-0.507080150835797,-0.458924790991732,-0.528804137277432,0.51118307693491,0.458082832698361
16.224,-0.506794121272878,-0.45911232084344,-0.529245102433644,0.510874099814733,0.457355933399022
16.236,-0.506507666809019,-0.459304636318219,-0.529681686311541,0.510564504929246,0.456636010195818
16.248,-0.506220824053379,-0.45950170356804,-0.530113841510884,0.510254332739617,0.455923137732072
16.26,-0.505933629607674,-0.45970348818054,-0.530541521313908,0.509943623682992,0.45521738955881
16.272,-0.505646120061507,-0.459909955182238,-0.530964679692721,0.509632418167471,0.454518838123598
16.284,-0.505358331987683,-0.46012106904174,-0.531383271316711,0.509320756567073,0.453827554759374
16.296,-0.505070301557202,-0.460336799518705,-0.53179724534169,0.509008679120801,0.453143619479807
16.308,-0.504782065298319,-0.460557109928408,-0.532206557903981,0.508696226120213,0.452467101275976
16.32,-0.504493659877653,-0.460781960437344,-0.532611168625629,0.508383437850379,0.45179806362835
16.332,-0.504205121725729,-0.461011313750065,-0.533011034575995,0.508070354491596,0.451136574030177
16.344,-0.503916487230784,-0.461245132061708,-0.533406113524248,0.507757016164414,0.450482698858651
16.356,-0.503627792734018,-0.461483377062251,-0.533796363945661,0.507443462924593,0.44983650336549
16.368,-0.503339074524851,-0.46172600994077,-0.534181745027907,0.507129734758058,0.44919805166752
16.38,-0.503050368836179,-0.461972991389692,-0.534562216677349,0.506815871575855,0.448567406737262
16.392,-0.502761711839629,-0.462224281609054,-0.534937739525346,0.506501913209105,0.447944630393512
16.404,-0.502473139640813,-0.462479840310757,-0.535308274934537,0.506187899403962,0.447329783291924
16.416,-0.502184688274583,-0.462739626722822,-0.535673785005146,0.505873869816566,0.446722924915595
16.428,-0.501896393700287,-0.463003599593646,-0.536034232581268,0.505559864007999,0.446124113565644
16.44,-0.501608291797023,-0.463271717196255,-0.536389581257176,0.505245921439243,0.445533406351803
16.452,-0.501320418358898,-0.463543937332566,-0.536739795383607,0.50493208146613,0.44495085918299
16.464,-0.501032809279345,-0.46382022037905,-0.537084835919394,0.504618383692319,0.444376533251055
16.476,-0.500745500382015,-0.464100526646827,-0.537424664049782,0.504304867652993,0.443810489376292
16.488,-0.500458526939605,-0.464384808722273,-0.537759251661477,0.503991571907704,0.44325277163682
16.5,-0.50017192438191,-0.464673022937253,-0.538088565686095,0.503678535385023,0.442703431838006
16.512,-0.499885728031745,-0.46496512520176,-0.538412573804991,0.503365796886446,0.44216252059703
16.524,-0.499599973100254,-0.465261071009082,-0.538731244454321,0.503053395081453,0.441630087335398
16.536,-0.499314694682226,-0.46556081544096,-0.539044546830099,0.502741368502569,0.441106180271461
16.548,-0.499029927751401,-0.465864313172754,-0.539352450893256,0.502429755540431,0.440590846412937
16.56,-0.498745707155789,-0.466171518478601,-0.539654927374695,0.502118594438845,0.440084131549424
16.572,-0.498462067612971,-0.46648238523658,-0.53995194778035,0.50180792328985,0.439586080244919
16.584,-0.498179043705421,-0.466796866933873,-0.540243484396243,0.501497780028781,0.439096735830339
16.596,-0.497896669875809,-0.467114916671925,-0.540529510293543,0.50118820242933,0.438616140396033
16.608,-0.497614980422321,-0.467436487171608,-0.540809999333623,0.500879228098609,0.438144334784303
16.62,-0.49733400949396,-0.467761530778383,-0.541084926173116,0.500570894472212,0.437681358581923
16.632,-0.497053791305158,-0.468090000405912,-0.541354264604678,0.50026323908991,0.437227252696183
16.644,-0.496774360985246,-0.468421853196545,-0.5416179810795,0.499956300683806,0.436782069410406
16.656,-0.496495751192666,-0.468757036057281,-0.541876060372794,0.49965011484652,0.436345832543194
16.668,-0.496217995503553,-0.46909550018621,-0.542128479836069,0.4993447183687,0.43591857741758
16.68,-0.495941127326789,-0.469437196454807,-0.542375217600614,0.499040147851659,0.435500338126946
16.692,-0.495665179899497,-0.469782075413846,-0.542616252581223,0.498736439702667,0.435091147529606
16.704,-0.495390186282527,-0.470130087299315,-0.542851564479922,0.498433630130231,0.434691037243392
16.716,-0.495116179355937,-0.470481182038327,-0.543081133789695,0.498131755139388,0.434300037640235
16.728,-0.494843191814486,-0.47083530925503,-0.543304941798209,0.497830850526984,0.433918177840751
16.74,-0.494571256163121,-0.471192418276524,-0.543522970591542,0.49753095187697,0.433545485708827
16.752,-0.494300404712457,-0.47155245813877,-0.543735203057909,0.49723209455568,0.433181987846205
16.764,-0.494030669574273,-0.471915377592508,-0.543941622891388,0.496934313707124,0.432827709587063
16.776,-0.493762082656991,-0.47228112510916,-0.544142214595646,0.49663764424827,0.432482674992603
16.788,-0.493494675661167,-0.472649648886754,-0.544336963487665,0.496342120864332,0.432146906845637
16.8,-0.493228480074979,-0.473020896855827,-0.544525855701469,0.49604777800406,0.431820426645164
16.812,-0.492963529615403,-0.473394821642671,-0.544708866342108,0.495754652722381,0.431503272897537
16.824,-0.492699853878147,-0.473771367713041,-0.544885990234532,0.495462777287976,0.43119545363905
16.836,-0.492437483595015,-0.474150482043701,-0.545057216432746,0.495172185304623,0.430896985795373
16.848,-0.492176449481719,-0.474532111802037,-0.545222533784183,0.494882910370327,0.430607886590225
16.86,-0.491916782028021,-0.474916203935744,-0.545381931928375,0.494594985833526,0.430328172003723
16.872,-0.491658511493502,-0.475302705179314,-0.54553540129929,0.494308444788717,0.430057856769105
16.884,-0.491401667903338,-0.475691562060529,-0.545682933127672,0.494023320072074,0.429796954369462
16.896,-0.491146281044072,-0.476082720906962,-0.545824519443376,0.493739644257067,0.429545477034459
16.908,-0.490892380459391,-0.476476127852459,-0.545960153077709,0.493457449650085,0.429303435737074
16.92,-0.490639995445893,-0.476871728843643,-0.546089827665766,0.493176768286054,0.429070840190314
16.932,-0.490389155048866,-0.477269469646399,-0.546213537648768,0.492897631924057,0.428847698843952
16.944,-0.490139888058057,-0.477669295852374,-0.546331278276402,0.492620072042958,0.428634018881252
16.956,-0.48989222300345,-0.478071152885467,-0.546443045609155,0.492344119837016,0.428429806215696
16.968,-0.489646188151036,-0.478474986008321,-0.546548836520657,0.49206980621151,0.428235065487713
16.98,-0.489401813861928,-0.478880742777963,-0.546648640100978,0.491797164412939,0.428049813279995
16.992,-0.489159127512876,-0.479288367792775,-0.546742456125347,0.491526224366893,0.427874049727387
17.004,-0.488918155715345,-0.479697805003016,-0.546830286966963,0.491257015152157,0.427707770948976
17.016,-0.488678925799335,-0.480108999259383,-0.546912132185068,0.49098956665515,0.427550977367721
17.028,-0.48844146482178,-0.480521895296283,-0.546987992119863,0.490723908464853,0.427403668184608
17.04,-0.488205799562707,-0.480936437738722,-0.547057867893435,0.490460069868863,0.427265841377547
17.052,-0.487971956521396,-0.481352571109209,-0.547121761410686,0.490198079849437,0.42713749370026
17.064,-0.487739961912542,-0.481770239834641,-0.547179675360267,0.489937967079552,0.427018620681181
17.076,-0.487509841662414,-0.482189388253203,-0.547231613215504,0.489679759918953,0.426909216622341
17.088,-0.487281621405015,-0.482609960621263,-0.547277579235326,0.489423486410203,0.426809274598268
17.1,-0.487055326478247,-0.483031901120263,-0.547317578465198,0.489169174274738,0.426718786454877
17.112,-0.486830981920064,-0.483455153863616,-0.54735161673805,0.488916850908918,0.426637742808363
17.124,-0.486608612464639,-0.4838796629036,-0.547379700675203,0.488666543380078,0.426566133044097
17.136,-0.48638824253852,-0.484305372238253,-0.547401837687304,0.488418278422579,0.426503945315514
17.148,-0.486169898072897,-0.484732226646412,-0.547418030650264,0.488172084407887,0.426451174697166
17.16,-0.485953604290843,-0.485160170687337,-0.547428284382944,0.487927988939629,0.426407813265758
17.172,-0.48573938283304,-0.485589147398689,-0.547432614064477,0.487686015729597,0.426373837211006
17.184,-0.485527257052736,-0.486019100719677,-0.547431029698617,0.487446190353373,0.426349230625715
17.196,-0.485317249991038,-0.486449974576438,-0.547423542040047,0.487208538049778,0.426333976431129
17.208,-0.485109384373546,-0.486881712889143,-0.54741016259392,0.486973083717445,0.426328056377957
17.22,-0.484903682606988,-0.487314259579113,-0.547390903615392,0.486739851911379,0.426331451047397
17.232,-0.484700166775858,-0.487747558575928,-0.547365778109163,0.486508866839534,0.426344139852163
17.244,-0.484498858639049,-0.488181553824539,-0.547334799829011,0.486280152359375,0.42636610103751
17.256,-0.484299779626486,-0.488616189292377,-0.547297983277332,0.486053731974445,0.426397311682257
17.268,-0.484102950835769,-0.489051408976467,-0.547255343704673,0.485829628830939,0.426437747699815
17.28,-0.483908393028799,-0.489487156910537,-0.547206897109274,0.485607865714266,0.426487383839212
17.292,-0.483716126628422,-0.489923377172129,-0.547152660236602,0.485388465045619,0.426546193686116
17.304,-0.483526171715056,-0.490360013889713,-0.547092650578889,0.485171448878544,0.426614149663862
17.316,-0.483338548948354,-0.490797011303347,-0.547026884110269,0.484956839884286,0.426691226489748
17.328,-0.483153281345648,-0.49123431387495,-0.546955370924514,0.484744663252991,0.426777407831764
17.34,-0.482970384946768,-0.49167186575515,-0.546878138078411,0.484534936715226,0.426872651452011
17.352,-0.482789878650552,-0.492109611360067,-0.546795205503767,0.484327681056666,0.426976925963088
17.364,-0.482611781013398,-0.492547495193277,-0.546706593835694,0.484122916696147,0.427090198883178
17.376,-0.48243611024645,-0.492985461852956,-0.546612324410805,0.483920663682817,0.427212436639113
17.388,-0.482262884212779,-0.493423456039016,-0.546512419265409,0.483720941693288,0.427343604569447
17.4,-0.482092120424569,-0.493861422560255,-0.546406901133702,0.483523770028795,0.427483666927532
17.412,-0.481923836040297,-0.494299306341494,-0.546295793445973,0.483329167612343,0.427632586884586
17.424,-0.48175804786192,-0.494737052430725,-0.54617912032679,0.483137152985865,0.427790326532767
17.436,-0.481594772332055,-0.495174606006251,-0.546056906593198,0.482947744307376,0.427956846888246
17.448,-0.481434025531163,-0.495611912383829,-0.545929177752919,0.482760959348121,0.428132107894276
17.46,-0.481275823174735,-0.496048917023813,-0.545795960002545,0.482576815489738,0.428316068424268
17.472,-0.481120180610472,-0.496485565538296,-0.545657280225731,0.482395329721402,0.428508686284859
17.484,-0.48096711281547,-0.496921803698257,-0.545513165991394,0.482216518636987,0.42870991821899
17.496,-0.480816639883189,-0.497357576091903,-0.545363634137156,0.482040404230239,0.428919737267467
17.508,-0.480668772409158,-0.497792829721736,-0.545208721148762,0.481866998460052,0.429138086571096
17.52,-0.480523524295435,-0.498227510865047,-0.545048456528473,0.481696316773995,0.42936491986988
17.532,-0.480380909267465,-0.498661565936154,-0.544882870029811,0.481528374429734,0.429600190501429
17.544,-0.480240940685023,-0.4990949415393,-0.54471199204299,0.481363186295483,0.429843850815151
17.556,-0.480103631540003,-0.499527584475643,-0.544535853591855,0.481200766847799,0.43009585217724
17.568,-0.479968994454204,-0.499959441750257,-0.54435448633082,0.481041130169374,0.430356144975656
17.58,-0.479837041677123,-0.500390460579121,-0.544167922541807,0.480884289946831,0.430624678625119
17.592,-0.47970778508374,-0.500820588396113,-0.543976195131182,0.480730259468511,0.430901401572086
17.604,-0.479581236172307,-0.50124977286001,-0.543779337626693,0.480579051622269,0.431186261299737
17.616,-0.479457406062137,-0.501677961861473,-0.543577384174409,0.480430678893269,0.431479204332966
17.628,-0.479336305491389,-0.502105103530051,-0.543370369535656,0.48028515336177,0.43178017624336
17.64,-0.479217944814863,-0.502531146241168,-0.543158329083956,0.480142486700924,0.432089121654187
17.652,-0.479102334001782,-0.50295603862312,-0.542941298801966,0.480002690174567,0.43240598424538
17.664,-0.478989486897769,-0.503379727447304,-0.542719307707973,0.479865779097477,0.432730718230312
17.676,-0.478879411553721,-0.503802162434914,-0.542492395018579,0.47973176271466,0.433063262348845
17.688,-0.478772115620467,-0.504223293584897,-0.542260600564286,0.479600649846959,0.433403554391313
17.7,-0.47866760777414,-0.504643070472292,-0.542023962251958,0.479472450382815,0.433751535044104
17.712,-0.478565896314365,-0.505061442949988,-0.541782518546561,0.479347173811371,0.434107144129329
17.724,-0.478466989162687,-0.505478361155404,-0.541536308466948,0.479224829220949,0.434470320611549
17.736,-0.478370893861012,-0.505893775517159,-0.541285371581656,0.479105425297507,0.434841002604489
17.748,-0.47827761757003,-0.506307636761748,-0.541029748004698,0.478988970323113,0.435219127377763
17.76,-0.478187167067657,-0.506719895920215,-0.540769478391352,0.478875472174409,0.435604631363594
17.772,-0.478099548747465,-0.507130504334831,-0.54050460393396,0.478764938321084,0.43599745016353
17.784,-0.478014768617115,-0.507539413665759,-0.540235166357717,0.478657375824334,0.43639751855517
17.796,-0.47793283229679,-0.507946575897738,-0.539961207916463,0.478552791335336,0.436804770498879
17.808,-0.47785374501763,-0.508351943346751,-0.539682771388476,0.478451191093711,0.437219139144514
17.82,-0.477777511620164,-0.508755468666702,-0.53939990007227,0.478352580925996,0.437640556838137
17.832,-0.477704139421904,-0.509157102797639,-0.539112633455698,0.478256969224727,0.438068961659184
17.844,-0.477633633937434,-0.509556798041885,-0.538821013663481,0.478164362502362,0.438504287689312
17.856,-0.477565996477095,-0.509954509792375,-0.538525089071787,0.478074762896778,0.438946459557134
17.868,-0.477501230579212,-0.510350191923487,-0.53822490460192,0.477988174853465,0.439395407088732
17.88,-0.477439339404324,-0.510743798666063,-0.537920505643218,0.477904602418626,0.439851059387028
17.892,-0.477380325734294,-0.511135284613608,-0.537611938047841,0.477824049238347,0.440313344840026
17.904,-0.477324191971401,-0.51152460472848,-0.537299248125557,0.477746518557748,0.44078219112905
17.916,-0.477270940137447,-0.51191171434809,-0.536982482638529,0.477672013220153,0.441257525236982
17.928,-0.477220571872855,-0.512296569191094,-0.536661688796099,0.477600535666243,0.441739273456502
17.94,-0.477173088435769,-0.512679125363589,-0.536336914249579,0.477532087933224,0.442227361398328
17.952,-0.477128490701159,-0.513059339365309,-0.53600820708703,0.477466671653982,0.442721713999454
17.964,-0.477086779159913,-0.513437168095821,-0.535675615828057,0.477404288056248,0.443222255531391
17.976,-0.477047953917948,-0.513812568860717,-0.535339189418588,0.477344937961757,0.443728909608403
17.988,-0.477012014695302,-0.514185499377814,-0.534998977225664,0.477288621785407,0.444241599195751
18,-0.476978962258502,-0.514555916459299,-0.534655027227764,0.477235341014295,0.444760249328128
18.012,-0.476948799501551,-0.514923775018487,-0.534307384647503,0.477185099323948,0.445284789163675
18.024,-0.476921521531141,-0.515289037234432,-0.5339561044279,0.477137892341195,0.445815133245744
18.036,-0.476897126787849,-0.515651662283562,-0.533601237224564,0.477093719127118,0.44635120254225
18.048,-0.47687561334253,-0.51601160976643,-0.533242834062148,0.477052578353087,0.446892917452348
18.06,-0.476856978896093,-0.516368839713281,-0.53288094632829,0.477014468300621,0.447440197815943
18.072,-0.47684122077927,-0.51672331258963,-0.532515625767551,0.476979386861241,0.447992962923203
18.084,-0.476828335952389,-0.517074989301839,-0.532146924475361,0.476947331536324,0.448551131524066
18.096,-0.47681832100515,-0.517423831202684,-0.53177489489195,0.476918299436956,0.449114621837748
18.108,-0.476811172156395,-0.517769800096936,-0.531399589796297,0.476892287283793,0.44968335156226
18.12,-0.476806885253881,-0.518112858246932,-0.531021062300064,0.47686929140691,0.450257237883912
18.132,-0.476805455774055,-0.518452968378151,-0.53063936584154,0.476849307745658,0.450836197486827
18.144,-0.476806878821824,-0.518790093684787,-0.530254554179578,0.476832331848519,0.451420146562449
18.156,-0.476811149130328,-0.519124197835324,-0.529866681387538,0.476818358872961,0.452009000819053
18.168,-0.476818261130724,-0.51945524489921,-0.529475801776205,0.476807383657195,0.45260267559719
18.18,-0.476828214947633,-0.519783192595346,-0.529081963805518,0.476799406878055,0.45320109495139
18.192,-0.476840999826623,-0.520108010974518,-0.528685226889992,0.476794418029832,0.45380416658376
18.204,-0.476856609274749,-0.520429665361432,-0.52828564603336,0.476792410974863,0.454411804763334
18.216,-0.476875036446273,-0.520748121560291,-0.527883276503163,0.476793379204398,0.45502392335396
18.228,-0.476896274143097,-0.521063345859624,-0.527478173824015,0.476797315839135,0.455640435824805
18.24,-0.4769203148152,-0.52137530503712,-0.52707039377088,0.476804213629754,0.456261255260869
18.252,-0.476947150561064,-0.521683966364456,-0.526659992362337,0.476814064957445,0.456886294373487
18.264,-0.476976773128112,-0.521989297612128,-0.526247025853856,0.476826861834444,0.457515465510844
18.276,-0.477009173913135,-0.522291267054286,-0.525831550731065,0.476842595904564,0.458148680668478
18.288,-0.477044343962729,-0.52258984347356,-0.525413623703025,0.476861258443728,0.458785851499789
18.3,-0.477082273973727,-0.52288499616589,-0.524993301695497,0.476882840360501,0.45942688932655
18.312,-0.477122954293628,-0.523176694945365,-0.524570641844214,0.47690733219662,0.460071705149414
18.324,-0.477166374921033,-0.523464910149044,-0.524145701488155,0.47693472412753,0.460720209658422
18.336,-0.477212525506074,-0.523749612641794,-0.523718538162812,0.476965005962917,0.461372313243509
18.348,-0.477261399844544,-0.524030767809465,-0.523289206172046,0.476998171740671,0.462027931049264
18.36,-0.477312985220147,-0.524308349822207,-0.5228577646963,0.477034208832674,0.462686971021451
18.372,-0.477367269361943,-0.524582332332232,-0.522424272488936,0.477073105056759,0.463349341726874
18.384,-0.477424240796841,-0.524852688007656,-0.521988787601442,0.47711484903712,0.464014952759087
18.396,-0.477483887725158,-0.525119390042184,-0.52155136823317,0.477159429055001,0.464683713486208
18.408,-0.477546198021677,-0.525382412159097,-0.521112072724123,0.477206833049872,0.465355533062134
18.42,-0.477611159236716,-0.525641728615244,-0.520670959547749,0.477257048620604,0.466030320437761
18.432,-0.477678758597187,-0.525897314205028,-0.520228087303729,0.477310063026652,0.466707984372193
18.444,-0.477748983007659,-0.526149144264385,-0.51978351471077,0.477365863189223,0.467388433443965
18.456,-0.477821819051425,-0.526397194674785,-0.519337300599395,0.477424435692463,0.468071576062259
18.468,-0.477897252991562,-0.526641441867207,-0.518889503904732,0.477485766784627,0.468757320478115
18.48,-0.477975270771994,-0.526881862826131,-0.518440183659308,0.477549842379259,0.469445574795652
18.492,-0.478055858018556,-0.527118435093527,-0.517989398985837,0.477616648056368,0.470136246983284
18.504,-0.478139000040059,-0.527351136772839,-0.51753720909001,0.477686169063606,0.470829244884935
18.516,-0.478224684633664,-0.527579942134054,-0.517083671893204,0.477758393171135,0.471524478183316
18.528,-0.478312897278495,-0.527804829158784,-0.516628846356869,0.477833305780708,0.472221855064715
18.54,-0.478403620485575,-0.528025780565619,-0.516172792791125,0.477910889264249,0.472921281776962
18.552,-0.478496838549662,-0.52824277636194,-0.515715570543428,0.477991127799459,0.47362266594763
18.564,-0.478592535471996,-0.528455797108,-0.515257238999343,0.478074005256078,0.474325915148543
18.576,-0.47869069496195,-0.528664823919992,-0.51479785757505,0.478159505197659,0.47503093690741
18.588,-0.478791300438677,-0.528869838473118,-0.514337485709853,0.478247610883348,0.475737638719442
18.6,-0.478894335032763,-0.529070823004656,-0.513876182858681,0.478338305269648,0.476445928058978
18.612,-0.478999781587875,-0.529267760317022,-0.513414008484598,0.478431571012203,0.477155712391114
18.624,-0.47910762266241,-0.529460633780843,-0.51295102205131,0.478527390467566,0.477866899183324
18.636,-0.479217840531145,-0.529649427338021,-0.512487283015667,0.478625745694974,0.478579395917083
18.648,-0.479330417186891,-0.5298341255048,-0.512022850820172,0.478726618458124,0.479293110099498
18.66,-0.479445334342135,-0.530014713374833,-0.511557784885489,0.478829990226945,0.480007949274924
18.672,-0.479562573430697,-0.530191176622251,-0.511092144602945,0.478935842179373,0.480723821036597
18.684,-0.479682116975348,-0.530363498995799,-0.510625989102028,0.479044156586897,0.481440633314208
18.696,-0.479803948559301,-0.530531662377304,-0.510159377247858,0.479154916785778,0.482158294379438
