"time","dimlesslength","abscissa[1]","abscissa[2]","abscissa[3]","length","dimlesslength","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","velocity[1]","velocity[2]","velocity[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Nu_4[1]","Nu_4[2]","Nu_4[3]","m_flow[1]","m_flow[2]","m_flow[3]"
0.558732,0.56314468,0.56314468,0.56314468,0.56314468,1,0.56314468,0.714973919813157,7.01036324143693,996.999224806202,44.103172230146,4.49800057994127,0.0316275250180978,0.00677139614038606,4.51327614516903e-05,3.47421596288217e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12406200769723,5.12406200769723,5.12406200769723,7.65460979417727,7.65460979417727,7.65460979417727,5.14852405806905,5.13211833999485,5.12474070927611,7.66560803686933,7.65822387299972,7.65491395394309,4.02220930738932e-05,0.000225259869043459,0.000180276892603158
0.558934,0.56334466,0.56334466,0.56334466,0.56334466,1,0.56334466,0.714973919813157,7.01036324143693,996.999224806202,44.0718656870642,4.49480768378852,0.0316050742866769,0.00676658947922602,4.51007240568876e-05,3.47174979806414e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12388469015564,5.12388469015564,5.12388469015564,7.65453033870372,7.65453033870372,7.65453033870372,5.14832250133771,5.13193301496579,5.12456271621195,7.6655171172244,7.65814064675059,7.65483418098654,4.01935415066026e-05,0.000225099968804129,0.000180148923434058
0.559136,0.56354464,0.56354464,0.56354464,0.56354464,1,0.56354464,0.714973919813157,7.01036324143693,996.999224806202,44.0405924664797,4.49161818613533,0.0315826474516802,0.00676178793424738,4.50687207624964e-05,3.4692862582172e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.123707549096,5.123707549096,5.123707549096,7.65445096615518,7.65445096615518,7.65445096615518,5.14812115257491,5.13174787686749,5.12438490051302,7.66542629634589,7.65805750864441,7.65475449139459,4.01650203294295e-05,0.000224940238761658,0.000180021090474577
0.559338,0.56374462,0.56374462,0.56374462,0.56374462,1,0.56374462,0.714973919813157,7.01036324143693,996.999224806202,44.0093525211182,4.48843208216032,0.0315602444792063,0.00675699149819189,4.50367515201388e-05,3.46682533961733e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12353058428754,5.12353058428754,5.12353058428754,7.65437167641683,7.65437167641683,7.65437167641683,5.14792001149957,5.1315629254524,5.12420726194713,7.66533557409176,7.65797445855738,7.65467488505169,4.01365294992598e-05,0.000224780678674589,0.000179893393531476
0.55954,0.5639446,0.5639446,0.5639446,0.5639446,1,0.5639446,0.714973919813157,7.01036324143693,996.999224806202,43.9781458037894,4.48524936705061,0.0315378653354137,0.00675220016381412,4.50048162815228e-05,3.46436703854712e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12335379549985,5.12335379549985,5.12335379549985,7.65429246937405,7.65429246937405,7.65429246937405,5.14771907783111,5.13137816047334,5.12402980028244,7.66524495032027,7.65789149636594,7.65459536184247,4.01080689730559e-05,0.000224621288301894,0.000179765832411858
0.559742,0.56414458,0.56414458,0.56414458,0.56414458,1,0.56414458,0.714973919813157,7.01036324143693,996.999224806202,43.9469722673863,4.48207003600186,0.0315155099865208,0.00674741392388154,4.49729149984418e-05,3.46191135129574e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12317718250292,5.12317718250292,5.12317718250292,7.65421334491244,7.65421334491244,7.65421334491244,5.14751835128937,5.13119358168358,5.12385251528754,7.66515442488991,7.65780862194672,7.65451592165175,4.00796387078563e-05,0.000224462067402973,0.000179638406923168
0.559944,0.56434456,0.56434456,0.56434456,0.56434456,1,0.56434456,0.714973919813157,7.01036324143693,996.999224806202,43.9158318648857,4.47889408421824,0.0314931783988059,0.00674263277117437,4.49410476227747e-05,3.45945827415894e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12300074506708,5.12300074506708,5.12300074506708,7.65413430291778,7.65413430291778,7.65413430291778,5.14731783159469,5.13100918883674,5.12367540673133,7.66506399765942,7.65772583517658,7.65443656436457,4.00512386607758e-05,0.00022430301573765,0.000179511116873194
0.560146,0.56454454,0.56454454,0.56454454,0.56454454,1,0.56454454,0.714973919813157,7.01036324143693,996.999224806202,43.8847245493474,4.47572150691243,0.0314708705386071,0.00673785669848566,4.49092141064855e-05,3.45700780343902e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12282448296306,5.12282448296306,5.12282448296306,7.65405534327604,7.65405534327604,7.65405534327604,5.14711751846786,5.13082498168688,5.12349847438313,7.66497366848779,7.6576431359326,7.65435728986615,4.00228687890048e-05,0.000224144133066175,0.00017938396207006
0.560348,0.56474452,0.56474452,0.56474452,0.56474452,1,0.56474452,0.714973919813157,7.01036324143693,996.999224806202,43.8536502739145,4.47255229930557,0.0314485863723221,0.00673308569862121,4.48774144016235e-05,3.45455993544483e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12264839596195,5.12264839596195,5.12264839596195,7.65397646587339,7.65397646587339,7.65397646587339,5.14691741163014,5.13064095998844,5.12332171801261,7.66488343723428,7.65756052409206,7.65427809804191,3.999452904981e-05,0.000223985419149223,0.000179256942322236
0.56055,0.5649445,0.5649445,0.5649445,0.5649445,1,0.5649445,0.714973919813157,7.01036324143693,996.999224806202,43.8226089918127,4.46938645662724,0.0314263258664078,0.00672831976439953,4.48456484603224e-05,3.45211466649177e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12247248383519,5.12247248383519,5.12247248383519,7.65389767059621,7.65389767059621,7.65389767059621,5.14671751080325,5.13045712349627,5.12314513738982,7.66479330375837,7.65747799953246,7.65419898877748,3.99662194005332e-05,0.000223826873747892,0.000179130057438524
0.560752,0.56514448,0.56514448,0.56514448,0.56514448,1,0.56514448,0.714973919813157,7.01036324143693,996.999224806202,43.7916006563509,4.4662239741155,0.0314040889873808,0.00672355888865186,4.48139162348011e-05,3.44967199290172e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12229674635461,5.12229674635461,5.12229674635461,7.65381895733106,7.65381895733106,7.65381895733106,5.14651781570936,5.13027347196562,5.12296873228517,7.66470326791983,7.65739556213152,7.65411996195867,3.99379397985921e-05,0.000223668496623704,0.000179003307228071
0.560954,0.56534446,0.56534446,0.56534446,0.56534446,1,0.56534446,0.714973919813157,7.01036324143693,996.999224806202,43.7606252209202,4.46306484701679,0.0313818757018167,0.00671880306422209,4.47822176773627e-05,3.4472319110031e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12212118329239,5.12212118329239,5.12212118329239,7.65374032596469,7.65374032596469,7.65374032596469,5.14631832607112,5.13009000515213,5.12279250246945,7.66461332957865,7.65731321176717,7.65404101747151,3.99096902014792e-05,0.000223510287538601,0.000178876691500355
0.561156,0.56554444,0.56554444,0.56554444,0.56554444,1,0.56554444,0.714973919813157,7.01036324143693,996.999224806202,43.7296826389943,4.45990907058598,0.0313596859763502,0.0067140522839668,4.47505527403945e-05,3.4447944171308e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12194579442109,5.12194579442109,5.12194579442109,7.65366177638407,7.65366177638407,7.65366177638407,5.14611904161163,5.12990672281185,5.12261644771381,7.66452348859508,7.65723094831754,7.65396215520219,3.98814705667628e-05,0.000223352246254946,0.000178750210065196
0.561358,0.56574442,0.56574442,0.56574442,0.56574442,1,0.56574442,0.714973919813157,7.01036324143693,996.999224806202,43.6987728641288,4.45675664008631,0.031337519777675,0.00670930654075514,4.47189213763682e-05,3.44235950762619e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12177057951364,5.12177057951364,5.12177057951364,7.65358330847634,7.65358330847635,7.65358330847634,5.14591996205445,5.12972362470122,5.12244056778979,7.6644337448296,7.657148771661,7.65388337503713,3.98532808520855e-05,0.000223194372535523,0.000178623862732748
0.56156,0.5659444,0.5659444,0.5659444,0.5659444,1,0.5659444,0.714973919813157,7.01036324143693,996.999224806202,43.6678958499619,4.4536075507894,0.0313153770725437,0.00670456582746889,4.46873235378393e-05,3.43992717883711e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12159553834331,5.12159553834331,5.12159553834331,7.65350492212885,7.65350492212885,7.65350492212885,5.14572108712359,5.12954071057707,5.12226486246926,7.66434409814297,7.65706668167609,7.65380467686293,3.98251210151652e-05,0.000223036666143533,0.000178497649313499
0.561762,0.56614438,0.56614438,0.56614438,0.56614438,1,0.56614438,0.714973919813157,7.01036324143693,996.999224806202,43.6370515502131,4.4504617979752,0.0312932578277674,0.00669983013700241,4.46557591774473e-05,3.43749742711785e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12142067068376,5.12142067068376,5.12142067068376,7.65342661722912,7.65342661722912,7.65342661722912,5.14552241654353,5.12935798019663,5.1220893315245,7.66425454839618,7.6569846782416,7.65372606056638,3.97969910137943e-05,0.000222879126842598,0.000178371569618274
0.561964,0.56634436,0.56634436,0.56634436,0.56634436,1,0.56634436,0.714973919813157,7.01036324143693,996.999224806202,43.6062399186839,4.44731937693201,0.0312711620102159,0.00669509946226257,4.46242282479148e-05,3.43507024882912e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.121245976309,5.121245976309,5.121245976309,7.65334839366488,7.65334839366488,7.65334839366488,5.1453239500392,5.12917543331754,5.12191397472812,7.66416509545047,7.65690276123651,7.65364752603448,3.97688908058397e-05,0.000222721754396755,0.000178245623458231
0.562166,0.56654434,0.56654434,0.56654434,0.56654434,1,0.56654434,0.714973919813157,7.01036324143693,996.999224806202,43.5754609092572,4.44418028295645,0.0312490895868176,0.00669037379616879,4.45927307020485e-05,3.43264564033806e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12107145499341,5.12107145499341,5.12107145499341,7.65327025132407,7.65327025132407,7.65327025132407,5.14512568733599,5.12899306969781,5.12173879185311,7.66407573916731,7.65682093054002,7.65356907315441,3.97408203492426e-05,0.000222564548570459,0.00017811981064486
0.562368,0.56674432,0.56674432,0.56674432,0.56674432,1,0.56674432,0.714973919813157,7.01036324143693,996.999224806202,43.5447144758975,4.44104451135341,0.031227040524559,0.00668565313165295,4.45612664927377e-05,3.43022359801823e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12089710651172,5.12089710651172,5.12089710651172,7.65319219009478,7.65319219009478,7.65319219009478,5.14492762815973,5.12881088909585,5.12156378267283,7.66398647940845,7.65673918603154,7.65349070181354,3.97127796020185e-05,0.000222407509128579,0.000177994130989986
0.56257,0.5669443,0.5669443,0.5669443,0.5669443,1,0.5669443,0.714973919813157,7.01036324143693,996.999224806202,43.5140005726501,4.43791205743608,0.031205014790485,0.00668093746165941,4.45298355729553e-05,3.42780411824958e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12072293063905,5.12072293063905,5.12072293063905,7.65311420986532,7.65311420986532,7.65311420986532,5.14472977223673,5.12862889127048,5.121388946961,7.66389731603586,7.65665752759067,7.65341241189946,3.96847685222569e-05,0.000222250635836399,0.000177868584305765
0.562772,0.56714428,0.56714428,0.56714428,0.56714428,1,0.56714428,0.714973919813157,7.01036324143693,996.999224806202,43.4833191536416,4.4347829165259,0.0311830123516985,0.00667622677914497,4.44984378957568e-05,3.42538719741841e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12054892715084,5.12054892715084,5.12054892715084,7.65303631052419,7.65303631052419,7.65303631052419,5.14453211929372,5.12844707598089,5.12121428449171,7.66380824891176,7.65657595509726,7.65333420329992,3.96567870681211e-05,0.000222093928459617,0.000177743170404682
0.562974,0.56734426,0.56734426,0.56734426,0.56734426,1,0.56734426,0.714973919813157,7.01036324143693,996.999224806202,43.4526701730792,4.43165708395257,0.0311610331753604,0.00667152107707883,4.44670734142805e-05,3.42297283191744e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12037509582293,5.12037509582293,5.12037509582293,7.65295849196007,7.65295849196007,7.65295849196007,5.1443346690579,5.12826544298668,5.12103979503939,7.66371927789862,7.65649446843132,7.65325607590287,3.96288351978482e-05,0.000221937386764345,0.000177617889099554
0.563176,0.56754424,0.56754424,0.56754424,0.56754424,1,0.56754424,0.714973919813157,7.01036324143693,996.999224806202,43.422053585251,4.428534555054,0.0311390772286895,0.00666682034844257,4.44357420817472e-05,3.42056101814571e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12020143643149,5.12020143643149,5.12020143643149,7.65288075406185,7.65288075406185,7.65288075406185,5.14413742125693,5.12808399204782,5.12086547837885,7.66363040285914,7.6564130674731,7.65317802959648,3.96009128697489e-05,0.000221781010517105,0.00017749274020353
0.563378,0.56774422,0.56774422,0.56774422,0.56774422,1,0.56774422,0.714973919813157,7.01036324143693,996.999224806202,43.3914693445253,4.42541532517632,0.031117144478962,0.00666212458623015,4.44044438514601e-05,3.4181517525086e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.12002794875306,5.12002794875306,5.12002794875306,7.65280309671858,7.65280309671858,7.65280309671858,5.14394037561889,5.12790272292468,5.12069133428527,7.66354162365629,7.65633175210306,7.65310006426908,3.95730200422071e-05,0.00022162479948483,0.000177367723530084
0.56358,0.5679442,0.5679442,0.5679442,0.5679442,1,0.5679442,0.714973919813157,7.01036324143693,996.999224806202,43.3609174053512,4.42229938967385,0.0310952348935123,0.00665743378344787,4.43731786768048e-05,3.41574503141784e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11985463256454,5.11985463256454,5.11985463256454,7.65272551981953,7.65272551981953,7.65272551981953,5.14374353187235,5.12772163537801,5.12051736253418,7.66345294015325,7.65625052220184,7.6530221798092,3.95451566736803e-05,0.000221468753434866,0.00017724283889302
0.563782,0.56814418,0.56814418,0.56814418,0.56814418,1,0.56814418,0.714973919813157,7.01036324143693,996.999224806202,43.3303977222574,4.41918674390907,0.0310733484397317,0.00665274793311427,4.43419465112484e-05,3.41334085129145e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11968148764318,5.11968148764318,5.11968148764318,7.65264802325414,7.65264802325414,7.65264802325414,5.1435468897463,5.12754072916897,5.12034356290146,7.66336435221347,7.65616937765031,7.65294437610557,3.95173227226988e-05,0.000221312872134966,0.000177118086106471
0.563984,0.56834416,0.56834416,0.56834416,0.56834416,1,0.56834416,0.714973919813157,7.01036324143693,996.999224806202,43.299910249853,4.41607738325265,0.0310514850850692,0.00664806702826026,4.43107473083404e-05,3.41093920855377e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11950851376661,5.11950851376661,5.11950851376661,7.65257060691204,7.65257060691204,7.65257060691204,5.14335044897017,5.12736000405909,5.12016993516337,7.66327585970063,7.65608831832955,7.65286665304709,3.9489518147866e-05,0.000221157155353293,0.000176993464984894
0.564186,0.56854414,0.56854414,0.56854414,0.56854414,1,0.56854414,0.714973919813157,7.01036324143693,996.999224806202,43.2694549428267,4.41297130308336,0.0310296447970309,0.00664339106192895,4.42795810217118e-05,3.4085400996354e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11933571071278,5.11933571071278,5.11933571071278,7.65249327068307,7.65249327068307,7.65249327068307,5.14315420927386,5.12717945981029,5.11999647909651,7.66318746247864,7.65600734412082,7.65278901052287,3.9461742907858e-05,0.000221001602858415,0.000176868975343076
0.564388,0.56874412,0.56874412,0.56874412,0.56874412,1,0.56874412,0.714973919813157,7.01036324143693,996.999224806202,43.2390317559469,4.40986849878812,0.0310078275431801,0.00663872002717568,4.42484476050749e-05,3.40614352097326e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11916307826002,5.11916307826002,5.11916307826002,7.65241601445723,7.65241601445723,7.65241601445723,5.14295817038771,5.12699909618487,5.11982319447785,7.66309916041168,7.65592645490561,7.65271144842221,3.94339969614236e-05,0.000220846214419309,0.000176744616996126
0.56459,0.5689441,0.5689441,0.5689441,0.5689441,1,0.5689441,0.714973919813157,7.01036324143693,996.999224806202,43.2086406440614,4.40676896576196,0.0309860332911369,0.00663405391706801,4.42173470122237e-05,3.40374946901048e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11899061618701,5.11899061618701,5.11899061618701,7.65233883812471,7.65233883812471,7.65233883812472,5.14276233204249,5.12681891294553,5.11965008108471,7.66301095336414,7.65584565056561,7.65263396663458,3.9406280267384e-05,0.000220690989805359,0.00017662038975948
0.564792,0.56914408,0.56914408,0.56914408,0.56914408,1,0.56914408,0.714973919813157,7.01036324143693,996.999224806202,43.1782815620975,4.40367269940798,0.0309642620085786,0.00662939272468568,4.4186279197033e-05,3.40135794019648e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11881832427279,5.11881832427279,5.11881832427279,7.65226174157592,7.65226174157592,7.65226174157592,5.14256669396943,5.12663890985533,5.11947713869477,7.66292284120067,7.6557649309827,7.65255656504965,3.93785927846329e-05,0.000220535928786352,0.000176496293448898
0.564994,0.56934406,0.56934406,0.56934406,0.56934406,1,0.56934406,0.714973919813157,7.01036324143693,996.999224806202,43.1479544650615,4.40057969513735,0.030942513663239,0.00662473644312055,4.41552441134588e-05,3.39896893098688e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11864620229673,5.11864620229673,5.11864620229673,7.65218472470143,7.65218472470143,7.65218472470143,5.14237125590019,5.12645908667774,5.11930436708608,7.66283482378615,7.655684296039,7.6524792435573,3.93509344721361e-05,0.000220381031132479,0.000176372327880463
0.565196,0.56954404,0.56954404,0.56954404,0.56954404,1,0.56954404,0.714973919813157,7.01036324143693,996.999224806202,43.1176593080387,4.39748994836933,0.0309207882229087,0.00662008506547665,4.4124241715538e-05,3.39658243784354e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11847425003858,5.11847425003858,5.11847425003858,7.65210778739198,7.65210778739198,7.65210778739198,5.14217601756689,5.1262794431766,5.11913176603701,7.6627469009857,7.65560374561678,7.65240200204755,3.93233052889313e-05,0.000220226296614336,0.00017624849287058
0.565398,0.56974402,0.56974402,0.56974402,0.56974402,1,0.56974402,0.714973919813157,7.01036324143693,996.999224806202,43.0873960461933,4.39440345453116,0.0308990856554346,0.00661543858487008,4.40932719573879e-05,3.39419845723454e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11830246727843,5.11830246727843,5.11830246727843,7.65203092953854,7.65203092953854,7.65203092953854,5.14198097870208,5.12609997911612,5.11895933532632,7.66265907266469,7.65552327959857,7.65232484041065,3.92957051941283e-05,0.000220071725002921,0.000176124788235977
0.5656,0.569944,0.569944,0.569944,0.569944,1,0.569944,0.714973919813157,7.01036324143693,996.999224806202,43.057164634768,4.39132020905817,0.0308774059287202,0.00661079699442902,4.40623347932064e-05,3.39181698563412e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11813085379671,5.11813085379672,5.11813085379672,7.65195415103224,7.65195415103224,7.65195415103224,5.14178613903873,5.12592069426093,5.11878707473311,7.6625713386887,7.65544289786706,7.65224775853703,3.92681341469084e-05,0.000219917316069633,0.000176001213793705
0.565802,0.57014398,0.57014398,0.57014398,0.57014398,1,0.57014398,0.714973919813157,7.01036324143693,996.999224806202,43.026965029084,4.38824020739362,0.0308557490107253,0.00660616028729371,4.40314301772719e-05,3.38943801952274e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11795940937424,5.11795940937424,5.11795940937424,7.65187745176439,7.65187745176439,7.65187745176439,5.1415914983103,5.12574158837599,5.11861498403683,7.66248369892358,7.65536260030516,7.65217075631728,3.92405921065246e-05,0.000219763069586273,0.000175877769361134
0.566004,0.57034396,0.57034396,0.57034396,0.57034396,1,0.57034396,0.714973919813157,7.01036324143693,996.999224806202,42.996797184541,4.38516344498882,0.0308341148694656,0.00660152845661639,4.40005580639425e-05,3.38706155538701e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11778813379214,5.11778813379214,5.11778813379214,7.65180083162649,7.65180083162649,7.65180083162649,5.14139705625064,5.12556266122668,5.11844306301728,7.66239615323539,7.655282386796,7.65209383364222,3.92130790323014e-05,0.00021960898532504,0.000175754454755954
0.566206,0.57054394,0.57054394,0.57054394,0.57054394,1,0.57054394,0.714973919813157,7.01036324143693,996.999224806202,42.9666610566166,4.38208991730303,0.0308125034730132,0.00659690149556134,4.39697184076568e-05,3.38468758971969e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.1176170268319,5.11761702683191,5.1176170268319,7.65172429051024,7.65172429051025,7.65172429051025,5.14120281259406,5.12538391257874,5.11827131145462,7.66230870149044,7.65520225722287,7.65201699040281,3.91855948836344e-05,0.000219455063058536,0.000175631269796175
0.566408,0.57074392,0.57074392,0.57074392,0.57074392,1,0.57074392,0.714973919813157,7.01036324143693,996.999224806202,42.9365566008666,4.37901961980343,0.0307909147894958,0.00659227939730477,4.39389111629328e-05,3.38231611901969e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11744608827538,5.11744608827538,5.11744608827538,7.65164782830752,7.65164782830752,7.65164782830752,5.14100876707531,5.12520534219829,5.11809972912937,7.66222134355529,7.6551222114693,7.65194022649023,3.91581396199903e-05,0.000219301302559756,0.000175508214300126
0.56661,0.5709439,0.5709439,0.5709439,0.5709439,1,0.5709439,0.714973919813157,7.01036324143693,996.999224806202,42.9064837729245,4.37595254796519,0.0307693487870971,0.00658766215503487,4.39081362843683e-05,3.37994713979207e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11727531790476,5.11727531790476,5.11727531790476,7.65157144491037,7.65157144491037,7.65157144491037,5.14081491942956,5.12502694985183,5.11792831582239,7.6621340792967,7.655042249419,7.65186354179583,3.91307132009071e-05,0.000219147703602097,0.000175385288086453
0.566812,0.57114388,0.57114388,0.57114388,0.57114388,1,0.57114388,0.714973919813157,7.01036324143693,996.999224806202,42.8764425285014,4.37288869727137,0.0307478054340565,0.00658304976195173,4.38773937266407e-05,3.37758064854797e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11710471550258,5.11710471550258,5.11710471550258,7.65149514021104,7.65149514021104,7.65149514021104,5.14062126939243,5.12484873530625,5.11775707131487,7.66204690858168,7.65496237095588,7.65178693621116,3.91033155859933e-05,0.00021899426595935,0.000175262490974122
0.567014,0.57134386,0.57134386,0.57134386,0.57134386,1,0.57134386,0.714973919813157,7.01036324143693,996.999224806202,42.8464328233861,4.36982806321293,0.0307262846986688,0.00657844221126736,4.38466834445064e-05,3.37521664180467e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11693428085172,5.11693428085172,5.11693428085172,7.65141891410195,7.65141891410195,7.65141891410195,5.14042781669997,5.12467069832878,5.11758599538838,7.6619598312775,7.65488257596408,7.65171040962793,3.90759467349281e-05,0.000218840989405704,0.000175139822782412
0.567216,0.57154384,0.57154384,0.57154384,0.57154384,1,0.57154384,0.714973919813157,7.01036324143693,996.999224806202,42.8164546134445,4.36677064128874,0.0307047865492845,0.00657383949620562,4.38160053928012e-05,3.37285511608552e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.1167640137354,5.1167640137354,5.1167640137354,7.65134276647571,7.65134276647571,7.65134276647571,5.14023456108866,5.12449283868707,5.11741508782484,7.66187284725163,7.65480286432789,7.65163396193805,3.90486066074614e-05,0.00021868787371574,0.000175017283330922
0.567418,0.57174382,0.57174382,0.57174382,0.57174382,1,0.57174382,0.714973919813157,7.01036324143693,996.999224806202,42.7865078546199,4.36371642700553,0.0306833109543093,0.00656924161000225,4.37853595264397e-05,3.37049606791996e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11659391393722,5.11659391393722,5.11659391393722,7.65126669722511,7.6512666972251,7.65126669722511,5.14004150229542,5.12431515614912,5.11724434840648,7.66178595637178,7.65472323593184,7.65155759303361,3.90212951634134e-05,0.000218534918664437,0.000174894872439563
0.56762,0.5719438,0.5719438,0.5719438,0.5719438,1,0.5719438,0.714973919813157,7.01036324143693,996.999224806202,42.7565925029324,4.36066541587786,0.0306618578822041,0.00656464854590477,4.37547458004154e-05,3.36813949384348e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11642398124107,5.11642398124107,5.11642398124108,7.65119070624312,7.65119070624312,7.65119070624312,5.1398486400576,5.1241376504833,5.11707377691593,7.66169915850591,7.65464369066064,7.6514813028069,3.89940123626744e-05,0.000218382124027163,0.000174772589928563
0.567822,0.57214378,0.57214378,0.57214378,0.57214378,1,0.57214378,0.714973919813157,7.01036324143693,996.999224806202,42.7267085144791,4.35761760342816,0.030640427301485,0.00656006029717254,4.37241641698004e-05,3.36578539039765e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5.11625421543124,5.11625421543124,5.11625421543124,7.65111479342289,7.65111479342289,7.65111479342289,5.13965597411297,5.12396032145837,5.11690337313612,7.6616124535222,7.65456422839921,7.65140509115037,3.89667581652049e-05,0.000218229489579683,0.000174650435618464
