"time","multiSwitch.u[1]","multiSwitch.u[2]"
6.952,0,1
6.954,0,1
6.956,0,1
6.958,0,1
6.96,0,1
6.962,0,1
6.964,0,1
6.966,0,1
6.968,0,1
6.97,0,1
6.972,0,1
6.974,0,1
6.976,0,1
6.978,0,1
6.98,0,1
6.982,0,1
6.984,0,1
6.986,0,1
6.988,0,1
6.99,0,1
6.992,0,1
6.994,0,1
6.996,0,1
6.998,0,1
7,0,1
7,1,1
7.002,1,1
7.004,1,1
7.006,1,1
7.008,1,1
7.01,1,1
7.012,1,1
7.014,1,1
7.016,1,1
7.018,1,1
7.02,1,1
7.022,1,1
7.024,1,1
7.026,1,1
7.028,1,1
7.03,1,1
7.032,1,1
7.034,1,1
7.036,1,1
7.038,1,1
7.04,1,1
7.042,1,1
7.044,1,1
7.046,1,1
7.048,1,1
7.05,1,1
7.052,1,1
7.054,1,1
7.056,1,1
7.058,1,1
7.06,1,1
7.062,1,1
7.064,1,1
7.066,1,1
7.068,1,1
7.07,1,1
7.072,1,1
7.074,1,1
7.076,1,1
7.078,1,1
7.08,1,1
7.082,1,1
7.084,1,1
7.086,1,1
7.088,1,1
7.09,1,1
7.092,1,1
7.094,1,1
7.096,1,1
7.098,1,1
7.1,1,1
7.102,1,1
7.104,1,1
7.106,1,1
7.108,1,1
7.11,1,1
7.112,1,1
7.114,1,1
7.116,1,1
7.118,1,1
7.12,1,1
7.122,1,1
7.124,1,1
7.126,1,1
7.128,1,1
7.13,1,1
7.132,1,1
7.134,1,1
7.136,1,1
7.138,1,1
7.14,1,1
7.142,1,1
7.144,1,1
7.146,1,1
7.148,1,1
7.15,1,1
7.152,1,1
7.154,1,1
7.156,1,1
7.158,1,1
7.16,1,1
7.162,1,1
7.164,1,1
7.166,1,1
7.168,1,1
7.17,1,1
7.172,1,1
7.174,1,1
7.176,1,1
7.178,1,1
7.18,1,1
7.182,1,1
7.184,1,1
7.186,1,1
7.188,1,1
7.19,1,1
7.192,1,1
7.194,1,1
7.196,1,1
7.198,1,1
7.2,1,1
7.202,1,1
7.204,1,1
7.206,1,1
7.208,1,1
7.21,1,1
7.212,1,1
7.214,1,1
7.216,1,1
7.218,1,1
7.22,1,1
7.222,1,1
7.224,1,1
7.226,1,1
7.228,1,1
7.23,1,1
7.232,1,1
7.234,1,1
7.236,1,1
7.238,1,1
7.24,1,1
7.242,1,1
7.244,1,1
7.246,1,1
7.248,1,1
7.25,1,1
7.252,1,1
7.254,1,1
7.256,1,1
7.258,1,1
7.26,1,1
7.262,1,1
7.264,1,1
7.266,1,1
7.268,1,1
7.27,1,1
7.272,1,1
7.274,1,1
7.276,1,1
7.278,1,1
7.28,1,1
7.282,1,1
7.284,1,1
7.286,1,1
7.288,1,1
7.29,1,1
7.292,1,1
7.294,1,1
7.296,1,1
7.298,1,1
7.3,1,1
7.302,1,1
7.304,1,1
7.306,1,1
7.308,1,1
7.31,1,1
7.312,1,1
7.314,1,1
7.316,1,1
7.318,1,1
7.32,1,1
7.322,1,1
7.324,1,1
7.326,1,1
7.328,1,1
7.33,1,1
7.332,1,1
7.334,1,1
7.336,1,1
7.338,1,1
7.34,1,1
7.342,1,1
7.344,1,1
7.346,1,1
7.348,1,1
7.35,1,1
7.352,1,1
7.354,1,1
7.356,1,1
7.358,1,1
7.36,1,1
7.362,1,1
7.364,1,1
7.366,1,1
7.368,1,1
7.37,1,1
7.372,1,1
7.374,1,1
7.376,1,1
7.378,1,1
7.38,1,1
7.382,1,1
7.384,1,1
7.386,1,1
7.388,1,1
7.39,1,1
7.392,1,1
7.394,1,1
7.396,1,1
7.398,1,1
7.4,1,1
7.402,1,1
7.404,1,1
7.406,1,1
7.408,1,1
7.41,1,1
7.412,1,1
7.414,1,1
7.416,1,1
7.418,1,1
7.42,1,1
7.422,1,1
7.424,1,1
7.426,1,1
7.428,1,1
7.43,1,1
7.432,1,1
7.434,1,1
7.436,1,1
7.438,1,1
7.44,1,1
7.442,1,1
7.444,1,1
7.446,1,1
7.448,1,1
7.45,1,1
7.452,1,1
7.454,1,1
7.456,1,1
7.458,1,1
7.46,1,1
7.462,1,1
7.464,1,1
7.466,1,1
7.468,1,1
7.47,1,1
7.472,1,1
7.474,1,1
7.476,1,1
7.478,1,1
7.48,1,1
7.482,1,1
7.484,1,1
7.486,1,1
7.488,1,1
7.49,1,1
7.492,1,1
7.494,1,1
7.496,1,1
7.498,1,1
7.5,1,1
7.5,0,1
7.502,0,1
7.504,0,1
7.506,0,1
7.508,0,1
7.51,0,1
7.512,0,1
7.514,0,1
7.516,0,1
7.518,0,1
7.52,0,1
7.522,0,1
7.524,0,1
7.526,0,1
7.528,0,1
7.53,0,1
7.532,0,1
7.534,0,1
7.536,0,1
7.538,0,1
7.54,0,1
7.542,0,1
7.544,0,1
7.546,0,1
7.548,0,1
7.55,0,1
7.552,0,1
7.554,0,1
7.556,0,1
7.558,0,1
7.56,0,1
7.562,0,1
7.564,0,1
7.566,0,1
7.568,0,1
7.57,0,1
7.572,0,1
7.574,0,1
7.576,0,1
7.578,0,1
7.58,0,1
7.582,0,1
7.584,0,1
7.586,0,1
7.588,0,1
7.59,0,1
7.592,0,1
7.594,0,1
7.596,0,1
7.598,0,1
7.6,0,1
7.6,0,0
7.602,0,0
7.604,0,0
7.606,0,0
7.608,0,0
7.61,0,0
7.612,0,0
7.614,0,0
7.616,0,0
7.618,0,0
7.62,0,0
7.622,0,0
7.624,0,0
7.626,0,0
7.628,0,0
7.63,0,0
7.632,0,0
7.634,0,0
7.636,0,0
7.638,0,0
7.64,0,0
7.642,0,0
7.644,0,0
7.646,0,0
7.648,0,0
7.65,0,0
7.652,0,0
7.654,0,0
7.656,0,0
7.658,0,0
7.66,0,0
7.662,0,0
7.664,0,0
7.666,0,0
7.668,0,0
7.67,0,0
7.672,0,0
7.674,0,0
7.676,0,0
7.678,0,0
7.68,0,0
7.682,0,0
7.684,0,0
7.686,0,0
7.688,0,0
7.69,0,0
7.692,0,0
7.694,0,0
7.696,0,0
7.698,0,0
7.7,0,0
7.702,0,0
7.704,0,0
7.706,0,0
7.708,0,0
7.71,0,0
7.712,0,0
7.714,0,0
7.716,0,0
7.718,0,0
7.72,0,0
7.722,0,0
7.724,0,0
7.726,0,0
7.728,0,0
7.73,0,0
7.732,0,0
7.734,0,0
7.736,0,0
7.738,0,0
7.74,0,0
7.742,0,0
7.744,0,0
7.746,0,0
7.748,0,0
7.75,0,0
7.752,0,0
7.754,0,0
7.756,0,0
7.758,0,0
7.76,0,0
7.762,0,0
7.764,0,0
7.766,0,0
7.768,0,0
7.77,0,0
7.772,0,0
7.774,0,0
7.776,0,0
7.778,0,0
7.78,0,0
7.782,0,0
7.784,0,0
7.786,0,0
7.788,0,0
7.79,0,0
7.792,0,0
7.794,0,0
7.796,0,0
7.798,0,0
7.8,0,0
7.802,0,0
7.804,0,0
7.806,0,0
7.808,0,0
7.81,0,0
7.812,0,0
7.814,0,0
7.816,0,0
7.818,0,0
7.82,0,0
7.822,0,0
7.824,0,0
7.826,0,0
7.828,0,0
7.83,0,0
7.832,0,0
7.834,0,0
7.836,0,0
7.838,0,0
7.84,0,0
7.842,0,0
7.844,0,0
7.846,0,0
7.848,0,0
7.85,0,0
7.852,0,0
7.854,0,0
7.856,0,0
7.858,0,0
7.86,0,0
7.862,0,0
7.864,0,0
7.866,0,0
7.868,0,0
7.87,0,0
7.872,0,0
7.874,0,0
7.876,0,0
7.878,0,0
7.88,0,0
7.882,0,0
7.884,0,0
7.886,0,0
7.888,0,0
7.89,0,0
7.892,0,0
7.894,0,0
7.896,0,0
7.898,0,0
7.9,0,0
7.902,0,0
7.904,0,0
7.906,0,0
7.908,0,0
7.91,0,0
7.912,0,0
7.914,0,0
7.916,0,0
7.918,0,0
7.92,0,0
7.922,0,0
7.924,0,0
7.926,0,0
7.928,0,0
7.93,0,0
7.932,0,0
7.934,0,0
7.936,0,0
7.938,0,0
7.94,0,0
7.942,0,0
7.944,0,0
7.946,0,0
7.948,0,0
7.95,0,0
7.952,0,0
7.954,0,0
7.956,0,0
7.958,0,0
7.96,0,0
7.962,0,0
7.964,0,0
7.966,0,0
7.968,0,0
7.97,0,0
7.972,0,0
7.974,0,0
7.976,0,0
7.978,0,0
7.98,0,0
7.982,0,0
7.984,0,0
7.986,0,0
7.988,0,0
7.99,0,0
7.992,0,0
7.994,0,0
7.996,0,0
7.998,0,0
8,0,0
8,1,1
8.002,1,1
8.004,1,1
8.006,1,1
8.008,1,1
8.01,1,1
8.012,1,1
8.014,1,1
8.016,1,1
8.018,1,1
8.02,1,1
8.022,1,1
8.024,1,1
8.026,1,1
8.028,1,1
8.03,1,1
8.032,1,1
8.034,1,1
8.036,1,1
8.038,1,1
8.04,1,1
8.042,1,1
8.044,1,1
8.046,1,1
8.048,1,1
8.05,1,1
8.052,1,1
8.054,1,1
8.056,1,1
8.058,1,1
8.06,1,1
8.062,1,1
8.064,1,1
8.066,1,1
8.068,1,1
8.07,1,1
8.072,1,1
8.074,1,1
8.076,1,1
8.078,1,1
8.08,1,1
8.082,1,1
8.084,1,1
8.086,1,1
8.088,1,1
8.09,1,1
8.092,1,1
8.094,1,1
8.096,1,1
8.098,1,1
8.1,1,1
8.102,1,1
8.104,1,1
8.106,1,1
8.108,1,1
8.11,1,1
8.112,1,1
8.114,1,1
8.116,1,1
8.118,1,1
8.12,1,1
8.122,1,1
8.124,1,1
8.126,1,1
8.128,1,1
8.13,1,1
8.132,1,1
8.134,1,1
8.136,1,1
8.138,1,1
8.14,1,1
8.142,1,1
8.144,1,1
8.146,1,1
8.148,1,1
8.15,1,1
8.152,1,1
8.154,1,1
8.156,1,1
8.158,1,1
8.16,1,1
8.162,1,1
8.164,1,1
8.166,1,1
8.168,1,1
8.17,1,1
8.172,1,1
8.174,1,1
8.176,1,1
8.178,1,1
8.18,1,1
8.182,1,1
8.184,1,1
8.186,1,1
8.188,1,1
8.19,1,1
8.192,1,1
8.194,1,1
8.196,1,1
8.198,1,1
8.2,1,1
8.202,1,1
8.204,1,1
8.206,1,1
8.208,1,1
8.21,1,1
8.212,1,1
8.214,1,1
8.216,1,1
8.218,1,1
8.22,1,1
8.222,1,1
8.224,1,1
8.226,1,1
8.228,1,1
8.23,1,1
8.232,1,1
8.234,1,1
8.236,1,1
8.238,1,1
8.24,1,1
8.242,1,1
8.244,1,1
8.246,1,1
8.248,1,1
8.25,1,1
8.252,1,1
8.254,1,1
8.256,1,1
8.258,1,1
8.26,1,1
8.262,1,1
8.264,1,1
8.266,1,1
8.268,1,1
8.27,1,1
8.272,1,1
8.274,1,1
8.276,1,1
8.278,1,1
8.28,1,1
8.282,1,1
8.284,1,1
8.286,1,1
8.288,1,1
8.29,1,1
8.292,1,1
8.294,1,1
8.296,1,1
8.298,1,1
8.3,1,1
8.302,1,1
8.304,1,1
8.306,1,1
8.308,1,1
8.31,1,1
8.312,1,1
8.314,1,1
8.316,1,1
8.318,1,1
8.32,1,1
8.322,1,1
8.324,1,1
8.326,1,1
8.328,1,1
8.33,1,1
8.332,1,1
8.334,1,1
8.336,1,1
8.338,1,1
8.34,1,1
8.342,1,1
8.344,1,1
8.346,1,1
8.348,1,1
8.35,1,1
8.352,1,1
8.354,1,1
8.356,1,1
8.358,1,1
8.36,1,1
8.362,1,1
8.364,1,1
8.366,1,1
8.368,1,1
8.37,1,1
8.372,1,1
8.374,1,1
8.376,1,1
8.378,1,1
8.38,1,1
8.382,1,1
8.384,1,1
8.386,1,1
8.388,1,1
8.39,1,1
8.392,1,1
8.394,1,1
8.396,1,1
8.398,1,1
8.4,1,1
8.402,1,1
8.404,1,1
8.406,1,1
8.408,1,1
8.41,1,1
8.412,1,1
8.414,1,1
8.416,1,1
8.418,1,1
8.42,1,1
8.422,1,1
8.424,1,1
8.426,1,1
8.428,1,1
8.43,1,1
8.432,1,1
8.434,1,1
8.436,1,1
8.438,1,1
8.44,1,1
8.442,1,1
8.444,1,1
8.446,1,1
8.448,1,1
8.45,1,1
8.452,1,1
8.454,1,1
8.456,1,1
8.458,1,1
8.46,1,1
8.462,1,1
8.464,1,1
8.466,1,1
8.468,1,1
8.47,1,1
8.472,1,1
8.474,1,1
8.476,1,1
8.478,1,1
8.48,1,1
8.482,1,1
8.484,1,1
8.486,1,1
8.488,1,1
8.49,1,1
8.492,1,1
8.494,1,1
8.496,1,1
8.498,1,1
8.5,1,1
8.5,0,1
8.502,0,1
8.504,0,1
8.506,0,1
8.508,0,1
8.51,0,1
8.512,0,1
8.514,0,1
8.516,0,1
8.518,0,1
8.52,0,1
8.522,0,1
8.524,0,1
8.526,0,1
8.528,0,1
8.53,0,1
8.532,0,1
8.534,0,1
8.536,0,1
8.538,0,1
8.54,0,1
8.542,0,1
8.544,0,1
8.546,0,1
8.548,0,1
8.55,0,1
8.552,0,1
8.554,0,1
8.556,0,1
8.558,0,1
8.56,0,1
8.562,0,1
8.564,0,1
8.566,0,1
8.568,0,1
8.57,0,1
8.572,0,1
8.574,0,1
8.576,0,1
8.578,0,1
8.58,0,1
8.582,0,1
8.584,0,1
8.586,0,1
8.588,0,1
8.59,0,1
8.592,0,1
8.594,0,1
8.596,0,1
8.598,0,1
8.6,0,1
8.602,0,1
8.604,0,1
8.606,0,1
8.608,0,1
8.61,0,1
8.612,0,1
8.614,0,1
8.616,0,1
8.618,0,1
8.62,0,1
8.622,0,1
8.624,0,1
8.626,0,1
8.628,0,1
8.63,0,1
8.632,0,1
8.634,0,1
8.636,0,1
8.638,0,1
8.64,0,1
8.642,0,1
8.644,0,1
8.646,0,1
8.648,0,1
8.65,0,1
8.652,0,1
8.654,0,1
8.656,0,1
8.658,0,1
8.66,0,1
8.662,0,1
8.664,0,1
8.666,0,1
8.668,0,1
8.67,0,1
8.672,0,1
8.674,0,1
8.676,0,1
8.678,0,1
8.68,0,1
8.682,0,1
8.684,0,1
8.686,0,1
8.688,0,1
8.69,0,1
8.692,0,1
8.694,0,1
8.696,0,1
8.698,0,1
8.7,0,1
8.702,0,1
8.704,0,1
8.706,0,1
8.708,0,1
8.71,0,1
8.712,0,1
8.714,0,1
8.716,0,1
8.718,0,1
8.72,0,1
8.722,0,1
8.724,0,1
8.726,0,1
8.728,0,1
8.73,0,1
8.732,0,1
8.734,0,1
8.736,0,1
8.738,0,1
8.74,0,1
8.742,0,1
8.744,0,1
8.746,0,1
8.748,0,1
8.75,0,1
8.752,0,1
8.754,0,1
8.756,0,1
8.758,0,1
8.76,0,1
8.762,0,1
8.764,0,1
8.766,0,1
8.768,0,1
8.77,0,1
8.772,0,1
8.774,0,1
8.776,0,1
8.778,0,1
8.78,0,1
8.782,0,1
8.784,0,1
8.786,0,1
8.788,0,1
8.79,0,1
8.792,0,1
8.794,0,1
8.796,0,1
8.798,0,1
8.8,0,1
8.802,0,1
8.804,0,1
8.806,0,1
8.808,0,1
8.81,0,1
8.812,0,1
8.814,0,1
8.816,0,1
8.818,0,1
8.82,0,1
8.822,0,1
8.824,0,1
8.826,0,1
8.828,0,1
8.83,0,1
8.832,0,1
8.834,0,1
8.836,0,1
8.838,0,1
8.84,0,1
8.842,0,1
8.844,0,1
8.846,0,1
8.848,0,1
8.85,0,1
8.852,0,1
8.854,0,1
8.856,0,1
8.858,0,1
8.86,0,1
8.862,0,1
8.864,0,1
8.866,0,1
8.868,0,1
8.87,0,1
8.872,0,1
8.874,0,1
8.876,0,1
8.878,0,1
8.88,0,1
8.882,0,1
8.884,0,1
8.886,0,1
8.888,0,1
8.89,0,1
8.892,0,1
8.894,0,1
8.896,0,1
8.898,0,1
8.9,0,1
8.902,0,1
8.904,0,1
8.906,0,1
8.908,0,1
8.91,0,1
8.912,0,1
8.914,0,1
8.916,0,1
8.918,0,1
8.92,0,1
8.922,0,1
8.924,0,1
8.926,0,1
8.928,0,1
8.93,0,1
8.932,0,1
8.934,0,1
8.936,0,1
8.938,0,1
8.94,0,1
8.942,0,1
8.944,0,1
8.946,0,1
8.948,0,1
8.95,0,1
8.952,0,1
8.954,0,1
8.956,0,1
8.958,0,1
8.96,0,1
8.962,0,1
8.964,0,1
8.966,0,1
8.968,0,1
8.97,0,1
8.972,0,1
8.974,0,1
8.976,0,1
8.978,0,1
8.98,0,1
8.982,0,1
8.984,0,1
8.986,0,1
8.988,0,1
8.99,0,1
8.992,0,1
8.994,0,1
8.996,0,1
8.998,0,1
9,0,1
9,1,1
9.002,1,1
9.004,1,1
9.006,1,1
9.008,1,1
9.01,1,1
9.012,1,1
9.014,1,1
9.016,1,1
9.018,1,1
9.02,1,1
9.022,1,1
9.024,1,1
9.026,1,1
9.028,1,1
9.03,1,1
9.032,1,1
9.034,1,1
9.036,1,1
9.038,1,1
9.04,1,1
9.042,1,1
9.044,1,1
9.046,1,1
9.048,1,1
9.05,1,1
9.052,1,1
9.054,1,1
9.056,1,1
9.058,1,1
9.06,1,1
9.062,1,1
9.064,1,1
9.066,1,1
9.068,1,1
9.07,1,1
9.072,1,1
9.074,1,1
9.076,1,1
9.078,1,1
9.08,1,1
9.082,1,1
9.084,1,1
9.086,1,1
9.088,1,1
9.09,1,1
9.092,1,1
9.094,1,1
9.096,1,1
9.098,1,1
9.1,1,1
9.102,1,1
9.104,1,1
9.106,1,1
9.108,1,1
9.11,1,1
9.112,1,1
9.114,1,1
9.116,1,1
9.118,1,1
9.12,1,1
9.122,1,1
9.124,1,1
9.126,1,1
9.128,1,1
9.13,1,1
9.132,1,1
9.134,1,1
9.136,1,1
9.138,1,1
9.14,1,1
9.142,1,1
9.144,1,1
9.146,1,1
9.148,1,1
9.15,1,1
9.152,1,1
9.154,1,1
9.156,1,1
9.158,1,1
9.16,1,1
9.162,1,1
9.164,1,1
9.166,1,1
9.168,1,1
9.17,1,1
9.172,1,1
9.174,1,1
9.176,1,1
9.178,1,1
9.18,1,1
9.182,1,1
9.184,1,1
9.186,1,1
9.188,1,1
9.19,1,1
9.192,1,1
9.194,1,1
9.196,1,1
9.198,1,1
9.2,1,1
9.202,1,1
9.204,1,1
9.206,1,1
9.208,1,1
9.21,1,1
9.212,1,1
9.214,1,1
9.216,1,1
9.218,1,1
9.22,1,1
9.222,1,1
9.224,1,1
9.226,1,1
9.228,1,1
9.23,1,1
9.232,1,1
9.234,1,1
9.236,1,1
9.238,1,1
9.24,1,1
9.242,1,1
9.244,1,1
9.246,1,1
9.248,1,1
9.25,1,1
9.252,1,1
9.254,1,1
9.256,1,1
9.258,1,1
9.26,1,1
9.262,1,1
9.264,1,1
9.266,1,1
9.268,1,1
9.27,1,1
9.272,1,1
9.274,1,1
9.276,1,1
9.278,1,1
9.28,1,1
9.282,1,1
9.284,1,1
9.286,1,1
9.288,1,1
9.29,1,1
9.292,1,1
9.294,1,1
9.296,1,1
9.298,1,1
9.3,1,1
9.302,1,1
9.304,1,1
9.306,1,1
9.308,1,1
9.31,1,1
9.312,1,1
9.314,1,1
9.316,1,1
9.318,1,1
9.32,1,1
9.322,1,1
9.324,1,1
9.326,1,1
9.328,1,1
9.33,1,1
9.332,1,1
9.334,1,1
9.336,1,1
9.338,1,1
9.34,1,1
9.342,1,1
9.344,1,1
9.346,1,1
9.348,1,1
9.35,1,1
9.352,1,1
9.354,1,1
9.356,1,1
9.358,1,1
9.36,1,1
9.362,1,1
9.364,1,1
9.366,1,1
9.368,1,1
9.37,1,1
9.372,1,1
9.374,1,1
9.376,1,1
9.378,1,1
9.38,1,1
9.382,1,1
9.384,1,1
9.386,1,1
9.388,1,1
9.39,1,1
9.392,1,1
9.394,1,1
9.396,1,1
9.398,1,1
9.4,1,1
9.402,1,1
9.404,1,1
9.406,1,1
9.408,1,1
9.41,1,1
9.412,1,1
9.414,1,1
9.416,1,1
9.418,1,1
9.42,1,1
9.422,1,1
9.424,1,1
9.426,1,1
9.428,1,1
9.43,1,1
9.432,1,1
9.434,1,1
9.436,1,1
9.438,1,1
9.44,1,1
9.442,1,1
9.444,1,1
9.446,1,1
9.448,1,1
9.45,1,1
9.452,1,1
9.454,1,1
9.456,1,1
9.458,1,1
9.46,1,1
9.462,1,1
9.464,1,1
9.466,1,1
9.468,1,1
9.47,1,1
9.472,1,1
9.474,1,1
9.476,1,1
9.478,1,1
9.48,1,1
9.482,1,1
9.484,1,1
9.486,1,1
9.488,1,1
9.49,1,1
9.492,1,1
9.494,1,1
9.496,1,1
9.498,1,1
9.5,1,1
9.5,0,1
9.502,0,1
9.504,0,1
9.506,0,1
9.508,0,1
9.51,0,1
9.512,0,1
9.514,0,1
9.516,0,1
9.518,0,1
9.52,0,1
9.522,0,1
9.524,0,1
9.526,0,1
9.528,0,1
9.53,0,1
9.532,0,1
9.534,0,1
9.536,0,1
9.538,0,1
9.54,0,1
9.542,0,1
9.544,0,1
9.546,0,1
9.548,0,1
9.55,0,1
9.552,0,1
9.554,0,1
9.556,0,1
9.558,0,1
9.56,0,1
9.562,0,1
9.564,0,1
9.566,0,1
9.568,0,1
9.57,0,1
9.572,0,1
9.574,0,1
9.576,0,1
9.578,0,1
9.58,0,1
9.582,0,1
9.584,0,1
9.586,0,1
9.588,0,1
9.59,0,1
9.592,0,1
9.594,0,1
9.596,0,1
9.598,0,1
9.6,0,1
9.6,0,0
9.602,0,0
9.604,0,0
9.606,0,0
9.608,0,0
9.61,0,0
9.612,0,0
9.614,0,0
9.616,0,0
9.618,0,0
9.62,0,0
9.622,0,0
9.624,0,0
9.626,0,0
9.628,0,0
9.63,0,0
9.632,0,0
9.634,0,0
9.636,0,0
9.638,0,0
9.64,0,0
9.642,0,0
9.644,0,0
9.646,0,0
9.648,0,0
9.65,0,0
9.652,0,0
9.654,0,0
9.656,0,0
9.658,0,0
9.66,0,0
9.662,0,0
9.664,0,0
9.666,0,0
9.668,0,0
9.67,0,0
9.672,0,0
9.674,0,0
9.676,0,0
9.678,0,0
9.68,0,0
9.682,0,0
9.684,0,0
9.686,0,0
9.688,0,0
9.69,0,0
9.692,0,0
9.694,0,0
9.696,0,0
9.698,0,0
9.7,0,0
9.702,0,0
9.704,0,0
9.706,0,0
9.708,0,0
9.71,0,0
9.712,0,0
9.714,0,0
9.716,0,0
9.718,0,0
9.72,0,0
9.722,0,0
9.724,0,0
9.726,0,0
9.728,0,0
9.73,0,0
9.732,0,0
9.734,0,0
9.736,0,0
9.738,0,0
9.74,0,0
9.742,0,0
9.744,0,0
9.746,0,0
9.748,0,0
9.75,0,0
9.752,0,0
9.754,0,0
9.756,0,0
9.758,0,0
9.76,0,0
9.762,0,0
9.764,0,0
9.766,0,0
9.768,0,0
9.77,0,0
9.772,0,0
9.774,0,0
9.776,0,0
9.778,0,0
9.78,0,0
9.782,0,0
9.784,0,0
9.786,0,0
9.788,0,0
9.79,0,0
9.792,0,0
9.794,0,0
9.796,0,0
9.798,0,0
9.8,0,0
9.802,0,0
9.804,0,0
9.806,0,0
9.808,0,0
9.81,0,0
9.812,0,0
9.814,0,0
9.816,0,0
9.818,0,0
9.82,0,0
9.822,0,0
9.824,0,0
9.826,0,0
9.828,0,0
9.83,0,0
9.832,0,0
9.834,0,0
9.836,0,0
9.838,0,0
9.84,0,0
9.842,0,0
9.844,0,0
9.846,0,0
9.848,0,0
9.85,0,0
9.852,0,0
9.854,0,0
9.856,0,0
9.858,0,0
9.86,0,0
9.862,0,0
9.864,0,0
9.866,0,0
9.868,0,0
9.87,0,0
9.872,0,0
9.874,0,0
9.876,0,0
9.878,0,0
9.88,0,0
9.882,0,0
9.884,0,0
9.886,0,0
9.888,0,0
9.89,0,0
9.892,0,0
9.894,0,0
9.896,0,0
9.898,0,0
9.9,0,0
9.902,0,0
9.904,0,0
9.906,0,0
9.908,0,0
9.91,0,0
9.912,0,0
9.914,0,0
9.916,0,0
9.918,0,0
9.92,0,0
9.922,0,0
9.924,0,0
9.926,0,0
9.928,0,0
9.93,0,0
9.932,0,0
9.934,0,0
9.936,0,0
9.938,0,0
9.94,0,0
9.942,0,0
9.944,0,0
9.946,0,0
9.948,0,0
9.95,0,0
9.952,0,0
9.954,0,0
9.956,0,0
9.958,0,0
9.96,0,0
9.962,0,0
9.964,0,0
9.966,0,0
9.968,0,0
9.97,0,0
9.972,0,0
9.974,0,0
9.976,0,0
9.978,0,0
9.98,0,0
9.982,0,0
9.984,0,0
9.986,0,0
9.988,0,0
9.99,0,0
9.992,0,0
9.994,0,0
9.996,0,0
9.998,0,0
10,0,0
10,1,1
