"time","prismatic.s","prismatic.v","prismatic1.s","prismatic1.v"
0.42,-1.06128365644983,-0.247616661471268,-1.06154163642624,-0.248676069318404
0.4206,-1.06143226210195,-0.247732501351871,-1.06169087790575,-0.248792507014154
0.4212,-1.06158093694293,-0.247847449592728,-1.06184018893158,-0.248908049588148
0.4218,-1.061729680436,-0.247961505789063,-1.06198956896487,-0.249022696633654
0.4224,-1.06187849204415,-0.2480746695395,-1.06213901746651,-0.249136447747354
0.423,-1.06202737123006,-0.248186940446063,-1.06228853389709,-0.249249302529338
0.4236,-1.06217631745618,-0.248298318114181,-1.06243811771694,-0.249361260583116
0.4242,-1.06232533018464,-0.248408802152689,-1.06258776838611,-0.249472321515615
0.4248,-1.06247440887734,-0.248518392173837,-1.06273748536439,-0.24958248493719
0.4254,-1.06262355299592,-0.248627087793289,-1.06288726811131,-0.249691750461618
0.426,-1.06277276200171,-0.248734888630126,-1.06303711608611,-0.249800117706112
0.4266,-1.06292203535584,-0.248841794306855,-1.06318702874779,-0.249907586291315
0.4272,-1.06307137251912,-0.248947804449407,-1.06333700555508,-0.250014155841313
0.4278,-1.06322077393408,-0.249052912826912,-1.06348704695218,-0.250119820104651
0.4284,-1.06337023820644,-0.249157124172471,-1.06363715153938,-0.250224583828922
0.429,-1.06351976473067,-0.24926043851371,-1.06378731870881,-0.250328447041195
0.4296,-1.06366935296836,-0.249362855479662,-1.06393754791996,-0.250431409368667
0.4302,-1.06381900238089,-0.249464374702628,-1.06408783863208,-0.250533470441818
0.4308,-1.0639687124294,-0.249564995818188,-1.06423819030423,-0.250634629894418
0.4314,-1.06411848257482,-0.249664718465199,-1.0643886023952,-0.250734887363524
0.432,-1.06426831227786,-0.249763542285797,-1.06453907436362,-0.250834242489484
0.4326,-1.064418200999,-0.249861466925402,-1.06468960566784,-0.250932694915943
0.4332,-1.06456814819854,-0.249958492032717,-1.06484019576605,-0.251030244289842
0.4338,-1.06471815333653,-0.250054617259736,-1.0649908441162,-0.251126890261419
0.4344,-1.06486821587283,-0.25014984226174,-1.06514155017602,-0.251222632484214
0.435,-1.06501833526708,-0.250244166697301,-1.06529231340304,-0.251317470615074
0.4356,-1.06516851097872,-0.250337590228289,-1.06544313325458,-0.251411404314147
0.4362,-1.06531874246699,-0.250430112519869,-1.06559400918777,-0.251504433244893
0.4368,-1.06546902919091,-0.250521733240504,-1.06574494065951,-0.251596557074082
0.4374,-1.06561937060931,-0.250612452061962,-1.06589592712651,-0.251687775471798
0.438,-1.06576976618082,-0.250702268659312,-1.06604696804529,-0.25177808811144
0.4386,-1.06592021536387,-0.250791182710931,-1.06619806287214,-0.251867494669725
0.4392,-1.06607071761671,-0.250879193898504,-1.06634921106318,-0.25195599482669
0.4398,-1.06622127239735,-0.250966301907028,-1.06650041207433,-0.252043588265698
0.4404,-1.06637187916367,-0.251052506424814,-1.06665166536131,-0.252130274673434
0.441,-1.0665225373733,-0.251137807143486,-1.06680297037966,-0.252216053739911
0.4416,-1.06667324648373,-0.251222203757992,-1.06695432658472,-0.252300925158473
0.4422,-1.06682400595224,-0.251305695966594,-1.06710573343165,-0.252384888625798
0.4428,-1.06697481523593,-0.251388283470883,-1.06725719037541,-0.252467943841896
0.4434,-1.0671256737917,-0.251469965975771,-1.06740869687079,-0.252550090510116
0.444,-1.06727658107631,-0.251550743189502,-1.0675602523724,-0.252631328337147
0.4446,-1.06742753654629,-0.251630614823646,-1.06771185633466,-0.252711657033017
0.4452,-1.06757853965804,-0.25170958059311,-1.06786350821182,-0.252791076311104
0.4458,-1.06772958986775,-0.251787640216132,-1.06801520745794,-0.252869585888127
0.4464,-1.06788068663145,-0.251864793414291,-1.06816695352692,-0.252947185484158
0.447,-1.068031829405,-0.251941039912504,-1.06831874587249,-0.25302387482262
0.4476,-1.06818301764409,-0.252016379439029,-1.0684705839482,-0.253099653630289
0.4482,-1.06833425080424,-0.252090811725471,-1.06862246720743,-0.253174521637298
0.4488,-1.0684855283408,-0.252164336506782,-1.0687743951034,-0.25324847857714
0.4494,-1.06863684970896,-0.25223695352126,-1.06892636708915,-0.253321524186667
0.45,-1.06878821436376,-0.252308662510559,-1.06907838261758,-0.253393658206095
0.4506,-1.06893962176005,-0.252379463219685,-1.06923044114141,-0.253464880379009
0.4512,-1.06909107135254,-0.252449355397,-1.06938254211321,-0.253535190452358
0.4518,-1.06924256259579,-0.252518338794225,-1.06953468498539,-0.253604588176465
0.4524,-1.0693940949442,-0.252586413166445,-1.0696868692102,-0.253673073305026
0.453,-1.069545667852,-0.252653578272105,-1.06983909423974,-0.253740645595109
0.4536,-1.06969728077329,-0.252719833873019,-1.06999135952597,-0.253807304807165
0.4542,-1.06984893316201,-0.252785179734367,-1.07014366452067,-0.253873050705023
0.4548,-1.07000062447196,-0.2528496156247,-1.0702960086755,-0.253937883055894
0.4554,-1.07015235415679,-0.252913141315945,-1.07044839144196,-0.254001801630375
0.456,-1.07030412167001,-0.252975756583402,-1.0706008122714,-0.254064806202451
0.4566,-1.07045592646497,-0.25303746120575,-1.07075327061506,-0.254126896549496
0.4572,-1.0706077679949,-0.253098254965047,-1.07090576592399,-0.254188072452277
0.4578,-1.0707596457129,-0.253158137646735,-1.07105829764913,-0.254248333694955
0.4584,-1.07091155907191,-0.253217109039642,-1.07121086524129,-0.25430768006509
0.459,-1.07106350752474,-0.253275168935981,-1.07136346815113,-0.25436611135364
0.4596,-1.07121549052409,-0.253332317131357,-1.07151610582918,-0.254423627354964
0.4602,-1.0713675075225,-0.253388553424767,-1.07166877772583,-0.254480227866827
0.4608,-1.07151955797239,-0.253443877618601,-1.07182148329137,-0.2545359126904
0.4614,-1.07167164132607,-0.253498289518648,-1.07197422197592,-0.254590681630264
0.462,-1.0718237570357,-0.253551788934096,-1.07212699322951,-0.25464453449441
0.4626,-1.07197590455334,-0.253604375677534,-1.07227979650202,-0.254697471094243
0.4632,-1.07212808333091,-0.253656049564957,-1.07243263124323,-0.254749491244586
0.4638,-1.07228029282022,-0.253706810415763,-1.07258549690279,-0.254800594763679
0.4644,-1.07243253247296,-0.253756658052763,-1.07273839293023,-0.254850781473184
0.465,-1.07258480174071,-0.253805592302176,-1.07289131877496,-0.254900051198185
0.4656,-1.07273710007492,-0.253853612993639,-1.07304427388629,-0.254948403767194
0.4662,-1.07288942692694,-0.2539007199602,-1.0731972577134,-0.254995839012149
0.4668,-1.07304178174802,-0.253946913038329,-1.07335026970536,-0.255042356768421
0.4674,-1.07319416398928,-0.253992192067915,-1.07350330931115,-0.255087956874812
0.468,-1.07334657310175,-0.254036556892273,-1.07365637597963,-0.255132639173561
0.4686,-1.07349900853634,-0.25408000735814,-1.07380946915956,-0.255176403510344
0.4692,-1.07365146974388,-0.254122543315684,-1.07396258829957,-0.255219249734276
0.4698,-1.07380395617508,-0.254164164618502,-1.07411573284824,-0.255261177697917
0.4704,-1.07395646728055,-0.254204871123623,-1.07426890225399,-0.25530218725727
0.471,-1.07410900251082,-0.254244662691514,-1.0744220959652,-0.255342278271787
0.4716,-1.0742615613163,-0.254283539186077,-1.07457531343012,-0.255381450604369
0.4722,-1.07441414314734,-0.254321500474654,-1.0747285540969,-0.255419704121369
0.4728,-1.07456674752609,-0.254358545453674,-1.07488181748585,-0.255457037715177
0.4734,-1.07471937410215,-0.25439467129522,-1.07503510324524,-0.255493448548424
0.474,-1.0748720220731,-0.254429881297623,-1.07518841056942,-0.255528939929231
0.4746,-1.07502469088944,-0.254464175334905,-1.0753417389067,-0.255563511730658
0.4752,-1.07517738000159,-0.254497553284433,-1.07549508770535,-0.255597163829122
0.4758,-1.0753300888599,-0.25453001502692,-1.07564845641355,-0.255629896104396
0.4764,-1.07548281691466,-0.254561560446427,-1.07580184447941,-0.255661708439614
0.477,-1.07563556361607,-0.254592189430364,-1.07595525135096,-0.255692600721271
0.4776,-1.07578832841426,-0.254621901869493,-1.07610867647617,-0.255722572839225
0.4782,-1.07594111075932,-0.254650697657926,-1.07626211930295,-0.255751624686699
0.4788,-1.07609391010124,-0.254678576693133,-1.07641557927913,-0.255779756160281
0.4794,-1.07624672588998,-0.254705538875937,-1.07656905585248,-0.255806967159927
0.48,-1.07639955757542,-0.254731584110521,-1.07672254847072,-0.255833257588966
0.4806,-1.07655240460739,-0.254756712304425,-1.07687605658149,-0.255858627354094
0.4812,-1.07670526643565,-0.254780923368552,-1.07702957963239,-0.255883076365383
0.4818,-1.07685814250991,-0.254804217217167,-1.07718311707097,-0.255906604536278
0.4824,-1.07701103227985,-0.254826593767899,-1.0773366683447,-0.255929211783602
0.483,-1.07716393519507,-0.254848052941745,-1.07749023290102,-0.255950898027553
0.4836,-1.07731685070512,-0.254868594663066,-1.07764381018731,-0.255971663191713
0.4842,-1.07746977825953,-0.254888218859595,-1.07779739965092,-0.255991507203043
0.4848,-1.07762271730775,-0.254906925462436,-1.07795100073912,-0.256010429991886
0.4854,-1.07777566729922,-0.254924714406066,-1.07810461289917,-0.256028431491971
0.486,-1.07792862768332,-0.254941585628334,-1.07825823557828,-0.256045511640415
0.4866,-1.07808159790938,-0.254957539070467,-1.0784118682236,-0.256061670377722
0.4872,-1.07823457742672,-0.254972574677071,-1.07856551028226,-0.256076907647783
0.4878,-1.0783875656846,-0.254986692396128,-1.07871916120135,-0.256091223397885
0.4884,-1.07854056213226,-0.254999892179004,-1.07887282042793,-0.256104617578704
0.489,-1.0786935662189,-0.255012173980446,-1.07902648740902,-0.256117090144315
0.4896,-1.07884657739369,-0.255023537758586,-1.07918016159161,-0.256128641052187
0.4902,-1.07899959510578,-0.255033983474943,-1.07933384242267,-0.256139270263186
0.4908,-1.07915261880429,-0.255043511094421,-1.07948752934913,-0.256148977741581
0.4914,-1.07930564793831,-0.255052120585316,-1.0796412218179,-0.25615776345504
0.492,-1.07945868195692,-0.255059811919315,-1.07979491927588,-0.256165627374634
0.4926,-1.07961172030916,-0.255066585071495,-1.07994862116994,-0.256172569474842
0.4932,-1.07976476244407,-0.255072440020332,-1.08010232694691,-0.256178589733547
0.4938,-1.07991780781066,-0.255077376747694,-1.08025603605364,-0.25618368813204
0.4944,-1.08007085585793,-0.255081395238848,-1.08040974793695,-0.256187864655022
0.495,-1.08022390603488,-0.255084495482461,-1.08056346204363,-0.256191119290608
0.4956,-1.08037695779048,-0.255086677470601,-1.08071717782048,-0.256193452030323
0.4962,-1.0805300105737,-0.255087941198737,-1.08087089471429,-0.256194862869109
0.4968,-1.0806830638335,-0.255088286665746,-1.08102461217183,-0.256195351805323
0.4974,-1.08083611701884,-0.255087713873908,-1.08117832963987,-0.256194918840742
0.498,-1.08098916957867,-0.255086222828911,-1.08133204656517,-0.256193563980562
0.4986,-1.08114222096194,-0.255083813539854,-1.08148576239451,-0.256191287233402
0.4992,-1.0812952706176,-0.255080486019246,-1.08163947657465,-0.256188088611301
0.4998,-1.08144831799461,-0.255076240283009,-1.08179318855235,-0.256183968129726
0.5004,-1.08160136254193,-0.255071076350479,-1.0819468977744,-0.25617892580757
0.501,-1.08175440370852,-0.255064994244409,-1.08210060368756,-0.256172961667153
0.5016,-1.08190744094335,-0.25505799399097,-1.08225430573862,-0.256166075734228
0.5022,-1.08206047369542,-0.25505007561975,-1.08240800337438,-0.256158268037976
0.5028,-1.08221350141372,-0.255041239163761,-1.08256169604165,-0.256149538611014
0.5034,-1.08236652354725,-0.255031484659436,-1.08271538318725,-0.256139887489393
0.504,-1.08251953954504,-0.255020812146633,-1.08286906425801,-0.256129314712601
0.5046,-1.08267254885614,-0.255009221668637,-1.08302273870079,-0.256117820323564
0.5052,-1.0828255509296,-0.254996713272159,-1.08317640596247,-0.256105404368648
0.5058,-1.08297854521452,-0.254983287007341,-1.08333006548993,-0.256092066897662
0.5064,-1.08313153116,-0.254968942927756,-1.0834837167301,-0.256077807963856
0.507,-1.08328450821518,-0.254953681090407,-1.08363735912993,-0.256062627623928
0.5076,-1.08343747582922,-0.254937501555736,-1.08379099213638,-0.256046525938021
0.5082,-1.08359043345131,-0.254920404387618,-1.08394461519645,-0.256029502969726
0.5088,-1.08374338053066,-0.254902389653367,-1.08409822775718,-0.256011558786085
0.5094,-1.08389631651655,-0.254883457423736,-1.08425182926562,-0.255992693457593
0.51,-1.08404924085825,-0.254863607772919,-1.08440541916889,-0.255972907058195
0.5106,-1.08420215300509,-0.254842840778553,-1.08455899691411,-0.255952199665295
0.5112,-1.08435505240644,-0.254821156521719,-1.08471256194847,-0.255930571359752
0.5118,-1.08450793851171,-0.254798555086946,-1.08486611371917,-0.255908022225883
0.5124,-1.08466081077035,-0.254775036562209,-1.08501965167347,-0.255884552351465
0.513,-1.08481366863185,-0.254750601038932,-1.08517317525868,-0.25586016182774
0.5136,-1.08496651154576,-0.254725248611991,-1.08532668392215,-0.255834850749408
0.5142,-1.08511933896165,-0.254698979379717,-1.08548017711127,-0.25580861921464
0.5148,-1.08527215032918,-0.254671793443891,-1.08563365427349,-0.25578146732507
0.5154,-1.08542494509803,-0.254643690909753,-1.08578711485632,-0.255753395185802
0.516,-1.08557772271795,-0.254614671886001,-1.0859405583073,-0.25572440290541
0.5166,-1.08573048263875,-0.254584736484791,-1.08609398407404,-0.25569449059594
0.5172,-1.08588322431028,-0.254553884821742,-1.08624739160422,-0.255663658372912
0.5178,-1.08603594718247,-0.254522117015933,-1.08640078034557,-0.255631906355319
0.5184,-1.08618865079425,-0.25448943056082,-1.08655414983531,-0.255599232028242
0.519,-1.08634133460335,-0.254455825355409,-1.08670749952902,-0.255565635289909
0.5196,-1.08649399797329,-0.254421304088332,-1.08686082878757,-0.255531118836985
0.5202,-1.08664664035453,-0.254385866884438,-1.0870141370592,-0.255495682794256
0.5208,-1.0867992611976,-0.254349513871927,-1.08716742379226,-0.255459327289873
0.5214,-1.0869518599531,-0.254312245182352,-1.08732068843516,-0.25542205245535
0.522,-1.0871044360717,-0.254274060950617,-1.08747393043638,-0.255383858425567
0.5226,-1.08725698900418,-0.254234961314985,-1.0876271492445,-0.255344745338772
0.5232,-1.08740951820137,-0.254194946417068,-1.08778034430817,-0.255304713336578
0.5238,-1.0875620231142,-0.254154016401838,-1.08793351507611,-0.255263762563966
0.5244,-1.08771450319367,-0.254112171417624,-1.08808666099715,-0.255221893169288
0.525,-1.08786695789089,-0.25406941161611,-1.08823978152019,-0.255179105304264
0.5256,-1.08801938665704,-0.254025737152342,-1.08839287609423,-0.255135399123986
0.5262,-1.0881717889434,-0.253981148184723,-1.08854594416835,-0.255090774786917
0.5268,-1.08832416420135,-0.253935644875017,-1.08869898519174,-0.255045232454893
0.5274,-1.08847651188234,-0.25388922738835,-1.08885199861366,-0.254998772293123
0.528,-1.08862883143794,-0.25384189589321,-1.08900498388349,-0.25495139447019
0.5286,-1.08878112231981,-0.253793650561449,-1.0891579404507,-0.254903099158055
0.5292,-1.08893338397972,-0.253744491568282,-1.08931086776487,-0.254853886532053
0.5298,-1.08908561586952,-0.253694419092289,-1.08946376527565,-0.254803756770895
0.5304,-1.0892378174412,-0.253643433315416,-1.08961663243284,-0.254752710056673
0.531,-1.08938998814683,-0.253591534422977,-1.08976946868631,-0.254700746574856
0.5316,-1.08954212743858,-0.253538722603651,-1.08992227348607,-0.254647866514294
0.5322,-1.08969423476877,-0.253484998049488,-1.09007504628222,-0.254594070067216
0.5328,-1.08984630958979,-0.253430360955907,-1.09022778652496,-0.254539357429234
0.5334,-1.08999835135418,-0.253374811521697,-1.09038049366465,-0.254483728799343
0.534,-1.09015035951456,-0.253318349949018,-1.09053316715172,-0.25442718437992
0.5346,-1.0903023335237,-0.253260976443403,-1.09068580643674,-0.254369724376727
0.5352,-1.09045427283448,-0.253202691213757,-1.0908384109704,-0.254311348998913
0.5358,-1.09060617689989,-0.25314349447236,-1.09099098020351,-0.25425205845901
0.5364,-1.09075804517306,-0.253083386434865,-1.09114351358701,-0.254191852972939
0.537,-1.09090987710725,-0.253022367320305,-1.09129601057194,-0.25413073276001
0.5376,-1.09106167215582,-0.252960437351084,-1.09144847060951,-0.254068698042919
0.5382,-1.09121342977229,-0.252897596752988,-1.09160089315102,-0.254005749047754
0.5388,-1.0913651494103,-0.25283384575518,-1.09175327764794,-0.253941886003993
0.5394,-1.09151683052362,-0.252769184590201,-1.09190562355184,-0.253877109144506
0.54,-1.09166847256616,-0.252703613493975,-1.09205793031444,-0.253811418705554
0.5406,-1.09182007499197,-0.252637132705805,-1.09221019738761,-0.253744814926795
0.5412,-1.09197163725524,-0.252569742468377,-1.09236242422335,-0.253677298051277
0.5418,-1.0921231588103,-0.25250144302776,-1.09251461027378,-0.253608868325446
0.5424,-1.09227463911162,-0.252432234633406,-1.0926667549912,-0.253539525999143
0.543,-1.09242607761381,-0.252362117538153,-1.09281885782804,-0.253469271325606
0.5436,-1.09257747377165,-0.252291091998224,-1.09297091823687,-0.253398104561473
0.5442,-1.09272882704006,-0.252219158273228,-1.09312293567043,-0.253326025966777
0.5448,-1.09288013687408,-0.252146316626163,-1.09327490958158,-0.253253035804953
0.5454,-1.09303140272895,-0.252072567323413,-1.09342683942337,-0.253179134342838
0.546,-1.09318262406005,-0.251997910634755,-1.09357872464897,-0.253104321850668
0.5466,-1.0933338003229,-0.251922346833352,-1.09373056471174,-0.253028598602083
0.5472,-1.09348493097319,-0.251845876195761,-1.09388235906518,-0.252951964874126
0.5478,-1.09363601546678,-0.251768499001929,-1.09403410716296,-0.252874420947243
0.5484,-1.09378705325968,-0.251690215535198,-1.0941858084589,-0.252795967105288
0.549,-1.09393804380808,-0.251611026082302,-1.09433746240701,-0.252716603635519
0.5496,-1.09408898656832,-0.25153093093337,-1.09448906846143,-0.2526363308286
0.5502,-1.09423988099692,-0.251449930381926,-1.09464062607651,-0.252555148978606
0.5508,-1.09439072655056,-0.251368024724894,-1.09479213470674,-0.252473058383017
0.5514,-1.0945415226861,-0.251285214262589,-1.0949435938068,-0.252390059342727
0.552,-1.09469226886059,-0.251201499298731,-1.09509500283154,-0.252306152162038
0.5526,-1.09484296453123,-0.251116880140435,-1.09524636123598,-0.252221337148663
0.5532,-1.0949936091554,-0.251031357098216,-1.09539766847534,-0.252135614613728
0.5538,-1.09514420219069,-0.250944930485992,-1.095548924005,-0.252048984871774
0.5544,-1.09529474309484,-0.250857600621082,-1.09570012728052,-0.251961448240753
0.555,-1.09544523132579,-0.250769367824208,-1.09585127775767,-0.251873005042035
0.5556,-1.09559566634167,-0.250680232419495,-1.09600237489238,-0.251783655600405
0.5562,-1.09574604760078,-0.250590194734472,-1.09615341814078,-0.251693400244065
0.5568,-1.09589637456163,-0.250499255100076,-1.09630440695919,-0.251602239304634
0.5574,-1.0960466466829,-0.250407413850647,-1.09645534080413,-0.25151017311715
0.558,-1.0961968634235,-0.250314671323936,-1.09660621913231,-0.251417202020073
0.5586,-1.09634702424251,-0.250221027861099,-1.09675704140062,-0.25132332635528
0.5592,-1.09649712859919,-0.250126483806701,-1.09690780706617,-0.251228546468071
0.5598,-1.09664717595305,-0.250031039508721,-1.09705851558625,-0.251132862707169
0.5604,-1.09679716576376,-0.249934695318543,-1.09720916641839,-0.25103627542472
0.561,-1.09694709749121,-0.249837451590968,-1.09735975902028,-0.250938784976293
0.5616,-1.0970969705955,-0.249739308684207,-1.09751029284983,-0.250840391720883
0.5622,-1.09724678453692,-0.249640266959884,-1.09766076736518,-0.250741096020912
0.5628,-1.09739653877599,-0.249540326783039,-1.09781118202466,-0.250640898242226
0.5634,-1.09754623277342,-0.249439488522127,-1.0979615362868,-0.250539798754102
0.564,-1.09769586606915,-0.249337748138121,-1.09811182969004,-0.250437793504278
0.5646,-1.09784543807237,-0.249235108907513,-1.09826206164094,-0.250334885779343
0.5652,-1.09799494822313,-0.249131572399506,-1.09841223157721,-0.250231077153156
0.5658,-1.09814439598318,-0.249027138987502,-1.09856233895841,-0.250126367999962
0.5664,-1.09829378081448,-0.248921809048193,-1.09871238324434,-0.250020758697309
0.567,-1.09844310217923,-0.248815582961563,-1.09886236389502,-0.249914249626045
0.5676,-1.09859235953985,-0.248708461110885,-1.0990122803707,-0.249806841170323
0.5682,-1.098741552359,-0.248600443882722,-1.09916213213185,-0.249698533717598
0.5688,-1.09889068009955,-0.248491531666928,-1.0993119186392,-0.249589327658626
0.5694,-1.09903974222462,-0.248381724856649,-1.09946163935367,-0.249479223387466
0.57,-1.09918873819756,-0.248271023848319,-1.09961129373646,-0.249368221301482
0.5706,-1.09933766748196,-0.248159429041665,-1.09976088124898,-0.249256321801338
0.5712,-1.09948652954164,-0.248046940839704,-1.0999104013529,-0.249143525291003
0.5718,-1.09963532384069,-0.247933559648742,-1.1000598535101,-0.249029832177746
0.5724,-1.0997840498434,-0.247819285878379,-1.10020923718274,-0.248915242872141
0.573,-1.09993270701434,-0.247704119941505,-1.1003585518332,-0.248799757788066
0.5736,-1.10008129481831,-0.247588062254298,-1.10050779692413,-0.2486833773427
0.5742,-1.10022981272037,-0.247471113236232,-1.10065697191841,-0.248566101956525
0.5748,-1.10037826018582,-0.247353273310067,-1.10080607627917,-0.248447932053327
0.5754,-1.10052663668021,-0.247234542901859,-1.10095510946982,-0.248328868060195
0.576,-1.10067494166937,-0.247114922440951,-1.10110407095399,-0.248208910407523
0.5766,-1.10082317461936,-0.246994412359981,-1.10125296019561,-0.248088059529005
0.5772,-1.1009713349965,-0.246873013094875,-1.10140177665882,-0.247966315861642
0.5778,-1.1011194222674,-0.246750725084853,-1.10155051980805,-0.247843679845734
0.5784,-1.10126743589889,-0.246627548772424,-1.10169918910801,-0.247720151924889
0.579,-1.10141537535811,-0.246503484603391,-1.10184778402364,-0.247595732546017
0.5796,-1.10156324011242,-0.246378533026848,-1.10199630402016,-0.247470422159331
0.5802,-1.10171102962949,-0.246252694495179,-1.10214474856307,-0.247344221218347
0.5808,-1.10185874337724,-0.24612596946406,-1.10229311711813,-0.247217130179888
0.5814,-1.10200638082386,-0.245998358392462,-1.10244140915138,-0.247089149504077
0.582,-1.10215394143782,-0.245869861742643,-1.10258962412912,-0.246960279654344
0.5826,-1.10230142468787,-0.245740479980157,-1.10273776151796,-0.24683052109742
0.5832,-1.10244883004303,-0.245610213573847,-1.10288582078475,-0.246699874303343
0.5838,-1.10259615697262,-0.245479062995849,-1.10303380139665,-0.246568339745454
0.5844,-1.10274340494621,-0.245347028721593,-1.10318170282109,-0.246435917900396
0.585,-1.10289057343369,-0.245214111229797,-1.10332952452578,-0.24630260924812
0.5856,-1.1030376619052,-0.245080311002475,-1.10347726597873,-0.246168414271879
0.5862,-1.1031846698312,-0.244945628524931,-1.10362492664824,-0.246033333458229
0.5868,-1.10333159668242,-0.244810064285762,-1.10377250600289,-0.245897367297034
0.5874,-1.1034784419299,-0.244673618776857,-1.10392000351156,-0.24576051628146
0.588,-1.10362520504495,-0.244536292493399,-1.10406741864341,-0.245622780907978
0.5886,-1.10377188549919,-0.244398085933862,-1.10421475086792,-0.245484161676364
0.5892,-1.10391848276455,-0.244258999600011,-1.10436199965486,-0.245344659089697
0.5898,-1.10406499631323,-0.244119033996908,-1.10450916447429,-0.245204273654363
0.5904,-1.10421142561777,-0.243978189632902,-1.10465624479659,-0.245063005880051
0.591,-1.10435777015098,-0.24383646701964,-1.10480324009243,-0.244920856279756
0.5916,-1.10450402938599,-0.243693866672059,-1.10495014983279,-0.244777825369777
0.5922,-1.10465020279624,-0.243550389108388,-1.10509697348897,-0.244633913669719
0.5928,-1.10479628985547,-0.243406034850151,-1.10524371053257,-0.244489121702491
0.5934,-1.10494229003775,-0.243260804422164,-1.10539036043551,-0.244343449994308
0.594,-1.10508820281744,-0.243114698352537,-1.10553692267,-0.244196899074688
0.5946,-1.10523402766924,-0.24296771717267,-1.10568339670861,-0.244049469476457
0.5952,-1.10537976406815,-0.24281986141726,-1.10582978202419,-0.243901161735745
0.5958,-1.1055254114895,-0.242671131624295,-1.10597607808992,-0.243751976391986
0.5964,-1.10567096940893,-0.242521528335057,-1.10612228437932,-0.243601913987923
0.597,-1.10581643730241,-0.242371052094119,-1.10626840036622,-0.2434509750696
0.5976,-1.10596181464624,-0.242219703449352,-1.10641442552476,-0.243299160186369
0.5982,-1.10610710091704,-0.242067482951916,-1.10656035932945,-0.243146469890887
0.5988,-1.10625229559176,-0.241914391156267,-1.10670620125509,-0.242992904739118
0.5994,-1.10639739814769,-0.241760428620154,-1.10685195077684,-0.24283846529033
0.6,-1.10654240806245,-0.241605595904618,-1.10699760737017,-0.242683152107096
0.6006,-1.10668732481398,-0.241449893573995,-1.10714317051091,-0.242526965755297
0.6012,-1.10683214788058,-0.241293322195917,-1.10728863967521,-0.242369906804119
0.6018,-1.10697687674088,-0.241135882341305,-1.10743401433957,-0.242211975826053
0.6024,-1.10712151087384,-0.240977574584377,-1.10757929398082,-0.242053173396897
0.603,-1.10726604975878,-0.240818399502644,-1.10772447807616,-0.241893500095755
0.6036,-1.10741049287536,-0.240658357676912,-1.10786956610311,-0.241732956505038
0.6042,-1.10755483970357,-0.24049744969128,-1.10801455753954,-0.24157154321046
0.6048,-1.10769908972379,-0.24033567613314,-1.10815945186369,-0.241409260801044
0.6054,-1.1078432424167,-0.24017303759318,-1.10830424855413,-0.24124610986912
0.606,-1.10798729726337,-0.240009534665382,-1.1084489470898,-0.241082091010321
0.6066,-1.10813125374521,-0.239845167947021,-1.10859354694998,-0.24091720482359
0.6072,-1.108275111344,-0.239679938038667,-1.10873804761432,-0.240751451911173
0.6078,-1.10841886954185,-0.239513845544186,-1.10888244856282,-0.240584832878627
0.6084,-1.10856252782125,-0.239346891070735,-1.10902674927586,-0.24041734833481
0.609,-1.10870608566317,-0.239179074852073,-1.1091709492323,-0.240248998513977
0.6096,-1.10884954252419,-0.239010392206342,-1.10931504788705,-0.240079778718837
0.6102,-1.10899289791474,-0.23884084909052,-1.10945904474798,-0.239909694925407
0.6108,-1.10913615131873,-0.238670446115779,-1.10960293929688,-0.239738747746583
0.6114,-1.10927930222044,-0.238499183896451,-1.10974673101591,-0.239566937798428
0.612,-1.10942235010451,-0.238327063050023,-1.10989041938761,-0.239394265700175
0.6126,-1.10956529445597,-0.238154084197139,-1.11003400389487,-0.239220732074223
0.6132,-1.1097081347602,-0.237980247961599,-1.11017748402099,-0.239046337546142
0.6138,-1.10985087050298,-0.237805554970357,-1.11032085924962,-0.238871082744663
0.6144,-1.10999350117048,-0.237630005853518,-1.11046412906481,-0.238694968301686
0.615,-1.11013602624921,-0.237453601244345,-1.11060729295099,-0.238517994852274
0.6156,-1.1102784452261,-0.237276341779248,-1.11075035039296,-0.238340163034655
0.6162,-1.11042075758845,-0.237098228097791,-1.11089330087593,-0.238161473490218
0.6168,-1.11056296282396,-0.236919260842687,-1.11103614388547,-0.237981926863516
0.6174,-1.1107050604207,-0.236739440659798,-1.11117887890756,-0.237801523802261
0.618,-1.11084704986715,-0.236558768198137,-1.11132150542857,-0.237620264957327
0.6186,-1.11098893065217,-0.236377244109862,-1.11146402293527,-0.237438150982746
0.6192,-1.11113070226503,-0.23619486905028,-1.11160643091481,-0.237255182535711
0.6198,-1.11127236419537,-0.236011643677843,-1.11174872885476,-0.237071360276571
0.6204,-1.11141391593325,-0.235827568654148,-1.11189091624305,-0.236886684868832
0.621,-1.11155535696914,-0.235642644643936,-1.11203299256807,-0.236701156979157
0.6216,-1.1116966867939,-0.235456872315095,-1.11217495731857,-0.236514777277364
0.6222,-1.11183790489878,-0.235270252338652,-1.11231680998372,-0.236327546436426
0.6228,-1.11197901077547,-0.235082785388777,-1.11245855005309,-0.236139465132468
0.6234,-1.11212000391603,-0.234894472142782,-1.11260017701669,-0.235950534044769
0.624,-1.11226088381298,-0.234705313281118,-1.1127416903649,-0.235760753855761
0.6246,-1.1124016499592,-0.234515309487377,-1.11288308958855,-0.235570125251026
