"time","annulus_pipe.mediums[1].h","annulus_pipe.mediums[2].h","annulus_pipe.mediums[2].p","circular_pipe.mediums[1].h","circular_pipe.mediums[2].h","circular_pipe.mediums[2].p"
0.4454,84858.4652350282,84781.8822258344,923094.860401023,84858.4652350282,84593.5071151301,732473.913134076
0.4456,84858.4652350282,84781.8824204646,923094.860399702,84858.4652350282,84593.5084574011,732473.913101733
0.4458,84858.4652350282,84781.8826150949,923094.860398382,84858.4652350282,84593.5097996722,732473.91306939
0.446,84858.4652350282,84781.8828097251,923094.860397062,84858.4652350282,84593.5111419432,732473.913037047
0.4462,84858.4652350282,84781.8830043553,923094.860395741,84858.4652350282,84593.5124842142,732473.913004705
0.4464,84858.4652350282,84781.8831989856,923094.860394421,84858.4652350282,84593.5138264853,732473.912972362
0.4466,84858.4652350282,84781.8833936158,923094.860393101,84858.4652350282,84593.5151687563,732473.912940019
0.4468,84858.4652350282,84781.8835882461,923094.86039178,84858.4652350282,84593.5165110274,732473.912907676
0.447,84858.4652350282,84781.8837828763,923094.86039046,84858.4652350282,84593.5178532984,732473.912875334
0.4472,84858.4652350282,84781.8839775066,923094.860389139,84858.4652350282,84593.5191955694,732473.912842991
0.4474,84858.4652350282,84781.8841721368,923094.860387819,84858.4652350282,84593.5205378405,732473.912810648
0.4476,84858.4652350282,84781.8843667671,923094.860386499,84858.4652350282,84593.5218801115,732473.912778305
0.4478,84858.4652350282,84781.8845613973,923094.860385178,84858.4652350282,84593.5232223826,732473.912745963
0.448,84858.4652350282,84781.8847560276,923094.860383858,84858.4652350282,84593.5245646536,732473.91271362
0.4482,84858.4652350282,84781.8849506578,923094.860382537,84858.4652350282,84593.5259069247,732473.912681277
0.4484,84858.4652350282,84781.8851452881,923094.860381217,84858.4652350282,84593.5272491957,732473.912648934
0.4486,84858.4652350282,84781.8853399183,923094.860379897,84858.4652350282,84593.5285914667,732473.912616592
0.4488,84858.4652350282,84781.8855345486,923094.860378576,84858.4652350282,84593.5299337378,732473.912584249
0.449,84858.4652350282,84781.8857291788,923094.860377256,84858.4652350282,84593.5312760088,732473.912551906
0.4492,84858.4652350282,84781.885923809,923094.860375936,84858.4652350282,84593.5326182798,732473.912519563
0.4494,84858.4652350282,84781.8861184393,923094.860374615,84858.4652350282,84593.5339605509,732473.912487221
0.4496,84858.4652350282,84781.8863130695,923094.860373295,84858.4652350282,84593.5353028219,732473.912454878
0.4498,84858.4652350282,84781.8865076998,923094.860371974,84858.4652350282,84593.536645093,732473.912422535
0.45,84858.4652350282,84781.88670233,923094.860370654,84858.4652350282,84593.537987364,732473.912390192
0.4502,84858.4652350282,84781.8868969603,923094.860369334,84858.4652350282,84593.5393296351,732473.91235785
0.4504,84858.4652350282,84781.8870915905,923094.860368013,84858.4652350282,84593.5406719061,732473.912325507
0.4506,84858.4652350282,84781.8872862208,923094.860366693,84858.4652350282,84593.5420141771,732473.912293164
0.4508,84858.4652350282,84781.887480851,923094.860365373,84858.4652350282,84593.5433564482,732473.912260821
0.451,84858.4652350282,84781.8876754813,923094.860364052,84858.4652350282,84593.5446987192,732473.912228479
0.4512,84858.4652350282,84781.8878701115,923094.860362732,84858.4652350282,84593.5460409903,732473.912196136
0.4514,84858.4652350282,84781.8880647418,923094.860361411,84858.4652350282,84593.5473832613,732473.912163793
0.4516,84858.4652350282,84781.888259372,923094.860360091,84858.4652350282,84593.5487255324,732473.91213145
0.4518,84858.4652350282,84781.8884540023,923094.860358771,84858.4652350282,84593.5500678034,732473.912099108
0.452,84858.4652350282,84781.8886486325,923094.86035745,84858.4652350282,84593.5514100744,732473.912066765
0.4522,84858.4652350282,84781.8888432628,923094.86035613,84858.4652350282,84593.5527523455,732473.912034422
0.4524,84858.4652350282,84781.889037893,923094.860354809,84858.4652350282,84593.5540946165,732473.912002079
0.4526,84858.4652350282,84781.8892325232,923094.860353489,84858.4652350282,84593.5554368875,732473.911969737
0.4528,84858.4652350282,84781.8894271535,923094.860352169,84858.4652350282,84593.5567791586,732473.911937394
0.453,84858.4652350282,84781.8896217837,923094.860350848,84858.4652350282,84593.5581214296,732473.911905051
0.4532,84858.4652350282,84781.889816414,923094.860349528,84858.4652350282,84593.5594637007,732473.911872708
0.4534,84858.4652350282,84781.8900110442,923094.860348208,84858.4652350282,84593.5608059717,732473.911840366
0.4536,84858.4652350282,84781.8902056745,923094.860346887,84858.4652350282,84593.5621482428,732473.911808023
0.4538,84858.4652350282,84781.8904003047,923094.860345567,84858.4652350282,84593.5634905138,732473.91177568
0.454,84858.4652350282,84781.890594935,923094.860344246,84858.4652350282,84593.5648327848,732473.911743337
0.4542,84858.4652350282,84781.8907895652,923094.860342926,84858.4652350282,84593.5661750559,732473.911710995
0.4544,84858.4652350282,84781.8909841955,923094.860341606,84858.4652350282,84593.5675173269,732473.911678652
0.4546,84858.4652350282,84781.8911788257,923094.860340285,84858.4652350282,84593.568859598,732473.911646309
0.4548,84858.4652350282,84781.8913734559,923094.860338965,84858.4652350282,84593.570201869,732473.911613966
0.455,84858.4652350282,84781.8915680862,923094.860337645,84858.4652350282,84593.57154414,732473.911581623
0.4552,84858.4652350282,84781.8917627164,923094.860336324,84858.4652350282,84593.5728864111,732473.911549281
0.4554,84858.4652350282,84781.8919573467,923094.860335004,84858.4652350282,84593.5742286821,732473.911516938
0.4556,84858.4652350282,84781.8921519769,923094.860333683,84858.4652350282,84593.5755709532,732473.911484595
0.4558,84858.4652350282,84781.8923466072,923094.860332363,84858.4652350282,84593.5769132242,732473.911452253
0.456,84858.4652350282,84781.8925412374,923094.860331043,84858.4652350282,84593.5782554952,732473.91141991
0.4562,84858.4652350282,84781.8927358677,923094.860329722,84858.4652350282,84593.5795977663,732473.911387567
0.4564,84858.4652350282,84781.8929304979,923094.860328402,84858.4652350282,84593.5809400373,732473.911355224
0.4566,84858.4652350282,84781.8931251282,923094.860327081,84858.4652350282,84593.5822823084,732473.911322881
0.4568,84858.4652350282,84781.8933197584,923094.860325761,84858.4652350282,84593.5836245794,732473.911290539
0.457,84858.4652350282,84781.8935143886,923094.860324441,84858.4652350282,84593.5849668505,732473.911258196
0.4572,84858.4652350282,84781.8937090189,923094.86032312,84858.4652350282,84593.5863091215,732473.911225853
0.4574,84858.4652350282,84781.8939036492,923094.8603218,84858.4652350282,84593.5876513925,732473.911193511
0.4576,84858.4652350282,84781.8940982794,923094.860320479,84858.4652350282,84593.5889936636,732473.911161168
0.4578,84858.4652350282,84781.8942929097,923094.860319159,84858.4652350282,84593.5903359346,732473.911128825
0.458,84858.4652350282,84781.8944875399,923094.860317839,84858.4652350282,84593.5916782057,732473.911096482
0.4582,84858.4652350282,84781.8946821701,923094.860316518,84858.4652350282,84593.5930204767,732473.911064139
0.4584,84858.4652350282,84781.8948768004,923094.860315198,84858.4652350282,84593.5943627477,732473.911031797
0.4586,84858.4652350282,84781.8950714306,923094.860313878,84858.4652350282,84593.5957050188,732473.910999454
0.4588,84858.4652350282,84781.8952660609,923094.860312557,84858.4652350282,84593.5970472898,732473.910967111
0.459,84858.4652350282,84781.8954606911,923094.860311237,84858.4652350282,84593.5983895609,732473.910934769
0.4592,84858.4652350282,84781.8956553214,923094.860309917,84858.4652350282,84593.5997318319,732473.910902426
0.4594,84858.4652350282,84781.8958499516,923094.860308596,84858.4652350282,84593.6010741029,732473.910870083
0.4596,84858.4652350282,84781.8960445819,923094.860307276,84858.4652350282,84593.602416374,732473.91083774
0.4598,84858.4652350282,84781.8962392121,923094.860305955,84858.4652350282,84593.603758645,732473.910805397
0.46,84858.4652350282,84781.8964338424,923094.860304635,84858.4652350282,84593.6051009161,732473.910773055
0.4602,84858.4652350282,84781.8966284726,923094.860303315,84858.4652350282,84593.6064431871,732473.910740712
0.4604,84858.4652350282,84781.8968231028,923094.860301994,84858.4652350282,84593.6077854581,732473.910708369
0.4606,84858.4652350282,84781.8970177331,923094.860300674,84858.4652350282,84593.6091277292,732473.910676026
0.4608,84858.4652350282,84781.8972123633,923094.860299353,84858.4652350282,84593.6104700002,732473.910643684
0.461,84858.4652350282,84781.8974069936,923094.860298033,84858.4652350282,84593.6118122713,732473.910611341
0.4612,84858.4652350282,84781.8976016238,923094.860296713,84858.4652350282,84593.6131545423,732473.910578998
0.4614,84858.4652350282,84781.8977962541,923094.860295392,84858.4652350282,84593.6144968133,732473.910546655
0.4616,84858.4652350282,84781.8979908843,923094.860294072,84858.4652350282,84593.6158390844,732473.910514313
0.4618,84858.4652350282,84781.8981855146,923094.860292751,84858.4652350282,84593.6171813554,732473.91048197
0.462,84858.4652350282,84781.8983801448,923094.860291431,84858.4652350282,84593.6185236265,732473.910449627
0.4622,84858.4652350282,84781.8985747751,923094.860290111,84858.4652350282,84593.6198658975,732473.910417284
0.4624,84858.4652350282,84781.8987694053,923094.86028879,84858.4652350282,84593.6212081686,732473.910384942
0.4626,84858.4652350282,84781.8989640356,923094.86028747,84858.4652350282,84593.6225504396,732473.910352599
0.4628,84858.4652350282,84781.8991586658,923094.86028615,84858.4652350282,84593.6238927106,732473.910320256
0.463,84858.4652350282,84781.8993532961,923094.860284829,84858.4652350282,84593.6252349817,732473.910287914
0.4632,84858.4652350282,84781.8995479263,923094.860283509,84858.4652350282,84593.6265772527,732473.910255571
0.4634,84858.4652350282,84781.8997425565,923094.860282189,84858.4652350282,84593.6279195238,732473.910223228
0.4636,84858.4652350282,84781.8999371868,923094.860280868,84858.4652350282,84593.6292617948,732473.910190885
0.4638,84858.4652350282,84781.900131817,923094.860279548,84858.4652350282,84593.6306040658,732473.910158542
0.464,84858.4652350282,84781.9003264473,923094.860278227,84858.4652350282,84593.6319463369,732473.9101262
0.4642,84858.4652350282,84781.9005210775,923094.860276907,84858.4652350282,84593.6332886079,732473.910093857
0.4644,84858.4652350282,84781.9007157078,923094.860275586,84858.4652350282,84593.634630879,732473.910061514
0.4646,84858.4652350282,84781.900910338,923094.860274266,84858.4652350282,84593.63597315,732473.910029172
0.4648,84858.4652350282,84781.9011049683,923094.860272946,84858.4652350282,84593.637315421,732473.909996829
0.465,84858.4652350282,84781.9012995985,923094.860271625,84858.4652350282,84593.6386576921,732473.909964486
0.4652,84858.4652350282,84781.9014942288,923094.860270305,84858.4652350282,84593.6399999631,732473.909932143
0.4654,84858.4652350282,84781.901688859,923094.860268985,84858.4652350282,84593.6413422342,732473.9098998
0.4656,84858.4652350282,84781.9018834893,923094.860267664,84858.4652350282,84593.6426845052,732473.909867458
0.4658,84858.4652350282,84781.9020781195,923094.860266344,84858.4652350282,84593.6440267762,732473.909835115
0.466,84858.4652350282,84781.9022727498,923094.860265023,84858.4652350282,84593.6453690473,732473.909802772
0.4662,84858.4652350282,84781.90246738,923094.860263703,84858.4652350282,84593.6467113183,732473.909770429
0.4664,84858.4652350282,84781.9026620102,923094.860262383,84858.4652350282,84593.6480535894,732473.909738087
0.4666,84858.4652350282,84781.9028566405,923094.860261062,84858.4652350282,84593.6493958604,732473.909705744
0.4668,84858.4652350282,84781.9030512707,923094.860259742,84858.4652350282,84593.6507381314,732473.909673401
0.467,84858.4652350282,84781.903245901,923094.860258422,84858.4652350282,84593.6520804025,732473.909641058
0.4672,84858.4652350282,84781.9034405312,923094.860257101,84858.4652350282,84593.6534226735,732473.909608716
0.4674,84858.4652350282,84781.9036351615,923094.860255781,84858.4652350282,84593.6547649446,732473.909576373
0.4676,84858.4652350282,84781.9038297917,923094.86025446,84858.4652350282,84593.6561072156,732473.90954403
0.4678,84858.4652350282,84781.904024422,923094.86025314,84858.4652350282,84593.6574494867,732473.909511687
0.468,84858.4652350282,84781.9042190522,923094.860251819,84858.4652350282,84593.6587917577,732473.909479345
0.4682,84858.4652350282,84781.9044136825,923094.860250499,84858.4652350282,84593.6601340287,732473.909447002
0.4684,84858.4652350282,84781.9046083127,923094.860249179,84858.4652350282,84593.6614762998,732473.909414659
0.4686,84858.4652350282,84781.904802943,923094.860247858,84858.4652350282,84593.6628185708,732473.909382316
0.4688,84858.4652350282,84781.9049975732,923094.860246538,84858.4652350282,84593.6641608419,732473.909349974
0.469,84858.4652350282,84781.9051922035,923094.860245218,84858.4652350282,84593.6655031129,732473.909317631
0.4692,84858.4652350282,84781.9053868337,923094.860243897,84858.4652350282,84593.6668453839,732473.909285288
0.4694,84858.4652350282,84781.9055814639,923094.860242577,84858.4652350282,84593.668187655,732473.909252945
0.4696,84858.4652350282,84781.9057760942,923094.860241257,84858.4652350282,84593.669529926,732473.909220603
0.4698,84858.4652350282,84781.9059707244,923094.860239936,84858.4652350282,84593.6708721971,732473.90918826
0.47,84858.4652350282,84781.9061653547,923094.860238616,84858.4652350282,84593.6722144681,732473.909155917
0.4702,84858.4652350282,84781.9063599849,923094.860237295,84858.4652350282,84593.6735567391,732473.909123574
0.4704,84858.4652350282,84781.9065546152,923094.860235975,84858.4652350282,84593.6748990102,732473.909091232
0.4706,84858.4652350282,84781.9067492454,923094.860234655,84858.4652350282,84593.6762412812,732473.909058889
0.4708,84858.4652350282,84781.9069438757,923094.860233334,84858.4652350282,84593.6775835523,732473.909026546
0.471,84858.4652350282,84781.9071385059,923094.860232014,84858.4652350282,84593.6789258233,732473.908994203
0.4712,84858.4652350282,84781.9073331362,923094.860230693,84858.4652350282,84593.6802680944,732473.908961861
0.4714,84858.4652350282,84781.9075277664,923094.860229373,84858.4652350282,84593.6816103654,732473.908929518
0.4716,84858.4652350282,84781.9077223967,923094.860228053,84858.4652350282,84593.6829526364,732473.908897175
0.4718,84858.4652350282,84781.9079170269,923094.860226732,84858.4652350282,84593.6842949075,732473.908864832
0.472,84858.4652350282,84781.9081116571,923094.860225412,84858.4652350282,84593.6856371785,732473.90883249
0.4722,84858.4652350282,84781.9083062874,923094.860224091,84858.4652350282,84593.6869794495,732473.908800147
0.4724,84858.4652350282,84781.9085009176,923094.860222771,84858.4652350282,84593.6883217206,732473.908767804
0.4726,84858.4652350282,84781.9086955479,923094.860221451,84858.4652350282,84593.6896639916,732473.908735461
0.4728,84858.4652350282,84781.9088901781,923094.86022013,84858.4652350282,84593.6910062627,732473.908703119
0.473,84858.4652350282,84781.9090848084,923094.86021881,84858.4652350282,84593.6923485337,732473.908670776
0.4732,84858.4652350282,84781.9092794386,923094.86021749,84858.4652350282,84593.6936908048,732473.908638433
0.4734,84858.4652350282,84781.9094740689,923094.860216169,84858.4652350282,84593.6950330758,732473.90860609
0.4736,84858.4652350282,84781.9096686991,923094.860214849,84858.4652350282,84593.6963753468,732473.908573748
0.4738,84858.4652350282,84781.9098633294,923094.860213528,84858.4652350282,84593.6977176179,732473.908541405
0.474,84858.4652350282,84781.9100579596,923094.860212208,84858.4652350282,84593.6990598889,732473.908509062
0.4742,84858.4652350282,84781.9102525898,923094.860210888,84858.4652350282,84593.70040216,732473.908476719
0.4744,84858.4652350282,84781.9104472201,923094.860209567,84858.4652350282,84593.701744431,732473.908444377
0.4746,84858.4652350282,84781.9106418504,923094.860208247,84858.4652350282,84593.7030867021,732473.908412034
0.4748,84858.4652350282,84781.9108364806,923094.860206926,84858.4652350282,84593.7044289731,732473.908379691
0.475,84858.4652350282,84781.9110311108,923094.860205606,84858.4652350282,84593.7057712441,732473.908347348
0.4752,84858.4652350282,84781.9112257411,923094.860204286,84858.4652350282,84593.7071135152,732473.908315006
0.4754,84858.4652350282,84781.9114203713,923094.860202965,84858.4652350282,84593.7084557862,732473.908282663
0.4756,84858.4652350282,84781.9116150016,923094.860201645,84858.4652350282,84593.7097980572,732473.90825032
0.4758,84858.4652350282,84781.9118096318,923094.860200325,84858.4652350282,84593.7111403283,732473.908217977
0.476,84858.4652350282,84781.9120042621,923094.860199004,84858.4652350282,84593.7124825993,732473.908185635
0.4762,84858.4652350282,84781.9121988923,923094.860197684,84858.4652350282,84593.7138248704,732473.908153292
0.4764,84858.4652350282,84781.9123935226,923094.860196363,84858.4652350282,84593.7151671414,732473.908120949
0.4766,84858.4652350282,84781.9125881528,923094.860195043,84858.4652350282,84593.7165094125,732473.908088606
0.4768,84858.4652350282,84781.9127827831,923094.860193723,84858.4652350282,84593.7178516835,732473.908056264
0.477,84858.4652350282,84781.9129774133,923094.860192402,84858.4652350282,84593.7191939545,732473.908023921
0.4772,84858.4652350282,84781.9131720436,923094.860191082,84858.4652350282,84593.7205362256,732473.907991578
0.4774,84858.4652350282,84781.9133666738,923094.860189762,84858.4652350282,84593.7218784966,732473.907959235
0.4776,84858.4652350282,84781.913561304,923094.860188441,84858.4652350282,84593.7232207677,732473.907926893
0.4778,84858.4652350282,84781.9137559343,923094.860187121,84858.4652350282,84593.7245630387,732473.90789455
0.478,84858.4652350282,84781.9139505645,923094.8601858,84858.4652350282,84593.7259053097,732473.907862207
0.4782,84858.4652350282,84781.9141451948,923094.86018448,84858.4652350282,84593.7272475808,732473.907829864
0.4784,84858.4652350282,84781.914339825,923094.86018316,84858.4652350282,84593.7285898518,732473.907797522
0.4786,84858.4652350282,84781.9145344553,923094.860181839,84858.4652350282,84593.7299321229,732473.907765179
0.4788,84858.4652350282,84781.9147290855,923094.860180519,84858.4652350282,84593.7312743939,732473.907732836
0.479,84858.4652350282,84781.9149237158,923094.860179198,84858.4652350282,84593.7326166649,732473.907700493
0.4792,84858.4652350282,84781.915118346,923094.860177878,84858.4652350282,84593.733958936,732473.907668151
0.4794,84858.4652350282,84781.9153129763,923094.860176558,84858.4652350282,84593.735301207,732473.907635808
0.4796,84858.4652350282,84781.9155076065,923094.860175237,84858.4652350282,84593.7366434781,732473.907603465
0.4798,84858.4652350282,84781.9157022368,923094.860173917,84858.4652350282,84593.7379857491,732473.907571122
0.48,84858.4652350282,84781.915896867,923094.860172597,84858.4652350282,84593.7393280202,732473.90753878
0.4802,84858.4652350282,84781.9160914973,923094.860171276,84858.4652350282,84593.7406702912,732473.907506437
0.4804,84858.4652350282,84781.9162861275,923094.860169956,84858.4652350282,84593.7420125622,732473.907474094
0.4806,84858.4652350282,84781.9164807577,923094.860168635,84858.4652350282,84593.7433548333,732473.907441751
0.4808,84858.4652350282,84781.916675388,923094.860167315,84858.4652350282,84593.7446971043,732473.907409409
0.481,84858.4652350282,84781.9168700182,923094.860165995,84858.4652350282,84593.7460393754,732473.907377066
0.4812,84858.4652350282,84781.9170646485,923094.860164674,84858.4652350282,84593.7473816464,732473.907344723
0.4814,84858.4652350282,84781.9172592787,923094.860163354,84858.4652350282,84593.7487239174,732473.90731238
0.4816,84858.4652350282,84781.917453909,923094.860162034,84858.4652350282,84593.7500661885,732473.907280038
0.4818,84858.4652350282,84781.9176485392,923094.860160713,84858.4652350282,84593.7514084595,732473.907247695
0.482,84858.4652350282,84781.9178431695,923094.860159393,84858.4652350282,84593.7527507305,732473.907215352
0.4822,84858.4652350282,84781.9180377997,923094.860158072,84858.4652350282,84593.7540930016,732473.907183009
0.4824,84858.4652350282,84781.91823243,923094.860156752,84858.4652350282,84593.7554352726,732473.907150667
0.4826,84858.4652350282,84781.9184270602,923094.860155432,84858.4652350282,84593.7567775437,732473.907118324
0.4828,84858.4652350282,84781.9186216905,923094.860154111,84858.4652350282,84593.7581198147,732473.907085981
0.483,84858.4652350282,84781.9188163207,923094.860152791,84858.4652350282,84593.7594620858,732473.907053638
0.4832,84858.4652350282,84781.919010951,923094.86015147,84858.4652350282,84593.7608043568,732473.907021296
0.4834,84858.4652350282,84781.9192055812,923094.86015015,84858.4652350282,84593.7621466279,732473.906988953
0.4836,84858.4652350282,84781.9194002114,923094.86014883,84858.4652350282,84593.7634888989,732473.90695661
0.4838,84858.4652350282,84781.9195948417,923094.860147509,84858.4652350282,84593.7648311699,732473.906924267
0.484,84858.4652350282,84781.9197894719,923094.860146189,84858.4652350282,84593.766173441,732473.906891925
0.4842,84858.4652350282,84781.9199841022,923094.860144868,84858.4652350282,84593.767515712,732473.906859582
0.4844,84858.4652350282,84781.9201787324,923094.860143548,84858.4652350282,84593.7688579831,732473.906827239
0.4846,84858.4652350282,84781.9203733627,923094.860142228,84858.4652350282,84593.7702002541,732473.906794896
0.4848,84858.4652350282,84781.9205679929,923094.860140907,84858.4652350282,84593.7715425251,732473.906762553
0.485,84858.4652350282,84781.9207626232,923094.860139587,84858.4652350282,84593.7728847962,732473.906730211
0.4852,84858.4652350282,84781.9209572534,923094.860138267,84858.4652350282,84593.7742270672,732473.906697868
0.4854,84858.4652350282,84781.9211518837,923094.860136946,84858.4652350282,84593.7755693382,732473.906665525
0.4856,84858.4652350282,84781.9213465139,923094.860135626,84858.4652350282,84593.7769116093,732473.906633183
0.4858,84858.4652350282,84781.9215411442,923094.860134306,84858.4652350282,84593.7782538803,732473.90660084
0.486,84858.4652350282,84781.9217357744,923094.860132985,84858.4652350282,84593.7795961514,732473.906568497
0.4862,84858.4652350282,84781.9219304047,923094.860131665,84858.4652350282,84593.7809384224,732473.906536154
0.4864,84858.4652350282,84781.9221250349,923094.860130344,84858.4652350282,84593.7822806935,732473.906503811
0.4866,84858.4652350282,84781.9223196651,923094.860129024,84858.4652350282,84593.7836229645,732473.906471469
0.4868,84858.4652350282,84781.9225142954,923094.860127704,84858.4652350282,84593.7849652356,732473.906439126
0.487,84858.4652350282,84781.9227089256,923094.860126383,84858.4652350282,84593.7863075066,732473.906406783
0.4872,84858.4652350282,84781.9229035559,923094.860125063,84858.4652350282,84593.7876497776,732473.90637444
0.4874,84858.4652350282,84781.9230981861,923094.860123742,84858.4652350282,84593.7889920487,732473.906342098
0.4876,84858.4652350282,84781.9232928164,923094.860122422,84858.4652350282,84593.7903343197,732473.906309755
0.4878,84858.4652350282,84781.9234874466,923094.860121102,84858.4652350282,84593.7916765907,732473.906277412
0.488,84858.4652350282,84781.9236820769,923094.860119781,84858.4652350282,84593.7930188618,732473.906245069
0.4882,84858.4652350282,84781.9238767071,923094.860118461,84858.4652350282,84593.7943611328,732473.906212727
0.4884,84858.4652350282,84781.9240713374,923094.86011714,84858.4652350282,84593.7957034039,732473.906180384
0.4886,84858.4652350282,84781.9242659676,923094.86011582,84858.4652350282,84593.7970456749,732473.906148041
0.4888,84858.4652350282,84781.9244605978,923094.8601145,84858.4652350282,84593.7983879459,732473.906115698
0.489,84858.4652350282,84781.9246552281,923094.860113179,84858.4652350282,84593.799730217,732473.906083356
0.4892,84858.4652350282,84781.9248498583,923094.860111859,84858.4652350282,84593.801072488,732473.906051013
0.4894,84858.4652350282,84781.9250444886,923094.860110539,84858.4652350282,84593.8024147591,732473.90601867
0.4896,84858.4652350282,84781.9252391188,923094.860109218,84858.4652350282,84593.8037570301,732473.905986327
0.4898,84858.4652350282,84781.9254337491,923094.860107898,84858.4652350282,84593.8050993012,732473.905953985
0.49,84858.4652350282,84781.9256283793,923094.860106578,84858.4652350282,84593.8064415722,732473.905921642
0.4902,84858.4652350282,84781.9258230096,923094.860105257,84858.4652350282,84593.8077838433,732473.905889299
0.4904,84858.4652350282,84781.9260176398,923094.860103937,84858.4652350282,84593.8091261143,732473.905856956
0.4906,84858.4652350282,84781.9262122701,923094.860102616,84858.4652350282,84593.8104683853,732473.905824614
0.4908,84858.4652350282,84781.9264069003,923094.860101296,84858.4652350282,84593.8118106564,732473.905792271
0.491,84858.4652350282,84781.9266015306,923094.860099975,84858.4652350282,84593.8131529274,732473.905759928
0.4912,84858.4652350282,84781.9267961608,923094.860098655,84858.4652350282,84593.8144951984,732473.905727585
0.4914,84858.4652350282,84781.926990791,923094.860097335,84858.4652350282,84593.8158374695,732473.905695243
0.4916,84858.4652350282,84781.9271854213,923094.860096014,84858.4652350282,84593.8171797405,732473.9056629
0.4918,84858.4652350282,84781.9273800516,923094.860094694,84858.4652350282,84593.8185220116,732473.905630557
0.492,84858.4652350282,84781.9275746818,923094.860093374,84858.4652350282,84593.8198642826,732473.905598214
0.4922,84858.4652350282,84781.927769312,923094.860092053,84858.4652350282,84593.8212065536,732473.905565872
0.4924,84858.4652350282,84781.9279639423,923094.860090733,84858.4652350282,84593.8225488247,732473.905533529
0.4926,84858.4652350282,84781.9281585725,923094.860089412,84858.4652350282,84593.8238910957,732473.905501186
0.4928,84858.4652350282,84781.9283532028,923094.860088092,84858.4652350282,84593.8252333668,732473.905468843
0.493,84858.4652350282,84781.928547833,923094.860086772,84858.4652350282,84593.8265756378,732473.905436501
0.4932,84858.4652350282,84781.9287424633,923094.860085451,84858.4652350282,84593.8279179089,732473.905404158
0.4934,84858.4652350282,84781.9289370935,923094.860084131,84858.4652350282,84593.8292601799,732473.905371815
0.4936,84858.4652350282,84781.9291317238,923094.860082811,84858.4652350282,84593.8306024509,732473.905339472
0.4938,84858.4652350282,84781.929326354,923094.86008149,84858.4652350282,84593.831944722,732473.90530713
0.494,84858.4652350282,84781.9295209843,923094.86008017,84858.4652350282,84593.833286993,732473.905274787
0.4942,84858.4652350282,84781.9297156145,923094.860078849,84858.4652350282,84593.8346292641,732473.905242444
0.4944,84858.4652350282,84781.9299102447,923094.860077529,84858.4652350282,84593.8359715351,732473.905210101
0.4946,84858.4652350282,84781.930104875,923094.860076208,84858.4652350282,84593.8373138061,732473.905177759
0.4948,84858.4652350282,84781.9302995052,923094.860074888,84858.4652350282,84593.8386560772,732473.905145416
0.495,84858.4652350282,84781.9304941355,923094.860073568,84858.4652350282,84593.8399983482,732473.905113073
0.4952,84858.4652350282,84781.9306887657,923094.860072247,84858.4652350282,84593.8413406193,732473.90508073
0.4954,84858.4652350282,84781.930883396,923094.860070927,84858.4652350282,84593.8426828903,732473.905048388
0.4956,84858.4652350282,84781.9310780262,923094.860069607,84858.4652350282,84593.8440251614,732473.905016045
0.4958,84858.4652350282,84781.9312726565,923094.860068286,84858.4652350282,84593.8453674324,732473.904983702
0.496,84858.4652350282,84781.9314672867,923094.860066966,84858.4652350282,84593.8467097034,732473.904951359
0.4962,84858.4652350282,84781.931661917,923094.860065646,84858.4652350282,84593.8480519745,732473.904919017
0.4964,84858.4652350282,84781.9318565472,923094.860064325,84858.4652350282,84593.8493942455,732473.904886674
0.4966,84858.4652350282,84781.9320511775,923094.860063005,84858.4652350282,84593.8507365166,732473.904854331
0.4968,84858.4652350282,84781.9322458077,923094.860061684,84858.4652350282,84593.8520787876,732473.904821988
0.497,84858.4652350282,84781.932440438,923094.860060364,84858.4652350282,84593.8534210586,732473.904789646
0.4972,84858.4652350282,84781.9326350682,923094.860059044,84858.4652350282,84593.8547633297,732473.904757303
0.4974,84858.4652350282,84781.9328296984,923094.860057723,84858.4652350282,84593.8561056007,732473.90472496
0.4976,84858.4652350282,84781.9330243287,923094.860056403,84858.4652350282,84593.8574478718,732473.904692617
0.4978,84858.4652350282,84781.9332189589,923094.860055082,84858.4652350282,84593.8587901428,732473.904660275
0.498,84858.4652350282,84781.9334135892,923094.860053762,84858.4652350282,84593.8601324138,732473.904627932
0.4982,84858.4652350282,84781.9336082194,923094.860052442,84858.4652350282,84593.8614746849,732473.904595589
0.4984,84858.4652350282,84781.9338028497,923094.860051121,84858.4652350282,84593.8628169559,732473.904563246
0.4986,84858.4652350282,84781.9339974799,923094.860049801,84858.4652350282,84593.864159227,732473.904530904
0.4988,84858.4652350282,84781.9341921102,923094.86004848,84858.4652350282,84593.865501498,732473.904498561
0.499,84858.4652350282,84781.9343867404,923094.86004716,84858.4652350282,84593.8668437691,732473.904466218
0.4992,84858.4652350282,84781.9345813707,923094.86004584,84858.4652350282,84593.8681860401,732473.904433875
0.4994,84858.4652350282,84781.9347760009,923094.860044519,84858.4652350282,84593.8695283111,732473.904401533
0.4996,84858.4652350282,84781.9349706312,923094.860043199,84858.4652350282,84593.8708705822,732473.90436919
0.4998,84858.4652350282,84781.9351652614,923094.860041879,84858.4652350282,84593.8722128532,732473.904336847
0.5,84858.4652350282,84781.9353598916,923094.860040558,84858.4652350282,84593.8735551243,732473.904304504
