"time","multiPort.ports_b[1].m_flow","multiPort.ports_b[1].p","multiPort.ports_b[1].h_outflow","multiPort.ports_b[1].Xi_outflow[1]","multiPort.ports_b[2].m_flow","multiPort.ports_b[2].p","multiPort.ports_b[2].h_outflow","multiPort.ports_b[2].Xi_outflow[1]","ramp.y","pipe1.port_b.m_flow","pipe1.port_b.p","pipe1.port_b.h_outflow","pipe2.port_b.m_flow","pipe2.port_b.p","pipe2.port_b.h_outflow"
0.126452,-51.1122955540729,617806.2,26464.4007379563,0.01,-27.119337009945,617806.2,26464.4007379563,0.01,617806.2,-27.119337009945,500000,26464.4007379563,-51.1122955540729,200000,26464.4007379563
0.126654,-51.0988207708325,617674.9,26465.626289009,0.01,-27.10130943989,617674.9,26465.626289009,0.01,617674.9,-27.10130943989,500000,26465.626289009,-51.0988207708325,200000,26465.626289009
0.126856,-51.0853458551447,617543.6,26466.8523631883,0.01,-27.0832763335855,617543.6,26466.8523631883,0.01,617543.6,-27.0832763335855,500000,26466.8523631883,-51.0853458551447,200000,26466.8523631883
0.127058,-51.0718708069047,617412.3,26468.078960829,0.01,-27.0652376799841,617412.3,26468.078960829,0.01,617412.3,-27.0652376799841,500000,26468.078960829,-51.0718708069047,200000,26468.078960829
0.12726,-51.0583956260078,617281,26469.3060822665,0.01,-27.0471934680058,617281,26469.3060822665,0.01,617281,-27.0471934680058,500000,26469.3060822665,-51.0583956260078,200000,26469.3060822665
0.127462,-51.044920312349,617149.7,26470.5337278364,0.01,-27.0291436865376,617149.7,26470.5337278364,0.01,617149.7,-27.0291436865376,500000,26470.5337278364,-51.044920312349,200000,26470.5337278364
0.127664,-51.0314448658231,617018.4,26471.7618978745,0.01,-27.0110883244332,617018.4,26471.7618978745,0.01,617018.4,-27.0110883244332,500000,26471.7618978745,-51.0314448658231,200000,26471.7618978745
0.127866,-51.017969286325,616887.1,26472.9905927171,0.01,-26.9930273705134,616887.1,26472.9905927171,0.01,616887.1,-26.9930273705134,500000,26472.9905927171,-51.017969286325,200000,26472.9905927171
0.128068,-51.0044935737494,616755.8,26474.2198127005,0.01,-26.9749608135655,616755.8,26474.2198127005,0.01,616755.8,-26.9749608135655,500000,26474.2198127005,-51.0044935737494,200000,26474.2198127005
0.12827,-50.9910177279909,616624.5,26475.4495581615,0.01,-26.9568886423433,616624.5,26475.4495581615,0.01,616624.5,-26.9568886423433,500000,26475.4495581615,-50.9910177279909,200000,26475.4495581615
0.128472,-50.9775417489439,616493.2,26476.6798294371,0.01,-26.9388108455668,616493.2,26476.6798294371,0.01,616493.2,-26.9388108455668,500000,26476.6798294371,-50.9775417489439,200000,26476.6798294371
0.128674,-50.9640656365029,616361.9,26477.9106268647,0.01,-26.9207274119227,616361.9,26477.9106268647,0.01,616361.9,-26.9207274119227,500000,26477.9106268647,-50.9640656365029,200000,26477.9106268647
0.128876,-50.9505893905621,616230.6,26479.1419507818,0.01,-26.9026383300633,616230.6,26479.1419507818,0.01,616230.6,-26.9026383300633,500000,26479.1419507818,-50.9505893905621,200000,26479.1419507818
0.129078,-50.9371130110155,616099.3,26480.3738015263,0.01,-26.8845435886072,616099.3,26480.3738015263,0.01,616099.3,-26.8845435886072,500000,26480.3738015263,-50.9371130110155,200000,26480.3738015263
0.12928,-50.9236364977573,615968,26481.6061794365,0.01,-26.8664431761386,615968,26481.6061794365,0.01,615968,-26.8664431761386,500000,26481.6061794365,-50.9236364977573,200000,26481.6061794365
0.129482,-50.9101598506813,615836.7,26482.8390848507,0.01,-26.8483370812075,615836.7,26482.8390848507,0.01,615836.7,-26.8483370812075,500000,26482.8390848507,-50.9101598506813,200000,26482.8390848507
0.129684,-50.8966830696814,615705.4,26484.0725181078,0.01,-26.8302252923296,615705.4,26484.0725181078,0.01,615705.4,-26.8302252923296,500000,26484.0725181078,-50.8966830696814,200000,26484.0725181078
0.129886,-50.8832061546511,615574.1,26485.3064795468,0.01,-26.8121077979856,615574.1,26485.3064795468,0.01,615574.1,-26.8121077979856,500000,26485.3064795468,-50.8832061546511,200000,26485.3064795468
0.130088,-50.8697291054842,615442.8,26486.540969507,0.01,-26.7939845866219,615442.8,26486.540969507,0.01,615442.8,-26.7939845866219,500000,26486.540969507,-50.8697291054842,200000,26486.540969507
0.13029,-50.856251922074,615311.5,26487.775988328,0.01,-26.7758556466497,615311.5,26487.775988328,0.01,615311.5,-26.7758556466497,500000,26487.775988328,-50.856251922074,200000,26487.775988328
0.130492,-50.8427746043139,615180.2,26489.0115363499,0.01,-26.7577209664454,615180.2,26489.0115363499,0.01,615180.2,-26.7577209664454,500000,26489.0115363499,-50.8427746043139,200000,26489.0115363499
0.130694,-50.8292971520972,615048.9,26490.2476139127,0.01,-26.7395805343501,615048.9,26490.2476139127,0.01,615048.9,-26.7395805343501,500000,26490.2476139127,-50.8292971520972,200000,26490.2476139127
0.130896,-50.8158195653169,614917.6,26491.4842213571,0.01,-26.7214343386696,614917.6,26491.4842213571,0.01,614917.6,-26.7214343386696,500000,26491.4842213571,-50.8158195653169,200000,26491.4842213571
0.131098,-50.802341843866,614786.3,26492.7213590238,0.01,-26.7032823676744,614786.3,26492.7213590238,0.01,614786.3,-26.7032823676744,500000,26492.7213590238,-50.802341843866,200000,26492.7213590238
0.1313,-50.7888639876375,614655,26493.9590272538,0.01,-26.6851246095992,614655,26493.9590272538,0.01,614655,-26.6851246095992,500000,26493.9590272538,-50.7888639876375,200000,26493.9590272538
0.131502,-50.775385996524,614523.7,26495.1972263886,0.01,-26.666961052643,614523.7,26495.1972263886,0.01,614523.7,-26.666961052643,500000,26495.1972263886,-50.775385996524,200000,26495.1972263886
0.131704,-50.7619078704183,614392.4,26496.4359567699,0.01,-26.648791684969,614392.4,26496.4359567699,0.01,614392.4,-26.648791684969,500000,26496.4359567699,-50.7619078704183,200000,26496.4359567699
0.131906,-50.7484296092129,614261.1,26497.6752187396,0.01,-26.6306164947043,614261.1,26497.6752187396,0.01,614261.1,-26.6306164947043,500000,26497.6752187396,-50.7484296092129,200000,26497.6752187396
0.132108,-50.7349512128002,614129.8,26498.91501264,0.01,-26.6124354699399,614129.8,26498.91501264,0.01,614129.8,-26.6124354699399,500000,26498.91501264,-50.7349512128002,200000,26498.91501264
0.13231,-50.7214726810726,613998.5,26500.1553388136,0.01,-26.5942485987302,613998.5,26500.1553388136,0.01,613998.5,-26.5942485987302,500000,26500.1553388136,-50.7214726810726,200000,26500.1553388136
0.132512,-50.7079940139221,613867.2,26501.3961976033,0.01,-26.5760558690934,613867.2,26501.3961976033,0.01,613867.2,-26.5760558690934,500000,26501.3961976033,-50.7079940139221,200000,26501.3961976033
0.132714,-50.694515211241,613735.9,26502.6375893522,0.01,-26.5578572690111,613735.9,26502.6375893522,0.01,613735.9,-26.5578572690111,500000,26502.6375893522,-50.694515211241,200000,26502.6375893522
0.132916,-50.6810362729211,613604.6,26503.8795144038,0.01,-26.5396527864277,613604.6,26503.8795144038,0.01,613604.6,-26.5396527864277,500000,26503.8795144038,-50.6810362729211,200000,26503.8795144038
0.133118,-50.6675571988544,613473.3,26505.1219731018,0.01,-26.5214424092511,613473.3,26505.1219731018,0.01,613473.3,-26.5214424092511,500000,26505.1219731018,-50.6675571988544,200000,26505.1219731018
0.13332,-50.6540779889325,613342,26506.3649657902,0.01,-26.5032261253518,613342,26506.3649657902,0.01,613342,-26.5032261253518,500000,26506.3649657902,-50.6540779889325,200000,26506.3649657902
0.133522,-50.6405986430471,613210.7,26507.6084928134,0.01,-26.4850039225633,613210.7,26507.6084928134,0.01,613210.7,-26.4850039225633,500000,26507.6084928134,-50.6405986430471,200000,26507.6084928134
0.133724,-50.6271191610896,613079.4,26508.852554516,0.01,-26.4667757886814,613079.4,26508.852554516,0.01,613079.4,-26.4667757886814,500000,26508.852554516,-50.6271191610896,200000,26508.852554516
0.133926,-50.6136395429515,612948.1,26510.0971512429,0.01,-26.4485417114647,612948.1,26510.0971512429,0.01,612948.1,-26.4485417114647,500000,26510.0971512429,-50.6136395429515,200000,26510.0971512429
0.134128,-50.600159788524,612816.8,26511.3422833393,0.01,-26.4303016786338,612816.8,26511.3422833393,0.01,612816.8,-26.4303016786338,500000,26511.3422833393,-50.600159788524,200000,26511.3422833393
0.13433,-50.5866798976983,612685.5,26512.5879511507,0.01,-26.4120556778714,612685.5,26512.5879511507,0.01,612685.5,-26.4120556778714,500000,26512.5879511507,-50.5866798976983,200000,26512.5879511507
0.134532,-50.5731998703653,612554.2,26513.834155023,0.01,-26.3938036968223,612554.2,26513.834155023,0.01,612554.2,-26.3938036968223,500000,26513.834155023,-50.5731998703653,200000,26513.834155023
0.134734,-50.5597197064161,612422.9,26515.0808953022,0.01,-26.3755457230932,612422.9,26515.0808953022,0.01,612422.9,-26.3755457230932,500000,26515.0808953022,-50.5597197064161,200000,26515.0808953022
0.134936,-50.5462394057413,612291.6,26516.3281723347,0.01,-26.3572817442522,612291.6,26516.3281723347,0.01,612291.6,-26.3572817442522,500000,26516.3281723347,-50.5462394057413,200000,26516.3281723347
0.135138,-50.5327589682318,612160.3,26517.5759864673,0.01,-26.3390117478291,612160.3,26517.5759864673,0.01,612160.3,-26.3390117478291,500000,26517.5759864673,-50.5327589682318,200000,26517.5759864673
0.13534,-50.519278393778,612029,26518.824338047,0.01,-26.3207357213148,612029,26518.824338047,0.01,612029,-26.3207357213148,500000,26518.824338047,-50.519278393778,200000,26518.824338047
0.135542,-50.5057976822704,611897.7,26520.073227421,0.01,-26.3024536521616,611897.7,26520.073227421,0.01,611897.7,-26.3024536521616,500000,26520.073227421,-50.5057976822704,200000,26520.073227421
0.135744,-50.4923168335992,611766.4,26521.322654937,0.01,-26.2841655277826,611766.4,26521.322654937,0.01,611766.4,-26.2841655277826,500000,26521.322654937,-50.4923168335992,200000,26521.322654937
0.135946,-50.4788358476549,611635.1,26522.5726209428,0.01,-26.2658713355519,611635.1,26522.5726209428,0.01,611635.1,-26.2658713355519,500000,26522.5726209428,-50.4788358476549,200000,26522.5726209428
0.136148,-50.4653547243273,611503.8,26523.8231257867,0.01,-26.2475710628041,611503.8,26523.8231257867,0.01,611503.8,-26.2475710628041,500000,26523.8231257867,-50.4653547243273,200000,26523.8231257867
0.13635,-50.4518734635065,611372.5,26525.0741698172,0.01,-26.2292646968344,611372.5,26525.0741698172,0.01,611372.5,-26.2292646968344,500000,26525.0741698172,-50.4518734635065,200000,26525.0741698172
0.136552,-50.4383920650824,611241.2,26526.325753383,0.01,-26.2109522248983,611241.2,26526.325753383,0.01,611241.2,-26.2109522248983,500000,26526.325753383,-50.4383920650824,200000,26526.325753383
0.136754,-50.4249105289446,611109.9,26527.5778768333,0.01,-26.1926336342115,611109.9,26527.5778768333,0.01,611109.9,-26.1926336342115,500000,26527.5778768333,-50.4249105289446,200000,26527.5778768333
0.136956,-50.4114288549829,610978.6,26528.8305405174,0.01,-26.1743089119496,610978.6,26528.8305405174,0.01,610978.6,-26.1743089119496,500000,26528.8305405174,-50.4114288549829,200000,26528.8305405174
0.137158,-50.3979470430866,610847.3,26530.0837447851,0.01,-26.1559780452482,610847.3,26530.0837447851,0.01,610847.3,-26.1559780452482,500000,26530.0837447851,-50.3979470430866,200000,26530.0837447851
0.13736,-50.3844650931451,610716,26531.3374899864,0.01,-26.1376410212025,610716,26531.3374899864,0.01,610716,-26.1376410212025,500000,26531.3374899864,-50.3844650931451,200000,26531.3374899864
0.137562,-50.3709830050478,610584.7,26532.5917764715,0.01,-26.1192978268669,610584.7,26532.5917764715,0.01,610584.7,-26.1192978268669,500000,26532.5917764715,-50.3709830050478,200000,26532.5917764715
0.137764,-50.3575007786837,610453.4,26533.8466045912,0.01,-26.1009484492556,610453.4,26533.8466045912,0.01,610453.4,-26.1009484492556,500000,26533.8466045912,-50.3575007786837,200000,26533.8466045912
0.137966,-50.3440184139419,610322.1,26535.1019746963,0.01,-26.0825928753416,610322.1,26535.1019746963,0.01,610322.1,-26.0825928753416,500000,26535.1019746963,-50.3440184139419,200000,26535.1019746963
0.138168,-50.3305359107113,610190.8,26536.357887138,0.01,-26.0642310920569,610190.8,26536.357887138,0.01,610190.8,-26.0642310920569,500000,26536.357887138,-50.3305359107113,200000,26536.357887138
0.13837,-50.3170532688806,610059.5,26537.6143422678,0.01,-26.0458630862924,610059.5,26537.6143422678,0.01,610059.5,-26.0458630862924,500000,26537.6143422678,-50.3170532688806,200000,26537.6143422678
0.138572,-50.3035704883386,609928.2,26538.8713404376,0.01,-26.0274888448976,609928.2,26538.8713404376,0.01,609928.2,-26.0274888448976,500000,26538.8713404376,-50.3035704883386,200000,26538.8713404376
0.138774,-50.2900875689736,609796.9,26540.1288819995,0.01,-26.0091083546802,609796.9,26540.1288819995,0.01,609796.9,-26.0091083546802,500000,26540.1288819995,-50.2900875689736,200000,26540.1288819995
0.138976,-50.2766045106742,609665.6,26541.386967306,0.01,-25.9907216024065,609665.6,26541.386967306,0.01,609665.6,-25.9907216024065,500000,26541.386967306,-50.2766045106742,200000,26541.386967306
0.139178,-50.2631213133287,609534.3,26542.6455967097,0.01,-25.9723285748007,609534.3,26542.6455967097,0.01,609534.3,-25.9723285748007,500000,26542.6455967097,-50.2631213133287,200000,26542.6455967097
0.13938,-50.2496379768252,609403,26543.9047705637,0.01,-25.9539292585448,609403,26543.9047705637,0.01,609403,-25.9539292585448,500000,26543.9047705637,-50.2496379768252,200000,26543.9047705637
0.139582,-50.2361545010518,609271.7,26545.1644892214,0.01,-25.9355236402788,609271.7,26545.1644892214,0.01,609271.7,-25.9355236402788,500000,26545.1644892214,-50.2361545010518,200000,26545.1644892214
0.139784,-50.2226708858963,609140.4,26546.4247530364,0.01,-25.9171117065999,609140.4,26546.4247530364,0.01,609140.4,-25.9171117065999,500000,26546.4247530364,-50.2226708858963,200000,26546.4247530364
0.139986,-50.2091871312468,609009.1,26547.6855623627,0.01,-25.8986934440629,609009.1,26547.6855623627,0.01,609009.1,-25.8986934440629,500000,26547.6855623627,-50.2091871312468,200000,26547.6855623627
0.140188,-50.1957032369907,608877.8,26548.9469175546,0.01,-25.8802688391796,608877.8,26548.9469175546,0.01,608877.8,-25.8802688391796,500000,26548.9469175546,-50.1957032369907,200000,26548.9469175546
0.14039,-50.1822192030157,608746.5,26550.2088189666,0.01,-25.861837878419,608746.5,26550.2088189666,0.01,608746.5,-25.861837878419,500000,26550.2088189666,-50.1822192030157,200000,26550.2088189666
0.140592,-50.1687350292092,608615.2,26551.4712669536,0.01,-25.8434005482066,608615.2,26551.4712669536,0.01,608615.2,-25.8434005482066,500000,26551.4712669536,-50.1687350292092,200000,26551.4712669536
0.140794,-50.1552507154586,608483.9,26552.7342618707,0.01,-25.8249568349248,608483.9,26552.7342618707,0.01,608483.9,-25.8249568349248,500000,26552.7342618707,-50.1552507154586,200000,26552.7342618707
0.140996,-50.1417662616509,608352.6,26553.9978040736,0.01,-25.8065067249122,608352.6,26553.9978040736,0.01,608352.6,-25.8065067249122,500000,26553.9978040736,-50.1417662616509,200000,26553.9978040736
0.141198,-50.1282816676735,608221.3,26555.261893918,0.01,-25.7880502044636,608221.3,26555.261893918,0.01,608221.3,-25.7880502044636,500000,26555.261893918,-50.1282816676735,200000,26555.261893918
0.1414,-50.1147969334131,608090,26556.5265317599,0.01,-25.7695872598301,608090,26556.5265317599,0.01,608090,-25.7695872598301,500000,26556.5265317599,-50.1147969334131,200000,26556.5265317599
0.141602,-50.1013120587566,607958.7,26557.7917179559,0.01,-25.7511178772184,607958.7,26557.7917179559,0.01,607958.7,-25.7511178772184,500000,26557.7917179559,-50.1013120587566,200000,26557.7917179559
0.141804,-50.0878270435908,607827.4,26559.0574528627,0.01,-25.7326420427911,607827.4,26559.0574528627,0.01,607827.4,-25.7326420427911,500000,26559.0574528627,-50.0878270435908,200000,26559.0574528627
0.142006,-50.0743418878022,607696.1,26560.3237368372,0.01,-25.7141597426658,607696.1,26560.3237368372,0.01,607696.1,-25.7141597426658,500000,26560.3237368372,-50.0743418878022,200000,26560.3237368372
0.142208,-50.0608565912772,607564.8,26561.5905702369,0.01,-25.695670962916,607564.8,26561.5905702369,0.01,607564.8,-25.695670962916,500000,26561.5905702369,-50.0608565912772,200000,26561.5905702369
0.14241,-50.0473711539023,607433.5,26562.8579534195,0.01,-25.6771756895697,607433.5,26562.8579534195,0.01,607433.5,-25.6771756895697,500000,26562.8579534195,-50.0473711539023,200000,26562.8579534195
0.142612,-50.0338855755636,607302.2,26564.1258867428,0.01,-25.6586739086102,607302.2,26564.1258867428,0.01,607302.2,-25.6586739086102,500000,26564.1258867428,-50.0338855755636,200000,26564.1258867428
0.142814,-50.0203998561472,607170.9,26565.3943705652,0.01,-25.6401656059752,607170.9,26565.3943705652,0.01,607170.9,-25.6401656059752,500000,26565.3943705652,-50.0203998561472,200000,26565.3943705652
0.143016,-50.0069139955391,607039.6,26566.6634052452,0.01,-25.6216507675569,607039.6,26566.6634052452,0.01,607039.6,-25.6216507675569,500000,26566.6634052452,-50.0069139955391,200000,26566.6634052452
0.143218,-49.9934279936252,606908.3,26567.9329911418,0.01,-25.6031293792019,606908.3,26567.9329911418,0.01,606908.3,-25.6031293792019,500000,26567.9329911418,-49.9934279936252,200000,26567.9329911418
0.14342,-49.9799418502911,606777,26569.2031286142,0.01,-25.5846014267109,606777,26569.2031286142,0.01,606777,-25.5846014267109,500000,26569.2031286142,-49.9799418502911,200000,26569.2031286142
0.143622,-49.9664555654225,606645.7,26570.4738180219,0.01,-25.5660668958383,606645.7,26570.4738180219,0.01,606645.7,-25.5660668958383,500000,26570.4738180219,-49.9664555654225,200000,26570.4738180219
0.143824,-49.9529691389048,606514.4,26571.7450597248,0.01,-25.5475257722924,606514.4,26571.7450597248,0.01,606514.4,-25.5475257722924,500000,26571.7450597248,-49.9529691389048,200000,26571.7450597248
0.144026,-49.9394825706234,606383.1,26573.016854083,0.01,-25.5289780417346,606383.1,26573.016854083,0.01,606383.1,-25.5289780417346,500000,26573.016854083,-49.9394825706234,200000,26573.016854083
0.144228,-49.9259958604635,606251.8,26574.2892014569,0.01,-25.51042368978,606251.8,26574.2892014569,0.01,606251.8,-25.51042368978,500000,26574.2892014569,-49.9259958604635,200000,26574.2892014569
0.14443,-49.9125090083102,606120.5,26575.5621022074,0.01,-25.4918627019964,606120.5,26575.5621022074,0.01,606120.5,-25.4918627019964,500000,26575.5621022074,-49.9125090083102,200000,26575.5621022074
0.144632,-49.8990220140484,605989.2,26576.8355566956,0.01,-25.4732950639046,605989.2,26576.8355566956,0.01,605989.2,-25.4732950639046,500000,26576.8355566956,-49.8990220140484,200000,26576.8355566956
0.144834,-49.885534877563,605857.9,26578.1095652828,0.01,-25.4547207609781,605857.9,26578.1095652828,0.01,605857.9,-25.4547207609781,500000,26578.1095652828,-49.885534877563,200000,26578.1095652828
0.145036,-49.8720475987388,605726.6,26579.3841283308,0.01,-25.4361397786427,605726.6,26579.3841283308,0.01,605726.6,-25.4361397786427,500000,26579.3841283308,-49.8720475987388,200000,26579.3841283308
0.145238,-49.8585601774603,605595.3,26580.6592462016,0.01,-25.4175521022764,605595.3,26580.6592462016,0.01,605595.3,-25.4175521022764,500000,26580.6592462016,-49.8585601774603,200000,26580.6592462016
0.14544,-49.845072613612,605464,26581.9349192576,0.01,-25.3989577172093,605464,26581.9349192576,0.01,605464,-25.3989577172093,500000,26581.9349192576,-49.845072613612,200000,26581.9349192576
0.145642,-49.8315849070783,605332.7,26583.2111478615,0.01,-25.3803566087233,605332.7,26583.2111478615,0.01,605332.7,-25.3803566087233,500000,26583.2111478615,-49.8315849070783,200000,26583.2111478615
0.145844,-49.8180970577433,605201.4,26584.4879323762,0.01,-25.3617487620517,605201.4,26584.4879323762,0.01,605201.4,-25.3617487620517,500000,26584.4879323762,-49.8180970577433,200000,26584.4879323762
0.146046,-49.8046090654911,605070.1,26585.765273165,0.01,-25.3431341623792,605070.1,26585.765273165,0.01,605070.1,-25.3431341623792,500000,26585.765273165,-49.8046090654911,200000,26585.765273165
0.146248,-49.7911209302057,604938.8,26587.0431705915,0.01,-25.3245127948419,604938.8,26587.0431705915,0.01,604938.8,-25.3245127948419,500000,26587.0431705915,-49.7911209302057,200000,26587.0431705915
0.14645,-49.777632651771,604807.5,26588.3216250198,0.01,-25.3058846445265,604807.5,26588.3216250198,0.01,604807.5,-25.3058846445265,500000,26588.3216250198,-49.777632651771,200000,26588.3216250198
0.146652,-49.7641442300706,604676.2,26589.600636814,0.01,-25.2872496964705,604676.2,26589.600636814,0.01,604676.2,-25.2872496964705,500000,26589.600636814,-49.7641442300706,200000,26589.600636814
0.146854,-49.7506556649882,604544.9,26590.8802063387,0.01,-25.2686079356619,604544.9,26590.8802063387,0.01,604544.9,-25.2686079356619,500000,26590.8802063387,-49.7506556649882,200000,26590.8802063387
0.147056,-49.7371669564071,604413.6,26592.1603339588,0.01,-25.2499593470389,604413.6,26592.1603339588,0.01,604413.6,-25.2499593470389,500000,26592.1603339588,-49.7371669564071,200000,26592.1603339588
0.147258,-49.7236781042107,604282.3,26593.4410200396,0.01,-25.2313039154899,604282.3,26593.4410200396,0.01,604282.3,-25.2313039154899,500000,26593.4410200396,-49.7236781042107,200000,26593.4410200396
0.14746,-49.7101891082823,604151,26594.7222649464,0.01,-25.2126416258528,604151,26594.7222649464,0.01,604151,-25.2126416258528,500000,26594.7222649464,-49.7101891082823,200000,26594.7222649464
0.147662,-49.6966999685048,604019.7,26596.0040690453,0.01,-25.1939724629153,604019.7,26596.0040690453,0.01,604019.7,-25.1939724629153,500000,26596.0040690453,-49.6966999685048,200000,26596.0040690453
0.147864,-49.6832106847613,603888.4,26597.2864327022,0.01,-25.1752964114143,603888.4,26597.2864327022,0.01,603888.4,-25.1752964114143,500000,26597.2864327022,-49.6832106847613,200000,26597.2864327022
0.148066,-49.6697212569345,603757.1,26598.5693562838,0.01,-25.1566134560361,603757.1,26598.5693562838,0.01,603757.1,-25.1566134560361,500000,26598.5693562838,-49.6697212569345,200000,26598.5693562838
0.148268,-49.6562316849071,603625.8,26599.8528401569,0.01,-25.1379235814156,603625.8,26599.8528401569,0.01,603625.8,-25.1379235814156,500000,26599.8528401569,-49.6562316849071,200000,26599.8528401569
0.14847,-49.6427419685617,603494.5,26601.1368846885,0.01,-25.1192267721364,603494.5,26601.1368846885,0.01,603494.5,-25.1192267721364,500000,26601.1368846885,-49.6427419685617,200000,26601.1368846885
0.148672,-49.6292521077806,603363.2,26602.4214902461,0.01,-25.1005230127306,603363.2,26602.4214902461,0.01,603363.2,-25.1005230127306,500000,26602.4214902461,-49.6292521077806,200000,26602.4214902461
0.148874,-49.6157621024463,603231.9,26603.7066571974,0.01,-25.0818122876785,603231.9,26603.7066571974,0.01,603231.9,-25.0818122876785,500000,26603.7066571974,-49.6157621024463,200000,26603.7066571974
0.149076,-49.6022719524409,603100.6,26604.9923859106,0.01,-25.0630945814083,603100.6,26604.9923859106,0.01,603100.6,-25.0630945814083,500000,26604.9923859106,-49.6022719524409,200000,26604.9923859106
0.149278,-49.5887816576464,602969.3,26606.2786767541,0.01,-25.0443698782959,602969.3,26606.2786767541,0.01,602969.3,-25.0443698782959,500000,26606.2786767541,-49.5887816576464,200000,26606.2786767541
0.14948,-49.5752912179447,602838,26607.5655300966,0.01,-25.0256381626648,602838,26607.5655300966,0.01,602838,-25.0256381626648,500000,26607.5655300966,-49.5752912179447,200000,26607.5655300966
0.149682,-49.5618006332176,602706.7,26608.8529463071,0.01,-25.0068994187855,602706.7,26608.8529463071,0.01,602706.7,-25.0068994187855,500000,26608.8529463071,-49.5618006332176,200000,26608.8529463071
0.149884,-49.5483099033468,602575.4,26610.140925755,0.01,-24.9881536308757,602575.4,26610.140925755,0.01,602575.4,-24.9881536308757,500000,26610.140925755,-49.5483099033468,200000,26610.140925755
0.150086,-49.5348190282138,602444.1,26611.4294688101,0.01,-24.9694007830998,602444.1,26611.4294688101,0.01,602444.1,-24.9694007830998,500000,26611.4294688101,-49.5348190282138,200000,26611.4294688101
0.150288,-49.5213280076999,602312.8,26612.7185758423,0.01,-24.9506408595686,602312.8,26612.7185758423,0.01,602312.8,-24.9506408595686,500000,26612.7185758423,-49.5213280076999,200000,26612.7185758423
0.15049,-49.5078368416865,602181.5,26614.0082472221,0.01,-24.9318738443394,602181.5,26614.0082472221,0.01,602181.5,-24.9318738443394,500000,26614.0082472221,-49.5078368416865,200000,26614.0082472221
0.150692,-49.4943455300546,602050.2,26615.29848332,0.01,-24.9130997214153,602050.2,26615.29848332,0.01,602050.2,-24.9130997214153,500000,26615.29848332,-49.4943455300546,200000,26615.29848332
0.150894,-49.4808540726853,601918.9,26616.5892845071,0.01,-24.8943184747453,601918.9,26616.5892845071,0.01,601918.9,-24.8943184747453,500000,26616.5892845071,-49.4808540726853,200000,26616.5892845071
0.151096,-49.4673624694595,601787.6,26617.8806511546,0.01,-24.8755300882237,601787.6,26617.8806511546,0.01,601787.6,-24.8755300882237,500000,26617.8806511546,-49.4673624694595,200000,26617.8806511546
0.151298,-49.4538707202578,601656.3,26619.1725836343,0.01,-24.8567345456903,601656.3,26619.1725836343,0.01,601656.3,-24.8567345456903,500000,26619.1725836343,-49.4538707202578,200000,26619.1725836343
0.1515,-49.4403788249609,601525,26620.4650823182,0.01,-24.8379318309298,601525,26620.4650823182,0.01,601525,-24.8379318309298,500000,26620.4650823182,-49.4403788249609,200000,26620.4650823182
0.151702,-49.4268867834492,601393.7,26621.7581475784,0.01,-24.8191219276718,601393.7,26621.7581475784,0.01,601393.7,-24.8191219276718,500000,26621.7581475784,-49.4268867834492,200000,26621.7581475784
0.151904,-49.4133945956031,601262.4,26623.0517797877,0.01,-24.8003048195901,601262.4,26623.0517797877,0.01,601262.4,-24.8003048195901,500000,26623.0517797877,-49.4133945956031,200000,26623.0517797877
0.152106,-49.3999022613028,601131.1,26624.3459793189,0.01,-24.781480490303,601131.1,26624.3459793189,0.01,601131.1,-24.781480490303,500000,26624.3459793189,-49.3999022613028,200000,26624.3459793189
0.152308,-49.3864097804284,600999.8,26625.6407465455,0.01,-24.7626489233728,600999.8,26625.6407465455,0.01,600999.8,-24.7626489233728,500000,26625.6407465455,-49.3864097804284,200000,26625.6407465455
0.15251,-49.3729171528598,600868.5,26626.9360818409,0.01,-24.7438101023053,600868.5,26626.9360818409,0.01,600868.5,-24.7438101023053,500000,26626.9360818409,-49.3729171528598,200000,26626.9360818409
0.152712,-49.3594243784769,600737.2,26628.2319855792,0.01,-24.7249640105499,600737.2,26628.2319855792,0.01,600737.2,-24.7249640105499,500000,26628.2319855792,-49.3594243784769,200000,26628.2319855792
0.152914,-49.3459314571593,600605.9,26629.5284581345,0.01,-24.7061106314992,600605.9,26629.5284581345,0.01,600605.9,-24.7061106314992,500000,26629.5284581345,-49.3459314571593,200000,26629.5284581345
0.153116,-49.3324383887866,600474.6,26630.8254998815,0.01,-24.6872499484888,600474.6,26630.8254998815,0.01,600474.6,-24.6872499484888,500000,26630.8254998815,-49.3324383887866,200000,26630.8254998815
0.153318,-49.3189451732381,600343.3,26632.1231111951,0.01,-24.6683819447968,600343.3,26632.1231111951,0.01,600343.3,-24.6683819447968,500000,26632.1231111951,-49.3189451732381,200000,26632.1231111951
0.15352,-49.3054518103932,600212,26633.4212924505,0.01,-24.6495066036439,600212,26633.4212924505,0.01,600212,-24.6495066036439,500000,26633.4212924505,-49.3054518103932,200000,26633.4212924505
0.153722,-49.2919583001311,600080.7,26634.7200440234,0.01,-24.6306239081926,600080.7,26634.7200440234,0.01,600080.7,-24.6306239081926,500000,26634.7200440234,-49.2919583001311,200000,26634.7200440234
