"time","integerTable.y","integerTable2.y","integerTable3.y","integerTable4.y"
1.1292,4,-1,-2,4
1.1298,4,-1,-2,4
1.1304,4,-1,-2,4
1.131,4,-1,-2,4
1.1316,4,-1,-2,4
1.1322,4,-1,-2,4
1.1328,4,-1,-2,4
1.1334,4,-1,-2,4
1.134,4,-1,-2,4
1.1346,4,-1,-2,4
1.1352,4,-1,-2,4
1.1358,4,-1,-2,4
1.1364,4,-1,-2,4
1.137,4,-1,-2,4
1.1376,4,-1,-2,4
1.1382,4,-1,-2,4
1.1388,4,-1,-2,4
1.1394,4,-1,-2,4
1.14,4,-1,-2,4
1.1406,4,-1,-2,4
1.1412,4,-1,-2,4
1.1418,4,-1,-2,4
1.1424,4,-1,-2,4
1.143,4,-1,-2,4
1.1436,4,-1,-2,4
1.1442,4,-1,-2,4
1.1448,4,-1,-2,4
1.1454,4,-1,-2,4
1.146,4,-1,-2,4
1.1466,4,-1,-2,4
1.1472,4,-1,-2,4
1.1478,4,-1,-2,4
1.1484,4,-1,-2,4
1.149,4,-1,-2,4
1.1496,4,-1,-2,4
1.1502,4,-1,-2,4
1.1508,4,-1,-2,4
1.1514,4,-1,-2,4
1.152,4,-1,-2,4
1.1526,4,-1,-2,4
1.1532,4,-1,-2,4
1.1538,4,-1,-2,4
1.1544,4,-1,-2,4
1.155,4,-1,-2,4
1.1556,4,-1,-2,4
1.1562,4,-1,-2,4
1.1568,4,-1,-2,4
1.1574,4,-1,-2,4
1.158,4,-1,-2,4
1.1586,4,-1,-2,4
1.1592,4,-1,-2,4
1.1598,4,-1,-2,4
1.1604,4,-1,-2,4
1.161,4,-1,-2,4
1.1616,4,-1,-2,4
1.1622,4,-1,-2,4
1.1628,4,-1,-2,4
1.1634,4,-1,-2,4
1.164,4,-1,-2,4
1.1646,4,-1,-2,4
1.1652,4,-1,-2,4
1.1658,4,-1,-2,4
1.1664,4,-1,-2,4
1.167,4,-1,-2,4
1.1676,4,-1,-2,4
1.1682,4,-1,-2,4
1.1688,4,-1,-2,4
1.1694,4,-1,-2,4
1.17,4,-1,-2,4
1.1706,4,-1,-2,4
1.1712,4,-1,-2,4
1.1718,4,-1,-2,4
1.1724,4,-1,-2,4
1.173,4,-1,-2,4
1.1736,4,-1,-2,4
1.1742,4,-1,-2,4
1.1748,4,-1,-2,4
1.1754,4,-1,-2,4
1.176,4,-1,-2,4
1.1766,4,-1,-2,4
1.1772,4,-1,-2,4
1.1778,4,-1,-2,4
1.1784,4,-1,-2,4
1.179,4,-1,-2,4
1.1796,4,-1,-2,4
1.1802,4,-1,-2,4
1.1808,4,-1,-2,4
1.1814,4,-1,-2,4
1.182,4,-1,-2,4
1.1826,4,-1,-2,4
1.1832,4,-1,-2,4
1.1838,4,-1,-2,4
1.1844,4,-1,-2,4
1.185,4,-1,-2,4
1.1856,4,-1,-2,4
1.1862,4,-1,-2,4
1.1868,4,-1,-2,4
1.1874,4,-1,-2,4
1.188,4,-1,-2,4
1.1886,4,-1,-2,4
1.1892,4,-1,-2,4
1.1898,4,-1,-2,4
1.1904,4,-1,-2,4
1.191,4,-1,-2,4
1.1916,4,-1,-2,4
1.1922,4,-1,-2,4
1.1928,4,-1,-2,4
1.1934,4,-1,-2,4
1.194,4,-1,-2,4
1.1946,4,-1,-2,4
1.1952,4,-1,-2,4
1.1958,4,-1,-2,4
1.1964,4,-1,-2,4
1.197,4,-1,-2,4
1.1976,4,-1,-2,4
1.1982,4,-1,-2,4
1.1988,4,-1,-2,4
1.1994,4,-1,-2,4
1.2,4,-1,-2,4
1.2006,4,-1,-2,4
1.2012,4,-1,-2,4
1.2018,4,-1,-2,4
1.2024,4,-1,-2,4
1.203,4,-1,-2,4
1.2036,4,-1,-2,4
1.2042,4,-1,-2,4
1.2048,4,-1,-2,4
1.2054,4,-1,-2,4
1.206,4,-1,-2,4
1.2066,4,-1,-2,4
1.2072,4,-1,-2,4
1.2078,4,-1,-2,4
1.2084,4,-1,-2,4
1.209,4,-1,-2,4
1.2096,4,-1,-2,4
1.2102,4,-1,-2,4
1.2108,4,-1,-2,4
1.2114,4,-1,-2,4
1.212,4,-1,-2,4
1.2126,4,-1,-2,4
1.2132,4,-1,-2,4
1.2138,4,-1,-2,4
1.2144,4,-1,-2,4
1.215,4,-1,-2,4
1.2156,4,-1,-2,4
1.2162,4,-1,-2,4
1.2168,4,-1,-2,4
1.2174,4,-1,-2,4
1.218,4,-1,-2,4
1.2186,4,-1,-2,4
1.2192,4,-1,-2,4
1.2198,4,-1,-2,4
1.2204,4,-1,-2,4
1.221,4,-1,-2,4
1.2216,4,-1,-2,4
1.2222,4,-1,-2,4
1.2228,4,-1,-2,4
1.2234,4,-1,-2,4
1.224,4,-1,-2,4
1.2246,4,-1,-2,4
1.2252,4,-1,-2,4
1.2258,4,-1,-2,4
1.2264,4,-1,-2,4
1.227,4,-1,-2,4
1.2276,4,-1,-2,4
1.2282,4,-1,-2,4
1.2288,4,-1,-2,4
1.2294,4,-1,-2,4
1.23,4,-1,-2,4
1.2306,4,-1,-2,4
1.2312,4,-1,-2,4
1.2318,4,-1,-2,4
1.2324,4,-1,-2,4
1.233,4,-1,-2,4
1.2336,4,-1,-2,4
1.2342,4,-1,-2,4
1.2348,4,-1,-2,4
1.2354,4,-1,-2,4
1.236,4,-1,-2,4
1.2366,4,-1,-2,4
1.2372,4,-1,-2,4
1.2378,4,-1,-2,4
1.2384,4,-1,-2,4
1.239,4,-1,-2,4
1.2396,4,-1,-2,4
1.2402,4,-1,-2,4
1.2408,4,-1,-2,4
1.2414,4,-1,-2,4
1.242,4,-1,-2,4
1.2426,4,-1,-2,4
1.2432,4,-1,-2,4
1.2438,4,-1,-2,4
1.2444,4,-1,-2,4
1.245,4,-1,-2,4
1.2456,4,-1,-2,4
1.2462,4,-1,-2,4
1.2468,4,-1,-2,4
1.2474,4,-1,-2,4
1.248,4,-1,-2,4
1.2486,4,-1,-2,4
1.2492,4,-1,-2,4
1.2498,4,-1,-2,4
1.2504,4,-1,-2,4
1.251,4,-1,-2,4
1.2516,4,-1,-2,4
1.2522,4,-1,-2,4
1.2528,4,-1,-2,4
1.2534,4,-1,-2,4
1.254,4,-1,-2,4
1.2546,4,-1,-2,4
1.2552,4,-1,-2,4
1.2558,4,-1,-2,4
1.2564,4,-1,-2,4
1.257,4,-1,-2,4
1.2576,4,-1,-2,4
1.2582,4,-1,-2,4
1.2588,4,-1,-2,4
1.2594,4,-1,-2,4
1.26,4,-1,-2,4
1.2606,4,-1,-2,4
1.2612,4,-1,-2,4
1.2618,4,-1,-2,4
1.2624,4,-1,-2,4
1.263,4,-1,-2,4
1.2636,4,-1,-2,4
1.2642,4,-1,-2,4
1.2648,4,-1,-2,4
1.2654,4,-1,-2,4
1.266,4,-1,-2,4
1.2666,4,-1,-2,4
1.2672,4,-1,-2,4
1.2678,4,-1,-2,4
1.2684,4,-1,-2,4
1.269,4,-1,-2,4
1.2696,4,-1,-2,4
1.2702,4,-1,-2,4
1.2708,4,-1,-2,4
1.2714,4,-1,-2,4
1.272,4,-1,-2,4
1.2726,4,-1,-2,4
1.2732,4,-1,-2,4
1.2738,4,-1,-2,4
1.2744,4,-1,-2,4
1.275,4,-1,-2,4
1.2756,4,-1,-2,4
1.2762,4,-1,-2,4
1.2768,4,-1,-2,4
1.2774,4,-1,-2,4
1.278,4,-1,-2,4
1.2786,4,-1,-2,4
1.2792,4,-1,-2,4
1.2798,4,-1,-2,4
1.2804,4,-1,-2,4
1.281,4,-1,-2,4
1.2816,4,-1,-2,4
1.2822,4,-1,-2,4
1.2828,4,-1,-2,4
1.2834,4,-1,-2,4
1.284,4,-1,-2,4
1.2846,4,-1,-2,4
1.2852,4,-1,-2,4
1.2858,4,-1,-2,4
1.2864,4,-1,-2,4
1.287,4,-1,-2,4
1.2876,4,-1,-2,4
1.2882,4,-1,-2,4
1.2888,4,-1,-2,4
1.2894,4,-1,-2,4
1.29,4,-1,-2,4
1.2906,4,-1,-2,4
1.2912,4,-1,-2,4
1.2918,4,-1,-2,4
1.2924,4,-1,-2,4
1.293,4,-1,-2,4
1.2936,4,-1,-2,4
1.2942,4,-1,-2,4
1.2948,4,-1,-2,4
1.2954,4,-1,-2,4
1.296,4,-1,-2,4
1.2966,4,-1,-2,4
1.2972,4,-1,-2,4
1.2978,4,-1,-2,4
1.2984,4,-1,-2,4
1.299,4,-1,-2,4
1.2996,4,-1,-2,4
1.3002,4,-1,-2,4
1.3008,4,-1,-2,4
1.3014,4,-1,-2,4
1.302,4,-1,-2,4
1.3026,4,-1,-2,4
1.3032,4,-1,-2,4
1.3038,4,-1,-2,4
1.3044,4,-1,-2,4
1.305,4,-1,-2,4
1.3056,4,-1,-2,4
1.3062,4,-1,-2,4
1.3068,4,-1,-2,4
1.3074,4,-1,-2,4
1.308,4,-1,-2,4
1.3086,4,-1,-2,4
1.3092,4,-1,-2,4
1.3098,4,-1,-2,4
1.3104,4,-1,-2,4
1.311,4,-1,-2,4
1.3116,4,-1,-2,4
1.3122,4,-1,-2,4
1.3128,4,-1,-2,4
1.3134,4,-1,-2,4
1.314,4,-1,-2,4
1.3146,4,-1,-2,4
1.3152,4,-1,-2,4
1.3158,4,-1,-2,4
1.3164,4,-1,-2,4
1.317,4,-1,-2,4
1.3176,4,-1,-2,4
1.3182,4,-1,-2,4
1.3188,4,-1,-2,4
1.3194,4,-1,-2,4
1.32,4,-1,-2,4
1.3206,4,-1,-2,4
1.3212,4,-1,-2,4
1.3218,4,-1,-2,4
1.3224,4,-1,-2,4
1.323,4,-1,-2,4
1.3236,4,-1,-2,4
1.3242,4,-1,-2,4
1.3248,4,-1,-2,4
1.3254,4,-1,-2,4
1.326,4,-1,-2,4
1.3266,4,-1,-2,4
1.3272,4,-1,-2,4
1.3278,4,-1,-2,4
1.3284,4,-1,-2,4
1.329,4,-1,-2,4
1.3296,4,-1,-2,4
1.3302,4,-1,-2,4
1.3308,4,-1,-2,4
1.3314,4,-1,-2,4
1.332,4,-1,-2,4
1.3326,4,-1,-2,4
1.3332,4,-1,-2,4
1.3338,4,-1,-2,4
1.3344,4,-1,-2,4
1.335,4,-1,-2,4
1.3356,4,-1,-2,4
1.3362,4,-1,-2,4
1.3368,4,-1,-2,4
1.3374,4,-1,-2,4
1.338,4,-1,-2,4
1.3386,4,-1,-2,4
1.3392,4,-1,-2,4
1.3398,4,-1,-2,4
1.3404,4,-1,-2,4
1.341,4,-1,-2,4
1.3416,4,-1,-2,4
1.3422,4,-1,-2,4
1.3428,4,-1,-2,4
1.3434,4,-1,-2,4
1.344,4,-1,-2,4
1.3446,4,-1,-2,4
1.3452,4,-1,-2,4
1.3458,4,-1,-2,4
1.3464,4,-1,-2,4
1.347,4,-1,-2,4
1.3476,4,-1,-2,4
1.3482,4,-1,-2,4
1.3488,4,-1,-2,4
1.3494,4,-1,-2,4
1.35,4,-1,-2,4
1.3506,4,-1,-2,4
1.3512,4,-1,-2,4
1.3518,4,-1,-2,4
1.3524,4,-1,-2,4
1.353,4,-1,-2,4
1.3536,4,-1,-2,4
1.3542,4,-1,-2,4
1.3548,4,-1,-2,4
1.3554,4,-1,-2,4
1.356,4,-1,-2,4
1.3566,4,-1,-2,4
1.3572,4,-1,-2,4
1.3578,4,-1,-2,4
1.3584,4,-1,-2,4
1.359,4,-1,-2,4
1.3596,4,-1,-2,4
1.3602,4,-1,-2,4
1.3608,4,-1,-2,4
1.3614,4,-1,-2,4
1.362,4,-1,-2,4
1.3626,4,-1,-2,4
1.3632,4,-1,-2,4
1.3638,4,-1,-2,4
1.3644,4,-1,-2,4
1.365,4,-1,-2,4
1.3656,4,-1,-2,4
1.3662,4,-1,-2,4
1.3668,4,-1,-2,4
1.3674,4,-1,-2,4
1.368,4,-1,-2,4
1.3686,4,-1,-2,4
1.3692,4,-1,-2,4
1.3698,4,-1,-2,4
1.3704,4,-1,-2,4
1.371,4,-1,-2,4
1.3716,4,-1,-2,4
1.3722,4,-1,-2,4
1.3728,4,-1,-2,4
1.3734,4,-1,-2,4
1.374,4,-1,-2,4
1.3746,4,-1,-2,4
1.3752,4,-1,-2,4
1.3758,4,-1,-2,4
1.3764,4,-1,-2,4
1.377,4,-1,-2,4
1.3776,4,-1,-2,4
1.3782,4,-1,-2,4
1.3788,4,-1,-2,4
1.3794,4,-1,-2,4
1.38,4,-1,-2,4
1.3806,4,-1,-2,4
1.3812,4,-1,-2,4
1.3818,4,-1,-2,4
1.3824,4,-1,-2,4
1.383,4,-1,-2,4
1.3836,4,-1,-2,4
1.3842,4,-1,-2,4
1.3848,4,-1,-2,4
1.3854,4,-1,-2,4
1.386,4,-1,-2,4
1.3866,4,-1,-2,4
1.3872,4,-1,-2,4
1.3878,4,-1,-2,4
1.3884,4,-1,-2,4
1.389,4,-1,-2,4
1.3896,4,-1,-2,4
1.3902,4,-1,-2,4
1.3908,4,-1,-2,4
1.3914,4,-1,-2,4
1.392,4,-1,-2,4
1.3926,4,-1,-2,4
1.3932,4,-1,-2,4
1.3938,4,-1,-2,4
1.3944,4,-1,-2,4
1.395,4,-1,-2,4
1.3956,4,-1,-2,4
1.3962,4,-1,-2,4
1.3968,4,-1,-2,4
1.3974,4,-1,-2,4
1.398,4,-1,-2,4
1.3986,4,-1,-2,4
1.3992,4,-1,-2,4
1.3998,4,-1,-2,4
1.4004,4,-1,-2,4
1.401,4,-1,-2,4
1.4016,4,-1,-2,4
1.4022,4,-1,-2,4
1.4028,4,-1,-2,4
1.4034,4,-1,-2,4
1.404,4,-1,-2,4
1.4046,4,-1,-2,4
1.4052,4,-1,-2,4
1.4058,4,-1,-2,4
1.4064,4,-1,-2,4
1.407,4,-1,-2,4
1.4076,4,-1,-2,4
1.4082,4,-1,-2,4
1.4088,4,-1,-2,4
1.4094,4,-1,-2,4
1.41,4,-1,-2,4
1.4106,4,-1,-2,4
1.4112,4,-1,-2,4
1.4118,4,-1,-2,4
1.4124,4,-1,-2,4
1.413,4,-1,-2,4
1.4136,4,-1,-2,4
1.4142,4,-1,-2,4
1.4148,4,-1,-2,4
1.4154,4,-1,-2,4
1.416,4,-1,-2,4
1.4166,4,-1,-2,4
1.4172,4,-1,-2,4
1.4178,4,-1,-2,4
1.4184,4,-1,-2,4
1.419,4,-1,-2,4
1.4196,4,-1,-2,4
1.4202,4,-1,-2,4
1.4208,4,-1,-2,4
1.4214,4,-1,-2,4
1.422,4,-1,-2,4
1.4226,4,-1,-2,4
1.4232,4,-1,-2,4
1.4238,4,-1,-2,4
1.4244,4,-1,-2,4
1.425,4,-1,-2,4
1.4256,4,-1,-2,4
1.4262,4,-1,-2,4
1.4268,4,-1,-2,4
1.4274,4,-1,-2,4
1.428,4,-1,-2,4
1.4286,4,-1,-2,4
1.4292,4,-1,-2,4
1.4298,4,-1,-2,4
1.4304,4,-1,-2,4
1.431,4,-1,-2,4
1.4316,4,-1,-2,4
1.4322,4,-1,-2,4
1.4328,4,-1,-2,4
1.4334,4,-1,-2,4
1.434,4,-1,-2,4
1.4346,4,-1,-2,4
1.4352,4,-1,-2,4
1.4358,4,-1,-2,4
1.4364,4,-1,-2,4
1.437,4,-1,-2,4
1.4376,4,-1,-2,4
1.4382,4,-1,-2,4
1.4388,4,-1,-2,4
1.4394,4,-1,-2,4
1.44,4,-1,-2,4
1.4406,4,-1,-2,4
1.4412,4,-1,-2,4
1.4418,4,-1,-2,4
1.4424,4,-1,-2,4
1.443,4,-1,-2,4
1.4436,4,-1,-2,4
1.4442,4,-1,-2,4
1.4448,4,-1,-2,4
1.4454,4,-1,-2,4
1.446,4,-1,-2,4
1.4466,4,-1,-2,4
1.4472,4,-1,-2,4
1.4478,4,-1,-2,4
1.4484,4,-1,-2,4
1.449,4,-1,-2,4
1.4496,4,-1,-2,4
1.4502,4,-1,-2,4
1.4508,4,-1,-2,4
1.4514,4,-1,-2,4
1.452,4,-1,-2,4
1.4526,4,-1,-2,4
1.4532,4,-1,-2,4
1.4538,4,-1,-2,4
1.4544,4,-1,-2,4
1.455,4,-1,-2,4
1.4556,4,-1,-2,4
1.4562,4,-1,-2,4
1.4568,4,-1,-2,4
1.4574,4,-1,-2,4
1.458,4,-1,-2,4
1.4586,4,-1,-2,4
1.4592,4,-1,-2,4
1.4598,4,-1,-2,4
1.4604,4,-1,-2,4
1.461,4,-1,-2,4
1.4616,4,-1,-2,4
1.4622,4,-1,-2,4
1.4628,4,-1,-2,4
1.4634,4,-1,-2,4
1.464,4,-1,-2,4
1.4646,4,-1,-2,4
1.4652,4,-1,-2,4
1.4658,4,-1,-2,4
1.4664,4,-1,-2,4
1.467,4,-1,-2,4
1.4676,4,-1,-2,4
1.4682,4,-1,-2,4
1.4688,4,-1,-2,4
1.4694,4,-1,-2,4
1.47,4,-1,-2,4
1.4706,4,-1,-2,4
1.4712,4,-1,-2,4
1.4718,4,-1,-2,4
1.4724,4,-1,-2,4
1.473,4,-1,-2,4
1.4736,4,-1,-2,4
1.4742,4,-1,-2,4
1.4748,4,-1,-2,4
1.4754,4,-1,-2,4
1.476,4,-1,-2,4
1.4766,4,-1,-2,4
1.4772,4,-1,-2,4
1.4778,4,-1,-2,4
1.4784,4,-1,-2,4
1.479,4,-1,-2,4
1.4796,4,-1,-2,4
1.4802,4,-1,-2,4
1.4808,4,-1,-2,4
1.4814,4,-1,-2,4
1.482,4,-1,-2,4
1.4826,4,-1,-2,4
1.4832,4,-1,-2,4
1.4838,4,-1,-2,4
1.4844,4,-1,-2,4
1.485,4,-1,-2,4
1.4856,4,-1,-2,4
1.4862,4,-1,-2,4
1.4868,4,-1,-2,4
1.4874,4,-1,-2,4
1.488,4,-1,-2,4
1.4886,4,-1,-2,4
1.4892,4,-1,-2,4
1.4898,4,-1,-2,4
1.4904,4,-1,-2,4
1.491,4,-1,-2,4
1.4916,4,-1,-2,4
1.4922,4,-1,-2,4
1.4928,4,-1,-2,4
1.4934,4,-1,-2,4
1.494,4,-1,-2,4
1.4946,4,-1,-2,4
1.4952,4,-1,-2,4
1.4958,4,-1,-2,4
1.4964,4,-1,-2,4
1.497,4,-1,-2,4
1.4976,4,-1,-2,4
1.4982,4,-1,-2,4
1.4988,4,-1,-2,4
1.4994,4,-1,-2,4
1.5,4,-1,-2,4
1.5,5,-1,-2,5
1.5006,5,-1,-2,5
1.5012,5,-1,-2,5
1.5018,5,-1,-2,5
1.5024,5,-1,-2,5
1.503,5,-1,-2,5
1.5036,5,-1,-2,5
1.5042,5,-1,-2,5
1.5048,5,-1,-2,5
1.5054,5,-1,-2,5
1.506,5,-1,-2,5
1.5066,5,-1,-2,5
1.5072,5,-1,-2,5
1.5078,5,-1,-2,5
1.5084,5,-1,-2,5
1.509,5,-1,-2,5
1.5096,5,-1,-2,5
1.5102,5,-1,-2,5
1.5108,5,-1,-2,5
1.5114,5,-1,-2,5
1.512,5,-1,-2,5
1.5126,5,-1,-2,5
1.5132,5,-1,-2,5
1.5138,5,-1,-2,5
1.5144,5,-1,-2,5
1.515,5,-1,-2,5
1.5156,5,-1,-2,5
1.5162,5,-1,-2,5
1.5168,5,-1,-2,5
1.5174,5,-1,-2,5
1.518,5,-1,-2,5
1.5186,5,-1,-2,5
1.5192,5,-1,-2,5
1.5198,5,-1,-2,5
1.5204,5,-1,-2,5
1.521,5,-1,-2,5
1.5216,5,-1,-2,5
1.5222,5,-1,-2,5
1.5228,5,-1,-2,5
1.5234,5,-1,-2,5
1.524,5,-1,-2,5
1.5246,5,-1,-2,5
1.5252,5,-1,-2,5
1.5258,5,-1,-2,5
1.5264,5,-1,-2,5
1.527,5,-1,-2,5
1.5276,5,-1,-2,5
1.5282,5,-1,-2,5
1.5288,5,-1,-2,5
1.5294,5,-1,-2,5
1.53,5,-1,-2,5
1.5306,5,-1,-2,5
1.5312,5,-1,-2,5
1.5318,5,-1,-2,5
1.5324,5,-1,-2,5
1.533,5,-1,-2,5
1.5336,5,-1,-2,5
1.5342,5,-1,-2,5
1.5348,5,-1,-2,5
1.5354,5,-1,-2,5
1.536,5,-1,-2,5
1.5366,5,-1,-2,5
1.5372,5,-1,-2,5
1.5378,5,-1,-2,5
1.5384,5,-1,-2,5
1.539,5,-1,-2,5
1.5396,5,-1,-2,5
1.5402,5,-1,-2,5
1.5408,5,-1,-2,5
1.5414,5,-1,-2,5
1.542,5,-1,-2,5
1.5426,5,-1,-2,5
1.5432,5,-1,-2,5
1.5438,5,-1,-2,5
1.5444,5,-1,-2,5
1.545,5,-1,-2,5
1.5456,5,-1,-2,5
1.5462,5,-1,-2,5
1.5468,5,-1,-2,5
1.5474,5,-1,-2,5
1.548,5,-1,-2,5
1.5486,5,-1,-2,5
1.5492,5,-1,-2,5
1.5498,5,-1,-2,5
1.5504,5,-1,-2,5
1.551,5,-1,-2,5
1.5516,5,-1,-2,5
1.5522,5,-1,-2,5
1.5528,5,-1,-2,5
1.5534,5,-1,-2,5
1.554,5,-1,-2,5
1.5546,5,-1,-2,5
1.5552,5,-1,-2,5
1.5558,5,-1,-2,5
1.5564,5,-1,-2,5
1.557,5,-1,-2,5
1.5576,5,-1,-2,5
1.5582,5,-1,-2,5
1.5588,5,-1,-2,5
1.5594,5,-1,-2,5
1.56,5,-1,-2,5
1.5606,5,-1,-2,5
1.5612,5,-1,-2,5
1.5618,5,-1,-2,5
1.5624,5,-1,-2,5
1.563,5,-1,-2,5
1.5636,5,-1,-2,5
1.5642,5,-1,-2,5
1.5648,5,-1,-2,5
1.5654,5,-1,-2,5
1.566,5,-1,-2,5
1.5666,5,-1,-2,5
1.5672,5,-1,-2,5
1.5678,5,-1,-2,5
1.5684,5,-1,-2,5
1.569,5,-1,-2,5
1.5696,5,-1,-2,5
1.5702,5,-1,-2,5
1.5708,5,-1,-2,5
1.5714,5,-1,-2,5
1.572,5,-1,-2,5
1.5726,5,-1,-2,5
1.5732,5,-1,-2,5
1.5738,5,-1,-2,5
1.5744,5,-1,-2,5
1.575,5,-1,-2,5
1.5756,5,-1,-2,5
1.5762,5,-1,-2,5
1.5768,5,-1,-2,5
1.5774,5,-1,-2,5
1.578,5,-1,-2,5
1.5786,5,-1,-2,5
1.5792,5,-1,-2,5
1.5798,5,-1,-2,5
1.5804,5,-1,-2,5
1.581,5,-1,-2,5
1.5816,5,-1,-2,5
1.5822,5,-1,-2,5
1.5828,5,-1,-2,5
1.5834,5,-1,-2,5
1.584,5,-1,-2,5
1.5846,5,-1,-2,5
1.5852,5,-1,-2,5
1.5858,5,-1,-2,5
1.5864,5,-1,-2,5
1.587,5,-1,-2,5
1.5876,5,-1,-2,5
1.5882,5,-1,-2,5
1.5888,5,-1,-2,5
1.5894,5,-1,-2,5
1.59,5,-1,-2,5
1.5906,5,-1,-2,5
1.5912,5,-1,-2,5
1.5918,5,-1,-2,5
1.5924,5,-1,-2,5
1.593,5,-1,-2,5
1.5936,5,-1,-2,5
1.5942,5,-1,-2,5
1.5948,5,-1,-2,5
1.5954,5,-1,-2,5
1.596,5,-1,-2,5
1.5966,5,-1,-2,5
1.5972,5,-1,-2,5
1.5978,5,-1,-2,5
1.5984,5,-1,-2,5
1.599,5,-1,-2,5
1.5996,5,-1,-2,5
1.6002,5,-1,-2,5
1.6008,5,-1,-2,5
1.6014,5,-1,-2,5
1.602,5,-1,-2,5
1.6026,5,-1,-2,5
1.6032,5,-1,-2,5
1.6038,5,-1,-2,5
1.6044,5,-1,-2,5
1.605,5,-1,-2,5
1.6056,5,-1,-2,5
1.6062,5,-1,-2,5
1.6068,5,-1,-2,5
1.6074,5,-1,-2,5
1.608,5,-1,-2,5
1.6086,5,-1,-2,5
1.6092,5,-1,-2,5
1.6098,5,-1,-2,5
1.6104,5,-1,-2,5
1.611,5,-1,-2,5
1.6116,5,-1,-2,5
1.6122,5,-1,-2,5
1.6128,5,-1,-2,5
1.6134,5,-1,-2,5
1.614,5,-1,-2,5
1.6146,5,-1,-2,5
1.6152,5,-1,-2,5
1.6158,5,-1,-2,5
1.6164,5,-1,-2,5
1.617,5,-1,-2,5
1.6176,5,-1,-2,5
1.6182,5,-1,-2,5
1.6188,5,-1,-2,5
1.6194,5,-1,-2,5
1.62,5,-1,-2,5
1.6206,5,-1,-2,5
1.6212,5,-1,-2,5
1.6218,5,-1,-2,5
1.6224,5,-1,-2,5
1.623,5,-1,-2,5
1.6236,5,-1,-2,5
1.6242,5,-1,-2,5
1.6248,5,-1,-2,5
1.6254,5,-1,-2,5
1.626,5,-1,-2,5
1.6266,5,-1,-2,5
1.6272,5,-1,-2,5
1.6278,5,-1,-2,5
1.6284,5,-1,-2,5
1.629,5,-1,-2,5
1.6296,5,-1,-2,5
1.6302,5,-1,-2,5
1.6308,5,-1,-2,5
1.6314,5,-1,-2,5
1.632,5,-1,-2,5
1.6326,5,-1,-2,5
1.6332,5,-1,-2,5
1.6338,5,-1,-2,5
1.6344,5,-1,-2,5
1.635,5,-1,-2,5
1.6356,5,-1,-2,5
1.6362,5,-1,-2,5
1.6368,5,-1,-2,5
1.6374,5,-1,-2,5
1.638,5,-1,-2,5
1.6386,5,-1,-2,5
1.6392,5,-1,-2,5
1.6398,5,-1,-2,5
1.6404,5,-1,-2,5
1.641,5,-1,-2,5
1.6416,5,-1,-2,5
1.6422,5,-1,-2,5
1.6428,5,-1,-2,5
1.6434,5,-1,-2,5
1.644,5,-1,-2,5
1.6446,5,-1,-2,5
1.6452,5,-1,-2,5
1.6458,5,-1,-2,5
1.6464,5,-1,-2,5
1.647,5,-1,-2,5
1.6476,5,-1,-2,5
1.6482,5,-1,-2,5
1.6488,5,-1,-2,5
1.6494,5,-1,-2,5
1.65,5,-1,-2,5
1.6506,5,-1,-2,5
1.6512,5,-1,-2,5
1.6518,5,-1,-2,5
1.6524,5,-1,-2,5
1.653,5,-1,-2,5
1.6536,5,-1,-2,5
1.6542,5,-1,-2,5
1.6548,5,-1,-2,5
1.6554,5,-1,-2,5
1.656,5,-1,-2,5
1.6566,5,-1,-2,5
1.6572,5,-1,-2,5
1.6578,5,-1,-2,5
1.6584,5,-1,-2,5
1.659,5,-1,-2,5
1.6596,5,-1,-2,5
1.6602,5,-1,-2,5
1.6608,5,-1,-2,5
1.6614,5,-1,-2,5
1.662,5,-1,-2,5
1.6626,5,-1,-2,5
1.6632,5,-1,-2,5
1.6638,5,-1,-2,5
1.6644,5,-1,-2,5
1.665,5,-1,-2,5
1.6656,5,-1,-2,5
1.6662,5,-1,-2,5
1.6668,5,-1,-2,5
1.6674,5,-1,-2,5
1.668,5,-1,-2,5
1.6686,5,-1,-2,5
1.6692,5,-1,-2,5
1.6698,5,-1,-2,5
1.6704,5,-1,-2,5
1.671,5,-1,-2,5
1.6716,5,-1,-2,5
1.6722,5,-1,-2,5
1.6728,5,-1,-2,5
1.6734,5,-1,-2,5
1.674,5,-1,-2,5
1.6746,5,-1,-2,5
1.6752,5,-1,-2,5
1.6758,5,-1,-2,5
1.6764,5,-1,-2,5
1.677,5,-1,-2,5
1.6776,5,-1,-2,5
1.6782,5,-1,-2,5
1.6788,5,-1,-2,5
1.6794,5,-1,-2,5
1.68,5,-1,-2,5
1.6806,5,-1,-2,5
1.6812,5,-1,-2,5
1.6818,5,-1,-2,5
1.6824,5,-1,-2,5
1.683,5,-1,-2,5
1.6836,5,-1,-2,5
1.6842,5,-1,-2,5
1.6848,5,-1,-2,5
1.6854,5,-1,-2,5
1.686,5,-1,-2,5
1.6866,5,-1,-2,5
1.6872,5,-1,-2,5
1.6878,5,-1,-2,5
1.6884,5,-1,-2,5
1.689,5,-1,-2,5
1.6896,5,-1,-2,5
1.6902,5,-1,-2,5
1.6908,5,-1,-2,5
1.6914,5,-1,-2,5
1.692,5,-1,-2,5
1.6926,5,-1,-2,5
1.6932,5,-1,-2,5
1.6938,5,-1,-2,5
