"time","body1.frame_a.r_0[1]","body1.frame_a.r_0[2]","body1.frame_a.r_0[3]","body1.v_0[1]","body1.v_0[2]","body1.v_0[3]","body1.w_a[1]","body1.w_a[2]","body1.w_a[3]","body2.frame_a.r_0[1]","body2.frame_a.r_0[2]","body2.frame_a.r_0[3]","body2.v_0[1]","body2.v_0[2]","body2.v_0[3]","body2.w_a[1]","body2.w_a[2]","body2.w_a[3]"
0.844,0.0861371109831684,-0.246709857232418,0,-2.240204621244,-0.549415414013602,0,0,0,0,0.763516517367515,0.332435224634513,0,-0.25528970450684,-0.582657296407061,0,0,0,0
0.845,0.0838944913281414,-0.247252354789628,0,-2.24497520388381,-0.535556213595042,0,0,0,0,0.763260566291072,0.331852279516611,0,-0.256612732602086,-0.583232934338569,0,0,0,0
0.846,0.0816471573560194,-0.247780960169806,0,-2.24963125000119,-0.521632715095946,0,0,0,0,0.763003291293147,0.33126875878126,0,-0.25793754838826,-0.583808531398359,0,0,0,0
0.847,0.0793952245442171,-0.248295609720993,0,-2.25417161903405,-0.507646350471214,0,0,0,0,0.762744690582632,0.330684662469168,0,-0.2592641589209,-0.584384087885721,0,0,0,0
0.848,0.0771388096196861,-0.24879624123363,0,-2.25859519201202,-0.493598581743703,0,0,0,0,0.762484762361381,0.330099990620739,0,-0.260592571289144,-0.584959604095923,0,0,0,0
0.849,0.0748780305518186,-0.249282793970046,0,-2.26290087226574,-0.479490901045927,0,0,0,0,0.76222350482418,0.329514743276079,0,-0.261922792615922,-0.585535080320181,0,0,0,0
0.85,0.0726130065453507,-0.249755208693937,0,-2.26708758613604,-0.465324830661748,0,0,0,0,0.761960916158711,0.328928920475001,0,-0.263254830058147,-0.586110516845638,0,0,0,0
0.851,0.0703438580332663,-0.250213427699857,0,-2.27115428368322,-0.451101923068078,0,0,0,0,0.761696994545532,0.328342522257025,0,-0.264588690806909,-0.586685913955327,0,0,0,0
0.852,0.0680707066697008,-0.250657394842697,0,-2.27509993939624,-0.436823760976575,0,0,0,0,0.761431738158038,0.327755548661382,0,-0.265924382087664,-0.587261271928153,0,0,0,0
0.853,0.0657936753228445,-0.251087055567175,0,-2.27892355290204,-0.422491957375337,0,0,0,0,0.761165145162438,0.327167999727021,0,-0.267261911160428,-0.587836591038853,0,0,0,0
0.854,0.0635128880678463,-0.251502356937319,0,-2.28262414967466,-0.408108155570602,0,0,0,0,0.760897213717724,0.326579875492607,0,-0.268601285319967,-0.58841187155798,0,0,0,0
0.855,0.0612284624082581,-0.251903247541927,0,-2.28620081396423,-0.393673789499324,0,0,0,0,0.760627941973405,0.325991175996851,0,-0.269942511913644,-0.588987113747697,0,0,0,0
0.856,0.0589405055081649,-0.252289677464037,0,-2.28965270509785,-0.379189967760883,0,0,0,0,0.760357328068406,0.325401901278665,0,-0.271285598350152,-0.589562317859735,0,0,0,0
0.857,0.0566491597225895,-0.252661599037134,0,-2.29297886939539,-0.364658878371138,0,0,0,0,0.760085370144105,0.324812051375284,0,-0.272630551996267,-0.590137484159794,0,0,0,0
0.858,0.0543545517222924,-0.253018966062841,0,-2.29617845177229,-0.350082219656673,0,0,0,0,0.759812066329702,0.324221626324375,0,-0.273977380292587,-0.590712612900224,0,0,0,0
0.859,0.0520568091497847,-0.253361734106328,0,-2.29925062736542,-0.335461714309652,0,0,0,0,0.759537414746972,0.323630626163347,0,-0.275326090715874,-0.591287704328939,0,0,0,0
0.86,0.0497560606043554,-0.253689860525671,0,-2.3021946022749,-0.320799109186583,0,0,0,0,0.759261413510235,0.323039050929359,0,-0.276676690779266,-0.591862758689381,0,0,0,0
0.861,0.0474524356271003,-0.254003304501212,0,-2.30500961430604,-0.306096175107068,0,0,0,0,0.758984060726323,0.322446900659319,0,-0.278029188032481,-0.592437776220494,0,0,0,0
0.862,0.0451460646859496,-0.254302027064914,0,-2.30769493371121,-0.291354706652561,0,0,0,0,0.758705354494548,0.321854175389895,0,-0.279383590062031,-0.593012757156684,0,0,0,0
0.863,0.0428370791606959,-0.254585991129728,0,-2.31024986393174,-0.276576521965121,0,0,0,0,0.758425292906671,0.32126087515751,0,-0.280739904491432,-0.593587701727791,0,0,0,0
0.864,0.0405256113280225,-0.254855161518943,0,-2.31267374233979,-0.261763462546169,0,0,0,0,0.758143874046866,0.320666999998354,0,-0.282098138981411,-0.594162610159057,0,0,0,0
0.865,0.0382117802625257,-0.25510949829908,0,-2.31496586282623,-0.246916964160118,0,0,0,0,0.757861095987734,0.320072549949009,0,-0.283458301260994,-0.594737482663658,0,0,0,0
0.866,0.035895713682003,-0.255348967203068,0,-2.31712559784804,-0.232038722335714,0,0,0,0,0.757576956796413,0.319477525045482,0,-0.284820399079792,-0.59531231945421,0,0,0,0
0.867,0.0335775540686899,-0.255573542577168,0,-2.31915243322078,-0.217130879028556,0,0,0,0,0.757291454536275,0.318881925322936,0,-0.286184440194756,-0.595887120745978,0,0,0,0
0.868,0.0312574347695502,-0.255783196053935,0,-2.32104583632095,-0.202195295066554,0,0,0,0,0.757004587260174,0.318285750816755,0,-0.287550432422751,-0.596461886744233,0,0,0,0
0.869,0.0289354897219168,-0.255977901212916,0,-2.32280531087981,-0.187233846576049,0,0,0,0,0.756716353013157,0.317689001562117,0,-0.28891838361941,-0.597036617649364,0,0,0,0
0.87,0.0266118534288813,-0.256157633605428,0,-2.32443039767179,-0.172248424487056,0,0,0,0,0.756426749832426,0.317091677593995,0,-0.290288301679368,-0.59761131365684,0,0,0,0
0.871,0.0242866609346845,-0.256322370779328,0,-2.32592067520289,-0.157240934038513,0,0,0,0,0.756135775747305,0.316493778947164,0,-0.291660194536489,-0.59818597495717,0,0,0,0
0.872,0.0219600478001051,-0.256472092303798,0,-2.32727576039909,-0.142213294283523,0,0,0,0,0.755843428779205,0.315895305656205,0,-0.293034070164099,-0.598760601735871,0,0,0,0
0.873,0.0196321500778507,-0.256606779794113,0,-2.32849530929475,-0.127167437594605,0,0,0,0,0.755549706941591,0.315296257755506,0,-0.294409936575215,-0.599335194173424,0,0,0,0
0.874,0.0173031042879467,-0.256726416936425,0,-2.32957901772102,-0.112105309168933,0,0,0,0,0.755254608239943,0.31469663527927,0,-0.295787801822779,-0.599909752445242,0,0,0,0
0.875,0.0149730374254641,-0.256830977266779,0,-2.33052634144024,-0.0970285397862973,0,0,0,0,0.754958130667902,0.314096438262183,0,-0.297167674030551,-0.600484276714033,0,0,0,0
0.876,0.0126420896243727,-0.256920452069768,0,-2.33133713543335,-0.0819391890588314,0,0,0,0,0.754660272215937,0.313495666737902,0,-0.298549561323541,-0.601058767147053,0,0,0,0
0.877,0.0103103995689379,-0.256994832510736,0,-2.33201124466403,-0.0668392675178822,0,0,0,0,0.754361030865723,0.312894320740037,0,-0.299933471873045,-0.601633223904975,0,0,0,0
0.878,0.0079781042109791,-0.257054109343428,0,-2.33254849750164,-0.0517307276575113,0,0,0,0,0.754060404590009,0.312292400302165,0,-0.301319413897672,-0.602207647141648,0,0,0,0
0.879,0.00564534072621981,-0.257098275368477,0,-2.33294876216658,-0.0366155283770811,0,0,0,0,0.753758391353342,0.311689905457707,0,-0.302707395657476,-0.602782037005572,0,0,0,0
0.88,0.00331224648448241,-0.257127325451792,0,-2.33321194727243,-0.0214956343161981,0,0,0,0,0.753454989112028,0.311086836239932,0,-0.304097425454207,-0.603356393639857,0,0,0,0
0.881,0.000978959019882648,-0.257141256542956,0,-2.33333800236818,-0.00637301518965498,0,0,0,0,0.753150195814102,0.31048319268196,0,-0.305489511631556,-0.603930717182183,0,0,0,0
0.882,-0.00135438399897572,-0.257140067693617,0,-2.33332691848036,0.00875035487762561,0,0,0,0,0.752844009399283,0.309878974816766,0,-0.306883662575403,-0.604505007764753,0,0,0,0
0.883,-0.00368764506036635,-0.257123759596768,0,-2.33317871487737,0.0238725077726717,0,0,0,0,0.75253642779878,0.309274182677216,0,-0.308279886715424,-0.605079265513918,0,0,0,0
0.884,-0.00602069412787767,-0.257092321254097,0,-2.33289305567731,0.0389917539486187,0,0,0,0,0.752227448930655,0.308668816296859,0,-0.30967819256331,-0.605653490540594,0,0,0,0
0.885,-0.00835338901355993,-0.257045766000713,0,-2.3324702858199,0.0541059498340176,0,0,0,0,0.751917070712181,0.308062875707803,0,-0.311078588610613,-0.606227682965937,0,0,0,0
0.886,-0.0106855926271766,-0.256984099981604,0,-2.33191052456094,0.069213140837889,0,0,0,0,0.751605291048948,0.307456360942582,0,-0.312481083418696,-0.606801842898776,0,0,0,0
0.887,-0.0130171679854898,-0.256907331366426,0,-2.33121393047432,0.0843113747334463,0,0,0,0,0.751292107837993,0.306849272033622,0,-0.313885685592826,-0.607375970442138,0,0,0,0
0.888,-0.0153479782464785,-0.256815470359822,0,-2.33038070176173,0.0993987024877688,0,0,0,0,0.750977518967762,0.30624160901324,0,-0.315292403782444,-0.607950065693204,0,0,0,0
0.889,-0.0176778867435571,-0.256708529211725,0,-2.32941107656238,0.114473179091475,0,0,0,0,0.750661522318065,0.305633371913655,0,-0.316701246681434,-0.608524128743258,0,0,0,0
0.89,-0.0200067570197935,-0.256586522227675,0,-2.3283053332627,0.129532864388395,0,0,0,0,0.750344115760044,0.305024560766989,0,-0.318112223028393,-0.609098159677641,0,0,0,0
0.891,-0.0223344528621275,-0.256449465779123,0,-2.32706379080612,0.144575823905246,0,0,0,0,0.750025297156125,0.304415175605273,0,-0.319525341606904,-0.609672158575708,0,0,0,0
0.892,-0.0246608390269301,-0.256297375749314,0,-2.32568672642755,0.159600157730374,0,0,0,0,0.749705064358973,0.303805216460627,0,-0.320940611254311,-0.610246125508595,0,0,0,0
0.893,-0.0269857818118809,-0.256130265549228,0,-2.32417431174402,0.174604023157312,0,0,0,0,0.749383415210652,0.3031946833654,0,-0.322358040868617,-0.610820060537482,0,0,0,0
0.894,-0.0293091447963392,-0.255948162055307,0,-2.32252712593041,0.189585461304589,0,0,0,0,0.749060347548902,0.302583576351092,0,-0.32377763935588,-0.611393963727078,0,0,0,0
0.895,-0.031630793406455,-0.255751088813062,0,-2.32074561484996,0.204542581772674,0,0,0,0,0.74873585920044,0.301971895449504,0,-0.32519941568627,-0.611967835131293,0,0,0,0
0.896,-0.033950593520489,-0.255539071347679,0,-2.31883026203456,0.219473505500422,0,0,0,0,0.748409947983018,0.301359640692377,0,-0.326623378876748,-0.612541674797694,0,0,0,0
0.897,-0.0362684115048529,-0.255312137167569,0,-2.31678158877685,0.234376365668667,0,0,0,0,0.748082611705385,0.300746812111406,0,-0.328049537991359,-0.613115482767452,0,0,0,0
0.898,-0.0385841142501499,-0.255070315767925,0,-2.31460015422236,0.249249308603821,0,0,0,0,0.74775384816724,0.300133409738237,0,-0.329477902141518,-0.613689259075293,0,0,0,0
0.899,-0.040897569207215,-0.254813638634266,0,-2.31228655546153,0.26409049468147,0,0,0,0,0.747423655159196,0.299519433604478,0,-0.33090848048631,-0.614263003749438,0,0,0,0
0.9,-0.0432086444231553,-0.254542139245998,0,-2.30984142762187,0.278898099229975,0,0,0,0,0.74709203046273,0.298904883741702,0,-0.332341282232777,-0.614836716811558,0,0,0,0
0.901,-0.0455172086634925,-0.254255847571356,0,-2.30726528312305,0.293670310799293,0,0,0,0,0.746758971848233,0.298289760181802,0,-0.333776316652285,-0.615410398272493,0,0,0,0
0.902,-0.0478231313346315,-0.253954797337036,0,-2.30455872391977,0.308405335539953,0,0,0,0,0.746424477077491,0.297674062956538,0,-0.335213593059616,-0.61598404813777,0,0,0,0
0.903,-0.0501262824430744,-0.253639030946858,0,-2.30172258510218,0.323101400457554,0,0,0,0,0.74608854390535,0.297057792097227,0,-0.336653120798918,-0.61655766641132,0,0,0,0
0.904,-0.0524265328029531,-0.253308588513699,0,-2.2987576146452,0.337756749068625,0,0,0,0,0.745751170075862,0.296440947635448,0,-0.33809490927601,-0.617131253087009,0,0,0,0
0.905,-0.0547237540073666,-0.252963512002586,0,-2.29566459436461,0.352369644284172,0,0,0,0,0.745412353323682,0.295823529602782,0,-0.339538967946598,-0.617704808151768,0,0,0,0
0.906,-0.0570178184645443,-0.252603845226368,0,-2.29244433977893,0.3669383693095,0,0,0,0,0.745072091374022,0.295205538030821,0,-0.340985306316586,-0.618278331585524,0,0,0,0
0.907,-0.0593085994340099,-0.252229633841386,0,-2.28909769997141,0.38146122854405,0,0,0,0,0.744730381942605,0.294586972951171,0,-0.342433933942396,-0.618851823361147,0,0,0,0
0.908,-0.0615959710627448,-0.25184092534314,0,-2.28562555745197,0.395936548481217,0,0,0,0,0.744387222735622,0.293967834395459,0,-0.34388486043128,-0.619425283444391,0,0,0,0
0.909,-0.0638798084213519,-0.251437769061962,0,-2.28202882801917,0.410362678608184,0,0,0,0,0.744042611449689,0.293348122395341,0,-0.345338095441636,-0.619998711793831,0,0,0,0
0.91,-0.0661599854587527,-0.251020207123542,0,-2.27830821178573,0.424737908721745,0,0,0,0,0.743696545768702,0.292727836983099,0,-0.346793648709684,-0.620572108353728,0,0,0,0
0.911,-0.0684363794015998,-0.250588293384403,0,-2.27446471466084,0.439060645040086,0,0,0,0,0.743349023370283,0.292106978190404,0,-0.348251529994524,-0.62114547306881,0,0,0,0
0.912,-0.0707088685520004,-0.250142083711051,0,-2.27049938060978,0.453329321215167,0,0,0,0,0.743000041922408,0.291485546048958,0,-0.349711749106799,-0.6217188058766,0,0,0,0
0.913,-0.0729773316864861,-0.249681633209734,0,-2.26641321534016,0.467542373645147,0,0,0,0,0.742649599082412,0.290863540590686,0,-0.351174315917082,-0.622292106705188,0,0,0,0
0.914,-0.0752416486457901,-0.249206998625217,0,-2.2622072523476,0.481698264605313,0,0,0,0,0.742297692497771,0.290240961847581,0,-0.352639240349174,-0.622865375475057,0,0,0,0
0.915,-0.077501700369026,-0.248718238327837,0,-2.25788255254048,0.495795483068215,0,0,0,0,0.741944319806048,0.28961780985171,0,-0.354106532380454,-0.623438612099016,0,0,0,0
0.916,-0.0797573689278674,-0.248215412300557,0,-2.25344020386465,0.5098325455238,0,0,0,0,0.741589478634852,0.288994084635223,0,-0.355576202042208,-0.624011816482134,0,0,0,0
0.917,-0.0820085375607266,-0.247698582126023,0,-2.2488813209281,0.52380799679955,0,0,0,0,0.741233166601784,0.288369786230359,0,-0.357048259419981,-0.624584988521676,0,0,0,0
0.918,-0.0842550907069335,-0.247167810973621,0,-2.24420704462569,0.537720410880617,0,0,0,0,0.740875381314395,0.287744914669452,0,-0.358522714653906,-0.625158128107037,0,0,0,0
0.919,-0.0864969078556602,-0.246623153302022,0,-2.23941826296707,0.551568177817645,0,0,0,0,0.740516120365613,0.287119469985828,0,-0.359999577978366,-0.6257312351089,0,0,0,0
0.92,-0.0887338790653163,-0.246064680594218,0,-2.23451630868855,0.565350040091282,0,0,0,0,0.740155381345015,0.286493452211583,0,-0.361478859623909,-0.626304309406146,0,0,0,0
0.921,-0.0909658919753965,-0.245492459691746,0,-2.22950237190378,0.579064643064946,0,0,0,0,0.739793161829262,0.28586686137946,0,-0.362960569900356,-0.626877350863106,0,0,0,0
0.922,-0.0931928354003773,-0.244906558700657,0,-2.22437766018061,0.592710658915062,0,0,0,0,0.73942945938465,0.285239697522351,0,-0.364444719174517,-0.627450359335692,0,0,0,0
0.923,-0.0954145994393291,-0.244307047103991,0,-2.21914340156596,0.606286790059995,0,0,0,0,0.739064271567122,0.284611960673286,0,-0.365931317870053,-0.628023334671467,0,0,0,0
0.924,-0.0976310755058429,-0.243693995741764,0,-2.21380084401881,0.619791769833128,0,0,0,0,0.738697595922214,0.283983650865443,0,-0.367420376467842,-0.628596276709567,0,0,0,0
0.925,-0.0998421563579576,-0.243067476790952,0,-2.20835125484326,0.633224363155938,0,0,0,0,0.738329429985001,0.283354768132155,0,-0.368911905506345,-0.629169185280635,0,0,0,0
0.926,-0.102047736128086,-0.242427563745478,0,-2.20279592012158,0.646583367211075,0,0,0,0,0.737959771280054,0.282725312506917,0,-0.370405915581977,-0.629742060206741,0,0,0,0
0.927,-0.104247708768035,-0.241774330078428,0,-2.19713611110868,0.65986756022247,0,0,0,0,0.737588617320472,0.282095284023577,0,-0.371902417357521,-0.630314901299062,0,0,0,0
0.928,-0.106441965001969,-0.241107846663713,0,-2.19137301952374,0.6730756013828,0,0,0,0,0.737215965606069,0.281464682716697,0,-0.373401421578116,-0.630887708353443,0,0,0,0
0.929,-0.108630406811739,-0.240428193774935,0,-2.18550805831633,0.686206504824217,0,0,0,0,0.736841813631619,0.280833508619892,0,-0.374902938998228,-0.631460481170838,0,0,0,0
0.93,-0.110812933164153,-0.239735449173489,0,-2.17954256295047,0.699259171994923,0,0,0,0,0.736466158878595,0.280201761767486,0,-0.376406980454642,-0.63203321953694,0,0,0,0
0.931,-0.112989444435654,-0.239029691742544,0,-2.1734778824493,0.712232536224873,0,0,0,0,0.736088998817642,0.279569442194016,0,-0.37791355684451,-0.632605923228345,0,0,0,0
0.932,-0.115159842436456,-0.238311001462214,0,-2.16731537870749,0.725125563209223,0,0,0,0,0.735710330908523,0.278936549934238,0,-0.379422679125754,-0.633178592012467,0,0,0,0
0.933,-0.117324030434679,-0.237579459384729,0,-2.16105642580347,0.737937251491773,0,0,0,0,0.73533015260006,0.278303085023135,0,-0.380934358317458,-0.633751225647461,0,0,0,0
0.934,-0.119481913180484,-0.236835147609601,0,-2.15470240931178,0.750666632948419,0,0,0,0,0.734948461330088,0.277669047495923,0,-0.382448605500266,-0.63432382388214,0,0,0,0
0.935,-0.121633396930208,-0.236078149258797,0,-2.14825472561536,0.763312773270597,0,0,0,0,0.734565254525392,0.277034437388062,0,-0.383965431816781,-0.634896386455893,0,0,0,0
0.936,-0.123778385643756,-0.235308546673657,0,-2.14171474991968,0.775874650608211,0,0,0,0,0.734180529599505,0.276399254735708,0,-0.385484848491271,-0.635468913093093,0,0,0,0
0.937,-0.125916784901892,-0.234526423199179,0,-2.13508386740641,0.788351280008174,0,0,0,0,0.733794283954841,0.275763499575268,0,-0.387006866810425,-0.636041403508621,0,0,0,0
0.938,-0.128048508245252,-0.233731866093636,0,-2.12836352419391,0.800741914958451,0,0,0,0,0.7334065149862,0.275127171942669,0,-0.388531498091867,-0.636613857416884,0,0,0,0
0.939,-0.130173467105474,-0.23292496181364,0,-2.12155514410078,0.813045726518342,0,0,0,0,0.73301722007503,0.274490271874547,0,-0.390058753735502,-0.637186274517195,0,0,0,0
0.94,-0.132291574413383,-0.23210579765478,0,-2.11466015727143,0.825261917915092,0,0,0,0,0.732626396591387,0.273852799407833,0,-0.391588645205819,-0.637758654498852,0,0,0,0
0.941,-0.134402744616733,-0.23127446172382,0,-2.10767999943613,0.837389724823927,0,0,0,0,0.732234041893884,0.273214754579763,0,-0.393121184032323,-0.638330997041048,0,0,0,0
0.942,-0.13650689369796,-0.2304310429109,0,-2.10061611117103,0.849428415648106,0,0,0,0,0.731840153329625,0.272576137427888,0,-0.394656381809962,-0.638903301812783,0,0,0,0
0.943,-0.13860393919192,-0.22957563086174,0,-2.09346993715827,0.861377291798956,0,0,0,0,0.731444728234156,0.27193694799008,0,-0.396194250199558,-0.639475568472769,0,0,0,0
0.944,-0.140693800203644,-0.228708315949835,0,-2.08624292544602,0.873235687975921,0,0,0,0,0.731047763931398,0.271297186304543,0,-0.397734800928233,-0.640047796669346,0,0,0,0
0.945,-0.142776391269641,-0.227829187758289,0,-2.07893652994387,0.885002784484098,0,0,0,0,0.730649257729842,0.270656852410623,0,-0.399278045823939,-0.640619986030446,0,0,0,0
0.946,-0.14485163444795,-0.226938337974519,0,-2.07155220333867,0.896677976094299,0,0,0,0,0.730249206929849,0.270015946347243,0,-0.400823996749023,-0.641192136182997,0,0,0,0
0.947,-0.146919454820598,-0.226035859269381,0,-2.06409139872742,0.908260734466611,0,0,0,0,0.729847608820841,0.269374468153499,0,-0.402372665625663,-0.641764246745537,0,0,0,0
0.948,-0.148979776825178,-0.225121844377009,0,-2.05655557081451,0.919750495887941,0,0,0,0,0.729444460678995,0.268732417869152,0,-0.403924064456715,-0.642336317322181,0,0,0,0
0.949,-0.151032526428406,-0.224196386588901,0,-2.04894617403888,0.931146727371119,0,0,0,0,0.729039759768498,0.268089795534353,0,-0.405478205314199,-0.642908347506001,0,0,0,0
0.95,-0.153077631137451,-0.223259579724569,0,-2.04126466183744,0.942448926738982,0,0,0,0,0.728633503341487,0.267446601189651,0,-0.407035100339768,-0.643480336878936,0,0,0,0
0.951,-0.155115020011257,-0.22231151810218,0,-2.03351248590848,0.953656622708449,0,0,0,0,0.728225688637986,0.266802834876009,0,-0.40859476174517,-0.64405228501168,0,0,0,0
0.952,-0.157144623671879,-0.221352296509209,0,-2.02569109547512,0.964769374974608,0,0,0,0,0.727816312885845,0.266158496634806,0,-0.410157201812712,-0.644624191463589,0,0,0,0
0.953,-0.159166374315803,-0.220382010173084,0,-2.01780193654876,0.97578677429479,0,0,0,0,0.727405373300679,0.26551358650785,0,-0.411722432895724,-0.645196055782578,0,0,0,0
0.954,-0.161180197350038,-0.219400754558921,0,-2.00984651892161,0.98670820654317,0,0,0,0,0.726992867080039,0.264868104538659,0,-0.413290467472153,-0.645767877489206,0,0,0,0
0.955,-0.163186031726089,-0.218408625759745,0,-2.00182625108442,0.997533425523787,0,0,0,0,0.726578791417341,0.264222050769384,0,-0.414861318016114,-0.646339656114945,0,0,0,0
0.956,-0.16518381395065,-0.217405720136792,0,-1.99374256888431,1.00826210212774,0,0,0,0,0.726163143490789,0.26357542524325,0,-0.416434997099851,-0.646911391171873,0,0,0,0
0.957,-0.167173481519202,-0.216392134360814,0,-1.98559690711286,1.01889392086311,0,0,0,0,0.72574592046567,0.262928228004041,0,-0.418011517372494,-0.647483082159031,0,0,0,0
0.958,-0.16915497343196,-0.215367965393143,0,-1.97739069468877,1.02942859416003,0,0,0,0,0.72532711949464,0.262280459096038,0,-0.41959089155732,-0.648054728563273,0,0,0,0
0.959,-0.171128230199027,-0.214333310456208,0,-1.96912535397126,1.03986586228083,0,0,0,0,0.724906737717656,0.261632118564027,0,-0.421173132452261,-0.64862632985916,0,0,0,0
0.96,-0.173093193845544,-0.213288267004061,0,-1.96080230007342,1.05020549322995,0,0,0,0,0.724484772261912,0.260983206453309,0,-0.422758252930403,-0.649197885508842,0,0,0,0
0.961,-0.175049807916843,-0.212232932692889,0,-1.95242294017562,1.06044728266403,0,0,0,0,0.724061220241772,0.260333722809711,0,-0.424346265940494,-0.649769394961945,0,0,0,0
0.962,-0.17699801633961,-0.211167405624219,0,-1.94398869068341,1.07059102526464,0,0,0,0,0.723636078757772,0.259683667679808,0,-0.425937184516165,-0.650340857652813,0,0,0,0
0.963,-0.178937759011646,-0.210091785367883,0,-1.93550104541435,1.08063640450464,0,0,0,0,0.723209344892964,0.259033041111747,0,-0.427531021810093,-0.650912272990153,0,0,0,0
0.964,-0.180868987780674,-0.209006169125075,0,-1.92696132574632,1.09058339102734,0,0,0,0,0.722781015725844,0.25838184315231,0,-0.429127790972741,-0.651483640393955,0,0,0,0
0.965,-0.182791651390325,-0.207910655288357,0,-1.91837091483132,1.10043186689972,0,0,0,0,0.722351088318038,0.257730073849706,0,-0.430727505267656,-0.652054959260468,0,0,0,0
0.966,-0.184705700018783,-0.206805342331579,0,-1.90973118619319,1.11018173861212,0,0,0,0,0.721919559717919,0.257077733252738,0,-0.432330178037411,-0.652626228972598,0,0,0,0
0.967,-0.186611085278272,-0.205690328781752,0,-1.90104350312926,1.11983293684711,0,0,0,0,0.721486426960539,0.256424821410822,0,-0.433935822704155,-0.653197448899786,0,0,0,0
0.968,-0.188507760214561,-0.204565713190911,0,-1.89230921811197,1.12938541624842,0,0,0,0,0.721051687067559,0.255771338373994,0,-0.43554445277016,-0.653768618397876,0,0,0,0
0.969,-0.190395679306449,-0.203431594107985,0,-1.88352967219046,1.13883915518985,0,0,0,0,0.720615337047175,0.255117284192924,0,-0.437156081818366,-0.654339736808991,0,0,0,0
0.97,-0.192274798465267,-0.202288070050664,0,-1.87470619439225,1.14819415554415,0,0,0,0,0.720177373894053,0.254462658918924,0,-0.438770723512929,-0.654910803461411,0,0,0,0
0.971,-0.194145072536113,-0.201135240803597,0,-1.86584016004806,1.15745038989829,0,0,0,0,0.719737794586659,0.253807462604566,0,-0.440388391624464,-0.655481817661773,0,0,0,0
0.972,-0.196006456886392,-0.199973206546632,0,-1.85693295271466,1.16660783474973,0,0,0,0,0.719296596088838,0.253151695303312,0,-0.442009100014883,-0.656052778699821,0,0,0,0
0.973,-0.197858913933519,-0.19880206436085,0,-1.84798580960381,1.1756666076035,0,0,0,0,0.718853775356529,0.252495357067938,0,-0.443632862573411,-0.656623685868337,0,0,0,0
0.974,-0.199702404498295,-0.197621912790673,0,-1.83900002490909,1.1846267848603,0,0,0,0,0.718409329328712,0.251838447952646,0,-0.445259693302599,-0.657194538436457,0,0,0,0
0.975,-0.201536890735723,-0.196432850259482,0,-1.82997688007007,1.19348846324899,0,0,0,0,0.717963254930379,0.251180968012359,0,-0.446889606289896,-0.65776533565855,0,0,0,0
0.976,-0.203362336129698,-0.195234975044044,0,-1.82091764328735,1.20225175949444,0,0,0,0,0.717515549072461,0.250522917302739,0,-0.448522615708243,-0.658336076774074,0,0,0,0
0.977,-0.205178705487692,-0.194028385248927,0,-1.8118235690375,1.21091680998529,0,0,0,0,0.717066208651752,0.249864295880197,0,-0.450158735816668,-0.658906761007442,0,0,0,0
0.978,-0.206985964935444,-0.192813178780924,0,-1.80269589758811,1.21948377044173,0,0,0,0,0.716615230550834,0.249205103801905,0,-0.451797980960877,-0.659477387567875,0,0,0,0
0.979,-0.208784081911649,-0.19158945332347,0,-1.79353585451279,1.22795281558328,0,0,0,0,0.716162611638,0.248545341125811,0,-0.453440365573856,-0.660047955649266,0,0,0,0
0.98,-0.210573021909997,-0.190357309160844,0,-1.78434475679642,1.23632408641878,0,0,0,0,0.715708348762445,0.247885007911783,0,-0.455085904222209,-0.66061846441551,0,0,0,0
0.981,-0.21235275433594,-0.189116844016577,0,-1.77512382024798,1.244597784312,0,0,0,0,0.715252438762723,0.247224104219578,0,-0.456734611524304,-0.661188913026545,0,0,0,0
0.982,-0.214123251419973,-0.187868153975332,0,-1.76587419445345,1.25277415323542,0,0,0,0,0.714794878465095,0.246562630109235,0,-0.458386502166068,-0.661759300633386,0,0,0,0
0.983,-0.215884485149061,-0.186611336141183,0,-1.75659706267512,1.26085343010988,0,0,0,0,0.714335664679,0.245900585642151,0,-0.46004159094468,-0.662329626364296,0,0,0,0
0.984,-0.217636428721305,-0.185346487332886,0,-1.74729359352251,1.26883586798252,0,0,0,0,0.713874794199098,0.245237970880588,0,-0.461699892748622,-0.662899889331174,0,0,0,0
0.985,-0.219379056536893,-0.184073704061567,0,-1.73796494058968,1.27672173563455,0,0,0,0,0.713412263805195,0.244574785887685,0,-0.463361422558331,-0.663470088629392,0,0,0,0
0.986,-0.221112344189065,-0.18279308250841,0,-1.72861224209256,1.28451131718891,0,0,0,0,0.712948070262155,0.243911030727471,0,-0.465026195446845,-0.664040223337639,0,0,0,0
0.987,-0.222836268455059,-0.181504718502354,0,-1.71923662050622,1.29220491171793,0,0,0,0,0.712482210319826,0.243246705464883,0,-0.466694226580446,-0.664610292517768,0,0,0,0
0.988,-0.224550807287075,-0.180208707497775,0,-1.70983918220221,1.29980283285102,0,0,0,0,0.712014680712955,0.242581810165775,0,-0.46836553121931,-0.665180295214633,0,0,0,0
0.989,-0.226255936484841,-0.178905149043847,0,-1.70042116529263,1.30730537852107,0,0,0,0,0.71154547815365,0.24191634489877,0,-0.470040124791364,-0.665750230432182,0,0,0,0
0.99,-0.227951637450911,-0.177594136252652,0,-1.6909835924939,1.31471290044146,0,0,0,0,0.711074599348748,0.24125030973098,0,-0.471718022721636,-0.666320097188878,0,0,0,0
