"time","transformerL.inductor[2].i","transformerL.inductor[3].i"
0.321,0.947536844131486,-0.435488164163364
0.3215,0.946725655647878,-0.422198010331878
0.322,0.945680866672026,-0.408803679297913
0.3225,0.944402744956521,-0.395308482016439
0.323,0.942891607413854,-0.381715749084139
0.3235,0.941147829250827,-0.368028835591434
0.324,0.939171844047929,-0.354251120381063
0.3245,0.936964130652148,-0.340385998250978
0.325,0.934525224804217,-0.326436885391791
0.3255,0.931855738676819,-0.312407229057117
0.326,0.928956332465155,-0.298300491578752
0.3265,0.925827723890338,-0.284120154667724
0.327,0.922470688193193,-0.269869718627083
0.3275,0.91888604570036,-0.25555269593435
0.328,0.915074670881995,-0.241172614560684
0.3285,0.911037514891792,-0.226733027398186
0.329,0.906775575347869,-0.212237497784796
0.3295,0.902289906115275,-0.197689603151834
0.33,0.897581617214261,-0.183092934198037
0.3305,0.892651863152462,-0.168451089778358
0.331,0.887501849396719,-0.153767678507706
0.3315,0.882132857627495,-0.139046327317639
0.332,0.876546214031356,-0.124290668926849
0.3325,0.870743299263652,-0.109504344737154
0.333,0.864725548272084,-0.0946910039761781
0.3335,0.858494439468118,-0.079854299805008
0.334,0.852051498661674,-0.0649978896322277
0.3345,0.845398326666001,-0.0501254421721016
0.335,0.838536566465551,-0.0352406272829416
0.3355,0.831467913252098,-0.0203471180195711
0.336,0.824194114165189,-0.00544858975232705
0.3365,0.816716958356306,0.0094512826060987
0.337,0.809038278497496,0.0243488251358954
0.3375,0.801159980302634,0.0392403599676045
0.338,0.793084008971861,0.0541222126740272
0.3385,0.784812359188016,0.0689907111457034
0.339,0.776347074776278,0.0838421864877104
0.3395,0.767690239695266,0.0986729747833197
0.34,0.758843977289352,0.113479418031528
0.3405,0.749810481229476,0.128257861915728
0.341,0.740591981667068,0.143004660051092
0.3415,0.731190755072709,0.157716173863465
0.342,0.721609123818014,0.172388773493939
0.3425,0.711849448109025,0.187018838670486
0.343,0.70191412320622,0.201602759602361
0.3435,0.691805611233536,0.216136938023477
0.344,0.681526407500306,0.23061778795373
0.3445,0.67107905006069,0.245041736646548
0.345,0.660466119221541,0.259405225493145
0.3455,0.649690230415402,0.273704710125156
0.346,0.638754029661343,0.287936660829937
0.3465,0.627660225645364,0.302097567390206
0.347,0.616411556687998,0.31618393605681
0.3475,0.605010799901297,0.330192291618782
0.348,0.593460770627075,0.344119178299179
0.3485,0.581764316229776,0.35796115921506
0.349,0.569924310114617,0.37171481589475
0.3495,0.557943683446704,0.385376757384145
0.35,0.54582539325432,0.398943613172682
0.3505,0.533572431060101,0.412412036427352
0.351,0.521187822254709,0.425778704872117
0.3515,0.508674620773973,0.439040319732656
0.352,0.496035902027848,0.452193603960955
0.3525,0.483274793599892,0.465235316019016
0.353,0.470394444981622,0.478162238548713
0.3535,0.457398035556096,0.490971182797963
0.354,0.444288773912604,0.503658989475849
0.3545,0.431069893358084,0.516222527308541
0.355,0.417744644140602,0.528658689607559
0.3555,0.404316322455705,0.540964413074435
0.356,0.390788242305495,0.55313666205805
0.3565,0.377163742716051,0.565172434187213
0.357,0.363446186999275,0.577068761193832
0.3575,0.349638959035666,0.588822707203357
0.358,0.335745455199143,0.600431363320195
0.3585,0.321769110992341,0.611891871723128
0.359,0.307713375515248,0.623201405409912
0.3595,0.293581717802766,0.634357175036044
0.36,0.27937762604031,0.64535642969863
0.3605,0.265104604543812,0.656196455079673
0.361,0.250766165808453,0.666874565764824
0.3615,0.236365854101286,0.677388134820045
0.362,0.221907223008492,0.687734568982005
0.3625,0.207393840785796,0.697911316688052
0.363,0.192829289534848,0.707915868813739
0.3635,0.178217162796911,0.717745756780531
0.364,0.163561058156264,0.727398542371501
0.3645,0.148864597135611,0.73687185289615
0.365,0.134131406268303,0.746163351845601
0.3655,0.119365121362339,0.755270748083856
0.366,0.104569386644891,0.764191796532404
0.3665,0.0897478528785795,0.772924296345438
0.367,0.0749041709509741,0.781466078037703
0.3675,0.0600420074457561,0.789815044257481
0.368,0.0451650296570287,0.797969135987122
0.3685,0.0302769086770204,0.805926342850783
0.369,0.0153813185164106,0.813684703739967
0.3695,0.000481934646478975,0.821242305149535
0.37,-0.0144175710007276,0.828597265487621
0.3705,-0.0293135193748402,0.835747781388047
0.371,-0.0442022349691652,0.842692089598357
0.3715,-0.0590800439884035,0.849428478344573
0.372,-0.0739432752446521,0.855955287892088
0.3725,-0.0887882612897688,0.862270909124588
0.373,-0.103611341594144,0.86837376496313
0.3735,-0.118408857344833,0.874262362059746
0.374,-0.133177157443583,0.879935248576137
0.3745,-0.147912597997137,0.885391026531787
0.375,-0.162611543221549,0.890628352295184
0.3755,-0.177270366351167,0.895645935475598
0.376,-0.191885450607203,0.900442517437121
0.3765,-0.206453189937326,0.905016928126218
0.377,-0.2209699900561,0.90936804000383
0.3775,-0.235432269312013,0.913494781289553
0.378,-0.249836459591998,0.917396136378795
0.3785,-0.264179007108953,0.921071145104325
0.379,-0.278456370798918,0.92451887839043
0.3795,-0.292665029423341,0.927738499879967
0.38,-0.306801477409741,0.930729216339958
0.3805,-0.320862227135611,0.933490291701708
0.381,-0.334843809825071,0.936021047400162
0.3815,-0.348742776314754,0.938320862048517
0.382,-0.362555692552649,0.940389144336768
0.3825,-0.37627915341223,0.942225399039593
0.383,-0.389909773146734,0.943829174269879
0.3835,-0.403444189115384,0.945200076202771
0.384,-0.41687906266414,0.94633776933419
0.3845,-0.430211079965939,0.947241976597738
0.385,-0.443436944334262,0.947912449670006
0.3855,-0.45655339701978,0.948349038860508
0.386,-0.469557202150713,0.948551637638244
0.3865,-0.482445151911484,0.948520197916887
0.387,-0.495214067399689,0.948254730230148
0.3875,-0.50786079948306,0.947755303907146
0.388,-0.520382218426318,0.947022016997296
0.3885,-0.532775240376271,0.946055065480008
0.389,-0.545036808203264,0.944854689524392
0.3895,-0.55716389738628,0.943421187208884
0.39,-0.569153516986531,0.941754915010765
0.3905,-0.581002710472969,0.939856287896807
0.391,-0.592708543127807,0.93772574985995
0.3915,-0.604268133003288,0.935363840366026
0.392,-0.615678628977371,0.932771144299925
0.3925,-0.626937216666177,0.929948303258846
0.393,-0.638041119638319,0.92689601649922
0.3935,-0.648987600201583,0.923615040941825
0.394,-0.659773944859326,0.92010616258107
0.3945,-0.670397498923668,0.916370259587323
0.395,-0.680855642670452,0.912408256366037
0.3955,-0.691145796830505,0.908221132338427
0.396,-0.701265424119871,0.903809923333544
0.3965,-0.711212029980602,0.899175721507814
0.397,-0.720983146366026,0.894319647862598
0.3975,-0.730576369202807,0.889242911509281
0.398,-0.73998933349427,0.883946768155871
0.3985,-0.749219717976841,0.878432526354639
0.399,-0.758265247031575,0.8727015493137
0.3995,-0.767123691372454,0.866755254731693
0.4,-0.775792850440684,0.860595088632641
0.4005,-0.784270591926484,0.854222580391667
0.401,-0.792554826622031,0.84763930585191
0.4015,-0.800643511870388,0.840846891082684
0.402,-0.808534653912939,0.833847014572176
0.4025,-0.816226308519014,0.826641406978757
0.403,-0.823716562268192,0.81923182646441
0.4035,-0.831003573371085,0.81162010917051
0.404,-0.838085547014504,0.80380813705811
0.4045,-0.844960737276517,0.795797839281574
0.405,-0.851627449952644,0.787591194712124
0.4055,-0.858084043121174,0.779190231607994
0.406,-0.86432890758799,0.770597004599253
0.4065,-0.870360508283245,0.761813640394219
0.407,-0.876177360773112,0.752842310329855
0.4075,-0.881778031365467,0.743685229523686
0.408,-0.887161140445238,0.734344659667082
0.4085,-0.89232536297037,0.724822908617218
0.409,-0.897269408346135,0.715122309157261
0.4095,-0.901992061720655,0.705245259803579
0.41,-0.90649216226103,0.695194201951459
0.4105,-0.91076860122866,0.684971617021768
0.411,-0.914820325841191,0.674580029453174
0.4115,-0.918646339694684,0.664022006219552
0.412,-0.922245682324044,0.653300137460734
0.4125,-0.925617469773764,0.642417072347432
0.413,-0.928760875152769,0.631375500612258
0.4135,-0.931675124515693,0.620178147956146
0.414,-0.934359501255589,0.60882777916038
0.4145,-0.936813346448519,0.597327197533776
0.415,-0.939036038343785,0.58567922748069
0.4155,-0.941027031646131,0.573886745463629
0.416,-0.942785840774697,0.561952665621601
0.4165,-0.944312033445733,0.549879933744342
0.417,-0.945605235586847,0.537671530418092
0.4175,-0.946665131600949,0.525330470407492
0.418,-0.947491444014684,0.512859787199816
0.4185,-0.948083970973559,0.500262559183389
0.419,-0.94844257253744,0.487541898975935
0.4195,-0.948567161920275,0.474700946311434
0.42,-0.948457710903417,0.461742871128208
0.4205,-0.948114250016542,0.448670872891062
0.421,-0.947536848555397,0.435488167123918
0.4215,-0.94672564986081,0.422198006994693
0.422,-0.945680860887672,0.408803675906279
0.4225,-0.944402741117381,0.395308479671095
0.423,-0.942891608434793,0.381715749446223
0.4235,-0.941147839224501,0.368028841001865
0.424,-0.939171848949973,0.354251123229102
0.4245,-0.936964124860015,0.340385995387841
0.425,-0.934525218971684,0.326436882453341
0.4255,-0.931855734730414,0.312407226976706
0.426,-0.928956333302688,0.298300491769695
0.4265,-0.925827733586813,0.284120159126034
0.427,-0.922470693525077,0.269869721267108
0.4275,-0.918886039955888,0.255552693568404
0.428,-0.915074665054981,0.241172612105556
0.4285,-0.911037510875692,0.226733025615054
0.429,-0.906775575997661,0.212237497830865
0.4295,-0.902289915452009,0.197689606665576
0.43,-0.897581622916602,0.183092936534667
0.4305,-0.892651857507602,0.168451087927955
0.431,-0.887501843629164,0.153767676561539
0.4315,-0.882132853581207,0.13904632586161
0.432,-0.876546214493549,0.12429066885624
0.4325,-0.870743308166165,0.109504347323677
0.433,-0.864725554275309,0.0946910059157388
0.4335,-0.858494433973554,0.0798542984835627
0.434,-0.852051493007225,0.0649978882158873
0.4345,-0.845398322630525,0.0501254410700684
0.435,-0.838536566744629,0.0352406271252406
0.4355,-0.831467921654442,0.0203471197053913
0.436,-0.824194120390575,0.00544859120441706
0.4365,-0.816716953060976,-0.00945128339020231
0.437,-0.80903827300897,-0.0243488260065398
0.4375,-0.801159976319993,-0.0392403606920582
0.438,-0.793084009076448,-0.0541222128883846
0.4385,-0.78481236703313,-0.0689907103256132
0.439,-0.776347081137128,-0.0838421856087083
0.4395,-0.767690234645907,-0.0986729750267751
0.44,-0.758843972018206,-0.11347941834578
0.4405,-0.749810477342236,-0.12825786224267
0.441,-0.740591981609673,-0.143004660291369
0.4415,-0.731190762312662,-0.157716173866455
0.442,-0.721609130220945,-0.172388773267417
0.4425,-0.711849443349742,-0.187018838375059
0.443,-0.701914118202038,-0.20160275935482
0.4435,-0.691805607484309,-0.216136937936926
0.444,-0.681526407297015,-0.230617788189421
0.4445,-0.671079056656811,-0.245041737423126
0.445,-0.660466125567867,-0.259405225990917
0.4455,-0.649690225987263,-0.27370470929763
0.446,-0.638754024971338,-0.287936660020562
0.4465,-0.627660222076303,-0.302097566878389
0.447,-0.616411556358123,-0.316183936258169
0.4475,-0.605010805824188,-0.330192293113497
0.448,-0.593460776814265,-0.344119179584243
0.4485,-0.581764312170442,-0.357961157867135
0.449,-0.569924305783157,-0.371714814528878
0.4495,-0.557943680099012,-0.385376756439705
0.45,-0.545825392820002,-0.398943613311221
0.4505,-0.533572436289551,-0.412412038579709
0.451,-0.521187828177907,-0.425778706997526
0.4515,-0.508674617117367,-0.439040317880794
0.452,-0.49603589809601,-0.452193602049257
0.4525,-0.483274790513321,-0.46523531463917
0.453,-0.470394444467402,-0.478162238597678
0.4535,-0.457398040080879,-0.490971185543364
0.454,-0.444288779466179,-0.503658992483738
0.4545,-0.431069890134093,-0.516222524973778
0.455,-0.417744640645764,-0.528658687165947
0.4555,-0.40431631966808,-0.540964411261082
0.456,-0.390788241737857,-0.553136661992862
0.4565,-0.377163746533642,-0.565172437457902
0.457,-0.363446192078394,-0.577068765114577
0.4575,-0.349638956269889,-0.588822704411056
0.458,-0.335745452174606,-0.60043136036967
0.4585,-0.321769108539096,-0.611891869482901
0.459,-0.307713374922138,-0.62320140520857
0.4595,-0.293581720918956,-0.634357178762059
0.46,-0.279377630542499,-0.645356434550177
0.4605,-0.265104602257355,-0.65619645185925
0.461,-0.25076616328311,-0.666874562331279
0.4615,-0.236365852015029,-0.677388132164303
0.462,-0.221907222418824,-0.687734568625445
0.4625,-0.207393843214227,-0.697911320798161
0.463,-0.192829293361531,-0.707915874601103
0.4635,-0.178217161006219,-0.717745753165135
0.464,-0.163561056154313,-0.727398538485473
0.4645,-0.148864595445711,-0.73687184984093
0.465,-0.134131405711454,-0.746163351318006
0.4655,-0.119365123123961,-0.755270752506475
0.466,-0.104569389702882,-0.764191803247333
0.4665,-0.0897478515953236,-0.772924292371606
0.467,-0.0749041694916717,-0.78146607373407
0.4675,-0.0600420061779666,-0.78981504082338
0.468,-0.045165029162335,-0.797969135276187
0.4685,-0.0302769097994903,-0.805926347514856
0.469,-0.0153813207193478,-0.813684711360795
0.4695,-0.000481933877487323,-0.821242300856806
0.47,0.0144175719032523,-0.82859726080527
0.4705,0.0293135201987159,-0.835747777600062
0.471,0.0442022353729073,-0.842692088695488
0.4715,0.0590800434713893,-0.849428483180414
0.472,0.0739432739749649,-0.855955296383758
0.4725,0.0887882615425307,-0.8622709045551
0.473,0.103611341931031,-0.868373759944574
0.4735,0.118408857707239,-0.874262357947056
0.474,0.133177157728604,-0.879935247476606
0.4745,0.14791259804655,-0.885391031471873
0.475,0.162611542953894,-0.890628361609457
0.4755,0.177270366090569,-0.895645930673659
0.476,0.191885450374946,-0.900442512128082
0.4765,0.206453189825203,-0.905016923721921
0.477,0.220969990196127,-0.909368038706866
0.4775,0.235432269884241,-0.91349478626926
0.478,0.249836460384617,-0.917396146454636
0.4785,0.264179006342626,-0.921071140115973
0.479,0.2784563699994,-0.924518872839395
0.4795,0.292665028828331,-0.927738495220769
0.48,0.30680147738044,-0.930729214848781
0.4805,0.320862228183229,-0.933490296659974
0.481,0.334843811724658,-0.936021058164291
0.4815,0.348742775054968,-0.938320856921056
0.482,0.362555691193116,-0.940389138594511
0.4825,0.37627915233082,-0.942225394165456
0.483,0.389909772926127,-0.943829172591678
0.4835,0.403444190587949,-0.945200081082701
0.484,0.416879065704994,-0.946337780701801
0.4845,0.430211078229444,-0.947241971379277
0.485,0.443436942427256,-0.947912443789097
0.4855,0.456553395453407,-0.948349033814256
0.486,0.469557201719554,-0.948551635784091
0.4865,0.482445153756327,-0.948520202666272
0.487,0.495214071603004,-0.948254742105786
0.4875,0.507860797438948,-0.947755299044999
0.488,0.520382215989542,-0.947022011031578
0.4885,0.532775238331361,-0.9460550603069
0.489,0.545036807545377,-0.94485468750911
0.4895,0.557163899549302,-0.943421191780648
0.49,0.569153522359856,-0.941754927289343
0.4905,0.581002708277785,-0.939856283583345
0.491,0.592708540183949,-0.937725743864023
0.4915,0.604268130491246,-0.935363835113301
0.492,0.615678628079945,-0.932771142141894
0.4925,0.626937219092627,-0.929948307611404
0.493,0.63804112617519,-0.926896029067171
0.4935,0.648987597966297,-0.923615037212573
0.494,0.65977394143583,-0.920106156609757
0.4945,0.670397495960812,-0.916370254303716
0.495,0.680855641524285,-0.912408254086956
0.4955,0.691145799465742,-0.908221136435965
0.496,0.70126543179961,-0.903809936070085
0.4965,0.711212027809465,-0.89917571838308
0.497,0.720983142494817,-0.894319641970411
0.4975,0.730576365810244,-0.889242906244525
0.498,0.739989332093966,-0.883946765780469
0.4985,0.749219720767054,-0.878432530167306
0.499,0.758265255819272,-0.872701562092207
0.4995,0.767123689361496,-0.866755252216813
0.5,0.775792846157851,-0.860595082873253
0.5005,0.784270588129942,-0.854222575195971
0.501,0.792554824966138,-0.847639303407614
0.5015,0.800643514763294,-0.840846894586698
0.502,0.808534663759609,-0.833847027261635
0.5025,0.81622630675471,-0.82664140506455
0.503,0.823716557613624,-0.819231820890141
0.5035,0.831003569200684,-0.811620104094044
0.504,0.838085545105606,-0.803808134574677
0.5045,0.844960740221995,-0.795797842459255
0.505,0.851627460795561,-0.787591207178657
0.5055,0.85808404167928,-0.779190230271416
0.506,0.864328902604987,-0.770596999260561
0.5065,0.870360503773225,-0.761813635486581
0.507,0.876177358617855,-0.752842307838969
0.5075,0.881778034316153,-0.74368523236339
0.508,0.88716115220844,-0.734344671775516
0.5085,0.892325361914953,-0.724822907822206
0.509,0.897269403080976,-0.715122304102267
0.5095,0.901992056909058,-0.705245255113273
0.51,0.9064921598701,-0.695194199486299
0.5105,0.910768604140478,-0.684971619517762
0.511,0.914820338039142,-0.674580040701291
0.5115,0.918646339077347,-0.664022005918039
0.512,0.922245676825529,-0.653300132734755
0.5125,0.925617464702068,-0.642417067921356
0.513,0.928760872540811,-0.631375498207046
0.5135,0.931675127348318,-0.620178150108397
0.514,0.934359513664101,-0.608827789390053
0.5145,0.936813346307828,-0.597327197666863
0.515,0.939036032662759,-0.585679223125821
0.5155,0.941027026358851,-0.573886741346568
0.516,0.942785837960179,-0.561952663311131
0.5165,0.944312036163,-0.54987993555824
0.517,0.945605248075889,-0.537671539577719
0.5175,0.946665131962073,-0.525330470906746
0.518,0.947491438203539,-0.512859783254526
0.5185,0.948083965517814,-0.500262555417541
0.519,0.948442569542467,-0.487541896795094
0.5195,0.948567164490502,-0.474700947797457
0.52,0.948457723347886,-0.461742879179366
0.5205,0.948114250891091,-0.448670873679944
0.521,0.947536842667557,-0.4354881636227
0.5215,0.946725644285854,-0.422198003619211
0.522,0.94568085773775,-0.408803673889563
0.5225,0.944402743513629,-0.395308480844411
0.523,0.942891620715631,-0.381715756363533
0.5235,0.941147840610578,-0.368028841997241
0.524,0.939171843039381,-0.354251120202151
0.5245,0.936964119216747,-0.340385992438409
0.525,0.934525215695434,-0.326436880634373
0.5255,0.931855736930669,-0.312407227856726
0.526,0.928956345307892,-0.298300497540557
0.5265,0.925827735469265,-0.284120160239763
0.527,0.92247068764567,-0.269869718740054
0.5275,0.918886034296344,-0.255552691076846
0.528,0.915074661683815,-0.24117261051661
0.5285,0.911037512862975,-0.226733026224942
0.529,0.90677558762318,-0.212237502455064
0.5295,0.902289917802871,-0.197689607806137
0.53,0.89758161712179,-0.183092934528341
0.5305,0.89265185188443,-0.168451085921882
0.531,0.887501840196918,-0.153767675233081
0.5315,0.882132855343611,-0.13904632622776
0.532,0.876546225644065,-0.124290672345432
0.5325,0.870743310945292,-0.10950434839784
0.533,0.864725548617469,-0.094691004446004
0.5335,0.858494428439483,-0.0798542969860702
0.534,0.852051489549759,-0.0649978871761373
0.5345,0.845398324161178,-0.0501254412215514
0.535,0.83853657733421,-0.0352406295023342
0.5355,0.831467924810314,-0.0203471206198706
0.536,0.82419411492055,-0.00544859028203475
0.5365,0.816716947668281,0.00945128436080351
0.537,0.809038269563739,0.0243488267320253
0.5375,0.801159977616952,0.0392403607240707
0.538,0.793084019029073,0.054122211589956
0.5385,0.784812370503814,0.0689907096625127
0.539,0.776347075903746,0.0838421859781533
0.5395,0.767690229445875,0.0986729754571682
0.54,0.758843968623805,0.11347941873449
0.5405,0.749810478408315,0.128257862425488
0.541,0.740591990859636,0.143004660028453
0.5415,0.731190766026924,0.157716173543238
0.542,0.721609125270561,0.172388773083543
0.5425,0.711849438392148,0.187018838257085
0.543,0.701914114897732,0.201602759387636
0.5435,0.691805608326843,0.216136938236931
0.544,0.681526415789191,0.230617788910038
0.5445,0.671079060535349,0.245041737523571
0.545,0.660466120943931,0.259405225258522
0.5455,0.649690221319862,0.273704708628397
0.546,0.638754021796575,0.287936659682074
0.5465,0.627660222706859,0.302097567261619
0.547,0.616411564048113,0.316183937902456
0.5475,0.605010809780984,0.3301922937152
0.548,0.593460772556927,0.344119178313223
0.5485,0.581764307838479,0.357961156649069
0.549,0.569924302777079,0.371714813807638
0.5495,0.557943680533039,0.385376756872429
0.55,0.545825399674155,0.398943615812435
0.5505,0.533572440233301,0.412412039752731
0.551,0.521187824323644,0.425778705202756
0.5515,0.508674613163109,0.439040316121645
0.552,0.496035895296962,0.452193600938007
0.5525,0.483274790769763,0.46523531508844
0.553,0.470394450462709,0.478162241883237
0.5535,0.457398043916502,0.490971187349002
0.554,0.444288776047473,0.503658990184893
0.5545,0.431069886596394,0.51622252268656
0.555,0.417744638090805,0.52865868566178
0.5555,0.404316319768941,0.540964411695264
0.556,0.390788246861738,0.553136665985408
0.5565,0.377163750163836,0.565172439947584
0.557,0.363446189123447,0.577068762335915
0.5575,0.349638953183792,0.588822701613936
0.558,0.335745449899037,0.600431358474148
0.5585,0.321769108508975,0.611891869872168
0.559,0.307713379172116,0.623201409827045
0.5595,0.293581724245776,0.634357181976398
0.56,0.279377628074991,0.645356431320273
0.5605,0.265104599653724,0.656196448575391
0.561,0.250766161320013,0.6668745600505
0.5615,0.236365851880627,0.6773881324811
0.562,0.221907225802096,0.687734573786171
0.5625,0.207393846140673,0.697911324766162
0.563,0.192829291400424,0.707915870952548
0.5635,0.178217158911419,0.717745749422478
0.564,0.163561054534118,0.72739853583007
0.5645,0.148864595235318,0.73687185006038
0.565,0.134131408244373,0.746163356935748
0.5655,0.119365125555552,0.755270757244913
0.566,0.104569388262274,0.764191799216393
0.5665,0.0897478500309469,0.772924288202606
0.567,0.0749041682417499,0.781466070719177
0.5675,0.0600420059209389,0.789815040923657
0.568,0.0451650308698045,0.797969141265196
0.5685,0.0302769116457927,0.805926353027829
0.569,0.0153813198083687,0.813684706987035
0.5695,0.000481932860124014,0.821242296298127
0.57,-0.0144175727589662,0.82859725745041
0.5705,-0.0293135204724912,0.835747777562703
0.571,-0.044202234458115,0.842692094970506
0.5715,-0.0590800422952782,0.849428489459079
0.572,-0.0739432743521971,0.85595529170964
0.5725,-0.088788262001467,0.862270899647258
0.573,-0.103611342372372,0.868373756273514
0.5735,-0.118408857967867,0.874262357757222
0.574,-0.133177157566588,0.879935253953829
0.5745,-0.147912597618602,0.885391038494361
0.575,-0.162611542798276,0.89062835667991
0.5755,-0.177270365984967,0.895645925460631
0.576,-0.191885450385819,0.900442508168623
0.5765,-0.206453190043304,0.905016923368593
0.577,-0.220969990740653,0.909368045304847
0.5775,-0.235432270274192,0.913494794000777
0.578,-0.249836459702009,0.917396141316607
0.5785,-0.264179005671745,0.921071134644767
0.579,-0.278456369568022,0.924518868623118
0.5795,-0.29266502897554,0.927738494696893
0.58,-0.306801478579791,0.930729221489279
0.5805,-0.320862229451378,0.933490305053086
0.581,-0.334843810525798,0.936021052866279
0.5815,-0.348742773823457,0.938320851241258
0.582,-0.362555690312234,0.940389134156481
0.5825,-0.376279152380274,0.94222539346802
0.583,-0.38990977472396,0.943829179200421
0.5835,-0.403444192784088,0.945200090077787
0.584,-0.416879064005334,0.946337775293381
0.5845,-0.430211076447295,0.947241965542561
0.585,-0.443436941094281,0.947912439167513
0.5855,-0.456553395380187,0.948349032944314
0.586,-0.469557204055797,0.948551642291479
0.5865,-0.482445156918816,0.948520212192157
0.587,-0.495214069422539,0.948254736637124
0.5875,-0.507860795121415,0.947755293104623
0.588,-0.52038221420666,0.947022006267396
0.5885,-0.532775238112922,0.94605505926953
0.589,-0.545036810357132,0.944854693850821
0.5895,-0.557163903704284,0.94342120175539
0.59,-0.569153519722883,0.941754921810711
0.5905,-0.581002705445228,0.939856277593633
0.591,-0.592708537958161,0.937725739000533
0.5915,-0.604268130107785,0.935363833917502
0.592,-0.61567863130238,0.932771148259412
0.5925,-0.626937224253413,0.929948317943239
0.593,-0.63804112311004,0.926896023628466
0.5935,-0.648987594643991,0.923615031228377
0.594,-0.659773938778943,0.920106151692138
0.5945,-0.670397495395609,0.916370252962256
0.595,-0.680855645091523,0.912408259927999
0.5955,-0.69114580563236,0.908221147024379
0.596,-0.701265428338335,0.903809930720356
0.5965,-0.711212024027349,0.899175712459249
0.597,-0.720983139423381,0.894319637045258
0.5975,-0.730576365049947,0.889242904773728
0.598,-0.739989335939947,0.883946771299334
0.5985,-0.749219727925977,0.878432540904246
0.599,-0.75826525199731,0.872701556879193
0.5995,-0.767123685153885,0.866755246407653
0.6,-0.77579284269304,0.860595077988082
0.6005,-0.784270587164803,0.85422257361546
0.601,-0.792554829025454,0.847639308565419
0.6015,-0.800643522887341,0.840846905357879
0.602,-0.808534659615408,0.833847022231323
0.6025,-0.816226302159955,0.826641399423296
0.603,-0.82371655378107,0.819231816092885
0.6035,-0.831003568024741,0.811620102426426
0.604,-0.838085549314286,0.803808139339516
0.6045,-0.844960749270419,0.795797853145565
0.605,-0.851627456370183,0.787591202374858
0.6055,-0.858084036739395,0.779190224849712
0.606,-0.864328898434549,0.770596994599053
0.6065,-0.870360502384426,0.761813633757109
0.607,-0.876177362914108,0.752842312185975
0.6075,-0.881778044234892,0.74368524284237
0.608,-0.887161147545138,0.73434466723947
0.6085,-0.892325356675198,0.724822902669608
0.609,-0.897269398606473,0.715122299623723
0.6095,-0.90199205530933,0.705245253349451
0.61,-0.906492164195003,0.695194203397611
0.6105,-0.910768614862596,0.684971629665139
0.611,-0.914820333579937,0.674580036838652
0.6115,-0.918646333585788,0.664022001081528
0.612,-0.922245672084426,0.653300128485256
0.6125,-0.925617462897331,0.642417066152523
0.613,-0.928760876838924,0.631375501671691
0.6135,-0.93167513879461,0.620178159799649
0.614,-0.934359509579239,0.60882778626103
0.6145,-0.936813340614865,0.597327193190393
0.615,-0.939036027695804,0.585679219149806
0.6155,-0.941027024358972,0.57388673960346
0.616,-0.942785842180108,0.561952666324828
0.6165,-0.94431204824275,0.54987994467019
0.617,-0.945605244431553,0.537671537135946
0.6175,-0.946665126119945,0.525330466830829
0.618,-0.947491433054365,0.512859779594302
0.6185,-0.9480839633365,0.50026255373182
0.619,-0.948442573637336,0.487541899359975
0.6195,-0.948567177102409,0.474700956209854
0.62,-0.948457720196085,0.461742877366569
0.6205,-0.948114244953367,0.448670870041257
0.621,-0.947536837382253,0.435488160317973
0.6215,-0.946725641940503,0.422198002022998
0.622,-0.945680861665608,0.408803676013831
0.6225,-0.94440275654686,0.395308488441492
0.623,-0.942891618093859,0.381715755110971
0.6235,-0.941147834631638,0.368028838828283
0.624,-0.939171837666027,0.354251117289576
0.6245,-0.936964116728236,0.340385990963793
0.625,-0.934525219419581,0.32643688233188
0.6255,-0.931855750266053,0.312407234528731
0.626,-0.928956343239019,0.298300496770567
0.6265,-0.925827729503766,0.284120157568542
0.627,-0.922470682233851,0.269869716252815
0.6275,-0.918886031688773,0.2555526897554
0.628,-0.915074665173044,0.241172611806389
0.6285,-0.911037526374299,0.226733031869575
0.629,-0.906775586115557,0.212237502082711
0.6295,-0.902289911905222,0.197689605655919
0.63,-0.897581611722094,0.183092932495778
0.6305,-0.892651849184819,0.168451084784192
0.631,-0.887501843425679,0.15376767613883
0.6315,-0.882132868899024,0.13904633075157
0.632,-0.87654622469184,0.124290672280213
0.6325,-0.870743305169126,0.109504346786934
0.633,-0.864725543280963,0.0946910028932661
0.6335,-0.858494425677429,0.0798542960612601
0.634,-0.85205149249824,0.0649978877256504
0.6345,-0.845398337162359,0.0501254444259729
0.635,-0.838536576917845,0.035240629649923
0.6355,-0.831467919207974,0.020347119561467
0.636,-0.824194109698255,0.00544858922978107
0.6365,-0.816716944875574,-0.00945128504551507
0.637,-0.809038272217868,-0.0243488265074533
0.6375,-0.801159989901468,-0.0392403588301102
0.638,-0.793084019116059,-0.0541222113259455
0.6385,-0.78481236512585,-0.0689907101604524
0.639,-0.776347070846108,-0.0838421865140057
0.6395,-0.767690226656087,-0.0986729758768957
0.64,-0.758843970975178,-0.113479418800686
0.6405,-0.749810489890593,-0.12825786179916
0.641,-0.740591991405378,-0.143004659744713
0.6415,-0.731190760921616,-0.157716173478037
0.642,-0.721609120426923,-0.172388773092022
0.6425,-0.711849435640197,-0.187018838389667
0.643,-0.701914116943462,-0.201602759708186
0.6435,-0.691805618933264,-0.216136938824399
0.644,-0.681526416738061,-0.230617788701842
0.6445,-0.671079055748242,-0.245041736897849
