"time","inertiaLoad.phi","inertiaLoad.w","smpm.idq_sr[1]","smpm.idq_sr[2]"
0.0061,0.952975435718126,155.077825532,-119.628962022846,-140.382262140597
0.00615,0.960728869283927,155.059539471437,-119.813132328246,-139.353670000978
0.0062,0.968481391881781,155.041386256331,-119.90045694262,-138.350656976815
0.00625,0.976233010067355,155.023362298087,-119.892301155885,-137.377008960205
0.0063,0.983983730201565,155.005463508998,-119.790159409083,-136.436463043978
0.00635,0.991733558432637,154.987685323811,-119.59564992772,-135.532704405271
0.0064,0.999482500664194,154.970022691128,-119.310517016999,-134.669360784706
0.00645,1.00723056254037,154.952470097484,-118.936625062527,-133.849999810353
0.0065,1.01497774941303,154.935021558794,-118.47596081853,-133.07812339675
0.00655,1.02272406632846,154.917670645357,-117.93062717037,-132.357165271925
0.0066,1.03046951799578,154.900410476784,-117.302844537978,-131.690485597611
0.00665,1.03821410877263,154.88323374273,-116.594945732393,-131.081368325111
0.0067,1.04595784263846,154.866132706697,-115.80937510159,-130.533016594202
0.00675,1.05370072317593,154.849099218962,-114.948685371453,-130.048549414138
0.0068,1.06144275355126,154.832124729288,-114.015534539466,-129.630998181777
0.00685,1.06918393649067,154.815200294184,-113.0126841418,-129.283302562348
0.0069,1.07692427426785,154.798316595892,-111.942994566686,-129.008308155645
0.00695,1.0846637686759,154.781463946248,-110.809424178638,-128.808761659182
0.007,1.09240242102141,154.764632309946,-109.615023544709,-128.687309559928
0.00705,1.10014023209284,154.747811306612,-108.362935018828,-128.646492757204
0.0071,1.10787720216023,154.730990236811,-107.056386261698,-128.688746136902
0.00715,1.11561333094115,154.714158083652,-105.698689953335,-128.816392810428
0.0072,1.12334861760525,154.697303540183,-104.293236952455,-129.031644452762
0.00725,1.13108306073918,154.680415011887,-102.843495786354,-129.336595377831
0.0073,1.13881665835278,154.663480643188,-101.353006029458,-129.733223145818
0.00735,1.14654940784898,154.646488324067,-99.825376749746,-130.223383415034
0.0074,1.15428130602445,154.629425712177,-98.2642809958613,-130.808809681159
0.00745,1.16201234905095,154.612280245879,-96.6734526088911,-131.491109942808
0.0075,1.16974253246662,154.595039161239,-95.0566820114027,-132.271764954292
0.00755,1.17747185116957,154.577689510416,-93.4178116440156,-133.152126838793
0.0076,1.18520029940119,154.560218175372,-91.760732601874,-134.133416067096
0.00765,1.19292787075013,154.542611889584,-90.0893791984166,-135.216721737872
0.0077,1.20065455812956,154.524857250141,-88.407726033401,-136.402997583757
0.00775,1.20838035378977,154.506940741172,-86.7197820878333,-137.693063634483
0.0078,1.21610524929121,154.488848745585,-85.0295879005811,-139.087601549157
0.00785,1.22382923552396,154.470567568992,-83.3412095079581,-140.587157378088
0.0079,1.23155230267838,154.452083451995,-81.6587354967651,-142.192136516725
0.00795,1.23927444026961,154.433382593718,-79.9862710139736,-143.902807286721
0.008,1.24699563710848,154.414451165303,-78.327934521972,-145.719295910498
0.00805,1.25471588132566,154.395275332022,-76.6878521586075,-147.64159006711
0.0081,1.26243516035175,154.375841269119,-75.0701538672585,-149.669535333192
0.00815,1.27015346093184,154.356135181553,-73.4789683915255,-151.802837196793
0.00815827040806854,1.27143003557321,154.352848457767,-73.2186157003775,-152.165829201343
0.00815827040806854,1.27143003557321,154.352848457767,-73.2186157003775,-152.165829201343
0.00815837436715691,1.27144608195247,154.352807093915,-73.2214619321763,-152.167468295301
0.00815837436715691,1.27144608195247,154.352807093915,-73.2214619321763,-152.167468295301
0.0082,1.27787076999697,154.336237274597,-75.3707535494585,-152.296394212806
0.00825,1.28558708397279,154.316320124741,-77.8872942405109,-152.374322335525
0.0083,1.2933024019295,154.296398041563,-80.3303442426945,-152.371456566416
0.00835,1.30101672387285,154.27648143361,-82.6975059635672,-152.291318668556
0.0084,1.30873005032749,154.256580158777,-84.9865311852233,-152.137472596635
0.00845,1.31644238229856,154.236703614505,-87.1952997128166,-151.913547885861
0.0085,1.32415372124299,154.216860720868,-89.3218230561437,-151.623231871551
0.00855,1.33186406905554,154.197059917247,-91.3642450845584,-151.270267416302
0.0086,1.33957342804708,154.177309153311,-93.3208439685375,-150.858448268415
0.00865,1.34728180090784,154.157615871119,-95.190036062059,-150.391610045399
0.0087,1.35498919068786,154.13798700997,-96.9703746314632,-149.873629362391
0.00875,1.36269560077051,154.118428999966,-98.6605511443172,-149.308418726894
0.0088,1.37040103484636,154.098947757836,-100.259396027618,-148.699921956763
0.00885,1.37810549689336,154.079548683985,-101.765879192756,-148.052110658964
0.0089,1.38580899114638,154.060236658332,-103.179110750679,-147.3689787965
0.00895,1.39351152206618,154.041016037197,-104.498341472042,-146.654537151223
0.009,1.40121309432585,154.021890651719,-105.722963044725,-145.912810947741
0.00905,1.40891371276897,154.002863806275,-106.852508106161,-145.147832789094
0.0091,1.41661338239304,153.983938273568,-107.886651233245,-144.363639351463
0.00915,1.42431210832228,153.965116303783,-108.825206597742,-143.564267252294
0.0092,1.43200989577932,153.946399616618,-109.668129583051,-142.753747827925
0.00925,1.43970675005878,153.9277894029,-110.415516167726,-141.936102613041
0.0093,1.44740267650421,153.909286337415,-111.067599697711,-141.115339771788
0.00935,1.45509768047861,153.890890559943,-111.624755142306,-140.295448497137
0.0094,1.46279176733966,153.872601704391,-112.087491970227,-139.480395250989
0.00945,1.47048494241383,153.854418876191,-112.456459287553,-138.674119038691
0.0095,1.4781772109701,153.836340672295,-112.732440889628,-137.880527079098
0.00955,1.48586857819412,153.818365185022,-112.916354136662,-137.103490370056
0.0096,1.49355904916193,153.800489992704,-113.009251929337,-136.346839151128
0.00965,1.50124862882005,153.782712190408,-113.012315301096,-135.61435981328
0.0097,1.50893732195134,153.76502836583,-112.926858808201,-134.909788695044
0.00975,1.51662513316082,153.747434631592,-112.754322768231,-134.236810093947
0.0098,1.52431206684611,153.729926620636,-112.496274104937,-133.599051108007
0.00985,1.53199812717166,153.712499489678,-112.154405310779,-133.000077197159
0.0099,1.53968331805539,153.695147945552,-111.730528050795,-132.443390106633
0.00995,1.54736764313033,153.677866227607,-111.226577068912,-131.932421238016
0.01,1.55505110573897,153.660648144017,-110.644601451219,-131.470530687403
0.01005,1.56273370889695,153.64348706026,-109.986767101836,-131.061001172293
0.0101,1.57041545527863,153.626375918988,-109.255351867001,-130.707035537416
0.01015,1.57809634719992,153.609307255425,-108.452741704104,-130.411753791102
0.0102,1.58577638658308,153.592273191681,-107.581431784381,-130.178187245851
0.01025,1.59345557496113,153.575265473047,-106.644017760454,-130.009279140253
0.0103,1.60113391343016,153.558275453245,-105.643199009651,-129.907876648048
0.01035,1.60881140265321,153.5412941269,-104.581770775497,-129.876731414369
0.0104,1.61648804283493,153.524312136257,-103.46262237353,-129.91849527592
0.01045,1.62416383369517,153.507319777125,-102.288735582057,-130.035715802357
0.0105,1.63183877447465,153.490307029196,-101.063177263255,-130.230836963848
0.01055,1.63951286388872,153.47326354895,-99.7891008522634,-130.506191621285
0.0106,1.64718610014183,153.456178703387,-98.4697381578366,-130.864003493191
0.01065,1.65485848089213,153.439041572176,-97.1083986634128,-131.306381368251
0.0107,1.66253000324319,153.421840965657,-95.7084650572356,-131.835317547718
0.01075,1.67020066374381,153.404565447148,-94.2733877353606,-132.452687556612
0.0108,1.67787045834703,153.387203334133,-92.8066843472596,-133.160243426633
0.01085,1.68553938243841,153.369742732708,-91.3119313675775,-133.959617942659
0.0109,1.6932074307831,153.352171535301,-89.792764506733,-134.852316002071
0.01095,1.70087459754567,153.334477449433,-88.2528716250534,-135.839717515215
0.011,1.70854087627591,153.316648012291,-86.6959890780228,-136.923074906271
0.01105,1.7162062598824,153.29867060098,-85.1258991170549,-138.103508704465
0.0111,1.72387074065975,153.280532460914,-83.5464228603537,-139.382011536717
0.01115,1.73153431023979,153.262220710372,-81.9614191007111,-140.759440245036
0.0112,1.73919695962312,153.243722368094,-80.3747774508051,-142.236520560983
0.01125,1.74685867915409,153.22502436579,-78.7904152088317,-143.813842916284
0.0113,1.75451945851528,153.206113565267,-77.2122730761225,-145.491861336892
0.01135,1.76217928674773,153.186976781075,-75.6443094987957,-147.27089639012
0.0114,1.7698381522099,153.167600791076,-74.0904980426552,-149.151128425078
0.01145,1.77749604262193,153.147972361709,-72.5548210389521,-151.132604374027
0.0115,1.78515294502437,153.128078260276,-71.0412665582744,-153.215230930917
0.0115094834875913,1.78660511522241,153.124273888775,-70.7570154739766,-153.621637451407
0.0115094834875913,1.78660511522241,153.124273888775,-70.7570154739766,-153.621637451407
0.0115096002909807,1.78662300065386,153.124226969703,-70.7605917947023,-153.623408167688
0.0115096002909807,1.78662300065386,153.124226969703,-70.7605917947023,-153.623408167688
0.01155,1.79280884660141,153.107990174341,-72.9139578610129,-153.77511040181
0.0116,1.8004637433508,153.087877544019,-75.5166523072775,-153.88601881823
0.01165,1.80811763420318,153.067755731901,-78.0479920103545,-153.91490455376
0.0117,1.81577051895379,153.047635331793,-80.5055699043668,-153.865116932524
0.01175,1.82342239792729,153.02752640134,-82.8871210416328,-153.740047964716
0.0118,1.83107327194249,153.0074385504,-85.1905022346306,-153.543155089961
0.01185,1.83872314228065,152.987380939527,-87.4136922000597,-153.277957433058
0.0119,1.84637201066955,152.967362265827,-89.5547947478648,-152.9480304434
0.01195,1.85401987927114,152.947390764992,-91.6120382843452,-152.55700558274
0.012,1.86166675063886,152.92747418282,-93.5837821865011,-152.108558257134
0.01205,1.86931262770029,152.907619783142,-95.4685149115191,-151.606408076995
0.0121,1.8769575137404,152.887834341312,-97.2648554169823,-151.05431513038
0.01215,1.88460141236521,152.868124138346,-98.9715543419957,-150.45607420066
0.0122,1.89224432748261,152.848494957767,-100.587494624049,-149.81551128435
0.01225,1.89988626327718,152.828952081197,-102.11169237488,-149.136479075668
0.0123,1.90752722418629,152.809500286053,-103.543297268519,-148.422852884838
0.01235,1.91516721487565,152.790143841829,-104.881593260679,-147.678526322313
0.0124,1.92280624021109,152.770886507641,-106.125998990243,-146.907406482839
0.01245,1.93044430522792,152.751731530659,-107.276067969867,-146.113408862901
0.0125,1.93808141511308,152.73268164097,-108.3314896588,-145.30045391875
0.01255,1.94571757518023,152.713739066045,-109.29208592411,-144.472463573299
0.0126,1.95335279083786,152.694905510803,-110.157815521224,-143.633355057912
0.01265,1.960987067568,152.676182170718,-110.928770855659,-142.787037753732
0.0127,1.96862041090165,152.657569739291,-111.605176029966,-141.937409205082
0.01275,1.97625282639065,152.639068387869,-112.187391497275,-141.08834987569
0.0128,1.98388431958334,152.620677796946,-112.675906430226,-140.243719519504
0.01285,1.99151489599959,152.602397133546,-113.07134394833,-139.407352718631
0.0129,1.99914456110518,152.584225065935,-113.37445746105,-138.583054668473
0.01295,2.00677332028674,152.566159776742,-113.586127406619,-137.774597018222
0.013,2.01440117882563,152.548198942348,-113.707365943936,-136.985713348139
0.01305,2.0220281418787,152.530339768723,-113.739308367946,-136.220096259248
0.0131,2.02965421444718,152.512578972371,-113.683217403981,-135.481391873642
0.01315,2.03727940135589,152.494912794725,-113.540479662352,-134.773196507407
0.0132,2.0449037072365,152.477337023402,-113.312600483201,-134.099054090175
0.01325,2.05252713648916,152.459846968911,-113.001209232598,-133.462449369285
0.0133,2.060149693277,152.442437504816,-112.608049696456,-132.866807317329
0.01335,2.06777138149141,152.425103054456,-112.134983037238,-132.315487225057
0.0134,2.07539220473206,152.407837603015,-111.583984790629,-131.811779361981
0.01345,2.08301216629555,152.390634722478,-110.957138836144,-131.358903007053
0.0135,2.09063126913507,152.37348755366,-110.256641443847,-130.959999889469
0.01355,2.09824951586039,152.356388843198,-109.484792432596,-130.618133981351
0.0136,2.10586690870426,152.339330938258,-108.643996235073,-130.336285982039
0.01365,2.11348344950269,152.322305797096,-107.736759246953,-130.117350021448
0.0137,2.1210991396937,152.305305017897,-106.765682883857,-129.964133348231
0.01375,2.12871398026909,152.288319823079,-105.733467109711,-129.879348383826
0.0138,2.1363279717858,152.271341096746,-104.642901440008,-129.865614424134
0.01385,2.14394111433328,152.254359384844,-103.496864752666,-129.925452275789
0.0139,2.15155340751257,152.23736490455,-102.298322915053,-130.061280722598
0.01395,2.15916485044498,152.220347575324,-101.05032127211,-130.275417645388
0.014,2.16677544172052,152.203297007917,-99.7559871161444,-130.570071809839
0.01405,2.17438517941567,152.186202538975,-98.4185213233013,-130.947345299181
0.0141,2.18199406106542,152.169053237019,-97.0411967950239,-131.409228966717
0.01415,2.18960208364105,152.151837911833,-95.6273560868654,-131.957598748243
0.0142,2.19720924356939,152.134545145737,-94.1804038120279,-132.594218380376
0.01425,2.2048155366774,152.117163287475,-92.7038079914123,-133.320730555035
0.0143,2.21242095821813,152.099680484632,-91.201092155121,-134.138660711527
0.01435,2.22002550284809,152.082084693914,-89.6758327707404,-135.049413276254
0.0144,2.22762916460264,152.064363690791,-88.1316568295197,-136.054267572794
0.01445,2.23523193692681,152.046505100268,-86.5722342960156,-137.154382358399
0.0145,2.24283381261745,152.02849639586,-85.0012783124174,-138.350786616478
0.01455,2.25043478385546,152.010324928753,-83.4225380185214,-139.644384263533
0.0146,2.25803484218993,151.991977941491,-81.839795164094,-141.035951448037
0.01465,2.26563397851206,151.973442579127,-80.2568613485932,-142.526132273484
0.0147,2.27323218309591,151.954705917037,-78.6775711313908,-144.115444836641
0.01475,2.28082944554022,151.935754966007,-77.1057808006593,-145.804271967776
0.0148,2.28842575480619,151.916576697595,-75.5453620661932,-147.592866844682
0.01485,2.29602109920912,151.897158060076,-74.0001981153739,-149.481351460183
0.0149,2.30361546639067,151.877485991448,-72.4741804276723,-151.469712024907
0.0149487672740516,2.3110216443254,151.858042326091,-71.0079500355148,-153.505128554651
0.0149487672740516,2.3110216443254,151.858042326091,-71.0079500355148,-153.505128554651
0.0149488827114328,2.31103917441745,151.857995990909,-71.0114152487229,-153.506863528403
0.0149488827114328,2.31103917441745,151.857995990909,-71.0114152487229,-153.506863528403
0.01495,2.31120884327033,151.857547513321,-71.070830100056,-153.5116430519
0.015,2.31880121843345,151.83746540114,-73.6958570362661,-153.682454420756
0.01505,2.32639258927523,151.817366390728,-76.2524813237581,-153.770377614078
0.0151,2.33398295497134,151.797261073312,-78.7382845187848,-153.778577944024
0.01515,2.34157231545427,151.777159729096,-81.1509548563273,-153.710340309698
0.0152,2.34916067117183,151.757072120419,-83.4883171192314,-153.568992570273
0.01525,2.35674802304809,151.737007581826,-85.7483118793595,-153.357927116151
0.0153,2.36433437245593,151.716975001824,-87.928999531874,-153.080593377277
0.01535,2.37191972120356,151.696982817164,-90.028561528682,-152.740494971846
0.0154,2.37950407151993,151.677039011216,-92.0453007050186,-152.341188147571
0.01545,2.38708742601247,151.657151087385,-93.9776471565115,-151.886270329391
0.0155,2.39466978765106,151.637326077908,-95.8241561680572,-151.379380729096
0.01555,2.40225115975102,151.617570537137,-97.5835096590722,-150.824196541423
0.0156,2.40983154593935,151.597890536284,-99.2545172219229,-150.224427659433
0.01565,2.41741095013384,151.578291660143,-100.836116746815,-149.583812984777
0.0157,2.42498937651886,151.558779003051,-102.327375206233,-148.906116157429
0.01575,2.43256682952428,151.539357167116,-103.727488927945,-148.195122021858
0.0158,2.44014331379755,151.520030258208,-105.03578434908,-147.454631789
0.01585,2.44771883418023,151.500801884084,-106.251718303841,-146.688459104433
0.0159,2.45529339567511,151.481675153156,-107.374878116115,-145.900424710098
0.01595,2.46286700343045,151.46265266929,-108.404982685735,-145.094353368697
0.016,2.47043966271419,151.443736544039,-109.341879493871,-144.274070218462
0.01605,2.47801137888543,151.424928383641,-110.185547444475,-143.443395520551
0.0161,2.48558215737049,151.406229292549,-110.936095874038,-142.606140784103
0.01615,2.49315200364136,151.387639890324,-111.593760417819,-141.766105640338
0.0162,2.50072092318701,151.369160285532,-112.158909010503,-140.927072408259
0.01625,2.50828892149046,151.350790104553,-112.632034918922,-140.092802809788
0.0163,2.51585600400373,151.332528482141,-113.013758809474,-139.26703366024
0.01635,2.52342217612334,151.314374058166,-113.304829358423,-138.45347276262
0.0164,2.53098744316622,151.296325005933,-113.506116457068,-137.655795101656
0.01645,2.53855181034356,151.278379003205,-113.618617812895,-136.877638333998
0.0165,2.54611528274049,151.260533263419,-113.643451517124,-136.122599663273
0.01655,2.55367786529169,151.242784535922,-113.581855825843,-135.394231807437
0.0166,2.56123956275207,151.225129094784,-113.435191581699,-134.696037978519
0.01665,2.56880037968976,151.20756278036,-113.204932395275,-134.031471216917
0.0167,2.5763603204427,151.190080965712,-112.892672280785,-133.403926757106
0.01675,2.58391938911084,151.172678590725,-112.500117553076,-132.816741059009
0.0168,2.59147758953525,151.155350171271,-112.029084524413,-132.273188356512
0.01685,2.59903492526214,151.138089784173,-111.481502846626,-131.776474693153
0.0169,2.60659139954238,151.120891107291,-110.85940601471,-131.329737778801
0.01695,2.61414701529222,151.103747402647,-110.164935123072,-130.936040684041
0.017,2.62170177508106,151.086651536582,-109.400334014259,-130.598369747421
0.01705,2.62925568112142,151.069596000762,-108.5679442338,-130.319632833134
0.0171,2.6368087352262,151.052572897247,-107.6702083225,-130.102652494563
0.01715,2.64436093881706,151.035573976199,-106.709660879928,-129.950167159264
0.0172,2.65191229288919,151.018590631556,-105.688929409188,-129.864825420793
0.01725,2.65946279799265,151.001613911604,-104.610731686773,-129.849182948092
0.0173,2.66701245423902,150.984634549888,-103.477868367119,-129.905703393577
0.01735,2.6745612612486,150.967642949841,-102.293226447583,-130.036749954277
0.0174,2.68210921816627,150.950629220449,-101.059770740448,-130.244587631204
