"time","junctionIdeal.medium.h","junctionIdeal.medium.p","junctionVolume.medium.h","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
2.645,109334.181161045,302458.93958699,97760.3668329688,110061.150170843,401241.265103735,93730.638167529,302458.891428524,99788.1229663355,104875.194580111,0,0,4,1.9999999999998,0,1,2,3
2.646,109336.822961197,302458.929464801,97767.7402118195,110063.280371457,401241.253623876,93730.6381573627,302458.881288851,99794.9672244336,104875.193377524,0,0,4,1.9999999999998,0,1,2,3
2.647,109339.462902801,302458.919348781,97775.1116125462,110065.409046807,401241.242151333,93730.6381472027,302458.871155357,99801.8084706766,104875.192175098,0,0,4,1.9999999999998,0,1,2,3
2.648,109342.100987092,302458.909238928,97782.4810297084,110067.536198052,401241.230686103,93730.6381370488,302458.861028038,99808.6467058647,104875.190972833,0,0,4,1.9999999999998,0,1,2,3
2.649,109344.737215305,302458.899135238,97789.8484578654,110069.661826347,401241.219228182,93730.6381269013,302458.850906891,99815.4819307975,104875.189770729,0,0,4,1.9999999999998,0,1,2,3
2.65,109347.371588674,302458.88903771,97797.2138915767,110071.78593285,401241.207777565,93730.6381167599,302458.840791915,99822.3141462751,104875.188568788,0,0,4,1.9999999999998,0,1,2,3
2.651,109350.004108435,302458.878946341,97804.5773254017,110073.908518718,401241.196334251,93730.6381066248,302458.830683106,99829.1433530974,104875.187367009,0,0,4,1.9999999999998,0,1,2,3
2.652,109352.634775822,302458.868861129,97811.9387538999,110076.029585107,401241.184898233,93730.6380964959,302458.820580463,99835.9695520642,104875.186165393,0,0,4,1.9999999999998,0,1,2,3
2.653,109355.263592071,302458.858782071,97819.2981716306,110078.149133174,401241.173469509,93730.6380863732,302458.810483983,99842.7927439755,104875.18496394,0,0,4,1.9999999999998,0,1,2,3
2.654,109357.890558416,302458.848709164,97826.6555731532,110080.267164077,401241.162048075,93730.6380762568,302458.800393663,99849.6129296311,104875.18376265,0,0,4,1.9999999999998,0,1,2,3
2.655,109360.515676092,302458.838642406,97834.0109530273,110082.383678972,401241.150633927,93730.6380661466,302458.7903095,99856.4301098311,104875.182561524,0,0,4,1.9999999999998,0,1,2,3
2.656,109363.138946334,302458.828581795,97841.3643058122,110084.498679015,401241.139227061,93730.6380560427,302458.780231493,99863.2442853753,104875.181360562,0,0,4,1.9999999999998,0,1,2,3
2.657,109365.760370378,302458.818527327,97848.7156260674,110086.612165365,401241.127827473,93730.6380459449,302458.770159639,99870.0554570636,104875.180159764,0,0,4,1.9999999999998,0,1,2,3
2.658,109368.379949457,302458.808479001,97856.0649083522,110088.724139177,401241.11643516,93730.6380358534,302458.760093935,99876.8636256959,104875.178959131,0,0,4,1.9999999999998,0,1,2,3
2.659,109370.997684807,302458.798436815,97863.4121472261,110090.834601608,401241.105050117,93730.6380257681,302458.750034379,99883.6687920721,104875.177758662,0,0,4,1.9999999999998,0,1,2,3
2.66,109373.613577663,302458.788400764,97870.7573372485,110092.943553816,401241.093672341,93730.6380156891,302458.739980968,99890.4709569922,104875.176558359,0,0,4,1.9999999999998,0,1,2,3
2.661,109376.22762926,302458.778370848,97878.1004729789,110095.050996958,401241.082301828,93730.6380056162,302458.7299337,99897.270121256,104875.175358222,0,0,4,1.9999999999998,0,1,2,3
2.662,109378.839840832,302458.768347064,97885.4415489766,110097.156932189,401241.070938575,93730.6379955496,302458.719892572,99904.0662856635,104875.17415825,0,0,4,1.9999999999998,0,1,2,3
2.663,109381.450213615,302458.758329408,97892.7805598011,110099.261360667,401241.059582577,93730.6379854893,302458.709857582,99910.8594510146,104875.172958445,0,0,4,1.9999999999998,0,1,2,3
2.664,109384.058748843,302458.748317879,97900.1175000118,110101.364283549,401241.04823383,93730.6379754351,302458.699828728,99917.6496181091,104875.171758806,0,0,4,1.9999999999998,0,1,2,3
2.665,109386.665447752,302458.738312475,97907.4523641681,110103.465701992,401241.036892331,93730.6379653872,302458.689806006,99924.436787747,104875.170559335,0,0,4,1.9999999999998,0,1,2,3
2.666,109389.270311575,302458.728313191,97914.7851468295,110105.565617153,401241.025558075,93730.6379553455,302458.679789415,99931.2209607282,104875.16936003,0,0,4,1.9999999999998,0,1,2,3
2.667,109391.873341549,302458.718320027,97922.1158425554,110107.664030188,401241.01423106,93730.63794531,302458.669778951,99938.0021378526,104875.168160893,0,0,4,1.9999999999998,0,1,2,3
2.668,109394.474538908,302458.708332979,97929.4444459052,110109.760942254,401241.002911281,93730.6379352807,302458.659774613,99944.7803199201,104875.166961924,0,0,4,1.9999999999998,0,1,2,3
2.669,109397.073904887,302458.698352046,97936.7709514383,110111.856354508,401240.991598734,93730.6379252577,302458.649776398,99951.5555077307,104875.165763123,0,0,4,1.9999999999998,0,1,2,3
2.67,109399.67144072,302458.688377224,97944.0953537141,110113.950268108,401240.980293416,93730.6379152408,302458.639784303,99958.3277020841,104875.16456449,0,0,4,1.9999999999998,0,1,2,3
2.671,109402.267147644,302458.678408511,97951.4176472922,110116.042684209,401240.968995322,93730.6379052302,302458.629798326,99965.0969037805,104875.163366027,0,0,4,1.9999999999998,0,1,2,3
2.672,109404.861026892,302458.668445905,97958.7378267318,110118.13360397,401240.95770445,93730.6378952259,302458.619818464,99971.8631136195,104875.162167732,0,0,4,1.9999999999998,0,1,2,3
2.673,109407.453079699,302458.658489403,97966.0558865924,110120.223028546,401240.946420794,93730.6378852277,302458.609844715,99978.6263324012,104875.160969607,0,0,4,1.9999999999998,0,1,2,3
2.674,109410.043307301,302458.648539002,97973.3718214335,110122.310959094,401240.935144352,93730.6378752357,302458.599877077,99985.3865609255,104875.159771652,0,0,4,1.9999999999998,0,1,2,3
2.675,109412.631710933,302458.638594701,97980.6856258144,110124.397396772,401240.923875119,93730.63786525,302458.589915546,99992.1437999922,104875.158573867,0,0,4,1.9999999999998,0,1,2,3
2.676,109415.218291829,302458.628656496,97987.9972942946,110126.482342736,401240.912613092,93730.6378552705,302458.579960121,99998.8980504014,104875.157376253,0,0,4,1.9999999999998,0,1,2,3
2.677,109417.803051224,302458.618724385,97995.3068214336,110128.565798143,401240.901358266,93730.6378452972,302458.570010799,100005.649312953,104875.156178809,0,0,4,1.9999999999998,0,1,2,3
2.678,109420.385990353,302458.608798366,98002.6142017906,110130.64776415,401240.890110639,93730.6378353301,302458.560067577,100012.397588446,104875.154981536,0,0,4,1.9999999999998,0,1,2,3
2.679,109422.9670699,302458.598878146,98009.9217645227,110132.728147573,401240.878870179,93730.6378253669,302458.550130162,100019.142911931,104875.153784397,0,0,4,1.9999999999998,0,1,2,3
2.68,109425.546323401,302458.588963954,98017.2276444988,110134.807024718,401240.867636905,93730.6378154093,302458.540198783,100025.885256924,104875.152587423,0,0,4,1.9999999999998,0,1,2,3
2.681,109428.123758403,302458.579055832,98024.5314729274,110136.884411425,401240.856410815,93730.6378054578,302458.530273483,100032.624618896,104875.151390619,0,0,4,1.9999999999998,0,1,2,3
2.682,109430.699376115,302458.569153778,98031.8332458515,110138.960308792,401240.845191907,93730.6377955125,302458.52035426,100039.360998668,104875.150193985,0,0,4,1.9999999999998,0,1,2,3
2.683,109433.273177747,302458.559257788,98039.1329593137,110141.034717916,401240.833980177,93730.6377855732,302458.51044111,100046.094397061,104875.148997522,0,0,4,1.9999999999998,0,1,2,3
2.684,109435.845164508,302458.549367861,98046.4306093567,110143.107639892,401240.82277562,93730.63777564,302458.500534031,100052.824814898,104875.147801231,0,0,4,1.9999999999998,0,1,2,3
2.685,109438.415337606,302458.539483994,98053.7261920233,110145.179075819,401240.811578233,93730.6377657129,302458.490633021,100059.552253001,104875.146605111,0,0,4,1.9999999999998,0,1,2,3
2.686,109440.983698251,302458.529606183,98061.0197033562,110147.249026794,401240.800388012,93730.637755792,302458.480738076,100066.27671219,104875.145409163,0,0,4,1.9999999999998,0,1,2,3
2.687,109443.550247652,302458.519734427,98068.3111393981,110149.317493912,401240.789204953,93730.637745877,302458.470849193,100072.998193287,104875.144213386,0,0,4,1.9999999999998,0,1,2,3
2.688,109446.114987018,302458.509868722,98075.6004961917,110151.384478272,401240.778029052,93730.6377359682,302458.460966372,100079.716697115,104875.143017783,0,0,4,1.9999999999998,0,1,2,3
2.689,109448.677917559,302458.500009066,98082.8877697799,110153.449980969,401240.766860306,93730.6377260655,302458.451089607,100086.432224495,104875.141822352,0,0,4,1.9999999999998,0,1,2,3
2.69,109451.239040483,302458.490155456,98090.1729562052,110155.514003102,401240.75569871,93730.6377161688,302458.441218898,100093.144776248,104875.140627094,0,0,4,1.9999999999998,0,1,2,3
2.691,109453.798356999,302458.480307889,98097.4560515105,110157.576545766,401240.744544262,93730.6377062782,302458.431354241,100099.854353196,104875.139432009,0,0,4,1.9999999999998,0,1,2,3
2.692,109456.355868317,302458.470466364,98104.7370517385,110159.637610059,401240.733396956,93730.6376963937,302458.421495633,100106.560956161,104875.138237098,0,0,4,1.9999999999998,0,1,2,3
2.693,109458.911575647,302458.460630876,98112.0159529318,110161.697197077,401240.722256789,93730.6376865153,302458.411643072,100113.264585964,104875.137042361,0,0,4,1.9999999999998,0,1,2,3
2.694,109461.465480196,302458.450801424,98119.2927511333,110163.755307919,401240.711123758,93730.6376766429,302458.401796556,100119.965243428,104875.135847798,0,0,4,1.9999999999998,0,1,2,3
2.695,109464.017583174,302458.440978005,98126.5674423856,110165.81194368,401240.699997857,93730.6376667766,302458.391956081,100126.662929373,104875.134653409,0,0,4,1.9999999999998,0,1,2,3
2.696,109466.56788579,302458.431160616,98133.8400227315,110167.867105457,401240.688879085,93730.6376569164,302458.382121644,100133.357644622,104875.133459196,0,0,4,1.9999999999998,0,1,2,3
2.697,109469.116389254,302458.421349254,98141.1104882137,110169.920794348,401240.677767436,93730.6376470622,302458.372293244,100140.049389996,104875.132265157,0,0,4,1.9999999999998,0,1,2,3
2.698,109471.663094775,302458.411543917,98148.3788348749,110171.973011449,401240.666662907,93730.6376372141,302458.362470877,100146.738166317,104875.131071294,0,0,4,1.9999999999998,0,1,2,3
2.699,109474.208003561,302458.401744602,98155.645058758,110174.023757857,401240.655565494,93730.6376273721,302458.352654541,100153.423974407,104875.129877607,0,0,4,1.9999999999998,0,1,2,3
2.7,109476.751116822,302458.391951307,98162.9091559055,110176.07303467,401240.644475193,93730.6376175361,302458.342844233,100160.106815086,104875.128684095,0,0,4,1.9999999999998,0,1,2,3
2.701,109479.292435767,302458.382164028,98170.1711223602,110178.120842983,401240.633392001,93730.6376077061,302458.333039951,100166.786689178,104875.12749076,0,0,4,1.9999999999998,0,1,2,3
2.702,109481.831961605,302458.372382763,98177.4309541648,110180.167183895,401240.622315913,93730.6375978822,302458.323241691,100173.463597503,104875.126297602,0,0,4,1.9999999999998,0,1,2,3
2.703,109484.369695546,302458.36260751,98184.6886473622,110182.212058501,401240.611246925,93730.6375880644,302458.313449451,100180.137540883,104875.12510462,0,0,4,1.9999999999998,0,1,2,3
2.704,109486.905638798,302458.352838265,98191.9441979949,110184.2554679,401240.600185035,93730.6375782527,302458.303663229,100186.80852014,104875.123911816,0,0,4,1.9999999999998,0,1,2,3
2.705,109489.439792571,302458.343075026,98199.1976021058,110186.297413187,401240.589130237,93730.637568447,302458.293883021,100193.476536096,104875.122719189,0,0,4,1.9999999999998,0,1,2,3
2.706,109491.972158073,302458.333317791,98206.4488557375,110188.33789546,401240.578082529,93730.6375586473,302458.284108825,100200.141589572,104875.12152674,0,0,4,1.9999999999998,0,1,2,3
2.707,109494.502736514,302458.323566556,98213.6979549329,110190.376915816,401240.567041905,93730.6375488536,302458.274340639,100206.803681389,104875.120334469,0,0,4,1.9999999999998,0,1,2,3
2.708,109497.031529103,302458.313821319,98220.9448957345,110192.414475351,401240.556008364,93730.637539066,302458.264578459,100213.46281237,104875.119142377,0,0,4,1.9999999999998,0,1,2,3
2.709,109499.55853705,302458.304082077,98228.1896741852,110194.450575163,401240.544981899,93730.6375292845,302458.254822283,100220.118983337,104875.117950463,0,0,4,1.9999999999998,0,1,2,3
2.71,109502.083761563,302458.294348828,98235.4322863276,110196.485216348,401240.533962509,93730.6375195089,302458.245072109,100226.77219511,104875.116758728,0,0,4,1.9999999999998,0,1,2,3
2.711,109504.607203851,302458.284621568,98242.6727282046,110198.518400004,401240.522950188,93730.6375097394,302458.235327933,100233.422448512,104875.115567173,0,0,4,1.9999999999998,0,1,2,3
2.712,109507.128865124,302458.274900296,98249.9109958588,110200.550127227,401240.511944934,93730.637499976,302458.225589753,100240.069744364,104875.114375797,0,0,4,1.9999999999998,0,1,2,3
2.713,109509.64874659,302458.265185009,98257.147085333,110202.580399114,401240.500946741,93730.6374902186,302458.215857566,100246.714083487,104875.113184601,0,0,4,1.9999999999998,0,1,2,3
2.714,109512.166849459,302458.255475703,98264.3809926698,110204.609216762,401240.489955608,93730.6374804672,302458.20613137,100253.355466705,104875.111993586,0,0,4,1.9999999999998,0,1,2,3
2.715,109514.683174941,302458.245772377,98271.6127139121,110206.636581268,401240.478971528,93730.6374707218,302458.196411161,100259.993894837,104875.110802751,0,0,4,1.9999999999998,0,1,2,3
2.716,109517.197724244,302458.236075027,98278.8422451025,110208.66249373,401240.467994499,93730.6374609825,302458.186696938,100266.629368707,104875.109612096,0,0,4,1.9999999999998,0,1,2,3
2.717,109519.710498576,302458.226383651,98286.0695822838,110210.686955243,401240.457024517,93730.6374512491,302458.176988697,100273.261889135,104875.108421623,0,0,4,1.9999999999998,0,1,2,3
2.718,109522.221499149,302458.216698246,98293.2947214986,110212.709966905,401240.446061579,93730.6374415218,302458.167286437,100279.891456943,104875.107231332,0,0,4,1.9999999999998,0,1,2,3
2.719,109524.73072717,302458.207018809,98300.5176587898,110214.731529813,401240.435105679,93730.6374318006,302458.157590153,100286.518072953,104875.106041222,0,0,4,1.9999999999998,0,1,2,3
2.72,109527.238183849,302458.197345338,98307.7383902001,110216.751645064,401240.424156814,93730.6374220853,302458.147899844,100293.141737987,104875.104851294,0,0,4,1.9999999999998,0,1,2,3
2.721,109529.743870394,302458.187677831,98314.9569117722,110218.770313754,401240.413214981,93730.637412376,302458.138215506,100299.762452866,104875.103661548,0,0,4,1.9999999999998,0,1,2,3
2.722,109532.247788016,302458.178016283,98322.1732195487,110220.787536981,401240.402280176,93730.6374026728,302458.128537138,100306.380218412,104875.102471985,0,0,4,1.9999999999998,0,1,2,3
2.723,109534.749937923,302458.168360694,98329.3873095725,110222.803315841,401240.391352394,93730.6373929756,302458.118864736,100312.995035446,104875.101282605,0,0,4,1.9999999999998,0,1,2,3
2.724,109537.250321324,302458.15871106,98336.5991778863,110224.817651432,401240.380431633,93730.6373832843,302458.109198298,100319.606904791,104875.100093408,0,0,4,1.9999999999998,0,1,2,3
2.725,109539.748939429,302458.149067378,98343.8088205328,110226.83054485,401240.369517887,93730.6373735991,302458.099537821,100326.215827267,104875.098904395,0,0,4,1.9999999999998,0,1,2,3
2.726,109542.245793446,302458.139429645,98351.0162335547,110228.841997192,401240.358611154,93730.6373639199,302458.089883302,100332.821803697,104875.097715566,0,0,4,1.9999999999998,0,1,2,3
2.727,109544.740884585,302458.12979786,98358.2214129947,110230.852009556,401240.347711429,93730.6373542466,302458.08023474,100339.424834902,104875.09652692,0,0,4,1.9999999999998,0,1,2,3
2.728,109547.234214055,302458.120172019,98365.4243548956,110232.860583037,401240.336818709,93730.6373445794,302458.07059213,100346.024921705,104875.095338459,0,0,4,1.9999999999998,0,1,2,3
2.729,109549.725783065,302458.11055212,98372.6250553002,110234.867718734,401240.325932989,93730.6373349182,302458.06095547,100352.622064926,104875.094150183,0,0,4,1.9999999999998,0,1,2,3
2.73,109552.215592825,302458.100938159,98379.8235102511,110236.873417743,401240.315054266,93730.637325263,302458.051324758,100359.216265387,104875.092962092,0,0,4,1.9999999999998,0,1,2,3
2.731,109554.703644542,302458.091330135,98387.019715791,110238.87768116,401240.304182536,93730.6373156137,302458.041699991,100365.80752391,104875.091774187,0,0,4,1.9999999999998,0,1,2,3
2.732,109557.189939427,302458.081728045,98394.2136679628,110240.880510083,401240.293317796,93730.6373059705,302458.032081167,100372.395841316,104875.090586466,0,0,4,1.9999999999998,0,1,2,3
2.733,109559.674478689,302458.072131886,98401.405362809,110242.88190561,401240.282460041,93730.6372963332,302458.022468282,100378.981218428,104875.089398932,0,0,4,1.9999999999998,0,1,2,3
2.734,109562.157263536,302458.062541655,98408.5947963726,110244.881868835,401240.271609267,93730.637286702,302458.012861334,100385.563656067,104875.088211584,0,0,4,1.9999999999998,0,1,2,3
2.735,109564.638295179,302458.052957349,98415.7819646961,110246.880400858,401240.260765471,93730.6372770767,302458.00326032,100392.143155054,104875.087024423,0,0,4,1.9999999999998,0,1,2,3
2.736,109567.117574825,302458.043378966,98422.9668638223,110248.877502774,401240.249928649,93730.6372674573,302457.993665238,100398.719716212,104875.085837448,0,0,4,1.9999999999998,0,1,2,3
2.737,109569.595103685,302458.033806504,98430.149489794,110250.87317568,401240.239098796,93730.637257844,302457.984076085,100405.293340361,104875.084650661,0,0,4,1.9999999999998,0,1,2,3
2.738,109572.070882967,302458.024239959,98437.3298386538,110252.867420674,401240.22827591,93730.6372482367,302457.974492858,100411.864028324,104875.083464061,0,0,4,1.9999999999998,0,1,2,3
2.739,109574.544913881,302458.014679329,98444.5079064445,110254.860238852,401240.217459986,93730.6372386353,302457.964915554,100418.431780923,104875.082277649,0,0,4,1.9999999999998,0,1,2,3
2.74,109577.017197635,302458.005124611,98451.6836892088,110256.851631311,401240.206651021,93730.6372290399,302457.955344172,100424.996598978,104875.081091425,0,0,4,1.9999999999998,0,1,2,3
2.741,109579.487735439,302457.995575803,98458.8571829895,110258.841599148,401240.19584901,93730.6372194504,302457.945778707,100431.558483312,104875.079905389,0,0,4,1.9999999999998,0,1,2,3
2.742,109581.956528501,302457.986032902,98466.0283838292,110260.830143461,401240.18505395,93730.637209867,302457.936219159,100438.117434746,104875.078719542,0,0,4,1.9999999999998,0,1,2,3
2.743,109584.423578032,302457.976495904,98473.1972877708,110262.817265346,401240.174265836,93730.6372002895,302457.926665522,100444.673454103,104875.077533884,0,0,4,1.9999999999998,0,1,2,3
2.744,109586.888885241,302457.966964808,98480.3638908569,110264.802965899,401240.163484666,93730.6371907179,302457.917117797,100451.226542203,104875.076348415,0,0,4,1.9999999999998,0,1,2,3
2.745,109589.352451335,302457.957439611,98487.5281891303,110266.787246218,401240.152710435,93730.6371811524,302457.907575978,100457.776699868,104875.075163135,0,0,4,1.9999999999998,0,1,2,3
2.746,109591.814277525,302457.94792031,98494.6901786337,110268.770107401,401240.14194314,93730.6371715927,302457.898040064,100464.32392792,104875.073978046,0,0,4,1.9999999999998,0,1,2,3
2.747,109594.27436502,302457.938406903,98501.8498554097,110270.751550542,401240.131182776,93730.6371620391,302457.888510053,100470.86822718,104875.072793146,0,0,4,1.9999999999998,0,1,2,3
2.748,109596.732715028,302457.928899386,98509.0072155013,110272.731576741,401240.120429339,93730.6371524914,302457.878985941,100477.409598471,104875.071608437,0,0,4,1.9999999999998,0,1,2,3
2.749,109599.18932876,302457.919397757,98516.162254951,110274.710187093,401240.109682827,93730.6371429497,302457.869467726,100483.948042614,104875.070423919,0,0,4,1.9999999999998,0,1,2,3
2.75,109601.644207423,302457.909902014,98523.3149698016,110276.687382696,401240.098943234,93730.6371334139,302457.859955404,100490.483560431,104875.069239592,0,0,4,1.9999999999998,0,1,2,3
2.751,109604.097352228,302457.900412154,98530.4653560958,110278.663164646,401240.088210558,93730.637123884,302457.850448974,100497.016152743,104875.068055456,0,0,4,1.9999999999998,0,1,2,3
2.752,109606.54874405,302457.890928091,98537.61410345,110280.637499453,401240.077484791,93730.6371143604,302457.84094835,100503.545832541,104875.066871496,0,0,4,1.9999999999998,0,1,2,3
2.753,109608.998383943,302457.881449822,98544.7612132596,110282.610387949,401240.066765929,93730.6371048429,302457.831453529,100510.07260074,104875.065687713,0,0,4,1.9999999999998,0,1,2,3
2.754,109611.446291597,302457.871977419,98551.9060511044,110284.581862669,401240.056053971,93730.6370953314,302457.821964582,100516.596447102,104875.064504119,0,0,4,1.9999999999998,0,1,2,3
2.755,109613.892468177,302457.862510881,98559.0486145313,110286.551924634,401240.045348914,93730.6370858259,302457.812481508,100523.117372472,104875.063320717,0,0,4,1.9999999999998,0,1,2,3
2.756,109616.336914849,302457.853050203,98566.1889011005,110288.520574867,401240.034650753,93730.6370763264,302457.803004303,100529.635377701,104875.062137506,0,0,4,1.9999999999998,0,1,2,3
2.757,109618.779632777,302457.843595383,98573.3269083859,110290.487814388,401240.023959485,93730.6370668328,302457.793532965,100536.150463636,104875.060954487,0,0,4,1.9999999999998,0,1,2,3
2.758,109621.220623124,302457.834146418,98580.4626339745,110292.453644217,401240.013275106,93730.6370573451,302457.78406749,100542.662631126,104875.059771659,0,0,4,1.9999999999998,0,1,2,3
2.759,109623.659887054,302457.824703306,98587.5960754671,110294.418065373,401240.002597612,93730.6370478635,302457.774607877,100549.171881021,104875.058589024,0,0,4,1.9999999999998,0,1,2,3
2.76,109626.097425729,302457.815266042,98594.7272304775,110296.381078874,401239.991927,93730.6370383878,302457.765154121,100555.678214168,104875.05740658,0,0,4,1.9999999999998,0,1,2,3
2.761,109628.533240314,302457.805834626,98601.8560966332,110298.342685739,401239.981263264,93730.637028918,302457.75570622,100562.181631419,104875.056224329,0,0,4,1.9999999999998,0,1,2,3
2.762,109630.967331969,302457.796409052,98608.9826715752,110300.302886984,401239.970606402,93730.6370194542,302457.746264172,100568.682133623,104875.055042272,0,0,4,1.9999999999998,0,1,2,3
2.763,109633.399701858,302457.78698932,98616.1069529577,110302.261683627,401239.95995641,93730.6370099964,302457.736827973,100575.179721628,104875.053860407,0,0,4,1.9999999999998,0,1,2,3
2.764,109635.830351141,302457.777575426,98623.2289384484,110304.219076683,401239.949313284,93730.6370005445,302457.727397621,100581.674396287,104875.052678735,0,0,4,1.9999999999998,0,1,2,3
2.765,109638.259280979,302457.768167366,98630.3486257285,110306.175067167,401239.938677019,93730.6369910985,302457.717973112,100588.166158449,104875.051497257,0,0,4,1.9999999999998,0,1,2,3
2.766,109640.686492533,302457.758765139,98637.4660124925,110308.129656095,401239.928047613,93730.6369816585,302457.708554443,100594.655008964,104875.050315973,0,0,4,1.9999999999998,0,1,2,3
2.767,109643.111986964,302457.74936874,98644.5810964485,110310.082844479,401239.917425061,93730.6369722245,302457.699141613,100601.140948685,104875.049134883,0,0,4,1.9999999999998,0,1,2,3
2.768,109645.535765432,302457.739978169,98651.6938753179,110312.034633333,401239.906809359,93730.6369627964,302457.689734618,100607.623978461,104875.047953988,0,0,4,1.9999999999998,0,1,2,3
2.769,109647.957829095,302457.73059342,98658.8043468355,110313.98502367,401239.896200504,93730.6369533742,302457.680333455,100614.104099144,104875.046773287,0,0,4,1.9999999999998,0,1,2,3
2.77,109650.378179114,302457.721214493,98665.9125087495,110315.934016501,401239.885598491,93730.636943958,302457.670938121,100620.581311586,104875.045592781,0,0,4,1.9999999999998,0,1,2,3
2.771,109652.796816646,302457.711841383,98673.0183588218,110317.881612838,401239.875003318,93730.6369345478,302457.661548613,100627.055616639,104875.044412471,0,0,4,1.9999999999998,0,1,2,3
2.772,109655.213742851,302457.702474087,98680.1218948274,110319.827813691,401239.864414979,93730.6369251434,302457.652164928,100633.527015154,104875.043232355,0,0,4,1.9999999999998,0,1,2,3
2.773,109657.628958886,302457.693112604,98687.2231145549,110321.772620071,401239.853833471,93730.636915745,302457.642787065,100639.995507984,104875.042052436,0,0,4,1.9999999999998,0,1,2,3
2.774,109660.042465909,302457.68375693,98694.3220158063,110323.716032985,401239.843258791,93730.6369063526,302457.633415019,100646.461095982,104875.040872712,0,0,4,1.9999999999998,0,1,2,3
2.775,109662.454265077,302457.674407062,98701.4185963969,110325.658053443,401239.832690934,93730.6368969661,302457.624048787,100652.92378,104875.039693185,0,0,4,1.9999999999998,0,1,2,3
2.776,109664.864357546,302457.665062997,98708.5128541556,110327.598682454,401239.822129897,93730.6368875855,302457.614688368,100659.383560892,104875.038513854,0,0,4,1.9999999999998,0,1,2,3
2.777,109667.272744474,302457.655724733,98715.6047869247,110329.537921022,401239.811575676,93730.6368782108,302457.605333757,100665.840439509,104875.03733472,0,0,4,1.9999999999998,0,1,2,3
2.778,109669.679427016,302457.646392266,98722.6943925598,110331.475770157,401239.801028266,93730.6368688421,302457.595984953,100672.294416707,104875.036155783,0,0,4,1.9999999999998,0,1,2,3
2.779,109672.084406327,302457.637065594,98729.7816689301,110333.412230862,401239.790487664,93730.6368594793,302457.586641952,100678.745493339,104875.034977043,0,0,4,1.9999999999998,0,1,2,3
2.78,109674.487683564,302457.627744713,98736.866613918,110335.347304144,401239.779953867,93730.6368501224,302457.577304751,100685.193670258,104875.033798501,0,0,4,1.9999999999998,0,1,2,3
2.781,109676.88925988,302457.618429622,98743.9492254196,110337.280991007,401239.76942687,93730.6368407715,302457.567973347,100691.638948319,104875.032620157,0,0,4,1.9999999999998,0,1,2,3
2.782,109679.28913643,302457.609120316,98751.0295013442,110339.213292455,401239.758906669,93730.6368314265,302457.558647738,100698.081328376,104875.03144201,0,0,4,1.9999999999998,0,1,2,3
2.783,109681.687314369,302457.599816793,98758.1074396146,110341.14420949,401239.748393261,93730.6368220874,302457.54932792,100704.520811285,104875.030264062,0,0,4,1.9999999999998,0,1,2,3
2.784,109684.08379485,302457.59051905,98765.1830381671,110343.073743116,401239.737886642,93730.6368127542,302457.540013891,100710.957397899,104875.029086313,0,0,4,1.9999999999998,0,1,2,3
2.785,109686.478579025,302457.581227084,98772.2562949514,110345.001894334,401239.727386808,93730.636803427,302457.530705648,100717.391089074,104875.027908762,0,0,4,1.9999999999998,0,1,2,3
2.786,109688.871668049,302457.571940893,98779.3272079304,110346.928664146,401239.716893755,93730.6367941056,302457.521403188,100723.821885665,104875.02673141,0,0,4,1.9999999999998,0,1,2,3
2.787,109691.263063073,302457.562660473,98786.3957750808,110348.854053551,401239.706407479,93730.6367847902,302457.512106507,100730.249788528,104875.025554258,0,0,4,1.9999999999998,0,1,2,3
2.788,109693.652765249,302457.553385821,98793.4619943925,110350.778063551,401239.695927976,93730.6367754807,302457.502815604,100736.674798519,104875.024377305,0,0,4,1.9999999999998,0,1,2,3
2.789,109696.04077573,302457.544116935,98800.5258638689,110352.700695143,401239.685455243,93730.6367661771,302457.493530475,100743.096916494,104875.023200553,0,0,4,1.9999999999998,0,1,2,3
2.79,109698.427095665,302457.534853811,98807.5873815266,110354.621949327,401239.674989275,93730.6367568795,302457.484251116,100749.516143309,104875.022024,0,0,4,1.9999999999998,0,1,2,3
2.791,109700.811726208,302457.525596448,98814.6465453961,110356.541827099,401239.664530069,93730.6367475877,302457.474977527,100755.93247982,104875.020847648,0,0,4,1.9999999999998,0,1,2,3
2.792,109703.194668507,302457.51634484,98821.7033535209,110358.460329459,401239.654077622,93730.6367383019,302457.465709702,100762.345926885,104875.019671496,0,0,4,1.9999999999998,0,1,2,3
2.793,109705.575923712,302457.507098987,98828.757803958,110360.377457401,401239.643631928,93730.6367290219,302457.45644764,100768.75648536,104875.018495545,0,0,4,1.9999999999998,0,1,2,3
2.794,109707.955492975,302457.497858885,98835.8098947779,110362.293211921,401239.633192985,93730.6367197479,302457.447191337,100775.164156103,104875.017319795,0,0,4,1.9999999999998,0,1,2,3
2.795,109710.333377443,302457.488624531,98842.8596240647,110364.207594016,401239.622760788,93730.6367104798,302457.437940791,100781.568939972,104875.016144247,0,0,4,1.9999999999998,0,1,2,3
