"time","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","cRun.v","cStart.v","loadInertia.phi","loadInertia.w"
0.12665,30.4215484224488,-544.796855265244,-33.1558368127225,583.843875886997,176.068106090962,176.065264054701,0.0617317714579567,2.94991393067559
0.1267,42.8831275601197,-546.379836149141,-46.0629729554599,585.600728771622,176.856533979631,176.853856020026,0.0618792539570343,2.949483963281
0.12675,55.3478397632511,-547.837387348447,-58.9760541910059,587.228076869506,177.597957545534,177.595444525487,0.0620267296809974,2.94964365014441
0.1268,67.8122515690015,-549.169265552458,-71.8915267914349,588.725641106307,178.292136964298,178.289789699948,0.0621742282145941,2.95039705103738
0.12685,80.27292624715,-550.375260931668,-84.8058328952411,590.093177014876,178.938845920095,178.936665180578,0.0623217793443093,2.95174806748585
0.1269,92.7264252175019,-551.455196208941,-97.7154119923996,591.330473782474,179.537871356147,179.535857863373,0.0624694130433084,2.95370044401981
0.12695,105.169308847476,-552.408927398654,-110.616701735375,592.437355022066,180.089013786376,180.087168214816,0.0626171594688631,2.95625776447365
0.127,117.598137394199,-553.236344164436,-123.506138907143,593.413679149418,180.592087478728,180.590410455184,0.0627650489569057,2.95942344941567
0.12705,130.009472353708,-553.937368759959,-136.380160837887,594.259338294778,181.046920163817,181.045412267253,0.0629131120067008,2.963200757903
0.1271,142.399877401256,-554.511956468726,-149.235206369651,594.974258764958,181.453353245237,181.452015006616,0.0630613792758445,2.96759278463622
0.12715,154.765919300731,-554.96009626866,-162.067716784779,595.55840173813,181.811242084431,181.81007398654,0.0632098815766329,2.97260245638972
0.1272,167.104169176587,-555.281809658553,-174.874137144604,596.011762056541,182.120455672571,182.119458149853,0.0633586498605523,2.97823253427998
0.12725,179.41120353055,-555.477150811981,-187.650917338676,596.334368392908,182.380876745113,182.380050183502,0.0635077152113131,2.98448561180421
0.1273,191.683605172615,-555.546207514696,-200.394513030426,596.526284227997,182.5924021576,182.591746894433,0.063657108842595,2.99136411024848
0.12735,203.917964407077,-555.489099895736,-213.101386908691,596.587606544,182.754942524587,182.754458848498,0.0638068620824619,2.99887028148278
0.1274,216.110880072187,-555.305980314606,-225.768009765786,596.518465714745,182.868422244277,182.868110395121,0.0639570063648277,3.00700620691417
0.12745,228.258960552377,-554.997034532096,-238.390861522788,596.319026725614,182.932779955827,182.932640124569,0.0641075732280451,3.01577379186749
0.1275,240.358824853848,-554.562480364663,-250.966432368215,595.989487786735,182.947968148747,182.948000477425,0.0642585942994943,3.02517476889483
0.12755,252.407103614071,-554.002567327326,-263.491223809522,595.530079969891,182.91395310404,182.914157685762,0.0644101012859032,3.03521069765423
0.1276,264.400440264762,-553.317577998151,-275.961749850753,594.94106863007,182.830715421834,182.831092300712,0.0645621259721371,3.0458829583137
0.12765,276.335491969533,-552.507826612876,-288.374537989566,594.222751955846,182.698249606179,182.698798777314,0.0647147002062386,3.0571927553323
0.1277,288.208930561172,-551.573658488704,-300.726130198109,593.375460378808,182.516563930069,182.517285339453,0.0648678558889629,3.06914111826174
0.12775,300.017443897352,-550.515451540932,-313.013084297332,592.399558154009,182.285681020217,182.286574564834,0.0650216249723158,3.08172889424307
0.1278,311.757736653178,-549.333614835301,-325.231974804598,591.2954418656,182.005637422967,182.006702950782,0.0651760394451698,3.09495675221897
0.12785,323.426531158648,-548.02858782159,-337.379393814922,590.063539638527,181.676483400135,181.677720710157,0.0653311313222908,3.1088251846586
0.1279,335.02056895647,-546.600841956128,-349.451952582337,588.704312830035,181.298283559283,181.299692401578,0.0654869326423883,3.12333449919414
0.12795,346.5366114588,-545.050879231543,-361.446282227467,587.218254510973,180.871116405106,180.872696480876,0.0656434754543184,3.13848482324481
0.128,357.971440657559,-543.379231251047,-373.359034490416,585.605888511626,180.395074072841,180.396825034628,0.0658007918059058,3.15427610665604
0.12805,369.321860895008,-541.586460909124,-385.186883530821,583.867771174869,179.87026299362,179.872184445312,0.0659589137412229,3.17070811252889
0.1281,380.584699388063,-539.673160918279,-396.9265264987,582.004489833499,179.296803434875,179.298894931867,0.066117873287449,3.18778042223466
0.12815,391.756806780747,-537.639952754219,-408.57468412669,580.016661721295,178.674829178811,178.677090227959,0.0662777024438362,3.2054924389321
0.1282,402.835059150263,-535.487488350885,-420.12810277303,577.904935742548,178.004488211593,178.006918271513,0.066438433177823,3.22384337768805
0.12825,413.816358365079,-533.21644859948,-431.583554821254,575.669990919603,177.285942241215,177.288540722374,0.0666000974126213,3.24283227105195
0.1283,424.697632593623,-530.82754240085,-442.937839225262,573.312535414689,176.519366406565,176.522132671441,0.0667627270170087,3.26245797232319
0.12835,435.475838286507,-528.321507921429,-454.187783535746,570.833307844382,175.704949823139,175.707883186386,0.066926353799175,3.28271914724082
0.1284,446.147960625874,-525.699111493933,-465.330244386751,568.233076143888,174.842895238136,174.845994966764,0.0670910094960069,3.30361427793273
0.12845,456.711013903715,-522.961146591773,-476.36210790759,565.512636507243,173.933418701842,173.936684015605,0.0672567257631538,3.32514166683418
0.1285,467.16204338563,-520.108434665677,-487.280291634545,562.672814266558,172.976749969824,172.980180041364,0.0674235341672354,3.347299430102
0.12855,477.498125965556,-517.141824452012,-498.081745202088,559.714463179974,171.973132306329,171.976726261434,0.0675914661762371,3.37008549961982
0.1286,487.716370380131,-514.062190860097,-508.763450587219,556.638464280555,170.922822110891,170.926579028629,0.067760553149974,3.39349762772046
0.12865,497.813918900918,-510.870435446414,-519.322423850525,553.445726378928,169.826089191212,169.830008104243,0.0679308263312587,3.41753338226174
0.1287,507.787948247055,-507.567486057131,-529.755716087635,550.13718569917,168.683216696762,168.687296591667,0.0681023168367284,3.44219014677477
0.12875,517.635669625415,-504.154295657404,-540.060413494927,546.71380466649,167.494500707193,167.498740524671,0.0682750556479269,3.46746512594083
0.1288,527.354330211209,-500.631842494588,-550.233638897692,543.176572086251,166.260250388132,166.26464902328,0.068449073601916,3.49335534229621
0.12885,536.941214353489,-497.00113000148,-560.272552999084,539.526503051893,164.980788037086,164.985344339721,0.0686244013819483,3.51985763462765
0.1289,546.393643434757,-493.263185595044,-570.174354260221,535.764637699764,163.65644864019,163.66116141533,0.0688010695093675,3.54696866414337
0.12895,555.708977108216,-489.419060580648,-579.93628018184,531.892041118268,162.287579922478,162.292447930773,0.0689791083341107,3.57468491275985
0.129,564.884614820732,-485.469830245135,-589.555608877317,527.909803454489,160.874542488893,160.87956444685,0.0691585480246961,3.60300267987444
0.12905,573.917995490463,-481.416592650338,-599.029658765258,523.819038662474,159.417709356251,159.422883936606,0.0693394185611037,3.63191808916097
0.1291,582.806598475786,-477.260468329119,-608.35578957807,519.620884194939,157.91746590943,157.922791741453,0.0695217497255921,3.66142708837156
0.12915,591.547945427258,-473.002600501572,-617.531404272022,515.316501239571,156.374210119796,156.379685789853,0.0697055710915471,3.69152544463968
0.1292,600.139599788415,-468.644153886592,-626.553948537315,510.907073484909,154.78835205903,154.793976110849,0.0698909120174602,3.72220875182686
0.12925,608.579167480309,-464.186314238611,-635.420911516188,506.393806645161,153.160313772542,153.166084707469,0.0700778016384286,3.75347243175656
0.1293,616.864299079511,-459.630288624714,-644.129828047947,501.777928761695,151.49052955943,151.49644583699,0.0702662688535168,3.78531172821462
0.12935,624.992689152137,-454.977304275386,-652.678278006585,497.060689008467,149.779445473311,149.785505511678,0.0704563423209078,3.81772171477252
0.1294,632.962076645789,-450.228608008284,-661.063886719256,492.243357097951,148.027519123728,148.033721300561,0.0706480504504082,3.85069729735674
0.12945,640.770247381575,-445.385466509789,-669.284327534697,487.327223589167,146.235220003355,146.241562655882,0.0708414213890411,3.88423320712687
0.1295,648.415033232638,-440.449165243139,-677.337320999792,482.313598751632,144.40302898067,144.409510406332,0.0710364830174324,3.91832400869678
0.12955,655.894312221338,-435.421007802057,-685.220634975513,477.203811896759,142.531438040875,142.538056497661,0.071233262943602,3.95296410392892
0.1296,663.206011307745,-430.302316147632,-692.932087511408,471.999211641416,140.620950644109,140.627704351297,0.0714317884865587,3.98814772388741
0.12965,670.348105424398,-425.09442958858,-700.469545872962,466.70116484575,138.672081216143,138.678968354713,0.0716320866739693,4.02386893737218
0.1297,677.318617283099,-419.798704103325,-707.830926358938,461.311055910104,136.685354838589,136.692373551235,0.0718341842374662,4.06012165581517
0.12975,684.115620434355,-414.416512491101,-715.014197456238,455.83028695132,134.661307625085,134.668456017161,0.0720381075940958,4.0968996245184
0.1298,690.737238172873,-408.949243435601,-722.017378732862,450.260276826207,132.60048621404,132.607762353902,0.0722438828452845,4.13419643141329
0.12985,697.181643065117,-403.39830082991,-728.838540367613,444.602460429719,130.503447416531,130.510849336864,0.0724515357738355,4.17200551292824
0.1299,703.447060244971,-397.765103808148,-735.475806550048,438.858288748843,128.370758600623,128.378284298303,0.0726610918231764,4.21032014472376
0.12995,709.53176620793,-392.051085900886,-741.927354257415,433.029227980536,126.202997188526,126.21064462549,0.0728725760975976,4.24913345059218
0.13,715.434088074991,-386.257694392801,-748.191412512364,427.116758862225,124.000750273354,124.008517377148,0.0730860133610642,4.28843840915963
0.13005,721.152407084933,-380.386390208643,-754.266265987504,421.122376575841,121.764614997303,121.772499661848,0.07330142801428,4.32822784432983
0.1301,726.685157221532,-374.438647160628,-760.15025360905,415.047589960114,119.495198046281,119.503198132526,0.0735188440965619,4.3684944345178
0.13015,732.030824604431,-368.415951390381,-765.841767944057,408.893920929257,117.193115305898,117.201228641494,0.0737382852844989,4.4092307186666
0.1302,737.187950392163,-362.319801037568,-771.33925820132,402.662904148039,114.858992098965,114.867216479486,0.073959774871013,4.45042908936418
0.13025,742.155130006898,-356.151705643646,-776.641229448095,396.356086409852,112.493462807366,112.501795996707,0.0741833357647487,4.49208179954836
0.1303,746.931012293022,-349.913185629242,-781.746241757585,389.975026090754,110.097170499549,110.105610231298,0.0744089904904179,4.53418096921814
0.13035,751.514301878319,-343.605771823907,-786.652912653872,383.52129267721,107.6707670561,107.679311033743,0.0746367611701015,4.57671858085519
0.1304,755.90375900481,-337.231004949851,-791.359916951642,376.996466230792,105.214912900785,105.223558798334,0.0748666695195632,4.6196864837795
0.13045,760.098198455257,-330.790435155072,-795.865985663845,370.402136898658,102.730276606395,102.739022069414,0.0750987368504483,4.66307640148489
0.1305,764.09649138911,-324.285621464716,-800.16990790687,363.739904356784,100.217534921961,100.226377568314,0.0753329840541574,4.70687992913755
0.13055,767.897565741592,-317.718131275868,-804.270531325314,357.011377289575,97.6773725925998,97.6863100132281,0.0755694315947951,4.75108853592261
0.1306,771.500404939733,-311.089539964376,-808.166760781805,350.218172975536,95.1104819517668,95.1195117104881,0.0758080995132508,4.79569357286024
0.13065,774.904049233019,-304.40143030991,-811.857559742177,343.361916700153,92.5175628651312,92.5266824992096,0.0760490074139211,4.84068627215182
0.1307,778.107596614242,-297.655391945232,-815.341951238258,336.444241191435,89.8993226182686,89.9085296395834,0.0762921744541158,4.88605774786849
0.13075,781.110201348612,-290.853021049953,-818.619016363892,329.466786294655,87.2564755002925,87.2657673962166,0.0765376193500133,4.9317990041042
0.1308,783.911074825547,-283.995919793436,-821.687895166701,322.431198400866,84.5897426800645,84.5991169144005,0.0767853603664271,4.97790093593028
0.13085,786.509486948086,-277.085695694122,-824.547788094768,315.339129791913,81.8998521449748,81.9093061580513,0.0770354153026052,5.02435432877985
0.1309,788.904764499699,-270.12396140887,-827.197954324058,308.192238413429,79.1875382811858,79.1970694912773,0.0772878015000113,5.07114986679699
0.13095,791.096291548538,-263.112334229916,-829.637712188477,300.992187356717,76.4535416949476,76.4631474995694,0.0775425358352645,5.11827813515345
0.131,793.083511247857,-256.052435321767,-831.866441051696,293.740644079178,73.6986091846167,73.7082869609236,0.0777996347023609,5.16572961848103
0.13105,794.865924065678,-248.945889610392,-833.883579491782,286.439280280137,70.9234933253021,70.9332404304389,0.0780591140222044,5.21349470928038
0.1311,796.443087776409,-241.794325362564,-835.688625305054,279.089771465738,68.1289522481592,68.1387660185179,0.0783209892387785,5.26156371135105
0.13115,797.814619611733,-234.599373279229,-837.281137741069,271.693796022495,65.3157496272638,65.3256273809121,0.0785852752979131,5.30992683761506
0.1312,798.980194378562,-227.362666484885,-838.660735570623,264.253035196456,62.4846542739596,62.4945933108013,0.0788519866584554,5.35857421845644
0.13125,799.939544075724,-220.085840210101,-839.827096701854,256.769172762969,59.6364398825316,59.6464374857523,0.0791211372916689,5.40749590601666
0.1313,800.692460332853,-212.770530730636,-840.779960714323,249.243893941778,56.7718850262515,56.7819384620377,0.0793927406567558,5.45668187173793
0.13135,801.238792441964,-205.418375453891,-841.519126836442,241.678885476503,53.8917727601342,53.9018792790919,0.0796668097135321,5.50612201451433
0.1314,801.578446638626,-198.031012718448,-842.044453214178,234.07583542388,50.9968903450337,51.0070471849964,0.0799433569249854,5.55580616560968
0.13145,801.711388766262,-190.610080577477,-842.355859679865,226.436431908483,48.0880292389563,48.0982336242188,0.080222394229842,5.60572408622835
0.1315,801.637642245731,-183.157216976258,-842.453325664231,218.762363296446,45.1659847142817,45.1762338570455,0.0805039330565849,5.65586547536988
0.13155,801.357287061125,-175.674059675999,-842.336889158821,211.055318112005,42.2315555740263,42.2418466717508,0.0807879843290543,5.70621997513654
0.1316,800.870462588397,-168.162244888385,-842.006649656679,203.316983638525,39.2855441186399,39.2958743581406,0.0810745584364056,5.75677716861256
0.13165,800.17736552581,-160.623407535701,-841.462766022563,195.549046177849,36.3287557864056,36.3391223432894,0.0813636652482961,5.80752658732746
0.1317,799.278248624516,-153.059181300269,-840.705455190328,187.7531910958,33.3619988604766,33.3723989003303,0.0816553141233614,5.85845771673297
0.13175,798.173423622787,-145.471197124144,-839.73499521493,179.931101283663,30.3860844184764,30.3965150967647,0.0819495138769644,5.90955999464138
0.1318,796.863259153888,-137.861083543158,-838.551723117934,172.084457494261,27.4018259875256,27.4122844502867,0.0822462727974114,5.96082281822339
0.13185,795.348179284371,-130.230466849002,-837.156033384771,164.214938503366,24.4100392523975,24.420522641858,0.082545598656861,6.01223554941767
0.1319,793.6286664515,-122.580969492257,-835.548381022134,156.324219470628,21.411541978705,21.4220474303975,0.0828474986777742,6.06378751420979
0.13195,791.705259341797,-114.914210491275,-833.729279371707,148.413972353316,18.407153684071,18.4176783296003,0.0831519795502647,6.1154680091119
0.132,789.578551616549,-107.2318055516,-831.699298800685,140.485866024639,15.397695377125,15.4082363404924,0.0834590474415898,6.16726630596013
0.13205,787.24919407634,-99.5353657075206,-829.45906895967,132.541564877579,12.383989404634,12.394543806464,0.0837687079694073,6.21917165299212
0.1321,784.717893269068,-91.8264974784611,-827.009277351646,124.582728980879,9.36685917932865,9.37742413699976,0.0840809662123107,6.27117327991046
0.13215,781.985410012116,-84.1068030982234,-824.350667810923,116.611014310297,6.34712891718938,6.35770154430988,0.084395826721826,6.32326040260554
0.1322,779.052560935077,-76.3778793759218,-821.4840421173,108.628071576448,3.32562344823449,3.33620085527884,0.0847132935014822,6.3754222254774
0.13225,775.920217718947,-68.6413175988225,-818.410259219297,100.635546121257,0.303167970713454,0.31374726527587,0.0850333700109688,6.42764794560743
0.1323,772.589305451916,-60.8987038632957,-815.130233539607,92.6350782539783,-2.71941220791008,-2.7088339153346,0.0853560591803934,6.47992675723381
0.13235,769.060803615748,-53.1516181583647,-811.644936012678,84.6283023068674,-5.74129188251005,-5.7307174784816,0.0856813633949216,6.53224785493159
0.1324,765.335745860179,-45.4016340252874,-807.955393863492,76.6168462821201,-8.76164618332776,-8.75107855165067,0.0860092844930869,6.58460043737042
0.13245,761.415218227509,-37.6503189788595,-804.062688775791,68.6023322811089,-11.779650816025,-11.7690928388091,0.0863398237830391,6.63697371139213
0.1325,757.300359647113,-29.8992338090066,-799.967957419334,60.5863757835951,-14.7944822952528,-14.7839368521564,0.0866729820324414,6.68935689568997
0.13255,752.992362152757,-22.1499320167406,-795.672391689173,52.570585064904,-17.8053181812395,-17.7947881461913,0.0870087594615397,6.74173922457765
0.1326,748.492469009015,-14.403960312035,-791.177236770737,44.5565617042919,-20.811337298234,-20.8008255419531,0.0873471557611153,6.79410995154265
0.13265,743.801974776625,-6.66285812232755,-786.483791221297,36.5459000765862,-23.8117199726868,-23.8012293636328,0.0876881700872651,6.84645835309716
0.1327,738.922225885142,1.07184316818021,-781.593407579396,28.5401865670009,-26.8056482831075,-26.7951816857096,0.0880318010498992,6.89877373292554
0.13275,733.854618650531,8.7986196381506,-776.507490315383,20.5410001648126,-29.7923062611709,-29.7818665316542,0.088378046732646,6.95104542475462
0.1328,728.60059895884,16.5159551235313,-771.22749551576,12.5499121575844,-32.7708801247957,-32.7604701046611,0.0887269046922656,7.00326279606758
0.13285,723.161663203945,24.222342190131,-765.754931873954,4.56848512766476,-35.7405585461446,-35.7301810681467,0.0890783719420683,7.05541525306219
0.1329,717.539356413639,31.9162815886223,-760.091358752754,-3.40172649015441,-38.7005328432613,-38.6901907295756,0.0894324449709754,7.10749224301854
0.13295,711.735271863913,39.5962825083239,-754.238385796697,-11.3591766726905,-41.6499972099003,-41.6396932766927,0.089789119743756,7.15948325797076
0.133,705.751051238017,47.2608631526384,-748.197673111596,-19.3023284033118,-44.5881489703317,-44.5778860202334,0.0901483916941683,7.21137783922585
0.13305,699.588382614068,54.9085500882916,-741.97092918173,-27.2296530051362,-47.5141887355891,-47.5039695616432,0.0905102557463765,7.2631655788136
0.1331,693.249001563368,62.5378793362665,-735.559912029391,-35.1396312667743,-50.4273207161709,-50.4171481003333,0.0908747062955692,7.31483612555209
0.13315,686.734689262256,70.1473957973859,-728.966427259706,-43.0307528536243,-53.3267528619731,-53.3166295686361,0.091241737228229,7.36637918616288
0.1332,680.047272679298,77.7356538342503,-722.192328271923,-50.9015169101237,-56.2116971478095,-56.2016259258466,0.0916113419142791,7.41778453050068
0.13325,673.188623711239,85.3012172572686,-715.23951537122,-58.7504320477601,-59.0813697495446,-59.0713533349962,0.0919835132141803,7.46904199377008
0.1333,666.160658641787,92.8426595115954,-708.109935220213,-66.5760165406266,-61.9349912960415,-61.9250324086527,0.0923582434806601,7.52014148074539
0.13335,658.965337188399,100.35856360536,-700.805579858171,-74.3767982540865,-64.771787047493,-64.7618883901793,0.0927355245669579,7.57107296775375
0.1334,651.604662205723,107.847522429887,-693.328486406938,-82.1513149773323,-67.5909871425719,-67.5811514012339,0.0931153478255572,7.62182650701757
0.13345,644.080679002251,115.308138852527,-685.6807363727,-89.8981145217211,-70.3918268122359,-70.3820566554219,0.0934977041123868,7.6723922297968
0.1335,636.395474654628,122.739025808181,-677.864454945303,-97.6157548177664,-73.1735465933691,-73.1638446717742,0.0938825837910579,7.72276034952485
0.13355,628.551177190961,130.138806327129,-669.881810159494,-105.302803946266,-75.9353925091308,-75.9257614525928,0.094269976739178,7.77292116425652
0.1336,620.549955092983,137.50611372869,-661.735012391192,-112.957840340635,-78.6766163108176,-78.6670587269044,0.0946598723498123,7.82286506052903
0.13365,612.394016858213,144.839591846373,-653.426313916768,-120.579453021754,-81.3964757308233,-81.3869942057428,0.0950522595320362,7.87258251748281
0.1337,604.085610107414,152.137895014461,-644.958007994765,-128.166241586551,-84.0942346515433,-84.0848317478376,0.0954471267183709,7.92206410901575
0.13375,595.627018964819,159.399687038507,-636.332426140063,-135.716815149596,-86.7691630669868,-86.7598413281237,0.0958444618975418,7.97130049913258
0.1338,587.020566161735,166.623642899997,-627.551940343706,-143.22979410269,-89.4205376566309,-89.4112996034544,0.0962442525776546,8.02028245617274
0.13385,578.268611771079,173.808448513778,-618.618961764945,-150.703809867469,-92.0476419195514,-92.0384900484758,0.0966464857990258,8.06900085355476
0.1339,569.37355167329,180.952800330205,-609.535939141985,-158.137504487966,-94.6497662734841,-94.6407030572178,0.0970511481509712,8.1174466694453
0.13395,560.337815393669,188.055404595104,-600.305356534766,-165.529529869014,-97.2262079043059,-97.2172357888573,0.0974582258002988,8.16561097930537
0.134,551.163868665019,195.114979282456,-590.929736042759,-172.878549773457,-99.7762716957757,-99.7673931022696,0.0978677044434083,8.21348498009445
0.13405,541.854210735873,202.130253050362,-581.411634992854,-180.183238747105,-102.299269995589,-102.290487319222,0.098279569342792,8.26105998030399
0.1341,532.411373802269,209.099965402209,-571.753645361664,-187.442282287518,-104.794522843209,-104.785838452367,0.098693805329539,8.30832740356203
0.13415,522.837920940669,216.02286603215,-561.95839161288,-194.654376170273,-107.261357734637,-107.252773966758,0.0991103968316638,8.35527877881779
0.1342,513.136448358097,222.897716507063,-552.028533102679,-201.81822818886,-109.699110771726,-109.690629936215,0.099529327827373,8.40190577060296
0.13425,503.309582482618,229.723289153412,-541.966761026308,-208.932557007243,-112.107126167451,-112.09875054343,0.0999505818878998,8.44820016169478
0.1343,493.359979455711,236.49836725349,-531.77579790552,-215.996092365082,-114.484756509294,-114.476488345684,0.100374142178633,8.49415385779018
0.13435,483.290323386565,243.221744589968,-521.45839576544,-223.007574609977,-116.83136261159,-116.823204130747,0.100799991481717,8.53975888042234
0.1344,473.103328247922,249.892226864091,-511.017338167818,-229.965756164147,-119.146314614593,-119.138268006425,0.101228112155553,8.5850073952266
0.13445,462.801735033911,256.508630676065,-500.455437226744,-236.869400474189,-121.428991461419,-121.421058884995,0.101658486176394,8.62989169421305
0.1345,452.38831093204,263.069783555923,-489.775532757078,-243.717282045592,-123.678781061594,-123.670964643891,0.102091095144928,8.67440419753514
0.13455,441.865848204539,269.574523838963,-478.9804911152,-250.508186316694,-125.895080356303,-125.88738219041,0.102525920297936,8.71853745245949
0.1346,431.237165490895,276.021701729462,-468.073206604888,-257.240910758762,-128.077296224763,-128.069718371625,0.102962942478498,8.76228415606972
0.13465,420.505105149496,282.410178420511,-457.056598686833,-263.914263970292,-130.224845014604,-130.217389501645,0.103402142174021,8.80563713914389
0.1347,409.672532201773,288.7388260375,-445.933610881779,-270.52706562114,-132.337152553564,-132.329821373139,0.103843499527448,8.84858936394988
0.13475,398.742333989722,295.006527872475,-434.707210436047,-277.078146696859,-134.413654529079,-134.406449637543,0.104286994335262,8.89113393188534
0.1348,387.717420306816,301.212178827813,-423.380388491145,-283.566349959049,-136.45379707878,-136.446720396816,0.104732606037002,8.93326409686147
0.13485,376.600721416687,307.35468492574,-411.95615800418,-289.990529441681,-138.457036439805,-138.450089851157,0.105180313742653,8.97497325305554
0.1349,365.395186866692,313.432963251434,-400.437552504723,-296.349550394734,-140.422838768273,-140.416024122197,0.105630096247368,9.01625492796528
0.13495,354.103785566577,319.445942270594,-388.827626221308,-302.642289614568,-142.350680937562,-142.344000047149,0.106081932019933,9.05710280061253
0.135,342.729504912148,325.392561834059,-377.129453177731,-308.867635451173,-144.2400506658,-144.233505306533,0.10653579921047,9.0975107023696
0.13505,331.275349523049,331.271773055852,-365.346125873028,-315.024487684719,-146.090446372188,-146.084038282478,0.106991675665907,9.13747261076075
0.1351,319.744339940289,337.082538300205,-353.48075390455,-321.111757514843,-147.901376764765,-147.895107643237,0.107449538948112,9.17698263690597
0.13515,308.139512850358,342.823831341421,-341.536464274082,-327.12836772783,-149.672362145123,-149.666233652238,0.107909366316317,9.21603505583608
0.1352,296.463919674542,348.494637304429,-329.516399895394,-333.073252637905,-151.402933941742,-151.396947699137,0.108371134747261,9.25462429247244
0.13525,284.720625708667,354.093952682008,-317.423718707082,-338.945358107514,-153.092634834668,-153.086792424488,0.10883482094267,9.29274492243087
0.1353,272.912708765765,359.620785391938,-305.261592227995,-344.743641609775,-154.741018147317,-154.735321110604,0.109300401349285,9.33039165537688
0.13535,261.043259440447,365.07415472578,-293.033205929036,-350.467072176136,-156.347649589082,-156.342099426445,0.109767852138148,9.36755937448518
0.1354,249.115379456555,370.453091413805,-280.741757459352,-356.114630467301,-157.912106241303,-157.906704411944,0.110237149231927,9.4042431100344
0.13545,237.13218095253,375.756637653054,-268.39045592002,-361.685308804576,-159.433976851151,-159.428724772801,0.11070826830898,9.44043804441134
0.1355,225.096785355834,380.983847236573,-255.982520669371,-367.178111306952,-160.912861379174,-160.90776043053,0.111181184818657,9.47613949989146
0.13555,213.012323178242,386.13378529858,-243.521181195119,-372.592053627724,-162.348372540035,-162.343424057127,0.111655873969496,9.51134297142327
0.1356,200.881932655923,391.205528541445,-231.009675648193,-377.926163193469,-163.740134842741,-163.735340119975,0.112132310751421,9.54604410295412
0.13565,188.708758985098,396.198165298381,-218.451250056712,-383.179479271379,-165.087784741049,-165.083145030394,0.11261046994162,9.58023868912519
0.1357,176.495953427361,401.110795658655,-205.849157388003,-388.351053101723,-166.390970484386,-166.386486993807,0.113090326114376,9.61392267023358
0.13575,164.246672583578,405.942531054205,-193.206656860655,-393.439947470806,-167.64935333013,-167.64502722528,0.113571853639207,9.64709215624827
0.1358,151.964077414805,410.692494654396,-180.527012881381,-398.445237123456,-168.862606713231,-168.85843911639,0.114055026696545,9.67974340723216
0.13585,139.651332495502,415.359821520367,-167.813494267175,-403.366008925546,-170.030416210468,-170.026408200017,0.114539819284622,9.71187283131905
0.1359,127.311605121613,419.943658551502,-155.069373331494,-408.20136181085,-171.152479779807,-171.148632389776,0.115026205226636,9.74347698776384
0.13595,114.948064302663,424.443164119129,-142.297924879043,-412.950406403292,-172.228508535611,-172.224822755586,0.115514158175995,9.77455260061682
0.136,102.563880060111,428.857508526066,-129.502425441856,-417.612265496317,-173.258226109001,-173.254702883637,0.116003651626625,9.80509654434645
0.13605,90.1622227864912,433.185874314581,-116.686152599373,-422.186074375051,-174.241368385257,-174.238008615579,0.116494658919797,9.83510583782233
0.1361,77.7462620922188,437.427455856405,-103.852383818925,-426.670980393074,-175.177684224438,-175.174488767281,0.116987153251916,9.86457765593103
0.13615,65.3191658871385,441.581459296927,-91.0043955130865,-431.066142916909,-176.066935678921,-176.06390534601,0.117481107682232,9.89350933199986
0.1362,52.8840997408041,445.647102919797,-78.1454623545086,-435.370733706937,-176.908897613804,-176.906033172215,0.117976495140445,9.92189834930963
0.13625,40.4442264664205,449.623617675708,-65.2788568152111,-439.583937469147,-177.703357177675,-177.700659348012,0.118473288432088,9.94974233098314
0.1363,28.0027044567399,453.510246275451,-52.4078475069153,-443.704950915408,-178.450115097054,-178.447584554583,0.118971460249893,9.97703906033241
0.13635,15.5626871946409,457.306243658183,-39.5356986473998,-447.732983252271,-179.148985208936,-179.146622583437,0.119470983179821,10.0037864715546
0.1364,3.12732248079104,461.010877128471,-26.6656692556593,-451.667256325724,-179.799794417682,-179.797600293051,0.119971829708374,10.0299826475696
0.13645,-9.3002477356824,464.623427052227,-13.8010129387211,-455.507005346854,-180.402381994213,-180.400356908042,0.120473972225664,10.0556258080489
0.1365,-21.7168896049075,468.143185547,-0.944975646550177,-459.251477533049,-180.956601275191,-180.954745718806,0.120977383042308,10.0807143341709
0.13655,-34.119477175064,471.569457545131,11.8992041797486,-462.899933215288,-181.462318518633,-181.460632936938,0.121482034390121,10.1052467497665
0.1366,-46.504892771924,474.901561234765,24.7282960213624,-466.451646298977,-181.91941253947,-181.91789733252,0.121987898426041,10.1292217152348
0.13665,-58.8700291196163,478.138826990415,37.5390794144819,-469.905903154596,-182.327776052861,-182.326431574353,0.122494947249407,10.1526380452444
0.1367,-71.2117892190318,481.280598260172,50.3283438703885,-473.262003542361,-182.68731479337,-182.686141351007,0.123003152902215,10.1754946951532
0.13675,-83.5270870406016,484.326231668563,63.0928895932866,-476.519260721725,-182.997947552365,-182.99694540636,0.123512487375082,10.197790760972
0.1368,-95.8128489836987,487.275096693981,75.8295289738473,-479.677001117941,-183.259606610909,-183.258775975297,0.124022922620605,10.2195254828099
0.13685,-108.06601414168,490.126576085632,88.5350868805426,-482.734564758273,-183.472237436022,-183.471578478305,0.124534430555725,10.2406982405615
0.1369,-120.283535002797,492.88006600183,101.206401389441,-485.691305418262,-183.635798649303,-183.6353114912,0.125046983068111,10.2613085525786
