"time","body.Q[1]","body.Q[2]","body.Q[3]","body.Q[4]","body.w_a[1]","body.w_a[2]","body.w_a[3]","bodyBox.body.Q[1]","bodyBox.body.Q[2]","bodyBox.body.Q[3]","bodyBox.body.Q[4]","bodyBox.body.frame_a.r_0[1]","bodyBox.body.frame_a.r_0[2]","bodyBox.body.frame_a.r_0[3]","bodyBox.body.w_a[1]","bodyBox.body.w_a[2]","bodyBox.body.w_a[3]","bodyBox1.body.Q[1]","bodyBox1.body.Q[2]","bodyBox1.body.Q[3]","bodyBox1.body.Q[4]","bodyBox1.body.w_a[1]","bodyBox1.body.w_a[2]","bodyBox1.body.w_a[3]","bodyBox2.body.Q[1]","bodyBox2.body.Q[2]","bodyBox2.body.Q[3]","bodyBox2.body.Q[4]","bodyBox2.body.frame_a.r_0[1]","bodyBox2.body.frame_a.r_0[2]","bodyBox2.body.frame_a.r_0[3]","bodyBox2.body.w_a[1]","bodyBox2.body.w_a[2]","bodyBox2.body.w_a[3]","bodyBox2.v_0[1]","bodyBox2.v_0[2]","bodyBox2.v_0[3]","sphericalSpherical.v_CM_0[1]","sphericalSpherical.v_CM_0[2]","sphericalSpherical.v_CM_0[3]","sphericalSpherical1.v_CM_0[1]","sphericalSpherical1.v_CM_0[2]","sphericalSpherical1.v_CM_0[3]"
0.4168,-5.83950035080089e-05,-0.000231756221055758,-0.345403282302576,0.938454322518515,0,-0.00458614510403082,-2.28456090518863,0.198272067262881,-0.0582367808527776,-0.280302549759297,0.937404472625154,0.76138193965818,-0.648303413505567,0.000475393917400846,1,-2.54798204199238,-5.81177742052066,0.198272034543974,-0.0582368032976885,-0.280302321429703,0.937404546426236,0.999999999998928,-2.54758312063588,-5.81085659827351,0.198272067263001,-0.0582367808527431,-0.28030254975913,0.937404472625182,0.76138193965827,-0.648303413505462,0.000475393917282459,0.999999999999811,-2.54798204199363,-5.81177742051784,-1.48094132882677,-1.73924713579132,0.00447292029362777,-0.740470664413433,-0.869623567895481,0.00223646014684032,-0.74047066441339,-0.869623567895663,0.00223646014681341
0.4172,-5.86052574537937e-05,-0.000232641857819751,-0.345832036600226,0.938296405675802,0,-0.00456691546169043,-2.28455786719298,0.19838409941068,-0.0585404781771633,-0.281482243478746,0.937008275375396,0.760789246588862,-0.648998840195345,0.000477179053449972,1,-2.5545921638767,-5.82035502898112,0.198384078565122,-0.0585404623029796,-0.281481826604034,0.937008406011855,0.99999999999893,-2.55419185241511,-5.81943209933787,0.1983840994108,-0.0585404781771292,-0.281482243478579,0.937008275375423,0.760789246588952,-0.64899884019524,0.000477179053331659,0.999999999999815,-2.55459216387796,-5.82035502897832,-1.48252738174201,-1.73789026299986,0.0044526880866645,-0.74126369087106,-0.868945131499751,0.00222634404335723,-0.741263690871005,-0.868945131499928,0.00222634404333203
0.4176,-5.88141553252334e-05,-0.000233523801712852,-0.346260720883346,0.938138292140809,0,-0.00454730469723189,-2.28458430180102,0.198495531730665,-0.0588449756167877,-0.282663329888729,0.93660996933827,0.760195915527942,-0.649693728318018,0.000478956019159426,1,-2.56116475523933,-5.8288242443582,0.19849552291384,-0.0588449212775042,-0.282662724168469,0.936610157423389,0.999999999998932,-2.56076307174591,-5.82789925483436,0.198495531730784,-0.0588449756167538,-0.282663329888562,0.936609969338298,0.760195915528026,-0.649693728317913,0.000478956019041163,0.999999999999817,-2.56116475524059,-5.82882424435542,-1.484131357309,-1.73655435475442,0.00443206927919791,-0.742065678654553,-0.868277177377037,0.0022160346396225,-0.742065678654502,-0.868277177377211,0.00221603463959988
0.418,-5.9021668500532e-05,-0.00023440198337728,-0.346689340507771,0.93797997993051,0,-0.00452731246409174,-2.28464061628744,0.19860636282791,-0.0591502689412961,-0.283845783553174,0.936209554259902,0.759601939430759,-0.650388086081555,0.000480724662955475,1,-2.56769915663077,-5.83718389735203,0.19860636619557,-0.0591501759930392,-0.283844988697981,0.936209800406739,0.999999999998935,-2.56729611962179,-5.83625689632849,0.19860636282803,-0.0591502689412626,-0.283845783553006,0.93620955425993,0.759601939430849,-0.65038808608145,0.000480724662837361,0.999999999999824,-2.56769915663202,-5.83718389734927,-1.48575360213459,-1.73523965358965,0.00441106347045214,-0.742876801067361,-0.867619826794655,0.00220553173524829,-0.742876801067291,-0.867619826794825,0.00220553173522614
0.4184,-5.92277665717371e-05,-0.000235276330775907,-0.347117901136494,0.937821466936919,0,-0.0045069385012485,-2.28472725457239,0.198716591309009,-0.0594563537206219,-0.285029577903349,0.935807030354555,0.759007310740105,-0.651081922227507,0.000482484827173849,1,-2.57419465124971,-5.84543271596737,0.19871660701723,-0.0594562220215874,-0.285028593635834,0.935807335175598,0.999999999998938,-2.57379027968836,-5.8445037526718,0.198716591309129,-0.0594563537205888,-0.285029577903181,0.935807030354585,0.759007310740196,-0.651081922227402,0.00048248482705587,0.999999999999829,-2.57419465125096,-5.84543271596463,-1.4873944863992,-1.73394642462213,0.00438967033913363,-0.74369724319966,-0.866973212310899,0.00219483516958744,-0.743697243199592,-0.866973212311064,0.00219483516956664
0.4188,-5.94324197776359e-05,-0.00023614677305963,-0.347546408404976,0.937662751050339,0,-0.00448618261105088,-2.2848446425343,0.19882621583692,-0.0597632255079172,-0.286214686525046,0.93540239789634,0.758412021920411,-0.65177524540423,0.000484236356722276,1,-2.58065054669435,-5.85356947990675,0.198826244042088,-0.0597630549184684,-0.286213512579639,0.935402762003483,0.999999999998941,-2.58024485999095,-5.85263860442022,0.198826215837041,-0.0597632255078844,-0.286214686524877,0.935402397896372,0.758412021920502,-0.651775245404125,0.000484236356604415,0.999999999999833,-2.58065054669561,-5.85356947990404,-1.48905437060082,-1.73267491950501,0.00436788962870131,-0.744527185300468,-0.866337459752343,0.00218394481437015,-0.744527185300409,-0.866337459752503,0.00218394481435022
0.4192,-5.96355982400683e-05,-0.000237013239360186,-0.347974868026942,0.93750383012015,0,-0.00446504466764912,-2.28499320512722,0.198935235114481,-0.0600708797814563,-0.28740108275255,0.934995657350814,0.757816065288206,-0.652468064364394,0.000485979096373993,1,-2.58706614932502,-5.8615929722522,0.19893527597326,-0.0600706701641716,-0.28739971887567,0.934996081355236,0.999999999998943,-2.58665916733829,-5.86066023550738,0.198935235114601,-0.0600708797814238,-0.287401082752381,0.934995657350847,0.757816065288297,-0.652468064364289,0.00048597909625623,0.999999999999837,-2.58706614932628,-5.8615929722495,-1.49073361593794,-1.73142538768411,0.00434572115344912,-0.74536680796904,-0.865712693841898,0.00217286057674222,-0.745366807968968,-0.865712693842051,0.00217286057672554
0.4196,-5.98372719672246e-05,-0.000237875658800545,-0.348403285794475,0.937344701954561,0,-0.00444352461808346,-2.2851733662695,0.199043647885025,-0.0603793119443706,-0.288588739668877,0.934586809377314,0.757219433011278,-0.653160387964713,0.000487712890789131,1,-2.59344076439357,-5.86950197978525,0.199043701554336,-0.0603790631640921,-0.288587185619113,0.934587293889344,0.999999999998945,-2.59303250743171,-5.86856743356444,0.199043647885145,-0.0603793119443384,-0.288588739668708,0.934586809377347,0.757219433011369,-0.653160387964608,0.000487712890671445,0.999999999999841,-2.59344076439483,-5.86950197978258,-1.49243258422944,-1.73019807630456,0.00432316479958225,-0.746216292114797,-0.865099038152128,0.00216158239980748,-0.74621629211472,-0.86509903815228,0.00216158239979224
0.42,-6.00374108569429e-05,-0.000238733960505311,-0.348831667578118,0.937185364320354,0,-0.00442162248337256,-2.28538554873247,0.199151452933013,-0.0606885173243847,-0.28977763010601,0.934175854831293,0.756622117107835,-0.653852225165678,0.0004894375845361,1,-2.5997736961727,-5.87729529330709,0.199151519570001,-0.0606882292482663,-0.289775885654296,0.934176400460284,0.999999999998946,-2.59936418499443,-5.8763589902398,0.199151452933134,-0.0606885173243528,-0.28977763010584,0.934175854831325,0.756622117107926,-0.653852225165573,0.000489437584418467,0.999999999999842,-2.59977369617396,-5.87729529330443,-1.49415163783374,-1.72899323011744,0.00430022052631049,-0.747075818916955,-0.864496615058569,0.00215011026317032,-0.747075818916874,-0.864496615058719,0.00215011026315525
0.4204,-6.02359847000074e-05,-0.000239588073611121,-0.349260019326977,0.93702581494263,0,-0.00439933835960201,-2.2856301740291,0.199258649084657,-0.0609984911735507,-0.290967726645135,0.933762794766673,0.756024109445656,-0.654543585031289,0.00049115302211297,1,-2.60606424808536,-5.88497170795853,0.199258728846666,-0.0609981636711075,-0.290965791574928,0.933763402120868,0.999999999998947,-2.60565350390081,-5.88403370151892,0.199258649084778,-0.060998491173519,-0.290967726644964,0.933762794766704,0.756024109445747,-0.654543585031184,0.000491153021995368,0.999999999999844,-2.60606424808662,-5.8849717079559,-1.49589113956754,-1.72781109138639,0.00427688836692837,-0.747945569783853,-0.863905545693046,0.00213844418347807,-0.747945569783771,-0.863905545693191,0.0021384441834643
0.4208,-6.04329631834459e-05,-0.00024043792727704,-0.349688347068821,0.936866051504555,0,-0.00437667241901277,-2.28590766230266,0.199365235208544,-0.0613092286679844,-0.292159001616881,0.933347630438202,0.755425401741243,-0.655234476728782,0.00049285904796886,1,-2.61231172283408,-5.89253002354018,0.199365328253089,-0.0613088616111415,-0.292156875724339,0.933348300124598,0.999999999998947,-2.61189976730557,-5.89159036804406,0.199365235208664,-0.0613092286679529,-0.29215900161671,0.933347630438232,0.755425401741334,-0.655234476728677,0.000492859047851265,0.999999999999845,-2.61231172283534,-5.89253002353756,-1.49765145262379,-1.72665189979427,0.00425316842990137,-0.748825726311979,-0.863325949896991,0.00212658421496354,-0.748825726311892,-0.863325949897137,0.0021265842149511
0.4212,-6.06283165565251e-05,-0.000241283451963707,-0.350116656752392,0.936706071706077,0,-0.00435362481994414,-2.28621841666927,0.199471210210082,-0.0616207250234077,-0.293351427657559,0.932930363122664,0.754825985793812,-0.655924909258101,0.000494555509353083,1,-2.61851544853416,-5.89996908849393,0.199471316694823,-0.0616203182864196,-0.293349110751142,0.93293109574707,0.999999999998947,-2.61810230374088,-5.89902783903094,0.199471210210203,-0.0616207250233763,-0.293351427657388,0.932930363122695,0.754825985793904,-0.655924909257996,0.000494555509235471,0.999999999999844,-2.61851544853542,-5.89996908849134,-1.49943293136993,-1.72551588310337,0.00422906081198152,-0.749716465685037,-0.86275794155154,0.00211453040600207,-0.749716465684964,-0.862757941551681,0.00211453040599131
0.4216,-6.08220146499803e-05,-0.000242124577559715,-0.350544954481816,0.936545873176383,0,-0.00433019584326809,-2.28656284619166,0.199576573041305,-0.0619329753229162,-0.294544976883765,0.932510994387348,0.754225853137219,-0.65661489185295,0.000496242252137461,1,-2.62467474022887,-5.90728773538824,0.199576693124014,-0.06193252878248,-0.294542468784692,0.93251179055415,0.999999999998947,-2.6242604286849,-5.90634494784962,0.199576573041426,-0.061932975322885,-0.294544976883593,0.932510994387379,0.75422585313731,-0.656614891852846,0.000496242252019811,0.999999999999843,-2.62467474023014,-5.90728773538565,-1.50123593474738,-1.72440327079243,0.00420456572991825,-0.750617967373776,-0.86220163539607,0.00210228286496994,-0.750617967373692,-0.862201635396213,0.00210228286495872
0.422,-6.1014026570948e-05,-0.000242961232801638,-0.350973246590126,0.936385453445916,0,-0.0043063859358893,-2.28694137300176,0.199681322704366,-0.0622459744628271,-0.2957396206339,0.932089526179497,0.753624994928352,-0.657304434106291,0.0004979191195219,1,-2.6307888879188,-5.91448476092167,0.199681456542896,-0.0622454879982568,-0.295736921176875,0.932090386491345,0.999999999998946,-2.63037343260768,-5.9135404920579,0.199681322704486,-0.0622459744627959,-0.295739620633729,0.932089526179531,0.753624994928443,-0.657304434106187,0.000497919119404194,0.999999999999842,-2.63078888792007,-5.91448476091909,-1.50306083048725,-1.72331429826587,0.00417968356248781,-0.751530415243718,-0.861657149132791,0.00208984178125364,-0.751530415243628,-0.861657149132932,0.00208984178124277
0.4224,-6.12043217808058e-05,-0.000243793347341661,-0.351401539383511,0.936224810041762,0,-0.00428219556404423,-2.28735440698178,0.199785458242147,-0.0625597173401926,-0.29693533036995,0.931665960534875,0.753023402327116,-0.657993545531843,0.000499585956640901,1,-2.6368571988555,-5.92155899703869,0.199785605994407,-0.0625591908333824,-0.296932439402953,0.931666885592659,0.999999999998945,-2.63644062320644,-5.92061330441192,0.199785458242267,-0.0625597173401615,-0.296935330369778,0.93166596053491,0.753023402327207,-0.657993545531739,0.000499585956523126,0.99999999999984,-2.63685719885678,-5.92155899703613,-1.50490798023719,-1.72224919176759,0.00415441470892628,-0.752453990118679,-0.86112459588365,0.00207720735447181,-0.752453990118599,-0.861124595883792,0.00207720735446233
0.4228,-6.13928696719266e-05,-0.000244620850941351,-0.351829839242979,0.936063940449484,0,-0.00425762527305526,-2.28780235565918,0.199888978742864,-0.0628741987779964,-0.298132077319848,0.931240299696112,0.752421066344728,-0.658682235737772,0.000501242608764862,1,-2.64287898093357,-5.92850928314707,0.199889140566784,-0.0628736321134681,-0.298128994704298,0.931241290098828,0.999999999998943,-2.64246130882063,-5.92756222512496,0.199888978742984,-0.0628741987779654,-0.298132077319675,0.931240299696148,0.75242106634482,-0.658682235737667,0.000501242608647009,0.999999999999838,-2.64287898093485,-5.92850928314452,-1.50677774533285,-1.72120817423906,0.00412875964664186,-0.753388872666515,-0.86060408711939,0.00206437982332885,-0.753388872666425,-0.860604087119531,0.00206437982332196
0.4232,-6.15796395718884e-05,-0.000245443673483801,-0.35225815262424,0.935902842112956,0,-0.00423267568829355,-2.28828562407387,0.199991883340678,-0.0631894135250478,-0.29932983247848,0.930812546114742,0.751817977843216,-0.659370514426048,0.000502888921325349,1,-2.64885354285582,-5.93533446649809,0.199992059394179,-0.0631888065899983,-0.299326558089398,0.930813602459351,0.999999999998942,-2.64843479859697,-5.93438610224719,0.199991883340797,-0.0631894135250169,-0.299329832478308,0.930812546114777,0.751817977843308,-0.659370514425943,0.000502888921207418,0.999999999999835,-2.64885354285709,-5.93533446649556,-1.50867048669739,-1.72019146521327,0.00410271893217914,-0.754335243348768,-0.860095732606493,0.00205135946609647,-0.754335243348693,-0.860095732606633,0.00205135946608884
0.4236,-6.17646007476854e-05,-0.000246261744985776,-0.35268648605759,0.935741512434196,0,-0.00420734751614199,-2.2888046146455,0.200094171216316,-0.063505356255877,-0.300528566608689,0.93038270245324,0.751214127534918,-0.660058391391806,0.000504524739940384,1,-2.65478019429844,-5.94203340256675,0.200094361657282,-0.0635047089402261,-0.300525100334859,0.930383825334524,0.999999999998941,-2.65436040265446,-5.94108379204555,0.200094171216435,-0.0635053562558462,-0.300528566608516,0.930382702453274,0.75121412753501,-0.660058391391702,0.000504524739822381,0.999999999999834,-2.65478019429972,-5.94203340256423,-1.51058656473967,-1.71919928070855,0.00407629320218021,-0.755293282369923,-0.859599640354131,0.00203814660109614,-0.755293282369836,-0.859599640354272,0.00203814660108997
0.424,-6.19477224099382e-05,-0.000247074995609859,-0.353114846147794,0.935579948773191,0,-0.00418164154495812,-2.28935972704068,0.200195841597687,-0.0638220215706295,-0.301728250242274,0.929950771587059,0.75060950598198,-0.660745876522704,0.000506149910439717,1,-2.66065824607625,-5.94860495543199,0.200196046583927,-0.0638213337670681,-0.301724591986404,0.929951961597477,0.99999999999894,-2.66023743224941,-5.94765415938352,0.200195841597806,-0.0638220215705988,-0.301728250242101,0.929950771587092,0.750609505982071,-0.6607458765226,0.000506149910321658,0.999999999999831,-2.66065824607753,-5.94860495542948,-1.51252633925241,-1.71823183312252,0.00404948317435059,-0.756263169626289,-0.859115916561119,0.00202474158718029,-0.756263169626208,-0.85911591656126,0.00202474158717492
0.4244,-6.21289737171044e-05,-0.000247883355676593,-0.35354323957397,0.935418148447728,0,-0.004155558646037,-2.28995135804025,0.200296893760497,-0.0641394039949612,-0.302928853680998,0.92951675660667,0.750004103595844,-0.66143297979828,0.000507764278890108,1,-2.6664870103078,-5.95504799815685,0.200297113449717,-0.0641386755989992,-0.302925003359881,0.929518014336212,0.999999999998939,-2.66606519994045,-5.95409607810095,0.200296893760616,-0.0641394039949306,-0.302928853680824,0.929516756606703,0.750004103595935,-0.661432979798177,0.000507764278772022,0.99999999999983,-2.66648701030908,-5.95504799815436,-1.51449016930878,-1.717289331126,0.00402228964842175,-0.75724508465448,-0.85864466556286,0.00201114482421472,-0.757245084654391,-0.858644665563001,0.00201114482421131
0.4248,-6.23083245999242e-05,-0.000248686757298258,-0.353971672800764,0.935256108842491,0,-0.00412909951914873,-2.29057988373781,0.200397326986402,-0.0644574982152029,-0.304130347973405,0.929080660493004,0.749397911053686,-0.662119710817404,0.000509367695287007,1,-2.67226583497291,-5.9613614618113,0.200397561536201,-0.064456729124872,-0.304126305516962,0.929081986529429,0.999999999998938,-2.67184305406972,-5.96040847989763,0.200397326986521,-0.0644574982151723,-0.304130347973232,0.929080660493038,0.749397911053777,-0.662119710817301,0.000509367695168839,0.999999999999828,-2.6722658349742,-5.96136146180882,-1.51647840366237,-1.71637197098702,0.00399471325737329,-0.75823920183126,-0.858185985493368,0.00199735662868986,-0.758239201831183,-0.85818598549351,0.00199735662868639
0.4252,-6.24857439233242e-05,-0.000249485130748722,-0.354400152726694,0.935093827163883,0,-0.00410226526720536,-2.29124569909222,0.200497140659005,-0.0647762985498218,-0.305332702724068,0.928642486848928,0.748790918363532,-0.662806079857579,0.000510960005344832,1,-2.67799402683025,-5.9675442265977,0.2004973902268,-0.064775488666155,-0.305328468076898,0.92864388177714,0.999999999998936,-2.67757030185127,-5.96659024577022,0.200497140659124,-0.0647762985497913,-0.305332702723894,0.928642486848963,0.748790918363624,-0.662806079857476,0.000510960005226565,0.999999999999825,-2.67799402683154,-5.96754422659524,-1.51849140192347,-1.71547995571324,0.00396675502933605,-0.759245700961821,-0.85773997785648,0.00198337751467059,-0.759245700961735,-0.857739977856622,0.0019833775146669
0.4256,-6.26612006853731e-05,-0.000250278406837632,-0.354828686263501,0.934931300598504,0,-0.00407505702517378,-2.29194919205873,0.200596334202615,-0.0650957992920085,-0.306535887515954,0.928202239430508,0.748183115468513,-0.663492097186919,0.000512541055862688,1,-2.68367090167796,-5.97359519308328,0.200596598945621,-0.0650949485190156,-0.30653146063726,0.928203703832483,0.999999999998934,-2.68324625952069,-5.97264027704212,0.200596334202733,-0.0650957992919781,-0.306535887515779,0.928202239430544,0.748183115468604,-0.663492097186816,0.000512541055744324,0.999999999999821,-2.68367090167925,-5.97359519308084,-1.52052952067976,-1.71461348246313,0.00393841602478368,-0.760264760339959,-0.857306741231422,0.00196920801239331,-0.760264760339884,-0.857306741231566,0.0019692080123904
0.426,-6.283466400362e-05,-0.000251066516887223,-0.355257280342329,0.934768526310755,0,-0.00404747596660425,-2.29269074384128,0.200694907083791,-0.0654159947044449,-0.307739871890169,0.927759922154688,0.747574492238017,-0.664177773073795,0.000514110694669757,1,-2.68929578376946,-5.97951328152044,0.200695187158988,-0.0654151029490962,-0.307735252753705,0.927761456609394,0.999999999998932,-2.68887025175238,-5.97855749468637,0.200694907083909,-0.0654159947044145,-0.307739871889995,0.927759922154726,0.747574492238108,-0.664177773073692,0.000514110694551303,0.999999999999818,-2.68929578377076,-5.979513281518,-1.52259311357932,-1.71377274262654,0.0039096973429365,-0.761296556789746,-0.856886371313125,0.00195484867146869,-0.761296556789664,-0.856886371313266,0.00195484867146785
0.4264,-6.30061029789246e-05,-0.000251849392466931,-0.355685941963013,0.934605501423996,0,-0.00401952334830844,-2.29347073178365,0.200792858819228,-0.0657368789789333,-0.308944625179952,0.92731553915683,0.746965038396009,-0.664863117866954,0.000515668770023087,1,-2.69486800009254,-5.98529742390192,0.200793154383327,-0.0657359461512028,-0.308939813774158,0.927317144240082,0.99999999999893,-2.69444160595145,-5.98434083140427,0.200792858819346,-0.065736878978903,-0.308944625179777,0.927315539156869,0.746965038396101,-0.664863117866852,0.000515668769904551,0.999999999999815,-2.69486800009384,-5.9852974238995,-1.52468253284449,-1.71295792318533,0.00388060016546969,-0.762341266422325,-0.856478961592524,0.00194030008273455,-0.762341266422244,-0.856478961592666,0.0019403000827343
0.4268,-6.31754867003791e-05,-0.000252626965406941,-0.35611467819372,0.934442223020481,0,-0.00399120051110091,-2.29428952922142,0.200890188976336,-0.0660584462364957,-0.310150116512523,0.926869094792321,0.746354743520941,-0.665548141994476,0.000517215130636049,1,-2.70038688056432,-5.99094656438324,0.200890500185745,-0.0660574722494036,-0.310145112840664,0.92687077107663,0.999999999998929,-2.69995965244853,-5.98998923204724,0.200890188976453,-0.0660584462364654,-0.310150116512348,0.926869094792359,0.746354743521031,-0.665548141994374,0.000517215130517444,0.999999999999814,-2.70038688056562,-5.99094656438084,-1.52679812915388,-1.71216920659988,0.003851125757262,-0.763399064577027,-0.856084603299796,0.00192556287862957,-0.76339906457694,-0.856084603299937,0.00192556287863122
0.4272,-6.33427842502296e-05,-0.000253399167811739,-0.356543496170574,0.934278688141294,0,-0.00396250888054056,-2.29514750533389,0.200986897173818,-0.0663806905274719,-0.311356314810931,0.926420593638166,0.745743597045653,-0.666232855962716,0.000518749625706794,1,-2.70585175822626,-5.99645965970506,0.200987224184605,-0.0663796752971277,-0.311351118891235,0.926422341692594,0.999999999998928,-2.70542372469454,-5.99550165403867,0.200986897173935,-0.0663806905274418,-0.311356314810756,0.926420593638203,0.745743597045744,-0.666232855962614,0.000518749625588137,0.999999999999811,-2.70585175822757,-5.99645965970268,-1.52894025152383,-1.71140677069546,0.00382127546713876,-0.764470125762002,-0.85570338534759,0.00191063773356692,-0.764470125761915,-0.855703385347728,0.00191063773357033
0.4276,-6.3507964708798e-05,-0.000254165932073667,-0.356972403097295,0.934114893786283,0,-0.00393344996767209,-2.296045024996,0.201082983082251,-0.0667036058316189,-0.312563188795907,0.925970040494582,0.745131588257289,-0.666917270355256,0.000520272104946712,1,-2.71126196943918,-6.00183567961554,0.201083326050112,-0.0667025492772637,-0.312557800661692,0.925971860884586,0.999999999998927,-2.71083315945543,-6.00087706779584,0.201082983082369,-0.0667036058315889,-0.312563188795731,0.925970040494618,0.74513158825738,-0.666917270355155,0.000520272104828023,0.999999999999811,-2.71126196944049,-6.00183567961318,-1.53110924718862,-1.71067078854881,0.00379105072862276,-0.765554623594394,-0.855335394274267,0.00189552536430774,-0.76555462359431,-0.855335394274403,0.00189552536431199
0.428,-6.36709972283354e-05,-0.000254927190980866,-0.357401406216921,0.933950836924674,0,-0.00390402533810816,-2.29698244770987,0.201178446418202,-0.0670271860810371,-0.3137707070804,0.925517440354898,0.744518706337088,-0.667601395787379,0.000521782418837812,1,-2.71661685643882,-6.00707360964752,0.201178805498428,-0.0670260881250574,-0.3137651267801,0.925519333642223,0.999999999998927,-2.71618729936324,-6.00611445950047,0.201178446418319,-0.0670271860810073,-0.313770707080224,0.925517440354934,0.744518706337179,-0.667601395787277,0.000521782418719112,0.99999999999981,-2.71661685644013,-6.00707360964517,-1.53330546112822,-1.70996142818783,0.00376045302958972,-0.766652730564175,-0.854980714093779,0.00188022651479024,-0.766652730564106,-0.85498071409392,0.0018802265147948
0.4284,-6.38318517090197e-05,-0.000255682878649841,-0.357830512539712,0.933786514599203,0,-0.00387423630455577,-2.29796011849588,0.201273286881847,-0.067351425382505,-0.314978839073816,0.925062798096666,0.743904940749681,-0.668285242471966,0.000523280420889835,1,-2.72191579051173,-6.01217247446539,0.201273662229376,-0.0673502859501653,-0.314973066669904,0.925064764839609,0.999999999998926,-2.72148551604994,-6.01121285438586,0.201273286881964,-0.0673514253824753,-0.31497883907364,0.925062798096703,0.743904940749773,-0.668285242471864,0.000523280420771109,0.999999999999808,-2.72191579051304,-6.01217247446307,-1.53552923251204,-1.70927885066044,0.00372948361034916,-0.767764616256095,-0.854639425330082,0.00186474180516882,-0.767764616256019,-0.854639425330218,0.00186474180517432
0.4288,-6.39904968207292e-05,-0.000256432927823178,-0.358259729645784,0.93362192361871,0,-0.00384408483838784,-2.29897839422541,0.201367504343598,-0.0676763173608313,-0.316187552317154,0.924606119394952,0.743290280095221,-0.668968821498172,0.000524765961082646,1,-2.72715810427761,-6.01713127054148,0.201367896112836,-0.0676751363808367,-0.316181587888292,0.924608160147509,0.999999999998926,-2.72672714255316,-6.01617124958779,0.201367504343715,-0.0676763173608017,-0.316187552316978,0.92460611939499,0.743290280095313,-0.668968821498071,0.000524765960963904,0.999999999999806,-2.72715810427894,-6.01713127053918,-1.53778090469872,-1.70862321529248,0.00369814435882775,-0.768890452349447,-0.854311607646103,0.00184907217940739,-0.768890452349365,-0.854311607646239,0.00184907217941243
0.4292,-6.41469017865708e-05,-0.000257177272318819,-0.358689064964561,0.933457060833477,0,-0.00381357275349735,-2.30003761972321,0.201461098677829,-0.0680018557479637,-0.31739681487652,0.924147409908501,0.7426747131375,-0.669652143682644,0.00052623889180147,1,-2.73234315279253,-6.02194902733715,0.201461507022669,-0.0680006331522777,-0.317390658516821,0.924149525220512,0.999999999998926,-2.73191153430825,-6.02098867516809,0.201461098677945,-0.0680018557479343,-0.317396814876344,0.924147409908541,0.742674713137591,-0.669652143682543,0.000526238891682722,0.999999999999808,-2.73234315279385,-6.02194902733487,-1.54006081604543,-1.70799467475676,0.00366643700913471,-0.770030408022804,-0.853997337378246,0.00183321850455933,-0.770030408022712,-0.853997337378378,0.00183321850456639
0.4296,-6.43010358645166e-05,-0.000257915846326996,-0.359118525986299,0.933291923054208,0,-0.00378270194737593,-2.30113813460669,0.201554069812543,-0.0683280342097947,-0.318606594641327,0.92368667552048,0.742058228501695,-0.670335219906146,0.000527699066127512,1,-2.73747029582399,-6.02662478984926,0.201554494886335,-0.0683267699336761,-0.318600246460455,0.923688865937484,0.999999999998926,-2.73703805145582,-6.02566417670692,0.201554069812659,-0.0683280342097655,-0.318606594641151,0.923686675520521,0.742058228501787,-0.670335219906044,0.000527699066008768,0.999999999999806,-2.73747029582532,-6.02662478984701,-1.54236930244771,-1.70739337637687,0.00363436337831301,-0.771184651223944,-0.853696688188307,0.00181718168914746,-0.771184651223854,-0.853696688188435,0.00181718168915665
0.43,-6.44528683529483e-05,-0.000258648584424632,-0.35954812026146,0.933126507052066,0,-0.0037514744015692,-2.30228027312957,0.201646417729895,-0.0686548463464664,-0.319816859326977,0.923223922339574,0.741440814674716,-0.671018061112103,0.000529146337868486,1,-2.74253889806736,-6.03115761905388,0.201646859685406,-0.0686535403285059,-0.319810319450255,0.923226188402656,0.999999999998926,-2.74210605905784,-6.03019681574576,0.201646417730012,-0.0686548463464373,-0.3198168593268,0.923223922339614,0.741440814674808,-0.671018061112002,0.000529146337749753,0.999999999999807,-2.7425388980687,-6.03115761905167,-1.54470669721015,-1.70681946201196,0.00360192536681472,-0.772353348605166,-0.853409731005856,0.00180096268339686,-0.772353348605076,-0.853409731005979,0.00180096268340811
0.4304,-6.46023685962024e-05,-0.000259375421589753,-0.359977855400098,0.932960809558725,0,-0.00371989218213206,-2.30346436402549,0.201738142466717,-0.0689822856926759,-0.321027576477549,0.922759156701054,0.740822460005541,-0.671700678305155,0.000530580561589139,1,-2.74754832936215,-6.03554659234995,0.20173860145609,-0.0689809378748322,-0.321020845046058,0.9227614989467,0.999999999998926,-2.74711492731368,-6.03458567023059,0.201738142466833,-0.068982285692647,-0.321027576477372,0.922759156701094,0.740822460005633,-0.671700678305054,0.000530580561470423,0.999999999999807,-2.7475483293635,-6.03554659234777,-1.54707333091595,-1.70627306794151,0.00356912495896028,-0.773536665458092,-0.853136533970634,0.00178456247946834,-0.773536665457975,-0.853136533970753,0.00178456247948022
