"time","cutForce1a.force[3]","cutForce1a.torque[3]","cutForce1b.torque[3]","cutForce2a.force[3]","cutForce2a.torque[3]","cutForce2b.force[3]","cutForce2b.torque[3]","cutForce1a.force[2]","cutForce1a.torque[2]","cutForce1b.torque[2]","cutForce2a.force[2]","cutForce2a.torque[2]","cutForce2b.force[2]","cutForce2b.torque[2]","cutForce1a.force[1]","cutForce1a.torque[1]","cutForce1b.torque[1]","cutForce2a.force[1]","cutForce2a.torque[1]","cutForce2b.force[1]","cutForce2b.torque[1]"
0.64768,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6479,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.64812,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.64834,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.64856,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.64878,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.649,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.64922,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.64944,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.64966,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.64988,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6501,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65032,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65054,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65076,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65098,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6512,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65142,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65164,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65186,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65208,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6523,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65252,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65274,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65296,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65318,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6534,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65362,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65384,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65406,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65428,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6545,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65472,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65494,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65516,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65538,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6556,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65582,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65604,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65626,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65648,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6567,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65692,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65714,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65736,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65758,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6578,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65802,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65824,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65846,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65868,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6589,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65912,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65934,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65956,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.65978,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66022,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66044,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66066,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66088,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6611,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66132,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66154,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66176,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66198,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6622,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66242,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66264,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66286,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66308,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6633,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66352,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66374,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66396,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66418,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6644,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66462,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66484,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66506,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66528,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6655,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66572,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66594,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66616,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66638,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6666,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66682,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66704,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66726,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66748,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6677,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66792,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66814,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66836,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66858,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6688,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66902,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66924,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66946,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.66968,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6699,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67012,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67034,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67056,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67078,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.671,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67122,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67144,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67166,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67188,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6721,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67232,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67254,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67276,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67298,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6732,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67342,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67364,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67386,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67408,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6743,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67452,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67474,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67496,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67518,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6754,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67562,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67584,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67606,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67628,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6765,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67672,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67694,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67716,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67738,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6776,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67782,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67804,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67826,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67848,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.6787,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
0.67892,9.80665,0,0,-9.80665,-0,-9.80665,-0,0,0,0,-0,9.80665,-0,9.80665,0,-9.80665,-9.80665,-0,6.00484126642919e-16,-0,6.00484126642919e-16
