"time","constantSource.V_m","constantSource.Phi","signalSource.V_m","signalSource.Phi","constantSource1.Phi","constantSource1.V_m","signalSource1.Phi","signalSource1.V_m"
0.239,15.9,-0.000199805292768311,3.8001,-4.77534649716263e-05,0.0002,-15.9154943091895,4.78e-05,-3.8038031398963
0.2395,15.9,-0.000199805292768311,3.80805,-4.78533676180104e-05,0.0002,-15.9154943091895,4.79e-05,-3.81176088705089
0.24,15.9,-0.000199805292768311,3.816,-4.79532702643946e-05,0.0002,-15.9154943091895,4.8e-05,-3.81971863420549
0.2405,15.9,-0.000199805292768311,3.82395,-4.80531729107788e-05,0.0002,-15.9154943091895,4.81e-05,-3.82767638136008
0.241,15.9,-0.000199805292768311,3.8319,-4.81530755571629e-05,0.0002,-15.9154943091895,4.82e-05,-3.83563412851468
0.2415,15.9,-0.000199805292768311,3.83985,-4.82529782035471e-05,0.0002,-15.9154943091895,4.83e-05,-3.84359187566927
0.242,15.9,-0.000199805292768311,3.8478,-4.83528808499312e-05,0.0002,-15.9154943091895,4.84e-05,-3.85154962282387
0.2425,15.9,-0.000199805292768311,3.85575,-4.84527834963154e-05,0.0002,-15.9154943091895,4.85e-05,-3.85950736997846
0.243,15.9,-0.000199805292768311,3.8637,-4.85526861426995e-05,0.0002,-15.9154943091895,4.86e-05,-3.86746511713306
0.2435,15.9,-0.000199805292768311,3.87165,-4.86525887890837e-05,0.0002,-15.9154943091895,4.87e-05,-3.87542286428765
0.244,15.9,-0.000199805292768311,3.8796,-4.87524914354678e-05,0.0002,-15.9154943091895,4.88e-05,-3.88338061144225
0.2445,15.9,-0.000199805292768311,3.88755,-4.8852394081852e-05,0.0002,-15.9154943091895,4.89e-05,-3.89133835859684
0.245,15.9,-0.000199805292768311,3.8955,-4.89522967282362e-05,0.0002,-15.9154943091895,4.9e-05,-3.89929610575144
0.2455,15.9,-0.000199805292768311,3.90345,-4.90521993746203e-05,0.0002,-15.9154943091895,4.91e-05,-3.90725385290603
0.246,15.9,-0.000199805292768311,3.9114,-4.91521020210045e-05,0.0002,-15.9154943091895,4.92e-05,-3.91521160006063
0.2465,15.9,-0.000199805292768311,3.91935,-4.92520046673886e-05,0.0002,-15.9154943091895,4.93e-05,-3.92316934721522
0.247,15.9,-0.000199805292768311,3.9273,-4.93519073137728e-05,0.0002,-15.9154943091895,4.94e-05,-3.93112709436982
0.2475,15.9,-0.000199805292768311,3.93525,-4.94518099601569e-05,0.0002,-15.9154943091895,4.95e-05,-3.93908484152441
0.248,15.9,-0.000199805292768311,3.9432,-4.95517126065411e-05,0.0002,-15.9154943091895,4.96e-05,-3.947042588679
0.2485,15.9,-0.000199805292768311,3.95115,-4.96516152529252e-05,0.0002,-15.9154943091895,4.97e-05,-3.9550003358336
0.249,15.9,-0.000199805292768311,3.9591,-4.97515178993094e-05,0.0002,-15.9154943091895,4.98e-05,-3.96295808298819
0.2495,15.9,-0.000199805292768311,3.96705,-4.98514205456936e-05,0.0002,-15.9154943091895,4.99e-05,-3.97091583014279
0.25,15.9,-0.000199805292768311,3.975,-4.99513231920777e-05,0.0002,-15.9154943091895,5e-05,-3.97887357729738
0.2505,15.9,-0.000199805292768311,3.98295,-5.00512258384619e-05,0.0002,-15.9154943091895,5.01e-05,-3.98683132445198
0.251,15.9,-0.000199805292768311,3.9909,-5.0151128484846e-05,0.0002,-15.9154943091895,5.02e-05,-3.99478907160657
0.2515,15.9,-0.000199805292768311,3.99885,-5.02510311312302e-05,0.0002,-15.9154943091895,5.03e-05,-4.00274681876117
0.252,15.9,-0.000199805292768311,4.0068,-5.03509337776143e-05,0.0002,-15.9154943091895,5.04e-05,-4.01070456591576
0.2525,15.9,-0.000199805292768311,4.01475,-5.04508364239985e-05,0.0002,-15.9154943091895,5.05e-05,-4.01866231307036
0.253,15.9,-0.000199805292768311,4.0227,-5.05507390703826e-05,0.0002,-15.9154943091895,5.06e-05,-4.02662006022495
0.2535,15.9,-0.000199805292768311,4.03065,-5.06506417167668e-05,0.0002,-15.9154943091895,5.07e-05,-4.03457780737955
0.254,15.9,-0.000199805292768311,4.0386,-5.0750544363151e-05,0.0002,-15.9154943091895,5.08e-05,-4.04253555453414
0.2545,15.9,-0.000199805292768311,4.04655,-5.08504470095351e-05,0.0002,-15.9154943091895,5.09e-05,-4.05049330168874
0.255,15.9,-0.000199805292768311,4.0545,-5.09503496559193e-05,0.0002,-15.9154943091895,5.1e-05,-4.05845104884333
0.2555,15.9,-0.000199805292768311,4.06245,-5.10502523023034e-05,0.0002,-15.9154943091895,5.11e-05,-4.06640879599793
0.256,15.9,-0.000199805292768311,4.0704,-5.11501549486876e-05,0.0002,-15.9154943091895,5.12e-05,-4.07436654315252
0.2565,15.9,-0.000199805292768311,4.07835,-5.12500575950717e-05,0.0002,-15.9154943091895,5.13e-05,-4.08232429030712
0.257,15.9,-0.000199805292768311,4.0863,-5.13499602414559e-05,0.0002,-15.9154943091895,5.14e-05,-4.09028203746171
0.2575,15.9,-0.000199805292768311,4.09425,-5.144986288784e-05,0.0002,-15.9154943091895,5.15e-05,-4.09823978461631
0.258,15.9,-0.000199805292768311,4.1022,-5.15497655342242e-05,0.0002,-15.9154943091895,5.16e-05,-4.1061975317709
0.2585,15.9,-0.000199805292768311,4.11015,-5.16496681806083e-05,0.0002,-15.9154943091895,5.17e-05,-4.11415527892549
0.259,15.9,-0.000199805292768311,4.1181,-5.17495708269925e-05,0.0002,-15.9154943091895,5.18e-05,-4.12211302608009
0.2595,15.9,-0.000199805292768311,4.12605,-5.18494734733767e-05,0.0002,-15.9154943091895,5.19e-05,-4.13007077323468
0.26,15.9,-0.000199805292768311,4.134,-5.19493761197608e-05,0.0002,-15.9154943091895,5.2e-05,-4.13802852038928
0.2605,15.9,-0.000199805292768311,4.14195,-5.2049278766145e-05,0.0002,-15.9154943091895,5.21e-05,-4.14598626754387
0.261,15.9,-0.000199805292768311,4.1499,-5.21491814125291e-05,0.0002,-15.9154943091895,5.22e-05,-4.15394401469847
0.2615,15.9,-0.000199805292768311,4.15785,-5.22490840589133e-05,0.0002,-15.9154943091895,5.23e-05,-4.16190176185306
0.262,15.9,-0.000199805292768311,4.1658,-5.23489867052974e-05,0.0002,-15.9154943091895,5.24e-05,-4.16985950900766
0.2625,15.9,-0.000199805292768311,4.17375,-5.24488893516816e-05,0.0002,-15.9154943091895,5.25e-05,-4.17781725616225
0.263,15.9,-0.000199805292768311,4.1817,-5.25487919980658e-05,0.0002,-15.9154943091895,5.26e-05,-4.18577500331685
0.2635,15.9,-0.000199805292768311,4.18965,-5.26486946444499e-05,0.0002,-15.9154943091895,5.27e-05,-4.19373275047144
0.264,15.9,-0.000199805292768311,4.1976,-5.27485972908341e-05,0.0002,-15.9154943091895,5.28e-05,-4.20169049762604
0.2645,15.9,-0.000199805292768311,4.20555,-5.28484999372182e-05,0.0002,-15.9154943091895,5.29e-05,-4.20964824478063
0.265,15.9,-0.000199805292768311,4.2135,-5.29484025836024e-05,0.0002,-15.9154943091895,5.3e-05,-4.21760599193523
0.2655,15.9,-0.000199805292768311,4.22145,-5.30483052299865e-05,0.0002,-15.9154943091895,5.31e-05,-4.22556373908982
0.266,15.9,-0.000199805292768311,4.2294,-5.31482078763707e-05,0.0002,-15.9154943091895,5.32e-05,-4.23352148624442
0.2665,15.9,-0.000199805292768311,4.23735,-5.32481105227548e-05,0.0002,-15.9154943091895,5.33e-05,-4.24147923339901
0.267,15.9,-0.000199805292768311,4.2453,-5.3348013169139e-05,0.0002,-15.9154943091895,5.34e-05,-4.24943698055361
0.2675,15.9,-0.000199805292768311,4.25325,-5.34479158155232e-05,0.0002,-15.9154943091895,5.35e-05,-4.2573947277082
0.268,15.9,-0.000199805292768311,4.2612,-5.35478184619073e-05,0.0002,-15.9154943091895,5.36e-05,-4.2653524748628
0.2685,15.9,-0.000199805292768311,4.26915,-5.36477211082915e-05,0.0002,-15.9154943091895,5.37e-05,-4.27331022201739
0.269,15.9,-0.000199805292768311,4.2771,-5.37476237546756e-05,0.0002,-15.9154943091895,5.38e-05,-4.28126796917199
0.2695,15.9,-0.000199805292768311,4.28505,-5.38475264010598e-05,0.0002,-15.9154943091895,5.39e-05,-4.28922571632658
0.27,15.9,-0.000199805292768311,4.293,-5.39474290474439e-05,0.0002,-15.9154943091895,5.4e-05,-4.29718346348117
0.2705,15.9,-0.000199805292768311,4.30095,-5.40473316938281e-05,0.0002,-15.9154943091895,5.41e-05,-4.30514121063577
0.271,15.9,-0.000199805292768311,4.3089,-5.41472343402122e-05,0.0002,-15.9154943091895,5.42e-05,-4.31309895779036
0.2715,15.9,-0.000199805292768311,4.31685,-5.42471369865964e-05,0.0002,-15.9154943091895,5.43e-05,-4.32105670494496
0.272,15.9,-0.000199805292768311,4.3248,-5.43470396329806e-05,0.0002,-15.9154943091895,5.44e-05,-4.32901445209955
0.2725,15.9,-0.000199805292768311,4.33275,-5.44469422793647e-05,0.0002,-15.9154943091895,5.45e-05,-4.33697219925415
0.273,15.9,-0.000199805292768311,4.3407,-5.45468449257489e-05,0.0002,-15.9154943091895,5.46e-05,-4.34492994640874
0.2735,15.9,-0.000199805292768311,4.34865,-5.4646747572133e-05,0.0002,-15.9154943091895,5.47e-05,-4.35288769356334
0.274,15.9,-0.000199805292768311,4.3566,-5.47466502185172e-05,0.0002,-15.9154943091895,5.48e-05,-4.36084544071793
0.2745,15.9,-0.000199805292768311,4.36455,-5.48465528649013e-05,0.0002,-15.9154943091895,5.49e-05,-4.36880318787253
0.275,15.9,-0.000199805292768311,4.3725,-5.49464555112855e-05,0.0002,-15.9154943091895,5.5e-05,-4.37676093502712
0.2755,15.9,-0.000199805292768311,4.38045,-5.50463581576696e-05,0.0002,-15.9154943091895,5.51e-05,-4.38471868218172
0.276,15.9,-0.000199805292768311,4.3884,-5.51462608040538e-05,0.0002,-15.9154943091895,5.52e-05,-4.39267642933631
0.2765,15.9,-0.000199805292768311,4.39635,-5.5246163450438e-05,0.0002,-15.9154943091895,5.53e-05,-4.40063417649091
0.277,15.9,-0.000199805292768311,4.4043,-5.53460660968221e-05,0.0002,-15.9154943091895,5.54e-05,-4.4085919236455
0.2775,15.9,-0.000199805292768311,4.41225,-5.54459687432063e-05,0.0002,-15.9154943091895,5.55e-05,-4.4165496708001
0.278,15.9,-0.000199805292768311,4.4202,-5.55458713895904e-05,0.0002,-15.9154943091895,5.56e-05,-4.42450741795469
0.2785,15.9,-0.000199805292768311,4.42815,-5.56457740359746e-05,0.0002,-15.9154943091895,5.57e-05,-4.43246516510929
0.279,15.9,-0.000199805292768311,4.4361,-5.57456766823587e-05,0.0002,-15.9154943091895,5.58e-05,-4.44042291226388
0.2795,15.9,-0.000199805292768311,4.44405,-5.58455793287429e-05,0.0002,-15.9154943091895,5.59e-05,-4.44838065941848
0.28,15.9,-0.000199805292768311,4.452,-5.5945481975127e-05,0.0002,-15.9154943091895,5.6e-05,-4.45633840657307
0.2805,15.9,-0.000199805292768311,4.45995,-5.60453846215112e-05,0.0002,-15.9154943091895,5.61e-05,-4.46429615372767
0.281,15.9,-0.000199805292768311,4.4679,-5.61452872678953e-05,0.0002,-15.9154943091895,5.62e-05,-4.47225390088226
0.2815,15.9,-0.000199805292768311,4.47585,-5.62451899142795e-05,0.0002,-15.9154943091895,5.63e-05,-4.48021164803685
0.282,15.9,-0.000199805292768311,4.4838,-5.63450925606637e-05,0.0002,-15.9154943091895,5.64e-05,-4.48816939519145
0.2825,15.9,-0.000199805292768311,4.49175,-5.64449952070478e-05,0.0002,-15.9154943091895,5.65e-05,-4.49612714234604
0.283,15.9,-0.000199805292768311,4.4997,-5.6544897853432e-05,0.0002,-15.9154943091895,5.66e-05,-4.50408488950064
0.2835,15.9,-0.000199805292768311,4.50765,-5.66448004998161e-05,0.0002,-15.9154943091895,5.67e-05,-4.51204263665523
0.284,15.9,-0.000199805292768311,4.5156,-5.67447031462003e-05,0.0002,-15.9154943091895,5.68e-05,-4.52000038380983
0.2845,15.9,-0.000199805292768311,4.52355,-5.68446057925844e-05,0.0002,-15.9154943091895,5.69e-05,-4.52795813096442
0.285,15.9,-0.000199805292768311,4.5315,-5.69445084389686e-05,0.0002,-15.9154943091895,5.7e-05,-4.53591587811902
0.2855,15.9,-0.000199805292768311,4.53945,-5.70444110853527e-05,0.0002,-15.9154943091895,5.71e-05,-4.54387362527361
0.286,15.9,-0.000199805292768311,4.5474,-5.71443137317369e-05,0.0002,-15.9154943091895,5.72e-05,-4.55183137242821
0.2865,15.9,-0.000199805292768311,4.55535,-5.72442163781211e-05,0.0002,-15.9154943091895,5.73e-05,-4.5597891195828
0.287,15.9,-0.000199805292768311,4.5633,-5.73441190245052e-05,0.0002,-15.9154943091895,5.74e-05,-4.5677468667374
0.2875,15.9,-0.000199805292768311,4.57125,-5.74440216708894e-05,0.0002,-15.9154943091895,5.75e-05,-4.57570461389199
0.288,15.9,-0.000199805292768311,4.5792,-5.75439243172735e-05,0.0002,-15.9154943091895,5.76e-05,-4.58366236104659
0.2885,15.9,-0.000199805292768311,4.58715,-5.76438269636577e-05,0.0002,-15.9154943091895,5.77e-05,-4.59162010820118
0.289,15.9,-0.000199805292768311,4.5951,-5.77437296100418e-05,0.0002,-15.9154943091895,5.78e-05,-4.59957785535577
0.2895,15.9,-0.000199805292768311,4.60305,-5.7843632256426e-05,0.0002,-15.9154943091895,5.79e-05,-4.60753560251037
0.29,15.9,-0.000199805292768311,4.611,-5.79435349028101e-05,0.0002,-15.9154943091895,5.8e-05,-4.61549334966497
0.2905,15.9,-0.000199805292768311,4.61895,-5.80434375491943e-05,0.0002,-15.9154943091895,5.81e-05,-4.62345109681956
0.291,15.9,-0.000199805292768311,4.6269,-5.81433401955785e-05,0.0002,-15.9154943091895,5.82e-05,-4.63140884397415
0.2915,15.9,-0.000199805292768311,4.63485,-5.82432428419626e-05,0.0002,-15.9154943091895,5.83e-05,-4.63936659112875
0.292,15.9,-0.000199805292768311,4.6428,-5.83431454883468e-05,0.0002,-15.9154943091895,5.84e-05,-4.64732433828334
0.2925,15.9,-0.000199805292768311,4.65075,-5.84430481347309e-05,0.0002,-15.9154943091895,5.85e-05,-4.65528208543794
0.293,15.9,-0.000199805292768311,4.6587,-5.85429507811151e-05,0.0002,-15.9154943091895,5.86e-05,-4.66323983259253
0.2935,15.9,-0.000199805292768311,4.66665,-5.86428534274992e-05,0.0002,-15.9154943091895,5.87e-05,-4.67119757974713
0.294,15.9,-0.000199805292768311,4.6746,-5.87427560738834e-05,0.0002,-15.9154943091895,5.88e-05,-4.67915532690172
0.2945,15.9,-0.000199805292768311,4.68255,-5.88426587202675e-05,0.0002,-15.9154943091895,5.89e-05,-4.68711307405632
0.295,15.9,-0.000199805292768311,4.6905,-5.89425613666517e-05,0.0002,-15.9154943091895,5.9e-05,-4.69507082121091
0.2955,15.9,-0.000199805292768311,4.69845,-5.90424640130359e-05,0.0002,-15.9154943091895,5.91e-05,-4.70302856836551
0.296,15.9,-0.000199805292768311,4.7064,-5.914236665942e-05,0.0002,-15.9154943091895,5.92e-05,-4.7109863155201
0.2965,15.9,-0.000199805292768311,4.71435,-5.92422693058042e-05,0.0002,-15.9154943091895,5.93e-05,-4.7189440626747
0.297,15.9,-0.000199805292768311,4.7223,-5.93421719521883e-05,0.0002,-15.9154943091895,5.94e-05,-4.72690180982929
0.2975,15.9,-0.000199805292768311,4.73025,-5.94420745985725e-05,0.0002,-15.9154943091895,5.95e-05,-4.73485955698389
0.298,15.9,-0.000199805292768311,4.7382,-5.95419772449566e-05,0.0002,-15.9154943091895,5.96e-05,-4.74281730413848
0.2985,15.9,-0.000199805292768311,4.74615,-5.96418798913408e-05,0.0002,-15.9154943091895,5.97e-05,-4.75077505129308
0.299,15.9,-0.000199805292768311,4.7541,-5.97417825377249e-05,0.0002,-15.9154943091895,5.98e-05,-4.75873279844767
0.2995,15.9,-0.000199805292768311,4.76205,-5.98416851841091e-05,0.0002,-15.9154943091895,5.99e-05,-4.76669054560227
0.3,15.9,-0.000199805292768311,4.77,-5.99415878304932e-05,0.0002,-15.9154943091895,6e-05,-4.77464829275686
0.3005,15.9,-0.000199805292768311,4.77795,-6.00414904768774e-05,0.0002,-15.9154943091895,6.01e-05,-4.78260603991146
0.301,15.9,-0.000199805292768311,4.7859,-6.01413931232616e-05,0.0002,-15.9154943091895,6.02e-05,-4.79056378706605
0.3015,15.9,-0.000199805292768311,4.79385,-6.02412957696457e-05,0.0002,-15.9154943091895,6.03e-05,-4.79852153422064
0.302,15.9,-0.000199805292768311,4.8018,-6.03411984160299e-05,0.0002,-15.9154943091895,6.04e-05,-4.80647928137524
0.3025,15.9,-0.000199805292768311,4.80975,-6.0441101062414e-05,0.0002,-15.9154943091895,6.05e-05,-4.81443702852983
0.303,15.9,-0.000199805292768311,4.8177,-6.05410037087982e-05,0.0002,-15.9154943091895,6.06e-05,-4.82239477568443
0.3035,15.9,-0.000199805292768311,4.82565,-6.06409063551823e-05,0.0002,-15.9154943091895,6.07e-05,-4.83035252283902
0.304,15.9,-0.000199805292768311,4.8336,-6.07408090015665e-05,0.0002,-15.9154943091895,6.08e-05,-4.83831026999362
0.3045,15.9,-0.000199805292768311,4.84155,-6.08407116479506e-05,0.0002,-15.9154943091895,6.09e-05,-4.84626801714821
0.305,15.9,-0.000199805292768311,4.8495,-6.09406142943348e-05,0.0002,-15.9154943091895,6.1e-05,-4.85422576430281
0.3055,15.9,-0.000199805292768311,4.85745,-6.1040516940719e-05,0.0002,-15.9154943091895,6.11e-05,-4.8621835114574
0.306,15.9,-0.000199805292768311,4.8654,-6.11404195871031e-05,0.0002,-15.9154943091895,6.12e-05,-4.870141258612
0.3065,15.9,-0.000199805292768311,4.87335,-6.12403222334873e-05,0.0002,-15.9154943091895,6.13e-05,-4.87809900576659
0.307,15.9,-0.000199805292768311,4.8813,-6.13402248798714e-05,0.0002,-15.9154943091895,6.14e-05,-4.88605675292119
0.3075,15.9,-0.000199805292768311,4.88925,-6.14401275262556e-05,0.0002,-15.9154943091895,6.15e-05,-4.89401450007578
0.308,15.9,-0.000199805292768311,4.8972,-6.15400301726397e-05,0.0002,-15.9154943091895,6.16e-05,-4.90197224723038
0.3085,15.9,-0.000199805292768311,4.90515,-6.16399328190239e-05,0.0002,-15.9154943091895,6.17e-05,-4.90992999438497
0.309,15.9,-0.000199805292768311,4.9131,-6.17398354654081e-05,0.0002,-15.9154943091895,6.18e-05,-4.91788774153957
0.3095,15.9,-0.000199805292768311,4.92105,-6.18397381117922e-05,0.0002,-15.9154943091895,6.19e-05,-4.92584548869416
0.31,15.9,-0.000199805292768311,4.929,-6.19396407581764e-05,0.0002,-15.9154943091895,6.2e-05,-4.93380323584876
0.3105,15.9,-0.000199805292768311,4.93695,-6.20395434045605e-05,0.0002,-15.9154943091895,6.21e-05,-4.94176098300335
0.311,15.9,-0.000199805292768311,4.9449,-6.21394460509447e-05,0.0002,-15.9154943091895,6.22e-05,-4.94971873015795
0.3115,15.9,-0.000199805292768311,4.95285,-6.22393486973288e-05,0.0002,-15.9154943091895,6.23e-05,-4.95767647731254
0.312,15.9,-0.000199805292768311,4.9608,-6.2339251343713e-05,0.0002,-15.9154943091895,6.24e-05,-4.96563422446713
0.3125,15.9,-0.000199805292768311,4.96875,-6.24391539900971e-05,0.0002,-15.9154943091895,6.25e-05,-4.97359197162173
0.313,15.9,-0.000199805292768311,4.9767,-6.25390566364813e-05,0.0002,-15.9154943091895,6.26e-05,-4.98154971877632
0.3135,15.9,-0.000199805292768311,4.98465,-6.26389592828655e-05,0.0002,-15.9154943091895,6.27e-05,-4.98950746593092
0.314,15.9,-0.000199805292768311,4.9926,-6.27388619292496e-05,0.0002,-15.9154943091895,6.28e-05,-4.99746521308551
0.3145,15.9,-0.000199805292768311,5.00055,-6.28387645756338e-05,0.0002,-15.9154943091895,6.29e-05,-5.00542296024011
0.315,15.9,-0.000199805292768311,5.0085,-6.29386672220179e-05,0.0002,-15.9154943091895,6.3e-05,-5.0133807073947
0.3155,15.9,-0.000199805292768311,5.01645,-6.30385698684021e-05,0.0002,-15.9154943091895,6.31e-05,-5.0213384545493
0.316,15.9,-0.000199805292768311,5.0244,-6.31384725147862e-05,0.0002,-15.9154943091895,6.32e-05,-5.02929620170389
0.3165,15.9,-0.000199805292768311,5.03235,-6.32383751611704e-05,0.0002,-15.9154943091895,6.33e-05,-5.03725394885849
0.317,15.9,-0.000199805292768311,5.0403,-6.33382778075545e-05,0.0002,-15.9154943091895,6.34e-05,-5.04521169601308
0.3175,15.9,-0.000199805292768311,5.04825,-6.34381804539387e-05,0.0002,-15.9154943091895,6.35e-05,-5.05316944316768
0.318,15.9,-0.000199805292768311,5.0562,-6.35380831003228e-05,0.0002,-15.9154943091895,6.36e-05,-5.06112719032227
0.3185,15.9,-0.000199805292768311,5.06415,-6.3637985746707e-05,0.0002,-15.9154943091895,6.37e-05,-5.06908493747687
0.319,15.9,-0.000199805292768311,5.0721,-6.37378883930912e-05,0.0002,-15.9154943091895,6.38e-05,-5.07704268463146
0.3195,15.9,-0.000199805292768311,5.08005,-6.38377910394753e-05,0.0002,-15.9154943091895,6.39e-05,-5.08500043178606
0.32,15.9,-0.000199805292768311,5.088,-6.39376936858595e-05,0.0002,-15.9154943091895,6.4e-05,-5.09295817894065
0.3205,15.9,-0.000199805292768311,5.09595,-6.40375963322436e-05,0.0002,-15.9154943091895,6.41e-05,-5.10091592609525
0.321,15.9,-0.000199805292768311,5.1039,-6.41374989786278e-05,0.0002,-15.9154943091895,6.42e-05,-5.10887367324984
0.3215,15.9,-0.000199805292768311,5.11185,-6.42374016250119e-05,0.0002,-15.9154943091895,6.43e-05,-5.11683142040444
0.322,15.9,-0.000199805292768311,5.1198,-6.43373042713961e-05,0.0002,-15.9154943091895,6.44e-05,-5.12478916755903
0.3225,15.9,-0.000199805292768311,5.12775,-6.44372069177803e-05,0.0002,-15.9154943091895,6.45e-05,-5.13274691471363
0.323,15.9,-0.000199805292768311,5.1357,-6.45371095641644e-05,0.0002,-15.9154943091895,6.46e-05,-5.14070466186822
0.3235,15.9,-0.000199805292768311,5.14365,-6.46370122105486e-05,0.0002,-15.9154943091895,6.47e-05,-5.14866240902281
0.324,15.9,-0.000199805292768311,5.1516,-6.47369148569327e-05,0.0002,-15.9154943091895,6.48e-05,-5.15662015617741
0.3245,15.9,-0.000199805292768311,5.15955,-6.48368175033169e-05,0.0002,-15.9154943091895,6.49e-05,-5.164577903332
0.325,15.9,-0.000199805292768311,5.1675,-6.4936720149701e-05,0.0002,-15.9154943091895,6.5e-05,-5.1725356504866
0.3255,15.9,-0.000199805292768311,5.17545,-6.50366227960852e-05,0.0002,-15.9154943091895,6.51e-05,-5.18049339764119
0.326,15.9,-0.000199805292768311,5.1834,-6.51365254424693e-05,0.0002,-15.9154943091895,6.52e-05,-5.18845114479579
0.3265,15.9,-0.000199805292768311,5.19135,-6.52364280888535e-05,0.0002,-15.9154943091895,6.53e-05,-5.19640889195038
0.327,15.9,-0.000199805292768311,5.1993,-6.53363307352376e-05,0.0002,-15.9154943091895,6.54e-05,-5.20436663910498
0.3275,15.9,-0.000199805292768311,5.20725,-6.54362333816218e-05,0.0002,-15.9154943091895,6.55e-05,-5.21232438625957
0.328,15.9,-0.000199805292768311,5.2152,-6.5536136028006e-05,0.0002,-15.9154943091895,6.56e-05,-5.22028213341417
0.3285,15.9,-0.000199805292768311,5.22315,-6.56360386743901e-05,0.0002,-15.9154943091895,6.57e-05,-5.22823988056876
0.329,15.9,-0.000199805292768311,5.2311,-6.57359413207743e-05,0.0002,-15.9154943091895,6.58e-05,-5.23619762772336
0.3295,15.9,-0.000199805292768311,5.23905,-6.58358439671584e-05,0.0002,-15.9154943091895,6.59e-05,-5.24415537487795
0.33,15.9,-0.000199805292768311,5.247,-6.59357466135426e-05,0.0002,-15.9154943091895,6.6e-05,-5.25211312203255
0.3305,15.9,-0.000199805292768311,5.25495,-6.60356492599267e-05,0.0002,-15.9154943091895,6.61e-05,-5.26007086918714
0.331,15.9,-0.000199805292768311,5.2629,-6.61355519063109e-05,0.0002,-15.9154943091895,6.62e-05,-5.26802861634174
0.3315,15.9,-0.000199805292768311,5.27085,-6.6235454552695e-05,0.0002,-15.9154943091895,6.63e-05,-5.27598636349633
0.332,15.9,-0.000199805292768311,5.2788,-6.63353571990792e-05,0.0002,-15.9154943091895,6.64e-05,-5.28394411065093
0.3325,15.9,-0.000199805292768311,5.28675,-6.64352598454634e-05,0.0002,-15.9154943091895,6.65e-05,-5.29190185780552
0.333,15.9,-0.000199805292768311,5.2947,-6.65351624918475e-05,0.0002,-15.9154943091895,6.66e-05,-5.29985960496012
0.3335,15.9,-0.000199805292768311,5.30265,-6.66350651382317e-05,0.0002,-15.9154943091895,6.67e-05,-5.30781735211471
0.334,15.9,-0.000199805292768311,5.3106,-6.67349677846158e-05,0.0002,-15.9154943091895,6.68e-05,-5.31577509926931
0.3345,15.9,-0.000199805292768311,5.31855,-6.6834870431e-05,0.0002,-15.9154943091895,6.69e-05,-5.3237328464239
0.335,15.9,-0.000199805292768311,5.3265,-6.69347730773841e-05,0.0002,-15.9154943091895,6.7e-05,-5.33169059357849
0.3355,15.9,-0.000199805292768311,5.33445,-6.70346757237683e-05,0.0002,-15.9154943091895,6.71e-05,-5.33964834073309
0.336,15.9,-0.000199805292768311,5.3424,-6.71345783701524e-05,0.0002,-15.9154943091895,6.72e-05,-5.34760608788768
0.3365,15.9,-0.000199805292768311,5.35035,-6.72344810165366e-05,0.0002,-15.9154943091895,6.73e-05,-5.35556383504228
0.337,15.9,-0.000199805292768311,5.3583,-6.73343836629208e-05,0.0002,-15.9154943091895,6.74e-05,-5.36352158219687
0.3375,15.9,-0.000199805292768311,5.36625,-6.74342863093049e-05,0.0002,-15.9154943091895,6.75e-05,-5.37147932935147
0.338,15.9,-0.000199805292768311,5.3742,-6.75341889556891e-05,0.0002,-15.9154943091895,6.76e-05,-5.37943707650606
0.3385,15.9,-0.000199805292768311,5.38215,-6.76340916020732e-05,0.0002,-15.9154943091895,6.77e-05,-5.38739482366066
0.339,15.9,-0.000199805292768311,5.3901,-6.77339942484574e-05,0.0002,-15.9154943091895,6.78e-05,-5.39535257081525
0.3395,15.9,-0.000199805292768311,5.39805,-6.78338968948415e-05,0.0002,-15.9154943091895,6.79e-05,-5.40331031796985
0.34,15.9,-0.000199805292768311,5.406,-6.79337995412257e-05,0.0002,-15.9154943091895,6.8e-05,-5.41126806512444
0.3405,15.9,-0.000199805292768311,5.41395,-6.80337021876098e-05,0.0002,-15.9154943091895,6.81e-05,-5.41922581227904
0.341,15.9,-0.000199805292768311,5.4219,-6.8133604833994e-05,0.0002,-15.9154943091895,6.82e-05,-5.42718355943363
0.3415,15.9,-0.000199805292768311,5.42985,-6.82335074803782e-05,0.0002,-15.9154943091895,6.83e-05,-5.43514130658823
0.342,15.9,-0.000199805292768311,5.4378,-6.83334101267623e-05,0.0002,-15.9154943091895,6.84e-05,-5.44309905374282
0.3425,15.9,-0.000199805292768311,5.44575,-6.84333127731465e-05,0.0002,-15.9154943091895,6.85e-05,-5.45105680089742
0.343,15.9,-0.000199805292768311,5.4537,-6.85332154195306e-05,0.0002,-15.9154943091895,6.86e-05,-5.45901454805201
0.3435,15.9,-0.000199805292768311,5.46165,-6.86331180659148e-05,0.0002,-15.9154943091895,6.87e-05,-5.46697229520661
0.344,15.9,-0.000199805292768311,5.4696,-6.87330207122989e-05,0.0002,-15.9154943091895,6.88e-05,-5.4749300423612
0.3445,15.9,-0.000199805292768311,5.47755,-6.88329233586831e-05,0.0002,-15.9154943091895,6.89e-05,-5.48288778951579
