"time","pipe1.mediums[1].T","pipe1.mediums[2].T","pipe10.mediums[1].T","pipe10.mediums[2].T","pipe11.mediums[1].T","pipe11.mediums[2].T","pipe2.mediums[1].T","pipe2.mediums[2].T","pipe3.mediums[1].T","pipe3.mediums[2].T","pipe4.mediums[1].T","pipe4.mediums[2].T","pipe5.mediums[1].T","pipe5.mediums[2].T","pipe6.mediums[1].T","pipe6.mediums[2].T","pipe7.mediums[1].T","pipe7.mediums[2].T","pipe8.mediums[1].T","pipe8.mediums[2].T","pipe9.mediums[1].T","pipe9.mediums[2].T"
10.96,299.99999902891,299.999992210614,299.975520276562,299.390042621025,297.679839312368,297.667735978257,299.999991239213,299.999989692468,299.999991623974,299.999991025303,299.999989761949,299.999982002609,298.419470146034,296.076593627332,298.419470146034,296.076593627332,299.974033029339,299.836178582302,301.952561031231,302.473913740825,299.267973332855,298.250116931857
11,299.999998957001,299.999991567528,299.980961331437,299.400810594071,297.69516706791,297.683132772555,299.99999053374,299.999988907692,299.999990931443,299.999990284789,299.999989082483,299.999982150538,298.431532460097,296.091841988958,298.431532460097,296.091841988958,299.974653589929,299.839484366514,301.977160667229,302.506347624078,299.278883369218,298.269683603348
11.04,299.999998877964,299.999990825842,299.98636778621,299.411480997302,297.710407549307,297.698442012835,299.999989716886,299.999987999604,299.999990132336,299.999989429135,299.999988249517,299.999982168295,298.443539514179,296.107069729017,298.443539514179,296.107069729017,299.975259203304,299.842725745356,302.001656457376,302.538743324035,299.289647649595,298.289083807393
11.08,299.999998791058,299.999989987597,299.991740190517,299.422054998502,297.725561120174,297.71366405843,299.999988790698,299.999986969012,299.999989228955,299.999988460895,299.999987268567,299.999982036025,298.455491639785,296.122276623085,298.455491639785,296.122276623085,299.975850212683,299.84590390736,302.026048597239,302.57110051613,299.300267769163,298.308317946496
11.12,299.999998695393,299.9999890551,299.997079083643,299.43253375377,297.740628149115,297.728799273809,299.999987757488,299.999985816728,299.999988223904,299.999987382973,299.999986146172,299.999981730659,298.467389166105,296.13746245031,298.467389166105,296.13746245031,299.976426953381,299.849020020184,302.050337287257,302.603418878333,299.310745315491,298.327386445507
11.16,299.999998589923,299.999988030935,300.002384994821,299.442918407407,297.755609009471,297.74384802832,299.999986619851,299.999984543569,299.999987120109,299.999986198636,299.99998488994,299.999981225771,298.47923242003,296.152626993372,298.47923242003,296.152626993372,299.976989753141,299.852075230865,302.074522732581,302.635698091173,299.321081868063,298.346289750975
11.2,299.999998473442,299.999986917974,300.007658443531,299.453210091792,297.770504079066,297.758810695939,299.999985380671,299.999983150346,299.999985920824,299.999984911532,299.999983508607,299.999980491438,298.49102172618,296.167770038432,298.49102172618,296.167770038432,299.977538932474,299.855070666063,302.098605142921,302.667937837767,299.331278997809,298.365028330496
11.24,299.999998344573,299.99998571939,300.0128999398,299.463409927267,297.785313739959,297.773687655014,299.999984043132,299.999981637871,299.999984629651,299.999983525705,299.999982012087,299.999979494098,298.50275740692,296.182891375089,298.50275740692,296.182891375089,299.978074804995,299.858007432318,302.122584732392,302.700137803847,299.341338266642,298.383602672071
11.28,299.999998201762,299.999984438664,300.018109984504,299.473519022018,297.800038378192,297.788479288011,299.999982610733,299.999980006942,299.999983250546,299.999982045604,299.999980411526,299.999978196408,298.514439782383,296.197990796331,298.514439782383,296.197990796331,299.978597677762,299.860886616293,302.146461719354,302.732297677786,299.351261226979,298.402013283459
11.32,299.999998043271,299.999983079599,300.023289069661,299.483538471955,297.814678383537,297.803185981261,299.999981087293,299.999978258352,299.999981787837,299.999980476107,299.999978719357,299.999976557105,298.526069170489,296.213068098495,298.526069170489,296.213068098495,299.979107851613,299.863709285031,302.170236326262,302.764417150624,299.36104942128,298.420260691524
11.36,299.999997867171,299.999981646332,300.028437678737,299.493469360597,297.829234149246,297.817808124704,299.999979476969,299.999976392874,299.999980246234,299.999978822528,299.999976949351,299.999974530861,298.537645886967,296.228123081214,298.537645886967,296.228123081214,299.979605621504,299.866476486198,302.193908779507,302.796495916096,299.370704381571,298.438345441595
11.4,299.999997671333,299.99998014334,300.033556286941,299.50331275895,297.843706071802,297.832346111637,299.999977784262,299.999974411268,299.99997863084,299.999977090636,299.999975116673,299.999972068145,298.549170245379,296.243155547377,298.549170245379,296.243155547377,299.980091276845,299.869189248338,302.21747930926,302.828533670657,299.380227628979,298.456268096813
11.44,299.999997453424,299.999978575456,300.038645361527,299.513069725392,297.858094550661,297.846800338461,299.999976014029,299.999972314269,299.999976947169,299.999975286669,299.999973237932,299.999969115081,298.560642557135,296.25816530308,298.560642557135,296.25816530308,299.98056510184,299.871848581121,302.240948149321,302.860530113512,299.38962067326,298.474029237489
11.48,299.999997210895,299.999976947879,300.043705362091,299.522741305551,297.87239998801,297.861171204423,299.999974171496,299.99997010259,299.999975201155,299.999973417347,299.999971331237,299.999965613303,298.572063131517,296.273152157581,298.572063131517,296.273152157581,299.981027375822,299.874455475592,302.264315536958,302.892484946638,299.398885012333,298.491629460453
11.52,299.999996940979,299.999975266181,300.048736740873,299.53232853219,297.886622788508,297.875459111366,299.999972262267,299.999967776916,299.999973399164,299.999971489892,299.999969416251,299.999961499818,298.5834322757,296.288115923255,298.5834322757,296.288115923255,299.981478373593,299.877010904423,302.287581712755,302.924397874814,299.408022131804,298.509069378408
11.56,299.999996640679,299.999973536325,300.053739943055,299.541832425086,297.900763359037,297.889664463472,299.999970292338,299.999965337902,299.99997154801,299.999969512037,299.999967514241,299.999956706865,298.594750294775,296.303056415546,298.594750294775,296.303056415546,299.98191836576,299.87951582216,302.310746920457,302.956268605646,299.417033504502,298.526349619283
11.6,299.999996306764,299.999971764668,300.058715407058,299.551253990914,297.914822108454,297.90378766701,299.999968268102,299.999962786166,299.999969654965,299.999967492044,299.999965648136,299.999951161767,298.606017491763,296.317973452924,298.606017491763,296.317973452924,299.982347619071,299.881971165477,302.333811406812,302.988096849596,299.425920590006,298.543470825585
11.64,299.999995935761,299.999969957979,300.063663564846,299.560594223128,297.928799447334,297.917829130081,299.999966196367,299.999960122291,299.999967727773,299.999965438718,299.999963842575,299.999944786798,298.617234167645,296.332866856838,298.617234167645,296.332866856838,299.982766396758,299.884377853422,302.356775421417,303.019882320005,299.434684834178,298.560433653754
11.68,299.999995523946,299.999968123445,300.068584842223,299.569854101841,297.942695787725,297.931789262365,299.999964084364,299.999957346819,299.999965774663,299.999963361421,299.999962123966,299.999937499037,298.628400621375,296.347736451669,298.628400621375,296.347736451669,299.983174958868,299.886736787669,302.379639216564,303.051624733124,299.44332766869,298.577238773515
11.72,299.999995150048,299.999966296193,300.073479415004,299.579034712847,297.956511647048,297.945668582735,299.999961985625,299.999954648806,299.999963825388,299.99996128351,299.999960254894,299.999930885875,298.639517091709,296.362582075819,298.639517091709,296.362582075819,299.983573367148,299.889049054292,302.402403038497,303.083323806427,299.451850377345,298.593887072235
11.76,299.999994925518,299.999964522763,300.078347356068,299.588137175882,297.970247585242,297.959467654162,299.999959972424,299.99995229247,299.999961918597,299.99995923428,299.99995789386,299.999927197586,298.650583792209,296.377403574969,298.650583792209,296.377403574969,299.983961602878,299.891315802873,302.425067132417,303.114979259673,299.460254175681,298.610379531042
11.8,299.999994706449,299.999962765309,300.083189485978,299.597162229542,297.983903841708,297.973186707736,299.999957976021,299.999949960423,299.999960028611,299.999957202242,299.999955520591,299.999923510757,298.661601113966,296.392200763264,298.661601113966,296.392200763264,299.984340247998,299.893537544821,302.447631772232,303.146590820872,299.468540674502,298.626716510123
11.84,299.999994494658,299.999961035006,300.088006189371,299.606110808922,297.997480840187,297.986826165534,299.999956009119,299.999947668087,299.999958167405,299.999955200213,299.999953147854,299.999919854252,298.672569343396,296.40697347725,298.672569343396,296.40697347725,299.984709537577,299.895715130923,302.470097218768,303.178158218034,299.47671123338,298.642898742259
11.88,299.999994292092,299.999959343644,300.092797844997,299.614983835785,298.010979005157,298.000386450482,299.999954085126,299.999945431774,299.999956347608,299.999953241711,299.999950789114,299.999916259451,298.683488764704,296.42172155623,298.683488764704,296.42172155623,299.985069704208,299.897849396855,302.492463734721,303.209681182203,299.484767194682,298.658926971308
11.92,299.999994100832,299.999957703642,300.097564825981,299.62378221846,298.024398761594,298.013867986119,299.999952218178,299.999943268709,299.99995458252,299.99995134097,299.999948458551,299.999912760337,298.694359659896,296.436444842228,298.694359659896,296.436444842228,299.985420978316,299.899941163457,302.514731584506,303.24115944748,299.492709883082,298.674801951591
11.96,299.999993923097,299.999956128058,300.102307500089,299.632506851738,298.037740534737,298.027271196354,299.999950423155,299.999941197052,299.999952886123,299.999949512958,299.999946171079,299.999909393596,298.705182308792,296.451143179934,298.705182308792,296.451143179934,299.985763588474,299.901991237012,302.536901034097,303.272592751054,299.500540605069,298.690524447269
12,299.999993761246,299.999954630609,300.107026229996,299.641158616772,298.051004749853,298.040596505231,299.999948715697,299.999939235924,299.999951273104,299.999947773392,299.999943942357,299.999906198711,298.715956989038,296.465816416668,298.715956989038,296.465816416668,299.986097761707,299.904000409526,302.558972350872,303.303980833223,299.508260648466,298.706095231724
12.04,299.999993617788,299.999953225686,300.111721373545,299.649738380977,298.064191831998,298.053844336686,299.999947112223,299.999937405427,299.999949758862,299.999946138757,299.999941788809,299.999903218048,298.726683976121,296.480464402333,298.726683976121,296.480464402333,299.986423723807,299.905969459005,302.580945803456,303.335323437425,299.515871281933,298.721515086946
12.08,299.999993495379,299.999951928365,300.116393284016,299.658246997923,298.07730220578,298.067015114313,299.99994562995,299.999935726669,299.999948359533,299.999944626321,299.999939727639,299.99990049696,298.73736354338,296.495086989369,298.73736354338,296.495086989369,299.986741699638,299.90789914973,302.602821661562,303.366620310262,299.523373754485,298.736784802908
12.12,299.999993396834,299.999950754423,300.121042310394,299.666685307242,298.090336295126,298.080109261121,299.999944286908,299.999934221786,299.999947091997,299.999943254153,299.999937776846,299.999898083875,298.747995962017,296.509684032711,298.747995962017,296.509684032711,299.987051913452,299.909790232541,302.624600195839,303.397871201526,299.530769294999,298.751905176954
12.16,299.999993325124,299.999949720357,300.125668797626,299.675054134516,298.103294523041,298.093127199298,299.999943101956,299.999932913969,299.999945973901,299.999942041139,299.999935955241,299.999896030388,298.758581501114,296.524255389744,298.758581501114,296.524255389744,299.987354589195,299.911643445113,302.646281677713,303.42907586423,299.538059111731,298.766877013174
12.2,299.999993283387,299.999948843393,300.130273086894,299.683354291184,298.116177311373,298.10606934997,299.999942094804,299.999931827479,299.999945023669,299.999941007,299.999934282464,299.999894391361,298.769120427642,296.53880092026,298.769120427642,296.53880092026,299.987649950818,299.91345951223,302.667866379228,303.460234054626,299.545244391823,298.781701121791
12.24,299.999993274927,299.999948141504,300.134855515876,299.691586574435,298.128985080578,298.118936132962,299.99994128603,299.999930987681,299.999944260521,299.999940172305,299.999932778999,299.999893225011,298.779613006476,296.553320486411,298.779613006476,296.553320486411,299.987938222589,299.915239146071,302.689354572892,303.49134553224,299.552326300815,298.796378318541
12.28,299.999993303221,299.999947633424,300.139416419012,299.699751767111,298.14171824948,298.131727966562,299.999940697091,299.999930421057,299.999943704489,299.999939558494,299.999931466189,299.999892593007,298.790059500405,296.567813952667,298.790059500405,296.567813952667,299.988219629398,299.91698304648,302.710746531523,303.522410059893,299.559305982159,298.810909424053
12.32,299.999993371923,299.999947338663,300.14395612777,299.7078506376,298.154377235037,298.144445267279,299.99994035035,299.999930155236,299.999943376429,299.999939187888,299.999930366256,299.999892560563,298.800460170149,296.582281185771,298.800460170149,296.582281185771,299.988494397076,299.918691901252,302.732042528085,303.553427403731,299.56618455673,298.825295263233
12.36,299.999993484867,299.999947277522,300.148474970908,299.715883939738,298.166962452104,298.157088449606,299.999940269086,299.999930219014,299.999943298041,299.999939083713,299.999929502313,299.999893196531,298.810815274368,296.596722054694,298.810815274368,296.596722054694,299.988762752694,299.920366386404,302.753242835539,303.584397333247,299.572963122337,298.839536664642
12.4,299.999993646075,299.999947471109,300.152973274745,299.723852412708,298.179474313196,298.169657925779,299.999940477515,299.999930642379,299.999943491884,299.999939270108,299.99992889838,299.999894573496,298.821125069676,296.611136430593,298.821125069676,296.611136430593,299.989024924883,299.922007166458,302.774347726682,303.615319621313,299.579642753234,298.853634459884
12.44,299.999993859757,299.99994794135,300.157451363419,299.731756780934,298.191913228249,298.182154105542,299.999941000807,299.999931456532,299.999943981388,299.999939772151,299.999928579406,299.999896767869,298.831389810654,296.625524186765,298.831389810654,296.625524186765,299.98928114414,299.923614894717,302.79535747399,303.646194044201,299.586224499631,298.867589482981
12.48,299.999994130316,299.999948711008,300.161909559158,299.739597753984,298.20427960439,298.194577395904,299.999941865104,299.999932693912,299.999944790873,299.999940615869,299.999928571276,299.99989985998,298.841609749862,296.639885198602,298.841609749862,296.639885198602,299.989531643136,299.925190213546,302.816272349465,303.677020381613,299.59270938721,298.881402569757
12.52,299.999994462356,299.999949803696,300.16634818254,299.747376026467,298.21657384569,298.206928200902,299.999943097536,299.999934388218,299.999945945566,299.999941828257,299.999928900835,299.999903934175,298.851785137853,296.654219343549,298.851785137853,296.654219343549,299.989776657029,299.926733754646,302.837092624476,303.707798416707,299.599098416632,298.895074557222
12.56,299.999994860682,299.999951243892,300.170767552765,299.75509227793,298.228796352939,298.219206921362,299.999944726239,299.999936574434,299.999947471612,299.999943437296,299.999929595901,299.999909078905,298.861916223184,296.668526501057,298.861916223184,296.668526501057,299.990016423775,299.928246139335,302.857818569602,303.738527936121,299.60539256305,298.908606282949
12.6,299.999995330306,299.999953056953,300.175167987911,299.762747172758,298.240947523399,298.231413954661,299.999946780373,299.999939288851,299.999949396094,299.999945471967,299.999930685281,299.999915386823,298.872003252431,296.682806552542,298.872003252431,296.682806552542,299.990251184435,299.929727978824,302.878450454474,303.769208730004,299.611592775621,298.92199858446
12.64,299.999995876454,299.999955269131,300.179549805207,299.770341360071,298.253027750575,298.243549694485,299.999949290141,299.999942569087,299.999951747048,299.999947962272,299.999932198785,299.999922954878,298.882046470199,296.697059381338,298.882046470199,296.697059381338,299.990481183487,299.9311798745,302.898988547624,303.799840592036,299.617699977018,298.935252298605
12.68,299.999996325341,299.999957076473,300.183911753178,299.777878294018,298.26503891888,298.255616019556,299.999951333518,299.999945240161,299.999953667455,299.999949994324,299.99993335067,299.999928778853,298.892046315714,296.711285046572,298.892046315714,296.711285046572,299.990703881302,299.932602095604,302.919434206248,303.830422891758,299.623722073117,298.948370292163
12.72,299.999996587589,299.999958066351,300.188253316619,299.785360088455,298.276982206293,298.267614105017,299.999952437346,299.999946698699,299.999954717471,299.999951099147,299.999933739799,299.999931317785,298.902003133918,296.725483527505,298.902003133918,296.725483527505,299.99091805182,299.933995053641,302.939788274158,303.860955203205,299.62966364944,298.96135447588
12.76,299.999996861359,299.999959159427,300.192576494104,299.792784320318,298.288856389848,298.279542734665,299.999953657758,299.99994828881,299.999955878624,299.999952323631,299.999934275141,299.999934013779,298.911916952693,296.739654526382,298.911916952693,296.739654526383,299.991126942478,299.935359668267,302.960049846336,303.891437789668,299.635518025602,298.974203501744
12.8,299.999997145037,299.999960349851,300.196881534499,299.800151698245,298.300661910089,298.291402349237,299.999954988199,299.99995000133,299.999957144718,299.99995366128,299.999934955484,299.999936848016,298.921788017368,296.753797941269,298.921788017368,296.753797941269,299.991330694336,299.936696490433,302.980219232325,303.921870440793,299.641286315676,298.986918285307
12.84,299.999997436837,299.999961630865,300.201168683609,299.807462921464,298.31239920599,298.303193387941,299.999956421091,299.999951825803,299.999958508586,299.999955104569,299.999935778863,299.999939799435,298.93161657181,296.767913672321,298.93161657181,296.767913672321,299.99152944713,299.938006061925,303.000296742239,303.952252948929,299.646969620617,298.999499742938
12.88,299.999997734799,299.999962994776,300.205438184357,299.814718679838,298.324068714795,298.314916288303,299.999957947804,299.999953750443,299.999959962065,299.999956644911,299.99993674253,299.999942844666,298.941402858445,296.782001621749,298.941402858445,296.782001621749,299.991723339441,299.939288915626,303.020282686665,303.982585109129,299.652569028147,299.011948791312
12.92,299.99999803678,299.999964432931,300.209690276969,299.821919653911,298.335670871858,298.326571486,299.999959558622,299.999955762088,299.999961495962,299.999958272627,299.999937842927,299.999945957961,298.951147118285,296.796061693784,298.951147118285,296.796061693784,299.991912508858,299.940545575778,303.040177376563,304.012866719158,299.658085612629,299.024266346897
12.96,299.999998340452,299.999965935682,300.213925199157,299.829066514954,298.347206110489,298.338159414703,299.999961242708,299.999957846165,299.999963100023,299.999959976907,299.999939075659,299.999949111124,298.960849590946,296.81009379464,298.960849590946,296.81009379464,299.99209709214,299.941776558243,303.059981123168,304.043097579494,299.663520434948,299.036453325445
13,299.999998643293,299.999967492361,300.218143186299,299.836159925012,298.358674861791,298.349680505914,299.999962988077,299.999959986645,299.999964762905,299.999961745783,299.99994043547,299.999952273443,298.970510514675,296.824097832482,298.970510514675,296.824097832482,299.992277225382,299.942982370764,303.079694237887,304.073277493334,299.66887454239,299.048510641478
13.04,299.999998942588,299.999969091251,300.222344471629,299.843200536949,298.370077554504,298.361135188806,299.999964781559,299.999962166006,299.999966472142,299.999963566093,299.999941916215,299.99995541162,298.980130126371,296.83807371739,298.980130126371,296.83807371739,299.992453044182,299.944163513227,303.099317032205,304.103406266596,299.674148968522,299.060439207776
13.08,299.999999235418,299.999970719556,300.22652928641,299.850188994495,298.381414614848,298.372523890063,299.999966608768,299.999964365191,299.999968214118,299.999965423452,299.999943510831,299.999958489703,298.989708661608,296.85202136132,298.989708661608,296.852021361321,299.992624683796,299.945320477922,303.118849817581,304.133483707925,299.679344733066,299.072239934866
13.12,299.999999518657,299.999972363377,300.230697860127,299.857125932291,298.39268646636,298.383847033715,299.99996845407,299.99996656357,299.999969974031,299.999967302215,299.999945211313,299.999961469019,298.99924635466,296.865940678076,298.99924635466,296.865940678076,299.992792279313,299.946453749801,303.138292905348,304.163509628698,299.684462841783,299.083913730508
13.16,299.99999978897,299.999974007674,300.234850420662,299.864011975937,298.403893529741,298.395105040983,299.99997030055,299.999968738895,299.99997173587,299.999969185445,299.999947008689,299.999964308099,299.008743438522,296.879831583269,299.008743438522,296.879831583269,299.992955965812,299.947563806747,303.157646606617,304.193483843023,299.68950428635,299.095461499185
13.2,300.000000042803,299.999975636246,300.238987194483,299.870847742037,298.415036222695,298.406298330114,299.999972129981,299.999970867264,299.999973482376,299.999971054883,299.999948892987,299.999966962618,299.018200144933,296.893693994282,299.018200144933,296.893693994282,299.993115878529,299.948651119827,303.176911232176,304.223406167748,299.694470044239,299.10688414159
13.24,300.000000276381,299.9999772317,300.243108406822,299.877633838242,298.42611495977,298.417427316223,299.999973922789,299.999972923076,299.999975195015,299.999972890913,299.999950853216,299.999969385316,299.0276167044,296.90752783024,299.0276167044,296.90752783024,299.993272153019,299.949716153559,303.196087092389,304.253276422465,299.699361078593,299.118182554116
13.28,300.000000485702,299.999978775419,300.247214281861,299.884370863304,298.4371301522,298.428492411127,299.999975658023,299.999974878998,299.999976853951,299.99997467253,299.999952877334,299.99997152594,299.036993346222,296.921333011969,299.036993346222,296.921333011969,299.993424925322,299.950759366171,303.215174497097,304.283094429509,299.704178338111,299.12935762834
13.32,300.000000666531,299.999980247536,300.251305042915,299.891059407114,298.448082207751,298.439494023191,299.99997731332,299.999976705915,299.999978438008,299.999976377306,299.999954952223,299.999973331165,299.046330298509,296.935109461965,299.046330298509,296.935109461965,299.993574332126,299.951781209862,303.234173755521,304.312860013967,299.708922756922,299.140410250516
13.36,300.000000814398,299.999981626908,300.255380912613,299.897700050751,298.458971530554,298.450432557162,299.999978864876,299.999978372899,299.999979924643,299.999977981361,299.999957063662,299.999974744531,299.055627788211,296.948857104355,299.055627788211,296.948857104355,299.993720510933,299.952782131063,303.253085176159,304.342573003682,299.713595254463,299.151341301057
13.4,300.00000092459,299.999982891081,300.259442113082,299.90429336653,298.469798520954,298.461308414011,299.999980287412,299.99997984716,299.999981289919,299.999979459325,299.999959196302,299.999975706372,299.064886041136,296.962575864867,299.064886041136,296.962575864867,299.993863600221,299.9537625707,303.271909066689,304.372233229253,299.718196735363,299.162151654028
13.44,300.000000992147,299.999984016266,300.263488866131,299.910839918048,298.480563575349,298.47212199077,299.999981554138,299.999981094014,299.999982508466,299.999980784309,299.999961333637,299.999976153751,299.074105281973,296.97626567079,299.074105281973,296.97626567079,299.994003739608,299.954722964456,303.290645733866,304.401840524044,299.722728089318,299.172842176635
13.48,300.000001011855,299.999984977308,300.267521393432,299.917340260224,298.491267086032,298.482873680372,299.999982636727,299.999982076834,299.999983553458,299.999981927871,299.999963457979,299.999976020383,299.083285734321,296.989926450939,299.083285734321,296.989926450939,299.994141070017,299.955663743028,303.309295483429,304.431394724182,299.727190190968,299.183413728706
13.52,300.000000978247,299.99998574766,300.271539916705,299.923794939354,298.501909441031,298.49356387149,299.999983505279,299.999982757017,299.999984396576,299.999982859983,299.999965550428,299.999975236575,299.092427620706,297.003558135627,299.092427620706,297.003558135627,299.994275733841,299.956585332393,303.327858619993,304.460895668567,299.731583899782,299.193867162186
13.56,300.000000885589,299.99998629935,300.2755446579,299.930204493152,298.512491023955,298.504192948379,299.999984128287,299.999983093939,299.999985007983,299.999983549,299.999967590853,299.99997372915,299.101531162603,297.017160656619,299.101531162603,297.017160656619,299.994407875104,299.957488154066,303.346335446957,304.490343198874,299.735910059931,299.204203320622
13.6,300.000000727884,299.999986602956,300.279535839378,299.936569450795,298.523012213829,298.514761290708,299.999984472609,299.999983044917,299.999985356291,299.999983961624,299.999969557857,299.999971421383,299.110596580467,297.030733947104,299.110596580467,297.030733947104,299.994537639629,299.958372625363,303.364726266399,304.519737159556,299.740169500171,299.214423038651
13.64,300.000000722674,299.999987603394,300.283511305412,299.942891379001,298.533475125275,298.525271035486,299.999985603341,299.99998404752,299.999986446747,299.999985158888,299.999971937612,299.9999712237,299.119623777671,297.044278154845,299.119623777671,297.044278154845,299.994662656536,299.959237816148,303.383032279154,304.549077162177,299.744366189148,299.224531542913
13.68,300.000000870009,299.999989297016,300.287471209624,299.949170820849,298.543880178983,298.535722604679,299.999987516389,299.999986098519,299.999988275371,299.999987136399,299.999974721117,299.999973140229,299.128612963372,297.057793222053,299.128612963372,297.057793222053,299.994783001491,299.960084096521,303.401253810898,304.578363049813,299.748501017431,299.234529778428
13.72,300.00000100978,299.9999909816,300.291417405719,299.955407563833,298.554226547448,298.546115156514,299.999989420246,299.99998813364,299.999990094926,299.999989105124,299.999977534542,299.999975034993,299.137564571543,297.071278939978,299.137564571543,297.071278939978,299.994900551564,299.960912792851,303.419390542687,304.607594836672,299.752572605848,299.244415535783
13.76,300.000001141577,299.999992650893,300.29535004822,299.961602134817,298.564514641976,298.556449103561,299.999991307875,299.999990146004,299.99999189864,299.999991057698,299.999980366432,299.999976906057,299.14647880929,297.08473525354,299.14647880929,297.08473525354,299.995015385885,299.961724267988,303.43744279732,304.636772371295,299.756581814887,299.254189740832
13.8,300.000001265021,299.999994298435,300.299269289585,299.967755053851,298.574744870979,298.566724855518,299.999993172007,299.999992128581,299.999993679517,299.999992986503,299.999983204659,299.99997875185,299.155355882357,297.098162109208,299.155355882357,297.098162109208,299.995127582614,299.962518879969,303.455410897063,304.665895504685,299.760529493511,299.263853314229
13.84,300.000001379756,299.999995917564,300.303175280321,299.973866834249,298.584917639873,298.576942819096,299.999995005141,299.999994074195,299.999995430334,299.999994883668,299.999986036415,299.999980571188,299.164195995143,297.111559454974,299.164195995143,297.111559454974,299.995237219028,299.963296982249,303.473295163576,304.694964090306,299.76441647913,299.273407171052
13.88,300.000001485457,299.999997501412,300.3070681691,299.979937982663,298.595033350967,298.587103397916,299.999996799542,299.999995975529,299.999997143644,299.999996741068,299.999988848196,299.999982363298,299.172999350711,297.124927240322,299.172999350711,297.124927240322,299.995344371611,299.964058923915,303.49109591784,304.723977984079,299.768243597573,299.282852220418
13.92,300.000001581832,299.999999042912,300.310948102869,299.985968999167,298.605092403359,298.597206992399,299.999998547249,299.999997825128,299.999998811776,299.999998550325,299.999991625795,299.999984127833,299.181766150808,297.138265416201,299.181766150808,297.138265416201,299.995449116143,299.964805049914,303.508813480083,304.752937044378,299.77201166306,299.292189365106
13.96,300.000001668619,300.000000534789,300.314815226958,299.991960377326,298.615095192829,298.607253999656,300.000000240064,299.999999615401,300.000000426832,300.00000030281,299.999994354285,299.999985864894,299.190496595873,297.151573934994,299.190496595873,297.151573934994,299.99555152779,299.965535701267,303.526448169709,304.781841132029,299.775721478177,299.30141950117
14,300.000001745591,300.000001969569,300.318669685201,299.99791260428,298.62504211173,298.617244813381,300.000001869561,300.000001338625,300.000001980691,300.000001989637,299.999997018012,299.999987575048,299.199190885053,297.164852750491,299.199190885053,297.164852750491,299.99565168119,299.966251215297,303.544000305224,304.810690110305,299.779373833847,299.310543517564
14.04,300.000001812559,300.000003339575,300.32251162004,300.003826160816,298.634933548887,298.627179823743,300.000003427085,300.00000298695,300.000003465008,300.000003601667,299.999999600583,299.999989259353,299.207849216216,297.178101817859,299.207849216216,297.178101817859,299.995749650547,299.966951925846,303.561470204164,304.839483844924,299.782969509301,299.319562295755
14.08,300.000001869368,300.000004636927,300.326341172643,300.00970152145,298.644769889484,298.637059417275,300.000004903748,300.000004552405,300.000004871212,300.00000512951,300.000002084851,299.999990919373,299.216471785967,297.191321093615,299.216471785967,297.191321093615,299.995845509716,299.9676381635,303.578858183022,304.868222204048,299.786509272055,299.328476709348
14.12,300.000001915905,300.000005853543,300.330158483012,300.015539154501,298.654551514961,298.646883976769,300.000006290433,300.000006026894,300.000006190509,300.000006563519,300.000004452908,299.9999925572,299.225058789656,297.204510535595,299.225058789656,297.204510535595,299.995939332296,299.968310255805,303.596164557175,304.896905058275,299.789993877879,299.3372876237
14.16,300.000001952095,300.000006981142,300.333963690098,300.021339522167,298.664278802906,298.656653881163,300.000007577793,300.000007402207,300.000007413881,300.000007893794,300.000006686069,299.999994175473,299.2336104214,297.217670102926,299.2336104214,297.217670102926,299.996031191716,299.968968527494,303.613389640812,304.925532280642,299.79342407077,299.345995895539
14.2,300.000001977908,300.000008011238,300.337756931913,300.027103080607,298.67395212695,298.666369505438,300.000008756251,300.00000867002,300.000008532086,300.000009110179,300.000008764866,299.999995777399,299.242126874089,297.230799755999,299.242126874089,297.230799755999,299.996121161326,299.969613300707,303.630533746859,304.954103746616,299.796800582925,299.354602372587
14.24,300.000001993354,300.000008935147,300.341538345642,300.032830280014,298.683571856658,298.676031220504,300.000009816003,300.000009821902,300.000009535657,300.000010202265,300.000010669031,299.999997366773,299.250608339401,297.243899456435,299.250608339401,297.243899456435,299.996209314486,299.970244895209,303.647597186909,304.982619334096,299.800124134717,299.363107893174
14.28,300.000001998493,300.000009743985,300.345308067754,300.038521564693,298.693138357425,298.685639393096,300.000010747013,300.000010849313,300.000010414905,300.000011159388,300.000012377486,299.999998947998,299.259055007821,297.256969167064,299.259055007821,297.256969167064,299.996295724655,299.970863628614,303.664580271148,305.011078923409,299.80339543466,299.37151328586
14.32,300.000001993429,300.000010428664,300.349066234117,300.04417737314,298.702651990366,298.695194385662,300.000011539019,300.000011743613,300.000011159918,300.00001197063,300.000013868334,300.000000526104,299.267467068649,297.270008851889,299.267467068649,297.270008851889,299.99638046548,299.971469816608,303.681483308281,305.039482397303,299.80661517939,299.379819369052
14.36,300.000001978315,300.000010979901,300.352812980105,300.049798138117,298.712113112215,298.704696556257,300.000012181528,300.000012496063,300.000011760558,300.000012624816,300.000015118845,300.000002106768,299.275844710015,297.283018476061,299.275844710015,297.283018476061,299.996463610886,299.972063773167,303.698306605463,305.067829640951,299.809784053631,299.388026950625
