"time","success1","success2","success3","success4"
0.04306,1,1,1,1
0.04308,1,1,1,1
0.0431,1,1,1,1
0.04312,1,1,1,1
0.04314,1,1,1,1
0.04316,1,1,1,1
0.04318,1,1,1,1
0.0432,1,1,1,1
0.04322,1,1,1,1
0.04324,1,1,1,1
0.04326,1,1,1,1
0.04328,1,1,1,1
0.0433,1,1,1,1
0.04332,1,1,1,1
0.04334,1,1,1,1
0.04336,1,1,1,1
0.04338,1,1,1,1
0.0434,1,1,1,1
0.04342,1,1,1,1
0.04344,1,1,1,1
0.04346,1,1,1,1
0.04348,1,1,1,1
0.0435,1,1,1,1
0.04352,1,1,1,1
0.04354,1,1,1,1
0.04356,1,1,1,1
0.04358,1,1,1,1
0.0436,1,1,1,1
0.04362,1,1,1,1
0.04364,1,1,1,1
0.04366,1,1,1,1
0.04368,1,1,1,1
0.0437,1,1,1,1
0.04372,1,1,1,1
0.04374,1,1,1,1
0.04376,1,1,1,1
0.04378,1,1,1,1
0.0438,1,1,1,1
0.04382,1,1,1,1
0.04384,1,1,1,1
0.04386,1,1,1,1
0.04388,1,1,1,1
0.0439,1,1,1,1
0.04392,1,1,1,1
0.04394,1,1,1,1
0.04396,1,1,1,1
0.04398,1,1,1,1
0.044,1,1,1,1
0.04402,1,1,1,1
0.04404,1,1,1,1
0.04406,1,1,1,1
0.04408,1,1,1,1
0.0441,1,1,1,1
0.04412,1,1,1,1
0.04414,1,1,1,1
0.04416,1,1,1,1
0.04418,1,1,1,1
0.0442,1,1,1,1
0.04422,1,1,1,1
0.04424,1,1,1,1
0.04426,1,1,1,1
0.04428,1,1,1,1
0.0443,1,1,1,1
0.04432,1,1,1,1
0.04434,1,1,1,1
0.04436,1,1,1,1
0.04438,1,1,1,1
0.0444,1,1,1,1
0.04442,1,1,1,1
0.04444,1,1,1,1
0.04446,1,1,1,1
0.04448,1,1,1,1
0.0445,1,1,1,1
0.04452,1,1,1,1
0.04454,1,1,1,1
0.04456,1,1,1,1
0.04458,1,1,1,1
0.0446,1,1,1,1
0.04462,1,1,1,1
0.04464,1,1,1,1
0.04466,1,1,1,1
0.04468,1,1,1,1
0.0447,1,1,1,1
0.04472,1,1,1,1
0.04474,1,1,1,1
0.04476,1,1,1,1
0.04478,1,1,1,1
0.0448,1,1,1,1
0.04482,1,1,1,1
0.04484,1,1,1,1
0.04486,1,1,1,1
0.04488,1,1,1,1
0.0449,1,1,1,1
0.04492,1,1,1,1
0.04494,1,1,1,1
0.04496,1,1,1,1
0.04498,1,1,1,1
0.045,1,1,1,1
0.04502,1,1,1,1
0.04504,1,1,1,1
0.04506,1,1,1,1
0.04508,1,1,1,1
0.0451,1,1,1,1
0.04512,1,1,1,1
0.04514,1,1,1,1
0.04516,1,1,1,1
0.04518,1,1,1,1
0.0452,1,1,1,1
0.04522,1,1,1,1
0.04524,1,1,1,1
0.04526,1,1,1,1
0.04528,1,1,1,1
0.0453,1,1,1,1
0.04532,1,1,1,1
0.04534,1,1,1,1
0.04536,1,1,1,1
0.04538,1,1,1,1
0.0454,1,1,1,1
0.04542,1,1,1,1
0.04544,1,1,1,1
0.04546,1,1,1,1
0.04548,1,1,1,1
0.0455,1,1,1,1
0.04552,1,1,1,1
0.04554,1,1,1,1
0.04556,1,1,1,1
0.04558,1,1,1,1
0.0456,1,1,1,1
0.04562,1,1,1,1
0.04564,1,1,1,1
0.04566,1,1,1,1
0.04568,1,1,1,1
0.0457,1,1,1,1
0.04572,1,1,1,1
0.04574,1,1,1,1
0.04576,1,1,1,1
0.04578,1,1,1,1
0.0458,1,1,1,1
0.04582,1,1,1,1
0.04584,1,1,1,1
0.04586,1,1,1,1
0.04588,1,1,1,1
0.0459,1,1,1,1
0.04592,1,1,1,1
0.04594,1,1,1,1
0.04596,1,1,1,1
0.04598,1,1,1,1
0.046,1,1,1,1
0.04602,1,1,1,1
0.04604,1,1,1,1
0.04606,1,1,1,1
0.04608,1,1,1,1
0.0461,1,1,1,1
0.04612,1,1,1,1
0.04614,1,1,1,1
0.04616,1,1,1,1
0.04618,1,1,1,1
0.0462,1,1,1,1
0.04622,1,1,1,1
0.04624,1,1,1,1
0.04626,1,1,1,1
0.04628,1,1,1,1
0.0463,1,1,1,1
0.04632,1,1,1,1
0.04634,1,1,1,1
0.04636,1,1,1,1
0.04638,1,1,1,1
0.0464,1,1,1,1
0.04642,1,1,1,1
0.04644,1,1,1,1
0.04646,1,1,1,1
0.04648,1,1,1,1
0.0465,1,1,1,1
0.04652,1,1,1,1
0.04654,1,1,1,1
0.04656,1,1,1,1
0.04658,1,1,1,1
0.0466,1,1,1,1
0.04662,1,1,1,1
0.04664,1,1,1,1
0.04666,1,1,1,1
0.04668,1,1,1,1
0.0467,1,1,1,1
0.04672,1,1,1,1
0.04674,1,1,1,1
0.04676,1,1,1,1
0.04678,1,1,1,1
0.0468,1,1,1,1
0.04682,1,1,1,1
0.04684,1,1,1,1
0.04686,1,1,1,1
0.04688,1,1,1,1
0.0469,1,1,1,1
0.04692,1,1,1,1
0.04694,1,1,1,1
0.04696,1,1,1,1
0.04698,1,1,1,1
0.047,1,1,1,1
0.04702,1,1,1,1
0.04704,1,1,1,1
0.04706,1,1,1,1
0.04708,1,1,1,1
0.0471,1,1,1,1
0.04712,1,1,1,1
0.04714,1,1,1,1
0.04716,1,1,1,1
0.04718,1,1,1,1
0.0472,1,1,1,1
0.04722,1,1,1,1
0.04724,1,1,1,1
0.04726,1,1,1,1
0.04728,1,1,1,1
0.0473,1,1,1,1
0.04732,1,1,1,1
0.04734,1,1,1,1
0.04736,1,1,1,1
0.04738,1,1,1,1
0.0474,1,1,1,1
0.04742,1,1,1,1
0.04744,1,1,1,1
0.04746,1,1,1,1
0.04748,1,1,1,1
0.0475,1,1,1,1
0.04752,1,1,1,1
0.04754,1,1,1,1
0.04756,1,1,1,1
0.04758,1,1,1,1
0.0476,1,1,1,1
0.04762,1,1,1,1
0.04764,1,1,1,1
0.04766,1,1,1,1
0.04768,1,1,1,1
0.0477,1,1,1,1
0.04772,1,1,1,1
0.04774,1,1,1,1
0.04776,1,1,1,1
0.04778,1,1,1,1
0.0478,1,1,1,1
0.04782,1,1,1,1
0.04784,1,1,1,1
0.04786,1,1,1,1
0.04788,1,1,1,1
0.0479,1,1,1,1
0.04792,1,1,1,1
0.04794,1,1,1,1
0.04796,1,1,1,1
0.04798,1,1,1,1
0.048,1,1,1,1
0.04802,1,1,1,1
0.04804,1,1,1,1
0.04806,1,1,1,1
0.04808,1,1,1,1
0.0481,1,1,1,1
0.04812,1,1,1,1
0.04814,1,1,1,1
0.04816,1,1,1,1
0.04818,1,1,1,1
0.0482,1,1,1,1
0.04822,1,1,1,1
0.04824,1,1,1,1
0.04826,1,1,1,1
0.04828,1,1,1,1
0.0483,1,1,1,1
0.04832,1,1,1,1
0.04834,1,1,1,1
0.04836,1,1,1,1
0.04838,1,1,1,1
0.0484,1,1,1,1
0.04842,1,1,1,1
0.04844,1,1,1,1
0.04846,1,1,1,1
0.04848,1,1,1,1
0.0485,1,1,1,1
0.04852,1,1,1,1
0.04854,1,1,1,1
0.04856,1,1,1,1
0.04858,1,1,1,1
0.0486,1,1,1,1
0.04862,1,1,1,1
0.04864,1,1,1,1
0.04866,1,1,1,1
0.04868,1,1,1,1
0.0487,1,1,1,1
0.04872,1,1,1,1
0.04874,1,1,1,1
0.04876,1,1,1,1
0.04878,1,1,1,1
0.0488,1,1,1,1
0.04882,1,1,1,1
0.04884,1,1,1,1
0.04886,1,1,1,1
0.04888,1,1,1,1
0.0489,1,1,1,1
0.04892,1,1,1,1
0.04894,1,1,1,1
0.04896,1,1,1,1
0.04898,1,1,1,1
0.049,1,1,1,1
0.04902,1,1,1,1
0.04904,1,1,1,1
0.04906,1,1,1,1
0.04908,1,1,1,1
0.0491,1,1,1,1
0.04912,1,1,1,1
0.04914,1,1,1,1
0.04916,1,1,1,1
0.04918,1,1,1,1
0.0492,1,1,1,1
0.04922,1,1,1,1
0.04924,1,1,1,1
0.04926,1,1,1,1
0.04928,1,1,1,1
0.0493,1,1,1,1
0.04932,1,1,1,1
0.04934,1,1,1,1
0.04936,1,1,1,1
0.04938,1,1,1,1
0.0494,1,1,1,1
0.04942,1,1,1,1
0.04944,1,1,1,1
0.04946,1,1,1,1
0.04948,1,1,1,1
0.0495,1,1,1,1
0.04952,1,1,1,1
0.04954,1,1,1,1
0.04956,1,1,1,1
0.04958,1,1,1,1
0.0496,1,1,1,1
0.04962,1,1,1,1
0.04964,1,1,1,1
0.04966,1,1,1,1
0.04968,1,1,1,1
0.0497,1,1,1,1
0.04972,1,1,1,1
0.04974,1,1,1,1
0.04976,1,1,1,1
0.04978,1,1,1,1
0.0498,1,1,1,1
0.04982,1,1,1,1
0.04984,1,1,1,1
0.04986,1,1,1,1
0.04988,1,1,1,1
0.0499,1,1,1,1
0.04992,1,1,1,1
0.04994,1,1,1,1
0.04996,1,1,1,1
0.04998,1,1,1,1
0.05,1,1,1,1
0.05002,1,1,1,1
0.05004,1,1,1,1
0.05006,1,1,1,1
0.05008,1,1,1,1
0.0501,1,1,1,1
0.05012,1,1,1,1
0.05014,1,1,1,1
0.05016,1,1,1,1
0.05018,1,1,1,1
0.0502,1,1,1,1
0.05022,1,1,1,1
0.05024,1,1,1,1
0.05026,1,1,1,1
0.05028,1,1,1,1
0.0503,1,1,1,1
0.05032,1,1,1,1
0.05034,1,1,1,1
0.05036,1,1,1,1
0.05038,1,1,1,1
0.0504,1,1,1,1
0.05042,1,1,1,1
0.05044,1,1,1,1
0.05046,1,1,1,1
0.05048,1,1,1,1
0.0505,1,1,1,1
0.05052,1,1,1,1
0.05054,1,1,1,1
0.05056,1,1,1,1
0.05058,1,1,1,1
0.0506,1,1,1,1
0.05062,1,1,1,1
0.05064,1,1,1,1
0.05066,1,1,1,1
0.05068,1,1,1,1
0.0507,1,1,1,1
0.05072,1,1,1,1
0.05074,1,1,1,1
0.05076,1,1,1,1
0.05078,1,1,1,1
0.0508,1,1,1,1
0.05082,1,1,1,1
0.05084,1,1,1,1
0.05086,1,1,1,1
0.05088,1,1,1,1
0.0509,1,1,1,1
0.05092,1,1,1,1
0.05094,1,1,1,1
0.05096,1,1,1,1
0.05098,1,1,1,1
0.051,1,1,1,1
0.05102,1,1,1,1
0.05104,1,1,1,1
0.05106,1,1,1,1
0.05108,1,1,1,1
0.0511,1,1,1,1
0.05112,1,1,1,1
0.05114,1,1,1,1
0.05116,1,1,1,1
0.05118,1,1,1,1
0.0512,1,1,1,1
0.05122,1,1,1,1
0.05124,1,1,1,1
0.05126,1,1,1,1
0.05128,1,1,1,1
0.0513,1,1,1,1
0.05132,1,1,1,1
0.05134,1,1,1,1
0.05136,1,1,1,1
0.05138,1,1,1,1
0.0514,1,1,1,1
0.05142,1,1,1,1
0.05144,1,1,1,1
0.05146,1,1,1,1
0.05148,1,1,1,1
0.0515,1,1,1,1
0.05152,1,1,1,1
0.05154,1,1,1,1
0.05156,1,1,1,1
0.05158,1,1,1,1
0.0516,1,1,1,1
0.05162,1,1,1,1
0.05164,1,1,1,1
0.05166,1,1,1,1
0.05168,1,1,1,1
0.0517,1,1,1,1
0.05172,1,1,1,1
0.05174,1,1,1,1
0.05176,1,1,1,1
0.05178,1,1,1,1
0.0518,1,1,1,1
0.05182,1,1,1,1
0.05184,1,1,1,1
0.05186,1,1,1,1
0.05188,1,1,1,1
0.0519,1,1,1,1
0.05192,1,1,1,1
0.05194,1,1,1,1
0.05196,1,1,1,1
0.05198,1,1,1,1
0.052,1,1,1,1
0.05202,1,1,1,1
0.05204,1,1,1,1
0.05206,1,1,1,1
0.05208,1,1,1,1
0.0521,1,1,1,1
0.05212,1,1,1,1
0.05214,1,1,1,1
0.05216,1,1,1,1
0.05218,1,1,1,1
0.0522,1,1,1,1
0.05222,1,1,1,1
0.05224,1,1,1,1
0.05226,1,1,1,1
0.05228,1,1,1,1
0.0523,1,1,1,1
0.05232,1,1,1,1
0.05234,1,1,1,1
0.05236,1,1,1,1
0.05238,1,1,1,1
0.0524,1,1,1,1
0.05242,1,1,1,1
0.05244,1,1,1,1
0.05246,1,1,1,1
0.05248,1,1,1,1
0.0525,1,1,1,1
0.05252,1,1,1,1
0.05254,1,1,1,1
0.05256,1,1,1,1
0.05258,1,1,1,1
0.0526,1,1,1,1
0.05262,1,1,1,1
0.05264,1,1,1,1
0.05266,1,1,1,1
0.05268,1,1,1,1
0.0527,1,1,1,1
0.05272,1,1,1,1
0.05274,1,1,1,1
0.05276,1,1,1,1
0.05278,1,1,1,1
0.0528,1,1,1,1
0.05282,1,1,1,1
0.05284,1,1,1,1
0.05286,1,1,1,1
0.05288,1,1,1,1
0.0529,1,1,1,1
0.05292,1,1,1,1
0.05294,1,1,1,1
0.05296,1,1,1,1
0.05298,1,1,1,1
0.053,1,1,1,1
0.05302,1,1,1,1
0.05304,1,1,1,1
0.05306,1,1,1,1
0.05308,1,1,1,1
0.0531,1,1,1,1
0.05312,1,1,1,1
0.05314,1,1,1,1
0.05316,1,1,1,1
0.05318,1,1,1,1
0.0532,1,1,1,1
0.05322,1,1,1,1
0.05324,1,1,1,1
0.05326,1,1,1,1
0.05328,1,1,1,1
0.0533,1,1,1,1
0.05332,1,1,1,1
0.05334,1,1,1,1
0.05336,1,1,1,1
0.05338,1,1,1,1
0.0534,1,1,1,1
0.05342,1,1,1,1
0.05344,1,1,1,1
0.05346,1,1,1,1
0.05348,1,1,1,1
0.0535,1,1,1,1
0.05352,1,1,1,1
0.05354,1,1,1,1
0.05356,1,1,1,1
0.05358,1,1,1,1
0.0536,1,1,1,1
0.05362,1,1,1,1
0.05364,1,1,1,1
0.05366,1,1,1,1
0.05368,1,1,1,1
0.0537,1,1,1,1
0.05372,1,1,1,1
0.05374,1,1,1,1
0.05376,1,1,1,1
0.05378,1,1,1,1
0.0538,1,1,1,1
0.05382,1,1,1,1
0.05384,1,1,1,1
0.05386,1,1,1,1
0.05388,1,1,1,1
0.0539,1,1,1,1
0.05392,1,1,1,1
0.05394,1,1,1,1
0.05396,1,1,1,1
0.05398,1,1,1,1
0.054,1,1,1,1
0.05402,1,1,1,1
0.05404,1,1,1,1
0.05406,1,1,1,1
0.05408,1,1,1,1
0.0541,1,1,1,1
0.05412,1,1,1,1
0.05414,1,1,1,1
0.05416,1,1,1,1
0.05418,1,1,1,1
0.0542,1,1,1,1
0.05422,1,1,1,1
0.05424,1,1,1,1
0.05426,1,1,1,1
0.05428,1,1,1,1
0.0543,1,1,1,1
0.05432,1,1,1,1
0.05434,1,1,1,1
0.05436,1,1,1,1
0.05438,1,1,1,1
0.0544,1,1,1,1
0.05442,1,1,1,1
0.05444,1,1,1,1
0.05446,1,1,1,1
0.05448,1,1,1,1
0.0545,1,1,1,1
0.05452,1,1,1,1
0.05454,1,1,1,1
0.05456,1,1,1,1
0.05458,1,1,1,1
0.0546,1,1,1,1
0.05462,1,1,1,1
0.05464,1,1,1,1
0.05466,1,1,1,1
0.05468,1,1,1,1
0.0547,1,1,1,1
0.05472,1,1,1,1
0.05474,1,1,1,1
0.05476,1,1,1,1
0.05478,1,1,1,1
0.0548,1,1,1,1
0.05482,1,1,1,1
0.05484,1,1,1,1
0.05486,1,1,1,1
0.05488,1,1,1,1
0.0549,1,1,1,1
0.05492,1,1,1,1
0.05494,1,1,1,1
0.05496,1,1,1,1
0.05498,1,1,1,1
0.055,1,1,1,1
0.05502,1,1,1,1
0.05504,1,1,1,1
0.05506,1,1,1,1
0.05508,1,1,1,1
0.0551,1,1,1,1
0.05512,1,1,1,1
0.05514,1,1,1,1
0.05516,1,1,1,1
0.05518,1,1,1,1
0.0552,1,1,1,1
0.05522,1,1,1,1
0.05524,1,1,1,1
0.05526,1,1,1,1
0.05528,1,1,1,1
0.0553,1,1,1,1
0.05532,1,1,1,1
0.05534,1,1,1,1
0.05536,1,1,1,1
0.05538,1,1,1,1
0.0554,1,1,1,1
0.05542,1,1,1,1
0.05544,1,1,1,1
0.05546,1,1,1,1
0.05548,1,1,1,1
0.0555,1,1,1,1
0.05552,1,1,1,1
0.05554,1,1,1,1
0.05556,1,1,1,1
0.05558,1,1,1,1
0.0556,1,1,1,1
0.05562,1,1,1,1
0.05564,1,1,1,1
0.05566,1,1,1,1
0.05568,1,1,1,1
0.0557,1,1,1,1
0.05572,1,1,1,1
0.05574,1,1,1,1
0.05576,1,1,1,1
0.05578,1,1,1,1
0.0558,1,1,1,1
0.05582,1,1,1,1
0.05584,1,1,1,1
0.05586,1,1,1,1
0.05588,1,1,1,1
0.0559,1,1,1,1
0.05592,1,1,1,1
0.05594,1,1,1,1
0.05596,1,1,1,1
0.05598,1,1,1,1
0.056,1,1,1,1
0.05602,1,1,1,1
0.05604,1,1,1,1
0.05606,1,1,1,1
0.05608,1,1,1,1
0.0561,1,1,1,1
0.05612,1,1,1,1
0.05614,1,1,1,1
0.05616,1,1,1,1
0.05618,1,1,1,1
0.0562,1,1,1,1
0.05622,1,1,1,1
0.05624,1,1,1,1
0.05626,1,1,1,1
0.05628,1,1,1,1
0.0563,1,1,1,1
0.05632,1,1,1,1
0.05634,1,1,1,1
0.05636,1,1,1,1
0.05638,1,1,1,1
0.0564,1,1,1,1
0.05642,1,1,1,1
0.05644,1,1,1,1
0.05646,1,1,1,1
0.05648,1,1,1,1
0.0565,1,1,1,1
0.05652,1,1,1,1
0.05654,1,1,1,1
0.05656,1,1,1,1
0.05658,1,1,1,1
0.0566,1,1,1,1
0.05662,1,1,1,1
0.05664,1,1,1,1
0.05666,1,1,1,1
0.05668,1,1,1,1
0.0567,1,1,1,1
0.05672,1,1,1,1
0.05674,1,1,1,1
0.05676,1,1,1,1
0.05678,1,1,1,1
0.0568,1,1,1,1
0.05682,1,1,1,1
0.05684,1,1,1,1
0.05686,1,1,1,1
0.05688,1,1,1,1
0.0569,1,1,1,1
0.05692,1,1,1,1
0.05694,1,1,1,1
0.05696,1,1,1,1
0.05698,1,1,1,1
0.057,1,1,1,1
0.05702,1,1,1,1
0.05704,1,1,1,1
0.05706,1,1,1,1
0.05708,1,1,1,1
0.0571,1,1,1,1
0.05712,1,1,1,1
0.05714,1,1,1,1
0.05716,1,1,1,1
0.05718,1,1,1,1
0.0572,1,1,1,1
0.05722,1,1,1,1
0.05724,1,1,1,1
0.05726,1,1,1,1
0.05728,1,1,1,1
0.0573,1,1,1,1
0.05732,1,1,1,1
0.05734,1,1,1,1
0.05736,1,1,1,1
0.05738,1,1,1,1
0.0574,1,1,1,1
0.05742,1,1,1,1
0.05744,1,1,1,1
0.05746,1,1,1,1
0.05748,1,1,1,1
0.0575,1,1,1,1
0.05752,1,1,1,1
0.05754,1,1,1,1
0.05756,1,1,1,1
0.05758,1,1,1,1
0.0576,1,1,1,1
0.05762,1,1,1,1
0.05764,1,1,1,1
0.05766,1,1,1,1
0.05768,1,1,1,1
0.0577,1,1,1,1
0.05772,1,1,1,1
0.05774,1,1,1,1
0.05776,1,1,1,1
0.05778,1,1,1,1
0.0578,1,1,1,1
0.05782,1,1,1,1
0.05784,1,1,1,1
0.05786,1,1,1,1
0.05788,1,1,1,1
0.0579,1,1,1,1
0.05792,1,1,1,1
0.05794,1,1,1,1
0.05796,1,1,1,1
0.05798,1,1,1,1
0.058,1,1,1,1
0.05802,1,1,1,1
0.05804,1,1,1,1
0.05806,1,1,1,1
0.05808,1,1,1,1
0.0581,1,1,1,1
0.05812,1,1,1,1
0.05814,1,1,1,1
0.05816,1,1,1,1
0.05818,1,1,1,1
0.0582,1,1,1,1
0.05822,1,1,1,1
0.05824,1,1,1,1
0.05826,1,1,1,1
0.05828,1,1,1,1
0.0583,1,1,1,1
0.05832,1,1,1,1
0.05834,1,1,1,1
0.05836,1,1,1,1
0.05838,1,1,1,1
0.0584,1,1,1,1
0.05842,1,1,1,1
0.05844,1,1,1,1
0.05846,1,1,1,1
0.05848,1,1,1,1
0.0585,1,1,1,1
0.05852,1,1,1,1
0.05854,1,1,1,1
0.05856,1,1,1,1
0.05858,1,1,1,1
0.0586,1,1,1,1
0.05862,1,1,1,1
0.05864,1,1,1,1
0.05866,1,1,1,1
0.05868,1,1,1,1
0.0587,1,1,1,1
0.05872,1,1,1,1
0.05874,1,1,1,1
0.05876,1,1,1,1
0.05878,1,1,1,1
0.0588,1,1,1,1
0.05882,1,1,1,1
0.05884,1,1,1,1
0.05886,1,1,1,1
0.05888,1,1,1,1
0.0589,1,1,1,1
0.05892,1,1,1,1
0.05894,1,1,1,1
0.05896,1,1,1,1
0.05898,1,1,1,1
0.059,1,1,1,1
0.05902,1,1,1,1
0.05904,1,1,1,1
0.05906,1,1,1,1
0.05908,1,1,1,1
0.0591,1,1,1,1
0.05912,1,1,1,1
0.05914,1,1,1,1
0.05916,1,1,1,1
0.05918,1,1,1,1
0.0592,1,1,1,1
0.05922,1,1,1,1
0.05924,1,1,1,1
0.05926,1,1,1,1
0.05928,1,1,1,1
0.0593,1,1,1,1
0.05932,1,1,1,1
0.05934,1,1,1,1
0.05936,1,1,1,1
0.05938,1,1,1,1
0.0594,1,1,1,1
0.05942,1,1,1,1
0.05944,1,1,1,1
0.05946,1,1,1,1
0.05948,1,1,1,1
0.0595,1,1,1,1
0.05952,1,1,1,1
0.05954,1,1,1,1
0.05956,1,1,1,1
0.05958,1,1,1,1
0.0596,1,1,1,1
0.05962,1,1,1,1
0.05964,1,1,1,1
0.05966,1,1,1,1
0.05968,1,1,1,1
0.0597,1,1,1,1
0.05972,1,1,1,1
0.05974,1,1,1,1
0.05976,1,1,1,1
0.05978,1,1,1,1
0.0598,1,1,1,1
0.05982,1,1,1,1
0.05984,1,1,1,1
0.05986,1,1,1,1
0.05988,1,1,1,1
0.0599,1,1,1,1
0.05992,1,1,1,1
0.05994,1,1,1,1
0.05996,1,1,1,1
0.05998,1,1,1,1
0.06,1,1,1,1
0.06002,1,1,1,1
0.06004,1,1,1,1
0.06006,1,1,1,1
0.06008,1,1,1,1
0.0601,1,1,1,1
0.06012,1,1,1,1
0.06014,1,1,1,1
0.06016,1,1,1,1
0.06018,1,1,1,1
0.0602,1,1,1,1
0.06022,1,1,1,1
0.06024,1,1,1,1
0.06026,1,1,1,1
0.06028,1,1,1,1
0.0603,1,1,1,1
0.06032,1,1,1,1
0.06034,1,1,1,1
0.06036,1,1,1,1
0.06038,1,1,1,1
0.0604,1,1,1,1
0.06042,1,1,1,1
0.06044,1,1,1,1
0.06046,1,1,1,1
0.06048,1,1,1,1
0.0605,1,1,1,1
0.06052,1,1,1,1
0.06054,1,1,1,1
0.06056,1,1,1,1
0.06058,1,1,1,1
0.0606,1,1,1,1
0.06062,1,1,1,1
0.06064,1,1,1,1
0.06066,1,1,1,1
0.06068,1,1,1,1
0.0607,1,1,1,1
0.06072,1,1,1,1
0.06074,1,1,1,1
0.06076,1,1,1,1
0.06078,1,1,1,1
0.0608,1,1,1,1
0.06082,1,1,1,1
0.06084,1,1,1,1
0.06086,1,1,1,1
0.06088,1,1,1,1
0.0609,1,1,1,1
0.06092,1,1,1,1
0.06094,1,1,1,1
0.06096,1,1,1,1
0.06098,1,1,1,1
0.061,1,1,1,1
0.06102,1,1,1,1
0.06104,1,1,1,1
0.06106,1,1,1,1
0.06108,1,1,1,1
0.0611,1,1,1,1
0.06112,1,1,1,1
0.06114,1,1,1,1
0.06116,1,1,1,1
0.06118,1,1,1,1
0.0612,1,1,1,1
0.06122,1,1,1,1
0.06124,1,1,1,1
0.06126,1,1,1,1
0.06128,1,1,1,1
0.0613,1,1,1,1
0.06132,1,1,1,1
0.06134,1,1,1,1
0.06136,1,1,1,1
0.06138,1,1,1,1
0.0614,1,1,1,1
0.06142,1,1,1,1
0.06144,1,1,1,1
0.06146,1,1,1,1
0.06148,1,1,1,1
0.0615,1,1,1,1
0.06152,1,1,1,1
0.06154,1,1,1,1
0.06156,1,1,1,1
0.06158,1,1,1,1
0.0616,1,1,1,1
0.06162,1,1,1,1
0.06164,1,1,1,1
0.06166,1,1,1,1
0.06168,1,1,1,1
0.0617,1,1,1,1
0.06172,1,1,1,1
0.06174,1,1,1,1
0.06176,1,1,1,1
0.06178,1,1,1,1
0.0618,1,1,1,1
0.06182,1,1,1,1
0.06184,1,1,1,1
0.06186,1,1,1,1
0.06188,1,1,1,1
0.0619,1,1,1,1
0.06192,1,1,1,1
0.06194,1,1,1,1
0.06196,1,1,1,1
0.06198,1,1,1,1
0.062,1,1,1,1
0.06202,1,1,1,1
0.06204,1,1,1,1
0.06206,1,1,1,1
0.06208,1,1,1,1
0.0621,1,1,1,1
0.06212,1,1,1,1
0.06214,1,1,1,1
0.06216,1,1,1,1
0.06218,1,1,1,1
0.0622,1,1,1,1
0.06222,1,1,1,1
0.06224,1,1,1,1
0.06226,1,1,1,1
0.06228,1,1,1,1
0.0623,1,1,1,1
0.06232,1,1,1,1
0.06234,1,1,1,1
0.06236,1,1,1,1
0.06238,1,1,1,1
0.0624,1,1,1,1
0.06242,1,1,1,1
0.06244,1,1,1,1
0.06246,1,1,1,1
0.06248,1,1,1,1
0.0625,1,1,1,1
0.06252,1,1,1,1
0.06254,1,1,1,1
0.06256,1,1,1,1
0.06258,1,1,1,1
0.0626,1,1,1,1
0.06262,1,1,1,1
0.06264,1,1,1,1
0.06266,1,1,1,1
0.06268,1,1,1,1
0.0627,1,1,1,1
0.06272,1,1,1,1
0.06274,1,1,1,1
0.06276,1,1,1,1
0.06278,1,1,1,1
0.0628,1,1,1,1
0.06282,1,1,1,1
0.06284,1,1,1,1
0.06286,1,1,1,1
0.06288,1,1,1,1
0.0629,1,1,1,1
0.06292,1,1,1,1
0.06294,1,1,1,1
0.06296,1,1,1,1
0.06298,1,1,1,1
0.063,1,1,1,1
0.06302,1,1,1,1
0.06304,1,1,1,1
0.06306,1,1,1,1
0.06308,1,1,1,1
0.0631,1,1,1,1
0.06312,1,1,1,1
0.06314,1,1,1,1
0.06316,1,1,1,1
0.06318,1,1,1,1
0.0632,1,1,1,1
0.06322,1,1,1,1
0.06324,1,1,1,1
0.06326,1,1,1,1
0.06328,1,1,1,1
0.0633,1,1,1,1
0.06332,1,1,1,1
0.06334,1,1,1,1
0.06336,1,1,1,1
0.06338,1,1,1,1
0.0634,1,1,1,1
0.06342,1,1,1,1
0.06344,1,1,1,1
0.06346,1,1,1,1
0.06348,1,1,1,1
0.0635,1,1,1,1
0.06352,1,1,1,1
0.06354,1,1,1,1
0.06356,1,1,1,1
0.06358,1,1,1,1
0.0636,1,1,1,1
0.06362,1,1,1,1
0.06364,1,1,1,1
0.06366,1,1,1,1
0.06368,1,1,1,1
0.0637,1,1,1,1
0.06372,1,1,1,1
0.06374,1,1,1,1
0.06376,1,1,1,1
0.06378,1,1,1,1
0.0638,1,1,1,1
0.06382,1,1,1,1
0.06384,1,1,1,1
0.06386,1,1,1,1
0.06388,1,1,1,1
0.0639,1,1,1,1
0.06392,1,1,1,1
0.06394,1,1,1,1
0.06396,1,1,1,1
0.06398,1,1,1,1
0.064,1,1,1,1
0.06402,1,1,1,1
0.06404,1,1,1,1
0.06406,1,1,1,1
0.06408,1,1,1,1
0.0641,1,1,1,1
0.06412,1,1,1,1
0.06414,1,1,1,1
0.06416,1,1,1,1
0.06418,1,1,1,1
0.0642,1,1,1,1
0.06422,1,1,1,1
0.06424,1,1,1,1
0.06426,1,1,1,1
0.06428,1,1,1,1
0.0643,1,1,1,1
0.06432,1,1,1,1
0.06434,1,1,1,1
0.06436,1,1,1,1
0.06438,1,1,1,1
0.0644,1,1,1,1
0.06442,1,1,1,1
0.06444,1,1,1,1
0.06446,1,1,1,1
0.06448,1,1,1,1
0.0645,1,1,1,1
0.06452,1,1,1,1
0.06454,1,1,1,1
0.06456,1,1,1,1
0.06458,1,1,1,1
