"time","controlBus.realSignal1","controlBus.integerSignal","controlBus.booleanSignal","controlBus.subControlBus.myRealSignal","controlBus.subControlBus.myBooleanSignal"
1.008,0.0502443181797697,3,1,1.008,1
1.0084,0.0527542566006263,3,1,1.0084,1
1.0088,0.0552638617969276,3,1,1.0088,1
1.0092,0.0577731179166414,3,1,1.0092,1
1.0096,0.0602820091099432,3,1,1.0096,1
1.01,0.0627905195293128,3,1,1.01,1
1.0104,0.0652986333296357,3,1,1.0104,1
1.0108,0.0678063346683013,3,1,1.0108,1
1.0112,0.070313607705304,3,1,1.0112,1
1.0116,0.0728204366033455,3,1,1.0116,1
1.012,0.0753268055279322,3,1,1.012,1
1.0124,0.0778326986474757,3,1,1.0124,1
1.0128,0.0803381001333948,3,1,1.0128,1
1.0132,0.0828429941602087,3,1,1.0132,1
1.0136,0.0853473649056469,3,1,1.0136,1
1.014,0.0878511965507428,3,1,1.014,1
1.0144,0.0903544732799349,3,1,1.0144,1
1.0148,0.0928571792811685,3,1,1.0148,1
1.0152,0.095359298745989,3,1,1.0152,1
1.0156,0.0978608158696516,3,1,1.0156,1
1.016,0.100361714851215,3,1,1.016,1
1.0164,0.102861979893641,3,1,1.0164,1
1.0168,0.105361595203899,3,1,1.0168,1
1.0172,0.107860544993057,3,1,1.0172,1
1.0176,0.110358813476392,3,1,1.0176,1
1.018,0.112856384873482,3,1,1.018,1
1.0184,0.115353243408308,3,1,1.0184,1
1.0188,0.117849373309357,3,1,1.0188,1
1.0192,0.120344758809712,3,1,1.0192,1
1.0196,0.122839384147164,3,1,1.0196,1
1.02,0.125333233564304,3,1,1.02,1
1.0204,0.127826291308623,3,1,1.0204,1
1.0208,0.130318541632616,3,1,1.0208,1
1.0212,0.13280996879387,3,1,1.0212,1
1.0216,0.135300557055181,3,1,1.0216,1
1.022,0.137790290684638,3,1,1.022,1
1.0224,0.140279153955732,3,1,1.0224,1
1.0228,0.14276713114745,3,1,1.0228,1
1.0232,0.145254206544374,3,1,1.0232,1
1.0236,0.147740364436784,3,1,1.0236,1
1.024,0.150225589120757,3,1,1.024,1
1.0244,0.152709864898263,3,1,1.0244,1
1.0248,0.155193176077266,3,1,1.0248,1
1.0252,0.157675506971823,3,1,1.0252,1
1.0256,0.160156841902182,3,1,1.0256,1
1.026,0.162637165194884,3,1,1.026,1
1.0264,0.165116461182858,3,1,1.0264,1
1.0268,0.167594714205525,3,1,1.0268,1
1.0272,0.170071908608889,3,1,1.0272,1
1.0276,0.172548028745646,3,1,1.0276,1
1.028,0.175023058975276,3,1,1.028,1
1.0284,0.177496983664141,3,1,1.0284,1
1.0288,0.17996978718559,3,1,1.0288,1
1.0292,0.18244145392005,3,1,1.0292,1
1.0296,0.184911968255132,3,1,1.0296,1
1.03,0.187381314585724,3,1,1.03,1
1.0304,0.189849477314093,3,1,1.0304,1
1.0308,0.192316440849983,3,1,1.0308,1
1.0312,0.194782189610709,3,1,1.0312,1
1.0316,0.197246708021263,3,1,1.0316,1
1.032,0.199709980514407,3,1,1.032,1
1.0324,0.202171991530773,3,1,1.0324,1
1.0328,0.204632725518962,3,1,1.0328,1
1.0332,0.207092166935642,3,1,1.0332,1
1.0336,0.209550300245641,3,1,1.0336,1
1.034,0.212007109922054,3,1,1.034,1
1.0344,0.214462580446338,3,1,1.0344,1
1.0348,0.216916696308404,3,1,1.0348,1
1.0352,0.219369442006726,3,1,1.0352,1
1.0356,0.221820802048426,3,1,1.0356,1
1.036,0.224270760949381,3,1,1.036,1
1.0364,0.226719303234321,3,1,1.0364,1
1.0368,0.229166413436922,3,1,1.0368,1
1.0372,0.231612076099907,3,1,1.0372,1
1.0376,0.234056275775139,3,1,1.0376,1
1.038,0.236498997023725,3,1,1.038,1
1.0384,0.23894022441611,3,1,1.0384,1
1.0388,0.241379942532176,3,1,1.0388,1
1.0392,0.243818135961339,3,1,1.0392,1
1.0396,0.24625478930264,3,1,1.0396,1
1.04,0.248689887164855,3,1,1.04,1
1.0404,0.251123414166581,3,1,1.0404,1
1.0408,0.25355535493634,3,1,1.0408,1
1.0412,0.255985694112674,3,1,1.0412,1
1.0416,0.258414416344235,3,1,1.0416,1
1.042,0.260841506289897,3,1,1.042,1
1.0424,0.26326694861884,3,1,1.0424,1
1.0428,0.265690728010652,3,1,1.0428,1
1.0432,0.268112829155427,3,1,1.0432,1
1.0436,0.270533236753854,3,1,1.0436,1
1.044,0.272951935517326,3,1,1.044,1
1.0444,0.275368910168025,3,1,1.0444,1
1.0448,0.277784145439027,3,1,1.0448,1
1.0452,0.280197626074394,3,1,1.0452,1
1.0456,0.282609336829268,3,1,1.0456,1
1.046,0.285019262469977,3,1,1.046,1
1.0464,0.287427387774116,3,1,1.0464,1
1.0468,0.289833697530661,3,1,1.0468,1
1.0472,0.29223817654005,3,1,1.0472,1
1.0476,0.294640809614287,3,1,1.0476,1
1.048,0.297041581577035,3,1,1.048,1
1.0484,0.299440477263714,3,1,1.0484,1
1.0488,0.301837481521596,3,1,1.0488,1
1.0492,0.304232579209898,3,1,1.0492,1
1.0496,0.306625755199882,3,1,1.0496,1
1.05,0.309016994374947,3,1,1.05,1
1.0504,0.311406281630728,3,1,1.0504,1
1.0508,0.313793601875187,3,1,1.0508,1
1.0512,0.316178940028714,3,1,1.0512,1
1.0516,0.318562281024213,3,1,1.0516,1
1.052,0.320943609807209,3,1,1.052,1
1.0524,0.323322911335936,3,1,1.0524,1
1.0528,0.325700170581431,3,1,1.0528,1
1.0532,0.328075372527636,3,1,1.0532,1
1.0536,0.330448502171479,3,1,1.0536,1
1.054,0.332819544522987,3,1,1.054,1
1.0544,0.335188484605366,3,1,1.0544,1
1.0548,0.337555307455105,3,1,1.0548,1
1.0552,0.339919998122065,3,1,1.0552,1
1.0556,0.342282541669572,3,1,1.0556,1
1.056,0.344642923174517,3,1,1.056,1
1.0564,0.347001127727449,3,1,1.0564,1
1.0568,0.349357140432666,3,1,1.0568,1
1.0572,0.351710946408314,3,1,1.0572,1
1.0576,0.354062530786469,3,1,1.0576,1
1.058,0.356411878713251,3,1,1.058,1
1.0584,0.358758975348899,3,1,1.0584,1
1.0588,0.361103805867877,3,1,1.0588,1
1.0592,0.363446355458961,3,1,1.0592,1
1.0596,0.365786609325333,3,1,1.0596,1
1.06,0.368124552684678,3,1,1.06,1
1.0604,0.370460170769276,3,1,1.0604,1
1.0608,0.372793448826093,3,1,1.0608,1
1.0612,0.375124372116879,3,1,1.0612,1
1.0616,0.377452925918251,3,1,1.0616,1
1.062,0.379779095521801,3,1,1.062,1
1.0624,0.382102866234177,3,1,1.0624,1
1.0628,0.38442422337718,3,1,1.0628,1
1.0632,0.386743152287858,3,1,1.0632,1
1.0636,0.389059638318593,3,1,1.0636,1
1.064,0.391373666837203,3,1,1.064,1
1.0644,0.393685223227024,3,1,1.0644,1
1.0648,0.39599429288701,3,1,1.0648,1
1.0652,0.398300861231823,3,1,1.0652,1
1.0656,0.400604913691923,3,1,1.0656,1
1.066,0.402906435713662,3,1,1.066,1
1.0664,0.405205412759378,3,1,1.0664,1
1.0668,0.407501830307481,3,1,1.0668,1
1.0672,0.40979567385255,3,1,1.0672,1
1.0676,0.412086928905421,3,1,1.0676,1
1.068,0.414375580993284,3,1,1.068,1
1.0684,0.416661615659767,3,1,1.0684,1
1.0688,0.418945018465034,3,1,1.0688,1
1.0692,0.421225774985873,3,1,1.0692,1
1.0696,0.423503870815782,3,1,1.0696,1
1.07,0.425779291565073,3,1,1.07,1
1.0704,0.42805202286095,3,1,1.0704,1
1.0708,0.430322050347608,3,1,1.0708,1
1.0712,0.432589359686321,3,1,1.0712,1
1.0716,0.434853936555529,3,1,1.0716,1
1.072,0.437115766650933,3,1,1.072,1
1.0724,0.439374835685586,3,1,1.0724,1
1.0728,0.441631129389981,3,1,1.0728,1
1.0732,0.443884633512141,3,1,1.0732,1
1.0736,0.446135333817706,3,1,1.0736,1
1.074,0.448383216090032,3,1,1.074,1
1.0744,0.450628266130273,3,1,1.0744,1
1.0748,0.452870469757472,3,1,1.0748,1
1.0752,0.455109812808655,3,1,1.0752,1
1.0756,0.457346281138909,3,1,1.0756,1
1.076,0.459579860621488,3,1,1.076,1
1.0764,0.461810537147889,3,1,1.0764,1
1.0768,0.464038296627948,3,1,1.0768,1
1.0772,0.466263124989926,3,1,1.0772,1
1.0776,0.468485008180594,3,1,1.0776,1
1.078,0.470703932165333,3,1,1.078,1
1.0784,0.472919882928213,3,1,1.0784,1
1.0788,0.475132846472084,3,1,1.0788,1
1.0792,0.477342808818667,3,1,1.0792,1
1.0796,0.479549756008636,3,1,1.0796,1
1.08,0.481753674101716,3,1,1.08,1
1.0804,0.48395454917676,3,1,1.0804,1
1.0808,0.486152367331847,3,1,1.0808,1
1.0812,0.488347114684362,3,1,1.0812,1
1.0816,0.490538777371088,3,1,1.0816,1
1.082,0.492727341548292,3,1,1.082,1
1.0824,0.494912793391813,3,1,1.0824,1
1.0828,0.497095119097151,3,1,1.0828,1
1.0832,0.499274304879549,3,1,1.0832,1
1.0836,0.501450336974086,3,1,1.0836,1
1.084,0.503623201635761,3,1,1.084,1
1.0844,0.505792885139579,3,1,1.0844,1
1.0848,0.50795937378064,3,1,1.0848,1
1.0852,0.510122653874224,3,1,1.0852,1
1.0856,0.51228271175588,3,1,1.0856,1
1.086,0.514439533781506,3,1,1.086,1
1.0864,0.516593106327443,3,1,1.0864,1
1.0868,0.518743415790558,3,1,1.0868,1
1.0872,0.520890448588324,3,1,1.0872,1
1.0876,0.523034191158918,3,1,1.0876,1
1.088,0.525174629961296,3,1,1.088,1
1.0884,0.527311751475282,3,1,1.0884,1
1.0888,0.529445542201657,3,1,1.0888,1
1.0892,0.531575988662237,3,1,1.0892,1
1.0896,0.533703077399968,3,1,1.0896,1
1.09,0.535826794978997,3,1,1.09,1
1.0904,0.537947127984771,3,1,1.0904,1
1.0908,0.540064063024115,3,1,1.0908,1
1.0912,0.542177586725317,3,1,1.0912,1
1.0916,0.544287685738213,3,1,1.0916,1
1.092,0.546394346734269,3,1,1.092,1
1.0924,0.54849755640667,3,1,1.0924,1
1.0928,0.550597301470401,3,1,1.0928,1
1.0932,0.552693568662331,3,1,1.0932,1
1.0936,0.554786344741298,3,1,1.0936,1
1.094,0.556875616488188,3,1,1.094,1
1.0944,0.558961370706028,3,1,1.0944,1
1.0948,0.561043594220059,3,1,1.0948,1
1.0952,0.563122273877826,3,1,1.0952,1
1.0956,0.56519739654926,3,1,1.0956,1
1.096,0.567268949126757,3,1,1.096,1
1.0964,0.569336918525264,3,1,1.0964,1
1.0968,0.571401291682365,3,1,1.0968,1
1.0972,0.573462055558355,3,1,1.0972,1
1.0976,0.575519197136332,3,1,1.0976,1
1.098,0.577572703422268,3,1,1.098,1
1.0984,0.579622561445103,3,1,1.0984,1
1.0988,0.581668758256821,3,1,1.0988,1
1.0992,0.583711280932528,3,1,1.0992,1
1.0996,0.585750116570545,3,1,1.0996,1
1.1,0.587785252292474,3,1,1.1,1
1.1004,0.589816675243292,3,1,1.1004,1
1.1008,0.591844372591429,3,1,1.1008,1
1.1012,0.593868331528847,3,1,1.1012,1
1.1016,0.59588853927112,3,1,1.1016,1
1.102,0.597904983057519,3,1,1.102,1
1.1024,0.599917650151088,3,1,1.1024,1
1.1028,0.601926527838728,3,1,1.1028,1
1.1032,0.603931603431277,3,1,1.1032,1
1.1036,0.605932864263587,3,1,1.1036,1
1.104,0.607930297694605,3,1,1.104,1
1.1044,0.609923891107459,3,1,1.1044,1
1.1048,0.611913631909528,3,1,1.1048,1
1.1052,0.613899507532528,3,1,1.1052,1
1.1056,0.615881505432589,3,1,1.1056,1
1.106,0.617859613090334,3,1,1.106,1
1.1064,0.619833818010962,3,1,1.1064,1
1.1068,0.621804107724321,3,1,1.1068,1
1.1072,0.623770469784989,3,1,1.1072,1
1.1076,0.625732891772358,3,1,1.1076,1
1.108,0.627691361290701,3,1,1.108,1
1.1084,0.62964586596926,3,1,1.1084,1
1.1088,0.631596393462322,3,1,1.1088,1
1.1092,0.633542931449296,3,1,1.1092,1
1.1096,0.635485467634791,3,1,1.1096,1
1.11,0.63742398974869,3,1,1.11,1
1.1104,0.639358485546235,3,1,1.1104,1
1.1108,0.641288942808099,3,1,1.1108,1
1.1112,0.643215349340465,3,1,1.1112,1
1.1116,0.645137692975103,3,1,1.1116,1
1.112,0.647055961569445,3,1,1.112,1
1.1124,0.648970143006663,3,1,1.1124,1
1.1128,0.650880225195748,3,1,1.1128,1
1.1132,0.652786196071583,3,1,1.1132,1
1.1136,0.654688043595021,3,1,1.1136,1
1.114,0.656585755752957,3,1,1.114,1
1.1144,0.65847932055841,3,1,1.1144,1
1.1148,0.660368726050597,3,1,1.1148,1
1.1152,0.662253960295004,3,1,1.1152,1
1.1156,0.664135011383471,3,1,1.1156,1
1.116,0.666011867434252,3,1,1.116,1
1.1164,0.667884516592107,3,1,1.1164,1
1.1168,0.669752947028365,3,1,1.1168,1
1.1172,0.671617146941004,3,1,1.1172,1
1.1176,0.673477104554726,3,1,1.1176,1
1.118,0.675332808121025,3,1,1.118,1
1.1184,0.67718424591827,3,1,1.1184,1
1.1188,0.679031406251774,3,1,1.1188,1
1.1192,0.680874277453868,3,1,1.1192,1
1.1196,0.682712847883977,3,1,1.1196,1
1.12,0.684547105928689,3,1,1.12,1
1.1204,0.686377040001834,3,1,1.1204,1
1.1208,0.688202638544555,3,1,1.1208,1
1.1212,0.690023890025377,3,1,1.1212,1
1.1216,0.691840782940289,3,1,1.1216,1
1.122,0.693653305812805,3,1,1.122,1
1.1224,0.695461447194047,3,1,1.1224,1
1.1228,0.697265195662811,3,1,1.1228,1
1.1232,0.699064539825641,3,1,1.1232,1
1.1236,0.700859468316902,3,1,1.1236,1
1.124,0.702649969798849,3,1,1.124,1
1.1244,0.704436032961703,3,1,1.1244,1
1.1248,0.706217646523717,3,1,1.1248,1
1.1252,0.707994799231253,3,1,1.1252,1
1.1256,0.709767479858847,3,1,1.1256,1
1.126,0.711535677209285,3,1,1.126,1
1.1264,0.713299380113673,3,1,1.1264,1
1.1268,0.715058577431503,3,1,1.1268,1
1.1272,0.716813258050729,3,1,1.1272,1
1.1276,0.718563410887837,3,1,1.1276,1
1.128,0.720309024887907,3,1,1.128,1
1.1284,0.722050089024694,3,1,1.1284,1
1.1288,0.72378659230069,3,1,1.1288,1
1.1292,0.725518523747197,3,1,1.1292,1
1.1296,0.727245872424396,3,1,1.1296,1
1.13,0.728968627421412,3,1,1.13,1
1.1304,0.730686777856388,3,1,1.1304,1
1.1308,0.732400312876553,3,1,1.1308,1
1.1312,0.734109221658288,3,1,1.1312,1
1.1316,0.735813493407198,3,1,1.1316,1
1.132,0.737513117358174,3,1,1.132,1
1.1324,0.739208082775469,3,1,1.1324,1
1.1328,0.740898378952759,3,1,1.1328,1
1.1332,0.742583995213215,3,1,1.1332,1
1.1336,0.744264920909571,3,1,1.1336,1
1.134,0.745941145424183,3,1,1.134,1
1.1344,0.747612658169107,3,1,1.1344,1
1.1348,0.749279448586161,3,1,1.1348,1
1.1352,0.750941506146991,3,1,1.1352,1
1.1356,0.752598820353139,3,1,1.1356,1
1.136,0.754251380736104,3,1,1.136,1
1.1364,0.75589917685742,3,1,1.1364,1
1.1368,0.757542198308709,3,1,1.1368,1
1.1372,0.759180434711756,3,1,1.1372,1
1.1376,0.760813875718569,3,1,1.1376,1
1.138,0.762442511011448,3,1,1.138,1
1.1384,0.764066330303045,3,1,1.1384,1
1.1388,0.765685323336437,3,1,1.1388,1
1.1392,0.767299479885182,3,1,1.1392,1
1.1396,0.768908789753391,3,1,1.1396,1
1.14,0.770513242775789,3,1,1.14,1
1.1404,0.772112828817778,3,1,1.1404,1
1.1408,0.773707537775503,3,1,1.1408,1
1.1412,0.775297359575916,3,1,1.1412,1
1.1416,0.776882284176837,3,1,1.1416,1
1.142,0.778462301567024,3,1,1.142,1
1.1424,0.780037401766225,3,1,1.1424,1
1.1428,0.781607574825253,3,1,1.1428,1
1.1432,0.78317281082604,3,1,1.1432,1
1.1436,0.784733099881707,3,1,1.1436,1
1.144,0.786288432136619,3,1,1.144,1
1.1444,0.787838797766452,3,1,1.1444,1
1.1448,0.789384186978254,3,1,1.1448,1
1.1452,0.790924590010508,3,1,1.1452,1
1.1456,0.79245999713319,3,1,1.1456,1
1.146,0.793990398647836,3,1,1.146,1
1.1464,0.795515784887595,3,1,1.1464,1
1.1468,0.797036146217301,3,1,1.1468,1
1.1472,0.798551473033525,3,1,1.1472,1
1.1476,0.800061755764638,3,1,1.1476,1
1.148,0.801566984870877,3,1,1.148,1
1.1484,0.803067150844393,3,1,1.1484,1
1.1488,0.804562244209324,3,1,1.1488,1
1.1492,0.806052255521847,3,1,1.1492,1
1.1496,0.807537175370242,3,1,1.1496,1
1.15,0.809016994374948,3,1,1.15,1
1.1504,0.810491703188622,3,1,1.1504,1
1.1508,0.811961292496204,3,1,1.1508,1
1.1512,0.813425753014968,3,1,1.1512,1
1.1516,0.814885075494586,3,1,1.1516,1
1.152,0.816339250717184,3,1,1.152,1
1.1524,0.817788269497401,3,1,1.1524,1
1.1528,0.819232122682446,3,1,1.1528,1
1.1532,0.820670801152158,3,1,1.1532,1
1.1536,0.822104295819062,3,1,1.1536,1
1.154,0.823532597628428,3,1,1.154,1
1.1544,0.824955697558323,3,1,1.1544,1
1.1548,0.826373586619676,3,1,1.1548,1
1.1552,0.827786255856328,3,1,1.1552,1
1.1556,0.829193696345093,3,1,1.1556,1
1.156,0.830595899195813,3,1,1.156,1
1.1564,0.831992855551411,3,1,1.1564,1
1.1568,0.833384556587952,3,1,1.1568,1
1.1572,0.834770993514695,3,1,1.1572,1
1.1576,0.836152157574153,3,1,1.1576,1
1.158,0.837528040042142,3,1,1.158,1
1.1584,0.83889863222784,3,1,1.1584,1
1.1588,0.840263925473842,3,1,1.1588,1
1.1592,0.841623911156215,3,1,1.1592,1
1.1596,0.842978580684548,3,1,1.1596,1
1.16,0.844327925502015,3,1,1.16,1
1.1604,0.845671937085419,3,1,1.1604,1
1.1608,0.847010606945252,3,1,1.1608,1
1.1612,0.848343926625749,3,1,1.1612,1
1.1616,0.849671887704936,3,1,1.1616,1
1.162,0.850994481794692,3,1,1.162,1
1.1624,0.852311700540792,3,1,1.1624,1
1.1628,0.853623535622967,3,1,1.1628,1
1.1632,0.854929978754953,3,1,1.1632,1
1.1636,0.856231021684546,3,1,1.1636,1
1.164,0.857526656193653,3,1,1.164,1
1.1644,0.858816874098339,3,1,1.1644,1
1.1648,0.860101667248888,3,1,1.1648,1
1.1652,0.86138102752985,3,1,1.1652,1
1.1656,0.862654946860087,3,1,1.1656,1
1.166,0.863923417192836,3,1,1.166,1
1.1664,0.865186430515745,3,1,1.1664,1
1.1668,0.866443978850937,3,1,1.1668,1
1.1672,0.867696054255054,3,1,1.1672,1
1.1676,0.868942648819306,3,1,1.1676,1
1.168,0.870183754669526,3,1,1.168,1
1.1684,0.871419363966213,3,1,1.1684,1
1.1688,0.872649468904588,3,1,1.1688,1
1.1692,0.873874061714639,3,1,1.1692,1
1.1696,0.875093134661173,3,1,1.1696,1
1.17,0.876306680043864,3,1,1.17,1
1.1704,0.877514690197297,3,1,1.1704,1
1.1708,0.878717157491025,3,1,1.1708,1
1.1712,0.87991407432961,3,1,1.1712,1
1.1716,0.881105433152676,3,1,1.1716,1
1.172,0.882291226434954,3,1,1.172,1
1.1724,0.883471446686326,3,1,1.1724,1
1.1728,0.884646086451882,3,1,1.1728,1
1.1732,0.885815138311957,3,1,1.1732,1
1.1736,0.886978594882186,3,1,1.1736,1
1.174,0.888136448813545,3,1,1.174,1
1.1744,0.889288692792397,3,1,1.1744,1
1.1748,0.890435319540545,3,1,1.1748,1
1.1752,0.89157632181527,3,1,1.1752,1
1.1756,0.892711692409382,3,1,1.1756,1
1.176,0.893841424151264,3,1,1.176,1
1.1764,0.894965509904915,3,1,1.1764,1
1.1768,0.896083942569999,3,1,1.1768,1
1.1772,0.897196715081887,3,1,1.1772,1
1.1776,0.898303820411704,3,1,1.1776,1
1.178,0.899405251566371,3,1,1.178,1
1.1784,0.90050100158865,3,1,1.1784,1
1.1788,0.901591063557187,3,1,1.1788,1
1.1792,0.902675430586559,3,1,1.1792,1
1.1796,0.903754095827315,3,1,1.1796,1
1.18,0.90482705246602,3,1,1.18,1
1.1804,0.905894293725294,3,1,1.1804,1
1.1808,0.906955812863863,3,1,1.1808,1
1.1812,0.908011603176596,3,1,1.1812,1
1.1816,0.909061657994545,3,1,1.1816,1
1.182,0.910105970684996,3,1,1.182,1
1.1824,0.9111445346515,3,1,1.1824,1
1.1828,0.912177343333924,3,1,1.1828,1
1.1832,0.913204390208486,3,1,1.1832,1
1.1836,0.914225668787801,3,1,1.1836,1
1.184,0.915241172620918,3,1,1.184,1
1.1844,0.916250895293362,3,1,1.1844,1
1.1848,0.917254830427176,3,1,1.1848,1
1.1852,0.918252971680962,3,1,1.1852,1
1.1856,0.919245312749915,3,1,1.1856,1
1.186,0.920231847365871,3,1,1.186,1
1.1864,0.92121256929734,3,1,1.1864,1
1.1868,0.922187472349549,3,1,1.1868,1
1.1872,0.923156550364483,3,1,1.1872,1
1.1876,0.924119797220916,3,1,1.1876,1
1.188,0.925077206834458,3,1,1.188,1
1.1884,0.92602877315759,3,1,1.1884,1
1.1888,0.926974490179702,3,1,1.1888,1
1.1892,0.927914351927131,3,1,1.1892,1
1.1896,0.928848352463199,3,1,1.1896,1
1.19,0.929776485888251,3,1,1.19,1
1.1904,0.930698746339693,3,1,1.1904,1
1.1908,0.931615127992026,3,1,1.1908,1
1.1912,0.932525625056885,3,1,1.1912,1
1.1916,0.933430231783076,3,1,1.1916,1
1.192,0.934328942456612,3,1,1.192,1
1.1924,0.935221751400747,3,1,1.1924,1
1.1928,0.936108652976015,3,1,1.1928,1
1.1932,0.936989641580263,3,1,1.1932,1
1.1936,0.937864711648689,3,1,1.1936,1
1.194,0.938733857653874,3,1,1.194,1
1.1944,0.93959707410582,3,1,1.1944,1
1.1948,0.940454355551983,3,1,1.1948,1
1.1952,0.941305696577307,3,1,1.1952,1
1.1956,0.942151091804259,3,1,1.1956,1
1.196,0.942990535892864,3,1,1.196,1
1.1964,0.943824023540738,3,1,1.1964,1
1.1968,0.944651549483117,3,1,1.1968,1
1.1972,0.9454731084929,3,1,1.1972,1
1.1976,0.946288695380672,3,1,1.1976,1
1.198,0.947098304994744,3,1,1.198,1
1.1984,0.947901932221182,3,1,1.1984,1
1.1988,0.948699571983839,3,1,1.1988,1
1.1992,0.949491219244389,3,1,1.1992,1
1.1996,0.950276869002357,3,1,1.1996,1
1.2,0.951056516295154,3,1,1.2,1
1.2004,0.951830156198101,3,1,1.2004,1
1.2008,0.952597783824471,3,1,1.2008,1
1.2012,0.953359394325508,3,1,1.2012,1
1.2016,0.954114982890468,3,1,1.2016,1
1.202,0.954864544746643,3,1,1.202,1
1.2024,0.955608075159392,3,1,1.2024,1
1.2028,0.956345569432173,3,1,1.2028,1
1.2032,0.957077022906571,3,1,1.2032,1
1.2036,0.957802430962329,3,1,1.2036,1
1.204,0.958521789017376,3,1,1.204,1
1.2044,0.959235092527854,3,1,1.2044,1
1.2048,0.959942336988152,3,1,1.2048,1
1.2052,0.960643517930928,3,1,1.2052,1
1.2056,0.961338630927143,3,1,1.2056,1
1.206,0.962027671586086,3,1,1.206,1
1.2064,0.962710635555401,3,1,1.2064,1
1.2068,0.963387518521116,3,1,1.2068,1
1.2072,0.964058316207671,3,1,1.2072,1
1.2076,0.964723024377943,3,1,1.2076,1
1.208,0.965381638833274,3,1,1.208,1
1.2084,0.966034155413497,3,1,1.2084,1
1.2088,0.966680569996963,3,1,1.2088,1
1.2092,0.967320878500566,3,1,1.2092,1
1.2096,0.967955076879769,3,1,1.2096,1
1.21,0.968583161128631,3,1,1.21,1
1.2104,0.969205127279831,3,1,1.2104,1
1.2108,0.969820971404691,3,1,1.2108,1
1.2112,0.970430689613206,3,1,1.2112,1
1.2116,0.971034278054065,3,1,1.2116,1
1.212,0.971631732914674,3,1,1.212,1
1.2124,0.972223050421184,3,1,1.2124,1
1.2128,0.972808226838513,3,1,1.2128,1
1.2132,0.973387258470367,3,1,1.2132,1
1.2136,0.973960141659269,3,1,1.2136,1
1.214,0.974526872786577,3,1,1.214,1
1.2144,0.975087448272509,3,1,1.2144,1
1.2148,0.975641864576166,3,1,1.2148,1
1.2152,0.976190118195553,3,1,1.2152,1
1.2156,0.976732205667602,3,1,1.2156,1
1.216,0.977268123568193,3,1,1.216,1
1.2164,0.97779786851218,3,1,1.2164,1
1.2168,0.978321437153403,3,1,1.2168,1
1.2172,0.97883882618472,3,1,1.2172,1
1.2176,0.97935003233802,3,1,1.2176,1
1.218,0.979855052384247,3,1,1.218,1
1.2184,0.98035388313342,3,1,1.2184,1
1.2188,0.980846521434652,3,1,1.2188,1
1.2192,0.981332964176173,3,1,1.2192,1
1.2196,0.981813208285347,3,1,1.2196,1
1.22,0.982287250728689,3,1,1.22,1
1.2204,0.98275508851189,3,1,1.2204,1
1.2208,0.983216718679833,3,1,1.2208,1
1.2212,0.983672138316611,3,1,1.2212,1
1.2216,0.984121344545545,3,1,1.2216,1
1.222,0.984564334529205,3,1,1.222,1
1.2224,0.985001105469426,3,1,1.2224,1
1.2228,0.985431654607325,3,1,1.2228,1
1.2232,0.985855979223319,3,1,1.2232,1
1.2236,0.986274076637143,3,1,1.2236,1
1.224,0.986685944207868,3,1,1.224,1
1.2244,0.987091579333914,3,1,1.2244,1
1.2248,0.987490979453068,3,1,1.2248,1
1.2252,0.987884142042502,3,1,1.2252,1
1.2256,0.988271064618789,3,1,1.2256,1
1.226,0.988651744737914,3,1,1.226,1
1.2264,0.989026179995295,3,1,1.2264,1
1.2268,0.989394368025796,3,1,1.2268,1
1.2272,0.989756306503741,3,1,1.2272,1
1.2276,0.990111993142929,3,1,1.2276,1
1.228,0.990461425696651,3,1,1.228,1
1.2284,0.990804601957701,3,1,1.2284,1
1.2288,0.99114151975839,3,1,1.2288,1
1.2292,0.991472176970564,3,1,1.2292,1
1.2296,0.99179657150561,3,1,1.2296,1
1.23,0.992114701314478,3,1,1.23,1
1.2304,0.992426564387686,3,1,1.2304,1
1.2308,0.992732158755337,3,1,1.2308,1
1.2312,0.993031482487132,3,1,1.2312,1
1.2316,0.99332453369238,3,1,1.2316,1
1.232,0.993611310520008,3,1,1.232,1
1.2324,0.99389181115858,3,1,1.2324,1
1.2328,0.994166033836301,3,1,1.2328,1
1.2332,0.994433976821031,3,1,1.2332,1
1.2336,0.994695638420296,3,1,1.2336,1
1.234,0.9949510169813,3,1,1.234,1
1.2344,0.995200110890933,3,1,1.2344,1
1.2348,0.995442918575783,3,1,1.2348,1
1.2352,0.995679438502144,3,1,1.2352,1
1.2356,0.995909669176028,3,1,1.2356,1
1.236,0.996133609143173,3,1,1.236,1
1.2364,0.996351256989051,3,1,1.2364,1
1.2368,0.996562611338882,3,1,1.2368,1
1.2372,0.996767670857636,3,1,1.2372,1
1.2376,0.996966434250046,3,1,1.2376,1
1.238,0.997158900260614,3,1,1.238,1
1.2384,0.99734506767362,3,1,1.2384,1
1.2388,0.99752493531313,3,1,1.2388,1
1.2392,0.997698502043002,3,1,1.2392,1
1.2396,0.997865766766894,3,1,1.2396,1
1.24,0.998026728428272,3,1,1.24,1
1.2404,0.998181386010413,3,1,1.2404,1
1.2408,0.998329738536417,3,1,1.2408,1
1.2412,0.998471785069208,3,1,1.2412,1
1.2416,0.998607524711543,3,1,1.2416,1
1.242,0.998736956606017,3,1,1.242,1
1.2424,0.998860079935069,3,1,1.2424,1
1.2428,0.998976893920983,3,1,1.2428,1
1.2432,0.999087397825899,3,1,1.2432,1
