"time","change1.u","edge1.u","fallingEdge.not_u","hysteresis.y","onOffController.y","pre1.u","rSFlipFlop.pre.u","table1.y","table2.y","timer.entryTime","triggeredTrapezoid.T","triggeredTrapezoid.endValue","triggeredTrapezoid.rate","triggeredTrapezoid.y","zeroCrossing.disable","zeroCrossing.enable","zeroCrossing.u_pos"
4.772,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.774,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.776,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.778,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.78,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.782,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.784,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.786,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.788,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.79,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.792,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.794,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.796,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.798,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.8,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.802,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.804,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.806,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.808,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.81,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.812,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.814,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.816,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.818,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.82,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.822,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.824,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.826,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.828,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.83,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.832,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.834,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.836,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.838,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.84,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.842,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.844,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.846,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.848,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.85,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.852,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.854,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.856,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.858,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.86,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.862,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.864,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.866,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.868,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.87,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.872,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.874,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.876,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.878,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.88,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.882,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.884,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.886,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.888,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.89,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.892,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.894,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.896,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.898,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.9,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.902,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.904,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.906,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.908,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.91,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.912,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.914,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.916,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.918,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.92,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.922,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.924,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.926,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.928,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.93,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.932,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.934,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.936,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.938,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.94,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.942,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.944,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.946,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.948,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.95,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.952,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.954,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.956,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.958,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.96,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.962,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.964,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.966,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.968,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.97,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.972,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.974,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.976,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.978,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.98,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.982,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.984,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.98407786676425,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,0,1,1
4.98407786676425,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,1,0,0
4.986,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,1,0,0
4.988,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,1,0,0
4.99,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,1,0,0
4.992,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,1,0,0
4.994,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,1,0,0
4.996,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,1,0,0
4.998,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,1,0,0
5,0,0,1,1,0,1,0,0,0,1,3.5,0,-2,0,1,0,0
5,1,1,0,1,0,0,0,0,1,5,6,1,1,0,1,0,0
5.002,1,1,0,1,0,0,0,0,1,5,6,1,1,0.00199999999999978,1,0,0
5.004,1,1,0,1,0,0,0,0,1,5,6,1,1,0.00400000000000045,1,0,0
5.006,1,1,0,1,0,0,0,0,1,5,6,1,1,0.00600000000000023,1,0,0
5.008,1,1,0,1,0,0,0,0,1,5,6,1,1,0.00800000000000001,1,0,0
5.01,1,1,0,1,0,0,0,0,1,5,6,1,1,0.00999999999999979,1,0,0
5.012,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0120000000000005,1,0,0
5.014,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0140000000000002,1,0,0
5.01592213323666,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0159221332366606,1,0,0
5.01592213323666,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0159221332366606,1,0,0
5.016,1,1,0,1,0,0,0,0,1,5,6,1,1,0.016,1,0,0
5.018,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0179999999999998,1,0,0
5.02,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0200000000000005,1,0,0
5.022,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0220000000000002,1,0,0
5.024,1,1,0,1,0,0,0,0,1,5,6,1,1,0.024,1,0,0
5.026,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0259999999999998,1,0,0
5.028,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0280000000000005,1,0,0
5.03,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0300000000000002,1,0,0
5.032,1,1,0,1,0,0,0,0,1,5,6,1,1,0.032,1,0,0
5.034,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0339999999999998,1,0,0
5.036,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0360000000000005,1,0,0
5.038,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0380000000000003,1,0,0
5.04,1,1,0,1,0,0,0,0,1,5,6,1,1,0.04,1,0,0
5.042,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0419999999999998,1,0,0
5.044,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0440000000000005,1,0,0
5.046,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0460000000000003,1,0,0
5.048,1,1,0,1,0,0,0,0,1,5,6,1,1,0.048,1,0,0
5.05,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0499999999999998,1,0,0
5.052,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0520000000000005,1,0,0
5.054,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0540000000000003,1,0,0
5.056,1,1,0,1,0,0,0,0,1,5,6,1,1,0.056,1,0,0
5.058,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0579999999999998,1,0,0
5.06,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0600000000000005,1,0,0
5.062,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0620000000000003,1,0,0
5.064,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0640000000000001,1,0,0
5.066,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0659999999999998,1,0,0
5.068,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0680000000000005,1,0,0
5.07,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0700000000000003,1,0,0
5.072,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0720000000000001,1,0,0
5.074,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0739999999999998,1,0,0
5.076,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0760000000000005,1,0,0
5.078,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0780000000000003,1,0,0
5.08,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0800000000000001,1,0,0
5.08043062325517,1,1,0,1,0,0,0,0,1,5,6,1,1,0.0804306232551664,1,0,0
5.08043062325517,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0804306232551664,1,0,0
5.082,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0819999999999999,1,0,0
5.084,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0840000000000005,1,0,0
5.086,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0860000000000003,1,0,0
5.088,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0880000000000001,1,0,0
5.09,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0899999999999999,1,0,0
5.092,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0920000000000005,1,0,0
5.094,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0940000000000003,1,0,0
5.096,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0960000000000001,1,0,0
5.098,1,1,0,0,0,0,0,0,1,5,6,1,1,0.0979999999999999,1,0,0
5.1,1,1,0,0,0,0,0,0,1,5,6,1,1,0.100000000000001,1,0,0
5.102,1,1,0,0,0,0,0,0,1,5,6,1,1,0.102,1,0,0
5.104,1,1,0,0,0,0,0,0,1,5,6,1,1,0.104,1,0,0
5.106,1,1,0,0,0,0,0,0,1,5,6,1,1,0.106,1,0,0
5.108,1,1,0,0,0,0,0,0,1,5,6,1,1,0.108000000000001,1,0,0
5.11,1,1,0,0,0,0,0,0,1,5,6,1,1,0.11,1,0,0
5.112,1,1,0,0,0,0,0,0,1,5,6,1,1,0.112,1,0,0
5.114,1,1,0,0,0,0,0,0,1,5,6,1,1,0.114,1,0,0
5.116,1,1,0,0,0,0,0,0,1,5,6,1,1,0.116000000000001,1,0,0
5.118,1,1,0,0,0,0,0,0,1,5,6,1,1,0.118,1,0,0
5.12,1,1,0,0,0,0,0,0,1,5,6,1,1,0.12,1,0,0
5.122,1,1,0,0,0,0,0,0,1,5,6,1,1,0.122,1,0,0
5.124,1,1,0,0,0,0,0,0,1,5,6,1,1,0.124,1,0,0
5.126,1,1,0,0,0,0,0,0,1,5,6,1,1,0.126,1,0,0
5.128,1,1,0,0,0,0,0,0,1,5,6,1,1,0.128,1,0,0
5.13,1,1,0,0,0,0,0,0,1,5,6,1,1,0.13,1,0,0
5.132,1,1,0,0,0,0,0,0,1,5,6,1,1,0.132,1,0,0
5.134,1,1,0,0,0,0,0,0,1,5,6,1,1,0.134,1,0,0
5.136,1,1,0,0,0,0,0,0,1,5,6,1,1,0.136,1,0,0
5.138,1,1,0,0,0,0,0,0,1,5,6,1,1,0.138,1,0,0
5.14,1,1,0,0,0,0,0,0,1,5,6,1,1,0.14,1,0,0
5.142,1,1,0,0,0,0,0,0,1,5,6,1,1,0.142,1,0,0
5.144,1,1,0,0,0,0,0,0,1,5,6,1,1,0.144,1,0,0
5.146,1,1,0,0,0,0,0,0,1,5,6,1,1,0.146,1,0,0
5.148,1,1,0,0,0,0,0,0,1,5,6,1,1,0.148,1,0,0
5.15,1,1,0,0,0,0,0,0,1,5,6,1,1,0.15,1,0,0
5.152,1,1,0,0,0,0,0,0,1,5,6,1,1,0.152,1,0,0
5.154,1,1,0,0,0,0,0,0,1,5,6,1,1,0.154,1,0,0
5.156,1,1,0,0,0,0,0,0,1,5,6,1,1,0.156,1,0,0
5.158,1,1,0,0,0,0,0,0,1,5,6,1,1,0.158,1,0,0
5.16,1,1,0,0,0,0,0,0,1,5,6,1,1,0.16,1,0,0
5.162,1,1,0,0,0,0,0,0,1,5,6,1,1,0.162,1,0,0
5.164,1,1,0,0,0,0,0,0,1,5,6,1,1,0.164,1,0,0
5.166,1,1,0,0,0,0,0,0,1,5,6,1,1,0.166,1,0,0
5.168,1,1,0,0,0,0,0,0,1,5,6,1,1,0.168,1,0,0
5.17,1,1,0,0,0,0,0,0,1,5,6,1,1,0.17,1,0,0
5.172,1,1,0,0,0,0,0,0,1,5,6,1,1,0.172,1,0,0
5.174,1,1,0,0,0,0,0,0,1,5,6,1,1,0.174,1,0,0
5.176,1,1,0,0,0,0,0,0,1,5,6,1,1,0.176,1,0,0
5.178,1,1,0,0,0,0,0,0,1,5,6,1,1,0.178,1,0,0
5.18,1,1,0,0,0,0,0,0,1,5,6,1,1,0.18,1,0,0
5.182,1,1,0,0,0,0,0,0,1,5,6,1,1,0.182,1,0,0
5.184,1,1,0,0,0,0,0,0,1,5,6,1,1,0.184,1,0,0
5.186,1,1,0,0,0,0,0,0,1,5,6,1,1,0.186,1,0,0
5.188,1,1,0,0,0,0,0,0,1,5,6,1,1,0.188,1,0,0
5.19,1,1,0,0,0,0,0,0,1,5,6,1,1,0.19,1,0,0
5.192,1,1,0,0,0,0,0,0,1,5,6,1,1,0.192,1,0,0
5.194,1,1,0,0,0,0,0,0,1,5,6,1,1,0.194,1,0,0
5.196,1,1,0,0,0,0,0,0,1,5,6,1,1,0.196,1,0,0
5.198,1,1,0,0,0,0,0,0,1,5,6,1,1,0.198,1,0,0
5.2,1,1,0,0,0,0,0,0,1,5,6,1,1,0.2,1,0,0
5.202,1,1,0,0,0,0,0,0,1,5,6,1,1,0.202,1,0,0
5.204,1,1,0,0,0,0,0,0,1,5,6,1,1,0.204,1,0,0
5.206,1,1,0,0,0,0,0,0,1,5,6,1,1,0.206,1,0,0
5.208,1,1,0,0,0,0,0,0,1,5,6,1,1,0.208,1,0,0
5.21,1,1,0,0,0,0,0,0,1,5,6,1,1,0.21,1,0,0
5.212,1,1,0,0,0,0,0,0,1,5,6,1,1,0.212,1,0,0
5.214,1,1,0,0,0,0,0,0,1,5,6,1,1,0.214,1,0,0
5.216,1,1,0,0,0,0,0,0,1,5,6,1,1,0.216,1,0,0
5.218,1,1,0,0,0,0,0,0,1,5,6,1,1,0.218,1,0,0
5.22,1,1,0,0,0,0,0,0,1,5,6,1,1,0.22,1,0,0
5.222,1,1,0,0,0,0,0,0,1,5,6,1,1,0.222,1,0,0
5.224,1,1,0,0,0,0,0,0,1,5,6,1,1,0.224,1,0,0
5.226,1,1,0,0,0,0,0,0,1,5,6,1,1,0.226,1,0,0
5.228,1,1,0,0,0,0,0,0,1,5,6,1,1,0.228,1,0,0
5.23,1,1,0,0,0,0,0,0,1,5,6,1,1,0.23,1,0,0
5.232,1,1,0,0,0,0,0,0,1,5,6,1,1,0.232,1,0,0
5.234,1,1,0,0,0,0,0,0,1,5,6,1,1,0.234,1,0,0
5.236,1,1,0,0,0,0,0,0,1,5,6,1,1,0.236,1,0,0
5.238,1,1,0,0,0,0,0,0,1,5,6,1,1,0.238,1,0,0
5.24,1,1,0,0,0,0,0,0,1,5,6,1,1,0.24,1,0,0
5.242,1,1,0,0,0,0,0,0,1,5,6,1,1,0.242,1,0,0
5.244,1,1,0,0,0,0,0,0,1,5,6,1,1,0.244,1,0,0
5.246,1,1,0,0,0,0,0,0,1,5,6,1,1,0.246,1,0,0
5.248,1,1,0,0,0,0,0,0,1,5,6,1,1,0.248,1,0,0
5.25,1,1,0,0,0,0,0,0,1,5,6,1,1,0.25,1,0,0
5.252,1,1,0,0,0,0,0,0,1,5,6,1,1,0.252,1,0,0
5.254,1,1,0,0,0,0,0,0,1,5,6,1,1,0.254,1,0,0
5.256,1,1,0,0,0,0,0,0,1,5,6,1,1,0.256,1,0,0
5.258,1,1,0,0,0,0,0,0,1,5,6,1,1,0.258,1,0,0
5.26,1,1,0,0,0,0,0,0,1,5,6,1,1,0.26,1,0,0
5.262,1,1,0,0,0,0,0,0,1,5,6,1,1,0.262,1,0,0
5.264,1,1,0,0,0,0,0,0,1,5,6,1,1,0.264,1,0,0
5.266,1,1,0,0,0,0,0,0,1,5,6,1,1,0.266,1,0,0
5.268,1,1,0,0,0,0,0,0,1,5,6,1,1,0.268,1,0,0
5.27,1,1,0,0,0,0,0,0,1,5,6,1,1,0.27,1,0,0
5.272,1,1,0,0,0,0,0,0,1,5,6,1,1,0.272,1,0,0
5.274,1,1,0,0,0,0,0,0,1,5,6,1,1,0.274,1,0,0
5.276,1,1,0,0,0,0,0,0,1,5,6,1,1,0.276,1,0,0
5.278,1,1,0,0,0,0,0,0,1,5,6,1,1,0.278,1,0,0
5.28,1,1,0,0,0,0,0,0,1,5,6,1,1,0.28,1,0,0
5.282,1,1,0,0,0,0,0,0,1,5,6,1,1,0.282,1,0,0
5.284,1,1,0,0,0,0,0,0,1,5,6,1,1,0.284,1,0,0
5.286,1,1,0,0,0,0,0,0,1,5,6,1,1,0.286,1,0,0
5.288,1,1,0,0,0,0,0,0,1,5,6,1,1,0.288,1,0,0
5.29,1,1,0,0,0,0,0,0,1,5,6,1,1,0.29,1,0,0
5.292,1,1,0,0,0,0,0,0,1,5,6,1,1,0.292,1,0,0
5.294,1,1,0,0,0,0,0,0,1,5,6,1,1,0.294,1,0,0
5.296,1,1,0,0,0,0,0,0,1,5,6,1,1,0.296,1,0,0
5.298,1,1,0,0,0,0,0,0,1,5,6,1,1,0.298,1,0,0
5.3,1,1,0,0,0,0,0,0,1,5,6,1,1,0.3,1,0,0
5.302,1,1,0,0,0,0,0,0,1,5,6,1,1,0.302,1,0,0
5.304,1,1,0,0,0,0,0,0,1,5,6,1,1,0.304,1,0,0
5.306,1,1,0,0,0,0,0,0,1,5,6,1,1,0.306,1,0,0
5.308,1,1,0,0,0,0,0,0,1,5,6,1,1,0.308,1,0,0
5.31,1,1,0,0,0,0,0,0,1,5,6,1,1,0.31,1,0,0
5.312,1,1,0,0,0,0,0,0,1,5,6,1,1,0.312,1,0,0
5.314,1,1,0,0,0,0,0,0,1,5,6,1,1,0.314,1,0,0
5.316,1,1,0,0,0,0,0,0,1,5,6,1,1,0.316,1,0,0
5.318,1,1,0,0,0,0,0,0,1,5,6,1,1,0.318000000000001,1,0,0
5.32,1,1,0,0,0,0,0,0,1,5,6,1,1,0.32,1,0,0
5.322,1,1,0,0,0,0,0,0,1,5,6,1,1,0.322,1,0,0
5.324,1,1,0,0,0,0,0,0,1,5,6,1,1,0.324,1,0,0
5.326,1,1,0,0,0,0,0,0,1,5,6,1,1,0.326000000000001,1,0,0
5.328,1,1,0,0,0,0,0,0,1,5,6,1,1,0.328,1,0,0
5.33,1,1,0,0,0,0,0,0,1,5,6,1,1,0.33,1,0,0
5.332,1,1,0,0,0,0,0,0,1,5,6,1,1,0.332,1,0,0
5.334,1,1,0,0,0,0,0,0,1,5,6,1,1,0.334000000000001,1,0,0
5.336,1,1,0,0,0,0,0,0,1,5,6,1,1,0.336,1,0,0
5.338,1,1,0,0,0,0,0,0,1,5,6,1,1,0.338,1,0,0
5.34,1,1,0,0,0,0,0,0,1,5,6,1,1,0.34,1,0,0
5.342,1,1,0,0,0,0,0,0,1,5,6,1,1,0.342000000000001,1,0,0
5.344,1,1,0,0,0,0,0,0,1,5,6,1,1,0.344,1,0,0
5.346,1,1,0,0,0,0,0,0,1,5,6,1,1,0.346,1,0,0
5.348,1,1,0,0,0,0,0,0,1,5,6,1,1,0.348,1,0,0
5.35,1,1,0,0,0,0,0,0,1,5,6,1,1,0.350000000000001,1,0,0
5.352,1,1,0,0,0,0,0,0,1,5,6,1,1,0.352,1,0,0
5.354,1,1,0,0,0,0,0,0,1,5,6,1,1,0.354,1,0,0
5.356,1,1,0,0,0,0,0,0,1,5,6,1,1,0.356,1,0,0
5.358,1,1,0,0,0,0,0,0,1,5,6,1,1,0.358000000000001,1,0,0
5.36,1,1,0,0,0,0,0,0,1,5,6,1,1,0.36,1,0,0
5.362,1,1,0,0,0,0,0,0,1,5,6,1,1,0.362,1,0,0
5.364,1,1,0,0,0,0,0,0,1,5,6,1,1,0.364,1,0,0
5.366,1,1,0,0,0,0,0,0,1,5,6,1,1,0.366000000000001,1,0,0
5.368,1,1,0,0,0,0,0,0,1,5,6,1,1,0.368,1,0,0
5.37,1,1,0,0,0,0,0,0,1,5,6,1,1,0.37,1,0,0
5.372,1,1,0,0,0,0,0,0,1,5,6,1,1,0.372,1,0,0
5.374,1,1,0,0,0,0,0,0,1,5,6,1,1,0.374000000000001,1,0,0
5.376,1,1,0,0,0,0,0,0,1,5,6,1,1,0.376,1,0,0
5.378,1,1,0,0,0,0,0,0,1,5,6,1,1,0.378,1,0,0
5.38,1,1,0,0,0,0,0,0,1,5,6,1,1,0.38,1,0,0
5.382,1,1,0,0,0,0,0,0,1,5,6,1,1,0.382,1,0,0
5.384,1,1,0,0,0,0,0,0,1,5,6,1,1,0.384,1,0,0
5.386,1,1,0,0,0,0,0,0,1,5,6,1,1,0.386,1,0,0
5.388,1,1,0,0,0,0,0,0,1,5,6,1,1,0.388,1,0,0
5.39,1,1,0,0,0,0,0,0,1,5,6,1,1,0.39,1,0,0
5.392,1,1,0,0,0,0,0,0,1,5,6,1,1,0.392,1,0,0
5.394,1,1,0,0,0,0,0,0,1,5,6,1,1,0.394,1,0,0
5.396,1,1,0,0,0,0,0,0,1,5,6,1,1,0.396,1,0,0
5.398,1,1,0,0,0,0,0,0,1,5,6,1,1,0.398,1,0,0
5.4,1,1,0,0,0,0,0,0,1,5,6,1,1,0.4,1,0,0
5.402,1,1,0,0,0,0,0,0,1,5,6,1,1,0.402,1,0,0
5.404,1,1,0,0,0,0,0,0,1,5,6,1,1,0.404,1,0,0
5.406,1,1,0,0,0,0,0,0,1,5,6,1,1,0.406,1,0,0
5.408,1,1,0,0,0,0,0,0,1,5,6,1,1,0.408,1,0,0
5.41,1,1,0,0,0,0,0,0,1,5,6,1,1,0.41,1,0,0
5.412,1,1,0,0,0,0,0,0,1,5,6,1,1,0.412,1,0,0
5.414,1,1,0,0,0,0,0,0,1,5,6,1,1,0.414,1,0,0
5.416,1,1,0,0,0,0,0,0,1,5,6,1,1,0.416,1,0,0
5.418,1,1,0,0,0,0,0,0,1,5,6,1,1,0.418,1,0,0
5.42,1,1,0,0,0,0,0,0,1,5,6,1,1,0.42,1,0,0
5.422,1,1,0,0,0,0,0,0,1,5,6,1,1,0.422,1,0,0
5.424,1,1,0,0,0,0,0,0,1,5,6,1,1,0.424,1,0,0
5.426,1,1,0,0,0,0,0,0,1,5,6,1,1,0.426,1,0,0
