"time","I[1].re","I[1].im","I[2].re","I[2].im","I[3].re","I[3].im"
0.4054,0.123631489566392,-0.106354052283834,-0.153921055856415,-0.0538909845302889,0.0302895662900231,0.160245036814123
0.4056,0.123630220164291,-0.106345639527019,-0.153913135494246,-0.0538940915742292,0.0302829153299555,0.160239731101248
0.4058,0.123628950290066,-0.106337227522071,-0.153905215547152,-0.0538971978333651,0.0302762652570864,0.160234425355436
0.406,0.123627679943851,-0.106328816268949,-0.153897296015164,-0.0539003033078323,0.0302696160713126,0.160229119576781
0.4062,0.123626409125778,-0.106320405767613,-0.153889376898311,-0.053903407997766,0.030262967772533,0.160223813765379
0.4064,0.123625137835981,-0.10631199601802,-0.153881458196626,-0.0539065119033019,0.0302563203606452,0.160218507921322
0.4066,0.123623866074591,-0.106303587020131,-0.153873539910139,-0.0539096150245753,0.0302496738355479,0.160213202044707
0.4068,0.123622593841742,-0.106295178773904,-0.15386562203888,-0.0539127173617219,0.0302430281971386,0.160207896135626
0.407,0.123621321137565,-0.106286771279298,-0.153857704582881,-0.0539158189148765,0.0302363834453159,0.160202590194174
0.4072,0.123620047962194,-0.106278364536272,-0.153849787542172,-0.0539189196841752,0.0302297395799774,0.160197284220447
0.4074,0.123618774315762,-0.106269958544784,-0.153841870916783,-0.0539220196697527,0.0302230966010216,0.160191978214537
0.4076,0.1236175001984,-0.106261553304795,-0.153833954706746,-0.0539251188717449,0.0302164545083466,0.16018667217654
0.4078,0.123616225610241,-0.106253148816262,-0.153826038912092,-0.0539282172902868,0.0302098133018502,0.160181366106548
0.408,0.123614950551419,-0.106244745079144,-0.15381812353285,-0.0539313149255137,0.030203172981431,0.160176060004658
0.4082,0.123613675022064,-0.1062363420934,-0.153810208569051,-0.0539344117775615,0.0301965335469868,0.160170753870962
0.4084,0.12361239902231,-0.10622793985899,-0.153802294020726,-0.0539375078465648,0.0301898949984157,0.160165447705555
0.4086,0.12361112255229,-0.106219538375872,-0.153794379887906,-0.0539406031326586,0.0301832573356161,0.160160141508531
0.4088,0.123609845612135,-0.106211137644004,-0.153786466170621,-0.0539436976359793,0.030176620558486,0.160154835279984
0.409,0.123608568201978,-0.106202737663346,-0.153778552868901,-0.0539467913566609,0.0301699846669233,0.160149529020007
0.4092,0.123607290321951,-0.106194338433857,-0.153770639982778,-0.0539498842948395,0.0301633496608267,0.160144222728696
0.4094,0.123606011972186,-0.106185939955494,-0.15376272751228,-0.0539529764506498,0.0301567155400938,0.160138916406144
0.4096,0.123604733152817,-0.106177542228218,-0.15375481545744,-0.0539560678242271,0.0301500823046233,0.160133610052445
0.4098,0.123603453863975,-0.106169145251986,-0.153746903818287,-0.0539591584157069,0.0301434499543127,0.160128303667693
0.41,0.123602174105792,-0.106160749026758,-0.153738992594852,-0.0539622482252237,0.0301368184890607,0.160122997251982
0.4102,0.1236008938784,-0.106152353552492,-0.153731081787165,-0.0539653372529131,0.0301301879087651,0.160117690805405
0.4104,0.123599613181932,-0.106143958829146,-0.153723171395257,-0.0539684254989101,0.0301235582133241,0.160112384328057
0.4106,0.123598332016521,-0.106135564856681,-0.153715261419157,-0.05397151296335,0.0301169294026361,0.160107077820031
0.4108,0.123597050382296,-0.106127171635054,-0.153707351858896,-0.0539745996463672,0.0301103014765997,0.160101771281421
0.411,0.123595768279393,-0.106118779164224,-0.153699442714505,-0.0539776855480975,0.0301036744351118,0.160096464712321
0.4112,0.123594485707942,-0.106110387444149,-0.153691533986013,-0.0539807706686756,0.0300970482780716,0.160091158112824
0.4114,0.123593202668074,-0.106101996474789,-0.153683625673451,-0.0539838550082365,0.030090423005377,0.160085851483026
0.4116,0.123591919159923,-0.106093606256102,-0.153675717776849,-0.0539869385669155,0.0300837986169262,0.160080544823017
0.4118,0.123590635183621,-0.106085216788047,-0.153667810296238,-0.053990021344847,0.0300771751126174,0.160075238132893
0.412,0.123589350739298,-0.106076828070581,-0.153659903231647,-0.0539931033421664,0.0300705524923487,0.160069931412748
0.4122,0.123588065827088,-0.106068440103666,-0.153651996583106,-0.0539961845590087,0.0300639307560183,0.160064624662674
0.4124,0.123586780447122,-0.106060052887257,-0.153644090350646,-0.0539992649955086,0.0300573099035247,0.160059317882765
0.4126,0.123585494599531,-0.106051666421315,-0.153636184534297,-0.0540023446518015,0.0300506899347658,0.160054011073116
0.4128,0.123584208284449,-0.106043280705797,-0.153628279134089,-0.0540054235280217,0.0300440708496399,0.160048704233819
0.413,0.123582921502006,-0.106034895740663,-0.153620374150052,-0.0540085016243044,0.0300374526480451,0.160043397364967
0.4132,0.123581634252336,-0.10602651152587,-0.153612469582215,-0.0540115789407843,0.0300308353298796,0.160038090466655
0.4134,0.123580346535567,-0.106018128061378,-0.153604565430609,-0.0540146554775964,0.0300242188950419,0.160032783538975
0.4136,0.123579058351835,-0.106009745347146,-0.153596661695264,-0.0540177312348756,0.0300176033434298,0.160027476582021
0.4138,0.123577769701269,-0.10600136338313,-0.153588758376211,-0.0540208062127565,0.0300109886749419,0.160022169595887
0.414,0.123576480584001,-0.105992982169291,-0.153580855473478,-0.0540238804113739,0.0300043748894762,0.160016862580665
0.4142,0.123575191000164,-0.105984601705586,-0.153572952987095,-0.0540269538308628,0.0299977619869312,0.160011555536449
0.4144,0.123573900949888,-0.105976221991974,-0.153565050917093,-0.054030026471358,0.0299911499672048,0.160006248463332
0.4146,0.123572610433306,-0.105967843028414,-0.153557149263502,-0.0540330983329939,0.0299845388301956,0.160000941361408
0.4148,0.123571319450549,-0.105959464814864,-0.15354924802635,-0.0540361694159055,0.0299779285758012,0.15999563423077
0.415,0.123570028001749,-0.105951087351283,-0.153541347205669,-0.0540392397202276,0.0299713192039204,0.15999032707151
0.4152,0.123568736087036,-0.105942710637628,-0.153533446801488,-0.0540423092460944,0.0299647107144516,0.159985019883723
0.4154,0.123567443706544,-0.105934334673859,-0.153525546813836,-0.0540453779936413,0.0299581031072924,0.1599797126675
0.4156,0.123566150860402,-0.105925959459933,-0.153517647242744,-0.0540484459630023,0.0299514963823416,0.159974405422936
0.4158,0.123564857548744,-0.10591758499581,-0.153509748088241,-0.0540515131543123,0.0299448905394973,0.159969098150123
0.416,0.123563563771699,-0.105909211281448,-0.153501849350357,-0.0540545795677059,0.0299382855786577,0.159963790849154
0.4162,0.1235622695294,-0.105900838316804,-0.153493951029121,-0.054057645203318,0.0299316814997209,0.159958483520123
0.4164,0.123560974821978,-0.105892466101839,-0.153486053124564,-0.0540607100612827,0.0299250783025859,0.159953176163121
0.4166,0.123559679649564,-0.105884094636508,-0.153478155636714,-0.0540637741417352,0.0299184759871502,0.159947868778244
0.4168,0.123558384012289,-0.105875723920773,-0.153470258565602,-0.0540668374448095,0.0299118745533121,0.159942561365582
0.417,0.123557087910286,-0.105867353954589,-0.153462361911256,-0.0540698999706402,0.0299052740009702,0.159937253925229
0.4172,0.123555791343685,-0.105858984737917,-0.153454465673707,-0.0540729617193618,0.0298986743300227,0.159931946457279
0.4174,0.123554494312617,-0.105850616270713,-0.153446569852985,-0.0540760226911094,0.0298920755403678,0.159926638961823
0.4176,0.123553196817214,-0.105842248552938,-0.153438674449118,-0.0540790828860167,0.0298854776319038,0.159921331438954
0.4178,0.123551898857606,-0.105833881584548,-0.153430779462136,-0.0540821423042188,0.0298788806045293,0.159916023888767
0.418,0.123550600433926,-0.105825515365502,-0.153422884892068,-0.0540852009458495,0.029872284458142,0.159910716311352
0.4182,0.123549301546304,-0.105817149895759,-0.153414990738945,-0.0540882588110439,0.0298656891926408,0.159905408706803
0.4184,0.123548002194871,-0.105808785175276,-0.153407097002795,-0.054091315899936,0.0298590948079236,0.159900101075212
0.4186,0.123546702379759,-0.105800421204013,-0.153399203683648,-0.0540943722126603,0.0298525013038893,0.159894793416673
0.4188,0.123545402101098,-0.105792057981926,-0.153391310781533,-0.0540974277493513,0.0298459086804352,0.159889485731278
0.419,0.12354410135902,-0.105783695508975,-0.15338341829648,-0.0541004825101432,0.0298393169374606,0.159884178019118
0.4192,0.123542800153655,-0.105775333785118,-0.153375526228518,-0.0541035364951705,0.029832726074863,0.159878870280288
0.4194,0.123541498485135,-0.105766972810313,-0.153367634577676,-0.0541065897045674,0.0298261360925414,0.15987356251488
0.4196,0.12354019635359,-0.105758612584518,-0.153359743343984,-0.0541096421384682,0.0298195469903936,0.159868254722986
0.4198,0.123538893759152,-0.105750253107691,-0.153351852527471,-0.0541126937970075,0.0298129587683182,0.159862946904698
0.42,0.123537590701951,-0.10574189437979,-0.153343962128165,-0.054115744680319,0.0298063714262136,0.159857639060109
0.4202,0.123536287182119,-0.105733536400775,-0.153336072146097,-0.0541187947885376,0.0297997849639781,0.159852331189312
0.4204,0.123534983199785,-0.105725179170602,-0.153328182581295,-0.054121844121797,0.0297931993815099,0.159847023292399
0.4206,0.123533678755082,-0.10571682268923,-0.153320293433789,-0.0541248926802321,0.0297866146787073,0.159841715369462
0.4208,0.123532373848139,-0.105708466956617,-0.153312404703608,-0.0541279404639762,0.0297800308554689,0.159836407420594
0.421,0.123531068479088,-0.105700111972722,-0.153304516390781,-0.0541309874731642,0.0297734479116928,0.159831099445886
0.4212,0.123529762648059,-0.105691757737502,-0.153296628495337,-0.0541340337079305,0.0297668658472775,0.159825791445432
0.4214,0.123528456355183,-0.105683404250915,-0.153288741017304,-0.0541370791684082,0.0297602846621213,0.159820483419324
0.4216,0.123527149600591,-0.105675051512921,-0.153280853956714,-0.0541401238547324,0.0297537043561226,0.159815175367653
0.4218,0.123525842384413,-0.105666699523475,-0.153272967313593,-0.0541431677670369,0.0297471249291797,0.159809867290512
0.422,0.123524534706781,-0.105658348282538,-0.153265081087972,-0.054146210905456,0.0297405463811911,0.159804559187994
0.4222,0.123523226567824,-0.105649997790066,-0.153257195279879,-0.0541492532701233,0.0297339687120552,0.159799251060189
0.4224,0.123521917967673,-0.105641648046018,-0.153249309889343,-0.0541522948611734,0.0297273919216699,0.159793942907192
0.4226,0.123520608906459,-0.105633299050352,-0.153241424916393,-0.0541553356787398,0.0297208160099341,0.159788634729092
0.4228,0.123519299384313,-0.105624950803026,-0.153233540361059,-0.0541583757229574,0.0297142409767462,0.159783326525984
0.423,0.123517989401364,-0.105616603303999,-0.153225656223368,-0.0541614149939595,0.029707666822004,0.159778018297958
0.4232,0.123516678957744,-0.105608256553227,-0.153217772503351,-0.0541644534918799,0.0297010935456064,0.159772710045107
0.4234,0.123515368053583,-0.105599910550669,-0.153209889201035,-0.0541674912168534,0.0296945211474519,0.159767401767522
0.4236,0.123514056689011,-0.105591565296283,-0.153202006316449,-0.0541705281690135,0.0296879496274385,0.159762093465296
0.4238,0.123512744864159,-0.105583220790027,-0.153194123849624,-0.0541735643484942,0.0296813789854649,0.159756785138521
0.424,0.123511432579157,-0.105574877031859,-0.153186241800586,-0.0541765997554295,0.0296748092214294,0.159751476787288
0.4242,0.123510119834135,-0.105566534021736,-0.153178360169365,-0.0541796343899533,0.0296682403352302,0.15974616841169
0.4244,0.123508806629224,-0.105558191759618,-0.15317047895599,-0.0541826682521992,0.0296616723267659,0.159740860011817
0.4246,0.123507492964555,-0.105549850245461,-0.15316259816049,-0.0541857013423017,0.0296551051959352,0.159735551587763
0.4248,0.123506178840256,-0.105541509479224,-0.153154717782892,-0.0541887336603939,0.0296485389426358,0.159730243139618
0.425,0.123504864256459,-0.105533169460864,-0.153146837823226,-0.0541917652066106,0.0296419735667671,0.159724934667475
0.4252,0.123503549213295,-0.10552483019034,-0.153138958281521,-0.0541947959810848,0.0296354090682264,0.159719626171425
0.4254,0.123502233710892,-0.10551649166761,-0.153131079157805,-0.0541978259839506,0.0296288454469131,0.15971431765156
0.4256,0.123500917749382,-0.10550815389263,-0.153123200452107,-0.0542008552153421,0.029622282702725,0.159709009107972
0.4258,0.123499601328894,-0.10549981686536,-0.153115322164454,-0.0542038836753925,0.0296157208355608,0.159703700540752
0.426,0.123498284449558,-0.105491480585757,-0.153107444294877,-0.0542069113642358,0.0296091598453191,0.159698391949992
0.4262,0.123496967111505,-0.105483145053778,-0.153099566843403,-0.0542099382820062,0.029602599731898,0.159693083335784
0.4264,0.123495649314865,-0.105474810269382,-0.153091689810061,-0.0542129644288367,0.0295960404951961,0.159687774698219
0.4266,0.123494331059768,-0.105466476232527,-0.15308381319488,-0.0542159898048612,0.0295894821351121,0.159682466037388
0.4268,0.123493012346343,-0.105458142943169,-0.153075936997887,-0.0542190144102137,0.0295829246515438,0.159677157353383
0.427,0.123491693174721,-0.105449810401268,-0.153068061219112,-0.0542220382450281,0.0295763680443902,0.159671848646296
0.4272,0.123490373545032,-0.105441478606781,-0.153060185858582,-0.0542250613094372,0.0295698123135498,0.159666539916218
0.4274,0.123489053457406,-0.105433147559666,-0.153052310916326,-0.0542280836035753,0.0295632574589207,0.159661231163241
0.4276,0.123487732911972,-0.105424817259879,-0.153044436392373,-0.0542311051275756,0.0295567034804016,0.159655922387455
0.4278,0.12348641190886,-0.10541648770738,-0.153036562286752,-0.0542341258815722,0.0295501503778911,0.159650613588953
0.428,0.123485090448201,-0.105408158902126,-0.153028688599489,-0.0542371458656987,0.0295435981512872,0.159645304767825
0.4282,0.123483768530125,-0.105399830844075,-0.153020815330614,-0.0542401650800879,0.029537046800489,0.159639995924162
0.4284,0.12348244615476,-0.105391503533184,-0.153012942480154,-0.0542431835248741,0.0295304963253946,0.159634687058058
0.4286,0.123481123322237,-0.105383176969411,-0.153005070048139,-0.0542462012001904,0.0295239467259026,0.159629378169601
0.4288,0.123479800032685,-0.105374851152713,-0.152997198034596,-0.0542492181061709,0.0295173980019113,0.159624069258884
0.429,0.123478476286235,-0.10536652608305,-0.152989326439554,-0.0542522342429484,0.0295108501533194,0.159618760325998
0.4292,0.123477152083015,-0.105358201760377,-0.152981455263041,-0.0542552496106569,0.0295043031800256,0.159613451371034
0.4294,0.123475827423156,-0.105349878184654,-0.152973584505084,-0.0542582642094298,0.0294977570819279,0.159608142394083
0.4296,0.123474502306788,-0.105341555355836,-0.152965714165713,-0.0542612780394004,0.0294912118589251,0.159602833395237
0.4298,0.12347317673404,-0.105333233273884,-0.152957844244955,-0.0542642911007018,0.0294846675109156,0.159597524374585
0.43,0.12347185070504,-0.105324911938752,-0.152949974742838,-0.0542673033934681,0.0294781240377985,0.159592215332221
0.4302,0.12347052421992,-0.105316591350401,-0.152942105659392,-0.0542703149178325,0.0294715814394711,0.159586906268233
0.4304,0.123469197278809,-0.105308271508786,-0.152934236994642,-0.0542733256739282,0.0294650397158329,0.159581597182714
0.4306,0.123467869881835,-0.105299952413866,-0.152926368748618,-0.0542763356618884,0.0294584988667823,0.159576288075754
0.4308,0.12346654202913,-0.105291634065598,-0.152918500921348,-0.0542793448818468,0.0294519588922176,0.159570978947445
0.431,0.123465213720822,-0.10528331646394,-0.152910633512859,-0.0542823533339367,0.0294454197920373,0.159565669797876
0.4312,0.12346388495704,-0.10527499960885,-0.15290276652318,-0.0542853610182912,0.0294388815661404,0.159560360627141
0.4314,0.123462555737914,-0.105266683500284,-0.152894899952339,-0.0542883679350439,0.0294323442144249,0.159555051435328
0.4316,0.123461226063573,-0.1052583681382,-0.152887033800363,-0.0542913740843278,0.0294258077367895,0.159549742222528
0.4318,0.123459895934148,-0.105250053522557,-0.15287916806728,-0.0542943794662761,0.0294192721331326,0.159544432988834
0.432,0.123458565349766,-0.105241739653312,-0.152871302753119,-0.0542973840810226,0.0294127374033532,0.159539123734335
0.4322,0.123457234310558,-0.105233426530421,-0.152863437857907,-0.0543003879287,0.0294062035473495,0.159533814459121
0.4324,0.123455902816652,-0.105225114153844,-0.152855573381672,-0.0543033910094416,0.0293996705650201,0.159528505163285
0.4326,0.123454570868178,-0.105216802523536,-0.152847709324442,-0.0543063933233806,0.0293931384562638,0.159523195846917
0.4328,0.123453238465266,-0.105208491639456,-0.152839845686245,-0.0543093948706503,0.0293866072209789,0.159517886510106
0.433,0.123451905608043,-0.105200181501561,-0.152831982467107,-0.0543123956513837,0.0293800768590641,0.159512577152945
0.4332,0.123450572296641,-0.105191872109809,-0.152824119667059,-0.0543153956657139,0.0293735473704178,0.159507267775523
0.4334,0.123449238531187,-0.105183563464157,-0.152816257286126,-0.0543183949137742,0.0293670187549388,0.159501958377931
0.4336,0.123447904311811,-0.105175255564562,-0.152808395324336,-0.0543213933956977,0.0293604910125255,0.159496648960259
0.4338,0.123446569638642,-0.105166948410982,-0.152800533781719,-0.0543243911116173,0.029353964143077,0.159491339522599
0.434,0.123445234511808,-0.105158642003374,-0.152792672658299,-0.0543273880616663,0.0293474381464911,0.159486030065041
0.4342,0.12344389893144,-0.105150336341696,-0.152784811954107,-0.0543303842459779,0.0293409130226668,0.159480720587674
0.4344,0.123442562897666,-0.105142031425905,-0.152776951669169,-0.0543333796646845,0.0293343887715026,0.15947541109059
0.4346,0.123441226410615,-0.105133727255959,-0.152769091803513,-0.0543363743179198,0.0293278653928974,0.159470101573879
0.4348,0.123439889470416,-0.105125423831815,-0.152761232357166,-0.0543393682058165,0.0293213428867493,0.159464792037631
0.435,0.123438552077199,-0.10511712115343,-0.152753373330156,-0.0543423613285074,0.0293148212529573,0.159459482481937
0.4352,0.123437214231091,-0.105108819220761,-0.152745514722511,-0.0543453536861259,0.02930830049142,0.159454172906887
0.4354,0.123435875932221,-0.105100518033767,-0.152737656534257,-0.0543483452788044,0.0293017806020358,0.159448863312571
0.4356,0.12343453718072,-0.105092217592404,-0.152729798765424,-0.0543513361066766,0.0292952615847034,0.15944355369908
0.4358,0.123433197976715,-0.105083917896629,-0.152721941416037,-0.0543543261698747,0.0292887434393214,0.159438244066504
0.436,0.123431858320336,-0.105075618946401,-0.152714084486124,-0.0543573154685321,0.0292822261657885,0.159432934414933
0.4362,0.12343051821171,-0.105067320741676,-0.152706227975714,-0.054360304002781,0.0292757097640035,0.159427624744457
0.4364,0.123429177650968,-0.105059023282411,-0.152698371884833,-0.054363291772755,0.0292691942338647,0.159422315055166
0.4366,0.123427836638237,-0.105050726568564,-0.152690516213508,-0.0543662787785869,0.029262679575271,0.159417005347151
0.4368,0.123426495173646,-0.105042430600093,-0.152682660961767,-0.0543692650204089,0.0292561657881209,0.159411695620502
0.437,0.123425153257325,-0.105034135376954,-0.152674806129638,-0.0543722504983542,0.0292496528723133,0.159406385875308
0.4372,0.123423810889401,-0.105025840899104,-0.152666951717147,-0.0543752352125558,0.0292431408277463,0.15940107611166
0.4374,0.123422468070003,-0.105017547166502,-0.152659097724323,-0.0543782191631463,0.029236629654319,0.159395766329648
0.4376,0.123421124799261,-0.105009254179103,-0.152651244151191,-0.0543812023502582,0.02923011935193,0.159390456529361
0.4378,0.123419781077302,-0.105000961936866,-0.15264339099778,-0.0543841847740245,0.0292236099204778,0.159385146710891
0.438,0.123418436904255,-0.104992670439748,-0.152635538264116,-0.0543871664345779,0.0292171013598616,0.159379836874325
0.4382,0.123417092280249,-0.104984379687705,-0.152627685950228,-0.0543901473320512,0.0292105936699791,0.159374527019756
0.4384,0.123415747205411,-0.104976089680695,-0.152619834056141,-0.0543931274665771,0.0292040868507297,0.159369217147272
0.4386,0.123414401679872,-0.104967800418676,-0.152611982581884,-0.0543961068382878,0.0291975809020121,0.159363907256964
0.4388,0.123413055703758,-0.104959511901604,-0.152604131527483,-0.0543990854473166,0.0291910758237246,0.15935859734892
0.439,0.123411709277199,-0.104951224129436,-0.152596280892965,-0.0544020632937957,0.0291845716157664,0.159353287423232
0.4392,0.123410362400322,-0.10494293710213,-0.152588430678358,-0.0544050403778581,0.0291780682780356,0.159347977479988
0.4394,0.123409015073257,-0.104934650819643,-0.152580580883689,-0.0544080166996364,0.0291715658104312,0.159342667519279
0.4396,0.123407667296132,-0.104926365281931,-0.152572731508984,-0.0544109922592626,0.0291650642128518,0.159337357541194
0.4398,0.123406319069074,-0.104918080488953,-0.15256488255427,-0.0544139670568695,0.0291585634851965,0.159332047545822
0.44,0.123404970392212,-0.104909796440664,-0.152557034019576,-0.0544169410925902,0.0291520636273636,0.159326737533255
0.4402,0.123403621265675,-0.104901513137023,-0.152549185904927,-0.0544199143665565,0.0291455646392518,0.15932142750358
0.4404,0.123402271689591,-0.104893230577987,-0.152541338210351,-0.0544228868789016,0.0291390665207596,0.159316117456888
0.4406,0.123400921664088,-0.104884948763512,-0.152533490935874,-0.0544258586297575,0.0291325692717863,0.159310807393269
0.4408,0.123399571189293,-0.104876667693555,-0.152525644081524,-0.0544288296192568,0.0291260728922307,0.159305497312812
0.441,0.123398220265336,-0.104868387368074,-0.152517797647327,-0.054431799847532,0.0291195773819908,0.159300187215606
0.4412,0.123396868892344,-0.104860107787025,-0.15250995163331,-0.0544347693147155,0.0291130827409659,0.159294877101741
0.4414,0.123395517070446,-0.104851828950366,-0.1525021060395,-0.0544377380209399,0.0291065889690543,0.159289566971306
0.4416,0.12339416479977,-0.104843550858053,-0.152494260865925,-0.0544407059663374,0.029100096066155,0.159284256824391
0.4418,0.123392812080443,-0.104835273510044,-0.15248641611261,-0.0544436731510406,0.0290936040321671,0.159278946661085
0.442,0.123391458912593,-0.104826996906296,-0.152478571779582,-0.0544466395751815,0.0290871128669884,0.159273636481478
0.4422,0.12339010529635,-0.104818721046766,-0.152470727866869,-0.0544496052388932,0.0290806225705183,0.159268326285659
0.4424,0.12338875123184,-0.10481044593141,-0.152462884374496,-0.0544525701423073,0.0290741331426558,0.159263016073717
0.4426,0.123387396719192,-0.104802171560185,-0.152455041302491,-0.0544555342855563,0.0290676445832995,0.159257705845742
0.4428,0.123386041758533,-0.10479389793305,-0.152447198650881,-0.0544584976687729,0.0290611568923478,0.159252395601822
0.443,0.123384686349992,-0.104785625049959,-0.152439356419692,-0.0544614602920888,0.0290546700696995,0.159247085342048
0.4432,0.123383330493696,-0.104777352910872,-0.15243151460895,-0.0544644221556368,0.0290481841152539,0.159241775066508
0.4434,0.123381974189774,-0.104769081515743,-0.152423673218683,-0.0544673832595488,0.0290416990289089,0.159236464775292
0.4436,0.123380617438352,-0.104760810864531,-0.152415832248917,-0.0544703436039572,0.0290352148105642,0.159231154468488
0.4438,0.12337926023956,-0.104752540957192,-0.152407991699678,-0.0544733031889945,0.0290287314601178,0.159225844146186
0.444,0.123377902593524,-0.104744271793683,-0.152400151570993,-0.0544762620147922,0.0290222489774691,0.159220533808475
0.4442,0.123376544500372,-0.104736003373961,-0.152392311862889,-0.0544792200814832,0.0290157673625167,0.159215223455444
0.4444,0.123375185960233,-0.104727735697983,-0.152384472575392,-0.0544821773891991,0.0290092866151595,0.159209913087182
0.4446,0.123373826973233,-0.104719468765706,-0.152376633708529,-0.0544851339380728,0.0290028067352958,0.159204602703779
0.4448,0.1233724675395,-0.104711202577086,-0.152368795262326,-0.0544880897282353,0.0289963277228251,0.159199292305322
0.445,0.123371107659163,-0.104702937132081,-0.152360957236809,-0.0544910447598198,0.0289898495776457,0.159193981891901
0.4452,0.123369747332349,-0.104694672430647,-0.152353119632005,-0.0544939990329578,0.0289833722996564,0.159188671463605
0.4454,0.123368386559185,-0.104686408472742,-0.152345282447941,-0.0544969525477818,0.0289768958887564,0.159183361020523
0.4456,0.123367025339798,-0.104678145258321,-0.152337445684643,-0.0544999053044235,0.0289704203448442,0.159178050562744
0.4458,0.123365663674317,-0.104669882787342,-0.152329609342136,-0.0545028573030151,0.0289639456678186,0.159172740090357
0.446,0.123364301562869,-0.104661621059761,-0.152321773420448,-0.0545058085436884,0.0289574718575789,0.15916742960345
0.4462,0.123362939005582,-0.104653360075536,-0.152313937919605,-0.0545087590265761,0.0289509989140235,0.159162119102112
0.4464,0.123361576002582,-0.104645099834623,-0.152306102839633,-0.0545117087518093,0.0289445268370513,0.159156808586432
0.4466,0.123360212553998,-0.104636840336979,-0.152298268180559,-0.0545146577195207,0.028938055626561,0.1591514980565
0.4468,0.123358848659956,-0.10462858158256,-0.152290433942408,-0.054517605929842,0.0289315852824516,0.159146187512402
0.447,0.123357484320585,-0.104620323571324,-0.152282600125207,-0.054520553382905,0.0289251158046221,0.159140876954229
0.4472,0.123356119536011,-0.104612066303227,-0.152274766728982,-0.0545235000788418,0.0289186471929713,0.159135566382069
0.4474,0.123354754306362,-0.104603809778226,-0.152266933753759,-0.0545264460177843,0.0289121794473979,0.15913025579601
0.4476,0.123353388631765,-0.104595553996277,-0.152259101199565,-0.054529391199864,0.0289057125678007,0.159124945196141
0.4478,0.123352022512347,-0.104587298957338,-0.152251269066426,-0.0545323356252135,0.0288992465540788,0.159119634582551
0.448,0.123350655948236,-0.104579044661364,-0.152243437354367,-0.0545352792939642,0.028892781406131,0.159114323955329
0.4482,0.123349288939559,-0.104570791108314,-0.152235606063415,-0.0545382222062481,0.0288863171238559,0.159109013314562
0.4484,0.123347921486443,-0.104562538298142,-0.152227775193596,-0.054541164362197,0.0288798537071528,0.159103702660339
0.4486,0.123346553589015,-0.104554286230806,-0.152219944744936,-0.0545441057619427,0.0288733911559202,0.159098391992749
0.4488,0.123345185247403,-0.104546034906264,-0.152212114717461,-0.0545470464056166,0.0288669294700574,0.15909308131188
0.449,0.123343816461733,-0.10453778432447,-0.152204285111197,-0.0545499862933513,0.028860468649463,0.159087770617821
0.4492,0.123342447232134,-0.104529534485382,-0.152196455926169,-0.054552925425278,0.0288540086940355,0.15908245991066
0.4494,0.12334107755873,-0.104521285388957,-0.152188627162405,-0.0545558638015285,0.0288475496036751,0.159077149190486
0.4496,0.123339707441651,-0.104513037035151,-0.15218079881993,-0.0545588014222343,0.0288410913782795,0.159071838457385
0.4498,0.123338336881022,-0.104504789423921,-0.15217297089877,-0.0545617382875277,0.0288346340177479,0.159066527711449
0.45,0.123336965876971,-0.104496542555223,-0.15216514339895,-0.0545646743975401,0.0288281775219793,0.159061216952763
0.4502,0.123335594429625,-0.104488296429014,-0.152157316320498,-0.0545676097524027,0.0288217218908726,0.159055906181417
0.4504,0.12333422253911,-0.104480051045251,-0.152149489663437,-0.0545705443522478,0.0288152671243266,0.159050595397498
0.4506,0.123332850205555,-0.104471806403889,-0.152141663427795,-0.0545734781972066,0.0288088132222403,0.159045284601096
0.4508,0.123331477429084,-0.104463562504886,-0.152133837613597,-0.0545764112874112,0.0288023601845127,0.159039973792298
0.451,0.123330104209827,-0.104455319348199,-0.15212601222087,-0.054579343622993,0.0287959080110427,0.159034662971191
0.4512,0.123328730547908,-0.104447076933783,-0.152118187249638,-0.0545822752040831,0.0287894567017293,0.159029352137866
0.4514,0.123327356443456,-0.104438835261595,-0.152110362699927,-0.0545852060308138,0.0287830062564713,0.159024041292409
0.4516,0.123325981896596,-0.104430594331592,-0.152102538571764,-0.0545881361033163,0.0287765566751675,0.159018730434908
0.4518,0.123324606907456,-0.10442235414373,-0.152094714865174,-0.0545910654217216,0.0287701079577175,0.159013419565452
0.452,0.123323231476162,-0.104414114697966,-0.152086891580182,-0.0545939939861628,0.0287636601040191,0.159008108684129
0.4522,0.123321855602842,-0.104405875994256,-0.152079068716815,-0.0545969217967694,0.0287572131139726,0.159002797791025
0.4524,0.123320479287621,-0.104397638032557,-0.152071246275097,-0.054599848853674,0.0287507669874763,0.158997486886231
0.4526,0.123319102530627,-0.104389400812825,-0.152063424255056,-0.0546027751570082,0.028744321724429,0.158992175969833
0.4528,0.123317725331986,-0.104381164335016,-0.152055602656715,-0.0546057007069031,0.0287378773247295,0.158986865041919
0.453,0.123316347691824,-0.104372928599088,-0.152047781480101,-0.0546086255034899,0.0287314337882774,0.158981554102578
0.4532,0.123314969610268,-0.104364693604996,-0.15203996072524,-0.0546115495469005,0.0287249911149714,0.158976243151897
0.4534,0.123313591087446,-0.104356459352697,-0.152032140392156,-0.0546144728372663,0.0287185493047104,0.158970932189963
0.4536,0.123312212123483,-0.104348225842147,-0.152024320480877,-0.0546173953747182,0.0287121083573939,0.158965621216865
