"time","N_pump.y","Source.ports[1].m_flow","Source.ports[1].p","Source.ports[1].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","pump.port_b.m_flow","pump.port_b.p","pump.port_b.h_outflow","valveOpening.y","Valve.port_b.m_flow","Valve.port_b.p","Valve.port_b.h_outflow","Valve.minLimiter.y"
1.634,190.2,-0.101360389327254,100000,84011.8111671368,0.101360389327254,100000,84011.8111671368,-0.101360389327254,110273.937224581,84024.6766790813,1,-0.101360389327254,100000,84024.6766790813,1
1.636,190.8,-0.101680141114823,100000,84011.8111671368,0.101680141114823,100000,84011.8111671368,-0.101680141114823,110338.859554667,84024.7579775328,1,-0.101680141114823,100000,84024.7579775328,1
1.638,191.4,-0.101999892930032,100000,84011.8111671368,0.101999892930032,100000,84011.8111671368,-0.101999892930032,110403.986368285,84024.8395320423,1,-0.101999892930032,100000,84024.8395320423,1
1.64,192,-0.102319644772969,100000,84011.8111671368,0.102319644772969,100000,84011.8111671368,-0.102319644772969,110469.317665472,84024.9213426099,1,-0.102319644772969,100000,84024.9213426099,1
1.642,192.6,-0.102639396643721,100000,84011.8111671368,0.102639396643721,100000,84011.8111671368,-0.102639396643721,110534.853446263,84025.0034092357,1,-0.102639396643721,100000,84025.0034092357,1
1.644,193.2,-0.102959148542373,100000,84011.8111671368,0.102959148542373,100000,84011.8111671368,-0.102959148542373,110600.593710694,84025.0857319196,1,-0.102959148542373,100000,84025.0857319196,1
1.646,193.8,-0.103278900469015,100000,84011.8111671368,0.103278900469015,100000,84011.8111671368,-0.103278900469015,110666.538458799,84025.1683106616,1,-0.103278900469015,100000,84025.1683106616,1
1.648,194.4,-0.103598652423731,100000,84011.8111671368,0.103598652423731,100000,84011.8111671368,-0.103598652423731,110732.687690617,84025.2511454617,1,-0.103598652423731,100000,84025.2511454617,1
1.65,195,-0.103918404406609,100000,84011.8111671368,0.103918404406609,100000,84011.8111671368,-0.103918404406609,110799.041406181,84025.3342363199,1,-0.103918404406609,100000,84025.3342363199,1
1.652,195.6,-0.104238156417737,100000,84011.8111671368,0.104238156417737,100000,84011.8111671368,-0.104238156417737,110865.599605528,84025.4175832362,1,-0.104238156417737,100000,84025.4175832362,1
1.654,196.2,-0.1045579084572,100000,84011.8111671368,0.1045579084572,100000,84011.8111671368,-0.1045579084572,110932.362288695,84025.5011862107,1,-0.1045579084572,100000,84025.5011862107,1
1.656,196.8,-0.104877660525086,100000,84011.8111671368,0.104877660525086,100000,84011.8111671368,-0.104877660525086,110999.329455718,84025.5850452433,1,-0.104877660525086,100000,84025.5850452433,1
1.658,197.4,-0.105197412621482,100000,84011.8111671368,0.105197412621482,100000,84011.8111671368,-0.105197412621482,111066.501106632,84025.6691603339,1,-0.105197412621482,100000,84025.6691603339,1
1.66,198,-0.105517164746475,100000,84011.8111671368,0.105517164746475,100000,84011.8111671368,-0.105517164746475,111133.877241476,84025.7535314827,1,-0.105517164746475,100000,84025.7535314827,1
1.662,198.6,-0.105836916900151,100000,84011.8111671368,0.105836916900151,100000,84011.8111671368,-0.105836916900151,111201.457860284,84025.8381586897,1,-0.105836916900151,100000,84025.8381586897,1
1.664,199.2,-0.106156669082598,100000,84011.8111671368,0.106156669082598,100000,84011.8111671368,-0.106156669082598,111269.242963095,84025.9230419547,1,-0.106156669082598,100000,84025.9230419547,1
1.666,199.8,-0.106476421293902,100000,84011.8111671368,0.106476421293902,100000,84011.8111671368,-0.106476421293902,111337.232549944,84026.0081812778,1,-0.106476421293902,100000,84026.0081812778,1
1.668,200.4,-0.10679617353415,100000,84011.8111671368,0.10679617353415,100000,84011.8111671368,-0.10679617353415,111405.42662087,84026.0935766591,1,-0.10679617353415,100000,84026.0935766591,1
1.67,201,-0.10711592580343,100000,84011.8111671368,0.10711592580343,100000,84011.8111671368,-0.10711592580343,111473.825175908,84026.1792280985,1,-0.10711592580343,100000,84026.1792280985,1
1.672,201.6,-0.107435678101828,100000,84011.8111671368,0.107435678101828,100000,84011.8111671368,-0.107435678101828,111542.428215096,84026.2651355959,1,-0.107435678101828,100000,84026.2651355959,1
1.674,202.2,-0.107755430429431,100000,84011.8111671368,0.107755430429431,100000,84011.8111671368,-0.107755430429431,111611.235738472,84026.3512991515,1,-0.107755430429431,100000,84026.3512991515,1
1.676,202.8,-0.108075182786326,100000,84011.8111671368,0.108075182786326,100000,84011.8111671368,-0.108075182786326,111680.247746072,84026.4377187652,1,-0.108075182786326,100000,84026.4377187652,1
1.678,203.4,-0.1083949351726,100000,84011.8111671368,0.1083949351726,100000,84011.8111671368,-0.1083949351726,111749.464237935,84026.5243944371,1,-0.1083949351726,100000,84026.5243944371,1
1.68,204,-0.10871468758834,100000,84011.8111671368,0.10871468758834,100000,84011.8111671368,-0.10871468758834,111818.885214097,84026.611326167,1,-0.10871468758834,100000,84026.611326167,1
1.682,204.6,-0.109034440033632,100000,84011.8111671368,0.109034440033632,100000,84011.8111671368,-0.109034440033632,111888.510674598,84026.6985139551,1,-0.109034440033632,100000,84026.6985139551,1
1.684,205.2,-0.109354192508564,100000,84011.8111671368,0.109354192508564,100000,84011.8111671368,-0.109354192508564,111958.340619474,84026.7859578013,1,-0.109354192508564,100000,84026.7859578013,1
1.686,205.8,-0.109673945013223,100000,84011.8111671368,0.109673945013223,100000,84011.8111671368,-0.109673945013223,112028.375048763,84026.8736577055,1,-0.109673945013223,100000,84026.8736577055,1
1.688,206.4,-0.109993697547695,100000,84011.8111671368,0.109993697547695,100000,84011.8111671368,-0.109993697547695,112098.613962504,84026.9616136679,1,-0.109993697547695,100000,84026.9616136679,1
1.69,207,-0.110313450112067,100000,84011.8111671368,0.110313450112067,100000,84011.8111671368,-0.110313450112067,112169.057360735,84027.0498256885,1,-0.110313450112067,100000,84027.0498256885,1
1.692,207.6,-0.110633202706427,100000,84011.8111671368,0.110633202706427,100000,84011.8111671368,-0.110633202706427,112239.705243493,84027.1382937671,1,-0.110633202706427,100000,84027.1382937671,1
1.694,208.2,-0.110952955330861,100000,84011.8111671368,0.110952955330861,100000,84011.8111671368,-0.110952955330861,112310.557610818,84027.2270179038,1,-0.110952955330861,100000,84027.2270179038,1
1.696,208.8,-0.111272707985456,100000,84011.8111671368,0.111272707985456,100000,84011.8111671368,-0.111272707985456,112381.614462749,84027.3159980987,1,-0.111272707985456,100000,84027.3159980987,1
1.698,209.4,-0.1115924606703,100000,84011.8111671368,0.1115924606703,100000,84011.8111671368,-0.1115924606703,112452.875799322,84027.4052343517,1,-0.1115924606703,100000,84027.4052343517,1
1.7,210,-0.111912213385478,100000,84011.8111671368,0.111912213385478,100000,84011.8111671368,-0.111912213385478,112524.341620579,84027.4947266628,1,-0.111912213385478,100000,84027.4947266628,1
1.702,210.6,-0.112231966131078,100000,84011.8111671368,0.112231966131078,100000,84011.8111671368,-0.112231966131078,112596.011926556,84027.584475032,1,-0.112231966131078,100000,84027.584475032,1
1.704,211.2,-0.112551718907186,100000,84011.8111671368,0.112551718907186,100000,84011.8111671368,-0.112551718907186,112667.886717293,84027.6744794593,1,-0.112551718907186,100000,84027.6744794593,1
1.706,211.8,-0.112871471713891,100000,84011.8111671368,0.112871471713891,100000,84011.8111671368,-0.112871471713891,112739.96599283,84027.7647399447,1,-0.112871471713891,100000,84027.7647399447,1
1.708,212.4,-0.113191224551278,100000,84011.8111671368,0.113191224551278,100000,84011.8111671368,-0.113191224551278,112812.249753205,84027.8552564883,1,-0.113191224551278,100000,84027.8552564883,1
1.71,213,-0.113510977419434,100000,84011.8111671368,0.113510977419434,100000,84011.8111671368,-0.113510977419434,112884.737998458,84027.9460290899,1,-0.113510977419434,100000,84027.9460290899,1
1.712,213.6,-0.113830730318447,100000,84011.8111671368,0.113830730318447,100000,84011.8111671368,-0.113830730318447,112957.430728628,84028.0370577497,1,-0.113830730318447,100000,84028.0370577497,1
1.714,214.2,-0.114150483248403,100000,84011.8111671368,0.114150483248403,100000,84011.8111671368,-0.114150483248403,113030.327943755,84028.1283424676,1,-0.114150483248403,100000,84028.1283424676,1
1.716,214.8,-0.11447023620939,100000,84011.8111671368,0.11447023620939,100000,84011.8111671368,-0.11447023620939,113103.429643878,84028.2198832436,1,-0.11447023620939,100000,84028.2198832436,1
1.718,215.4,-0.114789989201494,100000,84011.8111671368,0.114789989201494,100000,84011.8111671368,-0.114789989201494,113176.735829037,84028.3116800777,1,-0.114789989201494,100000,84028.3116800777,1
1.72,216,-0.115109742224801,100000,84011.8111671368,0.115109742224801,100000,84011.8111671368,-0.115109742224801,113250.246499272,84028.40373297,1,-0.115109742224801,100000,84028.40373297,1
1.722,216.6,-0.1154294952794,100000,84011.8111671368,0.1154294952794,100000,84011.8111671368,-0.1154294952794,113323.961654623,84028.4960419203,1,-0.1154294952794,100000,84028.4960419203,1
1.724,217.2,-0.115749248365377,100000,84011.8111671368,0.115749248365377,100000,84011.8111671368,-0.115749248365377,113397.88129513,84028.5886069288,1,-0.115749248365377,100000,84028.5886069288,1
1.726,217.8,-0.116069001482818,100000,84011.8111671368,0.116069001482818,100000,84011.8111671368,-0.116069001482818,113472.005420833,84028.6814279954,1,-0.116069001482818,100000,84028.6814279954,1
1.728,218.4,-0.116388754631811,100000,84011.8111671368,0.116388754631811,100000,84011.8111671368,-0.116388754631811,113546.334031772,84028.7745051201,1,-0.116388754631811,100000,84028.7745051201,1
1.73,219,-0.116708507812443,100000,84011.8111671368,0.116708507812443,100000,84011.8111671368,-0.116708507812443,113620.867127988,84028.8678383029,1,-0.116708507812443,100000,84028.8678383029,1
1.732,219.6,-0.117028261024801,100000,84011.8111671368,0.117028261024801,100000,84011.8111671368,-0.117028261024801,113695.604709521,84028.9614275438,1,-0.117028261024801,100000,84028.9614275438,1
1.734,220.2,-0.11734801426897,100000,84011.8111671368,0.11734801426897,100000,84011.8111671368,-0.11734801426897,113770.546776413,84029.0552728429,1,-0.11734801426897,100000,84029.0552728429,1
1.736,220.8,-0.117667767545039,100000,84011.8111671368,0.117667767545039,100000,84011.8111671368,-0.117667767545039,113845.693328703,84029.1493742,1,-0.117667767545039,100000,84029.1493742,1
1.738,221.4,-0.117987520853095,100000,84011.8111671368,0.117987520853095,100000,84011.8111671368,-0.117987520853095,113921.044366432,84029.2437316153,1,-0.117987520853095,100000,84029.2437316153,1
1.74,222,-0.118307274193224,100000,84011.8111671368,0.118307274193224,100000,84011.8111671368,-0.118307274193224,113996.599889643,84029.3383450887,1,-0.118307274193224,100000,84029.3383450887,1
1.742,222.6,-0.118627027565512,100000,84011.8111671368,0.118627027565512,100000,84011.8111671368,-0.118627027565512,114072.359898375,84029.4332146202,1,-0.118627027565512,100000,84029.4332146202,1
1.744,223.2,-0.118946780970048,100000,84011.8111671368,0.118946780970048,100000,84011.8111671368,-0.118946780970048,114148.324392669,84029.5283402098,1,-0.118946780970048,100000,84029.5283402098,1
1.746,223.8,-0.119266534406918,100000,84011.8111671368,0.119266534406918,100000,84011.8111671368,-0.119266534406918,114224.493372568,84029.6237218575,1,-0.119266534406918,100000,84029.6237218575,1
1.748,224.4,-0.119586287876208,100000,84011.8111671368,0.119586287876208,100000,84011.8111671368,-0.119586287876208,114300.866838112,84029.7193595634,1,-0.119586287876208,100000,84029.7193595634,1
1.75,225,-0.119906041378006,100000,84011.8111671368,0.119906041378006,100000,84011.8111671368,-0.119906041378006,114377.444789343,84029.8152533273,1,-0.119906041378006,100000,84029.8152533273,1
1.752,225.6,-0.120225794912399,100000,84011.8111671368,0.120225794912399,100000,84011.8111671368,-0.120225794912399,114454.227226303,84029.9114031494,1,-0.120225794912399,100000,84029.9114031494,1
1.754,226.2,-0.120545548479474,100000,84011.8111671368,0.120545548479474,100000,84011.8111671368,-0.120545548479474,114531.214149034,84030.0078090296,1,-0.120545548479474,100000,84030.0078090296,1
1.756,226.8,-0.120865302079317,100000,84011.8111671368,0.120865302079317,100000,84011.8111671368,-0.120865302079317,114608.405557576,84030.1044709679,1,-0.120865302079317,100000,84030.1044709679,1
1.758,227.4,-0.121185055712015,100000,84011.8111671368,0.121185055712015,100000,84011.8111671368,-0.121185055712015,114685.801451973,84030.2013889643,1,-0.121185055712015,100000,84030.2013889643,1
1.76,228,-0.121504809377656,100000,84011.8111671368,0.121504809377656,100000,84011.8111671368,-0.121504809377656,114763.401832266,84030.2985630188,1,-0.121504809377656,100000,84030.2985630188,1
1.762,228.6,-0.121824563076326,100000,84011.8111671368,0.121824563076326,100000,84011.8111671368,-0.121824563076326,114841.206698498,84030.3959931315,1,-0.121824563076326,100000,84030.3959931315,1
1.764,229.2,-0.122144316808112,100000,84011.8111671368,0.122144316808112,100000,84011.8111671368,-0.122144316808112,114919.21605071,84030.4936793022,1,-0.122144316808112,100000,84030.4936793022,1
1.766,229.8,-0.122464070573101,100000,84011.8111671368,0.122464070573101,100000,84011.8111671368,-0.122464070573101,114997.429888946,84030.5916215311,1,-0.122464070573101,100000,84030.5916215311,1
1.768,230.4,-0.12278382437138,100000,84011.8111671368,0.12278382437138,100000,84011.8111671368,-0.12278382437138,115075.848213247,84030.6898198181,1,-0.12278382437138,100000,84030.6898198181,1
1.77,231,-0.123103578203036,100000,84011.8111671368,0.123103578203036,100000,84011.8111671368,-0.123103578203036,115154.471023656,84030.7882741632,1,-0.123103578203036,100000,84030.7882741632,1
1.772,231.6,-0.123423332068155,100000,84011.8111671368,0.123423332068155,100000,84011.8111671368,-0.123423332068155,115233.298320217,84030.8869845664,1,-0.123423332068155,100000,84030.8869845664,1
1.774,232.2,-0.123743085966825,100000,84011.8111671368,0.123743085966825,100000,84011.8111671368,-0.123743085966825,115312.330102972,84030.9859510278,1,-0.123743085966825,100000,84030.9859510278,1
1.776,232.8,-0.124062839899133,100000,84011.8111671368,0.124062839899133,100000,84011.8111671368,-0.124062839899133,115391.566371963,84031.0851735472,1,-0.124062839899133,100000,84031.0851735472,1
1.778,233.4,-0.124382593865166,100000,84011.8111671368,0.124382593865166,100000,84011.8111671368,-0.124382593865166,115471.007127235,84031.1846521248,1,-0.124382593865166,100000,84031.1846521248,1
1.78,234,-0.12470234786501,100000,84011.8111671368,0.12470234786501,100000,84011.8111671368,-0.12470234786501,115550.65236883,84031.2843867605,1,-0.12470234786501,100000,84031.2843867605,1
1.782,234.6,-0.125022101898752,100000,84011.8111671368,0.125022101898752,100000,84011.8111671368,-0.125022101898752,115630.502096791,84031.3843774543,1,-0.125022101898752,100000,84031.3843774543,1
1.784,235.2,-0.125341855966479,100000,84011.8111671368,0.125341855966479,100000,84011.8111671368,-0.125341855966479,115710.556311162,84031.4846242062,1,-0.125341855966479,100000,84031.4846242062,1
1.786,235.8,-0.125661610068278,100000,84011.8111671368,0.125661610068278,100000,84011.8111671368,-0.125661610068278,115790.815011987,84031.5851270162,1,-0.125661610068278,100000,84031.5851270162,1
1.788,236.4,-0.125981364204237,100000,84011.8111671368,0.125981364204237,100000,84011.8111671368,-0.125981364204237,115871.278199308,84031.6858858843,1,-0.125981364204237,100000,84031.6858858843,1
1.79,237,-0.126301118374441,100000,84011.8111671368,0.126301118374441,100000,84011.8111671368,-0.126301118374441,115951.94587317,84031.7869008106,1,-0.126301118374441,100000,84031.7869008106,1
1.792,237.6,-0.126620872578979,100000,84011.8111671368,0.126620872578979,100000,84011.8111671368,-0.126620872578979,116032.818033617,84031.888171795,1,-0.126620872578979,100000,84031.888171795,1
1.794,238.2,-0.126940626817936,100000,84011.8111671368,0.126940626817936,100000,84011.8111671368,-0.126940626817936,116113.894680693,84031.9896988375,1,-0.126940626817936,100000,84031.9896988375,1
1.796,238.8,-0.1272603810914,100000,84011.8111671368,0.1272603810914,100000,84011.8111671368,-0.1272603810914,116195.175814441,84032.091481938,1,-0.1272603810914,100000,84032.091481938,1
1.798,239.4,-0.127580135399457,100000,84011.8111671368,0.127580135399457,100000,84011.8111671368,-0.127580135399457,116276.661434906,84032.1935210968,1,-0.127580135399457,100000,84032.1935210968,1
1.8,240,-0.127899889742195,100000,84011.8111671368,0.127899889742195,100000,84011.8111671368,-0.127899889742195,116358.351542133,84032.2958163136,1,-0.127899889742195,100000,84032.2958163136,1
1.802,240.6,-0.1282196441197,100000,84011.8111671368,0.1282196441197,100000,84011.8111671368,-0.1282196441197,116440.246136165,84032.3983675885,1,-0.1282196441197,100000,84032.3983675885,1
1.804,241.2,-0.12853939853206,100000,84011.8111671368,0.12853939853206,100000,84011.8111671368,-0.12853939853206,116522.345217047,84032.5011749216,1,-0.12853939853206,100000,84032.5011749216,1
1.806,241.8,-0.128859152979361,100000,84011.8111671368,0.128859152979361,100000,84011.8111671368,-0.128859152979361,116604.648784823,84032.6042383127,1,-0.128859152979361,100000,84032.6042383127,1
1.808,242.4,-0.12917890746169,100000,84011.8111671368,0.12917890746169,100000,84011.8111671368,-0.12917890746169,116687.15683954,84032.707557762,1,-0.12917890746169,100000,84032.707557762,1
1.81,243,-0.129498661979134,100000,84011.8111671368,0.129498661979134,100000,84011.8111671368,-0.129498661979134,116769.86938124,84032.8111332694,1,-0.129498661979134,100000,84032.8111332694,1
1.812,243.6,-0.12981841653178,100000,84011.8111671368,0.12981841653178,100000,84011.8111671368,-0.12981841653178,116852.78640997,84032.9149648349,1,-0.12981841653178,100000,84032.9149648349,1
1.814,244.2,-0.130138171119715,100000,84011.8111671368,0.130138171119715,100000,84011.8111671368,-0.130138171119715,116935.907925774,84033.0190524586,1,-0.130138171119715,100000,84033.0190524586,1
1.816,244.8,-0.130457925743026,100000,84011.8111671368,0.130457925743026,100000,84011.8111671368,-0.130457925743026,117019.233928698,84033.1233961403,1,-0.130457925743026,100000,84033.1233961403,1
1.818,245.4,-0.130777680401799,100000,84011.8111671368,0.130777680401799,100000,84011.8111671368,-0.130777680401799,117102.764418787,84033.2279958802,1,-0.130777680401799,100000,84033.2279958802,1
1.82,246,-0.131097435096122,100000,84011.8111671368,0.131097435096122,100000,84011.8111671368,-0.131097435096122,117186.499396086,84033.3328516781,1,-0.131097435096122,100000,84033.3328516781,1
1.822,246.6,-0.131417189826082,100000,84011.8111671368,0.131417189826082,100000,84011.8111671368,-0.131417189826082,117270.43886064,84033.4379635342,1,-0.131417189826082,100000,84033.4379635342,1
1.824,247.2,-0.131736944591765,100000,84011.8111671368,0.131736944591765,100000,84011.8111671368,-0.131736944591765,117354.582812497,84033.5433314484,1,-0.131736944591765,100000,84033.5433314484,1
1.826,247.8,-0.132056699393258,100000,84011.8111671368,0.132056699393258,100000,84011.8111671368,-0.132056699393258,117438.9312517,84033.6489554208,1,-0.132056699393258,100000,84033.6489554208,1
1.828,248.4,-0.132376454230649,100000,84011.8111671368,0.132376454230649,100000,84011.8111671368,-0.132376454230649,117523.484178296,84033.7548354512,1,-0.132376454230649,100000,84033.7548354512,1
1.83,249,-0.132696209104023,100000,84011.8111671368,0.132696209104023,100000,84011.8111671368,-0.132696209104023,117608.241592332,84033.8609715397,1,-0.132696209104023,100000,84033.8609715397,1
1.832,249.6,-0.133015964013469,100000,84011.8111671368,0.133015964013469,100000,84011.8111671368,-0.133015964013469,117693.203493852,84033.9673636864,1,-0.133015964013469,100000,84033.9673636864,1
1.834,250.2,-0.133335718959073,100000,84011.8111671368,0.133335718959073,100000,84011.8111671368,-0.133335718959073,117778.369882904,84034.0740118912,1,-0.133335718959073,100000,84034.0740118912,1
1.836,250.8,-0.133655473940921,100000,84011.8111671368,0.133655473940921,100000,84011.8111671368,-0.133655473940921,117863.740759533,84034.1809161541,1,-0.133655473940921,100000,84034.1809161541,1
1.838,251.4,-0.133975228959102,100000,84011.8111671368,0.133975228959102,100000,84011.8111671368,-0.133975228959102,117949.316123787,84034.2880764751,1,-0.133975228959102,100000,84034.2880764751,1
1.84,252,-0.134294984013701,100000,84011.8111671368,0.134294984013701,100000,84011.8111671368,-0.134294984013701,118035.09597571,84034.3954928542,1,-0.134294984013701,100000,84034.3954928542,1
1.842,252.6,-0.134614739104805,100000,84011.8111671368,0.134614739104805,100000,84011.8111671368,-0.134614739104805,118121.080315351,84034.5031652914,1,-0.134614739104805,100000,84034.5031652914,1
1.844,253.2,-0.134934494232503,100000,84011.8111671368,0.134934494232503,100000,84011.8111671368,-0.134934494232503,118207.269142756,84034.6110937868,1,-0.134934494232503,100000,84034.6110937868,1
1.846,253.8,-0.135254249396879,100000,84011.8111671368,0.135254249396879,100000,84011.8111671368,-0.135254249396879,118293.662457972,84034.7192783402,1,-0.135254249396879,100000,84034.7192783402,1
1.848,254.4,-0.135574004598022,100000,84011.8111671368,0.135574004598022,100000,84011.8111671368,-0.135574004598022,118380.260261045,84034.8277189518,1,-0.135574004598022,100000,84034.8277189518,1
1.85,255,-0.135893759836018,100000,84011.8111671368,0.135893759836018,100000,84011.8111671368,-0.135893759836018,118467.062552023,84034.9364156215,1,-0.135893759836018,100000,84034.9364156215,1
1.852,255.6,-0.136213515110954,100000,84011.8111671368,0.136213515110954,100000,84011.8111671368,-0.136213515110954,118554.069330953,84035.0453683493,1,-0.136213515110954,100000,84035.0453683493,1
1.854,256.2,-0.136533270422918,100000,84011.8111671368,0.136533270422918,100000,84011.8111671368,-0.136533270422918,118641.280597882,84035.1545771353,1,-0.136533270422918,100000,84035.1545771353,1
1.856,256.8,-0.136853025771995,100000,84011.8111671368,0.136853025771995,100000,84011.8111671368,-0.136853025771995,118728.696352858,84035.2640419793,1,-0.136853025771995,100000,84035.2640419793,1
1.858,257.4,-0.137172781158273,100000,84011.8111671368,0.137172781158273,100000,84011.8111671368,-0.137172781158273,118816.316595929,84035.3737628815,1,-0.137172781158273,100000,84035.3737628815,1
1.86,258,-0.137492536581839,100000,84011.8111671368,0.137492536581839,100000,84011.8111671368,-0.137492536581839,118904.141327141,84035.4837398417,1,-0.137492536581839,100000,84035.4837398417,1
1.862,258.6,-0.137812292042779,100000,84011.8111671368,0.137812292042779,100000,84011.8111671368,-0.137812292042779,118992.170546542,84035.5939728601,1,-0.137812292042779,100000,84035.5939728601,1
1.864,259.2,-0.138132047541181,100000,84011.8111671368,0.138132047541181,100000,84011.8111671368,-0.138132047541181,119080.404254181,84035.7044619366,1,-0.138132047541181,100000,84035.7044619366,1
1.866,259.8,-0.138451803077132,100000,84011.8111671368,0.138451803077132,100000,84011.8111671368,-0.138451803077132,119168.842450106,84035.8152070712,1,-0.138451803077132,100000,84035.8152070712,1
1.868,260.4,-0.138771558650718,100000,84011.8111671368,0.138771558650718,100000,84011.8111671368,-0.138771558650718,119257.485134364,84035.9262082639,1,-0.138771558650718,100000,84035.9262082639,1
1.87,261,-0.139091314262026,100000,84011.8111671368,0.139091314262026,100000,84011.8111671368,-0.139091314262026,119346.332307003,84036.0374655148,1,-0.139091314262026,100000,84036.0374655148,1
1.872,261.6,-0.139411069911144,100000,84011.8111671368,0.139411069911144,100000,84011.8111671368,-0.139411069911144,119435.383968073,84036.1489788237,1,-0.139411069911144,100000,84036.1489788237,1
1.874,262.2,-0.139730825598157,100000,84011.8111671368,0.139730825598157,100000,84011.8111671368,-0.139730825598157,119524.640117621,84036.2607481908,1,-0.139730825598157,100000,84036.2607481908,1
1.876,262.8,-0.140050581323154,100000,84011.8111671368,0.140050581323154,100000,84011.8111671368,-0.140050581323154,119614.100755696,84036.372773616,1,-0.140050581323154,100000,84036.372773616,1
1.878,263.4,-0.14037033708622,100000,84011.8111671368,0.14037033708622,100000,84011.8111671368,-0.14037033708622,119703.765882346,84036.4850550993,1,-0.14037033708622,100000,84036.4850550993,1
1.88,264,-0.140690092887444,100000,84011.8111671368,0.140690092887444,100000,84011.8111671368,-0.140690092887444,119793.635497621,84036.5975926407,1,-0.140690092887444,100000,84036.5975926407,1
1.882,264.6,-0.141009848726911,100000,84011.8111671368,0.141009848726911,100000,84011.8111671368,-0.141009848726911,119883.709601569,84036.7103862402,1,-0.141009848726911,100000,84036.7103862402,1
1.884,265.2,-0.141329604604709,100000,84011.8111671368,0.141329604604709,100000,84011.8111671368,-0.141329604604709,119973.988194239,84036.8234358979,1,-0.141329604604709,100000,84036.8234358979,1
1.886,265.8,-0.141649360520924,100000,84011.8111671368,0.141649360520924,100000,84011.8111671368,-0.141649360520924,120064.47127568,84036.9367416136,1,-0.141649360520924,100000,84036.9367416136,1
1.888,266.4,-0.141969116475644,100000,84011.8111671368,0.141969116475644,100000,84011.8111671368,-0.141969116475644,120155.158845942,84037.0503033875,1,-0.141969116475644,100000,84037.0503033875,1
1.89,267,-0.142288872468955,100000,84011.8111671368,0.142288872468955,100000,84011.8111671368,-0.142288872468955,120246.050905073,84037.1641212195,1,-0.142288872468955,100000,84037.1641212195,1
1.892,267.6,-0.142608628500945,100000,84011.8111671368,0.142608628500945,100000,84011.8111671368,-0.142608628500945,120337.147453123,84037.2781951096,1,-0.142608628500945,100000,84037.2781951096,1
1.894,268.2,-0.142928384571699,100000,84011.8111671368,0.142928384571699,100000,84011.8111671368,-0.142928384571699,120428.448490142,84037.3925250578,1,-0.142928384571699,100000,84037.3925250578,1
1.896,268.8,-0.143248140681306,100000,84011.8111671368,0.143248140681306,100000,84011.8111671368,-0.143248140681306,120519.95401618,84037.5071110642,1,-0.143248140681306,100000,84037.5071110642,1
1.898,269.4,-0.143567896829852,100000,84011.8111671368,0.143567896829852,100000,84011.8111671368,-0.143567896829852,120611.664031285,84037.6219531286,1,-0.143567896829852,100000,84037.6219531286,1
1.9,270,-0.143887653017423,100000,84011.8111671368,0.143887653017423,100000,84011.8111671368,-0.143887653017423,120703.578535508,84037.7370512512,1,-0.143887653017423,100000,84037.7370512512,1
1.902,270.6,-0.144207409244108,100000,84011.8111671368,0.144207409244108,100000,84011.8111671368,-0.144207409244108,120795.697528899,84037.8524054318,1,-0.144207409244108,100000,84037.8524054318,1
1.904,271.2,-0.144527165509992,100000,84011.8111671368,0.144527165509992,100000,84011.8111671368,-0.144527165509992,120888.021011508,84037.9680156706,1,-0.144527165509992,100000,84037.9680156706,1
1.906,271.8,-0.144846921815163,100000,84011.8111671368,0.144846921815163,100000,84011.8111671368,-0.144846921815163,120980.548983385,84038.0838819675,1,-0.144846921815163,100000,84038.0838819675,1
1.908,272.4,-0.145166678159707,100000,84011.8111671368,0.145166678159707,100000,84011.8111671368,-0.145166678159707,121073.28144458,84038.2000043226,1,-0.145166678159707,100000,84038.2000043226,1
1.91,273,-0.145486434543712,100000,84011.8111671368,0.145486434543712,100000,84011.8111671368,-0.145486434543712,121166.218395144,84038.3163827357,1,-0.145486434543712,100000,84038.3163827357,1
1.912,273.6,-0.145806190967264,100000,84011.8111671368,0.145806190967264,100000,84011.8111671368,-0.145806190967264,121259.359835128,84038.4330172069,1,-0.145806190967264,100000,84038.4330172069,1
1.914,274.2,-0.14612594743045,100000,84011.8111671368,0.14612594743045,100000,84011.8111671368,-0.14612594743045,121352.705764581,84038.5499077363,1,-0.14612594743045,100000,84038.5499077363,1
1.916,274.8,-0.146445703933358,100000,84011.8111671368,0.146445703933358,100000,84011.8111671368,-0.146445703933358,121446.256183555,84038.6670543238,1,-0.146445703933358,100000,84038.6670543238,1
1.918,275.4,-0.146765460476073,100000,84011.8111671368,0.146765460476073,100000,84011.8111671368,-0.146765460476073,121540.011092101,84038.7844569694,1,-0.146765460476073,100000,84038.7844569694,1
1.92,276,-0.147085217058684,100000,84011.8111671368,0.147085217058684,100000,84011.8111671368,-0.147085217058684,121633.97049027,84038.9021156731,1,-0.147085217058684,100000,84038.9021156731,1
1.922,276.6,-0.147404973681276,100000,84011.8111671368,0.147404973681276,100000,84011.8111671368,-0.147404973681276,121728.134378111,84039.0200304349,1,-0.147404973681276,100000,84039.0200304349,1
1.924,277.2,-0.147724730343937,100000,84011.8111671368,0.147724730343937,100000,84011.8111671368,-0.147724730343937,121822.502755678,84039.1382012548,1,-0.147724730343937,100000,84039.1382012548,1
