"time","heatCapacitor1.T","heatCapacitor2.T","pipe1.T","pipe2.T","pipe3.T"
0.0205,294.083240560854,295.016481121707,293.238481622953,293.326963245907,293.159285608475
0.021,294.103980744531,295.057961489062,293.242513826243,293.335027652486,293.159919686354
0.0215,294.124643091276,295.099286182552,293.246612456894,293.343224913788,293.160583794365
0.022,294.145233025197,295.140466050395,293.250770813734,293.351541627468,293.161280914705
0.0225,294.165739919823,295.181479839647,293.255002025154,293.360004050308,293.162005204894
0.023,294.186163775154,295.222327550308,293.259306091155,293.36861218231,293.162756664932
0.0235,294.20650459119,295.263009182379,293.263683011736,293.377366023472,293.163535294819
0.024,294.22676236793,295.30352473586,293.268132786897,293.386265573794,293.164341094555
0.0245,294.246937105375,295.34387421075,293.272655416639,293.395310833278,293.165174064141
0.025,294.267030394178,295.384060788355,293.277248944089,293.404497888177,293.166034974307
0.0255,294.287054108472,295.424108216944,293.281898761309,293.413797522617,293.166929578526
0.026,294.30700036462,295.46400072924,293.286614567001,293.423229134001,293.167854056874
0.0265,294.326869820908,295.503739641815,293.291395551322,293.432791102644,293.168808728315
0.027,294.346663135618,295.543326271236,293.29624090443,293.44248180886,293.169793911813
0.0275,294.366380967037,295.582761934074,293.301149816482,293.452299632964,293.170809926333
0.028,294.386023973448,295.622047946896,293.306121477635,293.46224295527,293.171857090837
0.0285,294.405592813137,295.661185626274,293.311155078047,293.472310156093,293.172935724291
0.029,294.425088144388,295.700176288775,293.316249807874,293.482499615748,293.174046145659
0.0295,294.444510625485,295.739021250969,293.321404857274,293.492809714548,293.175188673903
0.03,294.463860914713,295.777721829425,293.326619416405,293.503238832809,293.176363627989
0.0305,294.483139670357,295.816279340713,293.331892675423,293.513785350845,293.177571326881
0.031,294.502347550701,295.854695101401,293.337223824485,293.524447648971,293.178812089541
0.0315,294.52148521403,295.892970428059,293.34261205375,293.5352241075,293.180086234936
0.032,294.540553318628,295.931106637256,293.348056553374,293.546113106748,293.181394082027
0.0325,294.559553451337,295.969106902674,293.353555421446,293.557110842891,293.182735805102
0.033,294.57848689214,296.006973784279,293.359107116944,293.568214233889,293.184111626255
0.0335,294.597353263508,296.044706527017,293.364712048241,293.579424096482,293.185522025843
0.034,294.616153261329,296.082306522658,293.370369361271,293.590738722542,293.18696731697
0.0345,294.634887581487,296.119775162973,293.376078201968,293.602156403936,293.188447812742
0.035,294.653556919868,296.157113839736,293.381837716268,293.613675432536,293.189963826264
0.0355,294.672161972358,296.194323944716,293.387647050105,293.62529410021,293.191515670641
0.036,294.690703434843,296.231406869685,293.393505349414,293.637010698828,293.193103658979
0.0365,294.709182003208,296.268364006415,293.39941176013,293.64882352026,293.194728104384
0.037,294.727598373339,296.305196746678,293.405365428188,293.660730856375,293.19638931996
0.0375,294.745953241122,296.341906482244,293.411365499522,293.672730999043,293.198087618813
0.038,294.764247302443,296.378494604885,293.417411120067,293.684822240134,293.199823314048
0.0385,294.782481253187,296.414962506373,293.423501435758,293.697002871517,293.201596718771
0.039,294.800654526738,296.451309053477,293.42963720201,293.70927440402,293.203406871684
0.0395,294.818763514079,296.487527028158,293.435823052795,293.721646105591,293.205249740405
0.04,294.836813054305,296.523626108609,293.442052852144,293.734105704289,293.207129820309
0.0405,294.85480374788,296.559607495761,293.448325867637,293.746651735274,293.20904732818
0.041,294.872736195272,296.595472390543,293.454641366853,293.759282733705,293.211002480804
0.0415,294.890610996944,296.631221993887,293.460998617372,293.771997234744,293.212995494967
0.042,294.908428753362,296.666857506724,293.467396886775,293.784793773549,293.215026587454
0.0425,294.926190064992,296.702380129983,293.473835442641,293.797670885281,293.21709597505
0.043,294.943895532298,296.737791064596,293.48031355255,293.8106271051,293.219203874541
0.0435,294.961545755746,296.773091511493,293.486830484083,293.823660968166,293.221350502712
0.044,294.979141335802,296.808282671605,293.493385504819,293.836771009638,293.223536076348
0.0445,294.996682872931,296.843365745862,293.499977882338,293.849955764677,293.225760812236
0.045,295.014170967598,296.878341935196,293.506606884221,293.863213768442,293.22802492716
0.0455,295.031606220268,296.913212440536,293.513271778047,293.876543556094,293.230328637906
0.046,295.048982688184,296.947965376367,293.51998013814,293.88996027628,293.232666151808
0.0465,295.066305968767,296.982611937535,293.526724888349,293.903449776699,293.235042274976
0.047,295.08357665287,297.017153305739,293.533505308462,293.917010616924,293.237457215364
0.0475,295.100795238662,297.051590477325,293.54032079592,293.930641591841,293.239911095809
0.048,295.117962224318,297.085924448636,293.547170748168,293.944341496336,293.242404039148
0.0485,295.135078108009,297.120156216018,293.554054562647,293.958109125294,293.244936168219
0.049,295.152143387907,297.154286775815,293.560971636801,293.971943273602,293.247507605858
0.0495,295.169158562185,297.188317124371,293.567921368073,293.985842736145,293.250118474903
0.05,295.186124129016,297.222248258031,293.574903153905,293.999806307809,293.252768898191
0.0505,295.20304058657,297.25608117314,293.58191639174,294.01383278348,293.255458998558
0.051,295.219908433021,297.289816866042,293.588960479022,294.027920958043,293.258188898842
0.0515,295.236728166541,297.323456333083,293.596034813192,294.042069626385,293.260958721881
0.052,295.253500285303,297.357000570605,293.603138791695,294.05627758339,293.26376859051
0.0525,295.270221587492,297.390443174983,293.610276509326,294.070553018653,293.266615382069
0.053,295.286894144369,297.423788288738,293.617445366399,294.084890732799,293.269500599253
0.0535,295.303519428946,297.457038857891,293.62464352274,294.099287045481,293.272425219994
0.054,295.320097862511,297.490195725021,293.631870473401,294.113740946801,293.275389299689
0.0545,295.336629866353,297.523259732705,293.639125713431,294.128251426863,293.278392893736
0.055,295.35311586176,297.55623172352,293.646408737884,294.142817475768,293.281436057532
0.0555,295.369556270022,297.589112540043,293.65371904181,294.157438083619,293.284518846474
0.056,295.385951512426,297.621903024852,293.66105612026,294.172112240519,293.28764131596
0.0565,295.402302010262,297.654604020523,293.668419468286,294.186838936571,293.290803521388
0.057,295.418608184817,297.687216369635,293.675808580939,294.201617161877,293.294005518155
0.0575,295.434870457382,297.719740914763,293.68322295327,294.21644590654,293.297247361657
0.058,295.451089249243,297.752178498486,293.690662080332,294.231324160663,293.300529107294
0.0585,295.46726498169,297.78452996338,293.698125457174,294.246250914348,293.303850810461
0.059,295.48339613074,297.81679226148,293.705615050657,294.261230101313,293.307210892447
0.0595,295.499482731192,297.848965462384,293.713130846933,294.276261693867,293.310609083982
0.06,295.515526665972,297.881053331943,293.72067048379,294.291340967579,293.3140466683
0.0605,295.531528297412,297.913056594823,293.728233531191,294.306467062383,293.317523651272
0.061,295.547487987844,297.944975975688,293.735819559104,294.321639118207,293.32104003877
0.0615,295.563406099602,297.976812199203,293.743428137492,294.336856274984,293.324595836666
0.062,295.579282995017,298.008565990033,293.751058836322,294.352117672643,293.328191050833
0.0625,295.595119036421,298.040238072843,293.758711225559,294.367422451117,293.33182568714
0.063,295.610914586149,298.071829172297,293.766384875168,294.382769750336,293.335499751461
0.0635,295.626670006531,298.103340013061,293.774079355115,294.39815871023,293.339213249667
0.064,295.6423856599,298.134771319799,293.781794235366,294.413588470732,293.342966187629
0.0645,295.658061908589,298.166123817177,293.789529085885,294.42905817177,293.34675857122
0.065,295.67369911493,298.197398229859,293.797283476639,294.444566953278,293.350590406311
0.0655,295.689297030809,298.228594061617,293.805057753318,294.460115506636,293.354461214969
0.066,295.704854886823,298.259709773645,293.812852924042,294.475705848085,293.358370106113
0.0665,295.720374171681,298.290748343362,293.820667127432,294.491334254864,293.362317978321
0.067,295.735855176518,298.321710353035,293.828500023929,294.507000047857,293.366304781035
0.0675,295.751298189178,298.352596378355,293.836351278152,294.522702556304,293.370330461092
0.068,295.766703494217,298.383406988433,293.844220558903,294.538441117806,293.374394962724
0.0685,295.782071372901,298.414142745802,293.852107539162,294.554215078324,293.378498227552
0.069,295.797402103208,298.444804206415,293.860011896088,294.570023792177,293.382640194594
0.0695,295.812695959825,298.47539191965,293.867933311022,294.585866622045,293.38682080026
0.07,295.827953214152,298.505906428303,293.875871469484,294.601742938967,293.391039978351
0.0705,295.843174134297,298.536348268594,293.883826061171,294.617652122342,293.395297660065
0.071,295.858358985082,298.566717970163,293.891796779964,294.633593559928,293.39959377399
0.0715,295.873508028036,298.597016056073,293.899783323921,294.649566647842,293.403928246108
0.072,295.888621506896,298.627243013791,293.907785413568,294.665570827136,293.408300996226
0.0725,295.903699501209,298.657399002419,293.915802976409,294.681605952818,293.412711901965
0.073,295.918742397365,298.68748479473,293.923835553229,294.697671106458,293.417160914627
0.0735,295.933750437258,298.717500874517,293.931882866973,294.713765733945,293.421647948175
0.074,295.948723859194,298.747447718388,293.939944645144,294.729889290288,293.426172913887
0.0745,295.963662897884,298.777325795768,293.948020619808,294.746041239616,293.430735720363
0.075,295.97856778445,298.807135568901,293.956110527591,294.762221055183,293.43533627352
0.0755,295.993438746422,298.836877492844,293.964214109682,294.778428219363,293.439974476595
0.076,296.008276007736,298.866552015473,293.972331111827,294.794662223655,293.444650230142
0.0765,296.02307978874,298.89615957748,293.980461284338,294.810922568675,293.449363432035
0.077,296.037850306187,298.925700612374,293.988604382083,294.827208764165,293.454113977468
0.0775,296.052587773241,298.955175546481,293.996760164494,294.843520328988,293.45890175895
0.078,296.067292399472,298.984584798944,294.004928395564,294.859856791128,293.463726666312
0.0785,296.08196439086,299.01392878172,294.013108843846,294.876217687692,293.468588586704
0.079,296.096604567578,299.043209135156,294.021300493199,294.892600986398,293.473488048155
0.0795,296.111212798524,299.072425597048,294.029503542763,294.909007085525,293.478424588788
0.08,296.125789212024,299.101578424048,294.037717860213,294.925435720426,293.483398018041
0.0805,296.140334024344,299.130668048688,294.045943200852,294.941886401704,293.488408238016
0.081,296.154847449268,299.159694898537,294.054179323124,294.958358646249,293.493455149297
0.0815,296.169329698101,299.188659396201,294.062425988616,294.974851977231,293.498538650939
0.082,296.183780979664,299.217561959328,294.070682962054,294.991365924108,293.503658640475
0.0825,296.1982015003,299.2464030006,294.078950011309,295.007900022619,293.508815013913
0.083,296.212591463869,299.275182927739,294.087226907394,295.024453814787,293.514007665739
0.0835,296.226951071753,299.303902143505,294.09551342446,295.041026848921,293.519236488911
0.084,296.241280522849,299.332561045697,294.103809339806,295.057618679611,293.524501374866
0.0845,296.255580013576,299.361160027151,294.112114433867,295.074228867734,293.529802213516
0.085,296.269849737871,299.389699475742,294.120428490225,295.090856980449,293.535138893249
0.0855,296.284089887191,299.418179774382,294.128751295599,295.107502591199,293.540511300928
0.086,296.298300650511,299.446601301022,294.137082639855,295.124165279711,293.545919321892
0.0865,296.312482214326,299.474964428652,294.145422315998,295.140844631996,293.551362839957
0.087,296.326634762649,299.503269525299,294.153770120175,295.157540240349,293.556841737413
0.0875,296.340758477014,299.531516954028,294.162125851675,295.174251703349,293.562355895028
0.088,296.354853536471,299.559707072943,294.17048931293,295.190978625859,293.567905192043
0.0885,296.368920117593,299.587840235185,294.178860309513,295.207720619026,293.573489506179
0.089,296.382958394468,299.615916788936,294.187238650139,295.224477300279,293.579108713629
0.0895,296.396968538706,299.643937077412,294.195624146667,295.241248293334,293.584762689063
0.09,296.410950719436,299.671901438871,294.204016614094,295.258033228188,293.590451305628
0.0905,296.424905103304,299.699810206607,294.212415870562,295.274831741125,293.596174434945
0.091,296.438831854476,299.727663708952,294.220821737355,295.291643474709,293.601931947112
0.0915,296.452731134639,299.755462269278,294.229234038896,295.308468077792,293.607723710703
0.092,296.466603157488,299.783206314977,294.237652532883,295.325305065766,293.613549643868
0.0925,296.480448120943,299.810896241886,294.246076997201,295.342153994402,293.619409650767
0.093,296.494266107288,299.838532214576,294.254507357969,295.359014715938,293.625303527918
0.0935,296.508057270065,299.86611454013,294.262943449897,295.375886899793,293.631231139467
0.094,296.521821760393,299.893643520785,294.271385110763,295.392770221526,293.637192348092
0.0945,296.535559726964,299.921119453929,294.279832181416,295.409664362833,293.643187014996
0.095,296.549271316049,299.948542632097,294.288284505776,295.426569011552,293.649214999911
0.0955,296.56295667149,299.975913342979,294.296741930831,295.443483861661,293.6552761611
0.096,296.576615934707,300.003231869413,294.305204306639,295.460408613277,293.661370355353
0.0965,296.590249244695,300.030498489389,294.313671486328,295.477342972655,293.667497437987
0.097,296.603856738023,300.057713476047,294.322143326096,295.494286652193,293.673657262851
0.0975,296.617438548839,300.084877097677,294.330619685213,295.511239370425,293.679849682319
0.098,296.630994808861,300.111989617721,294.339100426014,295.528200852028,293.686074547297
0.0985,296.644525647386,300.139051294771,294.347585413908,295.545170827816,293.692331707217
0.099,296.658031191285,300.16606238257,294.356074517372,295.562149034744,293.698621010041
0.0995,296.671511565006,300.193023130012,294.364567607954,295.579135215907,293.704942302259
0.1,296.68496689057,300.21993378114,294.373064560269,295.596129120539,293.71129542889
0.1005,296.698397287574,300.246794575149,294.381565252006,295.613130504013,293.717680233481
0.101,296.711802873192,300.273605746384,294.390069563922,295.630139127843,293.724096558107
0.1015,296.725183762171,300.300367524343,294.398577379841,295.647154759682,293.730544243374
0.102,296.738540066836,300.327080133671,294.407088586662,295.664177173323,293.737023128414
0.1025,296.751871897083,300.353743794166,294.415603074349,295.681206148698,293.743533050889
0.103,296.765179360388,300.380358720777,294.424120735939,295.698241471879,293.75007384699
0.1035,296.778462561801,300.406925123601,294.432641467539,295.715282935078,293.756645351435
0.104,296.791723231538,300.433446463075,294.441163087448,295.732326174895,293.763249101278
0.1045,296.804961270237,300.459922540475,294.449685753051,295.749371506103,293.76988471939
0.105,296.81817579677,300.486351593541,294.458210621194,295.766421242387,293.776551011331
0.1055,296.831366936397,300.512733872794,294.46673756202,295.78347512404,293.783247837244
0.106,296.844534812773,300.539069625547,294.475266447697,295.800532895394,293.789975056661
0.1065,296.85767954795,300.565359095901,294.483797152414,295.817594304828,293.796732528499
0.107,296.870801262374,300.591602524749,294.492329552381,295.834659104762,293.803520111061
0.1075,296.883900074886,300.617800149772,294.500863525831,295.851727051662,293.810337662038
0.108,296.896976102722,300.643952205444,294.509398953017,295.868797906034,293.817185038508
0.1085,296.910029461514,300.670058923028,294.517935716215,295.88587143243,293.824062096935
0.109,296.923060265288,300.696120530576,294.526473699723,295.902947399446,293.830968693171
0.1095,296.936068626466,300.722137252931,294.53501278986,295.92002557972,293.837904682452
0.11,296.949054655864,300.748109311728,294.543552874967,295.937105749933,293.844869919404
0.1105,296.962018462695,300.77403692539,294.552093845406,295.954187690812,293.851864258038
0.111,296.974960154565,300.79992030913,294.560635593562,295.971271187125,293.858887551751
0.1115,296.987879837476,300.825759674953,294.569178013842,295.988356027685,293.865939653329
0.112,297.000777615827,300.851555231653,294.577721002674,296.005442005347,293.873020414943
0.1125,297.013653592408,300.877307184815,294.586264458506,296.022528917011,293.880129688151
0.113,297.026507868407,300.903015736814,294.594808281811,296.039616563621,293.887267323898
0.1135,297.039340543407,300.928681086814,294.603352375081,296.056704750162,293.894433172517
0.114,297.052151715386,300.954303430771,294.611896642832,296.073793285665,293.901627083725
0.1145,297.064941480715,300.97988296143,294.620440991601,296.090881983202,293.908848906628
0.115,297.077709934164,301.005419868327,294.628985329946,296.107970659891,293.916098489717
0.1155,297.090457168894,301.030914337788,294.637529568447,296.125059136893,293.923375680873
0.116,297.103183276464,301.056366552929,294.646073619706,296.142147239411,293.930680327359
0.1165,297.115888346828,301.081776693655,294.654617398346,296.159234796693,293.938012275829
0.117,297.128573156911,301.107146313822,294.66315994006,296.176319880121,293.945372055677
0.1175,297.141237881992,301.132475763984,294.671701050247,296.193402100493,293.952759600192
0.118,297.153882030339,301.157764060677,294.68024138763,296.210482775259,293.960174181692
0.1185,297.166505697823,301.183011395645,294.688780859136,296.227561718271,293.96761565662
0.119,297.179108979017,301.208217958034,294.69731937332,296.24463874664,293.975083881111
0.1195,297.191691967199,301.233383934398,294.705856840365,296.261713680729,293.982578710991
0.12,297.204254754347,301.258509508695,294.714393172081,296.278786344162,293.990100001781
0.1205,297.216797431144,301.283594862288,294.722928281908,296.295856563816,293.997647608692
0.121,297.229320086975,301.308640173949,294.731462084913,296.312924169826,294.005221386628
0.1215,297.241822809926,301.333645619852,294.739994497791,296.329988995581,294.012821190183
0.122,297.254305686789,301.358611373578,294.748525438864,296.347050877728,294.020446873646
0.1225,297.266768803057,301.383537606115,294.757054828085,296.364109656171,294.028098290996
0.123,297.279212242927,301.408424485853,294.765582587033,296.381165174067,294.035775295906
0.1235,297.291636089296,301.433272178592,294.774108638916,296.398217277832,294.04347774174
0.124,297.304040423767,301.458080847534,294.782632908568,296.415265817137,294.051205481553
0.1245,297.316425326645,301.482850653289,294.791155322455,296.432310644909,294.058958368095
0.125,297.328790876936,301.507581753872,294.799675808666,296.449351617332,294.066736253805
0.1255,297.341137152351,301.532274304702,294.808194296923,296.466388593846,294.074538990816
0.126,297.353464229303,301.556928458605,294.816710718573,296.483421437146,294.082366430953
0.1265,297.365772182907,301.581544365814,294.825225006592,296.500450013185,294.090218425732
0.127,297.378061086982,301.606122173965,294.833737095585,296.51747419117,294.098094826363
0.1275,297.39033101405,301.6306620281,294.842246921783,296.534493843566,294.105995483746
0.128,297.402582035335,301.65516407067,294.850754423047,296.551508846095,294.113920248474
0.1285,297.414814220763,301.679628441526,294.859259538866,296.568519077731,294.121868970833
0.129,297.427027638965,301.70405527793,294.867762210355,296.585524420709,294.1298415008
0.1295,297.439222357273,301.728444714545,294.876262380259,296.602524760518,294.137837688044
0.13,297.451399060997,301.752798121994,294.884759201197,296.619518402394,294.145857944907
0.1305,297.463558116878,301.777116233756,294.893252233055,296.636504466109,294.15390239499
0.131,297.475698876351,301.801397752703,294.901742333772,296.653484667545,294.16197023976
0.1315,297.487821414297,301.825642828594,294.910229436324,296.670458872647,294.170061339231
0.132,297.499925804612,301.849851609223,294.918713474908,296.687426949816,294.178175553399
0.1325,297.512012120211,301.874024240422,294.927194384951,296.704388769902,294.186312742236
0.133,297.524080433026,301.898160866052,294.935672103104,296.721344206207,294.194472765692
0.1335,297.536130814007,301.922261628014,294.944146567243,296.738293134486,294.202655483696
0.134,297.54816333312,301.94632666624,294.952617716473,296.755235432946,294.210860756154
0.1345,297.56017805935,301.970356118699,294.961085491122,296.772170982244,294.219088442952
0.135,297.572175060697,301.994350121394,294.969549832746,296.789099665491,294.22733840395
0.1355,297.584154404181,302.018308808361,294.978010684125,296.806021368249,294.235610498992
0.136,297.596116155837,302.042232311674,294.986467989266,296.822935978532,294.243904587894
0.1365,297.608060380719,302.066120761438,294.994921693403,296.839843386807,294.252220530454
0.137,297.619987142898,302.089974285796,295.003371742995,296.856743485989,294.260558186447
0.1375,297.631896505462,302.113793010923,295.011818085725,296.87363617145,294.268917415626
0.138,297.643788530516,302.137577061031,295.020260670506,296.890521341011,294.277298077721
0.1385,297.655663279183,302.161326558365,295.028699447473,296.907398894946,294.285700032442
0.139,297.667520811603,302.185041623206,295.03713436799,296.924268735979,294.294123139476
0.1395,297.679361186933,302.208722373867,295.045565384644,296.941130769289,294.302567258488
0.14,297.69118446335,302.232368926699,295.053992451252,296.957984902503,294.311032249121
0.1405,297.702990698043,302.255981396086,295.062415522852,296.974831045704,294.319517970996
0.141,297.714779947224,302.279559894448,295.070834555712,296.991669111425,294.328024283713
0.1415,297.726552266118,302.303104532237,295.079249507325,297.00849901465,294.33655104685
0.142,297.738307708971,302.326615417942,295.087660336408,297.025320672815,294.34509811996
0.1425,297.750046329043,302.350092658085,295.096067002905,297.042134005811,294.353665362579
0.143,297.761768554496,302.373537108991,295.104468987931,297.058937975861,294.36225292263
0.1435,297.773474813157,302.396949626315,295.112865772993,297.075731545987,294.370860948515
0.144,297.785164556203,302.420329112406,295.121258086904,297.092516173808,294.379488839985
0.1445,297.79683784223,302.44367568446,295.129645882675,297.109291765351,294.388136463596
0.145,297.808494729081,302.466989458162,295.138029114257,297.126058228513,294.396803686055
0.1455,297.82013527384,302.490270547681,295.146407736534,297.142815473068,294.405490374223
0.146,297.831759532837,302.513519065675,295.154781705332,297.159563410664,294.414196395112
0.1465,297.843367561644,302.536735123288,295.163150977411,297.176301954821,294.422921615882
0.147,297.854959415076,302.559918830152,295.171515510468,297.193031020936,294.43166590385
0.1475,297.866535147193,302.583070294385,295.17987526314,297.20975052628,294.440429126481
0.148,297.878094811296,302.606189622592,295.188230194998,297.226460389996,294.449211151393
0.1485,297.889638459933,302.629276919865,295.196580266552,297.243160533104,294.458011846354
0.149,297.901166144892,302.652332289784,295.204925439248,297.259850878496,294.466831079285
0.1495,297.912677917207,302.675355834414,295.21326567547,297.276531350941,294.475668718259
0.15,297.924173827154,302.698347654308,295.221600938539,297.293201877079,294.484524631499
0.1505,297.935653924253,302.721307848507,295.229931192713,297.309862385427,294.49339868738
0.151,297.947118257268,302.744236514536,295.238256403188,297.326512806375,294.50229075443
0.1515,297.958566874206,302.767133748411,295.246576536094,297.343153072188,294.511200701326
0.152,297.969999822316,302.789999644632,295.254891558502,297.359783117004,294.5201283969
0.1525,297.981417148093,302.812834296185,295.263201438418,297.376402876837,294.529073710131
0.153,297.992818897274,302.835637794548,295.271506144787,297.393012289574,294.538036510155
0.1535,298.00420511484,302.858410229679,295.279805647488,297.409611294976,294.547016666254
0.154,298.015575845015,302.88115169003,295.28809991734,297.426199834681,294.556014047866
0.1545,298.026931131267,302.903862262533,295.296388926099,297.442777852197,294.565028524579
0.155,298.038271016307,302.926542032614,295.304672646455,297.45934529291,294.574059966131
0.1555,298.04959554209,302.949191084179,295.31295105204,297.475902104079,294.583108242414
0.156,298.060904988215,302.97180997643,295.321223813276,297.492447626553,294.592173378134
0.1565,298.072199823329,302.994399646658,295.329490359385,297.50898071877,294.601255521284
0.157,298.083479544147,303.016959088295,295.337751359502,297.525502719003,294.610354189956
0.1575,298.094744197095,303.039488394191,295.346006781441,297.542013562883,294.619469259512
0.158,298.105993828024,303.061987656049,295.354256593723,297.558513187445,294.628600605582
0.1585,298.117228482212,303.084456964424,295.362500765567,297.575001531133,294.637748104067
0.159,298.128448204364,303.106896408727,295.370739266898,297.591478533797,294.646911631139
0.1595,298.139653038611,303.129306077221,295.378972068347,297.607944136693,294.65609106324
0.16,298.150843028511,303.151686057022,295.387199141242,297.624398282485,294.665286277082
0.1605,298.162018217051,303.174036434101,295.395420457621,297.640840915242,294.674497149649
0.161,298.17317864664,303.19635729328,295.403635990221,297.657271980442,294.683723558195
0.1615,298.184324359118,303.218648718237,295.411845712484,297.673691424968,294.692965380242
0.162,298.195455395751,303.240910791502,295.420049598555,297.690099197109,294.702222493586
0.1625,298.206571797229,303.263143594459,295.428247623282,297.706495246563,294.711494776291
0.163,298.217673603673,303.285347207345,295.436439762217,297.722879524434,294.720782106692
0.1635,298.228760854626,303.307521709252,295.444625991615,297.739251983231,294.730084363396
0.164,298.239833589061,303.329667178123,295.452806288436,297.755612576871,294.739401425279
0.1645,298.250891845378,303.351783690756,295.460980630339,297.771961260679,294.748733171486
0.165,298.261935661401,303.373871322802,295.469148995692,297.788297991384,294.758079481436
0.1655,298.272965074383,303.395930148766,295.477311363562,297.804622727124,294.767440234816
0.166,298.283980121003,303.417960242007,295.485467713721,297.820935427441,294.776815311583
0.1665,298.294980837368,303.439961674735,295.493618026644,297.837236053288,294.786204591967
0.167,298.305967259008,303.461934518016,295.50176228351,297.853524567021,294.795607956466
0.1675,298.316939420884,303.483878841768,295.509900466202,297.869800932403,294.80502528585
0.168,298.327897357382,303.505794714763,295.518032557303,297.886065114606,294.814456461158
0.1685,298.338841102313,303.527682204627,295.526158540103,297.902317080206,294.823901363701
0.169,298.349770826282,303.549541652564,295.534278223521,297.918556447041,294.833359948933
0.1695,298.360686998847,303.571373997694,295.542391035416,297.934782070832,294.842832333668
0.17,298.371589175616,303.593178351232,295.550497568483,297.950995136966,294.852318143772
0.1705,298.382477394053,303.614954788105,295.558597801249,297.967195602497,294.861817264835
0.171,298.393351691194,303.636703382388,295.566691712756,297.983383425511,294.871329582794
0.1715,298.404212103648,303.658424207296,295.574779282566,297.999558565132,294.880854983936
0.172,298.415058667595,303.68011733519,295.582860490759,298.015720981518,294.890393354895
0.1725,298.425891418789,303.701782837579,295.590935317932,298.031870635863,294.899944582657
0.173,298.436710392556,303.723420785112,295.599003745199,298.048007490397,294.909508554554
0.1735,298.447515623793,303.745031247585,295.607065754193,298.064131508385,294.919085158266
0.174,298.458307146969,303.766614293939,295.615121327064,298.080242654128,294.928674281825
0.1745,298.469084996129,303.788169992258,295.623170446481,298.096340892963,294.938275813608
0.175,298.479849204886,303.809698409772,295.63121309563,298.112426191261,294.947889642345
0.1755,298.490599806428,303.831199612856,295.639249258215,298.12849851643,294.957515657111
